English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkish Word
amphibian	0	0	0	0	0	0	0	0	0	0	amfibi
amphibious	0	0	0	0	0	0	0	0	0	0	amfibi
amphitheater	0	0	0	0	0	0	0	0	0	0	amfitiyatro
amplification	0	0	0	0	0	0	0	0	0	0	amplifikasyon
amplify	0	0	0	0	0	0	0	0	0	0	büyütmek
amplitude	0	0	0	0	0	0	0	0	0	0	genlik
amply	0	0	0	0	0	0	0	0	0	0	fazlasıyla
amputation	0	0	0	0	0	0	0	0	0	0	ampütasyon
amulet	0	0	0	0	0	0	0	0	0	0	muska
amuse	0	0	0	0	1	0	1	0	0	0	eğlendirmek
amused	0	0	0	0	1	0	1	0	0	0	eğlenmek
amusement	0	0	0	0	1	0	1	0	0	0	eğlence
amusing	0	0	0	0	1	0	1	0	0	0	eğlenceli
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezi
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestezik
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analjezik
analogous	0	0	0	0	0	0	0	0	0	0	benzer
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analoji
analysis	0	0	0	0	0	0	0	0	0	0	analiz
analyst	0	1	0	0	0	0	1	0	0	1	analist
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	analiz etmek
analyzer	0	0	0	0	0	0	0	0	0	0	analizör
anarchism	1	0	0	1	0	1	0	0	0	0	anarşizm
anarchist	1	0	0	1	0	1	0	0	0	0	anarşist
anarchy	1	0	0	1	0	1	0	0	0	0	anarşi
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoz
anathema	1	0	1	1	0	1	0	1	0	0	aforoz
anatomic	0	0	0	0	0	0	0	0	0	0	anatomik
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	Ata
ancestral	0	0	0	0	0	0	0	0	0	1	atalardan kalma
ancestry	0	0	0	0	0	0	0	0	0	0	soy
anchor	0	0	0	0	0	0	1	0	0	0	Çapa
anchorage	0	0	0	0	0	0	1	1	0	0	demirleme
ancient	0	0	0	0	0	1	0	0	0	0	Antik
ancillary	0	0	0	0	0	0	0	0	0	0	yardımcı
androgen	0	0	0	0	0	0	0	0	0	0	androjen
anemone	0	0	0	0	0	0	0	0	0	0	anemon
anew	0	0	0	0	0	0	0	0	0	0	yeniden
angel	0	1	0	0	1	0	1	0	1	1	melek
angelic	0	0	0	0	1	0	1	0	0	1	meleksi
anger	1	0	0	0	0	1	0	0	0	0	kızgınlık
angina	0	0	0	1	0	1	0	0	0	0	anjina, göğüs ağrısı
angiography	0	0	0	0	0	0	0	0	0	0	anjiyografi
angle	0	0	0	0	0	0	0	0	0	0	açı
angling	0	1	0	0	0	1	0	0	0	0	olta balıkçılığı
angry	1	0	1	0	0	1	0	0	0	0	sinirli
anguish	1	0	0	1	0	1	0	1	0	0	ıstırap
angular	0	0	0	0	0	0	0	0	0	0	açısal
anhydrous	0	0	0	0	0	0	0	0	0	0	susuz
animal	0	0	0	0	0	0	0	0	0	0	hayvan
animate	0	0	0	0	0	0	1	0	0	0	canlandırmak
animated	0	0	0	0	1	0	1	0	0	0	animasyonlu
animation	0	0	0	0	0	0	0	0	0	0	animasyon
animosity	1	0	1	1	0	1	0	1	0	0	düşmanlık
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	bilek
annals	0	0	0	0	0	0	0	0	0	0	yıllıklar
annex	0	0	0	0	0	0	0	0	0	0	ek
annexation	0	0	0	0	0	0	0	0	0	0	ilhak
annexe	0	0	0	0	0	0	0	0	0	0	ek
annihilate	1	0	0	1	0	1	0	0	0	0	yok etmek
annihilated	1	0	0	1	0	1	0	1	0	0	yok edilmiş
annihilation	1	0	0	1	0	1	0	1	0	0	yok etme
annotate	0	0	0	0	0	0	0	0	0	0	açıklama eklemek
annotation	0	0	0	0	0	0	0	0	0	0	dipnot
announce	0	0	0	0	0	0	0	0	0	0	duyurmak
announcement	0	1	0	0	0	0	0	0	0	0	duyuru
annoy	1	0	1	0	0	1	0	0	0	0	sinir etmek
annoyance	1	0	1	0	0	1	0	0	0	0	sıkıntı
annoying	1	0	0	0	0	1	0	0	0	0	sinir bozucu
annuity	0	0	0	0	0	0	0	0	0	0	yıllık gelir
annul	0	0	0	0	0	1	0	0	0	0	iptal
annular	0	0	0	0	0	0	0	0	0	0	halka şeklinde
annulment	0	0	0	0	0	1	0	1	0	0	iptal
annulus	0	0	0	0	0	0	0	0	0	0	halka
anointing	0	0	0	0	0	0	0	0	0	0	mesh
anomalous	0	0	0	0	0	0	0	0	0	0	anormal
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	Cevap
answerable	0	0	0	0	0	0	0	0	0	1	cevaplanabilir
answering	0	0	0	0	0	0	0	0	0	0	cevaplama
ant	0	0	0	0	0	0	0	0	0	0	karınca
antagonism	1	0	0	0	0	1	0	0	0	0	zıtlık
antagonist	1	0	0	0	0	1	0	0	0	0	rakip
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistik
ante	0	0	0	0	0	0	0	0	0	0	ön
antecedent	0	0	0	0	0	0	0	0	0	0	öncül
antelope	0	0	0	0	0	0	0	0	0	0	antilop
antenna	0	0	0	0	0	0	0	0	0	0	anten
anterior	0	0	0	0	0	0	0	0	0	0	ön
anthem	0	0	0	0	0	0	0	0	0	0	marş
anthology	0	0	0	0	0	0	0	0	0	0	antoloji
anthrax	0	0	1	1	0	1	0	1	0	0	şarbon
anthropology	0	0	0	0	0	0	0	0	0	0	antropoloji
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiyotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiyotikler
antichrist	1	0	1	1	0	1	0	0	0	0	Deccal
anticipation	0	1	0	0	0	0	0	0	0	0	Beklenti
anticipatory	0	1	0	0	0	0	0	0	0	0	ileriye dönük
antidote	0	1	0	0	0	0	1	0	0	1	panzehir
antifungal	0	0	0	0	0	0	1	0	0	1	mantar önleyici
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	antikacı
antiquated	0	0	0	0	0	1	0	0	0	0	antika
antique	0	0	0	0	0	0	1	0	0	0	Antik
antiquity	0	0	0	0	0	0	0	0	0	0	antik çağ
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisosyal
antithesis	1	0	0	0	0	1	0	0	0	0	antitez
antithetical	0	0	0	0	0	0	0	0	0	0	zıt
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	boynuz
anvil	0	0	0	0	0	0	0	0	0	0	örs
anxiety	1	1	0	1	0	1	0	1	0	0	endişe
anxious	0	1	0	1	0	1	0	0	0	0	endişeli
aorta	0	0	0	0	0	0	0	0	0	0	aort
apace	0	0	0	0	0	0	0	0	0	0	hızla
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartman
apathetic	0	0	0	0	0	1	0	1	0	0	kayıtsız
apathy	0	0	0	0	0	1	0	1	0	0	ilgisizlik
ape	0	0	0	0	0	0	0	0	0	0	maymun
aperture	0	0	0	0	0	0	0	0	0	0	diyafram
apex	0	0	0	0	0	0	0	0	0	0	tepe
aphid	0	0	1	0	0	1	0	0	0	0	yaprak biti
apiece	0	0	0	0	0	0	0	0	0	0	bir parça
aplomb	0	0	0	0	0	0	1	0	0	0	kendinden emin
apocalyptic	0	0	0	0	0	0	0	0	0	0	kıyamet
apologetic	0	0	0	0	0	0	1	0	0	1	özür dileyen
apologist	0	0	0	0	0	0	0	0	0	0	özür dileyen
apologize	0	0	0	0	0	0	1	1	0	1	özür dilemek
apology	0	0	0	0	0	0	1	0	0	0	özür
apostasy	0	0	0	0	0	0	0	0	0	0	irtidat
apostate	0	0	0	0	0	0	0	0	0	0	mürted
apostle	0	0	0	0	0	0	1	0	0	1	havari
apostolic	0	0	0	0	0	0	0	0	0	1	apostolik
apostrophe	0	0	0	0	0	0	0	0	0	0	kesme işareti
appalling	0	0	1	1	0	1	0	0	0	0	korkunç
apparatus	0	0	0	0	0	0	0	0	0	0	aparat
apparel	0	0	0	0	0	0	0	0	0	0	giysi
apparently	0	0	0	0	0	0	0	0	0	0	görünen o ki
apparition	0	0	0	1	0	0	0	0	1	0	hayalet
appeal	0	1	0	0	0	0	0	0	0	0	çekici
appearance	0	0	0	0	0	0	0	0	0	0	dış görünüş
appease	0	0	0	0	0	0	0	0	0	0	yatıştırmak
appellant	0	0	0	0	0	0	0	0	0	0	temyiz eden
append	0	0	0	0	0	0	0	0	0	0	eklemek
appendage	0	0	0	0	0	0	0	0	0	0	ek
appendicitis	0	0	0	1	0	1	0	1	0	0	apandisit
appendix	0	0	0	0	0	0	0	0	0	0	ek
appetite	0	0	0	0	0	0	0	0	0	0	iştah
appetizer	0	0	0	0	0	0	0	0	0	0	meze
applause	0	0	0	0	1	0	1	0	1	1	alkış
apple	0	0	0	0	0	0	0	0	0	0	elma
appliance	0	0	0	0	0	0	0	0	0	0	cihaz
appliances	0	0	0	0	0	0	0	0	0	0	aletleri
applicability	0	0	0	0	0	0	0	0	0	0	uygulanabilirlik
applicable	0	0	0	0	0	0	0	0	0	0	uygulanabilir
applicant	0	1	0	0	0	0	0	0	0	0	başvuru sahibi
application	0	0	0	0	0	0	0	0	0	0	başvuru
apply	0	0	0	0	0	0	0	0	0	0	uygulamak
appoint	0	0	0	0	0	0	0	0	0	0	tayin etmek
appointment	0	0	0	0	0	0	0	0	0	0	randevu
appointments	0	0	0	0	0	0	0	0	0	0	randevular
apportion	0	0	0	0	0	0	0	0	0	0	paylaştırma
apportionment	0	0	0	0	0	0	0	0	0	0	paylaştırma
appraise	0	0	0	0	0	0	0	0	0	0	değerlendirmek
appreciable	0	0	0	0	0	0	0	0	0	0	kayda değer
appreciation	0	0	0	0	1	0	1	0	0	1	takdir
apprehend	0	0	0	1	0	0	0	0	0	0	yakalamak
apprehension	0	0	0	1	0	1	0	0	0	0	endişe
apprehensive	0	1	0	1	0	1	0	0	0	0	endişeli
apprentice	0	0	0	0	0	0	0	0	0	1	Çırak
apprenticeship	0	0	0	0	0	0	0	0	0	0	çıraklık
approach	0	0	0	0	0	0	0	0	0	0	yaklaşmak
approaching	0	1	0	0	0	0	0	0	0	0	yaklaşıyor
approbation	0	0	0	0	0	0	1	0	0	1	onay
appropriation	0	0	0	0	0	1	0	0	0	0	ödenek
approval	0	0	0	0	0	0	1	0	0	0	onay
approve	0	0	0	0	1	0	1	0	0	1	onaylamak
approving	0	0	0	0	0	0	1	0	0	0	onaylayan
approximate	0	0	0	0	0	0	0	0	0	0	yaklaşık
approximately	0	0	0	0	0	0	0	0	0	0	yaklaşık olarak
approximating	0	0	0	0	0	0	0	0	0	0	yaklaşma
approximation	0	0	0	0	0	0	0	0	0	0	yaklaşıklık
appurtenances	0	0	0	0	0	0	0	0	0	0	irtifak hakkı
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	uygun
aptitude	0	0	0	0	0	0	1	0	0	0	yetenek
aqua	0	0	0	0	0	0	0	0	0	0	su
aquamarine	0	0	0	0	0	0	0	0	0	0	akuamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvaryum
aquatic	0	0	0	0	0	0	0	0	0	0	sucul
aqueduct	0	0	0	0	0	0	0	0	0	0	su kemeri
aqueous	0	0	0	0	0	0	0	0	0	0	sulu
arable	0	0	0	0	0	0	0	0	0	0	tarıma elverişli
arbiter	0	0	0	0	0	0	0	0	0	1	söz sahibi
arbitrate	0	0	0	0	0	0	0	0	0	0	hakemlik yapmak
arbitration	0	1	0	0	0	0	0	0	0	0	Tahkim
arbitrator	0	0	0	0	0	0	0	0	0	1	hakem
arbor	0	0	0	0	0	0	0	0	0	0	çardak
arc	0	0	0	0	0	0	0	0	0	0	yay
arcade	0	0	0	0	0	0	0	0	0	0	oyun makinesi
arch	0	0	0	0	0	0	0	0	0	0	kemer
archaeological	0	0	0	0	0	0	0	0	0	0	arkeolojik
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeolog
archaeology	0	1	0	0	0	0	1	0	0	0	arkeoloji
archaic	0	0	0	0	0	1	0	0	0	0	arkaik
archbishop	0	0	0	0	0	0	0	0	0	0	başpiskopos
arched	0	0	0	0	0	0	0	0	0	0	kemerli
archer	0	0	0	0	0	0	0	0	0	0	okçu
archery	0	0	0	0	0	0	0	0	0	0	okçuluk
archetype	0	0	0	0	0	0	0	0	0	0	arketip
archipelago	0	0	0	0	0	0	0	0	0	0	takımadalar
architect	0	0	0	0	0	0	0	0	0	0	mimar
architecture	0	0	0	0	0	0	0	0	0	1	mimari
archive	0	0	0	0	0	0	0	0	0	0	Arşiv
arctic	0	0	0	0	0	0	0	0	0	0	arktik
ardent	0	1	0	0	1	0	1	0	0	0	ateşli
ardor	0	0	0	0	0	0	1	0	0	0	şevk
arduous	0	0	0	0	0	1	0	0	0	0	zorlu
area	0	0	0	0	0	0	0	0	0	0	alan
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	arjantin
argue	1	0	0	0	0	1	0	0	0	0	tartışmak
argument	1	0	0	0	0	1	0	0	0	0	argüman
argumentation	1	0	0	0	0	0	0	0	0	0	tartışma
argumentative	0	0	0	0	0	1	0	0	0	0	tartışmacı
arguments	1	0	0	0	0	0	0	0	0	0	argümanlar
arid	0	0	0	0	0	1	0	1	0	0	kurak
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasi
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokrat
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetik
ark	0	0	0	0	0	0	0	0	0	0	gemi
arm	0	0	0	0	0	0	0	0	0	0	kol
armada	0	0	0	0	0	0	0	0	0	0	donanma
armament	1	0	0	1	0	0	0	0	0	0	silahlanma
armaments	0	0	0	1	0	1	0	0	0	0	silahlar
armature	0	0	0	0	0	0	0	0	0	0	armatür
armed	1	0	0	1	0	1	1	0	0	0	silahlı
armor	0	0	0	1	0	0	1	0	0	1	zırh
armored	0	0	0	1	0	0	0	0	0	0	zırhlı
armory	0	0	0	0	0	0	0	0	0	1	cephanelik
arms	0	0	0	0	0	0	0	0	0	0	silâh
army	0	0	0	0	0	0	0	0	0	0	Ordu
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	uyarılma
arouse	0	1	0	0	0	0	1	0	0	0	uyandırmak
arraignment	1	0	0	1	0	1	0	1	0	0	duruşma
arrange	0	0	0	0	0	0	0	0	0	0	düzenlemek
arranged	0	0	0	0	0	0	0	0	0	0	düzenlenmiş
arrangement	0	0	0	0	0	0	0	0	0	0	ayarlama
array	0	0	0	0	0	0	1	0	0	0	dizi
arrears	0	0	0	0	0	1	0	0	0	0	borçlar
arrest	0	0	0	0	0	1	0	0	0	0	tutuklanmak
arrival	0	1	0	0	0	0	0	0	0	0	varış
arrive	0	1	0	0	0	0	0	0	0	0	varmak
arrogance	0	0	0	0	0	1	0	0	0	0	kibir
arrogant	1	0	1	0	0	1	0	0	0	0	kibirli
arrow	0	0	0	0	0	0	0	0	0	0	ok
arsenal	0	0	0	0	0	0	0	0	0	0	cephanelik
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	kundakçılık
art	0	1	0	0	1	0	1	1	1	0	Sanat
artery	0	0	0	0	0	0	0	0	0	0	arter
artful	0	0	0	0	0	0	0	0	0	0	kurnaz
arthropod	0	0	0	0	0	0	0	0	0	0	eklem bacaklı
artichoke	0	0	0	0	0	0	0	0	0	0	enginar
article	0	0	0	0	0	0	0	0	0	0	makale
articles	0	0	0	0	0	0	0	0	0	0	nesne
articulate	0	0	0	0	0	0	1	0	0	0	ifade
articulation	0	0	0	0	0	0	1	0	0	0	artikülasyon
artifice	0	0	0	0	0	0	0	0	0	0	yapay
artillery	0	0	0	1	0	1	0	0	0	0	topçu
artisan	0	0	0	0	0	0	1	0	0	0	zanaatkar
artist	0	0	0	0	0	0	0	0	0	0	sanatçı
artiste	0	0	0	0	0	0	1	0	0	0	sanatçı
artistic	0	0	0	0	0	0	1	0	0	0	sanatsal
artists	0	0	0	0	0	0	0	0	0	0	sanatçılar
ascend	0	0	0	0	0	0	0	0	0	0	yükselmek
ascendancy	0	0	0	0	0	0	1	0	0	0	üstünlük
ascension	0	0	0	0	0	0	0	0	0	0	yükseliş
ascent	0	0	0	0	0	0	1	0	0	0	çıkış
ascertain	0	0	0	0	0	0	0	0	0	0	anlamak
ascertained	0	0	0	0	0	0	0	0	0	0	kesin
ascetic	0	0	0	0	0	0	0	0	0	0	münzevi
ash	0	0	0	0	0	1	0	0	0	0	kül
ashamed	0	0	1	0	0	1	0	1	0	0	utanmış
ashes	0	0	0	0	0	1	0	1	0	0	kül
asleep	0	0	0	0	0	0	0	0	0	0	uyuya kalmak
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	Görünüş
aspects	0	0	0	0	0	0	0	0	0	0	bakış açıları
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspirasyon
aspire	0	1	0	0	1	0	1	0	0	0	talip
aspiring	0	1	0	0	1	0	1	0	0	1	hevesli
ass	0	0	0	0	0	1	0	0	0	0	eşek
assail	1	0	0	1	0	1	0	0	1	0	saldırmak
assailant	1	0	0	1	0	1	0	1	0	0	saldırgan
assassin	1	0	0	1	0	1	0	1	0	0	suikastçı
assassinate	1	0	0	1	0	1	0	0	0	0	suikâst düzenlemek
assassination	1	0	0	1	0	1	0	1	0	0	suikast
assault	1	0	0	1	0	1	0	0	0	0	saldırı
assay	0	0	0	0	0	0	0	0	0	0	tahlil
assemblage	0	0	0	0	0	0	0	0	0	0	montaj
assemble	0	0	0	0	0	0	0	0	0	0	birleştirmek
assembled	0	0	0	0	0	0	0	0	0	0	birleştirilmiş
assembly	0	0	0	0	0	0	1	0	0	1	toplantı
assent	0	0	0	0	0	0	1	0	0	0	rıza
assert	0	0	0	0	0	0	0	0	0	0	iddia etmek
asserting	0	0	0	0	0	0	1	0	0	1	iddia etmek
assertion	0	0	0	0	0	0	0	0	0	0	iddia
assess	0	0	0	0	0	0	0	0	0	0	değerlendirmek
assessment	0	0	0	0	0	0	0	0	1	1	değerlendirme
assessor	0	0	0	0	0	0	0	0	0	1	değerlendirici
assets	0	0	0	0	0	0	1	0	0	0	varlıklar
asshole	1	0	1	0	0	1	0	0	0	0	Pislik
assign	0	0	0	0	0	0	0	0	0	0	atamak
assignee	0	0	0	0	0	0	0	0	0	1	atanan
assignment	0	0	0	0	0	0	0	0	0	0	atama
assimilate	0	0	0	0	0	0	0	0	0	0	özümsemek
assimilation	0	0	0	0	0	0	0	0	0	0	asimilasyon
assist	0	0	0	0	0	0	1	0	0	1	yardım
assistance	0	0	0	0	0	0	1	0	0	0	yardım
assistant	0	0	0	0	0	0	0	0	0	0	asistan
associate	0	0	0	0	0	0	1	0	0	1	iş arkadaşı
association	0	0	0	0	0	0	0	0	0	1	bağlantı
assorted	0	0	0	0	0	0	0	0	0	0	çeşitli
assortment	0	0	0	0	0	0	0	0	0	0	çeşitler
assuage	0	0	0	0	0	0	1	0	0	0	yatıştırmak
assumed	0	0	0	0	0	0	0	0	0	0	varsayılan
assuming	0	0	0	0	0	0	0	0	0	0	varsayarak
assumption	0	0	0	0	0	0	0	0	0	0	Varsayım
assurance	0	0	0	0	0	0	1	0	0	1	güvence
assure	0	0	0	0	0	0	0	0	0	1	garanti etmek
assured	0	0	0	0	0	0	1	0	0	1	emin
assuredly	0	0	0	0	0	0	0	0	0	1	kesinlikle
asterisk	0	0	0	0	0	0	0	0	0	0	yıldız işareti
asteroids	0	0	0	0	0	0	0	0	0	0	asteroitler
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmat
astonishingly	0	0	0	0	0	0	1	0	1	0	şaşırtıcı bir şekilde
astonishment	0	0	0	0	1	0	1	0	1	0	şaşkınlık
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	yoldan çıkmak
astringent	0	0	0	0	0	1	0	0	0	0	büzücü
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astroloji
astronaut	0	0	0	0	0	0	1	0	0	0	astronot
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	zeki
asunder	0	0	0	0	0	0	0	0	0	0	parçalamak
asylum	0	0	0	1	0	1	0	0	0	0	iltica
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetrik
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotik
atelier	0	0	0	0	0	0	0	0	0	0	atölye
atheism	0	0	0	0	0	1	0	0	0	0	ateizm
atheistic	0	0	0	0	0	0	0	0	0	0	ateist
atherosclerosis	0	0	0	1	0	1	0	1	0	0	damar tıkanıklığı
athlete	0	0	0	0	0	0	1	0	0	0	atlet
athletic	0	0	0	0	0	0	1	0	0	0	atletik
athleticism	0	0	0	0	0	0	0	0	0	0	atletizm
athletics	0	0	0	0	0	0	0	0	0	0	atletizm
atlas	0	0	0	0	0	0	0	0	0	0	Atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfer
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferik
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomik
atone	0	1	0	0	1	0	1	0	0	1	kefaret
atonement	0	0	0	0	0	0	1	0	0	0	kefaret
atrium	0	0	0	0	0	0	0	0	0	0	atriyum
atrocious	1	0	1	0	0	1	0	0	0	0	iğrenç
atrocity	1	0	1	1	0	1	0	1	0	0	vahşet
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	eklemek
attachment	0	0	0	0	0	0	1	0	0	0	ek
attack	1	0	0	1	0	1	0	0	0	0	saldırı
attacking	1	0	1	1	0	1	0	1	1	0	saldıran
attain	0	0	0	0	0	0	0	0	0	0	ulaşmak
attainable	0	1	0	0	0	0	1	0	0	0	ulaşılabilir
attainment	0	0	0	0	0	0	1	0	0	0	ulaşma
attempt	0	1	0	0	0	0	0	0	0	0	teşebbüs
attendance	0	1	0	0	0	0	0	0	0	0	katılım
attendant	0	0	0	0	0	0	1	0	0	1	görevli
attention	0	0	0	0	0	0	1	0	0	0	dikkat
attentive	0	0	0	0	0	0	1	0	0	1	özenli
attenuate	0	0	0	0	0	0	0	0	0	0	zayıflatmak
attenuated	0	0	0	0	0	1	0	0	0	0	zayıflatılmış
attenuation	0	0	0	0	0	1	0	1	0	0	zayıflama
attest	0	0	0	0	0	0	1	0	0	1	kanıtlamak
attestation	0	0	0	0	0	0	0	0	0	1	tasdik
attic	0	0	0	0	0	0	0	0	0	0	Çatı katı
attire	0	0	0	0	0	0	0	0	0	0	giydirmek
attitude	0	0	0	0	0	0	0	0	0	0	davranış
attorney	1	0	0	1	0	0	1	0	0	1	avukat
attraction	0	0	0	0	0	0	1	0	0	0	cazibe
attractiveness	0	0	0	0	0	0	1	0	0	0	çekicilik
attributable	0	0	0	0	0	0	0	0	0	0	atfedilebilir
attribute	0	0	0	0	0	0	0	0	0	0	bağlanmak
attribution	0	0	0	0	0	0	0	0	0	0	atıf
attrition	0	0	0	0	0	0	0	0	0	0	yıpranma
auburn	0	0	0	0	0	0	0	0	0	0	kumral
auction	0	1	0	0	0	0	0	0	0	0	açık arttırma
auctioneer	0	0	0	0	0	0	0	0	0	0	mezatçı
audacious	0	0	0	0	0	0	0	0	0	0	cüretkar
audacity	0	0	0	0	0	1	0	0	0	0	cüret
audible	0	0	0	0	0	0	0	0	0	0	duyulabilir
audience	0	1	0	0	0	0	0	0	0	0	kitle
audit	0	0	0	0	0	0	0	0	0	0	denetim
audition	0	0	0	0	0	0	0	0	0	0	seçme
auditor	0	0	0	1	0	0	0	0	0	1	denetçi
auditorium	0	0	0	0	0	0	0	0	0	0	konferans salonu
auditory	0	0	0	0	0	0	0	0	0	0	işitsel
aught	0	0	0	0	0	0	0	0	0	0	her şey
augment	0	0	0	0	0	0	1	0	0	0	artırmak
augmentation	0	0	0	0	0	0	0	0	0	0	büyütme
august	0	0	0	0	0	0	1	0	0	0	Ağustos
aunt	0	0	0	0	0	0	1	0	0	1	hala
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	himaye
auspicious	0	1	0	0	1	0	1	0	0	0	uğurlu
austere	0	0	0	1	0	1	0	1	0	0	sade
austerity	0	0	0	0	0	1	0	0	0	0	kemer sıkma
authentic	0	0	0	0	1	0	1	0	0	1	otantik
authenticate	0	0	0	0	0	0	0	0	0	1	kimlik doğrulamak
authentication	0	0	0	0	0	0	0	0	0	1	kimlik doğrulama
authenticity	0	0	0	0	0	0	1	0	0	1	özgünlük
author	0	0	0	0	0	0	1	0	0	1	yazar
authoritative	0	0	0	0	0	0	1	0	0	1	yetkili
authority	0	0	0	0	0	0	1	0	0	1	yetki
authorization	0	0	0	0	0	0	1	0	0	1	yetki
authorize	0	0	0	0	0	0	0	0	0	1	yetki vermek
authorized	0	0	0	0	0	0	1	0	0	0	yetkili
authorship	0	0	0	0	0	0	0	0	0	0	yazarlık
auto	0	0	0	0	0	0	0	0	0	0	Oto
autobiography	0	0	0	0	0	0	0	0	0	0	otobiyografi
autocratic	0	0	0	0	0	1	0	0	0	0	otokratik
autograph	0	0	0	0	0	0	0	0	0	0	imza
automatic	0	0	0	0	0	0	0	0	0	1	otomatik
automobile	0	0	0	0	0	0	0	0	0	0	otomobil
autonomy	0	0	0	0	0	0	0	0	0	0	özerklik
autopsy	0	0	1	1	0	1	0	1	0	0	otopsi
autumn	0	0	0	0	0	0	0	0	0	0	sonbahar mevsimi
auxiliary	0	0	0	0	0	0	0	0	0	0	ek
avail	0	0	0	0	0	0	0	0	0	0	yaramak
avalanche	0	0	0	1	0	1	0	1	1	0	çığ
avarice	1	0	1	0	0	1	0	0	0	0	hırs
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	intikamcı
avenue	0	0	0	0	0	0	0	0	0	0	Bulvar
aver	0	0	0	0	0	0	0	0	0	0	ortalama
average	0	0	0	0	0	0	0	0	0	0	ortalama
averse	1	0	1	1	0	1	0	0	0	0	hoşlanmamak
aversion	1	0	1	1	0	1	0	0	0	0	isteksizlik
avert	0	0	0	0	0	0	0	0	0	0	önlemek
aviary	0	0	0	0	0	0	0	0	0	0	kuşhane
