English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Marathi Word
amen	0	0	0	0	1	0	1	0	0	1	आमेन
amenable	0	0	0	0	0	0	1	0	0	0	सक्षम
amend	0	0	0	0	0	0	1	0	0	0	दुरुस्ती
amendment	0	0	0	0	0	0	0	0	0	0	दुरुस्ती
amends	0	0	0	0	0	0	1	0	0	0	दुरुस्ती
amenity	0	0	0	0	0	0	1	0	0	0	सुविधा
amethyst	0	0	0	0	0	0	0	0	0	0	ऍमेथिस्ट
amiable	0	0	0	0	0	0	1	0	0	0	मिलनसार
amicable	0	0	0	0	1	0	1	0	0	0	सौहार्दपूर्ण
amid	0	0	0	0	0	0	0	0	0	0	दरम्यान
amidst	0	0	0	0	0	0	0	0	0	0	दरम्यान
ammonia	0	0	1	0	0	0	0	0	0	0	अमोनिया
ammunition	0	0	0	0	0	0	0	0	0	0	दारूगोळा
amnesia	0	0	0	0	0	1	0	0	0	0	स्मृतिभ्रंश
amnesty	0	0	0	0	1	0	1	0	0	0	कर्जमाफी
amorphous	0	0	0	0	0	0	0	0	0	0	आकारहीन
amortization	0	0	0	0	0	0	0	0	0	1	कर्जमाफी
amount	0	0	0	0	0	0	0	0	0	0	रक्कम
amour	0	1	0	0	1	0	1	0	0	1	प्रेम
ampersand	0	0	0	0	0	0	0	0	0	0	अँपरसँड
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	उभयचर
amphibious	0	0	0	0	0	0	0	0	0	0	उभयचर
amphitheater	0	0	0	0	0	0	0	0	0	0	अॅम्फीथिएटर
amplification	0	0	0	0	0	0	0	0	0	0	प्रवर्धन
amplify	0	0	0	0	0	0	0	0	0	0	शक्ती वाढवणे
amplitude	0	0	0	0	0	0	0	0	0	0	मोठेपणा
amply	0	0	0	0	0	0	0	0	0	0	भरपूर
amputation	0	0	0	0	0	0	0	0	0	0	विच्छेदन
amulet	0	0	0	0	0	0	0	0	0	0	ताबीज
amuse	0	0	0	0	1	0	1	0	0	0	करमणूक
amused	0	0	0	0	1	0	1	0	0	0	मनोरंजक
amusement	0	0	0	0	1	0	1	0	0	0	करमणूक
amusing	0	0	0	0	1	0	1	0	0	0	मनोरंजक
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	अॅनाकोंडा
anaesthesia	0	0	0	0	0	0	0	0	0	0	भूल
anaesthetic	0	0	0	0	0	0	0	0	0	0	भूल देणारी
anal	0	0	0	0	0	1	0	0	0	0	गुदद्वारासंबंधीचा
analgesic	0	0	0	0	0	0	0	0	0	0	वेदनाशामक
analogous	0	0	0	0	0	0	0	0	0	0	समान
analogue	0	0	0	0	0	0	0	0	0	0	अॅनालॉग
analogy	0	0	0	0	0	0	0	0	0	0	साधर्म्य
analysis	0	0	0	0	0	0	0	0	0	0	विश्लेषण
analyst	0	1	0	0	0	0	1	0	0	1	विश्लेषक
analytic	0	0	0	0	0	0	0	0	0	0	विश्लेषणात्मक
analyze	0	0	0	0	0	0	0	0	0	0	विश्लेषण करा
analyzer	0	0	0	0	0	0	0	0	0	0	विश्लेषक
anarchism	1	0	0	1	0	1	0	0	0	0	अराजकतावाद
anarchist	1	0	0	1	0	1	0	0	0	0	अराजकतावादी
anarchy	1	0	0	1	0	1	0	0	0	0	अराजकता
anastomosis	0	0	0	0	0	0	0	0	0	0	ऍनास्टोमोसिस
anathema	1	0	1	1	0	1	0	1	0	0	वेदना
anatomic	0	0	0	0	0	0	0	0	0	0	शारीरिक
anatomy	0	0	0	0	0	0	0	0	0	0	शरीरशास्त्र
ancestor	0	0	0	0	0	0	0	0	0	0	पूर्वज
ancestral	0	0	0	0	0	0	0	0	0	1	वडिलोपार्जित
ancestry	0	0	0	0	0	0	0	0	0	0	वंश
anchor	0	0	0	0	0	0	1	0	0	0	अँकर
anchorage	0	0	0	0	0	0	1	1	0	0	अँकरेज
ancient	0	0	0	0	0	1	0	0	0	0	प्राचीन
ancillary	0	0	0	0	0	0	0	0	0	0	सहायक
androgen	0	0	0	0	0	0	0	0	0	0	एंड्रोजन
anemone	0	0	0	0	0	0	0	0	0	0	ऍनिमोन
anew	0	0	0	0	0	0	0	0	0	0	नव्याने
angel	0	1	0	0	1	0	1	0	1	1	देवदूत
angelic	0	0	0	0	1	0	1	0	0	1	देवदूत
anger	1	0	0	0	0	1	0	0	0	0	राग
angina	0	0	0	1	0	1	0	0	0	0	हृदयविकाराचा दाह
angiography	0	0	0	0	0	0	0	0	0	0	अँजिओग्राफी
angle	0	0	0	0	0	0	0	0	0	0	कोन
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	राग
anguish	1	0	0	1	0	1	0	1	0	0	वेदना
angular	0	0	0	0	0	0	0	0	0	0	टोकदार
anhydrous	0	0	0	0	0	0	0	0	0	0	निर्जल
animal	0	0	0	0	0	0	0	0	0	0	प्राणी
animate	0	0	0	0	0	0	1	0	0	0	अॅनिमेट
animated	0	0	0	0	1	0	1	0	0	0	अॅनिमेटेड
animation	0	0	0	0	0	0	0	0	0	0	अॅनिमेशन
animosity	1	0	1	1	0	1	0	1	0	0	वैर
animus	1	0	0	0	0	1	0	0	0	0	शत्रुत्व
ankle	0	0	0	0	0	0	0	0	0	0	घोटा
annals	0	0	0	0	0	0	0	0	0	0	इतिहास
annex	0	0	0	0	0	0	0	0	0	0	संलग्नक
annexation	0	0	0	0	0	0	0	0	0	0	संलग्नीकरण
annexe	0	0	0	0	0	0	0	0	0	0	संलग्नक
annihilate	1	0	0	1	0	1	0	0	0	0	नायनाट करणे
annihilated	1	0	0	1	0	1	0	1	0	0	नष्ट केले
annihilation	1	0	0	1	0	1	0	1	0	0	उच्चाटन
annotate	0	0	0	0	0	0	0	0	0	0	भाष्य
annotation	0	0	0	0	0	0	0	0	0	0	भाष्य
announce	0	0	0	0	0	0	0	0	0	0	घोषणा करा
announcement	0	1	0	0	0	0	0	0	0	0	घोषणा
annoy	1	0	1	0	0	1	0	0	0	0	त्रास देणे
annoyance	1	0	1	0	0	1	0	0	0	0	चीड
annoying	1	0	0	0	0	1	0	0	0	0	त्रासदायक
annuity	0	0	0	0	0	0	0	0	0	0	वार्षिकी
annul	0	0	0	0	0	1	0	0	0	0	रद्द करणे
annular	0	0	0	0	0	0	0	0	0	0	कंकणाकृती
annulment	0	0	0	0	0	1	0	1	0	0	रद्द करणे
annulus	0	0	0	0	0	0	0	0	0	0	वलय
anointing	0	0	0	0	0	0	0	0	0	0	अभिषेक
anomalous	0	0	0	0	0	0	0	0	0	0	विसंगत
anomaly	0	0	0	1	0	1	0	0	1	0	विसंगती
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	निनावी
answer	0	0	0	0	0	0	0	0	0	0	उत्तर
answerable	0	0	0	0	0	0	0	0	0	1	उत्तरदायी
answering	0	0	0	0	0	0	0	0	0	0	उत्तर देणे
ant	0	0	0	0	0	0	0	0	0	0	मुंगी
antagonism	1	0	0	0	0	1	0	0	0	0	विरोध
antagonist	1	0	0	0	0	1	0	0	0	0	विरोधी
antagonistic	1	0	1	0	0	1	0	0	0	0	विरोधी
ante	0	0	0	0	0	0	0	0	0	0	आधी
antecedent	0	0	0	0	0	0	0	0	0	0	पूर्ववर्ती
antelope	0	0	0	0	0	0	0	0	0	0	काळवीट
antenna	0	0	0	0	0	0	0	0	0	0	अँटेना
anterior	0	0	0	0	0	0	0	0	0	0	आधीचा
anthem	0	0	0	0	0	0	0	0	0	0	राष्ट्रगीत
anthology	0	0	0	0	0	0	0	0	0	0	काव्यसंग्रह
anthrax	0	0	1	1	0	1	0	1	0	0	ऍन्थ्रॅक्स
anthropology	0	0	0	0	0	0	0	0	0	0	मानववंशशास्त्र
antibiotic	0	0	0	0	0	0	0	0	0	0	प्रतिजैविक
antibiotics	0	0	0	0	0	0	1	0	0	0	प्रतिजैविक
antichrist	1	0	1	1	0	1	0	0	0	0	ख्रिस्तविरोधी
anticipation	0	1	0	0	0	0	0	0	0	0	अपेक्षा
anticipatory	0	1	0	0	0	0	0	0	0	0	आगाऊ
antidote	0	1	0	0	0	0	1	0	0	1	उतारा
antifungal	0	0	0	0	0	0	1	0	0	1	बुरशीविरोधी
antimony	0	0	0	0	0	0	0	0	0	0	सुरमा
antipathy	1	0	1	0	0	1	0	0	0	0	अँटीपॅथी
antiquarian	0	0	0	0	0	0	0	0	0	0	पुरातन वास्तू
antiquated	0	0	0	0	0	1	0	0	0	0	पुरातन
antique	0	0	0	0	0	0	1	0	0	0	पुरातन वस्तू
antiquity	0	0	0	0	0	0	0	0	0	0	पुरातनता
antiseptic	0	0	0	0	0	0	1	0	0	1	जंतुनाशक
antisocial	1	0	1	1	0	1	0	1	0	0	असामाजिक
antithesis	1	0	0	0	0	1	0	0	0	0	विरोधी
antithetical	0	0	0	0	0	0	0	0	0	0	विरोधी
antiviral	0	0	0	0	0	0	0	0	0	0	अँटीव्हायरल
antler	0	0	0	0	0	0	0	0	0	0	शिंग
anvil	0	0	0	0	0	0	0	0	0	0	एव्हील
anxiety	1	1	0	1	0	1	0	1	0	0	चिंता
anxious	0	1	0	1	0	1	0	0	0	0	चिंताग्रस्त
aorta	0	0	0	0	0	0	0	0	0	0	महाधमनी
apace	0	0	0	0	0	0	0	0	0	0	गती
apache	0	0	0	1	0	1	0	0	0	0	अपाचे
apartment	0	0	0	0	0	0	0	0	0	0	अपार्टमेंट
apathetic	0	0	0	0	0	1	0	1	0	0	उदासीन
apathy	0	0	0	0	0	1	0	1	0	0	उदासीनता
ape	0	0	0	0	0	0	0	0	0	0	वानर
aperture	0	0	0	0	0	0	0	0	0	0	छिद्र
apex	0	0	0	0	0	0	0	0	0	0	शिखर
aphid	0	0	1	0	0	1	0	0	0	0	ऍफिड
apiece	0	0	0	0	0	0	0	0	0	0	एक तुकडा
aplomb	0	0	0	0	0	0	1	0	0	0	मोहक
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	क्षमस्व
apologist	0	0	0	0	0	0	0	0	0	0	माफी मागणारा
apologize	0	0	0	0	0	0	1	1	0	1	माफी मागणे
apology	0	0	0	0	0	0	1	0	0	0	माफी
apostasy	0	0	0	0	0	0	0	0	0	0	धर्मत्याग
apostate	0	0	0	0	0	0	0	0	0	0	धर्मत्यागी
apostle	0	0	0	0	0	0	1	0	0	1	प्रेषित
apostolic	0	0	0	0	0	0	0	0	0	1	प्रेषित
apostrophe	0	0	0	0	0	0	0	0	0	0	अपोस्ट्रॉफी
appalling	0	0	1	1	0	1	0	0	0	0	भयावह
apparatus	0	0	0	0	0	0	0	0	0	0	उपकरण
apparel	0	0	0	0	0	0	0	0	0	0	पोशाख
apparently	0	0	0	0	0	0	0	0	0	0	वरवर पाहता
apparition	0	0	0	1	0	0	0	0	1	0	प्रकटीकरण
appeal	0	1	0	0	0	0	0	0	0	0	आवाहन
appearance	0	0	0	0	0	0	0	0	0	0	देखावा
appease	0	0	0	0	0	0	0	0	0	0	शांत करणे
appellant	0	0	0	0	0	0	0	0	0	0	अपीलकर्ता
append	0	0	0	0	0	0	0	0	0	0	जोडणे
appendage	0	0	0	0	0	0	0	0	0	0	उपांग
appendicitis	0	0	0	1	0	1	0	1	0	0	अपेंडिसाइटिस
appendix	0	0	0	0	0	0	0	0	0	0	परिशिष्ट
appetite	0	0	0	0	0	0	0	0	0	0	भूक
appetizer	0	0	0	0	0	0	0	0	0	0	भूक वाढवणारे
applause	0	0	0	0	1	0	1	0	1	1	टाळ्या
apple	0	0	0	0	0	0	0	0	0	0	सफरचंद
appliance	0	0	0	0	0	0	0	0	0	0	उपकरण
appliances	0	0	0	0	0	0	0	0	0	0	साधने
applicability	0	0	0	0	0	0	0	0	0	0	लागू
applicable	0	0	0	0	0	0	0	0	0	0	लागू
applicant	0	1	0	0	0	0	0	0	0	0	अर्जदार
application	0	0	0	0	0	0	0	0	0	0	अर्ज
apply	0	0	0	0	0	0	0	0	0	0	लागू करा
appoint	0	0	0	0	0	0	0	0	0	0	नियुक्त करा
appointment	0	0	0	0	0	0	0	0	0	0	भेट
appointments	0	0	0	0	0	0	0	0	0	0	भेटी
apportion	0	0	0	0	0	0	0	0	0	0	वाटप
apportionment	0	0	0	0	0	0	0	0	0	0	वाटप
appraise	0	0	0	0	0	0	0	0	0	0	मूल्यांकन
appreciable	0	0	0	0	0	0	0	0	0	0	कौतुकास्पद
appreciation	0	0	0	0	1	0	1	0	0	1	प्रशंसा
apprehend	0	0	0	1	0	0	0	0	0	0	पकडणे
apprehension	0	0	0	1	0	1	0	0	0	0	भीती
apprehensive	0	1	0	1	0	1	0	0	0	0	घाबरणारा
apprentice	0	0	0	0	0	0	0	0	0	1	शिकाऊ उमेदवार
apprenticeship	0	0	0	0	0	0	0	0	0	0	शिकाऊ शिक्षण
approach	0	0	0	0	0	0	0	0	0	0	दृष्टीकोन
approaching	0	1	0	0	0	0	0	0	0	0	जवळ येत आहे
approbation	0	0	0	0	0	0	1	0	0	1	मान्यता
appropriation	0	0	0	0	0	1	0	0	0	0	विनियोग
approval	0	0	0	0	0	0	1	0	0	0	मान्यता
approve	0	0	0	0	1	0	1	0	0	1	मंजूर
approving	0	0	0	0	0	0	1	0	0	0	मंजूर करत आहे
approximate	0	0	0	0	0	0	0	0	0	0	अंदाजे
approximately	0	0	0	0	0	0	0	0	0	0	अंदाजे
approximating	0	0	0	0	0	0	0	0	0	0	अंदाजे
approximation	0	0	0	0	0	0	0	0	0	0	अंदाजे
appurtenances	0	0	0	0	0	0	0	0	0	0	साहाय्य
apron	0	0	0	0	0	0	0	0	0	0	एप्रन
apt	0	0	0	0	0	0	1	0	0	0	योग्य
aptitude	0	0	0	0	0	0	1	0	0	0	योग्यता
aqua	0	0	0	0	0	0	0	0	0	0	एक्वा
aquamarine	0	0	0	0	0	0	0	0	0	0	एक्वामेरीन
aquarium	0	0	0	0	0	0	0	0	0	0	मत्स्यालय
aquatic	0	0	0	0	0	0	0	0	0	0	जलचर
aqueduct	0	0	0	0	0	0	0	0	0	0	जलवाहिनी
aqueous	0	0	0	0	0	0	0	0	0	0	जलीय
arable	0	0	0	0	0	0	0	0	0	0	जिरायती
arbiter	0	0	0	0	0	0	0	0	0	1	मध्यस्थ
arbitrate	0	0	0	0	0	0	0	0	0	0	लवाद
arbitration	0	1	0	0	0	0	0	0	0	0	लवाद
arbitrator	0	0	0	0	0	0	0	0	0	1	मध्यस्थ
arbor	0	0	0	0	0	0	0	0	0	0	आर्बर
arc	0	0	0	0	0	0	0	0	0	0	चाप
arcade	0	0	0	0	0	0	0	0	0	0	आर्केड
arch	0	0	0	0	0	0	0	0	0	0	कमान
archaeological	0	0	0	0	0	0	0	0	0	0	पुरातत्व
archaeologist	0	0	0	0	0	0	0	0	0	0	पुरातत्वशास्त्रज्ञ
archaeology	0	1	0	0	0	0	1	0	0	0	पुरातत्व
archaic	0	0	0	0	0	1	0	0	0	0	पुरातन
archbishop	0	0	0	0	0	0	0	0	0	0	मुख्य बिशप
arched	0	0	0	0	0	0	0	0	0	0	कमानदार
archer	0	0	0	0	0	0	0	0	0	0	धनुर्धारी
archery	0	0	0	0	0	0	0	0	0	0	धनुर्विद्या
archetype	0	0	0	0	0	0	0	0	0	0	आर्केटाइप
archipelago	0	0	0	0	0	0	0	0	0	0	द्वीपसमूह
architect	0	0	0	0	0	0	0	0	0	0	वास्तुविशारद
architecture	0	0	0	0	0	0	0	0	0	1	आर्किटेक्चर
archive	0	0	0	0	0	0	0	0	0	0	संग्रहण
arctic	0	0	0	0	0	0	0	0	0	0	आर्क्टिक
ardent	0	1	0	0	1	0	1	0	0	0	उत्कट
ardor	0	0	0	0	0	0	1	0	0	0	उत्साह
arduous	0	0	0	0	0	1	0	0	0	0	कठीण
area	0	0	0	0	0	0	0	0	0	0	क्षेत्र
arena	0	0	0	0	0	0	0	0	0	0	रिंगण
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	वाद घालणे
argument	1	0	0	0	0	1	0	0	0	0	युक्तिवाद
argumentation	1	0	0	0	0	0	0	0	0	0	युक्तिवाद
argumentative	0	0	0	0	0	1	0	0	0	0	वादग्रस्त
arguments	1	0	0	0	0	0	0	0	0	0	युक्तिवाद
arid	0	0	0	0	0	1	0	1	0	0	रखरखीत
aristocracy	0	0	0	0	0	0	1	0	0	0	अभिजात वर्ग
aristocrat	0	0	0	0	0	0	0	0	0	0	कुलीन
aristocratic	0	0	0	0	0	0	1	0	0	0	खानदानी
arithmetic	0	0	0	0	0	0	0	0	0	0	अंकगणित
ark	0	0	0	0	0	0	0	0	0	0	तारू
arm	0	0	0	0	0	0	0	0	0	0	हात
armada	0	0	0	0	0	0	0	0	0	0	आर्मडा
armament	1	0	0	1	0	0	0	0	0	0	शस्त्रास्त्र
armaments	0	0	0	1	0	1	0	0	0	0	शस्त्रे
armature	0	0	0	0	0	0	0	0	0	0	आर्मेचर
armed	1	0	0	1	0	1	1	0	0	0	सशस्त्र
armor	0	0	0	1	0	0	1	0	0	1	चिलखत
armored	0	0	0	1	0	0	0	0	0	0	बख्तरबंद
armory	0	0	0	0	0	0	0	0	0	1	शस्त्रागार
arms	0	0	0	0	0	0	0	0	0	0	हात
army	0	0	0	0	0	0	0	0	0	0	सैन्य
aroma	0	0	0	0	0	0	1	0	0	0	सुगंध
arousal	0	0	0	0	0	0	0	0	0	0	उत्तेजना
arouse	0	1	0	0	0	0	1	0	0	0	जागृत करणे
arraignment	1	0	0	1	0	1	0	1	0	0	आरोपपत्र
arrange	0	0	0	0	0	0	0	0	0	0	व्यवस्था
arranged	0	0	0	0	0	0	0	0	0	0	व्यवस्था केली
arrangement	0	0	0	0	0	0	0	0	0	0	व्यवस्था
array	0	0	0	0	0	0	1	0	0	0	रचना
arrears	0	0	0	0	0	1	0	0	0	0	थकबाकी
arrest	0	0	0	0	0	1	0	0	0	0	अटक
arrival	0	1	0	0	0	0	0	0	0	0	आगमन
arrive	0	1	0	0	0	0	0	0	0	0	पोहोचणे
arrogance	0	0	0	0	0	1	0	0	0	0	अहंकार
arrogant	1	0	1	0	0	1	0	0	0	0	गर्विष्ठ
arrow	0	0	0	0	0	0	0	0	0	0	बाण
arsenal	0	0	0	0	0	0	0	0	0	0	शस्त्रागार
arsenic	0	0	1	1	0	1	0	1	0	0	आर्सेनिक
arson	1	0	0	1	0	1	0	0	0	0	जाळपोळ
art	0	1	0	0	1	0	1	1	1	0	कला
artery	0	0	0	0	0	0	0	0	0	0	धमनी
artful	0	0	0	0	0	0	0	0	0	0	कलात्मक
arthropod	0	0	0	0	0	0	0	0	0	0	आर्थ्रोपॉड
artichoke	0	0	0	0	0	0	0	0	0	0	आटिचोक
article	0	0	0	0	0	0	0	0	0	0	लेख
articles	0	0	0	0	0	0	0	0	0	0	लेख
articulate	0	0	0	0	0	0	1	0	0	0	स्पष्ट करणे
articulation	0	0	0	0	0	0	1	0	0	0	उच्चार
artifice	0	0	0	0	0	0	0	0	0	0	कला
artillery	0	0	0	1	0	1	0	0	0	0	तोफखाना
artisan	0	0	0	0	0	0	1	0	0	0	कारागीर
artist	0	0	0	0	0	0	0	0	0	0	कलाकार
artiste	0	0	0	0	0	0	1	0	0	0	कलाकार
artistic	0	0	0	0	0	0	1	0	0	0	कलात्मक
artists	0	0	0	0	0	0	0	0	0	0	कलाकार
ascend	0	0	0	0	0	0	0	0	0	0	चढणे
ascendancy	0	0	0	0	0	0	1	0	0	0	उच्चता
ascension	0	0	0	0	0	0	0	0	0	0	स्वर्गारोहण
ascent	0	0	0	0	0	0	1	0	0	0	आरोहण
ascertain	0	0	0	0	0	0	0	0	0	0	खात्री करणे
ascertained	0	0	0	0	0	0	0	0	0	0	निश्चित केले
ascetic	0	0	0	0	0	0	0	0	0	0	तपस्वी
ash	0	0	0	0	0	1	0	0	0	0	राख
ashamed	0	0	1	0	0	1	0	1	0	0	लाज वाटली
ashes	0	0	0	0	0	1	0	1	0	0	राख
asleep	0	0	0	0	0	0	0	0	0	0	झोपलेला
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	पैलू
aspects	0	0	0	0	0	0	0	0	0	0	पैलू
asphalt	0	0	0	0	0	0	0	0	0	0	डांबर
aspiration	0	1	0	0	1	0	1	0	1	1	आकांक्षा
aspire	0	1	0	0	1	0	1	0	0	0	महत्वाकांक्षा
aspiring	0	1	0	0	1	0	1	0	0	1	महत्वाकांक्षी
ass	0	0	0	0	0	1	0	0	0	0	गाढव
assail	1	0	0	1	0	1	0	0	1	0	हल्ला
assailant	1	0	0	1	0	1	0	1	0	0	हल्लेखोर
assassin	1	0	0	1	0	1	0	1	0	0	मारेकरी
assassinate	1	0	0	1	0	1	0	0	0	0	हत्या करणे
assassination	1	0	0	1	0	1	0	1	0	0	हत्या
assault	1	0	0	1	0	1	0	0	0	0	हल्ला
assay	0	0	0	0	0	0	0	0	0	0	परख
assemblage	0	0	0	0	0	0	0	0	0	0	एकत्र करणे
assemble	0	0	0	0	0	0	0	0	0	0	एकत्र करणे
assembled	0	0	0	0	0	0	0	0	0	0	जमले
assembly	0	0	0	0	0	0	1	0	0	1	विधानसभा
assent	0	0	0	0	0	0	1	0	0	0	संमती
assert	0	0	0	0	0	0	0	0	0	0	ठामपणे
asserting	0	0	0	0	0	0	1	0	0	1	ठामपणे
assertion	0	0	0	0	0	0	0	0	0	0	प्रतिपादन
assess	0	0	0	0	0	0	0	0	0	0	मूल्यांकन
assessment	0	0	0	0	0	0	0	0	1	1	मूल्यांकन
assessor	0	0	0	0	0	0	0	0	0	1	मूल्यांकनकर्ता
assets	0	0	0	0	0	0	1	0	0	0	मालमत्ता
asshole	1	0	1	0	0	1	0	0	0	0	गाढव
assign	0	0	0	0	0	0	0	0	0	0	नियुक्त करणे
assignee	0	0	0	0	0	0	0	0	0	1	नियुक्ती
assignment	0	0	0	0	0	0	0	0	0	0	असाइनमेंट
assimilate	0	0	0	0	0	0	0	0	0	0	आत्मसात करणे
assimilation	0	0	0	0	0	0	0	0	0	0	आत्मसात करणे
assist	0	0	0	0	0	0	1	0	0	1	मदत
assistance	0	0	0	0	0	0	1	0	0	0	मदत
assistant	0	0	0	0	0	0	0	0	0	0	सहाय्यक
associate	0	0	0	0	0	0	1	0	0	1	सहयोगी
association	0	0	0	0	0	0	0	0	0	1	संघटना
assorted	0	0	0	0	0	0	0	0	0	0	मिश्रित
assortment	0	0	0	0	0	0	0	0	0	0	वर्गीकरण
assuage	0	0	0	0	0	0	1	0	0	0	आराम
assumed	0	0	0	0	0	0	0	0	0	0	गृहीत धरले
assuming	0	0	0	0	0	0	0	0	0	0	गृहीत धरून
assumption	0	0	0	0	0	0	0	0	0	0	गृहीतक
assurance	0	0	0	0	0	0	1	0	0	1	आश्वासन
assure	0	0	0	0	0	0	0	0	0	1	खात्री देणे
assured	0	0	0	0	0	0	1	0	0	1	खात्री दिली
assuredly	0	0	0	0	0	0	0	0	0	1	खात्रीने
asterisk	0	0	0	0	0	0	0	0	0	0	तारका
asteroids	0	0	0	0	0	0	0	0	0	0	लघुग्रह
astigmatism	0	0	0	0	0	0	0	0	0	0	दृष्टिवैषम्य
astonishingly	0	0	0	0	0	0	1	0	1	0	आश्चर्यकारकपणे
astonishment	0	0	0	0	1	0	1	0	1	0	आश्चर्य
astral	0	0	0	0	0	0	0	0	0	0	सूक्ष्म
astray	0	0	0	1	0	1	0	0	0	0	दिशाभूल
astringent	0	0	0	0	0	1	0	0	0	0	तुरट
astrologer	0	1	0	0	0	0	1	0	0	0	ज्योतिषी
astrology	0	0	0	0	0	0	0	0	0	0	ज्योतिष
astronaut	0	0	0	0	0	0	1	0	0	0	अंतराळवीर
astronomer	0	1	0	0	0	0	1	0	0	0	खगोलशास्त्रज्ञ
astronomy	0	0	0	0	0	0	0	0	0	0	खगोलशास्त्र
astute	0	0	0	0	0	0	1	0	0	0	चतुर
asunder	0	0	0	0	0	0	0	0	0	0	वेगळे
asylum	0	0	0	1	0	1	0	0	0	0	आश्रय
asymmetric	0	0	0	0	0	0	0	0	0	0	असममित
asymmetry	0	0	1	0	0	0	0	0	0	0	विषमता
asymptotic	0	0	0	0	0	0	0	0	0	0	लक्षणे नसलेला
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	नास्तिकता
atheistic	0	0	0	0	0	0	0	0	0	0	नास्तिक
atherosclerosis	0	0	0	1	0	1	0	1	0	0	एथेरोस्क्लेरोसिस
athlete	0	0	0	0	0	0	1	0	0	0	धावपटू
athletic	0	0	0	0	0	0	1	0	0	0	ऍथलेटिक
athleticism	0	0	0	0	0	0	0	0	0	0	खेळ
athletics	0	0	0	0	0	0	0	0	0	0	ऍथलेटिक्स
atlas	0	0	0	0	0	0	0	0	0	0	नकाशांचे पुस्तक
atmosphere	0	0	0	0	0	0	0	0	0	0	वातावरण
atmospheric	0	0	0	0	0	0	0	0	0	0	वातावरणीय
atoll	0	0	0	0	0	0	0	0	0	0	प्रवाळ
atom	0	0	0	0	0	0	1	0	0	0	अणू
atomic	0	0	0	0	0	0	0	0	0	0	अणू
atone	0	1	0	0	1	0	1	0	0	1	प्रायश्चित
atonement	0	0	0	0	0	0	1	0	0	0	प्रायश्चित्त
atrium	0	0	0	0	0	0	0	0	0	0	कर्णिका
atrocious	1	0	1	0	0	1	0	0	0	0	अत्याचारी
atrocity	1	0	1	1	0	1	0	1	0	0	अत्याचार
atrophy	0	0	1	1	0	1	0	1	0	0	शोष
attach	0	0	0	0	0	0	0	0	0	0	संलग्न करा
attachment	0	0	0	0	0	0	1	0	0	0	संलग्नक
attack	1	0	0	1	0	1	0	0	0	0	हल्ला
attacking	1	0	1	1	0	1	0	1	1	0	हल्ला करणे
attain	0	0	0	0	0	0	0	0	0	0	गाठणे
attainable	0	1	0	0	0	0	1	0	0	0	प्राप्य
attainment	0	0	0	0	0	0	1	0	0	0	प्राप्ती
attempt	0	1	0	0	0	0	0	0	0	0	प्रयत्न
attendance	0	1	0	0	0	0	0	0	0	0	उपस्थिती
attendant	0	0	0	0	0	0	1	0	0	1	परिचर
attention	0	0	0	0	0	0	1	0	0	0	लक्ष
attentive	0	0	0	0	0	0	1	0	0	1	लक्ष देणारा
attenuate	0	0	0	0	0	0	0	0	0	0	कमी करणे
attenuated	0	0	0	0	0	1	0	0	0	0	मंद
attenuation	0	0	0	0	0	1	0	1	0	0	क्षीणन
attest	0	0	0	0	0	0	1	0	0	1	प्रमाणित करणे
attestation	0	0	0	0	0	0	0	0	0	1	प्रमाणीकरण
attic	0	0	0	0	0	0	0	0	0	0	पोटमाळा
attire	0	0	0	0	0	0	0	0	0	0	पोशाख
attitude	0	0	0	0	0	0	0	0	0	0	वृत्ती
attorney	1	0	0	1	0	0	1	0	0	1	वकील
attraction	0	0	0	0	0	0	1	0	0	0	आकर्षण
attractiveness	0	0	0	0	0	0	1	0	0	0	आकर्षकता
attributable	0	0	0	0	0	0	0	0	0	0	विशेषता
attribute	0	0	0	0	0	0	0	0	0	0	विशेषता
attribution	0	0	0	0	0	0	0	0	0	0	विशेषता
attrition	0	0	0	0	0	0	0	0	0	0	उदासीनता
auburn	0	0	0	0	0	0	0	0	0	0	ऑबर्न
auction	0	1	0	0	0	0	0	0	0	0	लिलाव
auctioneer	0	0	0	0	0	0	0	0	0	0	लिलाव करणारा
audacious	0	0	0	0	0	0	0	0	0	0	धाडसी
