English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sindhi Word
ambitious	0	0	0	0	0	0	0	0	0	0	امڪاني
ambulance	0	0	0	1	0	0	0	0	0	1	ايمبولينس
ambush	1	0	0	1	0	1	0	0	1	0	گھات
ameliorate	0	0	0	0	0	0	1	0	0	0	بهتر ڪرڻ
amen	0	0	0	0	1	0	1	0	0	1	آمين
amenable	0	0	0	0	0	0	1	0	0	0	قابل قبول
amend	0	0	0	0	0	0	1	0	0	0	ترميم
amendment	0	0	0	0	0	0	0	0	0	0	ترميم
amends	0	0	0	0	0	0	1	0	0	0	ترميم ڪري ٿو
amenity	0	0	0	0	0	0	1	0	0	0	سهولت
amethyst	0	0	0	0	0	0	0	0	0	0	amethyst
amiable	0	0	0	0	0	0	1	0	0	0	ملنسار
amicable	0	0	0	0	1	0	1	0	0	0	ملنسار
amid	0	0	0	0	0	0	0	0	0	0	وچ ۾
amidst	0	0	0	0	0	0	0	0	0	0	جي وچ ۾
ammonia	0	0	1	0	0	0	0	0	0	0	امونيا
ammunition	0	0	0	0	0	0	0	0	0	0	گولا بارود
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	معافي
amorphous	0	0	0	0	0	0	0	0	0	0	بيڪار
amortization	0	0	0	0	0	0	0	0	0	1	معافي ڏيڻ
amount	0	0	0	0	0	0	0	0	0	0	رقم
amour	0	1	0	0	1	0	1	0	0	1	پيار
ampersand	0	0	0	0	0	0	0	0	0	0	ايمپرسينڊ
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	ايمفيٿيٽر
amplification	0	0	0	0	0	0	0	0	0	0	واڌارو
amplify	0	0	0	0	0	0	0	0	0	0	وڌائڻ
amplitude	0	0	0	0	0	0	0	0	0	0	طول و عرض
amply	0	0	0	0	0	0	0	0	0	0	ڪافي
amputation	0	0	0	0	0	0	0	0	0	0	ڪٽڻ
amulet	0	0	0	0	0	0	0	0	0	0	تعويذ
amuse	0	0	0	0	1	0	1	0	0	0	تفريح
amused	0	0	0	0	1	0	1	0	0	0	خوش ٿيو
amusement	0	0	0	0	1	0	1	0	0	0	تفريح
amusing	0	0	0	0	1	0	1	0	0	0	مزيدار
ana	0	0	0	0	0	0	0	0	0	0	انا
anaconda	0	0	1	1	0	1	0	0	0	0	ايناڪنڊا
anaesthesia	0	0	0	0	0	0	0	0	0	0	انسيتيشيا
anaesthetic	0	0	0	0	0	0	0	0	0	0	بيهڻ وارو
anal	0	0	0	0	0	1	0	0	0	0	مقعد
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	مشابهت وارو
analogue	0	0	0	0	0	0	0	0	0	0	اينالاگ
analogy	0	0	0	0	0	0	0	0	0	0	تشبيهه
analysis	0	0	0	0	0	0	0	0	0	0	تجزيو
analyst	0	1	0	0	0	0	1	0	0	1	تجزيه نگار
analytic	0	0	0	0	0	0	0	0	0	0	تجزياتي
analyze	0	0	0	0	0	0	0	0	0	0	تجزيو ڪرڻ
analyzer	0	0	0	0	0	0	0	0	0	0	تجزيو ڪندڙ
anarchism	1	0	0	1	0	1	0	0	0	0	انارڪيزم
anarchist	1	0	0	1	0	1	0	0	0	0	انارڪيسٽ
anarchy	1	0	0	1	0	1	0	0	0	0	انارڪي
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	اناٿما
anatomic	0	0	0	0	0	0	0	0	0	0	جسماني
anatomy	0	0	0	0	0	0	0	0	0	0	اناتومي
ancestor	0	0	0	0	0	0	0	0	0	0	ابا ڏاڏا
ancestral	0	0	0	0	0	0	0	0	0	1	اباڻي
ancestry	0	0	0	0	0	0	0	0	0	0	نسب
anchor	0	0	0	0	0	0	1	0	0	0	لنگر
anchorage	0	0	0	0	0	0	1	1	0	0	لنگر
ancient	0	0	0	0	0	1	0	0	0	0	قديم
ancillary	0	0	0	0	0	0	0	0	0	0	معاون
androgen	0	0	0	0	0	0	0	0	0	0	اينڊروجن
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	نئين سر
angel	0	1	0	0	1	0	1	0	1	1	فرشتو
angelic	0	0	0	0	1	0	1	0	0	1	ملائڪ
anger	1	0	0	0	0	1	0	0	0	0	ڪاوڙ
angina	0	0	0	1	0	1	0	0	0	0	اينجينا
angiography	0	0	0	0	0	0	0	0	0	0	انجيوگرافي
angle	0	0	0	0	0	0	0	0	0	0	ڪنڊ
angling	0	1	0	0	0	1	0	0	0	0	ڪنگڻ
angry	1	0	1	0	0	1	0	0	0	0	ناراض
anguish	1	0	0	1	0	1	0	1	0	0	ڏک
angular	0	0	0	0	0	0	0	0	0	0	ڪوئلي وارو
anhydrous	0	0	0	0	0	0	0	0	0	0	گندو
animal	0	0	0	0	0	0	0	0	0	0	حيوان
animate	0	0	0	0	0	0	1	0	0	0	متحرڪ ڪرڻ
animated	0	0	0	0	1	0	1	0	0	0	متحرڪ
animation	0	0	0	0	0	0	0	0	0	0	انيميشن
animosity	1	0	1	1	0	1	0	1	0	0	دشمني
animus	1	0	0	0	0	1	0	0	0	0	دشمني
ankle	0	0	0	0	0	0	0	0	0	0	ٽنگ
annals	0	0	0	0	0	0	0	0	0	0	تاريخون
annex	0	0	0	0	0	0	0	0	0	0	ضميمه
annexation	0	0	0	0	0	0	0	0	0	0	الحاق
annexe	0	0	0	0	0	0	0	0	0	0	ضميمه
annihilate	1	0	0	1	0	1	0	0	0	0	نابود ڪرڻ
annihilated	1	0	0	1	0	1	0	1	0	0	نابود
annihilation	1	0	0	1	0	1	0	1	0	0	فنا ڪرڻ
annotate	0	0	0	0	0	0	0	0	0	0	بيان ڪرڻ
annotation	0	0	0	0	0	0	0	0	0	0	تشريح
announce	0	0	0	0	0	0	0	0	0	0	اعلان ڪرڻ
announcement	0	1	0	0	0	0	0	0	0	0	اعلان
annoy	1	0	1	0	0	1	0	0	0	0	ناراض ڪرڻ
annoyance	1	0	1	0	0	1	0	0	0	0	ناراضگي
annoying	1	0	0	0	0	1	0	0	0	0	پريشان ڪندڙ
annuity	0	0	0	0	0	0	0	0	0	0	ساليانو
annul	0	0	0	0	0	1	0	0	0	0	منسوخ
annular	0	0	0	0	0	0	0	0	0	0	ڪنولر
annulment	0	0	0	0	0	1	0	1	0	0	منسوخي
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	مسح ڪرڻ
anomalous	0	0	0	0	0	0	0	0	0	0	غير معمولي
anomaly	0	0	0	1	0	1	0	0	1	0	بي ترتيبي
anon	0	0	0	0	0	0	0	0	0	0	آنن
anonymous	0	0	0	0	0	1	0	0	0	0	گمنام
answer	0	0	0	0	0	0	0	0	0	0	جواب
answerable	0	0	0	0	0	0	0	0	0	1	جوابدار
answering	0	0	0	0	0	0	0	0	0	0	جواب ڏيڻ
ant	0	0	0	0	0	0	0	0	0	0	چيٽي
antagonism	1	0	0	0	0	1	0	0	0	0	دشمني
antagonist	1	0	0	0	0	1	0	0	0	0	مخالف
antagonistic	1	0	1	0	0	1	0	0	0	0	مخالف
ante	0	0	0	0	0	0	0	0	0	0	اڳ
antecedent	0	0	0	0	0	0	0	0	0	0	اڳيون
antelope	0	0	0	0	0	0	0	0	0	0	اينٽيلوپ
antenna	0	0	0	0	0	0	0	0	0	0	اينٽيننا
anterior	0	0	0	0	0	0	0	0	0	0	اڳيون
anthem	0	0	0	0	0	0	0	0	0	0	ترانو
anthology	0	0	0	0	0	0	0	0	0	0	anthology
anthrax	0	0	1	1	0	1	0	1	0	0	اينٿراڪس
anthropology	0	0	0	0	0	0	0	0	0	0	علم بشریات
antibiotic	0	0	0	0	0	0	0	0	0	0	اينٽي بايوٽڪ
antibiotics	0	0	0	0	0	0	1	0	0	0	اينٽي بايوٽيڪس
antichrist	1	0	1	1	0	1	0	0	0	0	مخالف
anticipation	0	1	0	0	0	0	0	0	0	0	توقع
anticipatory	0	1	0	0	0	0	0	0	0	0	اڳڪٿي ڪندڙ
antidote	0	1	0	0	0	0	1	0	0	1	ضد
antifungal	0	0	0	0	0	0	1	0	0	1	اينٽي فنگل
antimony	0	0	0	0	0	0	0	0	0	0	انٽيموني
antipathy	1	0	1	0	0	1	0	0	0	0	ضد
antiquarian	0	0	0	0	0	0	0	0	0	0	قديم آثارن وارو
antiquated	0	0	0	0	0	1	0	0	0	0	قديم
antique	0	0	0	0	0	0	1	0	0	0	قديم
antiquity	0	0	0	0	0	0	0	0	0	0	قديم
antiseptic	0	0	0	0	0	0	1	0	0	1	جراثيم ڪش
antisocial	1	0	1	1	0	1	0	1	0	0	سماجي ضد
antithesis	1	0	0	0	0	1	0	0	0	0	ضد
antithetical	0	0	0	0	0	0	0	0	0	0	ضدي
antiviral	0	0	0	0	0	0	0	0	0	0	اينٽي وائرل
antler	0	0	0	0	0	0	0	0	0	0	اينگلر
anvil	0	0	0	0	0	0	0	0	0	0	اوندهه
anxiety	1	1	0	1	0	1	0	1	0	0	پريشاني
anxious	0	1	0	1	0	1	0	0	0	0	فڪر مند
aorta	0	0	0	0	0	0	0	0	0	0	شريان
apace	0	0	0	0	0	0	0	0	0	0	تيزيءَ سان
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	اپارٽمينٽ
apathetic	0	0	0	0	0	1	0	1	0	0	بي حس
apathy	0	0	0	0	0	1	0	1	0	0	بي حسي
ape	0	0	0	0	0	0	0	0	0	0	بندر
aperture	0	0	0	0	0	0	0	0	0	0	ايپرچر
apex	0	0	0	0	0	0	0	0	0	0	چوٽي
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	هر هڪ
aplomb	0	0	0	0	0	0	1	0	0	0	تڪميل
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	معافي ڏيندڙ
apologist	0	0	0	0	0	0	0	0	0	0	معافي ڏيندڙ
apologize	0	0	0	0	0	0	1	1	0	1	معافي گهرڻ
apology	0	0	0	0	0	0	1	0	0	0	معافي
apostasy	0	0	0	0	0	0	0	0	0	0	ارتداد
apostate	0	0	0	0	0	0	0	0	0	0	مرتد
apostle	0	0	0	0	0	0	1	0	0	1	رسول
apostolic	0	0	0	0	0	0	0	0	0	1	رسولي
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	خوفناڪ
apparatus	0	0	0	0	0	0	0	0	0	0	اوزار
apparel	0	0	0	0	0	0	0	0	0	0	لباس
apparently	0	0	0	0	0	0	0	0	0	0	ظاهري طور
apparition	0	0	0	1	0	0	0	0	1	0	ظاهر ٿيڻ
appeal	0	1	0	0	0	0	0	0	0	0	اپيل
appearance	0	0	0	0	0	0	0	0	0	0	ظاهر
appease	0	0	0	0	0	0	0	0	0	0	راضي ڪرڻ
appellant	0	0	0	0	0	0	0	0	0	0	اپيل ڪندڙ
append	0	0	0	0	0	0	0	0	0	0	شامل ڪرڻ
appendage	0	0	0	0	0	0	0	0	0	0	ضميمه
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	ضميمو
appetite	0	0	0	0	0	0	0	0	0	0	بک
appetizer	0	0	0	0	0	0	0	0	0	0	بکائيندڙ
applause	0	0	0	0	1	0	1	0	1	1	تاڙيون وڄائڻ
apple	0	0	0	0	0	0	0	0	0	0	انب
appliance	0	0	0	0	0	0	0	0	0	0	اوزار
appliances	0	0	0	0	0	0	0	0	0	0	سامان
applicability	0	0	0	0	0	0	0	0	0	0	قابل اطلاق
applicable	0	0	0	0	0	0	0	0	0	0	قابل اطلاق
applicant	0	1	0	0	0	0	0	0	0	0	درخواست ڪندڙ
application	0	0	0	0	0	0	0	0	0	0	درخواست
apply	0	0	0	0	0	0	0	0	0	0	لاڳو ڪرڻ
appoint	0	0	0	0	0	0	0	0	0	0	مقرر ڪرڻ
appointment	0	0	0	0	0	0	0	0	0	0	ملاقات
appointments	0	0	0	0	0	0	0	0	0	0	ملاقاتون
apportion	0	0	0	0	0	0	0	0	0	0	ورهاڱي
apportionment	0	0	0	0	0	0	0	0	0	0	ورهاڱي
appraise	0	0	0	0	0	0	0	0	0	0	قدر ڪرڻ
appreciable	0	0	0	0	0	0	0	0	0	0	قابل قدر
appreciation	0	0	0	0	1	0	1	0	0	1	قدر
apprehend	0	0	0	1	0	0	0	0	0	0	پڪڙڻ
apprehension	0	0	0	1	0	1	0	0	0	0	خدشو
apprehensive	0	1	0	1	0	1	0	0	0	0	خوفزده
apprentice	0	0	0	0	0	0	0	0	0	1	شاگرد
apprenticeship	0	0	0	0	0	0	0	0	0	0	تعليم حاصل ڪرڻ
approach	0	0	0	0	0	0	0	0	0	0	انداز
approaching	0	1	0	0	0	0	0	0	0	0	ويجهو اچڻ
approbation	0	0	0	0	0	0	1	0	0	1	منظوري
appropriation	0	0	0	0	0	1	0	0	0	0	تخصيص
approval	0	0	0	0	0	0	1	0	0	0	منظوري
approve	0	0	0	0	1	0	1	0	0	1	منظور ڪرڻ
approving	0	0	0	0	0	0	1	0	0	0	منظوري ڏيڻ
approximate	0	0	0	0	0	0	0	0	0	0	لڳ ڀڳ
approximately	0	0	0	0	0	0	0	0	0	0	لڳ ڀڳ
approximating	0	0	0	0	0	0	0	0	0	0	لڳ ڀڳ
approximation	0	0	0	0	0	0	0	0	0	0	لڳ ڀڳ
appurtenances	0	0	0	0	0	0	0	0	0	0	سهولتون
apron	0	0	0	0	0	0	0	0	0	0	تہبند
apt	0	0	0	0	0	0	1	0	0	0	مناسب
aptitude	0	0	0	0	0	0	1	0	0	0	صلاحيت
aqua	0	0	0	0	0	0	0	0	0	0	پاڻي
aquamarine	0	0	0	0	0	0	0	0	0	0	پاڻياٺ
aquarium	0	0	0	0	0	0	0	0	0	0	ايڪريم
aquatic	0	0	0	0	0	0	0	0	0	0	آبي
aqueduct	0	0	0	0	0	0	0	0	0	0	پاڻي
aqueous	0	0	0	0	0	0	0	0	0	0	آبي
arable	0	0	0	0	0	0	0	0	0	0	قابل کاشت
arbiter	0	0	0	0	0	0	0	0	0	1	ثالث
arbitrate	0	0	0	0	0	0	0	0	0	0	ثالث
arbitration	0	1	0	0	0	0	0	0	0	0	ثالثي
arbitrator	0	0	0	0	0	0	0	0	0	1	ثالث
arbor	0	0	0	0	0	0	0	0	0	0	آربر
arc	0	0	0	0	0	0	0	0	0	0	قوس
arcade	0	0	0	0	0	0	0	0	0	0	آرڪيڊ
arch	0	0	0	0	0	0	0	0	0	0	محراب
archaeological	0	0	0	0	0	0	0	0	0	0	آثار قديمه
archaeologist	0	0	0	0	0	0	0	0	0	0	آثار قديمه جو ماهر
archaeology	0	1	0	0	0	0	1	0	0	0	آثار قديمه
archaic	0	0	0	0	0	1	0	0	0	0	قديم
archbishop	0	0	0	0	0	0	0	0	0	0	آرڪ ڀشپ
arched	0	0	0	0	0	0	0	0	0	0	محراب وارو
archer	0	0	0	0	0	0	0	0	0	0	تير انداز
archery	0	0	0	0	0	0	0	0	0	0	تير اندازي
archetype	0	0	0	0	0	0	0	0	0	0	آرڪيٽائپ
archipelago	0	0	0	0	0	0	0	0	0	0	ٻيٽ
architect	0	0	0	0	0	0	0	0	0	0	معمار
architecture	0	0	0	0	0	0	0	0	0	1	فن تعمير
archive	0	0	0	0	0	0	0	0	0	0	آرڪائيو
arctic	0	0	0	0	0	0	0	0	0	0	آرڪٽڪ
ardent	0	1	0	0	1	0	1	0	0	0	پرجوش
ardor	0	0	0	0	0	0	1	0	0	0	جوش
arduous	0	0	0	0	0	1	0	0	0	0	مشڪل
area	0	0	0	0	0	0	0	0	0	0	علائقو
arena	0	0	0	0	0	0	0	0	0	0	ميدان
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ارجنٽ
argue	1	0	0	0	0	1	0	0	0	0	بحث ڪرڻ
argument	1	0	0	0	0	1	0	0	0	0	دليل
argumentation	1	0	0	0	0	0	0	0	0	0	استدلال
argumentative	0	0	0	0	0	1	0	0	0	0	بحث ڪندڙ
arguments	1	0	0	0	0	0	0	0	0	0	دليل
arid	0	0	0	0	0	1	0	1	0	0	خشڪ
aristocracy	0	0	0	0	0	0	1	0	0	0	اشرافيه
aristocrat	0	0	0	0	0	0	0	0	0	0	اشرافيه
aristocratic	0	0	0	0	0	0	1	0	0	0	اشرافيه
arithmetic	0	0	0	0	0	0	0	0	0	0	رياضي
ark	0	0	0	0	0	0	0	0	0	0	ٻيڙي
arm	0	0	0	0	0	0	0	0	0	0	بازو
armada	0	0	0	0	0	0	0	0	0	0	آرماڊا
armament	1	0	0	1	0	0	0	0	0	0	هٿيار
armaments	0	0	0	1	0	1	0	0	0	0	هٿيار
armature	0	0	0	0	0	0	0	0	0	0	بازو
armed	1	0	0	1	0	1	1	0	0	0	هٿياربند
armor	0	0	0	1	0	0	1	0	0	1	هٿيار
armored	0	0	0	1	0	0	0	0	0	0	هٿياربند
armory	0	0	0	0	0	0	0	0	0	1	هٿيار
arms	0	0	0	0	0	0	0	0	0	0	هٿيار
army	0	0	0	0	0	0	0	0	0	0	فوج
aroma	0	0	0	0	0	0	1	0	0	0	خوشبو
arousal	0	0	0	0	0	0	0	0	0	0	جوش
arouse	0	1	0	0	0	0	1	0	0	0	بيدار ڪرڻ
arraignment	1	0	0	1	0	1	0	1	0	0	گرفتاري
arrange	0	0	0	0	0	0	0	0	0	0	بندوبست
arranged	0	0	0	0	0	0	0	0	0	0	ترتيب ڏنل
arrangement	0	0	0	0	0	0	0	0	0	0	ترتيب
array	0	0	0	0	0	0	1	0	0	0	صف
arrears	0	0	0	0	0	1	0	0	0	0	بقايا
arrest	0	0	0	0	0	1	0	0	0	0	گرفتار ڪرڻ
arrival	0	1	0	0	0	0	0	0	0	0	آمد
arrive	0	1	0	0	0	0	0	0	0	0	پهچڻ
arrogance	0	0	0	0	0	1	0	0	0	0	وڏائي
arrogant	1	0	1	0	0	1	0	0	0	0	وڏائي ڪندڙ
arrow	0	0	0	0	0	0	0	0	0	0	تير
arsenal	0	0	0	0	0	0	0	0	0	0	هٿيار
arsenic	0	0	1	1	0	1	0	1	0	0	ارسنڪ
arson	1	0	0	1	0	1	0	0	0	0	باهه ڏيڻ
art	0	1	0	0	1	0	1	1	1	0	فن
artery	0	0	0	0	0	0	0	0	0	0	شريان
artful	0	0	0	0	0	0	0	0	0	0	هنرمند
arthropod	0	0	0	0	0	0	0	0	0	0	ارٿروپڊ
artichoke	0	0	0	0	0	0	0	0	0	0	آرٽچوڪ
article	0	0	0	0	0	0	0	0	0	0	مضمون
articles	0	0	0	0	0	0	0	0	0	0	مضمون
articulate	0	0	0	0	0	0	1	0	0	0	بيان ڪرڻ
articulation	0	0	0	0	0	0	1	0	0	0	اظهار
artifice	0	0	0	0	0	0	0	0	0	0	هنر
artillery	0	0	0	1	0	1	0	0	0	0	توپخانو
artisan	0	0	0	0	0	0	1	0	0	0	ڪاريگر
artist	0	0	0	0	0	0	0	0	0	0	فنڪار
artiste	0	0	0	0	0	0	1	0	0	0	فنڪار
artistic	0	0	0	0	0	0	1	0	0	0	فني
artists	0	0	0	0	0	0	0	0	0	0	فنڪار
ascend	0	0	0	0	0	0	0	0	0	0	چڙهڻ
ascendancy	0	0	0	0	0	0	1	0	0	0	عروج
ascension	0	0	0	0	0	0	0	0	0	0	عروج
ascent	0	0	0	0	0	0	1	0	0	0	چڙهڻ
ascertain	0	0	0	0	0	0	0	0	0	0	پڪ ڪرڻ
ascertained	0	0	0	0	0	0	0	0	0	0	معلوم ٿيو
ascetic	0	0	0	0	0	0	0	0	0	0	سنت
ash	0	0	0	0	0	1	0	0	0	0	راھ
ashamed	0	0	1	0	0	1	0	1	0	0	شرمسار
ashes	0	0	0	0	0	1	0	1	0	0	خاڪ
asleep	0	0	0	0	0	0	0	0	0	0	سمهڻ
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	پہلو
aspects	0	0	0	0	0	0	0	0	0	0	پهلو
asphalt	0	0	0	0	0	0	0	0	0	0	اسفالٽ
aspiration	0	1	0	0	1	0	1	0	1	1	آرزو
aspire	0	1	0	0	1	0	1	0	0	0	خواهش
aspiring	0	1	0	0	1	0	1	0	0	1	خواهشمند
ass	0	0	0	0	0	1	0	0	0	0	گدا
assail	1	0	0	1	0	1	0	0	1	0	حملو ڪرڻ
assailant	1	0	0	1	0	1	0	1	0	0	حملو ڪندڙ
assassin	1	0	0	1	0	1	0	1	0	0	قاتل
assassinate	1	0	0	1	0	1	0	0	0	0	قتل ڪرڻ
assassination	1	0	0	1	0	1	0	1	0	0	قتل
assault	1	0	0	1	0	1	0	0	0	0	حملو
assay	0	0	0	0	0	0	0	0	0	0	امتحان
assemblage	0	0	0	0	0	0	0	0	0	0	گڏجاڻي
assemble	0	0	0	0	0	0	0	0	0	0	گڏ ڪرڻ
assembled	0	0	0	0	0	0	0	0	0	0	گڏ ٿيل
assembly	0	0	0	0	0	0	1	0	0	1	اسيمبلي
assent	0	0	0	0	0	0	1	0	0	0	رضامندي
assert	0	0	0	0	0	0	0	0	0	0	زور ڏيڻ
asserting	0	0	0	0	0	0	1	0	0	1	زور ڏيڻ
assertion	0	0	0	0	0	0	0	0	0	0	دعويٰ
assess	0	0	0	0	0	0	0	0	0	0	اندازو ڪرڻ
assessment	0	0	0	0	0	0	0	0	1	1	تشخيص
assessor	0	0	0	0	0	0	0	0	0	1	جائزو وٺندڙ
assets	0	0	0	0	0	0	1	0	0	0	اثاثا
asshole	1	0	1	0	0	1	0	0	0	0	گدا
assign	0	0	0	0	0	0	0	0	0	0	تفويض ڪرڻ
assignee	0	0	0	0	0	0	0	0	0	1	تفويض ڪندڙ
assignment	0	0	0	0	0	0	0	0	0	0	تفويض
assimilate	0	0	0	0	0	0	0	0	0	0	ملائڻ
assimilation	0	0	0	0	0	0	0	0	0	0	ملائڻ
assist	0	0	0	0	0	0	1	0	0	1	مدد ڪرڻ
assistance	0	0	0	0	0	0	1	0	0	0	مدد
assistant	0	0	0	0	0	0	0	0	0	0	مددگار
associate	0	0	0	0	0	0	1	0	0	1	ساٿي
association	0	0	0	0	0	0	0	0	0	1	انجمن
assorted	0	0	0	0	0	0	0	0	0	0	مختلف
assortment	0	0	0	0	0	0	0	0	0	0	درجه بندي
assuage	0	0	0	0	0	0	1	0	0	0	آسودگي
assumed	0	0	0	0	0	0	0	0	0	0	فرض ڪيو
assuming	0	0	0	0	0	0	0	0	0	0	فرض ڪرڻ
assumption	0	0	0	0	0	0	0	0	0	0	مفروضو
assurance	0	0	0	0	0	0	1	0	0	1	اطمينان
assure	0	0	0	0	0	0	0	0	0	1	يقين ڏيارڻ
assured	0	0	0	0	0	0	1	0	0	1	يقين ڏياريو
assuredly	0	0	0	0	0	0	0	0	0	1	يقينن
asterisk	0	0	0	0	0	0	0	0	0	0	ستاري
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	حيرت انگيز طور
astonishment	0	0	0	0	1	0	1	0	1	0	حيرت
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	گمراهه
astringent	0	0	0	0	0	1	0	0	0	0	سخت
astrologer	0	1	0	0	0	0	1	0	0	0	نجومي
astrology	0	0	0	0	0	0	0	0	0	0	علم نجوم
astronaut	0	0	0	0	0	0	1	0	0	0	خلاباز
astronomer	0	1	0	0	0	0	1	0	0	0	نجومي
astronomy	0	0	0	0	0	0	0	0	0	0	فلڪيات
astute	0	0	0	0	0	0	1	0	0	0	هوشيار
asunder	0	0	0	0	0	0	0	0	0	0	جدا
asylum	0	0	0	1	0	1	0	0	0	0	پناهه
asymmetric	0	0	0	0	0	0	0	0	0	0	غير متناسب
asymmetry	0	0	1	0	0	0	0	0	0	0	اڻ برابري
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	هوٽل
atheism	0	0	0	0	0	1	0	0	0	0	الحاد
atheistic	0	0	0	0	0	0	0	0	0	0	الحاد
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	رانديگر
athletic	0	0	0	0	0	0	1	0	0	0	رانديگر
athleticism	0	0	0	0	0	0	0	0	0	0	ايٿليٽڪزم
athletics	0	0	0	0	0	0	0	0	0	0	ايٿليٽڪس
atlas	0	0	0	0	0	0	0	0	0	0	ائٽلس
atmosphere	0	0	0	0	0	0	0	0	0	0	ماحول
atmospheric	0	0	0	0	0	0	0	0	0	0	فضائي
atoll	0	0	0	0	0	0	0	0	0	0	اٽل
atom	0	0	0	0	0	0	1	0	0	0	ائٽم
atomic	0	0	0	0	0	0	0	0	0	0	ايٽمي
atone	0	1	0	0	1	0	1	0	0	1	ڪفارو
atonement	0	0	0	0	0	0	1	0	0	0	ڪفارو
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	وحشي
atrocity	1	0	1	1	0	1	0	1	0	0	ظلم
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	ڳنڍڻ
attachment	0	0	0	0	0	0	1	0	0	0	ڳنڍڻ
attack	1	0	0	1	0	1	0	0	0	0	حملو
attacking	1	0	1	1	0	1	0	1	1	0	حملو ڪرڻ
attain	0	0	0	0	0	0	0	0	0	0	حاصل ڪرڻ
attainable	0	1	0	0	0	0	1	0	0	0	قابل حصول
attainment	0	0	0	0	0	0	1	0	0	0	حاصل ڪرڻ
attempt	0	1	0	0	0	0	0	0	0	0	ڪوشش
attendance	0	1	0	0	0	0	0	0	0	0	حاضري
attendant	0	0	0	0	0	0	1	0	0	1	خدمتگار
attention	0	0	0	0	0	0	1	0	0	0	ڌيان ڏيڻ
attentive	0	0	0	0	0	0	1	0	0	1	ڌيان ڏيڻ وارو
attenuate	0	0	0	0	0	0	0	0	0	0	گھٽائڻ
attenuated	0	0	0	0	0	1	0	0	0	0	گھٽايل
attenuation	0	0	0	0	0	1	0	1	0	0	ٿڪڻ
attest	0	0	0	0	0	0	1	0	0	1	تصديق ڪرڻ
attestation	0	0	0	0	0	0	0	0	0	1	تصديق
attic	0	0	0	0	0	0	0	0	0	0	ڇت
attire	0	0	0	0	0	0	0	0	0	0	لباس
attitude	0	0	0	0	0	0	0	0	0	0	رويو
attorney	1	0	0	1	0	0	1	0	0	1	وڪيل
attraction	0	0	0	0	0	0	1	0	0	0	ڪشش
attractiveness	0	0	0	0	0	0	1	0	0	0	ڪشش
attributable	0	0	0	0	0	0	0	0	0	0	منسوب ڪرڻ وارو
attribute	0	0	0	0	0	0	0	0	0	0	وصف
attribution	0	0	0	0	0	0	0	0	0	0	انتساب
attrition	0	0	0	0	0	0	0	0	0	0	انتشار
auburn	0	0	0	0	0	0	0	0	0	0	آبرن
auction	0	1	0	0	0	0	0	0	0	0	نيلام
auctioneer	0	0	0	0	0	0	0	0	0	0	نيلام ڪندڙ
audacious	0	0	0	0	0	0	0	0	0	0	بهادر
audacity	0	0	0	0	0	1	0	0	0	0	جرئت
audible	0	0	0	0	0	0	0	0	0	0	ٻڌڻ لائق
