English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hebrew Word
alumnus	0	0	0	0	0	0	0	0	0	0	בּוֹגֵר
alveolar	0	0	0	0	0	0	0	0	0	0	alveolar
amalgam	0	0	0	0	0	0	0	0	0	0	אֲמַלְגַמָה
amalgamation	0	0	0	0	0	0	0	0	0	0	הִתמַזְגוּת
amass	0	0	0	0	0	0	0	0	0	0	לִצְבּוֹר
amateur	0	0	0	0	0	0	0	0	0	0	חוֹבְבָן
amaze	0	0	0	0	0	0	0	0	1	0	לְהַדהִים
amazement	0	0	0	0	0	0	0	0	0	0	הִשׁתָאוּת
amazingly	0	0	0	0	1	0	1	0	1	0	באופן מדהים
ambassador	0	0	0	0	0	0	1	0	0	1	שַׁגְרִיר
amber	0	0	0	0	0	0	0	0	0	0	עַנבָּר
ambient	0	0	0	0	0	0	0	0	0	0	סביבה
ambiguity	0	0	0	0	0	0	0	0	0	0	דו משמעות
ambiguous	0	0	0	0	0	1	0	0	0	0	דו - משמעי
ambit	0	0	0	0	0	0	0	0	0	0	תחום
ambition	0	1	0	0	1	0	1	0	0	1	שְׁאַפתָנוּת
ambitious	0	0	0	0	0	0	0	0	0	0	שְׁאַפתָנִי
ambulance	0	0	0	1	0	0	0	0	0	1	אַמבּוּלַנס
ambush	1	0	0	1	0	1	0	0	1	0	מארב
ameliorate	0	0	0	0	0	0	1	0	0	0	לְשַׁפֵּר
amen	0	0	0	0	1	0	1	0	0	1	אָמֵן
amenable	0	0	0	0	0	0	1	0	0	0	נגיש
amend	0	0	0	0	0	0	1	0	0	0	לְתַקֵן
amendment	0	0	0	0	0	0	0	0	0	0	תיקון
amends	0	0	0	0	0	0	1	0	0	0	מתקן
amenity	0	0	0	0	0	0	1	0	0	0	נוֹחוּת
amethyst	0	0	0	0	0	0	0	0	0	0	אַחלָמָה
amiable	0	0	0	0	0	0	1	0	0	0	יְדִידוּתִי
amicable	0	0	0	0	1	0	1	0	0	0	ידידותי
amid	0	0	0	0	0	0	0	0	0	0	בְּתוֹך
amidst	0	0	0	0	0	0	0	0	0	0	בְּתוֹך
ammonia	0	0	1	0	0	0	0	0	0	0	אַמוֹנִיָה
ammunition	0	0	0	0	0	0	0	0	0	0	תַחְמוֹשֶׁת
amnesia	0	0	0	0	0	1	0	0	0	0	שִׁכחָה
amnesty	0	0	0	0	1	0	1	0	0	0	חֲנִינָה
amorphous	0	0	0	0	0	0	0	0	0	0	גָלוּם
amortization	0	0	0	0	0	0	0	0	0	1	פְּחָת
amount	0	0	0	0	0	0	0	0	0	0	כמות
amour	0	1	0	0	1	0	1	0	0	1	אהבה
ampersand	0	0	0	0	0	0	0	0	0	0	אמפרסנד
amphetamines	0	0	1	0	0	1	0	0	0	0	אמפטמינים
amphibian	0	0	0	0	0	0	0	0	0	0	דוּחַי
amphibious	0	0	0	0	0	0	0	0	0	0	אַמפִיבִּי
amphitheater	0	0	0	0	0	0	0	0	0	0	אַמְפִיתֵאַטרוֹן
amplification	0	0	0	0	0	0	0	0	0	0	הַגבָּרָה
amplify	0	0	0	0	0	0	0	0	0	0	להגביר
amplitude	0	0	0	0	0	0	0	0	0	0	אמפליטודה
amply	0	0	0	0	0	0	0	0	0	0	בשפע
amputation	0	0	0	0	0	0	0	0	0	0	קְטִיעָה
amulet	0	0	0	0	0	0	0	0	0	0	קָמִיעַ
amuse	0	0	0	0	1	0	1	0	0	0	לְשַׁעֲשֵׁעַ
amused	0	0	0	0	1	0	1	0	0	0	משועשע
amusement	0	0	0	0	1	0	1	0	0	0	שַׁעֲשׁוּעַ
amusing	0	0	0	0	1	0	1	0	0	0	משעשע
ana	0	0	0	0	0	0	0	0	0	0	אנה
anaconda	0	0	1	1	0	1	0	0	0	0	אנקונדה
anaesthesia	0	0	0	0	0	0	0	0	0	0	הַרדָמָה
anaesthetic	0	0	0	0	0	0	0	0	0	0	חומר הרדמה
anal	0	0	0	0	0	1	0	0	0	0	אנאלי
analgesic	0	0	0	0	0	0	0	0	0	0	מְשַׁכֵּך כְּאֵבִים
analogous	0	0	0	0	0	0	0	0	0	0	מַקְבִּיל
analogue	0	0	0	0	0	0	0	0	0	0	אנלוגי
analogy	0	0	0	0	0	0	0	0	0	0	אֲנָלוֹגִיָה
analysis	0	0	0	0	0	0	0	0	0	0	אָנָלִיזָה
analyst	0	1	0	0	0	0	1	0	0	1	מְנַתֵחַ
analytic	0	0	0	0	0	0	0	0	0	0	אֲנַאלִיטִי
analyze	0	0	0	0	0	0	0	0	0	0	לְנַתֵחַ
analyzer	0	0	0	0	0	0	0	0	0	0	מנתח
anarchism	1	0	0	1	0	1	0	0	0	0	אנרכיזם
anarchist	1	0	0	1	0	1	0	0	0	0	אֲנַרכִיסט
anarchy	1	0	0	1	0	1	0	0	0	0	אֲנַרכִיָה
anastomosis	0	0	0	0	0	0	0	0	0	0	הַשָׁקָה
anathema	1	0	1	1	0	1	0	1	0	0	חֵרֶם
anatomic	0	0	0	0	0	0	0	0	0	0	אנטומי
anatomy	0	0	0	0	0	0	0	0	0	0	אֲנָטוֹמִיָה
ancestor	0	0	0	0	0	0	0	0	0	0	אָב קַדמוֹן
ancestral	0	0	0	0	0	0	0	0	0	1	אבותי
ancestry	0	0	0	0	0	0	0	0	0	0	שׁוֹשֶׁלֶת
anchor	0	0	0	0	0	0	1	0	0	0	לְעַגֵן
anchorage	0	0	0	0	0	0	1	1	0	0	מַעֲגָן
ancient	0	0	0	0	0	1	0	0	0	0	עָתִיק
ancillary	0	0	0	0	0	0	0	0	0	0	נלווה
androgen	0	0	0	0	0	0	0	0	0	0	אנדרוגן
anemone	0	0	0	0	0	0	0	0	0	0	כַּלָנִית
anew	0	0	0	0	0	0	0	0	0	0	מִחָדָשׁ
angel	0	1	0	0	1	0	1	0	1	1	מַלְאָך
angelic	0	0	0	0	1	0	1	0	0	1	מַלאָכִי
anger	1	0	0	0	0	1	0	0	0	0	כַּעַס
angina	0	0	0	1	0	1	0	0	0	0	אַנגִינָה
angiography	0	0	0	0	0	0	0	0	0	0	אנגיוגרפיה
angle	0	0	0	0	0	0	0	0	0	0	זָוִית
angling	0	1	0	0	0	1	0	0	0	0	דייג
angry	1	0	1	0	0	1	0	0	0	0	כּוֹעֵס
anguish	1	0	0	1	0	1	0	1	0	0	צַעַר
angular	0	0	0	0	0	0	0	0	0	0	זוויתי
anhydrous	0	0	0	0	0	0	0	0	0	0	נְטוּל מַיִם
animal	0	0	0	0	0	0	0	0	0	0	בעל חיים
animate	0	0	0	0	0	0	1	0	0	0	לְהַנפִּישׁ
animated	0	0	0	0	1	0	1	0	0	0	מונפש
animation	0	0	0	0	0	0	0	0	0	0	אנימציה
animosity	1	0	1	1	0	1	0	1	0	0	אֵיבָה
animus	1	0	0	0	0	1	0	0	0	0	עוֹיְנוּת
ankle	0	0	0	0	0	0	0	0	0	0	קרסול
annals	0	0	0	0	0	0	0	0	0	0	קוֹרוֹת
annex	0	0	0	0	0	0	0	0	0	0	לְסַפֵּחַ
annexation	0	0	0	0	0	0	0	0	0	0	סיפוח
annexe	0	0	0	0	0	0	0	0	0	0	נספח
annihilate	1	0	0	1	0	1	0	0	0	0	לְהַשְׁמִיד
annihilated	1	0	0	1	0	1	0	1	0	0	הושמד
annihilation	1	0	0	1	0	1	0	1	0	0	הַשׁמָדָה
annotate	0	0	0	0	0	0	0	0	0	0	להעיר
annotation	0	0	0	0	0	0	0	0	0	0	ביאור
announce	0	0	0	0	0	0	0	0	0	0	להכריז
announcement	0	1	0	0	0	0	0	0	0	0	הַכרָזָה
annoy	1	0	1	0	0	1	0	0	0	0	לְהַרְגִיז
annoyance	1	0	1	0	0	1	0	0	0	0	מוֹרַת רוֹחַ
annoying	1	0	0	0	0	1	0	0	0	0	מְעַצבֵּן
annuity	0	0	0	0	0	0	0	0	0	0	אַנוֹנָה
annul	0	0	0	0	0	1	0	0	0	0	לְבַטֵל
annular	0	0	0	0	0	0	0	0	0	0	טַבַּעתִי
annulment	0	0	0	0	0	1	0	1	0	0	ביטול
annulus	0	0	0	0	0	0	0	0	0	0	הטבעת
anointing	0	0	0	0	0	0	0	0	0	0	מְשִׁיחָה
anomalous	0	0	0	0	0	0	0	0	0	0	חָרִיג
anomaly	0	0	0	1	0	1	0	0	1	0	אֲנוֹמַלִיָה
anon	0	0	0	0	0	0	0	0	0	0	אנון
anonymous	0	0	0	0	0	1	0	0	0	0	בעילום שם
answer	0	0	0	0	0	0	0	0	0	0	תשובה
answerable	0	0	0	0	0	0	0	0	0	1	ניתן לענות
answering	0	0	0	0	0	0	0	0	0	0	עונה
ant	0	0	0	0	0	0	0	0	0	0	נְמָלָה
antagonism	1	0	0	0	0	1	0	0	0	0	הִתנַגְדוּת
antagonist	1	0	0	0	0	1	0	0	0	0	יָרִיב
antagonistic	1	0	1	0	0	1	0	0	0	0	אנטגוניסטי
ante	0	0	0	0	0	0	0	0	0	0	אנטה
antecedent	0	0	0	0	0	0	0	0	0	0	קדם
antelope	0	0	0	0	0	0	0	0	0	0	אַנְטִילוֹפָּה
antenna	0	0	0	0	0	0	0	0	0	0	אַנטֶנָה
anterior	0	0	0	0	0	0	0	0	0	0	קִדמִי
anthem	0	0	0	0	0	0	0	0	0	0	הִמנוֹן
anthology	0	0	0	0	0	0	0	0	0	0	אַנתוֹלוֹגִיָה
anthrax	0	0	1	1	0	1	0	1	0	0	גַחֶלֶת
anthropology	0	0	0	0	0	0	0	0	0	0	אַנתרוֹפּוֹלוֹגִיָה
antibiotic	0	0	0	0	0	0	0	0	0	0	אַנטִיבִּיוֹטִי
antibiotics	0	0	0	0	0	0	1	0	0	0	אַנְטִיבִּיוֹטִיקָה
antichrist	1	0	1	1	0	1	0	0	0	0	אנטיכריסט
anticipation	0	1	0	0	0	0	0	0	0	0	ציפייה
anticipatory	0	1	0	0	0	0	0	0	0	0	מַקדִים
antidote	0	1	0	0	0	0	1	0	0	1	תרופה נגד
antifungal	0	0	0	0	0	0	1	0	0	1	אנטי פטרייתי
antimony	0	0	0	0	0	0	0	0	0	0	אַנטִימוֹן
antipathy	1	0	1	0	0	1	0	0	0	0	סְלִידָה
antiquarian	0	0	0	0	0	0	0	0	0	0	סוֹחֵר עַתִיקוֹת
antiquated	0	0	0	0	0	1	0	0	0	0	מְיוּשָׁן
antique	0	0	0	0	0	0	1	0	0	0	עָתִיק
antiquity	0	0	0	0	0	0	0	0	0	0	יָמֵי קֶדֶם
antiseptic	0	0	0	0	0	0	1	0	0	1	מְחַטֵא
antisocial	1	0	1	1	0	1	0	1	0	0	אַנְטִי חֵבְרָתִי
antithesis	1	0	0	0	0	1	0	0	0	0	אַנְטִיתֵזָה
antithetical	0	0	0	0	0	0	0	0	0	0	אנטיתטי
antiviral	0	0	0	0	0	0	0	0	0	0	אנטי ויראלי
antler	0	0	0	0	0	0	0	0	0	0	קֶרֶן הַצְבִי
anvil	0	0	0	0	0	0	0	0	0	0	סַדָן
anxiety	1	1	0	1	0	1	0	1	0	0	חֲרָדָה
anxious	0	1	0	1	0	1	0	0	0	0	חָרֵד
aorta	0	0	0	0	0	0	0	0	0	0	אבי העורקים
apace	0	0	0	0	0	0	0	0	0	0	בִּמְהִירוּת
apache	0	0	0	1	0	1	0	0	0	0	אפאצ'י
apartment	0	0	0	0	0	0	0	0	0	0	דִירָה
apathetic	0	0	0	0	0	1	0	1	0	0	אָדִישׁ
apathy	0	0	0	0	0	1	0	1	0	0	אֲדִישׁוּת
ape	0	0	0	0	0	0	0	0	0	0	קוֹף
aperture	0	0	0	0	0	0	0	0	0	0	צוֹהַר
apex	0	0	0	0	0	0	0	0	0	0	שִׂיא
aphid	0	0	1	0	0	1	0	0	0	0	כְּנִימָה
apiece	0	0	0	0	0	0	0	0	0	0	חתיכה
aplomb	0	0	0	0	0	0	1	0	0	0	בִּטָחוֹן עַצְמִי
apocalyptic	0	0	0	0	0	0	0	0	0	0	אפוקליפטי
apologetic	0	0	0	0	0	0	1	0	0	1	מִתנַצֵל
apologist	0	0	0	0	0	0	0	0	0	0	מתנצל
apologize	0	0	0	0	0	0	1	1	0	1	לְהִתְנַצֵל
apology	0	0	0	0	0	0	1	0	0	0	הִתנַצְלוּת
apostasy	0	0	0	0	0	0	0	0	0	0	כְּפִירָה
apostate	0	0	0	0	0	0	0	0	0	0	מְשׁוּמָד
apostle	0	0	0	0	0	0	1	0	0	1	שליח
apostolic	0	0	0	0	0	0	0	0	0	1	שליח
apostrophe	0	0	0	0	0	0	0	0	0	0	גֵרֵשׁ
appalling	0	0	1	1	0	1	0	0	0	0	מַחרִיד
apparatus	0	0	0	0	0	0	0	0	0	0	מַנגָנוֹן
apparel	0	0	0	0	0	0	0	0	0	0	לבוש
apparently	0	0	0	0	0	0	0	0	0	0	ככל הנראה
apparition	0	0	0	1	0	0	0	0	1	0	הוֹפָעָה
appeal	0	1	0	0	0	0	0	0	0	0	עִרעוּר
appearance	0	0	0	0	0	0	0	0	0	0	מראה חיצוני
appease	0	0	0	0	0	0	0	0	0	0	לְרַצוֹת
appellant	0	0	0	0	0	0	0	0	0	0	עוֹרֵר
append	0	0	0	0	0	0	0	0	0	0	לְצַרֵף
appendage	0	0	0	0	0	0	0	0	0	0	תוֹסֶפֶת
appendicitis	0	0	0	1	0	1	0	1	0	0	דַלֶקֶת הַתוֹסֶפתָן
appendix	0	0	0	0	0	0	0	0	0	0	נִספָּח
appetite	0	0	0	0	0	0	0	0	0	0	תֵאָבוֹן
appetizer	0	0	0	0	0	0	0	0	0	0	מתאבן
applause	0	0	0	0	1	0	1	0	1	1	תְשׁוּאוֹת
apple	0	0	0	0	0	0	0	0	0	0	תפוח עץ
appliance	0	0	0	0	0	0	0	0	0	0	מַכשִׁיר
appliances	0	0	0	0	0	0	0	0	0	0	מכשירים
applicability	0	0	0	0	0	0	0	0	0	0	יָשִׂימוּת
applicable	0	0	0	0	0	0	0	0	0	0	יָשִׂים
applicant	0	1	0	0	0	0	0	0	0	0	מְבַקֵשׁ
application	0	0	0	0	0	0	0	0	0	0	יישום
apply	0	0	0	0	0	0	0	0	0	0	להגיש מועמדות
appoint	0	0	0	0	0	0	0	0	0	0	לְמַנוֹת
appointment	0	0	0	0	0	0	0	0	0	0	קביעת פגישה
appointments	0	0	0	0	0	0	0	0	0	0	פגישות
apportion	0	0	0	0	0	0	0	0	0	0	לְחַלֵק
apportionment	0	0	0	0	0	0	0	0	0	0	חלוקה
appraise	0	0	0	0	0	0	0	0	0	0	לְהַעֲרִיך
appreciable	0	0	0	0	0	0	0	0	0	0	ראוי להערכה
appreciation	0	0	0	0	1	0	1	0	0	1	הוֹקָרָה
apprehend	0	0	0	1	0	0	0	0	0	0	לַעֲצוֹר
apprehension	0	0	0	1	0	1	0	0	0	0	חֲשָׁשׁ
apprehensive	0	1	0	1	0	1	0	0	0	0	חוֹשֵׁשׁ
apprentice	0	0	0	0	0	0	0	0	0	1	שׁוּליִה
apprenticeship	0	0	0	0	0	0	0	0	0	0	התמחות
approach	0	0	0	0	0	0	0	0	0	0	גִישָׁה
approaching	0	1	0	0	0	0	0	0	0	0	מִתקַרֵב
approbation	0	0	0	0	0	0	1	0	0	1	הַסכָּמָה
appropriation	0	0	0	0	0	1	0	0	0	0	לְקִיחָה
approval	0	0	0	0	0	0	1	0	0	0	הסכמה
approve	0	0	0	0	1	0	1	0	0	1	לְאַשֵׁר
approving	0	0	0	0	0	0	1	0	0	0	מאשרים
approximate	0	0	0	0	0	0	0	0	0	0	לְהִתְקַרֵב
approximately	0	0	0	0	0	0	0	0	0	0	בְּעֵרֶך
approximating	0	0	0	0	0	0	0	0	0	0	מתקרב
approximation	0	0	0	0	0	0	0	0	0	0	אוּמדָן
appurtenances	0	0	0	0	0	0	0	0	0	0	אביזרים
apron	0	0	0	0	0	0	0	0	0	0	סינר
apt	0	0	0	0	0	0	1	0	0	0	מַתְאִים
aptitude	0	0	0	0	0	0	1	0	0	0	כִּשָׁרוֹן
aqua	0	0	0	0	0	0	0	0	0	0	אקווה
aquamarine	0	0	0	0	0	0	0	0	0	0	תַרשִׁישׁ
aquarium	0	0	0	0	0	0	0	0	0	0	אַקוַרִיוּם
aquatic	0	0	0	0	0	0	0	0	0	0	מֵימִי
aqueduct	0	0	0	0	0	0	0	0	0	0	אַמַת מַיִם
aqueous	0	0	0	0	0	0	0	0	0	0	מֵימִי
arable	0	0	0	0	0	0	0	0	0	0	גידול
arbiter	0	0	0	0	0	0	0	0	0	1	פּוֹסֵק
arbitrate	0	0	0	0	0	0	0	0	0	0	לְהַכרִיעַ
arbitration	0	1	0	0	0	0	0	0	0	0	בוררות
arbitrator	0	0	0	0	0	0	0	0	0	1	בּוֹרֵר
arbor	0	0	0	0	0	0	0	0	0	0	סוכת
arc	0	0	0	0	0	0	0	0	0	0	קֶשֶׁת
arcade	0	0	0	0	0	0	0	0	0	0	מִקמֶרֶת
arch	0	0	0	0	0	0	0	0	0	0	קֶשֶׁת
archaeological	0	0	0	0	0	0	0	0	0	0	ארכיאולוגי
archaeologist	0	0	0	0	0	0	0	0	0	0	אַרכֵיאוֹלוֹג
archaeology	0	1	0	0	0	0	1	0	0	0	אַרכֵיאוֹלוֹגִיָה
archaic	0	0	0	0	0	1	0	0	0	0	אַרְכָאִי
archbishop	0	0	0	0	0	0	0	0	0	0	אַרכִיבִּישׁוֹף
arched	0	0	0	0	0	0	0	0	0	0	קָמוּר
archer	0	0	0	0	0	0	0	0	0	0	קַשָׁת
archery	0	0	0	0	0	0	0	0	0	0	קַשׁתוּת
archetype	0	0	0	0	0	0	0	0	0	0	אַב טִיפּוּס
archipelago	0	0	0	0	0	0	0	0	0	0	אַרכִיפֵּלָג
architect	0	0	0	0	0	0	0	0	0	0	אַדְרִיכָל
architecture	0	0	0	0	0	0	0	0	0	1	ארכיטקטורה
archive	0	0	0	0	0	0	0	0	0	0	ארכיון
arctic	0	0	0	0	0	0	0	0	0	0	אַרקטִי
ardent	0	1	0	0	1	0	1	0	0	0	נִלהָב
ardor	0	0	0	0	0	0	1	0	0	0	לַהַט
arduous	0	0	0	0	0	1	0	0	0	0	כָּרוּך בְּמַאֲמָצִים
area	0	0	0	0	0	0	0	0	0	0	אֵזוֹר
arena	0	0	0	0	0	0	0	0	0	0	זִירָה
areola	0	0	0	0	0	0	0	0	0	0	ערולה
argent	0	0	0	0	0	0	0	0	0	0	ארגנט
argue	1	0	0	0	0	1	0	0	0	0	לִטעוֹן
argument	1	0	0	0	0	1	0	0	0	0	טַעֲנָה
argumentation	1	0	0	0	0	0	0	0	0	0	הַנמָקָה
argumentative	0	0	0	0	0	1	0	0	0	0	טיעוני
arguments	1	0	0	0	0	0	0	0	0	0	טיעונים
arid	0	0	0	0	0	1	0	1	0	0	צָחִיחַ
aristocracy	0	0	0	0	0	0	1	0	0	0	אֲצוּלָה
aristocrat	0	0	0	0	0	0	0	0	0	0	אֲרִיסטוֹקרָט
aristocratic	0	0	0	0	0	0	1	0	0	0	אריסטוקרטי
arithmetic	0	0	0	0	0	0	0	0	0	0	חֶשְׁבּוֹן
ark	0	0	0	0	0	0	0	0	0	0	ארון קודש
arm	0	0	0	0	0	0	0	0	0	0	זְרוֹעַ
armada	0	0	0	0	0	0	0	0	0	0	ארמדה
armament	1	0	0	1	0	0	0	0	0	0	הְתחַמְשׁוּת
armaments	0	0	0	1	0	1	0	0	0	0	חימוש
armature	0	0	0	0	0	0	0	0	0	0	עוֹגֶן
armed	1	0	0	1	0	1	1	0	0	0	חָמוּשׁ
armor	0	0	0	1	0	0	1	0	0	1	שִׁריוֹן
armored	0	0	0	1	0	0	0	0	0	0	משוריין
armory	0	0	0	0	0	0	0	0	0	1	נִשׁקִיָה
arms	0	0	0	0	0	0	0	0	0	0	נשק
army	0	0	0	0	0	0	0	0	0	0	צָבָא
aroma	0	0	0	0	0	0	1	0	0	0	אֲרוֹמָה
arousal	0	0	0	0	0	0	0	0	0	0	עִירוּר
arouse	0	1	0	0	0	0	1	0	0	0	לְעוֹרֵר
arraignment	1	0	0	1	0	1	0	1	0	0	העמדה לדין
arrange	0	0	0	0	0	0	0	0	0	0	לְאַרגֵן
arranged	0	0	0	0	0	0	0	0	0	0	מְסוּדָר
arrangement	0	0	0	0	0	0	0	0	0	0	הֶסדֵר
array	0	0	0	0	0	0	1	0	0	0	מַעֲרָך
arrears	0	0	0	0	0	1	0	0	0	0	פיגורים
arrest	0	0	0	0	0	1	0	0	0	0	מַעְצָר
arrival	0	1	0	0	0	0	0	0	0	0	הַגָעָה
arrive	0	1	0	0	0	0	0	0	0	0	לְהַגִיעַ
arrogance	0	0	0	0	0	1	0	0	0	0	יְהִירוּת
arrogant	1	0	1	0	0	1	0	0	0	0	יָהִיר
arrow	0	0	0	0	0	0	0	0	0	0	חֵץ
arsenal	0	0	0	0	0	0	0	0	0	0	מַחסָן נֶשֶׁק
arsenic	0	0	1	1	0	1	0	1	0	0	אַרסָן
arson	1	0	0	1	0	1	0	0	0	0	הַצָתָה
art	0	1	0	0	1	0	1	1	1	0	אומנות
artery	0	0	0	0	0	0	0	0	0	0	עוֹרֶק
artful	0	0	0	0	0	0	0	0	0	0	עַרמוּמִי
arthropod	0	0	0	0	0	0	0	0	0	0	פרוקי רגליים
artichoke	0	0	0	0	0	0	0	0	0	0	אַרטִישׁוֹק
article	0	0	0	0	0	0	0	0	0	0	מאמר
articles	0	0	0	0	0	0	0	0	0	0	מאמרים
articulate	0	0	0	0	0	0	1	0	0	0	לבטא
articulation	0	0	0	0	0	0	1	0	0	0	מִפרוּק
artifice	0	0	0	0	0	0	0	0	0	0	תַחְבּוּלָה
artillery	0	0	0	1	0	1	0	0	0	0	אָרְטִילֶרִיָה
artisan	0	0	0	0	0	0	1	0	0	0	אָמָן
artist	0	0	0	0	0	0	0	0	0	0	אמן
artiste	0	0	0	0	0	0	1	0	0	0	אמן
artistic	0	0	0	0	0	0	1	0	0	0	אָמָנוּתִי
artists	0	0	0	0	0	0	0	0	0	0	אמנים
ascend	0	0	0	0	0	0	0	0	0	0	לַעֲלוֹת
ascendancy	0	0	0	0	0	0	1	0	0	0	עלייה
ascension	0	0	0	0	0	0	0	0	0	0	התעלות
ascent	0	0	0	0	0	0	1	0	0	0	מַעֲלֶה
ascertain	0	0	0	0	0	0	0	0	0	0	לְוַדֵא
ascertained	0	0	0	0	0	0	0	0	0	0	התברר
ascetic	0	0	0	0	0	0	0	0	0	0	סַגְפָן
ash	0	0	0	0	0	1	0	0	0	0	אֵפֶר
ashamed	0	0	1	0	0	1	0	1	0	0	מְבוּיָשׁ
ashes	0	0	0	0	0	1	0	1	0	0	אפר
asleep	0	0	0	0	0	0	0	0	0	0	יָשֵׁן
asp	0	0	0	1	0	0	0	0	0	0	אֶפעֶה
aspartame	0	0	0	0	0	0	0	0	0	0	אספרטיים
aspect	0	0	0	0	0	0	0	0	0	0	אספקט
aspects	0	0	0	0	0	0	0	0	0	0	היבטים
asphalt	0	0	0	0	0	0	0	0	0	0	אַספַלט
aspiration	0	1	0	0	1	0	1	0	1	1	שְׁאִיפָה
aspire	0	1	0	0	1	0	1	0	0	0	לִשְׁאוֹף
aspiring	0	1	0	0	1	0	1	0	0	1	שואפת
ass	0	0	0	0	0	1	0	0	0	0	תַחַת
assail	1	0	0	1	0	1	0	0	1	0	לִתְקוֹף
assailant	1	0	0	1	0	1	0	1	0	0	תוקף
assassin	1	0	0	1	0	1	0	1	0	0	מִתנַקֵשׁ
assassinate	1	0	0	1	0	1	0	0	0	0	להתנקש
assassination	1	0	0	1	0	1	0	1	0	0	רֶצַח
assault	1	0	0	1	0	1	0	0	0	0	תקיפה
assay	0	0	0	0	0	0	0	0	0	0	בדיקה
assemblage	0	0	0	0	0	0	0	0	0	0	מכלול
assemble	0	0	0	0	0	0	0	0	0	0	להרכיב
assembled	0	0	0	0	0	0	0	0	0	0	התאספו
assembly	0	0	0	0	0	0	1	0	0	1	הַרכָּבָה
assent	0	0	0	0	0	0	1	0	0	0	לְהַסכִּים
assert	0	0	0	0	0	0	0	0	0	0	לִטעוֹן
asserting	0	0	0	0	0	0	1	0	0	1	טוען
assertion	0	0	0	0	0	0	0	0	0	0	טַעֲנָה
assess	0	0	0	0	0	0	0	0	0	0	לְהַעֲרִיך
assessment	0	0	0	0	0	0	0	0	1	1	הערכה
assessor	0	0	0	0	0	0	0	0	0	1	שַׁמַאִי
assets	0	0	0	0	0	0	1	0	0	0	נכסים
asshole	1	0	1	0	0	1	0	0	0	0	מְטוּמטָם
assign	0	0	0	0	0	0	0	0	0	0	לְהַקְצוֹת
assignee	0	0	0	0	0	0	0	0	0	1	נאמן
assignment	0	0	0	0	0	0	0	0	0	0	מְשִׁימָה
assimilate	0	0	0	0	0	0	0	0	0	0	להטמיע
assimilation	0	0	0	0	0	0	0	0	0	0	הַטמָעָה
assist	0	0	0	0	0	0	1	0	0	1	לסייע
assistance	0	0	0	0	0	0	1	0	0	0	סִיוּעַ
assistant	0	0	0	0	0	0	0	0	0	0	עוֹזֵר
associate	0	0	0	0	0	0	1	0	0	1	חָבֵר
association	0	0	0	0	0	0	0	0	0	1	אִרגוּן
assorted	0	0	0	0	0	0	0	0	0	0	מְגוּוָן
assortment	0	0	0	0	0	0	0	0	0	0	מִבְחָר
assuage	0	0	0	0	0	0	1	0	0	0	לְשַׁכֵּך
assumed	0	0	0	0	0	0	0	0	0	0	הניח
assuming	0	0	0	0	0	0	0	0	0	0	בהנחה
assumption	0	0	0	0	0	0	0	0	0	0	הנחה
assurance	0	0	0	0	0	0	1	0	0	1	הַבטָחָה
assure	0	0	0	0	0	0	0	0	0	1	לְהַבטִיחַ
assured	0	0	0	0	0	0	1	0	0	1	בטוח
assuredly	0	0	0	0	0	0	0	0	0	1	בוודאי
asterisk	0	0	0	0	0	0	0	0	0	0	כּוֹכָבִית
asteroids	0	0	0	0	0	0	0	0	0	0	אסטרואידים
astigmatism	0	0	0	0	0	0	0	0	0	0	אסטיגמציה
astonishingly	0	0	0	0	0	0	1	0	1	0	באופן מדהים
astonishment	0	0	0	0	1	0	1	0	1	0	תַדְהֵמָה
astral	0	0	0	0	0	0	0	0	0	0	כּוֹכָבִי
astray	0	0	0	1	0	1	0	0	0	0	שולל
astringent	0	0	0	0	0	1	0	0	0	0	עפיצות
astrologer	0	1	0	0	0	0	1	0	0	0	אַסטרוֹלוֹג
astrology	0	0	0	0	0	0	0	0	0	0	אַסטרוֹלוֹגִיָה
astronaut	0	0	0	0	0	0	1	0	0	0	אַסטרוֹנָאוּט
astronomer	0	1	0	0	0	0	1	0	0	0	אַסטרוֹנוֹם
astronomy	0	0	0	0	0	0	0	0	0	0	אַסטרוֹנוֹמִיָה
astute	0	0	0	0	0	0	1	0	0	0	עָרוּם
asunder	0	0	0	0	0	0	0	0	0	0	להתנתק
asylum	0	0	0	1	0	1	0	0	0	0	מקלט
asymmetric	0	0	0	0	0	0	0	0	0	0	אסימטרית
asymmetry	0	0	1	0	0	0	0	0	0	0	אָסִימֵטְרִיָה
asymptotic	0	0	0	0	0	0	0	0	0	0	אסימפטוטי
atelier	0	0	0	0	0	0	0	0	0	0	אטלייה
atheism	0	0	0	0	0	1	0	0	0	0	אתאיזם
atheistic	0	0	0	0	0	0	0	0	0	0	אתאיסטית
atherosclerosis	0	0	0	1	0	1	0	1	0	0	טרשת עורקים
athlete	0	0	0	0	0	0	1	0	0	0	אַתלֵט
athletic	0	0	0	0	0	0	1	0	0	0	אַתלֵטִי
athleticism	0	0	0	0	0	0	0	0	0	0	אתלטיות
athletics	0	0	0	0	0	0	0	0	0	0	אַתלֵטִיקָה
atlas	0	0	0	0	0	0	0	0	0	0	אַטְלָס
atmosphere	0	0	0	0	0	0	0	0	0	0	אַטמוֹספֵרָה
