English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sundanese Word
amplify	0	0	0	0	0	0	0	0	0	0	ngagedékeun
amplitude	0	0	0	0	0	0	0	0	0	0	amplitudo
amply	0	0	0	0	0	0	0	0	0	0	ngalobaan
amputation	0	0	0	0	0	0	0	0	0	0	amputasi
amulet	0	0	0	0	0	0	0	0	0	0	jimat
amuse	0	0	0	0	1	0	1	0	0	0	ngahibur
amused	0	0	0	0	1	0	1	0	0	0	ngahibur
amusement	0	0	0	0	1	0	1	0	0	0	hiburan
amusing	0	0	0	0	1	0	1	0	0	0	pikaseurieun
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesthesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	ubar keur ngabius
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesik
analogous	0	0	0	0	0	0	0	0	0	0	analogi
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogi
analysis	0	0	0	0	0	0	0	0	0	0	analisis
analyst	0	1	0	0	0	0	1	0	0	1	analis
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	nganalisis
analyzer	0	0	0	0	0	0	0	0	0	0	analis
anarchism	1	0	0	1	0	1	0	0	0	0	anarkisme
anarchist	1	0	0	1	0	1	0	0	0	0	anarkis
anarchy	1	0	0	1	0	1	0	0	0	0	anarki
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	kutukan
anatomic	0	0	0	0	0	0	0	0	0	0	anatomik
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	karuhun
ancestral	0	0	0	0	0	0	0	0	0	1	karuhun
ancestry	0	0	0	0	0	0	0	0	0	0	katurunan
anchor	0	0	0	0	0	0	1	0	0	0	jangkar
anchorage	0	0	0	0	0	0	1	1	0	0	jangkar
ancient	0	0	0	0	0	1	0	0	0	0	kuno
ancillary	0	0	0	0	0	0	0	0	0	0	tambahan
androgen	0	0	0	0	0	0	0	0	0	0	androgén
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	deui
angel	0	1	0	0	1	0	1	0	1	1	malaikat
angelic	0	0	0	0	1	0	1	0	0	1	malaikat
anger	1	0	0	0	0	1	0	0	0	0	amarah
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografi
angle	0	0	0	0	0	0	0	0	0	0	sudut
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	ambek
anguish	1	0	0	1	0	1	0	1	0	0	kanyeri
angular	0	0	0	0	0	0	0	0	0	0	sudut
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidrat
animal	0	0	0	0	0	0	0	0	0	0	sasatoan
animate	0	0	0	0	0	0	1	0	0	0	ngahirupkeun
animated	0	0	0	0	1	0	1	0	0	0	animasi
animation	0	0	0	0	0	0	0	0	0	0	animasi
animosity	1	0	1	1	0	1	0	1	0	0	mumusuhan
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	ankle
annals	0	0	0	0	0	0	0	0	0	0	sajarah
annex	0	0	0	0	0	0	0	0	0	0	lampiran
annexation	0	0	0	0	0	0	0	0	0	0	anéksasi
annexe	0	0	0	0	0	0	0	0	0	0	lampiran
annihilate	1	0	0	1	0	1	0	0	0	0	ngancurkeun
annihilated	1	0	0	1	0	1	0	1	0	0	dibasmi
annihilation	1	0	0	1	0	1	0	1	0	0	musnahna
annotate	0	0	0	0	0	0	0	0	0	0	annotate
annotation	0	0	0	0	0	0	0	0	0	0	anotasi
announce	0	0	0	0	0	0	0	0	0	0	ngumumkeun
announcement	0	1	0	0	0	0	0	0	0	0	pangumuman
annoy	1	0	1	0	0	1	0	0	0	0	ngaganggu
annoyance	1	0	1	0	0	1	0	0	0	0	kaganggu
annoying	1	0	0	0	0	1	0	0	0	0	ngaganggu
annuity	0	0	0	0	0	0	0	0	0	0	annuity
annul	0	0	0	0	0	1	0	0	0	0	ngabatalkeun
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	pembatalan
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	pangurapan
anomalous	0	0	0	0	0	0	0	0	0	0	anomali
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	ngajawab
answerable	0	0	0	0	0	0	0	0	0	1	jawab
answering	0	0	0	0	0	0	0	0	0	0	ngawalon
ant	0	0	0	0	0	0	0	0	0	0	sireum
antagonism	1	0	0	0	0	1	0	0	0	0	antagonis
antagonist	1	0	0	0	0	1	0	0	0	0	antagonis
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonis
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antelop
antenna	0	0	0	0	0	0	0	0	0	0	anteneu
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	lagu kabangsaan
anthology	0	0	0	0	0	0	0	0	0	0	antologi
anthrax	0	0	1	1	0	1	0	1	0	0	antraks
anthropology	0	0	0	0	0	0	0	0	0	0	antropologi
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotik
antichrist	1	0	1	1	0	1	0	0	0	0	dajjal
anticipation	0	1	0	0	0	0	0	0	0	0	antisipasi
anticipatory	0	1	0	0	0	0	0	0	0	0	antisipatif
antidote	0	1	0	0	0	0	1	0	0	1	ubar keur ngabius
antifungal	0	0	0	0	0	0	1	0	0	1	antijamur
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	kolot baheula
antiquated	0	0	0	0	0	1	0	0	0	0	kuno
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	jaman baheula
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisosial
antithesis	1	0	0	0	0	1	0	0	0	0	antitésis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	tanduk
anvil	0	0	0	0	0	0	0	0	0	0	landasan
anxiety	1	1	0	1	0	1	0	1	0	0	kahariwang
anxious	0	1	0	1	0	1	0	0	0	0	hariwang
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	gancang
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	susun
apathetic	0	0	0	0	0	1	0	1	0	0	apatis
apathy	0	0	0	0	0	1	0	1	0	0	apatis
ape	0	0	0	0	0	0	0	0	0	0	kera
aperture	0	0	0	0	0	0	0	0	0	0	aperture
apex	0	0	0	0	0	0	0	0	0	0	puncak
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	sapotong
aplomb	0	0	0	0	0	0	1	0	0	0	karep
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptik
apologetic	0	0	0	0	0	0	1	0	0	1	hampura
apologist	0	0	0	0	0	0	0	0	0	0	hampura
apologize	0	0	0	0	0	0	1	1	0	1	menta hampura
apology	0	0	0	0	0	0	1	0	0	0	hampura
apostasy	0	0	0	0	0	0	0	0	0	0	murtad
apostate	0	0	0	0	0	0	0	0	0	0	murtad
apostle	0	0	0	0	0	0	1	0	0	1	rasul
apostolic	0	0	0	0	0	0	0	0	0	1	apostolik
apostrophe	0	0	0	0	0	0	0	0	0	0	tanda kutip
appalling	0	0	1	1	0	1	0	0	0	0	pikasieuneun
apparatus	0	0	0	0	0	0	0	0	0	0	aparat
apparel	0	0	0	0	0	0	0	0	0	0	pakean
apparently	0	0	0	0	0	0	0	0	0	0	katingalina
apparition	0	0	0	1	0	0	0	0	1	0	kaciri
appeal	0	1	0	0	0	0	0	0	0	0	banding
appearance	0	0	0	0	0	0	0	0	0	0	penampilan
appease	0	0	0	0	0	0	0	0	0	0	nyenangkeun
appellant	0	0	0	0	0	0	0	0	0	0	banding
append	0	0	0	0	0	0	0	0	0	0	nambahan
appendage	0	0	0	0	0	0	0	0	0	0	lampiran
appendicitis	0	0	0	1	0	1	0	1	0	0	apendisitis
appendix	0	0	0	0	0	0	0	0	0	0	lampiran
appetite	0	0	0	0	0	0	0	0	0	0	napsu
appetizer	0	0	0	0	0	0	0	0	0	0	pangpangna
applause	0	0	0	0	1	0	1	0	1	1	keprok
apple	0	0	0	0	0	0	0	0	0	0	apel
appliance	0	0	0	0	0	0	0	0	0	0	pakakas
appliances	0	0	0	0	0	0	0	0	0	0	parabot
applicability	0	0	0	0	0	0	0	0	0	0	applicability
applicable	0	0	0	0	0	0	0	0	0	0	lumaku
applicant	0	1	0	0	0	0	0	0	0	0	ngalamar
application	0	0	0	0	0	0	0	0	0	0	aplikasi
apply	0	0	0	0	0	0	0	0	0	0	ngalamar
appoint	0	0	0	0	0	0	0	0	0	0	nunjuk
appointment	0	0	0	0	0	0	0	0	0	0	pasini
appointments	0	0	0	0	0	0	0	0	0	0	pasini
apportion	0	0	0	0	0	0	0	0	0	0	babagi
apportionment	0	0	0	0	0	0	0	0	0	0	babagi
appraise	0	0	0	0	0	0	0	0	0	0	meunteun
appreciable	0	0	0	0	0	0	0	0	0	0	ngahargaan
appreciation	0	0	0	0	1	0	1	0	0	1	pangajén
apprehend	0	0	0	1	0	0	0	0	0	0	nangkep
apprehension	0	0	0	1	0	1	0	0	0	0	kahariwang
apprehensive	0	1	0	1	0	1	0	0	0	0	hariwang
apprentice	0	0	0	0	0	0	0	0	0	1	magang
apprenticeship	0	0	0	0	0	0	0	0	0	0	magang
approach	0	0	0	0	0	0	0	0	0	0	ngadeukeutan
approaching	0	1	0	0	0	0	0	0	0	0	ngadeukeutan
approbation	0	0	0	0	0	0	1	0	0	1	persetujuan
appropriation	0	0	0	0	0	1	0	0	0	0	apropriasi
approval	0	0	0	0	0	0	1	0	0	0	persetujuan
approve	0	0	0	0	1	0	1	0	0	1	nyatujuan
approving	0	0	0	0	0	0	1	0	0	0	nyatujuan
approximate	0	0	0	0	0	0	0	0	0	0	kira-kira
approximately	0	0	0	0	0	0	0	0	0	0	kira-kira
approximating	0	0	0	0	0	0	0	0	0	0	ngadeukeutan
approximation	0	0	0	0	0	0	0	0	0	0	perkiraan
appurtenances	0	0	0	0	0	0	0	0	0	0	parabot
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	kaparigelan
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	akuarium
aquatic	0	0	0	0	0	0	0	0	0	0	akuatik
aqueduct	0	0	0	0	0	0	0	0	0	0	saluran cai
aqueous	0	0	0	0	0	0	0	0	0	0	cai
arable	0	0	0	0	0	0	0	0	0	0	garapan
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrase
arbitration	0	1	0	0	0	0	0	0	0	0	arbitrase
arbitrator	0	0	0	0	0	0	0	0	0	1	arbiter
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	Gandewa
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	lengkungan
archaeological	0	0	0	0	0	0	0	0	0	0	arkéologis
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeolog
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologi
archaic	0	0	0	0	0	1	0	0	0	0	kolot
archbishop	0	0	0	0	0	0	0	0	0	0	uskup agung
arched	0	0	0	0	0	0	0	0	0	0	melengkung
archer	0	0	0	0	0	0	0	0	0	0	pamanah
archery	0	0	0	0	0	0	0	0	0	0	panahan
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	Nusantara
architect	0	0	0	0	0	0	0	0	0	0	arsiték
architecture	0	0	0	0	0	0	0	0	0	1	arsitéktur
archive	0	0	0	0	0	0	0	0	0	0	arsip
arctic	0	0	0	0	0	0	0	0	0	0	Arktik
ardent	0	1	0	0	1	0	1	0	0	0	sumanget
ardor	0	0	0	0	0	0	1	0	0	0	sumanget
arduous	0	0	0	0	0	1	0	0	0	0	hese
area	0	0	0	0	0	0	0	0	0	0	Daérah
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	agén
argue	1	0	0	0	0	1	0	0	0	0	ngabantah
argument	1	0	0	0	0	1	0	0	0	0	argumen
argumentation	1	0	0	0	0	0	0	0	0	0	arguméntasi
argumentative	0	0	0	0	0	1	0	0	0	0	arguméntasi
arguments	1	0	0	0	0	0	0	0	0	0	argumen
arid	0	0	0	0	0	1	0	1	0	0	gersang
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasi
aristocrat	0	0	0	0	0	0	0	0	0	0	bangsawan
aristocratic	0	0	0	0	0	0	1	0	0	0	bangsawan
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmatika
ark	0	0	0	0	0	0	0	0	0	0	Ark
arm	0	0	0	0	0	0	0	0	0	0	panangan
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	pakarang
armaments	0	0	0	1	0	1	0	0	0	0	pakarang
armature	0	0	0	0	0	0	0	0	0	0	angker
armed	1	0	0	1	0	1	1	0	0	0	pakarang
armor	0	0	0	1	0	0	1	0	0	1	baju wesi
armored	0	0	0	1	0	0	0	0	0	0	waja
armory	0	0	0	0	0	0	0	0	0	1	gudang senjata
arms	0	0	0	0	0	0	0	0	0	0	panangan
army	0	0	0	0	0	0	0	0	0	0	tentara
aroma	0	0	0	0	0	0	1	0	0	0	ambu
arousal	0	0	0	0	0	0	0	0	0	0	gairah
arouse	0	1	0	0	0	0	1	0	0	0	ngahudangkeun
arraignment	1	0	0	1	0	1	0	1	0	0	gugatan
arrange	0	0	0	0	0	0	0	0	0	0	ngatur
arranged	0	0	0	0	0	0	0	0	0	0	disusun
arrangement	0	0	0	0	0	0	0	0	0	0	susunan
array	0	0	0	0	0	0	1	0	0	0	susunan
arrears	0	0	0	0	0	1	0	0	0	0	tunggakan
arrest	0	0	0	0	0	1	0	0	0	0	ditewak
arrival	0	1	0	0	0	0	0	0	0	0	kadatangan
arrive	0	1	0	0	0	0	0	0	0	0	anjog
arrogance	0	0	0	0	0	1	0	0	0	0	sombong
arrogant	1	0	1	0	0	1	0	0	0	0	sombong
arrow	0	0	0	0	0	0	0	0	0	0	panah
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsén
arson	1	0	0	1	0	1	0	0	0	0	ngaduruk
art	0	1	0	0	1	0	1	1	1	0	seni
artery	0	0	0	0	0	0	0	0	0	0	arteri
artful	0	0	0	0	0	0	0	0	0	0	artful
arthropod	0	0	0	0	0	0	0	0	0	0	artropoda
artichoke	0	0	0	0	0	0	0	0	0	0	tangkal artichoke
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	artikel
articulate	0	0	0	0	0	0	1	0	0	0	ngucapkeun
articulation	0	0	0	0	0	0	1	0	0	0	artikulasi
artifice	0	0	0	0	0	0	0	0	0	0	karajinan
artillery	0	0	0	1	0	1	0	0	0	0	barisan mariem jeung mortir
artisan	0	0	0	0	0	0	1	0	0	0	tukang
artist	0	0	0	0	0	0	0	0	0	0	artis
artiste	0	0	0	0	0	0	1	0	0	0	artis
artistic	0	0	0	0	0	0	1	0	0	0	artistik
artists	0	0	0	0	0	0	0	0	0	0	seniman
ascend	0	0	0	0	0	0	0	0	0	0	naek
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendancy
ascension	0	0	0	0	0	0	0	0	0	0	naékna
ascent	0	0	0	0	0	0	1	0	0	0	pendakian
ascertain	0	0	0	0	0	0	0	0	0	0	mastikeun
ascertained	0	0	0	0	0	0	0	0	0	0	dipastikeun
ascetic	0	0	0	0	0	0	0	0	0	0	tapa
ash	0	0	0	0	0	1	0	0	0	0	lebu
ashamed	0	0	1	0	0	1	0	1	0	0	isin
ashes	0	0	0	0	0	1	0	1	0	0	lebu
asleep	0	0	0	0	0	0	0	0	0	0	saré
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspék
aspects	0	0	0	0	0	0	0	0	0	0	aspék
asphalt	0	0	0	0	0	0	0	0	0	0	aspal
aspiration	0	1	0	0	1	0	1	0	1	1	aspirasi
aspire	0	1	0	0	1	0	1	0	0	0	cita-cita
aspiring	0	1	0	0	1	0	1	0	0	1	cita-cita
ass	0	0	0	0	0	1	0	0	0	0	burit
assail	1	0	0	1	0	1	0	0	1	0	narajang
assailant	1	0	0	1	0	1	0	1	0	0	panyerang
assassin	1	0	0	1	0	1	0	1	0	0	rajapati
assassinate	1	0	0	1	0	1	0	0	0	0	maehan
assassination	1	0	0	1	0	1	0	1	0	0	rajapati
assault	1	0	0	1	0	1	0	0	0	0	narajang
assay	0	0	0	0	0	0	0	0	0	0	assay
assemblage	0	0	0	0	0	0	0	0	0	0	kumpulan
assemble	0	0	0	0	0	0	0	0	0	0	ngumpul
assembled	0	0	0	0	0	0	0	0	0	0	dirakit
assembly	0	0	0	0	0	0	1	0	0	1	rakitan
assent	0	0	0	0	0	0	1	0	0	0	satuju
assert	0	0	0	0	0	0	0	0	0	0	negeskeun
asserting	0	0	0	0	0	0	1	0	0	1	negeskeun
assertion	0	0	0	0	0	0	0	0	0	0	negeskeun
assess	0	0	0	0	0	0	0	0	0	0	meunteun
assessment	0	0	0	0	0	0	0	0	1	1	penilaian
assessor	0	0	0	0	0	0	0	0	0	1	penilai
assets	0	0	0	0	0	0	1	0	0	0	aset
asshole	1	0	1	0	0	1	0	0	0	0	Bangsat
assign	0	0	0	0	0	0	0	0	0	0	napelkeun
assignee	0	0	0	0	0	0	0	0	0	1	nu ditugaskeun
assignment	0	0	0	0	0	0	0	0	0	0	ngerjakeun
assimilate	0	0	0	0	0	0	0	0	0	0	asimilasi
assimilation	0	0	0	0	0	0	0	0	0	0	asimilasi
assist	0	0	0	0	0	0	1	0	0	1	mantuan
assistance	0	0	0	0	0	0	1	0	0	0	bantuan
assistant	0	0	0	0	0	0	0	0	0	0	asisten
associate	0	0	0	0	0	0	1	0	0	1	gaul
association	0	0	0	0	0	0	0	0	0	1	asosiasi
assorted	0	0	0	0	0	0	0	0	0	0	rupa-rupa
assortment	0	0	0	0	0	0	0	0	0	0	rupa-rupa
assuage	0	0	0	0	0	0	1	0	0	0	ngahaminan
assumed	0	0	0	0	0	0	0	0	0	0	dianggap
assuming	0	0	0	0	0	0	0	0	0	0	nganggap
assumption	0	0	0	0	0	0	0	0	0	0	anggapan
assurance	0	0	0	0	0	0	1	0	0	1	jaminan
assure	0	0	0	0	0	0	0	0	0	1	ngajamin
assured	0	0	0	0	0	0	1	0	0	1	dipastikeun
assuredly	0	0	0	0	0	0	0	0	0	1	assuredly
asterisk	0	0	0	0	0	0	0	0	0	0	tanda bintang
asteroids	0	0	0	0	0	0	0	0	0	0	astéroid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	pikaheraneun
astonishment	0	0	0	0	1	0	1	0	1	0	kaheranan
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	sesat
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	ahli nujum
astrology	0	0	0	0	0	0	0	0	0	0	astrologi
astronaut	0	0	0	0	0	0	1	0	0	0	astronot
astronomer	0	1	0	0	0	0	1	0	0	0	ahli astronomi
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	pinter
asunder	0	0	0	0	0	0	0	0	0	0	papisah
asylum	0	0	0	1	0	1	0	0	0	0	suaka
asymmetric	0	0	0	0	0	0	0	0	0	0	asimétri
asymmetry	0	0	1	0	0	0	0	0	0	0	asimétri
asymptotic	0	0	0	0	0	0	0	0	0	0	asimtotik
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateisme
atheistic	0	0	0	0	0	0	0	0	0	0	ateis
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerosis
athlete	0	0	0	0	0	0	1	0	0	0	atlit
athletic	0	0	0	0	0	0	1	0	0	0	atlétik
athleticism	0	0	0	0	0	0	0	0	0	0	athleticism
athletics	0	0	0	0	0	0	0	0	0	0	atlétik
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfir
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfir
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom
atone	0	1	0	0	1	0	1	0	0	1	nebus
atonement	0	0	0	0	0	0	1	0	0	0	panebusan
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	atrocious
atrocity	1	0	1	1	0	1	0	1	0	0	kekejaman
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	ngagantelkeun
attachment	0	0	0	0	0	0	1	0	0	0	kantétan
attack	1	0	0	1	0	1	0	0	0	0	narajang
attacking	1	0	1	1	0	1	0	1	1	0	narajang
attain	0	0	0	0	0	0	0	0	0	0	ngahontal
attainable	0	1	0	0	0	0	1	0	0	0	kahontal
attainment	0	0	0	0	0	0	1	0	0	0	kahontalna
attempt	0	1	0	0	0	0	0	0	0	0	usaha
attendance	0	1	0	0	0	0	0	0	0	0	kahadiran
attendant	0	0	0	0	0	0	1	0	0	1	patugas
attention	0	0	0	0	0	0	1	0	0	0	perhatian
attentive	0	0	0	0	0	0	1	0	0	1	attentive
attenuate	0	0	0	0	0	0	0	0	0	0	ngaleutikan
attenuated	0	0	0	0	0	1	0	0	0	0	dilempengkeun
attenuation	0	0	0	0	0	1	0	1	0	0	atenuasi
attest	0	0	0	0	0	0	1	0	0	1	ngabuktoskeun
attestation	0	0	0	0	0	0	0	0	0	1	kasaksian
attic	0	0	0	0	0	0	0	0	0	0	loteng
attire	0	0	0	0	0	0	0	0	0	0	papakéan
attitude	0	0	0	0	0	0	0	0	0	0	sikep
attorney	1	0	0	1	0	0	1	0	0	1	pangacara
attraction	0	0	0	0	0	0	1	0	0	0	atraksi
attractiveness	0	0	0	0	0	0	1	0	0	0	daya tarik
attributable	0	0	0	0	0	0	0	0	0	0	dikaitkeun
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribusi
attrition	0	0	0	0	0	0	0	0	0	0	attrition
auburn	0	0	0	0	0	0	0	0	0	0	kerung
auction	0	1	0	0	0	0	0	0	0	0	lelang
auctioneer	0	0	0	0	0	0	0	0	0	0	juru lelang
audacious	0	0	0	0	0	0	0	0	0	0	gagah
audacity	0	0	0	0	0	1	0	0	0	0	kagagahan
audible	0	0	0	0	0	0	0	0	0	0	kadéngé
audience	0	1	0	0	0	0	0	0	0	0	panongton
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	audisi
auditor	0	0	0	1	0	0	0	0	0	1	auditor publik
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	auditory
aught	0	0	0	0	0	0	0	0	0	0	nanaon
augment	0	0	0	0	0	0	1	0	0	0	nambahan
augmentation	0	0	0	0	0	0	0	0	0	0	nambahan
august	0	0	0	0	0	0	1	0	0	0	agustusan
aunt	0	0	0	0	0	0	1	0	0	1	bibi
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	naungan
auspicious	0	1	0	0	1	0	1	0	0	0	nguntungkeun
austere	0	0	0	1	0	1	0	1	0	0	karasa
austerity	0	0	0	0	0	1	0	0	0	0	kasabaran
authentic	0	0	0	0	1	0	1	0	0	1	otentik
authenticate	0	0	0	0	0	0	0	0	0	1	ngaoténtikasi
authentication	0	0	0	0	0	0	0	0	0	1	auténtikasi
authenticity	0	0	0	0	0	0	1	0	0	1	kaaslianana
author	0	0	0	0	0	0	1	0	0	1	pangarang
authoritative	0	0	0	0	0	0	1	0	0	1	wibawa
authority	0	0	0	0	0	0	1	0	0	1	wewenang
authorization	0	0	0	0	0	0	1	0	0	1	otorisasina
authorize	0	0	0	0	0	0	0	0	0	1	ngawenangkeun
authorized	0	0	0	0	0	0	1	0	0	0	otorisasi
authorship	0	0	0	0	0	0	0	0	0	0	pangarang
auto	0	0	0	0	0	0	0	0	0	0	otomatis
autobiography	0	0	0	0	0	0	0	0	0	0	otobiografi
autocratic	0	0	0	0	0	1	0	0	0	0	otokratis
autograph	0	0	0	0	0	0	0	0	0	0	tanda tangan
automatic	0	0	0	0	0	0	0	0	0	1	otomatis
automobile	0	0	0	0	0	0	0	0	0	0	mobil
autonomy	0	0	0	0	0	0	0	0	0	0	otonomi
autopsy	0	0	1	1	0	1	0	1	0	0	otopsi
autumn	0	0	0	0	0	0	0	0	0	0	usum gugur
auxiliary	0	0	0	0	0	0	0	0	0	0	bantu
avail	0	0	0	0	0	0	0	0	0	0	mangpaat
avalanche	0	0	0	1	0	1	0	1	1	0	longsoran
avarice	1	0	1	0	0	1	0	0	0	0	karanjingan
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	pamales kanyeri
avenue	0	0	0	0	0	0	0	0	0	0	jalan
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	rata-rata
averse	1	0	1	1	0	1	0	0	0	0	ngajauhan
aversion	1	0	1	1	0	1	0	0	0	0	panghinaan
avert	0	0	0	0	0	0	0	0	0	0	ngajauhan
aviary	0	0	0	0	0	0	0	0	0	0	aviary
aviation	0	0	0	0	0	0	0	0	0	0	penerbangan
aviator	0	0	0	0	0	0	0	0	0	0	aviator
avid	0	0	0	0	0	0	0	0	0	0	getol
avocado	0	0	0	0	0	0	0	0	0	0	alpuket
avoid	0	0	0	1	0	1	0	0	0	0	ngajauhan
avoidance	0	0	0	1	0	1	0	0	0	0	ngajauhan
avoiding	0	0	0	1	0	0	0	0	0	0	ngajauhan
await	0	1	0	0	0	0	0	0	0	0	ngantosan
awake	0	0	0	0	0	0	0	0	0	0	hudang
