English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Corsican Word
amulet	0	0	0	0	0	0	0	0	0	0	amuleto
amuse	0	0	0	0	1	0	1	0	0	0	divertite
amused	0	0	0	0	1	0	1	0	0	0	divertitu
amusement	0	0	0	0	1	0	1	0	0	0	divertimentu
amusing	0	0	0	0	1	0	1	0	0	0	divertenti
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anesteticu
anal	0	0	0	0	0	1	0	0	0	0	anale
analgesic	0	0	0	0	0	0	0	0	0	0	analgésique
analogous	0	0	0	0	0	0	0	0	0	0	analogu
analogue	0	0	0	0	0	0	0	0	0	0	analogu
analogy	0	0	0	0	0	0	0	0	0	0	analogia
analysis	0	0	0	0	0	0	0	0	0	0	analisi
analyst	0	1	0	0	0	0	1	0	0	1	analista
analytic	0	0	0	0	0	0	0	0	0	0	analiticu
analyze	0	0	0	0	0	0	0	0	0	0	analizà
analyzer	0	0	0	0	0	0	0	0	0	0	analizzatore
anarchism	1	0	0	1	0	1	0	0	0	0	anarchismu
anarchist	1	0	0	1	0	1	0	0	0	0	anarchicu
anarchy	1	0	0	1	0	1	0	0	0	0	anarchia
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosi
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomicu
anatomy	0	0	0	0	0	0	0	0	0	0	anatomia
ancestor	0	0	0	0	0	0	0	0	0	0	antenatu
ancestral	0	0	0	0	0	0	0	0	0	1	ancestral
ancestry	0	0	0	0	0	0	0	0	0	0	antenati
anchor	0	0	0	0	0	0	1	0	0	0	ancora
anchorage	0	0	0	0	0	0	1	1	0	0	ancoraggio
ancient	0	0	0	0	0	1	0	0	0	0	anticu
ancillary	0	0	0	0	0	0	0	0	0	0	ancillare
androgen	0	0	0	0	0	0	0	0	0	0	androgenu
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	novu
angel	0	1	0	0	1	0	1	0	1	1	anghjulu
angelic	0	0	0	0	1	0	1	0	0	1	angelica
anger	1	0	0	0	0	1	0	0	0	0	rabbia
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografia
angle	0	0	0	0	0	0	0	0	0	0	angulu
angling	0	1	0	0	0	1	0	0	0	0	l'angling
angry	1	0	1	0	0	1	0	0	0	0	arrabbiatu
anguish	1	0	0	1	0	1	0	1	0	0	angoscia
angular	0	0	0	0	0	0	0	0	0	0	angulare
anhydrous	0	0	0	0	0	0	0	0	0	0	anidru
animal	0	0	0	0	0	0	0	0	0	0	animale
animate	0	0	0	0	0	0	1	0	0	0	animate
animated	0	0	0	0	1	0	1	0	0	0	animatu
animation	0	0	0	0	0	0	0	0	0	0	animazione
animosity	1	0	1	1	0	1	0	1	0	0	animosità
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	caviglia
annals	0	0	0	0	0	0	0	0	0	0	annali
annex	0	0	0	0	0	0	0	0	0	0	annessu
annexation	0	0	0	0	0	0	0	0	0	0	annessione
annexe	0	0	0	0	0	0	0	0	0	0	annessu
annihilate	1	0	0	1	0	1	0	0	0	0	annichilate
annihilated	1	0	0	1	0	1	0	1	0	0	annientata
annihilation	1	0	0	1	0	1	0	1	0	0	annientamentu
annotate	0	0	0	0	0	0	0	0	0	0	annotà
annotation	0	0	0	0	0	0	0	0	0	0	annotazione
announce	0	0	0	0	0	0	0	0	0	0	annunzià
announcement	0	1	0	0	0	0	0	0	0	0	annunziu
annoy	1	0	1	0	0	1	0	0	0	0	fastidiu
annoyance	1	0	1	0	0	1	0	0	0	0	fastidiu
annoying	1	0	0	0	0	1	0	0	0	0	fastidiosu
annuity	0	0	0	0	0	0	0	0	0	0	annuità
annul	0	0	0	0	0	1	0	0	0	0	annullà
annular	0	0	0	0	0	0	0	0	0	0	annulare
annulment	0	0	0	0	0	1	0	1	0	0	annullamentu
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	unzione
anomalous	0	0	0	0	0	0	0	0	0	0	anomalu
anomaly	0	0	0	1	0	1	0	0	1	0	anomalia
anon	0	0	0	0	0	0	0	0	0	0	annu
anonymous	0	0	0	0	0	1	0	0	0	0	anonimu
answer	0	0	0	0	0	0	0	0	0	0	rispondi
answerable	0	0	0	0	0	0	0	0	0	1	rispunsevuli
answering	0	0	0	0	0	0	0	0	0	0	rispondendu
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	antagonismu
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistu
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedente
antelope	0	0	0	0	0	0	0	0	0	0	antilope
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	anteriore
anthem	0	0	0	0	0	0	0	0	0	0	innu
anthology	0	0	0	0	0	0	0	0	0	0	antologia
anthrax	0	0	1	1	0	1	0	1	0	0	antrace
anthropology	0	0	0	0	0	0	0	0	0	0	antropologia
antibiotic	0	0	0	0	0	0	0	0	0	0	antibioticu
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotici
antichrist	1	0	1	1	0	1	0	0	0	0	anticristu
anticipation	0	1	0	0	0	0	0	0	0	0	anticipazione
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipatoriu
antidote	0	1	0	0	0	0	1	0	0	1	antidotu
antifungal	0	0	0	0	0	0	1	0	0	1	antifungali
antimony	0	0	0	0	0	0	0	0	0	0	antimoniu
antipathy	1	0	1	0	0	1	0	0	0	0	antipatia
antiquarian	0	0	0	0	0	0	0	0	0	0	anticu
antiquated	0	0	0	0	0	1	0	0	0	0	anticu
antique	0	0	0	0	0	0	1	0	0	0	anticu
antiquity	0	0	0	0	0	0	0	0	0	0	antichità
antiseptic	0	0	0	0	0	0	1	0	0	1	antisetticu
antisocial	1	0	1	1	0	1	0	1	0	0	antisociale
antithesis	1	0	0	0	0	1	0	0	0	0	antitesi
antithetical	0	0	0	0	0	0	0	0	0	0	antiteticu
antiviral	0	0	0	0	0	0	0	0	0	0	antivirale
antler	0	0	0	0	0	0	0	0	0	0	cornu
anvil	0	0	0	0	0	0	0	0	0	0	incudine
anxiety	1	1	0	1	0	1	0	1	0	0	ansietà
anxious	0	1	0	1	0	1	0	0	0	0	ansiosa
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	prestu
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	appartamentu
apathetic	0	0	0	0	0	1	0	1	0	0	apaticu
apathy	0	0	0	0	0	1	0	1	0	0	apatia
ape	0	0	0	0	0	0	0	0	0	0	scimmia
aperture	0	0	0	0	0	0	0	0	0	0	apertura
apex	0	0	0	0	0	0	0	0	0	0	apice
aphid	0	0	1	0	0	1	0	0	0	0	afide
apiece	0	0	0	0	0	0	0	0	0	0	a pezza
aplomb	0	0	0	0	0	0	1	0	0	0	aplombu
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalitticu
apologetic	0	0	0	0	0	0	1	0	0	1	scusa
apologist	0	0	0	0	0	0	0	0	0	0	apologista
apologize	0	0	0	0	0	0	1	1	0	1	scusate
apology	0	0	0	0	0	0	1	0	0	0	scusa
apostasy	0	0	0	0	0	0	0	0	0	0	apostasia
apostate	0	0	0	0	0	0	0	0	0	0	apostatu
apostle	0	0	0	0	0	0	1	0	0	1	apòstulu
apostolic	0	0	0	0	0	0	0	0	0	1	apostolicu
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	spaventoso
apparatus	0	0	0	0	0	0	0	0	0	0	apparatus
apparel	0	0	0	0	0	0	0	0	0	0	vestitu
apparently	0	0	0	0	0	0	0	0	0	0	apparentemente
apparition	0	0	0	1	0	0	0	0	1	0	apparizione
appeal	0	1	0	0	0	0	0	0	0	0	appellu
appearance	0	0	0	0	0	0	0	0	0	0	apparenza
appease	0	0	0	0	0	0	0	0	0	0	appacià
appellant	0	0	0	0	0	0	0	0	0	0	appellante
append	0	0	0	0	0	0	0	0	0	0	appiccicà
appendage	0	0	0	0	0	0	0	0	0	0	appendice
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicite
appendix	0	0	0	0	0	0	0	0	0	0	appendice
appetite	0	0	0	0	0	0	0	0	0	0	appetite
appetizer	0	0	0	0	0	0	0	0	0	0	aperitivu
applause	0	0	0	0	1	0	1	0	1	1	applausi
apple	0	0	0	0	0	0	0	0	0	0	mela
appliance	0	0	0	0	0	0	0	0	0	0	l'apparechju
appliances	0	0	0	0	0	0	0	0	0	0	l'apparecchi
applicability	0	0	0	0	0	0	0	0	0	0	applicabilità
applicable	0	0	0	0	0	0	0	0	0	0	applicabile
applicant	0	1	0	0	0	0	0	0	0	0	candidatu
application	0	0	0	0	0	0	0	0	0	0	applicazione
apply	0	0	0	0	0	0	0	0	0	0	applicà
appoint	0	0	0	0	0	0	0	0	0	0	numinà
appointment	0	0	0	0	0	0	0	0	0	0	appuntamentu
appointments	0	0	0	0	0	0	0	0	0	0	appuntamenti
apportion	0	0	0	0	0	0	0	0	0	0	ripartizione
apportionment	0	0	0	0	0	0	0	0	0	0	ripartimentu
appraise	0	0	0	0	0	0	0	0	0	0	valutà
appreciable	0	0	0	0	0	0	0	0	0	0	apprezzabile
appreciation	0	0	0	0	1	0	1	0	0	1	apprezzamentu
apprehend	0	0	0	1	0	0	0	0	0	0	appiccicà
apprehension	0	0	0	1	0	1	0	0	0	0	apprensioni
apprehensive	0	1	0	1	0	1	0	0	0	0	apprehensive
apprentice	0	0	0	0	0	0	0	0	0	1	apprendista
apprenticeship	0	0	0	0	0	0	0	0	0	0	apprendistatu
approach	0	0	0	0	0	0	0	0	0	0	avvicinamentu
approaching	0	1	0	0	0	0	0	0	0	0	avvicinendu
approbation	0	0	0	0	0	0	1	0	0	1	appruvazioni
appropriation	0	0	0	0	0	1	0	0	0	0	appropriazione
approval	0	0	0	0	0	0	1	0	0	0	appruvazioni
approve	0	0	0	0	1	0	1	0	0	1	appruvà
approving	0	0	0	0	0	0	1	0	0	0	appruvazioni
approximate	0	0	0	0	0	0	0	0	0	0	apprussimata
approximately	0	0	0	0	0	0	0	0	0	0	circa
approximating	0	0	0	0	0	0	0	0	0	0	approssimativa
approximation	0	0	0	0	0	0	0	0	0	0	approssimazione
appurtenances	0	0	0	0	0	0	0	0	0	0	appiccicazioni
apron	0	0	0	0	0	0	0	0	0	0	grembiule
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	aptitude
aqua	0	0	0	0	0	0	0	0	0	0	acqua
aquamarine	0	0	0	0	0	0	0	0	0	0	acquamarina
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	acquaticu
aqueduct	0	0	0	0	0	0	0	0	0	0	acqueduttu
aqueous	0	0	0	0	0	0	0	0	0	0	acquosa
arable	0	0	0	0	0	0	0	0	0	0	arable
arbiter	0	0	0	0	0	0	0	0	0	1	arbitru
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrate
arbitration	0	1	0	0	0	0	0	0	0	0	arbitratu
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitru
arbor	0	0	0	0	0	0	0	0	0	0	arbulu
arc	0	0	0	0	0	0	0	0	0	0	arcu
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arcu
archaeological	0	0	0	0	0	0	0	0	0	0	archeologicu
archaeologist	0	0	0	0	0	0	0	0	0	0	archeologu
archaeology	0	1	0	0	0	0	1	0	0	0	archeologia
archaic	0	0	0	0	0	1	0	0	0	0	arcaica
archbishop	0	0	0	0	0	0	0	0	0	0	arcivescu
arched	0	0	0	0	0	0	0	0	0	0	arcuatu
archer	0	0	0	0	0	0	0	0	0	0	arciere
archery	0	0	0	0	0	0	0	0	0	0	tir à l'arc
archetype	0	0	0	0	0	0	0	0	0	0	archetipu
archipelago	0	0	0	0	0	0	0	0	0	0	arcipelagu
architect	0	0	0	0	0	0	0	0	0	0	architettu
architecture	0	0	0	0	0	0	0	0	0	1	architettura
archive	0	0	0	0	0	0	0	0	0	0	archiviu
arctic	0	0	0	0	0	0	0	0	0	0	articu
ardent	0	1	0	0	1	0	1	0	0	0	ardente
ardor	0	0	0	0	0	0	1	0	0	0	ardore
arduous	0	0	0	0	0	1	0	0	0	0	ardua
area	0	0	0	0	0	0	0	0	0	0	zona
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argentu
argue	1	0	0	0	0	1	0	0	0	0	argumentà
argument	1	0	0	0	0	1	0	0	0	0	argumentu
argumentation	1	0	0	0	0	0	0	0	0	0	argumentazione
argumentative	0	0	0	0	0	1	0	0	0	0	argumentativu
arguments	1	0	0	0	0	0	0	0	0	0	argumenti
arid	0	0	0	0	0	1	0	1	0	0	aridu
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocrazia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocraticu
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratica
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetica
ark	0	0	0	0	0	0	0	0	0	0	arca
arm	0	0	0	0	0	0	0	0	0	0	bracciu
armada	0	0	0	0	0	0	0	0	0	0	armata
armament	1	0	0	1	0	0	0	0	0	0	armamentu
armaments	0	0	0	1	0	1	0	0	0	0	armamenti
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	armata
armor	0	0	0	1	0	0	1	0	0	1	armatura
armored	0	0	0	1	0	0	0	0	0	0	blindatu
armory	0	0	0	0	0	0	0	0	0	1	armeria
arms	0	0	0	0	0	0	0	0	0	0	braccia
army	0	0	0	0	0	0	0	0	0	0	armata
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	eccitazione
arouse	0	1	0	0	0	0	1	0	0	0	suscitarà
arraignment	1	0	0	1	0	1	0	1	0	0	accusazione
arrange	0	0	0	0	0	0	0	0	0	0	arrangiate
arranged	0	0	0	0	0	0	0	0	0	0	disposti
arrangement	0	0	0	0	0	0	0	0	0	0	arrangiamentu
array	0	0	0	0	0	0	1	0	0	0	array
arrears	0	0	0	0	0	1	0	0	0	0	arretrati
arrest	0	0	0	0	0	1	0	0	0	0	arrestu
arrival	0	1	0	0	0	0	0	0	0	0	arrivu
arrive	0	1	0	0	0	0	0	0	0	0	arrivà
arrogance	0	0	0	0	0	1	0	0	0	0	arroganza
arrogant	1	0	1	0	0	1	0	0	0	0	arroganti
arrow	0	0	0	0	0	0	0	0	0	0	freccia
arsenal	0	0	0	0	0	0	0	0	0	0	arsenale
arsenic	0	0	1	1	0	1	0	1	0	0	arsenicu
arson	1	0	0	1	0	1	0	0	0	0	incendiu
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	arteria
artful	0	0	0	0	0	0	0	0	0	0	artu
arthropod	0	0	0	0	0	0	0	0	0	0	artropodu
artichoke	0	0	0	0	0	0	0	0	0	0	carciofa
article	0	0	0	0	0	0	0	0	0	0	articulu
articles	0	0	0	0	0	0	0	0	0	0	articuli
articulate	0	0	0	0	0	0	1	0	0	0	articule
articulation	0	0	0	0	0	0	1	0	0	0	articulazione
artifice	0	0	0	0	0	0	0	0	0	0	artificiu
artillery	0	0	0	1	0	1	0	0	0	0	artiglieria
artisan	0	0	0	0	0	0	1	0	0	0	artighjanu
artist	0	0	0	0	0	0	0	0	0	0	artista
artiste	0	0	0	0	0	0	1	0	0	0	artista
artistic	0	0	0	0	0	0	1	0	0	0	artisticu
artists	0	0	0	0	0	0	0	0	0	0	artisti
ascend	0	0	0	0	0	0	0	0	0	0	ascende
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendenza
ascension	0	0	0	0	0	0	0	0	0	0	ascensione
ascent	0	0	0	0	0	0	1	0	0	0	ascensione
ascertain	0	0	0	0	0	0	0	0	0	0	accerta
ascertained	0	0	0	0	0	0	0	0	0	0	accertata
ascetic	0	0	0	0	0	0	0	0	0	0	asceticu
ash	0	0	0	0	0	1	0	0	0	0	frassini
ashamed	0	0	1	0	0	1	0	1	0	0	vergogna
ashes	0	0	0	0	0	1	0	1	0	0	cendre
asleep	0	0	0	0	0	0	0	0	0	0	dorme
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	aspettu
aspects	0	0	0	0	0	0	0	0	0	0	aspetti
asphalt	0	0	0	0	0	0	0	0	0	0	asfaltu
aspiration	0	1	0	0	1	0	1	0	1	1	aspirazione
aspire	0	1	0	0	1	0	1	0	0	0	aspira
aspiring	0	1	0	0	1	0	1	0	0	1	aspirante
ass	0	0	0	0	0	1	0	0	0	0	culo
assail	1	0	0	1	0	1	0	0	1	0	assaltà
assailant	1	0	0	1	0	1	0	1	0	0	assaltante
assassin	1	0	0	1	0	1	0	1	0	0	assassin
assassinate	1	0	0	1	0	1	0	0	0	0	assassinà
assassination	1	0	0	1	0	1	0	1	0	0	assassiniu
assault	1	0	0	1	0	1	0	0	0	0	assaltu
assay	0	0	0	0	0	0	0	0	0	0	essai
assemblage	0	0	0	0	0	0	0	0	0	0	assemblea
assemble	0	0	0	0	0	0	0	0	0	0	assemble
assembled	0	0	0	0	0	0	0	0	0	0	assemblatu
assembly	0	0	0	0	0	0	1	0	0	1	assemblea
assent	0	0	0	0	0	0	1	0	0	0	accunsentu
assert	0	0	0	0	0	0	0	0	0	0	affirmà
asserting	0	0	0	0	0	0	1	0	0	1	affirmannu
assertion	0	0	0	0	0	0	0	0	0	0	affirmazioni
assess	0	0	0	0	0	0	0	0	0	0	valutà
assessment	0	0	0	0	0	0	0	0	1	1	valutazione
assessor	0	0	0	0	0	0	0	0	0	1	assessore
assets	0	0	0	0	0	0	1	0	0	0	beni
asshole	1	0	1	0	0	1	0	0	0	0	stronzo
assign	0	0	0	0	0	0	0	0	0	0	assignà
assignee	0	0	0	0	0	0	0	0	0	1	assegnatu
assignment	0	0	0	0	0	0	0	0	0	0	assignazione
assimilate	0	0	0	0	0	0	0	0	0	0	assimilà
assimilation	0	0	0	0	0	0	0	0	0	0	assimilazione
assist	0	0	0	0	0	0	1	0	0	1	assiste
assistance	0	0	0	0	0	0	1	0	0	0	assistenza
assistant	0	0	0	0	0	0	0	0	0	0	assistente
associate	0	0	0	0	0	0	1	0	0	1	assuciatu
association	0	0	0	0	0	0	0	0	0	1	associu
assorted	0	0	0	0	0	0	0	0	0	0	assortiti
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	assuciatu
assumed	0	0	0	0	0	0	0	0	0	0	assume
assuming	0	0	0	0	0	0	0	0	0	0	assumendu
assumption	0	0	0	0	0	0	0	0	0	0	ipotesi
assurance	0	0	0	0	0	0	1	0	0	1	assicurazione
assure	0	0	0	0	0	0	0	0	0	1	assicura
assured	0	0	0	0	0	0	1	0	0	1	assicuratu
assuredly	0	0	0	0	0	0	0	0	0	1	di sicuru
asterisk	0	0	0	0	0	0	0	0	0	0	astérisque
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidi
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismu
astonishingly	0	0	0	0	0	0	1	0	1	0	maravigghiusu
astonishment	0	0	0	0	1	0	1	0	1	0	stupente
astral	0	0	0	0	0	0	0	0	0	0	astrale
astray	0	0	0	1	0	1	0	0	0	0	sviatu
astringent	0	0	0	0	0	1	0	0	0	0	astringente
astrologer	0	1	0	0	0	0	1	0	0	0	astrologu
astrology	0	0	0	0	0	0	0	0	0	0	astrologia
astronaut	0	0	0	0	0	0	1	0	0	0	astronauta
astronomer	0	1	0	0	0	0	1	0	0	0	astronomu
astronomy	0	0	0	0	0	0	0	0	0	0	astronomia
astute	0	0	0	0	0	0	1	0	0	0	astutu
asunder	0	0	0	0	0	0	0	0	0	0	spartitu
asylum	0	0	0	1	0	1	0	0	0	0	asiliu
asymmetric	0	0	0	0	0	0	0	0	0	0	asimmetricu
asymmetry	0	0	1	0	0	0	0	0	0	0	asimmetria
asymptotic	0	0	0	0	0	0	0	0	0	0	asintoticu
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	l'ateisimu
atheistic	0	0	0	0	0	0	0	0	0	0	ateu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	atleticu
athleticism	0	0	0	0	0	0	0	0	0	0	l'atletismu
athletics	0	0	0	0	0	0	0	0	0	0	atletica
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfericu
atoll	0	0	0	0	0	0	0	0	0	0	atollu
atom	0	0	0	0	0	0	1	0	0	0	atomu
atomic	0	0	0	0	0	0	0	0	0	0	atomicu
atone	0	1	0	0	1	0	1	0	0	1	atone
atonement	0	0	0	0	0	0	1	0	0	0	l'espiazione
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	atroce
atrocity	1	0	1	1	0	1	0	1	0	0	atrocità
atrophy	0	0	1	1	0	1	0	1	0	0	atrofia
attach	0	0	0	0	0	0	0	0	0	0	aghjunghje
attachment	0	0	0	0	0	0	1	0	0	0	attaccamentu
attack	1	0	0	1	0	1	0	0	0	0	attaccu
attacking	1	0	1	1	0	1	0	1	1	0	attaccà
attain	0	0	0	0	0	0	0	0	0	0	ghjunghje
attainable	0	1	0	0	0	0	1	0	0	0	raggiungibile
attainment	0	0	0	0	0	0	1	0	0	0	raggiungimentu
attempt	0	1	0	0	0	0	0	0	0	0	tentativu
attendance	0	1	0	0	0	0	0	0	0	0	presenza
attendant	0	0	0	0	0	0	1	0	0	1	assistente
attention	0	0	0	0	0	0	1	0	0	0	attenzione
attentive	0	0	0	0	0	0	1	0	0	1	attentu
attenuate	0	0	0	0	0	0	0	0	0	0	attenuà
attenuated	0	0	0	0	0	1	0	0	0	0	attenuatu
attenuation	0	0	0	0	0	1	0	1	0	0	attenuazione
attest	0	0	0	0	0	0	1	0	0	1	attestà
attestation	0	0	0	0	0	0	0	0	0	1	attestazione
attic	0	0	0	0	0	0	0	0	0	0	attic
attire	0	0	0	0	0	0	0	0	0	0	vestitu
attitude	0	0	0	0	0	0	0	0	0	0	attitudine
attorney	1	0	0	1	0	0	1	0	0	1	avvucatu
attraction	0	0	0	0	0	0	1	0	0	0	attrazione
attractiveness	0	0	0	0	0	0	1	0	0	0	attrattiva
attributable	0	0	0	0	0	0	0	0	0	0	attribuibile
attribute	0	0	0	0	0	0	0	0	0	0	attributu
attribution	0	0	0	0	0	0	0	0	0	0	attribuzione
attrition	0	0	0	0	0	0	0	0	0	0	attritu
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	asta
auctioneer	0	0	0	0	0	0	0	0	0	0	banditore
audacious	0	0	0	0	0	0	0	0	0	0	audace
audacity	0	0	0	0	0	1	0	0	0	0	audacia
audible	0	0	0	0	0	0	0	0	0	0	audible
audience	0	1	0	0	0	0	0	0	0	0	audience
audit	0	0	0	0	0	0	0	0	0	0	auditu
audition	0	0	0	0	0	0	0	0	0	0	audizione
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	uditivu
aught	0	0	0	0	0	0	0	0	0	0	qualcosa
augment	0	0	0	0	0	0	1	0	0	0	aumentà
augmentation	0	0	0	0	0	0	0	0	0	0	aumentu
august	0	0	0	0	0	0	1	0	0	0	Aostu
aunt	0	0	0	0	0	0	1	0	0	1	zia
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspices
auspicious	0	1	0	0	1	0	1	0	0	0	auspicious
austere	0	0	0	1	0	1	0	1	0	0	austeru
austerity	0	0	0	0	0	1	0	0	0	0	austerità
authentic	0	0	0	0	1	0	1	0	0	1	autenticu
authenticate	0	0	0	0	0	0	0	0	0	1	autenticà
authentication	0	0	0	0	0	0	0	0	0	1	autentificazione
authenticity	0	0	0	0	0	0	1	0	0	1	autenticità
author	0	0	0	0	0	0	1	0	0	1	autore
authoritative	0	0	0	0	0	0	1	0	0	1	auturità
authority	0	0	0	0	0	0	1	0	0	1	autorità
authorization	0	0	0	0	0	0	1	0	0	1	l'autorizazione
authorize	0	0	0	0	0	0	0	0	0	1	autorizà
authorized	0	0	0	0	0	0	1	0	0	0	autorizatu
authorship	0	0	0	0	0	0	0	0	0	0	autore
auto	0	0	0	0	0	0	0	0	0	0	autumàticu
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografia
autocratic	0	0	0	0	0	1	0	0	0	0	autucraticu
autograph	0	0	0	0	0	0	0	0	0	0	autografu
automatic	0	0	0	0	0	0	0	0	0	1	autumàticu
automobile	0	0	0	0	0	0	0	0	0	0	automobile
autonomy	0	0	0	0	0	0	0	0	0	0	autunumia
autopsy	0	0	1	1	0	1	0	1	0	0	autopsia
autumn	0	0	0	0	0	0	0	0	0	0	vaghjimu
auxiliary	0	0	0	0	0	0	0	0	0	0	ausiliari
avail	0	0	0	0	0	0	0	0	0	0	prufittà
avalanche	0	0	0	1	0	1	0	1	1	0	valanga
avarice	1	0	1	0	0	1	0	0	0	0	avarizia
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	vindicatore
avenue	0	0	0	0	0	0	0	0	0	0	viale
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	mediu
averse	1	0	1	1	0	1	0	0	0	0	avversu
aversion	1	0	1	1	0	1	0	0	0	0	aversione
avert	0	0	0	0	0	0	0	0	0	0	averti
aviary	0	0	0	0	0	0	0	0	0	0	voliera
aviation	0	0	0	0	0	0	0	0	0	0	aviazione
aviator	0	0	0	0	0	0	0	0	0	0	aviatore
avid	0	0	0	0	0	0	0	0	0	0	avid
avocado	0	0	0	0	0	0	0	0	0	0	avocado
avoid	0	0	0	1	0	1	0	0	0	0	evitari
avoidance	0	0	0	1	0	1	0	0	0	0	evità
avoiding	0	0	0	1	0	0	0	0	0	0	evitendu
await	0	1	0	0	0	0	0	0	0	0	aspittà
awake	0	0	0	0	0	0	0	0	0	0	svegliu
awaken	0	0	0	0	0	0	0	0	0	0	svegliate
award	0	1	0	0	1	0	1	0	1	1	premiu
awe	0	0	0	0	0	0	0	0	0	0	timore
awful	1	0	1	1	0	1	0	1	0	0	terribili
awkwardness	0	0	1	0	0	1	0	0	0	0	l'imbarazza
awning	0	0	0	0	0	0	0	0	0	0	tenda
awry	0	0	0	0	0	1	0	0	0	0	stortu
axial	0	0	0	0	0	0	0	0	0	0	assiali
