English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Thai Word
altercation	1	0	0	0	0	1	0	0	0	0	การทะเลาะวิวาท
altered	0	0	0	0	0	0	0	0	0	0	เปลี่ยนแปลง
alternate	0	0	0	0	0	0	0	0	0	0	สลับกัน
alternative	0	0	0	0	0	0	0	0	0	0	ทางเลือก
altitude	0	0	0	0	0	0	0	0	0	0	ความสูง
alto	0	0	0	0	0	0	0	0	0	0	alto
altogether	0	0	0	0	0	0	0	0	0	0	โดยสิ้นเชิง
alumnus	0	0	0	0	0	0	0	0	0	0	ศิษย์เก่า
alveolar	0	0	0	0	0	0	0	0	0	0	ถุงลม
amalgam	0	0	0	0	0	0	0	0	0	0	มัลกัม
amalgamation	0	0	0	0	0	0	0	0	0	0	การควบรวมกิจการ
amass	0	0	0	0	0	0	0	0	0	0	สะสม
amateur	0	0	0	0	0	0	0	0	0	0	มือสมัครเล่น
amaze	0	0	0	0	0	0	0	0	1	0	ตะลึงพรึงเพริด
amazement	0	0	0	0	0	0	0	0	0	0	ความประหลาดใจ
amazingly	0	0	0	0	1	0	1	0	1	0	อย่างน่าอัศจรรย์
ambassador	0	0	0	0	0	0	1	0	0	1	เอกอัครราชทูต
amber	0	0	0	0	0	0	0	0	0	0	อำพัน
ambient	0	0	0	0	0	0	0	0	0	0	สภาพแวดล้อม
ambiguity	0	0	0	0	0	0	0	0	0	0	ความคลุมเครือ
ambiguous	0	0	0	0	0	1	0	0	0	0	คลุมเครือ
ambit	0	0	0	0	0	0	0	0	0	0	วง
ambition	0	1	0	0	1	0	1	0	0	1	ความทะเยอทะยาน
ambitious	0	0	0	0	0	0	0	0	0	0	ทะเยอทะยาน
ambulance	0	0	0	1	0	0	0	0	0	1	รถพยาบาล
ambush	1	0	0	1	0	1	0	0	1	0	ซุ่มโจมตี
ameliorate	0	0	0	0	0	0	1	0	0	0	ผดุง
amen	0	0	0	0	1	0	1	0	0	1	อาเมน
amenable	0	0	0	0	0	0	1	0	0	0	คล้อยตาม
amend	0	0	0	0	0	0	1	0	0	0	แก้ไข
amendment	0	0	0	0	0	0	0	0	0	0	การแก้ไข
amends	0	0	0	0	0	0	1	0	0	0	แก้ไข
amenity	0	0	0	0	0	0	1	0	0	0	สิ่งอำนวยความสะดวก
amethyst	0	0	0	0	0	0	0	0	0	0	อเมทิสต์
amiable	0	0	0	0	0	0	1	0	0	0	เป็นกันเอง
amicable	0	0	0	0	1	0	1	0	0	0	เป็นกันเอง
amid	0	0	0	0	0	0	0	0	0	0	ท่ามกลาง
amidst	0	0	0	0	0	0	0	0	0	0	ท่ามกลาง
ammonia	0	0	1	0	0	0	0	0	0	0	แอมโมเนีย
ammunition	0	0	0	0	0	0	0	0	0	0	กระสุน
amnesia	0	0	0	0	0	1	0	0	0	0	ความจำเสื่อม
amnesty	0	0	0	0	1	0	1	0	0	0	นิรโทษกรรม
amorphous	0	0	0	0	0	0	0	0	0	0	อสัณฐาน
amortization	0	0	0	0	0	0	0	0	0	1	ค่าตัดจำหน่าย
amount	0	0	0	0	0	0	0	0	0	0	จำนวน
amour	0	1	0	0	1	0	1	0	0	1	ความรัก
ampersand	0	0	0	0	0	0	0	0	0	0	เครื่องหมายและ
amphetamines	0	0	1	0	0	1	0	0	0	0	ยาบ้า
amphibian	0	0	0	0	0	0	0	0	0	0	สัตว์ครึ่งบกครึ่งน้ำ
amphibious	0	0	0	0	0	0	0	0	0	0	สะเทินน้ำสะเทินบก
amphitheater	0	0	0	0	0	0	0	0	0	0	อัฒจันทร์
amplification	0	0	0	0	0	0	0	0	0	0	เครื่องขยายเสียง
amplify	0	0	0	0	0	0	0	0	0	0	ขยาย
amplitude	0	0	0	0	0	0	0	0	0	0	แอมพลิจูด
amply	0	0	0	0	0	0	0	0	0	0	เพียงพอ
amputation	0	0	0	0	0	0	0	0	0	0	การตัดแขนขา
amulet	0	0	0	0	0	0	0	0	0	0	พระเครื่อง
amuse	0	0	0	0	1	0	1	0	0	0	สนุก
amused	0	0	0	0	1	0	1	0	0	0	ขบขัน
amusement	0	0	0	0	1	0	1	0	0	0	ความสนุก
amusing	0	0	0	0	1	0	1	0	0	0	น่าขบขัน
ana	0	0	0	0	0	0	0	0	0	0	อนา
anaconda	0	0	1	1	0	1	0	0	0	0	อนาคอนด้า
anaesthesia	0	0	0	0	0	0	0	0	0	0	ยาสลบ
anaesthetic	0	0	0	0	0	0	0	0	0	0	ยาชา
anal	0	0	0	0	0	1	0	0	0	0	ก้น
analgesic	0	0	0	0	0	0	0	0	0	0	ยาแก้ปวด
analogous	0	0	0	0	0	0	0	0	0	0	คล้ายคลึง
analogue	0	0	0	0	0	0	0	0	0	0	อะนาล็อก
analogy	0	0	0	0	0	0	0	0	0	0	ความคล้ายคลึง
analysis	0	0	0	0	0	0	0	0	0	0	การวิเคราะห์
analyst	0	1	0	0	0	0	1	0	0	1	นักวิเคราะห์
analytic	0	0	0	0	0	0	0	0	0	0	วิเคราะห์
analyze	0	0	0	0	0	0	0	0	0	0	วิเคราะห์
analyzer	0	0	0	0	0	0	0	0	0	0	เครื่องวิเคราะห์
anarchism	1	0	0	1	0	1	0	0	0	0	อนาธิปไตย
anarchist	1	0	0	1	0	1	0	0	0	0	อนาธิปไตย
anarchy	1	0	0	1	0	1	0	0	0	0	อนาธิปไตย
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	คำสาป
anatomic	0	0	0	0	0	0	0	0	0	0	กายวิภาค
anatomy	0	0	0	0	0	0	0	0	0	0	กายวิภาคศาสตร์
ancestor	0	0	0	0	0	0	0	0	0	0	บรรพบุรุษ
ancestral	0	0	0	0	0	0	0	0	0	1	บรรพบุรุษ
ancestry	0	0	0	0	0	0	0	0	0	0	บรรพบุรุษ
anchor	0	0	0	0	0	0	1	0	0	0	สมอ
anchorage	0	0	0	0	0	0	1	1	0	0	ทอดสมอ
ancient	0	0	0	0	0	1	0	0	0	0	โบราณ
ancillary	0	0	0	0	0	0	0	0	0	0	อุปกรณ์เสริม
androgen	0	0	0	0	0	0	0	0	0	0	แอนโดรเจน
anemone	0	0	0	0	0	0	0	0	0	0	ดอกไม้ทะเล
anew	0	0	0	0	0	0	0	0	0	0	อีกครั้ง
angel	0	1	0	0	1	0	1	0	1	1	นางฟ้า
angelic	0	0	0	0	1	0	1	0	0	1	นางฟ้า
anger	1	0	0	0	0	1	0	0	0	0	ความโกรธ
angina	0	0	0	1	0	1	0	0	0	0	โรคหลอดเลือดหัวใจตีบ
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	มุม
angling	0	1	0	0	0	1	0	0	0	0	ตกปลา
angry	1	0	1	0	0	1	0	0	0	0	โกรธ
anguish	1	0	0	1	0	1	0	1	0	0	ความปวดร้าว
angular	0	0	0	0	0	0	0	0	0	0	เชิงมุม
anhydrous	0	0	0	0	0	0	0	0	0	0	ปราศจากน้ำ
animal	0	0	0	0	0	0	0	0	0	0	สัตว์
animate	0	0	0	0	0	0	1	0	0	0	เคลื่อนไหว
animated	0	0	0	0	1	0	1	0	0	0	เคลื่อนไหว
animation	0	0	0	0	0	0	0	0	0	0	แอนิเมชั่น
animosity	1	0	1	1	0	1	0	1	0	0	ความเกลียดชัง
animus	1	0	0	0	0	1	0	0	0	0	ความเกลียดชัง
ankle	0	0	0	0	0	0	0	0	0	0	ข้อเท้า
annals	0	0	0	0	0	0	0	0	0	0	พงศาวดาร
annex	0	0	0	0	0	0	0	0	0	0	ภาคผนวก
annexation	0	0	0	0	0	0	0	0	0	0	การผนวก
annexe	0	0	0	0	0	0	0	0	0	0	ภาคผนวก
annihilate	1	0	0	1	0	1	0	0	0	0	ทำลาย
annihilated	1	0	0	1	0	1	0	1	0	0	ถูกทำลายล้าง
annihilation	1	0	0	1	0	1	0	1	0	0	การทำลายล้าง
annotate	0	0	0	0	0	0	0	0	0	0	ใส่คำอธิบายประกอบ
annotation	0	0	0	0	0	0	0	0	0	0	คำอธิบายประกอบ
announce	0	0	0	0	0	0	0	0	0	0	ประกาศ
announcement	0	1	0	0	0	0	0	0	0	0	ประกาศ
annoy	1	0	1	0	0	1	0	0	0	0	รบกวน
annoyance	1	0	1	0	0	1	0	0	0	0	ความน่ารำคาญ
annoying	1	0	0	0	0	1	0	0	0	0	น่ารำคาญ
annuity	0	0	0	0	0	0	0	0	0	0	เงินงวด
annul	0	0	0	0	0	1	0	0	0	0	ยกเลิก
annular	0	0	0	0	0	0	0	0	0	0	วงแหวน
annulment	0	0	0	0	0	1	0	1	0	0	เพิกถอน
annulus	0	0	0	0	0	0	0	0	0	0	วงแหวน
anointing	0	0	0	0	0	0	0	0	0	0	เจิม
anomalous	0	0	0	0	0	0	0	0	0	0	ผิดปกติ
anomaly	0	0	0	1	0	1	0	0	1	0	ความผิดปกติ
anon	0	0	0	0	0	0	0	0	0	0	อานนท์
anonymous	0	0	0	0	0	1	0	0	0	0	ไม่ระบุชื่อ
answer	0	0	0	0	0	0	0	0	0	0	คำตอบ
answerable	0	0	0	0	0	0	0	0	0	1	ตอบได้
answering	0	0	0	0	0	0	0	0	0	0	กำลังตอบ
ant	0	0	0	0	0	0	0	0	0	0	มด
antagonism	1	0	0	0	0	1	0	0	0	0	ความเป็นปรปักษ์
antagonist	1	0	0	0	0	1	0	0	0	0	ศัตรู
antagonistic	1	0	1	0	0	1	0	0	0	0	เป็นปฏิปักษ์
ante	0	0	0	0	0	0	0	0	0	0	ก่อน
antecedent	0	0	0	0	0	0	0	0	0	0	มาก่อน
antelope	0	0	0	0	0	0	0	0	0	0	ละมั่ง
antenna	0	0	0	0	0	0	0	0	0	0	เสาอากาศ
anterior	0	0	0	0	0	0	0	0	0	0	ข้างหน้า
anthem	0	0	0	0	0	0	0	0	0	0	เพลงชาติ
anthology	0	0	0	0	0	0	0	0	0	0	กวีนิพนธ์
anthrax	0	0	1	1	0	1	0	1	0	0	โรคแอนแทรกซ์
anthropology	0	0	0	0	0	0	0	0	0	0	มานุษยวิทยา
antibiotic	0	0	0	0	0	0	0	0	0	0	ยาปฏิชีวนะ
antibiotics	0	0	0	0	0	0	1	0	0	0	ยาปฏิชีวนะ
antichrist	1	0	1	1	0	1	0	0	0	0	มาร
anticipation	0	1	0	0	0	0	0	0	0	0	ความคาดหวัง
anticipatory	0	1	0	0	0	0	0	0	0	0	คาดการณ์ล่วงหน้า
antidote	0	1	0	0	0	0	1	0	0	1	ยาแก้พิษ
antifungal	0	0	0	0	0	0	1	0	0	1	เชื้อรา
antimony	0	0	0	0	0	0	0	0	0	0	พลวง
antipathy	1	0	1	0	0	1	0	0	0	0	ความเกลียดชัง
antiquarian	0	0	0	0	0	0	0	0	0	0	โบราณวัตถุ
antiquated	0	0	0	0	0	1	0	0	0	0	โบราณ
antique	0	0	0	0	0	0	1	0	0	0	โบราณ
antiquity	0	0	0	0	0	0	0	0	0	0	สมัยโบราณ
antiseptic	0	0	0	0	0	0	1	0	0	1	น้ำยาฆ่าเชื้อ
antisocial	1	0	1	1	0	1	0	1	0	0	ต่อต้านสังคม
antithesis	1	0	0	0	0	1	0	0	0	0	สิ่งที่ตรงกันข้าม
antithetical	0	0	0	0	0	0	0	0	0	0	ตรงกันข้าม
antiviral	0	0	0	0	0	0	0	0	0	0	ยาต้านไวรัส
antler	0	0	0	0	0	0	0	0	0	0	เขากวาง
anvil	0	0	0	0	0	0	0	0	0	0	ทั่ง
anxiety	1	1	0	1	0	1	0	1	0	0	ความวิตกกังวล
anxious	0	1	0	1	0	1	0	0	0	0	กังวล
aorta	0	0	0	0	0	0	0	0	0	0	หลอดเลือดแดงใหญ่
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	อพาร์ทเม้น
apathetic	0	0	0	0	0	1	0	1	0	0	ไม่แยแส
apathy	0	0	0	0	0	1	0	1	0	0	ไม่แยแส
ape	0	0	0	0	0	0	0	0	0	0	ลิง
aperture	0	0	0	0	0	0	0	0	0	0	รูรับแสง
apex	0	0	0	0	0	0	0	0	0	0	ยอด
aphid	0	0	1	0	0	1	0	0	0	0	เพลี้ย
apiece	0	0	0	0	0	0	0	0	0	0	คนละคน
aplomb	0	0	0	0	0	0	1	0	0	0	ความมั่นใจในตนเอง
apocalyptic	0	0	0	0	0	0	0	0	0	0	สันทราย
apologetic	0	0	0	0	0	0	1	0	0	1	ขอโทษ
apologist	0	0	0	0	0	0	0	0	0	0	ขอโทษ
apologize	0	0	0	0	0	0	1	1	0	1	ขอโทษ
apology	0	0	0	0	0	0	1	0	0	0	ขอโทษ
apostasy	0	0	0	0	0	0	0	0	0	0	การละทิ้งความเชื่อ
apostate	0	0	0	0	0	0	0	0	0	0	ละทิ้งความเชื่อ
apostle	0	0	0	0	0	0	1	0	0	1	อัครสาวก
apostolic	0	0	0	0	0	0	0	0	0	1	อัครสาวก
apostrophe	0	0	0	0	0	0	0	0	0	0	อะพอสทรอฟี
appalling	0	0	1	1	0	1	0	0	0	0	น่ากลัว
apparatus	0	0	0	0	0	0	0	0	0	0	อุปกรณ์
apparel	0	0	0	0	0	0	0	0	0	0	เครื่องแต่งกาย
apparently	0	0	0	0	0	0	0	0	0	0	เห็นได้ชัดว่า
apparition	0	0	0	1	0	0	0	0	1	0	การประจักษ์
appeal	0	1	0	0	0	0	0	0	0	0	อุทธรณ์
appearance	0	0	0	0	0	0	0	0	0	0	รูปร่าง
appease	0	0	0	0	0	0	0	0	0	0	เอาใจ
appellant	0	0	0	0	0	0	0	0	0	0	ผู้อุทธรณ์
append	0	0	0	0	0	0	0	0	0	0	ผนวก
appendage	0	0	0	0	0	0	0	0	0	0	ภาคผนวก
appendicitis	0	0	0	1	0	1	0	1	0	0	ไส้ติ่งอักเสบ
appendix	0	0	0	0	0	0	0	0	0	0	ภาคผนวก
appetite	0	0	0	0	0	0	0	0	0	0	ความอยากอาหาร
appetizer	0	0	0	0	0	0	0	0	0	0	อาหารเรียกน้ำย่อย
applause	0	0	0	0	1	0	1	0	1	1	เสียงปรบมือ
apple	0	0	0	0	0	0	0	0	0	0	แอปเปิ้ล
appliance	0	0	0	0	0	0	0	0	0	0	เครื่องใช้
appliances	0	0	0	0	0	0	0	0	0	0	เครื่องใช้ไฟฟ้า
applicability	0	0	0	0	0	0	0	0	0	0	การบังคับใช้
applicable	0	0	0	0	0	0	0	0	0	0	ใช้ได้
applicant	0	1	0	0	0	0	0	0	0	0	ผู้สมัคร
application	0	0	0	0	0	0	0	0	0	0	แอปพลิเคชัน
apply	0	0	0	0	0	0	0	0	0	0	นำมาใช้
appoint	0	0	0	0	0	0	0	0	0	0	แต่งตั้ง
appointment	0	0	0	0	0	0	0	0	0	0	การนัดหมาย
appointments	0	0	0	0	0	0	0	0	0	0	นัดหมาย
apportion	0	0	0	0	0	0	0	0	0	0	ส่วนแบ่ง
apportionment	0	0	0	0	0	0	0	0	0	0	การแบ่งส่วน
appraise	0	0	0	0	0	0	0	0	0	0	ประเมินค่า
appreciable	0	0	0	0	0	0	0	0	0	0	มีค่า
appreciation	0	0	0	0	1	0	1	0	0	1	ชื่นชม
apprehend	0	0	0	1	0	0	0	0	0	0	จับกุม
apprehension	0	0	0	1	0	1	0	0	0	0	ความหวาดระแวง
apprehensive	0	1	0	1	0	1	0	0	0	0	หวาดหวั่น
apprentice	0	0	0	0	0	0	0	0	0	1	เด็กฝึกงาน
apprenticeship	0	0	0	0	0	0	0	0	0	0	ฝึกงาน
approach	0	0	0	0	0	0	0	0	0	0	เข้าใกล้
approaching	0	1	0	0	0	0	0	0	0	0	ใกล้เข้ามาแล้ว
approbation	0	0	0	0	0	0	1	0	0	1	การอนุมัติ
appropriation	0	0	0	0	0	1	0	0	0	0	การจัดสรร
approval	0	0	0	0	0	0	1	0	0	0	การอนุมัติ
approve	0	0	0	0	1	0	1	0	0	1	อนุมัติ
approving	0	0	0	0	0	0	1	0	0	0	อนุมัติ
approximate	0	0	0	0	0	0	0	0	0	0	โดยประมาณ
approximately	0	0	0	0	0	0	0	0	0	0	ประมาณ
approximating	0	0	0	0	0	0	0	0	0	0	ประมาณ
approximation	0	0	0	0	0	0	0	0	0	0	ค่าประมาณ
appurtenances	0	0	0	0	0	0	0	0	0	0	อุปกรณ์
apron	0	0	0	0	0	0	0	0	0	0	ผ้ากันเปื้อน
apt	0	0	0	0	0	0	1	0	0	0	ฉลาด
aptitude	0	0	0	0	0	0	1	0	0	0	ความถนัด
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	พลอยสีฟ้า
aquarium	0	0	0	0	0	0	0	0	0	0	พิพิธภัณฑ์สัตว์น้ำ
aquatic	0	0	0	0	0	0	0	0	0	0	สัตว์น้ำ
aqueduct	0	0	0	0	0	0	0	0	0	0	ท่อระบายน้ำ
aqueous	0	0	0	0	0	0	0	0	0	0	น้ำ
arable	0	0	0	0	0	0	0	0	0	0	เหมาะแก่การเพาะปลูก
arbiter	0	0	0	0	0	0	0	0	0	1	อนุญาโตตุลาการ
arbitrate	0	0	0	0	0	0	0	0	0	0	ตัดสิน
arbitration	0	1	0	0	0	0	0	0	0	0	อนุญาโตตุลาการ
arbitrator	0	0	0	0	0	0	0	0	0	1	อนุญาโตตุลาการ
arbor	0	0	0	0	0	0	0	0	0	0	อาร์เบอร์
arc	0	0	0	0	0	0	0	0	0	0	อาร์ค
arcade	0	0	0	0	0	0	0	0	0	0	อาเขต
arch	0	0	0	0	0	0	0	0	0	0	โค้ง
archaeological	0	0	0	0	0	0	0	0	0	0	โบราณคดี
archaeologist	0	0	0	0	0	0	0	0	0	0	นักโบราณคดี
archaeology	0	1	0	0	0	0	1	0	0	0	โบราณคดี
archaic	0	0	0	0	0	1	0	0	0	0	โบราณ
archbishop	0	0	0	0	0	0	0	0	0	0	อาร์คบิชอป
arched	0	0	0	0	0	0	0	0	0	0	โค้ง
archer	0	0	0	0	0	0	0	0	0	0	นักธนู
archery	0	0	0	0	0	0	0	0	0	0	ยิงธนู
archetype	0	0	0	0	0	0	0	0	0	0	ต้นแบบ
archipelago	0	0	0	0	0	0	0	0	0	0	หมู่เกาะ
architect	0	0	0	0	0	0	0	0	0	0	สถาปนิก
architecture	0	0	0	0	0	0	0	0	0	1	สถาปัตยกรรม
archive	0	0	0	0	0	0	0	0	0	0	คลังเก็บเอกสารสำคัญ
arctic	0	0	0	0	0	0	0	0	0	0	อาร์กติก
ardent	0	1	0	0	1	0	1	0	0	0	กระตือรือร้น
ardor	0	0	0	0	0	0	1	0	0	0	ความกระตือรือร้น
arduous	0	0	0	0	0	1	0	0	0	0	ลำบาก
area	0	0	0	0	0	0	0	0	0	0	พื้นที่
arena	0	0	0	0	0	0	0	0	0	0	อารีน่า
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	เงิน
argue	1	0	0	0	0	1	0	0	0	0	โต้แย้ง
argument	1	0	0	0	0	1	0	0	0	0	การโต้แย้ง
argumentation	1	0	0	0	0	0	0	0	0	0	ข้อโต้แย้ง
argumentative	0	0	0	0	0	1	0	0	0	0	โต้แย้ง
arguments	1	0	0	0	0	0	0	0	0	0	ข้อโต้แย้ง
arid	0	0	0	0	0	1	0	1	0	0	แห้งแล้ง
aristocracy	0	0	0	0	0	0	1	0	0	0	ขุนนาง
aristocrat	0	0	0	0	0	0	0	0	0	0	ขุนนาง
aristocratic	0	0	0	0	0	0	1	0	0	0	ขุนนาง
arithmetic	0	0	0	0	0	0	0	0	0	0	เลขคณิต
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	แขน
armada	0	0	0	0	0	0	0	0	0	0	กองเรือรบ
armament	1	0	0	1	0	0	0	0	0	0	อาวุธยุทโธปกรณ์
armaments	0	0	0	1	0	1	0	0	0	0	อาวุธยุทโธปกรณ์
armature	0	0	0	0	0	0	0	0	0	0	เกราะ
armed	1	0	0	1	0	1	1	0	0	0	ติดอาวุธ
armor	0	0	0	1	0	0	1	0	0	1	เกราะ
armored	0	0	0	1	0	0	0	0	0	0	หุ้มเกราะ
armory	0	0	0	0	0	0	0	0	0	1	คลังอาวุธ
arms	0	0	0	0	0	0	0	0	0	0	อาวุธ
army	0	0	0	0	0	0	0	0	0	0	กองทัพ
aroma	0	0	0	0	0	0	1	0	0	0	กลิ่นหอม
arousal	0	0	0	0	0	0	0	0	0	0	เร้าอารมณ์
arouse	0	1	0	0	0	0	1	0	0	0	ปลุกเร้า
arraignment	1	0	0	1	0	1	0	1	0	0	การฟ้องร้อง
arrange	0	0	0	0	0	0	0	0	0	0	จัด
arranged	0	0	0	0	0	0	0	0	0	0	จัด
arrangement	0	0	0	0	0	0	0	0	0	0	การจัดเตรียม
array	0	0	0	0	0	0	1	0	0	0	อาร์เรย์
arrears	0	0	0	0	0	1	0	0	0	0	ค้างชำระ
arrest	0	0	0	0	0	1	0	0	0	0	จับกุม
arrival	0	1	0	0	0	0	0	0	0	0	การมาถึง
arrive	0	1	0	0	0	0	0	0	0	0	มาถึง
arrogance	0	0	0	0	0	1	0	0	0	0	ความเย่อหยิ่ง
arrogant	1	0	1	0	0	1	0	0	0	0	หยิ่ง
arrow	0	0	0	0	0	0	0	0	0	0	ลูกศร
arsenal	0	0	0	0	0	0	0	0	0	0	คลังแสง
arsenic	0	0	1	1	0	1	0	1	0	0	สารหนู
arson	1	0	0	1	0	1	0	0	0	0	การลอบวางเพลิง
art	0	1	0	0	1	0	1	1	1	0	ศิลปะ
artery	0	0	0	0	0	0	0	0	0	0	หลอดเลือดแดง
artful	0	0	0	0	0	0	0	0	0	0	เก่ง
arthropod	0	0	0	0	0	0	0	0	0	0	สัตว์ขาปล้อง
artichoke	0	0	0	0	0	0	0	0	0	0	อาติโช๊ค
article	0	0	0	0	0	0	0	0	0	0	บทความ
articles	0	0	0	0	0	0	0	0	0	0	บทความ
articulate	0	0	0	0	0	0	1	0	0	0	ประกบ
articulation	0	0	0	0	0	0	1	0	0	0	ข้อต่อ
artifice	0	0	0	0	0	0	0	0	0	0	อุบาย
artillery	0	0	0	1	0	1	0	0	0	0	ปืนใหญ่
artisan	0	0	0	0	0	0	1	0	0	0	ช่าง
artist	0	0	0	0	0	0	0	0	0	0	ศิลปิน
artiste	0	0	0	0	0	0	1	0	0	0	ศิลปิน
artistic	0	0	0	0	0	0	1	0	0	0	ศิลปะ
artists	0	0	0	0	0	0	0	0	0	0	ศิลปิน
ascend	0	0	0	0	0	0	0	0	0	0	ขึ้น
ascendancy	0	0	0	0	0	0	1	0	0	0	ลัคนา
ascension	0	0	0	0	0	0	0	0	0	0	เสด็จขึ้นสู่สวรรค์
ascent	0	0	0	0	0	0	1	0	0	0	ขึ้น
ascertain	0	0	0	0	0	0	0	0	0	0	มั่นใจ
ascertained	0	0	0	0	0	0	0	0	0	0	มั่นใจ
ascetic	0	0	0	0	0	0	0	0	0	0	นักพรต
ash	0	0	0	0	0	1	0	0	0	0	เถ้า
ashamed	0	0	1	0	0	1	0	1	0	0	ละอาย
ashes	0	0	0	0	0	1	0	1	0	0	ขี้เถ้า
asleep	0	0	0	0	0	0	0	0	0	0	นอนหลับ
asp	0	0	0	1	0	0	0	0	0	0	งูเห่า
aspartame	0	0	0	0	0	0	0	0	0	0	แอสปาร์แตม
aspect	0	0	0	0	0	0	0	0	0	0	ด้าน
aspects	0	0	0	0	0	0	0	0	0	0	ด้าน
asphalt	0	0	0	0	0	0	0	0	0	0	ยางมะตอย
aspiration	0	1	0	0	1	0	1	0	1	1	ความทะเยอทะยาน
aspire	0	1	0	0	1	0	1	0	0	0	ทะเยอทะยาน
aspiring	0	1	0	0	1	0	1	0	0	1	ทะเยอทะยาน
ass	0	0	0	0	0	1	0	0	0	0	ตูด
assail	1	0	0	1	0	1	0	0	1	0	จู่โจม
assailant	1	0	0	1	0	1	0	1	0	0	จู่โจม
assassin	1	0	0	1	0	1	0	1	0	0	ฆาตกร
assassinate	1	0	0	1	0	1	0	0	0	0	ลอบสังหาร
assassination	1	0	0	1	0	1	0	1	0	0	ลอบสังหาร
assault	1	0	0	1	0	1	0	0	0	0	จู่โจม
assay	0	0	0	0	0	0	0	0	0	0	สอบ
assemblage	0	0	0	0	0	0	0	0	0	0	การชุมนุม
assemble	0	0	0	0	0	0	0	0	0	0	ประกอบ
assembled	0	0	0	0	0	0	0	0	0	0	ล้อม
assembly	0	0	0	0	0	0	1	0	0	1	การประกอบ
assent	0	0	0	0	0	0	1	0	0	0	ยินยอม
assert	0	0	0	0	0	0	0	0	0	0	ยืนยัน
asserting	0	0	0	0	0	0	1	0	0	1	ยืนยัน
assertion	0	0	0	0	0	0	0	0	0	0	คำยืนยัน
assess	0	0	0	0	0	0	0	0	0	0	ประเมิน
assessment	0	0	0	0	0	0	0	0	1	1	การประเมิน
assessor	0	0	0	0	0	0	0	0	0	1	ผู้ประเมิน
assets	0	0	0	0	0	0	1	0	0	0	ทรัพย์สิน
asshole	1	0	1	0	0	1	0	0	0	0	ไอ้สารเลว
assign	0	0	0	0	0	0	0	0	0	0	กำหนด
assignee	0	0	0	0	0	0	0	0	0	1	ผู้รับโอน
assignment	0	0	0	0	0	0	0	0	0	0	งานที่มอบหมาย
assimilate	0	0	0	0	0	0	0	0	0	0	ดูดซึม
assimilation	0	0	0	0	0	0	0	0	0	0	การดูดซึม
assist	0	0	0	0	0	0	1	0	0	1	ช่วยเหลือ
assistance	0	0	0	0	0	0	1	0	0	0	ความช่วยเหลือ
assistant	0	0	0	0	0	0	0	0	0	0	ผู้ช่วย
associate	0	0	0	0	0	0	1	0	0	1	ที่เกี่ยวข้อง
association	0	0	0	0	0	0	0	0	0	1	สมาคม
assorted	0	0	0	0	0	0	0	0	0	0	สารพัน
assortment	0	0	0	0	0	0	0	0	0	0	การแบ่งประเภท
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	สันนิษฐาน
assuming	0	0	0	0	0	0	0	0	0	0	สมมติ
assumption	0	0	0	0	0	0	0	0	0	0	สมมติฐาน
assurance	0	0	0	0	0	0	1	0	0	1	ความมั่นใจ
assure	0	0	0	0	0	0	0	0	0	1	มั่นใจ
assured	0	0	0	0	0	0	1	0	0	1	มั่นใจ
assuredly	0	0	0	0	0	0	0	0	0	1	อย่างมั่นใจ
asterisk	0	0	0	0	0	0	0	0	0	0	เครื่องหมายดอกจัน
asteroids	0	0	0	0	0	0	0	0	0	0	ดาวเคราะห์น้อย
astigmatism	0	0	0	0	0	0	0	0	0	0	สายตาเอียง
astonishingly	0	0	0	0	0	0	1	0	1	0	อย่างน่าอัศจรรย์
