English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lithuanian Word
amount	0	0	0	0	0	0	0	0	0	0	suma
amour	0	1	0	0	1	0	1	0	0	1	meilė
ampersand	0	0	0	0	0	0	0	0	0	0	ampersandas
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetaminų
amphibian	0	0	0	0	0	0	0	0	0	0	amfibija
amphibious	0	0	0	0	0	0	0	0	0	0	amfibija
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteatras
amplification	0	0	0	0	0	0	0	0	0	0	stiprinimas
amplify	0	0	0	0	0	0	0	0	0	0	didinti
amplitude	0	0	0	0	0	0	0	0	0	0	amplitudė
amply	0	0	0	0	0	0	0	0	0	0	gausiai
amputation	0	0	0	0	0	0	0	0	0	0	amputacija
amulet	0	0	0	0	0	0	0	0	0	0	amuletas
amuse	0	0	0	0	1	0	1	0	0	0	linksmintis
amused	0	0	0	0	1	0	1	0	0	0	linksminosi
amusement	0	0	0	0	1	0	1	0	0	0	pramoga
amusing	0	0	0	0	1	0	1	0	0	0	linksmas
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezija
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetikas
anal	0	0	0	0	0	1	0	0	0	0	analinis
analgesic	0	0	0	0	0	0	0	0	0	0	analgetikas
analogous	0	0	0	0	0	0	0	0	0	0	analogiškas
analogue	0	0	0	0	0	0	0	0	0	0	analogas
analogy	0	0	0	0	0	0	0	0	0	0	analogija
analysis	0	0	0	0	0	0	0	0	0	0	analizė
analyst	0	1	0	0	0	0	1	0	0	1	analitikas
analytic	0	0	0	0	0	0	0	0	0	0	analitinis
analyze	0	0	0	0	0	0	0	0	0	0	analizuoti
analyzer	0	0	0	0	0	0	0	0	0	0	analizatorius
anarchism	1	0	0	1	0	1	0	0	0	0	anarchizmas
anarchist	1	0	0	1	0	1	0	0	0	0	anarchistas
anarchy	1	0	0	1	0	1	0	0	0	0	anarchija
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomozė
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatominės
anatomy	0	0	0	0	0	0	0	0	0	0	anatomija
ancestor	0	0	0	0	0	0	0	0	0	0	protėvis
ancestral	0	0	0	0	0	0	0	0	0	1	protėvių
ancestry	0	0	0	0	0	0	0	0	0	0	protėviai
anchor	0	0	0	0	0	0	1	0	0	0	inkaras
anchorage	0	0	0	0	0	0	1	1	0	0	inkaravimo vieta
ancient	0	0	0	0	0	1	0	0	0	0	senovės
ancillary	0	0	0	0	0	0	0	0	0	0	pagalbinis
androgen	0	0	0	0	0	0	0	0	0	0	androgenų
anemone	0	0	0	0	0	0	0	0	0	0	anemonas
anew	0	0	0	0	0	0	0	0	0	0	iš naujo
angel	0	1	0	0	1	0	1	0	1	1	angelas
angelic	0	0	0	0	1	0	1	0	0	1	angeliškas
anger	1	0	0	0	0	1	0	0	0	0	pyktis
angina	0	0	0	1	0	1	0	0	0	0	krūtinės angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografija
angle	0	0	0	0	0	0	0	0	0	0	kampu
angling	0	1	0	0	0	1	0	0	0	0	meškeriojimas
angry	1	0	1	0	0	1	0	0	0	0	piktas
anguish	1	0	0	1	0	1	0	1	0	0	kančia
angular	0	0	0	0	0	0	0	0	0	0	kampinis
anhydrous	0	0	0	0	0	0	0	0	0	0	bevandenis
animal	0	0	0	0	0	0	0	0	0	0	gyvūnas
animate	0	0	0	0	0	0	1	0	0	0	pagyvinti
animated	0	0	0	0	1	0	1	0	0	0	animacinis
animation	0	0	0	0	0	0	0	0	0	0	animacija
animosity	1	0	1	1	0	1	0	1	0	0	priešiškumas
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	kulkšnis
annals	0	0	0	0	0	0	0	0	0	0	metraščiai
annex	0	0	0	0	0	0	0	0	0	0	priedą
annexation	0	0	0	0	0	0	0	0	0	0	aneksija
annexe	0	0	0	0	0	0	0	0	0	0	priedas
annihilate	1	0	0	1	0	1	0	0	0	0	sunaikinti
annihilated	1	0	0	1	0	1	0	1	0	0	sunaikinta
annihilation	1	0	0	1	0	1	0	1	0	0	susinaikinimas
annotate	0	0	0	0	0	0	0	0	0	0	anotuoti
annotation	0	0	0	0	0	0	0	0	0	0	anotacija
announce	0	0	0	0	0	0	0	0	0	0	paskelbti
announcement	0	1	0	0	0	0	0	0	0	0	skelbimas
annoy	1	0	1	0	0	1	0	0	0	0	erzinti
annoyance	1	0	1	0	0	1	0	0	0	0	susierzinimas
annoying	1	0	0	0	0	1	0	0	0	0	erzina
annuity	0	0	0	0	0	0	0	0	0	0	anuitetas
annul	0	0	0	0	0	1	0	0	0	0	panaikinti
annular	0	0	0	0	0	0	0	0	0	0	žiedinis
annulment	0	0	0	0	0	1	0	1	0	0	panaikinimo
annulus	0	0	0	0	0	0	0	0	0	0	žiedinis
anointing	0	0	0	0	0	0	0	0	0	0	patepimas
anomalous	0	0	0	0	0	0	0	0	0	0	anomalija
anomaly	0	0	0	1	0	1	0	0	1	0	anomalija
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	Anoniminis
answer	0	0	0	0	0	0	0	0	0	0	atsakyti
answerable	0	0	0	0	0	0	0	0	0	1	atsakyti
answering	0	0	0	0	0	0	0	0	0	0	atsakydamas
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizmas
antagonist	1	0	0	0	0	1	0	0	0	0	antagonistas
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistinis
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	pirmtakas
antelope	0	0	0	0	0	0	0	0	0	0	antilopė
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	priekinis
anthem	0	0	0	0	0	0	0	0	0	0	himnas
anthology	0	0	0	0	0	0	0	0	0	0	antologija
anthrax	0	0	1	1	0	1	0	1	0	0	juodligė
anthropology	0	0	0	0	0	0	0	0	0	0	antropologija
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotikas
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotikai
antichrist	1	0	1	1	0	1	0	0	0	0	antikristas
anticipation	0	1	0	0	0	0	0	0	0	0	numatymas
anticipatory	0	1	0	0	0	0	0	0	0	0	numatantis
antidote	0	1	0	0	0	0	1	0	0	1	priešnuodis
antifungal	0	0	0	0	0	0	1	0	0	1	priešgrybelinis
antimony	0	0	0	0	0	0	0	0	0	0	stibis
antipathy	1	0	1	0	0	1	0	0	0	0	antipatija
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvaras
antiquated	0	0	0	0	0	1	0	0	0	0	pasenęs
antique	0	0	0	0	0	0	1	0	0	0	Senovinis
antiquity	0	0	0	0	0	0	0	0	0	0	senovės
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptikas
antisocial	1	0	1	1	0	1	0	1	0	0	asocialus
antithesis	1	0	0	0	0	1	0	0	0	0	antitezė
antithetical	0	0	0	0	0	0	0	0	0	0	antitezinis
antiviral	0	0	0	0	0	0	0	0	0	0	antivirusinis
antler	0	0	0	0	0	0	0	0	0	0	ragas
anvil	0	0	0	0	0	0	0	0	0	0	priekalas
anxiety	1	1	0	1	0	1	0	1	0	0	nerimas
anxious	0	1	0	1	0	1	0	0	0	0	nerimastingas
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	sparčiai
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	butas
apathetic	0	0	0	0	0	1	0	1	0	0	apatiškas
apathy	0	0	0	0	0	1	0	1	0	0	apatija
ape	0	0	0	0	0	0	0	0	0	0	beždžionė
aperture	0	0	0	0	0	0	0	0	0	0	diafragma
apex	0	0	0	0	0	0	0	0	0	0	viršūnė
aphid	0	0	1	0	0	1	0	0	0	0	amaras
apiece	0	0	0	0	0	0	0	0	0	0	gabalas
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptinė
apologetic	0	0	0	0	0	0	1	0	0	1	atsiprašome
apologist	0	0	0	0	0	0	0	0	0	0	atsiprašymas
apologize	0	0	0	0	0	0	1	1	0	1	atsiprašyti
apology	0	0	0	0	0	0	1	0	0	0	atsiprašymas
apostasy	0	0	0	0	0	0	0	0	0	0	apostazė
apostate	0	0	0	0	0	0	0	0	0	0	atsimetėlis
apostle	0	0	0	0	0	0	1	0	0	1	apaštalas
apostolic	0	0	0	0	0	0	0	0	0	1	apaštališkoji
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrofas
appalling	0	0	1	1	0	1	0	0	0	0	pasibaisėtinas
apparatus	0	0	0	0	0	0	0	0	0	0	aparatai
apparel	0	0	0	0	0	0	0	0	0	0	drabužiai
apparently	0	0	0	0	0	0	0	0	0	0	matyt
apparition	0	0	0	1	0	0	0	0	1	0	apsireiškimas
appeal	0	1	0	0	0	0	0	0	0	0	apeliacija
appearance	0	0	0	0	0	0	0	0	0	0	išvaizda
appease	0	0	0	0	0	0	0	0	0	0	nuraminti
appellant	0	0	0	0	0	0	0	0	0	0	apeliantas
append	0	0	0	0	0	0	0	0	0	0	pridėti
appendage	0	0	0	0	0	0	0	0	0	0	priedas
appendicitis	0	0	0	1	0	1	0	1	0	0	apendicitas
appendix	0	0	0	0	0	0	0	0	0	0	priedas
appetite	0	0	0	0	0	0	0	0	0	0	apetitas
appetizer	0	0	0	0	0	0	0	0	0	0	užkandis
applause	0	0	0	0	1	0	1	0	1	1	plojimai
apple	0	0	0	0	0	0	0	0	0	0	obuolys
appliance	0	0	0	0	0	0	0	0	0	0	prietaisas
appliances	0	0	0	0	0	0	0	0	0	0	prietaisai
applicability	0	0	0	0	0	0	0	0	0	0	pritaikomumas
applicable	0	0	0	0	0	0	0	0	0	0	taikomi
applicant	0	1	0	0	0	0	0	0	0	0	pareiškėjas
application	0	0	0	0	0	0	0	0	0	0	taikymas
apply	0	0	0	0	0	0	0	0	0	0	taikyti
appoint	0	0	0	0	0	0	0	0	0	0	paskirti
appointment	0	0	0	0	0	0	0	0	0	0	paskyrimas
appointments	0	0	0	0	0	0	0	0	0	0	susitikimų
apportion	0	0	0	0	0	0	0	0	0	0	paskirstymas
apportionment	0	0	0	0	0	0	0	0	0	0	paskirstymas
appraise	0	0	0	0	0	0	0	0	0	0	įvertinti
appreciable	0	0	0	0	0	0	0	0	0	0	dėkingas
appreciation	0	0	0	0	1	0	1	0	0	1	įvertinimas
apprehend	0	0	0	1	0	0	0	0	0	0	sulaikyti
apprehension	0	0	0	1	0	1	0	0	0	0	susirūpinimas
apprehensive	0	1	0	1	0	1	0	0	0	0	susirūpinęs
apprentice	0	0	0	0	0	0	0	0	0	1	mokinys
apprenticeship	0	0	0	0	0	0	0	0	0	0	pameistrystė
approach	0	0	0	0	0	0	0	0	0	0	metodas
approaching	0	1	0	0	0	0	0	0	0	0	artėjant
approbation	0	0	0	0	0	0	1	0	0	1	aprobacija
appropriation	0	0	0	0	0	1	0	0	0	0	pasisavinimas
approval	0	0	0	0	0	0	1	0	0	0	patvirtinimas
approve	0	0	0	0	1	0	1	0	0	1	patvirtinti
approving	0	0	0	0	0	0	1	0	0	0	pritariant
approximate	0	0	0	0	0	0	0	0	0	0	apytikslis
approximately	0	0	0	0	0	0	0	0	0	0	maždaug
approximating	0	0	0	0	0	0	0	0	0	0	apytikslis
approximation	0	0	0	0	0	0	0	0	0	0	aproksimacija
appurtenances	0	0	0	0	0	0	0	0	0	0	priklausiniai
apron	0	0	0	0	0	0	0	0	0	0	prijuostė
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	gabumai
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarinas
aquarium	0	0	0	0	0	0	0	0	0	0	akvariumas
aquatic	0	0	0	0	0	0	0	0	0	0	vandens
aqueduct	0	0	0	0	0	0	0	0	0	0	Akvedukas
aqueous	0	0	0	0	0	0	0	0	0	0	vandeninis
arable	0	0	0	0	0	0	0	0	0	0	ariamas
arbiter	0	0	0	0	0	0	0	0	0	1	arbitras
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitražas
arbitration	0	1	0	0	0	0	0	0	0	0	arbitražas
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitras
arbor	0	0	0	0	0	0	0	0	0	0	pavėsinė
arc	0	0	0	0	0	0	0	0	0	0	lankas
arcade	0	0	0	0	0	0	0	0	0	0	arkada
arch	0	0	0	0	0	0	0	0	0	0	arka
archaeological	0	0	0	0	0	0	0	0	0	0	archeologiniai
archaeologist	0	0	0	0	0	0	0	0	0	0	archeologas
archaeology	0	1	0	0	0	0	1	0	0	0	archeologija
archaic	0	0	0	0	0	1	0	0	0	0	archajiškas
archbishop	0	0	0	0	0	0	0	0	0	0	arkivyskupas
arched	0	0	0	0	0	0	0	0	0	0	išlenktas
archer	0	0	0	0	0	0	0	0	0	0	lankininkas
archery	0	0	0	0	0	0	0	0	0	0	šaudymas iš lanko
archetype	0	0	0	0	0	0	0	0	0	0	archetipas
archipelago	0	0	0	0	0	0	0	0	0	0	archipelagas
architect	0	0	0	0	0	0	0	0	0	0	architektas
architecture	0	0	0	0	0	0	0	0	0	1	architektūra
archive	0	0	0	0	0	0	0	0	0	0	archyvas
arctic	0	0	0	0	0	0	0	0	0	0	arktinė
ardent	0	1	0	0	1	0	1	0	0	0	aršus
ardor	0	0	0	0	0	0	1	0	0	0	užsidegimas
arduous	0	0	0	0	0	1	0	0	0	0	varginantis
area	0	0	0	0	0	0	0	0	0	0	plotas
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argentiškas
argue	1	0	0	0	0	1	0	0	0	0	ginčytis
argument	1	0	0	0	0	1	0	0	0	0	argumentas
argumentation	1	0	0	0	0	0	0	0	0	0	argumentacija
argumentative	0	0	0	0	0	1	0	0	0	0	argumentuotas
arguments	1	0	0	0	0	0	0	0	0	0	argumentai
arid	0	0	0	0	0	1	0	1	0	0	sausringas
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokratija
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokratas
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratiškas
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	arka
arm	0	0	0	0	0	0	0	0	0	0	ranka
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	ginkluotė
armaments	0	0	0	1	0	1	0	0	0	0	ginkluotę
armature	0	0	0	0	0	0	0	0	0	0	armatūra
armed	1	0	0	1	0	1	1	0	0	0	ginkluotas
armor	0	0	0	1	0	0	1	0	0	1	šarvai
armored	0	0	0	1	0	0	0	0	0	0	šarvuoti
armory	0	0	0	0	0	0	0	0	0	1	ginkluotė
arms	0	0	0	0	0	0	0	0	0	0	rankos
army	0	0	0	0	0	0	0	0	0	0	kariuomenė
aroma	0	0	0	0	0	0	1	0	0	0	aromatas
arousal	0	0	0	0	0	0	0	0	0	0	susijaudinimas
arouse	0	1	0	0	0	0	1	0	0	0	sužadinti
arraignment	1	0	0	1	0	1	0	1	0	0	apkaltinimas
arrange	0	0	0	0	0	0	0	0	0	0	sutvarkyti
arranged	0	0	0	0	0	0	0	0	0	0	sutvarkyta
arrangement	0	0	0	0	0	0	0	0	0	0	išdėstymas
array	0	0	0	0	0	0	1	0	0	0	masyvas
arrears	0	0	0	0	0	1	0	0	0	0	įsiskolinimų
arrest	0	0	0	0	0	1	0	0	0	0	areštas
arrival	0	1	0	0	0	0	0	0	0	0	atvykimas
arrive	0	1	0	0	0	0	0	0	0	0	atvykti
arrogance	0	0	0	0	0	1	0	0	0	0	arogancija
arrogant	1	0	1	0	0	1	0	0	0	0	arogantiškas
arrow	0	0	0	0	0	0	0	0	0	0	rodyklė
arsenal	0	0	0	0	0	0	0	0	0	0	arsenalas
arsenic	0	0	1	1	0	1	0	1	0	0	arseno
arson	1	0	0	1	0	1	0	0	0	0	padegimas
art	0	1	0	0	1	0	1	1	1	0	str
artery	0	0	0	0	0	0	0	0	0	0	arterija
artful	0	0	0	0	0	0	0	0	0	0	meniškas
arthropod	0	0	0	0	0	0	0	0	0	0	nariuotakojų
artichoke	0	0	0	0	0	0	0	0	0	0	artišokas
article	0	0	0	0	0	0	0	0	0	0	straipsnis
articles	0	0	0	0	0	0	0	0	0	0	straipsniai
articulate	0	0	0	0	0	0	1	0	0	0	artikuliuoti
articulation	0	0	0	0	0	0	1	0	0	0	artikuliacija
artifice	0	0	0	0	0	0	0	0	0	0	dirbtinumas
artillery	0	0	0	1	0	1	0	0	0	0	artilerijos
artisan	0	0	0	0	0	0	1	0	0	0	amatininkas
artist	0	0	0	0	0	0	0	0	0	0	menininkas
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	meninis
artists	0	0	0	0	0	0	0	0	0	0	menininkai
ascend	0	0	0	0	0	0	0	0	0	0	pakilti
ascendancy	0	0	0	0	0	0	1	0	0	0	viršenybė
ascension	0	0	0	0	0	0	0	0	0	0	kilimas
ascent	0	0	0	0	0	0	1	0	0	0	pakilimas
ascertain	0	0	0	0	0	0	0	0	0	0	išsiaiškinti
ascertained	0	0	0	0	0	0	0	0	0	0	nustatyta
ascetic	0	0	0	0	0	0	0	0	0	0	asketiškas
ash	0	0	0	0	0	1	0	0	0	0	pelenai
ashamed	0	0	1	0	0	1	0	1	0	0	gėdijantis
ashes	0	0	0	0	0	1	0	1	0	0	pelenai
asleep	0	0	0	0	0	0	0	0	0	0	miega
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartamas
aspect	0	0	0	0	0	0	0	0	0	0	aspektas
aspects	0	0	0	0	0	0	0	0	0	0	aspektus
asphalt	0	0	0	0	0	0	0	0	0	0	asfaltas
aspiration	0	1	0	0	1	0	1	0	1	1	siekis
aspire	0	1	0	0	1	0	1	0	0	0	siekti
aspiring	0	1	0	0	1	0	1	0	0	1	siekiantis
ass	0	0	0	0	0	1	0	0	0	0	asilas
assail	1	0	0	1	0	1	0	0	1	0	puolimas
assailant	1	0	0	1	0	1	0	1	0	0	užpuolikas
assassin	1	0	0	1	0	1	0	1	0	0	žudikas
assassinate	1	0	0	1	0	1	0	0	0	0	nužudyti
assassination	1	0	0	1	0	1	0	1	0	0	žmogžudystė
assault	1	0	0	1	0	1	0	0	0	0	užpuolimas
assay	0	0	0	0	0	0	0	0	0	0	tyrimas
assemblage	0	0	0	0	0	0	0	0	0	0	surinkimas
assemble	0	0	0	0	0	0	0	0	0	0	surinkti
assembled	0	0	0	0	0	0	0	0	0	0	surinkti
assembly	0	0	0	0	0	0	1	0	0	1	surinkimas
assent	0	0	0	0	0	0	1	0	0	0	pritarimas
assert	0	0	0	0	0	0	0	0	0	0	tvirtinti
asserting	0	0	0	0	0	0	1	0	0	1	teigdamas
assertion	0	0	0	0	0	0	0	0	0	0	tvirtinimas
assess	0	0	0	0	0	0	0	0	0	0	įvertinti
assessment	0	0	0	0	0	0	0	0	1	1	įvertinimas
assessor	0	0	0	0	0	0	0	0	0	1	vertintojas
assets	0	0	0	0	0	0	1	0	0	0	turto
asshole	1	0	1	0	0	1	0	0	0	0	asile
assign	0	0	0	0	0	0	0	0	0	0	priskirti
assignee	0	0	0	0	0	0	0	0	0	1	perėmėjas
assignment	0	0	0	0	0	0	0	0	0	0	paskyrimas
assimilate	0	0	0	0	0	0	0	0	0	0	asimiliuoti
assimilation	0	0	0	0	0	0	0	0	0	0	asimiliacija
assist	0	0	0	0	0	0	1	0	0	1	padėti
assistance	0	0	0	0	0	0	1	0	0	0	pagalba
assistant	0	0	0	0	0	0	0	0	0	0	asistentas
associate	0	0	0	0	0	0	1	0	0	1	bendradarbis
association	0	0	0	0	0	0	0	0	0	1	asociacija
assorted	0	0	0	0	0	0	0	0	0	0	Įvairūs
assortment	0	0	0	0	0	0	0	0	0	0	asortimentas
assuage	0	0	0	0	0	0	1	0	0	0	numalšinti
assumed	0	0	0	0	0	0	0	0	0	0	manoma
assuming	0	0	0	0	0	0	0	0	0	0	darant prielaidą
assumption	0	0	0	0	0	0	0	0	0	0	prielaida
assurance	0	0	0	0	0	0	1	0	0	1	užtikrinimas
assure	0	0	0	0	0	0	0	0	0	1	užtikrinti
assured	0	0	0	0	0	0	1	0	0	1	patikino
assuredly	0	0	0	0	0	0	0	0	0	1	užtikrintai
asterisk	0	0	0	0	0	0	0	0	0	0	žvaigždute
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidai
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizmas
astonishingly	0	0	0	0	0	0	1	0	1	0	stulbinamai
astonishment	0	0	0	0	1	0	1	0	1	0	nuostaba
astral	0	0	0	0	0	0	0	0	0	0	astralinis
astray	0	0	0	1	0	1	0	0	0	0	paklydęs
astringent	0	0	0	0	0	1	0	0	0	0	sutraukiantis
astrologer	0	1	0	0	0	0	1	0	0	0	astrologas
astrology	0	0	0	0	0	0	0	0	0	0	astrologija
astronaut	0	0	0	0	0	0	1	0	0	0	astronautas
astronomer	0	1	0	0	0	0	1	0	0	0	astronomas
astronomy	0	0	0	0	0	0	0	0	0	0	astronomija
astute	0	0	0	0	0	0	1	0	0	0	įžvalgus
asunder	0	0	0	0	0	0	0	0	0	0	atskirti
asylum	0	0	0	1	0	1	0	0	0	0	prieglobstį
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetrinis
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetrija
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotinis
atelier	0	0	0	0	0	0	0	0	0	0	ateljė
atheism	0	0	0	0	0	1	0	0	0	0	Ateizmas
atheistic	0	0	0	0	0	0	0	0	0	0	ateistinis
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerozė
athlete	0	0	0	0	0	0	1	0	0	0	sportininkas
athletic	0	0	0	0	0	0	1	0	0	0	Atletiškas
athleticism	0	0	0	0	0	0	0	0	0	0	atletiškumas
athletics	0	0	0	0	0	0	0	0	0	0	lengvoji atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlasas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferos
atoll	0	0	0	0	0	0	0	0	0	0	atolas
atom	0	0	0	0	0	0	1	0	0	0	atomas
atomic	0	0	0	0	0	0	0	0	0	0	atominis
atone	0	1	0	0	1	0	1	0	0	1	išpirkti
atonement	0	0	0	0	0	0	1	0	0	0	atpirkimas
atrium	0	0	0	0	0	0	0	0	0	0	atriumas
atrocious	1	0	1	0	0	1	0	0	0	0	žiaurus
atrocity	1	0	1	1	0	1	0	1	0	0	žiaurumas
atrophy	0	0	1	1	0	1	0	1	0	0	atrofija
attach	0	0	0	0	0	0	0	0	0	0	prikabinti
attachment	0	0	0	0	0	0	1	0	0	0	priedą
attack	1	0	0	1	0	1	0	0	0	0	puolimas
attacking	1	0	1	1	0	1	0	1	1	0	puola
attain	0	0	0	0	0	0	0	0	0	0	pasiekti
attainable	0	1	0	0	0	0	1	0	0	0	pasiekiamas
attainment	0	0	0	0	0	0	1	0	0	0	pasiekimas
attempt	0	1	0	0	0	0	0	0	0	0	bandymas
attendance	0	1	0	0	0	0	0	0	0	0	lankomumas
attendant	0	0	0	0	0	0	1	0	0	1	palydovas
attention	0	0	0	0	0	0	1	0	0	0	dėmesį
attentive	0	0	0	0	0	0	1	0	0	1	dėmesingas
attenuate	0	0	0	0	0	0	0	0	0	0	susilpninti
attenuated	0	0	0	0	0	1	0	0	0	0	susilpnintas
attenuation	0	0	0	0	0	1	0	1	0	0	slopinimas
attest	0	0	0	0	0	0	1	0	0	1	liudija
attestation	0	0	0	0	0	0	0	0	0	1	atestacija
attic	0	0	0	0	0	0	0	0	0	0	mansarda
attire	0	0	0	0	0	0	0	0	0	0	apranga
attitude	0	0	0	0	0	0	0	0	0	0	požiūris
attorney	1	0	0	1	0	0	1	0	0	1	advokatas
attraction	0	0	0	0	0	0	1	0	0	0	patrauklumas
attractiveness	0	0	0	0	0	0	1	0	0	0	patrauklumą
attributable	0	0	0	0	0	0	0	0	0	0	priskirtinas
attribute	0	0	0	0	0	0	0	0	0	0	atributas
attribution	0	0	0	0	0	0	0	0	0	0	priskyrimas
attrition	0	0	0	0	0	0	0	0	0	0	nusidėvėjimas
auburn	0	0	0	0	0	0	0	0	0	0	kaštoninis
auction	0	1	0	0	0	0	0	0	0	0	aukcione
auctioneer	0	0	0	0	0	0	0	0	0	0	aukciono vedėjas
audacious	0	0	0	0	0	0	0	0	0	0	įžūlus
audacity	0	0	0	0	0	1	0	0	0	0	įžūlumo
audible	0	0	0	0	0	0	0	0	0	0	girdimas
audience	0	1	0	0	0	0	0	0	0	0	auditoriją
audit	0	0	0	0	0	0	0	0	0	0	auditas
audition	0	0	0	0	0	0	0	0	0	0	perklausa
auditor	0	0	0	1	0	0	0	0	0	1	auditorius
auditorium	0	0	0	0	0	0	0	0	0	0	auditorija
auditory	0	0	0	0	0	0	0	0	0	0	klausos
aught	0	0	0	0	0	0	0	0	0	0	vis
augment	0	0	0	0	0	0	1	0	0	0	padidinti
augmentation	0	0	0	0	0	0	0	0	0	0	padidinimas
august	0	0	0	0	0	0	1	0	0	0	Rugpjūtis
aunt	0	0	0	0	0	0	1	0	0	1	teta
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	globoja
auspicious	0	1	0	0	1	0	1	0	0	0	palankus
austere	0	0	0	1	0	1	0	1	0	0	griežtas
austerity	0	0	0	0	0	1	0	0	0	0	griežtumas
authentic	0	0	0	0	1	0	1	0	0	1	autentiškas
authenticate	0	0	0	0	0	0	0	0	0	1	autentifikuoti
authentication	0	0	0	0	0	0	0	0	0	1	autentifikavimas
authenticity	0	0	0	0	0	0	1	0	0	1	autentiškumas
author	0	0	0	0	0	0	1	0	0	1	autorius
authoritative	0	0	0	0	0	0	1	0	0	1	autoritetingas
authority	0	0	0	0	0	0	1	0	0	1	institucija
authorization	0	0	0	0	0	0	1	0	0	1	įgaliojimas
authorize	0	0	0	0	0	0	0	0	0	1	įgalioti
authorized	0	0	0	0	0	0	1	0	0	0	įgaliotas
authorship	0	0	0	0	0	0	0	0	0	0	autorystė
auto	0	0	0	0	0	0	0	0	0	0	automatinis
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografija
autocratic	0	0	0	0	0	1	0	0	0	0	autokratinis
autograph	0	0	0	0	0	0	0	0	0	0	autografas
automatic	0	0	0	0	0	0	0	0	0	1	automatinis
automobile	0	0	0	0	0	0	0	0	0	0	automobilis
autonomy	0	0	0	0	0	0	0	0	0	0	autonomija
autopsy	0	0	1	1	0	1	0	1	0	0	skrodimas
autumn	0	0	0	0	0	0	0	0	0	0	ruduo
auxiliary	0	0	0	0	0	0	0	0	0	0	pagalbinis
avail	0	0	0	0	0	0	0	0	0	0	pasinaudoti
avalanche	0	0	0	1	0	1	0	1	1	0	lavina
avarice	1	0	1	0	0	1	0	0	0	0	gobšumas
