English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Igbo Word
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	ego
amour	0	1	0	0	1	0	1	0	0	1	amuru
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	ihe na-egbu egbu
amphitheater	0	0	0	0	0	0	0	0	0	0	ụlọ ihe nkiri
amplification	0	0	0	0	0	0	0	0	0	0	mmụba
amplify	0	0	0	0	0	0	0	0	0	0	gbasaa
amplitude	0	0	0	0	0	0	0	0	0	0	njupụta
amply	0	0	0	0	0	0	0	0	0	0	zuru oke
amputation	0	0	0	0	0	0	0	0	0	0	ebipụ
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	ihe ọchị
amused	0	0	0	0	1	0	1	0	0	0	ọchị
amusement	0	0	0	0	1	0	1	0	0	0	ntụrụndụ
amusing	0	0	0	0	1	0	1	0	0	0	na-atọ ọchị
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	mgbakasị ahụ
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetiiki
anal	0	0	0	0	0	1	0	0	0	0	gbasara ike
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	yiri
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	ntụnyere
analysis	0	0	0	0	0	0	0	0	0	0	nyocha
analyst	0	1	0	0	0	0	1	0	0	1	nyocha
analytic	0	0	0	0	0	0	0	0	0	0	nyocha
analyze	0	0	0	0	0	0	0	0	0	0	nyochaa
analyzer	0	0	0	0	0	0	0	0	0	0	nyocha
anarchism	1	0	0	1	0	1	0	0	0	0	Anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	onye anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	ọgba aghara
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiki
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	nna nna
ancestral	0	0	0	0	0	0	0	0	0	1	nna nna
ancestry	0	0	0	0	0	0	0	0	0	0	nna nna
anchor	0	0	0	0	0	0	1	0	0	0	arịlịka
anchorage	0	0	0	0	0	0	1	1	0	0	arịlịka
ancient	0	0	0	0	0	1	0	0	0	0	oge ochie
ancillary	0	0	0	0	0	0	0	0	0	0	enyemaka
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	ọzọ
angel	0	1	0	0	1	0	1	0	1	1	mmụọ ozi
angelic	0	0	0	0	1	0	1	0	0	1	mmụọ ozi
anger	1	0	0	0	0	1	0	0	0	0	iwe
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	akụkụ
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	iwe
anguish	1	0	0	1	0	1	0	1	0	0	nhụjuanya
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	anahydrous
animal	0	0	0	0	0	0	0	0	0	0	anụmanụ
animate	0	0	0	0	0	0	1	0	0	0	animate
animated	0	0	0	0	1	0	1	0	0	0	animated
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	iro
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	nkwonkwo ụkwụ
annals	0	0	0	0	0	0	0	0	0	0	akwụkwọ akụkọ
annex	0	0	0	0	0	0	0	0	0	0	mgbakwunye
annexation	0	0	0	0	0	0	0	0	0	0	mgbakwunye
annexe	0	0	0	0	0	0	0	0	0	0	mgbakwunye
annihilate	1	0	0	1	0	1	0	0	0	0	kpochapu
annihilated	1	0	0	1	0	1	0	1	0	0	kpochapuru
annihilation	1	0	0	1	0	1	0	1	0	0	ikpochapu
annotate	0	0	0	0	0	0	0	0	0	0	nkọwa
annotation	0	0	0	0	0	0	0	0	0	0	nkọwa
announce	0	0	0	0	0	0	0	0	0	0	kwuputa
announcement	0	1	0	0	0	0	0	0	0	0	ọkwa
annoy	1	0	1	0	0	1	0	0	0	0	iwe
annoyance	1	0	1	0	0	1	0	0	0	0	iwe
annoying	1	0	0	0	0	1	0	0	0	0	na-akpasu iwe
annuity	0	0	0	0	0	0	0	0	0	0	afọ
annul	0	0	0	0	0	1	0	0	0	0	kpochapu
annular	0	0	0	0	0	0	0	0	0	0	afọ
annulment	0	0	0	0	0	1	0	1	0	0	mkpochapu
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	mmanụ
anomalous	0	0	0	0	0	0	0	0	0	0	anomalous
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	nke
anonymous	0	0	0	0	0	1	0	0	0	0	amaghị aha
answer	0	0	0	0	0	0	0	0	0	0	zaa
answerable	0	0	0	0	0	0	0	0	0	1	azịza
answering	0	0	0	0	0	0	0	0	0	0	na-aza
ant	0	0	0	0	0	0	0	0	0	0	ndanda
antagonism	1	0	0	0	0	1	0	0	0	0	mmegide
antagonist	1	0	0	0	0	1	0	0	0	0	onye mmegide
antagonistic	1	0	1	0	0	1	0	0	0	0	mmegide
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	mbụ
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	ihu
anthem	0	0	0	0	0	0	0	0	0	0	ukwe
anthology	0	0	0	0	0	0	0	0	0	0	anthology
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	nkà mmụta ihe ọmụmụ
antibiotic	0	0	0	0	0	0	0	0	0	0	ọgwụ nje
antibiotics	0	0	0	0	0	0	1	0	0	0	ọgwụ nje
antichrist	1	0	1	1	0	1	0	0	0	0	onye na-emegide Kraịst
anticipation	0	1	0	0	0	0	0	0	0	0	atụmanya
anticipatory	0	1	0	0	0	0	0	0	0	0	na-atụ anya
antidote	0	1	0	0	0	0	1	0	0	1	ọgwụ mgbochi
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	mgbochi ọrịa
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	ochie
antique	0	0	0	0	0	0	1	0	0	0	ochie
antiquity	0	0	0	0	0	0	0	0	0	0	oge ochie
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	imegide ọha
antithesis	1	0	0	0	0	1	0	0	0	0	mgbochi
antithetical	0	0	0	0	0	0	0	0	0	0	mgbochi
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	nchegbu
anxious	0	1	0	1	0	1	0	0	0	0	na-echegbu onwe ya
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	ngwa ngwa
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	ulo
apathetic	0	0	0	0	0	1	0	1	0	0	enweghị mmasị
apathy	0	0	0	0	0	1	0	1	0	0	enweghị mmasị
ape	0	0	0	0	0	0	0	0	0	0	enwe
aperture	0	0	0	0	0	0	0	0	0	0	oghere
apex	0	0	0	0	0	0	0	0	0	0	onu ogugu
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	otu
aplomb	0	0	0	0	0	0	1	0	0	0	ike
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	ịrịọ mgbaghara
apologist	0	0	0	0	0	0	0	0	0	0	onye ngbaghara
apologize	0	0	0	0	0	0	1	1	0	1	mgbaghara
apology	0	0	0	0	0	0	1	0	0	0	mgbaghara
apostasy	0	0	0	0	0	0	0	0	0	0	ndapụ n'ezi ofufe
apostate	0	0	0	0	0	0	0	0	0	0	si n'ezi ofufe dapụ
apostle	0	0	0	0	0	0	1	0	0	1	onyeozi
apostolic	0	0	0	0	0	0	0	0	0	1	ozi
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	dị egwu
apparatus	0	0	0	0	0	0	0	0	0	0	ngwa
apparel	0	0	0	0	0	0	0	0	0	0	uwe
apparently	0	0	0	0	0	0	0	0	0	0	o doro anya
apparition	0	0	0	1	0	0	0	0	1	0	ọdịdị
appeal	0	1	0	0	0	0	0	0	0	0	mkpesa
appearance	0	0	0	0	0	0	0	0	0	0	ọdịdị
appease	0	0	0	0	0	0	0	0	0	0	gbaghara
appellant	0	0	0	0	0	0	0	0	0	0	onye nkwuputa
append	0	0	0	0	0	0	0	0	0	0	tinye
appendage	0	0	0	0	0	0	0	0	0	0	ngwa ngwa
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	ihe odide ntụkwasị
appetite	0	0	0	0	0	0	0	0	0	0	agụụ
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	ịkụ aka
apple	0	0	0	0	0	0	0	0	0	0	apụl
appliance	0	0	0	0	0	0	0	0	0	0	ngwa
appliances	0	0	0	0	0	0	0	0	0	0	ngwa
applicability	0	0	0	0	0	0	0	0	0	0	itinye n'ọrụ
applicable	0	0	0	0	0	0	0	0	0	0	ọdabara
applicant	0	1	0	0	0	0	0	0	0	0	onye ochoputa
application	0	0	0	0	0	0	0	0	0	0	ngwa
apply	0	0	0	0	0	0	0	0	0	0	tinye
appoint	0	0	0	0	0	0	0	0	0	0	họpụta
appointment	0	0	0	0	0	0	0	0	0	0	nhọpụta
appointments	0	0	0	0	0	0	0	0	0	0	nhọpụta
apportion	0	0	0	0	0	0	0	0	0	0	oke
apportionment	0	0	0	0	0	0	0	0	0	0	òkè
appraise	0	0	0	0	0	0	0	0	0	0	itule
appreciable	0	0	0	0	0	0	0	0	0	0	ekele
appreciation	0	0	0	0	1	0	1	0	0	1	ekele
apprehend	0	0	0	1	0	0	0	0	0	0	jide
apprehension	0	0	0	1	0	1	0	0	0	0	ụjọ
apprehensive	0	1	0	1	0	1	0	0	0	0	na-atụ ụjọ
apprentice	0	0	0	0	0	0	0	0	0	1	onye nkuzi
apprenticeship	0	0	0	0	0	0	0	0	0	0	nkuzi
approach	0	0	0	0	0	0	0	0	0	0	nso
approaching	0	1	0	0	0	0	0	0	0	0	na-eru nso
approbation	0	0	0	0	0	0	1	0	0	1	nkwado
appropriation	0	0	0	0	0	1	0	0	0	0	nkwado
approval	0	0	0	0	0	0	1	0	0	0	nkwado
approve	0	0	0	0	1	0	1	0	0	1	kwadoro
approving	0	0	0	0	0	0	1	0	0	0	na-akwado
approximate	0	0	0	0	0	0	0	0	0	0	odika
approximately	0	0	0	0	0	0	0	0	0	0	ihe dị ka
approximating	0	0	0	0	0	0	0	0	0	0	nsoro
approximation	0	0	0	0	0	0	0	0	0	0	nsoro
appurtenances	0	0	0	0	0	0	0	0	0	0	appurtenances
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	dabara
aptitude	0	0	0	0	0	0	1	0	0	0	ikike
aqua	0	0	0	0	0	0	0	0	0	0	mmiri
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	akwarium
aquatic	0	0	0	0	0	0	0	0	0	0	mmiri
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	mmiri mmiri
arable	0	0	0	0	0	0	0	0	0	0	arabi
arbiter	0	0	0	0	0	0	0	0	0	1	onye ikpe
arbitrate	0	0	0	0	0	0	0	0	0	0	ikpe ikpe
arbitration	0	1	0	0	0	0	0	0	0	0	ikpe ikpe
arbitrator	0	0	0	0	0	0	0	0	0	1	onye ikpe ikpe
arbor	0	0	0	0	0	0	0	0	0	0	ogbugbo
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	njiko
archaeological	0	0	0	0	0	0	0	0	0	0	nkà mmụta ihe ochie
archaeologist	0	0	0	0	0	0	0	0	0	0	ọkà mmụta ihe ochie
archaeology	0	1	0	0	0	0	1	0	0	0	nkà mmụta ihe ochie
archaic	0	0	0	0	0	1	0	0	0	0	ochie
archbishop	0	0	0	0	0	0	0	0	0	0	archbishop
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	onye na-agba ụta
archery	0	0	0	0	0	0	0	0	0	0	ịgba ụta
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	achipelago
architect	0	0	0	0	0	0	0	0	0	0	onye na-ese ụkpụrụ ụlọ
architecture	0	0	0	0	0	0	0	0	0	1	ije
archive	0	0	0	0	0	0	0	0	0	0	ebe nchekwa
arctic	0	0	0	0	0	0	0	0	0	0	Arctic
ardent	0	1	0	0	1	0	1	0	0	0	obi ike
ardor	0	0	0	0	0	0	1	0	0	0	njiko
arduous	0	0	0	0	0	1	0	0	0	0	ike ike
area	0	0	0	0	0	0	0	0	0	0	mpaghara
arena	0	0	0	0	0	0	0	0	0	0	ogige
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	na-arụ ụka
argument	1	0	0	0	0	1	0	0	0	0	arụmụka
argumentation	1	0	0	0	0	0	0	0	0	0	arụmụka
argumentative	0	0	0	0	0	1	0	0	0	0	arụmụka
arguments	1	0	0	0	0	0	0	0	0	0	arụmụka
arid	0	0	0	0	0	1	0	1	0	0	kpọrọ nkụ
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	mgbakọ na mwepụ
ark	0	0	0	0	0	0	0	0	0	0	igbe
arm	0	0	0	0	0	0	0	0	0	0	ogwe aka
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	ngwa agha
armaments	0	0	0	1	0	1	0	0	0	0	ngwa agha
armature	0	0	0	0	0	0	0	0	0	0	ngwa agha
armed	1	0	0	1	0	1	1	0	0	0	ngwa agha
armor	0	0	0	1	0	0	1	0	0	1	ihe agha
armored	0	0	0	1	0	0	0	0	0	0	ejikere
armory	0	0	0	0	0	0	0	0	0	1	ngwa agha
arms	0	0	0	0	0	0	0	0	0	0	ogwe aka
army	0	0	0	0	0	0	0	0	0	0	ndị agha
aroma	0	0	0	0	0	0	1	0	0	0	isi ísì
arousal	0	0	0	0	0	0	0	0	0	0	mkpali
arouse	0	1	0	0	0	0	1	0	0	0	kpalie
arraignment	1	0	0	1	0	1	0	1	0	0	ikpe
arrange	0	0	0	0	0	0	0	0	0	0	hazie
arranged	0	0	0	0	0	0	0	0	0	0	hazie
arrangement	0	0	0	0	0	0	0	0	0	0	ndokwa
array	0	0	0	0	0	0	1	0	0	0	n'usoro
arrears	0	0	0	0	0	1	0	0	0	0	ụgwọ
arrest	0	0	0	0	0	1	0	0	0	0	njide
arrival	0	1	0	0	0	0	0	0	0	0	mbata
arrive	0	1	0	0	0	0	0	0	0	0	bịarutere
arrogance	0	0	0	0	0	1	0	0	0	0	mpako
arrogant	1	0	1	0	0	1	0	0	0	0	dị mpako
arrow	0	0	0	0	0	0	0	0	0	0	akụ
arsenal	0	0	0	0	0	0	0	0	0	0	ngwa agha
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	igba oku
art	0	1	0	0	1	0	1	1	1	0	nka
artery	0	0	0	0	0	0	0	0	0	0	akwara
artful	0	0	0	0	0	0	0	0	0	0	nka
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	atịchok
article	0	0	0	0	0	0	0	0	0	0	edemede
articles	0	0	0	0	0	0	0	0	0	0	akụkọ
articulate	0	0	0	0	0	0	1	0	0	0	ikwu okwu
articulation	0	0	0	0	0	0	1	0	0	0	ikwu okwu
artifice	0	0	0	0	0	0	0	0	0	0	nka
artillery	0	0	0	1	0	1	0	0	0	0	ngwa agha
artisan	0	0	0	0	0	0	1	0	0	0	onye omenkà
artist	0	0	0	0	0	0	0	0	0	0	nka
artiste	0	0	0	0	0	0	1	0	0	0	nka
artistic	0	0	0	0	0	0	1	0	0	0	nka
artists	0	0	0	0	0	0	0	0	0	0	ndị na-ese ihe
ascend	0	0	0	0	0	0	0	0	0	0	rigoro
ascendancy	0	0	0	0	0	0	1	0	0	0	elu ugwu
ascension	0	0	0	0	0	0	0	0	0	0	nrịgo
ascent	0	0	0	0	0	0	1	0	0	0	nrịgo
ascertain	0	0	0	0	0	0	0	0	0	0	chọpụta
ascertained	0	0	0	0	0	0	0	0	0	0	kwenyesiri ike
ascetic	0	0	0	0	0	0	0	0	0	0	ascetic
ash	0	0	0	0	0	1	0	0	0	0	ntu
ashamed	0	0	1	0	0	1	0	1	0	0	ihere
ashes	0	0	0	0	0	1	0	1	0	0	ntụ
asleep	0	0	0	0	0	0	0	0	0	0	ura
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	akụkụ
aspects	0	0	0	0	0	0	0	0	0	0	akụkụ
asphalt	0	0	0	0	0	0	0	0	0	0	asphalt
aspiration	0	1	0	0	1	0	1	0	1	1	ọchịchọ
aspire	0	1	0	0	1	0	1	0	0	0	chọsie ike
aspiring	0	1	0	0	1	0	1	0	0	1	na-achọsi ike
ass	0	0	0	0	0	1	0	0	0	0	ịnyịnya ibu
assail	1	0	0	1	0	1	0	0	1	0	mwakpo
assailant	1	0	0	1	0	1	0	1	0	0	onye na-awakpo
assassin	1	0	0	1	0	1	0	1	0	0	ogbugbu
assassinate	1	0	0	1	0	1	0	0	0	0	gbuo
assassination	1	0	0	1	0	1	0	1	0	0	ogbugbu
assault	1	0	0	1	0	1	0	0	0	0	mbuso agha
assay	0	0	0	0	0	0	0	0	0	0	nyocha
assemblage	0	0	0	0	0	0	0	0	0	0	mgbakọ
assemble	0	0	0	0	0	0	0	0	0	0	gbakọta
assembled	0	0	0	0	0	0	0	0	0	0	gbakọtara
assembly	0	0	0	0	0	0	1	0	0	1	mgbakọ
assent	0	0	0	0	0	0	1	0	0	0	nkwenye
assert	0	0	0	0	0	0	0	0	0	0	kwuputa
asserting	0	0	0	0	0	0	1	0	0	1	na-ekwusi ike
assertion	0	0	0	0	0	0	0	0	0	0	nkwuputa
assess	0	0	0	0	0	0	0	0	0	0	nyochaa
assessment	0	0	0	0	0	0	0	0	1	1	ntule
assessor	0	0	0	0	0	0	0	0	0	1	onye nleba anya
assets	0	0	0	0	0	0	1	0	0	0	akụ
asshole	1	0	1	0	0	1	0	0	0	0	Ike
assign	0	0	0	0	0	0	0	0	0	0	ekenye
assignee	0	0	0	0	0	0	0	0	0	1	onye ọrụ
assignment	0	0	0	0	0	0	0	0	0	0	ọrụ
assimilate	0	0	0	0	0	0	0	0	0	0	ime ka ọ dị ọcha
assimilation	0	0	0	0	0	0	0	0	0	0	assimilation
assist	0	0	0	0	0	0	1	0	0	1	nyere aka
assistance	0	0	0	0	0	0	1	0	0	0	enyemaka
assistant	0	0	0	0	0	0	0	0	0	0	onye inyeaka
associate	0	0	0	0	0	0	1	0	0	1	onye mmekọ
association	0	0	0	0	0	0	0	0	0	1	mkpakọrịta
assorted	0	0	0	0	0	0	0	0	0	0	iche iche
assortment	0	0	0	0	0	0	0	0	0	0	agwaogwa
assuage	0	0	0	0	0	0	1	0	0	0	obi ike
assumed	0	0	0	0	0	0	0	0	0	0	chere
assuming	0	0	0	0	0	0	0	0	0	0	na-eche
assumption	0	0	0	0	0	0	0	0	0	0	echiche
assurance	0	0	0	0	0	0	1	0	0	1	mmesi obi ike
assure	0	0	0	0	0	0	0	0	0	1	mesie ike
assured	0	0	0	0	0	0	1	0	0	1	kwenyesiri ike
assuredly	0	0	0	0	0	0	0	0	0	1	n'ezie
asterisk	0	0	0	0	0	0	0	0	0	0	akara mmuke
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	na-atụ n'anya
astonishment	0	0	0	0	1	0	1	0	1	0	ihe ijuanya
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	kpafuo
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	onye na-agụ kpakpando
astrology	0	0	0	0	0	0	0	0	0	0	ịgụ kpakpando
astronaut	0	0	0	0	0	0	1	0	0	0	onye na-enyocha mbara igwe
astronomer	0	1	0	0	0	0	1	0	0	0	onye na-enyocha mbara igwe
astronomy	0	0	0	0	0	0	0	0	0	0	mbara igwe
astute	0	0	0	0	0	0	1	0	0	0	mara ihe
asunder	0	0	0	0	0	0	0	0	0	0	mebie
asylum	0	0	0	1	0	1	0	0	0	0	mgbapu
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ekweghị na Chineke
atheistic	0	0	0	0	0	0	0	0	0	0	ekweghị na Chineke
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	onye na-eme egwuregwu
athletic	0	0	0	0	0	0	1	0	0	0	egwuregwu
athleticism	0	0	0	0	0	0	0	0	0	0	ime egwuregwu
athletics	0	0	0	0	0	0	0	0	0	0	egwuregwu
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	ikuku
atmospheric	0	0	0	0	0	0	0	0	0	0	ikuku
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atọm
atomic	0	0	0	0	0	0	0	0	0	0	atomic
atone	0	1	0	0	1	0	1	0	0	1	mgbaghara
atonement	0	0	0	0	0	0	1	0	0	0	nkpuchi
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	obi ọjọọ
atrocity	1	0	1	1	0	1	0	1	0	0	arụrụ arụ
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	tinye
attachment	0	0	0	0	0	0	1	0	0	0	mgbakwunye
attack	1	0	0	1	0	1	0	0	0	0	mbuso agha
attacking	1	0	1	1	0	1	0	1	1	0	na-awakpo
attain	0	0	0	0	0	0	0	0	0	0	nweta
attainable	0	1	0	0	0	0	1	0	0	0	enwere ike inweta
attainment	0	0	0	0	0	0	1	0	0	0	nweta
attempt	0	1	0	0	0	0	0	0	0	0	nwaa
attendance	0	1	0	0	0	0	0	0	0	0	ọbịbịa
attendant	0	0	0	0	0	0	1	0	0	1	onye ozi
attention	0	0	0	0	0	0	1	0	0	0	anya
attentive	0	0	0	0	0	0	1	0	0	1	ṅaa ntị
attenuate	0	0	0	0	0	0	0	0	0	0	attenuate
attenuated	0	0	0	0	0	1	0	0	0	0	attenuated
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	akaebe
attestation	0	0	0	0	0	0	0	0	0	1	akaebe
attic	0	0	0	0	0	0	0	0	0	0	ụlọ elu
attire	0	0	0	0	0	0	0	0	0	0	uwe
attitude	0	0	0	0	0	0	0	0	0	0	àgwà
attorney	1	0	0	1	0	0	1	0	0	1	onye ọka iwu
attraction	0	0	0	0	0	0	1	0	0	0	mmasi
attractiveness	0	0	0	0	0	0	1	0	0	0	mma
attributable	0	0	0	0	0	0	0	0	0	0	ekenyenede
attribute	0	0	0	0	0	0	0	0	0	0	àgwà
attribution	0	0	0	0	0	0	0	0	0	0	njirimara
attrition	0	0	0	0	0	0	0	0	0	0	attrition
auburn	0	0	0	0	0	0	0	0	0	0	ụgbụgbọ
auction	0	1	0	0	0	0	0	0	0	0	okushon
auctioneer	0	0	0	0	0	0	0	0	0	0	onye na-ere ahia
audacious	0	0	0	0	0	0	0	0	0	0	obi ike
audacity	0	0	0	0	0	1	0	0	0	0	obi ike
audible	0	0	0	0	0	0	0	0	0	0	nụrụ
audience	0	1	0	0	0	0	0	0	0	0	ndị na-ege ntị
audit	0	0	0	0	0	0	0	0	0	0	nyocha
audition	0	0	0	0	0	0	0	0	0	0	nyocha
auditor	0	0	0	1	0	0	0	0	0	1	onye nyocha
auditorium	0	0	0	0	0	0	0	0	0	0	ụlọ nzukọ
auditory	0	0	0	0	0	0	0	0	0	0	ntị
aught	0	0	0	0	0	0	0	0	0	0	ihe ọ bụla
augment	0	0	0	0	0	0	1	0	0	0	nkwalite
augmentation	0	0	0	0	0	0	0	0	0	0	augmentation
august	0	0	0	0	0	0	1	0	0	0	August
aunt	0	0	0	0	0	0	1	0	0	1	nwanne nne
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	nkwado
auspicious	0	1	0	0	1	0	1	0	0	0	dị mma
austere	0	0	0	1	0	1	0	1	0	0	obi ike
austerity	0	0	0	0	0	1	0	0	0	0	austerity
authentic	0	0	0	0	1	0	1	0	0	1	ezigbo
authenticate	0	0	0	0	0	0	0	0	0	1	kwenye
authentication	0	0	0	0	0	0	0	0	0	1	nyocha
authenticity	0	0	0	0	0	0	1	0	0	1	eziokwu
author	0	0	0	0	0	0	1	0	0	1	odee
authoritative	0	0	0	0	0	0	1	0	0	1	ikike
authority	0	0	0	0	0	0	1	0	0	1	ikike
authorization	0	0	0	0	0	0	1	0	0	1	ikike
authorize	0	0	0	0	0	0	0	0	0	1	nye ikike
authorized	0	0	0	0	0	0	1	0	0	0	ikike
authorship	0	0	0	0	0	0	0	0	0	0	odee
auto	0	0	0	0	0	0	0	0	0	0	akpaaka
autobiography	0	0	0	0	0	0	0	0	0	0	akụkọ ihe mere eme
autocratic	0	0	0	0	0	1	0	0	0	0	ọchịchị aka ike
autograph	0	0	0	0	0	0	0	0	0	0	akpaaka
