English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Icelandic Word
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetamín
amphibian	0	0	0	0	0	0	0	0	0	0	froskdýr
amphibious	0	0	0	0	0	0	0	0	0	0	froskdýr
amphitheater	0	0	0	0	0	0	0	0	0	0	hringleikahús
amplification	0	0	0	0	0	0	0	0	0	0	mögnun
amplify	0	0	0	0	0	0	0	0	0	0	magna upp
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	ríflega
amputation	0	0	0	0	0	0	0	0	0	0	aflimun
amulet	0	0	0	0	0	0	0	0	0	0	verndargripur
amuse	0	0	0	0	1	0	1	0	0	0	skemmta
amused	0	0	0	0	1	0	1	0	0	0	skemmt
amusement	0	0	0	0	1	0	1	0	0	0	skemmtun
amusing	0	0	0	0	1	0	1	0	0	0	skemmtilegur
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	svæfingu
anaesthetic	0	0	0	0	0	0	0	0	0	0	svæfingarlyf
anal	0	0	0	0	0	1	0	0	0	0	endaþarms
analgesic	0	0	0	0	0	0	0	0	0	0	verkjalyf
analogous	0	0	0	0	0	0	0	0	0	0	hliðstæða
analogue	0	0	0	0	0	0	0	0	0	0	hliðstæða
analogy	0	0	0	0	0	0	0	0	0	0	líking
analysis	0	0	0	0	0	0	0	0	0	0	greiningu
analyst	0	1	0	0	0	0	1	0	0	1	sérfræðingur
analytic	0	0	0	0	0	0	0	0	0	0	greinandi
analyze	0	0	0	0	0	0	0	0	0	0	greina
analyzer	0	0	0	0	0	0	0	0	0	0	greiningartæki
anarchism	1	0	0	1	0	1	0	0	0	0	anarkisma
anarchist	1	0	0	1	0	1	0	0	0	0	anarkisti
anarchy	1	0	0	1	0	1	0	0	0	0	stjórnleysi
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	líffærafræðilegt
anatomy	0	0	0	0	0	0	0	0	0	0	líffærafræði
ancestor	0	0	0	0	0	0	0	0	0	0	forföður
ancestral	0	0	0	0	0	0	0	0	0	1	forfeðra
ancestry	0	0	0	0	0	0	0	0	0	0	ætterni
anchor	0	0	0	0	0	0	1	0	0	0	akkeri
anchorage	0	0	0	0	0	0	1	1	0	0	akkeri
ancient	0	0	0	0	0	1	0	0	0	0	forn
ancillary	0	0	0	0	0	0	0	0	0	0	aukaatriði
androgen	0	0	0	0	0	0	0	0	0	0	andrógen
anemone	0	0	0	0	0	0	0	0	0	0	anemónu
anew	0	0	0	0	0	0	0	0	0	0	að nýju
angel	0	1	0	0	1	0	1	0	1	1	engill
angelic	0	0	0	0	1	0	1	0	0	1	engla
anger	1	0	0	0	0	1	0	0	0	0	reiði
angina	0	0	0	1	0	1	0	0	0	0	hjartaöng
angiography	0	0	0	0	0	0	0	0	0	0	æðamyndatöku
angle	0	0	0	0	0	0	0	0	0	0	horn
angling	0	1	0	0	0	1	0	0	0	0	stangveiði
angry	1	0	1	0	0	1	0	0	0	0	reiður
anguish	1	0	0	1	0	1	0	1	0	0	angist
angular	0	0	0	0	0	0	0	0	0	0	hyrndur
anhydrous	0	0	0	0	0	0	0	0	0	0	vatnsfrítt
animal	0	0	0	0	0	0	0	0	0	0	dýr
animate	0	0	0	0	0	0	1	0	0	0	lífga
animated	0	0	0	0	1	0	1	0	0	0	líflegur
animation	0	0	0	0	0	0	0	0	0	0	fjör
animosity	1	0	1	1	0	1	0	1	0	0	fjandskapur
animus	1	0	0	0	0	1	0	0	0	0	fjör
ankle	0	0	0	0	0	0	0	0	0	0	ökkla
annals	0	0	0	0	0	0	0	0	0	0	annálar
annex	0	0	0	0	0	0	0	0	0	0	viðauka
annexation	0	0	0	0	0	0	0	0	0	0	viðauka
annexe	0	0	0	0	0	0	0	0	0	0	viðauka
annihilate	1	0	0	1	0	1	0	0	0	0	tortíma
annihilated	1	0	0	1	0	1	0	1	0	0	útrýmt
annihilation	1	0	0	1	0	1	0	1	0	0	tortímingu
annotate	0	0	0	0	0	0	0	0	0	0	athugasemd
annotation	0	0	0	0	0	0	0	0	0	0	athugasemd
announce	0	0	0	0	0	0	0	0	0	0	tilkynna
announcement	0	1	0	0	0	0	0	0	0	0	tilkynningu
annoy	1	0	1	0	0	1	0	0	0	0	ónáða
annoyance	1	0	1	0	0	1	0	0	0	0	pirringur
annoying	1	0	0	0	0	1	0	0	0	0	pirrandi
annuity	0	0	0	0	0	0	0	0	0	0	lífeyri
annul	0	0	0	0	0	1	0	0	0	0	ógilda
annular	0	0	0	0	0	0	0	0	0	0	hringlaga
annulment	0	0	0	0	0	1	0	1	0	0	ógildingu
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	smurning
anomalous	0	0	0	0	0	0	0	0	0	0	afbrigðilegt
anomaly	0	0	0	1	0	1	0	0	1	0	frávik
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	nafnlaus
answer	0	0	0	0	0	0	0	0	0	0	svara
answerable	0	0	0	0	0	0	0	0	0	1	svarað
answering	0	0	0	0	0	0	0	0	0	0	svara
ant	0	0	0	0	0	0	0	0	0	0	maur
antagonism	1	0	0	0	0	1	0	0	0	0	andstæður
antagonist	1	0	0	0	0	1	0	0	0	0	andstæðingur
antagonistic	1	0	1	0	0	1	0	0	0	0	andstæðingur
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	forsögu
antelope	0	0	0	0	0	0	0	0	0	0	antilópa
antenna	0	0	0	0	0	0	0	0	0	0	loftnet
anterior	0	0	0	0	0	0	0	0	0	0	fremri
anthem	0	0	0	0	0	0	0	0	0	0	þjóðsöng
anthology	0	0	0	0	0	0	0	0	0	0	safnrit
anthrax	0	0	1	1	0	1	0	1	0	0	miltisbrandur
anthropology	0	0	0	0	0	0	0	0	0	0	mannfræði
antibiotic	0	0	0	0	0	0	0	0	0	0	sýklalyf
antibiotics	0	0	0	0	0	0	1	0	0	0	sýklalyf
antichrist	1	0	1	1	0	1	0	0	0	0	andkristur
anticipation	0	1	0	0	0	0	0	0	0	0	tilhlökkun
anticipatory	0	1	0	0	0	0	0	0	0	0	eftirvæntingarfullur
antidote	0	1	0	0	0	0	1	0	0	1	móteitur
antifungal	0	0	0	0	0	0	1	0	0	1	sveppalyf
antimony	0	0	0	0	0	0	0	0	0	0	antímón
antipathy	1	0	1	0	0	1	0	0	0	0	andúð
antiquarian	0	0	0	0	0	0	0	0	0	0	fornrit
antiquated	0	0	0	0	0	1	0	0	0	0	gamaldags
antique	0	0	0	0	0	0	1	0	0	0	forn
antiquity	0	0	0	0	0	0	0	0	0	0	fornöld
antiseptic	0	0	0	0	0	0	1	0	0	1	sótthreinsandi
antisocial	1	0	1	1	0	1	0	1	0	0	andfélagslegur
antithesis	1	0	0	0	0	1	0	0	0	0	andstæða
antithetical	0	0	0	0	0	0	0	0	0	0	andstæður
antiviral	0	0	0	0	0	0	0	0	0	0	veirueyðandi
antler	0	0	0	0	0	0	0	0	0	0	horn
anvil	0	0	0	0	0	0	0	0	0	0	steðja
anxiety	1	1	0	1	0	1	0	1	0	0	kvíði
anxious	0	1	0	1	0	1	0	0	0	0	kvíðinn
aorta	0	0	0	0	0	0	0	0	0	0	ósæðar
apace	0	0	0	0	0	0	0	0	0	0	hratt
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	íbúð
apathetic	0	0	0	0	0	1	0	1	0	0	sinnulaus
apathy	0	0	0	0	0	1	0	1	0	0	sinnuleysi
ape	0	0	0	0	0	0	0	0	0	0	apa
aperture	0	0	0	0	0	0	0	0	0	0	ljósop
apex	0	0	0	0	0	0	0	0	0	0	toppur
aphid	0	0	1	0	0	1	0	0	0	0	blaðlús
apiece	0	0	0	0	0	0	0	0	0	0	stykkið
aplomb	0	0	0	0	0	0	1	0	0	0	skynsemi
apocalyptic	0	0	0	0	0	0	0	0	0	0	heimsendafræði
apologetic	0	0	0	0	0	0	1	0	0	1	afsakandi
apologist	0	0	0	0	0	0	0	0	0	0	afsökunarbeiðni
apologize	0	0	0	0	0	0	1	1	0	1	biðjast afsökunar
apology	0	0	0	0	0	0	1	0	0	0	afsökunarbeiðni
apostasy	0	0	0	0	0	0	0	0	0	0	fráhvarf
apostate	0	0	0	0	0	0	0	0	0	0	fráhvarfsmaður
apostle	0	0	0	0	0	0	1	0	0	1	postuli
apostolic	0	0	0	0	0	0	0	0	0	1	postullegur
apostrophe	0	0	0	0	0	0	0	0	0	0	fráfall
appalling	0	0	1	1	0	1	0	0	0	0	skelfilegt
apparatus	0	0	0	0	0	0	0	0	0	0	tæki
apparel	0	0	0	0	0	0	0	0	0	0	fatnaður
apparently	0	0	0	0	0	0	0	0	0	0	að því er virðist
apparition	0	0	0	1	0	0	0	0	1	0	birtingarmynd
appeal	0	1	0	0	0	0	0	0	0	0	kæra
appearance	0	0	0	0	0	0	0	0	0	0	útliti
appease	0	0	0	0	0	0	0	0	0	0	friðþægja
appellant	0	0	0	0	0	0	0	0	0	0	kæranda
append	0	0	0	0	0	0	0	0	0	0	bæta við
appendage	0	0	0	0	0	0	0	0	0	0	viðhengi
appendicitis	0	0	0	1	0	1	0	1	0	0	botnlangabólgu
appendix	0	0	0	0	0	0	0	0	0	0	viðauka
appetite	0	0	0	0	0	0	0	0	0	0	matarlyst
appetizer	0	0	0	0	0	0	0	0	0	0	forréttur
applause	0	0	0	0	1	0	1	0	1	1	klapp
apple	0	0	0	0	0	0	0	0	0	0	epli
appliance	0	0	0	0	0	0	0	0	0	0	heimilistæki
appliances	0	0	0	0	0	0	0	0	0	0	tæki
applicability	0	0	0	0	0	0	0	0	0	0	notagildi
applicable	0	0	0	0	0	0	0	0	0	0	gilda
applicant	0	1	0	0	0	0	0	0	0	0	umsækjandi
application	0	0	0	0	0	0	0	0	0	0	umsókn
apply	0	0	0	0	0	0	0	0	0	0	sækja um
appoint	0	0	0	0	0	0	0	0	0	0	skipa
appointment	0	0	0	0	0	0	0	0	0	0	skipun
appointments	0	0	0	0	0	0	0	0	0	0	skipanir
apportion	0	0	0	0	0	0	0	0	0	0	úthlutun
apportionment	0	0	0	0	0	0	0	0	0	0	úthlutun
appraise	0	0	0	0	0	0	0	0	0	0	meta
appreciable	0	0	0	0	0	0	0	0	0	0	merkilegt
appreciation	0	0	0	0	1	0	1	0	0	1	þakklæti
apprehend	0	0	0	1	0	0	0	0	0	0	handtaka
apprehension	0	0	0	1	0	1	0	0	0	0	fangi
apprehensive	0	1	0	1	0	1	0	0	0	0	uggandi
apprentice	0	0	0	0	0	0	0	0	0	1	lærlingur
apprenticeship	0	0	0	0	0	0	0	0	0	0	iðnnám
approach	0	0	0	0	0	0	0	0	0	0	nálgun
approaching	0	1	0	0	0	0	0	0	0	0	nálgast
approbation	0	0	0	0	0	0	1	0	0	1	samþykki
appropriation	0	0	0	0	0	1	0	0	0	0	fjárveitingu
approval	0	0	0	0	0	0	1	0	0	0	samþykki
approve	0	0	0	0	1	0	1	0	0	1	samþykkja
approving	0	0	0	0	0	0	1	0	0	0	samþykki
approximate	0	0	0	0	0	0	0	0	0	0	áætluð
approximately	0	0	0	0	0	0	0	0	0	0	um það bil
approximating	0	0	0	0	0	0	0	0	0	0	nálgast
approximation	0	0	0	0	0	0	0	0	0	0	nálgun
appurtenances	0	0	0	0	0	0	0	0	0	0	tilheyrandi
apron	0	0	0	0	0	0	0	0	0	0	svunta
apt	0	0	0	0	0	0	1	0	0	0	viðeigandi
aptitude	0	0	0	0	0	0	1	0	0	0	hæfni
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	Aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	fiskabúr
aquatic	0	0	0	0	0	0	0	0	0	0	vatnalíf
aqueduct	0	0	0	0	0	0	0	0	0	0	vatnsveitu
aqueous	0	0	0	0	0	0	0	0	0	0	vatnskenndur
arable	0	0	0	0	0	0	0	0	0	0	ræktanlegt
arbiter	0	0	0	0	0	0	0	0	0	1	gerðardómari
arbitrate	0	0	0	0	0	0	0	0	0	0	gerðardómur
arbitration	0	1	0	0	0	0	0	0	0	0	gerðardómur
arbitrator	0	0	0	0	0	0	0	0	0	1	gerðarmaður
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	boga
arcade	0	0	0	0	0	0	0	0	0	0	spilasalur
arch	0	0	0	0	0	0	0	0	0	0	bogi
archaeological	0	0	0	0	0	0	0	0	0	0	fornleifafræði
archaeologist	0	0	0	0	0	0	0	0	0	0	fornleifafræðingur
archaeology	0	1	0	0	0	0	1	0	0	0	fornleifafræði
archaic	0	0	0	0	0	1	0	0	0	0	fornaldarlegt
archbishop	0	0	0	0	0	0	0	0	0	0	erkibiskup
arched	0	0	0	0	0	0	0	0	0	0	bogadregið
archer	0	0	0	0	0	0	0	0	0	0	bogamaður
archery	0	0	0	0	0	0	0	0	0	0	bogfimi
archetype	0	0	0	0	0	0	0	0	0	0	erkitýpa
archipelago	0	0	0	0	0	0	0	0	0	0	eyjaklasi
architect	0	0	0	0	0	0	0	0	0	0	arkitekt
architecture	0	0	0	0	0	0	0	0	0	1	byggingarlist
archive	0	0	0	0	0	0	0	0	0	0	skjalasafn
arctic	0	0	0	0	0	0	0	0	0	0	norðurslóðum
ardent	0	1	0	0	1	0	1	0	0	0	ákafur
ardor	0	0	0	0	0	0	1	0	0	0	eldmóði
arduous	0	0	0	0	0	1	0	0	0	0	erfiður
area	0	0	0	0	0	0	0	0	0	0	svæði
arena	0	0	0	0	0	0	0	0	0	0	vettvangur
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	rífast
argument	1	0	0	0	0	1	0	0	0	0	rök
argumentation	1	0	0	0	0	0	0	0	0	0	röksemdafærslu
argumentative	0	0	0	0	0	1	0	0	0	0	rökræða
arguments	1	0	0	0	0	0	0	0	0	0	rök
arid	0	0	0	0	0	1	0	1	0	0	þurrt
aristocracy	0	0	0	0	0	0	1	0	0	0	aðalsstétt
aristocrat	0	0	0	0	0	0	0	0	0	0	aðalsmaður
aristocratic	0	0	0	0	0	0	1	0	0	0	aðalsmaður
arithmetic	0	0	0	0	0	0	0	0	0	0	reikningur
ark	0	0	0	0	0	0	0	0	0	0	örk
arm	0	0	0	0	0	0	0	0	0	0	armur
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	vígbúnað
armaments	0	0	0	1	0	1	0	0	0	0	vopnabúnaði
armature	0	0	0	0	0	0	0	0	0	0	armatur
armed	1	0	0	1	0	1	1	0	0	0	vopnaður
armor	0	0	0	1	0	0	1	0	0	1	Brynja
armored	0	0	0	1	0	0	0	0	0	0	brynvarinn
armory	0	0	0	0	0	0	0	0	0	1	vopnabúr
arms	0	0	0	0	0	0	0	0	0	0	hendur
army	0	0	0	0	0	0	0	0	0	0	her
aroma	0	0	0	0	0	0	1	0	0	0	ilm
arousal	0	0	0	0	0	0	0	0	0	0	örvun
arouse	0	1	0	0	0	0	1	0	0	0	vekja
arraignment	1	0	0	1	0	1	0	1	0	0	réttarhöld
arrange	0	0	0	0	0	0	0	0	0	0	raða
arranged	0	0	0	0	0	0	0	0	0	0	raðað
arrangement	0	0	0	0	0	0	0	0	0	0	fyrirkomulag
array	0	0	0	0	0	0	1	0	0	0	fylki
arrears	0	0	0	0	0	1	0	0	0	0	vanskil
arrest	0	0	0	0	0	1	0	0	0	0	handtöku
arrival	0	1	0	0	0	0	0	0	0	0	komu
arrive	0	1	0	0	0	0	0	0	0	0	koma
arrogance	0	0	0	0	0	1	0	0	0	0	hroka
arrogant	1	0	1	0	0	1	0	0	0	0	hrokafullur
arrow	0	0	0	0	0	0	0	0	0	0	ör
arsenal	0	0	0	0	0	0	0	0	0	0	vopnabúr
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	íkveikju
art	0	1	0	0	1	0	1	1	1	0	list
artery	0	0	0	0	0	0	0	0	0	0	slagæð
artful	0	0	0	0	0	0	0	0	0	0	listrænn
arthropod	0	0	0	0	0	0	0	0	0	0	liðdýr
artichoke	0	0	0	0	0	0	0	0	0	0	ætiþistli
article	0	0	0	0	0	0	0	0	0	0	grein
articles	0	0	0	0	0	0	0	0	0	0	greinar
articulate	0	0	0	0	0	0	1	0	0	0	orðalag
articulation	0	0	0	0	0	0	1	0	0	0	framsögn
artifice	0	0	0	0	0	0	0	0	0	0	gervi
artillery	0	0	0	1	0	1	0	0	0	0	stórskotalið
artisan	0	0	0	0	0	0	1	0	0	0	handverksmaður
artist	0	0	0	0	0	0	0	0	0	0	listamaður
artiste	0	0	0	0	0	0	1	0	0	0	listamaður
artistic	0	0	0	0	0	0	1	0	0	0	listrænt
artists	0	0	0	0	0	0	0	0	0	0	listamenn
ascend	0	0	0	0	0	0	0	0	0	0	stíga upp
ascendancy	0	0	0	0	0	0	1	0	0	0	uppgangur
ascension	0	0	0	0	0	0	0	0	0	0	uppstigningar
ascent	0	0	0	0	0	0	1	0	0	0	hækkun
ascertain	0	0	0	0	0	0	0	0	0	0	ganga úr skugga um
ascertained	0	0	0	0	0	0	0	0	0	0	gengið úr skugga um
ascetic	0	0	0	0	0	0	0	0	0	0	asetískur
ash	0	0	0	0	0	1	0	0	0	0	Aska
ashamed	0	0	1	0	0	1	0	1	0	0	skammast sín
ashes	0	0	0	0	0	1	0	1	0	0	Aska
asleep	0	0	0	0	0	0	0	0	0	0	sofandi
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	hlið
aspects	0	0	0	0	0	0	0	0	0	0	þætti
asphalt	0	0	0	0	0	0	0	0	0	0	malbik
aspiration	0	1	0	0	1	0	1	0	1	1	von
aspire	0	1	0	0	1	0	1	0	0	0	þrá
aspiring	0	1	0	0	1	0	1	0	0	1	upprennandi
ass	0	0	0	0	0	1	0	0	0	0	rass
assail	1	0	0	1	0	1	0	0	1	0	árás
assailant	1	0	0	1	0	1	0	1	0	0	árásarmaður
assassin	1	0	0	1	0	1	0	1	0	0	morðingja
assassinate	1	0	0	1	0	1	0	0	0	0	myrða
assassination	1	0	0	1	0	1	0	1	0	0	morð
assault	1	0	0	1	0	1	0	0	0	0	árás
assay	0	0	0	0	0	0	0	0	0	0	prófun
assemblage	0	0	0	0	0	0	0	0	0	0	samsetning
assemble	0	0	0	0	0	0	0	0	0	0	setja saman
assembled	0	0	0	0	0	0	0	0	0	0	sett saman
assembly	0	0	0	0	0	0	1	0	0	1	samkoma
assent	0	0	0	0	0	0	1	0	0	0	samþykki
assert	0	0	0	0	0	0	0	0	0	0	fullyrða
asserting	0	0	0	0	0	0	1	0	0	1	fullyrða
assertion	0	0	0	0	0	0	0	0	0	0	staðhæfing
assess	0	0	0	0	0	0	0	0	0	0	meta
assessment	0	0	0	0	0	0	0	0	1	1	mat
assessor	0	0	0	0	0	0	0	0	0	1	matsmaður
assets	0	0	0	0	0	0	1	0	0	0	eignir
asshole	1	0	1	0	0	1	0	0	0	0	rassgat
assign	0	0	0	0	0	0	0	0	0	0	úthluta
assignee	0	0	0	0	0	0	0	0	0	1	framsalshafi
assignment	0	0	0	0	0	0	0	0	0	0	verkefni
assimilate	0	0	0	0	0	0	0	0	0	0	samlagast
assimilation	0	0	0	0	0	0	0	0	0	0	aðlögun
assist	0	0	0	0	0	0	1	0	0	1	aðstoða
assistance	0	0	0	0	0	0	1	0	0	0	aðstoð
assistant	0	0	0	0	0	0	0	0	0	0	aðstoðarmaður
associate	0	0	0	0	0	0	1	0	0	1	félagi
association	0	0	0	0	0	0	0	0	0	1	félag
assorted	0	0	0	0	0	0	0	0	0	0	úrval
assortment	0	0	0	0	0	0	0	0	0	0	úrval
assuage	0	0	0	0	0	0	1	0	0	0	lina
assumed	0	0	0	0	0	0	0	0	0	0	gert ráð fyrir
assuming	0	0	0	0	0	0	0	0	0	0	að því gefnu
assumption	0	0	0	0	0	0	0	0	0	0	forsenda
assurance	0	0	0	0	0	0	1	0	0	1	fullvissu
assure	0	0	0	0	0	0	0	0	0	1	tryggja
assured	0	0	0	0	0	0	1	0	0	1	tryggt
assuredly	0	0	0	0	0	0	0	0	0	1	örugglega
asterisk	0	0	0	0	0	0	0	0	0	0	stjörnu
asteroids	0	0	0	0	0	0	0	0	0	0	smástirni
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismi
astonishingly	0	0	0	0	0	0	1	0	1	0	ótrúlegt
astonishment	0	0	0	0	1	0	1	0	1	0	undrun
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	villist
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	stjörnuspekingur
astrology	0	0	0	0	0	0	0	0	0	0	stjörnuspeki
astronaut	0	0	0	0	0	0	1	0	0	0	geimfari
astronomer	0	1	0	0	0	0	1	0	0	0	stjörnufræðingur
astronomy	0	0	0	0	0	0	0	0	0	0	stjörnufræði
astute	0	0	0	0	0	0	1	0	0	0	gáfaður
asunder	0	0	0	0	0	0	0	0	0	0	í sundur
asylum	0	0	0	1	0	1	0	0	0	0	hæli
asymmetric	0	0	0	0	0	0	0	0	0	0	ósamhverfar
asymmetry	0	0	1	0	0	0	0	0	0	0	ósamhverfu
asymptotic	0	0	0	0	0	0	0	0	0	0	einkennalaus
atelier	0	0	0	0	0	0	0	0	0	0	veitingahús
atheism	0	0	0	0	0	1	0	0	0	0	trúleysi
atheistic	0	0	0	0	0	0	0	0	0	0	trúleysingi
atherosclerosis	0	0	0	1	0	1	0	1	0	0	æðakölkun
athlete	0	0	0	0	0	0	1	0	0	0	íþróttamaður
athletic	0	0	0	0	0	0	1	0	0	0	íþróttamaður
athleticism	0	0	0	0	0	0	0	0	0	0	íþróttamennska
athletics	0	0	0	0	0	0	0	0	0	0	íþróttir
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	andrúmsloft
atmospheric	0	0	0	0	0	0	0	0	0	0	andrúmsloft
atoll	0	0	0	0	0	0	0	0	0	0	atóll
atom	0	0	0	0	0	0	1	0	0	0	atóm
atomic	0	0	0	0	0	0	0	0	0	0	lotukerfi
atone	0	1	0	0	1	0	1	0	0	1	friðþægja
atonement	0	0	0	0	0	0	1	0	0	0	friðþæging
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	grimmur
atrocity	1	0	1	1	0	1	0	1	0	0	voðaverk
atrophy	0	0	1	1	0	1	0	1	0	0	rýrnun
attach	0	0	0	0	0	0	0	0	0	0	hengja
attachment	0	0	0	0	0	0	1	0	0	0	viðhengi
attack	1	0	0	1	0	1	0	0	0	0	árás
attacking	1	0	1	1	0	1	0	1	1	0	ráðast á
attain	0	0	0	0	0	0	0	0	0	0	ná
attainable	0	1	0	0	0	0	1	0	0	0	hægt að ná
attainment	0	0	0	0	0	0	1	0	0	0	afrek
attempt	0	1	0	0	0	0	0	0	0	0	tilraun
attendance	0	1	0	0	0	0	0	0	0	0	aðsókn
attendant	0	0	0	0	0	0	1	0	0	1	aðstoðarmaður
attention	0	0	0	0	0	0	1	0	0	0	athygli
attentive	0	0	0	0	0	0	1	0	0	1	gaumgæfilega
attenuate	0	0	0	0	0	0	0	0	0	0	draga úr
attenuated	0	0	0	0	0	1	0	0	0	0	dregið úr
attenuation	0	0	0	0	0	1	0	1	0	0	dempun
attest	0	0	0	0	0	0	1	0	0	1	votta
attestation	0	0	0	0	0	0	0	0	0	1	vottun
attic	0	0	0	0	0	0	0	0	0	0	háalofti
attire	0	0	0	0	0	0	0	0	0	0	klæðnaður
attitude	0	0	0	0	0	0	0	0	0	0	viðhorf
attorney	1	0	0	1	0	0	1	0	0	1	lögmaður
attraction	0	0	0	0	0	0	1	0	0	0	aðdráttarafl
attractiveness	0	0	0	0	0	0	1	0	0	0	aðdráttarafl
attributable	0	0	0	0	0	0	0	0	0	0	rekjanlegur
attribute	0	0	0	0	0	0	0	0	0	0	eiginleiki
attribution	0	0	0	0	0	0	0	0	0	0	úthlutun
attrition	0	0	0	0	0	0	0	0	0	0	slit
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	uppboði
auctioneer	0	0	0	0	0	0	0	0	0	0	uppboðshaldari
audacious	0	0	0	0	0	0	0	0	0	0	áræðinn
audacity	0	0	0	0	0	1	0	0	0	0	dirfsku
audible	0	0	0	0	0	0	0	0	0	0	heyranlegt
audience	0	1	0	0	0	0	0	0	0	0	áhorfendur
audit	0	0	0	0	0	0	0	0	0	0	endurskoðun
audition	0	0	0	0	0	0	0	0	0	0	prufu
auditor	0	0	0	1	0	0	0	0	0	1	endurskoðanda
auditorium	0	0	0	0	0	0	0	0	0	0	salur
auditory	0	0	0	0	0	0	0	0	0	0	hljóðrænt
aught	0	0	0	0	0	0	0	0	0	0	ekkert
augment	0	0	0	0	0	0	1	0	0	0	auka
augmentation	0	0	0	0	0	0	0	0	0	0	stækkun
august	0	0	0	0	0	0	1	0	0	0	ágúst
aunt	0	0	0	0	0	0	1	0	0	1	frænku
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	norðurljós
auspices	0	0	0	0	0	0	0	0	0	0	forsjón
auspicious	0	1	0	0	1	0	1	0	0	0	veglegt
austere	0	0	0	1	0	1	0	1	0	0	strangur
austerity	0	0	0	0	0	1	0	0	0	0	sparnaðar
authentic	0	0	0	0	1	0	1	0	0	1	ekta
authenticate	0	0	0	0	0	0	0	0	0	1	sannvotta
authentication	0	0	0	0	0	0	0	0	0	1	auðkenning
authenticity	0	0	0	0	0	0	1	0	0	1	Sanngildi
author	0	0	0	0	0	0	1	0	0	1	höfundur
authoritative	0	0	0	0	0	0	1	0	0	1	opinber
authority	0	0	0	0	0	0	1	0	0	1	heimild
authorization	0	0	0	0	0	0	1	0	0	1	heimild
authorize	0	0	0	0	0	0	0	0	0	1	heimila
authorized	0	0	0	0	0	0	1	0	0	0	heimild
authorship	0	0	0	0	0	0	0	0	0	0	höfundarrétti
auto	0	0	0	0	0	0	0	0	0	0	sjálfvirkt
autobiography	0	0	0	0	0	0	0	0	0	0	sjálfsævisaga
autocratic	0	0	0	0	0	1	0	0	0	0	einræðislegur
autograph	0	0	0	0	0	0	0	0	0	0	eiginhandaráritun
automatic	0	0	0	0	0	0	0	0	0	1	sjálfvirkur
automobile	0	0	0	0	0	0	0	0	0	0	bifreið
autonomy	0	0	0	0	0	0	0	0	0	0	sjálfræði
autopsy	0	0	1	1	0	1	0	1	0	0	Krufning
autumn	0	0	0	0	0	0	0	0	0	0	haust
auxiliary	0	0	0	0	0	0	0	0	0	0	aðstoðarmaður
avail	0	0	0	0	0	0	0	0	0	0	nýtast
avalanche	0	0	0	1	0	1	0	1	1	0	snjóflóð
avarice	1	0	1	0	0	1	0	0	0	0	græðgi
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	hefndarmaður
avenue	0	0	0	0	0	0	0	0	0	0	breiðgötu
aver	0	0	0	0	0	0	0	0	0	0	afer
average	0	0	0	0	0	0	0	0	0	0	meðaltal
