English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Zulu Word
amiable	0	0	0	0	0	0	1	0	0	0	othandekayo
amicable	0	0	0	0	1	0	1	0	0	0	enokuthula
amid	0	0	0	0	0	0	0	0	0	0	phakathi
amidst	0	0	0	0	0	0	0	0	0	0	phakathi
ammonia	0	0	1	0	0	0	0	0	0	0	ammonia
ammunition	0	0	0	0	0	0	0	0	0	0	izinhlamvu
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	ushwele
amorphous	0	0	0	0	0	0	0	0	0	0	i-amorphous
amortization	0	0	0	0	0	0	0	0	0	1	i-amortization
amount	0	0	0	0	0	0	0	0	0	0	inani
amour	0	1	0	0	1	0	1	0	0	1	uthando
ampersand	0	0	0	0	0	0	0	0	0	0	i-ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	ama-amphetamine
amphibian	0	0	0	0	0	0	0	0	0	0	izilwane ezihlala emanzini
amphibious	0	0	0	0	0	0	0	0	0	0	ezihlala emanzini
amphitheater	0	0	0	0	0	0	0	0	0	0	inkundla yemidlalo yaseshashalazini
amplification	0	0	0	0	0	0	0	0	0	0	ukukhuliswa
amplify	0	0	0	0	0	0	0	0	0	0	khulisa
amplitude	0	0	0	0	0	0	0	0	0	0	ubukhulu
amply	0	0	0	0	0	0	0	0	0	0	kakhulu
amputation	0	0	0	0	0	0	0	0	0	0	ukunqunywa kwesitho
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	hlekisa
amused	0	0	0	0	1	0	1	0	0	0	hlekisa
amusement	0	0	0	0	1	0	1	0	0	0	ukuzijabulisa
amusing	0	0	0	0	1	0	1	0	0	0	ezihlekisayo
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	inhlwathi
anaesthesia	0	0	0	0	0	0	0	0	0	0	izinzwa
anaesthetic	0	0	0	0	0	0	0	0	0	0	i-anesthetic
anal	0	0	0	0	0	1	0	0	0	0	indunu
analgesic	0	0	0	0	0	0	0	0	0	0	i-analgesic
analogous	0	0	0	0	0	0	0	0	0	0	esifanayo
analogue	0	0	0	0	0	0	0	0	0	0	i-analogue
analogy	0	0	0	0	0	0	0	0	0	0	isifaniso
analysis	0	0	0	0	0	0	0	0	0	0	ukuhlaziywa
analyst	0	1	0	0	0	0	1	0	0	1	umhlaziyi
analytic	0	0	0	0	0	0	0	0	0	0	ukuhlaziya
analyze	0	0	0	0	0	0	0	0	0	0	hlaziya
analyzer	0	0	0	0	0	0	0	0	0	0	umhlaziyi
anarchism	1	0	0	1	0	1	0	0	0	0	i-anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	i-anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	isiyaluyalu
anastomosis	0	0	0	0	0	0	0	0	0	0	i-anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	inhlamba
anatomic	0	0	0	0	0	0	0	0	0	0	i-anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	i-anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	idlozi
ancestral	0	0	0	0	0	0	0	0	0	1	okhokho
ancestry	0	0	0	0	0	0	0	0	0	0	amadlozi
anchor	0	0	0	0	0	0	1	0	0	0	ihange
anchorage	0	0	0	0	0	0	1	1	0	0	i-anchorage
ancient	0	0	0	0	0	1	0	0	0	0	mandulo
ancillary	0	0	0	0	0	0	0	0	0	0	okulekelelayo
androgen	0	0	0	0	0	0	0	0	0	0	i-androgen
anemone	0	0	0	0	0	0	0	0	0	0	i-anemone
anew	0	0	0	0	0	0	0	0	0	0	kabusha
angel	0	1	0	0	1	0	1	0	1	1	ingelosi
angelic	0	0	0	0	1	0	1	0	0	1	eyengelosi
anger	1	0	0	0	0	1	0	0	0	0	intukuthelo
angina	0	0	0	1	0	1	0	0	0	0	i-angina
angiography	0	0	0	0	0	0	0	0	0	0	i-angiography
angle	0	0	0	0	0	0	0	0	0	0	i-angle
angling	0	1	0	0	0	1	0	0	0	0	i-angling
angry	1	0	1	0	0	1	0	0	0	0	ethukuthele
anguish	1	0	0	1	0	1	0	1	0	0	usizi
angular	0	0	0	0	0	0	0	0	0	0	i-angular
anhydrous	0	0	0	0	0	0	0	0	0	0	engenamanzi
animal	0	0	0	0	0	0	0	0	0	0	isilwane
animate	0	0	0	0	0	0	1	0	0	0	phila
animated	0	0	0	0	1	0	1	0	0	0	opopayi
animation	0	0	0	0	0	0	0	0	0	0	izithombe
animosity	1	0	1	1	0	1	0	1	0	0	ubutha
animus	1	0	0	0	0	1	0	0	0	0	inyama
ankle	0	0	0	0	0	0	0	0	0	0	iqakala
annals	0	0	0	0	0	0	0	0	0	0	izibalo
annex	0	0	0	0	0	0	0	0	0	0	isijobelelo
annexation	0	0	0	0	0	0	0	0	0	0	ukufakwa
annexe	0	0	0	0	0	0	0	0	0	0	isijobelelo
annihilate	1	0	0	1	0	1	0	0	0	0	qeda
annihilated	1	0	0	1	0	1	0	1	0	0	abhujiswe
annihilation	1	0	0	1	0	1	0	1	0	0	ukubhujiswa
annotate	0	0	0	0	0	0	0	0	0	0	chaza
annotation	0	0	0	0	0	0	0	0	0	0	isichasiselo
announce	0	0	0	0	0	0	0	0	0	0	memezela
announcement	0	1	0	0	0	0	0	0	0	0	isimemezelo
annoy	1	0	1	0	0	1	0	0	0	0	ukucasula
annoyance	1	0	1	0	0	1	0	0	0	0	ukucasuka
annoying	1	0	0	0	0	1	0	0	0	0	ecasulayo
annuity	0	0	0	0	0	0	0	0	0	0	imali yonyaka
annul	0	0	0	0	0	1	0	0	0	0	chitha
annular	0	0	0	0	0	0	0	0	0	0	unyaka nonyaka
annulment	0	0	0	0	0	1	0	1	0	0	ukuchithwa
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	ukugcoba
anomalous	0	0	0	0	0	0	0	0	0	0	ngendlela exakile
anomaly	0	0	0	1	0	1	0	0	1	0	okungaqondakali
anon	0	0	0	0	0	0	0	0	0	0	umuntu
anonymous	0	0	0	0	0	1	0	0	0	0	engaziwa
answer	0	0	0	0	0	0	0	0	0	0	impendulo
answerable	0	0	0	0	0	0	0	0	0	1	kuyaphenduleka
answering	0	0	0	0	0	0	0	0	0	0	ephendula
ant	0	0	0	0	0	0	0	0	0	0	intuthwane
antagonism	1	0	0	0	0	1	0	0	0	0	ukuphikisa
antagonist	1	0	0	0	0	1	0	0	0	0	umphikisi
antagonistic	1	0	1	0	0	1	0	0	0	0	ophikisayo
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	okwandulelayo
antelope	0	0	0	0	0	0	0	0	0	0	inhlwathi
antenna	0	0	0	0	0	0	0	0	0	0	uthi
anterior	0	0	0	0	0	0	0	0	0	0	ngaphambili
anthem	0	0	0	0	0	0	0	0	0	0	iculo
anthology	0	0	0	0	0	0	0	0	0	0	i-anthology
anthrax	0	0	1	1	0	1	0	1	0	0	i-anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	i-anthropology
antibiotic	0	0	0	0	0	0	0	0	0	0	ama-antibiotic
antibiotics	0	0	0	0	0	0	1	0	0	0	ama-antibiotics
antichrist	1	0	1	1	0	1	0	0	0	0	umphikukristu
anticipation	0	1	0	0	0	0	0	0	0	0	ukulindela
anticipatory	0	1	0	0	0	0	0	0	0	0	okulindelekile
antidote	0	1	0	0	0	0	1	0	0	1	ikhambi
antifungal	0	0	0	0	0	0	1	0	0	1	i-antifungal
antimony	0	0	0	0	0	0	0	0	0	0	i-antimony
antipathy	1	0	1	0	0	1	0	0	0	0	ukunganaki
antiquarian	0	0	0	0	0	0	0	0	0	0	i-antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	kudala
antique	0	0	0	0	0	0	1	0	0	0	zakudala
antiquity	0	0	0	0	0	0	0	0	0	0	kudala
antiseptic	0	0	0	0	0	0	1	0	0	1	isibulala-magciwane
antisocial	1	0	1	1	0	1	0	1	0	0	ukungahlali nabantu
antithesis	1	0	0	0	0	1	0	0	0	0	ukuphikisa
antithetical	0	0	0	0	0	0	0	0	0	0	okuphikisayo
antiviral	0	0	0	0	0	0	0	0	0	0	i-antiviral
antler	0	0	0	0	0	0	0	0	0	0	impondo
anvil	0	0	0	0	0	0	0	0	0	0	imbobo
anxiety	1	1	0	1	0	1	0	1	0	0	ukukhathazeka
anxious	0	1	0	1	0	1	0	0	0	0	ukukhathazeka
aorta	0	0	0	0	0	0	0	0	0	0	i-aorta
apace	0	0	0	0	0	0	0	0	0	0	ngokushesha
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	ifulethi
apathetic	0	0	0	0	0	1	0	1	0	0	ongenandaba
apathy	0	0	0	0	0	1	0	1	0	0	ukunganaki
ape	0	0	0	0	0	0	0	0	0	0	inkawu
aperture	0	0	0	0	0	0	0	0	0	0	indawo yokuvula
apex	0	0	0	0	0	0	0	0	0	0	phezulu
aphid	0	0	1	0	0	1	0	0	0	0	i-aphid
apiece	0	0	0	0	0	0	0	0	0	0	ucezu
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	i-apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	ukuxolisa
apologist	0	0	0	0	0	0	0	0	0	0	umxolisi
apologize	0	0	0	0	0	0	1	1	0	1	xolisa
apology	0	0	0	0	0	0	1	0	0	0	uxolo
apostasy	0	0	0	0	0	0	0	0	0	0	ukuhlubuka
apostate	0	0	0	0	0	0	0	0	0	0	isihlubuki
apostle	0	0	0	0	0	0	1	0	0	1	umphostoli
apostolic	0	0	0	0	0	0	0	0	0	1	eyabaphostoli
apostrophe	0	0	0	0	0	0	0	0	0	0	i-aphostrophe
appalling	0	0	1	1	0	1	0	0	0	0	esabekayo
apparatus	0	0	0	0	0	0	0	0	0	0	amathuluzi
apparel	0	0	0	0	0	0	0	0	0	0	izingubo
apparently	0	0	0	0	0	0	0	0	0	0	ngokusobala
apparition	0	0	0	1	0	0	0	0	1	0	ukubonakala
appeal	0	1	0	0	0	0	0	0	0	0	isikhalazo
appearance	0	0	0	0	0	0	0	0	0	0	ukubukeka
appease	0	0	0	0	0	0	0	0	0	0	shweleza
appellant	0	0	0	0	0	0	0	0	0	0	ummangali
append	0	0	0	0	0	0	0	0	0	0	engeza
appendage	0	0	0	0	0	0	0	0	0	0	isithasiselo
appendicitis	0	0	0	1	0	1	0	1	0	0	i-appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	isithasiselo
appetite	0	0	0	0	0	0	0	0	0	0	isifiso sokudla
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	ihlombe
apple	0	0	0	0	0	0	0	0	0	0	i-apula
appliance	0	0	0	0	0	0	0	0	0	0	umshini kagesi
appliances	0	0	0	0	0	0	0	0	0	0	izinto zikagesi
applicability	0	0	0	0	0	0	0	0	0	0	ukusebenza
applicable	0	0	0	0	0	0	0	0	0	0	esebenzayo
applicant	0	1	0	0	0	0	0	0	0	0	umfakisicelo
application	0	0	0	0	0	0	0	0	0	0	isicelo
apply	0	0	0	0	0	0	0	0	0	0	faka isicelo
appoint	0	0	0	0	0	0	0	0	0	0	qoka
appointment	0	0	0	0	0	0	0	0	0	0	ukuqokwa
appointments	0	0	0	0	0	0	0	0	0	0	ama-aphoyintimenti
apportion	0	0	0	0	0	0	0	0	0	0	isabelo
apportionment	0	0	0	0	0	0	0	0	0	0	ukwaba
appraise	0	0	0	0	0	0	0	0	0	0	ncoma
appreciable	0	0	0	0	0	0	0	0	0	0	kuyancomeka
appreciation	0	0	0	0	1	0	1	0	0	1	ukwazisa
apprehend	0	0	0	1	0	0	0	0	0	0	bamba
apprehension	0	0	0	1	0	1	0	0	0	0	uvalo
apprehensive	0	1	0	1	0	1	0	0	0	0	enovalo
apprentice	0	0	0	0	0	0	0	0	0	1	umfundi
apprenticeship	0	0	0	0	0	0	0	0	0	0	ukufundela umsebenzi
approach	0	0	0	0	0	0	0	0	0	0	sondela
approaching	0	1	0	0	0	0	0	0	0	0	esondela
approbation	0	0	0	0	0	0	1	0	0	1	ukugunyazwa
appropriation	0	0	0	0	0	1	0	0	0	0	ukwabiwa
approval	0	0	0	0	0	0	1	0	0	0	ukugunyazwa
approve	0	0	0	0	1	0	1	0	0	1	vuma
approving	0	0	0	0	0	0	1	0	0	0	ukuvuma
approximate	0	0	0	0	0	0	0	0	0	0	cishe
approximately	0	0	0	0	0	0	0	0	0	0	cishe
approximating	0	0	0	0	0	0	0	0	0	0	cishe
approximation	0	0	0	0	0	0	0	0	0	0	ukulinganisa
appurtenances	0	0	0	0	0	0	0	0	0	0	izinto zokusebenza
apron	0	0	0	0	0	0	0	0	0	0	iphinifa
apt	0	0	0	0	0	0	1	0	0	0	kufanelekile
aptitude	0	0	0	0	0	0	1	0	0	0	ubuhlakani
aqua	0	0	0	0	0	0	0	0	0	0	i-aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	i-aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	i-aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	emanzini
aqueduct	0	0	0	0	0	0	0	0	0	0	umsele wamanzi
aqueous	0	0	0	0	0	0	0	0	0	0	enamanzi
arable	0	0	0	0	0	0	0	0	0	0	eliphathekayo
arbiter	0	0	0	0	0	0	0	0	0	1	umxazululi
arbitrate	0	0	0	0	0	0	0	0	0	0	lamula
arbitration	0	1	0	0	0	0	0	0	0	0	ukulamula
arbitrator	0	0	0	0	0	0	0	0	0	1	umlamuli
arbor	0	0	0	0	0	0	0	0	0	0	indawo yokuhlala
arc	0	0	0	0	0	0	0	0	0	0	i-arc
arcade	0	0	0	0	0	0	0	0	0	0	indawo yokudlala
arch	0	0	0	0	0	0	0	0	0	0	ikhothamo
archaeological	0	0	0	0	0	0	0	0	0	0	imivubukulo
archaeologist	0	0	0	0	0	0	0	0	0	0	umvubukuli
archaeology	0	1	0	0	0	0	1	0	0	0	imivubukulo
archaic	0	0	0	0	0	1	0	0	0	0	okwakudala
archbishop	0	0	0	0	0	0	0	0	0	0	umbhishobhi omkhulu
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	umcibisheli
archery	0	0	0	0	0	0	0	0	0	0	umcibisholo
archetype	0	0	0	0	0	0	0	0	0	0	i-archetype
archipelago	0	0	0	0	0	0	0	0	0	0	iqoqo leziqhingi
architect	0	0	0	0	0	0	0	0	0	0	umakhi
architecture	0	0	0	0	0	0	0	0	0	1	izakhiwo
archive	0	0	0	0	0	0	0	0	0	0	ingobo yomlando
arctic	0	0	0	0	0	0	0	0	0	0	i-arctic
ardent	0	1	0	0	1	0	1	0	0	0	oshisekayo
ardor	0	0	0	0	0	0	1	0	0	0	ukushisekela
arduous	0	0	0	0	0	1	0	0	0	0	kanzima
area	0	0	0	0	0	0	0	0	0	0	indawo
arena	0	0	0	0	0	0	0	0	0	0	inkundla
areola	0	0	0	0	0	0	0	0	0	0	i-areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	phikisana
argument	1	0	0	0	0	1	0	0	0	0	ukuphikisana
argumentation	1	0	0	0	0	0	0	0	0	0	ukuphikisana
argumentative	0	0	0	0	0	1	0	0	0	0	ophikisanayo
arguments	1	0	0	0	0	0	0	0	0	0	izingxabano
arid	0	0	0	0	0	1	0	1	0	0	yomile
aristocracy	0	0	0	0	0	0	1	0	0	0	izicukuthwane
aristocrat	0	0	0	0	0	0	0	0	0	0	izicukuthwane
aristocratic	0	0	0	0	0	0	1	0	0	0	izicukuthwane
arithmetic	0	0	0	0	0	0	0	0	0	0	izibalo
ark	0	0	0	0	0	0	0	0	0	0	umkhumbi
arm	0	0	0	0	0	0	0	0	0	0	ingalo
armada	0	0	0	0	0	0	0	0	0	0	i-armada
armament	1	0	0	1	0	0	0	0	0	0	izikhali
armaments	0	0	0	1	0	1	0	0	0	0	izikhali
armature	0	0	0	0	0	0	0	0	0	0	izikhali
armed	1	0	0	1	0	1	1	0	0	0	ehlomile
armor	0	0	0	1	0	0	1	0	0	1	izikhali
armored	0	0	0	1	0	0	0	0	0	0	ehlomile
armory	0	0	0	0	0	0	0	0	0	1	indawo yezikhali
arms	0	0	0	0	0	0	0	0	0	0	izingalo
army	0	0	0	0	0	0	0	0	0	0	ibutho
aroma	0	0	0	0	0	0	1	0	0	0	iphunga
arousal	0	0	0	0	0	0	0	0	0	0	ukuvusa inkanuko
arouse	0	1	0	0	0	0	1	0	0	0	vusa
arraignment	1	0	0	1	0	1	0	1	0	0	ukuphikisa
arrange	0	0	0	0	0	0	0	0	0	0	hlela
arranged	0	0	0	0	0	0	0	0	0	0	kuhleliwe
arrangement	0	0	0	0	0	0	0	0	0	0	ukuhlela
array	0	0	0	0	0	0	1	0	0	0	uhlu
arrears	0	0	0	0	0	1	0	0	0	0	izikweletu
arrest	0	0	0	0	0	1	0	0	0	0	ukuboshwa
arrival	0	1	0	0	0	0	0	0	0	0	ukufika
arrive	0	1	0	0	0	0	0	0	0	0	fika
arrogance	0	0	0	0	0	1	0	0	0	0	ukuzidla
arrogant	1	0	1	0	0	1	0	0	0	0	ezikhukhumezayo
arrow	0	0	0	0	0	0	0	0	0	0	umcibisholo
arsenal	0	0	0	0	0	0	0	0	0	0	i-arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	i-arsenic
arson	1	0	0	1	0	1	0	0	0	0	ukushiswa
art	0	1	0	0	1	0	1	1	1	0	ubuciko
artery	0	0	0	0	0	0	0	0	0	0	umthambo wegazi
artful	0	0	0	0	0	0	0	0	0	0	enobuciko
arthropod	0	0	0	0	0	0	0	0	0	0	i-arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	i-artichoke
article	0	0	0	0	0	0	0	0	0	0	isihloko
articles	0	0	0	0	0	0	0	0	0	0	izihloko
articulate	0	0	0	0	0	0	1	0	0	0	chaza
articulation	0	0	0	0	0	0	1	0	0	0	ukukhuluma
artifice	0	0	0	0	0	0	0	0	0	0	ubuciko
artillery	0	0	0	1	0	1	0	0	0	0	izikhali
artisan	0	0	0	0	0	0	1	0	0	0	ingcweti
artist	0	0	0	0	0	0	0	0	0	0	umculi
artiste	0	0	0	0	0	0	1	0	0	0	umculi
artistic	0	0	0	0	0	0	1	0	0	0	ezobuciko
artists	0	0	0	0	0	0	0	0	0	0	abaculi
ascend	0	0	0	0	0	0	0	0	0	0	khuphuka
ascendancy	0	0	0	0	0	0	1	0	0	0	ukukhuphuka
ascension	0	0	0	0	0	0	0	0	0	0	ukwenyuka
ascent	0	0	0	0	0	0	1	0	0	0	ukukhuphuka
ascertain	0	0	0	0	0	0	0	0	0	0	qinisekisa
ascertained	0	0	0	0	0	0	0	0	0	0	kuqinisekisiwe
ascetic	0	0	0	0	0	0	0	0	0	0	ukuzincisha injabulo
ash	0	0	0	0	0	1	0	0	0	0	umlotha
ashamed	0	0	1	0	0	1	0	1	0	0	enamahloni
ashes	0	0	0	0	0	1	0	1	0	0	umlotha
asleep	0	0	0	0	0	0	0	0	0	0	elele
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	i-aspartame
aspect	0	0	0	0	0	0	0	0	0	0	isici
aspects	0	0	0	0	0	0	0	0	0	0	izici
asphalt	0	0	0	0	0	0	0	0	0	0	itiyela
aspiration	0	1	0	0	1	0	1	0	1	1	ukulangazelela
aspire	0	1	0	0	1	0	1	0	0	0	fisa
aspiring	0	1	0	0	1	0	1	0	0	1	ukufisa
ass	0	0	0	0	0	1	0	0	0	0	izimbongolo
assail	1	0	0	1	0	1	0	0	1	0	ukuhlasela
assailant	1	0	0	1	0	1	0	1	0	0	umhlaseli
assassin	1	0	0	1	0	1	0	1	0	0	umbulali
assassinate	1	0	0	1	0	1	0	0	0	0	bulala
assassination	1	0	0	1	0	1	0	1	0	0	ukubulawa
assault	1	0	0	1	0	1	0	0	0	0	ukuhlasela
assay	0	0	0	0	0	0	0	0	0	0	ukuhlola
assemblage	0	0	0	0	0	0	0	0	0	0	ukuhlanganisa
assemble	0	0	0	0	0	0	0	0	0	0	hlangana
assembled	0	0	0	0	0	0	0	0	0	0	ihlangene
assembly	0	0	0	0	0	0	1	0	0	1	umhlangano
assent	0	0	0	0	0	0	1	0	0	0	vuma
assert	0	0	0	0	0	0	0	0	0	0	qinisa
asserting	0	0	0	0	0	0	1	0	0	1	egomela
assertion	0	0	0	0	0	0	0	0	0	0	ukugomela
assess	0	0	0	0	0	0	0	0	0	0	hlolisisa
assessment	0	0	0	0	0	0	0	0	1	1	ukuhlola
assessor	0	0	0	0	0	0	0	0	0	1	umhloli
assets	0	0	0	0	0	0	1	0	0	0	amafa
asshole	1	0	1	0	0	1	0	0	0	0	isiduli
assign	0	0	0	0	0	0	0	0	0	0	yabela
assignee	0	0	0	0	0	0	0	0	0	1	owabelwe
assignment	0	0	0	0	0	0	0	0	0	0	isabelo
assimilate	0	0	0	0	0	0	0	0	0	0	fanisa
assimilation	0	0	0	0	0	0	0	0	0	0	ukufanisa
assist	0	0	0	0	0	0	1	0	0	1	siza
assistance	0	0	0	0	0	0	1	0	0	0	usizo
assistant	0	0	0	0	0	0	0	0	0	0	umsizi
associate	0	0	0	0	0	0	1	0	0	1	umngane
association	0	0	0	0	0	0	0	0	0	1	inhlangano
assorted	0	0	0	0	0	0	0	0	0	0	okuhlukahlukene
assortment	0	0	0	0	0	0	0	0	0	0	izinhlobonhlobo
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	kucatshangelwe
assuming	0	0	0	0	0	0	0	0	0	0	ngokucabangela
assumption	0	0	0	0	0	0	0	0	0	0	ukucabangela
assurance	0	0	0	0	0	0	1	0	0	1	isiqiniseko
assure	0	0	0	0	0	0	0	0	0	1	qinisekisa
assured	0	0	0	0	0	0	1	0	0	1	qinisekisiwe
assuredly	0	0	0	0	0	0	0	0	0	1	ngokuqinisekile
asterisk	0	0	0	0	0	0	0	0	0	0	inkanyezi
asteroids	0	0	0	0	0	0	0	0	0	0	ama-asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	i-astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	ngokumangalisayo
astonishment	0	0	0	0	1	0	1	0	1	0	ukumangala
astral	0	0	0	0	0	0	0	0	0	0	inkanyezi
astray	0	0	0	1	0	1	0	0	0	0	edukile
astringent	0	0	0	0	0	1	0	0	0	0	i-astringent
astrologer	0	1	0	0	0	0	1	0	0	0	isazi sezinkanyezi
astrology	0	0	0	0	0	0	0	0	0	0	ukufunda izinkanyezi
astronaut	0	0	0	0	0	0	1	0	0	0	usomkhathi
astronomer	0	1	0	0	0	0	1	0	0	0	isazi sezinkanyezi
astronomy	0	0	0	0	0	0	0	0	0	0	isayensi yezinkanyezi
astute	0	0	0	0	0	0	1	0	0	0	hlakaniphile
asunder	0	0	0	0	0	0	0	0	0	0	phakathi
asylum	0	0	0	1	0	1	0	0	0	0	indawo yokukhosela
asymmetric	0	0	0	0	0	0	0	0	0	0	i-asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	i-asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	i-asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	umthengisi
atheism	0	0	0	0	0	1	0	0	0	0	ukungakholelwa kuNkulunkulu
atheistic	0	0	0	0	0	0	0	0	0	0	ongakholelwa kuNkulunkulu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	i-atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	umsubathi
athletic	0	0	0	0	0	0	1	0	0	0	ezemidlalo
athleticism	0	0	0	0	0	0	0	0	0	0	ezemidlalo
athletics	0	0	0	0	0	0	0	0	0	0	ezokusubatha
atlas	0	0	0	0	0	0	0	0	0	0	i-atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	umkhathi
atmospheric	0	0	0	0	0	0	0	0	0	0	emkhathini
atoll	0	0	0	0	0	0	0	0	0	0	i-atoll
atom	0	0	0	0	0	0	1	0	0	0	i-athomu
atomic	0	0	0	0	0	0	0	0	0	0	i-athomu
atone	0	1	0	0	1	0	1	0	0	1	hlawulela
atonement	0	0	0	0	0	0	1	0	0	0	ukubuyisana
atrium	0	0	0	0	0	0	0	0	0	0	i-atrium
atrocious	1	0	1	0	0	1	0	0	0	0	enonya
atrocity	1	0	1	1	0	1	0	1	0	0	unya
atrophy	0	0	1	1	0	1	0	1	0	0	i-atrophy
attach	0	0	0	0	0	0	0	0	0	0	namathisela
attachment	0	0	0	0	0	0	1	0	0	0	okunamathiselwe
attack	1	0	0	1	0	1	0	0	0	0	ukuhlasela
attacking	1	0	1	1	0	1	0	1	1	0	ehlasela
attain	0	0	0	0	0	0	0	0	0	0	zuza
attainable	0	1	0	0	0	0	1	0	0	0	okufinyelelekayo
attainment	0	0	0	0	0	0	1	0	0	0	ukuzuzwa
attempt	0	1	0	0	0	0	0	0	0	0	umzamo
attendance	0	1	0	0	0	0	0	0	0	0	ukuba khona
attendant	0	0	0	0	0	0	1	0	0	1	isikhonzi
attention	0	0	0	0	0	0	1	0	0	0	ukunaka
attentive	0	0	0	0	0	0	1	0	0	1	qaphela
attenuate	0	0	0	0	0	0	0	0	0	0	nciphisa
attenuated	0	0	0	0	0	1	0	0	0	0	nciphile
attenuation	0	0	0	0	0	1	0	1	0	0	ukuncipha
attest	0	0	0	0	0	0	1	0	0	1	fakaza
attestation	0	0	0	0	0	0	0	0	0	1	ubufakazi
attic	0	0	0	0	0	0	0	0	0	0	i-attic
attire	0	0	0	0	0	0	0	0	0	0	izingubo
attitude	0	0	0	0	0	0	0	0	0	0	isimo sengqondo
attorney	1	0	0	1	0	0	1	0	0	1	ummeli
attraction	0	0	0	0	0	0	1	0	0	0	ukukhangwa
attractiveness	0	0	0	0	0	0	1	0	0	0	ukukhanga
attributable	0	0	0	0	0	0	0	0	0	0	okubangelwa
attribute	0	0	0	0	0	0	0	0	0	0	isici
attribution	0	0	0	0	0	0	0	0	0	0	isibaluli
attrition	0	0	0	0	0	0	0	0	0	0	ukuncipha
auburn	0	0	0	0	0	0	0	0	0	0	i-auburn
auction	0	1	0	0	0	0	0	0	0	0	endalini
auctioneer	0	0	0	0	0	0	0	0	0	0	umdali
audacious	0	0	0	0	0	0	0	0	0	0	onesibindi
audacity	0	0	0	0	0	1	0	0	0	0	nesibindi
audible	0	0	0	0	0	0	0	0	0	0	ezwakalayo
audience	0	1	0	0	0	0	0	0	0	0	izethameli
audit	0	0	0	0	0	0	0	0	0	0	ukucwaningwa kwamabhuku
audition	0	0	0	0	0	0	0	0	0	0	ukuhlolwa
auditor	0	0	0	1	0	0	0	0	0	1	umcwaningi mabhuku
auditorium	0	0	0	0	0	0	0	0	0	0	ihholo
auditory	0	0	0	0	0	0	0	0	0	0	okuzwayo
aught	0	0	0	0	0	0	0	0	0	0	neze
augment	0	0	0	0	0	0	1	0	0	0	engeza
augmentation	0	0	0	0	0	0	0	0	0	0	ukwanda
august	0	0	0	0	0	0	1	0	0	0	Agasti
aunt	0	0	0	0	0	0	1	0	0	1	umamkhulu
aura	0	0	0	0	0	0	1	0	0	0	i-aura
aurora	0	0	0	0	0	0	0	0	0	0	i-aurora
auspices	0	0	0	0	0	0	0	0	0	0	ama-auspices
auspicious	0	1	0	0	1	0	1	0	0	0	elihle
austere	0	0	0	1	0	1	0	1	0	0	lukhuni
austerity	0	0	0	0	0	1	0	0	0	0	ubulukhuni
