English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Albanian Word
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetaminat
amphibian	0	0	0	0	0	0	0	0	0	0	amfib
amphibious	0	0	0	0	0	0	0	0	0	0	amfib
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteatri
amplification	0	0	0	0	0	0	0	0	0	0	amplifikimi
amplify	0	0	0	0	0	0	0	0	0	0	amplifikoj
amplitude	0	0	0	0	0	0	0	0	0	0	amplituda
amply	0	0	0	0	0	0	0	0	0	0	bollshëm
amputation	0	0	0	0	0	0	0	0	0	0	amputimi
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	zbavitem
amused	0	0	0	0	1	0	1	0	0	0	i zbavitur
amusement	0	0	0	0	1	0	1	0	0	0	zbavitje
amusing	0	0	0	0	1	0	1	0	0	0	zbavitëse
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezi
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetik
anal	0	0	0	0	0	1	0	0	0	0	anale
analgesic	0	0	0	0	0	0	0	0	0	0	analgjezik
analogous	0	0	0	0	0	0	0	0	0	0	analoge
analogue	0	0	0	0	0	0	0	0	0	0	analoge
analogy	0	0	0	0	0	0	0	0	0	0	analogji
analysis	0	0	0	0	0	0	0	0	0	0	analiza
analyst	0	1	0	0	0	0	1	0	0	1	analist
analytic	0	0	0	0	0	0	0	0	0	0	analitike
analyze	0	0	0	0	0	0	0	0	0	0	analizojnë
analyzer	0	0	0	0	0	0	0	0	0	0	analizues
anarchism	1	0	0	1	0	1	0	0	0	0	anarkizëm
anarchist	1	0	0	1	0	1	0	0	0	0	anarkist
anarchy	1	0	0	1	0	1	0	0	0	0	anarkia
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomozë
anathema	1	0	1	1	0	1	0	1	0	0	anatemim
anatomic	0	0	0	0	0	0	0	0	0	0	anatomike
anatomy	0	0	0	0	0	0	0	0	0	0	anatomisë
ancestor	0	0	0	0	0	0	0	0	0	0	paraardhës
ancestral	0	0	0	0	0	0	0	0	0	1	stërgjyshore
ancestry	0	0	0	0	0	0	0	0	0	0	prejardhja
anchor	0	0	0	0	0	0	1	0	0	0	spirancë
anchorage	0	0	0	0	0	0	1	1	0	0	ankorimi
ancient	0	0	0	0	0	1	0	0	0	0	i lashte
ancillary	0	0	0	0	0	0	0	0	0	0	ndihmëse
androgen	0	0	0	0	0	0	0	0	0	0	androgjeni
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	përsëri
angel	0	1	0	0	1	0	1	0	1	1	engjëlli
angelic	0	0	0	0	1	0	1	0	0	1	engjëllore
anger	1	0	0	0	0	1	0	0	0	0	zemërimi
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografi
angle	0	0	0	0	0	0	0	0	0	0	këndi
angling	0	1	0	0	0	1	0	0	0	0	peshkimi
angry	1	0	1	0	0	1	0	0	0	0	i zemëruar
anguish	1	0	0	1	0	1	0	1	0	0	ankth
angular	0	0	0	0	0	0	0	0	0	0	këndore
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidër
animal	0	0	0	0	0	0	0	0	0	0	kafshë
animate	0	0	0	0	0	0	1	0	0	0	gjallëroj
animated	0	0	0	0	1	0	1	0	0	0	i animuar
animation	0	0	0	0	0	0	0	0	0	0	animacion
animosity	1	0	1	1	0	1	0	1	0	0	armiqësi
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	kyçin e këmbës
annals	0	0	0	0	0	0	0	0	0	0	analet
annex	0	0	0	0	0	0	0	0	0	0	aneks
annexation	0	0	0	0	0	0	0	0	0	0	aneksimi
annexe	0	0	0	0	0	0	0	0	0	0	aneks
annihilate	1	0	0	1	0	1	0	0	0	0	asgjësoj
annihilated	1	0	0	1	0	1	0	1	0	0	i asgjësuar
annihilation	1	0	0	1	0	1	0	1	0	0	asgjësimi
annotate	0	0	0	0	0	0	0	0	0	0	shënoj
annotation	0	0	0	0	0	0	0	0	0	0	shënim
announce	0	0	0	0	0	0	0	0	0	0	shpallë
announcement	0	1	0	0	0	0	0	0	0	0	shpallje
annoy	1	0	1	0	0	1	0	0	0	0	bezdis
annoyance	1	0	1	0	0	1	0	0	0	0	bezdi
annoying	1	0	0	0	0	1	0	0	0	0	e bezdisshme
annuity	0	0	0	0	0	0	0	0	0	0	pensioni vjetor
annul	0	0	0	0	0	1	0	0	0	0	anuloj
annular	0	0	0	0	0	0	0	0	0	0	unazore
annulment	0	0	0	0	0	1	0	1	0	0	anulimin
annulus	0	0	0	0	0	0	0	0	0	0	anulus
anointing	0	0	0	0	0	0	0	0	0	0	vajosje
anomalous	0	0	0	0	0	0	0	0	0	0	anormale
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	përgjigje
answerable	0	0	0	0	0	0	0	0	0	1	të përgjegjshëm
answering	0	0	0	0	0	0	0	0	0	0	duke u përgjigjur
ant	0	0	0	0	0	0	0	0	0	0	milingona
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizëm
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagoniste
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	paraardhës
antelope	0	0	0	0	0	0	0	0	0	0	antilopë
antenna	0	0	0	0	0	0	0	0	0	0	antenë
anterior	0	0	0	0	0	0	0	0	0	0	e përparme
anthem	0	0	0	0	0	0	0	0	0	0	himni
anthology	0	0	0	0	0	0	0	0	0	0	antologji
anthrax	0	0	1	1	0	1	0	1	0	0	antraksit
anthropology	0	0	0	0	0	0	0	0	0	0	antropologji
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotikët
antichrist	1	0	1	1	0	1	0	0	0	0	antikrishti
anticipation	0	1	0	0	0	0	0	0	0	0	parashikim
anticipatory	0	1	0	0	0	0	0	0	0	0	parashikuese
antidote	0	1	0	0	0	0	1	0	0	1	antidot
antifungal	0	0	0	0	0	0	1	0	0	1	antimykotike
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	antipatia
antiquarian	0	0	0	0	0	0	0	0	0	0	antikuar
antiquated	0	0	0	0	0	1	0	0	0	0	i vjetëruar
antique	0	0	0	0	0	0	1	0	0	0	antike
antiquity	0	0	0	0	0	0	0	0	0	0	antikiteti
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisociale
antithesis	1	0	0	0	0	1	0	0	0	0	antitezë
antithetical	0	0	0	0	0	0	0	0	0	0	antitetike
antiviral	0	0	0	0	0	0	0	0	0	0	antivirale
antler	0	0	0	0	0	0	0	0	0	0	brirë
anvil	0	0	0	0	0	0	0	0	0	0	kudhër
anxiety	1	1	0	1	0	1	0	1	0	0	ankthi
anxious	0	1	0	1	0	1	0	0	0	0	të shqetësuar
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	me shpejtësi
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartament
apathetic	0	0	0	0	0	1	0	1	0	0	apatike
apathy	0	0	0	0	0	1	0	1	0	0	apatia
ape	0	0	0	0	0	0	0	0	0	0	majmuni
aperture	0	0	0	0	0	0	0	0	0	0	aperturë
apex	0	0	0	0	0	0	0	0	0	0	kulmi
aphid	0	0	1	0	0	1	0	0	0	0	afid
apiece	0	0	0	0	0	0	0	0	0	0	secila
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptike
apologetic	0	0	0	0	0	0	1	0	0	1	false
apologist	0	0	0	0	0	0	0	0	0	0	apologu
apologize	0	0	0	0	0	0	1	1	0	1	kërko falje
apology	0	0	0	0	0	0	1	0	0	0	falje
apostasy	0	0	0	0	0	0	0	0	0	0	braktisje
apostate	0	0	0	0	0	0	0	0	0	0	femohues
apostle	0	0	0	0	0	0	1	0	0	1	apostull
apostolic	0	0	0	0	0	0	0	0	0	1	apostolike
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrofë
appalling	0	0	1	1	0	1	0	0	0	0	e tmerrshme
apparatus	0	0	0	0	0	0	0	0	0	0	aparatura
apparel	0	0	0	0	0	0	0	0	0	0	veshje
apparently	0	0	0	0	0	0	0	0	0	0	me sa duket
apparition	0	0	0	1	0	0	0	0	1	0	shfaqja
appeal	0	1	0	0	0	0	0	0	0	0	ankim
appearance	0	0	0	0	0	0	0	0	0	0	pamjen
appease	0	0	0	0	0	0	0	0	0	0	qetësoj
appellant	0	0	0	0	0	0	0	0	0	0	ankuese
append	0	0	0	0	0	0	0	0	0	0	shtoj
appendage	0	0	0	0	0	0	0	0	0	0	shtojca
appendicitis	0	0	0	1	0	1	0	1	0	0	apendiksit
appendix	0	0	0	0	0	0	0	0	0	0	shtojca
appetite	0	0	0	0	0	0	0	0	0	0	oreks
appetizer	0	0	0	0	0	0	0	0	0	0	meze
applause	0	0	0	0	1	0	1	0	1	1	duartrokitje
apple	0	0	0	0	0	0	0	0	0	0	mollë
appliance	0	0	0	0	0	0	0	0	0	0	pajisje
appliances	0	0	0	0	0	0	0	0	0	0	aparate
applicability	0	0	0	0	0	0	0	0	0	0	zbatueshmëria
applicable	0	0	0	0	0	0	0	0	0	0	të zbatueshme
applicant	0	1	0	0	0	0	0	0	0	0	aplikanti
application	0	0	0	0	0	0	0	0	0	0	aplikacion
apply	0	0	0	0	0	0	0	0	0	0	aplikoni
appoint	0	0	0	0	0	0	0	0	0	0	emërojë
appointment	0	0	0	0	0	0	0	0	0	0	takim
appointments	0	0	0	0	0	0	0	0	0	0	emërimet
apportion	0	0	0	0	0	0	0	0	0	0	ndarje
apportionment	0	0	0	0	0	0	0	0	0	0	ndarje
appraise	0	0	0	0	0	0	0	0	0	0	vlerësoj
appreciable	0	0	0	0	0	0	0	0	0	0	te vleresueshme
appreciation	0	0	0	0	1	0	1	0	0	1	Vleresim
apprehend	0	0	0	1	0	0	0	0	0	0	kapin
apprehension	0	0	0	1	0	1	0	0	0	0	kapja
apprehensive	0	1	0	1	0	1	0	0	0	0	i frikësuar
apprentice	0	0	0	0	0	0	0	0	0	1	nxënës
apprenticeship	0	0	0	0	0	0	0	0	0	0	praktika
approach	0	0	0	0	0	0	0	0	0	0	qasje
approaching	0	1	0	0	0	0	0	0	0	0	duke u afruar
approbation	0	0	0	0	0	0	1	0	0	1	miratimi
appropriation	0	0	0	0	0	1	0	0	0	0	përvetësimi
approval	0	0	0	0	0	0	1	0	0	0	miratimi
approve	0	0	0	0	1	0	1	0	0	1	miratojnë
approving	0	0	0	0	0	0	1	0	0	0	duke miratuar
approximate	0	0	0	0	0	0	0	0	0	0	të përafërta
approximately	0	0	0	0	0	0	0	0	0	0	përafërsisht
approximating	0	0	0	0	0	0	0	0	0	0	të përafërt
approximation	0	0	0	0	0	0	0	0	0	0	përafrim
appurtenances	0	0	0	0	0	0	0	0	0	0	aksesoret
apron	0	0	0	0	0	0	0	0	0	0	përparëse
apt	0	0	0	0	0	0	1	0	0	0	me vend
aptitude	0	0	0	0	0	0	1	0	0	0	zotësia
aqua	0	0	0	0	0	0	0	0	0	0	ujore
aquamarine	0	0	0	0	0	0	0	0	0	0	akuamarinë
aquarium	0	0	0	0	0	0	0	0	0	0	akuariumi
aquatic	0	0	0	0	0	0	0	0	0	0	ujore
aqueduct	0	0	0	0	0	0	0	0	0	0	ujësjellës
aqueous	0	0	0	0	0	0	0	0	0	0	ujore
arable	0	0	0	0	0	0	0	0	0	0	arë
arbiter	0	0	0	0	0	0	0	0	0	1	arbitri
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrojnë
arbitration	0	1	0	0	0	0	0	0	0	0	arbitrazhi
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitri
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	hark
arcade	0	0	0	0	0	0	0	0	0	0	arkadë
arch	0	0	0	0	0	0	0	0	0	0	hark
archaeological	0	0	0	0	0	0	0	0	0	0	arkeologjike
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeologu
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologjisë
archaic	0	0	0	0	0	1	0	0	0	0	arkaike
archbishop	0	0	0	0	0	0	0	0	0	0	kryepeshkop
arched	0	0	0	0	0	0	0	0	0	0	me hark
archer	0	0	0	0	0	0	0	0	0	0	shigjetari
archery	0	0	0	0	0	0	0	0	0	0	gjuajtje me Hark
archetype	0	0	0	0	0	0	0	0	0	0	arketip
archipelago	0	0	0	0	0	0	0	0	0	0	arkipelag
architect	0	0	0	0	0	0	0	0	0	0	arkitekt
architecture	0	0	0	0	0	0	0	0	0	1	arkitekturës
archive	0	0	0	0	0	0	0	0	0	0	Arkivi
arctic	0	0	0	0	0	0	0	0	0	0	arktik
ardent	0	1	0	0	1	0	1	0	0	0	i zjarrtë
ardor	0	0	0	0	0	0	1	0	0	0	zjarrvënie
arduous	0	0	0	0	0	1	0	0	0	0	i mundimshëm
area	0	0	0	0	0	0	0	0	0	0	zonë
arena	0	0	0	0	0	0	0	0	0	0	arenën
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argjent
argue	1	0	0	0	0	1	0	0	0	0	argumentojnë
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentimi
argumentative	0	0	0	0	0	1	0	0	0	0	argumentuese
arguments	1	0	0	0	0	0	0	0	0	0	argumentet
arid	0	0	0	0	0	1	0	1	0	0	e thatë
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokracia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratike
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetike
ark	0	0	0	0	0	0	0	0	0	0	arka
arm	0	0	0	0	0	0	0	0	0	0	krahu
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armatim
armaments	0	0	0	1	0	1	0	0	0	0	armatimet
armature	0	0	0	0	0	0	0	0	0	0	armaturë
armed	1	0	0	1	0	1	1	0	0	0	të armatosur
armor	0	0	0	1	0	0	1	0	0	1	forca të blinduara
armored	0	0	0	1	0	0	0	0	0	0	të blinduara
armory	0	0	0	0	0	0	0	0	0	1	armaturë
arms	0	0	0	0	0	0	0	0	0	0	armëve
army	0	0	0	0	0	0	0	0	0	0	ushtria
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	zgjimin
arouse	0	1	0	0	0	0	1	0	0	0	zgjoj
arraignment	1	0	0	1	0	1	0	1	0	0	gjyq
arrange	0	0	0	0	0	0	0	0	0	0	rregulloni
arranged	0	0	0	0	0	0	0	0	0	0	rregulluar
arrangement	0	0	0	0	0	0	0	0	0	0	marrëveshje
array	0	0	0	0	0	0	1	0	0	0	varg
arrears	0	0	0	0	0	1	0	0	0	0	detyrimet e prapambetura
arrest	0	0	0	0	0	1	0	0	0	0	arrestimi
arrival	0	1	0	0	0	0	0	0	0	0	mbërritjes
arrive	0	1	0	0	0	0	0	0	0	0	mbërrijnë
arrogance	0	0	0	0	0	1	0	0	0	0	arrogancë
arrogant	1	0	1	0	0	1	0	0	0	0	arrogante
arrow	0	0	0	0	0	0	0	0	0	0	shigjeta
arsenal	0	0	0	0	0	0	0	0	0	0	arsenalin
arsenic	0	0	1	1	0	1	0	1	0	0	arseniku
arson	1	0	0	1	0	1	0	0	0	0	zjarrvënie
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	arterie
artful	0	0	0	0	0	0	0	0	0	0	artizanale
arthropod	0	0	0	0	0	0	0	0	0	0	artropod
artichoke	0	0	0	0	0	0	0	0	0	0	angjinarja
article	0	0	0	0	0	0	0	0	0	0	artikull
articles	0	0	0	0	0	0	0	0	0	0	artikuj
articulate	0	0	0	0	0	0	1	0	0	0	artikuloj
articulation	0	0	0	0	0	0	1	0	0	0	artikulim
artifice	0	0	0	0	0	0	0	0	0	0	artificiale
artillery	0	0	0	1	0	1	0	0	0	0	artileri
artisan	0	0	0	0	0	0	1	0	0	0	artizanale
artist	0	0	0	0	0	0	0	0	0	0	artist
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	artistike
artists	0	0	0	0	0	0	0	0	0	0	artistët
ascend	0	0	0	0	0	0	0	0	0	0	ngjiten
ascendancy	0	0	0	0	0	0	1	0	0	0	epërsi
ascension	0	0	0	0	0	0	0	0	0	0	ngritje në qiell
ascent	0	0	0	0	0	0	1	0	0	0	ngjitje
ascertain	0	0	0	0	0	0	0	0	0	0	konstatoj
ascertained	0	0	0	0	0	0	0	0	0	0	konstatuar
ascetic	0	0	0	0	0	0	0	0	0	0	asket
ash	0	0	0	0	0	1	0	0	0	0	hiri
ashamed	0	0	1	0	0	1	0	1	0	0	i turpëruar
ashes	0	0	0	0	0	1	0	1	0	0	hiri
asleep	0	0	0	0	0	0	0	0	0	0	në gjumë
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	aspekti
aspects	0	0	0	0	0	0	0	0	0	0	aspektet
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspirata
aspire	0	1	0	0	1	0	1	0	0	0	aspiroj
aspiring	0	1	0	0	1	0	1	0	0	1	që aspirojnë
ass	0	0	0	0	0	1	0	0	0	0	bythë
assail	1	0	0	1	0	1	0	0	1	0	sulmojnë
assailant	1	0	0	1	0	1	0	1	0	0	sulmues
assassin	1	0	0	1	0	1	0	1	0	0	vrasës
assassinate	1	0	0	1	0	1	0	0	0	0	bëj atentat
assassination	1	0	0	1	0	1	0	1	0	0	atentat
assault	1	0	0	1	0	1	0	0	0	0	sulmi
assay	0	0	0	0	0	0	0	0	0	0	analizë
assemblage	0	0	0	0	0	0	0	0	0	0	montim
assemble	0	0	0	0	0	0	0	0	0	0	mbledh
assembled	0	0	0	0	0	0	0	0	0	0	të montuara
assembly	0	0	0	0	0	0	1	0	0	1	montim
assent	0	0	0	0	0	0	1	0	0	0	miratim
assert	0	0	0	0	0	0	0	0	0	0	pohojnë
asserting	0	0	0	0	0	0	1	0	0	1	duke pohuar
assertion	0	0	0	0	0	0	0	0	0	0	pohimi
assess	0	0	0	0	0	0	0	0	0	0	vlerësojnë
assessment	0	0	0	0	0	0	0	0	1	1	vlerësimi
assessor	0	0	0	0	0	0	0	0	0	1	vlerësues
assets	0	0	0	0	0	0	1	0	0	0	aseteve
asshole	1	0	1	0	0	1	0	0	0	0	budallaqe
assign	0	0	0	0	0	0	0	0	0	0	caktoj
assignee	0	0	0	0	0	0	0	0	0	1	i ngarkuari
assignment	0	0	0	0	0	0	0	0	0	0	detyrë
assimilate	0	0	0	0	0	0	0	0	0	0	asimilojnë
assimilation	0	0	0	0	0	0	0	0	0	0	asimilimi
assist	0	0	0	0	0	0	1	0	0	1	asistojnë
assistance	0	0	0	0	0	0	1	0	0	0	ndihma
assistant	0	0	0	0	0	0	0	0	0	0	asistent
associate	0	0	0	0	0	0	1	0	0	1	bashkëpunëtor
association	0	0	0	0	0	0	0	0	0	1	shoqata
assorted	0	0	0	0	0	0	0	0	0	0	të ndryshme
assortment	0	0	0	0	0	0	0	0	0	0	asortiment
assuage	0	0	0	0	0	0	1	0	0	0	qetësoj
assumed	0	0	0	0	0	0	0	0	0	0	supozohet
assuming	0	0	0	0	0	0	0	0	0	0	duke supozuar
assumption	0	0	0	0	0	0	0	0	0	0	supozim
assurance	0	0	0	0	0	0	1	0	0	1	sigurim
assure	0	0	0	0	0	0	0	0	0	1	siguroj
assured	0	0	0	0	0	0	1	0	0	1	i sigurt
assuredly	0	0	0	0	0	0	0	0	0	1	me siguri
asterisk	0	0	0	0	0	0	0	0	0	0	yll
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidet
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizëm
astonishingly	0	0	0	0	0	0	1	0	1	0	në mënyrë të habitshme
astonishment	0	0	0	0	1	0	1	0	1	0	habi
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	i humbur
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologjia
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	mendjemprehtë
asunder	0	0	0	0	0	0	0	0	0	0	copëtohem
asylum	0	0	0	1	0	1	0	0	0	0	azil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetrike
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotike
atelier	0	0	0	0	0	0	0	0	0	0	atelie
atheism	0	0	0	0	0	1	0	0	0	0	ateizmin
atheistic	0	0	0	0	0	0	0	0	0	0	ateist
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroza
athlete	0	0	0	0	0	0	1	0	0	0	atlet
athletic	0	0	0	0	0	0	1	0	0	0	atletike
athleticism	0	0	0	0	0	0	0	0	0	0	atletizmi
athletics	0	0	0	0	0	0	0	0	0	0	atletikë
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	Atmosferë
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferike
atoll	0	0	0	0	0	0	0	0	0	0	atoli
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomike
atone	0	1	0	0	1	0	1	0	0	1	shlyej
atonement	0	0	0	0	0	0	1	0	0	0	shlyerje
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	mizor
atrocity	1	0	1	1	0	1	0	1	0	0	mizori
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	bashkëngjitni
attachment	0	0	0	0	0	0	1	0	0	0	bashkëngjitje
attack	1	0	0	1	0	1	0	0	0	0	sulmojnë
attacking	1	0	1	1	0	1	0	1	1	0	duke sulmuar
attain	0	0	0	0	0	0	0	0	0	0	arrijnë
attainable	0	1	0	0	0	0	1	0	0	0	e arritshme
attainment	0	0	0	0	0	0	1	0	0	0	arritje
attempt	0	1	0	0	0	0	0	0	0	0	përpjekje
attendance	0	1	0	0	0	0	0	0	0	0	frekuentimi
attendant	0	0	0	0	0	0	1	0	0	1	shoqëruese
attention	0	0	0	0	0	0	1	0	0	0	vëmendje
attentive	0	0	0	0	0	0	1	0	0	1	i vëmendshëm
attenuate	0	0	0	0	0	0	0	0	0	0	zbutur
attenuated	0	0	0	0	0	1	0	0	0	0	i zbutur
attenuation	0	0	0	0	0	1	0	1	0	0	zbutje
attest	0	0	0	0	0	0	1	0	0	1	dëshmojnë
attestation	0	0	0	0	0	0	0	0	0	1	vërtetim
attic	0	0	0	0	0	0	0	0	0	0	papafingo
attire	0	0	0	0	0	0	0	0	0	0	veshje
attitude	0	0	0	0	0	0	0	0	0	0	qëndrim
attorney	1	0	0	1	0	0	1	0	0	1	avokat
attraction	0	0	0	0	0	0	1	0	0	0	tërheqje
attractiveness	0	0	0	0	0	0	1	0	0	0	atraktiviteti
attributable	0	0	0	0	0	0	0	0	0	0	atribuar
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribuimi
attrition	0	0	0	0	0	0	0	0	0	0	gërryerje
auburn	0	0	0	0	0	0	0	0	0	0	ngjyrë gështenjë
auction	0	1	0	0	0	0	0	0	0	0	ankand
auctioneer	0	0	0	0	0	0	0	0	0	0	drejtues i ankandit
audacious	0	0	0	0	0	0	0	0	0	0	i guximshëm
audacity	0	0	0	0	0	1	0	0	0	0	guxim
audible	0	0	0	0	0	0	0	0	0	0	të dëgjueshme
audience	0	1	0	0	0	0	0	0	0	0	audiencë
audit	0	0	0	0	0	0	0	0	0	0	auditimit
audition	0	0	0	0	0	0	0	0	0	0	audicion
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	dëgjimore
aught	0	0	0	0	0	0	0	0	0	0	asgjë
augment	0	0	0	0	0	0	1	0	0	0	shtoj
augmentation	0	0	0	0	0	0	0	0	0	0	shtim
august	0	0	0	0	0	0	1	0	0	0	gusht
aunt	0	0	0	0	0	0	1	0	0	1	halla
aura	0	0	0	0	0	0	1	0	0	0	atmosferë
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	patronazhet
auspicious	0	1	0	0	1	0	1	0	0	0	të mbarë
austere	0	0	0	1	0	1	0	1	0	0	i ashpër
austerity	0	0	0	0	0	1	0	0	0	0	masat shtrënguese
authentic	0	0	0	0	1	0	1	0	0	1	autentike
authenticate	0	0	0	0	0	0	0	0	0	1	vërtetoj
authentication	0	0	0	0	0	0	0	0	0	1	vërtetimi
authenticity	0	0	0	0	0	0	1	0	0	1	autenticiteti
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	autoritare
authority	0	0	0	0	0	0	1	0	0	1	autoriteti
authorization	0	0	0	0	0	0	1	0	0	1	autorizimi
authorize	0	0	0	0	0	0	0	0	0	1	Autorizoj
authorized	0	0	0	0	0	0	1	0	0	0	i autorizuar
authorship	0	0	0	0	0	0	0	0	0	0	autorësia
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografi
autocratic	0	0	0	0	0	1	0	0	0	0	autokratike
autograph	0	0	0	0	0	0	0	0	0	0	autograf
automatic	0	0	0	0	0	0	0	0	0	1	automatike
automobile	0	0	0	0	0	0	0	0	0	0	automobil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomi
autopsy	0	0	1	1	0	1	0	1	0	0	autopsi
autumn	0	0	0	0	0	0	0	0	0	0	vjeshte
auxiliary	0	0	0	0	0	0	0	0	0	0	ndihmëse
avail	0	0	0	0	0	0	0	0	0	0	dobi
avalanche	0	0	0	1	0	1	0	1	1	0	orteku
avarice	1	0	1	0	0	1	0	0	0	0	koprracia
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	hakmarrës
avenue	0	0	0	0	0	0	0	0	0	0	rrugë
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	mesatare
averse	1	0	1	1	0	1	0	0	0	0	urrejtje
aversion	1	0	1	1	0	1	0	0	0	0	neveri
avert	0	0	0	0	0	0	0	0	0	0	shmangin
