English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Afrikaans Word
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	ruim
amputation	0	0	0	0	0	0	0	0	0	0	amputasie
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	amuseer
amused	0	0	0	0	1	0	1	0	0	0	geamuseerd
amusement	0	0	0	0	1	0	1	0	0	0	vermaak
amusing	0	0	0	0	1	0	1	0	0	0	amusant
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	narkose
anaesthetic	0	0	0	0	0	0	0	0	0	0	narkose
anal	0	0	0	0	0	1	0	0	0	0	anaal
analgesic	0	0	0	0	0	0	0	0	0	0	pynstiller
analogous	0	0	0	0	0	0	0	0	0	0	analoog
analogue	0	0	0	0	0	0	0	0	0	0	analoog
analogy	0	0	0	0	0	0	0	0	0	0	analogie
analysis	0	0	0	0	0	0	0	0	0	0	ontleding
analyst	0	1	0	0	0	0	1	0	0	1	ontleder
analytic	0	0	0	0	0	0	0	0	0	0	analities
analyze	0	0	0	0	0	0	0	0	0	0	ontleed
analyzer	0	0	0	0	0	0	0	0	0	0	ontleder
anarchism	1	0	0	1	0	1	0	0	0	0	anargisme
anarchist	1	0	0	1	0	1	0	0	0	0	anargis
anarchy	1	0	0	1	0	1	0	0	0	0	anargie
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomose
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomies
anatomy	0	0	0	0	0	0	0	0	0	0	anatomie
ancestor	0	0	0	0	0	0	0	0	0	0	voorvader
ancestral	0	0	0	0	0	0	0	0	0	1	voorvaderlike
ancestry	0	0	0	0	0	0	0	0	0	0	afkoms
anchor	0	0	0	0	0	0	1	0	0	0	anker
anchorage	0	0	0	0	0	0	1	1	0	0	ankerplek
ancient	0	0	0	0	0	1	0	0	0	0	antieke
ancillary	0	0	0	0	0	0	0	0	0	0	bykomstig
androgen	0	0	0	0	0	0	0	0	0	0	androgeen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	opnuut
angel	0	1	0	0	1	0	1	0	1	1	engel
angelic	0	0	0	0	1	0	1	0	0	1	engelagtig
anger	1	0	0	0	0	1	0	0	0	0	woede
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografie
angle	0	0	0	0	0	0	0	0	0	0	hoek
angling	0	1	0	0	0	1	0	0	0	0	hengel
angry	1	0	1	0	0	1	0	0	0	0	kwaad
anguish	1	0	0	1	0	1	0	1	0	0	angs
angular	0	0	0	0	0	0	0	0	0	0	hoekig
anhydrous	0	0	0	0	0	0	0	0	0	0	watervry
animal	0	0	0	0	0	0	0	0	0	0	dier
animate	0	0	0	0	0	0	1	0	0	0	animeer
animated	0	0	0	0	1	0	1	0	0	0	geanimeerde
animation	0	0	0	0	0	0	0	0	0	0	animasie
animosity	1	0	1	1	0	1	0	1	0	0	vyandigheid
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	enkel
annals	0	0	0	0	0	0	0	0	0	0	annale
annex	0	0	0	0	0	0	0	0	0	0	aanhangsel
annexation	0	0	0	0	0	0	0	0	0	0	anneksasie
annexe	0	0	0	0	0	0	0	0	0	0	bylae
annihilate	1	0	0	1	0	1	0	0	0	0	vernietig
annihilated	1	0	0	1	0	1	0	1	0	0	tot niet gemaak
annihilation	1	0	0	1	0	1	0	1	0	0	uitwissing
annotate	0	0	0	0	0	0	0	0	0	0	annoteer
annotation	0	0	0	0	0	0	0	0	0	0	annotasie
announce	0	0	0	0	0	0	0	0	0	0	aankondig
announcement	0	1	0	0	0	0	0	0	0	0	aankondiging
annoy	1	0	1	0	0	1	0	0	0	0	vererg
annoyance	1	0	1	0	0	1	0	0	0	0	ergernis
annoying	1	0	0	0	0	1	0	0	0	0	irriterend
annuity	0	0	0	0	0	0	0	0	0	0	annuïteit
annul	0	0	0	0	0	1	0	0	0	0	nietig verklaar
annular	0	0	0	0	0	0	0	0	0	0	ringvormig
annulment	0	0	0	0	0	1	0	1	0	0	nietigverklaring
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	salwing
anomalous	0	0	0	0	0	0	0	0	0	0	anomalie
anomaly	0	0	0	1	0	1	0	0	1	0	anomalie
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anoniem
answer	0	0	0	0	0	0	0	0	0	0	antwoord
answerable	0	0	0	0	0	0	0	0	0	1	verantwoordbaar
answering	0	0	0	0	0	0	0	0	0	0	antwoord
ant	0	0	0	0	0	0	0	0	0	0	mier
antagonism	1	0	0	0	0	1	0	0	0	0	antagonisme
antagonist	1	0	0	0	0	1	0	0	0	0	antagonis
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonisties
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	voorganger
antelope	0	0	0	0	0	0	0	0	0	0	bok
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	volkslied
anthology	0	0	0	0	0	0	0	0	0	0	bloemlesing
anthrax	0	0	1	1	0	1	0	1	0	0	miltsiekte
anthropology	0	0	0	0	0	0	0	0	0	0	antropologie
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotika
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotika
antichrist	1	0	1	1	0	1	0	0	0	0	antichris
anticipation	0	1	0	0	0	0	0	0	0	0	afwagting
anticipatory	0	1	0	0	0	0	0	0	0	0	afwagtend
antidote	0	1	0	0	0	0	1	0	0	1	teenmiddel
antifungal	0	0	0	0	0	0	1	0	0	1	antifungale
antimony	0	0	0	0	0	0	0	0	0	0	antimoon
antipathy	1	0	1	0	0	1	0	0	0	0	antipatie
antiquarian	0	0	0	0	0	0	0	0	0	0	antikwaries
antiquated	0	0	0	0	0	1	0	0	0	0	verouderd
antique	0	0	0	0	0	0	1	0	0	0	antiek
antiquity	0	0	0	0	0	0	0	0	0	0	oudheid
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptiese
antisocial	1	0	1	1	0	1	0	1	0	0	antisosiale
antithesis	1	0	0	0	0	1	0	0	0	0	antitese
antithetical	0	0	0	0	0	0	0	0	0	0	antitetiese
antiviral	0	0	0	0	0	0	0	0	0	0	antivirale
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	aambeeld
anxiety	1	1	0	1	0	1	0	1	0	0	angs
anxious	0	1	0	1	0	1	0	0	0	0	benoud
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	haastig
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	woonstel
apathetic	0	0	0	0	0	1	0	1	0	0	apaties
apathy	0	0	0	0	0	1	0	1	0	0	apatie
ape	0	0	0	0	0	0	0	0	0	0	aap
aperture	0	0	0	0	0	0	0	0	0	0	diafragma
apex	0	0	0	0	0	0	0	0	0	0	toppunt
aphid	0	0	1	0	0	1	0	0	0	0	plantluis
apiece	0	0	0	0	0	0	0	0	0	0	n stuk
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptiese
apologetic	0	0	0	0	0	0	1	0	0	1	apologeties
apologist	0	0	0	0	0	0	0	0	0	0	apologeet
apologize	0	0	0	0	0	0	1	1	0	1	vra om verskoning
apology	0	0	0	0	0	0	1	0	0	0	verskoning
apostasy	0	0	0	0	0	0	0	0	0	0	afvalligheid
apostate	0	0	0	0	0	0	0	0	0	0	afvallige
apostle	0	0	0	0	0	0	1	0	0	1	apostel
apostolic	0	0	0	0	0	0	0	0	0	1	apostoliese
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	verskriklik
apparatus	0	0	0	0	0	0	0	0	0	0	apparaat
apparel	0	0	0	0	0	0	0	0	0	0	klere
apparently	0	0	0	0	0	0	0	0	0	0	blykbaar
apparition	0	0	0	1	0	0	0	0	1	0	verskyning
appeal	0	1	0	0	0	0	0	0	0	0	appélleer
appearance	0	0	0	0	0	0	0	0	0	0	voorkoms
appease	0	0	0	0	0	0	0	0	0	0	paai
appellant	0	0	0	0	0	0	0	0	0	0	appellant
append	0	0	0	0	0	0	0	0	0	0	byvoeg
appendage	0	0	0	0	0	0	0	0	0	0	aanhangsel
appendicitis	0	0	0	1	0	1	0	1	0	0	blindedermontsteking
appendix	0	0	0	0	0	0	0	0	0	0	aanhangsel
appetite	0	0	0	0	0	0	0	0	0	0	eetlus
appetizer	0	0	0	0	0	0	0	0	0	0	voorgereg
applause	0	0	0	0	1	0	1	0	1	1	applous
apple	0	0	0	0	0	0	0	0	0	0	appel
appliance	0	0	0	0	0	0	0	0	0	0	toestel
appliances	0	0	0	0	0	0	0	0	0	0	toestelle
applicability	0	0	0	0	0	0	0	0	0	0	toepaslikheid
applicable	0	0	0	0	0	0	0	0	0	0	van toepassing
applicant	0	1	0	0	0	0	0	0	0	0	aansoeker
application	0	0	0	0	0	0	0	0	0	0	aansoek
apply	0	0	0	0	0	0	0	0	0	0	aansoek doen
appoint	0	0	0	0	0	0	0	0	0	0	aanstel
appointment	0	0	0	0	0	0	0	0	0	0	afspraak
appointments	0	0	0	0	0	0	0	0	0	0	aanstellings
apportion	0	0	0	0	0	0	0	0	0	0	verdeling
apportionment	0	0	0	0	0	0	0	0	0	0	verdeling
appraise	0	0	0	0	0	0	0	0	0	0	beoordeel
appreciable	0	0	0	0	0	0	0	0	0	0	waardevol
appreciation	0	0	0	0	1	0	1	0	0	1	waardering
apprehend	0	0	0	1	0	0	0	0	0	0	vasvat
apprehension	0	0	0	1	0	1	0	0	0	0	vrees
apprehensive	0	1	0	1	0	1	0	0	0	0	vreesbevange
apprentice	0	0	0	0	0	0	0	0	0	1	vakleerling
apprenticeship	0	0	0	0	0	0	0	0	0	0	vakleerlingskap
approach	0	0	0	0	0	0	0	0	0	0	benadering
approaching	0	1	0	0	0	0	0	0	0	0	nader
approbation	0	0	0	0	0	0	1	0	0	1	goedkeuring
appropriation	0	0	0	0	0	1	0	0	0	0	toe-eiening
approval	0	0	0	0	0	0	1	0	0	0	goedkeuring
approve	0	0	0	0	1	0	1	0	0	1	goedkeur
approving	0	0	0	0	0	0	1	0	0	0	goedkeur
approximate	0	0	0	0	0	0	0	0	0	0	benader
approximately	0	0	0	0	0	0	0	0	0	0	ongeveer
approximating	0	0	0	0	0	0	0	0	0	0	benader
approximation	0	0	0	0	0	0	0	0	0	0	benadering
appurtenances	0	0	0	0	0	0	0	0	0	0	toebehore
apron	0	0	0	0	0	0	0	0	0	0	voorskoot
apt	0	0	0	0	0	0	1	0	0	0	gepas
aptitude	0	0	0	0	0	0	1	0	0	0	aanleg
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akwamaryn
aquarium	0	0	0	0	0	0	0	0	0	0	akwarium
aquatic	0	0	0	0	0	0	0	0	0	0	akwatiese
aqueduct	0	0	0	0	0	0	0	0	0	0	akwaduk
aqueous	0	0	0	0	0	0	0	0	0	0	waterig
arable	0	0	0	0	0	0	0	0	0	0	bewerkbare
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitreer
arbitration	0	1	0	0	0	0	0	0	0	0	arbitrasie
arbitrator	0	0	0	0	0	0	0	0	0	1	arbiter
arbor	0	0	0	0	0	0	0	0	0	0	prieel
arc	0	0	0	0	0	0	0	0	0	0	boog
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	boog
archaeological	0	0	0	0	0	0	0	0	0	0	argeologiese
archaeologist	0	0	0	0	0	0	0	0	0	0	argeoloog
archaeology	0	1	0	0	0	0	1	0	0	0	argeologie
archaic	0	0	0	0	0	1	0	0	0	0	argaïes
archbishop	0	0	0	0	0	0	0	0	0	0	aartsbiskop
arched	0	0	0	0	0	0	0	0	0	0	geboë
archer	0	0	0	0	0	0	0	0	0	0	boogskutter
archery	0	0	0	0	0	0	0	0	0	0	boogskiet
archetype	0	0	0	0	0	0	0	0	0	0	argetipe
archipelago	0	0	0	0	0	0	0	0	0	0	argipel
architect	0	0	0	0	0	0	0	0	0	0	argitek
architecture	0	0	0	0	0	0	0	0	0	1	argitektuur
archive	0	0	0	0	0	0	0	0	0	0	argief
arctic	0	0	0	0	0	0	0	0	0	0	arktiese
ardent	0	1	0	0	1	0	1	0	0	0	vurig
ardor	0	0	0	0	0	0	1	0	0	0	ywer
arduous	0	0	0	0	0	1	0	0	0	0	moeisaam
area	0	0	0	0	0	0	0	0	0	0	gebied
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	stry
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentasie
argumentative	0	0	0	0	0	1	0	0	0	0	argumenterende
arguments	1	0	0	0	0	0	0	0	0	0	argumente
arid	0	0	0	0	0	1	0	1	0	0	dor
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasie
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokraat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokraties
arithmetic	0	0	0	0	0	0	0	0	0	0	rekenkunde
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	arm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	bewapening
armaments	0	0	0	1	0	1	0	0	0	0	wapentuig
armature	0	0	0	0	0	0	0	0	0	0	anker
armed	1	0	0	1	0	1	1	0	0	0	gewapen
armor	0	0	0	1	0	0	1	0	0	1	wapenrusting
armored	0	0	0	1	0	0	0	0	0	0	gepantser
armory	0	0	0	0	0	0	0	0	0	1	wapenkamer
arms	0	0	0	0	0	0	0	0	0	0	arms
army	0	0	0	0	0	0	0	0	0	0	weermag
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	opwekking
arouse	0	1	0	0	0	0	1	0	0	0	wek
arraignment	1	0	0	1	0	1	0	1	0	0	aanklag
arrange	0	0	0	0	0	0	0	0	0	0	reël
arranged	0	0	0	0	0	0	0	0	0	0	gereël
arrangement	0	0	0	0	0	0	0	0	0	0	reëling
array	0	0	0	0	0	0	1	0	0	0	skikking
arrears	0	0	0	0	0	1	0	0	0	0	agterstallige skuld
arrest	0	0	0	0	0	1	0	0	0	0	arrestasie
arrival	0	1	0	0	0	0	0	0	0	0	aankoms
arrive	0	1	0	0	0	0	0	0	0	0	aankom
arrogance	0	0	0	0	0	1	0	0	0	0	arrogansie
arrogant	1	0	1	0	0	1	0	0	0	0	arrogant
arrow	0	0	0	0	0	0	0	0	0	0	pyl
arsenal	0	0	0	0	0	0	0	0	0	0	arsenaal
arsenic	0	0	1	1	0	1	0	1	0	0	arseen
arson	1	0	0	1	0	1	0	0	0	0	brandstigting
art	0	1	0	0	1	0	1	1	1	0	kuns
artery	0	0	0	0	0	0	0	0	0	0	slagaar
artful	0	0	0	0	0	0	0	0	0	0	kunstig
arthropod	0	0	0	0	0	0	0	0	0	0	geleedpotige
artichoke	0	0	0	0	0	0	0	0	0	0	artisjok
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	artikels
articulate	0	0	0	0	0	0	1	0	0	0	artikuleer
articulation	0	0	0	0	0	0	1	0	0	0	artikulasie
artifice	0	0	0	0	0	0	0	0	0	0	kunsgreep
artillery	0	0	0	1	0	1	0	0	0	0	artillerie
artisan	0	0	0	0	0	0	1	0	0	0	ambagsman
artist	0	0	0	0	0	0	0	0	0	0	kunstenaar
artiste	0	0	0	0	0	0	1	0	0	0	kunstenaar
artistic	0	0	0	0	0	0	1	0	0	0	artistiek
artists	0	0	0	0	0	0	0	0	0	0	kunstenaars
ascend	0	0	0	0	0	0	0	0	0	0	opstyg
ascendancy	0	0	0	0	0	0	1	0	0	0	opkoms
ascension	0	0	0	0	0	0	0	0	0	0	hemelvaart
ascent	0	0	0	0	0	0	1	0	0	0	opgang
ascertain	0	0	0	0	0	0	0	0	0	0	vasstel
ascertained	0	0	0	0	0	0	0	0	0	0	vasgestel
ascetic	0	0	0	0	0	0	0	0	0	0	asketies
ash	0	0	0	0	0	1	0	0	0	0	as
ashamed	0	0	1	0	0	1	0	1	0	0	skaam
ashes	0	0	0	0	0	1	0	1	0	0	as
asleep	0	0	0	0	0	0	0	0	0	0	aan die slaap
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartaam
aspect	0	0	0	0	0	0	0	0	0	0	aspek
aspects	0	0	0	0	0	0	0	0	0	0	aspekte
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspirasie
aspire	0	1	0	0	1	0	1	0	0	0	streef
aspiring	0	1	0	0	1	0	1	0	0	1	aspirant
ass	0	0	0	0	0	1	0	0	0	0	gat
assail	1	0	0	1	0	1	0	0	1	0	aanval
assailant	1	0	0	1	0	1	0	1	0	0	aanvaller
assassin	1	0	0	1	0	1	0	1	0	0	sluipmoordenaar
assassinate	1	0	0	1	0	1	0	0	0	0	vermoor
assassination	1	0	0	1	0	1	0	1	0	0	sluipmoord
assault	1	0	0	1	0	1	0	0	0	0	aanranding
assay	0	0	0	0	0	0	0	0	0	0	toets
assemblage	0	0	0	0	0	0	0	0	0	0	samestelling
assemble	0	0	0	0	0	0	0	0	0	0	bymekaarmaak
assembled	0	0	0	0	0	0	0	0	0	0	saamgestel
assembly	0	0	0	0	0	0	1	0	0	1	samestelling
assent	0	0	0	0	0	0	1	0	0	0	instemming
assert	0	0	0	0	0	0	0	0	0	0	beweer
asserting	0	0	0	0	0	0	1	0	0	1	beweer
assertion	0	0	0	0	0	0	0	0	0	0	bewering
assess	0	0	0	0	0	0	0	0	0	0	assesseer
assessment	0	0	0	0	0	0	0	0	1	1	assessering
assessor	0	0	0	0	0	0	0	0	0	1	assessor
assets	0	0	0	0	0	0	1	0	0	0	bates
asshole	1	0	1	0	0	1	0	0	0	0	gat
assign	0	0	0	0	0	0	0	0	0	0	toewys
assignee	0	0	0	0	0	0	0	0	0	1	gevolmagtigde
assignment	0	0	0	0	0	0	0	0	0	0	opdrag
assimilate	0	0	0	0	0	0	0	0	0	0	assimileer
assimilation	0	0	0	0	0	0	0	0	0	0	assimilasie
assist	0	0	0	0	0	0	1	0	0	1	bystaan
assistance	0	0	0	0	0	0	1	0	0	0	hulp
assistant	0	0	0	0	0	0	0	0	0	0	assistent
associate	0	0	0	0	0	0	1	0	0	1	assosieer
association	0	0	0	0	0	0	0	0	0	1	vereniging
assorted	0	0	0	0	0	0	0	0	0	0	verskeidenheid
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	kalmeer
assumed	0	0	0	0	0	0	0	0	0	0	aanvaar
assuming	0	0	0	0	0	0	0	0	0	0	veronderstellend
assumption	0	0	0	0	0	0	0	0	0	0	aanname
assurance	0	0	0	0	0	0	1	0	0	1	versekering
assure	0	0	0	0	0	0	0	0	0	1	verseker
assured	0	0	0	0	0	0	1	0	0	1	verseker
assuredly	0	0	0	0	0	0	0	0	0	1	verseker
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroïdes
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	verstommend
astonishment	0	0	0	0	1	0	1	0	1	0	verbasing
astral	0	0	0	0	0	0	0	0	0	0	astrale
astray	0	0	0	1	0	1	0	0	0	0	dwaal
astringent	0	0	0	0	0	1	0	0	0	0	saamtrekkend
astrologer	0	1	0	0	0	0	1	0	0	0	astroloog
astrology	0	0	0	0	0	0	0	0	0	0	astrologie
astronaut	0	0	0	0	0	0	1	0	0	0	ruimtevaarder
astronomer	0	1	0	0	0	0	1	0	0	0	sterrekundige
astronomy	0	0	0	0	0	0	0	0	0	0	sterrekunde
astute	0	0	0	0	0	0	1	0	0	0	skerpsinnig
asunder	0	0	0	0	0	0	0	0	0	0	skei
asylum	0	0	0	1	0	1	0	0	0	0	asiel
asymmetric	0	0	0	0	0	0	0	0	0	0	asimmetries
asymmetry	0	0	1	0	0	0	0	0	0	0	asimmetrie
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptoties
atelier	0	0	0	0	0	0	0	0	0	0	ateljee
atheism	0	0	0	0	0	1	0	0	0	0	ateïsme
atheistic	0	0	0	0	0	0	0	0	0	0	ateïsties
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerose
athlete	0	0	0	0	0	0	1	0	0	0	atleet
athletic	0	0	0	0	0	0	1	0	0	0	atleties
athleticism	0	0	0	0	0	0	0	0	0	0	atletiek
athletics	0	0	0	0	0	0	0	0	0	0	atletiek
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfeer
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferies
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atoom
atomic	0	0	0	0	0	0	0	0	0	0	atoom
atone	0	1	0	0	1	0	1	0	0	1	versoening
atonement	0	0	0	0	0	0	1	0	0	0	versoening
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	gruwelik
atrocity	1	0	1	1	0	1	0	1	0	0	gruweldaad
atrophy	0	0	1	1	0	1	0	1	0	0	atrofie
attach	0	0	0	0	0	0	0	0	0	0	heg
attachment	0	0	0	0	0	0	1	0	0	0	aanhangsel
attack	1	0	0	1	0	1	0	0	0	0	aanval
attacking	1	0	1	1	0	1	0	1	1	0	aanval
attain	0	0	0	0	0	0	0	0	0	0	bereik
attainable	0	1	0	0	0	0	1	0	0	0	haalbaar
attainment	0	0	0	0	0	0	1	0	0	0	bereiking
attempt	0	1	0	0	0	0	0	0	0	0	poging
attendance	0	1	0	0	0	0	0	0	0	0	bywoning
attendant	0	0	0	0	0	0	1	0	0	1	bywoner
attention	0	0	0	0	0	0	1	0	0	0	aandag
attentive	0	0	0	0	0	0	1	0	0	1	aandagtig
attenuate	0	0	0	0	0	0	0	0	0	0	verswak
attenuated	0	0	0	0	0	1	0	0	0	0	verswak
attenuation	0	0	0	0	0	1	0	1	0	0	verswakking
attest	0	0	0	0	0	0	1	0	0	1	getuig
attestation	0	0	0	0	0	0	0	0	0	1	attestasie
attic	0	0	0	0	0	0	0	0	0	0	solder
attire	0	0	0	0	0	0	0	0	0	0	kleredrag
attitude	0	0	0	0	0	0	0	0	0	0	houding
attorney	1	0	0	1	0	0	1	0	0	1	prokureur
attraction	0	0	0	0	0	0	1	0	0	0	aantrekkingskrag
attractiveness	0	0	0	0	0	0	1	0	0	0	aantreklikheid
attributable	0	0	0	0	0	0	0	0	0	0	toeskryfbaar
attribute	0	0	0	0	0	0	0	0	0	0	kenmerk
attribution	0	0	0	0	0	0	0	0	0	0	toeskrywing
attrition	0	0	0	0	0	0	0	0	0	0	slytasie
auburn	0	0	0	0	0	0	0	0	0	0	rooibruin
auction	0	1	0	0	0	0	0	0	0	0	veiling
auctioneer	0	0	0	0	0	0	0	0	0	0	afslaer
audacious	0	0	0	0	0	0	0	0	0	0	vermetel
audacity	0	0	0	0	0	1	0	0	0	0	vermetelheid
audible	0	0	0	0	0	0	0	0	0	0	hoorbaar
audience	0	1	0	0	0	0	0	0	0	0	gehoor
audit	0	0	0	0	0	0	0	0	0	0	oudit
audition	0	0	0	0	0	0	0	0	0	0	oudisie
auditor	0	0	0	1	0	0	0	0	0	1	ouditeur
auditorium	0	0	0	0	0	0	0	0	0	0	ouditorium
auditory	0	0	0	0	0	0	0	0	0	0	ouditiewe
aught	0	0	0	0	0	0	0	0	0	0	enigiets
augment	0	0	0	0	0	0	1	0	0	0	aanvul
augmentation	0	0	0	0	0	0	0	0	0	0	aanvulling
august	0	0	0	0	0	0	1	0	0	0	Augustus
aunt	0	0	0	0	0	0	1	0	0	1	tannie
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspices
auspicious	0	1	0	0	1	0	1	0	0	0	gunstig
austere	0	0	0	1	0	1	0	1	0	0	streng
austerity	0	0	0	0	0	1	0	0	0	0	soberheid
authentic	0	0	0	0	1	0	1	0	0	1	outentieke
authenticate	0	0	0	0	0	0	0	0	0	1	verifieer
authentication	0	0	0	0	0	0	0	0	0	1	verifikasie
authenticity	0	0	0	0	0	0	1	0	0	1	egtheid
author	0	0	0	0	0	0	1	0	0	1	skrywer
authoritative	0	0	0	0	0	0	1	0	0	1	gesaghebbend
authority	0	0	0	0	0	0	1	0	0	1	gesag
authorization	0	0	0	0	0	0	1	0	0	1	magtiging
authorize	0	0	0	0	0	0	0	0	0	1	magtig
authorized	0	0	0	0	0	0	1	0	0	0	gemagtig
authorship	0	0	0	0	0	0	0	0	0	0	outeurskap
auto	0	0	0	0	0	0	0	0	0	0	outo
autobiography	0	0	0	0	0	0	0	0	0	0	outobiografie
autocratic	0	0	0	0	0	1	0	0	0	0	outokraties
autograph	0	0	0	0	0	0	0	0	0	0	handtekening
automatic	0	0	0	0	0	0	0	0	0	1	outomaties
automobile	0	0	0	0	0	0	0	0	0	0	motor
autonomy	0	0	0	0	0	0	0	0	0	0	outonomie
autopsy	0	0	1	1	0	1	0	1	0	0	lykskouing
autumn	0	0	0	0	0	0	0	0	0	0	herfs
auxiliary	0	0	0	0	0	0	0	0	0	0	hulp
avail	0	0	0	0	0	0	0	0	0	0	gebruik
avalanche	0	0	0	1	0	1	0	1	1	0	stortvloed
avarice	1	0	1	0	0	1	0	0	0	0	gierigheid
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	wreker
avenue	0	0	0	0	0	0	0	0	0	0	laan
aver	0	0	0	0	0	0	0	0	0	0	gem
average	0	0	0	0	0	0	0	0	0	0	gemiddeld
averse	1	0	1	1	0	1	0	0	0	0	afkeer
aversion	1	0	1	1	0	1	0	0	0	0	afkeer
avert	0	0	0	0	0	0	0	0	0	0	afwend
aviary	0	0	0	0	0	0	0	0	0	0	voëlhok
aviation	0	0	0	0	0	0	0	0	0	0	lugvaart
aviator	0	0	0	0	0	0	0	0	0	0	vlieënier
avid	0	0	0	0	0	0	0	0	0	0	ywerig
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	verhoed
avoidance	0	0	0	1	0	1	0	0	0	0	vermyding
avoiding	0	0	0	1	0	0	0	0	0	0	vermy
await	0	1	0	0	0	0	0	0	0	0	wag
awake	0	0	0	0	0	0	0	0	0	0	wakker
awaken	0	0	0	0	0	0	0	0	0	0	ontwaak
award	0	1	0	0	1	0	1	0	1	1	toekenning
