English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Haitian-Creole Word
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezi
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestezi
anal	0	0	0	0	0	1	0	0	0	0	nan dèyè
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	analòg
analogue	0	0	0	0	0	0	0	0	0	0	analòg
analogy	0	0	0	0	0	0	0	0	0	0	analoji
analysis	0	0	0	0	0	0	0	0	0	0	analiz
analyst	0	1	0	0	0	0	1	0	0	1	analis
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	analize
analyzer	0	0	0	0	0	0	0	0	0	0	analizeur
anarchism	1	0	0	1	0	1	0	0	0	0	anachis
anarchist	1	0	0	1	0	1	0	0	0	0	anachis
anarchy	1	0	0	1	0	1	0	0	0	0	anachi
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoz
anathema	1	0	1	1	0	1	0	1	0	0	anatem
anatomic	0	0	0	0	0	0	0	0	0	0	anatomik
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	zansèt
ancestral	0	0	0	0	0	0	0	0	0	1	zansèt
ancestry	0	0	0	0	0	0	0	0	0	0	zansèt
anchor	0	0	0	0	0	0	1	0	0	0	jete lank
anchorage	0	0	0	0	0	0	1	1	0	0	anchorage
ancient	0	0	0	0	0	1	0	0	0	0	ansyen
ancillary	0	0	0	0	0	0	0	0	0	0	oksilyè
androgen	0	0	0	0	0	0	0	0	0	0	androjèn
anemone	0	0	0	0	0	0	0	0	0	0	anemòn
anew	0	0	0	0	0	0	0	0	0	0	ankò
angel	0	1	0	0	1	0	1	0	1	1	anj
angelic	0	0	0	0	1	0	1	0	0	1	zanj
anger	1	0	0	0	0	1	0	0	0	0	kòlè
angina	0	0	0	1	0	1	0	0	0	0	anjin
angiography	0	0	0	0	0	0	0	0	0	0	anjyografi
angle	0	0	0	0	0	0	0	0	0	0	ang
angling	0	1	0	0	0	1	0	0	0	0	pêche
angry	1	0	1	0	0	1	0	0	0	0	fache
anguish	1	0	0	1	0	1	0	1	0	0	kè sere
angular	0	0	0	0	0	0	0	0	0	0	angilè
anhydrous	0	0	0	0	0	0	0	0	0	0	anidrid
animal	0	0	0	0	0	0	0	0	0	0	bèt
animate	0	0	0	0	0	0	1	0	0	0	anime
animated	0	0	0	0	1	0	1	0	0	0	anime
animation	0	0	0	0	0	0	0	0	0	0	animasyon
animosity	1	0	1	1	0	1	0	1	0	0	animozite
animus	1	0	0	0	0	1	0	0	0	0	animo
ankle	0	0	0	0	0	0	0	0	0	0	cheviy
annals	0	0	0	0	0	0	0	0	0	0	annal
annex	0	0	0	0	0	0	0	0	0	0	anèks
annexation	0	0	0	0	0	0	0	0	0	0	aneksyon
annexe	0	0	0	0	0	0	0	0	0	0	anèks
annihilate	1	0	0	1	0	1	0	0	0	0	anile
annihilated	1	0	0	1	0	1	0	1	0	0	anile
annihilation	1	0	0	1	0	1	0	1	0	0	aniilasyon
annotate	0	0	0	0	0	0	0	0	0	0	anote
annotation	0	0	0	0	0	0	0	0	0	0	annotation
announce	0	0	0	0	0	0	0	0	0	0	anonse
announcement	0	1	0	0	0	0	0	0	0	0	anons
annoy	1	0	1	0	0	1	0	0	0	0	anbete
annoyance	1	0	1	0	0	1	0	0	0	0	anmèdman
annoying	1	0	0	0	0	1	0	0	0	0	anmèdan
annuity	0	0	0	0	0	0	0	0	0	0	anwite
annul	0	0	0	0	0	1	0	0	0	0	anile
annular	0	0	0	0	0	0	0	0	0	0	annulaire
annulment	0	0	0	0	0	1	0	1	0	0	anilasyon
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	wenksyon
anomalous	0	0	0	0	0	0	0	0	0	0	anòmal
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	reponn
answerable	0	0	0	0	0	0	0	0	0	1	reponn
answering	0	0	0	0	0	0	0	0	0	0	reponn
ant	0	0	0	0	0	0	0	0	0	0	foumi
antagonism	1	0	0	0	0	1	0	0	0	0	antagonis
antagonist	1	0	0	0	0	1	0	0	0	0	antagonis
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonis
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antilope
antenna	0	0	0	0	0	0	0	0	0	0	antèn
anterior	0	0	0	0	0	0	0	0	0	0	antérieure
anthem	0	0	0	0	0	0	0	0	0	0	im
anthology	0	0	0	0	0	0	0	0	0	0	antoloji
anthrax	0	0	1	1	0	1	0	1	0	0	antraks
anthropology	0	0	0	0	0	0	0	0	0	0	antwopoloji
antibiotic	0	0	0	0	0	0	0	0	0	0	antibyotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibyotik
antichrist	1	0	1	1	0	1	0	0	0	0	antikristyanism
anticipation	0	1	0	0	0	0	0	0	0	0	antisipasyon
anticipatory	0	1	0	0	0	0	0	0	0	0	antisipasyon
antidote	0	1	0	0	0	0	1	0	0	1	antidot
antifungal	0	0	0	0	0	0	1	0	0	1	antifonjik
antimony	0	0	0	0	0	0	0	0	0	0	antimwàn
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	demode
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	lantikite
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisosyal
antithesis	1	0	0	0	0	1	0	0	0	0	antitez
antithetical	0	0	0	0	0	0	0	0	0	0	antitetik
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	enkyetid
anxious	0	1	0	1	0	1	0	0	0	0	enkyete
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	vit
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apatman
apathetic	0	0	0	0	0	1	0	1	0	0	apatik
apathy	0	0	0	0	0	1	0	1	0	0	apati
ape	0	0	0	0	0	0	0	0	0	0	makak
aperture	0	0	0	0	0	0	0	0	0	0	ouvèti
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	afid
apiece	0	0	0	0	0	0	0	0	0	0	yon moso
aplomb	0	0	0	0	0	0	1	0	0	0	aplonm
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalips
apologetic	0	0	0	0	0	0	1	0	0	1	ekskiz
apologist	0	0	0	0	0	0	0	0	0	0	eskiz
apologize	0	0	0	0	0	0	1	1	0	1	mande padon
apology	0	0	0	0	0	0	1	0	0	0	ekskiz
apostasy	0	0	0	0	0	0	0	0	0	0	apostazi
apostate	0	0	0	0	0	0	0	0	0	0	aposta
apostle	0	0	0	0	0	0	1	0	0	1	apot
apostolic	0	0	0	0	0	0	0	0	0	1	apostolik
apostrophe	0	0	0	0	0	0	0	0	0	0	apòt
appalling	0	0	1	1	0	1	0	0	0	0	terib
apparatus	0	0	0	0	0	0	0	0	0	0	aparèy
apparel	0	0	0	0	0	0	0	0	0	0	rad
apparently	0	0	0	0	0	0	0	0	0	0	aparamman
apparition	0	0	0	1	0	0	0	0	1	0	aparisyon
appeal	0	1	0	0	0	0	0	0	0	0	apèl
appearance	0	0	0	0	0	0	0	0	0	0	aparans
appease	0	0	0	0	0	0	0	0	0	0	apeze
appellant	0	0	0	0	0	0	0	0	0	0	apèl
append	0	0	0	0	0	0	0	0	0	0	mete
appendage	0	0	0	0	0	0	0	0	0	0	apendis
appendicitis	0	0	0	1	0	1	0	1	0	0	apendisit
appendix	0	0	0	0	0	0	0	0	0	0	apendis
appetite	0	0	0	0	0	0	0	0	0	0	apeti
appetizer	0	0	0	0	0	0	0	0	0	0	aperitif
applause	0	0	0	0	1	0	1	0	1	1	aplodisman
apple	0	0	0	0	0	0	0	0	0	0	pòm
appliance	0	0	0	0	0	0	0	0	0	0	aparèy
appliances	0	0	0	0	0	0	0	0	0	0	aparèy yo
applicability	0	0	0	0	0	0	0	0	0	0	aplikabilite
applicable	0	0	0	0	0	0	0	0	0	0	aplikab
applicant	0	1	0	0	0	0	0	0	0	0	aplikan
application	0	0	0	0	0	0	0	0	0	0	aplikasyon
apply	0	0	0	0	0	0	0	0	0	0	aplike
appoint	0	0	0	0	0	0	0	0	0	0	nonmen
appointment	0	0	0	0	0	0	0	0	0	0	randevou
appointments	0	0	0	0	0	0	0	0	0	0	randevou
apportion	0	0	0	0	0	0	0	0	0	0	pwopòsyon
apportionment	0	0	0	0	0	0	0	0	0	0	aporasyon
appraise	0	0	0	0	0	0	0	0	0	0	evalye
appreciable	0	0	0	0	0	0	0	0	0	0	apresyab
appreciation	0	0	0	0	1	0	1	0	0	1	apresyasyon
apprehend	0	0	0	1	0	0	0	0	0	0	arete
apprehension	0	0	0	1	0	1	0	0	0	0	arèstasyon
apprehensive	0	1	0	1	0	1	0	0	0	0	pè
apprentice	0	0	0	0	0	0	0	0	0	1	apranti
apprenticeship	0	0	0	0	0	0	0	0	0	0	aprantisaj
approach	0	0	0	0	0	0	0	0	0	0	apwòch
approaching	0	1	0	0	0	0	0	0	0	0	apwoche
approbation	0	0	0	0	0	0	1	0	0	1	apwobasyon
appropriation	0	0	0	0	0	1	0	0	0	0	afektasyon
approval	0	0	0	0	0	0	1	0	0	0	apwouve
approve	0	0	0	0	1	0	1	0	0	1	apwouve
approving	0	0	0	0	0	0	1	0	0	0	aprouve
approximate	0	0	0	0	0	0	0	0	0	0	apwoksimatif
approximately	0	0	0	0	0	0	0	0	0	0	apeprè
approximating	0	0	0	0	0	0	0	0	0	0	apwoksimatif
approximation	0	0	0	0	0	0	0	0	0	0	apwoksimasyon
appurtenances	0	0	0	0	0	0	0	0	0	0	ekipman yo
apron	0	0	0	0	0	0	0	0	0	0	tabliye
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	aptitid
aqua	0	0	0	0	0	0	0	0	0	0	akwa
aquamarine	0	0	0	0	0	0	0	0	0	0	akwamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akwaryòm
aquatic	0	0	0	0	0	0	0	0	0	0	akwatik
aqueduct	0	0	0	0	0	0	0	0	0	0	akeduk
aqueous	0	0	0	0	0	0	0	0	0	0	akeuz
arable	0	0	0	0	0	0	0	0	0	0	arab
arbiter	0	0	0	0	0	0	0	0	0	1	abit
arbitrate	0	0	0	0	0	0	0	0	0	0	abitye
arbitration	0	1	0	0	0	0	0	0	0	0	abitraj
arbitrator	0	0	0	0	0	0	0	0	0	1	abit
arbor	0	0	0	0	0	0	0	0	0	0	tonèl
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	vout
archaeological	0	0	0	0	0	0	0	0	0	0	akeyolojik
archaeologist	0	0	0	0	0	0	0	0	0	0	akeyològ
archaeology	0	1	0	0	0	0	1	0	0	0	akeyoloji
archaic	0	0	0	0	0	1	0	0	0	0	akayik
archbishop	0	0	0	0	0	0	0	0	0	0	monsevèk
arched	0	0	0	0	0	0	0	0	0	0	vout
archer	0	0	0	0	0	0	0	0	0	0	banza
archery	0	0	0	0	0	0	0	0	0	0	archery
archetype	0	0	0	0	0	0	0	0	0	0	arketip
archipelago	0	0	0	0	0	0	0	0	0	0	achipèl
architect	0	0	0	0	0	0	0	0	0	0	achitèk
architecture	0	0	0	0	0	0	0	0	0	1	achitekti
archive	0	0	0	0	0	0	0	0	0	0	achiv
arctic	0	0	0	0	0	0	0	0	0	0	aktik
ardent	0	1	0	0	1	0	1	0	0	0	chod
ardor	0	0	0	0	0	0	1	0	0	0	ardeur
arduous	0	0	0	0	0	1	0	0	0	0	difisil
area	0	0	0	0	0	0	0	0	0	0	zòn nan
arena	0	0	0	0	0	0	0	0	0	0	tèren
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ajan
argue	1	0	0	0	0	1	0	0	0	0	diskite
argument	1	0	0	0	0	1	0	0	0	0	agiman
argumentation	1	0	0	0	0	0	0	0	0	0	agimantasyon
argumentative	0	0	0	0	0	1	0	0	0	0	agimantif
arguments	1	0	0	0	0	0	0	0	0	0	agiman
arid	0	0	0	0	0	1	0	1	0	0	arid
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasi
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratik
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetik
ark	0	0	0	0	0	0	0	0	0	0	lach
arm	0	0	0	0	0	0	0	0	0	0	bra
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	zam
armaments	0	0	0	1	0	1	0	0	0	0	zam
armature	0	0	0	0	0	0	0	0	0	0	armati
armed	1	0	0	1	0	1	1	0	0	0	ame
armor	0	0	0	1	0	0	1	0	0	1	zam
armored	0	0	0	1	0	0	0	0	0	0	blende
armory	0	0	0	0	0	0	0	0	0	1	depo zam
arms	0	0	0	0	0	0	0	0	0	0	bra
army	0	0	0	0	0	0	0	0	0	0	lame
aroma	0	0	0	0	0	0	1	0	0	0	bon sant
arousal	0	0	0	0	0	0	0	0	0	0	eksitasyon
arouse	0	1	0	0	0	0	1	0	0	0	eksite
arraignment	1	0	0	1	0	1	0	1	0	0	akizasyon
arrange	0	0	0	0	0	0	0	0	0	0	ranje
arranged	0	0	0	0	0	0	0	0	0	0	ranje
arrangement	0	0	0	0	0	0	0	0	0	0	aranjman
array	0	0	0	0	0	0	1	0	0	0	etalaj
arrears	0	0	0	0	0	1	0	0	0	0	aryere yo
arrest	0	0	0	0	0	1	0	0	0	0	arete
arrival	0	1	0	0	0	0	0	0	0	0	arive
arrive	0	1	0	0	0	0	0	0	0	0	rive
arrogance	0	0	0	0	0	1	0	0	0	0	awogans
arrogant	1	0	1	0	0	1	0	0	0	0	arogan
arrow	0	0	0	0	0	0	0	0	0	0	flèch
arsenal	0	0	0	0	0	0	0	0	0	0	asenal
arsenic	0	0	1	1	0	1	0	1	0	0	asenik
arson	1	0	0	1	0	1	0	0	0	0	mete dife
art	0	1	0	0	1	0	1	1	1	0	atizay
artery	0	0	0	0	0	0	0	0	0	0	atè
artful	0	0	0	0	0	0	0	0	0	0	atizan
arthropod	0	0	0	0	0	0	0	0	0	0	atwopod
artichoke	0	0	0	0	0	0	0	0	0	0	aticho
article	0	0	0	0	0	0	0	0	0	0	atik
articles	0	0	0	0	0	0	0	0	0	0	atik yo
articulate	0	0	0	0	0	0	1	0	0	0	atikile
articulation	0	0	0	0	0	0	1	0	0	0	atikilasyon
artifice	0	0	0	0	0	0	0	0	0	0	atifisyèl
artillery	0	0	0	1	0	1	0	0	0	0	atiri
artisan	0	0	0	0	0	0	1	0	0	0	atizan
artist	0	0	0	0	0	0	0	0	0	0	atis
artiste	0	0	0	0	0	0	1	0	0	0	atis
artistic	0	0	0	0	0	0	1	0	0	0	atistik
artists	0	0	0	0	0	0	0	0	0	0	atis
ascend	0	0	0	0	0	0	0	0	0	0	monte
ascendancy	0	0	0	0	0	0	1	0	0	0	dominasyon
ascension	0	0	0	0	0	0	0	0	0	0	asansyon
ascent	0	0	0	0	0	0	1	0	0	0	monte
ascertain	0	0	0	0	0	0	0	0	0	0	rann kont
ascertained	0	0	0	0	0	0	0	0	0	0	konstate
ascetic	0	0	0	0	0	0	0	0	0	0	asèt
ash	0	0	0	0	0	1	0	0	0	0	sann
ashamed	0	0	1	0	0	1	0	1	0	0	wont
ashes	0	0	0	0	0	1	0	1	0	0	sann
asleep	0	0	0	0	0	0	0	0	0	0	dòmi
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	aspè
aspects	0	0	0	0	0	0	0	0	0	0	aspè yo
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspirasyon
aspire	0	1	0	0	1	0	1	0	0	0	aspire
aspiring	0	1	0	0	1	0	1	0	0	1	aspiran
ass	0	0	0	0	0	1	0	0	0	0	bourik
assail	1	0	0	1	0	1	0	0	1	0	atake
assailant	1	0	0	1	0	1	0	1	0	0	atakan
assassin	1	0	0	1	0	1	0	1	0	0	asasen
assassinate	1	0	0	1	0	1	0	0	0	0	asasinen
assassination	1	0	0	1	0	1	0	1	0	0	asasina
assault	1	0	0	1	0	1	0	0	0	0	atak
assay	0	0	0	0	0	0	0	0	0	0	esè
assemblage	0	0	0	0	0	0	0	0	0	0	asanblaj
assemble	0	0	0	0	0	0	0	0	0	0	rasanble
assembled	0	0	0	0	0	0	0	0	0	0	reyini
assembly	0	0	0	0	0	0	1	0	0	1	Asanble
assent	0	0	0	0	0	0	1	0	0	0	konsantman
assert	0	0	0	0	0	0	0	0	0	0	afime
asserting	0	0	0	0	0	0	1	0	0	1	revandike
assertion	0	0	0	0	0	0	0	0	0	0	afimasyon
assess	0	0	0	0	0	0	0	0	0	0	evalye
assessment	0	0	0	0	0	0	0	0	1	1	evalyasyon
assessor	0	0	0	0	0	0	0	0	0	1	evalyatè
assets	0	0	0	0	0	0	1	0	0	0	byen yo
asshole	1	0	1	0	0	1	0	0	0	0	bourik
assign	0	0	0	0	0	0	0	0	0	0	plase
assignee	0	0	0	0	0	0	0	0	0	1	deziyen
assignment	0	0	0	0	0	0	0	0	0	0	devwa
assimilate	0	0	0	0	0	0	0	0	0	0	asimile
assimilation	0	0	0	0	0	0	0	0	0	0	asimilasyon
assist	0	0	0	0	0	0	1	0	0	1	ede
assistance	0	0	0	0	0	0	1	0	0	0	asistans
assistant	0	0	0	0	0	0	0	0	0	0	asistan
associate	0	0	0	0	0	0	1	0	0	1	asosye
association	0	0	0	0	0	0	0	0	0	1	asosyasyon
assorted	0	0	0	0	0	0	0	0	0	0	asòti
assortment	0	0	0	0	0	0	0	0	0	0	asòtiman
assuage	0	0	0	0	0	0	1	0	0	0	soulaje
assumed	0	0	0	0	0	0	0	0	0	0	sipoze
assuming	0	0	0	0	0	0	0	0	0	0	sipoze
assumption	0	0	0	0	0	0	0	0	0	0	sipozisyon
assurance	0	0	0	0	0	0	1	0	0	1	asirans
assure	0	0	0	0	0	0	0	0	0	1	asire
assured	0	0	0	0	0	0	1	0	0	1	asire
assuredly	0	0	0	0	0	0	0	0	0	1	asireman
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	astewoyid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	etonan
astonishment	0	0	0	0	1	0	1	0	1	0	sezi
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	egare
astringent	0	0	0	0	0	1	0	0	0	0	dur
astrologer	0	1	0	0	0	0	1	0	0	0	astrològ
astrology	0	0	0	0	0	0	0	0	0	0	astwoloji
astronaut	0	0	0	0	0	0	1	0	0	0	astronot
astronomer	0	1	0	0	0	0	1	0	0	0	astwonòm
astronomy	0	0	0	0	0	0	0	0	0	0	astwonomi
astute	0	0	0	0	0	0	1	0	0	0	rize
asunder	0	0	0	0	0	0	0	0	0	0	separe
asylum	0	0	0	1	0	1	0	0	0	0	azil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetri
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateism
atheistic	0	0	0	0	0	0	0	0	0	0	ate
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroz
athlete	0	0	0	0	0	0	1	0	0	0	atlèt
athletic	0	0	0	0	0	0	1	0	0	0	atletik
athleticism	0	0	0	0	0	0	0	0	0	0	atletik
athletics	0	0	0	0	0	0	0	0	0	0	atletik
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfè
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferik
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atòm
atomic	0	0	0	0	0	0	0	0	0	0	atomik
atone	0	1	0	0	1	0	1	0	0	1	ekspye
atonement	0	0	0	0	0	0	1	0	0	0	ekspyasyon
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	atros
atrocity	1	0	1	1	0	1	0	1	0	0	atrosite
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	tache
attachment	0	0	0	0	0	0	1	0	0	0	atachman
attack	1	0	0	1	0	1	0	0	0	0	atak
attacking	1	0	1	1	0	1	0	1	1	0	atake
attain	0	0	0	0	0	0	0	0	0	0	atenn
attainable	0	1	0	0	0	0	1	0	0	0	posib
attainment	0	0	0	0	0	0	1	0	0	0	akonplisman
attempt	0	1	0	0	0	0	0	0	0	0	tantativ
attendance	0	1	0	0	0	0	0	0	0	0	prezans
attendant	0	0	0	0	0	0	1	0	0	1	asistan
attention	0	0	0	0	0	0	1	0	0	0	atansyon
attentive	0	0	0	0	0	0	1	0	0	1	atantif
attenuate	0	0	0	0	0	0	0	0	0	0	atténuer
attenuated	0	0	0	0	0	1	0	0	0	0	atténué
attenuation	0	0	0	0	0	1	0	1	0	0	atténuation
attest	0	0	0	0	0	0	1	0	0	1	ateste
attestation	0	0	0	0	0	0	0	0	0	1	atestasyon
attic	0	0	0	0	0	0	0	0	0	0	grenye
attire	0	0	0	0	0	0	0	0	0	0	rad
attitude	0	0	0	0	0	0	0	0	0	0	atitid
attorney	1	0	0	1	0	0	1	0	0	1	avoka
attraction	0	0	0	0	0	0	1	0	0	0	atraksyon
attractiveness	0	0	0	0	0	0	1	0	0	0	plus
attributable	0	0	0	0	0	0	0	0	0	0	atribiye
attribute	0	0	0	0	0	0	0	0	0	0	atribi
attribution	0	0	0	0	0	0	0	0	0	0	atribisyon
attrition	0	0	0	0	0	0	0	0	0	0	attrisyon
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	vann piblik
auctioneer	0	0	0	0	0	0	0	0	0	0	vann piblik
audacious	0	0	0	0	0	0	0	0	0	0	odasye
audacity	0	0	0	0	0	1	0	0	0	0	odas
audible	0	0	0	0	0	0	0	0	0	0	tande
audience	0	1	0	0	0	0	0	0	0	0	odyans lan
audit	0	0	0	0	0	0	0	0	0	0	odit
audition	0	0	0	0	0	0	0	0	0	0	odisyon
auditor	0	0	0	1	0	0	0	0	0	1	oditè
auditorium	0	0	0	0	0	0	0	0	0	0	oditoryòm
auditory	0	0	0	0	0	0	0	0	0	0	oditif
aught	0	0	0	0	0	0	0	0	0	0	anyen
augment	0	0	0	0	0	0	1	0	0	0	ogmante
augmentation	0	0	0	0	0	0	0	0	0	0	ogmantasyon
august	0	0	0	0	0	0	1	0	0	0	out
aunt	0	0	0	0	0	0	1	0	0	1	matant
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	ejid
auspicious	0	1	0	0	1	0	1	0	0	0	favorab
austere	0	0	0	1	0	1	0	1	0	0	sevè
austerity	0	0	0	0	0	1	0	0	0	0	osterize
authentic	0	0	0	0	1	0	1	0	0	1	natif natal
authenticate	0	0	0	0	0	0	0	0	0	1	otantifye
authentication	0	0	0	0	0	0	0	0	0	1	otantifikasyon
authenticity	0	0	0	0	0	0	1	0	0	1	otantisite
author	0	0	0	0	0	0	1	0	0	1	otè
authoritative	0	0	0	0	0	0	1	0	0	1	otorite
authority	0	0	0	0	0	0	1	0	0	1	otorite
authorization	0	0	0	0	0	0	1	0	0	1	otorizasyon
authorize	0	0	0	0	0	0	0	0	0	1	otorize
authorized	0	0	0	0	0	0	1	0	0	0	otorize
authorship	0	0	0	0	0	0	0	0	0	0	patènite
auto	0	0	0	0	0	0	0	0	0	0	oto
autobiography	0	0	0	0	0	0	0	0	0	0	otobiyografi
autocratic	0	0	0	0	0	1	0	0	0	0	otokratik
autograph	0	0	0	0	0	0	0	0	0	0	otograf
automatic	0	0	0	0	0	0	0	0	0	1	otomatik
automobile	0	0	0	0	0	0	0	0	0	0	otomobil
autonomy	0	0	0	0	0	0	0	0	0	0	otonomi
autopsy	0	0	1	1	0	1	0	1	0	0	otopsi
autumn	0	0	0	0	0	0	0	0	0	0	otòn
auxiliary	0	0	0	0	0	0	0	0	0	0	oksilyè
avail	0	0	0	0	0	0	0	0	0	0	pwofite
avalanche	0	0	0	1	0	1	0	1	1	0	lavalas
avarice	1	0	1	0	0	1	0	0	0	0	avaris
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	vanje
avenue	0	0	0	0	0	0	0	0	0	0	avni
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	mwayèn
averse	1	0	1	1	0	1	0	0	0	0	advèrsèr
aversion	1	0	1	1	0	1	0	0	0	0	degoutans
avert	0	0	0	0	0	0	0	0	0	0	evite
aviary	0	0	0	0	0	0	0	0	0	0	aviary
aviation	0	0	0	0	0	0	0	0	0	0	avyasyon
aviator	0	0	0	0	0	0	0	0	0	0	avyatè
avid	0	0	0	0	0	0	0	0	0	0	grangou
avocado	0	0	0	0	0	0	0	0	0	0	zaboka
avoid	0	0	0	1	0	1	0	0	0	0	evite
avoidance	0	0	0	1	0	1	0	0	0	0	evite
avoiding	0	0	0	1	0	0	0	0	0	0	evite
await	0	1	0	0	0	0	0	0	0	0	tann
awake	0	0	0	0	0	0	0	0	0	0	reveye
awaken	0	0	0	0	0	0	0	0	0	0	reveye
award	0	1	0	0	1	0	1	0	1	1	prim
awe	0	0	0	0	0	0	0	0	0	0	tranble
awful	1	0	1	1	0	1	0	1	0	0	terib
awkwardness	0	0	1	0	0	1	0	0	0	0	malèz
awning	0	0	0	0	0	0	0	0	0	0	bawn
awry	0	0	0	0	0	1	0	0	0	0	mal
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	aksyòm
axiomatic	0	0	0	0	0	0	0	0	0	1	aksyomatik
axis	0	0	0	0	0	0	0	0	0	0	aks
axle	0	0	0	0	0	0	0	0	0	0	aks
ay	0	0	0	0	0	0	1	0	0	0	ay
aye	0	0	0	0	0	0	1	0	0	0	wi
azimuth	0	0	0	0	0	0	0	0	0	0	azimit
azure	0	0	0	0	0	0	0	0	0	0	azur
babble	0	0	0	0	0	1	0	0	0	0	babile
babbling	0	0	0	0	0	1	0	0	0	0	babonnen
baboon	0	0	1	0	0	1	0	0	0	0	babouin
baby	0	0	0	0	1	0	1	0	0	0	ti bebe
