English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Serbian Word
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестезија
anaesthetic	0	0	0	0	0	0	0	0	0	0	анестетик
anal	0	0	0	0	0	1	0	0	0	0	анал
analgesic	0	0	0	0	0	0	0	0	0	0	аналгетик
analogous	0	0	0	0	0	0	0	0	0	0	аналогно
analogue	0	0	0	0	0	0	0	0	0	0	аналогни
analogy	0	0	0	0	0	0	0	0	0	0	аналогија
analysis	0	0	0	0	0	0	0	0	0	0	анализа
analyst	0	1	0	0	0	0	1	0	0	1	аналитичар
analytic	0	0	0	0	0	0	0	0	0	0	аналитички
analyze	0	0	0	0	0	0	0	0	0	0	анализирати
analyzer	0	0	0	0	0	0	0	0	0	0	анализатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархизам
anarchist	1	0	0	1	0	1	0	0	0	0	анархиста
anarchy	1	0	0	1	0	1	0	0	0	0	анархија
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоза
anathema	1	0	1	1	0	1	0	1	0	0	анатема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомски
anatomy	0	0	0	0	0	0	0	0	0	0	анатомија
ancestor	0	0	0	0	0	0	0	0	0	0	предак
ancestral	0	0	0	0	0	0	0	0	0	1	предака
ancestry	0	0	0	0	0	0	0	0	0	0	предака
anchor	0	0	0	0	0	0	1	0	0	0	сидро
anchorage	0	0	0	0	0	0	1	1	0	0	сидриште
ancient	0	0	0	0	0	1	0	0	0	0	древни
ancillary	0	0	0	0	0	0	0	0	0	0	помоћни
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемоне
anew	0	0	0	0	0	0	0	0	0	0	изнова
angel	0	1	0	0	1	0	1	0	1	1	анђео
angelic	0	0	0	0	1	0	1	0	0	1	анђеоски
anger	1	0	0	0	0	1	0	0	0	0	љутња
angina	0	0	0	1	0	1	0	0	0	0	ангина
angiography	0	0	0	0	0	0	0	0	0	0	ангиографија
angle	0	0	0	0	0	0	0	0	0	0	угао
angling	0	1	0	0	0	1	0	0	0	0	пецарење
angry	1	0	1	0	0	1	0	0	0	0	љут
anguish	1	0	0	1	0	1	0	1	0	0	тескоба
angular	0	0	0	0	0	0	0	0	0	0	угаона
anhydrous	0	0	0	0	0	0	0	0	0	0	безводни
animal	0	0	0	0	0	0	0	0	0	0	животиња
animate	0	0	0	0	0	0	1	0	0	0	анимирати
animated	0	0	0	0	1	0	1	0	0	0	анимирани
animation	0	0	0	0	0	0	0	0	0	0	анимација
animosity	1	0	1	1	0	1	0	1	0	0	анимозитет
animus	1	0	0	0	0	1	0	0	0	0	анимус
ankle	0	0	0	0	0	0	0	0	0	0	чланак
annals	0	0	0	0	0	0	0	0	0	0	анали
annex	0	0	0	0	0	0	0	0	0	0	анекс
annexation	0	0	0	0	0	0	0	0	0	0	анексија
annexe	0	0	0	0	0	0	0	0	0	0	анекс
annihilate	1	0	0	1	0	1	0	0	0	0	поништити
annihilated	1	0	0	1	0	1	0	1	0	0	поништен
annihilation	1	0	0	1	0	1	0	1	0	0	уништење
annotate	0	0	0	0	0	0	0	0	0	0	анотирати
annotation	0	0	0	0	0	0	0	0	0	0	Анотација
announce	0	0	0	0	0	0	0	0	0	0	објавити
announcement	0	1	0	0	0	0	0	0	0	0	саопштење
annoy	1	0	1	0	0	1	0	0	0	0	нервирати
annoyance	1	0	1	0	0	1	0	0	0	0	досађивање
annoying	1	0	0	0	0	1	0	0	0	0	досадно
annuity	0	0	0	0	0	0	0	0	0	0	ануитет
annul	0	0	0	0	0	1	0	0	0	0	поништити
annular	0	0	0	0	0	0	0	0	0	0	прстенасти
annulment	0	0	0	0	0	1	0	1	0	0	поништење
annulus	0	0	0	0	0	0	0	0	0	0	аннулус
anointing	0	0	0	0	0	0	0	0	0	0	миропомазање
anomalous	0	0	0	0	0	0	0	0	0	0	аномалан
anomaly	0	0	0	1	0	1	0	0	1	0	аномалија
anon	0	0	0	0	0	0	0	0	0	0	анон
anonymous	0	0	0	0	0	1	0	0	0	0	анонимни
answer	0	0	0	0	0	0	0	0	0	0	одговор
answerable	0	0	0	0	0	0	0	0	0	1	одговоран
answering	0	0	0	0	0	0	0	0	0	0	одговарајући
ant	0	0	0	0	0	0	0	0	0	0	ант
antagonism	1	0	0	0	0	1	0	0	0	0	антагонизам
antagonist	1	0	0	0	0	1	0	0	0	0	антагониста
antagonistic	1	0	1	0	0	1	0	0	0	0	антагонистички
ante	0	0	0	0	0	0	0	0	0	0	анте
antecedent	0	0	0	0	0	0	0	0	0	0	претходница
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антена
anterior	0	0	0	0	0	0	0	0	0	0	предњи
anthem	0	0	0	0	0	0	0	0	0	0	химна
anthology	0	0	0	0	0	0	0	0	0	0	антологија
anthrax	0	0	1	1	0	1	0	1	0	0	антракс
anthropology	0	0	0	0	0	0	0	0	0	0	антропологија
antibiotic	0	0	0	0	0	0	0	0	0	0	антибиотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибиотици
antichrist	1	0	1	1	0	1	0	0	0	0	антихрист
anticipation	0	1	0	0	0	0	0	0	0	0	ишчекивање
anticipatory	0	1	0	0	0	0	0	0	0	0	антиципативно
antidote	0	1	0	0	0	0	1	0	0	1	противотров
antifungal	0	0	0	0	0	0	1	0	0	1	антифунгални
antimony	0	0	0	0	0	0	0	0	0	0	антимона
antipathy	1	0	1	0	0	1	0	0	0	0	антипатија
antiquarian	0	0	0	0	0	0	0	0	0	0	антиквар
antiquated	0	0	0	0	0	1	0	0	0	0	застарели
antique	0	0	0	0	0	0	1	0	0	0	старински
antiquity	0	0	0	0	0	0	0	0	0	0	антике
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептик
antisocial	1	0	1	1	0	1	0	1	0	0	асоцијална
antithesis	1	0	0	0	0	1	0	0	0	0	антитеза
antithetical	0	0	0	0	0	0	0	0	0	0	антитетички
antiviral	0	0	0	0	0	0	0	0	0	0	антивирусно
antler	0	0	0	0	0	0	0	0	0	0	рог
anvil	0	0	0	0	0	0	0	0	0	0	наковањ
anxiety	1	1	0	1	0	1	0	1	0	0	анксиозност
anxious	0	1	0	1	0	1	0	0	0	0	узнемирен
aorta	0	0	0	0	0	0	0	0	0	0	аорте
apace	0	0	0	0	0	0	0	0	0	0	апаце
apache	0	0	0	1	0	1	0	0	0	0	апацхе
apartment	0	0	0	0	0	0	0	0	0	0	стан
apathetic	0	0	0	0	0	1	0	1	0	0	апатичан
apathy	0	0	0	0	0	1	0	1	0	0	апатија
ape	0	0	0	0	0	0	0	0	0	0	мајмуна
aperture	0	0	0	0	0	0	0	0	0	0	отвор бленде
apex	0	0	0	0	0	0	0	0	0	0	апек
aphid	0	0	1	0	0	1	0	0	0	0	лисне уши
apiece	0	0	0	0	0	0	0	0	0	0	комад
aplomb	0	0	0	0	0	0	1	0	0	0	апломб
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокалиптични
apologetic	0	0	0	0	0	0	1	0	0	1	апологетски
apologist	0	0	0	0	0	0	0	0	0	0	апологета
apologize	0	0	0	0	0	0	1	1	0	1	извинити се
apology	0	0	0	0	0	0	1	0	0	0	извињење
apostasy	0	0	0	0	0	0	0	0	0	0	отпадништво
apostate	0	0	0	0	0	0	0	0	0	0	отпадник
apostle	0	0	0	0	0	0	1	0	0	1	апостол
apostolic	0	0	0	0	0	0	0	0	0	1	апостолски
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	ужасавајуће
apparatus	0	0	0	0	0	0	0	0	0	0	апарата
apparel	0	0	0	0	0	0	0	0	0	0	Одећа
apparently	0	0	0	0	0	0	0	0	0	0	очигледно
apparition	0	0	0	1	0	0	0	0	1	0	привиђење
appeal	0	1	0	0	0	0	0	0	0	0	жалба
appearance	0	0	0	0	0	0	0	0	0	0	изглед
appease	0	0	0	0	0	0	0	0	0	0	смирити
appellant	0	0	0	0	0	0	0	0	0	0	апелант
append	0	0	0	0	0	0	0	0	0	0	додати
appendage	0	0	0	0	0	0	0	0	0	0	додатак
appendicitis	0	0	0	1	0	1	0	1	0	0	упала слепог црева
appendix	0	0	0	0	0	0	0	0	0	0	слепо црево
appetite	0	0	0	0	0	0	0	0	0	0	апетита
appetizer	0	0	0	0	0	0	0	0	0	0	предјело
applause	0	0	0	0	1	0	1	0	1	1	аплауз
apple	0	0	0	0	0	0	0	0	0	0	јабука
appliance	0	0	0	0	0	0	0	0	0	0	уређај
appliances	0	0	0	0	0	0	0	0	0	0	апарати
applicability	0	0	0	0	0	0	0	0	0	0	применљивости
applicable	0	0	0	0	0	0	0	0	0	0	применљиво
applicant	0	1	0	0	0	0	0	0	0	0	подносилац захтева
application	0	0	0	0	0	0	0	0	0	0	апликација
apply	0	0	0	0	0	0	0	0	0	0	применити
appoint	0	0	0	0	0	0	0	0	0	0	именовати
appointment	0	0	0	0	0	0	0	0	0	0	именовање
appointments	0	0	0	0	0	0	0	0	0	0	заказивања
apportion	0	0	0	0	0	0	0	0	0	0	распоређивање
apportionment	0	0	0	0	0	0	0	0	0	0	распоређивање
appraise	0	0	0	0	0	0	0	0	0	0	проценити
appreciable	0	0	0	0	0	0	0	0	0	0	приметан
appreciation	0	0	0	0	1	0	1	0	0	1	уважавање
apprehend	0	0	0	1	0	0	0	0	0	0	привести
apprehension	0	0	0	1	0	1	0	0	0	0	привођење
apprehensive	0	1	0	1	0	1	0	0	0	0	уплашен
apprentice	0	0	0	0	0	0	0	0	0	1	шегрт
apprenticeship	0	0	0	0	0	0	0	0	0	0	шегртовање
approach	0	0	0	0	0	0	0	0	0	0	приступ
approaching	0	1	0	0	0	0	0	0	0	0	приближавајући се
approbation	0	0	0	0	0	0	1	0	0	1	одобравање
appropriation	0	0	0	0	0	1	0	0	0	0	присвајање
approval	0	0	0	0	0	0	1	0	0	0	одобрење
approve	0	0	0	0	1	0	1	0	0	1	одобрити
approving	0	0	0	0	0	0	1	0	0	0	одобравајући
approximate	0	0	0	0	0	0	0	0	0	0	приближна
approximately	0	0	0	0	0	0	0	0	0	0	Приближно
approximating	0	0	0	0	0	0	0	0	0	0	приближавање
approximation	0	0	0	0	0	0	0	0	0	0	апроксимација
appurtenances	0	0	0	0	0	0	0	0	0	0	принадлежности
apron	0	0	0	0	0	0	0	0	0	0	кецеља
apt	0	0	0	0	0	0	1	0	0	0	погодан
aptitude	0	0	0	0	0	0	1	0	0	0	способност
aqua	0	0	0	0	0	0	0	0	0	0	акуа
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	акваријум
aquatic	0	0	0	0	0	0	0	0	0	0	водени
aqueduct	0	0	0	0	0	0	0	0	0	0	аквадукт
aqueous	0	0	0	0	0	0	0	0	0	0	водени
arable	0	0	0	0	0	0	0	0	0	0	обрадиве
arbiter	0	0	0	0	0	0	0	0	0	1	арбитар
arbitrate	0	0	0	0	0	0	0	0	0	0	арбитражу
arbitration	0	1	0	0	0	0	0	0	0	0	арбитража
arbitrator	0	0	0	0	0	0	0	0	0	1	арбитар
arbor	0	0	0	0	0	0	0	0	0	0	арбор
arc	0	0	0	0	0	0	0	0	0	0	арц
arcade	0	0	0	0	0	0	0	0	0	0	арцаде
arch	0	0	0	0	0	0	0	0	0	0	арх
archaeological	0	0	0	0	0	0	0	0	0	0	археолошким
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археологија
archaic	0	0	0	0	0	1	0	0	0	0	архаични
archbishop	0	0	0	0	0	0	0	0	0	0	архиепископ
arched	0	0	0	0	0	0	0	0	0	0	лучни
archer	0	0	0	0	0	0	0	0	0	0	стријелац
archery	0	0	0	0	0	0	0	0	0	0	Стрељаштво
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архипелагу
architect	0	0	0	0	0	0	0	0	0	0	архитекта
architecture	0	0	0	0	0	0	0	0	0	1	архитектура
archive	0	0	0	0	0	0	0	0	0	0	архива
arctic	0	0	0	0	0	0	0	0	0	0	арктички
ardent	0	1	0	0	1	0	1	0	0	0	ватрен
ardor	0	0	0	0	0	0	1	0	0	0	жар
arduous	0	0	0	0	0	1	0	0	0	0	напоран
area	0	0	0	0	0	0	0	0	0	0	области
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	аргент
argue	1	0	0	0	0	1	0	0	0	0	расправљати
argument	1	0	0	0	0	1	0	0	0	0	расправа
argumentation	1	0	0	0	0	0	0	0	0	0	аргументација
argumentative	0	0	0	0	0	1	0	0	0	0	аргументован
arguments	1	0	0	0	0	0	0	0	0	0	аргументима
arid	0	0	0	0	0	1	0	1	0	0	арид
aristocracy	0	0	0	0	0	0	1	0	0	0	аристократија
aristocrat	0	0	0	0	0	0	0	0	0	0	аристократа
aristocratic	0	0	0	0	0	0	1	0	0	0	аристократски
arithmetic	0	0	0	0	0	0	0	0	0	0	аритметика
ark	0	0	0	0	0	0	0	0	0	0	арк
arm	0	0	0	0	0	0	0	0	0	0	руку
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	наоружање
armaments	0	0	0	1	0	1	0	0	0	0	наоружања
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	наоружани
armor	0	0	0	1	0	0	1	0	0	1	оклоп
armored	0	0	0	1	0	0	0	0	0	0	оклопни
armory	0	0	0	0	0	0	0	0	0	1	оружарница
arms	0	0	0	0	0	0	0	0	0	0	оружјем
army	0	0	0	0	0	0	0	0	0	0	армије
aroma	0	0	0	0	0	0	1	0	0	0	арома
arousal	0	0	0	0	0	0	0	0	0	0	узбуђење
arouse	0	1	0	0	0	0	1	0	0	0	узбудити
arraignment	1	0	0	1	0	1	0	1	0	0	арраигнмент
arrange	0	0	0	0	0	0	0	0	0	0	уредити
arranged	0	0	0	0	0	0	0	0	0	0	уређено
arrangement	0	0	0	0	0	0	0	0	0	0	аранжман
array	0	0	0	0	0	0	1	0	0	0	низ
arrears	0	0	0	0	0	1	0	0	0	0	заостале обавезе
arrest	0	0	0	0	0	1	0	0	0	0	хапшење
arrival	0	1	0	0	0	0	0	0	0	0	долазак
arrive	0	1	0	0	0	0	0	0	0	0	стићи
arrogance	0	0	0	0	0	1	0	0	0	0	бахатост
arrogant	1	0	1	0	0	1	0	0	0	0	арогантан
arrow	0	0	0	0	0	0	0	0	0	0	стрелац
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	арсеник
arson	1	0	0	1	0	1	0	0	0	0	паљевина
art	0	1	0	0	1	0	1	1	1	0	уметност
artery	0	0	0	0	0	0	0	0	0	0	артерија
artful	0	0	0	0	0	0	0	0	0	0	артфул
arthropod	0	0	0	0	0	0	0	0	0	0	артропод
artichoke	0	0	0	0	0	0	0	0	0	0	артичока
article	0	0	0	0	0	0	0	0	0	0	чланак
articles	0	0	0	0	0	0	0	0	0	0	чланци
articulate	0	0	0	0	0	0	1	0	0	0	артикулисати
articulation	0	0	0	0	0	0	1	0	0	0	артикулација
artifice	0	0	0	0	0	0	0	0	0	0	извештаченост
artillery	0	0	0	1	0	1	0	0	0	0	артиљерија
artisan	0	0	0	0	0	0	1	0	0	0	занатлија
artist	0	0	0	0	0	0	0	0	0	0	уметник
artiste	0	0	0	0	0	0	1	0	0	0	артисте
artistic	0	0	0	0	0	0	1	0	0	0	уметнички
artists	0	0	0	0	0	0	0	0	0	0	уметници
ascend	0	0	0	0	0	0	0	0	0	0	уздизати се
ascendancy	0	0	0	0	0	0	1	0	0	0	уздизање
ascension	0	0	0	0	0	0	0	0	0	0	уздизање
ascent	0	0	0	0	0	0	1	0	0	0	успон
ascertain	0	0	0	0	0	0	0	0	0	0	утврдити
ascertained	0	0	0	0	0	0	0	0	0	0	констатовано
ascetic	0	0	0	0	0	0	0	0	0	0	аскетски
ash	0	0	0	0	0	1	0	0	0	0	пепео
ashamed	0	0	1	0	0	1	0	1	0	0	стиди се
ashes	0	0	0	0	0	1	0	1	0	0	пепео
asleep	0	0	0	0	0	0	0	0	0	0	заспао
asp	0	0	0	1	0	0	0	0	0	0	асп
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспекти
asphalt	0	0	0	0	0	0	0	0	0	0	асфалт
aspiration	0	1	0	0	1	0	1	0	1	1	тежња
aspire	0	1	0	0	1	0	1	0	0	0	тежити
aspiring	0	1	0	0	1	0	1	0	0	1	тежњи
ass	0	0	0	0	0	1	0	0	0	0	асс
assail	1	0	0	1	0	1	0	0	1	0	ассаил
assailant	1	0	0	1	0	1	0	1	0	0	нападач
assassin	1	0	0	1	0	1	0	1	0	0	ассассин
assassinate	1	0	0	1	0	1	0	0	0	0	атентат
assassination	1	0	0	1	0	1	0	1	0	0	атентат
assault	1	0	0	1	0	1	0	0	0	0	напад
assay	0	0	0	0	0	0	0	0	0	0	есеј
assemblage	0	0	0	0	0	0	0	0	0	0	склоп
assemble	0	0	0	0	0	0	0	0	0	0	саставити
assembled	0	0	0	0	0	0	0	0	0	0	састављен
assembly	0	0	0	0	0	0	1	0	0	1	скупштина
assent	0	0	0	0	0	0	1	0	0	0	пристанак
assert	0	0	0	0	0	0	0	0	0	0	тврдити
asserting	0	0	0	0	0	0	1	0	0	1	потврђујући
assertion	0	0	0	0	0	0	0	0	0	0	тврдња
assess	0	0	0	0	0	0	0	0	0	0	Проценити
assessment	0	0	0	0	0	0	0	0	1	1	процена
assessor	0	0	0	0	0	0	0	0	0	1	проценитељ
assets	0	0	0	0	0	0	1	0	0	0	средства
asshole	1	0	1	0	0	1	0	0	0	0	сероња
assign	0	0	0	0	0	0	0	0	0	0	доделити
assignee	0	0	0	0	0	0	0	0	0	1	повереник
assignment	0	0	0	0	0	0	0	0	0	0	додељивање
assimilate	0	0	0	0	0	0	0	0	0	0	асимиловати
assimilation	0	0	0	0	0	0	0	0	0	0	асимилација
assist	0	0	0	0	0	0	1	0	0	1	асистирати
assistance	0	0	0	0	0	0	1	0	0	0	помоћ
assistant	0	0	0	0	0	0	0	0	0	0	помоћник
associate	0	0	0	0	0	0	1	0	0	1	стручни сарадник
association	0	0	0	0	0	0	0	0	0	1	удружење
assorted	0	0	0	0	0	0	0	0	0	0	сортирано
assortment	0	0	0	0	0	0	0	0	0	0	асортимана
assuage	0	0	0	0	0	0	1	0	0	0	умирити
assumed	0	0	0	0	0	0	0	0	0	0	претпостављено
assuming	0	0	0	0	0	0	0	0	0	0	претпостављајући
assumption	0	0	0	0	0	0	0	0	0	0	претпоставка
assurance	0	0	0	0	0	0	1	0	0	1	уверење
assure	0	0	0	0	0	0	0	0	0	1	уверити
assured	0	0	0	0	0	0	1	0	0	1	уверени
assuredly	0	0	0	0	0	0	0	0	0	1	сигурно
asterisk	0	0	0	0	0	0	0	0	0	0	звездица
asteroids	0	0	0	0	0	0	0	0	0	0	астероиди
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизам
astonishingly	0	0	0	0	0	0	1	0	1	0	запањујуће
astonishment	0	0	0	0	1	0	1	0	1	0	чуђење
astral	0	0	0	0	0	0	0	0	0	0	астрално
astray	0	0	0	1	0	1	0	0	0	0	залутао
astringent	0	0	0	0	0	1	0	0	0	0	адстрингентно
astrologer	0	1	0	0	0	0	1	0	0	0	астролог
astrology	0	0	0	0	0	0	0	0	0	0	астрологија
astronaut	0	0	0	0	0	0	1	0	0	0	астронаут
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономија
astute	0	0	0	0	0	0	1	0	0	0	проницљив
asunder	0	0	0	0	0	0	0	0	0	0	одвојено
asylum	0	0	0	1	0	1	0	0	0	0	азилу
asymmetric	0	0	0	0	0	0	0	0	0	0	асиметрично
asymmetry	0	0	1	0	0	0	0	0	0	0	асиметрија
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотички
atelier	0	0	0	0	0	0	0	0	0	0	атеље
atheism	0	0	0	0	0	1	0	0	0	0	атеизам
atheistic	0	0	0	0	0	0	0	0	0	0	атеистички
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероза
athlete	0	0	0	0	0	0	1	0	0	0	Атлета
athletic	0	0	0	0	0	0	1	0	0	0	атлетски
athleticism	0	0	0	0	0	0	0	0	0	0	атлетизам
athletics	0	0	0	0	0	0	0	0	0	0	Атлетика
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосферски
atoll	0	0	0	0	0	0	0	0	0	0	атол
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атомски
atone	0	1	0	0	1	0	1	0	0	1	искупити
atonement	0	0	0	0	0	0	1	0	0	0	искупљење
atrium	0	0	0	0	0	0	0	0	0	0	атријум
atrocious	1	0	1	0	0	1	0	0	0	0	грозан
atrocity	1	0	1	1	0	1	0	1	0	0	зверство
atrophy	0	0	1	1	0	1	0	1	0	0	атрофија
attach	0	0	0	0	0	0	0	0	0	0	причврстити
attachment	0	0	0	0	0	0	1	0	0	0	прилог
attack	1	0	0	1	0	1	0	0	0	0	напад
attacking	1	0	1	1	0	1	0	1	1	0	нападајући
attain	0	0	0	0	0	0	0	0	0	0	достигну
attainable	0	1	0	0	0	0	1	0	0	0	достижан
attainment	0	0	0	0	0	0	1	0	0	0	постигнуће
attempt	0	1	0	0	0	0	0	0	0	0	покушај
attendance	0	1	0	0	0	0	0	0	0	0	похађање
attendant	0	0	0	0	0	0	1	0	0	1	пратилац
attention	0	0	0	0	0	0	1	0	0	0	пажња
attentive	0	0	0	0	0	0	1	0	0	1	пажљив
attenuate	0	0	0	0	0	0	0	0	0	0	пригушити
attenuated	0	0	0	0	0	1	0	0	0	0	ослабљен
attenuation	0	0	0	0	0	1	0	1	0	0	слабљење
attest	0	0	0	0	0	0	1	0	0	1	атест
attestation	0	0	0	0	0	0	0	0	0	1	атестирање
attic	0	0	0	0	0	0	0	0	0	0	поткровље
attire	0	0	0	0	0	0	0	0	0	0	одећу
attitude	0	0	0	0	0	0	0	0	0	0	став
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	привлачност
attractiveness	0	0	0	0	0	0	1	0	0	0	привлачност
attributable	0	0	0	0	0	0	0	0	0	0	приписив
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	приписивање
attrition	0	0	0	0	0	0	0	0	0	0	исцрпљеност
auburn	0	0	0	0	0	0	0	0	0	0	кестењаста
auction	0	1	0	0	0	0	0	0	0	0	аукција
auctioneer	0	0	0	0	0	0	0	0	0	0	аукционар
audacious	0	0	0	0	0	0	0	0	0	0	дрско
audacity	0	0	0	0	0	1	0	0	0	0	дрскост
audible	0	0	0	0	0	0	0	0	0	0	звучни
audience	0	1	0	0	0	0	0	0	0	0	публике
audit	0	0	0	0	0	0	0	0	0	0	ревизија
audition	0	0	0	0	0	0	0	0	0	0	Аудиција
auditor	0	0	0	1	0	0	0	0	0	1	ревизор
auditorium	0	0	0	0	0	0	0	0	0	0	аудиторијум
auditory	0	0	0	0	0	0	0	0	0	0	слушни
aught	0	0	0	0	0	0	0	0	0	0	аугхт
augment	0	0	0	0	0	0	1	0	0	0	увећати
augmentation	0	0	0	0	0	0	0	0	0	0	увећање
august	0	0	0	0	0	0	1	0	0	0	август
aunt	0	0	0	0	0	0	1	0	0	1	тетка
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	аурора
auspices	0	0	0	0	0	0	0	0	0	0	покровитељства
auspicious	0	1	0	0	1	0	1	0	0	0	повољно
austere	0	0	0	1	0	1	0	1	0	0	строг
austerity	0	0	0	0	0	1	0	0	0	0	строгост
authentic	0	0	0	0	1	0	1	0	0	1	аутентичан
authenticate	0	0	0	0	0	0	0	0	0	1	аутентификовати
authentication	0	0	0	0	0	0	0	0	0	1	Аутентикација
authenticity	0	0	0	0	0	0	1	0	0	1	аутентичност
author	0	0	0	0	0	0	1	0	0	1	аутор
authoritative	0	0	0	0	0	0	1	0	0	1	меродаван
authority	0	0	0	0	0	0	1	0	0	1	Управа
authorization	0	0	0	0	0	0	1	0	0	1	овлашћење
authorize	0	0	0	0	0	0	0	0	0	1	овластити
authorized	0	0	0	0	0	0	1	0	0	0	овлашћени
authorship	0	0	0	0	0	0	0	0	0	0	ауторство
auto	0	0	0	0	0	0	0	0	0	0	ауто
autobiography	0	0	0	0	0	0	0	0	0	0	аутобиографија
autocratic	0	0	0	0	0	1	0	0	0	0	аутократски
autograph	0	0	0	0	0	0	0	0	0	0	аутограм
automatic	0	0	0	0	0	0	0	0	0	1	аутоматски
automobile	0	0	0	0	0	0	0	0	0	0	аутомобилски
autonomy	0	0	0	0	0	0	0	0	0	0	аутономија
autopsy	0	0	1	1	0	1	0	1	0	0	обдукција
autumn	0	0	0	0	0	0	0	0	0	0	јесен
auxiliary	0	0	0	0	0	0	0	0	0	0	помоћни
avail	0	0	0	0	0	0	0	0	0	0	аваил
avalanche	0	0	0	1	0	1	0	1	1	0	лавина
avarice	1	0	1	0	0	1	0	0	0	0	среброљубље
avatar	0	0	0	0	0	0	1	0	0	0	аватар
avenger	1	0	0	0	0	1	0	0	0	0	осветник
avenue	0	0	0	0	0	0	0	0	0	0	авенија
aver	0	0	0	0	0	0	0	0	0	0	авер
average	0	0	0	0	0	0	0	0	0	0	просек
averse	1	0	1	1	0	1	0	0	0	0	аверсе
aversion	1	0	1	1	0	1	0	0	0	0	одбојност
avert	0	0	0	0	0	0	0	0	0	0	аверт
aviary	0	0	0	0	0	0	0	0	0	0	волијера
aviation	0	0	0	0	0	0	0	0	0	0	авијација
aviator	0	0	0	0	0	0	0	0	0	0	авијатичар
avid	0	0	0	0	0	0	0	0	0	0	страствен
avocado	0	0	0	0	0	0	0	0	0	0	авокадо
avoid	0	0	0	1	0	1	0	0	0	0	избегавати
avoidance	0	0	0	1	0	1	0	0	0	0	избегавање
avoiding	0	0	0	1	0	0	0	0	0	0	избегавање
await	0	1	0	0	0	0	0	0	0	0	чекати
awake	0	0	0	0	0	0	0	0	0	0	будан
awaken	0	0	0	0	0	0	0	0	0	0	пробудити
award	0	1	0	0	1	0	1	0	1	1	награда
awe	0	0	0	0	0	0	0	0	0	0	страхопоштовање
awful	1	0	1	1	0	1	0	1	0	0	грозно
awkwardness	0	0	1	0	0	1	0	0	0	0	неспретност
awning	0	0	0	0	0	0	0	0	0	0	тенда
awry	0	0	0	0	0	1	0	0	0	0	наопако
axial	0	0	0	0	0	0	0	0	0	0	аксијални
axiom	0	0	0	0	0	0	0	0	0	1	аксиома
axiomatic	0	0	0	0	0	0	0	0	0	1	аксиоматски
axis	0	0	0	0	0	0	0	0	0	0	осовина
axle	0	0	0	0	0	0	0	0	0	0	осовина
ay	0	0	0	0	0	0	1	0	0	0	аи
aye	0	0	0	0	0	0	1	0	0	0	аие
azimuth	0	0	0	0	0	0	0	0	0	0	азимут
azure	0	0	0	0	0	0	0	0	0	0	азурно
babble	0	0	0	0	0	1	0	0	0	0	брбљати
