English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Finnish Word
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	armahdus
amorphous	0	0	0	0	0	0	0	0	0	0	amorfinen
amortization	0	0	0	0	0	0	0	0	0	1	poistot
amount	0	0	0	0	0	0	0	0	0	0	määrä
amour	0	1	0	0	1	0	1	0	0	1	rakkaus
ampersand	0	0	0	0	0	0	0	0	0	0	et-merkki
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetamiinit
amphibian	0	0	0	0	0	0	0	0	0	0	sammakkoeläin
amphibious	0	0	0	0	0	0	0	0	0	0	amfibinen
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteatteri
amplification	0	0	0	0	0	0	0	0	0	0	vahvistusta
amplify	0	0	0	0	0	0	0	0	0	0	vahvistaa
amplitude	0	0	0	0	0	0	0	0	0	0	amplitudi
amply	0	0	0	0	0	0	0	0	0	0	runsaasti
amputation	0	0	0	0	0	0	0	0	0	0	amputaatio
amulet	0	0	0	0	0	0	0	0	0	0	amuletti
amuse	0	0	0	0	1	0	1	0	0	0	huvittaa
amused	0	0	0	0	1	0	1	0	0	0	huvittunut
amusement	0	0	0	0	1	0	1	0	0	0	huvi
amusing	0	0	0	0	1	0	1	0	0	0	huvittava
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestesia
anal	0	0	0	0	0	1	0	0	0	0	anaali-
analgesic	0	0	0	0	0	0	0	0	0	0	kipulääke
analogous	0	0	0	0	0	0	0	0	0	0	analoginen
analogue	0	0	0	0	0	0	0	0	0	0	analoginen
analogy	0	0	0	0	0	0	0	0	0	0	analogia
analysis	0	0	0	0	0	0	0	0	0	0	analyysi
analyst	0	1	0	0	0	0	1	0	0	1	analyytikko
analytic	0	0	0	0	0	0	0	0	0	0	analyyttinen
analyze	0	0	0	0	0	0	0	0	0	0	analysoida
analyzer	0	0	0	0	0	0	0	0	0	0	analysaattori
anarchism	1	0	0	1	0	1	0	0	0	0	anarkismi
anarchist	1	0	0	1	0	1	0	0	0	0	anarkisti
anarchy	1	0	0	1	0	1	0	0	0	0	anarkia
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoosi
anathema	1	0	1	1	0	1	0	1	0	0	anthema
anatomic	0	0	0	0	0	0	0	0	0	0	anatominen
anatomy	0	0	0	0	0	0	0	0	0	0	anatomia
ancestor	0	0	0	0	0	0	0	0	0	0	esi-isä
ancestral	0	0	0	0	0	0	0	0	0	1	esi-isien
ancestry	0	0	0	0	0	0	0	0	0	0	syntyperä
anchor	0	0	0	0	0	0	1	0	0	0	ankkuri
anchorage	0	0	0	0	0	0	1	1	0	0	ankkuripaikka
ancient	0	0	0	0	0	1	0	0	0	0	muinainen
ancillary	0	0	0	0	0	0	0	0	0	0	liitännäinen
androgen	0	0	0	0	0	0	0	0	0	0	androgeeni
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	uudelleen
angel	0	1	0	0	1	0	1	0	1	1	enkeli
angelic	0	0	0	0	1	0	1	0	0	1	enkeli
anger	1	0	0	0	0	1	0	0	0	0	suututtaa
angina	0	0	0	1	0	1	0	0	0	0	angina pectoris
angiography	0	0	0	0	0	0	0	0	0	0	angiografia
angle	0	0	0	0	0	0	0	0	0	0	kulma
angling	0	1	0	0	0	1	0	0	0	0	onkimista
angry	1	0	1	0	0	1	0	0	0	0	vihainen
anguish	1	0	0	1	0	1	0	1	0	0	tuskaa
angular	0	0	0	0	0	0	0	0	0	0	kulmikas
anhydrous	0	0	0	0	0	0	0	0	0	0	vedetön
animal	0	0	0	0	0	0	0	0	0	0	eläin
animate	0	0	0	0	0	0	1	0	0	0	animoida
animated	0	0	0	0	1	0	1	0	0	0	animoitu
animation	0	0	0	0	0	0	0	0	0	0	animaatio
animosity	1	0	1	1	0	1	0	1	0	0	vihamielisyyttä
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	nilkka
annals	0	0	0	0	0	0	0	0	0	0	vuosikirjat
annex	0	0	0	0	0	0	0	0	0	0	liite
annexation	0	0	0	0	0	0	0	0	0	0	liittäminen
annexe	0	0	0	0	0	0	0	0	0	0	liite
annihilate	1	0	0	1	0	1	0	0	0	0	tuhota
annihilated	1	0	0	1	0	1	0	1	0	0	tuhottu
annihilation	1	0	0	1	0	1	0	1	0	0	tuhoaminen
annotate	0	0	0	0	0	0	0	0	0	0	kommentoida
annotation	0	0	0	0	0	0	0	0	0	0	huomautus
announce	0	0	0	0	0	0	0	0	0	0	ilmoittaa
announcement	0	1	0	0	0	0	0	0	0	0	ilmoitus
annoy	1	0	1	0	0	1	0	0	0	0	ärsyttää
annoyance	1	0	1	0	0	1	0	0	0	0	ärsyttävyys
annoying	1	0	0	0	0	1	0	0	0	0	ärsyttävä
annuity	0	0	0	0	0	0	0	0	0	0	annuiteetti
annul	0	0	0	0	0	1	0	0	0	0	mitätöidä
annular	0	0	0	0	0	0	0	0	0	0	rengasmainen
annulment	0	0	0	0	0	1	0	1	0	0	kumoaminen
annulus	0	0	0	0	0	0	0	0	0	0	rengas
anointing	0	0	0	0	0	0	0	0	0	0	voitelu
anomalous	0	0	0	0	0	0	0	0	0	0	epänormaalia
anomaly	0	0	0	1	0	1	0	0	1	0	poikkeavuus
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonyymi
answer	0	0	0	0	0	0	0	0	0	0	vastaus
answerable	0	0	0	0	0	0	0	0	0	1	vastuussa
answering	0	0	0	0	0	0	0	0	0	0	vastaamalla
ant	0	0	0	0	0	0	0	0	0	0	muurahainen
antagonism	1	0	0	0	0	1	0	0	0	0	antagonismi
antagonist	1	0	0	0	0	1	0	0	0	0	antagonisti
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistinen
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	edeltäjä
antelope	0	0	0	0	0	0	0	0	0	0	antilooppi
antenna	0	0	0	0	0	0	0	0	0	0	antenni
anterior	0	0	0	0	0	0	0	0	0	0	etuosa
anthem	0	0	0	0	0	0	0	0	0	0	hymni
anthology	0	0	0	0	0	0	0	0	0	0	antologia
anthrax	0	0	1	1	0	1	0	1	0	0	pernarutto
anthropology	0	0	0	0	0	0	0	0	0	0	antropologia
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiootti
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiootteja
antichrist	1	0	1	1	0	1	0	0	0	0	antikristus
anticipation	0	1	0	0	0	0	0	0	0	0	ennakointi
anticipatory	0	1	0	0	0	0	0	0	0	0	ennakoiva
antidote	0	1	0	0	0	0	1	0	0	1	vastalääke
antifungal	0	0	0	0	0	0	1	0	0	1	sienilääke
antimony	0	0	0	0	0	0	0	0	0	0	antimonia
antipathy	1	0	1	0	0	1	0	0	0	0	antipatia
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvaarinen
antiquated	0	0	0	0	0	1	0	0	0	0	vanhentunut
antique	0	0	0	0	0	0	1	0	0	0	antiikki-
antiquity	0	0	0	0	0	0	0	0	0	0	antiikin
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptinen
antisocial	1	0	1	1	0	1	0	1	0	0	epäsosiaalinen
antithesis	1	0	0	0	0	1	0	0	0	0	antiteesi
antithetical	0	0	0	0	0	0	0	0	0	0	antiteettinen
antiviral	0	0	0	0	0	0	0	0	0	0	antiviraalinen
antler	0	0	0	0	0	0	0	0	0	0	sarvi
anvil	0	0	0	0	0	0	0	0	0	0	alasin
anxiety	1	1	0	1	0	1	0	1	0	0	ahdistusta
anxious	0	1	0	1	0	1	0	0	0	0	ahdistunut
aorta	0	0	0	0	0	0	0	0	0	0	aortta
apace	0	0	0	0	0	0	0	0	0	0	nopeasti
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	huoneisto
apathetic	0	0	0	0	0	1	0	1	0	0	apaattinen
apathy	0	0	0	0	0	1	0	1	0	0	apatia
ape	0	0	0	0	0	0	0	0	0	0	apina
aperture	0	0	0	0	0	0	0	0	0	0	aukko
apex	0	0	0	0	0	0	0	0	0	0	huippu
aphid	0	0	1	0	0	1	0	0	0	0	kirva
apiece	0	0	0	0	0	0	0	0	0	0	palanen
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalyptinen
apologetic	0	0	0	0	0	0	1	0	0	1	anteeksipyytävä
apologist	0	0	0	0	0	0	0	0	0	0	anteeksipyyntö
apologize	0	0	0	0	0	0	1	1	0	1	pyydä anteeksi
apology	0	0	0	0	0	0	1	0	0	0	anteeksipyyntö
apostasy	0	0	0	0	0	0	0	0	0	0	luopumus
apostate	0	0	0	0	0	0	0	0	0	0	luopio
apostle	0	0	0	0	0	0	1	0	0	1	apostoli
apostolic	0	0	0	0	0	0	0	0	0	1	apostolinen
apostrophe	0	0	0	0	0	0	0	0	0	0	heittomerkki
appalling	0	0	1	1	0	1	0	0	0	0	kauhistuttavaa
apparatus	0	0	0	0	0	0	0	0	0	0	laitteet
apparel	0	0	0	0	0	0	0	0	0	0	vaatteet
apparently	0	0	0	0	0	0	0	0	0	0	ilmeisesti
apparition	0	0	0	1	0	0	0	0	1	0	ilmestys
appeal	0	1	0	0	0	0	0	0	0	0	vetoomus
appearance	0	0	0	0	0	0	0	0	0	0	ulkomuoto
appease	0	0	0	0	0	0	0	0	0	0	rauhoitella
appellant	0	0	0	0	0	0	0	0	0	0	valittaja
append	0	0	0	0	0	0	0	0	0	0	liittää
appendage	0	0	0	0	0	0	0	0	0	0	lisäke
appendicitis	0	0	0	1	0	1	0	1	0	0	umpilisäkkeen tulehdus
appendix	0	0	0	0	0	0	0	0	0	0	liite
appetite	0	0	0	0	0	0	0	0	0	0	ruokahalu
appetizer	0	0	0	0	0	0	0	0	0	0	alkupala
applause	0	0	0	0	1	0	1	0	1	1	suosionosoitukset
apple	0	0	0	0	0	0	0	0	0	0	omena
appliance	0	0	0	0	0	0	0	0	0	0	laite
appliances	0	0	0	0	0	0	0	0	0	0	kodinkoneet
applicability	0	0	0	0	0	0	0	0	0	0	sovellettavuus
applicable	0	0	0	0	0	0	0	0	0	0	sovellettavissa
applicant	0	1	0	0	0	0	0	0	0	0	hakija
application	0	0	0	0	0	0	0	0	0	0	sovellus
apply	0	0	0	0	0	0	0	0	0	0	Käytä
appoint	0	0	0	0	0	0	0	0	0	0	nimittää
appointment	0	0	0	0	0	0	0	0	0	0	nimittäminen
appointments	0	0	0	0	0	0	0	0	0	0	tapaamisia
apportion	0	0	0	0	0	0	0	0	0	0	jakaa
apportionment	0	0	0	0	0	0	0	0	0	0	jako
appraise	0	0	0	0	0	0	0	0	0	0	arvioida
appreciable	0	0	0	0	0	0	0	0	0	0	tuntuva
appreciation	0	0	0	0	1	0	1	0	0	1	arvostusta
apprehend	0	0	0	1	0	0	0	0	0	0	ottaa kiinni
apprehension	0	0	0	1	0	1	0	0	0	0	pelko
apprehensive	0	1	0	1	0	1	0	0	0	0	levoton
apprentice	0	0	0	0	0	0	0	0	0	1	oppipoika
apprenticeship	0	0	0	0	0	0	0	0	0	0	oppisopimuskoulutus
approach	0	0	0	0	0	0	0	0	0	0	lähestyä
approaching	0	1	0	0	0	0	0	0	0	0	lähestyy
approbation	0	0	0	0	0	0	1	0	0	1	hyväksyntä
appropriation	0	0	0	0	0	1	0	0	0	0	määräraha
approval	0	0	0	0	0	0	1	0	0	0	hyväksyminen
approve	0	0	0	0	1	0	1	0	0	1	hyväksyä
approving	0	0	0	0	0	0	1	0	0	0	hyväksyvä
approximate	0	0	0	0	0	0	0	0	0	0	lähentää
approximately	0	0	0	0	0	0	0	0	0	0	suunnilleen
approximating	0	0	0	0	0	0	0	0	0	0	likimääräinen
approximation	0	0	0	0	0	0	0	0	0	0	likiarvo
appurtenances	0	0	0	0	0	0	0	0	0	0	tarvikkeet
apron	0	0	0	0	0	0	0	0	0	0	esiliina
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	soveltuvuus
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamariini
aquarium	0	0	0	0	0	0	0	0	0	0	akvaario
aquatic	0	0	0	0	0	0	0	0	0	0	vedessä
aqueduct	0	0	0	0	0	0	0	0	0	0	akvedukti
aqueous	0	0	0	0	0	0	0	0	0	0	vesipitoinen
arable	0	0	0	0	0	0	0	0	0	0	pelto
arbiter	0	0	0	0	0	0	0	0	0	1	välimies
arbitrate	0	0	0	0	0	0	0	0	0	0	sovitella
arbitration	0	1	0	0	0	0	0	0	0	0	välimiesmenettely
arbitrator	0	0	0	0	0	0	0	0	0	1	välimies
arbor	0	0	0	0	0	0	0	0	0	0	lehtimaja
arc	0	0	0	0	0	0	0	0	0	0	kaari
arcade	0	0	0	0	0	0	0	0	0	0	pelihalli
arch	0	0	0	0	0	0	0	0	0	0	kaari
archaeological	0	0	0	0	0	0	0	0	0	0	arkeologinen
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeologi
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologia
archaic	0	0	0	0	0	1	0	0	0	0	arkaainen
archbishop	0	0	0	0	0	0	0	0	0	0	arkkipiispa
arched	0	0	0	0	0	0	0	0	0	0	kaareva
archer	0	0	0	0	0	0	0	0	0	0	jousimies
archery	0	0	0	0	0	0	0	0	0	0	jousiammunta
archetype	0	0	0	0	0	0	0	0	0	0	arkkityyppi
archipelago	0	0	0	0	0	0	0	0	0	0	saaristo
architect	0	0	0	0	0	0	0	0	0	0	arkkitehti
architecture	0	0	0	0	0	0	0	0	0	1	arkkitehtuuri
archive	0	0	0	0	0	0	0	0	0	0	arkisto
arctic	0	0	0	0	0	0	0	0	0	0	arktinen
ardent	0	1	0	0	1	0	1	0	0	0	kiihkeä
ardor	0	0	0	0	0	0	1	0	0	0	kiihko
arduous	0	0	0	0	0	1	0	0	0	0	vaivalloinen
area	0	0	0	0	0	0	0	0	0	0	alueella
arena	0	0	0	0	0	0	0	0	0	0	areena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argentti
argue	1	0	0	0	0	1	0	0	0	0	väitellä
argument	1	0	0	0	0	1	0	0	0	0	Perustelu
argumentation	1	0	0	0	0	0	0	0	0	0	argumentointia
argumentative	0	0	0	0	0	1	0	0	0	0	argumentoiva
arguments	1	0	0	0	0	0	0	0	0	0	argumentteja
arid	0	0	0	0	0	1	0	1	0	0	kuiva
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokratia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokraatti
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokraattinen
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmeettinen
ark	0	0	0	0	0	0	0	0	0	0	arkki
arm	0	0	0	0	0	0	0	0	0	0	käsivarsi
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	aseistus
armaments	0	0	0	1	0	1	0	0	0	0	aseita
armature	0	0	0	0	0	0	0	0	0	0	ankkuri
armed	1	0	0	1	0	1	1	0	0	0	aseistettu
armor	0	0	0	1	0	0	1	0	0	1	panssari
armored	0	0	0	1	0	0	0	0	0	0	panssaroitu
armory	0	0	0	0	0	0	0	0	0	1	asevarasto
arms	0	0	0	0	0	0	0	0	0	0	aseita
army	0	0	0	0	0	0	0	0	0	0	armeija
aroma	0	0	0	0	0	0	1	0	0	0	aromi
arousal	0	0	0	0	0	0	0	0	0	0	kiihottumista
arouse	0	1	0	0	0	0	1	0	0	0	herättää
arraignment	1	0	0	1	0	1	0	1	0	0	oikeudenkäynti
arrange	0	0	0	0	0	0	0	0	0	0	järjestää
arranged	0	0	0	0	0	0	0	0	0	0	järjestetty
arrangement	0	0	0	0	0	0	0	0	0	0	järjestely
array	0	0	0	0	0	0	1	0	0	0	joukko
arrears	0	0	0	0	0	1	0	0	0	0	maksurästit
arrest	0	0	0	0	0	1	0	0	0	0	pidätys
arrival	0	1	0	0	0	0	0	0	0	0	saapuminen
arrive	0	1	0	0	0	0	0	0	0	0	saapua
arrogance	0	0	0	0	0	1	0	0	0	0	ylimielisyys
arrogant	1	0	1	0	0	1	0	0	0	0	ylimielinen
arrow	0	0	0	0	0	0	0	0	0	0	nuoli
arsenal	0	0	0	0	0	0	0	0	0	0	arsenaali
arsenic	0	0	1	1	0	1	0	1	0	0	arseeni
arson	1	0	0	1	0	1	0	0	0	0	tuhopoltto
art	0	1	0	0	1	0	1	1	1	0	taide
artery	0	0	0	0	0	0	0	0	0	0	valtimo
artful	0	0	0	0	0	0	0	0	0	0	ovela
arthropod	0	0	0	0	0	0	0	0	0	0	niveljalkainen
artichoke	0	0	0	0	0	0	0	0	0	0	artisokka
article	0	0	0	0	0	0	0	0	0	0	artikla
articles	0	0	0	0	0	0	0	0	0	0	artikkeleita
articulate	0	0	0	0	0	0	1	0	0	0	artikuloitu
articulation	0	0	0	0	0	0	1	0	0	0	artikulaatio
artifice	0	0	0	0	0	0	0	0	0	0	temppu
artillery	0	0	0	1	0	1	0	0	0	0	tykistö
artisan	0	0	0	0	0	0	1	0	0	0	käsityöläinen
artist	0	0	0	0	0	0	0	0	0	0	taiteilija
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	taiteellinen
artists	0	0	0	0	0	0	0	0	0	0	taiteilijoita
ascend	0	0	0	0	0	0	0	0	0	0	nousta
ascendancy	0	0	0	0	0	0	1	0	0	0	valta
ascension	0	0	0	0	0	0	0	0	0	0	ylösnousemus
ascent	0	0	0	0	0	0	1	0	0	0	nousu
ascertain	0	0	0	0	0	0	0	0	0	0	todeta
ascertained	0	0	0	0	0	0	0	0	0	0	todettu
ascetic	0	0	0	0	0	0	0	0	0	0	askeettinen
ash	0	0	0	0	0	1	0	0	0	0	tuhka
ashamed	0	0	1	0	0	1	0	1	0	0	hävettää
ashes	0	0	0	0	0	1	0	1	0	0	tuhkaa
asleep	0	0	0	0	0	0	0	0	0	0	unessa
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartaami
aspect	0	0	0	0	0	0	0	0	0	0	näkökohta
aspects	0	0	0	0	0	0	0	0	0	0	näkökohtia
asphalt	0	0	0	0	0	0	0	0	0	0	asfaltti
aspiration	0	1	0	0	1	0	1	0	1	1	pyrkimys
aspire	0	1	0	0	1	0	1	0	0	0	pyrkiä
aspiring	0	1	0	0	1	0	1	0	0	1	pyrkivä
ass	0	0	0	0	0	1	0	0	0	0	perse
assail	1	0	0	1	0	1	0	0	1	0	hyökätä
assailant	1	0	0	1	0	1	0	1	0	0	hyökkääjä
assassin	1	0	0	1	0	1	0	1	0	0	salamurhaaja
assassinate	1	0	0	1	0	1	0	0	0	0	murhata
assassination	1	0	0	1	0	1	0	1	0	0	salamurha
assault	1	0	0	1	0	1	0	0	0	0	hyökkäys
assay	0	0	0	0	0	0	0	0	0	0	määritys
assemblage	0	0	0	0	0	0	0	0	0	0	kokoonpano
assemble	0	0	0	0	0	0	0	0	0	0	koota
assembled	0	0	0	0	0	0	0	0	0	0	koottu
assembly	0	0	0	0	0	0	1	0	0	1	kokoonpano
assent	0	0	0	0	0	0	1	0	0	0	suostumus
assert	0	0	0	0	0	0	0	0	0	0	väittää
asserting	0	0	0	0	0	0	1	0	0	1	väittäen
assertion	0	0	0	0	0	0	0	0	0	0	väite
assess	0	0	0	0	0	0	0	0	0	0	arvioida
assessment	0	0	0	0	0	0	0	0	1	1	arviointi
assessor	0	0	0	0	0	0	0	0	0	1	arvioija
assets	0	0	0	0	0	0	1	0	0	0	omaisuutta
asshole	1	0	1	0	0	1	0	0	0	0	kusipää
assign	0	0	0	0	0	0	0	0	0	0	antaa
assignee	0	0	0	0	0	0	0	0	0	1	valtuutettu
assignment	0	0	0	0	0	0	0	0	0	0	toimeksianto
assimilate	0	0	0	0	0	0	0	0	0	0	omaksua
assimilation	0	0	0	0	0	0	0	0	0	0	assimilaatio
assist	0	0	0	0	0	0	1	0	0	1	avustaa
assistance	0	0	0	0	0	0	1	0	0	0	apua
assistant	0	0	0	0	0	0	0	0	0	0	avustaja
associate	0	0	0	0	0	0	1	0	0	1	kumppani
association	0	0	0	0	0	0	0	0	0	1	yhdistys
assorted	0	0	0	0	0	0	0	0	0	0	valikoituja
assortment	0	0	0	0	0	0	0	0	0	0	lajitelma
assuage	0	0	0	0	0	0	1	0	0	0	lievittää
assumed	0	0	0	0	0	0	0	0	0	0	oletettu
assuming	0	0	0	0	0	0	0	0	0	0	olettaen
assumption	0	0	0	0	0	0	0	0	0	0	oletus
assurance	0	0	0	0	0	0	1	0	0	1	vakuutus
assure	0	0	0	0	0	0	0	0	0	1	vakuuttaa
assured	0	0	0	0	0	0	1	0	0	1	varma
assuredly	0	0	0	0	0	0	0	0	0	1	varmasti
asterisk	0	0	0	0	0	0	0	0	0	0	tähti
asteroids	0	0	0	0	0	0	0	0	0	0	asteroideja
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismi
astonishingly	0	0	0	0	0	0	1	0	1	0	hämmästyttävän
astonishment	0	0	0	0	1	0	1	0	1	0	hämmästystä
astral	0	0	0	0	0	0	0	0	0	0	astraali
astray	0	0	0	1	0	1	0	0	0	0	harhaan
astringent	0	0	0	0	0	1	0	0	0	0	supistava
astrologer	0	1	0	0	0	0	1	0	0	0	astrologi
astrology	0	0	0	0	0	0	0	0	0	0	astrologia
astronaut	0	0	0	0	0	0	1	0	0	0	astronautti
astronomer	0	1	0	0	0	0	1	0	0	0	tähtitieteilijä
astronomy	0	0	0	0	0	0	0	0	0	0	tähtitiede
astute	0	0	0	0	0	0	1	0	0	0	viisas
asunder	0	0	0	0	0	0	0	0	0	0	erillään
asylum	0	0	0	1	0	1	0	0	0	0	turvapaikka
asymmetric	0	0	0	0	0	0	0	0	0	0	epäsymmetrinen
asymmetry	0	0	1	0	0	0	0	0	0	0	epäsymmetria
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptoottinen
atelier	0	0	0	0	0	0	0	0	0	0	ateljee
atheism	0	0	0	0	0	1	0	0	0	0	ateismi
atheistic	0	0	0	0	0	0	0	0	0	0	ateistinen
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroosi
athlete	0	0	0	0	0	0	1	0	0	0	urheilija
athletic	0	0	0	0	0	0	1	0	0	0	urheilullinen
athleticism	0	0	0	0	0	0	0	0	0	0	urheilullisuus
athletics	0	0	0	0	0	0	0	0	0	0	yleisurheilu
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	tunnelmaa
atmospheric	0	0	0	0	0	0	0	0	0	0	ilmakehän
atoll	0	0	0	0	0	0	0	0	0	0	atolli
atom	0	0	0	0	0	0	1	0	0	0	atomi
atomic	0	0	0	0	0	0	0	0	0	0	atomi-
atone	0	1	0	0	1	0	1	0	0	1	sovittaa
atonement	0	0	0	0	0	0	1	0	0	0	sovitus
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	julmaa
atrocity	1	0	1	1	0	1	0	1	0	0	julmuutta
atrophy	0	0	1	1	0	1	0	1	0	0	surkastuminen
attach	0	0	0	0	0	0	0	0	0	0	liittää
attachment	0	0	0	0	0	0	1	0	0	0	liite
attack	1	0	0	1	0	1	0	0	0	0	hyökkäys
attacking	1	0	1	1	0	1	0	1	1	0	hyökkäämällä
attain	0	0	0	0	0	0	0	0	0	0	saavuttaa
attainable	0	1	0	0	0	0	1	0	0	0	saavutettavissa oleva
attainment	0	0	0	0	0	0	1	0	0	0	saavuttaminen
attempt	0	1	0	0	0	0	0	0	0	0	yrittää
attendance	0	1	0	0	0	0	0	0	0	0	läsnäolo
attendant	0	0	0	0	0	0	1	0	0	1	hoitaja
attention	0	0	0	0	0	0	1	0	0	0	huomio
attentive	0	0	0	0	0	0	1	0	0	1	tarkkaavainen
attenuate	0	0	0	0	0	0	0	0	0	0	vaimentaa
attenuated	0	0	0	0	0	1	0	0	0	0	vaimennettu
attenuation	0	0	0	0	0	1	0	1	0	0	vaimennus
attest	0	0	0	0	0	0	1	0	0	1	todistaa
attestation	0	0	0	0	0	0	0	0	0	1	todistus
attic	0	0	0	0	0	0	0	0	0	0	ullakko
attire	0	0	0	0	0	0	0	0	0	0	pukea
attitude	0	0	0	0	0	0	0	0	0	0	asenne
attorney	1	0	0	1	0	0	1	0	0	1	asianajaja
attraction	0	0	0	0	0	0	1	0	0	0	vetovoima
attractiveness	0	0	0	0	0	0	1	0	0	0	houkuttelevuutta
attributable	0	0	0	0	0	0	0	0	0	0	johtuu
attribute	0	0	0	0	0	0	0	0	0	0	attribuutti
attribution	0	0	0	0	0	0	0	0	0	0	attribuutio
attrition	0	0	0	0	0	0	0	0	0	0	kuluminen
auburn	0	0	0	0	0	0	0	0	0	0	kastanjanruskea
auction	0	1	0	0	0	0	0	0	0	0	Huutokauppa
auctioneer	0	0	0	0	0	0	0	0	0	0	huutokaupanpitäjä
audacious	0	0	0	0	0	0	0	0	0	0	rohkea
audacity	0	0	0	0	0	1	0	0	0	0	rohkeutta
audible	0	0	0	0	0	0	0	0	0	0	kuultavissa
audience	0	1	0	0	0	0	0	0	0	0	yleisö
audit	0	0	0	0	0	0	0	0	0	0	tarkastaa
audition	0	0	0	0	0	0	0	0	0	0	koe
auditor	0	0	0	1	0	0	0	0	0	1	tilintarkastaja
auditorium	0	0	0	0	0	0	0	0	0	0	auditorio
auditory	0	0	0	0	0	0	0	0	0	0	kuulo
aught	0	0	0	0	0	0	0	0	0	0	ei mitään
augment	0	0	0	0	0	0	1	0	0	0	lisätä
augmentation	0	0	0	0	0	0	0	0	0	0	lisäys
august	0	0	0	0	0	0	1	0	0	0	elokuu
aunt	0	0	0	0	0	0	1	0	0	1	täti
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	suojeluksessa
auspicious	0	1	0	0	1	0	1	0	0	0	lupaava
austere	0	0	0	1	0	1	0	1	0	0	karu
austerity	0	0	0	0	0	1	0	0	0	0	ankaruus
authentic	0	0	0	0	1	0	1	0	0	1	aito
authenticate	0	0	0	0	0	0	0	0	0	1	todentaa
authentication	0	0	0	0	0	0	0	0	0	1	todennus
authenticity	0	0	0	0	0	0	1	0	0	1	aitous
author	0	0	0	0	0	0	1	0	0	1	kirjoittaja
authoritative	0	0	0	0	0	0	1	0	0	1	arvovaltainen
authority	0	0	0	0	0	0	1	0	0	1	viranomainen
authorization	0	0	0	0	0	0	1	0	0	1	valtuutus
authorize	0	0	0	0	0	0	0	0	0	1	valtuuttaa
authorized	0	0	0	0	0	0	1	0	0	0	valtuutettu
authorship	0	0	0	0	0	0	0	0	0	0	tekijä
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	omaelämäkerta
autocratic	0	0	0	0	0	1	0	0	0	0	itsevaltainen
autograph	0	0	0	0	0	0	0	0	0	0	nimikirjoitus
automatic	0	0	0	0	0	0	0	0	0	1	Automaattinen
automobile	0	0	0	0	0	0	0	0	0	0	auto
autonomy	0	0	0	0	0	0	0	0	0	0	autonomia
