English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hawaiian Word
amethyst	0	0	0	0	0	0	0	0	0	0	amethyst
amiable	0	0	0	0	0	0	1	0	0	0	aloha
amicable	0	0	0	0	1	0	1	0	0	0	oluolu
amid	0	0	0	0	0	0	0	0	0	0	waena
amidst	0	0	0	0	0	0	0	0	0	0	i waena
ammonia	0	0	1	0	0	0	0	0	0	0	amonia
ammunition	0	0	0	0	0	0	0	0	0	0	nā mea kaua
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	kalahala
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	hoʻokaʻawale ʻana
amount	0	0	0	0	0	0	0	0	0	0	nui
amour	0	1	0	0	1	0	1	0	0	1	aloha
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	hale hōʻikeʻike
amplification	0	0	0	0	0	0	0	0	0	0	hoʻonui
amplify	0	0	0	0	0	0	0	0	0	0	hoʻonui
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	nui
amputation	0	0	0	0	0	0	0	0	0	0	ʻoki ʻoki
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	lealea
amused	0	0	0	0	1	0	1	0	0	0	leʻaleʻa
amusement	0	0	0	0	1	0	1	0	0	0	leʻaleʻa
amusing	0	0	0	0	1	0	1	0	0	0	ʻoluʻolu
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	maʻi maʻi maʻi
anaesthetic	0	0	0	0	0	0	0	0	0	0	mea hoʻopaneʻe
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	mea hoohalike
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	hoohalike
analysis	0	0	0	0	0	0	0	0	0	0	kālailai
analyst	0	1	0	0	0	0	1	0	0	1	kanaka kālailai
analytic	0	0	0	0	0	0	0	0	0	0	kālailai
analyze	0	0	0	0	0	0	0	0	0	0	kālailai
analyzer	0	0	0	0	0	0	0	0	0	0	mea kālailai
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	kūʻē
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	hoinoino
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	kupuna
ancestral	0	0	0	0	0	0	0	0	0	1	kupuna
ancestry	0	0	0	0	0	0	0	0	0	0	kupuna
anchor	0	0	0	0	0	0	1	0	0	0	heleuma
anchorage	0	0	0	0	0	0	1	1	0	0	pae moku
ancient	0	0	0	0	0	1	0	0	0	0	kahiko
ancillary	0	0	0	0	0	0	0	0	0	0	kokua
androgen	0	0	0	0	0	0	0	0	0	0	androgene
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	hou
angel	0	1	0	0	1	0	1	0	1	1	ʻānela
angelic	0	0	0	0	1	0	1	0	0	1	ʻānela
anger	1	0	0	0	0	1	0	0	0	0	huhu
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	kihi
angling	0	1	0	0	0	1	0	0	0	0	ka lawaiʻa ʻana
angry	1	0	1	0	0	1	0	0	0	0	huhu
anguish	1	0	0	1	0	1	0	1	0	0	ehaeha
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	anhydrous
animal	0	0	0	0	0	0	0	0	0	0	holoholona
animate	0	0	0	0	0	0	1	0	0	0	hoʻolaula
animated	0	0	0	0	1	0	1	0	0	0	hoʻoulu ʻia
animation	0	0	0	0	0	0	0	0	0	0	hoʻouluulu
animosity	1	0	1	1	0	1	0	1	0	0	inaina
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	kuʻekuʻe wāwae
annals	0	0	0	0	0	0	0	0	0	0	moolelo
annex	0	0	0	0	0	0	0	0	0	0	hoʻohui
annexation	0	0	0	0	0	0	0	0	0	0	hoʻohui ʻia
annexe	0	0	0	0	0	0	0	0	0	0	hoʻohui
annihilate	1	0	0	1	0	1	0	0	0	0	e hoopau
annihilated	1	0	0	1	0	1	0	1	0	0	hoopauia
annihilation	1	0	0	1	0	1	0	1	0	0	hoopau ana
annotate	0	0	0	0	0	0	0	0	0	0	hōʻike
annotation	0	0	0	0	0	0	0	0	0	0	hōʻike
announce	0	0	0	0	0	0	0	0	0	0	hoolaha
announcement	0	1	0	0	0	0	0	0	0	0	hoolaha
annoy	1	0	1	0	0	1	0	0	0	0	hoonaukiuki
annoyance	1	0	1	0	0	1	0	0	0	0	hoonaukiuki
annoying	1	0	0	0	0	1	0	0	0	0	hoonaukiuki
annuity	0	0	0	0	0	0	0	0	0	0	makahiki makahiki
annul	0	0	0	0	0	1	0	0	0	0	hoʻopau
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	hoʻopau ʻana
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	poni ana
anomalous	0	0	0	0	0	0	0	0	0	0	anomali
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	inoa ʻole
answer	0	0	0	0	0	0	0	0	0	0	pane
answerable	0	0	0	0	0	0	0	0	0	1	hiki ke pane
answering	0	0	0	0	0	0	0	0	0	0	pane ana
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	hoʻopaʻapaʻa
antagonist	1	0	0	0	0	1	0	0	0	0	mea kūʻē
antagonistic	1	0	1	0	0	1	0	0	0	0	kūʻē
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	mua
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	mua
anthem	0	0	0	0	0	0	0	0	0	0	himeni
anthology	0	0	0	0	0	0	0	0	0	0	moolelo mele
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	anthropology
antibiotic	0	0	0	0	0	0	0	0	0	0	lāʻau lapaʻau
antibiotics	0	0	0	0	0	0	1	0	0	0	nā lāʻau lapaʻau
antichrist	1	0	1	1	0	1	0	0	0	0	antikristo
anticipation	0	1	0	0	0	0	0	0	0	0	ka manao ana
anticipatory	0	1	0	0	0	0	0	0	0	0	hoʻomaka mua
antidote	0	1	0	0	0	0	1	0	0	1	lāʻau lapaʻau
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	antipathy
antiquarian	0	0	0	0	0	0	0	0	0	0	mea kahiko
antiquated	0	0	0	0	0	1	0	0	0	0	kahiko
antique	0	0	0	0	0	0	1	0	0	0	kahiko
antiquity	0	0	0	0	0	0	0	0	0	0	kahiko
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	kūʻē i ka pilikanaka
antithesis	1	0	0	0	0	1	0	0	0	0	kūʻē
antithetical	0	0	0	0	0	0	0	0	0	0	kūʻē
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	ʻanuʻu
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	hopohopo
anxious	0	1	0	1	0	1	0	0	0	0	hopohopo
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	wikiwiki
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	hale noho
apathetic	0	0	0	0	0	1	0	1	0	0	manaʻo ʻole
apathy	0	0	0	0	0	1	0	1	0	0	manaʻo ʻole
ape	0	0	0	0	0	0	0	0	0	0	ape
aperture	0	0	0	0	0	0	0	0	0	0	puka hāmama
apex	0	0	0	0	0	0	0	0	0	0	piko
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	pakahi
aplomb	0	0	0	0	0	0	1	0	0	0	aloha
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalipika
apologetic	0	0	0	0	0	0	1	0	0	1	kalahala
apologist	0	0	0	0	0	0	0	0	0	0	mea noiʻi
apologize	0	0	0	0	0	0	1	1	0	1	e kala mai
apology	0	0	0	0	0	0	1	0	0	0	kalahala
apostasy	0	0	0	0	0	0	0	0	0	0	ka haalele ana
apostate	0	0	0	0	0	0	0	0	0	0	hoolele
apostle	0	0	0	0	0	0	1	0	0	1	lunaolelo
apostolic	0	0	0	0	0	0	0	0	0	1	lunaolelo
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	weliweli
apparatus	0	0	0	0	0	0	0	0	0	0	mea lako
apparel	0	0	0	0	0	0	0	0	0	0	lole lole
apparently	0	0	0	0	0	0	0	0	0	0	me he mea la
apparition	0	0	0	1	0	0	0	0	1	0	ʻikea
appeal	0	1	0	0	0	0	0	0	0	0	hoʻopiʻi
appearance	0	0	0	0	0	0	0	0	0	0	helehelena
appease	0	0	0	0	0	0	0	0	0	0	e hooluolu
appellant	0	0	0	0	0	0	0	0	0	0	mea hoopii
append	0	0	0	0	0	0	0	0	0	0	hoʻopili
appendage	0	0	0	0	0	0	0	0	0	0	hoʻopili
appendicitis	0	0	0	1	0	1	0	1	0	0	apendisitis
appendix	0	0	0	0	0	0	0	0	0	0	hoʻopili
appetite	0	0	0	0	0	0	0	0	0	0	ʻai ʻai
appetizer	0	0	0	0	0	0	0	0	0	0	mea ʻai ʻai
applause	0	0	0	0	1	0	1	0	1	1	paʻipaʻi
apple	0	0	0	0	0	0	0	0	0	0	ʻāpala
appliance	0	0	0	0	0	0	0	0	0	0	mea hana
appliances	0	0	0	0	0	0	0	0	0	0	nā mea hana
applicability	0	0	0	0	0	0	0	0	0	0	kūpono
applicable	0	0	0	0	0	0	0	0	0	0	pili
applicant	0	1	0	0	0	0	0	0	0	0	mea noi
application	0	0	0	0	0	0	0	0	0	0	palapala noi
apply	0	0	0	0	0	0	0	0	0	0	pili
appoint	0	0	0	0	0	0	0	0	0	0	hoonoho
appointment	0	0	0	0	0	0	0	0	0	0	hookohu
appointments	0	0	0	0	0	0	0	0	0	0	na hookohu
apportion	0	0	0	0	0	0	0	0	0	0	puunaue
apportionment	0	0	0	0	0	0	0	0	0	0	mahele ana
appraise	0	0	0	0	0	0	0	0	0	0	loiloi
appreciable	0	0	0	0	0	0	0	0	0	0	mahalo
appreciation	0	0	0	0	1	0	1	0	0	1	mahalo
apprehend	0	0	0	1	0	0	0	0	0	0	hopu
apprehension	0	0	0	1	0	1	0	0	0	0	ka hopohopo
apprehensive	0	1	0	1	0	1	0	0	0	0	hopohopo
apprentice	0	0	0	0	0	0	0	0	0	1	haumana
apprenticeship	0	0	0	0	0	0	0	0	0	0	hoʻonaʻauao
approach	0	0	0	0	0	0	0	0	0	0	hoʻokokoke
approaching	0	1	0	0	0	0	0	0	0	0	e hookokoke mai ana
approbation	0	0	0	0	0	0	1	0	0	1	ʻae ʻia
appropriation	0	0	0	0	0	1	0	0	0	0	haawina
approval	0	0	0	0	0	0	1	0	0	0	ʻae ʻia
approve	0	0	0	0	1	0	1	0	0	1	apono
approving	0	0	0	0	0	0	1	0	0	0	apono ana
approximate	0	0	0	0	0	0	0	0	0	0	pili
approximately	0	0	0	0	0	0	0	0	0	0	kokoke
approximating	0	0	0	0	0	0	0	0	0	0	pili ana
approximation	0	0	0	0	0	0	0	0	0	0	hoʻopili
appurtenances	0	0	0	0	0	0	0	0	0	0	nā mea hana
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	akamai
aqua	0	0	0	0	0	0	0	0	0	0	ka wai
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	kai wai
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	wai wai
arable	0	0	0	0	0	0	0	0	0	0	mahiʻai
arbiter	0	0	0	0	0	0	0	0	0	1	mea hooponopono
arbitrate	0	0	0	0	0	0	0	0	0	0	hooponopono
arbitration	0	1	0	0	0	0	0	0	0	0	ka hooponopono ana
arbitrator	0	0	0	0	0	0	0	0	0	1	luna hooponopono
arbor	0	0	0	0	0	0	0	0	0	0	puʻu
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	pio
archaeological	0	0	0	0	0	0	0	0	0	0	kālaihonua
archaeologist	0	0	0	0	0	0	0	0	0	0	kālaihonua
archaeology	0	1	0	0	0	0	1	0	0	0	kālaihonua
archaic	0	0	0	0	0	1	0	0	0	0	kahiko
archbishop	0	0	0	0	0	0	0	0	0	0	bihopa nui
arched	0	0	0	0	0	0	0	0	0	0	pio
archer	0	0	0	0	0	0	0	0	0	0	pana pua
archery	0	0	0	0	0	0	0	0	0	0	pana pana
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	pae ʻāina
architect	0	0	0	0	0	0	0	0	0	0	mea kālailai
architecture	0	0	0	0	0	0	0	0	0	1	hale hoʻolālā
archive	0	0	0	0	0	0	0	0	0	0	waihona
arctic	0	0	0	0	0	0	0	0	0	0	ʻAtika
ardent	0	1	0	0	1	0	1	0	0	0	ikaika loa
ardor	0	0	0	0	0	0	1	0	0	0	ʻiʻini
arduous	0	0	0	0	0	1	0	0	0	0	paʻakikī
area	0	0	0	0	0	0	0	0	0	0	wahi
arena	0	0	0	0	0	0	0	0	0	0	kahua kahua
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	hoʻopaʻapaʻa
argument	1	0	0	0	0	1	0	0	0	0	hoʻopaʻapaʻa
argumentation	1	0	0	0	0	0	0	0	0	0	hoʻopaʻapaʻa
argumentative	0	0	0	0	0	1	0	0	0	0	hoʻopaʻapaʻa
arguments	1	0	0	0	0	0	0	0	0	0	hoʻopaʻapaʻa
arid	0	0	0	0	0	1	0	1	0	0	maloʻo
aristocracy	0	0	0	0	0	0	1	0	0	0	aliʻi aliʻi
aristocrat	0	0	0	0	0	0	0	0	0	0	aliʻi aliʻi
aristocratic	0	0	0	0	0	0	1	0	0	0	aliʻi aliʻi
arithmetic	0	0	0	0	0	0	0	0	0	0	helu helu
ark	0	0	0	0	0	0	0	0	0	0	pahu
arm	0	0	0	0	0	0	0	0	0	0	lima
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	mea kaua
armaments	0	0	0	1	0	1	0	0	0	0	nā mea kaua
armature	0	0	0	0	0	0	0	0	0	0	pale kaua
armed	1	0	0	1	0	1	1	0	0	0	mea kaua
armor	0	0	0	1	0	0	1	0	0	1	kapa kila
armored	0	0	0	1	0	0	0	0	0	0	pale kaua
armory	0	0	0	0	0	0	0	0	0	1	hale kaua
arms	0	0	0	0	0	0	0	0	0	0	lima
army	0	0	0	0	0	0	0	0	0	0	pūʻali koa
aroma	0	0	0	0	0	0	1	0	0	0	mea ʻala
arousal	0	0	0	0	0	0	0	0	0	0	hoala
arouse	0	1	0	0	0	0	1	0	0	0	hoala
arraignment	1	0	0	1	0	1	0	1	0	0	hoʻopaʻapaʻa
arrange	0	0	0	0	0	0	0	0	0	0	hoʻonohonoho
arranged	0	0	0	0	0	0	0	0	0	0	hoʻonohonoho ʻia
arrangement	0	0	0	0	0	0	0	0	0	0	hoʻonoho 'ana
array	0	0	0	0	0	0	1	0	0	0	pūʻulu
arrears	0	0	0	0	0	1	0	0	0	0	aie
arrest	0	0	0	0	0	1	0	0	0	0	hopu ʻia
arrival	0	1	0	0	0	0	0	0	0	0	hiki mai
arrive	0	1	0	0	0	0	0	0	0	0	hiki mai
arrogance	0	0	0	0	0	1	0	0	0	0	haaheo
arrogant	1	0	1	0	0	1	0	0	0	0	haaheo
arrow	0	0	0	0	0	0	0	0	0	0	pua
arsenal	0	0	0	0	0	0	0	0	0	0	mea kaua
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	puhi ahi
art	0	1	0	0	1	0	1	1	1	0	noʻeau
artery	0	0	0	0	0	0	0	0	0	0	aʻaʻa
artful	0	0	0	0	0	0	0	0	0	0	akamai
arthropod	0	0	0	0	0	0	0	0	0	0	ʻāmiʻi
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	ʻatikala
articles	0	0	0	0	0	0	0	0	0	0	ʻatikala
articulate	0	0	0	0	0	0	1	0	0	0	haʻiʻōlelo
articulation	0	0	0	0	0	0	1	0	0	0	haʻi ʻōlelo
artifice	0	0	0	0	0	0	0	0	0	0	hana akamai
artillery	0	0	0	1	0	1	0	0	0	0	pū puhi
artisan	0	0	0	0	0	0	1	0	0	0	mea akamai
artist	0	0	0	0	0	0	0	0	0	0	mea pena kiʻi
artiste	0	0	0	0	0	0	1	0	0	0	mea pena kiʻi
artistic	0	0	0	0	0	0	1	0	0	0	hana noʻeau
artists	0	0	0	0	0	0	0	0	0	0	nā mea pena kiʻi
ascend	0	0	0	0	0	0	0	0	0	0	pii aku
ascendancy	0	0	0	0	0	0	1	0	0	0	ka piʻi ʻana
ascension	0	0	0	0	0	0	0	0	0	0	ka pii ana
ascent	0	0	0	0	0	0	1	0	0	0	ka pii ana
ascertain	0	0	0	0	0	0	0	0	0	0	maopopo
ascertained	0	0	0	0	0	0	0	0	0	0	ʻike ʻia
ascetic	0	0	0	0	0	0	0	0	0	0	haipule
ash	0	0	0	0	0	1	0	0	0	0	lehu
ashamed	0	0	1	0	0	1	0	1	0	0	hilahila
ashes	0	0	0	0	0	1	0	1	0	0	lehu
asleep	0	0	0	0	0	0	0	0	0	0	hiamoe
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	hiʻohiʻona
aspects	0	0	0	0	0	0	0	0	0	0	ʻaoʻao
asphalt	0	0	0	0	0	0	0	0	0	0	asphalt
aspiration	0	1	0	0	1	0	1	0	1	1	ka manao
aspire	0	1	0	0	1	0	1	0	0	0	makemake
aspiring	0	1	0	0	1	0	1	0	0	1	makemake nui
ass	0	0	0	0	0	1	0	0	0	0	hoki
assail	1	0	0	1	0	1	0	0	1	0	hoʻouka kaua
assailant	1	0	0	1	0	1	0	1	0	0	mea pepehi kanaka
assassin	1	0	0	1	0	1	0	1	0	0	pepehi kanaka
assassinate	1	0	0	1	0	1	0	0	0	0	pepehi kanaka
assassination	1	0	0	1	0	1	0	1	0	0	pepehi kanaka
assault	1	0	0	1	0	1	0	0	0	0	Limanui
assay	0	0	0	0	0	0	0	0	0	0	hōʻike
assemblage	0	0	0	0	0	0	0	0	0	0	hui ʻana
assemble	0	0	0	0	0	0	0	0	0	0	e hui
assembled	0	0	0	0	0	0	0	0	0	0	ʻākoakoa ʻia
assembly	0	0	0	0	0	0	1	0	0	1	hui ana
assent	0	0	0	0	0	0	1	0	0	0	ʻae aku
assert	0	0	0	0	0	0	0	0	0	0	hōʻoiaʻiʻo
asserting	0	0	0	0	0	0	1	0	0	1	e hooiaio ana
assertion	0	0	0	0	0	0	0	0	0	0	ʻōlelo hoʻohiki
assess	0	0	0	0	0	0	0	0	0	0	loiloi
assessment	0	0	0	0	0	0	0	0	1	1	loiloi
assessor	0	0	0	0	0	0	0	0	0	1	luna helu
assets	0	0	0	0	0	0	1	0	0	0	waiwai
asshole	1	0	1	0	0	1	0	0	0	0	puʻukū
assign	0	0	0	0	0	0	0	0	0	0	hāʻawi
assignee	0	0	0	0	0	0	0	0	0	1	mea hāʻawi
assignment	0	0	0	0	0	0	0	0	0	0	haʻawina
assimilate	0	0	0	0	0	0	0	0	0	0	hoʻohuihui
assimilation	0	0	0	0	0	0	0	0	0	0	hoʻohuihui
assist	0	0	0	0	0	0	1	0	0	1	kokua
assistance	0	0	0	0	0	0	1	0	0	0	kokua
assistant	0	0	0	0	0	0	0	0	0	0	kokua
associate	0	0	0	0	0	0	1	0	0	1	hoapili
association	0	0	0	0	0	0	0	0	0	1	hui
assorted	0	0	0	0	0	0	0	0	0	0	huikau
assortment	0	0	0	0	0	0	0	0	0	0	huikau
assuage	0	0	0	0	0	0	1	0	0	0	hōʻoluʻolu
assumed	0	0	0	0	0	0	0	0	0	0	manaʻo ʻia
assuming	0	0	0	0	0	0	0	0	0	0	manao ana
assumption	0	0	0	0	0	0	0	0	0	0	manaʻo manaʻo
assurance	0	0	0	0	0	0	1	0	0	1	hōʻoiaʻiʻo
assure	0	0	0	0	0	0	0	0	0	1	hōʻoiaʻiʻo
assured	0	0	0	0	0	0	1	0	0	1	hōʻoiaʻiʻo
assuredly	0	0	0	0	0	0	0	0	0	1	ʻoiaʻiʻo
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	kamahao
astonishment	0	0	0	0	1	0	1	0	1	0	kahaha
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	lalau
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	kilo kilo
astrology	0	0	0	0	0	0	0	0	0	0	hoku
astronaut	0	0	0	0	0	0	1	0	0	0	kaʻahele
astronomer	0	1	0	0	0	0	1	0	0	0	kilo kilo
astronomy	0	0	0	0	0	0	0	0	0	0	kilo hoku
astute	0	0	0	0	0	0	1	0	0	0	akamai
asunder	0	0	0	0	0	0	0	0	0	0	mokuahana
asylum	0	0	0	1	0	1	0	0	0	0	hale hoʻomaha
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	hale hoʻokipa
atheism	0	0	0	0	0	1	0	0	0	0	hoʻomanaʻo ʻole
atheistic	0	0	0	0	0	0	0	0	0	0	hoʻomana ʻole
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	'âlapa
athletic	0	0	0	0	0	0	1	0	0	0	pāʻani pāʻani
athleticism	0	0	0	0	0	0	0	0	0	0	pāʻani pāʻani
athletics	0	0	0	0	0	0	0	0	0	0	nā haʻuki
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	lewa
atmospheric	0	0	0	0	0	0	0	0	0	0	lewa
atoll	0	0	0	0	0	0	0	0	0	0	ʻātoli
atom	0	0	0	0	0	0	1	0	0	0	ʻātoma
atomic	0	0	0	0	0	0	0	0	0	0	atomika
atone	0	1	0	0	1	0	1	0	0	1	kalahala
atonement	0	0	0	0	0	0	1	0	0	0	kalahala
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	ʻinoʻino
atrocity	1	0	1	1	0	1	0	1	0	0	hana ʻino
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	hoʻopili
attachment	0	0	0	0	0	0	1	0	0	0	hoʻopili
attack	1	0	0	1	0	1	0	0	0	0	hoouka kaua
attacking	1	0	1	1	0	1	0	1	1	0	hoouka kaua
attain	0	0	0	0	0	0	0	0	0	0	loaa
attainable	0	1	0	0	0	0	1	0	0	0	hiki ke loaa
attainment	0	0	0	0	0	0	1	0	0	0	loaa
attempt	0	1	0	0	0	0	0	0	0	0	hoao
attendance	0	1	0	0	0	0	0	0	0	0	hele ana
attendant	0	0	0	0	0	0	1	0	0	1	kahu
attention	0	0	0	0	0	0	1	0	0	0	noonoo
attentive	0	0	0	0	0	0	1	0	0	1	makaʻala
attenuate	0	0	0	0	0	0	0	0	0	0	hoemi
attenuated	0	0	0	0	0	1	0	0	0	0	attenuated
attenuation	0	0	0	0	0	1	0	1	0	0	hōʻemi
attest	0	0	0	0	0	0	1	0	0	1	hooiaio
attestation	0	0	0	0	0	0	0	0	0	1	hooiaio
attic	0	0	0	0	0	0	0	0	0	0	hale kaupaku
attire	0	0	0	0	0	0	0	0	0	0	ʻaʻahu
attitude	0	0	0	0	0	0	0	0	0	0	manaʻo
attorney	1	0	0	1	0	0	1	0	0	1	loio
attraction	0	0	0	0	0	0	1	0	0	0	hoʻohihi
attractiveness	0	0	0	0	0	0	1	0	0	0	hoihoi
attributable	0	0	0	0	0	0	0	0	0	0	hiki ke pili
attribute	0	0	0	0	0	0	0	0	0	0	ʻano ʻano
attribution	0	0	0	0	0	0	0	0	0	0	ka hoʻohui ʻana
attrition	0	0	0	0	0	0	0	0	0	0	hoʻokaʻawale
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	kudala
auctioneer	0	0	0	0	0	0	0	0	0	0	mea kudala
audacious	0	0	0	0	0	0	0	0	0	0	wiwo ole
audacity	0	0	0	0	0	1	0	0	0	0	ka wiwo ole
audible	0	0	0	0	0	0	0	0	0	0	lohe ʻia
audience	0	1	0	0	0	0	0	0	0	0	anaina
audit	0	0	0	0	0	0	0	0	0	0	hooia
audition	0	0	0	0	0	0	0	0	0	0	hoʻokolo
auditor	0	0	0	1	0	0	0	0	0	1	luna hoʻoponopono
auditorium	0	0	0	0	0	0	0	0	0	0	hale hoʻokipa
auditory	0	0	0	0	0	0	0	0	0	0	hoʻolohe
aught	0	0	0	0	0	0	0	0	0	0	ʻaʻohe mea
augment	0	0	0	0	0	0	1	0	0	0	hoʻonui
augmentation	0	0	0	0	0	0	0	0	0	0	hoʻonui
august	0	0	0	0	0	0	1	0	0	0	ʻAukake
aunt	0	0	0	0	0	0	1	0	0	1	ʻanakē
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	hoʻomalu
auspicious	0	1	0	0	1	0	1	0	0	0	maikaʻi
austere	0	0	0	1	0	1	0	1	0	0	ʻoʻoleʻa
austerity	0	0	0	0	0	1	0	0	0	0	austerity
