English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kannada Word
ahead	0	0	0	0	0	0	1	0	0	0	ಮುಂದೆ
aid	0	0	0	0	0	0	1	0	0	0	ನೆರವು
aiding	0	0	0	0	0	0	1	0	0	0	ನೆರವು ನೀಡುತ್ತಿದೆ
ail	0	0	0	0	0	1	0	1	0	0	ಕಾಯಿಲೆ
ailing	0	0	0	1	0	1	0	1	0	0	ಅಸ್ವಸ್ಥ
ailment	0	0	0	0	0	0	0	0	0	0	ಕಾಯಿಲೆ
aim	0	0	0	0	0	0	0	0	0	0	ಗುರಿ
aimless	0	0	0	0	0	1	0	0	0	0	ಗುರಿಯಿಲ್ಲದ
air	0	0	0	0	0	0	0	0	0	0	ಗಾಳಿ
airbag	0	0	0	0	0	0	0	0	0	0	ಗಾಳಿಚೀಲ
airlift	0	0	0	0	0	0	0	0	0	0	ಏರ್ಲಿಫ್ಟ್
airline	0	0	0	0	0	0	0	0	0	0	ವಿಮಾನಯಾನ
airman	0	0	0	0	0	0	0	0	0	0	ವಾಯುವಿಹಾರಿ
airplane	0	0	0	0	0	0	0	0	0	0	ವಿಮಾನ
airport	0	1	0	0	0	0	0	0	0	0	ವಿಮಾನ ನಿಲ್ದಾಣ
airs	0	0	1	0	0	1	0	0	0	0	ಪ್ರಸಾರವಾಗುತ್ತದೆ
airship	0	0	0	0	0	0	0	0	0	0	ವಾಯುನೌಕೆ
aisle	0	0	0	0	0	0	0	0	0	0	ಹಜಾರ
ait	0	0	0	0	0	0	0	0	0	0	ait
ajar	0	0	0	0	0	0	0	0	0	0	ಅಜರ್
akin	0	0	0	0	0	0	0	0	0	1	ಸಮಾನವಾದ
alabaster	0	0	0	0	0	0	1	0	0	0	ಅಲಾಬಸ್ಟರ್
alarm	0	0	0	1	0	1	0	0	1	0	ಎಚ್ಚರಿಕೆ
alarming	0	0	0	1	0	1	0	0	1	0	ಆತಂಕಕಾರಿ
alb	0	0	0	0	0	0	0	0	0	1	alb
album	0	0	0	0	0	0	0	0	0	0	ಆಲ್ಬಮ್
alchemy	0	0	0	0	0	0	0	0	0	0	ರಸವಿದ್ಯೆ
alcohol	0	0	0	0	0	0	0	0	0	0	ಮದ್ಯ
alcoholism	1	0	1	1	0	1	0	1	0	0	ಮದ್ಯಪಾನ
alcove	0	0	0	0	0	0	0	0	0	0	ಅಲ್ಕೋವ್
alert	0	0	0	0	0	0	0	0	0	0	ಎಚ್ಚರಿಕೆ
alertness	0	1	0	1	0	0	1	0	1	0	ಜಾಗರೂಕತೆ
alerts	0	1	0	1	0	0	0	0	1	0	ಎಚ್ಚರಿಕೆಗಳು
alfalfa	0	0	0	0	0	0	0	0	0	0	ಸೊಪ್ಪು
algebra	0	0	0	0	0	0	0	0	0	0	ಬೀಜಗಣಿತ
algebraic	0	0	0	0	0	0	0	0	0	0	ಬೀಜಗಣಿತ
algorithm	0	0	0	0	0	0	0	0	0	0	ಅಲ್ಗಾರಿದಮ್
alibi	0	0	0	0	0	0	0	0	0	0	ಅಲಿಬಿ
alien	0	0	1	1	0	1	0	0	0	0	ಅನ್ಯಲೋಕದ
alienate	1	0	1	0	0	1	0	0	0	0	ದೂರಮಾಡು
alienated	0	0	0	0	0	1	0	1	0	0	ಪರಕೀಯವಾಯಿತು
alienation	1	0	1	1	0	1	0	1	0	0	ಪರಕೀಯತೆ
alight	0	0	0	0	0	0	0	0	0	0	ಇಳಿಯಿರಿ
aligned	0	0	0	0	0	0	0	0	0	0	ಜೋಡಿಸಿದ
alignment	0	0	0	0	0	0	0	0	0	0	ಜೋಡಣೆ
alike	0	0	0	0	0	0	0	0	0	0	ಸಮಾನವಾಗಿ
alimentation	0	0	0	0	0	0	1	0	0	0	ಆಹಾರ ಸೇವನೆ
alimony	0	0	0	0	0	1	0	0	0	0	ಜೀವನಾಂಶ
aliquot	0	0	0	0	0	0	0	0	0	0	ಅಲಿಕೋಟ್
alive	0	1	0	0	1	0	1	0	0	1	ಜೀವಂತವಾಗಿ
alkali	0	0	0	0	0	0	0	0	0	0	ಕ್ಷಾರ
alkaloids	0	0	0	0	0	0	0	0	0	0	ಆಲ್ಕಲಾಯ್ಡ್ಗಳು
allay	0	0	0	0	0	0	1	0	0	0	ನಿವಾರಿಸು
allegation	1	0	0	0	0	1	0	0	0	0	ಆರೋಪ
allege	0	0	0	0	0	1	0	0	0	0	ಆರೋಪಿಸುತ್ತಾರೆ
alleged	0	0	0	0	0	0	0	0	0	0	ಆರೋಪಿಸಿದ್ದಾರೆ
allegiance	0	0	0	0	0	0	1	0	0	1	ನಿಷ್ಠೆ
allegorical	0	0	0	0	0	0	0	0	0	0	ಸಾಂಕೇತಿಕ
allegory	0	0	0	0	0	0	0	0	0	0	ರೂಪಕ
allegro	0	0	0	0	0	0	1	0	0	0	ಅಲೆಗ್ರೊ
alleviate	0	0	0	0	0	0	1	0	0	0	ನಿವಾರಿಸಲು
alleviation	0	0	0	0	0	0	1	0	0	0	ಉಪಶಮನ
alley	0	0	0	0	0	0	0	0	0	0	ಅಲ್ಲೆ
alliance	0	0	0	0	0	0	0	0	0	1	ಮೈತ್ರಿ
allied	0	0	0	0	0	0	1	0	0	1	ಮೈತ್ರಿ ಮಾಡಿಕೊಂಡರು
alligator	0	0	0	0	0	0	0	0	0	0	ಅಲಿಗೇಟರ್
allocate	0	0	0	0	0	0	0	0	0	0	ನಿಯೋಜಿಸಿ
allocation	0	0	0	0	0	0	0	0	0	0	ಹಂಚಿಕೆ
allot	0	0	0	0	0	0	0	0	0	0	ಹಂಚಿಕೆ
allotment	0	0	0	0	0	0	0	0	0	0	ಹಂಚಿಕೆ
allowable	0	0	0	0	0	0	1	0	0	0	ಅನುಮತಿಸಬಹುದಾಗಿದೆ
allowance	0	0	0	0	0	0	0	0	0	0	ಭತ್ಯೆ
allowed	0	0	0	0	0	0	0	0	0	0	ಅನುಮತಿಸಲಾಗಿದೆ
alloy	0	0	0	0	0	0	0	0	0	0	ಮಿಶ್ರಲೋಹ
allure	0	1	0	0	1	0	1	0	1	0	ಆಕರ್ಷಣೆ
alluring	0	0	0	0	0	0	1	0	0	0	ಆಕರ್ಷಣೀಯ
allusion	0	0	0	0	0	0	0	0	0	0	ಪ್ರಸ್ತಾಪ
alluvial	0	0	0	0	0	0	0	0	0	0	ಮೆಕ್ಕಲು
ally	0	0	0	0	0	0	1	0	0	1	ಮಿತ್ರ
almanac	0	0	0	0	0	0	0	0	0	0	ಪಂಚಾಂಗ
almighty	0	0	0	0	0	0	1	0	0	0	ಸರ್ವಶಕ್ತ
aloft	0	0	0	0	0	0	0	0	0	0	ಮೇಲಕ್ಕೆ
aloha	0	1	0	0	1	0	1	0	0	0	ಅಲೋಹಾ
alongside	0	0	0	0	0	0	0	0	0	0	ಜೊತೆಗೆ
aloof	0	0	0	0	0	1	0	0	0	0	ದೂರವಾದ
aloud	0	0	0	0	0	0	0	0	0	0	ಗಟ್ಟಿಯಾಗಿ
alphabet	0	0	0	0	0	0	0	0	0	0	ವರ್ಣಮಾಲೆ
alphabetical	0	0	0	0	0	0	0	0	0	0	ವರ್ಣಮಾಲೆಯ
altar	0	0	0	0	0	0	0	0	0	0	ಬಲಿಪೀಠ
alter	0	0	0	0	0	0	0	0	0	0	ಬದಲಾಯಿಸು
alteration	0	0	0	0	0	0	0	0	0	0	ಬದಲಾವಣೆ
altercation	1	0	0	0	0	1	0	0	0	0	ವಾಗ್ವಾದ
altered	0	0	0	0	0	0	0	0	0	0	ಬದಲಾದ
alternate	0	0	0	0	0	0	0	0	0	0	ಪರ್ಯಾಯ
alternative	0	0	0	0	0	0	0	0	0	0	ಪರ್ಯಾಯ
altitude	0	0	0	0	0	0	0	0	0	0	ಎತ್ತರ
alto	0	0	0	0	0	0	0	0	0	0	ಆಲ್ಟೊ
altogether	0	0	0	0	0	0	0	0	0	0	ಒಟ್ಟಾರೆ
alumnus	0	0	0	0	0	0	0	0	0	0	ಹಳೆಯ ವಿದ್ಯಾರ್ಥಿ
alveolar	0	0	0	0	0	0	0	0	0	0	ಅಲ್ವಿಯೋಲಾರ್
amalgam	0	0	0	0	0	0	0	0	0	0	ಮಿಶ್ರಣ
amalgamation	0	0	0	0	0	0	0	0	0	0	ಸಮ್ಮಿಲನ
amass	0	0	0	0	0	0	0	0	0	0	ಕೂಡಿಸು
amateur	0	0	0	0	0	0	0	0	0	0	ಹವ್ಯಾಸಿ
amaze	0	0	0	0	0	0	0	0	1	0	ಬೆರಗುಗೊಳಿಸು
amazement	0	0	0	0	0	0	0	0	0	0	ಬೆರಗು
amazingly	0	0	0	0	1	0	1	0	1	0	ಆಶ್ಚರ್ಯಕರವಾಗಿ
ambassador	0	0	0	0	0	0	1	0	0	1	ರಾಯಭಾರಿ
amber	0	0	0	0	0	0	0	0	0	0	ಅಂಬರ್
ambient	0	0	0	0	0	0	0	0	0	0	ಸುತ್ತುವರಿದ
ambiguity	0	0	0	0	0	0	0	0	0	0	ಅಸ್ಪಷ್ಟತೆ
ambiguous	0	0	0	0	0	1	0	0	0	0	ಅಸ್ಪಷ್ಟ
ambit	0	0	0	0	0	0	0	0	0	0	ವ್ಯಾಪ್ತಿ
ambition	0	1	0	0	1	0	1	0	0	1	ಮಹತ್ವಾಕಾಂಕ್ಷೆ
ambitious	0	0	0	0	0	0	0	0	0	0	ಮಹತ್ವಾಕಾಂಕ್ಷೆಯ
ambulance	0	0	0	1	0	0	0	0	0	1	ಆಂಬ್ಯುಲೆನ್ಸ್
ambush	1	0	0	1	0	1	0	0	1	0	ಹೊಂಚುದಾಳಿ
ameliorate	0	0	0	0	0	0	1	0	0	0	ಸುಧಾರಿಸಿ
amen	0	0	0	0	1	0	1	0	0	1	ಆಮೆನ್
amenable	0	0	0	0	0	0	1	0	0	0	ಅನುಕೂಲಕರ
amend	0	0	0	0	0	0	1	0	0	0	ತಿದ್ದುಪಡಿ ಮಾಡಿ
amendment	0	0	0	0	0	0	0	0	0	0	ತಿದ್ದುಪಡಿ
amends	0	0	0	0	0	0	1	0	0	0	ತಿದ್ದುಪಡಿ ಮಾಡುತ್ತದೆ
amenity	0	0	0	0	0	0	1	0	0	0	ಸೌಕರ್ಯ
amethyst	0	0	0	0	0	0	0	0	0	0	ಹರಳೆಣ್ಣೆ
amiable	0	0	0	0	0	0	1	0	0	0	ಸೌಹಾರ್ದಯುತ
amicable	0	0	0	0	1	0	1	0	0	0	ಸೌಹಾರ್ದಯುತ
amid	0	0	0	0	0	0	0	0	0	0	ಮಧ್ಯದಲ್ಲಿ
amidst	0	0	0	0	0	0	0	0	0	0	ನಡುವೆ
ammonia	0	0	1	0	0	0	0	0	0	0	ಅಮೋನಿಯ
ammunition	0	0	0	0	0	0	0	0	0	0	ಮದ್ದುಗುಂಡು
amnesia	0	0	0	0	0	1	0	0	0	0	ವಿಸ್ಮೃತಿ
amnesty	0	0	0	0	1	0	1	0	0	0	ಕ್ಷಮಾದಾನ
amorphous	0	0	0	0	0	0	0	0	0	0	ಅಸ್ಫಾಟಿಕ
amortization	0	0	0	0	0	0	0	0	0	1	ಭೋಗ್ಯ
amount	0	0	0	0	0	0	0	0	0	0	ಮೊತ್ತ
amour	0	1	0	0	1	0	1	0	0	1	ಮೋಹಕ
ampersand	0	0	0	0	0	0	0	0	0	0	ಮಂತ್ರವಾದಿ
amphetamines	0	0	1	0	0	1	0	0	0	0	ಆಂಫೆಟಮೈನ್ಗಳು
amphibian	0	0	0	0	0	0	0	0	0	0	ಉಭಯಚರ
amphibious	0	0	0	0	0	0	0	0	0	0	ಉಭಯಚರ
amphitheater	0	0	0	0	0	0	0	0	0	0	ಆಂಫಿಥಿಯೇಟರ್
amplification	0	0	0	0	0	0	0	0	0	0	ವರ್ಧನೆ
amplify	0	0	0	0	0	0	0	0	0	0	ವರ್ಧಿಸಲು
amplitude	0	0	0	0	0	0	0	0	0	0	ವೈಶಾಲ್ಯ
amply	0	0	0	0	0	0	0	0	0	0	ವ್ಯಾಪಕವಾಗಿ
amputation	0	0	0	0	0	0	0	0	0	0	ಅಂಗಚ್ಛೇದನ
amulet	0	0	0	0	0	0	0	0	0	0	ತಾಯಿತ
amuse	0	0	0	0	1	0	1	0	0	0	ವಿನೋದಪಡಿಸು
amused	0	0	0	0	1	0	1	0	0	0	ರಂಜಿಸಿದರು
amusement	0	0	0	0	1	0	1	0	0	0	ಮನರಂಜನಾ
amusing	0	0	0	0	1	0	1	0	0	0	ರಂಜನೀಯ
ana	0	0	0	0	0	0	0	0	0	0	ಅನಾ
anaconda	0	0	1	1	0	1	0	0	0	0	ಅನಕೊಂಡ
anaesthesia	0	0	0	0	0	0	0	0	0	0	ಅರಿವಳಿಕೆ
anaesthetic	0	0	0	0	0	0	0	0	0	0	ಅರಿವಳಿಕೆ
anal	0	0	0	0	0	1	0	0	0	0	ಗುದದ್ವಾರ
analgesic	0	0	0	0	0	0	0	0	0	0	ನೋವು ನಿವಾರಕ
analogous	0	0	0	0	0	0	0	0	0	0	ಸದೃಶ
analogue	0	0	0	0	0	0	0	0	0	0	ಅನಲಾಗ್
analogy	0	0	0	0	0	0	0	0	0	0	ಸಾದೃಶ್ಯ
analysis	0	0	0	0	0	0	0	0	0	0	ವಿಶ್ಲೇಷಣೆ
analyst	0	1	0	0	0	0	1	0	0	1	ವಿಶ್ಲೇಷಕ
analytic	0	0	0	0	0	0	0	0	0	0	ವಿಶ್ಲೇಷಣಾತ್ಮಕ
analyze	0	0	0	0	0	0	0	0	0	0	ವಿಶ್ಲೇಷಿಸಿ
analyzer	0	0	0	0	0	0	0	0	0	0	ವಿಶ್ಲೇಷಕ
anarchism	1	0	0	1	0	1	0	0	0	0	ಅರಾಜಕತಾವಾದ
anarchist	1	0	0	1	0	1	0	0	0	0	ಅರಾಜಕತಾವಾದಿ
anarchy	1	0	0	1	0	1	0	0	0	0	ಅರಾಜಕತೆ
anastomosis	0	0	0	0	0	0	0	0	0	0	ಅನಾಸ್ಟೊಮೊಸಿಸ್
anathema	1	0	1	1	0	1	0	1	0	0	ಅನಾಥೆಮಾ
anatomic	0	0	0	0	0	0	0	0	0	0	ಅಂಗರಚನಾಶಾಸ್ತ್ರ
anatomy	0	0	0	0	0	0	0	0	0	0	ಅಂಗರಚನಾಶಾಸ್ತ್ರ
ancestor	0	0	0	0	0	0	0	0	0	0	ಪೂರ್ವಜ
ancestral	0	0	0	0	0	0	0	0	0	1	ಪೂರ್ವಜರು
ancestry	0	0	0	0	0	0	0	0	0	0	ಪೂರ್ವಜರು
anchor	0	0	0	0	0	0	1	0	0	0	ಆಧಾರ
anchorage	0	0	0	0	0	0	1	1	0	0	ಆಧಾರ
ancient	0	0	0	0	0	1	0	0	0	0	ಪ್ರಾಚೀನ
ancillary	0	0	0	0	0	0	0	0	0	0	ಪೂರಕ
androgen	0	0	0	0	0	0	0	0	0	0	ಆಂಡ್ರೊಜೆನ್
anemone	0	0	0	0	0	0	0	0	0	0	ಎನಿಮೋನ್
anew	0	0	0	0	0	0	0	0	0	0	ಹೊಸದಾಗಿ
angel	0	1	0	0	1	0	1	0	1	1	ದೇವತೆ
angelic	0	0	0	0	1	0	1	0	0	1	ದೇವದೂತ
anger	1	0	0	0	0	1	0	0	0	0	ಕೋಪ
angina	0	0	0	1	0	1	0	0	0	0	ಗಂಟಲೂತ
angiography	0	0	0	0	0	0	0	0	0	0	ಆಂಜಿಯೋಗ್ರಫಿ
angle	0	0	0	0	0	0	0	0	0	0	ಕೋನ
angling	0	1	0	0	0	1	0	0	0	0	ಗಾಳ ಹಾಕುವುದು
angry	1	0	1	0	0	1	0	0	0	0	ಕೋಪಗೊಂಡ
anguish	1	0	0	1	0	1	0	1	0	0	ವೇದನೆ
angular	0	0	0	0	0	0	0	0	0	0	ಕೋನೀಯ
anhydrous	0	0	0	0	0	0	0	0	0	0	ಜಲರಹಿತ
animal	0	0	0	0	0	0	0	0	0	0	ಪ್ರಾಣಿ
animate	0	0	0	0	0	0	1	0	0	0	ಅನಿಮೇಟ್
animated	0	0	0	0	1	0	1	0	0	0	ಅನಿಮೇಟೆಡ್
animation	0	0	0	0	0	0	0	0	0	0	ಅನಿಮೇಷನ್
animosity	1	0	1	1	0	1	0	1	0	0	ಹಗೆತನ
animus	1	0	0	0	0	1	0	0	0	0	ಜೀವಾತ್ಮ
ankle	0	0	0	0	0	0	0	0	0	0	ಪಾದದ
annals	0	0	0	0	0	0	0	0	0	0	ವಾರ್ಷಿಕಗಳು
annex	0	0	0	0	0	0	0	0	0	0	ಅನೆಕ್ಸ್
annexation	0	0	0	0	0	0	0	0	0	0	ಸೇರ್ಪಡೆ
annexe	0	0	0	0	0	0	0	0	0	0	ಅನೆಕ್ಸ್
annihilate	1	0	0	1	0	1	0	0	0	0	ನಾಶಮಾಡು
annihilated	1	0	0	1	0	1	0	1	0	0	ಸರ್ವನಾಶವಾಯಿತು
annihilation	1	0	0	1	0	1	0	1	0	0	ಸರ್ವನಾಶ
annotate	0	0	0	0	0	0	0	0	0	0	ಟಿಪ್ಪಣಿ ಮಾಡಿ
annotation	0	0	0	0	0	0	0	0	0	0	ಟಿಪ್ಪಣಿ
announce	0	0	0	0	0	0	0	0	0	0	ಘೋಷಿಸುತ್ತಾರೆ
announcement	0	1	0	0	0	0	0	0	0	0	ಘೋಷಣೆ
annoy	1	0	1	0	0	1	0	0	0	0	ಕಿರಿಕಿರಿ
annoyance	1	0	1	0	0	1	0	0	0	0	ಕಿರಿಕಿರಿಯ
annoying	1	0	0	0	0	1	0	0	0	0	ಕಿರಿಕಿರಿ
annuity	0	0	0	0	0	0	0	0	0	0	ವರ್ಷಾಶನ
annul	0	0	0	0	0	1	0	0	0	0	ರದ್ದುಗೊಳಿಸು
annular	0	0	0	0	0	0	0	0	0	0	ಉಂಗುರಾಕಾರದ
annulment	0	0	0	0	0	1	0	1	0	0	ರದ್ದತಿ
annulus	0	0	0	0	0	0	0	0	0	0	ವಾರ್ಷಿಕ
anointing	0	0	0	0	0	0	0	0	0	0	ಅಭಿಷೇಕ
anomalous	0	0	0	0	0	0	0	0	0	0	ಅಸಂಗತ
anomaly	0	0	0	1	0	1	0	0	1	0	ಅಸಂಗತತೆ
anon	0	0	0	0	0	0	0	0	0	0	ಅನಾನ್
anonymous	0	0	0	0	0	1	0	0	0	0	ಅನಾಮಧೇಯ
answer	0	0	0	0	0	0	0	0	0	0	ಉತ್ತರ
answerable	0	0	0	0	0	0	0	0	0	1	ಉತ್ತರಿಸಬಹುದಾದ
answering	0	0	0	0	0	0	0	0	0	0	ಉತ್ತರಿಸುವ
ant	0	0	0	0	0	0	0	0	0	0	ಇರುವೆ
antagonism	1	0	0	0	0	1	0	0	0	0	ವಿರೋಧಾಭಾಸ
antagonist	1	0	0	0	0	1	0	0	0	0	ವಿರೋಧಿ
antagonistic	1	0	1	0	0	1	0	0	0	0	ವಿರೋಧದ
ante	0	0	0	0	0	0	0	0	0	0	ಹಿಂದೆ
antecedent	0	0	0	0	0	0	0	0	0	0	ಪೂರ್ವಭಾವಿ
antelope	0	0	0	0	0	0	0	0	0	0	ಹುಲ್ಲೆ
antenna	0	0	0	0	0	0	0	0	0	0	ಆಂಟೆನಾ
anterior	0	0	0	0	0	0	0	0	0	0	ಮುಂಭಾಗದ
anthem	0	0	0	0	0	0	0	0	0	0	ಗೀತೆ
anthology	0	0	0	0	0	0	0	0	0	0	ಸಂಕಲನ
anthrax	0	0	1	1	0	1	0	1	0	0	ಆಂಥ್ರಾಕ್ಸ್
anthropology	0	0	0	0	0	0	0	0	0	0	ಮಾನವಶಾಸ್ತ್ರ
antibiotic	0	0	0	0	0	0	0	0	0	0	ಪ್ರತಿಜೀವಕ
antibiotics	0	0	0	0	0	0	1	0	0	0	ಪ್ರತಿಜೀವಕಗಳು
antichrist	1	0	1	1	0	1	0	0	0	0	ಆಂಟಿಕ್ರೈಸ್ಟ್
anticipation	0	1	0	0	0	0	0	0	0	0	ನಿರೀಕ್ಷೆ
anticipatory	0	1	0	0	0	0	0	0	0	0	ನಿರೀಕ್ಷಿತ
antidote	0	1	0	0	0	0	1	0	0	1	ಪ್ರತಿವಿಷ
antifungal	0	0	0	0	0	0	1	0	0	1	ಶಿಲೀಂಧ್ರನಾಶಕ
antimony	0	0	0	0	0	0	0	0	0	0	ಆಂಟಿಮನಿ
antipathy	1	0	1	0	0	1	0	0	0	0	ವಿರೋಧಾಭಾಸ
antiquarian	0	0	0	0	0	0	0	0	0	0	ಪ್ರಾಚೀನ
antiquated	0	0	0	0	0	1	0	0	0	0	ಪುರಾತನವಾದ
antique	0	0	0	0	0	0	1	0	0	0	ಪುರಾತನ
antiquity	0	0	0	0	0	0	0	0	0	0	ಪ್ರಾಚೀನತೆ
antiseptic	0	0	0	0	0	0	1	0	0	1	ನಂಜುನಿರೋಧಕ
antisocial	1	0	1	1	0	1	0	1	0	0	ಸಮಾಜವಿರೋಧಿ
antithesis	1	0	0	0	0	1	0	0	0	0	ವಿರೋಧಾಭಾಸ
antithetical	0	0	0	0	0	0	0	0	0	0	ವಿರೋಧಿ
antiviral	0	0	0	0	0	0	0	0	0	0	ಆಂಟಿವೈರಲ್
antler	0	0	0	0	0	0	0	0	0	0	ಕೊಂಬು
anvil	0	0	0	0	0	0	0	0	0	0	ಅಂವಿಲ್
anxiety	1	1	0	1	0	1	0	1	0	0	ಆತಂಕ
anxious	0	1	0	1	0	1	0	0	0	0	ಆತಂಕದಿಂದ
aorta	0	0	0	0	0	0	0	0	0	0	ಮಹಾಪಧಮನಿಯ
apace	0	0	0	0	0	0	0	0	0	0	ವೇಗ
apache	0	0	0	1	0	1	0	0	0	0	ಅಪಾಚೆ
apartment	0	0	0	0	0	0	0	0	0	0	ಅಪಾರ್ಟ್ಮೆಂಟ್
apathetic	0	0	0	0	0	1	0	1	0	0	ನಿರಾಸಕ್ತಿ
apathy	0	0	0	0	0	1	0	1	0	0	ನಿರಾಸಕ್ತಿ
ape	0	0	0	0	0	0	0	0	0	0	ಮಂಗ
aperture	0	0	0	0	0	0	0	0	0	0	ದ್ಯುತಿರಂಧ್ರ
apex	0	0	0	0	0	0	0	0	0	0	ತುದಿ
aphid	0	0	1	0	0	1	0	0	0	0	ಗಿಡಹೇನು
apiece	0	0	0	0	0	0	0	0	0	0	ಒಂದೊಂದಾಗಿ
aplomb	0	0	0	0	0	0	1	0	0	0	ಅಳಲು
apocalyptic	0	0	0	0	0	0	0	0	0	0	ಅಪೋಕ್ಯಾಲಿಪ್ಸ್
apologetic	0	0	0	0	0	0	1	0	0	1	ಕ್ಷಮೆಯಾಚಿಸುವ
apologist	0	0	0	0	0	0	0	0	0	0	ಕ್ಷಮಾಪಣೆಗಾರ
apologize	0	0	0	0	0	0	1	1	0	1	ಕ್ಷಮೆ
apology	0	0	0	0	0	0	1	0	0	0	ಕ್ಷಮೆ
apostasy	0	0	0	0	0	0	0	0	0	0	ಧರ್ಮಭ್ರಷ್ಟತೆ
apostate	0	0	0	0	0	0	0	0	0	0	ಧರ್ಮಭ್ರಷ್ಟ
apostle	0	0	0	0	0	0	1	0	0	1	ಧರ್ಮಪ್ರಚಾರಕ
apostolic	0	0	0	0	0	0	0	0	0	1	ಧರ್ಮಪ್ರಚಾರಕ
apostrophe	0	0	0	0	0	0	0	0	0	0	ಅಪಾಸ್ಟ್ರಫಿ
appalling	0	0	1	1	0	1	0	0	0	0	ಭಯಾನಕ
apparatus	0	0	0	0	0	0	0	0	0	0	ಉಪಕರಣ
apparel	0	0	0	0	0	0	0	0	0	0	ಉಡುಪು
apparently	0	0	0	0	0	0	0	0	0	0	ಸ್ಪಷ್ಟವಾಗಿ
apparition	0	0	0	1	0	0	0	0	1	0	ಪ್ರತ್ಯಕ್ಷತೆ
appeal	0	1	0	0	0	0	0	0	0	0	ಮನವಿಯನ್ನು
appearance	0	0	0	0	0	0	0	0	0	0	ಕಾಣಿಸಿಕೊಂಡ
appease	0	0	0	0	0	0	0	0	0	0	ಸಮಾಧಾನಪಡಿಸು
appellant	0	0	0	0	0	0	0	0	0	0	ಮೇಲ್ಮನವಿದಾರ
append	0	0	0	0	0	0	0	0	0	0	ಸೇರಿಸು
appendage	0	0	0	0	0	0	0	0	0	0	ಅನುಬಂಧ
appendicitis	0	0	0	1	0	1	0	1	0	0	ಅಪೆಂಡಿಸೈಟಿಸ್
appendix	0	0	0	0	0	0	0	0	0	0	ಅನುಬಂಧ
appetite	0	0	0	0	0	0	0	0	0	0	ಹಸಿವು
appetizer	0	0	0	0	0	0	0	0	0	0	ಜೀರ್ಣಕಾರಕವಾಗಿ
applause	0	0	0	0	1	0	1	0	1	1	ಚಪ್ಪಾಳೆ
apple	0	0	0	0	0	0	0	0	0	0	ಸೇಬು
appliance	0	0	0	0	0	0	0	0	0	0	ಉಪಕರಣ
appliances	0	0	0	0	0	0	0	0	0	0	ಉಪಕರಣಗಳು
applicability	0	0	0	0	0	0	0	0	0	0	ಅನ್ವಯಿಸುವಿಕೆ
applicable	0	0	0	0	0	0	0	0	0	0	ಅನ್ವಯಿಸುವ
applicant	0	1	0	0	0	0	0	0	0	0	ಅರ್ಜಿದಾರ
application	0	0	0	0	0	0	0	0	0	0	ಅಪ್ಲಿಕೇಶನ್
apply	0	0	0	0	0	0	0	0	0	0	ಅನ್ವಯಿಸು
appoint	0	0	0	0	0	0	0	0	0	0	ನೇಮಕ
appointment	0	0	0	0	0	0	0	0	0	0	ನೇಮಕಾತಿ
appointments	0	0	0	0	0	0	0	0	0	0	ನೇಮಕಾತಿಗಳು
apportion	0	0	0	0	0	0	0	0	0	0	ಹಂಚಿಕೆ
apportionment	0	0	0	0	0	0	0	0	0	0	ಹಂಚಿಕೆ
appraise	0	0	0	0	0	0	0	0	0	0	ಮೌಲ್ಯಮಾಪನ
appreciable	0	0	0	0	0	0	0	0	0	0	ಶ್ಲಾಘನೀಯ
appreciation	0	0	0	0	1	0	1	0	0	1	ಮೆಚ್ಚುಗೆ
apprehend	0	0	0	1	0	0	0	0	0	0	ಹಿಡಿಯಲು
apprehension	0	0	0	1	0	1	0	0	0	0	ಆತಂಕ
apprehensive	0	1	0	1	0	1	0	0	0	0	ಆತಂಕಕಾರಿ
apprentice	0	0	0	0	0	0	0	0	0	1	ಶಿಷ್ಯವೃತ್ತಿ
apprenticeship	0	0	0	0	0	0	0	0	0	0	ಶಿಷ್ಯವೃತ್ತಿ
approach	0	0	0	0	0	0	0	0	0	0	ಅನುಸಂಧಾನ
approaching	0	1	0	0	0	0	0	0	0	0	ಸಮೀಪಿಸುತ್ತಿದೆ
approbation	0	0	0	0	0	0	1	0	0	1	ಅನುಮೋದನೆ
appropriation	0	0	0	0	0	1	0	0	0	0	ವಿನಿಯೋಗ
approval	0	0	0	0	0	0	1	0	0	0	ಅನುಮೋದನೆ
approve	0	0	0	0	1	0	1	0	0	1	ಅನುಮೋದಿಸಿ
approving	0	0	0	0	0	0	1	0	0	0	ಅನುಮೋದಿಸುತ್ತಿದೆ
approximate	0	0	0	0	0	0	0	0	0	0	ಅಂದಾಜು
approximately	0	0	0	0	0	0	0	0	0	0	ಸರಿಸುಮಾರು
approximating	0	0	0	0	0	0	0	0	0	0	ಅಂದಾಜು
approximation	0	0	0	0	0	0	0	0	0	0	ಅಂದಾಜು
appurtenances	0	0	0	0	0	0	0	0	0	0	ಅನುಬಂಧಗಳು
apron	0	0	0	0	0	0	0	0	0	0	ನೆಲಗಟ್ಟಿನ
apt	0	0	0	0	0	0	1	0	0	0	ಸೂಕ್ತ
aptitude	0	0	0	0	0	0	1	0	0	0	ಯೋಗ್ಯತೆ
aqua	0	0	0	0	0	0	0	0	0	0	ಆಕ್ವಾ
