English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Xhosa Word
amethyst	0	0	0	0	0	0	0	0	0	0	iamethiste
amiable	0	0	0	0	0	0	1	0	0	0	nobubele
amicable	0	0	0	0	1	0	1	0	0	0	ngoxolo
amid	0	0	0	0	0	0	0	0	0	0	phakathi
amidst	0	0	0	0	0	0	0	0	0	0	phakathi
ammonia	0	0	1	0	0	0	0	0	0	0	ammonia
ammunition	0	0	0	0	0	0	0	0	0	0	iimbumbulu
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	uxolelo
amorphous	0	0	0	0	0	0	0	0	0	0	iamorphous
amortization	0	0	0	0	0	0	0	0	0	1	i-amortization
amount	0	0	0	0	0	0	0	0	0	0	isixa
amour	0	1	0	0	1	0	1	0	0	1	uthando
ampersand	0	0	0	0	0	0	0	0	0	0	iampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	iiamphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	izilwanyana ezihlala emanzini
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	iqonga lemidlalo yeqonga
amplification	0	0	0	0	0	0	0	0	0	0	ukukhulisa
amplify	0	0	0	0	0	0	0	0	0	0	khulisa
amplitude	0	0	0	0	0	0	0	0	0	0	ubukhulu
amply	0	0	0	0	0	0	0	0	0	0	kakhulu
amputation	0	0	0	0	0	0	0	0	0	0	ukunqunyulwa amalungu omzimba
amulet	0	0	0	0	0	0	0	0	0	0	ikhubalo
amuse	0	0	0	0	1	0	1	0	0	0	hlekisa
amused	0	0	0	0	1	0	1	0	0	0	hlekisa
amusement	0	0	0	0	1	0	1	0	0	0	ukuzonwabisa
amusing	0	0	0	0	1	0	1	0	0	0	iyahlekisa
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	inhlwathi
anaesthesia	0	0	0	0	0	0	0	0	0	0	i-anesthesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	i-anesthetic
anal	0	0	0	0	0	1	0	0	0	0	ezimpundu
analgesic	0	0	0	0	0	0	0	0	0	0	i-analgesic
analogous	0	0	0	0	0	0	0	0	0	0	ngokufana
analogue	0	0	0	0	0	0	0	0	0	0	ianalogu
analogy	0	0	0	0	0	0	0	0	0	0	isifaniso
analysis	0	0	0	0	0	0	0	0	0	0	uhlalutyo
analyst	0	1	0	0	0	0	1	0	0	1	umhlalutyi
analytic	0	0	0	0	0	0	0	0	0	0	uhlalutyo
analyze	0	0	0	0	0	0	0	0	0	0	hlalutya
analyzer	0	0	0	0	0	0	0	0	0	0	umhlalutyi
anarchism	1	0	0	1	0	1	0	0	0	0	i-anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	i-anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	isiphithiphithi
anastomosis	0	0	0	0	0	0	0	0	0	0	i-anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	isiqalekiso
anatomic	0	0	0	0	0	0	0	0	0	0	i-anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	i-anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	ukhokho
ancestral	0	0	0	0	0	0	0	0	0	1	izinyanya
ancestry	0	0	0	0	0	0	0	0	0	0	umnombo
anchor	0	0	0	0	0	0	1	0	0	0	iankile
anchorage	0	0	0	0	0	0	1	1	0	0	iiankile
ancient	0	0	0	0	0	1	0	0	0	0	yamandulo
ancillary	0	0	0	0	0	0	0	0	0	0	isincedisi
androgen	0	0	0	0	0	0	0	0	0	0	kunye ne-androgen
anemone	0	0	0	0	0	0	0	0	0	0	ianemone
anew	0	0	0	0	0	0	0	0	0	0	ngokutsha
angel	0	1	0	0	1	0	1	0	1	1	ingelosi
angelic	0	0	0	0	1	0	1	0	0	1	eyengelosi
anger	1	0	0	0	0	1	0	0	0	0	umsindo
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	iangiography
angle	0	0	0	0	0	0	0	0	0	0	i-engile
angling	0	1	0	0	0	1	0	0	0	0	ukukhangela
angry	1	0	1	0	0	1	0	0	0	0	nomsindo
anguish	1	0	0	1	0	1	0	1	0	0	intlungu
angular	0	0	0	0	0	0	0	0	0	0	i-angular
anhydrous	0	0	0	0	0	0	0	0	0	0	engenamanzi
animal	0	0	0	0	0	0	0	0	0	0	isilwanyana
animate	0	0	0	0	0	0	1	0	0	0	phila
animated	0	0	0	0	1	0	1	0	0	0	oopopayi
animation	0	0	0	0	0	0	0	0	0	0	oopopayi
animosity	1	0	1	1	0	1	0	1	0	0	inzondo
animus	1	0	0	0	0	1	0	0	0	0	umphefumlo
ankle	0	0	0	0	0	0	0	0	0	0	iqakala
annals	0	0	0	0	0	0	0	0	0	0	ingxelo
annex	0	0	0	0	0	0	0	0	0	0	isihlomelo
annexation	0	0	0	0	0	0	0	0	0	0	isihlomelo
annexe	0	0	0	0	0	0	0	0	0	0	isihlomelo
annihilate	1	0	0	1	0	1	0	0	0	0	bhangisa
annihilated	1	0	0	1	0	1	0	1	0	0	bhangisiwe
annihilation	1	0	0	1	0	1	0	1	0	0	imbubhiso
annotate	0	0	0	0	0	0	0	0	0	0	chaza
annotation	0	0	0	0	0	0	0	0	0	0	inkcazo
announce	0	0	0	0	0	0	0	0	0	0	bhengeza
announcement	0	1	0	0	0	0	0	0	0	0	isaziso
annoy	1	0	1	0	0	1	0	0	0	0	caphukisa
annoyance	1	0	1	0	0	1	0	0	0	0	ukucaphuka
annoying	1	0	0	0	0	1	0	0	0	0	iyacaphukisa
annuity	0	0	0	0	0	0	0	0	0	0	imali yonyaka
annul	0	0	0	0	0	1	0	0	0	0	bhangisa
annular	0	0	0	0	0	0	0	0	0	0	ngonyaka
annulment	0	0	0	0	0	1	0	1	0	0	ubhangiso
annulus	0	0	0	0	0	0	0	0	0	0	i-annulus
anointing	0	0	0	0	0	0	0	0	0	0	ukuthanjiswa
anomalous	0	0	0	0	0	0	0	0	0	0	engaqhelekanga
anomaly	0	0	0	1	0	1	0	0	1	0	ngokungaqhelekanga
anon	0	0	0	0	0	0	0	0	0	0	hayi
anonymous	0	0	0	0	0	1	0	0	0	0	engaziwa
answer	0	0	0	0	0	0	0	0	0	0	impendulo
answerable	0	0	0	0	0	0	0	0	0	1	iyaphendula
answering	0	0	0	0	0	0	0	0	0	0	ukuphendula
ant	0	0	0	0	0	0	0	0	0	0	imbovane
antagonism	1	0	0	0	0	1	0	0	0	0	inkcaso
antagonist	1	0	0	0	0	1	0	0	0	0	umchasi
antagonistic	1	0	1	0	0	1	0	0	0	0	ochasayo
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	owandulelayo
antelope	0	0	0	0	0	0	0	0	0	0	Inyamakazi
antenna	0	0	0	0	0	0	0	0	0	0	i-eriyali
anterior	0	0	0	0	0	0	0	0	0	0	ngaphambili
anthem	0	0	0	0	0	0	0	0	0	0	umhobe wesizwe
anthology	0	0	0	0	0	0	0	0	0	0	i-anthology
anthrax	0	0	1	1	0	1	0	1	0	0	i-anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	ianthropology
antibiotic	0	0	0	0	0	0	0	0	0	0	amayeza okubulala iintsholongwane
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotics
antichrist	1	0	1	1	0	1	0	0	0	0	umchasi-Kristu
anticipation	0	1	0	0	0	0	0	0	0	0	ulindelo
anticipatory	0	1	0	0	0	0	0	0	0	0	ukulindela
antidote	0	1	0	0	0	0	1	0	0	1	iyeza
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	i-antimony
antipathy	1	0	1	0	0	1	0	0	0	0	inkcaso
antiquarian	0	0	0	0	0	0	0	0	0	0	izinto zakudala
antiquated	0	0	0	0	0	1	0	0	0	0	kudala
antique	0	0	0	0	0	0	1	0	0	0	zakudala
antiquity	0	0	0	0	0	0	0	0	0	0	kudala
antiseptic	0	0	0	0	0	0	1	0	0	1	isibulala-ntsholongwane
antisocial	1	0	1	1	0	1	0	1	0	0	ukungahlalisani
antithesis	1	0	0	0	0	1	0	0	0	0	isichasi
antithetical	0	0	0	0	0	0	0	0	0	0	i-antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	impondo
anvil	0	0	0	0	0	0	0	0	0	0	imbumbulu
anxiety	1	1	0	1	0	1	0	1	0	0	ixhala
anxious	0	1	0	1	0	1	0	0	0	0	ukuxhalaba
aorta	0	0	0	0	0	0	0	0	0	0	iaorta
apace	0	0	0	0	0	0	0	0	0	0	ngokukhawuleza
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	indlu
apathetic	0	0	0	0	0	1	0	1	0	0	ukungabi namdla
apathy	0	0	0	0	0	1	0	1	0	0	ukungakhathali
ape	0	0	0	0	0	0	0	0	0	0	inkawu
aperture	0	0	0	0	0	0	0	0	0	0	indawo yokuvula
apex	0	0	0	0	0	0	0	0	0	0	inkcaso
aphid	0	0	1	0	0	1	0	0	0	0	intwala
apiece	0	0	0	0	0	0	0	0	0	0	ipisi
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	iapocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	uxolo
apologist	0	0	0	0	0	0	0	0	0	0	umxoleli
apologize	0	0	0	0	0	0	1	1	0	1	cela uxolo
apology	0	0	0	0	0	0	1	0	0	0	uxolo
apostasy	0	0	0	0	0	0	0	0	0	0	uwexuko
apostate	0	0	0	0	0	0	0	0	0	0	uwexuki
apostle	0	0	0	0	0	0	1	0	0	1	umpostile
apostolic	0	0	0	0	0	0	0	0	0	1	yabapostile
apostrophe	0	0	0	0	0	0	0	0	0	0	iastrophe
appalling	0	0	1	1	0	1	0	0	0	0	eyothusayo
apparatus	0	0	0	0	0	0	0	0	0	0	izixhobo
apparel	0	0	0	0	0	0	0	0	0	0	impahla
apparently	0	0	0	0	0	0	0	0	0	0	ngokucacileyo
apparition	0	0	0	1	0	0	0	0	1	0	imbonakalo
appeal	0	1	0	0	0	0	0	0	0	0	isibheno
appearance	0	0	0	0	0	0	0	0	0	0	inkangeleko
appease	0	0	0	0	0	0	0	0	0	0	xolisa
appellant	0	0	0	0	0	0	0	0	0	0	umbheni
append	0	0	0	0	0	0	0	0	0	0	dibanisa
appendage	0	0	0	0	0	0	0	0	0	0	isihlomelo
appendicitis	0	0	0	1	0	1	0	1	0	0	i-appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	isihlomelo
appetite	0	0	0	0	0	0	0	0	0	0	umdla wokutya
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	intswahla yezandla
apple	0	0	0	0	0	0	0	0	0	0	apile
appliance	0	0	0	0	0	0	0	0	0	0	isixhobo sombane
appliances	0	0	0	0	0	0	0	0	0	0	izixhobo zombane
applicability	0	0	0	0	0	0	0	0	0	0	ukusebenza
applicable	0	0	0	0	0	0	0	0	0	0	esebenzayo
applicant	0	1	0	0	0	0	0	0	0	0	umenzi-sicelo
application	0	0	0	0	0	0	0	0	0	0	isicelo
apply	0	0	0	0	0	0	0	0	0	0	faka isicelo
appoint	0	0	0	0	0	0	0	0	0	0	misela
appointment	0	0	0	0	0	0	0	0	0	0	ukuqeshwa
appointments	0	0	0	0	0	0	0	0	0	0	amadinga
apportion	0	0	0	0	0	0	0	0	0	0	ulwabiwo
apportionment	0	0	0	0	0	0	0	0	0	0	ulwabiwo
appraise	0	0	0	0	0	0	0	0	0	0	xabisa
appreciable	0	0	0	0	0	0	0	0	0	0	uxabiso
appreciation	0	0	0	0	1	0	1	0	0	1	ukuxabisa
apprehend	0	0	0	1	0	0	0	0	0	0	bamba
apprehension	0	0	0	1	0	1	0	0	0	0	ukuxhalaba
apprehensive	0	1	0	1	0	1	0	0	0	0	uloyiko
apprentice	0	0	0	0	0	0	0	0	0	1	umfundi
apprenticeship	0	0	0	0	0	0	0	0	0	0	ukuqeqeshelwa umsebenzi
approach	0	0	0	0	0	0	0	0	0	0	ukusondela
approaching	0	1	0	0	0	0	0	0	0	0	isondela
approbation	0	0	0	0	0	0	1	0	0	1	ulwamkelo
appropriation	0	0	0	0	0	1	0	0	0	0	ulwabiwo
approval	0	0	0	0	0	0	1	0	0	0	imvume
approve	0	0	0	0	1	0	1	0	0	1	vuma
approving	0	0	0	0	0	0	1	0	0	0	ukuvuma
approximate	0	0	0	0	0	0	0	0	0	0	malunga
approximately	0	0	0	0	0	0	0	0	0	0	malunga
approximating	0	0	0	0	0	0	0	0	0	0	malunga
approximation	0	0	0	0	0	0	0	0	0	0	uqikelelo
appurtenances	0	0	0	0	0	0	0	0	0	0	izixhobo
apron	0	0	0	0	0	0	0	0	0	0	ifaskoti
apt	0	0	0	0	0	0	1	0	0	0	kufanelekile
aptitude	0	0	0	0	0	0	1	0	0	0	ubuchule
aqua	0	0	0	0	0	0	0	0	0	0	emanzini
aquamarine	0	0	0	0	0	0	0	0	0	0	i-aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	emanzini
aquatic	0	0	0	0	0	0	0	0	0	0	emanzini
aqueduct	0	0	0	0	0	0	0	0	0	0	umjelo wamanzi
aqueous	0	0	0	0	0	0	0	0	0	0	emanzini
arable	0	0	0	0	0	0	0	0	0	0	iyaphatheka
arbiter	0	0	0	0	0	0	0	0	0	1	umlamli
arbitrate	0	0	0	0	0	0	0	0	0	0	ukulamla
arbitration	0	1	0	0	0	0	0	0	0	0	ulamlo
arbitrator	0	0	0	0	0	0	0	0	0	1	umlamli
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	i-arcade
arch	0	0	0	0	0	0	0	0	0	0	iarch
archaeological	0	0	0	0	0	0	0	0	0	0	ngezakudala
archaeologist	0	0	0	0	0	0	0	0	0	0	umembi wezinto zakudala
archaeology	0	1	0	0	0	0	1	0	0	0	inzululwazi yezinto zakudala
archaic	0	0	0	0	0	1	0	0	0	0	yamandulo
archbishop	0	0	0	0	0	0	0	0	0	0	ubhishophu omkhulu
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	umtoli
archery	0	0	0	0	0	0	0	0	0	0	utolo
archetype	0	0	0	0	0	0	0	0	0	0	i-archetype
archipelago	0	0	0	0	0	0	0	0	0	0	ichwebakazi
architect	0	0	0	0	0	0	0	0	0	0	umyili wezakhiwo
architecture	0	0	0	0	0	0	0	0	0	1	ulwakhiwo
archive	0	0	0	0	0	0	0	0	0	0	uvimba
arctic	0	0	0	0	0	0	0	0	0	0	arctic
ardent	0	1	0	0	1	0	1	0	0	0	okhutheleyo
ardor	0	0	0	0	0	0	1	0	0	0	inzondelelo
arduous	0	0	0	0	0	1	0	0	0	0	nzima
area	0	0	0	0	0	0	0	0	0	0	indawo
arena	0	0	0	0	0	0	0	0	0	0	ibala
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ngokungxamisekileyo
argue	1	0	0	0	0	1	0	0	0	0	xoxa
argument	1	0	0	0	0	1	0	0	0	0	ingxoxo
argumentation	1	0	0	0	0	0	0	0	0	0	ingxoxo
argumentative	0	0	0	0	0	1	0	0	0	0	nengxoxo
arguments	1	0	0	0	0	0	0	0	0	0	iingxoxo
arid	0	0	0	0	0	1	0	1	0	0	eyomileyo
aristocracy	0	0	0	0	0	0	1	0	0	0	izihandiba
aristocrat	0	0	0	0	0	0	0	0	0	0	izihandiba
aristocratic	0	0	0	0	0	0	1	0	0	0	izihandiba
arithmetic	0	0	0	0	0	0	0	0	0	0	izibalo
ark	0	0	0	0	0	0	0	0	0	0	umkhombe
arm	0	0	0	0	0	0	0	0	0	0	ingalo
armada	0	0	0	0	0	0	0	0	0	0	izixhobo
armament	1	0	0	1	0	0	0	0	0	0	izixhobo
armaments	0	0	0	1	0	1	0	0	0	0	izixhobo
armature	0	0	0	0	0	0	0	0	0	0	izixhobo
armed	1	0	0	1	0	1	1	0	0	0	uxhobile
armor	0	0	0	1	0	0	1	0	0	1	isikrweqe
armored	0	0	0	1	0	0	0	0	0	0	zixhobile
armory	0	0	0	0	0	0	0	0	0	1	indawo yokugcina izixhobo
arms	0	0	0	0	0	0	0	0	0	0	iingalo
army	0	0	0	0	0	0	0	0	0	0	umkhosi
aroma	0	0	0	0	0	0	1	0	0	0	ivumba
arousal	0	0	0	0	0	0	0	0	0	0	ukuvuseleleka
arouse	0	1	0	0	0	0	1	0	0	0	vusa
arraignment	1	0	0	1	0	1	0	1	0	0	ukubekwa ityala
arrange	0	0	0	0	0	0	0	0	0	0	cwangcisa
arranged	0	0	0	0	0	0	0	0	0	0	ilungisiwe
arrangement	0	0	0	0	0	0	0	0	0	0	ilungiselelo
array	0	0	0	0	0	0	1	0	0	0	uluhlu
arrears	0	0	0	0	0	1	0	0	0	0	amatyala
arrest	0	0	0	0	0	1	0	0	0	0	ukubanjwa
arrival	0	1	0	0	0	0	0	0	0	0	ukufika
arrive	0	1	0	0	0	0	0	0	0	0	fika
arrogance	0	0	0	0	0	1	0	0	0	0	ukuzigwagwisa
arrogant	1	0	1	0	0	1	0	0	0	0	abanekratshi
arrow	0	0	0	0	0	0	0	0	0	0	utolo
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	iarsenic
arson	1	0	0	1	0	1	0	0	0	0	ukutshisa
art	0	1	0	0	1	0	1	1	1	0	ubugcisa
artery	0	0	0	0	0	0	0	0	0	0	umthambo
artful	0	0	0	0	0	0	0	0	0	0	nobuchule
arthropod	0	0	0	0	0	0	0	0	0	0	i-arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	i-artichoke
article	0	0	0	0	0	0	0	0	0	0	inqaku
articles	0	0	0	0	0	0	0	0	0	0	amanqaku
articulate	0	0	0	0	0	0	1	0	0	0	cacisa
articulation	0	0	0	0	0	0	1	0	0	0	ukucacisa
artifice	0	0	0	0	0	0	0	0	0	0	ubugcisa
artillery	0	0	0	1	0	1	0	0	0	0	izixhobo zokulwa
artisan	0	0	0	0	0	0	1	0	0	0	igcisa
artist	0	0	0	0	0	0	0	0	0	0	igcisa
artiste	0	0	0	0	0	0	1	0	0	0	umculi
artistic	0	0	0	0	0	0	1	0	0	0	ubugcisa
artists	0	0	0	0	0	0	0	0	0	0	amagcisa
ascend	0	0	0	0	0	0	0	0	0	0	enyuka
ascendancy	0	0	0	0	0	0	1	0	0	0	ukunyuka
ascension	0	0	0	0	0	0	0	0	0	0	ukunyuka
ascent	0	0	0	0	0	0	1	0	0	0	ukunyuka
ascertain	0	0	0	0	0	0	0	0	0	0	qinisekisa
ascertained	0	0	0	0	0	0	0	0	0	0	iqinisekisiwe
ascetic	0	0	0	0	0	0	0	0	0	0	ukuzincama
ash	0	0	0	0	0	1	0	0	0	0	uthuthu
ashamed	0	0	1	0	0	1	0	1	0	0	uneentloni
ashes	0	0	0	0	0	1	0	1	0	0	uthuthu
asleep	0	0	0	0	0	0	0	0	0	0	elele
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	iaspartame
aspect	0	0	0	0	0	0	0	0	0	0	inkalo
aspects	0	0	0	0	0	0	0	0	0	0	imiba
asphalt	0	0	0	0	0	0	0	0	0	0	itela
aspiration	0	1	0	0	1	0	1	0	1	1	ulangazelelo
aspire	0	1	0	0	1	0	1	0	0	0	nqwenela
aspiring	0	1	0	0	1	0	1	0	0	1	abanqwenelayo
ass	0	0	0	0	0	1	0	0	0	0	iimpundu
assail	1	0	0	1	0	1	0	0	1	0	ukuhlasela
assailant	1	0	0	1	0	1	0	1	0	0	umhlaseli
assassin	1	0	0	1	0	1	0	1	0	0	umbulali
assassinate	1	0	0	1	0	1	0	0	0	0	bulala
assassination	1	0	0	1	0	1	0	1	0	0	ukubulawa
assault	1	0	0	1	0	1	0	0	0	0	uhlaselo
assay	0	0	0	0	0	0	0	0	0	0	uvavanyo
assemblage	0	0	0	0	0	0	0	0	0	0	ukudibanisa
assemble	0	0	0	0	0	0	0	0	0	0	hlanganisana
assembled	0	0	0	0	0	0	0	0	0	0	zidityanisiwe
assembly	0	0	0	0	0	0	1	0	0	1	indibano
assent	0	0	0	0	0	0	1	0	0	0	imvume
assert	0	0	0	0	0	0	0	0	0	0	qinisekisa
asserting	0	0	0	0	0	0	1	0	0	1	ebangisa
assertion	0	0	0	0	0	0	0	0	0	0	inkcazo
assess	0	0	0	0	0	0	0	0	0	0	vavanya
assessment	0	0	0	0	0	0	0	0	1	1	uvavanyo
assessor	0	0	0	0	0	0	0	0	0	1	umvavanyi
assets	0	0	0	0	0	0	1	0	0	0	asethi
asshole	1	0	1	0	0	1	0	0	0	0	Umgqobho wempundu
assign	0	0	0	0	0	0	0	0	0	0	yabela
assignee	0	0	0	0	0	0	0	0	0	1	owabelweyo
assignment	0	0	0	0	0	0	0	0	0	0	isabelo
assimilate	0	0	0	0	0	0	0	0	0	0	fanisa
assimilation	0	0	0	0	0	0	0	0	0	0	ukulinganisa
assist	0	0	0	0	0	0	1	0	0	1	nceda
assistance	0	0	0	0	0	0	1	0	0	0	uncedo
assistant	0	0	0	0	0	0	0	0	0	0	umncedisi
associate	0	0	0	0	0	0	1	0	0	1	umhlobo
association	0	0	0	0	0	0	0	0	0	1	umbutho
assorted	0	0	0	0	0	0	0	0	0	0	ezahlukeneyo
assortment	0	0	0	0	0	0	0	0	0	0	i-assortment
assuage	0	0	0	0	0	0	1	0	0	0	thoba
assumed	0	0	0	0	0	0	0	0	0	0	kucingelwa
assuming	0	0	0	0	0	0	0	0	0	0	ukucinga
assumption	0	0	0	0	0	0	0	0	0	0	ukucinga
assurance	0	0	0	0	0	0	1	0	0	1	isiqinisekiso
assure	0	0	0	0	0	0	0	0	0	1	qinisekisa
assured	0	0	0	0	0	0	1	0	0	1	qinisekisiwe
assuredly	0	0	0	0	0	0	0	0	0	1	ngokuqinisekileyo
asterisk	0	0	0	0	0	0	0	0	0	0	inkwenkwezi
asteroids	0	0	0	0	0	0	0	0	0	0	iiasteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	i-astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	ngokumangalisayo
astonishment	0	0	0	0	1	0	1	0	1	0	ukukhwankqiswa
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	lahlekile
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	umvumisi ngeenkwenkwezi
astrology	0	0	0	0	0	0	0	0	0	0	ukuvumisa ngeenkwenkwezi
astronaut	0	0	0	0	0	0	1	0	0	0	usomajukujuku
astronomer	0	1	0	0	0	0	1	0	0	0	isazi ngeenkwenkwezi
astronomy	0	0	0	0	0	0	0	0	0	0	inzululwazi ngeenkwenkwezi
astute	0	0	0	0	0	0	1	0	0	0	ngobukrelekrele
asunder	0	0	0	0	0	0	0	0	0	0	phakathi
asylum	0	0	0	1	0	1	0	0	0	0	indawo yokusabela
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	i-asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	ivenkile
atheism	0	0	0	0	0	1	0	0	0	0	ukungakholelwa kuThixo
atheistic	0	0	0	0	0	0	0	0	0	0	abangakholelwayo kuThixo
atherosclerosis	0	0	0	1	0	1	0	1	0	0	i-atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	Imbaleki
athletic	0	0	0	0	0	0	1	0	0	0	kwezemidlalo
athleticism	0	0	0	0	0	0	0	0	0	0	iimbaleki
athletics	0	0	0	0	0	0	0	0	0	0	iimbaleki
atlas	0	0	0	0	0	0	0	0	0	0	iatlasi
atmosphere	0	0	0	0	0	0	0	0	0	0	umoya
atmospheric	0	0	0	0	0	0	0	0	0	0	emoyeni
atoll	0	0	0	0	0	0	0	0	0	0	yonke into
atom	0	0	0	0	0	0	1	0	0	0	athom
atomic	0	0	0	0	0	0	0	0	0	0	atomic
atone	0	1	0	0	1	0	1	0	0	1	hlawulela
atonement	0	0	0	0	0	0	1	0	0	0	intlawulelo
atrium	0	0	0	0	0	0	0	0	0	0	kwiatrium
atrocious	1	0	1	0	0	1	0	0	0	0	ngenkohlakalo
atrocity	1	0	1	1	0	1	0	1	0	0	inkohlakalo
atrophy	0	0	1	1	0	1	0	1	0	0	i-atrophy
attach	0	0	0	0	0	0	0	0	0	0	-ncamathela
attachment	0	0	0	0	0	0	1	0	0	0	uncamathiselo
attack	1	0	0	1	0	1	0	0	0	0	uhlaselo
attacking	1	0	1	1	0	1	0	1	1	0	ukuhlasela
attain	0	0	0	0	0	0	0	0	0	0	zuza
attainable	0	1	0	0	0	0	1	0	0	0	inokufikeleleka
attainment	0	0	0	0	0	0	1	0	0	0	impumelelo
attempt	0	1	0	0	0	0	0	0	0	0	umzamo
attendance	0	1	0	0	0	0	0	0	0	0	ukubakho
attendant	0	0	0	0	0	0	1	0	0	1	umlindi
attention	0	0	0	0	0	0	1	0	0	0	ingqalelo
attentive	0	0	0	0	0	0	1	0	0	1	ingqalelo
attenuate	0	0	0	0	0	0	0	0	0	0	thoba
attenuated	0	0	0	0	0	1	0	0	0	0	ithotyiwe
attenuation	0	0	0	0	0	1	0	1	0	0	ukuthomalalisa
attest	0	0	0	0	0	0	1	0	0	1	ngqina
attestation	0	0	0	0	0	0	0	0	0	1	ubungqina
attic	0	0	0	0	0	0	0	0	0	0	kwigumbi eliphezulu
attire	0	0	0	0	0	0	0	0	0	0	impahla
attitude	0	0	0	0	0	0	0	0	0	0	isimo sengqondo
attorney	1	0	0	1	0	0	1	0	0	1	igqwetha
attraction	0	0	0	0	0	0	1	0	0	0	umtsalane
attractiveness	0	0	0	0	0	0	1	0	0	0	umtsalane
attributable	0	0	0	0	0	0	0	0	0	0	iyabalelwa
attribute	0	0	0	0	0	0	0	0	0	0	uphawu
attribution	0	0	0	0	0	0	0	0	0	0	unikezelo
attrition	0	0	0	0	0	0	0	0	0	0	ukuphazamiseka
auburn	0	0	0	0	0	0	0	0	0	0	i-auburn
auction	0	1	0	0	0	0	0	0	0	0	ifandesi
auctioneer	0	0	0	0	0	0	0	0	0	0	umthengisi
audacious	0	0	0	0	0	0	0	0	0	0	ngobuchule
audacity	0	0	0	0	0	1	0	0	0	0	ubukhalipha
audible	0	0	0	0	0	0	0	0	0	0	evakalayo
audience	0	1	0	0	0	0	0	0	0	0	abaphulaphuli
audit	0	0	0	0	0	0	0	0	0	0	uphicotho
audition	0	0	0	0	0	0	0	0	0	0	uphicotho
auditor	0	0	0	1	0	0	0	0	0	1	umphicothi-zincwadi
auditorium	0	0	0	0	0	0	0	0	0	0	iholo
auditory	0	0	0	0	0	0	0	0	0	0	ukuva
aught	0	0	0	0	0	0	0	0	0	0	nakanye
augment	0	0	0	0	0	0	1	0	0	0	ukwandisa
augmentation	0	0	0	0	0	0	0	0	0	0	ukwandisa
august	0	0	0	0	0	0	1	0	0	0	EyeThupha
aunt	0	0	0	0	0	0	1	0	0	1	umakazi
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	i-aurora
auspices	0	0	0	0	0	0	0	0	0	0	uncedo
auspicious	0	1	0	0	1	0	1	0	0	0	ezintle
