English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestésico
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgésico
analogous	0	0	0	0	0	0	0	0	0	0	análogo
analogue	0	0	0	0	0	0	0	0	0	0	término análogo
analogy	0	0	0	0	0	0	0	0	0	0	analogía
analysis	0	0	0	0	0	0	0	0	0	0	análisis
analyst	0	1	0	0	0	0	1	0	0	1	analista
analytic	0	0	0	0	0	0	0	0	0	0	analítico
analyze	0	0	0	0	0	0	0	0	0	0	analizar
analyzer	0	0	0	0	0	0	0	0	0	0	analizador
anarchism	1	0	0	1	0	1	0	0	0	0	anarquismo
anarchist	1	0	0	1	0	1	0	0	0	0	anarquista
anarchy	1	0	0	1	0	1	0	0	0	0	anarquía
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatómico
anatomy	0	0	0	0	0	0	0	0	0	0	anatomía
ancestor	0	0	0	0	0	0	0	0	0	0	antepasado
ancestral	0	0	0	0	0	0	0	0	0	1	ancestral
ancestry	0	0	0	0	0	0	0	0	0	0	ascendencia
anchor	0	0	0	0	0	0	1	0	0	0	ancla
anchorage	0	0	0	0	0	0	1	1	0	0	anclaje
ancient	0	0	0	0	0	1	0	0	0	0	antiguo
ancillary	0	0	0	0	0	0	0	0	0	0	auxiliar
androgen	0	0	0	0	0	0	0	0	0	0	andrógino
anemone	0	0	0	0	0	0	0	0	0	0	anémona
anew	0	0	0	0	0	0	0	0	0	0	de nuevo
angel	0	1	0	0	1	0	1	0	1	1	ángel
angelic	0	0	0	0	1	0	1	0	0	1	angelical
anger	1	0	0	0	0	1	0	0	0	0	enfado
angina	0	0	0	1	0	1	0	0	0	0	angina de pecho
angiography	0	0	0	0	0	0	0	0	0	0	angiografía
angle	0	0	0	0	0	0	0	0	0	0	ángulo
angling	0	1	0	0	0	1	0	0	0	0	pesca con caña
angry	1	0	1	0	0	1	0	0	0	0	enfadado
anguish	1	0	0	1	0	1	0	1	0	0	angustia
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidro
animal	0	0	0	0	0	0	0	0	0	0	animal
animate	0	0	0	0	0	0	1	0	0	0	animar
animated	0	0	0	0	1	0	1	0	0	0	animado
animation	0	0	0	0	0	0	0	0	0	0	animación
animosity	1	0	1	1	0	1	0	1	0	0	animosidad
animus	1	0	0	0	0	1	0	0	0	0	ánimo
ankle	0	0	0	0	0	0	0	0	0	0	tobillo
annals	0	0	0	0	0	0	0	0	0	0	anales
annex	0	0	0	0	0	0	0	0	0	0	anexo
annexation	0	0	0	0	0	0	0	0	0	0	anexión
annexe	0	0	0	0	0	0	0	0	0	0	anexo
annihilate	1	0	0	1	0	1	0	0	0	0	aniquilar
annihilated	1	0	0	1	0	1	0	1	0	0	aniquilado
annihilation	1	0	0	1	0	1	0	1	0	0	aniquilación
annotate	0	0	0	0	0	0	0	0	0	0	anotar
annotation	0	0	0	0	0	0	0	0	0	0	anotación
announce	0	0	0	0	0	0	0	0	0	0	anunciar
announcement	0	1	0	0	0	0	0	0	0	0	anuncio
annoy	1	0	1	0	0	1	0	0	0	0	enojarse
annoyance	1	0	1	0	0	1	0	0	0	0	molestia
annoying	1	0	0	0	0	1	0	0	0	0	irritante
annuity	0	0	0	0	0	0	0	0	0	0	anualidad
annul	0	0	0	0	0	1	0	0	0	0	anular
annular	0	0	0	0	0	0	0	0	0	0	anular
annulment	0	0	0	0	0	1	0	1	0	0	anulación
annulus	0	0	0	0	0	0	0	0	0	0	anillo
anointing	0	0	0	0	0	0	0	0	0	0	unción
anomalous	0	0	0	0	0	0	0	0	0	0	anómalo
anomaly	0	0	0	1	0	1	0	0	1	0	anomalía
anon	0	0	0	0	0	0	0	0	0	0	luego
anonymous	0	0	0	0	0	1	0	0	0	0	anónimo
answer	0	0	0	0	0	0	0	0	0	0	responder
answerable	0	0	0	0	0	0	0	0	0	1	responsable
answering	0	0	0	0	0	0	0	0	0	0	respondiendo
ant	0	0	0	0	0	0	0	0	0	0	hormiga
antagonism	1	0	0	0	0	1	0	0	0	0	antagonismo
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonista
ante	0	0	0	0	0	0	0	0	0	0	apuesta inicial
antecedent	0	0	0	0	0	0	0	0	0	0	antecedente
antelope	0	0	0	0	0	0	0	0	0	0	antílope
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	himno
anthology	0	0	0	0	0	0	0	0	0	0	antología
anthrax	0	0	1	1	0	1	0	1	0	0	ántrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropología
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiótico
antibiotics	0	0	0	0	0	0	1	0	0	0	antibióticos
antichrist	1	0	1	1	0	1	0	0	0	0	antecristo
anticipation	0	1	0	0	0	0	0	0	0	0	anticipación
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipado
antidote	0	1	0	0	0	0	1	0	0	1	antídoto
antifungal	0	0	0	0	0	0	1	0	0	1	antifúngico
antimony	0	0	0	0	0	0	0	0	0	0	antimonio
antipathy	1	0	1	0	0	1	0	0	0	0	antipatía
antiquarian	0	0	0	0	0	0	0	0	0	0	anticuario
antiquated	0	0	0	0	0	1	0	0	0	0	anticuado
antique	0	0	0	0	0	0	1	0	0	0	antiguo
antiquity	0	0	0	0	0	0	0	0	0	0	antigüedad
antiseptic	0	0	0	0	0	0	1	0	0	1	antiséptico
antisocial	1	0	1	1	0	1	0	1	0	0	antisocial
antithesis	1	0	0	0	0	1	0	0	0	0	antítesis
antithetical	0	0	0	0	0	0	0	0	0	0	antitético
antiviral	0	0	0	0	0	0	0	0	0	0	antivírico
antler	0	0	0	0	0	0	0	0	0	0	cuerno
anvil	0	0	0	0	0	0	0	0	0	0	yunque
anxiety	1	1	0	1	0	1	0	1	0	0	ansiedad
anxious	0	1	0	1	0	1	0	0	0	0	ansioso
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	rápidamente
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	Departamento
apathetic	0	0	0	0	0	1	0	1	0	0	apático
apathy	0	0	0	0	0	1	0	1	0	0	apatía
ape	0	0	0	0	0	0	0	0	0	0	mono
aperture	0	0	0	0	0	0	0	0	0	0	abertura
apex	0	0	0	0	0	0	0	0	0	0	apéndice
aphid	0	0	1	0	0	1	0	0	0	0	áfido
apiece	0	0	0	0	0	0	0	0	0	0	una pieza
aplomb	0	0	0	0	0	0	1	0	0	0	aplomo
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalíptico
apologetic	0	0	0	0	0	0	1	0	0	1	apologético
apologist	0	0	0	0	0	0	0	0	0	0	apologista
apologize	0	0	0	0	0	0	1	1	0	1	disculparse
apology	0	0	0	0	0	0	1	0	0	0	disculpa
apostasy	0	0	0	0	0	0	0	0	0	0	apostasía
apostate	0	0	0	0	0	0	0	0	0	0	apóstata
apostle	0	0	0	0	0	0	1	0	0	1	apóstol
apostolic	0	0	0	0	0	0	0	0	0	1	apostólico
apostrophe	0	0	0	0	0	0	0	0	0	0	apóstrofe
appalling	0	0	1	1	0	1	0	0	0	0	pésimo
apparatus	0	0	0	0	0	0	0	0	0	0	aparato
apparel	0	0	0	0	0	0	0	0	0	0	vestir
apparently	0	0	0	0	0	0	0	0	0	0	aparentemente
apparition	0	0	0	1	0	0	0	0	1	0	aparición
appeal	0	1	0	0	0	0	0	0	0	0	apelación
appearance	0	0	0	0	0	0	0	0	0	0	apariencia
appease	0	0	0	0	0	0	0	0	0	0	apaciguar
appellant	0	0	0	0	0	0	0	0	0	0	apelante
append	0	0	0	0	0	0	0	0	0	0	adjuntar
appendage	0	0	0	0	0	0	0	0	0	0	apéndice
appendicitis	0	0	0	1	0	1	0	1	0	0	apendicitis
appendix	0	0	0	0	0	0	0	0	0	0	apéndice
appetite	0	0	0	0	0	0	0	0	0	0	apetito
appetizer	0	0	0	0	0	0	0	0	0	0	aperitivo
applause	0	0	0	0	1	0	1	0	1	1	aplausos
apple	0	0	0	0	0	0	0	0	0	0	manzana
appliance	0	0	0	0	0	0	0	0	0	0	aparato
appliances	0	0	0	0	0	0	0	0	0	0	accesorios
applicability	0	0	0	0	0	0	0	0	0	0	aplicabilidad
applicable	0	0	0	0	0	0	0	0	0	0	aplicable
applicant	0	1	0	0	0	0	0	0	0	0	solicitante
application	0	0	0	0	0	0	0	0	0	0	solicitud
apply	0	0	0	0	0	0	0	0	0	0	aplicar
appoint	0	0	0	0	0	0	0	0	0	0	nombrar
appointment	0	0	0	0	0	0	0	0	0	0	cita
appointments	0	0	0	0	0	0	0	0	0	0	equipo
apportion	0	0	0	0	0	0	0	0	0	0	prorratear
apportionment	0	0	0	0	0	0	0	0	0	0	prorrateo
appraise	0	0	0	0	0	0	0	0	0	0	evaluar
appreciable	0	0	0	0	0	0	0	0	0	0	apreciable
appreciation	0	0	0	0	1	0	1	0	0	1	apreciación
apprehend	0	0	0	1	0	0	0	0	0	0	aprehender
apprehension	0	0	0	1	0	1	0	0	0	0	detención
apprehensive	0	1	0	1	0	1	0	0	0	0	aprensivo
apprentice	0	0	0	0	0	0	0	0	0	1	aprendiz
apprenticeship	0	0	0	0	0	0	0	0	0	0	aprendizaje
approach	0	0	0	0	0	0	0	0	0	0	Acercarse
approaching	0	1	0	0	0	0	0	0	0	0	que se acerca
approbation	0	0	0	0	0	0	1	0	0	1	aprobación
appropriation	0	0	0	0	0	1	0	0	0	0	apropiación
approval	0	0	0	0	0	0	1	0	0	0	aprobación
approve	0	0	0	0	1	0	1	0	0	1	aprobar
approving	0	0	0	0	0	0	1	0	0	0	aprobatorio
approximate	0	0	0	0	0	0	0	0	0	0	aproximado
approximately	0	0	0	0	0	0	0	0	0	0	aproximadamente
approximating	0	0	0	0	0	0	0	0	0	0	aproximando
approximation	0	0	0	0	0	0	0	0	0	0	aproximación
appurtenances	0	0	0	0	0	0	0	0	0	0	anexidades
apron	0	0	0	0	0	0	0	0	0	0	delantal
apt	0	0	0	0	0	0	1	0	0	0	apto
aptitude	0	0	0	0	0	0	1	0	0	0	aptitud
aqua	0	0	0	0	0	0	0	0	0	0	agua
aquamarine	0	0	0	0	0	0	0	0	0	0	aguamarina
aquarium	0	0	0	0	0	0	0	0	0	0	acuario
aquatic	0	0	0	0	0	0	0	0	0	0	acuático
aqueduct	0	0	0	0	0	0	0	0	0	0	acueducto
aqueous	0	0	0	0	0	0	0	0	0	0	acuoso
arable	0	0	0	0	0	0	0	0	0	0	cultivable
arbiter	0	0	0	0	0	0	0	0	0	1	árbitro
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrar
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraje
arbitrator	0	0	0	0	0	0	0	0	0	1	árbitro
arbor	0	0	0	0	0	0	0	0	0	0	cenador
arc	0	0	0	0	0	0	0	0	0	0	arco
arcade	0	0	0	0	0	0	0	0	0	0	arcada
arch	0	0	0	0	0	0	0	0	0	0	arco
archaeological	0	0	0	0	0	0	0	0	0	0	arqueológico
archaeologist	0	0	0	0	0	0	0	0	0	0	arqueólogo
archaeology	0	1	0	0	0	0	1	0	0	0	arqueología
archaic	0	0	0	0	0	1	0	0	0	0	arcaico
archbishop	0	0	0	0	0	0	0	0	0	0	arzobispo
arched	0	0	0	0	0	0	0	0	0	0	arqueado
archer	0	0	0	0	0	0	0	0	0	0	arquero
archery	0	0	0	0	0	0	0	0	0	0	tiro al arco
archetype	0	0	0	0	0	0	0	0	0	0	arquetipo
archipelago	0	0	0	0	0	0	0	0	0	0	archipiélago
architect	0	0	0	0	0	0	0	0	0	0	arquitecto
architecture	0	0	0	0	0	0	0	0	0	1	arquitectura
archive	0	0	0	0	0	0	0	0	0	0	archivo
arctic	0	0	0	0	0	0	0	0	0	0	ártico
ardent	0	1	0	0	1	0	1	0	0	0	ardiente
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	arduo
area	0	0	0	0	0	0	0	0	0	0	área
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argén
argue	1	0	0	0	0	1	0	0	0	0	discutir
argument	1	0	0	0	0	1	0	0	0	0	argumento
argumentation	1	0	0	0	0	0	0	0	0	0	argumentación
argumentative	0	0	0	0	0	1	0	0	0	0	discutidor
arguments	1	0	0	0	0	0	0	0	0	0	argumentos
arid	0	0	0	0	0	1	0	1	0	0	árido
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristócrata
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocrático
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmética
ark	0	0	0	0	0	0	0	0	0	0	arca
arm	0	0	0	0	0	0	0	0	0	0	brazo
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armamento
armaments	0	0	0	1	0	1	0	0	0	0	armamento
armature	0	0	0	0	0	0	0	0	0	0	armadura
armed	1	0	0	1	0	1	1	0	0	0	armado
armor	0	0	0	1	0	0	1	0	0	1	armadura
armored	0	0	0	1	0	0	0	0	0	0	blindado
armory	0	0	0	0	0	0	0	0	0	1	arsenal
arms	0	0	0	0	0	0	0	0	0	0	brazos
army	0	0	0	0	0	0	0	0	0	0	ejército
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	excitación
arouse	0	1	0	0	0	0	1	0	0	0	despertar
arraignment	1	0	0	1	0	1	0	1	0	0	acusación
arrange	0	0	0	0	0	0	0	0	0	0	arreglar
arranged	0	0	0	0	0	0	0	0	0	0	organizado
arrangement	0	0	0	0	0	0	0	0	0	0	arreglo
array	0	0	0	0	0	0	1	0	0	0	formación
arrears	0	0	0	0	0	1	0	0	0	0	atrasos
arrest	0	0	0	0	0	1	0	0	0	0	arrestar
arrival	0	1	0	0	0	0	0	0	0	0	llegada
arrive	0	1	0	0	0	0	0	0	0	0	llegar
arrogance	0	0	0	0	0	1	0	0	0	0	arrogancia
arrogant	1	0	1	0	0	1	0	0	0	0	arrogante
arrow	0	0	0	0	0	0	0	0	0	0	flecha
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsénico
arson	1	0	0	1	0	1	0	0	0	0	incendio provocado
art	0	1	0	0	1	0	1	1	1	0	Arte
artery	0	0	0	0	0	0	0	0	0	0	artería
artful	0	0	0	0	0	0	0	0	0	0	ingenioso
arthropod	0	0	0	0	0	0	0	0	0	0	artrópodo
artichoke	0	0	0	0	0	0	0	0	0	0	alcachofa
article	0	0	0	0	0	0	0	0	0	0	artículo
articles	0	0	0	0	0	0	0	0	0	0	artículos
articulate	0	0	0	0	0	0	1	0	0	0	articular
articulation	0	0	0	0	0	0	1	0	0	0	articulación
artifice	0	0	0	0	0	0	0	0	0	0	artificio
artillery	0	0	0	1	0	1	0	0	0	0	artillería
artisan	0	0	0	0	0	0	1	0	0	0	artesano
artist	0	0	0	0	0	0	0	0	0	0	artista
artiste	0	0	0	0	0	0	1	0	0	0	artista
artistic	0	0	0	0	0	0	1	0	0	0	artístico
artists	0	0	0	0	0	0	0	0	0	0	artistas
ascend	0	0	0	0	0	0	0	0	0	0	ascender
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendencia
ascension	0	0	0	0	0	0	0	0	0	0	ascensión
ascent	0	0	0	0	0	0	1	0	0	0	ascenso
ascertain	0	0	0	0	0	0	0	0	0	0	cerciorarse
ascertained	0	0	0	0	0	0	0	0	0	0	averiguado
ascetic	0	0	0	0	0	0	0	0	0	0	ascético
ash	0	0	0	0	0	1	0	0	0	0	ceniza
ashamed	0	0	1	0	0	1	0	1	0	0	avergonzado
ashes	0	0	0	0	0	1	0	1	0	0	cenizas
asleep	0	0	0	0	0	0	0	0	0	0	dormido
asp	0	0	0	1	0	0	0	0	0	0	áspid
aspartame	0	0	0	0	0	0	0	0	0	0	aspartamo
aspect	0	0	0	0	0	0	0	0	0	0	aspecto
aspects	0	0	0	0	0	0	0	0	0	0	aspectos
asphalt	0	0	0	0	0	0	0	0	0	0	asfalto
aspiration	0	1	0	0	1	0	1	0	1	1	aspiración
aspire	0	1	0	0	1	0	1	0	0	0	aspirar
aspiring	0	1	0	0	1	0	1	0	0	1	ambicioso
ass	0	0	0	0	0	1	0	0	0	0	culo
assail	1	0	0	1	0	1	0	0	1	0	atacar
assailant	1	0	0	1	0	1	0	1	0	0	agresor
assassin	1	0	0	1	0	1	0	1	0	0	asesino
assassinate	1	0	0	1	0	1	0	0	0	0	asesinar
assassination	1	0	0	1	0	1	0	1	0	0	asesinato
assault	1	0	0	1	0	1	0	0	0	0	agresión
assay	0	0	0	0	0	0	0	0	0	0	ensayo
assemblage	0	0	0	0	0	0	0	0	0	0	conjunto
assemble	0	0	0	0	0	0	0	0	0	0	armar
assembled	0	0	0	0	0	0	0	0	0	0	ensamblado
assembly	0	0	0	0	0	0	1	0	0	1	asamblea
assent	0	0	0	0	0	0	1	0	0	0	asentir
assert	0	0	0	0	0	0	0	0	0	0	afirmar
asserting	0	0	0	0	0	0	1	0	0	1	afirmando
assertion	0	0	0	0	0	0	0	0	0	0	afirmación
assess	0	0	0	0	0	0	0	0	0	0	evaluar
assessment	0	0	0	0	0	0	0	0	1	1	evaluación
assessor	0	0	0	0	0	0	0	0	0	1	asesor
assets	0	0	0	0	0	0	1	0	0	0	activos
asshole	1	0	1	0	0	1	0	0	0	0	Estúpido
assign	0	0	0	0	0	0	0	0	0	0	asignar
assignee	0	0	0	0	0	0	0	0	0	1	cesionario
assignment	0	0	0	0	0	0	0	0	0	0	asignación
assimilate	0	0	0	0	0	0	0	0	0	0	asimilar
assimilation	0	0	0	0	0	0	0	0	0	0	asimilación
assist	0	0	0	0	0	0	1	0	0	1	asistir
assistance	0	0	0	0	0	0	1	0	0	0	asistencia
assistant	0	0	0	0	0	0	0	0	0	0	asistente
associate	0	0	0	0	0	0	1	0	0	1	asociado
association	0	0	0	0	0	0	0	0	0	1	asociación
assorted	0	0	0	0	0	0	0	0	0	0	clasificado
assortment	0	0	0	0	0	0	0	0	0	0	surtido
assuage	0	0	0	0	0	0	1	0	0	0	calmar
assumed	0	0	0	0	0	0	0	0	0	0	ficticio
assuming	0	0	0	0	0	0	0	0	0	0	asumiendo
assumption	0	0	0	0	0	0	0	0	0	0	suposición
assurance	0	0	0	0	0	0	1	0	0	1	garantía
assure	0	0	0	0	0	0	0	0	0	1	asegurar
assured	0	0	0	0	0	0	1	0	0	1	seguro
assuredly	0	0	0	0	0	0	0	0	0	1	ciertamente
asterisk	0	0	0	0	0	0	0	0	0	0	asterisco
asteroids	0	0	0	0	0	0	0	0	0	0	asteroides
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismo
astonishingly	0	0	0	0	0	0	1	0	1	0	asombrosamente
astonishment	0	0	0	0	1	0	1	0	1	0	asombro
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	por mal camino
astringent	0	0	0	0	0	1	0	0	0	0	astringente
astrologer	0	1	0	0	0	0	1	0	0	0	astrólogo
astrology	0	0	0	0	0	0	0	0	0	0	astrología
astronaut	0	0	0	0	0	0	1	0	0	0	astronauta
astronomer	0	1	0	0	0	0	1	0	0	0	astrónomo
astronomy	0	0	0	0	0	0	0	0	0	0	astronomía
astute	0	0	0	0	0	0	1	0	0	0	astuto
asunder	0	0	0	0	0	0	0	0	0	0	en pedazos
asylum	0	0	0	1	0	1	0	0	0	0	asilo
asymmetric	0	0	0	0	0	0	0	0	0	0	asimétrico
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetría
asymptotic	0	0	0	0	0	0	0	0	0	0	asintótico
atelier	0	0	0	0	0	0	0	0	0	0	taller
atheism	0	0	0	0	0	1	0	0	0	0	ateísmo
atheistic	0	0	0	0	0	0	0	0	0	0	ateo
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	atlético
athleticism	0	0	0	0	0	0	0	0	0	0	atletismo
athletics	0	0	0	0	0	0	0	0	0	0	atletismo
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmósfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosférico
atoll	0	0	0	0	0	0	0	0	0	0	atolón
atom	0	0	0	0	0	0	1	0	0	0	átomo
atomic	0	0	0	0	0	0	0	0	0	0	atómico
atone	0	1	0	0	1	0	1	0	0	1	expiar
atonement	0	0	0	0	0	0	1	0	0	0	expiación
atrium	0	0	0	0	0	0	0	0	0	0	atrio
atrocious	1	0	1	0	0	1	0	0	0	0	atroz
atrocity	1	0	1	1	0	1	0	1	0	0	atrocidad
atrophy	0	0	1	1	0	1	0	1	0	0	atrofia
attach	0	0	0	0	0	0	0	0	0	0	adjuntar
attachment	0	0	0	0	0	0	1	0	0	0	archivo adjunto
attack	1	0	0	1	0	1	0	0	0	0	ataque
attacking	1	0	1	1	0	1	0	1	1	0	agresor
attain	0	0	0	0	0	0	0	0	0	0	alcanzar
attainable	0	1	0	0	0	0	1	0	0	0	alcanzable
attainment	0	0	0	0	0	0	1	0	0	0	logro
attempt	0	1	0	0	0	0	0	0	0	0	intentar
attendance	0	1	0	0	0	0	0	0	0	0	asistencia
attendant	0	0	0	0	0	0	1	0	0	1	asistente
attention	0	0	0	0	0	0	1	0	0	0	atención
attentive	0	0	0	0	0	0	1	0	0	1	atento
attenuate	0	0	0	0	0	0	0	0	0	0	atenuar
attenuated	0	0	0	0	0	1	0	0	0	0	atenuado
attenuation	0	0	0	0	0	1	0	1	0	0	atenuación
attest	0	0	0	0	0	0	1	0	0	1	dar fe
attestation	0	0	0	0	0	0	0	0	0	1	atestación
attic	0	0	0	0	0	0	0	0	0	0	ático
attire	0	0	0	0	0	0	0	0	0	0	atuendo
attitude	0	0	0	0	0	0	0	0	0	0	actitud
attorney	1	0	0	1	0	0	1	0	0	1	abogado
attraction	0	0	0	0	0	0	1	0	0	0	atracción
attractiveness	0	0	0	0	0	0	1	0	0	0	atractivo
attributable	0	0	0	0	0	0	0	0	0	0	atribuible
attribute	0	0	0	0	0	0	0	0	0	0	atributo
attribution	0	0	0	0	0	0	0	0	0	0	atribución
attrition	0	0	0	0	0	0	0	0	0	0	desgaste
auburn	0	0	0	0	0	0	0	0	0	0	castaño
auction	0	1	0	0	0	0	0	0	0	0	subasta
auctioneer	0	0	0	0	0	0	0	0	0	0	subastador
audacious	0	0	0	0	0	0	0	0	0	0	audaz
audacity	0	0	0	0	0	1	0	0	0	0	audacia
audible	0	0	0	0	0	0	0	0	0	0	audible
audience	0	1	0	0	0	0	0	0	0	0	audiencia
audit	0	0	0	0	0	0	0	0	0	0	auditoría
audition	0	0	0	0	0	0	0	0	0	0	audición
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	sala
auditory	0	0	0	0	0	0	0	0	0	0	auditivo
aught	0	0	0	0	0	0	0	0	0	0	algo
augment	0	0	0	0	0	0	1	0	0	0	aumentar
augmentation	0	0	0	0	0	0	0	0	0	0	aumento
august	0	0	0	0	0	0	1	0	0	0	agosto
aunt	0	0	0	0	0	0	1	0	0	1	tía
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	Aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspicios
auspicious	0	1	0	0	1	0	1	0	0	0	propicio
austere	0	0	0	1	0	1	0	1	0	0	austero
austerity	0	0	0	0	0	1	0	0	0	0	austeridad
authentic	0	0	0	0	1	0	1	0	0	1	auténtico
authenticate	0	0	0	0	0	0	0	0	0	1	autenticar
authentication	0	0	0	0	0	0	0	0	0	1	autenticación
authenticity	0	0	0	0	0	0	1	0	0	1	autenticidad
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	autoritario
authority	0	0	0	0	0	0	1	0	0	1	autoridad
authorization	0	0	0	0	0	0	1	0	0	1	autorización
authorize	0	0	0	0	0	0	0	0	0	1	autorizar
authorized	0	0	0	0	0	0	1	0	0	0	autorizado
authorship	0	0	0	0	0	0	0	0	0	0	paternidad literaria
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografía
autocratic	0	0	0	0	0	1	0	0	0	0	autocrático
autograph	0	0	0	0	0	0	0	0	0	0	autógrafo
automatic	0	0	0	0	0	0	0	0	0	1	automático
automobile	0	0	0	0	0	0	0	0	0	0	automóvil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomía
autopsy	0	0	1	1	0	1	0	1	0	0	autopsia
autumn	0	0	0	0	0	0	0	0	0	0	otoño
auxiliary	0	0	0	0	0	0	0	0	0	0	auxiliar
avail	0	0	0	0	0	0	0	0	0	0	aprovechar
avalanche	0	0	0	1	0	1	0	1	1	0	avalancha
avarice	1	0	1	0	0	1	0	0	0	0	avaricia
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	vengador
avenue	0	0	0	0	0	0	0	0	0	0	avenida
aver	0	0	0	0	0	0	0	0	0	0	afirmar
average	0	0	0	0	0	0	0	0	0	0	promedio
averse	1	0	1	1	0	1	0	0	0	0	contrario
aversion	1	0	1	1	0	1	0	0	0	0	aversión
avert	0	0	0	0	0	0	0	0	0	0	evitar
aviary	0	0	0	0	0	0	0	0	0	0	pajarera
aviation	0	0	0	0	0	0	0	0	0	0	aviación
aviator	0	0	0	0	0	0	0	0	0	0	aviador
avid	0	0	0	0	0	0	0	0	0	0	ávido
avocado	0	0	0	0	0	0	0	0	0	0	palta
avoid	0	0	0	1	0	1	0	0	0	0	evitar
avoidance	0	0	0	1	0	1	0	0	0	0	evitación
avoiding	0	0	0	1	0	0	0	0	0	0	evitando
await	0	1	0	0	0	0	0	0	0	0	esperar
awake	0	0	0	0	0	0	0	0	0	0	despierto
awaken	0	0	0	0	0	0	0	0	0	0	despertar
award	0	1	0	0	1	0	1	0	1	1	otorgar
awe	0	0	0	0	0	0	0	0	0	0	temor
awful	1	0	1	1	0	1	0	1	0	0	horrible
awkwardness	0	0	1	0	0	1	0	0	0	0	torpeza
awning	0	0	0	0	0	0	0	0	0	0	toldo
awry	0	0	0	0	0	1	0	0	0	0	torcido
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	axioma
axiomatic	0	0	0	0	0	0	0	0	0	1	axiomático
axis	0	0	0	0	0	0	0	0	0	0	eje
axle	0	0	0	0	0	0	0	0	0	0	eje
ay	0	0	0	0	0	0	1	0	0	0	sí
aye	0	0	0	0	0	0	1	0	0	0	sí
azimuth	0	0	0	0	0	0	0	0	0	0	azimut
azure	0	0	0	0	0	0	0	0	0	0	azur
babble	0	0	0	0	0	1	0	0	0	0	balbucear
babbling	0	0	0	0	0	1	0	0	0	0	balbuceo
