English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tatar Word
amplification	0	0	0	0	0	0	0	0	0	0	көчәйтү
amplify	0	0	0	0	0	0	0	0	0	0	көчәйтү
amplitude	0	0	0	0	0	0	0	0	0	0	амплитуда
amply	0	0	0	0	0	0	0	0	0	0	.әр сүзнең
amputation	0	0	0	0	0	0	0	0	0	0	ампутация
amulet	0	0	0	0	0	0	0	0	0	0	амулет
amuse	0	0	0	0	1	0	1	0	0	0	күңел ачу
amused	0	0	0	0	1	0	1	0	0	0	көлке
amusement	0	0	0	0	1	0	1	0	0	0	күңел ачу
amusing	0	0	0	0	1	0	1	0	0	0	кызыклы
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестезия
anaesthetic	0	0	0	0	0	0	0	0	0	0	наркоз
anal	0	0	0	0	0	1	0	0	0	0	анал
analgesic	0	0	0	0	0	0	0	0	0	0	аналгесик
analogous	0	0	0	0	0	0	0	0	0	0	аналог
analogue	0	0	0	0	0	0	0	0	0	0	аналог
analogy	0	0	0	0	0	0	0	0	0	0	аналогия
analysis	0	0	0	0	0	0	0	0	0	0	анализ
analyst	0	1	0	0	0	0	1	0	0	1	аналитик
analytic	0	0	0	0	0	0	0	0	0	0	аналитик
analyze	0	0	0	0	0	0	0	0	0	0	анализлау
analyzer	0	0	0	0	0	0	0	0	0	0	анализатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархизм
anarchist	1	0	0	1	0	1	0	0	0	0	анархист
anarchy	1	0	0	1	0	1	0	0	0	0	анархия
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоз
anathema	1	0	1	1	0	1	0	1	0	0	анатема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомик
anatomy	0	0	0	0	0	0	0	0	0	0	анатомия
ancestor	0	0	0	0	0	0	0	0	0	0	бабасы
ancestral	0	0	0	0	0	0	0	0	0	1	ата-бабалар
ancestry	0	0	0	0	0	0	0	0	0	0	шәҗәрә
anchor	0	0	0	0	0	0	1	0	0	0	якорь
anchorage	0	0	0	0	0	0	1	1	0	0	якорь
ancient	0	0	0	0	0	1	0	0	0	0	борынгы
ancillary	0	0	0	0	0	0	0	0	0	0	ярдәмче
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемон
anew	0	0	0	0	0	0	0	0	0	0	яңадан
angel	0	1	0	0	1	0	1	0	1	1	фәрештә
angelic	0	0	0	0	1	0	1	0	0	1	фәрештә
anger	1	0	0	0	0	1	0	0	0	0	ачу
angina	0	0	0	1	0	1	0	0	0	0	ангина
angiography	0	0	0	0	0	0	0	0	0	0	ангиография
angle	0	0	0	0	0	0	0	0	0	0	почмак
angling	0	1	0	0	0	1	0	0	0	0	почмак
angry	1	0	1	0	0	1	0	0	0	0	ачулы
anguish	1	0	0	1	0	1	0	1	0	0	әрнү
angular	0	0	0	0	0	0	0	0	0	0	почмаклы
anhydrous	0	0	0	0	0	0	0	0	0	0	сусыз
animal	0	0	0	0	0	0	0	0	0	0	хайван
animate	0	0	0	0	0	0	1	0	0	0	җанлы
animated	0	0	0	0	1	0	1	0	0	0	анимация
animation	0	0	0	0	0	0	0	0	0	0	анимация
animosity	1	0	1	1	0	1	0	1	0	0	дошманлык
animus	1	0	0	0	0	1	0	0	0	0	анимус
ankle	0	0	0	0	0	0	0	0	0	0	тубык
annals	0	0	0	0	0	0	0	0	0	0	еллык
annex	0	0	0	0	0	0	0	0	0	0	кушымта
annexation	0	0	0	0	0	0	0	0	0	0	янкорма
annexe	0	0	0	0	0	0	0	0	0	0	кушымта
annihilate	1	0	0	1	0	1	0	0	0	0	юк итү
annihilated	1	0	0	1	0	1	0	1	0	0	юк ителде
annihilation	1	0	0	1	0	1	0	1	0	0	юк итү
annotate	0	0	0	0	0	0	0	0	0	0	аңлатма
annotation	0	0	0	0	0	0	0	0	0	0	аннотация
announce	0	0	0	0	0	0	0	0	0	0	игълан итү
announcement	0	1	0	0	0	0	0	0	0	0	игълан
annoy	1	0	1	0	0	1	0	0	0	0	ачулану
annoyance	1	0	1	0	0	1	0	0	0	0	рәнҗү
annoying	1	0	0	0	0	1	0	0	0	0	күңелсезләндерә
annuity	0	0	0	0	0	0	0	0	0	0	аннуит
annul	0	0	0	0	0	1	0	0	0	0	юкка чыгару
annular	0	0	0	0	0	0	0	0	0	0	еллык
annulment	0	0	0	0	0	1	0	1	0	0	юкка чыгару
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	майлау
anomalous	0	0	0	0	0	0	0	0	0	0	аномаль
anomaly	0	0	0	1	0	1	0	0	1	0	аномалия
anon	0	0	0	0	0	0	0	0	0	0	анон
anonymous	0	0	0	0	0	1	0	0	0	0	аноним
answer	0	0	0	0	0	0	0	0	0	0	җавап
answerable	0	0	0	0	0	0	0	0	0	1	җаваплы
answering	0	0	0	0	0	0	0	0	0	0	җавап бирү
ant	0	0	0	0	0	0	0	0	0	0	кырмыска
antagonism	1	0	0	0	0	1	0	0	0	0	антагонизм
antagonist	1	0	0	0	0	1	0	0	0	0	антагонист
antagonistic	1	0	1	0	0	1	0	0	0	0	антагонистик
ante	0	0	0	0	0	0	0	0	0	0	анте
antecedent	0	0	0	0	0	0	0	0	0	0	борынгы
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антенна
anterior	0	0	0	0	0	0	0	0	0	0	алдан
anthem	0	0	0	0	0	0	0	0	0	0	гимн
anthology	0	0	0	0	0	0	0	0	0	0	антология
anthrax	0	0	1	1	0	1	0	1	0	0	сибү
anthropology	0	0	0	0	0	0	0	0	0	0	антропология
antibiotic	0	0	0	0	0	0	0	0	0	0	антибиотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибиотиклар
antichrist	1	0	1	1	0	1	0	0	0	0	антихрист
anticipation	0	1	0	0	0	0	0	0	0	0	көтү
anticipatory	0	1	0	0	0	0	0	0	0	0	көтү
antidote	0	1	0	0	0	0	1	0	0	1	антидиот
antifungal	0	0	0	0	0	0	1	0	0	1	антифунгал
antimony	0	0	0	0	0	0	0	0	0	0	антимон
antipathy	1	0	1	0	0	1	0	0	0	0	антипатия
antiquarian	0	0	0	0	0	0	0	0	0	0	антиквариум
antiquated	0	0	0	0	0	1	0	0	0	0	борынгы
antique	0	0	0	0	0	0	1	0	0	0	антик
antiquity	0	0	0	0	0	0	0	0	0	0	борынгы заманнар
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептик
antisocial	1	0	1	1	0	1	0	1	0	0	антисоциаль
antithesis	1	0	0	0	0	1	0	0	0	0	антитез
antithetical	0	0	0	0	0	0	0	0	0	0	антитетик
antiviral	0	0	0	0	0	0	0	0	0	0	вирус
antler	0	0	0	0	0	0	0	0	0	0	антлер
anvil	0	0	0	0	0	0	0	0	0	0	анвил
anxiety	1	1	0	1	0	1	0	1	0	0	борчылу
anxious	0	1	0	1	0	1	0	0	0	0	борчыла
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	тизлек
apache	0	0	0	1	0	1	0	0	0	0	апаче
apartment	0	0	0	0	0	0	0	0	0	0	фатир
apathetic	0	0	0	0	0	1	0	1	0	0	ваемсыз
apathy	0	0	0	0	0	1	0	1	0	0	ваемсызлык
ape	0	0	0	0	0	0	0	0	0	0	маймыл
aperture	0	0	0	0	0	0	0	0	0	0	аппертура
apex	0	0	0	0	0	0	0	0	0	0	чокыр
aphid	0	0	1	0	0	1	0	0	0	0	афид
apiece	0	0	0	0	0	0	0	0	0	0	кисәк
aplomb	0	0	0	0	0	0	1	0	0	0	аплом
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокалиптик
apologetic	0	0	0	0	0	0	1	0	0	1	гафу
apologist	0	0	0	0	0	0	0	0	0	0	гафу
apologize	0	0	0	0	0	0	1	1	0	1	гафу итегез
apology	0	0	0	0	0	0	1	0	0	0	гафу
apostasy	0	0	0	0	0	0	0	0	0	0	мөртәтлек
apostate	0	0	0	0	0	0	0	0	0	0	мөртәт
apostle	0	0	0	0	0	0	1	0	0	1	рәсүл
apostolic	0	0	0	0	0	0	0	0	0	1	рәсүл
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	куркыныч
apparatus	0	0	0	0	0	0	0	0	0	0	аппарат
apparel	0	0	0	0	0	0	0	0	0	0	кием
apparently	0	0	0	0	0	0	0	0	0	0	Күрәсең
apparition	0	0	0	1	0	0	0	0	1	0	кием
appeal	0	1	0	0	0	0	0	0	0	0	мөрәҗәгать итү
appearance	0	0	0	0	0	0	0	0	0	0	тышкы кыяфәт
appease	0	0	0	0	0	0	0	0	0	0	тынычландыру
appellant	0	0	0	0	0	0	0	0	0	0	мөрәҗәгать итүче
append	0	0	0	0	0	0	0	0	0	0	Кушымта
appendage	0	0	0	0	0	0	0	0	0	0	кушымта
appendicitis	0	0	0	1	0	1	0	1	0	0	аппендицит
appendix	0	0	0	0	0	0	0	0	0	0	кушымта
appetite	0	0	0	0	0	0	0	0	0	0	аппетит
appetizer	0	0	0	0	0	0	0	0	0	0	аппетизатор
applause	0	0	0	0	1	0	1	0	1	1	алкышлар
apple	0	0	0	0	0	0	0	0	0	0	Алма
appliance	0	0	0	0	0	0	0	0	0	0	прибор
appliances	0	0	0	0	0	0	0	0	0	0	приборлар
applicability	0	0	0	0	0	0	0	0	0	0	куллану
applicable	0	0	0	0	0	0	0	0	0	0	кулланыла
applicant	0	1	0	0	0	0	0	0	0	0	гариза бирүче
application	0	0	0	0	0	0	0	0	0	0	кушымта
apply	0	0	0	0	0	0	0	0	0	0	кулланыгыз
appoint	0	0	0	0	0	0	0	0	0	0	билгеләү
appointment	0	0	0	0	0	0	0	0	0	0	билгеләнү
appointments	0	0	0	0	0	0	0	0	0	0	билгеләнүләр
apportion	0	0	0	0	0	0	0	0	0	0	бүлү
apportionment	0	0	0	0	0	0	0	0	0	0	бүлү
appraise	0	0	0	0	0	0	0	0	0	0	бәяләү
appreciable	0	0	0	0	0	0	0	0	0	0	рәхмәтле
appreciation	0	0	0	0	1	0	1	0	0	1	рәхмәт
apprehend	0	0	0	1	0	0	0	0	0	0	кулга алу
apprehension	0	0	0	1	0	1	0	0	0	0	курку
apprehensive	0	1	0	1	0	1	0	0	0	0	курку
apprentice	0	0	0	0	0	0	0	0	0	1	шәкерт
apprenticeship	0	0	0	0	0	0	0	0	0	0	шәкерт
approach	0	0	0	0	0	0	0	0	0	0	якынлашу
approaching	0	1	0	0	0	0	0	0	0	0	якынлаша
approbation	0	0	0	0	0	0	1	0	0	1	раслау
appropriation	0	0	0	0	0	1	0	0	0	0	бүлеп бирү
approval	0	0	0	0	0	0	1	0	0	0	раслау
approve	0	0	0	0	1	0	1	0	0	1	раслау
approving	0	0	0	0	0	0	1	0	0	0	раслау
approximate	0	0	0	0	0	0	0	0	0	0	якынча
approximately	0	0	0	0	0	0	0	0	0	0	якынча
approximating	0	0	0	0	0	0	0	0	0	0	якынча
approximation	0	0	0	0	0	0	0	0	0	0	якынлашу
appurtenances	0	0	0	0	0	0	0	0	0	0	җиһазлар
apron	0	0	0	0	0	0	0	0	0	0	патрон
apt	0	0	0	0	0	0	1	0	0	0	апт
aptitude	0	0	0	0	0	0	1	0	0	0	сәләт
aqua	0	0	0	0	0	0	0	0	0	0	аквап
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	аквариум
aquatic	0	0	0	0	0	0	0	0	0	0	су
aqueduct	0	0	0	0	0	0	0	0	0	0	акватория
aqueous	0	0	0	0	0	0	0	0	0	0	су
arable	0	0	0	0	0	0	0	0	0	0	сөрү
arbiter	0	0	0	0	0	0	0	0	0	1	арбитр
arbitrate	0	0	0	0	0	0	0	0	0	0	арбитраж
arbitration	0	1	0	0	0	0	0	0	0	0	арбитраж
arbitrator	0	0	0	0	0	0	0	0	0	1	арбитр
arbor	0	0	0	0	0	0	0	0	0	0	арбор
arc	0	0	0	0	0	0	0	0	0	0	дуга
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	арх
archaeological	0	0	0	0	0	0	0	0	0	0	археологик
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археология
archaic	0	0	0	0	0	1	0	0	0	0	архаик
archbishop	0	0	0	0	0	0	0	0	0	0	архиепископ
arched	0	0	0	0	0	0	0	0	0	0	аркалы
archer	0	0	0	0	0	0	0	0	0	0	укчы
archery	0	0	0	0	0	0	0	0	0	0	җәя
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архипелаг
architect	0	0	0	0	0	0	0	0	0	0	архитектор
architecture	0	0	0	0	0	0	0	0	0	1	архитектура
archive	0	0	0	0	0	0	0	0	0	0	архив
arctic	0	0	0	0	0	0	0	0	0	0	Арктика
ardent	0	1	0	0	1	0	1	0	0	0	ардент
ardor	0	0	0	0	0	0	1	0	0	0	ардор
arduous	0	0	0	0	0	1	0	0	0	0	авыр
area	0	0	0	0	0	0	0	0	0	0	мәйданы
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	аргентина
argue	1	0	0	0	0	1	0	0	0	0	бәхәсләшү
argument	1	0	0	0	0	1	0	0	0	0	аргумент
argumentation	1	0	0	0	0	0	0	0	0	0	аргумент
argumentative	0	0	0	0	0	1	0	0	0	0	аргументлы
arguments	1	0	0	0	0	0	0	0	0	0	аргументлар
arid	0	0	0	0	0	1	0	1	0	0	коры
aristocracy	0	0	0	0	0	0	1	0	0	0	аристократия
aristocrat	0	0	0	0	0	0	0	0	0	0	аристократ
aristocratic	0	0	0	0	0	0	1	0	0	0	аристократ
arithmetic	0	0	0	0	0	0	0	0	0	0	арифметик
ark	0	0	0	0	0	0	0	0	0	0	көймә
arm	0	0	0	0	0	0	0	0	0	0	кул
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	корал
armaments	0	0	0	1	0	1	0	0	0	0	корал
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	кораллы
armor	0	0	0	1	0	0	1	0	0	1	бронь
armored	0	0	0	1	0	0	0	0	0	0	броня
armory	0	0	0	0	0	0	0	0	0	1	корал
arms	0	0	0	0	0	0	0	0	0	0	куллар
army	0	0	0	0	0	0	0	0	0	0	армия
aroma	0	0	0	0	0	0	1	0	0	0	хуш ис
arousal	0	0	0	0	0	0	0	0	0	0	аруаль
arouse	0	1	0	0	0	0	1	0	0	0	уяту
arraignment	1	0	0	1	0	1	0	1	0	0	армия
arrange	0	0	0	0	0	0	0	0	0	0	тәртипкә китерегез
arranged	0	0	0	0	0	0	0	0	0	0	тәртипкә китерелгән
arrangement	0	0	0	0	0	0	0	0	0	0	аранжировка
array	0	0	0	0	0	0	1	0	0	0	массив
arrears	0	0	0	0	0	1	0	0	0	0	Бурычлар
arrest	0	0	0	0	0	1	0	0	0	0	кулга алу
arrival	0	1	0	0	0	0	0	0	0	0	килү
arrive	0	1	0	0	0	0	0	0	0	0	килеп җит
arrogance	0	0	0	0	0	1	0	0	0	0	тәкәбберлек
arrogant	1	0	1	0	0	1	0	0	0	0	тәкәббер
arrow	0	0	0	0	0	0	0	0	0	0	ук
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	арсеник
arson	1	0	0	1	0	1	0	0	0	0	яндыру
art	0	1	0	0	1	0	1	1	1	0	сәнгать
artery	0	0	0	0	0	0	0	0	0	0	артерия
artful	0	0	0	0	0	0	0	0	0	0	сәнгатьле
arthropod	0	0	0	0	0	0	0	0	0	0	артропод
artichoke	0	0	0	0	0	0	0	0	0	0	артишок
article	0	0	0	0	0	0	0	0	0	0	мәкалә
articles	0	0	0	0	0	0	0	0	0	0	мәкаләләр
articulate	0	0	0	0	0	0	1	0	0	0	ачыклау
articulation	0	0	0	0	0	0	1	0	0	0	артикуляция
artifice	0	0	0	0	0	0	0	0	0	0	артификация
artillery	0	0	0	1	0	1	0	0	0	0	артиллерия
artisan	0	0	0	0	0	0	1	0	0	0	һөнәрче
artist	0	0	0	0	0	0	0	0	0	0	рәссам
artiste	0	0	0	0	0	0	1	0	0	0	артист
artistic	0	0	0	0	0	0	1	0	0	0	сәнгать
artists	0	0	0	0	0	0	0	0	0	0	рәссамнар
ascend	0	0	0	0	0	0	0	0	0	0	күтәрелү
ascendancy	0	0	0	0	0	0	1	0	0	0	күтәрелү
ascension	0	0	0	0	0	0	0	0	0	0	күтәрелү
ascent	0	0	0	0	0	0	1	0	0	0	күтәрелү
ascertain	0	0	0	0	0	0	0	0	0	0	ачыклау
ascertained	0	0	0	0	0	0	0	0	0	0	ачыкланган
ascetic	0	0	0	0	0	0	0	0	0	0	аскетик
ash	0	0	0	0	0	1	0	0	0	0	көл
ashamed	0	0	1	0	0	1	0	1	0	0	оят
ashes	0	0	0	0	0	1	0	1	0	0	көл
asleep	0	0	0	0	0	0	0	0	0	0	йоклый
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	аспартама
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспектлары
asphalt	0	0	0	0	0	0	0	0	0	0	асфальт
aspiration	0	1	0	0	1	0	1	0	1	1	омтылыш
aspire	0	1	0	0	1	0	1	0	0	0	омтылыш
aspiring	0	1	0	0	1	0	1	0	0	1	омтылышлы
ass	0	0	0	0	0	1	0	0	0	0	ишәк
assail	1	0	0	1	0	1	0	0	1	0	һөҗүм
assailant	1	0	0	1	0	1	0	1	0	0	һөҗүмче
assassin	1	0	0	1	0	1	0	1	0	0	үтерүче
assassinate	1	0	0	1	0	1	0	0	0	0	үтерү
assassination	1	0	0	1	0	1	0	1	0	0	үтерү
assault	1	0	0	1	0	1	0	0	0	0	һөҗүм
assay	0	0	0	0	0	0	0	0	0	0	анализ
assemblage	0	0	0	0	0	0	0	0	0	0	җыю
assemble	0	0	0	0	0	0	0	0	0	0	җыю
assembled	0	0	0	0	0	0	0	0	0	0	җыелган
assembly	0	0	0	0	0	0	1	0	0	1	җыю
assent	0	0	0	0	0	0	1	0	0	0	риза
assert	0	0	0	0	0	0	0	0	0	0	раслау
asserting	0	0	0	0	0	0	1	0	0	1	раслау
assertion	0	0	0	0	0	0	0	0	0	0	раслау
assess	0	0	0	0	0	0	0	0	0	0	бәяләү
assessment	0	0	0	0	0	0	0	0	1	1	бәяләү
assessor	0	0	0	0	0	0	0	0	0	1	бәяләүче
assets	0	0	0	0	0	0	1	0	0	0	активлар
asshole	1	0	1	0	0	1	0	0	0	0	көл
assign	0	0	0	0	0	0	0	0	0	0	бирегез
assignee	0	0	0	0	0	0	0	0	0	1	бирүче
assignment	0	0	0	0	0	0	0	0	0	0	бирем
assimilate	0	0	0	0	0	0	0	0	0	0	ассимиляция
assimilation	0	0	0	0	0	0	0	0	0	0	ассимиляция
assist	0	0	0	0	0	0	1	0	0	1	булыш
assistance	0	0	0	0	0	0	1	0	0	0	ярдәм
assistant	0	0	0	0	0	0	0	0	0	0	ярдәмчесе
associate	0	0	0	0	0	0	1	0	0	1	аралашу
association	0	0	0	0	0	0	0	0	0	1	ассоциация
assorted	0	0	0	0	0	0	0	0	0	0	төрле
assortment	0	0	0	0	0	0	0	0	0	0	ассортимент
assuage	0	0	0	0	0	0	1	0	0	0	ышандыру
assumed	0	0	0	0	0	0	0	0	0	0	фаразланган
assuming	0	0	0	0	0	0	0	0	0	0	фаразлау
assumption	0	0	0	0	0	0	0	0	0	0	фаразлау
assurance	0	0	0	0	0	0	1	0	0	1	ышандыру
assure	0	0	0	0	0	0	0	0	0	1	ышандыр
assured	0	0	0	0	0	0	1	0	0	1	ышандырды
assuredly	0	0	0	0	0	0	0	0	0	1	.әр сүзнең
asterisk	0	0	0	0	0	0	0	0	0	0	йолдызлык
asteroids	0	0	0	0	0	0	0	0	0	0	астероидлар
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизм
astonishingly	0	0	0	0	0	0	1	0	1	0	гаҗәп
astonishment	0	0	0	0	1	0	1	0	1	0	гаҗәпләнү
astral	0	0	0	0	0	0	0	0	0	0	астраль
astray	0	0	0	1	0	1	0	0	0	0	адаштыр
astringent	0	0	0	0	0	1	0	0	0	0	астрентент
astrologer	0	1	0	0	0	0	1	0	0	0	астролог
astrology	0	0	0	0	0	0	0	0	0	0	астрология
astronaut	0	0	0	0	0	0	1	0	0	0	космонавт
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономия
astute	0	0	0	0	0	0	1	0	0	0	гаҗәп
asunder	0	0	0	0	0	0	0	0	0	0	аеру
asylum	0	0	0	1	0	1	0	0	0	0	сыену урыны
asymmetric	0	0	0	0	0	0	0	0	0	0	асимметрик
asymmetry	0	0	1	0	0	0	0	0	0	0	асимметрия
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотик
atelier	0	0	0	0	0	0	0	0	0	0	ателье
atheism	0	0	0	0	0	1	0	0	0	0	атеизм
atheistic	0	0	0	0	0	0	0	0	0	0	атеистик
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероз
athlete	0	0	0	0	0	0	1	0	0	0	спортчы
athletic	0	0	0	0	0	0	1	0	0	0	җиңел атлетика
athleticism	0	0	0	0	0	0	0	0	0	0	җиңел атлетика
athletics	0	0	0	0	0	0	0	0	0	0	җиңел атлетика
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосфера
atoll	0	0	0	0	0	0	0	0	0	0	атолл
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атом
atone	0	1	0	0	1	0	1	0	0	1	тазарту
atonement	0	0	0	0	0	0	1	0	0	0	тазарту
atrium	0	0	0	0	0	0	0	0	0	0	атриум
atrocious	1	0	1	0	0	1	0	0	0	0	рәхимсез
atrocity	1	0	1	1	0	1	0	1	0	0	явызлык
atrophy	0	0	1	1	0	1	0	1	0	0	атрофия
attach	0	0	0	0	0	0	0	0	0	0	беркетү
attachment	0	0	0	0	0	0	1	0	0	0	кушымта
attack	1	0	0	1	0	1	0	0	0	0	һөҗүм
attacking	1	0	1	1	0	1	0	1	1	0	һөҗүм
attain	0	0	0	0	0	0	0	0	0	0	ирешү
attainable	0	1	0	0	0	0	1	0	0	0	ирешеп була
attainment	0	0	0	0	0	0	1	0	0	0	ирешү
attempt	0	1	0	0	0	0	0	0	0	0	омтылыш
attendance	0	1	0	0	0	0	0	0	0	0	катнашу
attendant	0	0	0	0	0	0	1	0	0	1	хезмәтче
attention	0	0	0	0	0	0	1	0	0	0	игътибар
attentive	0	0	0	0	0	0	1	0	0	1	игътибарлы
attenuate	0	0	0	0	0	0	0	0	0	0	аттенуат
attenuated	0	0	0	0	0	1	0	0	0	0	.әр сүзнең
attenuation	0	0	0	0	0	1	0	1	0	0	атенуация
attest	0	0	0	0	0	0	1	0	0	1	аттестацияләү
attestation	0	0	0	0	0	0	0	0	0	1	аттестация
attic	0	0	0	0	0	0	0	0	0	0	чатыр
attire	0	0	0	0	0	0	0	0	0	0	кием
attitude	0	0	0	0	0	0	0	0	0	0	караш
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	җәлеп итү
attractiveness	0	0	0	0	0	0	1	0	0	0	сөйкемлелек
attributable	0	0	0	0	0	0	0	0	0	0	атрибутик
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	атрибутика
attrition	0	0	0	0	0	0	0	0	0	0	тарту
auburn	0	0	0	0	0	0	0	0	0	0	авберн
auction	0	1	0	0	0	0	0	0	0	0	аукцион
auctioneer	0	0	0	0	0	0	0	0	0	0	аукциончы
audacious	0	0	0	0	0	0	0	0	0	0	кыю
audacity	0	0	0	0	0	1	0	0	0	0	кыюлык
audible	0	0	0	0	0	0	0	0	0	0	ишетелә
audience	0	1	0	0	0	0	0	0	0	0	аудитория
audit	0	0	0	0	0	0	0	0	0	0	ревизия
audition	0	0	0	0	0	0	0	0	0	0	аудитория
auditor	0	0	0	1	0	0	0	0	0	1	аудитор
auditorium	0	0	0	0	0	0	0	0	0	0	зал
auditory	0	0	0	0	0	0	0	0	0	0	ишетү
aught	0	0	0	0	0	0	0	0	0	0	.әр сүзнең
augment	0	0	0	0	0	0	1	0	0	0	арттыру
augmentation	0	0	0	0	0	0	0	0	0	0	көчәйтү
august	0	0	0	0	0	0	1	0	0	0	август
aunt	0	0	0	0	0	0	1	0	0	1	апа
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	аврора
auspices	0	0	0	0	0	0	0	0	0	0	ярдәм
auspicious	0	1	0	0	1	0	1	0	0	0	хәерле
austere	0	0	0	1	0	1	0	1	0	0	кыстыргыч
austerity	0	0	0	0	0	1	0	0	0	0	экономия
authentic	0	0	0	0	1	0	1	0	0	1	оригиналь
authenticate	0	0	0	0	0	0	0	0	0	1	раслау
authentication	0	0	0	0	0	0	0	0	0	1	аутентификация
authenticity	0	0	0	0	0	0	1	0	0	1	чынлык
author	0	0	0	0	0	0	1	0	0	1	автор
authoritative	0	0	0	0	0	0	1	0	0	1	абруйлы
authority	0	0	0	0	0	0	1	0	0	1	хакимият
authorization	0	0	0	0	0	0	1	0	0	1	авторизация
authorize	0	0	0	0	0	0	0	0	0	1	рөхсәт
authorized	0	0	0	0	0	0	1	0	0	0	вәкаләтле
authorship	0	0	0	0	0	0	0	0	0	0	авторлык
auto	0	0	0	0	0	0	0	0	0	0	автомобиль
autobiography	0	0	0	0	0	0	0	0	0	0	автобиография
autocratic	0	0	0	0	0	1	0	0	0	0	автократ
autograph	0	0	0	0	0	0	0	0	0	0	автограф
automatic	0	0	0	0	0	0	0	0	0	1	автоматик
automobile	0	0	0	0	0	0	0	0	0	0	автомобиль
autonomy	0	0	0	0	0	0	0	0	0	0	автономия
autopsy	0	0	1	1	0	1	0	1	0	0	сою
autumn	0	0	0	0	0	0	0	0	0	0	көз
auxiliary	0	0	0	0	0	0	0	0	0	0	ярдәмче
avail	0	0	0	0	0	0	0	0	0	0	файда
avalanche	0	0	0	1	0	1	0	1	1	0	кар көчлеге
avarice	1	0	1	0	0	1	0	0	0	0	аварица
avatar	0	0	0	0	0	0	1	0	0	0	аватар
avenger	1	0	0	0	0	1	0	0	0	0	үч алучы
avenue	0	0	0	0	0	0	0	0	0	0	проспект
aver	0	0	0	0	0	0	0	0	0	0	уртача
average	0	0	0	0	0	0	0	0	0	0	уртача
averse	1	0	1	1	0	1	0	0	0	0	кире кагу
aversion	1	0	1	1	0	1	0	0	0	0	нәфрәт
avert	0	0	0	0	0	0	0	0	0	0	кире кагу
aviary	0	0	0	0	0	0	0	0	0	0	авиар
aviation	0	0	0	0	0	0	0	0	0	0	авиация
aviator	0	0	0	0	0	0	0	0	0	0	авиатор
avid	0	0	0	0	0	0	0	0	0	0	ярату
avocado	0	0	0	0	0	0	0	0	0	0	авокадо
avoid	0	0	0	1	0	1	0	0	0	0	саклан
avoidance	0	0	0	1	0	1	0	0	0	0	качу
