English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hausa Word
amusing	0	0	0	0	1	0	1	0	0	0	m
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	maganin sa barci
anaesthetic	0	0	0	0	0	0	0	0	0	0	maganin sa barci
anal	0	0	0	0	0	1	0	0	0	0	tsuliya
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	m
analogue	0	0	0	0	0	0	0	0	0	0	analogues
analogy	0	0	0	0	0	0	0	0	0	0	kwatance
analysis	0	0	0	0	0	0	0	0	0	0	bincike
analyst	0	1	0	0	0	0	1	0	0	1	manazarci
analytic	0	0	0	0	0	0	0	0	0	0	nazari
analyze	0	0	0	0	0	0	0	0	0	0	nazari
analyzer	0	0	0	0	0	0	0	0	0	0	nazari
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	rashin zaman lafiya
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	rashin lafiya
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	jiki
ancestor	0	0	0	0	0	0	0	0	0	0	kakanni
ancestral	0	0	0	0	0	0	0	0	0	1	kakanni
ancestry	0	0	0	0	0	0	0	0	0	0	zuriyarsu
anchor	0	0	0	0	0	0	1	0	0	0	anga
anchorage	0	0	0	0	0	0	1	1	0	0	anga
ancient	0	0	0	0	0	1	0	0	0	0	tsoho
ancillary	0	0	0	0	0	0	0	0	0	0	m
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	sabuwa
angel	0	1	0	0	1	0	1	0	1	1	mala'ika
angelic	0	0	0	0	1	0	1	0	0	1	na mala'ika
anger	1	0	0	0	0	1	0	0	0	0	fushi
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	kwana
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	fushi
anguish	1	0	0	1	0	1	0	1	0	0	bacin rai
angular	0	0	0	0	0	0	0	0	0	0	kusurwa
anhydrous	0	0	0	0	0	0	0	0	0	0	m
animal	0	0	0	0	0	0	0	0	0	0	dabba
animate	0	0	0	0	0	0	1	0	0	0	mai rai
animated	0	0	0	0	1	0	1	0	0	0	mai rai
animation	0	0	0	0	0	0	0	0	0	0	tashin hankali
animosity	1	0	1	1	0	1	0	1	0	0	gaba
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	idon sawu
annals	0	0	0	0	0	0	0	0	0	0	tarihin tarihi
annex	0	0	0	0	0	0	0	0	0	0	kari
annexation	0	0	0	0	0	0	0	0	0	0	hadewa
annexe	0	0	0	0	0	0	0	0	0	0	annexe
annihilate	1	0	0	1	0	1	0	0	0	0	halaka
annihilated	1	0	0	1	0	1	0	1	0	0	halakar
annihilation	1	0	0	1	0	1	0	1	0	0	halaka
annotate	0	0	0	0	0	0	0	0	0	0	annotate
annotation	0	0	0	0	0	0	0	0	0	0	annotation
announce	0	0	0	0	0	0	0	0	0	0	sanar
announcement	0	1	0	0	0	0	0	0	0	0	sanarwa
annoy	1	0	1	0	0	1	0	0	0	0	haushi
annoyance	1	0	1	0	0	1	0	0	0	0	bacin rai
annoying	1	0	0	0	0	1	0	0	0	0	m
annuity	0	0	0	0	0	0	0	0	0	0	shekara-shekara
annul	0	0	0	0	0	1	0	0	0	0	soke
annular	0	0	0	0	0	0	0	0	0	0	shekara-shekara
annulment	0	0	0	0	0	1	0	1	0	0	soke
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	shafewa
anomalous	0	0	0	0	0	0	0	0	0	0	m
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	wani
anonymous	0	0	0	0	0	1	0	0	0	0	m
answer	0	0	0	0	0	0	0	0	0	0	amsa
answerable	0	0	0	0	0	0	0	0	0	1	mai amsawa
answering	0	0	0	0	0	0	0	0	0	0	amsawa
ant	0	0	0	0	0	0	0	0	0	0	tururuwa
antagonism	1	0	0	0	0	1	0	0	0	0	adawa
antagonist	1	0	0	0	0	1	0	0	0	0	mai adawa
antagonistic	1	0	1	0	0	1	0	0	0	0	adawa
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	magabata
antelope	0	0	0	0	0	0	0	0	0	0	tururuwa
antenna	0	0	0	0	0	0	0	0	0	0	eriya
anterior	0	0	0	0	0	0	0	0	0	0	na gaba
anthem	0	0	0	0	0	0	0	0	0	0	waka
anthology	0	0	0	0	0	0	0	0	0	0	litattafan tarihi
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	ilimin halin dan Adam
antibiotic	0	0	0	0	0	0	0	0	0	0	maganin rigakafi
antibiotics	0	0	0	0	0	0	1	0	0	0	maganin rigakafi
antichrist	1	0	1	1	0	1	0	0	0	0	maƙiyin Kristi
anticipation	0	1	0	0	0	0	0	0	0	0	jira
anticipatory	0	1	0	0	0	0	0	0	0	0	tsammani
antidote	0	1	0	0	0	0	1	0	0	1	maganin rigakafi
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	rashin tausayi
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	tsoho
antique	0	0	0	0	0	0	1	0	0	0	tsoho
antiquity	0	0	0	0	0	0	0	0	0	0	zamanin da
antiseptic	0	0	0	0	0	0	1	0	0	1	maganin antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	rashin zaman lafiya
antithesis	1	0	0	0	0	1	0	0	0	0	antithesis
antithetical	0	0	0	0	0	0	0	0	0	0	m
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	tururuwa
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	damuwa
anxious	0	1	0	1	0	1	0	0	0	0	m
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	sauri
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	ɗakin kwana
apathetic	0	0	0	0	0	1	0	1	0	0	rashin tausayi
apathy	0	0	0	0	0	1	0	1	0	0	rashin tausayi
ape	0	0	0	0	0	0	0	0	0	0	biri
aperture	0	0	0	0	0	0	0	0	0	0	budewa
apex	0	0	0	0	0	0	0	0	0	0	koli
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	kowane
aplomb	0	0	0	0	0	0	1	0	0	0	damfara
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	uzuri
apologist	0	0	0	0	0	0	0	0	0	0	mai gafara
apologize	0	0	0	0	0	0	1	1	0	1	hakuri
apology	0	0	0	0	0	0	1	0	0	0	uzuri
apostasy	0	0	0	0	0	0	0	0	0	0	ridda
apostate	0	0	0	0	0	0	0	0	0	0	mai ridda
apostle	0	0	0	0	0	0	1	0	0	1	manzo
apostolic	0	0	0	0	0	0	0	0	0	1	manzanni
apostrophe	0	0	0	0	0	0	0	0	0	0	ridda
appalling	0	0	1	1	0	1	0	0	0	0	m
apparatus	0	0	0	0	0	0	0	0	0	0	na'ura
apparel	0	0	0	0	0	0	0	0	0	0	tufafi
apparently	0	0	0	0	0	0	0	0	0	0	a fili
apparition	0	0	0	1	0	0	0	0	1	0	bayyana
appeal	0	1	0	0	0	0	0	0	0	0	roko
appearance	0	0	0	0	0	0	0	0	0	0	bayyanar
appease	0	0	0	0	0	0	0	0	0	0	kwantar da hankali
appellant	0	0	0	0	0	0	0	0	0	0	mai kara
append	0	0	0	0	0	0	0	0	0	0	ƙara
appendage	0	0	0	0	0	0	0	0	0	0	abin dogara
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	kari
appetite	0	0	0	0	0	0	0	0	0	0	ci
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	tafi
apple	0	0	0	0	0	0	0	0	0	0	apple
appliance	0	0	0	0	0	0	0	0	0	0	kayan aiki
appliances	0	0	0	0	0	0	0	0	0	0	kayan aiki
applicability	0	0	0	0	0	0	0	0	0	0	dacewa
applicable	0	0	0	0	0	0	0	0	0	0	m
applicant	0	1	0	0	0	0	0	0	0	0	mai nema
application	0	0	0	0	0	0	0	0	0	0	aikace-aikace
apply	0	0	0	0	0	0	0	0	0	0	nema
appoint	0	0	0	0	0	0	0	0	0	0	nada
appointment	0	0	0	0	0	0	0	0	0	0	alƙawari
appointments	0	0	0	0	0	0	0	0	0	0	alƙawura
apportion	0	0	0	0	0	0	0	0	0	0	rabo
apportionment	0	0	0	0	0	0	0	0	0	0	rabo
appraise	0	0	0	0	0	0	0	0	0	0	kimanta
appreciable	0	0	0	0	0	0	0	0	0	0	abin godiya
appreciation	0	0	0	0	1	0	1	0	0	1	godiya
apprehend	0	0	0	1	0	0	0	0	0	0	kama
apprehension	0	0	0	1	0	1	0	0	0	0	tsoro
apprehensive	0	1	0	1	0	1	0	0	0	0	firgita
apprentice	0	0	0	0	0	0	0	0	0	1	almajiri
apprenticeship	0	0	0	0	0	0	0	0	0	0	horarwa
approach	0	0	0	0	0	0	0	0	0	0	kusanci
approaching	0	1	0	0	0	0	0	0	0	0	gabatowa
approbation	0	0	0	0	0	0	1	0	0	1	amincewa
appropriation	0	0	0	0	0	1	0	0	0	0	rabo
approval	0	0	0	0	0	0	1	0	0	0	yarda
approve	0	0	0	0	1	0	1	0	0	1	yarda
approving	0	0	0	0	0	0	1	0	0	0	yarda
approximate	0	0	0	0	0	0	0	0	0	0	m
approximately	0	0	0	0	0	0	0	0	0	0	kusan
approximating	0	0	0	0	0	0	0	0	0	0	kimanin
approximation	0	0	0	0	0	0	0	0	0	0	kimanin
appurtenances	0	0	0	0	0	0	0	0	0	0	kayan aiki
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	dace
aptitude	0	0	0	0	0	0	1	0	0	0	iyawa
aqua	0	0	0	0	0	0	0	0	0	0	ruwa
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	akwatin kifaye
aquatic	0	0	0	0	0	0	0	0	0	0	na ruwa
aqueduct	0	0	0	0	0	0	0	0	0	0	magudanar ruwa
aqueous	0	0	0	0	0	0	0	0	0	0	ruwa mai ruwa
arable	0	0	0	0	0	0	0	0	0	0	noma
arbiter	0	0	0	0	0	0	0	0	0	1	mai sasantawa
arbitrate	0	0	0	0	0	0	0	0	0	0	yin sulhu
arbitration	0	1	0	0	0	0	0	0	0	0	sasantawa
arbitrator	0	0	0	0	0	0	0	0	0	1	mai sasantawa
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	baka
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	baka
archaeological	0	0	0	0	0	0	0	0	0	0	archaeological
archaeologist	0	0	0	0	0	0	0	0	0	0	masanin ilimin kimiya na kayan tarihi
archaeology	0	1	0	0	0	0	1	0	0	0	ilmin kimiya na kayan tarihi
archaic	0	0	0	0	0	1	0	0	0	0	archaic
archbishop	0	0	0	0	0	0	0	0	0	0	babban Bishop
arched	0	0	0	0	0	0	0	0	0	0	baka
archer	0	0	0	0	0	0	0	0	0	0	maharba
archery	0	0	0	0	0	0	0	0	0	0	maharba
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	tsibiri
architect	0	0	0	0	0	0	0	0	0	0	m
architecture	0	0	0	0	0	0	0	0	0	1	gine-gine
archive	0	0	0	0	0	0	0	0	0	0	rumbun adana bayanai
arctic	0	0	0	0	0	0	0	0	0	0	Arctic
ardent	0	1	0	0	1	0	1	0	0	0	m
ardor	0	0	0	0	0	0	1	0	0	0	kamun kai
arduous	0	0	0	0	0	1	0	0	0	0	m
area	0	0	0	0	0	0	0	0	0	0	yanki
arena	0	0	0	0	0	0	0	0	0	0	fagen fama
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	jayayya
argument	1	0	0	0	0	1	0	0	0	0	hujja
argumentation	1	0	0	0	0	0	0	0	0	0	jayayya
argumentative	0	0	0	0	0	1	0	0	0	0	m
arguments	1	0	0	0	0	0	0	0	0	0	jayayya
arid	0	0	0	0	0	1	0	1	0	0	m
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	ilmin lissafi
ark	0	0	0	0	0	0	0	0	0	0	jirgi
arm	0	0	0	0	0	0	0	0	0	0	hannu
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	makamai
armaments	0	0	0	1	0	1	0	0	0	0	makamai
armature	0	0	0	0	0	0	0	0	0	0	makamai
armed	1	0	0	1	0	1	1	0	0	0	dauke da makamai
armor	0	0	0	1	0	0	1	0	0	1	makamai
armored	0	0	0	1	0	0	0	0	0	0	sulke
armory	0	0	0	0	0	0	0	0	0	1	kayan yaki
arms	0	0	0	0	0	0	0	0	0	0	makamai
army	0	0	0	0	0	0	0	0	0	0	sojoji
aroma	0	0	0	0	0	0	1	0	0	0	ƙanshi
arousal	0	0	0	0	0	0	0	0	0	0	tashin hankali
arouse	0	1	0	0	0	0	1	0	0	0	tada hankali
arraignment	1	0	0	1	0	1	0	1	0	0	gaban kotu
arrange	0	0	0	0	0	0	0	0	0	0	shirya
arranged	0	0	0	0	0	0	0	0	0	0	shirya
arrangement	0	0	0	0	0	0	0	0	0	0	tsari
array	0	0	0	0	0	0	1	0	0	0	tsararru
arrears	0	0	0	0	0	1	0	0	0	0	bashi
arrest	0	0	0	0	0	1	0	0	0	0	kama
arrival	0	1	0	0	0	0	0	0	0	0	isowa
arrive	0	1	0	0	0	0	0	0	0	0	isa
arrogance	0	0	0	0	0	1	0	0	0	0	girman kai
arrogant	1	0	1	0	0	1	0	0	0	0	girman kai
arrow	0	0	0	0	0	0	0	0	0	0	kibiya
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	konewa
art	0	1	0	0	1	0	1	1	1	0	fasaha
artery	0	0	0	0	0	0	0	0	0	0	jijiya
artful	0	0	0	0	0	0	0	0	0	0	m
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	labarin
articles	0	0	0	0	0	0	0	0	0	0	labarai
articulate	0	0	0	0	0	0	1	0	0	0	bayyana
articulation	0	0	0	0	0	0	1	0	0	0	magana
artifice	0	0	0	0	0	0	0	0	0	0	fasaha
artillery	0	0	0	1	0	1	0	0	0	0	manyan bindigogi
artisan	0	0	0	0	0	0	1	0	0	0	mai sana'a
artist	0	0	0	0	0	0	0	0	0	0	mai zane
artiste	0	0	0	0	0	0	1	0	0	0	mai fasaha
artistic	0	0	0	0	0	0	1	0	0	0	na fasaha
artists	0	0	0	0	0	0	0	0	0	0	masu fasaha
ascend	0	0	0	0	0	0	0	0	0	0	hawa
ascendancy	0	0	0	0	0	0	1	0	0	0	hawan hawan
ascension	0	0	0	0	0	0	0	0	0	0	hawan Yesu zuwa sama
ascent	0	0	0	0	0	0	1	0	0	0	hawan
ascertain	0	0	0	0	0	0	0	0	0	0	tabbata
ascertained	0	0	0	0	0	0	0	0	0	0	tabbata
ascetic	0	0	0	0	0	0	0	0	0	0	ascetic
ash	0	0	0	0	0	1	0	0	0	0	toka
ashamed	0	0	1	0	0	1	0	1	0	0	kunya
ashes	0	0	0	0	0	1	0	1	0	0	toka
asleep	0	0	0	0	0	0	0	0	0	0	barci
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	al'amari
aspects	0	0	0	0	0	0	0	0	0	0	bangarori
asphalt	0	0	0	0	0	0	0	0	0	0	kwalta
aspiration	0	1	0	0	1	0	1	0	1	1	buri
aspire	0	1	0	0	1	0	1	0	0	0	buri
aspiring	0	1	0	0	1	0	1	0	0	1	m
ass	0	0	0	0	0	1	0	0	0	0	ass
assail	1	0	0	1	0	1	0	0	1	0	kai hari
assailant	1	0	0	1	0	1	0	1	0	0	maharan
assassin	1	0	0	1	0	1	0	1	0	0	kisa
assassinate	1	0	0	1	0	1	0	0	0	0	kashe shi
assassination	1	0	0	1	0	1	0	1	0	0	kisa
assault	1	0	0	1	0	1	0	0	0	0	kai hari
assay	0	0	0	0	0	0	0	0	0	0	tantance
assemblage	0	0	0	0	0	0	0	0	0	0	taro
assemble	0	0	0	0	0	0	0	0	0	0	tara
assembled	0	0	0	0	0	0	0	0	0	0	taro
assembly	0	0	0	0	0	0	1	0	0	1	taro
assent	0	0	0	0	0	0	1	0	0	0	amincewa
assert	0	0	0	0	0	0	0	0	0	0	tabbatar
asserting	0	0	0	0	0	0	1	0	0	1	tabbatarwa
assertion	0	0	0	0	0	0	0	0	0	0	tabbatarwa
assess	0	0	0	0	0	0	0	0	0	0	tantance
assessment	0	0	0	0	0	0	0	0	1	1	kima
assessor	0	0	0	0	0	0	0	0	0	1	tantancewa
assets	0	0	0	0	0	0	1	0	0	0	dukiya
asshole	1	0	1	0	0	1	0	0	0	0	dan iska
assign	0	0	0	0	0	0	0	0	0	0	sanya
assignee	0	0	0	0	0	0	0	0	0	1	wakilin
assignment	0	0	0	0	0	0	0	0	0	0	aiki
assimilate	0	0	0	0	0	0	0	0	0	0	assimilate
assimilation	0	0	0	0	0	0	0	0	0	0	assimilation
assist	0	0	0	0	0	0	1	0	0	1	taimaka
assistance	0	0	0	0	0	0	1	0	0	0	taimako
assistant	0	0	0	0	0	0	0	0	0	0	mataimaki
associate	0	0	0	0	0	0	1	0	0	1	aboki
association	0	0	0	0	0	0	0	0	0	1	ƙungiya
assorted	0	0	0	0	0	0	0	0	0	0	iri-iri
assortment	0	0	0	0	0	0	0	0	0	0	iri-iri
assuage	0	0	0	0	0	0	1	0	0	0	sallama
assumed	0	0	0	0	0	0	0	0	0	0	zaci
assuming	0	0	0	0	0	0	0	0	0	0	zato
assumption	0	0	0	0	0	0	0	0	0	0	zato
assurance	0	0	0	0	0	0	1	0	0	1	tabbacin
assure	0	0	0	0	0	0	0	0	0	1	tabbatar
assured	0	0	0	0	0	0	1	0	0	1	tabbatar
assuredly	0	0	0	0	0	0	0	0	0	1	tabbas
asterisk	0	0	0	0	0	0	0	0	0	0	alama
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	mamaki
astonishment	0	0	0	0	1	0	1	0	1	0	mamaki
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	bata
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	falaki
astrology	0	0	0	0	0	0	0	0	0	0	ilmin taurari
astronaut	0	0	0	0	0	0	1	0	0	0	dan sama jannati
astronomer	0	1	0	0	0	0	1	0	0	0	masanin falaki
astronomy	0	0	0	0	0	0	0	0	0	0	ilmin taurari
astute	0	0	0	0	0	0	1	0	0	0	m
asunder	0	0	0	0	0	0	0	0	0	0	asunder
asylum	0	0	0	1	0	1	0	0	0	0	mafaka
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	atheism
atheistic	0	0	0	0	0	0	0	0	0	0	wanda bai yarda da Allah ba
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	dan wasa
athletic	0	0	0	0	0	0	1	0	0	0	wasan motsa jiki
athleticism	0	0	0	0	0	0	0	0	0	0	wasan motsa jiki
athletics	0	0	0	0	0	0	0	0	0	0	wasannin motsa jiki
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	yanayi
atmospheric	0	0	0	0	0	0	0	0	0	0	yanayi
atoll	0	0	0	0	0	0	0	0	0	0	total
atom	0	0	0	0	0	0	1	0	0	0	zarra
atomic	0	0	0	0	0	0	0	0	0	0	atomic
atone	0	1	0	0	1	0	1	0	0	1	kafara
atonement	0	0	0	0	0	0	1	0	0	0	kafara
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	m
atrocity	1	0	1	1	0	1	0	1	0	0	zalunci
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	makala
attachment	0	0	0	0	0	0	1	0	0	0	abin da aka makala
attack	1	0	0	1	0	1	0	0	0	0	kai hari
attacking	1	0	1	1	0	1	0	1	1	0	kai hari
attain	0	0	0	0	0	0	0	0	0	0	samu
attainable	0	1	0	0	0	0	1	0	0	0	m
attainment	0	0	0	0	0	0	1	0	0	0	samu
attempt	0	1	0	0	0	0	0	0	0	0	ƙoƙari
attendance	0	1	0	0	0	0	0	0	0	0	halarta
attendant	0	0	0	0	0	0	1	0	0	1	mai hidima
attention	0	0	0	0	0	0	1	0	0	0	hankali
attentive	0	0	0	0	0	0	1	0	0	1	m
attenuate	0	0	0	0	0	0	0	0	0	0	attenuate
attenuated	0	0	0	0	0	1	0	0	0	0	attenuated
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	shaida
attestation	0	0	0	0	0	0	0	0	0	1	shaida
attic	0	0	0	0	0	0	0	0	0	0	ɗaki
attire	0	0	0	0	0	0	0	0	0	0	tufafi
attitude	0	0	0	0	0	0	0	0	0	0	hali
attorney	1	0	0	1	0	0	1	0	0	1	lauya
attraction	0	0	0	0	0	0	1	0	0	0	sha'awa
attractiveness	0	0	0	0	0	0	1	0	0	0	sha'awa
attributable	0	0	0	0	0	0	0	0	0	0	m
attribute	0	0	0	0	0	0	0	0	0	0	sifa
attribution	0	0	0	0	0	0	0	0	0	0	sifa
attrition	0	0	0	0	0	0	0	0	0	0	atrition
auburn	0	0	0	0	0	0	0	0	0	0	aure
auction	0	1	0	0	0	0	0	0	0	0	gwanjo
auctioneer	0	0	0	0	0	0	0	0	0	0	mai gwanjo
audacious	0	0	0	0	0	0	0	0	0	0	m
audacity	0	0	0	0	0	1	0	0	0	0	karfin zuciya
audible	0	0	0	0	0	0	0	0	0	0	m
audience	0	1	0	0	0	0	0	0	0	0	masu sauraro
audit	0	0	0	0	0	0	0	0	0	0	duba
audition	0	0	0	0	0	0	0	0	0	0	saurare
auditor	0	0	0	1	0	0	0	0	0	1	mai dubawa
auditorium	0	0	0	0	0	0	0	0	0	0	dakin taro
auditory	0	0	0	0	0	0	0	0	0	0	saurare
aught	0	0	0	0	0	0	0	0	0	0	komai
augment	0	0	0	0	0	0	1	0	0	0	karuwa
augmentation	0	0	0	0	0	0	0	0	0	0	karuwa
august	0	0	0	0	0	0	1	0	0	0	Agusta
aunt	0	0	0	0	0	0	1	0	0	1	inna
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	alheri
auspicious	0	1	0	0	1	0	1	0	0	0	m
austere	0	0	0	1	0	1	0	1	0	0	m
austerity	0	0	0	0	0	1	0	0	0	0	tsuke bakin aljihu
authentic	0	0	0	0	1	0	1	0	0	1	na kwarai
authenticate	0	0	0	0	0	0	0	0	0	1	ingantacce
authentication	0	0	0	0	0	0	0	0	0	1	tabbaci
authenticity	0	0	0	0	0	0	1	0	0	1	gaskiya
author	0	0	0	0	0	0	1	0	0	1	marubuci
authoritative	0	0	0	0	0	0	1	0	0	1	mai iko
authority	0	0	0	0	0	0	1	0	0	1	hukuma
authorization	0	0	0	0	0	0	1	0	0	1	izini
authorize	0	0	0	0	0	0	0	0	0	1	ba da izini
authorized	0	0	0	0	0	0	1	0	0	0	izini
authorship	0	0	0	0	0	0	0	0	0	0	marubucin
auto	0	0	0	0	0	0	0	0	0	0	mota
autobiography	0	0	0	0	0	0	0	0	0	0	tarihin kansa
autocratic	0	0	0	0	0	1	0	0	0	0	mulkin mallaka
autograph	0	0	0	0	0	0	0	0	0	0	autograph
automatic	0	0	0	0	0	0	0	0	0	1	atomatik
automobile	0	0	0	0	0	0	0	0	0	0	mota
autonomy	0	0	0	0	0	0	0	0	0	0	cin gashin kansa
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
autumn	0	0	0	0	0	0	0	0	0	0	kaka
auxiliary	0	0	0	0	0	0	0	0	0	0	taimako
avail	0	0	0	0	0	0	0	0	0	0	amfana
avalanche	0	0	0	1	0	1	0	1	1	0	ambaliya
avarice	1	0	1	0	0	1	0	0	0	0	rashin kunya
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	mai daukar fansa
avenue	0	0	0	0	0	0	0	0	0	0	hanya
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	matsakaita
averse	1	0	1	1	0	1	0	0	0	0	kyama
aversion	1	0	1	1	0	1	0	0	0	0	kyama
avert	0	0	0	0	0	0	0	0	0	0	kaucewa
aviary	0	0	0	0	0	0	0	0	0	0	aviary
aviation	0	0	0	0	0	0	0	0	0	0	jirgin sama
aviator	0	0	0	0	0	0	0	0	0	0	jirgin ruwa
avid	0	0	0	0	0	0	0	0	0	0	m
avocado	0	0	0	0	0	0	0	0	0	0	avocado
avoid	0	0	0	1	0	1	0	0	0	0	kauce
avoidance	0	0	0	1	0	1	0	0	0	0	kaucewa
avoiding	0	0	0	1	0	0	0	0	0	0	gujewa
await	0	1	0	0	0	0	0	0	0	0	jira
awake	0	0	0	0	0	0	0	0	0	0	farkawa
awaken	0	0	0	0	0	0	0	0	0	0	farkawa
award	0	1	0	0	1	0	1	0	1	1	lambar yabo
awe	0	0	0	0	0	0	0	0	0	0	ban mamaki
awful	1	0	1	1	0	1	0	1	0	0	m
awkwardness	0	0	1	0	0	1	0	0	0	0	rashin kunya
awning	0	0	0	0	0	0	0	0	0	0	rumfa
awry	0	0	0	0	0	1	0	0	0	0	yawu
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	axiom
axiomatic	0	0	0	0	0	0	0	0	0	1	axiomatic
