English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Pashto Word
amortization	0	0	0	0	0	0	0	0	0	1	معافیت
amount	0	0	0	0	0	0	0	0	0	0	مقدار
amour	0	1	0	0	1	0	1	0	0	1	مینه
ampersand	0	0	0	0	0	0	0	0	0	0	امپرسینډ
amphetamines	0	0	1	0	0	1	0	0	0	0	امفیتامین
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	امفیبیو
amphitheater	0	0	0	0	0	0	0	0	0	0	امفیتیټر
amplification	0	0	0	0	0	0	0	0	0	0	پراخوالی
amplify	0	0	0	0	0	0	0	0	0	0	پراخول
amplitude	0	0	0	0	0	0	0	0	0	0	طول البلد
amply	0	0	0	0	0	0	0	0	0	0	په پراخه توګه
amputation	0	0	0	0	0	0	0	0	0	0	قطع کول
amulet	0	0	0	0	0	0	0	0	0	0	تعویذ
amuse	0	0	0	0	1	0	1	0	0	0	تفریح
amused	0	0	0	0	1	0	1	0	0	0	خوشاله
amusement	0	0	0	0	1	0	1	0	0	0	تفریح
amusing	0	0	0	0	1	0	1	0	0	0	په زړه پورې
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	اناکونډا
anaesthesia	0	0	0	0	0	0	0	0	0	0	انستیزیا
anaesthetic	0	0	0	0	0	0	0	0	0	0	انستیکیا
anal	0	0	0	0	0	1	0	0	0	0	مقعد
analgesic	0	0	0	0	0	0	0	0	0	0	دردناک
analogous	0	0	0	0	0	0	0	0	0	0	مشابهت
analogue	0	0	0	0	0	0	0	0	0	0	انلاګ
analogy	0	0	0	0	0	0	0	0	0	0	مشابهت
analysis	0	0	0	0	0	0	0	0	0	0	تحلیل
analyst	0	1	0	0	0	0	1	0	0	1	شنونکی
analytic	0	0	0	0	0	0	0	0	0	0	تحلیلي
analyze	0	0	0	0	0	0	0	0	0	0	تحلیل
analyzer	0	0	0	0	0	0	0	0	0	0	شنونکی
anarchism	1	0	0	1	0	1	0	0	0	0	انارکیزم
anarchist	1	0	0	1	0	1	0	0	0	0	انارکیست
anarchy	1	0	0	1	0	1	0	0	0	0	ګډوډي
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	اناتومي
anatomy	0	0	0	0	0	0	0	0	0	0	اناتومي
ancestor	0	0	0	0	0	0	0	0	0	0	پلار
ancestral	0	0	0	0	0	0	0	0	0	1	پلارنی
ancestry	0	0	0	0	0	0	0	0	0	0	نسب
anchor	0	0	0	0	0	0	1	0	0	0	لنگر
anchorage	0	0	0	0	0	0	1	1	0	0	لنگر
ancient	0	0	0	0	0	1	0	0	0	0	لرغونی
ancillary	0	0	0	0	0	0	0	0	0	0	معاون
androgen	0	0	0	0	0	0	0	0	0	0	اندروجن
anemone	0	0	0	0	0	0	0	0	0	0	انیمون
anew	0	0	0	0	0	0	0	0	0	0	نوي
angel	0	1	0	0	1	0	1	0	1	1	فرښته
angelic	0	0	0	0	1	0	1	0	0	1	فرښته
anger	1	0	0	0	0	1	0	0	0	0	غوسه
angina	0	0	0	1	0	1	0	0	0	0	انجینا
angiography	0	0	0	0	0	0	0	0	0	0	انجیوګرافي
angle	0	0	0	0	0	0	0	0	0	0	زاویه
angling	0	1	0	0	0	1	0	0	0	0	زنګ وهل
angry	1	0	1	0	0	1	0	0	0	0	غوسه
anguish	1	0	0	1	0	1	0	1	0	0	خپګان
angular	0	0	0	0	0	0	0	0	0	0	زاویه
anhydrous	0	0	0	0	0	0	0	0	0	0	بې اوبو
animal	0	0	0	0	0	0	0	0	0	0	څاروی
animate	0	0	0	0	0	0	1	0	0	0	متحرک
animated	0	0	0	0	1	0	1	0	0	0	متحرک
animation	0	0	0	0	0	0	0	0	0	0	حرکت
animosity	1	0	1	1	0	1	0	1	0	0	دښمني
animus	1	0	0	0	0	1	0	0	0	0	دښمني
ankle	0	0	0	0	0	0	0	0	0	0	پښه
annals	0	0	0	0	0	0	0	0	0	0	تاریخونه
annex	0	0	0	0	0	0	0	0	0	0	ضمیمه
annexation	0	0	0	0	0	0	0	0	0	0	ضمیمه
annexe	0	0	0	0	0	0	0	0	0	0	ضمیمه
annihilate	1	0	0	1	0	1	0	0	0	0	له منځه وړل
annihilated	1	0	0	1	0	1	0	1	0	0	له منځه وړل
annihilation	1	0	0	1	0	1	0	1	0	0	له منځه وړل
annotate	0	0	0	0	0	0	0	0	0	0	تبصره
annotation	0	0	0	0	0	0	0	0	0	0	تشریح
announce	0	0	0	0	0	0	0	0	0	0	اعلان
announcement	0	1	0	0	0	0	0	0	0	0	اعلان
annoy	1	0	1	0	0	1	0	0	0	0	ځورول
annoyance	1	0	1	0	0	1	0	0	0	0	خپګان
annoying	1	0	0	0	0	1	0	0	0	0	ځورونکی
annuity	0	0	0	0	0	0	0	0	0	0	کلنۍ
annul	0	0	0	0	0	1	0	0	0	0	لغوه کول
annular	0	0	0	0	0	0	0	0	0	0	کنډوله
annulment	0	0	0	0	0	1	0	1	0	0	لغوه کول
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	مسح کول
anomalous	0	0	0	0	0	0	0	0	0	0	بې بنسټه
anomaly	0	0	0	1	0	1	0	0	1	0	ګډوډي
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	بې نومه
answer	0	0	0	0	0	0	0	0	0	0	ځواب
answerable	0	0	0	0	0	0	0	0	0	1	ځواب ورکوونکی
answering	0	0	0	0	0	0	0	0	0	0	ځواب ورکول
ant	0	0	0	0	0	0	0	0	0	0	میږی
antagonism	1	0	0	0	0	1	0	0	0	0	مخالفت
antagonist	1	0	0	0	0	1	0	0	0	0	مخالف
antagonistic	1	0	1	0	0	1	0	0	0	0	مخالف
ante	0	0	0	0	0	0	0	0	0	0	مخکې
antecedent	0	0	0	0	0	0	0	0	0	0	پخوانۍ
antelope	0	0	0	0	0	0	0	0	0	0	انټیلوپ
antenna	0	0	0	0	0	0	0	0	0	0	انتن
anterior	0	0	0	0	0	0	0	0	0	0	مخکینی
anthem	0	0	0	0	0	0	0	0	0	0	سرود
anthology	0	0	0	0	0	0	0	0	0	0	انتولوژي
anthrax	0	0	1	1	0	1	0	1	0	0	انتراکس
anthropology	0	0	0	0	0	0	0	0	0	0	انتروپولوژي
antibiotic	0	0	0	0	0	0	0	0	0	0	انټي بیوټیک
antibiotics	0	0	0	0	0	0	1	0	0	0	انټي بیوټیکونه
antichrist	1	0	1	1	0	1	0	0	0	0	د مسیح ضد
anticipation	0	1	0	0	0	0	0	0	0	0	وړاندوینه
anticipatory	0	1	0	0	0	0	0	0	0	0	وړاندوینه
antidote	0	1	0	0	0	0	1	0	0	1	ضد درمل
antifungal	0	0	0	0	0	0	1	0	0	1	د فنګس ضد
antimony	0	0	0	0	0	0	0	0	0	0	انټيموني
antipathy	1	0	1	0	0	1	0	0	0	0	ضدیت
antiquarian	0	0	0	0	0	0	0	0	0	0	لرغونی
antiquated	0	0	0	0	0	1	0	0	0	0	لرغونی
antique	0	0	0	0	0	0	1	0	0	0	لرغونی
antiquity	0	0	0	0	0	0	0	0	0	0	لرغونتوب
antiseptic	0	0	0	0	0	0	1	0	0	1	انټي سیپټیک
antisocial	1	0	1	1	0	1	0	1	0	0	ټولنیز ضد
antithesis	1	0	0	0	0	1	0	0	0	0	ضد
antithetical	0	0	0	0	0	0	0	0	0	0	ضد
antiviral	0	0	0	0	0	0	0	0	0	0	انټي ویروس
antler	0	0	0	0	0	0	0	0	0	0	زنګون
anvil	0	0	0	0	0	0	0	0	0	0	انوییل
anxiety	1	1	0	1	0	1	0	1	0	0	اضطراب
anxious	0	1	0	1	0	1	0	0	0	0	اندیښمن
aorta	0	0	0	0	0	0	0	0	0	0	شریان
apace	0	0	0	0	0	0	0	0	0	0	چټک
apache	0	0	0	1	0	1	0	0	0	0	اپاچی
apartment	0	0	0	0	0	0	0	0	0	0	اپارتمان
apathetic	0	0	0	0	0	1	0	1	0	0	بې حسه
apathy	0	0	0	0	0	1	0	1	0	0	بې حسي
ape	0	0	0	0	0	0	0	0	0	0	بندر
aperture	0	0	0	0	0	0	0	0	0	0	اپرچر
apex	0	0	0	0	0	0	0	0	0	0	سر
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	یوه ټوټه
aplomb	0	0	0	0	0	0	1	0	0	0	په زړه پوری
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	بښنه غوښتونکی
apologist	0	0	0	0	0	0	0	0	0	0	بخښونکی
apologize	0	0	0	0	0	0	1	1	0	1	بښنه وغواړئ
apology	0	0	0	0	0	0	1	0	0	0	بښنه
apostasy	0	0	0	0	0	0	0	0	0	0	ارتداد
apostate	0	0	0	0	0	0	0	0	0	0	مرتد
apostle	0	0	0	0	0	0	1	0	0	1	رسول
apostolic	0	0	0	0	0	0	0	0	0	1	رسول
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	ډارونکی
apparatus	0	0	0	0	0	0	0	0	0	0	وسیله
apparel	0	0	0	0	0	0	0	0	0	0	جامې
apparently	0	0	0	0	0	0	0	0	0	0	ظاهرا
apparition	0	0	0	1	0	0	0	0	1	0	ظاهر
appeal	0	1	0	0	0	0	0	0	0	0	اپیل
appearance	0	0	0	0	0	0	0	0	0	0	بڼه
appease	0	0	0	0	0	0	0	0	0	0	راضي کول
appellant	0	0	0	0	0	0	0	0	0	0	غوښتونکی
append	0	0	0	0	0	0	0	0	0	0	ضمیمه
appendage	0	0	0	0	0	0	0	0	0	0	ضمیمه
appendicitis	0	0	0	1	0	1	0	1	0	0	اپنډیسایټس
appendix	0	0	0	0	0	0	0	0	0	0	ضمیمه
appetite	0	0	0	0	0	0	0	0	0	0	اشتها
appetizer	0	0	0	0	0	0	0	0	0	0	اشتها ورکوونکی
applause	0	0	0	0	1	0	1	0	1	1	ستاینه
apple	0	0	0	0	0	0	0	0	0	0	مڼه
appliance	0	0	0	0	0	0	0	0	0	0	وسیله
appliances	0	0	0	0	0	0	0	0	0	0	وسایل
applicability	0	0	0	0	0	0	0	0	0	0	تطبیق
applicable	0	0	0	0	0	0	0	0	0	0	د تطبیق وړ
applicant	0	1	0	0	0	0	0	0	0	0	غوښتونکی
application	0	0	0	0	0	0	0	0	0	0	غوښتنلیک
apply	0	0	0	0	0	0	0	0	0	0	درخواست کول
appoint	0	0	0	0	0	0	0	0	0	0	ټاکل
appointment	0	0	0	0	0	0	0	0	0	0	ملاقات
appointments	0	0	0	0	0	0	0	0	0	0	ګمارنې
apportion	0	0	0	0	0	0	0	0	0	0	تقسیم
apportionment	0	0	0	0	0	0	0	0	0	0	تقسیم
appraise	0	0	0	0	0	0	0	0	0	0	ارزونه
appreciable	0	0	0	0	0	0	0	0	0	0	د ستاینې وړ
appreciation	0	0	0	0	1	0	1	0	0	1	ستاینه
apprehend	0	0	0	1	0	0	0	0	0	0	نیول
apprehension	0	0	0	1	0	1	0	0	0	0	اندیښنه
apprehensive	0	1	0	1	0	1	0	0	0	0	اندېښمن
apprentice	0	0	0	0	0	0	0	0	0	1	زده کوونکی
apprenticeship	0	0	0	0	0	0	0	0	0	0	زده کړه
approach	0	0	0	0	0	0	0	0	0	0	لاره
approaching	0	1	0	0	0	0	0	0	0	0	نږدې کېدل
approbation	0	0	0	0	0	0	1	0	0	1	تصویب
appropriation	0	0	0	0	0	1	0	0	0	0	تخصیص
approval	0	0	0	0	0	0	1	0	0	0	تصویب
approve	0	0	0	0	1	0	1	0	0	1	تصویب
approving	0	0	0	0	0	0	1	0	0	0	تصویب کول
approximate	0	0	0	0	0	0	0	0	0	0	نږدې
approximately	0	0	0	0	0	0	0	0	0	0	تقریبا
approximating	0	0	0	0	0	0	0	0	0	0	نږدې
approximation	0	0	0	0	0	0	0	0	0	0	نږدې
appurtenances	0	0	0	0	0	0	0	0	0	0	خدمتونه
apron	0	0	0	0	0	0	0	0	0	0	اپون
apt	0	0	0	0	0	0	1	0	0	0	مناسب
aptitude	0	0	0	0	0	0	1	0	0	0	وړتیا
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	ایکویریم
aquatic	0	0	0	0	0	0	0	0	0	0	آبي
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	آبی
arable	0	0	0	0	0	0	0	0	0	0	د کرنې وړ
arbiter	0	0	0	0	0	0	0	0	0	1	ثالث
arbitrate	0	0	0	0	0	0	0	0	0	0	منځګړیتوب
arbitration	0	1	0	0	0	0	0	0	0	0	منځګړتوب
arbitrator	0	0	0	0	0	0	0	0	0	1	منځګړی
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	آرک
arcade	0	0	0	0	0	0	0	0	0	0	آرکیډ
arch	0	0	0	0	0	0	0	0	0	0	آرچ
archaeological	0	0	0	0	0	0	0	0	0	0	لرغونپوهنه
archaeologist	0	0	0	0	0	0	0	0	0	0	لرغونپوه
archaeology	0	1	0	0	0	0	1	0	0	0	لرغونپوهنه
archaic	0	0	0	0	0	1	0	0	0	0	لرغونی
archbishop	0	0	0	0	0	0	0	0	0	0	ارچ بشپ
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	تیر
archery	0	0	0	0	0	0	0	0	0	0	تیراندي
archetype	0	0	0	0	0	0	0	0	0	0	لرغونتوب
archipelago	0	0	0	0	0	0	0	0	0	0	ټاپوګان
architect	0	0	0	0	0	0	0	0	0	0	معمار
architecture	0	0	0	0	0	0	0	0	0	1	معمارۍ
archive	0	0	0	0	0	0	0	0	0	0	آرشیف
arctic	0	0	0	0	0	0	0	0	0	0	آرکټیک
ardent	0	1	0	0	1	0	1	0	0	0	زړور
ardor	0	0	0	0	0	0	1	0	0	0	لیوالتیا
arduous	0	0	0	0	0	1	0	0	0	0	سخت
area	0	0	0	0	0	0	0	0	0	0	ساحه
arena	0	0	0	0	0	0	0	0	0	0	میدان
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ارجنټ
argue	1	0	0	0	0	1	0	0	0	0	استدلال
argument	1	0	0	0	0	1	0	0	0	0	استدلال
argumentation	1	0	0	0	0	0	0	0	0	0	استدلال
argumentative	0	0	0	0	0	1	0	0	0	0	استدلال کوونکی
arguments	1	0	0	0	0	0	0	0	0	0	دلیلونه
arid	0	0	0	0	0	1	0	1	0	0	وچ
aristocracy	0	0	0	0	0	0	1	0	0	0	اشرافیت
aristocrat	0	0	0	0	0	0	0	0	0	0	اشراف
aristocratic	0	0	0	0	0	0	1	0	0	0	اشراف
arithmetic	0	0	0	0	0	0	0	0	0	0	ریاضی
ark	0	0	0	0	0	0	0	0	0	0	کشتۍ
arm	0	0	0	0	0	0	0	0	0	0	بازو
armada	0	0	0	0	0	0	0	0	0	0	آرماډا
armament	1	0	0	1	0	0	0	0	0	0	وسلې
armaments	0	0	0	1	0	1	0	0	0	0	وسلې
armature	0	0	0	0	0	0	0	0	0	0	آرمچر
armed	1	0	0	1	0	1	1	0	0	0	وسله وال
armor	0	0	0	1	0	0	1	0	0	1	زغره
armored	0	0	0	1	0	0	0	0	0	0	زغره وال
armory	0	0	0	0	0	0	0	0	0	1	وسلې
arms	0	0	0	0	0	0	0	0	0	0	وسلې
army	0	0	0	0	0	0	0	0	0	0	پوځ
aroma	0	0	0	0	0	0	1	0	0	0	بوی
arousal	0	0	0	0	0	0	0	0	0	0	جوش
arouse	0	1	0	0	0	0	1	0	0	0	راویښ کول
arraignment	1	0	0	1	0	1	0	1	0	0	محاکمه
arrange	0	0	0	0	0	0	0	0	0	0	ترتیب
arranged	0	0	0	0	0	0	0	0	0	0	ترتیب شوی
arrangement	0	0	0	0	0	0	0	0	0	0	ترتیب
array	0	0	0	0	0	0	1	0	0	0	صف
arrears	0	0	0	0	0	1	0	0	0	0	بقایا
arrest	0	0	0	0	0	1	0	0	0	0	نیول
arrival	0	1	0	0	0	0	0	0	0	0	راتګ
arrive	0	1	0	0	0	0	0	0	0	0	رسیدل
arrogance	0	0	0	0	0	1	0	0	0	0	غرور
arrogant	1	0	1	0	0	1	0	0	0	0	مغرور
arrow	0	0	0	0	0	0	0	0	0	0	تیر
arsenal	0	0	0	0	0	0	0	0	0	0	وسلې
arsenic	0	0	1	1	0	1	0	1	0	0	ارسنیک
arson	1	0	0	1	0	1	0	0	0	0	سوځول
art	0	1	0	0	1	0	1	1	1	0	هنر
artery	0	0	0	0	0	0	0	0	0	0	شریان
artful	0	0	0	0	0	0	0	0	0	0	هنرمند
arthropod	0	0	0	0	0	0	0	0	0	0	آرتروپډ
artichoke	0	0	0	0	0	0	0	0	0	0	آرټیچوک
article	0	0	0	0	0	0	0	0	0	0	مقاله
articles	0	0	0	0	0	0	0	0	0	0	مقالې
articulate	0	0	0	0	0	0	1	0	0	0	بیانول
articulation	0	0	0	0	0	0	1	0	0	0	بیان
artifice	0	0	0	0	0	0	0	0	0	0	هنر
artillery	0	0	0	1	0	1	0	0	0	0	توپخانه
artisan	0	0	0	0	0	0	1	0	0	0	کاریګر
artist	0	0	0	0	0	0	0	0	0	0	هنرمند
artiste	0	0	0	0	0	0	1	0	0	0	هنرمند
artistic	0	0	0	0	0	0	1	0	0	0	هنري
artists	0	0	0	0	0	0	0	0	0	0	هنرمندان
ascend	0	0	0	0	0	0	0	0	0	0	پورته کېدل
ascendancy	0	0	0	0	0	0	1	0	0	0	لوړوالی
ascension	0	0	0	0	0	0	0	0	0	0	پورته کېدل
ascent	0	0	0	0	0	0	1	0	0	0	پورته کېدل
ascertain	0	0	0	0	0	0	0	0	0	0	معلومول
ascertained	0	0	0	0	0	0	0	0	0	0	معلوم شوی
ascetic	0	0	0	0	0	0	0	0	0	0	سنت
ash	0	0	0	0	0	1	0	0	0	0	ایش
ashamed	0	0	1	0	0	1	0	1	0	0	شرمیدل
ashes	0	0	0	0	0	1	0	1	0	0	ایرو
asleep	0	0	0	0	0	0	0	0	0	0	خوب
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	اړخ
aspects	0	0	0	0	0	0	0	0	0	0	اړخونه
asphalt	0	0	0	0	0	0	0	0	0	0	اسفالټ
aspiration	0	1	0	0	1	0	1	0	1	1	هیله
aspire	0	1	0	0	1	0	1	0	0	0	هیله
aspiring	0	1	0	0	1	0	1	0	0	1	هیله مند
ass	0	0	0	0	0	1	0	0	0	0	غوښه
assail	1	0	0	1	0	1	0	0	1	0	برید
assailant	1	0	0	1	0	1	0	1	0	0	برید کوونکی
assassin	1	0	0	1	0	1	0	1	0	0	وژونکی
assassinate	1	0	0	1	0	1	0	0	0	0	وژل
assassination	1	0	0	1	0	1	0	1	0	0	وژنه
assault	1	0	0	1	0	1	0	0	0	0	برید
assay	0	0	0	0	0	0	0	0	0	0	ارزونه
assemblage	0	0	0	0	0	0	0	0	0	0	راټولول
assemble	0	0	0	0	0	0	0	0	0	0	راټولول
assembled	0	0	0	0	0	0	0	0	0	0	راټول شوي
assembly	0	0	0	0	0	0	1	0	0	1	مجلس
assent	0	0	0	0	0	0	1	0	0	0	موافقه
assert	0	0	0	0	0	0	0	0	0	0	ادعا
asserting	0	0	0	0	0	0	1	0	0	1	ادعا کول
assertion	0	0	0	0	0	0	0	0	0	0	ادعا
assess	0	0	0	0	0	0	0	0	0	0	ارزونه
assessment	0	0	0	0	0	0	0	0	1	1	ارزونه
assessor	0	0	0	0	0	0	0	0	0	1	ارزوونکی
assets	0	0	0	0	0	0	1	0	0	0	شتمنۍ
asshole	1	0	1	0	0	1	0	0	0	0	ګنده
assign	0	0	0	0	0	0	0	0	0	0	ګمارل
assignee	0	0	0	0	0	0	0	0	0	1	ګمارل شوی
assignment	0	0	0	0	0	0	0	0	0	0	دنده
assimilate	0	0	0	0	0	0	0	0	0	0	جذبول
assimilation	0	0	0	0	0	0	0	0	0	0	جذب
assist	0	0	0	0	0	0	1	0	0	1	مرسته
assistance	0	0	0	0	0	0	1	0	0	0	مرسته
assistant	0	0	0	0	0	0	0	0	0	0	معاون
associate	0	0	0	0	0	0	1	0	0	1	ملګری
association	0	0	0	0	0	0	0	0	0	1	ټولنه
assorted	0	0	0	0	0	0	0	0	0	0	جلا جلا
assortment	0	0	0	0	0	0	0	0	0	0	طبقه بندي
assuage	0	0	0	0	0	0	1	0	0	0	تسکین
assumed	0	0	0	0	0	0	0	0	0	0	فرض کړل
assuming	0	0	0	0	0	0	0	0	0	0	فرض کول
assumption	0	0	0	0	0	0	0	0	0	0	انګیرنه
assurance	0	0	0	0	0	0	1	0	0	1	ډاډ
assure	0	0	0	0	0	0	0	0	0	1	ډاډ ورکول
assured	0	0	0	0	0	0	1	0	0	1	ډاډمن
assuredly	0	0	0	0	0	0	0	0	0	1	په یقین سره
asterisk	0	0	0	0	0	0	0	0	0	0	ستوری
asteroids	0	0	0	0	0	0	0	0	0	0	استرویدونه
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	په حیرانتیا سره
astonishment	0	0	0	0	1	0	1	0	1	0	حیرانتیا
astral	0	0	0	0	0	0	0	0	0	0	ستوری
astray	0	0	0	1	0	1	0	0	0	0	ګمراه
astringent	0	0	0	0	0	1	0	0	0	0	سخت
astrologer	0	1	0	0	0	0	1	0	0	0	ستورپوه
astrology	0	0	0	0	0	0	0	0	0	0	ستورپوهنه
astronaut	0	0	0	0	0	0	1	0	0	0	فضانورد
astronomer	0	1	0	0	0	0	1	0	0	0	ستور پیژندونکی
astronomy	0	0	0	0	0	0	0	0	0	0	ستورپوهنه
astute	0	0	0	0	0	0	1	0	0	0	هوښیار
asunder	0	0	0	0	0	0	0	0	0	0	جلا
asylum	0	0	0	1	0	1	0	0	0	0	پناه
asymmetric	0	0	0	0	0	0	0	0	0	0	غیر متناسب
asymmetry	0	0	1	0	0	0	0	0	0	0	انډول
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	اتل
atheism	0	0	0	0	0	1	0	0	0	0	الحاد
atheistic	0	0	0	0	0	0	0	0	0	0	ملحد
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ایتروسکلروسیس
athlete	0	0	0	0	0	0	1	0	0	0	ورزشکار
athletic	0	0	0	0	0	0	1	0	0	0	ورزشکار
athleticism	0	0	0	0	0	0	0	0	0	0	ورزش
athletics	0	0	0	0	0	0	0	0	0	0	ورزش
atlas	0	0	0	0	0	0	0	0	0	0	اتلس
atmosphere	0	0	0	0	0	0	0	0	0	0	فضا
atmospheric	0	0	0	0	0	0	0	0	0	0	اتموسفیر
atoll	0	0	0	0	0	0	0	0	0	0	اتل
atom	0	0	0	0	0	0	1	0	0	0	اتوم
atomic	0	0	0	0	0	0	0	0	0	0	اټومي
atone	0	1	0	0	1	0	1	0	0	1	کفاره
atonement	0	0	0	0	0	0	1	0	0	0	کفاره
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	ظالم
atrocity	1	0	1	1	0	1	0	1	0	0	ظلم
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	ضمیمه
attachment	0	0	0	0	0	0	1	0	0	0	ضمیمه
attack	1	0	0	1	0	1	0	0	0	0	برید
attacking	1	0	1	1	0	1	0	1	1	0	برید کول
attain	0	0	0	0	0	0	0	0	0	0	ترلاسه کول
attainable	0	1	0	0	0	0	1	0	0	0	د لاسته راوړلو وړ
attainment	0	0	0	0	0	0	1	0	0	0	لاسته راوړل
attempt	0	1	0	0	0	0	0	0	0	0	هڅه
attendance	0	1	0	0	0	0	0	0	0	0	حاضری
attendant	0	0	0	0	0	0	1	0	0	1	خدمتګار
attention	0	0	0	0	0	0	1	0	0	0	پاملرنه
attentive	0	0	0	0	0	0	1	0	0	1	پاملرنه
attenuate	0	0	0	0	0	0	0	0	0	0	کمول
attenuated	0	0	0	0	0	1	0	0	0	0	کم شوی
attenuation	0	0	0	0	0	1	0	1	0	0	تنزل
attest	0	0	0	0	0	0	1	0	0	1	تصدیق کول
attestation	0	0	0	0	0	0	0	0	0	1	تصدیق
attic	0	0	0	0	0	0	0	0	0	0	اطاق
attire	0	0	0	0	0	0	0	0	0	0	لباس
attitude	0	0	0	0	0	0	0	0	0	0	چلند
attorney	1	0	0	1	0	0	1	0	0	1	څارنوال
attraction	0	0	0	0	0	0	1	0	0	0	جذب
attractiveness	0	0	0	0	0	0	1	0	0	0	جذابیت
attributable	0	0	0	0	0	0	0	0	0	0	د منسوب وړ
attribute	0	0	0	0	0	0	0	0	0	0	صفت
attribution	0	0	0	0	0	0	0	0	0	0	انتساب
attrition	0	0	0	0	0	0	0	0	0	0	تخریب
auburn	0	0	0	0	0	0	0	0	0	0	اوبرن
auction	0	1	0	0	0	0	0	0	0	0	لیلام
auctioneer	0	0	0	0	0	0	0	0	0	0	لیلام کونکی
audacious	0	0	0	0	0	0	0	0	0	0	زړور
audacity	0	0	0	0	0	1	0	0	0	0	زړورتیا
audible	0	0	0	0	0	0	0	0	0	0	د اوریدلو وړ
audience	0	1	0	0	0	0	0	0	0	0	لیدونکي
audit	0	0	0	0	0	0	0	0	0	0	پلټنه
audition	0	0	0	0	0	0	0	0	0	0	اوریدل
auditor	0	0	0	1	0	0	0	0	0	1	پلټونکی
auditorium	0	0	0	0	0	0	0	0	0	0	آډیوټوریم
auditory	0	0	0	0	0	0	0	0	0	0	اوریدونکی
aught	0	0	0	0	0	0	0	0	0	0	یو څه
augment	0	0	0	0	0	0	1	0	0	0	زیاتوالی
augmentation	0	0	0	0	0	0	0	0	0	0	زیاتوالی
august	0	0	0	0	0	0	1	0	0	0	اګست
aunt	0	0	0	0	0	0	1	0	0	1	چاچی
aura	0	0	0	0	0	0	1	0	0	0	اورا
aurora	0	0	0	0	0	0	0	0	0	0	اورورا
auspices	0	0	0	0	0	0	0	0	0	0	ملاتړ
auspicious	0	1	0	0	1	0	1	0	0	0	نیکمرغه
austere	0	0	0	1	0	1	0	1	0	0	سخت
austerity	0	0	0	0	0	1	0	0	0	0	سادگي
authentic	0	0	0	0	1	0	1	0	0	1	مستند
authenticate	0	0	0	0	0	0	0	0	0	1	مستند کول
authentication	0	0	0	0	0	0	0	0	0	1	تصدیق
authenticity	0	0	0	0	0	0	1	0	0	1	صداقت
author	0	0	0	0	0	0	1	0	0	1	لیکوال
authoritative	0	0	0	0	0	0	1	0	0	1	مستند
authority	0	0	0	0	0	0	1	0	0	1	واک
authorization	0	0	0	0	0	0	1	0	0	1	واک ورکول
authorize	0	0	0	0	0	0	0	0	0	1	اجازه ورکول
authorized	0	0	0	0	0	0	1	0	0	0	مجاز
authorship	0	0	0	0	0	0	0	0	0	0	لیکوالي
auto	0	0	0	0	0	0	0	0	0	0	اتومات
autobiography	0	0	0	0	0	0	0	0	0	0	خپل ژوندلیک
autocratic	0	0	0	0	0	1	0	0	0	0	استبدادي
autograph	0	0	0	0	0	0	0	0	0	0	آټوګراف
automatic	0	0	0	0	0	0	0	0	0	1	اتوماتیک
automobile	0	0	0	0	0	0	0	0	0	0	موټر
autonomy	0	0	0	0	0	0	0	0	0	0	خپلواکي
