English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Irish Word
amphetamines	0	0	1	0	0	1	0	0	0	0	amfataimíní
amphibian	0	0	0	0	0	0	0	0	0	0	amfaibiach
amphibious	0	0	0	0	0	0	0	0	0	0	amphibeach
amphitheater	0	0	0	0	0	0	0	0	0	0	amphitheatre
amplification	0	0	0	0	0	0	0	0	0	0	aimpliú
amplify	0	0	0	0	0	0	0	0	0	0	ampligh
amplitude	0	0	0	0	0	0	0	0	0	0	aimplitiúid
amply	0	0	0	0	0	0	0	0	0	0	go leor
amputation	0	0	0	0	0	0	0	0	0	0	theascadh
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	amus
amused	0	0	0	0	1	0	1	0	0	0	amus
amusement	0	0	0	0	1	0	1	0	0	0	siamsa
amusing	0	0	0	0	1	0	1	0	0	0	amaideach
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	ainéistéise
anaesthetic	0	0	0	0	0	0	0	0	0	0	ainéistéiseach
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgánach
analogous	0	0	0	0	0	0	0	0	0	0	analógach
analogue	0	0	0	0	0	0	0	0	0	0	analógach
analogy	0	0	0	0	0	0	0	0	0	0	analaí
analysis	0	0	0	0	0	0	0	0	0	0	anailís
analyst	0	1	0	0	0	0	1	0	0	1	anailísí
analytic	0	0	0	0	0	0	0	0	0	0	anailíseach
analyze	0	0	0	0	0	0	0	0	0	0	anailís a dhéanamh
analyzer	0	0	0	0	0	0	0	0	0	0	anailíseoir
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	anarchy
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomóis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatamaíocha
anatomy	0	0	0	0	0	0	0	0	0	0	anatamaíocht
ancestor	0	0	0	0	0	0	0	0	0	0	sinsear
ancestral	0	0	0	0	0	0	0	0	0	1	sinsir
ancestry	0	0	0	0	0	0	0	0	0	0	shinsearacht
anchor	0	0	0	0	0	0	1	0	0	0	ancaire
anchorage	0	0	0	0	0	0	1	1	0	0	ancaireacht
ancient	0	0	0	0	0	1	0	0	0	0	ársa
ancillary	0	0	0	0	0	0	0	0	0	0	coimhdeach
androgen	0	0	0	0	0	0	0	0	0	0	androgain
anemone	0	0	0	0	0	0	0	0	0	0	anemóin
anew	0	0	0	0	0	0	0	0	0	0	as an nua
angel	0	1	0	0	1	0	1	0	1	1	aingeal
angelic	0	0	0	0	1	0	1	0	0	1	aingil
anger	1	0	0	0	0	1	0	0	0	0	fearg
angina	0	0	0	1	0	1	0	0	0	0	aingíne
angiography	0	0	0	0	0	0	0	0	0	0	angagrafaíochta
angle	0	0	0	0	0	0	0	0	0	0	uillinn
angling	0	1	0	0	0	1	0	0	0	0	slatiascaireacht
angry	1	0	1	0	0	1	0	0	0	0	feargach
anguish	1	0	0	1	0	1	0	1	0	0	anachain
angular	0	0	0	0	0	0	0	0	0	0	uilleach
anhydrous	0	0	0	0	0	0	0	0	0	0	ainhidriúil
animal	0	0	0	0	0	0	0	0	0	0	ainmhí
animate	0	0	0	0	0	0	1	0	0	0	beocht
animated	0	0	0	0	1	0	1	0	0	0	beoite
animation	0	0	0	0	0	0	0	0	0	0	beochan
animosity	1	0	1	1	0	1	0	1	0	0	aimhreas
animus	1	0	0	0	0	1	0	0	0	0	anamus
ankle	0	0	0	0	0	0	0	0	0	0	rúitín
annals	0	0	0	0	0	0	0	0	0	0	annála
annex	0	0	0	0	0	0	0	0	0	0	iarscríbhinn
annexation	0	0	0	0	0	0	0	0	0	0	iarscríbhinn
annexe	0	0	0	0	0	0	0	0	0	0	iarscríbhinn
annihilate	1	0	0	1	0	1	0	0	0	0	díothú
annihilated	1	0	0	1	0	1	0	1	0	0	díothaithe
annihilation	1	0	0	1	0	1	0	1	0	0	díothú
annotate	0	0	0	0	0	0	0	0	0	0	anótáil
annotation	0	0	0	0	0	0	0	0	0	0	nóta
announce	0	0	0	0	0	0	0	0	0	0	fhógairt
announcement	0	1	0	0	0	0	0	0	0	0	fógra
annoy	1	0	1	0	0	1	0	0	0	0	cur as do
annoyance	1	0	1	0	0	1	0	0	0	0	anachain
annoying	1	0	0	0	0	1	0	0	0	0	annoying
annuity	0	0	0	0	0	0	0	0	0	0	blianacht
annul	0	0	0	0	0	1	0	0	0	0	neamhniú
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	neamhniú
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	ungadh
anomalous	0	0	0	0	0	0	0	0	0	0	aimhrialta
anomaly	0	0	0	1	0	1	0	0	1	0	aimhrialtacht
anon	0	0	0	0	0	0	0	0	0	0	anonn
anonymous	0	0	0	0	0	1	0	0	0	0	gan ainm
answer	0	0	0	0	0	0	0	0	0	0	freagra
answerable	0	0	0	0	0	0	0	0	0	1	freagrach
answering	0	0	0	0	0	0	0	0	0	0	ag freagairt
ant	0	0	0	0	0	0	0	0	0	0	seangÚn
antagonism	1	0	0	0	0	1	0	0	0	0	antagonism
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	freasúla
ante	0	0	0	0	0	0	0	0	0	0	roimh
antecedent	0	0	0	0	0	0	0	0	0	0	roimhe
antelope	0	0	0	0	0	0	0	0	0	0	antalóp
antenna	0	0	0	0	0	0	0	0	0	0	aeróg
anterior	0	0	0	0	0	0	0	0	0	0	roimhe
anthem	0	0	0	0	0	0	0	0	0	0	amhrán
anthology	0	0	0	0	0	0	0	0	0	0	díolaim
anthrax	0	0	1	1	0	1	0	1	0	0	antrax
anthropology	0	0	0	0	0	0	0	0	0	0	antraipeolaíocht
antibiotic	0	0	0	0	0	0	0	0	0	0	antaibheathach
antibiotics	0	0	0	0	0	0	1	0	0	0	antaibheathaigh
antichrist	1	0	1	1	0	1	0	0	0	0	frithchríost
anticipation	0	1	0	0	0	0	0	0	0	0	oirchill
anticipatory	0	1	0	0	0	0	0	0	0	0	oirchilleach
antidote	0	1	0	0	0	0	1	0	0	1	frithcheann
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antamón
antipathy	1	0	1	0	0	1	0	0	0	0	antipathy
antiquarian	0	0	0	0	0	0	0	0	0	0	seanda
antiquated	0	0	0	0	0	1	0	0	0	0	ársa
antique	0	0	0	0	0	0	1	0	0	0	seandacht
antiquity	0	0	0	0	0	0	0	0	0	0	ársaíocht
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	frithshóisialta
antithesis	1	0	0	0	0	1	0	0	0	0	friththesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	frithvíreasach
antler	0	0	0	0	0	0	0	0	0	0	beanna
anvil	0	0	0	0	0	0	0	0	0	0	inneoin
anxiety	1	1	0	1	0	1	0	1	0	0	imní
anxious	0	1	0	1	0	1	0	0	0	0	imníoch
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	luas
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	árasán
apathetic	0	0	0	0	0	1	0	1	0	0	apathetic
apathy	0	0	0	0	0	1	0	1	0	0	apathy
ape	0	0	0	0	0	0	0	0	0	0	géige
aperture	0	0	0	0	0	0	0	0	0	0	cró
apex	0	0	0	0	0	0	0	0	0	0	apics
aphid	0	0	1	0	0	1	0	0	0	0	aifidí
apiece	0	0	0	0	0	0	0	0	0	0	píosa
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	leithscéalach
apologist	0	0	0	0	0	0	0	0	0	0	leithscéal
apologize	0	0	0	0	0	0	1	1	0	1	leithscéal a ghabháil
apology	0	0	0	0	0	0	1	0	0	0	leithscéal
apostasy	0	0	0	0	0	0	0	0	0	0	apostasy
apostate	0	0	0	0	0	0	0	0	0	0	apostate
apostle	0	0	0	0	0	0	1	0	0	1	aspal
apostolic	0	0	0	0	0	0	0	0	0	1	aspalda
apostrophe	0	0	0	0	0	0	0	0	0	0	aspail
appalling	0	0	1	1	0	1	0	0	0	0	uafásach
apparatus	0	0	0	0	0	0	0	0	0	0	gaireas
apparel	0	0	0	0	0	0	0	0	0	0	éadaigh
apparently	0	0	0	0	0	0	0	0	0	0	de réir dealraimh
apparition	0	0	0	1	0	0	0	0	1	0	dealramh
appeal	0	1	0	0	0	0	0	0	0	0	achomharc
appearance	0	0	0	0	0	0	0	0	0	0	cuma
appease	0	0	0	0	0	0	0	0	0	0	suairceas
appellant	0	0	0	0	0	0	0	0	0	0	achomharcóir
append	0	0	0	0	0	0	0	0	0	0	cuir i gceangal
appendage	0	0	0	0	0	0	0	0	0	0	aguisín
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	aguisín
appetite	0	0	0	0	0	0	0	0	0	0	goile
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	bualadh bos
apple	0	0	0	0	0	0	0	0	0	0	úll
appliance	0	0	0	0	0	0	0	0	0	0	fearas
appliances	0	0	0	0	0	0	0	0	0	0	fearais
applicability	0	0	0	0	0	0	0	0	0	0	infheidhmeacht
applicable	0	0	0	0	0	0	0	0	0	0	infheidhme
applicant	0	1	0	0	0	0	0	0	0	0	iarrthóir
application	0	0	0	0	0	0	0	0	0	0	iarratas
apply	0	0	0	0	0	0	0	0	0	0	iarratas a dhéanamh
appoint	0	0	0	0	0	0	0	0	0	0	cheapadh
appointment	0	0	0	0	0	0	0	0	0	0	coinne
appointments	0	0	0	0	0	0	0	0	0	0	coinní
apportion	0	0	0	0	0	0	0	0	0	0	cionroinnt
apportionment	0	0	0	0	0	0	0	0	0	0	cionroinnt
appraise	0	0	0	0	0	0	0	0	0	0	breithmheas
appreciable	0	0	0	0	0	0	0	0	0	0	suntasach
appreciation	0	0	0	0	1	0	1	0	0	1	meas
apprehend	0	0	0	1	0	0	0	0	0	0	ghabháil
apprehension	0	0	0	1	0	1	0	0	0	0	imní
apprehensive	0	1	0	1	0	1	0	0	0	0	eaglach
apprentice	0	0	0	0	0	0	0	0	0	1	printíseach
apprenticeship	0	0	0	0	0	0	0	0	0	0	printíseacht
approach	0	0	0	0	0	0	0	0	0	0	chuige
approaching	0	1	0	0	0	0	0	0	0	0	ag druidim
approbation	0	0	0	0	0	0	1	0	0	1	ceadú
appropriation	0	0	0	0	0	1	0	0	0	0	leithreasú
approval	0	0	0	0	0	0	1	0	0	0	ceadú
approve	0	0	0	0	1	0	1	0	0	1	cheadú
approving	0	0	0	0	0	0	1	0	0	0	ag ceadú
approximate	0	0	0	0	0	0	0	0	0	0	thart
approximately	0	0	0	0	0	0	0	0	0	0	thart
approximating	0	0	0	0	0	0	0	0	0	0	ag comhfhogasú
approximation	0	0	0	0	0	0	0	0	0	0	comhfhogasú
appurtenances	0	0	0	0	0	0	0	0	0	0	comhghabhálais
apron	0	0	0	0	0	0	0	0	0	0	naprún
apt	0	0	0	0	0	0	1	0	0	0	oiriúnach
aptitude	0	0	0	0	0	0	1	0	0	0	inniúlacht
aqua	0	0	0	0	0	0	0	0	0	0	uisce
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	uisceadán
aquatic	0	0	0	0	0	0	0	0	0	0	uisceach
aqueduct	0	0	0	0	0	0	0	0	0	0	uiscerian
aqueous	0	0	0	0	0	0	0	0	0	0	uiscí
arable	0	0	0	0	0	0	0	0	0	0	arúil
arbiter	0	0	0	0	0	0	0	0	0	1	eadránaí
arbitrate	0	0	0	0	0	0	0	0	0	0	eadrána
arbitration	0	1	0	0	0	0	0	0	0	0	Eadrána
arbitrator	0	0	0	0	0	0	0	0	0	1	eadránaí
arbor	0	0	0	0	0	0	0	0	0	0	crann
arc	0	0	0	0	0	0	0	0	0	0	stua
arcade	0	0	0	0	0	0	0	0	0	0	stuara
arch	0	0	0	0	0	0	0	0	0	0	áirse
archaeological	0	0	0	0	0	0	0	0	0	0	seandálaíochta
archaeologist	0	0	0	0	0	0	0	0	0	0	seandálaí
archaeology	0	1	0	0	0	0	1	0	0	0	seandálaíocht
archaic	0	0	0	0	0	1	0	0	0	0	ársa
archbishop	0	0	0	0	0	0	0	0	0	0	ardeaspag
arched	0	0	0	0	0	0	0	0	0	0	droimneach
archer	0	0	0	0	0	0	0	0	0	0	saighdeoir
archery	0	0	0	0	0	0	0	0	0	0	boghdóireacht
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	oileánra
architect	0	0	0	0	0	0	0	0	0	0	ailtire
architecture	0	0	0	0	0	0	0	0	0	1	ailtireacht
archive	0	0	0	0	0	0	0	0	0	0	chartlann
arctic	0	0	0	0	0	0	0	0	0	0	artach
ardent	0	1	0	0	1	0	1	0	0	0	arda
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	dian
area	0	0	0	0	0	0	0	0	0	0	cheantar
arena	0	0	0	0	0	0	0	0	0	0	réimse
areola	0	0	0	0	0	0	0	0	0	0	áile
argent	0	0	0	0	0	0	0	0	0	0	airgint
argue	1	0	0	0	0	1	0	0	0	0	argóint
argument	1	0	0	0	0	1	0	0	0	0	argóint
argumentation	1	0	0	0	0	0	0	0	0	0	argóint
argumentative	0	0	0	0	0	1	0	0	0	0	argóinteach
arguments	1	0	0	0	0	0	0	0	0	0	argóintí
arid	0	0	0	0	0	1	0	1	0	0	arid
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	uimhríochtúil
ark	0	0	0	0	0	0	0	0	0	0	áirc
arm	0	0	0	0	0	0	0	0	0	0	lámh
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armáil
armaments	0	0	0	1	0	1	0	0	0	0	airm
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	armtha
armor	0	0	0	1	0	0	1	0	0	1	armúr
armored	0	0	0	1	0	0	0	0	0	0	armúrtha
armory	0	0	0	0	0	0	0	0	0	1	armúrtha
arms	0	0	0	0	0	0	0	0	0	0	airm
army	0	0	0	0	0	0	0	0	0	0	arm
aroma	0	0	0	0	0	0	1	0	0	0	cumhra
arousal	0	0	0	0	0	0	0	0	0	0	arousal
arouse	0	1	0	0	0	0	1	0	0	0	dúisigh
arraignment	1	0	0	1	0	1	0	1	0	0	socrú
arrange	0	0	0	0	0	0	0	0	0	0	socrú
arranged	0	0	0	0	0	0	0	0	0	0	socraithe
arrangement	0	0	0	0	0	0	0	0	0	0	socrú
array	0	0	0	0	0	0	1	0	0	0	eagar
arrears	0	0	0	0	0	1	0	0	0	0	riaráistí
arrest	0	0	0	0	0	1	0	0	0	0	gabháil
arrival	0	1	0	0	0	0	0	0	0	0	teachta
arrive	0	1	0	0	0	0	0	0	0	0	teacht
arrogance	0	0	0	0	0	1	0	0	0	0	arrogance
arrogant	1	0	1	0	0	1	0	0	0	0	sotalach
arrow	0	0	0	0	0	0	0	0	0	0	saighead
arsenal	0	0	0	0	0	0	0	0	0	0	Arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsanaic
arson	1	0	0	1	0	1	0	0	0	0	coirloscadh
art	0	1	0	0	1	0	1	1	1	0	ealaín
artery	0	0	0	0	0	0	0	0	0	0	artaire
artful	0	0	0	0	0	0	0	0	0	0	ealaíonta
arthropod	0	0	0	0	0	0	0	0	0	0	artrapóid
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	alt
articles	0	0	0	0	0	0	0	0	0	0	ailt
articulate	0	0	0	0	0	0	1	0	0	0	chur in iúl
articulation	0	0	0	0	0	0	1	0	0	0	cur in iúl
artifice	0	0	0	0	0	0	0	0	0	0	ealaín
artillery	0	0	0	1	0	1	0	0	0	0	airtléire
artisan	0	0	0	0	0	0	1	0	0	0	ceardaí
artist	0	0	0	0	0	0	0	0	0	0	ealaíontóir
artiste	0	0	0	0	0	0	1	0	0	0	ealaíontóir
artistic	0	0	0	0	0	0	1	0	0	0	ealaíonta
artists	0	0	0	0	0	0	0	0	0	0	ealaíontóirí
ascend	0	0	0	0	0	0	0	0	0	0	dul suas
ascendancy	0	0	0	0	0	0	1	0	0	0	sinsear
ascension	0	0	0	0	0	0	0	0	0	0	ascension
ascent	0	0	0	0	0	0	1	0	0	0	ascent
ascertain	0	0	0	0	0	0	0	0	0	0	fhionnadh
ascertained	0	0	0	0	0	0	0	0	0	0	fhionnadh
ascetic	0	0	0	0	0	0	0	0	0	0	ascetic
ash	0	0	0	0	0	1	0	0	0	0	fuinseog
ashamed	0	0	1	0	0	1	0	1	0	0	náire
ashes	0	0	0	0	0	1	0	1	0	0	luaithreach
asleep	0	0	0	0	0	0	0	0	0	0	ina chodladh
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspairtéim
aspect	0	0	0	0	0	0	0	0	0	0	gné
aspects	0	0	0	0	0	0	0	0	0	0	gnéithe
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	séimhiú
aspire	0	1	0	0	1	0	1	0	0	0	aspal
aspiring	0	1	0	0	1	0	1	0	0	1	aspiring
ass	0	0	0	0	0	1	0	0	0	0	asal
assail	1	0	0	1	0	1	0	0	1	0	assail
assailant	1	0	0	1	0	1	0	1	0	0	ionsaitheoir
assassin	1	0	0	1	0	1	0	1	0	0	assassin
assassinate	1	0	0	1	0	1	0	0	0	0	feallmhar
assassination	1	0	0	1	0	1	0	1	0	0	feallmharú
assault	1	0	0	1	0	1	0	0	0	0	ionsaí
assay	0	0	0	0	0	0	0	0	0	0	measúnacht
assemblage	0	0	0	0	0	0	0	0	0	0	comhthionól
assemble	0	0	0	0	0	0	0	0	0	0	tionóil
assembled	0	0	0	0	0	0	0	0	0	0	chéile
assembly	0	0	0	0	0	0	1	0	0	1	tionól
assent	0	0	0	0	0	0	1	0	0	0	aontú
assert	0	0	0	0	0	0	0	0	0	0	dearbhú
asserting	0	0	0	0	0	0	1	0	0	1	ag dearbhú
assertion	0	0	0	0	0	0	0	0	0	0	dearbhú
assess	0	0	0	0	0	0	0	0	0	0	measúnú
assessment	0	0	0	0	0	0	0	0	1	1	measúnú
assessor	0	0	0	0	0	0	0	0	0	1	measúnóir
assets	0	0	0	0	0	0	1	0	0	0	sócmhainní
asshole	1	0	1	0	0	1	0	0	0	0	asshole
assign	0	0	0	0	0	0	0	0	0	0	sannadh
assignee	0	0	0	0	0	0	0	0	0	1	sannaí
assignment	0	0	0	0	0	0	0	0	0	0	sannadh
assimilate	0	0	0	0	0	0	0	0	0	0	comhshamhlú
assimilation	0	0	0	0	0	0	0	0	0	0	comhshamhlú
assist	0	0	0	0	0	0	1	0	0	1	cabhrú
assistance	0	0	0	0	0	0	1	0	0	0	cúnamh
assistant	0	0	0	0	0	0	0	0	0	0	cúntóir
associate	0	0	0	0	0	0	1	0	0	1	chomhlachú
association	0	0	0	0	0	0	0	0	0	1	Comhlachas
assorted	0	0	0	0	0	0	0	0	0	0	assorted
assortment	0	0	0	0	0	0	0	0	0	0	assortment
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	glacadh leis
assuming	0	0	0	0	0	0	0	0	0	0	ag glacadh leis
assumption	0	0	0	0	0	0	0	0	0	0	toimhde
assurance	0	0	0	0	0	0	1	0	0	1	dearbhaithe
assure	0	0	0	0	0	0	0	0	0	1	chinntiú
assured	0	0	0	0	0	0	1	0	0	1	cinnte
assuredly	0	0	0	0	0	0	0	0	0	1	cinnte
asterisk	0	0	0	0	0	0	0	0	0	0	réiltín
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatachas
astonishingly	0	0	0	0	0	0	1	0	1	0	go hiontas
astonishment	0	0	0	0	1	0	1	0	1	0	ionadh
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	seachrán
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	réalteolaí
astrology	0	0	0	0	0	0	0	0	0	0	réalteolaíocht
astronaut	0	0	0	0	0	0	1	0	0	0	spásaire
astronomer	0	1	0	0	0	0	1	0	0	0	réalteolaí
astronomy	0	0	0	0	0	0	0	0	0	0	réalteolaíocht
astute	0	0	0	0	0	0	1	0	0	0	géarchúiseach
asunder	0	0	0	0	0	0	0	0	0	0	asunder
asylum	0	0	0	1	0	1	0	0	0	0	tearmann
asymmetric	0	0	0	0	0	0	0	0	0	0	neamhshiméadrach
asymmetry	0	0	1	0	0	0	0	0	0	0	neamhshiméadracht
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	atheism
atheistic	0	0	0	0	0	0	0	0	0	0	aindiachaí
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	lúthchleasaí
athletic	0	0	0	0	0	0	1	0	0	0	lúthchleasa
athleticism	0	0	0	0	0	0	0	0	0	0	lúthchleasaíocht
athletics	0	0	0	0	0	0	0	0	0	0	lúthchleasaíocht
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmaisféar
atmospheric	0	0	0	0	0	0	0	0	0	0	atmaisféir
atoll	0	0	0	0	0	0	0	0	0	0	atall
atom	0	0	0	0	0	0	1	0	0	0	adamh
atomic	0	0	0	0	0	0	0	0	0	0	adamhach
atone	0	1	0	0	1	0	1	0	0	1	atóin
atonement	0	0	0	0	0	0	1	0	0	0	atonement
atrium	0	0	0	0	0	0	0	0	0	0	aitriam
atrocious	1	0	1	0	0	1	0	0	0	0	uafásach
atrocity	1	0	1	1	0	1	0	1	0	0	achrann
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	gabháil
attachment	0	0	0	0	0	0	1	0	0	0	ceangaltán
attack	1	0	0	1	0	1	0	0	0	0	ionsaí
attacking	1	0	1	1	0	1	0	1	1	0	ionsaí
attain	0	0	0	0	0	0	0	0	0	0	bhaint amach
attainable	0	1	0	0	0	0	1	0	0	0	insroichte
attainment	0	0	0	0	0	0	1	0	0	0	gnóthachtáil
attempt	0	1	0	0	0	0	0	0	0	0	iarracht
attendance	0	1	0	0	0	0	0	0	0	0	tinreamh
attendant	0	0	0	0	0	0	1	0	0	1	comhghafach
attention	0	0	0	0	0	0	1	0	0	0	aird
attentive	0	0	0	0	0	0	1	0	0	1	aireach
attenuate	0	0	0	0	0	0	0	0	0	0	maolaigh
attenuated	0	0	0	0	0	1	0	0	0	0	maolaithe
attenuation	0	0	0	0	0	1	0	1	0	0	caolú
attest	0	0	0	0	0	0	1	0	0	1	fianu
attestation	0	0	0	0	0	0	0	0	0	1	fianu
attic	0	0	0	0	0	0	0	0	0	0	áiléir
attire	0	0	0	0	0	0	0	0	0	0	feisteas
attitude	0	0	0	0	0	0	0	0	0	0	dearcadh
attorney	1	0	0	1	0	0	1	0	0	1	aturnae
attraction	0	0	0	0	0	0	1	0	0	0	mhealladh
attractiveness	0	0	0	0	0	0	1	0	0	0	tarraingteacht
attributable	0	0	0	0	0	0	0	0	0	0	inchurtha
attribute	0	0	0	0	0	0	0	0	0	0	tréith
attribution	0	0	0	0	0	0	0	0	0	0	sannadh
attrition	0	0	0	0	0	0	0	0	0	0	atriall
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	ceant
auctioneer	0	0	0	0	0	0	0	0	0	0	ceantálaí
audacious	0	0	0	0	0	0	0	0	0	0	stuama
audacity	0	0	0	0	0	1	0	0	0	0	audacity
audible	0	0	0	0	0	0	0	0	0	0	inchloiste
audience	0	1	0	0	0	0	0	0	0	0	lucht féachana
audit	0	0	0	0	0	0	0	0	0	0	iniúchadh
audition	0	0	0	0	0	0	0	0	0	0	éisteacht
auditor	0	0	0	1	0	0	0	0	0	1	iniúchóir
auditorium	0	0	0	0	0	0	0	0	0	0	halla éisteachta
auditory	0	0	0	0	0	0	0	0	0	0	cloisteála
aught	0	0	0	0	0	0	0	0	0	0	acht
augment	0	0	0	0	0	0	1	0	0	0	cur leis
augmentation	0	0	0	0	0	0	0	0	0	0	méadú
august	0	0	0	0	0	0	1	0	0	0	Lúnasa
aunt	0	0	0	0	0	0	1	0	0	1	aintín
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	choimirce
auspicious	0	1	0	0	1	0	1	0	0	0	ionmholta
austere	0	0	0	1	0	1	0	1	0	0	déine
austerity	0	0	0	0	0	1	0	0	0	0	déine
authentic	0	0	0	0	1	0	1	0	0	1	barántúla
authenticate	0	0	0	0	0	0	0	0	0	1	fíordheimhnigh
authentication	0	0	0	0	0	0	0	0	0	1	fíordheimhnithe
authenticity	0	0	0	0	0	0	1	0	0	1	barántúlacht
author	0	0	0	0	0	0	1	0	0	1	údar
authoritative	0	0	0	0	0	0	1	0	0	1	údarásach
authority	0	0	0	0	0	0	1	0	0	1	údarás
authorization	0	0	0	0	0	0	1	0	0	1	údarú
authorize	0	0	0	0	0	0	0	0	0	1	údarú
authorized	0	0	0	0	0	0	1	0	0	0	údaraithe
authorship	0	0	0	0	0	0	0	0	0	0	údar
auto	0	0	0	0	0	0	0	0	0	0	gluaisteán
autobiography	0	0	0	0	0	0	0	0	0	0	dírbheathaisnéis
autocratic	0	0	0	0	0	1	0	0	0	0	uathlathach
autograph	0	0	0	0	0	0	0	0	0	0	uathghraf
automatic	0	0	0	0	0	0	0	0	0	1	uathoibríoch
automobile	0	0	0	0	0	0	0	0	0	0	gluaisteán
autonomy	0	0	0	0	0	0	0	0	0	0	neamhspleáchas
autopsy	0	0	1	1	0	1	0	1	0	0	uathóipse
autumn	0	0	0	0	0	0	0	0	0	0	fómhar
auxiliary	0	0	0	0	0	0	0	0	0	0	cúnta
avail	0	0	0	0	0	0	0	0	0	0	leas a bhaint as
avalanche	0	0	0	1	0	1	0	1	1	0	avalanche
avarice	1	0	1	0	0	1	0	0	0	0	abhar
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	díoghaltóir
avenue	0	0	0	0	0	0	0	0	0	0	Ascaill
aver	0	0	0	0	0	0	0	0	0	0	abair
average	0	0	0	0	0	0	0	0	0	0	meán
averse	1	0	1	1	0	1	0	0	0	0	averse
aversion	1	0	1	1	0	1	0	0	0	0	seachrán
avert	0	0	0	0	0	0	0	0	0	0	sheachaint
