English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Dutch Word
amphibious	0	0	0	0	0	0	0	0	0	0	amfibisch
amphitheater	0	0	0	0	0	0	0	0	0	0	amfitheater
amplification	0	0	0	0	0	0	0	0	0	0	versterking
amplify	0	0	0	0	0	0	0	0	0	0	versterken
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	ruimschoots
amputation	0	0	0	0	0	0	0	0	0	0	amputatie
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	amuseren
amused	0	0	0	0	1	0	1	0	0	0	geamuseerd
amusement	0	0	0	0	1	0	1	0	0	0	amusement
amusing	0	0	0	0	1	0	1	0	0	0	grappig
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesthesie
anaesthetic	0	0	0	0	0	0	0	0	0	0	verdoving
anal	0	0	0	0	0	1	0	0	0	0	anaal
analgesic	0	0	0	0	0	0	0	0	0	0	pijnstillend
analogous	0	0	0	0	0	0	0	0	0	0	analoog
analogue	0	0	0	0	0	0	0	0	0	0	analoog
analogy	0	0	0	0	0	0	0	0	0	0	analogie
analysis	0	0	0	0	0	0	0	0	0	0	analyse
analyst	0	1	0	0	0	0	1	0	0	1	analist
analytic	0	0	0	0	0	0	0	0	0	0	analytisch
analyze	0	0	0	0	0	0	0	0	0	0	analyseren
analyzer	0	0	0	0	0	0	0	0	0	0	analysator
anarchism	1	0	0	1	0	1	0	0	0	0	anarchisme
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	anarchie
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomose
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomisch
anatomy	0	0	0	0	0	0	0	0	0	0	anatomie
ancestor	0	0	0	0	0	0	0	0	0	0	Voorouder
ancestral	0	0	0	0	0	0	0	0	0	1	voorouderlijk
ancestry	0	0	0	0	0	0	0	0	0	0	voorgeslacht
anchor	0	0	0	0	0	0	1	0	0	0	anker
anchorage	0	0	0	0	0	0	1	1	0	0	ankerplaats
ancient	0	0	0	0	0	1	0	0	0	0	oud
ancillary	0	0	0	0	0	0	0	0	0	0	bijkomstig
androgen	0	0	0	0	0	0	0	0	0	0	androgeen
anemone	0	0	0	0	0	0	0	0	0	0	anemoon
anew	0	0	0	0	0	0	0	0	0	0	opnieuw
angel	0	1	0	0	1	0	1	0	1	1	engel
angelic	0	0	0	0	1	0	1	0	0	1	engelachtig
anger	1	0	0	0	0	1	0	0	0	0	woede
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografie
angle	0	0	0	0	0	0	0	0	0	0	hoek
angling	0	1	0	0	0	1	0	0	0	0	vissen
angry	1	0	1	0	0	1	0	0	0	0	boos
anguish	1	0	0	1	0	1	0	1	0	0	doodsangst
angular	0	0	0	0	0	0	0	0	0	0	hoekig
anhydrous	0	0	0	0	0	0	0	0	0	0	watervrij
animal	0	0	0	0	0	0	0	0	0	0	dier
animate	0	0	0	0	0	0	1	0	0	0	animeren
animated	0	0	0	0	1	0	1	0	0	0	geanimeerd
animation	0	0	0	0	0	0	0	0	0	0	animatie
animosity	1	0	1	1	0	1	0	1	0	0	vijandigheid
animus	1	0	0	0	0	1	0	0	0	0	animositeit
ankle	0	0	0	0	0	0	0	0	0	0	enkel
annals	0	0	0	0	0	0	0	0	0	0	annalen
annex	0	0	0	0	0	0	0	0	0	0	bijlage
annexation	0	0	0	0	0	0	0	0	0	0	annexatie
annexe	0	0	0	0	0	0	0	0	0	0	bijgebouw
annihilate	1	0	0	1	0	1	0	0	0	0	vernietigen
annihilated	1	0	0	1	0	1	0	1	0	0	vernietigd
annihilation	1	0	0	1	0	1	0	1	0	0	vernietiging
annotate	0	0	0	0	0	0	0	0	0	0	annoteren
annotation	0	0	0	0	0	0	0	0	0	0	annotatie
announce	0	0	0	0	0	0	0	0	0	0	aankondigen
announcement	0	1	0	0	0	0	0	0	0	0	Aankondiging
annoy	1	0	1	0	0	1	0	0	0	0	ergeren
annoyance	1	0	1	0	0	1	0	0	0	0	ergernis
annoying	1	0	0	0	0	1	0	0	0	0	vervelend
annuity	0	0	0	0	0	0	0	0	0	0	lijfrente
annul	0	0	0	0	0	1	0	0	0	0	annuleren
annular	0	0	0	0	0	0	0	0	0	0	ringvormig
annulment	0	0	0	0	0	1	0	1	0	0	nietigverklaring
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	zalving
anomalous	0	0	0	0	0	0	0	0	0	0	abnormaal
anomaly	0	0	0	1	0	1	0	0	1	0	anomalie
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anoniem
answer	0	0	0	0	0	0	0	0	0	0	antwoorden
answerable	0	0	0	0	0	0	0	0	0	1	verantwoordelijk
answering	0	0	0	0	0	0	0	0	0	0	beantwoorden
ant	0	0	0	0	0	0	0	0	0	0	mier
antagonism	1	0	0	0	0	1	0	0	0	0	antagonisme
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistisch
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antilope
antenna	0	0	0	0	0	0	0	0	0	0	antenne
anterior	0	0	0	0	0	0	0	0	0	0	voorste
anthem	0	0	0	0	0	0	0	0	0	0	hymne
anthology	0	0	0	0	0	0	0	0	0	0	bloemlezing
anthrax	0	0	1	1	0	1	0	1	0	0	miltvuur
anthropology	0	0	0	0	0	0	0	0	0	0	antropologie
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotica
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotica
antichrist	1	0	1	1	0	1	0	0	0	0	antichrist
anticipation	0	1	0	0	0	0	0	0	0	0	anticipatie
anticipatory	0	1	0	0	0	0	0	0	0	0	anticiperend
antidote	0	1	0	0	0	0	1	0	0	1	tegengif
antifungal	0	0	0	0	0	0	1	0	0	1	antischimmel
antimony	0	0	0	0	0	0	0	0	0	0	antimoon
antipathy	1	0	1	0	0	1	0	0	0	0	antipathie
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquair
antiquated	0	0	0	0	0	1	0	0	0	0	verouderd
antique	0	0	0	0	0	0	1	0	0	0	antiek
antiquity	0	0	0	0	0	0	0	0	0	0	oudheid
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptisch
antisocial	1	0	1	1	0	1	0	1	0	0	antisociaal
antithesis	1	0	0	0	0	1	0	0	0	0	antithese
antithetical	0	0	0	0	0	0	0	0	0	0	antithetisch
antiviral	0	0	0	0	0	0	0	0	0	0	antiviraal
antler	0	0	0	0	0	0	0	0	0	0	gewei
anvil	0	0	0	0	0	0	0	0	0	0	aambeeld
anxiety	1	1	0	1	0	1	0	1	0	0	ongerustheid
anxious	0	1	0	1	0	1	0	0	0	0	gespannen
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	snel
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	appartement
apathetic	0	0	0	0	0	1	0	1	0	0	apathisch
apathy	0	0	0	0	0	1	0	1	0	0	apathie
ape	0	0	0	0	0	0	0	0	0	0	aap
aperture	0	0	0	0	0	0	0	0	0	0	opening
apex	0	0	0	0	0	0	0	0	0	0	top
aphid	0	0	1	0	0	1	0	0	0	0	bladluis
apiece	0	0	0	0	0	0	0	0	0	0	een stuk
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptisch
apologetic	0	0	0	0	0	0	1	0	0	1	verontschuldigend
apologist	0	0	0	0	0	0	0	0	0	0	apologeet
apologize	0	0	0	0	0	0	1	1	0	1	verontschuldigen
apology	0	0	0	0	0	0	1	0	0	0	verontschuldiging
apostasy	0	0	0	0	0	0	0	0	0	0	afvalligheid
apostate	0	0	0	0	0	0	0	0	0	0	afvallige
apostle	0	0	0	0	0	0	1	0	0	1	apostel
apostolic	0	0	0	0	0	0	0	0	0	1	apostolisch
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	vreselijk
apparatus	0	0	0	0	0	0	0	0	0	0	inrichting
apparel	0	0	0	0	0	0	0	0	0	0	kleding
apparently	0	0	0	0	0	0	0	0	0	0	blijkbaar
apparition	0	0	0	1	0	0	0	0	1	0	verschijning
appeal	0	1	0	0	0	0	0	0	0	0	hoger beroep
appearance	0	0	0	0	0	0	0	0	0	0	uiterlijk
appease	0	0	0	0	0	0	0	0	0	0	sussen
appellant	0	0	0	0	0	0	0	0	0	0	appellant
append	0	0	0	0	0	0	0	0	0	0	toevoegen
appendage	0	0	0	0	0	0	0	0	0	0	aanhangsel
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	bijlage
appetite	0	0	0	0	0	0	0	0	0	0	trek
appetizer	0	0	0	0	0	0	0	0	0	0	voorafje
applause	0	0	0	0	1	0	1	0	1	1	applaus
apple	0	0	0	0	0	0	0	0	0	0	appel
appliance	0	0	0	0	0	0	0	0	0	0	apparaat
appliances	0	0	0	0	0	0	0	0	0	0	huishoudelijke apparaten
applicability	0	0	0	0	0	0	0	0	0	0	toepasbaarheid
applicable	0	0	0	0	0	0	0	0	0	0	van toepassing
applicant	0	1	0	0	0	0	0	0	0	0	sollicitant
application	0	0	0	0	0	0	0	0	0	0	sollicitatie
apply	0	0	0	0	0	0	0	0	0	0	van toepassing zijn
appoint	0	0	0	0	0	0	0	0	0	0	aanstellen
appointment	0	0	0	0	0	0	0	0	0	0	afspraak
appointments	0	0	0	0	0	0	0	0	0	0	afspraken
apportion	0	0	0	0	0	0	0	0	0	0	verdelen
apportionment	0	0	0	0	0	0	0	0	0	0	verdeling
appraise	0	0	0	0	0	0	0	0	0	0	beoordelen
appreciable	0	0	0	0	0	0	0	0	0	0	merkbaar
appreciation	0	0	0	0	1	0	1	0	0	1	waardering
apprehend	0	0	0	1	0	0	0	0	0	0	waarnemen
apprehension	0	0	0	1	0	1	0	0	0	0	gevangenname
apprehensive	0	1	0	1	0	1	0	0	0	0	bezorgd
apprentice	0	0	0	0	0	0	0	0	0	1	leerling
apprenticeship	0	0	0	0	0	0	0	0	0	0	stage
approach	0	0	0	0	0	0	0	0	0	0	nadering
approaching	0	1	0	0	0	0	0	0	0	0	naderen
approbation	0	0	0	0	0	0	1	0	0	1	goedkeuring
appropriation	0	0	0	0	0	1	0	0	0	0	toe-eigening
approval	0	0	0	0	0	0	1	0	0	0	goedkeuring
approve	0	0	0	0	1	0	1	0	0	1	goedkeuren
approving	0	0	0	0	0	0	1	0	0	0	goedkeuren
approximate	0	0	0	0	0	0	0	0	0	0	bij benadering
approximately	0	0	0	0	0	0	0	0	0	0	ongeveer
approximating	0	0	0	0	0	0	0	0	0	0	bij benadering
approximation	0	0	0	0	0	0	0	0	0	0	benadering
appurtenances	0	0	0	0	0	0	0	0	0	0	toebehoren
apron	0	0	0	0	0	0	0	0	0	0	schort
apt	0	0	0	0	0	0	1	0	0	0	geschikt
aptitude	0	0	0	0	0	0	1	0	0	0	bekwaamheid
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarijn
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	aquatisch
aqueduct	0	0	0	0	0	0	0	0	0	0	aquaduct
aqueous	0	0	0	0	0	0	0	0	0	0	waterig
arable	0	0	0	0	0	0	0	0	0	0	akkerbouw
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitreren
arbitration	0	1	0	0	0	0	0	0	0	0	arbitrage
arbitrator	0	0	0	0	0	0	0	0	0	1	arbiter
arbor	0	0	0	0	0	0	0	0	0	0	prieel
arc	0	0	0	0	0	0	0	0	0	0	boog
arcade	0	0	0	0	0	0	0	0	0	0	speelhal
arch	0	0	0	0	0	0	0	0	0	0	boog
archaeological	0	0	0	0	0	0	0	0	0	0	archeologisch
archaeologist	0	0	0	0	0	0	0	0	0	0	archeoloog
archaeology	0	1	0	0	0	0	1	0	0	0	archeologie
archaic	0	0	0	0	0	1	0	0	0	0	archaïsch
archbishop	0	0	0	0	0	0	0	0	0	0	aartsbisschop
arched	0	0	0	0	0	0	0	0	0	0	gebogen
archer	0	0	0	0	0	0	0	0	0	0	boogschutter
archery	0	0	0	0	0	0	0	0	0	0	boogschieten
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	archipel
architect	0	0	0	0	0	0	0	0	0	0	architect
architecture	0	0	0	0	0	0	0	0	0	1	architectuur
archive	0	0	0	0	0	0	0	0	0	0	archief
arctic	0	0	0	0	0	0	0	0	0	0	arctisch
ardent	0	1	0	0	1	0	1	0	0	0	vurig
ardor	0	0	0	0	0	0	1	0	0	0	hartstocht
arduous	0	0	0	0	0	1	0	0	0	0	moeizaam
area	0	0	0	0	0	0	0	0	0	0	Oppervlakte
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	tepelhof
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	ruzie maken
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentatie
argumentative	0	0	0	0	0	1	0	0	0	0	argumentatief
arguments	1	0	0	0	0	0	0	0	0	0	argumenten
arid	0	0	0	0	0	1	0	1	0	0	dor
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocratie
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocraat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratisch
arithmetic	0	0	0	0	0	0	0	0	0	0	rekenkundig
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	arm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	bewapening
armaments	0	0	0	1	0	1	0	0	0	0	bewapening
armature	0	0	0	0	0	0	0	0	0	0	armatuur
armed	1	0	0	1	0	1	1	0	0	0	gewapend
armor	0	0	0	1	0	0	1	0	0	1	schild
armored	0	0	0	1	0	0	0	0	0	0	gepantserd
armory	0	0	0	0	0	0	0	0	0	1	wapenkamer
arms	0	0	0	0	0	0	0	0	0	0	armen
army	0	0	0	0	0	0	0	0	0	0	leger
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	opwinding
arouse	0	1	0	0	0	0	1	0	0	0	wekken
arraignment	1	0	0	1	0	1	0	1	0	0	voorgeleiding
arrange	0	0	0	0	0	0	0	0	0	0	afspreken
arranged	0	0	0	0	0	0	0	0	0	0	geregeld
arrangement	0	0	0	0	0	0	0	0	0	0	regeling
array	0	0	0	0	0	0	1	0	0	0	reeks
arrears	0	0	0	0	0	1	0	0	0	0	achterstallige betalingen
arrest	0	0	0	0	0	1	0	0	0	0	arresteren
arrival	0	1	0	0	0	0	0	0	0	0	aankomst
arrive	0	1	0	0	0	0	0	0	0	0	aankomen
arrogance	0	0	0	0	0	1	0	0	0	0	arrogantie
arrogant	1	0	1	0	0	1	0	0	0	0	arrogant
arrow	0	0	0	0	0	0	0	0	0	0	pijl
arsenal	0	0	0	0	0	0	0	0	0	0	arsenaal
arsenic	0	0	1	1	0	1	0	1	0	0	arseen-
arson	1	0	0	1	0	1	0	0	0	0	brandstichting
art	0	1	0	0	1	0	1	1	1	0	kunst
artery	0	0	0	0	0	0	0	0	0	0	slagader
artful	0	0	0	0	0	0	0	0	0	0	kunstzinnig
arthropod	0	0	0	0	0	0	0	0	0	0	geleedpotige
artichoke	0	0	0	0	0	0	0	0	0	0	artisjok
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	Lidwoord
articulate	0	0	0	0	0	0	1	0	0	0	articuleren
articulation	0	0	0	0	0	0	1	0	0	0	articulatie
artifice	0	0	0	0	0	0	0	0	0	0	kunstgreep
artillery	0	0	0	1	0	1	0	0	0	0	artillerie
artisan	0	0	0	0	0	0	1	0	0	0	ambachtsman
artist	0	0	0	0	0	0	0	0	0	0	artiest
artiste	0	0	0	0	0	0	1	0	0	0	artiest
artistic	0	0	0	0	0	0	1	0	0	0	artistiek
artists	0	0	0	0	0	0	0	0	0	0	artiesten
ascend	0	0	0	0	0	0	0	0	0	0	opstijgen
ascendancy	0	0	0	0	0	0	1	0	0	0	overwicht
ascension	0	0	0	0	0	0	0	0	0	0	hemelvaart
ascent	0	0	0	0	0	0	1	0	0	0	beklimming
ascertain	0	0	0	0	0	0	0	0	0	0	vaststellen
ascertained	0	0	0	0	0	0	0	0	0	0	vastgesteld
ascetic	0	0	0	0	0	0	0	0	0	0	asceet
ash	0	0	0	0	0	1	0	0	0	0	as
ashamed	0	0	1	0	0	1	0	1	0	0	beschaamd
ashes	0	0	0	0	0	1	0	1	0	0	as
asleep	0	0	0	0	0	0	0	0	0	0	in slaap
asp	0	0	0	1	0	0	0	0	0	0	adder
aspartame	0	0	0	0	0	0	0	0	0	0	aspartaam
aspect	0	0	0	0	0	0	0	0	0	0	aspect
aspects	0	0	0	0	0	0	0	0	0	0	aspecten
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiratie
aspire	0	1	0	0	1	0	1	0	0	0	streven
aspiring	0	1	0	0	1	0	1	0	0	1	strevend
ass	0	0	0	0	0	1	0	0	0	0	kont
assail	1	0	0	1	0	1	0	0	1	0	aanval op
assailant	1	0	0	1	0	1	0	1	0	0	aanvaller
assassin	1	0	0	1	0	1	0	1	0	0	Sluipmoordenaar
assassinate	1	0	0	1	0	1	0	0	0	0	vermoorden
assassination	1	0	0	1	0	1	0	1	0	0	moord
assault	1	0	0	1	0	1	0	0	0	0	overval
assay	0	0	0	0	0	0	0	0	0	0	test
assemblage	0	0	0	0	0	0	0	0	0	0	assemblage
assemble	0	0	0	0	0	0	0	0	0	0	monteren
assembled	0	0	0	0	0	0	0	0	0	0	geassembleerd
assembly	0	0	0	0	0	0	1	0	0	1	bijeenkomst
assent	0	0	0	0	0	0	1	0	0	0	instemming
assert	0	0	0	0	0	0	0	0	0	0	beweren
asserting	0	0	0	0	0	0	1	0	0	1	beweren
assertion	0	0	0	0	0	0	0	0	0	0	bewering
assess	0	0	0	0	0	0	0	0	0	0	schatten
assessment	0	0	0	0	0	0	0	0	1	1	beoordeling
assessor	0	0	0	0	0	0	0	0	0	1	beoordelaar
assets	0	0	0	0	0	0	1	0	0	0	middelen
asshole	1	0	1	0	0	1	0	0	0	0	klootzak
assign	0	0	0	0	0	0	0	0	0	0	toewijzen
assignee	0	0	0	0	0	0	0	0	0	1	cessionaris
assignment	0	0	0	0	0	0	0	0	0	0	opdracht
assimilate	0	0	0	0	0	0	0	0	0	0	assimileren
assimilation	0	0	0	0	0	0	0	0	0	0	assimilatie
assist	0	0	0	0	0	0	1	0	0	1	helpen
assistance	0	0	0	0	0	0	1	0	0	0	bijstand
assistant	0	0	0	0	0	0	0	0	0	0	assistent
associate	0	0	0	0	0	0	1	0	0	1	associëren
association	0	0	0	0	0	0	0	0	0	1	vereniging
assorted	0	0	0	0	0	0	0	0	0	0	geassorteerd
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	geruststellen
assumed	0	0	0	0	0	0	0	0	0	0	uitgegaan van
assuming	0	0	0	0	0	0	0	0	0	0	ervan uitgaande dat
assumption	0	0	0	0	0	0	0	0	0	0	veronderstelling
assurance	0	0	0	0	0	0	1	0	0	1	zekerheid
assure	0	0	0	0	0	0	0	0	0	1	verzekeren
assured	0	0	0	0	0	0	1	0	0	1	verzekerd
assuredly	0	0	0	0	0	0	0	0	0	1	zeker
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroïden
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	verbazingwekkend
astonishment	0	0	0	0	1	0	1	0	1	0	verbazing
astral	0	0	0	0	0	0	0	0	0	0	astraal
astray	0	0	0	1	0	1	0	0	0	0	op een dwaalspoor
astringent	0	0	0	0	0	1	0	0	0	0	samentrekkend
astrologer	0	1	0	0	0	0	1	0	0	0	astroloog
astrology	0	0	0	0	0	0	0	0	0	0	astrologie
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronoom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomie
astute	0	0	0	0	0	0	1	0	0	0	scherpzinnig
asunder	0	0	0	0	0	0	0	0	0	0	uiteenvallen
asylum	0	0	0	1	0	1	0	0	0	0	asiel
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetrisch
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetrie
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotisch
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	atheïsme
atheistic	0	0	0	0	0	0	0	0	0	0	atheïstisch
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerose
athlete	0	0	0	0	0	0	1	0	0	0	atleet
athletic	0	0	0	0	0	0	1	0	0	0	atletisch
athleticism	0	0	0	0	0	0	0	0	0	0	atletisch
athletics	0	0	0	0	0	0	0	0	0	0	atletiek
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfeer
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferisch
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atoom
atomic	0	0	0	0	0	0	0	0	0	0	atomair
atone	0	1	0	0	1	0	1	0	0	1	boetedoening
atonement	0	0	0	0	0	0	1	0	0	0	boetedoening
atrium	0	0	0	0	0	0	0	0	0	0	binnenplaats
atrocious	1	0	1	0	0	1	0	0	0	0	afschuwelijk
atrocity	1	0	1	1	0	1	0	1	0	0	gruweldaad
atrophy	0	0	1	1	0	1	0	1	0	0	atrofie
attach	0	0	0	0	0	0	0	0	0	0	bijvoegen
attachment	0	0	0	0	0	0	1	0	0	0	bijlage
attack	1	0	0	1	0	1	0	0	0	0	aanval
attacking	1	0	1	1	0	1	0	1	1	0	aanvallend
attain	0	0	0	0	0	0	0	0	0	0	bereiken
attainable	0	1	0	0	0	0	1	0	0	0	haalbaar
attainment	0	0	0	0	0	0	1	0	0	0	bereiken
attempt	0	1	0	0	0	0	0	0	0	0	poging
attendance	0	1	0	0	0	0	0	0	0	0	aanwezigheid
attendant	0	0	0	0	0	0	1	0	0	1	bediende
attention	0	0	0	0	0	0	1	0	0	0	aandacht
attentive	0	0	0	0	0	0	1	0	0	1	aandachtig
attenuate	0	0	0	0	0	0	0	0	0	0	verzwakken
attenuated	0	0	0	0	0	1	0	0	0	0	verzwakt
attenuation	0	0	0	0	0	1	0	1	0	0	demping
attest	0	0	0	0	0	0	1	0	0	1	getuigen
attestation	0	0	0	0	0	0	0	0	0	1	attestatie
attic	0	0	0	0	0	0	0	0	0	0	zolder
attire	0	0	0	0	0	0	0	0	0	0	kleding
attitude	0	0	0	0	0	0	0	0	0	0	houding
attorney	1	0	0	1	0	0	1	0	0	1	procureur
attraction	0	0	0	0	0	0	1	0	0	0	aantrekkingskracht
attractiveness	0	0	0	0	0	0	1	0	0	0	aantrekkelijkheid
attributable	0	0	0	0	0	0	0	0	0	0	toerekenbaar
attribute	0	0	0	0	0	0	0	0	0	0	attribuut
attribution	0	0	0	0	0	0	0	0	0	0	attributie
attrition	0	0	0	0	0	0	0	0	0	0	slijtage
auburn	0	0	0	0	0	0	0	0	0	0	kastanjebruin
auction	0	1	0	0	0	0	0	0	0	0	veiling
auctioneer	0	0	0	0	0	0	0	0	0	0	veilingmeester
audacious	0	0	0	0	0	0	0	0	0	0	gedurfd
audacity	0	0	0	0	0	1	0	0	0	0	durf
audible	0	0	0	0	0	0	0	0	0	0	hoorbaar
audience	0	1	0	0	0	0	0	0	0	0	publiek
audit	0	0	0	0	0	0	0	0	0	0	auditie
audition	0	0	0	0	0	0	0	0	0	0	auditie
auditor	0	0	0	1	0	0	0	0	0	1	accountant
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	auditief
aught	0	0	0	0	0	0	0	0	0	0	iets
augment	0	0	0	0	0	0	1	0	0	0	vergroten
augmentation	0	0	0	0	0	0	0	0	0	0	vergroting
august	0	0	0	0	0	0	1	0	0	0	augustus
aunt	0	0	0	0	0	0	1	0	0	1	tante
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	Aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspiciën
auspicious	0	1	0	0	1	0	1	0	0	0	voorspoedig
austere	0	0	0	1	0	1	0	1	0	0	sober
austerity	0	0	0	0	0	1	0	0	0	0	starheid
authentic	0	0	0	0	1	0	1	0	0	1	authentiek
authenticate	0	0	0	0	0	0	0	0	0	1	authenticeren
authentication	0	0	0	0	0	0	0	0	0	1	authenticatie
authenticity	0	0	0	0	0	0	1	0	0	1	authenticiteit
author	0	0	0	0	0	0	1	0	0	1	auteur
authoritative	0	0	0	0	0	0	1	0	0	1	gezaghebbend
authority	0	0	0	0	0	0	1	0	0	1	Gezag
authorization	0	0	0	0	0	0	1	0	0	1	autorisatie
authorize	0	0	0	0	0	0	0	0	0	1	toestemming geven
authorized	0	0	0	0	0	0	1	0	0	0	geautoriseerd
authorship	0	0	0	0	0	0	0	0	0	0	auteurschap
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografie
autocratic	0	0	0	0	0	1	0	0	0	0	autocratisch
autograph	0	0	0	0	0	0	0	0	0	0	handtekening
automatic	0	0	0	0	0	0	0	0	0	1	automatisch
automobile	0	0	0	0	0	0	0	0	0	0	auto-
autonomy	0	0	0	0	0	0	0	0	0	0	autonomie
autopsy	0	0	1	1	0	1	0	1	0	0	autopsie
autumn	0	0	0	0	0	0	0	0	0	0	herfst
auxiliary	0	0	0	0	0	0	0	0	0	0	extra
avail	0	0	0	0	0	0	0	0	0	0	baten
avalanche	0	0	0	1	0	1	0	1	1	0	lawine
avarice	1	0	1	0	0	1	0	0	0	0	gierigheid
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	wreker
avenue	0	0	0	0	0	0	0	0	0	0	Laan
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	gemiddeld
averse	1	0	1	1	0	1	0	0	0	0	afkerig
aversion	1	0	1	1	0	1	0	0	0	0	afkeer
avert	0	0	0	0	0	0	0	0	0	0	afwenden
aviary	0	0	0	0	0	0	0	0	0	0	volière
aviation	0	0	0	0	0	0	0	0	0	0	luchtvaart
aviator	0	0	0	0	0	0	0	0	0	0	vliegenier
avid	0	0	0	0	0	0	0	0	0	0	fervent
avocado	0	0	0	0	0	0	0	0	0	0	avocado
