English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malay Word
amphibious	0	0	0	0	0	0	0	0	0	0	amfibia
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteater
amplification	0	0	0	0	0	0	0	0	0	0	penguatan
amplify	0	0	0	0	0	0	0	0	0	0	menguatkan
amplitude	0	0	0	0	0	0	0	0	0	0	amplitud
amply	0	0	0	0	0	0	0	0	0	0	melimpah ruah
amputation	0	0	0	0	0	0	0	0	0	0	amputasi
amulet	0	0	0	0	0	0	0	0	0	0	azimat
amuse	0	0	0	0	1	0	1	0	0	0	menggembirakan
amused	0	0	0	0	1	0	1	0	0	0	terhibur
amusement	0	0	0	0	1	0	1	0	0	0	keseronokan
amusing	0	0	0	0	1	0	1	0	0	0	menggelikan hati
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	bius
anaesthetic	0	0	0	0	0	0	0	0	0	0	ubat bius
anal	0	0	0	0	0	1	0	0	0	0	dubur
analgesic	0	0	0	0	0	0	0	0	0	0	analgesik
analogous	0	0	0	0	0	0	0	0	0	0	analogi
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogi
analysis	0	0	0	0	0	0	0	0	0	0	analisis
analyst	0	1	0	0	0	0	1	0	0	1	penganalisis
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	menganalisis
analyzer	0	0	0	0	0	0	0	0	0	0	penganalisis
anarchism	1	0	0	1	0	1	0	0	0	0	anarkisme
anarchist	1	0	0	1	0	1	0	0	0	0	anarkis
anarchy	1	0	0	1	0	1	0	0	0	0	anarki
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	laknat
anatomic	0	0	0	0	0	0	0	0	0	0	anatomi
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	moyang
ancestral	0	0	0	0	0	0	0	0	0	1	nenek moyang
ancestry	0	0	0	0	0	0	0	0	0	0	keturunan
anchor	0	0	0	0	0	0	1	0	0	0	sauh
anchorage	0	0	0	0	0	0	1	1	0	0	berlabuh
ancient	0	0	0	0	0	1	0	0	0	0	kuno
ancillary	0	0	0	0	0	0	0	0	0	0	sampingan
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	baru
angel	0	1	0	0	1	0	1	0	1	1	malaikat
angelic	0	0	0	0	1	0	1	0	0	1	malaikat
anger	1	0	0	0	0	1	0	0	0	0	kemarahan
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografi
angle	0	0	0	0	0	0	0	0	0	0	sudut
angling	0	1	0	0	0	1	0	0	0	0	memancing
angry	1	0	1	0	0	1	0	0	0	0	marah
anguish	1	0	0	1	0	1	0	1	0	0	keperitan
angular	0	0	0	0	0	0	0	0	0	0	bersudut
anhydrous	0	0	0	0	0	0	0	0	0	0	kontang
animal	0	0	0	0	0	0	0	0	0	0	haiwan
animate	0	0	0	0	0	0	1	0	0	0	menghidupkan
animated	0	0	0	0	1	0	1	0	0	0	animasi
animation	0	0	0	0	0	0	0	0	0	0	animasi
animosity	1	0	1	1	0	1	0	1	0	0	permusuhan
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	buku lali
annals	0	0	0	0	0	0	0	0	0	0	sejarah
annex	0	0	0	0	0	0	0	0	0	0	lampiran
annexation	0	0	0	0	0	0	0	0	0	0	aneksasi
annexe	0	0	0	0	0	0	0	0	0	0	lampiran
annihilate	1	0	0	1	0	1	0	0	0	0	memusnahkan
annihilated	1	0	0	1	0	1	0	1	0	0	dimusnahkan
annihilation	1	0	0	1	0	1	0	1	0	0	kemusnahan
annotate	0	0	0	0	0	0	0	0	0	0	anotasi
annotation	0	0	0	0	0	0	0	0	0	0	anotasi
announce	0	0	0	0	0	0	0	0	0	0	mengumumkan
announcement	0	1	0	0	0	0	0	0	0	0	pengumuman
annoy	1	0	1	0	0	1	0	0	0	0	mengganggu
annoyance	1	0	1	0	0	1	0	0	0	0	kegusaran
annoying	1	0	0	0	0	1	0	0	0	0	menjengkelkan
annuity	0	0	0	0	0	0	0	0	0	0	anuiti
annul	0	0	0	0	0	1	0	0	0	0	membatalkan
annular	0	0	0	0	0	0	0	0	0	0	anular
annulment	0	0	0	0	0	1	0	1	0	0	pembatalan
annulus	0	0	0	0	0	0	0	0	0	0	anulus
anointing	0	0	0	0	0	0	0	0	0	0	pengurapan
anomalous	0	0	0	0	0	0	0	0	0	0	anomali
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	tanpa nama
answer	0	0	0	0	0	0	0	0	0	0	jawab
answerable	0	0	0	0	0	0	0	0	0	1	boleh jawab
answering	0	0	0	0	0	0	0	0	0	0	menjawab
ant	0	0	0	0	0	0	0	0	0	0	semut
antagonism	1	0	0	0	0	1	0	0	0	0	antagonisme
antagonist	1	0	0	0	0	1	0	0	0	0	antagonis
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonis
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	anteseden
antelope	0	0	0	0	0	0	0	0	0	0	antelop
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	hadapan
anthem	0	0	0	0	0	0	0	0	0	0	lagu kebangsaan
anthology	0	0	0	0	0	0	0	0	0	0	antologi
anthrax	0	0	1	1	0	1	0	1	0	0	antraks
anthropology	0	0	0	0	0	0	0	0	0	0	antropologi
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotik
antichrist	1	0	1	1	0	1	0	0	0	0	dajjal
anticipation	0	1	0	0	0	0	0	0	0	0	jangkaan
anticipatory	0	1	0	0	0	0	0	0	0	0	menjangkakan
antidote	0	1	0	0	0	0	1	0	0	1	penawar
antifungal	0	0	0	0	0	0	1	0	0	1	antikulat
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	kuno
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	zaman dahulu
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisosial
antithesis	1	0	0	0	0	1	0	0	0	0	antitesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antivirus
antler	0	0	0	0	0	0	0	0	0	0	tanduk
anvil	0	0	0	0	0	0	0	0	0	0	andas
anxiety	1	1	0	1	0	1	0	1	0	0	kebimbangan
anxious	0	1	0	1	0	1	0	0	0	0	cemas
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	pantas
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	pangsapuri
apathetic	0	0	0	0	0	1	0	1	0	0	apatis
apathy	0	0	0	0	0	1	0	1	0	0	sikap tidak peduli
ape	0	0	0	0	0	0	0	0	0	0	beruk
aperture	0	0	0	0	0	0	0	0	0	0	apertur
apex	0	0	0	0	0	0	0	0	0	0	puncak
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	masing-masing
aplomb	0	0	0	0	0	0	1	0	0	0	berbesar hati
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptik
apologetic	0	0	0	0	0	0	1	0	0	1	minta maaf
apologist	0	0	0	0	0	0	0	0	0	0	minta maaf
apologize	0	0	0	0	0	0	1	1	0	1	minta maaf
apology	0	0	0	0	0	0	1	0	0	0	minta maaf
apostasy	0	0	0	0	0	0	0	0	0	0	murtad
apostate	0	0	0	0	0	0	0	0	0	0	murtad
apostle	0	0	0	0	0	0	1	0	0	1	rasul
apostolic	0	0	0	0	0	0	0	0	0	1	kerasulan
apostrophe	0	0	0	0	0	0	0	0	0	0	tanda kutip
appalling	0	0	1	1	0	1	0	0	0	0	menggerunkan
apparatus	0	0	0	0	0	0	0	0	0	0	radas
apparel	0	0	0	0	0	0	0	0	0	0	pakaian
apparently	0	0	0	0	0	0	0	0	0	0	nampaknya
apparition	0	0	0	1	0	0	0	0	1	0	penampakan
appeal	0	1	0	0	0	0	0	0	0	0	rayuan
appearance	0	0	0	0	0	0	0	0	0	0	penampilan
appease	0	0	0	0	0	0	0	0	0	0	menenangkan hati
appellant	0	0	0	0	0	0	0	0	0	0	perayu
append	0	0	0	0	0	0	0	0	0	0	tambahkan
appendage	0	0	0	0	0	0	0	0	0	0	lampiran
appendicitis	0	0	0	1	0	1	0	1	0	0	apendiks
appendix	0	0	0	0	0	0	0	0	0	0	lampiran
appetite	0	0	0	0	0	0	0	0	0	0	selera makan
appetizer	0	0	0	0	0	0	0	0	0	0	pembuka selera
applause	0	0	0	0	1	0	1	0	1	1	bertepuk tangan
apple	0	0	0	0	0	0	0	0	0	0	epal
appliance	0	0	0	0	0	0	0	0	0	0	perkakas
appliances	0	0	0	0	0	0	0	0	0	0	peralatan
applicability	0	0	0	0	0	0	0	0	0	0	kebolehgunaan
applicable	0	0	0	0	0	0	0	0	0	0	berkenaan
applicant	0	1	0	0	0	0	0	0	0	0	pemohon
application	0	0	0	0	0	0	0	0	0	0	permohonan
apply	0	0	0	0	0	0	0	0	0	0	memohon
appoint	0	0	0	0	0	0	0	0	0	0	melantik
appointment	0	0	0	0	0	0	0	0	0	0	pelantikan
appointments	0	0	0	0	0	0	0	0	0	0	janji temu
apportion	0	0	0	0	0	0	0	0	0	0	pembahagian
apportionment	0	0	0	0	0	0	0	0	0	0	pembahagian
appraise	0	0	0	0	0	0	0	0	0	0	menilai
appreciable	0	0	0	0	0	0	0	0	0	0	amat dihargai
appreciation	0	0	0	0	1	0	1	0	0	1	penghargaan
apprehend	0	0	0	1	0	0	0	0	0	0	tangkap
apprehension	0	0	0	1	0	1	0	0	0	0	kebimbangan
apprehensive	0	1	0	1	0	1	0	0	0	0	khuatir
apprentice	0	0	0	0	0	0	0	0	0	1	perantis
apprenticeship	0	0	0	0	0	0	0	0	0	0	perantisan
approach	0	0	0	0	0	0	0	0	0	0	pendekatan
approaching	0	1	0	0	0	0	0	0	0	0	menghampiri
approbation	0	0	0	0	0	0	1	0	0	1	kelulusan
appropriation	0	0	0	0	0	1	0	0	0	0	peruntukan
approval	0	0	0	0	0	0	1	0	0	0	kelulusan
approve	0	0	0	0	1	0	1	0	0	1	terima
approving	0	0	0	0	0	0	1	0	0	0	meluluskan
approximate	0	0	0	0	0	0	0	0	0	0	anggaran
approximately	0	0	0	0	0	0	0	0	0	0	lebih kurang
approximating	0	0	0	0	0	0	0	0	0	0	menghampiri
approximation	0	0	0	0	0	0	0	0	0	0	penghampiran
appurtenances	0	0	0	0	0	0	0	0	0	0	peralatan
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	kebolehan
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	akuarium
aquatic	0	0	0	0	0	0	0	0	0	0	akuatik
aqueduct	0	0	0	0	0	0	0	0	0	0	saluran air
aqueous	0	0	0	0	0	0	0	0	0	0	berair
arable	0	0	0	0	0	0	0	0	0	0	boleh tanam
arbiter	0	0	0	0	0	0	0	0	0	1	pengadil
arbitrate	0	0	0	0	0	0	0	0	0	0	timbang tara
arbitration	0	1	0	0	0	0	0	0	0	0	timbang tara
arbitrator	0	0	0	0	0	0	0	0	0	1	penimbang tara
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arka
arcade	0	0	0	0	0	0	0	0	0	0	arked
arch	0	0	0	0	0	0	0	0	0	0	gerbang
archaeological	0	0	0	0	0	0	0	0	0	0	arkeologi
archaeologist	0	0	0	0	0	0	0	0	0	0	ahli arkeologi
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologi
archaic	0	0	0	0	0	1	0	0	0	0	kuno
archbishop	0	0	0	0	0	0	0	0	0	0	ketua biskop
arched	0	0	0	0	0	0	0	0	0	0	melengkung
archer	0	0	0	0	0	0	0	0	0	0	pemanah
archery	0	0	0	0	0	0	0	0	0	0	memanah
archetype	0	0	0	0	0	0	0	0	0	0	arketip
archipelago	0	0	0	0	0	0	0	0	0	0	Nusantara
architect	0	0	0	0	0	0	0	0	0	0	arkitek
architecture	0	0	0	0	0	0	0	0	0	1	seni bina
archive	0	0	0	0	0	0	0	0	0	0	arkib
arctic	0	0	0	0	0	0	0	0	0	0	artik
ardent	0	1	0	0	1	0	1	0	0	0	bersemangat
ardor	0	0	0	0	0	0	1	0	0	0	semangat
arduous	0	0	0	0	0	1	0	0	0	0	susah payah
area	0	0	0	0	0	0	0	0	0	0	kawasan
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	berhujah
argument	1	0	0	0	0	1	0	0	0	0	hujah
argumentation	1	0	0	0	0	0	0	0	0	0	penghujahan
argumentative	0	0	0	0	0	1	0	0	0	0	bersifat argumentatif
arguments	1	0	0	0	0	0	0	0	0	0	hujah
arid	0	0	0	0	0	1	0	1	0	0	gersang
aristocracy	0	0	0	0	0	0	1	0	0	0	golongan bangsawan
aristocrat	0	0	0	0	0	0	0	0	0	0	bangsawan
aristocratic	0	0	0	0	0	0	1	0	0	0	bangsawan
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetik
ark	0	0	0	0	0	0	0	0	0	0	bahtera
arm	0	0	0	0	0	0	0	0	0	0	lengan
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	persenjataan
armaments	0	0	0	1	0	1	0	0	0	0	persenjataan
armature	0	0	0	0	0	0	0	0	0	0	angker
armed	1	0	0	1	0	1	1	0	0	0	bersenjata
armor	0	0	0	1	0	0	1	0	0	1	baju besi
armored	0	0	0	1	0	0	0	0	0	0	berperisai
armory	0	0	0	0	0	0	0	0	0	1	gudang senjata
arms	0	0	0	0	0	0	0	0	0	0	lengan
army	0	0	0	0	0	0	0	0	0	0	tentera
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	keghairahan
arouse	0	1	0	0	0	0	1	0	0	0	membangkitkan
arraignment	1	0	0	1	0	1	0	1	0	0	perbicaraan
arrange	0	0	0	0	0	0	0	0	0	0	mengatur
arranged	0	0	0	0	0	0	0	0	0	0	tersusun
arrangement	0	0	0	0	0	0	0	0	0	0	susunan
array	0	0	0	0	0	0	1	0	0	0	tatasusunan
arrears	0	0	0	0	0	1	0	0	0	0	tunggakan
arrest	0	0	0	0	0	1	0	0	0	0	penangkapan
arrival	0	1	0	0	0	0	0	0	0	0	ketibaan
arrive	0	1	0	0	0	0	0	0	0	0	tiba
arrogance	0	0	0	0	0	1	0	0	0	0	kesombongan
arrogant	1	0	1	0	0	1	0	0	0	0	sombong
arrow	0	0	0	0	0	0	0	0	0	0	anak panah
arsenal	0	0	0	0	0	0	0	0	0	0	senjata
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	pembakaran
art	0	1	0	0	1	0	1	1	1	0	seni
artery	0	0	0	0	0	0	0	0	0	0	arteri
artful	0	0	0	0	0	0	0	0	0	0	berseni
arthropod	0	0	0	0	0	0	0	0	0	0	artropod
artichoke	0	0	0	0	0	0	0	0	0	0	articok
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	artikel
articulate	0	0	0	0	0	0	1	0	0	0	mengartikulasikan
articulation	0	0	0	0	0	0	1	0	0	0	artikulasi
artifice	0	0	0	0	0	0	0	0	0	0	buatan
artillery	0	0	0	1	0	1	0	0	0	0	artileri
artisan	0	0	0	0	0	0	1	0	0	0	tukang
artist	0	0	0	0	0	0	0	0	0	0	artis
artiste	0	0	0	0	0	0	1	0	0	0	artis
artistic	0	0	0	0	0	0	1	0	0	0	artistik
artists	0	0	0	0	0	0	0	0	0	0	artis
ascend	0	0	0	0	0	0	0	0	0	0	naik
ascendancy	0	0	0	0	0	0	1	0	0	0	kenaikan pangkat
ascension	0	0	0	0	0	0	0	0	0	0	kenaikan
ascent	0	0	0	0	0	0	1	0	0	0	pendakian
ascertain	0	0	0	0	0	0	0	0	0	0	memastikan
ascertained	0	0	0	0	0	0	0	0	0	0	dipastikan
ascetic	0	0	0	0	0	0	0	0	0	0	zuhud
ash	0	0	0	0	0	1	0	0	0	0	abu
ashamed	0	0	1	0	0	1	0	1	0	0	malu
ashes	0	0	0	0	0	1	0	1	0	0	abu
asleep	0	0	0	0	0	0	0	0	0	0	tertidur
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspek
aspects	0	0	0	0	0	0	0	0	0	0	aspek
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspirasi
aspire	0	1	0	0	1	0	1	0	0	0	bercita-cita
aspiring	0	1	0	0	1	0	1	0	0	1	bercita-cita tinggi
ass	0	0	0	0	0	1	0	0	0	0	keldai
assail	1	0	0	1	0	1	0	0	1	0	menyerang
assailant	1	0	0	1	0	1	0	1	0	0	penyerang
assassin	1	0	0	1	0	1	0	1	0	0	pembunuh upahan
assassinate	1	0	0	1	0	1	0	0	0	0	membunuh
assassination	1	0	0	1	0	1	0	1	0	0	pembunuhan
assault	1	0	0	1	0	1	0	0	0	0	serangan
assay	0	0	0	0	0	0	0	0	0	0	ujian
assemblage	0	0	0	0	0	0	0	0	0	0	himpunan
assemble	0	0	0	0	0	0	0	0	0	0	berhimpun
assembled	0	0	0	0	0	0	0	0	0	0	berhimpun
assembly	0	0	0	0	0	0	1	0	0	1	perhimpunan
assent	0	0	0	0	0	0	1	0	0	0	persetujuan
assert	0	0	0	0	0	0	0	0	0	0	tegaskan
asserting	0	0	0	0	0	0	1	0	0	1	menegaskan
assertion	0	0	0	0	0	0	0	0	0	0	penegasan
assess	0	0	0	0	0	0	0	0	0	0	menilai
assessment	0	0	0	0	0	0	0	0	1	1	penilaian
assessor	0	0	0	0	0	0	0	0	0	1	penilai
assets	0	0	0	0	0	0	1	0	0	0	aset
asshole	1	0	1	0	0	1	0	0	0	0	bangang
assign	0	0	0	0	0	0	0	0	0	0	tugaskan
assignee	0	0	0	0	0	0	0	0	0	1	penerima tugasan
assignment	0	0	0	0	0	0	0	0	0	0	tugasan
assimilate	0	0	0	0	0	0	0	0	0	0	mengasimilasikan
assimilation	0	0	0	0	0	0	0	0	0	0	asimilasi
assist	0	0	0	0	0	0	1	0	0	1	membantu
assistance	0	0	0	0	0	0	1	0	0	0	bantuan
assistant	0	0	0	0	0	0	0	0	0	0	pembantu
associate	0	0	0	0	0	0	1	0	0	1	bersekutu
association	0	0	0	0	0	0	0	0	0	1	persatuan
assorted	0	0	0	0	0	0	0	0	0	0	macam-macam
assortment	0	0	0	0	0	0	0	0	0	0	macam-macam
assuage	0	0	0	0	0	0	1	0	0	0	meredakan
assumed	0	0	0	0	0	0	0	0	0	0	diandaikan
assuming	0	0	0	0	0	0	0	0	0	0	mengandaikan
assumption	0	0	0	0	0	0	0	0	0	0	andaian
assurance	0	0	0	0	0	0	1	0	0	1	jaminan
assure	0	0	0	0	0	0	0	0	0	1	beri jaminan
assured	0	0	0	0	0	0	1	0	0	1	terjamin
assuredly	0	0	0	0	0	0	0	0	0	1	pastinya
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	menghairankan
astonishment	0	0	0	0	1	0	1	0	1	0	kehairanan
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	sesat
astringent	0	0	0	0	0	1	0	0	0	0	astringen
astrologer	0	1	0	0	0	0	1	0	0	0	ahli nujum
astrology	0	0	0	0	0	0	0	0	0	0	astrologi
astronaut	0	0	0	0	0	0	1	0	0	0	angkasawan
astronomer	0	1	0	0	0	0	1	0	0	0	ahli astronomi
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	cerdik
asunder	0	0	0	0	0	0	0	0	0	0	terbelah
asylum	0	0	0	1	0	1	0	0	0	0	suaka
asymmetric	0	0	0	0	0	0	0	0	0	0	tidak simetri
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotik
atelier	0	0	0	0	0	0	0	0	0	0	kedai makan
atheism	0	0	0	0	0	1	0	0	0	0	ateisme
atheistic	0	0	0	0	0	0	0	0	0	0	ateistik
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerosis
athlete	0	0	0	0	0	0	1	0	0	0	atlit
athletic	0	0	0	0	0	0	1	0	0	0	olahraga
athleticism	0	0	0	0	0	0	0	0	0	0	kesukanan
athletics	0	0	0	0	0	0	0	0	0	0	olahraga
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	suasana
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfera
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom
atone	0	1	0	0	1	0	1	0	0	1	menebus dosa
atonement	0	0	0	0	0	0	1	0	0	0	penebusan dosa
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	kejam
atrocity	1	0	1	1	0	1	0	1	0	0	kekejaman
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	lampirkan
attachment	0	0	0	0	0	0	1	0	0	0	lampiran
attack	1	0	0	1	0	1	0	0	0	0	serang
attacking	1	0	1	1	0	1	0	1	1	0	menyerang
attain	0	0	0	0	0	0	0	0	0	0	mencapai
attainable	0	1	0	0	0	0	1	0	0	0	boleh dicapai
attainment	0	0	0	0	0	0	1	0	0	0	pencapaian
attempt	0	1	0	0	0	0	0	0	0	0	percubaan
attendance	0	1	0	0	0	0	0	0	0	0	kehadiran
attendant	0	0	0	0	0	0	1	0	0	1	atendan
attention	0	0	0	0	0	0	1	0	0	0	perhatian
attentive	0	0	0	0	0	0	1	0	0	1	penuh perhatian
attenuate	0	0	0	0	0	0	0	0	0	0	melemahkan
attenuated	0	0	0	0	0	1	0	0	0	0	dilemahkan
attenuation	0	0	0	0	0	1	0	1	0	0	pengecilan
attest	0	0	0	0	0	0	1	0	0	1	membuktikan
attestation	0	0	0	0	0	0	0	0	0	1	pengesahan
attic	0	0	0	0	0	0	0	0	0	0	loteng
attire	0	0	0	0	0	0	0	0	0	0	pakaian
attitude	0	0	0	0	0	0	0	0	0	0	sikap
attorney	1	0	0	1	0	0	1	0	0	1	peguam
attraction	0	0	0	0	0	0	1	0	0	0	tarikan
attractiveness	0	0	0	0	0	0	1	0	0	0	daya tarikan
attributable	0	0	0	0	0	0	0	0	0	0	boleh dikaitkan
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribusi
attrition	0	0	0	0	0	0	0	0	0	0	pergeseran
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	lelong
auctioneer	0	0	0	0	0	0	0	0	0	0	pelelong
audacious	0	0	0	0	0	0	0	0	0	0	berani
audacity	0	0	0	0	0	1	0	0	0	0	keberanian
audible	0	0	0	0	0	0	0	0	0	0	boleh didengari
audience	0	1	0	0	0	0	0	0	0	0	penonton
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	uji bakat
auditor	0	0	0	1	0	0	0	0	0	1	juruaudit
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	pendengaran
aught	0	0	0	0	0	0	0	0	0	0	apa-apa
augment	0	0	0	0	0	0	1	0	0	0	menambah
augmentation	0	0	0	0	0	0	0	0	0	0	pembesaran
august	0	0	0	0	0	0	1	0	0	0	ogos
aunt	0	0	0	0	0	0	1	0	0	1	makcik
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	naungan
auspicious	0	1	0	0	1	0	1	0	0	0	bertuah
austere	0	0	0	1	0	1	0	1	0	0	keras
austerity	0	0	0	0	0	1	0	0	0	0	berjimat cermat
authentic	0	0	0	0	1	0	1	0	0	1	sahih
authenticate	0	0	0	0	0	0	0	0	0	1	mengesahkan
authentication	0	0	0	0	0	0	0	0	0	1	pengesahan
authenticity	0	0	0	0	0	0	1	0	0	1	ketulenan
author	0	0	0	0	0	0	1	0	0	1	pengarang
authoritative	0	0	0	0	0	0	1	0	0	1	berwibawa
authority	0	0	0	0	0	0	1	0	0	1	pihak berkuasa
authorization	0	0	0	0	0	0	1	0	0	1	kebenaran
authorize	0	0	0	0	0	0	0	0	0	1	memberi kuasa
authorized	0	0	0	0	0	0	1	0	0	0	diberi kuasa
authorship	0	0	0	0	0	0	0	0	0	0	kepengarangan
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografi
autocratic	0	0	0	0	0	1	0	0	0	0	autokratik
autograph	0	0	0	0	0	0	0	0	0	0	tandatangan
automatic	0	0	0	0	0	0	0	0	0	1	automatik
automobile	0	0	0	0	0	0	0	0	0	0	kereta
autonomy	0	0	0	0	0	0	0	0	0	0	autonomi
autopsy	0	0	1	1	0	1	0	1	0	0	bedah siasat
autumn	0	0	0	0	0	0	0	0	0	0	musim luruh
auxiliary	0	0	0	0	0	0	0	0	0	0	bantu
avail	0	0	0	0	0	0	0	0	0	0	manfaat
avalanche	0	0	0	1	0	1	0	1	1	0	runtuhan salji
avarice	1	0	1	0	0	1	0	0	0	0	ketamakan
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	pembalas dendam
avenue	0	0	0	0	0	0	0	0	0	0	jalan
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	purata
averse	1	0	1	1	0	1	0	0	0	0	enggan
aversion	1	0	1	1	0	1	0	0	0	0	keengganan
avert	0	0	0	0	0	0	0	0	0	0	mengelak
aviary	0	0	0	0	0	0	0	0	0	0	kandang burung
aviation	0	0	0	0	0	0	0	0	0	0	penerbangan
aviator	0	0	0	0	0	0	0	0	0	0	juruterbang
avid	0	0	0	0	0	0	0	0	0	0	gemar
avocado	0	0	0	0	0	0	0	0	0	0	alpukat
avoid	0	0	0	1	0	1	0	0	0	0	elakkan
