English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Esperanto Word
amuse	0	0	0	0	1	0	1	0	0	0	amuzi
amused	0	0	0	0	1	0	1	0	0	0	amuzita
amusement	0	0	0	0	1	0	1	0	0	0	amuzo
amusing	0	0	0	0	1	0	1	0	0	0	amuza
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakondo
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezo
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestezilo
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgeziko
analogous	0	0	0	0	0	0	0	0	0	0	analoga
analogue	0	0	0	0	0	0	0	0	0	0	analoga
analogy	0	0	0	0	0	0	0	0	0	0	analogio
analysis	0	0	0	0	0	0	0	0	0	0	analizo
analyst	0	1	0	0	0	0	1	0	0	1	analizisto
analytic	0	0	0	0	0	0	0	0	0	0	analiza
analyze	0	0	0	0	0	0	0	0	0	0	analizi
analyzer	0	0	0	0	0	0	0	0	0	0	analizilo
anarchism	1	0	0	1	0	1	0	0	0	0	anarkiismo
anarchist	1	0	0	1	0	1	0	0	0	0	anarkiisto
anarchy	1	0	0	1	0	1	0	0	0	0	anarkio
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomozo
anathema	1	0	1	1	0	1	0	1	0	0	anatemo
anatomic	0	0	0	0	0	0	0	0	0	0	anatomia
anatomy	0	0	0	0	0	0	0	0	0	0	anatomio
ancestor	0	0	0	0	0	0	0	0	0	0	prapatro
ancestral	0	0	0	0	0	0	0	0	0	1	praula
ancestry	0	0	0	0	0	0	0	0	0	0	deveno
anchor	0	0	0	0	0	0	1	0	0	0	ankro
anchorage	0	0	0	0	0	0	1	1	0	0	ankrejo
ancient	0	0	0	0	0	1	0	0	0	0	antikva
ancillary	0	0	0	0	0	0	0	0	0	0	helpa
androgen	0	0	0	0	0	0	0	0	0	0	androgeno
anemone	0	0	0	0	0	0	0	0	0	0	anemono
anew	0	0	0	0	0	0	0	0	0	0	denove
angel	0	1	0	0	1	0	1	0	1	1	anĝelo
angelic	0	0	0	0	1	0	1	0	0	1	anĝela
anger	1	0	0	0	0	1	0	0	0	0	kolero
angina	0	0	0	1	0	1	0	0	0	0	angino
angiography	0	0	0	0	0	0	0	0	0	0	angiografio
angle	0	0	0	0	0	0	0	0	0	0	angulo
angling	0	1	0	0	0	1	0	0	0	0	fiŝkaptado
angry	1	0	1	0	0	1	0	0	0	0	kolera
anguish	1	0	0	1	0	1	0	1	0	0	angoro
angular	0	0	0	0	0	0	0	0	0	0	angula
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidra
animal	0	0	0	0	0	0	0	0	0	0	besto
animate	0	0	0	0	0	0	1	0	0	0	animi
animated	0	0	0	0	1	0	1	0	0	0	vigla
animation	0	0	0	0	0	0	0	0	0	0	animacio
animosity	1	0	1	1	0	1	0	1	0	0	malamikeco
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	maleolo
annals	0	0	0	0	0	0	0	0	0	0	analoj
annex	0	0	0	0	0	0	0	0	0	0	aneksaĵo
annexation	0	0	0	0	0	0	0	0	0	0	aneksado
annexe	0	0	0	0	0	0	0	0	0	0	aneksaĵo
annihilate	1	0	0	1	0	1	0	0	0	0	neniigi
annihilated	1	0	0	1	0	1	0	1	0	0	neniigita
annihilation	1	0	0	1	0	1	0	1	0	0	neniigo
annotate	0	0	0	0	0	0	0	0	0	0	komenti
annotation	0	0	0	0	0	0	0	0	0	0	komentario
announce	0	0	0	0	0	0	0	0	0	0	anonci
announcement	0	1	0	0	0	0	0	0	0	0	anonco
annoy	1	0	1	0	0	1	0	0	0	0	ĝeni
annoyance	1	0	1	0	0	1	0	0	0	0	ĝeno
annoying	1	0	0	0	0	1	0	0	0	0	ĝena
annuity	0	0	0	0	0	0	0	0	0	0	anuity
annul	0	0	0	0	0	1	0	0	0	0	nuligi
annular	0	0	0	0	0	0	0	0	0	0	ringoforma
annulment	0	0	0	0	0	1	0	1	0	0	nuligo
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	sanktoleado
anomalous	0	0	0	0	0	0	0	0	0	0	anomalia
anomaly	0	0	0	1	0	1	0	0	1	0	anomalio
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonima
answer	0	0	0	0	0	0	0	0	0	0	respondi
answerable	0	0	0	0	0	0	0	0	0	1	respondinda
answering	0	0	0	0	0	0	0	0	0	0	respondante
ant	0	0	0	0	0	0	0	0	0	0	formiko
antagonism	1	0	0	0	0	1	0	0	0	0	antagonismo
antagonist	1	0	0	0	0	1	0	0	0	0	antagonisto
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonisma
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	precedenco
antelope	0	0	0	0	0	0	0	0	0	0	antilopo
antenna	0	0	0	0	0	0	0	0	0	0	anteno
anterior	0	0	0	0	0	0	0	0	0	0	antaŭa
anthem	0	0	0	0	0	0	0	0	0	0	himno
anthology	0	0	0	0	0	0	0	0	0	0	antologio
anthrax	0	0	1	1	0	1	0	1	0	0	antrakso
anthropology	0	0	0	0	0	0	0	0	0	0	antropologio
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotiko
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotikoj
antichrist	1	0	1	1	0	1	0	0	0	0	antikristo
anticipation	0	1	0	0	0	0	0	0	0	0	antaŭĝojo
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipa
antidote	0	1	0	0	0	0	1	0	0	1	antidoto
antifungal	0	0	0	0	0	0	1	0	0	1	kontraŭfunga
antimony	0	0	0	0	0	0	0	0	0	0	antimono
antipathy	1	0	1	0	0	1	0	0	0	0	antipatio
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvaĵisto
antiquated	0	0	0	0	0	1	0	0	0	0	antikva
antique	0	0	0	0	0	0	1	0	0	0	antikva
antiquity	0	0	0	0	0	0	0	0	0	0	antikveco
antiseptic	0	0	0	0	0	0	1	0	0	1	antisepsa
antisocial	1	0	1	1	0	1	0	1	0	0	malsocia
antithesis	1	0	0	0	0	1	0	0	0	0	antitezo
antithetical	0	0	0	0	0	0	0	0	0	0	antiteza
antiviral	0	0	0	0	0	0	0	0	0	0	kontraŭvirusa
antler	0	0	0	0	0	0	0	0	0	0	kornaro
anvil	0	0	0	0	0	0	0	0	0	0	amboso
anxiety	1	1	0	1	0	1	0	1	0	0	maltrankvilo
anxious	0	1	0	1	0	1	0	0	0	0	maltrankvila
aorta	0	0	0	0	0	0	0	0	0	0	aorto
apace	0	0	0	0	0	0	0	0	0	0	rapide
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartamento
apathetic	0	0	0	0	0	1	0	1	0	0	apatia
apathy	0	0	0	0	0	1	0	1	0	0	apatio
ape	0	0	0	0	0	0	0	0	0	0	simio
aperture	0	0	0	0	0	0	0	0	0	0	aperturo
apex	0	0	0	0	0	0	0	0	0	0	apekso
aphid	0	0	1	0	0	1	0	0	0	0	afido
apiece	0	0	0	0	0	0	0	0	0	0	peco
aplomb	0	0	0	0	0	0	1	0	0	0	aplombo
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalipsa
apologetic	0	0	0	0	0	0	1	0	0	1	pardonpeta
apologist	0	0	0	0	0	0	0	0	0	0	apologiisto
apologize	0	0	0	0	0	0	1	1	0	1	pardonpeti
apology	0	0	0	0	0	0	1	0	0	0	pardonpeto
apostasy	0	0	0	0	0	0	0	0	0	0	apostazio
apostate	0	0	0	0	0	0	0	0	0	0	apostate
apostle	0	0	0	0	0	0	1	0	0	1	apostolo
apostolic	0	0	0	0	0	0	0	0	0	1	apostola
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrofo
appalling	0	0	1	1	0	1	0	0	0	0	terura
apparatus	0	0	0	0	0	0	0	0	0	0	aparato
apparel	0	0	0	0	0	0	0	0	0	0	vesto
apparently	0	0	0	0	0	0	0	0	0	0	ŝajne
apparition	0	0	0	1	0	0	0	0	1	0	apero
appeal	0	1	0	0	0	0	0	0	0	0	apelacio
appearance	0	0	0	0	0	0	0	0	0	0	aspekto
appease	0	0	0	0	0	0	0	0	0	0	trankviligi
appellant	0	0	0	0	0	0	0	0	0	0	apelacianto
append	0	0	0	0	0	0	0	0	0	0	aldoni
appendage	0	0	0	0	0	0	0	0	0	0	alpendaĵo
appendicitis	0	0	0	1	0	1	0	1	0	0	apendicito
appendix	0	0	0	0	0	0	0	0	0	0	apendico
appetite	0	0	0	0	0	0	0	0	0	0	apetito
appetizer	0	0	0	0	0	0	0	0	0	0	aperitivo
applause	0	0	0	0	1	0	1	0	1	1	aplaŭdo
apple	0	0	0	0	0	0	0	0	0	0	pomo
appliance	0	0	0	0	0	0	0	0	0	0	aparato
appliances	0	0	0	0	0	0	0	0	0	0	aparatoj
applicability	0	0	0	0	0	0	0	0	0	0	aplikebleco
applicable	0	0	0	0	0	0	0	0	0	0	aplikebla
applicant	0	1	0	0	0	0	0	0	0	0	kandidato
application	0	0	0	0	0	0	0	0	0	0	aplikaĵo
apply	0	0	0	0	0	0	0	0	0	0	apliki
appoint	0	0	0	0	0	0	0	0	0	0	nomumi
appointment	0	0	0	0	0	0	0	0	0	0	rendevuo
appointments	0	0	0	0	0	0	0	0	0	0	nomumoj
apportion	0	0	0	0	0	0	0	0	0	0	porcion
apportionment	0	0	0	0	0	0	0	0	0	0	porciigo
appraise	0	0	0	0	0	0	0	0	0	0	taksi
appreciable	0	0	0	0	0	0	0	0	0	0	estiminda
appreciation	0	0	0	0	1	0	1	0	0	1	aprezo
apprehend	0	0	0	1	0	0	0	0	0	0	ekkapti
apprehension	0	0	0	1	0	1	0	0	0	0	ektimo
apprehensive	0	1	0	1	0	1	0	0	0	0	maltrankvila
apprentice	0	0	0	0	0	0	0	0	0	1	metilernanto
apprenticeship	0	0	0	0	0	0	0	0	0	0	metilernado
approach	0	0	0	0	0	0	0	0	0	0	alproksimiĝo
approaching	0	1	0	0	0	0	0	0	0	0	alproksimiĝante
approbation	0	0	0	0	0	0	1	0	0	1	aprobo
appropriation	0	0	0	0	0	1	0	0	0	0	alproprigo
approval	0	0	0	0	0	0	1	0	0	0	aprobo
approve	0	0	0	0	1	0	1	0	0	1	aprobi
approving	0	0	0	0	0	0	1	0	0	0	aprobante
approximate	0	0	0	0	0	0	0	0	0	0	proksimuma
approximately	0	0	0	0	0	0	0	0	0	0	proksimume
approximating	0	0	0	0	0	0	0	0	0	0	proksimuma
approximation	0	0	0	0	0	0	0	0	0	0	proksimumado
appurtenances	0	0	0	0	0	0	0	0	0	0	apartenaĵoj
apron	0	0	0	0	0	0	0	0	0	0	antaŭtuko
apt	0	0	0	0	0	0	1	0	0	0	taŭga
aptitude	0	0	0	0	0	0	1	0	0	0	kapablo
aqua	0	0	0	0	0	0	0	0	0	0	akvo
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarino
aquarium	0	0	0	0	0	0	0	0	0	0	akvario
aquatic	0	0	0	0	0	0	0	0	0	0	akva
aqueduct	0	0	0	0	0	0	0	0	0	0	akvedukto
aqueous	0	0	0	0	0	0	0	0	0	0	akva
arable	0	0	0	0	0	0	0	0	0	0	kultivebla
arbiter	0	0	0	0	0	0	0	0	0	1	arbitro
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitraci
arbitration	0	1	0	0	0	0	0	0	0	0	arbitracio
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitrator
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arko
arcade	0	0	0	0	0	0	0	0	0	0	arkado
arch	0	0	0	0	0	0	0	0	0	0	arko
archaeological	0	0	0	0	0	0	0	0	0	0	arkeologiaj
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeologo
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologio
archaic	0	0	0	0	0	1	0	0	0	0	arkaika
archbishop	0	0	0	0	0	0	0	0	0	0	ĉefepiskopo
arched	0	0	0	0	0	0	0	0	0	0	arkigita
archer	0	0	0	0	0	0	0	0	0	0	pafarkisto
archery	0	0	0	0	0	0	0	0	0	0	arkpafado
archetype	0	0	0	0	0	0	0	0	0	0	arketipo
archipelago	0	0	0	0	0	0	0	0	0	0	insularo
architect	0	0	0	0	0	0	0	0	0	0	arkitekto
architecture	0	0	0	0	0	0	0	0	0	1	arkitekturo
archive	0	0	0	0	0	0	0	0	0	0	arkivo
arctic	0	0	0	0	0	0	0	0	0	0	arkta
ardent	0	1	0	0	1	0	1	0	0	0	arda
ardor	0	0	0	0	0	0	1	0	0	0	ardo
arduous	0	0	0	0	0	1	0	0	0	0	peniga
area	0	0	0	0	0	0	0	0	0	0	areo
arena	0	0	0	0	0	0	0	0	0	0	areno
areola	0	0	0	0	0	0	0	0	0	0	areolo
argent	0	0	0	0	0	0	0	0	0	0	arĝento
argue	1	0	0	0	0	1	0	0	0	0	argumenti
argument	1	0	0	0	0	1	0	0	0	0	argumento
argumentation	1	0	0	0	0	0	0	0	0	0	argumentado
argumentative	0	0	0	0	0	1	0	0	0	0	argumenta
arguments	1	0	0	0	0	0	0	0	0	0	argumentoj
arid	0	0	0	0	0	1	0	1	0	0	arida
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokratio
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrato
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokrata
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetiko
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	brako
armada	0	0	0	0	0	0	0	0	0	0	armado
armament	1	0	0	1	0	0	0	0	0	0	armilaro
armaments	0	0	0	1	0	1	0	0	0	0	armilaroj
armature	0	0	0	0	0	0	0	0	0	0	armaturo
armed	1	0	0	1	0	1	1	0	0	0	armita
armor	0	0	0	1	0	0	1	0	0	1	kiraso
armored	0	0	0	1	0	0	0	0	0	0	kirasita
armory	0	0	0	0	0	0	0	0	0	1	armilejo
arms	0	0	0	0	0	0	0	0	0	0	brakoj
army	0	0	0	0	0	0	0	0	0	0	armeo
aroma	0	0	0	0	0	0	1	0	0	0	aromo
arousal	0	0	0	0	0	0	0	0	0	0	ekscitiĝo
arouse	0	1	0	0	0	0	1	0	0	0	veki
arraignment	1	0	0	1	0	1	0	1	0	0	akuziĝo
arrange	0	0	0	0	0	0	0	0	0	0	aranĝi
arranged	0	0	0	0	0	0	0	0	0	0	aranĝis
arrangement	0	0	0	0	0	0	0	0	0	0	aranĝo
array	0	0	0	0	0	0	1	0	0	0	tabelo
arrears	0	0	0	0	0	1	0	0	0	0	prokrastoj
arrest	0	0	0	0	0	1	0	0	0	0	aresto
arrival	0	1	0	0	0	0	0	0	0	0	alveno
arrive	0	1	0	0	0	0	0	0	0	0	alveni
arrogance	0	0	0	0	0	1	0	0	0	0	aroganteco
arrogant	1	0	1	0	0	1	0	0	0	0	aroganta
arrow	0	0	0	0	0	0	0	0	0	0	sago
arsenal	0	0	0	0	0	0	0	0	0	0	arsenalo
arsenic	0	0	1	1	0	1	0	1	0	0	arseniko
arson	1	0	0	1	0	1	0	0	0	0	krimfajro
art	0	1	0	0	1	0	1	1	1	0	arto
artery	0	0	0	0	0	0	0	0	0	0	arterio
artful	0	0	0	0	0	0	0	0	0	0	arta
arthropod	0	0	0	0	0	0	0	0	0	0	artropodo
artichoke	0	0	0	0	0	0	0	0	0	0	artiŝoko
article	0	0	0	0	0	0	0	0	0	0	artikolo
articles	0	0	0	0	0	0	0	0	0	0	artikoloj
articulate	0	0	0	0	0	0	1	0	0	0	artiki
articulation	0	0	0	0	0	0	1	0	0	0	artikulacio
artifice	0	0	0	0	0	0	0	0	0	0	artifiko
artillery	0	0	0	1	0	1	0	0	0	0	artilerio
artisan	0	0	0	0	0	0	1	0	0	0	metiisto
artist	0	0	0	0	0	0	0	0	0	0	artisto
artiste	0	0	0	0	0	0	1	0	0	0	artisto
artistic	0	0	0	0	0	0	1	0	0	0	artaj
artists	0	0	0	0	0	0	0	0	0	0	artistoj
ascend	0	0	0	0	0	0	0	0	0	0	supreniri
ascendancy	0	0	0	0	0	0	1	0	0	0	eminenteco
ascension	0	0	0	0	0	0	0	0	0	0	supreniro
ascent	0	0	0	0	0	0	1	0	0	0	supreniro
ascertain	0	0	0	0	0	0	0	0	0	0	konstati
ascertained	0	0	0	0	0	0	0	0	0	0	konstatita
ascetic	0	0	0	0	0	0	0	0	0	0	asketo
ash	0	0	0	0	0	1	0	0	0	0	cindro
ashamed	0	0	1	0	0	1	0	1	0	0	hontas
ashes	0	0	0	0	0	1	0	1	0	0	cindroj
asleep	0	0	0	0	0	0	0	0	0	0	dormanta
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartamo
aspect	0	0	0	0	0	0	0	0	0	0	aspekto
aspects	0	0	0	0	0	0	0	0	0	0	aspektoj
asphalt	0	0	0	0	0	0	0	0	0	0	asfalto
aspiration	0	1	0	0	1	0	1	0	1	1	aspiro
aspire	0	1	0	0	1	0	1	0	0	0	aspiras
aspiring	0	1	0	0	1	0	1	0	0	1	aspirante
ass	0	0	0	0	0	1	0	0	0	0	azeno
assail	1	0	0	1	0	1	0	0	1	0	ataki
assailant	1	0	0	1	0	1	0	1	0	0	atakanto
assassin	1	0	0	1	0	1	0	1	0	0	murdisto
assassinate	1	0	0	1	0	1	0	0	0	0	murdi
assassination	1	0	0	1	0	1	0	1	0	0	murdo
assault	1	0	0	1	0	1	0	0	0	0	sturmo
assay	0	0	0	0	0	0	0	0	0	0	provo
assemblage	0	0	0	0	0	0	0	0	0	0	kunigo
assemble	0	0	0	0	0	0	0	0	0	0	kunveni
assembled	0	0	0	0	0	0	0	0	0	0	kunvenis
assembly	0	0	0	0	0	0	1	0	0	1	Asembleo
assent	0	0	0	0	0	0	1	0	0	0	konsento
assert	0	0	0	0	0	0	0	0	0	0	aserti
asserting	0	0	0	0	0	0	1	0	0	1	asertante
assertion	0	0	0	0	0	0	0	0	0	0	aserto
assess	0	0	0	0	0	0	0	0	0	0	taksi
assessment	0	0	0	0	0	0	0	0	1	1	takso
assessor	0	0	0	0	0	0	0	0	0	1	asesoro
assets	0	0	0	0	0	0	1	0	0	0	aktivoj
asshole	1	0	1	0	0	1	0	0	0	0	pugo
assign	0	0	0	0	0	0	0	0	0	0	asigni
assignee	0	0	0	0	0	0	0	0	0	1	asignito
assignment	0	0	0	0	0	0	0	0	0	0	tasko
assimilate	0	0	0	0	0	0	0	0	0	0	asimili
assimilation	0	0	0	0	0	0	0	0	0	0	asimilado
assist	0	0	0	0	0	0	1	0	0	1	helpi
assistance	0	0	0	0	0	0	1	0	0	0	helpo
assistant	0	0	0	0	0	0	0	0	0	0	asistanto
associate	0	0	0	0	0	0	1	0	0	1	asociita
association	0	0	0	0	0	0	0	0	0	1	asocio
assorted	0	0	0	0	0	0	0	0	0	0	diversaj
assortment	0	0	0	0	0	0	0	0	0	0	sortimento
assuage	0	0	0	0	0	0	1	0	0	0	mildigi
assumed	0	0	0	0	0	0	0	0	0	0	supozis
assuming	0	0	0	0	0	0	0	0	0	0	supozante
assumption	0	0	0	0	0	0	0	0	0	0	supozo
assurance	0	0	0	0	0	0	1	0	0	1	certigo
assure	0	0	0	0	0	0	0	0	0	1	certigi
assured	0	0	0	0	0	0	1	0	0	1	certigis
assuredly	0	0	0	0	0	0	0	0	0	1	certe
asterisk	0	0	0	0	0	0	0	0	0	0	asterisko
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidoj
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismo
astonishingly	0	0	0	0	0	0	1	0	1	0	mirige
astonishment	0	0	0	0	1	0	1	0	1	0	miro
astral	0	0	0	0	0	0	0	0	0	0	astrala
astray	0	0	0	1	0	1	0	0	0	0	erarvagis
astringent	0	0	0	0	0	1	0	0	0	0	adstringa
astrologer	0	1	0	0	0	0	1	0	0	0	astrologo
astrology	0	0	0	0	0	0	0	0	0	0	astrologio
astronaut	0	0	0	0	0	0	1	0	0	0	astronaŭto
astronomer	0	1	0	0	0	0	1	0	0	0	astronomo
astronomy	0	0	0	0	0	0	0	0	0	0	astronomio
astute	0	0	0	0	0	0	1	0	0	0	sagaca
asunder	0	0	0	0	0	0	0	0	0	0	disrompi
asylum	0	0	0	1	0	1	0	0	0	0	azilon
asymmetric	0	0	0	0	0	0	0	0	0	0	nesimetria
asymmetry	0	0	1	0	0	0	0	0	0	0	malsimetrio
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptota
atelier	0	0	0	0	0	0	0	0	0	0	ateliero
atheism	0	0	0	0	0	1	0	0	0	0	ateismo
atheistic	0	0	0	0	0	0	0	0	0	0	ateisto
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerozo
athlete	0	0	0	0	0	0	1	0	0	0	atleto
athletic	0	0	0	0	0	0	1	0	0	0	Atleta
athleticism	0	0	0	0	0	0	0	0	0	0	atletikismo
athletics	0	0	0	0	0	0	0	0	0	0	Atletiko
atlas	0	0	0	0	0	0	0	0	0	0	atlaso
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfero
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfera
atoll	0	0	0	0	0	0	0	0	0	0	atolo
atom	0	0	0	0	0	0	1	0	0	0	atomo
atomic	0	0	0	0	0	0	0	0	0	0	atoma
atone	0	1	0	0	1	0	1	0	0	1	pekliberigi
atonement	0	0	0	0	0	0	1	0	0	0	pekliberigo
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	terura
atrocity	1	0	1	1	0	1	0	1	0	0	abomenaĵo
atrophy	0	0	1	1	0	1	0	1	0	0	atrofio
attach	0	0	0	0	0	0	0	0	0	0	alfiksi
attachment	0	0	0	0	0	0	1	0	0	0	alligiteco
attack	1	0	0	1	0	1	0	0	0	0	ataki
attacking	1	0	1	1	0	1	0	1	1	0	atakante
attain	0	0	0	0	0	0	0	0	0	0	atingi
attainable	0	1	0	0	0	0	1	0	0	0	atingebla
attainment	0	0	0	0	0	0	1	0	0	0	atingo
attempt	0	1	0	0	0	0	0	0	0	0	provo
attendance	0	1	0	0	0	0	0	0	0	0	ĉeesto
attendant	0	0	0	0	0	0	1	0	0	1	deĵoranto
attention	0	0	0	0	0	0	1	0	0	0	atenton
attentive	0	0	0	0	0	0	1	0	0	1	atenta
attenuate	0	0	0	0	0	0	0	0	0	0	mildigi
attenuated	0	0	0	0	0	1	0	0	0	0	mildigita
attenuation	0	0	0	0	0	1	0	1	0	0	mildigo
attest	0	0	0	0	0	0	1	0	0	1	atesti
attestation	0	0	0	0	0	0	0	0	0	1	atesto
attic	0	0	0	0	0	0	0	0	0	0	subtegmento
attire	0	0	0	0	0	0	0	0	0	0	vesto
attitude	0	0	0	0	0	0	0	0	0	0	sinteno
attorney	1	0	0	1	0	0	1	0	0	1	advokato
attraction	0	0	0	0	0	0	1	0	0	0	altiro
attractiveness	0	0	0	0	0	0	1	0	0	0	allogeco
attributable	0	0	0	0	0	0	0	0	0	0	atribuebla
attribute	0	0	0	0	0	0	0	0	0	0	atributo
attribution	0	0	0	0	0	0	0	0	0	0	atribuo
attrition	0	0	0	0	0	0	0	0	0	0	eluziĝo
auburn	0	0	0	0	0	0	0	0	0	0	kaŝtanbruna
auction	0	1	0	0	0	0	0	0	0	0	aŭkcio
auctioneer	0	0	0	0	0	0	0	0	0	0	aŭkciisto
audacious	0	0	0	0	0	0	0	0	0	0	aŭdaca
audacity	0	0	0	0	0	1	0	0	0	0	aŭdaco
audible	0	0	0	0	0	0	0	0	0	0	aŭdebla
audience	0	1	0	0	0	0	0	0	0	0	publiko
audit	0	0	0	0	0	0	0	0	0	0	revizio
audition	0	0	0	0	0	0	0	0	0	0	aŭdicio
auditor	0	0	0	1	0	0	0	0	0	1	revizoro
auditorium	0	0	0	0	0	0	0	0	0	0	aŭditorio
auditory	0	0	0	0	0	0	0	0	0	0	aŭda
aught	0	0	0	0	0	0	0	0	0	0	io
augment	0	0	0	0	0	0	1	0	0	0	plifortigi
augmentation	0	0	0	0	0	0	0	0	0	0	pliigo
august	0	0	0	0	0	0	1	0	0	0	augusto
aunt	0	0	0	0	0	0	1	0	0	1	onklino
aura	0	0	0	0	0	0	1	0	0	0	aŭro
aurora	0	0	0	0	0	0	0	0	0	0	aŭroro
auspices	0	0	0	0	0	0	0	0	0	0	aŭspicioj
auspicious	0	1	0	0	1	0	1	0	0	0	aŭspicia
austere	0	0	0	1	0	1	0	1	0	0	severa
austerity	0	0	0	0	0	1	0	0	0	0	severeco
authentic	0	0	0	0	1	0	1	0	0	1	aŭtentika
authenticate	0	0	0	0	0	0	0	0	0	1	aŭtentikigi
authentication	0	0	0	0	0	0	0	0	0	1	aŭtentikigo
authenticity	0	0	0	0	0	0	1	0	0	1	aŭtentikeco
author	0	0	0	0	0	0	1	0	0	1	aŭtoro
authoritative	0	0	0	0	0	0	1	0	0	1	aŭtoritata
authority	0	0	0	0	0	0	1	0	0	1	aŭtoritato
authorization	0	0	0	0	0	0	1	0	0	1	rajtigo
authorize	0	0	0	0	0	0	0	0	0	1	permesi
authorized	0	0	0	0	0	0	1	0	0	0	rajtigita
authorship	0	0	0	0	0	0	0	0	0	0	aŭtoreco
auto	0	0	0	0	0	0	0	0	0	0	aŭtomate
autobiography	0	0	0	0	0	0	0	0	0	0	aŭtobiografio
autocratic	0	0	0	0	0	1	0	0	0	0	aŭtokrateca
autograph	0	0	0	0	0	0	0	0	0	0	aŭtografo
automatic	0	0	0	0	0	0	0	0	0	1	aŭtomata
automobile	0	0	0	0	0	0	0	0	0	0	aŭtomobilo
autonomy	0	0	0	0	0	0	0	0	0	0	aŭtonomeco
autopsy	0	0	1	1	0	1	0	1	0	0	nekropsio
autumn	0	0	0	0	0	0	0	0	0	0	aŭtuno
auxiliary	0	0	0	0	0	0	0	0	0	0	helpa
avail	0	0	0	0	0	0	0	0	0	0	profiti
avalanche	0	0	0	1	0	1	0	1	1	0	lavango
avarice	1	0	1	0	0	1	0	0	0	0	avareco
avatar	0	0	0	0	0	0	1	0	0	0	avataro
avenger	1	0	0	0	0	1	0	0	0	0	venĝanto
avenue	0	0	0	0	0	0	0	0	0	0	avenuo
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	averaĝa
averse	1	0	1	1	0	1	0	0	0	0	malfavora
aversion	1	0	1	1	0	1	0	0	0	0	malemo
avert	0	0	0	0	0	0	0	0	0	0	deturni
aviary	0	0	0	0	0	0	0	0	0	0	birdejo
aviation	0	0	0	0	0	0	0	0	0	0	aviado
aviator	0	0	0	0	0	0	0	0	0	0	aviadisto
avid	0	0	0	0	0	0	0	0	0	0	fervora
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	eviti
avoidance	0	0	0	1	0	1	0	0	0	0	evitado
avoiding	0	0	0	1	0	0	0	0	0	0	evitante
await	0	1	0	0	0	0	0	0	0	0	atendu
awake	0	0	0	0	0	0	0	0	0	0	veka
awaken	0	0	0	0	0	0	0	0	0	0	veki
award	0	1	0	0	1	0	1	0	1	1	premio
awe	0	0	0	0	0	0	0	0	0	0	respekto
awful	1	0	1	1	0	1	0	1	0	0	terura
awkwardness	0	0	1	0	0	1	0	0	0	0	mallerteco
awning	0	0	0	0	0	0	0	0	0	0	markizino
