English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovenian Word
amplitude	0	0	0	0	0	0	0	0	0	0	amplituda
amply	0	0	0	0	0	0	0	0	0	0	izdatno
amputation	0	0	0	0	0	0	0	0	0	0	amputacija
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	zabavati
amused	0	0	0	0	1	0	1	0	0	0	zabaval
amusement	0	0	0	0	1	0	1	0	0	0	zabava
amusing	0	0	0	0	1	0	1	0	0	0	zabavno
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezija
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetik
anal	0	0	0	0	0	1	0	0	0	0	analni
analgesic	0	0	0	0	0	0	0	0	0	0	analgetik
analogous	0	0	0	0	0	0	0	0	0	0	analogno
analogue	0	0	0	0	0	0	0	0	0	0	analogni
analogy	0	0	0	0	0	0	0	0	0	0	analogija
analysis	0	0	0	0	0	0	0	0	0	0	analizo
analyst	0	1	0	0	0	0	1	0	0	1	analitik
analytic	0	0	0	0	0	0	0	0	0	0	analitično
analyze	0	0	0	0	0	0	0	0	0	0	analizirati
analyzer	0	0	0	0	0	0	0	0	0	0	analizator
anarchism	1	0	0	1	0	1	0	0	0	0	anarhizem
anarchist	1	0	0	1	0	1	0	0	0	0	anarhist
anarchy	1	0	0	1	0	1	0	0	0	0	anarhija
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoza
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomski
anatomy	0	0	0	0	0	0	0	0	0	0	anatomija
ancestor	0	0	0	0	0	0	0	0	0	0	prednik
ancestral	0	0	0	0	0	0	0	0	0	1	prednikov
ancestry	0	0	0	0	0	0	0	0	0	0	predniki
anchor	0	0	0	0	0	0	1	0	0	0	sidro
anchorage	0	0	0	0	0	0	1	1	0	0	sidrišče
ancient	0	0	0	0	0	1	0	0	0	0	starodavni
ancillary	0	0	0	0	0	0	0	0	0	0	Pomožni
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	na novo
angel	0	1	0	0	1	0	1	0	1	1	angel
angelic	0	0	0	0	1	0	1	0	0	1	angelski
anger	1	0	0	0	0	1	0	0	0	0	jeza
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografija
angle	0	0	0	0	0	0	0	0	0	0	kota
angling	0	1	0	0	0	1	0	0	0	0	ribištvo
angry	1	0	1	0	0	1	0	0	0	0	jezen
anguish	1	0	0	1	0	1	0	1	0	0	bojazen
angular	0	0	0	0	0	0	0	0	0	0	kotni
anhydrous	0	0	0	0	0	0	0	0	0	0	brezvodni
animal	0	0	0	0	0	0	0	0	0	0	žival
animate	0	0	0	0	0	0	1	0	0	0	animirati
animated	0	0	0	0	1	0	1	0	0	0	animirani
animation	0	0	0	0	0	0	0	0	0	0	animacija
animosity	1	0	1	1	0	1	0	1	0	0	sovražnost
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	gleženj
annals	0	0	0	0	0	0	0	0	0	0	anali
annex	0	0	0	0	0	0	0	0	0	0	priloga
annexation	0	0	0	0	0	0	0	0	0	0	priključitev
annexe	0	0	0	0	0	0	0	0	0	0	aneks
annihilate	1	0	0	1	0	1	0	0	0	0	izničiti
annihilated	1	0	0	1	0	1	0	1	0	0	izničen
annihilation	1	0	0	1	0	1	0	1	0	0	izničenje
annotate	0	0	0	0	0	0	0	0	0	0	komentirati
annotation	0	0	0	0	0	0	0	0	0	0	opomba
announce	0	0	0	0	0	0	0	0	0	0	napovedati
announcement	0	1	0	0	0	0	0	0	0	0	obvestilo
annoy	1	0	1	0	0	1	0	0	0	0	nagajati
annoyance	1	0	1	0	0	1	0	0	0	0	sitnost
annoying	1	0	0	0	0	1	0	0	0	0	nadležen
annuity	0	0	0	0	0	0	0	0	0	0	renta
annul	0	0	0	0	0	1	0	0	0	0	razveljaviti
annular	0	0	0	0	0	0	0	0	0	0	obročastega
annulment	0	0	0	0	0	1	0	1	0	0	razveljavitev
annulus	0	0	0	0	0	0	0	0	0	0	obroček
anointing	0	0	0	0	0	0	0	0	0	0	maziljenje
anomalous	0	0	0	0	0	0	0	0	0	0	anomalen
anomaly	0	0	0	1	0	1	0	0	1	0	anomalija
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonimen
answer	0	0	0	0	0	0	0	0	0	0	odgovor
answerable	0	0	0	0	0	0	0	0	0	1	odgovoren
answering	0	0	0	0	0	0	0	0	0	0	odgovarjanje
ant	0	0	0	0	0	0	0	0	0	0	Mravlja
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizem
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistično
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	predhodnik
antelope	0	0	0	0	0	0	0	0	0	0	antilopa
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	spredaj
anthem	0	0	0	0	0	0	0	0	0	0	himna
anthology	0	0	0	0	0	0	0	0	0	0	zbornik
anthrax	0	0	1	1	0	1	0	1	0	0	antraks
anthropology	0	0	0	0	0	0	0	0	0	0	antropologija
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotiki
antichrist	1	0	1	1	0	1	0	0	0	0	antikrist
anticipation	0	1	0	0	0	0	0	0	0	0	pričakovanje
anticipatory	0	1	0	0	0	0	0	0	0	0	predvidevanje
antidote	0	1	0	0	0	0	1	0	0	1	protistrup
antifungal	0	0	0	0	0	0	1	0	0	1	protiglivično
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipatija
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvariat
antiquated	0	0	0	0	0	1	0	0	0	0	zastarel
antique	0	0	0	0	0	0	1	0	0	0	starinsko
antiquity	0	0	0	0	0	0	0	0	0	0	antika
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisocialno
antithesis	1	0	0	0	0	1	0	0	0	0	antiteza
antithetical	0	0	0	0	0	0	0	0	0	0	antitetično
antiviral	0	0	0	0	0	0	0	0	0	0	protivirusno
antler	0	0	0	0	0	0	0	0	0	0	rogovje
anvil	0	0	0	0	0	0	0	0	0	0	nakovalo
anxiety	1	1	0	1	0	1	0	1	0	0	anksioznost
anxious	0	1	0	1	0	1	0	0	0	0	zaskrbljen
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	hitro
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	stanovanje
apathetic	0	0	0	0	0	1	0	1	0	0	apatičen
apathy	0	0	0	0	0	1	0	1	0	0	apatija
ape	0	0	0	0	0	0	0	0	0	0	opica
aperture	0	0	0	0	0	0	0	0	0	0	zaslonka
apex	0	0	0	0	0	0	0	0	0	0	vrh
aphid	0	0	1	0	0	1	0	0	0	0	listna uš
apiece	0	0	0	0	0	0	0	0	0	0	košček
aplomb	0	0	0	0	0	0	1	0	0	0	samozavest
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptično
apologetic	0	0	0	0	0	0	1	0	0	1	opravičujoče
apologist	0	0	0	0	0	0	0	0	0	0	opravičevalec
apologize	0	0	0	0	0	0	1	1	0	1	opraviči se
apology	0	0	0	0	0	0	1	0	0	0	opravičilo
apostasy	0	0	0	0	0	0	0	0	0	0	odpadništvo
apostate	0	0	0	0	0	0	0	0	0	0	odpadnik
apostle	0	0	0	0	0	0	1	0	0	1	apostol
apostolic	0	0	0	0	0	0	0	0	0	1	apostolski
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	grozljivo
apparatus	0	0	0	0	0	0	0	0	0	0	aparat
apparel	0	0	0	0	0	0	0	0	0	0	oblačila
apparently	0	0	0	0	0	0	0	0	0	0	očitno
apparition	0	0	0	1	0	0	0	0	1	0	prikazen
appeal	0	1	0	0	0	0	0	0	0	0	pritožba
appearance	0	0	0	0	0	0	0	0	0	0	videz
appease	0	0	0	0	0	0	0	0	0	0	pomiriti
appellant	0	0	0	0	0	0	0	0	0	0	pritožnik
append	0	0	0	0	0	0	0	0	0	0	priložiti
appendage	0	0	0	0	0	0	0	0	0	0	privesek
appendicitis	0	0	0	1	0	1	0	1	0	0	vnetje slepiča
appendix	0	0	0	0	0	0	0	0	0	0	slepič
appetite	0	0	0	0	0	0	0	0	0	0	apetit
appetizer	0	0	0	0	0	0	0	0	0	0	predjed
applause	0	0	0	0	1	0	1	0	1	1	aplavz
apple	0	0	0	0	0	0	0	0	0	0	jabolko
appliance	0	0	0	0	0	0	0	0	0	0	naprava
appliances	0	0	0	0	0	0	0	0	0	0	aparati
applicability	0	0	0	0	0	0	0	0	0	0	uporabnost
applicable	0	0	0	0	0	0	0	0	0	0	primerno
applicant	0	1	0	0	0	0	0	0	0	0	prijavitelj
application	0	0	0	0	0	0	0	0	0	0	aplikacija
apply	0	0	0	0	0	0	0	0	0	0	uporabiti
appoint	0	0	0	0	0	0	0	0	0	0	imenovati
appointment	0	0	0	0	0	0	0	0	0	0	imenovanje
appointments	0	0	0	0	0	0	0	0	0	0	imenovanja
apportion	0	0	0	0	0	0	0	0	0	0	razdelitev
apportionment	0	0	0	0	0	0	0	0	0	0	porazdelitev
appraise	0	0	0	0	0	0	0	0	0	0	oceniti
appreciable	0	0	0	0	0	0	0	0	0	0	opazno
appreciation	0	0	0	0	1	0	1	0	0	1	spoštovanje
apprehend	0	0	0	1	0	0	0	0	0	0	prijeti
apprehension	0	0	0	1	0	1	0	0	0	0	prijetje
apprehensive	0	1	0	1	0	1	0	0	0	0	prestrašen
apprentice	0	0	0	0	0	0	0	0	0	1	vajenec
apprenticeship	0	0	0	0	0	0	0	0	0	0	vajeništvo
approach	0	0	0	0	0	0	0	0	0	0	pristop
approaching	0	1	0	0	0	0	0	0	0	0	približuje
approbation	0	0	0	0	0	0	1	0	0	1	odobritev
appropriation	0	0	0	0	0	1	0	0	0	0	prilastitev
approval	0	0	0	0	0	0	1	0	0	0	odobritev
approve	0	0	0	0	1	0	1	0	0	1	odobriti
approving	0	0	0	0	0	0	1	0	0	0	odobravanje
approximate	0	0	0	0	0	0	0	0	0	0	približno
approximately	0	0	0	0	0	0	0	0	0	0	približno
approximating	0	0	0	0	0	0	0	0	0	0	približevanje
approximation	0	0	0	0	0	0	0	0	0	0	približek
appurtenances	0	0	0	0	0	0	0	0	0	0	pritikline
apron	0	0	0	0	0	0	0	0	0	0	predpasnik
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	sposobnost
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvarij
aquatic	0	0	0	0	0	0	0	0	0	0	vodni
aqueduct	0	0	0	0	0	0	0	0	0	0	akvadukt
aqueous	0	0	0	0	0	0	0	0	0	0	vodni
arable	0	0	0	0	0	0	0	0	0	0	obdelovalna
arbiter	0	0	0	0	0	0	0	0	0	1	razsodnik
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrirati
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraža
arbitrator	0	0	0	0	0	0	0	0	0	1	arbiter
arbor	0	0	0	0	0	0	0	0	0	0	vrtna uta
arc	0	0	0	0	0	0	0	0	0	0	lok
arcade	0	0	0	0	0	0	0	0	0	0	arkada
arch	0	0	0	0	0	0	0	0	0	0	arh
archaeological	0	0	0	0	0	0	0	0	0	0	arheološkega
archaeologist	0	0	0	0	0	0	0	0	0	0	arheolog
archaeology	0	1	0	0	0	0	1	0	0	0	arheologija
archaic	0	0	0	0	0	1	0	0	0	0	arhaično
archbishop	0	0	0	0	0	0	0	0	0	0	nadškof
arched	0	0	0	0	0	0	0	0	0	0	obokan
archer	0	0	0	0	0	0	0	0	0	0	lokostrelec
archery	0	0	0	0	0	0	0	0	0	0	lokostrelstvo
archetype	0	0	0	0	0	0	0	0	0	0	arhetip
archipelago	0	0	0	0	0	0	0	0	0	0	arhipelag
architect	0	0	0	0	0	0	0	0	0	0	arhitekt
architecture	0	0	0	0	0	0	0	0	0	1	arhitektura
archive	0	0	0	0	0	0	0	0	0	0	arhiv
arctic	0	0	0	0	0	0	0	0	0	0	arktika
ardent	0	1	0	0	1	0	1	0	0	0	goreč
ardor	0	0	0	0	0	0	1	0	0	0	gorečnost
arduous	0	0	0	0	0	1	0	0	0	0	naporen
area	0	0	0	0	0	0	0	0	0	0	območje
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	srebrna
argue	1	0	0	0	0	1	0	0	0	0	trditi
argument	1	0	0	0	0	1	0	0	0	0	prepir
argumentation	1	0	0	0	0	0	0	0	0	0	argumentacijo
argumentative	0	0	0	0	0	1	0	0	0	0	argumentiran
arguments	1	0	0	0	0	0	0	0	0	0	argumenti
arid	0	0	0	0	0	1	0	1	0	0	suh
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokracija
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratski
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	roka
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	oborožitev
armaments	0	0	0	1	0	1	0	0	0	0	oborožitev
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	oborožen
armor	0	0	0	1	0	0	1	0	0	1	oklep
armored	0	0	0	1	0	0	0	0	0	0	oklepno
armory	0	0	0	0	0	0	0	0	0	1	orožarna
arms	0	0	0	0	0	0	0	0	0	0	roke
army	0	0	0	0	0	0	0	0	0	0	vojska
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	vzburjenje
arouse	0	1	0	0	0	0	1	0	0	0	vzbuditi
arraignment	1	0	0	1	0	1	0	1	0	0	obtožba
arrange	0	0	0	0	0	0	0	0	0	0	urediti
arranged	0	0	0	0	0	0	0	0	0	0	urejeno
arrangement	0	0	0	0	0	0	0	0	0	0	ureditev
array	0	0	0	0	0	0	1	0	0	0	niz
arrears	0	0	0	0	0	1	0	0	0	0	zaostanki
arrest	0	0	0	0	0	1	0	0	0	0	aretirati
arrival	0	1	0	0	0	0	0	0	0	0	prihod
arrive	0	1	0	0	0	0	0	0	0	0	prispeti
arrogance	0	0	0	0	0	1	0	0	0	0	aroganca
arrogant	1	0	1	0	0	1	0	0	0	0	aroganten
arrow	0	0	0	0	0	0	0	0	0	0	puščica
arsenal	0	0	0	0	0	0	0	0	0	0	arzenal
arsenic	0	0	1	1	0	1	0	1	0	0	arzen
arson	1	0	0	1	0	1	0	0	0	0	požig
art	0	1	0	0	1	0	1	1	1	0	umetnost
artery	0	0	0	0	0	0	0	0	0	0	arterija
artful	0	0	0	0	0	0	0	0	0	0	umetelno
arthropod	0	0	0	0	0	0	0	0	0	0	členonožca
artichoke	0	0	0	0	0	0	0	0	0	0	artičoke
article	0	0	0	0	0	0	0	0	0	0	Članek
articles	0	0	0	0	0	0	0	0	0	0	članki
articulate	0	0	0	0	0	0	1	0	0	0	artikulirati
articulation	0	0	0	0	0	0	1	0	0	0	artikulacija
artifice	0	0	0	0	0	0	0	0	0	0	umetnost
artillery	0	0	0	1	0	1	0	0	0	0	topništvo
artisan	0	0	0	0	0	0	1	0	0	0	obrtnik
artist	0	0	0	0	0	0	0	0	0	0	umetnik
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	umetniški
artists	0	0	0	0	0	0	0	0	0	0	umetniki
ascend	0	0	0	0	0	0	0	0	0	0	povzpeti se
ascendancy	0	0	0	0	0	0	1	0	0	0	vzpon
ascension	0	0	0	0	0	0	0	0	0	0	vnebovzetje
ascent	0	0	0	0	0	0	1	0	0	0	vzpon
ascertain	0	0	0	0	0	0	0	0	0	0	ugotoviti
ascertained	0	0	0	0	0	0	0	0	0	0	ugotovljeno
ascetic	0	0	0	0	0	0	0	0	0	0	asketski
ash	0	0	0	0	0	1	0	0	0	0	pepel
ashamed	0	0	1	0	0	1	0	1	0	0	sramovati se
ashes	0	0	0	0	0	1	0	1	0	0	pepel
asleep	0	0	0	0	0	0	0	0	0	0	spati
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	vidik
aspects	0	0	0	0	0	0	0	0	0	0	vidike
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiracija
aspire	0	1	0	0	1	0	1	0	0	0	težiti
aspiring	0	1	0	0	1	0	1	0	0	1	ambiciozen
ass	0	0	0	0	0	1	0	0	0	0	rit
assail	1	0	0	1	0	1	0	0	1	0	napad
assailant	1	0	0	1	0	1	0	1	0	0	napadalec
assassin	1	0	0	1	0	1	0	1	0	0	morilec
assassinate	1	0	0	1	0	1	0	0	0	0	atentat
assassination	1	0	0	1	0	1	0	1	0	0	atentat
assault	1	0	0	1	0	1	0	0	0	0	napad
assay	0	0	0	0	0	0	0	0	0	0	esej
assemblage	0	0	0	0	0	0	0	0	0	0	montaža
assemble	0	0	0	0	0	0	0	0	0	0	sestaviti
assembled	0	0	0	0	0	0	0	0	0	0	sestavljeno
assembly	0	0	0	0	0	0	1	0	0	1	montaža
assent	0	0	0	0	0	0	1	0	0	0	privolitev
assert	0	0	0	0	0	0	0	0	0	0	trditi
asserting	0	0	0	0	0	0	1	0	0	1	uveljavljanje
assertion	0	0	0	0	0	0	0	0	0	0	trditev
assess	0	0	0	0	0	0	0	0	0	0	oceniti
assessment	0	0	0	0	0	0	0	0	1	1	ocenjevanje
assessor	0	0	0	0	0	0	0	0	0	1	ocenjevalec
assets	0	0	0	0	0	0	1	0	0	0	sredstev
asshole	1	0	1	0	0	1	0	0	0	0	kreten
assign	0	0	0	0	0	0	0	0	0	0	dodeliti
assignee	0	0	0	0	0	0	0	0	0	1	prejemnik
assignment	0	0	0	0	0	0	0	0	0	0	dodelitev
assimilate	0	0	0	0	0	0	0	0	0	0	asimilirati
assimilation	0	0	0	0	0	0	0	0	0	0	asimilacija
assist	0	0	0	0	0	0	1	0	0	1	pomoč
assistance	0	0	0	0	0	0	1	0	0	0	pomoč
assistant	0	0	0	0	0	0	0	0	0	0	pomočnik
associate	0	0	0	0	0	0	1	0	0	1	sodelavec
association	0	0	0	0	0	0	0	0	0	1	združenje
assorted	0	0	0	0	0	0	0	0	0	0	sortirano
assortment	0	0	0	0	0	0	0	0	0	0	sortiment
assuage	0	0	0	0	0	0	1	0	0	0	pomiritev
assumed	0	0	0	0	0	0	0	0	0	0	domnevno
assuming	0	0	0	0	0	0	0	0	0	0	ob predpostavki
assumption	0	0	0	0	0	0	0	0	0	0	predpostavka
assurance	0	0	0	0	0	0	1	0	0	1	zagotovilo
assure	0	0	0	0	0	0	0	0	0	1	zagotavljati
assured	0	0	0	0	0	0	1	0	0	1	zagotovljeno
assuredly	0	0	0	0	0	0	0	0	0	1	zagotovo
asterisk	0	0	0	0	0	0	0	0	0	0	zvezdica
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidi
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizem
astonishingly	0	0	0	0	0	0	1	0	1	0	osupljivo
astonishment	0	0	0	0	1	0	1	0	1	0	začudenje
astral	0	0	0	0	0	0	0	0	0	0	astralno
astray	0	0	0	1	0	1	0	0	0	0	zablodeti
astringent	0	0	0	0	0	1	0	0	0	0	adstrigentno
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologija
astronaut	0	0	0	0	0	0	1	0	0	0	astronavt
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomija
astute	0	0	0	0	0	0	1	0	0	0	pronicljiv
asunder	0	0	0	0	0	0	0	0	0	0	ločiti
asylum	0	0	0	1	0	1	0	0	0	0	azil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetrična
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetrija
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotično
atelier	0	0	0	0	0	0	0	0	0	0	atelje
atheism	0	0	0	0	0	1	0	0	0	0	ateizem
atheistic	0	0	0	0	0	0	0	0	0	0	ateistični
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroza
athlete	0	0	0	0	0	0	1	0	0	0	športnik
athletic	0	0	0	0	0	0	1	0	0	0	atletski
athleticism	0	0	0	0	0	0	0	0	0	0	atletizem
athletics	0	0	0	0	0	0	0	0	0	0	atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	vzdušje
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferski
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomsko
atone	0	1	0	0	1	0	1	0	0	1	odkupiti se
atonement	0	0	0	0	0	0	1	0	0	0	pokora
atrium	0	0	0	0	0	0	0	0	0	0	atrij
atrocious	1	0	1	0	0	1	0	0	0	0	grozno
atrocity	1	0	1	1	0	1	0	1	0	0	grozodejstvo
atrophy	0	0	1	1	0	1	0	1	0	0	atrofija
attach	0	0	0	0	0	0	0	0	0	0	priložiti
attachment	0	0	0	0	0	0	1	0	0	0	Priponka
attack	1	0	0	1	0	1	0	0	0	0	napad
attacking	1	0	1	1	0	1	0	1	1	0	napadajoč
attain	0	0	0	0	0	0	0	0	0	0	doseči
attainable	0	1	0	0	0	0	1	0	0	0	dosegljiv
attainment	0	0	0	0	0	0	1	0	0	0	dosežek
attempt	0	1	0	0	0	0	0	0	0	0	poskus
attendance	0	1	0	0	0	0	0	0	0	0	prisotnost
attendant	0	0	0	0	0	0	1	0	0	1	spremljevalec
attention	0	0	0	0	0	0	1	0	0	0	pozornost
attentive	0	0	0	0	0	0	1	0	0	1	pozoren
attenuate	0	0	0	0	0	0	0	0	0	0	oslabiti
attenuated	0	0	0	0	0	1	0	0	0	0	oslabljena
attenuation	0	0	0	0	0	1	0	1	0	0	slabljenje
attest	0	0	0	0	0	0	1	0	0	1	potrditi
attestation	0	0	0	0	0	0	0	0	0	1	atestiranje
attic	0	0	0	0	0	0	0	0	0	0	podstrešje
attire	0	0	0	0	0	0	0	0	0	0	Obleka
attitude	0	0	0	0	0	0	0	0	0	0	odnos
attorney	1	0	0	1	0	0	1	0	0	1	odvetnik
attraction	0	0	0	0	0	0	1	0	0	0	privlačnost
attractiveness	0	0	0	0	0	0	1	0	0	0	privlačnost
attributable	0	0	0	0	0	0	0	0	0	0	pripisati
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	pripisovanje
attrition	0	0	0	0	0	0	0	0	0	0	izčrpanost
auburn	0	0	0	0	0	0	0	0	0	0	kostanjeva
auction	0	1	0	0	0	0	0	0	0	0	dražba
auctioneer	0	0	0	0	0	0	0	0	0	0	dražitelj
audacious	0	0	0	0	0	0	0	0	0	0	drzen
audacity	0	0	0	0	0	1	0	0	0	0	drznost
audible	0	0	0	0	0	0	0	0	0	0	slišno
audience	0	1	0	0	0	0	0	0	0	0	občinstvo
audit	0	0	0	0	0	0	0	0	0	0	revizija
audition	0	0	0	0	0	0	0	0	0	0	avdicija
auditor	0	0	0	1	0	0	0	0	0	1	revizor
auditorium	0	0	0	0	0	0	0	0	0	0	avditorij
auditory	0	0	0	0	0	0	0	0	0	0	slušni
aught	0	0	0	0	0	0	0	0	0	0	karkoli
augment	0	0	0	0	0	0	1	0	0	0	povečati
augmentation	0	0	0	0	0	0	0	0	0	0	povečanje
august	0	0	0	0	0	0	1	0	0	0	avgusta
aunt	0	0	0	0	0	0	1	0	0	1	teta
aura	0	0	0	0	0	0	1	0	0	0	avra
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	okrilje
auspicious	0	1	0	0	1	0	1	0	0	0	ugodno
austere	0	0	0	1	0	1	0	1	0	0	strog
austerity	0	0	0	0	0	1	0	0	0	0	varčevanje
authentic	0	0	0	0	1	0	1	0	0	1	verodostojno
authenticate	0	0	0	0	0	0	0	0	0	1	overiti
authentication	0	0	0	0	0	0	0	0	0	1	avtentikacija
authenticity	0	0	0	0	0	0	1	0	0	1	pristnost
author	0	0	0	0	0	0	1	0	0	1	avtor
authoritative	0	0	0	0	0	0	1	0	0	1	avtoritativno
authority	0	0	0	0	0	0	1	0	0	1	oblast
authorization	0	0	0	0	0	0	1	0	0	1	pooblastilo
authorize	0	0	0	0	0	0	0	0	0	1	pooblasti
authorized	0	0	0	0	0	0	1	0	0	0	pooblaščeni
authorship	0	0	0	0	0	0	0	0	0	0	avtorstvo
auto	0	0	0	0	0	0	0	0	0	0	avto
autobiography	0	0	0	0	0	0	0	0	0	0	avtobiografija
autocratic	0	0	0	0	0	1	0	0	0	0	avtokratski
autograph	0	0	0	0	0	0	0	0	0	0	avtogram
automatic	0	0	0	0	0	0	0	0	0	1	samodejno
automobile	0	0	0	0	0	0	0	0	0	0	avtomobilski
autonomy	0	0	0	0	0	0	0	0	0	0	avtonomija
autopsy	0	0	1	1	0	1	0	1	0	0	obdukcija
autumn	0	0	0	0	0	0	0	0	0	0	jesen
auxiliary	0	0	0	0	0	0	0	0	0	0	pomožni
avail	0	0	0	0	0	0	0	0	0	0	izkoristiti
avalanche	0	0	0	1	0	1	0	1	1	0	snežni plaz
avarice	1	0	1	0	0	1	0	0	0	0	pohlep
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	maščevalec
avenue	0	0	0	0	0	0	0	0	0	0	avenija
aver	0	0	0	0	0	0	0	0	0	0	povpr
average	0	0	0	0	0	0	0	0	0	0	povprečje
averse	1	0	1	1	0	1	0	0	0	0	nenaklonjen
aversion	1	0	1	1	0	1	0	0	0	0	odpor
avert	0	0	0	0	0	0	0	0	0	0	preprečiti
aviary	0	0	0	0	0	0	0	0	0	0	ptičnica
aviation	0	0	0	0	0	0	0	0	0	0	letalstvo
aviator	0	0	0	0	0	0	0	0	0	0	letalec
avid	0	0	0	0	0	0	0	0	0	0	navdušen
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	izogibajte se
avoidance	0	0	0	1	0	1	0	0	0	0	izogibanje
avoiding	0	0	0	1	0	0	0	0	0	0	izogibanje
await	0	1	0	0	0	0	0	0	0	0	čakati
awake	0	0	0	0	0	0	0	0	0	0	buden
awaken	0	0	0	0	0	0	0	0	0	0	prebuditi
award	0	1	0	0	1	0	1	0	1	1	nagrada
