English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sesotho Word
amphibian	0	0	0	0	0	0	0	0	0	0	liphoofolo tse phelang metsing
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	lebala la lipapali
amplification	0	0	0	0	0	0	0	0	0	0	matlafatso
amplify	0	0	0	0	0	0	0	0	0	0	hōlisa
amplitude	0	0	0	0	0	0	0	0	0	0	bophahamo
amply	0	0	0	0	0	0	0	0	0	0	ka matla
amputation	0	0	0	0	0	0	0	0	0	0	ho kgaola setho
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	qabola
amused	0	0	0	0	1	0	1	0	0	0	qabola
amusement	0	0	0	0	1	0	1	0	0	0	boithabiso
amusing	0	0	0	0	1	0	1	0	0	0	qabolang
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesthesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	sethethefatsi
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	ho kokobetsa bohloko
analogous	0	0	0	0	0	0	0	0	0	0	tshoanang
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	papiso
analysis	0	0	0	0	0	0	0	0	0	0	tlhatlhobo
analyst	0	1	0	0	0	0	1	0	0	1	mohlahlobi
analytic	0	0	0	0	0	0	0	0	0	0	tlhahlobisiso
analyze	0	0	0	0	0	0	0	0	0	0	sekaseka
analyzer	0	0	0	0	0	0	0	0	0	0	mohlahlobi
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	setsebi sa anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	pherekano
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	moholoholo
ancestral	0	0	0	0	0	0	0	0	0	1	badimo
ancestry	0	0	0	0	0	0	0	0	0	0	leloko
anchor	0	0	0	0	0	0	1	0	0	0	ankora
anchorage	0	0	0	0	0	0	1	1	0	0	anchorage
ancient	0	0	0	0	0	1	0	0	0	0	khale-khale
ancillary	0	0	0	0	0	0	0	0	0	0	tlatsetso
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	bocha
angel	0	1	0	0	1	0	1	0	1	1	lengeloi
angelic	0	0	0	0	1	0	1	0	0	1	mangeloi
anger	1	0	0	0	0	1	0	0	0	0	khalefo
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	angle
angling	0	1	0	0	0	1	0	0	0	0	angleling
angry	1	0	1	0	0	1	0	0	0	0	bohale
anguish	1	0	0	1	0	1	0	1	0	0	mahlomola
angular	0	0	0	0	0	0	0	0	0	0	e nchocho
anhydrous	0	0	0	0	0	0	0	0	0	0	e se nang metsi
animal	0	0	0	0	0	0	0	0	0	0	phoofolo
animate	0	0	0	0	0	0	1	0	0	0	phedisa
animated	0	0	0	0	1	0	1	0	0	0	hlahiswa
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	bora
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	leqaqailana
annals	0	0	0	0	0	0	0	0	0	0	litlaleho
annex	0	0	0	0	0	0	0	0	0	0	sehlomathisi
annexation	0	0	0	0	0	0	0	0	0	0	keketso
annexe	0	0	0	0	0	0	0	0	0	0	annexe
annihilate	1	0	0	1	0	1	0	0	0	0	felisa
annihilated	1	0	0	1	0	1	0	1	0	0	felisitsoe
annihilation	1	0	0	1	0	1	0	1	0	0	timetso
annotate	0	0	0	0	0	0	0	0	0	0	annotate
annotation	0	0	0	0	0	0	0	0	0	0	tlhaloso
announce	0	0	0	0	0	0	0	0	0	0	phatlalatsa
announcement	0	1	0	0	0	0	0	0	0	0	phatlalatso
annoy	1	0	1	0	0	1	0	0	0	0	tena
annoyance	1	0	1	0	0	1	0	0	0	0	teneha
annoying	1	0	0	0	0	1	0	0	0	0	tenang
annuity	0	0	0	0	0	0	0	0	0	0	selemo sa selemo
annul	0	0	0	0	0	1	0	0	0	0	hlakola
annular	0	0	0	0	0	0	0	0	0	0	selemo le selemo
annulment	0	0	0	0	0	1	0	1	0	0	nyeliso
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	tlotso
anomalous	0	0	0	0	0	0	0	0	0	0	e makatsang
anomaly	0	0	0	1	0	1	0	0	1	0	bohlasoa
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	ea sa tsejoeng
answer	0	0	0	0	0	0	0	0	0	0	karabo
answerable	0	0	0	0	0	0	0	0	0	1	karabelo
answering	0	0	0	0	0	0	0	0	0	0	ho araba
ant	0	0	0	0	0	0	0	0	0	0	bohloa
antagonism	1	0	0	0	0	1	0	0	0	0	bohanyetsi
antagonist	1	0	0	0	0	1	0	0	0	0	mohanyetsi
antagonistic	1	0	1	0	0	1	0	0	0	0	mohanyetsi
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	pelehi
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	lenakana
anterior	0	0	0	0	0	0	0	0	0	0	ka pele
anthem	0	0	0	0	0	0	0	0	0	0	pina
anthology	0	0	0	0	0	0	0	0	0	0	anthology
anthrax	0	0	1	1	0	1	0	1	0	0	koatsi
anthropology	0	0	0	0	0	0	0	0	0	0	thuto ea batho
antibiotic	0	0	0	0	0	0	0	0	0	0	lithibela-mafu
antibiotics	0	0	0	0	0	0	1	0	0	0	lithibela-mafu
antichrist	1	0	1	1	0	1	0	0	0	0	antikreste
anticipation	0	1	0	0	0	0	0	0	0	0	tebello
anticipatory	0	1	0	0	0	0	0	0	0	0	tebelletseng
antidote	0	1	0	0	0	0	1	0	0	1	sethibela
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	ho hanyetsa
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	khale
antique	0	0	0	0	0	0	1	0	0	0	mehleng ea khale
antiquity	0	0	0	0	0	0	0	0	0	0	boholo-holo
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	kgahlanong le setjhaba
antithesis	1	0	0	0	0	1	0	0	0	0	antithesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	tlhapi
anvil	0	0	0	0	0	0	0	0	0	0	sebolai
anxiety	1	1	0	1	0	1	0	1	0	0	matšoenyeho
anxious	0	1	0	1	0	1	0	0	0	0	tšoenyehile
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	ka potlako
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	folete
apathetic	0	0	0	0	0	1	0	1	0	0	ho hloka thahasello
apathy	0	0	0	0	0	1	0	1	0	0	ho hloka thahasello
ape	0	0	0	0	0	0	0	0	0	0	ape
aperture	0	0	0	0	0	0	0	0	0	0	lesoba
apex	0	0	0	0	0	0	0	0	0	0	tlhoro
aphid	0	0	1	0	0	1	0	0	0	0	hoaba
apiece	0	0	0	0	0	0	0	0	0	0	karoloana
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	qeaqea
apologist	0	0	0	0	0	0	0	0	0	0	moipolli
apologize	0	0	0	0	0	0	1	1	0	1	kopa tshwarelo
apology	0	0	0	0	0	0	1	0	0	0	tšoarelo
apostasy	0	0	0	0	0	0	0	0	0	0	ho kgeloha
apostate	0	0	0	0	0	0	0	0	0	0	mokoenehi
apostle	0	0	0	0	0	0	1	0	0	1	moapostola
apostolic	0	0	0	0	0	0	0	0	0	1	boapostola
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	e nyarosang
apparatus	0	0	0	0	0	0	0	0	0	0	lisebelisoa
apparel	0	0	0	0	0	0	0	0	0	0	seaparo
apparently	0	0	0	0	0	0	0	0	0	0	kamoo ho bonahalang kateng
apparition	0	0	0	1	0	0	0	0	1	0	ponahatso
appeal	0	1	0	0	0	0	0	0	0	0	boipiletso
appearance	0	0	0	0	0	0	0	0	0	0	ponahalo
appease	0	0	0	0	0	0	0	0	0	0	kgotsofatsa
appellant	0	0	0	0	0	0	0	0	0	0	moipiletso
append	0	0	0	0	0	0	0	0	0	0	tlatsa
appendage	0	0	0	0	0	0	0	0	0	0	sehlomathisi
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	sehlomathiso
appetite	0	0	0	0	0	0	0	0	0	0	takatso ea lijo
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	litlatse
apple	0	0	0	0	0	0	0	0	0	0	apole
appliance	0	0	0	0	0	0	0	0	0	0	sesebelisoa
appliances	0	0	0	0	0	0	0	0	0	0	lisebelisoa
applicability	0	0	0	0	0	0	0	0	0	0	ho sebetsa
applicable	0	0	0	0	0	0	0	0	0	0	e sebetsang
applicant	0	1	0	0	0	0	0	0	0	0	mokopi
application	0	0	0	0	0	0	0	0	0	0	kopo
apply	0	0	0	0	0	0	0	0	0	0	etsa kopo
appoint	0	0	0	0	0	0	0	0	0	0	khetha
appointment	0	0	0	0	0	0	0	0	0	0	kopano
appointments	0	0	0	0	0	0	0	0	0	0	kopano
apportion	0	0	0	0	0	0	0	0	0	0	kabo
apportionment	0	0	0	0	0	0	0	0	0	0	kabo
appraise	0	0	0	0	0	0	0	0	0	0	ananela
appreciable	0	0	0	0	0	0	0	0	0	0	ananelang
appreciation	0	0	0	0	1	0	1	0	0	1	kananelo
apprehend	0	0	0	1	0	0	0	0	0	0	tšoara
apprehension	0	0	0	1	0	1	0	0	0	0	ho tshoha
apprehensive	0	1	0	1	0	1	0	0	0	0	tshohile
apprentice	0	0	0	0	0	0	0	0	0	1	moithuti
apprenticeship	0	0	0	0	0	0	0	0	0	0	boithupelo
approach	0	0	0	0	0	0	0	0	0	0	atamela
approaching	0	1	0	0	0	0	0	0	0	0	atamela
approbation	0	0	0	0	0	0	1	0	0	1	tumello
appropriation	0	0	0	0	0	1	0	0	0	0	kabo
approval	0	0	0	0	0	0	1	0	0	0	tumello
approve	0	0	0	0	1	0	1	0	0	1	amohela
approving	0	0	0	0	0	0	1	0	0	0	amohela
approximate	0	0	0	0	0	0	0	0	0	0	hoo e ka bang
approximately	0	0	0	0	0	0	0	0	0	0	hoo e ka bang
approximating	0	0	0	0	0	0	0	0	0	0	hoo e ka bang
approximation	0	0	0	0	0	0	0	0	0	0	khakanyo
appurtenances	0	0	0	0	0	0	0	0	0	0	lisebelisoa
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	loketseng
aptitude	0	0	0	0	0	0	1	0	0	0	bokgoni
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	metsing
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	aqueous
arable	0	0	0	0	0	0	0	0	0	0	lemang
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrate
arbitration	0	1	0	0	0	0	0	0	0	0	arbitration
arbitrator	0	0	0	0	0	0	0	0	0	1	moahloli
arbor	0	0	0	0	0	0	0	0	0	0	arbor/
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	lebala la boithabiso
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	boepi ba lintho tsa khale
archaeologist	0	0	0	0	0	0	0	0	0	0	moepolli wa dintho tsa kgale
archaeology	0	1	0	0	0	0	1	0	0	0	thuto ea lintho tsa khale
archaic	0	0	0	0	0	1	0	0	0	0	khale
archbishop	0	0	0	0	0	0	0	0	0	0	moarekabishopo
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	motho ya fulang metsu
archery	0	0	0	0	0	0	0	0	0	0	ho fula ka metsu
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	sehlopha sa lihlekehleke
architect	0	0	0	0	0	0	0	0	0	0	setsebi sa meralo
architecture	0	0	0	0	0	0	0	0	0	1	meaho
archive	0	0	0	0	0	0	0	0	0	0	polokelong
arctic	0	0	0	0	0	0	0	0	0	0	Arctic
ardent	0	1	0	0	1	0	1	0	0	0	cheseha
ardor	0	0	0	0	0	0	1	0	0	0	cheseho
arduous	0	0	0	0	0	1	0	0	0	0	e boima
area	0	0	0	0	0	0	0	0	0	0	sebaka
arena	0	0	0	0	0	0	0	0	0	0	lebala la lipapali
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	tsekisana
argument	1	0	0	0	0	1	0	0	0	0	khang
argumentation	1	0	0	0	0	0	0	0	0	0	khang
argumentative	0	0	0	0	0	1	0	0	0	0	khang
arguments	1	0	0	0	0	0	0	0	0	0	likhang
arid	0	0	0	0	0	1	0	1	0	0	omeletse
aristocracy	0	0	0	0	0	0	1	0	0	0	bahlomphehi
aristocrat	0	0	0	0	0	0	0	0	0	0	bahlomphehi
aristocratic	0	0	0	0	0	0	1	0	0	0	bahlomphehi
arithmetic	0	0	0	0	0	0	0	0	0	0	lipalo
ark	0	0	0	0	0	0	0	0	0	0	areka
arm	0	0	0	0	0	0	0	0	0	0	letsoho
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	lihlomo
armaments	0	0	0	1	0	1	0	0	0	0	lihlomo
armature	0	0	0	0	0	0	0	0	0	0	libetsa
armed	1	0	0	1	0	1	1	0	0	0	hlometse
armor	0	0	0	1	0	0	1	0	0	1	lihlomo
armored	0	0	0	1	0	0	0	0	0	0	hlometseng
armory	0	0	0	0	0	0	0	0	0	1	polokelo ea lihlomo
arms	0	0	0	0	0	0	0	0	0	0	matsoho
army	0	0	0	0	0	0	0	0	0	0	sesole
aroma	0	0	0	0	0	0	1	0	0	0	monko o monate
arousal	0	0	0	0	0	0	0	0	0	0	tsoseletso
arouse	0	1	0	0	0	0	1	0	0	0	tsosa
arraignment	1	0	0	1	0	1	0	1	0	0	arraignment
arrange	0	0	0	0	0	0	0	0	0	0	hlophisa
arranged	0	0	0	0	0	0	0	0	0	0	hlophisoa
arrangement	0	0	0	0	0	0	0	0	0	0	tlhophiso
array	0	0	0	0	0	0	1	0	0	0	array
arrears	0	0	0	0	0	1	0	0	0	0	e saletseng morao
arrest	0	0	0	0	0	1	0	0	0	0	tshoaroa
arrival	0	1	0	0	0	0	0	0	0	0	fihla
arrive	0	1	0	0	0	0	0	0	0	0	fihla
arrogance	0	0	0	0	0	1	0	0	0	0	boikgohomoso
arrogant	1	0	1	0	0	1	0	0	0	0	boikakaso
arrow	0	0	0	0	0	0	0	0	0	0	motsu
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	ho chesa
art	0	1	0	0	1	0	1	1	1	0	bonono
artery	0	0	0	0	0	0	0	0	0	0	mothapo wa madi
artful	0	0	0	0	0	0	0	0	0	0	boqhetseke
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	sehloho
articles	0	0	0	0	0	0	0	0	0	0	lingoliloeng
articulate	0	0	0	0	0	0	1	0	0	0	hlalosa
articulation	0	0	0	0	0	0	1	0	0	0	tlhaloso
artifice	0	0	0	0	0	0	0	0	0	0	boqhetseke
artillery	0	0	0	1	0	1	0	0	0	0	libetsa tsa ntoa
artisan	0	0	0	0	0	0	1	0	0	0	setsebi sa mesebetsi ya matsoho
artist	0	0	0	0	0	0	0	0	0	0	moetsi oa litšoantšo
artiste	0	0	0	0	0	0	1	0	0	0	moetsi oa litšoantšo
artistic	0	0	0	0	0	0	1	0	0	0	bonono
artists	0	0	0	0	0	0	0	0	0	0	baetsi ba litšoantšo
ascend	0	0	0	0	0	0	0	0	0	0	nyolohela
ascendancy	0	0	0	0	0	0	1	0	0	0	tlhatloho
ascension	0	0	0	0	0	0	0	0	0	0	tlhatloho
ascent	0	0	0	0	0	0	1	0	0	0	tlhatloho
ascertain	0	0	0	0	0	0	0	0	0	0	netefatsa
ascertained	0	0	0	0	0	0	0	0	0	0	bonnete
ascetic	0	0	0	0	0	0	0	0	0	0	boitlami
ash	0	0	0	0	0	1	0	0	0	0	molora
ashamed	0	0	1	0	0	1	0	1	0	0	lihlong
ashes	0	0	0	0	0	1	0	1	0	0	molora
asleep	0	0	0	0	0	0	0	0	0	0	robetseng
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	karolo
aspects	0	0	0	0	0	0	0	0	0	0	likarolo
asphalt	0	0	0	0	0	0	0	0	0	0	sekontiri
aspiration	0	1	0	0	1	0	1	0	1	1	tjantjello
aspire	0	1	0	0	1	0	1	0	0	0	labalabela
aspiring	0	1	0	0	1	0	1	0	0	1	labalabelang
ass	0	0	0	0	0	1	0	0	0	0	esele
assail	1	0	0	1	0	1	0	0	1	0	hlasela
assailant	1	0	0	1	0	1	0	1	0	0	mohlasedi
assassin	1	0	0	1	0	1	0	1	0	0	mmolai
assassinate	1	0	0	1	0	1	0	0	0	0	bolaile
assassination	1	0	0	1	0	1	0	1	0	0	polao
assault	1	0	0	1	0	1	0	0	0	0	tlhaselo
assay	0	0	0	0	0	0	0	0	0	0	tekolo
assemblage	0	0	0	0	0	0	0	0	0	0	kopanelo
assemble	0	0	0	0	0	0	0	0	0	0	bokellana
assembled	0	0	0	0	0	0	0	0	0	0	kopanetsoe
assembly	0	0	0	0	0	0	1	0	0	1	kopano
assent	0	0	0	0	0	0	1	0	0	0	dumela
assert	0	0	0	0	0	0	0	0	0	0	tiisa
asserting	0	0	0	0	0	0	1	0	0	1	ho tiisa
assertion	0	0	0	0	0	0	0	0	0	0	boitlamo
assess	0	0	0	0	0	0	0	0	0	0	lekola
assessment	0	0	0	0	0	0	0	0	1	1	tekanyetso
assessor	0	0	0	0	0	0	0	0	0	1	mohlahlobi
assets	0	0	0	0	0	0	1	0	0	0	matlotlo
asshole	1	0	1	0	0	1	0	0	0	0	Sebono
assign	0	0	0	0	0	0	0	0	0	0	abela
assignee	0	0	0	0	0	0	0	0	0	1	moabi
assignment	0	0	0	0	0	0	0	0	0	0	kabelo
assimilate	0	0	0	0	0	0	0	0	0	0	assimilate
assimilation	0	0	0	0	0	0	0	0	0	0	assimilation
assist	0	0	0	0	0	0	1	0	0	1	thusa
assistance	0	0	0	0	0	0	1	0	0	0	thuso
assistant	0	0	0	0	0	0	0	0	0	0	mothusi
associate	0	0	0	0	0	0	1	0	0	1	motsoalle
association	0	0	0	0	0	0	0	0	0	1	mokhatlo
assorted	0	0	0	0	0	0	0	0	0	0	assorted
assortment	0	0	0	0	0	0	0	0	0	0	assortment
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	nahanela
assuming	0	0	0	0	0	0	0	0	0	0	ho nahanela
assumption	0	0	0	0	0	0	0	0	0	0	monahano
assurance	0	0	0	0	0	0	1	0	0	1	tiisetso
assure	0	0	0	0	0	0	0	0	0	1	tiisetsa
assured	0	0	0	0	0	0	1	0	0	1	tiisitsoe
assuredly	0	0	0	0	0	0	0	0	0	1	ka sebele
asterisk	0	0	0	0	0	0	0	0	0	0	linaleli
asteroids	0	0	0	0	0	0	0	0	0	0	li-asteroid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	ka tsela e makatsang
astonishment	0	0	0	0	1	0	1	0	1	0	makalla
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	kgeloha
astringent	0	0	0	0	0	1	0	0	0	0	sehlabang pelo
astrologer	0	1	0	0	0	0	1	0	0	0	molepi wa dinaledi
astrology	0	0	0	0	0	0	0	0	0	0	bolepi ba linaleli
astronaut	0	0	0	0	0	0	1	0	0	0	molepi oa linaleli
astronomer	0	1	0	0	0	0	1	0	0	0	setsebi sa linaleli
astronomy	0	0	0	0	0	0	0	0	0	0	bolepi ba linaleli
astute	0	0	0	0	0	0	1	0	0	0	masene
asunder	0	0	0	0	0	0	0	0	0	0	karohano
asylum	0	0	0	1	0	1	0	0	0	0	botshabelo
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ho se lumele ho Molimo
atheistic	0	0	0	0	0	0	0	0	0	0	ea sa lumeleng ho Molimo
atherosclerosis	0	0	0	1	0	1	0	1	0	0	lefu la atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	moatlelete
athletic	0	0	0	0	0	0	1	0	0	0	diatleletiki
athleticism	0	0	0	0	0	0	0	0	0	0	mabelo a mabelo
athletics	0	0	0	0	0	0	0	0	0	0	diatleletiki
atlas	0	0	0	0	0	0	0	0	0	0	atlase
atmosphere	0	0	0	0	0	0	0	0	0	0	sepakapaka
atmospheric	0	0	0	0	0	0	0	0	0	0	sepakapaka
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	athomo
atomic	0	0	0	0	0	0	0	0	0	0	athomo
atone	0	1	0	0	1	0	1	0	0	1	atone
atonement	0	0	0	0	0	0	1	0	0	0	tefelo
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	e sehlōhō
atrocity	1	0	1	1	0	1	0	1	0	0	sehlōhō
atrophy	0	0	1	1	0	1	0	1	0	0	lefu la ho fokola
attach	0	0	0	0	0	0	0	0	0	0	hokela
attachment	0	0	0	0	0	0	1	0	0	0	sekgomaretsi
attack	1	0	0	1	0	1	0	0	0	0	hlasela
attacking	1	0	1	1	0	1	0	1	1	0	hlasela
attain	0	0	0	0	0	0	0	0	0	0	finyella
attainable	0	1	0	0	0	0	1	0	0	0	finyelloang
attainment	0	0	0	0	0	0	1	0	0	0	phihlello
attempt	0	1	0	0	0	0	0	0	0	0	teko
attendance	0	1	0	0	0	0	0	0	0	0	ho ba teng
attendant	0	0	0	0	0	0	1	0	0	1	mohlokomedi
attention	0	0	0	0	0	0	1	0	0	0	tlhokomelo
attentive	0	0	0	0	0	0	1	0	0	1	ela hloko
attenuate	0	0	0	0	0	0	0	0	0	0	fokolisa
attenuated	0	0	0	0	0	1	0	0	0	0	fokotsehile
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	paka
attestation	0	0	0	0	0	0	0	0	0	1	bopaki
attic	0	0	0	0	0	0	0	0	0	0	marulelong
attire	0	0	0	0	0	0	0	0	0	0	seaparo
attitude	0	0	0	0	0	0	0	0	0	0	boikutlo
attorney	1	0	0	1	0	0	1	0	0	1	ramolao
attraction	0	0	0	0	0	0	1	0	0	0	kgahleho
attractiveness	0	0	0	0	0	0	1	0	0	0	kgahleho
attributable	0	0	0	0	0	0	0	0	0	0	attributable
attribute	0	0	0	0	0	0	0	0	0	0	tšobotsi
attribution	0	0	0	0	0	0	0	0	0	0	boitlamo
attrition	0	0	0	0	0	0	0	0	0	0	tsietsi
auburn	0	0	0	0	0	0	0	0	0	0	ho chesa
auction	0	1	0	0	0	0	0	0	0	0	fantisi
auctioneer	0	0	0	0	0	0	0	0	0	0	morekisi
audacious	0	0	0	0	0	0	0	0	0	0	e bohale
audacity	0	0	0	0	0	1	0	0	0	0	sebete
audible	0	0	0	0	0	0	0	0	0	0	e utlwahalang
audience	0	1	0	0	0	0	0	0	0	0	bamameli
audit	0	0	0	0	0	0	0	0	0	0	tlhatlhobo
audition	0	0	0	0	0	0	0	0	0	0	tlhahlobo
auditor	0	0	0	1	0	0	0	0	0	1	mohlahlobi
auditorium	0	0	0	0	0	0	0	0	0	0	oditoriamo
auditory	0	0	0	0	0	0	0	0	0	0	kutlo
aught	0	0	0	0	0	0	0	0	0	0	leha ho le joalo
augment	0	0	0	0	0	0	1	0	0	0	eketsa
augmentation	0	0	0	0	0	0	0	0	0	0	katoloso
august	0	0	0	0	0	0	1	0	0	0	August
aunt	0	0	0	0	0	0	1	0	0	1	rakgadi
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	mahlahahlaha
auspicious	0	1	0	0	1	0	1	0	0	0	e ntle
austere	0	0	0	1	0	1	0	1	0	0	e bohale
austerity	0	0	0	0	0	1	0	0	0	0	bonyatsi
authentic	0	0	0	0	1	0	1	0	0	1	ea nnete
authenticate	0	0	0	0	0	0	0	0	0	1	netefatsa
authentication	0	0	0	0	0	0	0	0	0	1	netefatso
authenticity	0	0	0	0	0	0	1	0	0	1	bonnete
author	0	0	0	0	0	0	1	0	0	1	sengoli
authoritative	0	0	0	0	0	0	1	0	0	1	e nang le matla
authority	0	0	0	0	0	0	1	0	0	1	bolaoli
authorization	0	0	0	0	0	0	1	0	0	1	tumello
authorize	0	0	0	0	0	0	0	0	0	1	lumella
authorized	0	0	0	0	0	0	1	0	0	0	lumelloa
authorship	0	0	0	0	0	0	0	0	0	0	bongoli
auto	0	0	0	0	0	0	0	0	0	0	koloi
autobiography	0	0	0	0	0	0	0	0	0	0	buka ea bophelo ba motho
autocratic	0	0	0	0	0	1	0	0	0	0	boikaketsi
autograph	0	0	0	0	0	0	0	0	0	0	autograph
automatic	0	0	0	0	0	0	0	0	0	1	boiketsetso
automobile	0	0	0	0	0	0	0	0	0	0	koloi
autonomy	0	0	0	0	0	0	0	0	0	0	boikemelo
autopsy	0	0	1	1	0	1	0	1	0	0	ho hlahloba setopo
autumn	0	0	0	0	0	0	0	0	0	0	hoetla
auxiliary	0	0	0	0	0	0	0	0	0	0	mothusi
avail	0	0	0	0	0	0	0	0	0	0	thusa
avalanche	0	0	0	1	0	1	0	1	1	0	seqhoqhoane
avarice	1	0	1	0	0	1	0	0	0	0	arice
