English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swedish Word
amused	0	0	0	0	1	0	1	0	0	0	roade
amusement	0	0	0	0	1	0	1	0	0	0	nöje
amusing	0	0	0	0	1	0	1	0	0	0	rolig
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesi
anaesthetic	0	0	0	0	0	0	0	0	0	0	bedövningsmedel
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgetikum
analogous	0	0	0	0	0	0	0	0	0	0	analog
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogi
analysis	0	0	0	0	0	0	0	0	0	0	analys
analyst	0	1	0	0	0	0	1	0	0	1	analytiker
analytic	0	0	0	0	0	0	0	0	0	0	analytisk
analyze	0	0	0	0	0	0	0	0	0	0	analysera
analyzer	0	0	0	0	0	0	0	0	0	0	analysator
anarchism	1	0	0	1	0	1	0	0	0	0	anarkism
anarchist	1	0	0	1	0	1	0	0	0	0	anarkist
anarchy	1	0	0	1	0	1	0	0	0	0	anarki
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomos
anathema	1	0	1	1	0	1	0	1	0	0	förbannelse
anatomic	0	0	0	0	0	0	0	0	0	0	anatomisk
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	förfader
ancestral	0	0	0	0	0	0	0	0	0	1	fäderneärvda
ancestry	0	0	0	0	0	0	0	0	0	0	anor
anchor	0	0	0	0	0	0	1	0	0	0	ankare
anchorage	0	0	0	0	0	0	1	1	0	0	ankring
ancient	0	0	0	0	0	1	0	0	0	0	gammal
ancillary	0	0	0	0	0	0	0	0	0	0	underordnade
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemon
anew	0	0	0	0	0	0	0	0	0	0	på nytt
angel	0	1	0	0	1	0	1	0	1	1	ängel
angelic	0	0	0	0	1	0	1	0	0	1	änglalik
anger	1	0	0	0	0	1	0	0	0	0	ilska
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografi
angle	0	0	0	0	0	0	0	0	0	0	vinkel
angling	0	1	0	0	0	1	0	0	0	0	mete
angry	1	0	1	0	0	1	0	0	0	0	arg
anguish	1	0	0	1	0	1	0	1	0	0	ångest
angular	0	0	0	0	0	0	0	0	0	0	vinkel-
anhydrous	0	0	0	0	0	0	0	0	0	0	vattenfri
animal	0	0	0	0	0	0	0	0	0	0	djur-
animate	0	0	0	0	0	0	1	0	0	0	animera
animated	0	0	0	0	1	0	1	0	0	0	animerad
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	fientlighet
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	vrist
annals	0	0	0	0	0	0	0	0	0	0	annaler
annex	0	0	0	0	0	0	0	0	0	0	bilaga
annexation	0	0	0	0	0	0	0	0	0	0	annektering
annexe	0	0	0	0	0	0	0	0	0	0	bilaga
annihilate	1	0	0	1	0	1	0	0	0	0	förinta
annihilated	1	0	0	1	0	1	0	1	0	0	förintad
annihilation	1	0	0	1	0	1	0	1	0	0	förintelse
annotate	0	0	0	0	0	0	0	0	0	0	kommentera
annotation	0	0	0	0	0	0	0	0	0	0	anteckning
announce	0	0	0	0	0	0	0	0	0	0	meddela
announcement	0	1	0	0	0	0	0	0	0	0	meddelande
annoy	1	0	1	0	0	1	0	0	0	0	irritera
annoyance	1	0	1	0	0	1	0	0	0	0	irritation
annoying	1	0	0	0	0	1	0	0	0	0	irriterande
annuity	0	0	0	0	0	0	0	0	0	0	livränta
annul	0	0	0	0	0	1	0	0	0	0	upphäva
annular	0	0	0	0	0	0	0	0	0	0	ringformig
annulment	0	0	0	0	0	1	0	1	0	0	ogiltigförklaring
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	smörjelse
anomalous	0	0	0	0	0	0	0	0	0	0	anomal
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonym
answer	0	0	0	0	0	0	0	0	0	0	svar
answerable	0	0	0	0	0	0	0	0	0	1	ansvarig
answering	0	0	0	0	0	0	0	0	0	0	svara
ant	0	0	0	0	0	0	0	0	0	0	myra
antagonism	1	0	0	0	0	1	0	0	0	0	antagonism
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistisk
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	föregående
antelope	0	0	0	0	0	0	0	0	0	0	antilop
antenna	0	0	0	0	0	0	0	0	0	0	antenn
anterior	0	0	0	0	0	0	0	0	0	0	främre
anthem	0	0	0	0	0	0	0	0	0	0	hymn
anthology	0	0	0	0	0	0	0	0	0	0	antologi
anthrax	0	0	1	1	0	1	0	1	0	0	mjältbrand
anthropology	0	0	0	0	0	0	0	0	0	0	antropologi
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotikum
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotika
antichrist	1	0	1	1	0	1	0	0	0	0	antikrist
anticipation	0	1	0	0	0	0	0	0	0	0	förväntan
anticipatory	0	1	0	0	0	0	0	0	0	0	anteciperande
antidote	0	1	0	0	0	0	1	0	0	1	motgift
antifungal	0	0	0	0	0	0	1	0	0	1	svampdödande
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvarisk
antiquated	0	0	0	0	0	1	0	0	0	0	föråldrad
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	antiken
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptisk
antisocial	1	0	1	1	0	1	0	1	0	0	asocial
antithesis	1	0	0	0	0	1	0	0	0	0	antites
antithetical	0	0	0	0	0	0	0	0	0	0	antitetisk
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	hjorthorn
anvil	0	0	0	0	0	0	0	0	0	0	städ
anxiety	1	1	0	1	0	1	0	1	0	0	ångest
anxious	0	1	0	1	0	1	0	0	0	0	angelägen
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	i snabb takt
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	lägenhet
apathetic	0	0	0	0	0	1	0	1	0	0	apatisk
apathy	0	0	0	0	0	1	0	1	0	0	apati
ape	0	0	0	0	0	0	0	0	0	0	apa
aperture	0	0	0	0	0	0	0	0	0	0	öppning
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	bladlus
apiece	0	0	0	0	0	0	0	0	0	0	en bit
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalyptisk
apologetic	0	0	0	0	0	0	1	0	0	1	ursäktande
apologist	0	0	0	0	0	0	0	0	0	0	apologet
apologize	0	0	0	0	0	0	1	1	0	1	be om ursäkt
apology	0	0	0	0	0	0	1	0	0	0	ursäkt
apostasy	0	0	0	0	0	0	0	0	0	0	apostasi
apostate	0	0	0	0	0	0	0	0	0	0	avfälling
apostle	0	0	0	0	0	0	1	0	0	1	apostel
apostolic	0	0	0	0	0	0	0	0	0	1	apostolisk
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	skrämmande
apparatus	0	0	0	0	0	0	0	0	0	0	anordning
apparel	0	0	0	0	0	0	0	0	0	0	kläder
apparently	0	0	0	0	0	0	0	0	0	0	tydligen
apparition	0	0	0	1	0	0	0	0	1	0	uppenbarelse
appeal	0	1	0	0	0	0	0	0	0	0	överklagande
appearance	0	0	0	0	0	0	0	0	0	0	utseende
appease	0	0	0	0	0	0	0	0	0	0	blidka
appellant	0	0	0	0	0	0	0	0	0	0	klagande
append	0	0	0	0	0	0	0	0	0	0	bifoga
appendage	0	0	0	0	0	0	0	0	0	0	bihang
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicit
appendix	0	0	0	0	0	0	0	0	0	0	bilaga
appetite	0	0	0	0	0	0	0	0	0	0	aptit
appetizer	0	0	0	0	0	0	0	0	0	0	aptitretare
applause	0	0	0	0	1	0	1	0	1	1	applåder
apple	0	0	0	0	0	0	0	0	0	0	äpple
appliance	0	0	0	0	0	0	0	0	0	0	apparat
appliances	0	0	0	0	0	0	0	0	0	0	apparater
applicability	0	0	0	0	0	0	0	0	0	0	tillämplighet
applicable	0	0	0	0	0	0	0	0	0	0	tillämplig
applicant	0	1	0	0	0	0	0	0	0	0	sökande
application	0	0	0	0	0	0	0	0	0	0	Ansökan
apply	0	0	0	0	0	0	0	0	0	0	tillämpa
appoint	0	0	0	0	0	0	0	0	0	0	utnämna
appointment	0	0	0	0	0	0	0	0	0	0	utnämning
appointments	0	0	0	0	0	0	0	0	0	0	möten
apportion	0	0	0	0	0	0	0	0	0	0	fördela
apportionment	0	0	0	0	0	0	0	0	0	0	fördelningen
appraise	0	0	0	0	0	0	0	0	0	0	värdera
appreciable	0	0	0	0	0	0	0	0	0	0	märkbar
appreciation	0	0	0	0	1	0	1	0	0	1	uppskattning
apprehend	0	0	0	1	0	0	0	0	0	0	gripa
apprehension	0	0	0	1	0	1	0	0	0	0	uppfattning
apprehensive	0	1	0	1	0	1	0	0	0	0	orolig
apprentice	0	0	0	0	0	0	0	0	0	1	lärling
apprenticeship	0	0	0	0	0	0	0	0	0	0	lärlingstid
approach	0	0	0	0	0	0	0	0	0	0	närma sig
approaching	0	1	0	0	0	0	0	0	0	0	närmar sig
approbation	0	0	0	0	0	0	1	0	0	1	bifall
appropriation	0	0	0	0	0	1	0	0	0	0	anslag
approval	0	0	0	0	0	0	1	0	0	0	godkännande
approve	0	0	0	0	1	0	1	0	0	1	godkänna
approving	0	0	0	0	0	0	1	0	0	0	godkännande
approximate	0	0	0	0	0	0	0	0	0	0	ungefärlig
approximately	0	0	0	0	0	0	0	0	0	0	ungefär
approximating	0	0	0	0	0	0	0	0	0	0	ungefärlig
approximation	0	0	0	0	0	0	0	0	0	0	approximation
appurtenances	0	0	0	0	0	0	0	0	0	0	tillbehör
apron	0	0	0	0	0	0	0	0	0	0	förkläde
apt	0	0	0	0	0	0	1	0	0	0	benägen
aptitude	0	0	0	0	0	0	1	0	0	0	fallenhet
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvarium
aquatic	0	0	0	0	0	0	0	0	0	0	vatten-
aqueduct	0	0	0	0	0	0	0	0	0	0	akvedukt
aqueous	0	0	0	0	0	0	0	0	0	0	vattenhaltig
arable	0	0	0	0	0	0	0	0	0	0	odlingsbar
arbiter	0	0	0	0	0	0	0	0	0	1	skiljedomare
arbitrate	0	0	0	0	0	0	0	0	0	0	medla
arbitration	0	1	0	0	0	0	0	0	0	0	skiljedom
arbitrator	0	0	0	0	0	0	0	0	0	1	medlare
arbor	0	0	0	0	0	0	0	0	0	0	berså
arc	0	0	0	0	0	0	0	0	0	0	båge
arcade	0	0	0	0	0	0	0	0	0	0	arkad
arch	0	0	0	0	0	0	0	0	0	0	båge
archaeological	0	0	0	0	0	0	0	0	0	0	arkeologisk
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeolog
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologi
archaic	0	0	0	0	0	1	0	0	0	0	arkaisk
archbishop	0	0	0	0	0	0	0	0	0	0	ärkebiskop
arched	0	0	0	0	0	0	0	0	0	0	välvd
archer	0	0	0	0	0	0	0	0	0	0	bågskytt
archery	0	0	0	0	0	0	0	0	0	0	bågskytte
archetype	0	0	0	0	0	0	0	0	0	0	arketyp
archipelago	0	0	0	0	0	0	0	0	0	0	skärgård
architect	0	0	0	0	0	0	0	0	0	0	arkitekt
architecture	0	0	0	0	0	0	0	0	0	1	arkitektur
archive	0	0	0	0	0	0	0	0	0	0	arkiv
arctic	0	0	0	0	0	0	0	0	0	0	arktiska
ardent	0	1	0	0	1	0	1	0	0	0	ivrig
ardor	0	0	0	0	0	0	1	0	0	0	glöd
arduous	0	0	0	0	0	1	0	0	0	0	mödosam
area	0	0	0	0	0	0	0	0	0	0	område
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argumentera
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentation
argumentative	0	0	0	0	0	1	0	0	0	0	argumenterande
arguments	1	0	0	0	0	0	0	0	0	0	argument
arid	0	0	0	0	0	1	0	1	0	0	torr
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrati
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratisk
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetisk
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	ärm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	beväpning
armaments	0	0	0	1	0	1	0	0	0	0	vapen
armature	0	0	0	0	0	0	0	0	0	0	armatur
armed	1	0	0	1	0	1	1	0	0	0	väpnad
armor	0	0	0	1	0	0	1	0	0	1	rustning
armored	0	0	0	1	0	0	0	0	0	0	armerad
armory	0	0	0	0	0	0	0	0	0	1	arsenal
arms	0	0	0	0	0	0	0	0	0	0	vapen
army	0	0	0	0	0	0	0	0	0	0	armén
aroma	0	0	0	0	0	0	1	0	0	0	arom
arousal	0	0	0	0	0	0	0	0	0	0	upphetsning
arouse	0	1	0	0	0	0	1	0	0	0	väcka
arraignment	1	0	0	1	0	1	0	1	0	0	åtal
arrange	0	0	0	0	0	0	0	0	0	0	ordna
arranged	0	0	0	0	0	0	0	0	0	0	ordnade
arrangement	0	0	0	0	0	0	0	0	0	0	arrangemang
array	0	0	0	0	0	0	1	0	0	0	array
arrears	0	0	0	0	0	1	0	0	0	0	efterskott
arrest	0	0	0	0	0	1	0	0	0	0	gripa
arrival	0	1	0	0	0	0	0	0	0	0	ankomst
arrive	0	1	0	0	0	0	0	0	0	0	anlända
arrogance	0	0	0	0	0	1	0	0	0	0	arrogans
arrogant	1	0	1	0	0	1	0	0	0	0	arrogant
arrow	0	0	0	0	0	0	0	0	0	0	pil
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	mordbrand
art	0	1	0	0	1	0	1	1	1	0	konst
artery	0	0	0	0	0	0	0	0	0	0	artär
artful	0	0	0	0	0	0	0	0	0	0	listig
arthropod	0	0	0	0	0	0	0	0	0	0	leddjur
artichoke	0	0	0	0	0	0	0	0	0	0	kronärtskocka
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	artiklar
articulate	0	0	0	0	0	0	1	0	0	0	artikulera
articulation	0	0	0	0	0	0	1	0	0	0	artikulation
artifice	0	0	0	0	0	0	0	0	0	0	påhitt
artillery	0	0	0	1	0	1	0	0	0	0	artilleri
artisan	0	0	0	0	0	0	1	0	0	0	hantverkare
artist	0	0	0	0	0	0	0	0	0	0	konstnär
artiste	0	0	0	0	0	0	1	0	0	0	artist
artistic	0	0	0	0	0	0	1	0	0	0	konstnärlig
artists	0	0	0	0	0	0	0	0	0	0	konstnärer
ascend	0	0	0	0	0	0	0	0	0	0	stiga
ascendancy	0	0	0	0	0	0	1	0	0	0	dominans
ascension	0	0	0	0	0	0	0	0	0	0	uppstigning
ascent	0	0	0	0	0	0	1	0	0	0	uppstigning
ascertain	0	0	0	0	0	0	0	0	0	0	fastställa
ascertained	0	0	0	0	0	0	0	0	0	0	konstaterats
ascetic	0	0	0	0	0	0	0	0	0	0	asket
ash	0	0	0	0	0	1	0	0	0	0	aska
ashamed	0	0	1	0	0	1	0	1	0	0	skamsen
ashes	0	0	0	0	0	1	0	1	0	0	aska
asleep	0	0	0	0	0	0	0	0	0	0	sovande
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekter
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	strävan
aspire	0	1	0	0	1	0	1	0	0	0	sträva
aspiring	0	1	0	0	1	0	1	0	0	1	aspirerande
ass	0	0	0	0	0	1	0	0	0	0	röv
assail	1	0	0	1	0	1	0	0	1	0	angripa
assailant	1	0	0	1	0	1	0	1	0	0	angripare
assassin	1	0	0	1	0	1	0	1	0	0	mördare
assassinate	1	0	0	1	0	1	0	0	0	0	mörda
assassination	1	0	0	1	0	1	0	1	0	0	lönnmord
assault	1	0	0	1	0	1	0	0	0	0	överfall
assay	0	0	0	0	0	0	0	0	0	0	analysera
assemblage	0	0	0	0	0	0	0	0	0	0	samling
assemble	0	0	0	0	0	0	0	0	0	0	montera
assembled	0	0	0	0	0	0	0	0	0	0	monterade
assembly	0	0	0	0	0	0	1	0	0	1	hopsättning
assent	0	0	0	0	0	0	1	0	0	0	samtycke
assert	0	0	0	0	0	0	0	0	0	0	hävda
asserting	0	0	0	0	0	0	1	0	0	1	hävda
assertion	0	0	0	0	0	0	0	0	0	0	påstående
assess	0	0	0	0	0	0	0	0	0	0	bedöma
assessment	0	0	0	0	0	0	0	0	1	1	bedömning
assessor	0	0	0	0	0	0	0	0	0	1	assessor
assets	0	0	0	0	0	0	1	0	0	0	tillgångar
asshole	1	0	1	0	0	1	0	0	0	0	idiot
assign	0	0	0	0	0	0	0	0	0	0	tilldela
assignee	0	0	0	0	0	0	0	0	0	1	uppdragstagaren
assignment	0	0	0	0	0	0	0	0	0	0	uppdrag
assimilate	0	0	0	0	0	0	0	0	0	0	assimilera
assimilation	0	0	0	0	0	0	0	0	0	0	assimilering
assist	0	0	0	0	0	0	1	0	0	1	hjälpa
assistance	0	0	0	0	0	0	1	0	0	0	bistånd
assistant	0	0	0	0	0	0	0	0	0	0	assistent
associate	0	0	0	0	0	0	1	0	0	1	associera
association	0	0	0	0	0	0	0	0	0	1	förening
assorted	0	0	0	0	0	0	0	0	0	0	blandad
assortment	0	0	0	0	0	0	0	0	0	0	sortiment
assuage	0	0	0	0	0	0	1	0	0	0	mildra
assumed	0	0	0	0	0	0	0	0	0	0	antas
assuming	0	0	0	0	0	0	0	0	0	0	förutsatt
assumption	0	0	0	0	0	0	0	0	0	0	antagande
assurance	0	0	0	0	0	0	1	0	0	1	försäkran
assure	0	0	0	0	0	0	0	0	0	1	försäkra
assured	0	0	0	0	0	0	1	0	0	1	säker
assuredly	0	0	0	0	0	0	0	0	0	1	säkert
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroider
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	häpnadsväckande
astonishment	0	0	0	0	1	0	1	0	1	0	förvåning
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	vilse
astringent	0	0	0	0	0	1	0	0	0	0	sammandragande
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologi
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	skarpsinnig
asunder	0	0	0	0	0	0	0	0	0	0	sönder
asylum	0	0	0	1	0	1	0	0	0	0	asyl
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetrisk
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotisk
atelier	0	0	0	0	0	0	0	0	0	0	ateljé
atheism	0	0	0	0	0	1	0	0	0	0	ateism
atheistic	0	0	0	0	0	0	0	0	0	0	ateistisk
atherosclerosis	0	0	0	1	0	1	0	1	0	0	åderförkalkning
athlete	0	0	0	0	0	0	1	0	0	0	idrottare
athletic	0	0	0	0	0	0	1	0	0	0	atletisk
athleticism	0	0	0	0	0	0	0	0	0	0	atleticism
athletics	0	0	0	0	0	0	0	0	0	0	friidrott
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfär
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfärisk
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom-
atone	0	1	0	0	1	0	1	0	0	1	sona
atonement	0	0	0	0	0	0	1	0	0	0	försoning
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	grymt
atrocity	1	0	1	1	0	1	0	1	0	0	illdåd
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	bifoga
attachment	0	0	0	0	0	0	1	0	0	0	anknytning
attack	1	0	0	1	0	1	0	0	0	0	ge sig på
attacking	1	0	1	1	0	1	0	1	1	0	attackera
attain	0	0	0	0	0	0	0	0	0	0	uppnå
attainable	0	1	0	0	0	0	1	0	0	0	uppnåelig
attainment	0	0	0	0	0	0	1	0	0	0	uppnående
attempt	0	1	0	0	0	0	0	0	0	0	försök
attendance	0	1	0	0	0	0	0	0	0	0	närvaro
attendant	0	0	0	0	0	0	1	0	0	1	skötare
attention	0	0	0	0	0	0	1	0	0	0	uppmärksamhet
attentive	0	0	0	0	0	0	1	0	0	1	uppmärksam
attenuate	0	0	0	0	0	0	0	0	0	0	dämpa
attenuated	0	0	0	0	0	1	0	0	0	0	försvagat
attenuation	0	0	0	0	0	1	0	1	0	0	försvagning
attest	0	0	0	0	0	0	1	0	0	1	intyga
attestation	0	0	0	0	0	0	0	0	0	1	intyg
attic	0	0	0	0	0	0	0	0	0	0	vinden
attire	0	0	0	0	0	0	0	0	0	0	klädsel
attitude	0	0	0	0	0	0	0	0	0	0	attityd
attorney	1	0	0	1	0	0	1	0	0	1	advokat
attraction	0	0	0	0	0	0	1	0	0	0	attraktion
attractiveness	0	0	0	0	0	0	1	0	0	0	attraktivitet
attributable	0	0	0	0	0	0	0	0	0	0	hänförlig
attribute	0	0	0	0	0	0	0	0	0	0	attribut
attribution	0	0	0	0	0	0	0	0	0	0	tillskrivning
attrition	0	0	0	0	0	0	0	0	0	0	nötning
auburn	0	0	0	0	0	0	0	0	0	0	kastanjebrunt
auction	0	1	0	0	0	0	0	0	0	0	auktion
auctioneer	0	0	0	0	0	0	0	0	0	0	auktionsförrättare
audacious	0	0	0	0	0	0	0	0	0	0	djärv
audacity	0	0	0	0	0	1	0	0	0	0	djärvhet
audible	0	0	0	0	0	0	0	0	0	0	hörbar
audience	0	1	0	0	0	0	0	0	0	0	publik
audit	0	0	0	0	0	0	0	0	0	0	granska
audition	0	0	0	0	0	0	0	0	0	0	audition
auditor	0	0	0	1	0	0	0	0	0	1	revisor
auditorium	0	0	0	0	0	0	0	0	0	0	hörsal
auditory	0	0	0	0	0	0	0	0	0	0	auditiv
aught	0	0	0	0	0	0	0	0	0	0	något
augment	0	0	0	0	0	0	1	0	0	0	förstärka
augmentation	0	0	0	0	0	0	0	0	0	0	förstärkning
august	0	0	0	0	0	0	1	0	0	0	augusti
aunt	0	0	0	0	0	0	1	0	0	1	moster
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	norrsken
auspices	0	0	0	0	0	0	0	0	0	0	beskydd
auspicious	0	1	0	0	1	0	1	0	0	0	gynnsam
austere	0	0	0	1	0	1	0	1	0	0	stram
austerity	0	0	0	0	0	1	0	0	0	0	åtstramning
authentic	0	0	0	0	1	0	1	0	0	1	äkta
authenticate	0	0	0	0	0	0	0	0	0	1	autentisera
authentication	0	0	0	0	0	0	0	0	0	1	autentisering
authenticity	0	0	0	0	0	0	1	0	0	1	äkthet
author	0	0	0	0	0	0	1	0	0	1	författare
authoritative	0	0	0	0	0	0	1	0	0	1	auktoritativ
authority	0	0	0	0	0	0	1	0	0	1	auktoritet
authorization	0	0	0	0	0	0	1	0	0	1	tillstånd
authorize	0	0	0	0	0	0	0	0	0	1	godkänna
authorized	0	0	0	0	0	0	1	0	0	0	auktoriserad
authorship	0	0	0	0	0	0	0	0	0	0	författarskap
auto	0	0	0	0	0	0	0	0	0	0	bil
autobiography	0	0	0	0	0	0	0	0	0	0	självbiografi
autocratic	0	0	0	0	0	1	0	0	0	0	enväldig
autograph	0	0	0	0	0	0	0	0	0	0	autograf
automatic	0	0	0	0	0	0	0	0	0	1	automatisk
automobile	0	0	0	0	0	0	0	0	0	0	bil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomi
autopsy	0	0	1	1	0	1	0	1	0	0	obduktion
autumn	0	0	0	0	0	0	0	0	0	0	höst
auxiliary	0	0	0	0	0	0	0	0	0	0	extra
avail	0	0	0	0	0	0	0	0	0	0	nytta
avalanche	0	0	0	1	0	1	0	1	1	0	lavin
avarice	1	0	1	0	0	1	0	0	0	0	girighet
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	hämnare
avenue	0	0	0	0	0	0	0	0	0	0	aveny
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	medel
averse	1	0	1	1	0	1	0	0	0	0	motvillig
aversion	1	0	1	1	0	1	0	0	0	0	motvilja
avert	0	0	0	0	0	0	0	0	0	0	avvärja
aviary	0	0	0	0	0	0	0	0	0	0	voljär
aviation	0	0	0	0	0	0	0	0	0	0	flyg
aviator	0	0	0	0	0	0	0	0	0	0	flygare
avid	0	0	0	0	0	0	0	0	0	0	ivrig
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	undvika
avoidance	0	0	0	1	0	1	0	0	0	0	undvikande
avoiding	0	0	0	1	0	0	0	0	0	0	undviker
await	0	1	0	0	0	0	0	0	0	0	vänta
awake	0	0	0	0	0	0	0	0	0	0	vaken
awaken	0	0	0	0	0	0	0	0	0	0	väcka
award	0	1	0	0	1	0	1	0	1	1	tilldela
awe	0	0	0	0	0	0	0	0	0	0	vördnad
awful	1	0	1	1	0	1	0	1	0	0	förfärlig
awkwardness	0	0	1	0	0	1	0	0	0	0	pinsamhet
awning	0	0	0	0	0	0	0	0	0	0	markis
awry	0	0	0	0	0	1	0	0	0	0	på sned
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	axiom
axiomatic	0	0	0	0	0	0	0	0	0	1	axiomatisk
axis	0	0	0	0	0	0	0	0	0	0	axel
axle	0	0	0	0	0	0	0	0	0	0	axel
ay	0	0	0	0	0	0	1	0	0	0	ja
