English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bulgarian Word
amusement	0	0	0	0	1	0	1	0	0	0	забавление
amusing	0	0	0	0	1	0	1	0	0	0	забавно
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестезия
anaesthetic	0	0	0	0	0	0	0	0	0	0	упойка
anal	0	0	0	0	0	1	0	0	0	0	анален
analgesic	0	0	0	0	0	0	0	0	0	0	аналгетик
analogous	0	0	0	0	0	0	0	0	0	0	аналогичен
analogue	0	0	0	0	0	0	0	0	0	0	аналогов
analogy	0	0	0	0	0	0	0	0	0	0	аналогия
analysis	0	0	0	0	0	0	0	0	0	0	анализ
analyst	0	1	0	0	0	0	1	0	0	1	анализатор
analytic	0	0	0	0	0	0	0	0	0	0	аналитичен
analyze	0	0	0	0	0	0	0	0	0	0	анализирам
analyzer	0	0	0	0	0	0	0	0	0	0	анализатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархизъм
anarchist	1	0	0	1	0	1	0	0	0	0	анархист
anarchy	1	0	0	1	0	1	0	0	0	0	анархия
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоза
anathema	1	0	1	1	0	1	0	1	0	0	анатема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомичен
anatomy	0	0	0	0	0	0	0	0	0	0	анатомия
ancestor	0	0	0	0	0	0	0	0	0	0	прародител
ancestral	0	0	0	0	0	0	0	0	0	1	родовия
ancestry	0	0	0	0	0	0	0	0	0	0	потекло
anchor	0	0	0	0	0	0	1	0	0	0	котва
anchorage	0	0	0	0	0	0	1	1	0	0	закотвяне
ancient	0	0	0	0	0	1	0	0	0	0	древен
ancillary	0	0	0	0	0	0	0	0	0	0	спомагателни
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемония
anew	0	0	0	0	0	0	0	0	0	0	наново
angel	0	1	0	0	1	0	1	0	1	1	ангел
angelic	0	0	0	0	1	0	1	0	0	1	ангелски
anger	1	0	0	0	0	1	0	0	0	0	гняв
angina	0	0	0	1	0	1	0	0	0	0	стенокардия
angiography	0	0	0	0	0	0	0	0	0	0	ангиография
angle	0	0	0	0	0	0	0	0	0	0	ъгъл
angling	0	1	0	0	0	1	0	0	0	0	риболов
angry	1	0	1	0	0	1	0	0	0	0	ядосан
anguish	1	0	0	1	0	1	0	1	0	0	мъка
angular	0	0	0	0	0	0	0	0	0	0	ъглова
anhydrous	0	0	0	0	0	0	0	0	0	0	безводен
animal	0	0	0	0	0	0	0	0	0	0	животно
animate	0	0	0	0	0	0	1	0	0	0	оживявам
animated	0	0	0	0	1	0	1	0	0	0	анимиран
animation	0	0	0	0	0	0	0	0	0	0	анимация
animosity	1	0	1	1	0	1	0	1	0	0	враждебност
animus	1	0	0	0	0	1	0	0	0	0	анимус
ankle	0	0	0	0	0	0	0	0	0	0	глезен
annals	0	0	0	0	0	0	0	0	0	0	анали
annex	0	0	0	0	0	0	0	0	0	0	приложение
annexation	0	0	0	0	0	0	0	0	0	0	анексиране
annexe	0	0	0	0	0	0	0	0	0	0	анекс
annihilate	1	0	0	1	0	1	0	0	0	0	унищожавам
annihilated	1	0	0	1	0	1	0	1	0	0	анихилиран
annihilation	1	0	0	1	0	1	0	1	0	0	анихилация
annotate	0	0	0	0	0	0	0	0	0	0	анотирайте
annotation	0	0	0	0	0	0	0	0	0	0	анотация
announce	0	0	0	0	0	0	0	0	0	0	обявявам
announcement	0	1	0	0	0	0	0	0	0	0	съобщение
annoy	1	0	1	0	0	1	0	0	0	0	дразня
annoyance	1	0	1	0	0	1	0	0	0	0	раздразнение
annoying	1	0	0	0	0	1	0	0	0	0	досадно
annuity	0	0	0	0	0	0	0	0	0	0	анюитет
annul	0	0	0	0	0	1	0	0	0	0	анулирам
annular	0	0	0	0	0	0	0	0	0	0	пръстеновиден
annulment	0	0	0	0	0	1	0	1	0	0	анулиране
annulus	0	0	0	0	0	0	0	0	0	0	пръстен
anointing	0	0	0	0	0	0	0	0	0	0	помазване
anomalous	0	0	0	0	0	0	0	0	0	0	аномален
anomaly	0	0	0	1	0	1	0	0	1	0	аномалия
anon	0	0	0	0	0	0	0	0	0	0	анон
anonymous	0	0	0	0	0	1	0	0	0	0	анонимен
answer	0	0	0	0	0	0	0	0	0	0	отговор
answerable	0	0	0	0	0	0	0	0	0	1	отговорен
answering	0	0	0	0	0	0	0	0	0	0	отговаряйки
ant	0	0	0	0	0	0	0	0	0	0	мравка
antagonism	1	0	0	0	0	1	0	0	0	0	антагонизъм
antagonist	1	0	0	0	0	1	0	0	0	0	антагонист
antagonistic	1	0	1	0	0	1	0	0	0	0	антагонистичен
ante	0	0	0	0	0	0	0	0	0	0	анте
antecedent	0	0	0	0	0	0	0	0	0	0	антецедент
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антена
anterior	0	0	0	0	0	0	0	0	0	0	преден
anthem	0	0	0	0	0	0	0	0	0	0	химн
anthology	0	0	0	0	0	0	0	0	0	0	антология
anthrax	0	0	1	1	0	1	0	1	0	0	антракс
anthropology	0	0	0	0	0	0	0	0	0	0	антропология
antibiotic	0	0	0	0	0	0	0	0	0	0	антибиотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибиотици
antichrist	1	0	1	1	0	1	0	0	0	0	антихрист
anticipation	0	1	0	0	0	0	0	0	0	0	очакване
anticipatory	0	1	0	0	0	0	0	0	0	0	изпреварващ
antidote	0	1	0	0	0	0	1	0	0	1	противоотрова
antifungal	0	0	0	0	0	0	1	0	0	1	противогъбични
antimony	0	0	0	0	0	0	0	0	0	0	антимон
antipathy	1	0	1	0	0	1	0	0	0	0	антипатия
antiquarian	0	0	0	0	0	0	0	0	0	0	антиквар
antiquated	0	0	0	0	0	1	0	0	0	0	остарял
antique	0	0	0	0	0	0	1	0	0	0	античен
antiquity	0	0	0	0	0	0	0	0	0	0	античност
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептик
antisocial	1	0	1	1	0	1	0	1	0	0	антисоциален
antithesis	1	0	0	0	0	1	0	0	0	0	антитеза
antithetical	0	0	0	0	0	0	0	0	0	0	антитетичен
antiviral	0	0	0	0	0	0	0	0	0	0	антивирусен
antler	0	0	0	0	0	0	0	0	0	0	еленов рог
anvil	0	0	0	0	0	0	0	0	0	0	наковалня
anxiety	1	1	0	1	0	1	0	1	0	0	безпокойство
anxious	0	1	0	1	0	1	0	0	0	0	разтревожен, неспокоен
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	бързо
apache	0	0	0	1	0	1	0	0	0	0	апаш
apartment	0	0	0	0	0	0	0	0	0	0	апартамент
apathetic	0	0	0	0	0	1	0	1	0	0	апатичен
apathy	0	0	0	0	0	1	0	1	0	0	апатия
ape	0	0	0	0	0	0	0	0	0	0	маймуна
aperture	0	0	0	0	0	0	0	0	0	0	бленда
apex	0	0	0	0	0	0	0	0	0	0	връх
aphid	0	0	1	0	0	1	0	0	0	0	листна въшка
apiece	0	0	0	0	0	0	0	0	0	0	парче
aplomb	0	0	0	0	0	0	1	0	0	0	апломб
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокалиптичен
apologetic	0	0	0	0	0	0	1	0	0	1	извинителен
apologist	0	0	0	0	0	0	0	0	0	0	апологет
apologize	0	0	0	0	0	0	1	1	0	1	извинете се
apology	0	0	0	0	0	0	1	0	0	0	извинение
apostasy	0	0	0	0	0	0	0	0	0	0	вероотстъпничество
apostate	0	0	0	0	0	0	0	0	0	0	родоотстъпник
apostle	0	0	0	0	0	0	1	0	0	1	апостол
apostolic	0	0	0	0	0	0	0	0	0	1	апостолски
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	ужасяващо
apparatus	0	0	0	0	0	0	0	0	0	0	апарат
apparel	0	0	0	0	0	0	0	0	0	0	облекло
apparently	0	0	0	0	0	0	0	0	0	0	очевидно
apparition	0	0	0	1	0	0	0	0	1	0	привидение
appeal	0	1	0	0	0	0	0	0	0	0	обжалване
appearance	0	0	0	0	0	0	0	0	0	0	външен вид
appease	0	0	0	0	0	0	0	0	0	0	успокоявам
appellant	0	0	0	0	0	0	0	0	0	0	жалбоподател
append	0	0	0	0	0	0	0	0	0	0	добавям
appendage	0	0	0	0	0	0	0	0	0	0	придатък
appendicitis	0	0	0	1	0	1	0	1	0	0	апендицит
appendix	0	0	0	0	0	0	0	0	0	0	апендикс
appetite	0	0	0	0	0	0	0	0	0	0	апетит
appetizer	0	0	0	0	0	0	0	0	0	0	предястие
applause	0	0	0	0	1	0	1	0	1	1	аплодисменти
apple	0	0	0	0	0	0	0	0	0	0	ябълка
appliance	0	0	0	0	0	0	0	0	0	0	уред
appliances	0	0	0	0	0	0	0	0	0	0	уреди
applicability	0	0	0	0	0	0	0	0	0	0	приложимост
applicable	0	0	0	0	0	0	0	0	0	0	приложимо
applicant	0	1	0	0	0	0	0	0	0	0	кандидат
application	0	0	0	0	0	0	0	0	0	0	приложение
apply	0	0	0	0	0	0	0	0	0	0	Приложи
appoint	0	0	0	0	0	0	0	0	0	0	назначавам
appointment	0	0	0	0	0	0	0	0	0	0	назначаване
appointments	0	0	0	0	0	0	0	0	0	0	срещи
apportion	0	0	0	0	0	0	0	0	0	0	разпределение
apportionment	0	0	0	0	0	0	0	0	0	0	разпределение
appraise	0	0	0	0	0	0	0	0	0	0	оценявам
appreciable	0	0	0	0	0	0	0	0	0	0	осезаемо
appreciation	0	0	0	0	1	0	1	0	0	1	признателност
apprehend	0	0	0	1	0	0	0	0	0	0	задържам
apprehension	0	0	0	1	0	1	0	0	0	0	опасение
apprehensive	0	1	0	1	0	1	0	0	0	0	опасен
apprentice	0	0	0	0	0	0	0	0	0	1	чирак
apprenticeship	0	0	0	0	0	0	0	0	0	0	чиракуване
approach	0	0	0	0	0	0	0	0	0	0	Приближаване
approaching	0	1	0	0	0	0	0	0	0	0	приближава
approbation	0	0	0	0	0	0	1	0	0	1	одобрение
appropriation	0	0	0	0	0	1	0	0	0	0	присвояване
approval	0	0	0	0	0	0	1	0	0	0	одобрение
approve	0	0	0	0	1	0	1	0	0	1	одобрявам
approving	0	0	0	0	0	0	1	0	0	0	одобряване
approximate	0	0	0	0	0	0	0	0	0	0	приблизителен
approximately	0	0	0	0	0	0	0	0	0	0	приблизително
approximating	0	0	0	0	0	0	0	0	0	0	приближаващ
approximation	0	0	0	0	0	0	0	0	0	0	приближение
appurtenances	0	0	0	0	0	0	0	0	0	0	принадлежности
apron	0	0	0	0	0	0	0	0	0	0	престилка
apt	0	0	0	0	0	0	1	0	0	0	ап
aptitude	0	0	0	0	0	0	1	0	0	0	способност
aqua	0	0	0	0	0	0	0	0	0	0	аква
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	аквариум
aquatic	0	0	0	0	0	0	0	0	0	0	водни
aqueduct	0	0	0	0	0	0	0	0	0	0	акведукт
aqueous	0	0	0	0	0	0	0	0	0	0	воднисти
arable	0	0	0	0	0	0	0	0	0	0	обработваема земя
arbiter	0	0	0	0	0	0	0	0	0	1	арбитър
arbitrate	0	0	0	0	0	0	0	0	0	0	арбитрирам
arbitration	0	1	0	0	0	0	0	0	0	0	арбитраж
arbitrator	0	0	0	0	0	0	0	0	0	1	арбитър
arbor	0	0	0	0	0	0	0	0	0	0	беседка
arc	0	0	0	0	0	0	0	0	0	0	дъга
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	арх
archaeological	0	0	0	0	0	0	0	0	0	0	археологически
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археология
archaic	0	0	0	0	0	1	0	0	0	0	архаичен
archbishop	0	0	0	0	0	0	0	0	0	0	архиепископ
arched	0	0	0	0	0	0	0	0	0	0	сводест
archer	0	0	0	0	0	0	0	0	0	0	стрелец с лък
archery	0	0	0	0	0	0	0	0	0	0	стрелба с лък
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архипелаг
architect	0	0	0	0	0	0	0	0	0	0	архитект
architecture	0	0	0	0	0	0	0	0	0	1	архитектура
archive	0	0	0	0	0	0	0	0	0	0	архив
arctic	0	0	0	0	0	0	0	0	0	0	арктика
ardent	0	1	0	0	1	0	1	0	0	0	пламенен
ardor	0	0	0	0	0	0	1	0	0	0	жар
arduous	0	0	0	0	0	1	0	0	0	0	труден
area	0	0	0	0	0	0	0	0	0	0	■ площ
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	сребърен
argue	1	0	0	0	0	1	0	0	0	0	спорят
argument	1	0	0	0	0	1	0	0	0	0	аргумент
argumentation	1	0	0	0	0	0	0	0	0	0	аргументация
argumentative	0	0	0	0	0	1	0	0	0	0	аргументативен
arguments	1	0	0	0	0	0	0	0	0	0	аргументи
arid	0	0	0	0	0	1	0	1	0	0	сух
aristocracy	0	0	0	0	0	0	1	0	0	0	аристокрация
aristocrat	0	0	0	0	0	0	0	0	0	0	аристократ
aristocratic	0	0	0	0	0	0	1	0	0	0	аристократичен
arithmetic	0	0	0	0	0	0	0	0	0	0	аритметика
ark	0	0	0	0	0	0	0	0	0	0	ковчег
arm	0	0	0	0	0	0	0	0	0	0	ръка
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	въоръжение
armaments	0	0	0	1	0	1	0	0	0	0	въоръжение
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	въоръжен
armor	0	0	0	1	0	0	1	0	0	1	броня
armored	0	0	0	1	0	0	0	0	0	0	бронирани
armory	0	0	0	0	0	0	0	0	0	1	оръжейна
arms	0	0	0	0	0	0	0	0	0	0	обятия
army	0	0	0	0	0	0	0	0	0	0	армия
aroma	0	0	0	0	0	0	1	0	0	0	аромат
arousal	0	0	0	0	0	0	0	0	0	0	възбуда
arouse	0	1	0	0	0	0	1	0	0	0	възбуждам
arraignment	1	0	0	1	0	1	0	1	0	0	обвинение
arrange	0	0	0	0	0	0	0	0	0	0	подредете
arranged	0	0	0	0	0	0	0	0	0	0	аранжиран
arrangement	0	0	0	0	0	0	0	0	0	0	подреждане
array	0	0	0	0	0	0	1	0	0	0	масив
arrears	0	0	0	0	0	1	0	0	0	0	просрочени задължения
arrest	0	0	0	0	0	1	0	0	0	0	арестуване
arrival	0	1	0	0	0	0	0	0	0	0	пристигане
arrive	0	1	0	0	0	0	0	0	0	0	пристигат
arrogance	0	0	0	0	0	1	0	0	0	0	арогантност
arrogant	1	0	1	0	0	1	0	0	0	0	арогантен
arrow	0	0	0	0	0	0	0	0	0	0	стрелка
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	арсен
arson	1	0	0	1	0	1	0	0	0	0	палеж
art	0	1	0	0	1	0	1	1	1	0	изкуство
artery	0	0	0	0	0	0	0	0	0	0	артерия
artful	0	0	0	0	0	0	0	0	0	0	хитър
arthropod	0	0	0	0	0	0	0	0	0	0	членестоноги
artichoke	0	0	0	0	0	0	0	0	0	0	артишок
article	0	0	0	0	0	0	0	0	0	0	статия
articles	0	0	0	0	0	0	0	0	0	0	статии
articulate	0	0	0	0	0	0	1	0	0	0	артикулиран
articulation	0	0	0	0	0	0	1	0	0	0	артикулация
artifice	0	0	0	0	0	0	0	0	0	0	хитрост
artillery	0	0	0	1	0	1	0	0	0	0	артилерия
artisan	0	0	0	0	0	0	1	0	0	0	занаятчия
artist	0	0	0	0	0	0	0	0	0	0	художник
artiste	0	0	0	0	0	0	1	0	0	0	артистка
artistic	0	0	0	0	0	0	1	0	0	0	артистичен
artists	0	0	0	0	0	0	0	0	0	0	художници
ascend	0	0	0	0	0	0	0	0	0	0	изкачвам се
ascendancy	0	0	0	0	0	0	1	0	0	0	надмощие
ascension	0	0	0	0	0	0	0	0	0	0	възнесение
ascent	0	0	0	0	0	0	1	0	0	0	изкачване
ascertain	0	0	0	0	0	0	0	0	0	0	констатирам
ascertained	0	0	0	0	0	0	0	0	0	0	констатирано
ascetic	0	0	0	0	0	0	0	0	0	0	аскетичен
ash	0	0	0	0	0	1	0	0	0	0	пепел
ashamed	0	0	1	0	0	1	0	1	0	0	срамувам се
ashes	0	0	0	0	0	1	0	1	0	0	пепел
asleep	0	0	0	0	0	0	0	0	0	0	заспал
asp	0	0	0	1	0	0	0	0	0	0	аспид
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспекти
asphalt	0	0	0	0	0	0	0	0	0	0	асфалт
aspiration	0	1	0	0	1	0	1	0	1	1	аспирация
aspire	0	1	0	0	1	0	1	0	0	0	стремя се
aspiring	0	1	0	0	1	0	1	0	0	1	стремящ се
ass	0	0	0	0	0	1	0	0	0	0	задник
assail	1	0	0	1	0	1	0	0	1	0	нападение
assailant	1	0	0	1	0	1	0	1	0	0	нападател
assassin	1	0	0	1	0	1	0	1	0	0	наемен убиец
assassinate	1	0	0	1	0	1	0	0	0	0	убивам
assassination	1	0	0	1	0	1	0	1	0	0	атентат
assault	1	0	0	1	0	1	0	0	0	0	нападение
assay	0	0	0	0	0	0	0	0	0	0	анализ
assemblage	0	0	0	0	0	0	0	0	0	0	сглобяване
assemble	0	0	0	0	0	0	0	0	0	0	сглобявам
assembled	0	0	0	0	0	0	0	0	0	0	сглобени
assembly	0	0	0	0	0	0	1	0	0	1	монтаж
assent	0	0	0	0	0	0	1	0	0	0	съгласие
assert	0	0	0	0	0	0	0	0	0	0	твърдят
asserting	0	0	0	0	0	0	1	0	0	1	утвърждавайки
assertion	0	0	0	0	0	0	0	0	0	0	твърдение
assess	0	0	0	0	0	0	0	0	0	0	оценявам
assessment	0	0	0	0	0	0	0	0	1	1	Оценяване
assessor	0	0	0	0	0	0	0	0	0	1	оценител
assets	0	0	0	0	0	0	1	0	0	0	активи
asshole	1	0	1	0	0	1	0	0	0	0	задник
assign	0	0	0	0	0	0	0	0	0	0	възлагам
assignee	0	0	0	0	0	0	0	0	0	1	цесионер
assignment	0	0	0	0	0	0	0	0	0	0	задание
assimilate	0	0	0	0	0	0	0	0	0	0	асимилирам
assimilation	0	0	0	0	0	0	0	0	0	0	асимилация
assist	0	0	0	0	0	0	1	0	0	1	подпомагам
assistance	0	0	0	0	0	0	1	0	0	0	помощ
assistant	0	0	0	0	0	0	0	0	0	0	асистент
associate	0	0	0	0	0	0	1	0	0	1	сътрудник
association	0	0	0	0	0	0	0	0	0	1	асоциация
assorted	0	0	0	0	0	0	0	0	0	0	асорти
assortment	0	0	0	0	0	0	0	0	0	0	асортимент
assuage	0	0	0	0	0	0	1	0	0	0	успокояване
assumed	0	0	0	0	0	0	0	0	0	0	предполага се
assuming	0	0	0	0	0	0	0	0	0	0	предполагайки
assumption	0	0	0	0	0	0	0	0	0	0	предположение
assurance	0	0	0	0	0	0	1	0	0	1	уверение
assure	0	0	0	0	0	0	0	0	0	1	уверявам
assured	0	0	0	0	0	0	1	0	0	1	уверен
assuredly	0	0	0	0	0	0	0	0	0	1	със сигурност
asterisk	0	0	0	0	0	0	0	0	0	0	звездичка
asteroids	0	0	0	0	0	0	0	0	0	0	астероиди
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизъм
astonishingly	0	0	0	0	0	0	1	0	1	0	удивително
astonishment	0	0	0	0	1	0	1	0	1	0	учудване
astral	0	0	0	0	0	0	0	0	0	0	астрален
astray	0	0	0	1	0	1	0	0	0	0	заблуден
astringent	0	0	0	0	0	1	0	0	0	0	стипчив
astrologer	0	1	0	0	0	0	1	0	0	0	астролог
astrology	0	0	0	0	0	0	0	0	0	0	астрология
astronaut	0	0	0	0	0	0	1	0	0	0	космонавт
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономия
astute	0	0	0	0	0	0	1	0	0	0	проницателен
asunder	0	0	0	0	0	0	0	0	0	0	разделяне
asylum	0	0	0	1	0	1	0	0	0	0	убежище
asymmetric	0	0	0	0	0	0	0	0	0	0	асиметричен
asymmetry	0	0	1	0	0	0	0	0	0	0	асиметрия
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотичен
atelier	0	0	0	0	0	0	0	0	0	0	ателие
atheism	0	0	0	0	0	1	0	0	0	0	атеизъм
atheistic	0	0	0	0	0	0	0	0	0	0	атеистичен
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероза
athlete	0	0	0	0	0	0	1	0	0	0	спортист
athletic	0	0	0	0	0	0	1	0	0	0	атлетичен
athleticism	0	0	0	0	0	0	0	0	0	0	атлетизъм
athletics	0	0	0	0	0	0	0	0	0	0	Атлетика
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосферен
atoll	0	0	0	0	0	0	0	0	0	0	атол
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атомен
atone	0	1	0	0	1	0	1	0	0	1	изкупвам се
atonement	0	0	0	0	0	0	1	0	0	0	изкупление
atrium	0	0	0	0	0	0	0	0	0	0	атриум
atrocious	1	0	1	0	0	1	0	0	0	0	зверски
atrocity	1	0	1	1	0	1	0	1	0	0	зверство
atrophy	0	0	1	1	0	1	0	1	0	0	атрофия
attach	0	0	0	0	0	0	0	0	0	0	прикачвам
attachment	0	0	0	0	0	0	1	0	0	0	прикачен файл
attack	1	0	0	1	0	1	0	0	0	0	атака
attacking	1	0	1	1	0	1	0	1	1	0	атакуващ
attain	0	0	0	0	0	0	0	0	0	0	постигам
attainable	0	1	0	0	0	0	1	0	0	0	постижимо
attainment	0	0	0	0	0	0	1	0	0	0	постижение
attempt	0	1	0	0	0	0	0	0	0	0	опит
attendance	0	1	0	0	0	0	0	0	0	0	посещаемост
attendant	0	0	0	0	0	0	1	0	0	1	участник
attention	0	0	0	0	0	0	1	0	0	0	внимание
attentive	0	0	0	0	0	0	1	0	0	1	внимателен
attenuate	0	0	0	0	0	0	0	0	0	0	отслабвам
attenuated	0	0	0	0	0	1	0	0	0	0	атенюиран
attenuation	0	0	0	0	0	1	0	1	0	0	затихване
attest	0	0	0	0	0	0	1	0	0	1	удостоверявам
attestation	0	0	0	0	0	0	0	0	0	1	атестация
attic	0	0	0	0	0	0	0	0	0	0	таванско помещение
attire	0	0	0	0	0	0	0	0	0	0	облекло
attitude	0	0	0	0	0	0	0	0	0	0	поведение
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	атракция
attractiveness	0	0	0	0	0	0	1	0	0	0	привлекателност
attributable	0	0	0	0	0	0	0	0	0	0	приписваем
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	приписване
attrition	0	0	0	0	0	0	0	0	0	0	изтощение
auburn	0	0	0	0	0	0	0	0	0	0	кестенява
auction	0	1	0	0	0	0	0	0	0	0	търг
auctioneer	0	0	0	0	0	0	0	0	0	0	аукционер
audacious	0	0	0	0	0	0	0	0	0	0	дързък
audacity	0	0	0	0	0	1	0	0	0	0	дързост
audible	0	0	0	0	0	0	0	0	0	0	звуков
audience	0	1	0	0	0	0	0	0	0	0	публика
audit	0	0	0	0	0	0	0	0	0	0	одит
audition	0	0	0	0	0	0	0	0	0	0	прослушване
auditor	0	0	0	1	0	0	0	0	0	1	одитор
auditorium	0	0	0	0	0	0	0	0	0	0	аудитория
auditory	0	0	0	0	0	0	0	0	0	0	слухови
aught	0	0	0	0	0	0	0	0	0	0	нещо
augment	0	0	0	0	0	0	1	0	0	0	увеличавам
augmentation	0	0	0	0	0	0	0	0	0	0	уголемяване
august	0	0	0	0	0	0	1	0	0	0	Август
aunt	0	0	0	0	0	0	1	0	0	1	леля
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	полярно сияние
auspices	0	0	0	0	0	0	0	0	0	0	егида
auspicious	0	1	0	0	1	0	1	0	0	0	благоприятен
austere	0	0	0	1	0	1	0	1	0	0	строг
austerity	0	0	0	0	0	1	0	0	0	0	строгост
authentic	0	0	0	0	1	0	1	0	0	1	автентичен
authenticate	0	0	0	0	0	0	0	0	0	1	удостоверяване
authentication	0	0	0	0	0	0	0	0	0	1	удостоверяване
authenticity	0	0	0	0	0	0	1	0	0	1	автентичност
author	0	0	0	0	0	0	1	0	0	1	автор
authoritative	0	0	0	0	0	0	1	0	0	1	авторитетен
authority	0	0	0	0	0	0	1	0	0	1	власт
authorization	0	0	0	0	0	0	1	0	0	1	упълномощаване
authorize	0	0	0	0	0	0	0	0	0	1	упълномощавам
authorized	0	0	0	0	0	0	1	0	0	0	упълномощени
authorship	0	0	0	0	0	0	0	0	0	0	авторство
auto	0	0	0	0	0	0	0	0	0	0	Автоматичен
autobiography	0	0	0	0	0	0	0	0	0	0	автобиография
autocratic	0	0	0	0	0	1	0	0	0	0	автократичен
autograph	0	0	0	0	0	0	0	0	0	0	автограф
automatic	0	0	0	0	0	0	0	0	0	1	автоматичен
automobile	0	0	0	0	0	0	0	0	0	0	автомобил
autonomy	0	0	0	0	0	0	0	0	0	0	автономия
autopsy	0	0	1	1	0	1	0	1	0	0	аутопсия
autumn	0	0	0	0	0	0	0	0	0	0	есента
auxiliary	0	0	0	0	0	0	0	0	0	0	спомагателни
avail	0	0	0	0	0	0	0	0	0	0	полза
avalanche	0	0	0	1	0	1	0	1	1	0	лавина
avarice	1	0	1	0	0	1	0	0	0	0	алчност
avatar	0	0	0	0	0	0	1	0	0	0	аватар
avenger	1	0	0	0	0	1	0	0	0	0	отмъстител
avenue	0	0	0	0	0	0	0	0	0	0	авеню
aver	0	0	0	0	0	0	0	0	0	0	ср
average	0	0	0	0	0	0	0	0	0	0	средно аритметично
averse	1	0	1	1	0	1	0	0	0	0	противен
aversion	1	0	1	1	0	1	0	0	0	0	отвращение
avert	0	0	0	0	0	0	0	0	0	0	предотвратявам
aviary	0	0	0	0	0	0	0	0	0	0	волиера
aviation	0	0	0	0	0	0	0	0	0	0	авиация
aviator	0	0	0	0	0	0	0	0	0	0	летец
avid	0	0	0	0	0	0	0	0	0	0	запален
avocado	0	0	0	0	0	0	0	0	0	0	авокадо
avoid	0	0	0	1	0	1	0	0	0	0	да се избегне
avoidance	0	0	0	1	0	1	0	0	0	0	избягване
avoiding	0	0	0	1	0	0	0	0	0	0	избягване
await	0	1	0	0	0	0	0	0	0	0	изчакайте
awake	0	0	0	0	0	0	0	0	0	0	буден
awaken	0	0	0	0	0	0	0	0	0	0	събуждам
award	0	1	0	0	1	0	1	0	1	1	награда
awe	0	0	0	0	0	0	0	0	0	0	страхопочитание
awful	1	0	1	1	0	1	0	1	0	0	ужасно
