English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovak Word
amphibious	0	0	0	0	0	0	0	0	0	0	obojživelné
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteátra
amplification	0	0	0	0	0	0	0	0	0	0	zosilnenie
amplify	0	0	0	0	0	0	0	0	0	0	zosilniť
amplitude	0	0	0	0	0	0	0	0	0	0	amplitúda
amply	0	0	0	0	0	0	0	0	0	0	bohato
amputation	0	0	0	0	0	0	0	0	0	0	amputácia
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	pobaviť
amused	0	0	0	0	1	0	1	0	0	0	pobavený
amusement	0	0	0	0	1	0	1	0	0	0	zábavu
amusing	0	0	0	0	1	0	1	0	0	0	zábavný
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestézia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetikum
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgetikum
analogous	0	0	0	0	0	0	0	0	0	0	analogický
analogue	0	0	0	0	0	0	0	0	0	0	analógový
analogy	0	0	0	0	0	0	0	0	0	0	analógia
analysis	0	0	0	0	0	0	0	0	0	0	analýza
analyst	0	1	0	0	0	0	1	0	0	1	analytik
analytic	0	0	0	0	0	0	0	0	0	0	analytický
analyze	0	0	0	0	0	0	0	0	0	0	analyzovať
analyzer	0	0	0	0	0	0	0	0	0	0	analyzátor
anarchism	1	0	0	1	0	1	0	0	0	0	anarchizmu
anarchist	1	0	0	1	0	1	0	0	0	0	anarchista
anarchy	1	0	0	1	0	1	0	0	0	0	anarchia
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomóza
anathema	1	0	1	1	0	1	0	1	0	0	kliatba
anatomic	0	0	0	0	0	0	0	0	0	0	anatomické
anatomy	0	0	0	0	0	0	0	0	0	0	anatómia
ancestor	0	0	0	0	0	0	0	0	0	0	predok
ancestral	0	0	0	0	0	0	0	0	0	1	rodový
ancestry	0	0	0	0	0	0	0	0	0	0	pôvod
anchor	0	0	0	0	0	0	1	0	0	0	Kotva
anchorage	0	0	0	0	0	0	1	1	0	0	ukotvenie
ancient	0	0	0	0	0	1	0	0	0	0	starodávny
ancillary	0	0	0	0	0	0	0	0	0	0	doplnkové
androgen	0	0	0	0	0	0	0	0	0	0	androgén
anemone	0	0	0	0	0	0	0	0	0	0	sasanka
anew	0	0	0	0	0	0	0	0	0	0	nanovo
angel	0	1	0	0	1	0	1	0	1	1	anjel
angelic	0	0	0	0	1	0	1	0	0	1	anjelský
anger	1	0	0	0	0	1	0	0	0	0	hnev
angina	0	0	0	1	0	1	0	0	0	0	angína
angiography	0	0	0	0	0	0	0	0	0	0	angiografia
angle	0	0	0	0	0	0	0	0	0	0	uhol
angling	0	1	0	0	0	1	0	0	0	0	rybárčenie
angry	1	0	1	0	0	1	0	0	0	0	nahnevaný
anguish	1	0	0	1	0	1	0	1	0	0	trápenie
angular	0	0	0	0	0	0	0	0	0	0	hranatý
anhydrous	0	0	0	0	0	0	0	0	0	0	bezvodý
animal	0	0	0	0	0	0	0	0	0	0	zviera
animate	0	0	0	0	0	0	1	0	0	0	animovať
animated	0	0	0	0	1	0	1	0	0	0	animovaný
animation	0	0	0	0	0	0	0	0	0	0	animácie
animosity	1	0	1	1	0	1	0	1	0	0	nevraživosť
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	členok
annals	0	0	0	0	0	0	0	0	0	0	anály
annex	0	0	0	0	0	0	0	0	0	0	príloha
annexation	0	0	0	0	0	0	0	0	0	0	anexia
annexe	0	0	0	0	0	0	0	0	0	0	príloha
annihilate	1	0	0	1	0	1	0	0	0	0	anihilovať
annihilated	1	0	0	1	0	1	0	1	0	0	zničené
annihilation	1	0	0	1	0	1	0	1	0	0	zničenie
annotate	0	0	0	0	0	0	0	0	0	0	anotovať
annotation	0	0	0	0	0	0	0	0	0	0	anotácia
announce	0	0	0	0	0	0	0	0	0	0	oznámiť
announcement	0	1	0	0	0	0	0	0	0	0	oznámenie
annoy	1	0	1	0	0	1	0	0	0	0	otravovať
annoyance	1	0	1	0	0	1	0	0	0	0	mrzutosť
annoying	1	0	0	0	0	1	0	0	0	0	nepríjemný
annuity	0	0	0	0	0	0	0	0	0	0	renta
annul	0	0	0	0	0	1	0	0	0	0	zrušiť
annular	0	0	0	0	0	0	0	0	0	0	prstencový
annulment	0	0	0	0	0	1	0	1	0	0	zrušenie
annulus	0	0	0	0	0	0	0	0	0	0	anulus
anointing	0	0	0	0	0	0	0	0	0	0	pomazanie
anomalous	0	0	0	0	0	0	0	0	0	0	anomálny
anomaly	0	0	0	1	0	1	0	0	1	0	anomália
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonymný
answer	0	0	0	0	0	0	0	0	0	0	odpoveď
answerable	0	0	0	0	0	0	0	0	0	1	zodpovedný
answering	0	0	0	0	0	0	0	0	0	0	odpovedanie
ant	0	0	0	0	0	0	0	0	0	0	mravec
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizmus
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistické
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	predchodca
antelope	0	0	0	0	0	0	0	0	0	0	antilopa
antenna	0	0	0	0	0	0	0	0	0	0	anténa
anterior	0	0	0	0	0	0	0	0	0	0	predné
anthem	0	0	0	0	0	0	0	0	0	0	hymna
anthology	0	0	0	0	0	0	0	0	0	0	antológia
anthrax	0	0	1	1	0	1	0	1	0	0	antrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropológie
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotikum
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotiká
antichrist	1	0	1	1	0	1	0	0	0	0	antikrist
anticipation	0	1	0	0	0	0	0	0	0	0	očakávanie
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipačný
antidote	0	1	0	0	0	0	1	0	0	1	protijed
antifungal	0	0	0	0	0	0	1	0	0	1	antimykotikum
antimony	0	0	0	0	0	0	0	0	0	0	antimón
antipathy	1	0	1	0	0	1	0	0	0	0	antipatia
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvariát
antiquated	0	0	0	0	0	1	0	0	0	0	zastarané
antique	0	0	0	0	0	0	1	0	0	0	starožitný
antiquity	0	0	0	0	0	0	0	0	0	0	staroveku
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptikum
antisocial	1	0	1	1	0	1	0	1	0	0	asociálom
antithesis	1	0	0	0	0	1	0	0	0	0	protiklad
antithetical	0	0	0	0	0	0	0	0	0	0	protikladný
antiviral	0	0	0	0	0	0	0	0	0	0	antivírusové
antler	0	0	0	0	0	0	0	0	0	0	paroh
anvil	0	0	0	0	0	0	0	0	0	0	kovadlina
anxiety	1	1	0	1	0	1	0	1	0	0	úzkosť
anxious	0	1	0	1	0	1	0	0	0	0	úzkostlivý
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	rýchlo
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	byt
apathetic	0	0	0	0	0	1	0	1	0	0	apatický
apathy	0	0	0	0	0	1	0	1	0	0	apatia
ape	0	0	0	0	0	0	0	0	0	0	opice
aperture	0	0	0	0	0	0	0	0	0	0	clona
apex	0	0	0	0	0	0	0	0	0	0	vrchol
aphid	0	0	1	0	0	1	0	0	0	0	voška
apiece	0	0	0	0	0	0	0	0	0	0	kúsok
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalyptický
apologetic	0	0	0	0	0	0	1	0	0	1	ospravedlňujúci
apologist	0	0	0	0	0	0	0	0	0	0	apologéta
apologize	0	0	0	0	0	0	1	1	0	1	ospravedlniť sa
apology	0	0	0	0	0	0	1	0	0	0	ospravedlnenie
apostasy	0	0	0	0	0	0	0	0	0	0	odpadlíctvo
apostate	0	0	0	0	0	0	0	0	0	0	odpadlík
apostle	0	0	0	0	0	0	1	0	0	1	apoštol
apostolic	0	0	0	0	0	0	0	0	0	1	apoštolský
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	otrasné
apparatus	0	0	0	0	0	0	0	0	0	0	prístroja
apparel	0	0	0	0	0	0	0	0	0	0	odev
apparently	0	0	0	0	0	0	0	0	0	0	zrejme
apparition	0	0	0	1	0	0	0	0	1	0	zjavenie
appeal	0	1	0	0	0	0	0	0	0	0	príťažlivosť
appearance	0	0	0	0	0	0	0	0	0	0	vzhľad
appease	0	0	0	0	0	0	0	0	0	0	upokojiť
appellant	0	0	0	0	0	0	0	0	0	0	odvolateľ
append	0	0	0	0	0	0	0	0	0	0	priložiť
appendage	0	0	0	0	0	0	0	0	0	0	prívesok
appendicitis	0	0	0	1	0	1	0	1	0	0	zápal slepého čreva
appendix	0	0	0	0	0	0	0	0	0	0	dodatok
appetite	0	0	0	0	0	0	0	0	0	0	chuť do jedla
appetizer	0	0	0	0	0	0	0	0	0	0	predjedlo
applause	0	0	0	0	1	0	1	0	1	1	potlesk
apple	0	0	0	0	0	0	0	0	0	0	jablko
appliance	0	0	0	0	0	0	0	0	0	0	spotrebič
appliances	0	0	0	0	0	0	0	0	0	0	spotrebičov
applicability	0	0	0	0	0	0	0	0	0	0	použiteľnosť
applicable	0	0	0	0	0	0	0	0	0	0	uplatniteľné
applicant	0	1	0	0	0	0	0	0	0	0	žiadateľa
application	0	0	0	0	0	0	0	0	0	0	aplikácie
apply	0	0	0	0	0	0	0	0	0	0	uplatniť
appoint	0	0	0	0	0	0	0	0	0	0	vymenovať
appointment	0	0	0	0	0	0	0	0	0	0	vymenovanie
appointments	0	0	0	0	0	0	0	0	0	0	schôdzky
apportion	0	0	0	0	0	0	0	0	0	0	rozdelenie
apportionment	0	0	0	0	0	0	0	0	0	0	rozdelenie
appraise	0	0	0	0	0	0	0	0	0	0	oceniť
appreciable	0	0	0	0	0	0	0	0	0	0	oceniteľné
appreciation	0	0	0	0	1	0	1	0	0	1	ocenenie
apprehend	0	0	0	1	0	0	0	0	0	0	zatknúť
apprehension	0	0	0	1	0	1	0	0	0	0	obavy
apprehensive	0	1	0	1	0	1	0	0	0	0	chápavý
apprentice	0	0	0	0	0	0	0	0	0	1	učeň
apprenticeship	0	0	0	0	0	0	0	0	0	0	učňovskej prípravy
approach	0	0	0	0	0	0	0	0	0	0	prístup
approaching	0	1	0	0	0	0	0	0	0	0	blížiace sa
approbation	0	0	0	0	0	0	1	0	0	1	aprobácia
appropriation	0	0	0	0	0	1	0	0	0	0	privlastnenie
approval	0	0	0	0	0	0	1	0	0	0	schválenie
approve	0	0	0	0	1	0	1	0	0	1	schváliť
approving	0	0	0	0	0	0	1	0	0	0	schvaľovanie
approximate	0	0	0	0	0	0	0	0	0	0	približné
approximately	0	0	0	0	0	0	0	0	0	0	približne
approximating	0	0	0	0	0	0	0	0	0	0	aproximácia
approximation	0	0	0	0	0	0	0	0	0	0	aproximácia
appurtenances	0	0	0	0	0	0	0	0	0	0	príslušenstvo
apron	0	0	0	0	0	0	0	0	0	0	zástera
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	spôsobilosť
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarín
aquarium	0	0	0	0	0	0	0	0	0	0	akvárium
aquatic	0	0	0	0	0	0	0	0	0	0	vodné
aqueduct	0	0	0	0	0	0	0	0	0	0	akvadukt
aqueous	0	0	0	0	0	0	0	0	0	0	vodný
arable	0	0	0	0	0	0	0	0	0	0	orný
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	rozhodovať
arbitration	0	1	0	0	0	0	0	0	0	0	arbitráž
arbitrator	0	0	0	0	0	0	0	0	0	1	rozhodcu
arbor	0	0	0	0	0	0	0	0	0	0	altánok
arc	0	0	0	0	0	0	0	0	0	0	oblúk
arcade	0	0	0	0	0	0	0	0	0	0	pasáž
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	archeologické
archaeologist	0	0	0	0	0	0	0	0	0	0	archeológ
archaeology	0	1	0	0	0	0	1	0	0	0	archeológie
archaic	0	0	0	0	0	1	0	0	0	0	archaický
archbishop	0	0	0	0	0	0	0	0	0	0	arcibiskup
arched	0	0	0	0	0	0	0	0	0	0	klenutý
archer	0	0	0	0	0	0	0	0	0	0	lukostrelec
archery	0	0	0	0	0	0	0	0	0	0	lukostreľba
archetype	0	0	0	0	0	0	0	0	0	0	archetyp
archipelago	0	0	0	0	0	0	0	0	0	0	súostrovie
architect	0	0	0	0	0	0	0	0	0	0	architekt
architecture	0	0	0	0	0	0	0	0	0	1	architektúra
archive	0	0	0	0	0	0	0	0	0	0	archív
arctic	0	0	0	0	0	0	0	0	0	0	arktický
ardent	0	1	0	0	1	0	1	0	0	0	horlivý
ardor	0	0	0	0	0	0	1	0	0	0	horlivosť
arduous	0	0	0	0	0	1	0	0	0	0	namáhavé
area	0	0	0	0	0	0	0	0	0	0	oblasť
arena	0	0	0	0	0	0	0	0	0	0	aréna
areola	0	0	0	0	0	0	0	0	0	0	dvorec
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	hádať sa
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentácia
argumentative	0	0	0	0	0	1	0	0	0	0	argumentatívny
arguments	1	0	0	0	0	0	0	0	0	0	argumenty
arid	0	0	0	0	0	1	0	1	0	0	vyprahnutý
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokracie
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratický
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	archa
arm	0	0	0	0	0	0	0	0	0	0	rameno
armada	0	0	0	0	0	0	0	0	0	0	armáda
armament	1	0	0	1	0	0	0	0	0	0	výzbroj
armaments	0	0	0	1	0	1	0	0	0	0	výzbroje
armature	0	0	0	0	0	0	0	0	0	0	armatúra
armed	1	0	0	1	0	1	1	0	0	0	ozbrojený
armor	0	0	0	1	0	0	1	0	0	1	brnenie
armored	0	0	0	1	0	0	0	0	0	0	obrnený
armory	0	0	0	0	0	0	0	0	0	1	zbrojnica
arms	0	0	0	0	0	0	0	0	0	0	paže
army	0	0	0	0	0	0	0	0	0	0	armády
aroma	0	0	0	0	0	0	1	0	0	0	aróma
arousal	0	0	0	0	0	0	0	0	0	0	vzrušenie
arouse	0	1	0	0	0	0	1	0	0	0	vzbudiť
arraignment	1	0	0	1	0	1	0	1	0	0	obvinenie
arrange	0	0	0	0	0	0	0	0	0	0	zariadiť
arranged	0	0	0	0	0	0	0	0	0	0	usporiadané
arrangement	0	0	0	0	0	0	0	0	0	0	usporiadanie
array	0	0	0	0	0	0	1	0	0	0	pole
arrears	0	0	0	0	0	1	0	0	0	0	nedoplatok
arrest	0	0	0	0	0	1	0	0	0	0	zatknutie
arrival	0	1	0	0	0	0	0	0	0	0	príchod
arrive	0	1	0	0	0	0	0	0	0	0	prísť
arrogance	0	0	0	0	0	1	0	0	0	0	arogancia
arrogant	1	0	1	0	0	1	0	0	0	0	arogantný
arrow	0	0	0	0	0	0	0	0	0	0	šípka
arsenal	0	0	0	0	0	0	0	0	0	0	arzenálu
arsenic	0	0	1	1	0	1	0	1	0	0	arzén
arson	1	0	0	1	0	1	0	0	0	0	podpaľačstvo
art	0	1	0	0	1	0	1	1	1	0	umenie
artery	0	0	0	0	0	0	0	0	0	0	tepna
artful	0	0	0	0	0	0	0	0	0	0	umný
arthropod	0	0	0	0	0	0	0	0	0	0	článkonožca
artichoke	0	0	0	0	0	0	0	0	0	0	artičoka
article	0	0	0	0	0	0	0	0	0	0	článok
articles	0	0	0	0	0	0	0	0	0	0	články
articulate	0	0	0	0	0	0	1	0	0	0	artikulovať
articulation	0	0	0	0	0	0	1	0	0	0	artikulácia
artifice	0	0	0	0	0	0	0	0	0	0	umelosť
artillery	0	0	0	1	0	1	0	0	0	0	delostrelectvo
artisan	0	0	0	0	0	0	1	0	0	0	remeselník
artist	0	0	0	0	0	0	0	0	0	0	umelec
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	umelecký
artists	0	0	0	0	0	0	0	0	0	0	umelcov
ascend	0	0	0	0	0	0	0	0	0	0	stúpať
ascendancy	0	0	0	0	0	0	1	0	0	0	nadvláda
ascension	0	0	0	0	0	0	0	0	0	0	nanebovstúpenie
ascent	0	0	0	0	0	0	1	0	0	0	stúpanie
ascertain	0	0	0	0	0	0	0	0	0	0	zistiť
ascertained	0	0	0	0	0	0	0	0	0	0	zistené
ascetic	0	0	0	0	0	0	0	0	0	0	asketický
ash	0	0	0	0	0	1	0	0	0	0	popol
ashamed	0	0	1	0	0	1	0	1	0	0	hanbiť sa
ashes	0	0	0	0	0	1	0	1	0	0	popol
asleep	0	0	0	0	0	0	0	0	0	0	spí
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartám
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekty
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	ašpirácie
aspire	0	1	0	0	1	0	1	0	0	0	ašpirovať
aspiring	0	1	0	0	1	0	1	0	0	1	ctižiadostivý
ass	0	0	0	0	0	1	0	0	0	0	zadok
assail	1	0	0	1	0	1	0	0	1	0	napadnúť
assailant	1	0	0	1	0	1	0	1	0	0	útočník
assassin	1	0	0	1	0	1	0	1	0	0	vrah
assassinate	1	0	0	1	0	1	0	0	0	0	zavraždiť
assassination	1	0	0	1	0	1	0	1	0	0	atentát
assault	1	0	0	1	0	1	0	0	0	0	napadnutie
assay	0	0	0	0	0	0	0	0	0	0	test
assemblage	0	0	0	0	0	0	0	0	0	0	montáž
assemble	0	0	0	0	0	0	0	0	0	0	zostaviť
assembled	0	0	0	0	0	0	0	0	0	0	zostavené
assembly	0	0	0	0	0	0	1	0	0	1	zhromaždenie
assent	0	0	0	0	0	0	1	0	0	0	súhlas
assert	0	0	0	0	0	0	0	0	0	0	tvrdiť
asserting	0	0	0	0	0	0	1	0	0	1	tvrdenie
assertion	0	0	0	0	0	0	0	0	0	0	tvrdenie
assess	0	0	0	0	0	0	0	0	0	0	posúdiť
assessment	0	0	0	0	0	0	0	0	1	1	hodnotenie
assessor	0	0	0	0	0	0	0	0	0	1	posudzovateľ
assets	0	0	0	0	0	0	1	0	0	0	aktíva
asshole	1	0	1	0	0	1	0	0	0	0	kretén
assign	0	0	0	0	0	0	0	0	0	0	priradiť
assignee	0	0	0	0	0	0	0	0	0	1	nadobúdateľa
assignment	0	0	0	0	0	0	0	0	0	0	zadanie
assimilate	0	0	0	0	0	0	0	0	0	0	asimilovať
assimilation	0	0	0	0	0	0	0	0	0	0	asimilácia
assist	0	0	0	0	0	0	1	0	0	1	pomáhať
assistance	0	0	0	0	0	0	1	0	0	0	pomoc
assistant	0	0	0	0	0	0	0	0	0	0	asistent
associate	0	0	0	0	0	0	1	0	0	1	spoločník
association	0	0	0	0	0	0	0	0	0	1	združenia
assorted	0	0	0	0	0	0	0	0	0	0	najrôznejšie
assortment	0	0	0	0	0	0	0	0	0	0	sortiment
assuage	0	0	0	0	0	0	1	0	0	0	upokojiť
assumed	0	0	0	0	0	0	0	0	0	0	predpokladané
assuming	0	0	0	0	0	0	0	0	0	0	za predpokladu
assumption	0	0	0	0	0	0	0	0	0	0	predpoklad
assurance	0	0	0	0	0	0	1	0	0	1	uistenie
assure	0	0	0	0	0	0	0	0	0	1	zabezpečiť
assured	0	0	0	0	0	0	1	0	0	1	sebaistý
assuredly	0	0	0	0	0	0	0	0	0	1	určite
asterisk	0	0	0	0	0	0	0	0	0	0	hviezdička
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidy
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizmus
astonishingly	0	0	0	0	0	0	1	0	1	0	prekvapivo
astonishment	0	0	0	0	1	0	1	0	1	0	údiv
astral	0	0	0	0	0	0	0	0	0	0	astrálne
astray	0	0	0	1	0	1	0	0	0	0	blúdiť
astringent	0	0	0	0	0	1	0	0	0	0	adstringentný
astrologer	0	1	0	0	0	0	1	0	0	0	astrológ
astrology	0	0	0	0	0	0	0	0	0	0	astrológia
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronóm
astronomy	0	0	0	0	0	0	0	0	0	0	astronómia
astute	0	0	0	0	0	0	1	0	0	0	bystrý
asunder	0	0	0	0	0	0	0	0	0	0	rozdeľovať
asylum	0	0	0	1	0	1	0	0	0	0	azyl
asymmetric	0	0	0	0	0	0	0	0	0	0	asymetrické
asymmetry	0	0	1	0	0	0	0	0	0	0	asymetria
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotické
atelier	0	0	0	0	0	0	0	0	0	0	ateliér
atheism	0	0	0	0	0	1	0	0	0	0	ateizmu
atheistic	0	0	0	0	0	0	0	0	0	0	ateistický
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleróza
athlete	0	0	0	0	0	0	1	0	0	0	športovec
athletic	0	0	0	0	0	0	1	0	0	0	atletické
athleticism	0	0	0	0	0	0	0	0	0	0	atletika
athletics	0	0	0	0	0	0	0	0	0	0	Atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosféru
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosférický
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atóm
atomic	0	0	0	0	0	0	0	0	0	0	atómový
atone	0	1	0	0	1	0	1	0	0	1	odčiniť
atonement	0	0	0	0	0	0	1	0	0	0	zmierenie
atrium	0	0	0	0	0	0	0	0	0	0	átrium
atrocious	1	0	1	0	0	1	0	0	0	0	ukrutný
atrocity	1	0	1	1	0	1	0	1	0	0	zverstvo
atrophy	0	0	1	1	0	1	0	1	0	0	atrofia
attach	0	0	0	0	0	0	0	0	0	0	priložiť
attachment	0	0	0	0	0	0	1	0	0	0	príloha
attack	1	0	0	1	0	1	0	0	0	0	útok
attacking	1	0	1	1	0	1	0	1	1	0	útočiace
attain	0	0	0	0	0	0	0	0	0	0	dosiahnuť
attainable	0	1	0	0	0	0	1	0	0	0	dosiahnuteľné
attainment	0	0	0	0	0	0	1	0	0	0	dosiahnutie
attempt	0	1	0	0	0	0	0	0	0	0	pokus
attendance	0	1	0	0	0	0	0	0	0	0	dochádzka
attendant	0	0	0	0	0	0	1	0	0	1	sprievodca
attention	0	0	0	0	0	0	1	0	0	0	pozornosť
attentive	0	0	0	0	0	0	1	0	0	1	pozorný
attenuate	0	0	0	0	0	0	0	0	0	0	utlmiť
attenuated	0	0	0	0	0	1	0	0	0	0	utlmený
attenuation	0	0	0	0	0	1	0	1	0	0	útlmu
attest	0	0	0	0	0	0	1	0	0	1	osvedčiť
attestation	0	0	0	0	0	0	0	0	0	1	atestácia
attic	0	0	0	0	0	0	0	0	0	0	podkrovie
attire	0	0	0	0	0	0	0	0	0	0	odev
attitude	0	0	0	0	0	0	0	0	0	0	postoj
attorney	1	0	0	1	0	0	1	0	0	1	advokát
attraction	0	0	0	0	0	0	1	0	0	0	príťažlivosť
attractiveness	0	0	0	0	0	0	1	0	0	0	príťažlivosti
attributable	0	0	0	0	0	0	0	0	0	0	pripisovateľné
attribute	0	0	0	0	0	0	0	0	0	0	atribút
attribution	0	0	0	0	0	0	0	0	0	0	pripisovanie
attrition	0	0	0	0	0	0	0	0	0	0	opotrebovanie
auburn	0	0	0	0	0	0	0	0	0	0	gaštanový
auction	0	1	0	0	0	0	0	0	0	0	aukcie
auctioneer	0	0	0	0	0	0	0	0	0	0	dražiteľ
audacious	0	0	0	0	0	0	0	0	0	0	drzý
audacity	0	0	0	0	0	1	0	0	0	0	drzosť
audible	0	0	0	0	0	0	0	0	0	0	počuteľný
audience	0	1	0	0	0	0	0	0	0	0	publikum
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	konkurz
auditor	0	0	0	1	0	0	0	0	0	1	audítor
auditorium	0	0	0	0	0	0	0	0	0	0	posluchárni
auditory	0	0	0	0	0	0	0	0	0	0	sluchové
aught	0	0	0	0	0	0	0	0	0	0	niečo
augment	0	0	0	0	0	0	1	0	0	0	zvýšiť
augmentation	0	0	0	0	0	0	0	0	0	0	augmentácia
august	0	0	0	0	0	0	1	0	0	0	august
aunt	0	0	0	0	0	0	1	0	0	1	teta
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	polárna žiara
auspices	0	0	0	0	0	0	0	0	0	0	záštity
auspicious	0	1	0	0	1	0	1	0	0	0	priaznivé
austere	0	0	0	1	0	1	0	1	0	0	strohý
austerity	0	0	0	0	0	1	0	0	0	0	strohosť
authentic	0	0	0	0	1	0	1	0	0	1	autentické
authenticate	0	0	0	0	0	0	0	0	0	1	overiť
authentication	0	0	0	0	0	0	0	0	0	1	Overenie
authenticity	0	0	0	0	0	0	1	0	0	1	autentickosť
author	0	0	0	0	0	0	1	0	0	1	autora
authoritative	0	0	0	0	0	0	1	0	0	1	smerodajný
authority	0	0	0	0	0	0	1	0	0	1	autorita
authorization	0	0	0	0	0	0	1	0	0	1	autorizáciu
authorize	0	0	0	0	0	0	0	0	0	1	povoliť
authorized	0	0	0	0	0	0	1	0	0	0	autorizovaný
authorship	0	0	0	0	0	0	0	0	0	0	autorstvo
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografiu
autocratic	0	0	0	0	0	1	0	0	0	0	autokratický
autograph	0	0	0	0	0	0	0	0	0	0	autogram
automatic	0	0	0	0	0	0	0	0	0	1	automatické
automobile	0	0	0	0	0	0	0	0	0	0	automobil
autonomy	0	0	0	0	0	0	0	0	0	0	autonómia
autopsy	0	0	1	1	0	1	0	1	0	0	pitva
autumn	0	0	0	0	0	0	0	0	0	0	jeseň
auxiliary	0	0	0	0	0	0	0	0	0	0	pomocný
avail	0	0	0	0	0	0	0	0	0	0	využiť
avalanche	0	0	0	1	0	1	0	1	1	0	lavína
avarice	1	0	1	0	0	1	0	0	0	0	hrabivosť
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	pomstiteľ
avenue	0	0	0	0	0	0	0	0	0	0	trieda
aver	0	0	0	0	0	0	0	0	0	0	priem
average	0	0	0	0	0	0	0	0	0	0	priemer
averse	1	0	1	1	0	1	0	0	0	0	averzia
aversion	1	0	1	1	0	1	0	0	0	0	averzia
avert	0	0	0	0	0	0	0	0	0	0	odvrátiť
aviary	0	0	0	0	0	0	0	0	0	0	voliéra
aviation	0	0	0	0	0	0	0	0	0	0	letectva
aviator	0	0	0	0	0	0	0	0	0	0	letec
avid	0	0	0	0	0	0	0	0	0	0	zanietený
