English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word
amused	0	0	0	0	1	0	1	0	0	0	изумленный
amusement	0	0	0	0	1	0	1	0	0	0	развлечение
amusing	0	0	0	0	1	0	1	0	0	0	занимательный
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестезия
anaesthetic	0	0	0	0	0	0	0	0	0	0	анестетик
anal	0	0	0	0	0	1	0	0	0	0	анальный
analgesic	0	0	0	0	0	0	0	0	0	0	обезболивающее
analogous	0	0	0	0	0	0	0	0	0	0	аналогичный
analogue	0	0	0	0	0	0	0	0	0	0	аналог
analogy	0	0	0	0	0	0	0	0	0	0	аналогия
analysis	0	0	0	0	0	0	0	0	0	0	анализ
analyst	0	1	0	0	0	0	1	0	0	1	аналитик
analytic	0	0	0	0	0	0	0	0	0	0	аналитический
analyze	0	0	0	0	0	0	0	0	0	0	анализировать
analyzer	0	0	0	0	0	0	0	0	0	0	анализатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархизм
anarchist	1	0	0	1	0	1	0	0	0	0	анархист
anarchy	1	0	0	1	0	1	0	0	0	0	анархия
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоз
anathema	1	0	1	1	0	1	0	1	0	0	анафема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомический
anatomy	0	0	0	0	0	0	0	0	0	0	анатомия
ancestor	0	0	0	0	0	0	0	0	0	0	предок
ancestral	0	0	0	0	0	0	0	0	0	1	родовой
ancestry	0	0	0	0	0	0	0	0	0	0	родословная
anchor	0	0	0	0	0	0	1	0	0	0	якорь
anchorage	0	0	0	0	0	0	1	1	0	0	якорная стоянка
ancient	0	0	0	0	0	1	0	0	0	0	древний
ancillary	0	0	0	0	0	0	0	0	0	0	вспомогательный
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемон
anew	0	0	0	0	0	0	0	0	0	0	заново
angel	0	1	0	0	1	0	1	0	1	1	ангел
angelic	0	0	0	0	1	0	1	0	0	1	ангельский
anger	1	0	0	0	0	1	0	0	0	0	злость
angina	0	0	0	1	0	1	0	0	0	0	стенокардия
angiography	0	0	0	0	0	0	0	0	0	0	ангиография
angle	0	0	0	0	0	0	0	0	0	0	угол
angling	0	1	0	0	0	1	0	0	0	0	рыбалка
angry	1	0	1	0	0	1	0	0	0	0	злой
anguish	1	0	0	1	0	1	0	1	0	0	тоска
angular	0	0	0	0	0	0	0	0	0	0	угловатый
anhydrous	0	0	0	0	0	0	0	0	0	0	безводный
animal	0	0	0	0	0	0	0	0	0	0	животное
animate	0	0	0	0	0	0	1	0	0	0	оживлять
animated	0	0	0	0	1	0	1	0	0	0	анимированный
animation	0	0	0	0	0	0	0	0	0	0	анимация
animosity	1	0	1	1	0	1	0	1	0	0	враждебность
animus	1	0	0	0	0	1	0	0	0	0	враждебность
ankle	0	0	0	0	0	0	0	0	0	0	лодыжка
annals	0	0	0	0	0	0	0	0	0	0	анналы
annex	0	0	0	0	0	0	0	0	0	0	приложение
annexation	0	0	0	0	0	0	0	0	0	0	аннексия
annexe	0	0	0	0	0	0	0	0	0	0	пристройка
annihilate	1	0	0	1	0	1	0	0	0	0	уничтожить
annihilated	1	0	0	1	0	1	0	1	0	0	уничтожен
annihilation	1	0	0	1	0	1	0	1	0	0	уничтожение
annotate	0	0	0	0	0	0	0	0	0	0	комментировать
annotation	0	0	0	0	0	0	0	0	0	0	аннотация
announce	0	0	0	0	0	0	0	0	0	0	объявить
announcement	0	1	0	0	0	0	0	0	0	0	объявление
annoy	1	0	1	0	0	1	0	0	0	0	раздражать
annoyance	1	0	1	0	0	1	0	0	0	0	раздражение
annoying	1	0	0	0	0	1	0	0	0	0	раздражающий
annuity	0	0	0	0	0	0	0	0	0	0	аннуитет
annul	0	0	0	0	0	1	0	0	0	0	аннулировать
annular	0	0	0	0	0	0	0	0	0	0	кольцевой
annulment	0	0	0	0	0	1	0	1	0	0	аннулирование
annulus	0	0	0	0	0	0	0	0	0	0	кольцо
anointing	0	0	0	0	0	0	0	0	0	0	помазание
anomalous	0	0	0	0	0	0	0	0	0	0	аномальный
anomaly	0	0	0	1	0	1	0	0	1	0	аномалия
anon	0	0	0	0	0	0	0	0	0	0	скоро
anonymous	0	0	0	0	0	1	0	0	0	0	анонимный
answer	0	0	0	0	0	0	0	0	0	0	отвечать
answerable	0	0	0	0	0	0	0	0	0	1	ответственный
answering	0	0	0	0	0	0	0	0	0	0	отвечая
ant	0	0	0	0	0	0	0	0	0	0	муравей
antagonism	1	0	0	0	0	1	0	0	0	0	антагонизм
antagonist	1	0	0	0	0	1	0	0	0	0	антагонист
antagonistic	1	0	1	0	0	1	0	0	0	0	антагонистический
ante	0	0	0	0	0	0	0	0	0	0	анте
antecedent	0	0	0	0	0	0	0	0	0	0	предшествующий
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антенна
anterior	0	0	0	0	0	0	0	0	0	0	передний
anthem	0	0	0	0	0	0	0	0	0	0	гимн
anthology	0	0	0	0	0	0	0	0	0	0	антология
anthrax	0	0	1	1	0	1	0	1	0	0	сибирская язва
anthropology	0	0	0	0	0	0	0	0	0	0	антропология
antibiotic	0	0	0	0	0	0	0	0	0	0	антибиотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибиотики
antichrist	1	0	1	1	0	1	0	0	0	0	антихрист
anticipation	0	1	0	0	0	0	0	0	0	0	ожидание
anticipatory	0	1	0	0	0	0	0	0	0	0	упреждающий
antidote	0	1	0	0	0	0	1	0	0	1	противоядие
antifungal	0	0	0	0	0	0	1	0	0	1	противогрибковый
antimony	0	0	0	0	0	0	0	0	0	0	сурьма
antipathy	1	0	1	0	0	1	0	0	0	0	антипатия
antiquarian	0	0	0	0	0	0	0	0	0	0	антиквар
antiquated	0	0	0	0	0	1	0	0	0	0	устаревший
antique	0	0	0	0	0	0	1	0	0	0	античный
antiquity	0	0	0	0	0	0	0	0	0	0	древность
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептик
antisocial	1	0	1	1	0	1	0	1	0	0	антиобщественный
antithesis	1	0	0	0	0	1	0	0	0	0	антитеза
antithetical	0	0	0	0	0	0	0	0	0	0	противоположный
antiviral	0	0	0	0	0	0	0	0	0	0	противовирусное средство
antler	0	0	0	0	0	0	0	0	0	0	рога
anvil	0	0	0	0	0	0	0	0	0	0	наковальня
anxiety	1	1	0	1	0	1	0	1	0	0	беспокойство
anxious	0	1	0	1	0	1	0	0	0	0	тревожный
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	быстро
apache	0	0	0	1	0	1	0	0	0	0	апач
apartment	0	0	0	0	0	0	0	0	0	0	квартира
apathetic	0	0	0	0	0	1	0	1	0	0	апатичный
apathy	0	0	0	0	0	1	0	1	0	0	апатия
ape	0	0	0	0	0	0	0	0	0	0	обезьяна
aperture	0	0	0	0	0	0	0	0	0	0	отверстие
apex	0	0	0	0	0	0	0	0	0	0	вершина
aphid	0	0	1	0	0	1	0	0	0	0	тля
apiece	0	0	0	0	0	0	0	0	0	0	кусочек
aplomb	0	0	0	0	0	0	1	0	0	0	апломб
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокалиптический
apologetic	0	0	0	0	0	0	1	0	0	1	извиняющийся
apologist	0	0	0	0	0	0	0	0	0	0	апологет
apologize	0	0	0	0	0	0	1	1	0	1	принести извинения
apology	0	0	0	0	0	0	1	0	0	0	извинение
apostasy	0	0	0	0	0	0	0	0	0	0	отступничество
apostate	0	0	0	0	0	0	0	0	0	0	отступник
apostle	0	0	0	0	0	0	1	0	0	1	апостол
apostolic	0	0	0	0	0	0	0	0	0	1	апостольский
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	ужасный
apparatus	0	0	0	0	0	0	0	0	0	0	аппарат
apparel	0	0	0	0	0	0	0	0	0	0	одежда
apparently	0	0	0	0	0	0	0	0	0	0	по всей видимости
apparition	0	0	0	1	0	0	0	0	1	0	явление
appeal	0	1	0	0	0	0	0	0	0	0	обращаться
appearance	0	0	0	0	0	0	0	0	0	0	внешность
appease	0	0	0	0	0	0	0	0	0	0	успокоить
appellant	0	0	0	0	0	0	0	0	0	0	заявитель
append	0	0	0	0	0	0	0	0	0	0	добавить
appendage	0	0	0	0	0	0	0	0	0	0	придаток
appendicitis	0	0	0	1	0	1	0	1	0	0	аппендицит
appendix	0	0	0	0	0	0	0	0	0	0	приложение
appetite	0	0	0	0	0	0	0	0	0	0	аппетит
appetizer	0	0	0	0	0	0	0	0	0	0	закуска
applause	0	0	0	0	1	0	1	0	1	1	аплодисменты
apple	0	0	0	0	0	0	0	0	0	0	яблоко
appliance	0	0	0	0	0	0	0	0	0	0	прибор
appliances	0	0	0	0	0	0	0	0	0	0	Техника
applicability	0	0	0	0	0	0	0	0	0	0	применимость
applicable	0	0	0	0	0	0	0	0	0	0	применимый
applicant	0	1	0	0	0	0	0	0	0	0	заявитель
application	0	0	0	0	0	0	0	0	0	0	заявление
apply	0	0	0	0	0	0	0	0	0	0	подать заявление
appoint	0	0	0	0	0	0	0	0	0	0	назначать
appointment	0	0	0	0	0	0	0	0	0	0	деловое свидание, встреча
appointments	0	0	0	0	0	0	0	0	0	0	встречи
apportion	0	0	0	0	0	0	0	0	0	0	распределять
apportionment	0	0	0	0	0	0	0	0	0	0	распределение
appraise	0	0	0	0	0	0	0	0	0	0	оценить
appreciable	0	0	0	0	0	0	0	0	0	0	заметный
appreciation	0	0	0	0	1	0	1	0	0	1	признательность
apprehend	0	0	0	1	0	0	0	0	0	0	задерживать
apprehension	0	0	0	1	0	1	0	0	0	0	опасение
apprehensive	0	1	0	1	0	1	0	0	0	0	опасающийся
apprentice	0	0	0	0	0	0	0	0	0	1	ученик
apprenticeship	0	0	0	0	0	0	0	0	0	0	ученичество
approach	0	0	0	0	0	0	0	0	0	0	подход
approaching	0	1	0	0	0	0	0	0	0	0	приближается
approbation	0	0	0	0	0	0	1	0	0	1	одобрение
appropriation	0	0	0	0	0	1	0	0	0	0	присвоение
approval	0	0	0	0	0	0	1	0	0	0	одобрение
approve	0	0	0	0	1	0	1	0	0	1	одобрить
approving	0	0	0	0	0	0	1	0	0	0	одобряющий
approximate	0	0	0	0	0	0	0	0	0	0	приблизительный
approximately	0	0	0	0	0	0	0	0	0	0	примерно
approximating	0	0	0	0	0	0	0	0	0	0	приближающийся
approximation	0	0	0	0	0	0	0	0	0	0	приближение
appurtenances	0	0	0	0	0	0	0	0	0	0	принадлежности
apron	0	0	0	0	0	0	0	0	0	0	фартук
apt	0	0	0	0	0	0	1	0	0	0	подходящий
aptitude	0	0	0	0	0	0	1	0	0	0	способность
aqua	0	0	0	0	0	0	0	0	0	0	цвет морской волны
aquamarine	0	0	0	0	0	0	0	0	0	0	Аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	аквариум
aquatic	0	0	0	0	0	0	0	0	0	0	водный
aqueduct	0	0	0	0	0	0	0	0	0	0	акведук
aqueous	0	0	0	0	0	0	0	0	0	0	водный
arable	0	0	0	0	0	0	0	0	0	0	пахотный
arbiter	0	0	0	0	0	0	0	0	0	1	арбитр
arbitrate	0	0	0	0	0	0	0	0	0	0	арбитраж
arbitration	0	1	0	0	0	0	0	0	0	0	арбитраж
arbitrator	0	0	0	0	0	0	0	0	0	1	арбитр
arbor	0	0	0	0	0	0	0	0	0	0	беседка
arc	0	0	0	0	0	0	0	0	0	0	дуга
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	арка
archaeological	0	0	0	0	0	0	0	0	0	0	археологический
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археология
archaic	0	0	0	0	0	1	0	0	0	0	архаичный
archbishop	0	0	0	0	0	0	0	0	0	0	архиепископ
arched	0	0	0	0	0	0	0	0	0	0	арочный
archer	0	0	0	0	0	0	0	0	0	0	лучник
archery	0	0	0	0	0	0	0	0	0	0	стрельба из лука
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архипелаг
architect	0	0	0	0	0	0	0	0	0	0	архитектор
architecture	0	0	0	0	0	0	0	0	0	1	архитектура
archive	0	0	0	0	0	0	0	0	0	0	архив
arctic	0	0	0	0	0	0	0	0	0	0	Арктический
ardent	0	1	0	0	1	0	1	0	0	0	пылкий
ardor	0	0	0	0	0	0	1	0	0	0	пыл
arduous	0	0	0	0	0	1	0	0	0	0	трудный
area	0	0	0	0	0	0	0	0	0	0	область
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	серебристый
argue	1	0	0	0	0	1	0	0	0	0	спорить
argument	1	0	0	0	0	1	0	0	0	0	аргумент
argumentation	1	0	0	0	0	0	0	0	0	0	аргументация
argumentative	0	0	0	0	0	1	0	0	0	0	спорный
arguments	1	0	0	0	0	0	0	0	0	0	аргументы
arid	0	0	0	0	0	1	0	1	0	0	засушливый
aristocracy	0	0	0	0	0	0	1	0	0	0	аристократия
aristocrat	0	0	0	0	0	0	0	0	0	0	аристократ
aristocratic	0	0	0	0	0	0	1	0	0	0	аристократический
arithmetic	0	0	0	0	0	0	0	0	0	0	арифметика
ark	0	0	0	0	0	0	0	0	0	0	ковчег
arm	0	0	0	0	0	0	0	0	0	0	рука
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	вооружение
armaments	0	0	0	1	0	1	0	0	0	0	вооружение
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	вооруженный
armor	0	0	0	1	0	0	1	0	0	1	броня
armored	0	0	0	1	0	0	0	0	0	0	бронированный
armory	0	0	0	0	0	0	0	0	0	1	арсенал
arms	0	0	0	0	0	0	0	0	0	0	руки
army	0	0	0	0	0	0	0	0	0	0	армия
aroma	0	0	0	0	0	0	1	0	0	0	аромат
arousal	0	0	0	0	0	0	0	0	0	0	возбуждение
arouse	0	1	0	0	0	0	1	0	0	0	пробуждать
arraignment	1	0	0	1	0	1	0	1	0	0	предъявление обвинения
arrange	0	0	0	0	0	0	0	0	0	0	договариваться
arranged	0	0	0	0	0	0	0	0	0	0	согласованный
arrangement	0	0	0	0	0	0	0	0	0	0	договоренность
array	0	0	0	0	0	0	1	0	0	0	множество
arrears	0	0	0	0	0	1	0	0	0	0	задолженность
arrest	0	0	0	0	0	1	0	0	0	0	арестовывать
arrival	0	1	0	0	0	0	0	0	0	0	прибытие
arrive	0	1	0	0	0	0	0	0	0	0	прибыть
arrogance	0	0	0	0	0	1	0	0	0	0	высокомерие
arrogant	1	0	1	0	0	1	0	0	0	0	высокомерный
arrow	0	0	0	0	0	0	0	0	0	0	стрелка
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	мышьяк
arson	1	0	0	1	0	1	0	0	0	0	поджог
art	0	1	0	0	1	0	1	1	1	0	искусство
artery	0	0	0	0	0	0	0	0	0	0	артерия
artful	0	0	0	0	0	0	0	0	0	0	хитрый
arthropod	0	0	0	0	0	0	0	0	0	0	членистоногое
artichoke	0	0	0	0	0	0	0	0	0	0	Артишок
article	0	0	0	0	0	0	0	0	0	0	статья
articles	0	0	0	0	0	0	0	0	0	0	статьи
articulate	0	0	0	0	0	0	1	0	0	0	артикулировать
articulation	0	0	0	0	0	0	1	0	0	0	артикуляция
artifice	0	0	0	0	0	0	0	0	0	0	хитрость
artillery	0	0	0	1	0	1	0	0	0	0	артиллерия
artisan	0	0	0	0	0	0	1	0	0	0	ремесленник
artist	0	0	0	0	0	0	0	0	0	0	художник
artiste	0	0	0	0	0	0	1	0	0	0	артист
artistic	0	0	0	0	0	0	1	0	0	0	художественный
artists	0	0	0	0	0	0	0	0	0	0	художники
ascend	0	0	0	0	0	0	0	0	0	0	подниматься
ascendancy	0	0	0	0	0	0	1	0	0	0	господство
ascension	0	0	0	0	0	0	0	0	0	0	восхождение
ascent	0	0	0	0	0	0	1	0	0	0	восхождение
ascertain	0	0	0	0	0	0	0	0	0	0	установить
ascertained	0	0	0	0	0	0	0	0	0	0	установлено
ascetic	0	0	0	0	0	0	0	0	0	0	аскет
ash	0	0	0	0	0	1	0	0	0	0	пепел
ashamed	0	0	1	0	0	1	0	1	0	0	стыдящийся
ashes	0	0	0	0	0	1	0	1	0	0	пепел
asleep	0	0	0	0	0	0	0	0	0	0	спящий
asp	0	0	0	1	0	0	0	0	0	0	жерех
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспекты
asphalt	0	0	0	0	0	0	0	0	0	0	асфальт
aspiration	0	1	0	0	1	0	1	0	1	1	стремление
aspire	0	1	0	0	1	0	1	0	0	0	стремиться
aspiring	0	1	0	0	1	0	1	0	0	1	стремящийся
ass	0	0	0	0	0	1	0	0	0	0	жопа
assail	1	0	0	1	0	1	0	0	1	0	нападать
assailant	1	0	0	1	0	1	0	1	0	0	нападавший
assassin	1	0	0	1	0	1	0	1	0	0	убийца
assassinate	1	0	0	1	0	1	0	0	0	0	убить
assassination	1	0	0	1	0	1	0	1	0	0	убийство
assault	1	0	0	1	0	1	0	0	0	0	атаковать
assay	0	0	0	0	0	0	0	0	0	0	анализ
assemblage	0	0	0	0	0	0	0	0	0	0	собрание
assemble	0	0	0	0	0	0	0	0	0	0	собрать
assembled	0	0	0	0	0	0	0	0	0	0	собранный
assembly	0	0	0	0	0	0	1	0	0	1	сборка
assent	0	0	0	0	0	0	1	0	0	0	согласие
assert	0	0	0	0	0	0	0	0	0	0	утверждать
asserting	0	0	0	0	0	0	1	0	0	1	утверждение
assertion	0	0	0	0	0	0	0	0	0	0	утверждение
assess	0	0	0	0	0	0	0	0	0	0	оценивать
assessment	0	0	0	0	0	0	0	0	1	1	оценка
assessor	0	0	0	0	0	0	0	0	0	1	оценщик
assets	0	0	0	0	0	0	1	0	0	0	ресурсы
asshole	1	0	1	0	0	1	0	0	0	0	Мудак
assign	0	0	0	0	0	0	0	0	0	0	назначать
assignee	0	0	0	0	0	0	0	0	0	1	правопреемник
assignment	0	0	0	0	0	0	0	0	0	0	назначение
assimilate	0	0	0	0	0	0	0	0	0	0	ассимилировать
assimilation	0	0	0	0	0	0	0	0	0	0	ассимиляция
assist	0	0	0	0	0	0	1	0	0	1	помогать
assistance	0	0	0	0	0	0	1	0	0	0	помощь
assistant	0	0	0	0	0	0	0	0	0	0	помощник
associate	0	0	0	0	0	0	1	0	0	1	ассоциированный
association	0	0	0	0	0	0	0	0	0	1	ассоциация
assorted	0	0	0	0	0	0	0	0	0	0	Ассорти
assortment	0	0	0	0	0	0	0	0	0	0	ассортимент
assuage	0	0	0	0	0	0	1	0	0	0	успокаивать
assumed	0	0	0	0	0	0	0	0	0	0	предполагаемый
assuming	0	0	0	0	0	0	0	0	0	0	предполагая
assumption	0	0	0	0	0	0	0	0	0	0	предположение
assurance	0	0	0	0	0	0	1	0	0	1	гарантия
assure	0	0	0	0	0	0	0	0	0	1	гарантировать
assured	0	0	0	0	0	0	1	0	0	1	заверенный
assuredly	0	0	0	0	0	0	0	0	0	1	конечно
asterisk	0	0	0	0	0	0	0	0	0	0	звездочка
asteroids	0	0	0	0	0	0	0	0	0	0	астероиды
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизм
astonishingly	0	0	0	0	0	0	1	0	1	0	удивительно
astonishment	0	0	0	0	1	0	1	0	1	0	удивление
astral	0	0	0	0	0	0	0	0	0	0	астральный
astray	0	0	0	1	0	1	0	0	0	0	заблудший
astringent	0	0	0	0	0	1	0	0	0	0	вяжущий
astrologer	0	1	0	0	0	0	1	0	0	0	астролог
astrology	0	0	0	0	0	0	0	0	0	0	астрология
astronaut	0	0	0	0	0	0	1	0	0	0	космонавт
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономия
astute	0	0	0	0	0	0	1	0	0	0	проницательный
asunder	0	0	0	0	0	0	0	0	0	0	на части
asylum	0	0	0	1	0	1	0	0	0	0	убежище
asymmetric	0	0	0	0	0	0	0	0	0	0	асимметричный
asymmetry	0	0	1	0	0	0	0	0	0	0	асимметрия
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотический
atelier	0	0	0	0	0	0	0	0	0	0	ателье
atheism	0	0	0	0	0	1	0	0	0	0	атеизм
atheistic	0	0	0	0	0	0	0	0	0	0	атеистический
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероз
athlete	0	0	0	0	0	0	1	0	0	0	спортсмен
athletic	0	0	0	0	0	0	1	0	0	0	Спортивное
athleticism	0	0	0	0	0	0	0	0	0	0	атлетизм
athletics	0	0	0	0	0	0	0	0	0	0	легкая атлетика
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосферный
atoll	0	0	0	0	0	0	0	0	0	0	атолл
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атомный
atone	0	1	0	0	1	0	1	0	0	1	искупить
atonement	0	0	0	0	0	0	1	0	0	0	искупление
atrium	0	0	0	0	0	0	0	0	0	0	Атриум
atrocious	1	0	1	0	0	1	0	0	0	0	зверский
atrocity	1	0	1	1	0	1	0	1	0	0	зверство
atrophy	0	0	1	1	0	1	0	1	0	0	атрофия
attach	0	0	0	0	0	0	0	0	0	0	прикреплять
attachment	0	0	0	0	0	0	1	0	0	0	вложение
attack	1	0	0	1	0	1	0	0	0	0	атака
attacking	1	0	1	1	0	1	0	1	1	0	атакующий
attain	0	0	0	0	0	0	0	0	0	0	достичь
attainable	0	1	0	0	0	0	1	0	0	0	достижимый
attainment	0	0	0	0	0	0	1	0	0	0	достижение
attempt	0	1	0	0	0	0	0	0	0	0	пытаться
attendance	0	1	0	0	0	0	0	0	0	0	посещаемость
attendant	0	0	0	0	0	0	1	0	0	1	дежурный
attention	0	0	0	0	0	0	1	0	0	0	внимание
attentive	0	0	0	0	0	0	1	0	0	1	внимательный
attenuate	0	0	0	0	0	0	0	0	0	0	ослабить
attenuated	0	0	0	0	0	1	0	0	0	0	ослабленный
attenuation	0	0	0	0	0	1	0	1	0	0	затухание
attest	0	0	0	0	0	0	1	0	0	1	свидетельствовать
attestation	0	0	0	0	0	0	0	0	0	1	аттестация
attic	0	0	0	0	0	0	0	0	0	0	чердак
attire	0	0	0	0	0	0	0	0	0	0	наряд
attitude	0	0	0	0	0	0	0	0	0	0	отношение
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	Привлечение
attractiveness	0	0	0	0	0	0	1	0	0	0	привлекательность
attributable	0	0	0	0	0	0	0	0	0	0	относимый
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	атрибуция
attrition	0	0	0	0	0	0	0	0	0	0	потертость
auburn	0	0	0	0	0	0	0	0	0	0	темно-рыжий
auction	0	1	0	0	0	0	0	0	0	0	аукцион
auctioneer	0	0	0	0	0	0	0	0	0	0	аукционист
audacious	0	0	0	0	0	0	0	0	0	0	дерзкий
audacity	0	0	0	0	0	1	0	0	0	0	мужество
audible	0	0	0	0	0	0	0	0	0	0	слышимый
audience	0	1	0	0	0	0	0	0	0	0	аудитория
audit	0	0	0	0	0	0	0	0	0	0	аудит
audition	0	0	0	0	0	0	0	0	0	0	прослушивание
auditor	0	0	0	1	0	0	0	0	0	1	аудитор
auditorium	0	0	0	0	0	0	0	0	0	0	актовый зал
auditory	0	0	0	0	0	0	0	0	0	0	слуховой
aught	0	0	0	0	0	0	0	0	0	0	ничего
augment	0	0	0	0	0	0	1	0	0	0	увеличить
augmentation	0	0	0	0	0	0	0	0	0	0	увеличение
august	0	0	0	0	0	0	1	0	0	0	август
aunt	0	0	0	0	0	0	1	0	0	1	тетя
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	северное сияние
auspices	0	0	0	0	0	0	0	0	0	0	покровительство
auspicious	0	1	0	0	1	0	1	0	0	0	благоприятный
austere	0	0	0	1	0	1	0	1	0	0	строгий
austerity	0	0	0	0	0	1	0	0	0	0	строгость
authentic	0	0	0	0	1	0	1	0	0	1	аутентичный
authenticate	0	0	0	0	0	0	0	0	0	1	аутентифицировать
authentication	0	0	0	0	0	0	0	0	0	1	аутентификация
authenticity	0	0	0	0	0	0	1	0	0	1	подлинность
author	0	0	0	0	0	0	1	0	0	1	автор
authoritative	0	0	0	0	0	0	1	0	0	1	авторитетный
authority	0	0	0	0	0	0	1	0	0	1	орган власти
authorization	0	0	0	0	0	0	1	0	0	1	авторизация
authorize	0	0	0	0	0	0	0	0	0	1	разрешать
authorized	0	0	0	0	0	0	1	0	0	0	уполномоченный
authorship	0	0	0	0	0	0	0	0	0	0	авторство
auto	0	0	0	0	0	0	0	0	0	0	авто
autobiography	0	0	0	0	0	0	0	0	0	0	автобиография
autocratic	0	0	0	0	0	1	0	0	0	0	автократический
autograph	0	0	0	0	0	0	0	0	0	0	автограф
automatic	0	0	0	0	0	0	0	0	0	1	автоматический
automobile	0	0	0	0	0	0	0	0	0	0	автомобиль
autonomy	0	0	0	0	0	0	0	0	0	0	автономия
