English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Javanese Word
amuse	0	0	0	0	1	0	1	0	0	0	nyenengake
amused	0	0	0	0	1	0	1	0	0	0	gumun
amusement	0	0	0	0	1	0	1	0	0	0	hiburan
amusing	0	0	0	0	1	0	1	0	0	0	nyenengake
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesi
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestesi
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesik
analogous	0	0	0	0	0	0	0	0	0	0	analogi
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogi
analysis	0	0	0	0	0	0	0	0	0	0	analisis
analyst	0	1	0	0	0	0	1	0	0	1	analis
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	nganalisis
analyzer	0	0	0	0	0	0	0	0	0	0	penganalisis
anarchism	1	0	0	1	0	1	0	0	0	0	anarkisme
anarchist	1	0	0	1	0	1	0	0	0	0	anarkis
anarchy	1	0	0	1	0	1	0	0	0	0	anarki
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	kutukan
anatomic	0	0	0	0	0	0	0	0	0	0	anatomi
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	leluhur
ancestral	0	0	0	0	0	0	0	0	0	1	leluhur
ancestry	0	0	0	0	0	0	0	0	0	0	keturunan
anchor	0	0	0	0	0	0	1	0	0	0	jangkar
anchorage	0	0	0	0	0	0	1	1	0	0	jangkar
ancient	0	0	0	0	0	1	0	0	0	0	kuna
ancillary	0	0	0	0	0	0	0	0	0	0	tambahan
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	maneh
angel	0	1	0	0	1	0	1	0	1	1	malaikat
angelic	0	0	0	0	1	0	1	0	0	1	angelic
anger	1	0	0	0	0	1	0	0	0	0	nesu
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografi
angle	0	0	0	0	0	0	0	0	0	0	sudut
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	nesu
anguish	1	0	0	1	0	1	0	1	0	0	kasangsaran
angular	0	0	0	0	0	0	0	0	0	0	sudut
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidrat
animal	0	0	0	0	0	0	0	0	0	0	kewan
animate	0	0	0	0	0	0	1	0	0	0	animate
animated	0	0	0	0	1	0	1	0	0	0	animasi
animation	0	0	0	0	0	0	0	0	0	0	animasi
animosity	1	0	1	1	0	1	0	1	0	0	permusuhan
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	tungkak
annals	0	0	0	0	0	0	0	0	0	0	riwayat
annex	0	0	0	0	0	0	0	0	0	0	lampiran
annexation	0	0	0	0	0	0	0	0	0	0	aneksasi
annexe	0	0	0	0	0	0	0	0	0	0	lampiran
annihilate	1	0	0	1	0	1	0	0	0	0	nyirnakake
annihilated	1	0	0	1	0	1	0	1	0	0	dirusak
annihilation	1	0	0	1	0	1	0	1	0	0	ngrusak
annotate	0	0	0	0	0	0	0	0	0	0	annotate
annotation	0	0	0	0	0	0	0	0	0	0	anotasi
announce	0	0	0	0	0	0	0	0	0	0	ngumumake
announcement	0	1	0	0	0	0	0	0	0	0	pengumuman
annoy	1	0	1	0	0	1	0	0	0	0	ngganggu
annoyance	1	0	1	0	0	1	0	0	0	0	ngganggu
annoying	1	0	0	0	0	1	0	0	0	0	ngganggu
annuity	0	0	0	0	0	0	0	0	0	0	anuitas
annul	0	0	0	0	0	1	0	0	0	0	mbatalake
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	pembatalan
annulus	0	0	0	0	0	0	0	0	0	0	anulus
anointing	0	0	0	0	0	0	0	0	0	0	njebadi
anomalous	0	0	0	0	0	0	0	0	0	0	anomali
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	wangsulan
answerable	0	0	0	0	0	0	0	0	0	1	jawab
answering	0	0	0	0	0	0	0	0	0	0	mangsuli
ant	0	0	0	0	0	0	0	0	0	0	semut
antagonism	1	0	0	0	0	1	0	0	0	0	antagonis
antagonist	1	0	0	0	0	1	0	0	0	0	antagonis
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonis
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antesedent
antelope	0	0	0	0	0	0	0	0	0	0	antelop
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	ngarep
anthem	0	0	0	0	0	0	0	0	0	0	lagu kabangsan
anthology	0	0	0	0	0	0	0	0	0	0	antologi
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropologi
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotik
antichrist	1	0	1	1	0	1	0	0	0	0	antikristus
anticipation	0	1	0	0	0	0	0	0	0	0	pangarep-arep
anticipatory	0	1	0	0	0	0	0	0	0	0	antisipatif
antidote	0	1	0	0	0	0	1	0	0	1	penangkal racun
antifungal	0	0	0	0	0	0	1	0	0	1	antijamur
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	antik
antiquated	0	0	0	0	0	1	0	0	0	0	kuno
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	jaman kuna
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisosial
antithesis	1	0	0	0	0	1	0	0	0	0	antitesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antivirus
antler	0	0	0	0	0	0	0	0	0	0	tanduk
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	rasa kuwatir
anxious	0	1	0	1	0	1	0	0	0	0	kuwatir
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	cepet
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartemen
apathetic	0	0	0	0	0	1	0	1	0	0	apatis
apathy	0	0	0	0	0	1	0	1	0	0	apatis
ape	0	0	0	0	0	0	0	0	0	0	kera
aperture	0	0	0	0	0	0	0	0	0	0	bukaan
apex	0	0	0	0	0	0	0	0	0	0	puncak
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	saben
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptik
apologetic	0	0	0	0	0	0	1	0	0	1	nyuwun pangapunten
apologist	0	0	0	0	0	0	0	0	0	0	nyuwun pangapunten
apologize	0	0	0	0	0	0	1	1	0	1	nyuwun pangapunten
apology	0	0	0	0	0	0	1	0	0	0	ngapuro
apostasy	0	0	0	0	0	0	0	0	0	0	murtad
apostate	0	0	0	0	0	0	0	0	0	0	murtad
apostle	0	0	0	0	0	0	1	0	0	1	rasul
apostolic	0	0	0	0	0	0	0	0	0	1	apostolik
apostrophe	0	0	0	0	0	0	0	0	0	0	tanda kutip
appalling	0	0	1	1	0	1	0	0	0	0	nggegirisi
apparatus	0	0	0	0	0	0	0	0	0	0	piranti
apparel	0	0	0	0	0	0	0	0	0	0	sandhangan
apparently	0	0	0	0	0	0	0	0	0	0	ketoke
apparition	0	0	0	1	0	0	0	0	1	0	penampakan
appeal	0	1	0	0	0	0	0	0	0	0	banding
appearance	0	0	0	0	0	0	0	0	0	0	katon
appease	0	0	0	0	0	0	0	0	0	0	nyenengake
appellant	0	0	0	0	0	0	0	0	0	0	banding
append	0	0	0	0	0	0	0	0	0	0	nambahi
appendage	0	0	0	0	0	0	0	0	0	0	lampiran
appendicitis	0	0	0	1	0	1	0	1	0	0	usus buntu
appendix	0	0	0	0	0	0	0	0	0	0	lampiran
appetite	0	0	0	0	0	0	0	0	0	0	napsu
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	keplok
apple	0	0	0	0	0	0	0	0	0	0	apel
appliance	0	0	0	0	0	0	0	0	0	0	piranti
appliances	0	0	0	0	0	0	0	0	0	0	piranti
applicability	0	0	0	0	0	0	0	0	0	0	ditrapake
applicable	0	0	0	0	0	0	0	0	0	0	ditrapake
applicant	0	1	0	0	0	0	0	0	0	0	pelamar
application	0	0	0	0	0	0	0	0	0	0	aplikasi
apply	0	0	0	0	0	0	0	0	0	0	nglamar
appoint	0	0	0	0	0	0	0	0	0	0	ngangkat
appointment	0	0	0	0	0	0	0	0	0	0	janjian
appointments	0	0	0	0	0	0	0	0	0	0	janjian
apportion	0	0	0	0	0	0	0	0	0	0	pembagian
apportionment	0	0	0	0	0	0	0	0	0	0	pembagian
appraise	0	0	0	0	0	0	0	0	0	0	ngira-ira
appreciable	0	0	0	0	0	0	0	0	0	0	apresiasi
appreciation	0	0	0	0	1	0	1	0	0	1	apresiasi
apprehend	0	0	0	1	0	0	0	0	0	0	nangkep
apprehension	0	0	0	1	0	1	0	0	0	0	kuwatir
apprehensive	0	1	0	1	0	1	0	0	0	0	kuwatir
apprentice	0	0	0	0	0	0	0	0	0	1	magang
apprenticeship	0	0	0	0	0	0	0	0	0	0	magang
approach	0	0	0	0	0	0	0	0	0	0	pendekatan
approaching	0	1	0	0	0	0	0	0	0	0	nyedhaki
approbation	0	0	0	0	0	0	1	0	0	1	persetujuan
appropriation	0	0	0	0	0	1	0	0	0	0	apropriasi
approval	0	0	0	0	0	0	1	0	0	0	persetujuan
approve	0	0	0	0	1	0	1	0	0	1	nyetujoni
approving	0	0	0	0	0	0	1	0	0	0	nyetujoni
approximate	0	0	0	0	0	0	0	0	0	0	kira-kira
approximately	0	0	0	0	0	0	0	0	0	0	kira-kira
approximating	0	0	0	0	0	0	0	0	0	0	kira-kira
approximation	0	0	0	0	0	0	0	0	0	0	kira-kira
appurtenances	0	0	0	0	0	0	0	0	0	0	piranti-piranti
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	bakat
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	akuarium
aquatic	0	0	0	0	0	0	0	0	0	0	banyu
aqueduct	0	0	0	0	0	0	0	0	0	0	saluran banyu
aqueous	0	0	0	0	0	0	0	0	0	0	banyu
arable	0	0	0	0	0	0	0	0	0	0	subur
arbiter	0	0	0	0	0	0	0	0	0	1	wasit
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrase
arbitration	0	1	0	0	0	0	0	0	0	0	arbitrase
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitrator
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	busur
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	lengkungan
archaeological	0	0	0	0	0	0	0	0	0	0	arkeologi
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeolog
archaeology	0	1	0	0	0	0	1	0	0	0	arkeologi
archaic	0	0	0	0	0	1	0	0	0	0	kuna
archbishop	0	0	0	0	0	0	0	0	0	0	uskup agung
arched	0	0	0	0	0	0	0	0	0	0	melengkung
archer	0	0	0	0	0	0	0	0	0	0	pemanah
archery	0	0	0	0	0	0	0	0	0	0	panahan
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	nuswantara
architect	0	0	0	0	0	0	0	0	0	0	arsitek
architecture	0	0	0	0	0	0	0	0	0	1	arsitektur
archive	0	0	0	0	0	0	0	0	0	0	arsip
arctic	0	0	0	0	0	0	0	0	0	0	arktik
ardent	0	1	0	0	1	0	1	0	0	0	semangat
ardor	0	0	0	0	0	0	1	0	0	0	semangat
arduous	0	0	0	0	0	1	0	0	0	0	angel
area	0	0	0	0	0	0	0	0	0	0	wilayah
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ageng
argue	1	0	0	0	0	1	0	0	0	0	mbantah
argument	1	0	0	0	0	1	0	0	0	0	argumentasi
argumentation	1	0	0	0	0	0	0	0	0	0	argumentasi
argumentative	0	0	0	0	0	1	0	0	0	0	argumentatif
arguments	1	0	0	0	0	0	0	0	0	0	argumentasi
arid	0	0	0	0	0	1	0	1	0	0	gersang
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasi
aristocrat	0	0	0	0	0	0	0	0	0	0	bangsawan
aristocratic	0	0	0	0	0	0	1	0	0	0	bangsawan
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	Ark
arm	0	0	0	0	0	0	0	0	0	0	lengen
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	persenjataan
armaments	0	0	0	1	0	1	0	0	0	0	persenjataan
armature	0	0	0	0	0	0	0	0	0	0	angker
armed	1	0	0	1	0	1	1	0	0	0	bersenjata
armor	0	0	0	1	0	0	1	0	0	1	waja
armored	0	0	0	1	0	0	0	0	0	0	waja
armory	0	0	0	0	0	0	0	0	0	1	gudang senjata
arms	0	0	0	0	0	0	0	0	0	0	lengen
army	0	0	0	0	0	0	0	0	0	0	tentara
aroma	0	0	0	0	0	0	1	0	0	0	ambune
arousal	0	0	0	0	0	0	0	0	0	0	gairah
arouse	0	1	0	0	0	0	1	0	0	0	nggugah
arraignment	1	0	0	1	0	1	0	1	0	0	pratelan
arrange	0	0	0	0	0	0	0	0	0	0	ngatur
arranged	0	0	0	0	0	0	0	0	0	0	diatur
arrangement	0	0	0	0	0	0	0	0	0	0	tatanan
array	0	0	0	0	0	0	1	0	0	0	susunan
arrears	0	0	0	0	0	1	0	0	0	0	tunggakan
arrest	0	0	0	0	0	1	0	0	0	0	penahanan
arrival	0	1	0	0	0	0	0	0	0	0	rawuh
arrive	0	1	0	0	0	0	0	0	0	0	teka
arrogance	0	0	0	0	0	1	0	0	0	0	angkuh
arrogant	1	0	1	0	0	1	0	0	0	0	angkuh
arrow	0	0	0	0	0	0	0	0	0	0	panah
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	pembakaran
art	0	1	0	0	1	0	1	1	1	0	seni
artery	0	0	0	0	0	0	0	0	0	0	arteri
artful	0	0	0	0	0	0	0	0	0	0	seni
arthropod	0	0	0	0	0	0	0	0	0	0	artropoda
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	artikel
articulate	0	0	0	0	0	0	1	0	0	0	ngucapake
articulation	0	0	0	0	0	0	1	0	0	0	artikulasi
artifice	0	0	0	0	0	0	0	0	0	0	gawean
artillery	0	0	0	1	0	1	0	0	0	0	artileri
artisan	0	0	0	0	0	0	1	0	0	0	tukang
artist	0	0	0	0	0	0	0	0	0	0	artis
artiste	0	0	0	0	0	0	1	0	0	0	artis
artistic	0	0	0	0	0	0	1	0	0	0	artistik
artists	0	0	0	0	0	0	0	0	0	0	seniman
ascend	0	0	0	0	0	0	0	0	0	0	minggah
ascendancy	0	0	0	0	0	0	1	0	0	0	munggah pangkat
ascension	0	0	0	0	0	0	0	0	0	0	minggah
ascent	0	0	0	0	0	0	1	0	0	0	minggah
ascertain	0	0	0	0	0	0	0	0	0	0	mesthekake
ascertained	0	0	0	0	0	0	0	0	0	0	dipesthekake
ascetic	0	0	0	0	0	0	0	0	0	0	tapa
ash	0	0	0	0	0	1	0	0	0	0	awu
ashamed	0	0	1	0	0	1	0	1	0	0	isin
ashes	0	0	0	0	0	1	0	1	0	0	awu
asleep	0	0	0	0	0	0	0	0	0	0	turu
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspek
aspects	0	0	0	0	0	0	0	0	0	0	aspek
asphalt	0	0	0	0	0	0	0	0	0	0	aspal
aspiration	0	1	0	0	1	0	1	0	1	1	aspirasi
aspire	0	1	0	0	1	0	1	0	0	0	cita-cita
aspiring	0	1	0	0	1	0	1	0	0	1	kepinginan
ass	0	0	0	0	0	1	0	0	0	0	bokong
assail	1	0	0	1	0	1	0	0	1	0	nyerang
assailant	1	0	0	1	0	1	0	1	0	0	tukang nyerang
assassin	1	0	0	1	0	1	0	1	0	0	tukang mateni
assassinate	1	0	0	1	0	1	0	0	0	0	mateni
assassination	1	0	0	1	0	1	0	1	0	0	rajapati
assault	1	0	0	1	0	1	0	0	0	0	serangan
assay	0	0	0	0	0	0	0	0	0	0	assay
assemblage	0	0	0	0	0	0	0	0	0	0	pakumpulan
assemble	0	0	0	0	0	0	0	0	0	0	ngumpul
assembled	0	0	0	0	0	0	0	0	0	0	nglumpuk
assembly	0	0	0	0	0	0	1	0	0	1	pakumpulan
assent	0	0	0	0	0	0	1	0	0	0	sarujuk
assert	0	0	0	0	0	0	0	0	0	0	negesake
asserting	0	0	0	0	0	0	1	0	0	1	negesake
assertion	0	0	0	0	0	0	0	0	0	0	pratelan
assess	0	0	0	0	0	0	0	0	0	0	mbiji
assessment	0	0	0	0	0	0	0	0	1	1	pambiji
assessor	0	0	0	0	0	0	0	0	0	1	penilai
assets	0	0	0	0	0	0	1	0	0	0	aset
asshole	1	0	1	0	0	1	0	0	0	0	bajingan
assign	0	0	0	0	0	0	0	0	0	0	nemtokaken
assignee	0	0	0	0	0	0	0	0	0	1	sing ditugasi
assignment	0	0	0	0	0	0	0	0	0	0	tugas
assimilate	0	0	0	0	0	0	0	0	0	0	asimilasi
assimilation	0	0	0	0	0	0	0	0	0	0	asimilasi
assist	0	0	0	0	0	0	1	0	0	1	nulungi
assistance	0	0	0	0	0	0	1	0	0	0	pitulungan
assistant	0	0	0	0	0	0	0	0	0	0	asisten
associate	0	0	0	0	0	0	1	0	0	1	nggandhengake
association	0	0	0	0	0	0	0	0	0	1	asosiasi
assorted	0	0	0	0	0	0	0	0	0	0	macem-macem
assortment	0	0	0	0	0	0	0	0	0	0	macem-macem
assuage	0	0	0	0	0	0	1	0	0	0	ngrewangi
assumed	0	0	0	0	0	0	0	0	0	0	ngarani
assuming	0	0	0	0	0	0	0	0	0	0	assuming
assumption	0	0	0	0	0	0	0	0	0	0	asumsi
assurance	0	0	0	0	0	0	1	0	0	1	jaminan
assure	0	0	0	0	0	0	0	0	0	1	njamin
assured	0	0	0	0	0	0	1	0	0	1	dijamin
assuredly	0	0	0	0	0	0	0	0	0	1	mesthi
asterisk	0	0	0	0	0	0	0	0	0	0	tanda bintang
asteroids	0	0	0	0	0	0	0	0	0	0	asteroid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	nggumunake
astonishment	0	0	0	0	1	0	1	0	1	0	gumun
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	kesasar
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	ahli nujum
astrology	0	0	0	0	0	0	0	0	0	0	astrologi
astronaut	0	0	0	0	0	0	1	0	0	0	astronot
astronomer	0	1	0	0	0	0	1	0	0	0	ahli astronomi
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	pinter
asunder	0	0	0	0	0	0	0	0	0	0	pisah
asylum	0	0	0	1	0	1	0	0	0	0	asylum
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetris
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asimtotik
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateisme
atheistic	0	0	0	0	0	0	0	0	0	0	ateis
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerosis
athlete	0	0	0	0	0	0	1	0	0	0	atlit
athletic	0	0	0	0	0	0	1	0	0	0	atletik
athleticism	0	0	0	0	0	0	0	0	0	0	atletis
athletics	0	0	0	0	0	0	0	0	0	0	atletik
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	swasana
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfer
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom
atone	0	1	0	0	1	0	1	0	0	1	atone
atonement	0	0	0	0	0	0	1	0	0	0	panebusan
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	kejem
atrocity	1	0	1	1	0	1	0	1	0	0	kekejeman
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	masang
attachment	0	0	0	0	0	0	1	0	0	0	lampiran
attack	1	0	0	1	0	1	0	0	0	0	nyerang
attacking	1	0	1	1	0	1	0	1	1	0	nyerang
attain	0	0	0	0	0	0	0	0	0	0	nggayuh
attainable	0	1	0	0	0	0	1	0	0	0	bisa digayuh
attainment	0	0	0	0	0	0	1	0	0	0	prestasi
attempt	0	1	0	0	0	0	0	0	0	0	nyoba
attendance	0	1	0	0	0	0	0	0	0	0	rawuh
attendant	0	0	0	0	0	0	1	0	0	1	petugas
attention	0	0	0	0	0	0	1	0	0	0	manungsa waé
attentive	0	0	0	0	0	0	1	0	0	1	nggatekake
attenuate	0	0	0	0	0	0	0	0	0	0	nyuda
attenuated	0	0	0	0	0	1	0	0	0	0	diremehake
attenuation	0	0	0	0	0	1	0	1	0	0	atenuasi
attest	0	0	0	0	0	0	1	0	0	1	mbuktekake
attestation	0	0	0	0	0	0	0	0	0	1	pangestu
attic	0	0	0	0	0	0	0	0	0	0	loteng
attire	0	0	0	0	0	0	0	0	0	0	klambi
attitude	0	0	0	0	0	0	0	0	0	0	sikap
attorney	1	0	0	1	0	0	1	0	0	1	pengacara
attraction	0	0	0	0	0	0	1	0	0	0	atraksi
attractiveness	0	0	0	0	0	0	1	0	0	0	daya tarik
attributable	0	0	0	0	0	0	0	0	0	0	bisa diakibatake
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribusi
attrition	0	0	0	0	0	0	0	0	0	0	attrition
auburn	0	0	0	0	0	0	0	0	0	0	wungu
auction	0	1	0	0	0	0	0	0	0	0	lelangan
auctioneer	0	0	0	0	0	0	0	0	0	0	juru lelang
audacious	0	0	0	0	0	0	0	0	0	0	gagah prakosa
audacity	0	0	0	0	0	1	0	0	0	0	keberanian
audible	0	0	0	0	0	0	0	0	0	0	keprungu
audience	0	1	0	0	0	0	0	0	0	0	pamirsa
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	audisi
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	pendengaran
aught	0	0	0	0	0	0	0	0	0	0	wae
augment	0	0	0	0	0	0	1	0	0	0	nambahi
augmentation	0	0	0	0	0	0	0	0	0	0	augmentasi
august	0	0	0	0	0	0	1	0	0	0	agustus
aunt	0	0	0	0	0	0	1	0	0	1	lik
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	naungan
auspicious	0	1	0	0	1	0	1	0	0	0	wilujeng
austere	0	0	0	1	0	1	0	1	0	0	kenceng
austerity	0	0	0	0	0	1	0	0	0	0	irit
authentic	0	0	0	0	1	0	1	0	0	1	asli
authenticate	0	0	0	0	0	0	0	0	0	1	keasliane
authentication	0	0	0	0	0	0	0	0	0	1	otentikasi
authenticity	0	0	0	0	0	0	1	0	0	1	keasliane
author	0	0	0	0	0	0	1	0	0	1	pengarang
authoritative	0	0	0	0	0	0	1	0	0	1	wibawa
authority	0	0	0	0	0	0	1	0	0	1	wewenang
authorization	0	0	0	0	0	0	1	0	0	1	wewenang
authorize	0	0	0	0	0	0	0	0	0	1	wewenang
authorized	0	0	0	0	0	0	1	0	0	0	sah
authorship	0	0	0	0	0	0	0	0	0	0	pangarang
auto	0	0	0	0	0	0	0	0	0	0	otomatis
autobiography	0	0	0	0	0	0	0	0	0	0	otobiografi
autocratic	0	0	0	0	0	1	0	0	0	0	otokratik
autograph	0	0	0	0	0	0	0	0	0	0	tanda tangan
automatic	0	0	0	0	0	0	0	0	0	1	otomatis
automobile	0	0	0	0	0	0	0	0	0	0	mobil
autonomy	0	0	0	0	0	0	0	0	0	0	otonomi
autopsy	0	0	1	1	0	1	0	1	0	0	otopsi
autumn	0	0	0	0	0	0	0	0	0	0	musim gugur
auxiliary	0	0	0	0	0	0	0	0	0	0	bantu
avail	0	0	0	0	0	0	0	0	0	0	entuk manfaat
avalanche	0	0	0	1	0	1	0	1	1	0	longsoran
avarice	1	0	1	0	0	1	0	0	0	0	keserakahan
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	pembales
avenue	0	0	0	0	0	0	0	0	0	0	dalan
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	rata-rata
averse	1	0	1	1	0	1	0	0	0	0	ngelawan
aversion	1	0	1	1	0	1	0	0	0	0	kebencian
avert	0	0	0	0	0	0	0	0	0	0	nyegah
aviary	0	0	0	0	0	0	0	0	0	0	aviary
aviation	0	0	0	0	0	0	0	0	0	0	penerbangan
aviator	0	0	0	0	0	0	0	0	0	0	aviator
avid	0	0	0	0	0	0	0	0	0	0	seneng banget
avocado	0	0	0	0	0	0	0	0	0	0	alpukat
avoid	0	0	0	1	0	1	0	0	0	0	nyingkiri
avoidance	0	0	0	1	0	1	0	0	0	0	panyingkiran
avoiding	0	0	0	1	0	0	0	0	0	0	nyingkiri
await	0	1	0	0	0	0	0	0	0	0	ngenteni
awake	0	0	0	0	0	0	0	0	0	0	tangi
awaken	0	0	0	0	0	0	0	0	0	0	tangi
award	0	1	0	0	1	0	1	0	1	1	penghargaan
awe	0	0	0	0	0	0	0	0	0	0	kagum
awful	1	0	1	1	0	1	0	1	0	0	nggegirisi
awkwardness	0	0	1	0	0	1	0	0	0	0	kikuk
awning	0	0	0	0	0	0	0	0	0	0	kere
awry	0	0	0	0	0	1	0	0	0	0	kleru
axial	0	0	0	0	0	0	0	0	0	0	aksial
