English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Armenian Word
ameliorate	0	0	0	0	0	0	1	0	0	0	բարելավել
amen	0	0	0	0	1	0	1	0	0	1	ամեն
amenable	0	0	0	0	0	0	1	0	0	0	ենթարկվող
amend	0	0	0	0	0	0	1	0	0	0	փոփոխել
amendment	0	0	0	0	0	0	0	0	0	0	փոփոխություն
amends	0	0	0	0	0	0	1	0	0	0	ուղղում է
amenity	0	0	0	0	0	0	1	0	0	0	հարմարավետություն
amethyst	0	0	0	0	0	0	0	0	0	0	ամեթիստ
amiable	0	0	0	0	0	0	1	0	0	0	սիրալիր
amicable	0	0	0	0	1	0	1	0	0	0	բարեկամական
amid	0	0	0	0	0	0	0	0	0	0	մեջտեղում
amidst	0	0	0	0	0	0	0	0	0	0	մեջտեղում
ammonia	0	0	1	0	0	0	0	0	0	0	ամոնիակ
ammunition	0	0	0	0	0	0	0	0	0	0	զինամթերք
amnesia	0	0	0	0	0	1	0	0	0	0	ամնեզիա
amnesty	0	0	0	0	1	0	1	0	0	0	համաներում
amorphous	0	0	0	0	0	0	0	0	0	0	ամորֆ
amortization	0	0	0	0	0	0	0	0	0	1	ամորտիզացիա
amount	0	0	0	0	0	0	0	0	0	0	գումարը
amour	0	1	0	0	1	0	1	0	0	1	սիրահար
ampersand	0	0	0	0	0	0	0	0	0	0	ամպերսանդ
amphetamines	0	0	1	0	0	1	0	0	0	0	ամֆետամիններ
amphibian	0	0	0	0	0	0	0	0	0	0	երկկենցաղ
amphibious	0	0	0	0	0	0	0	0	0	0	երկկենցաղ
amphitheater	0	0	0	0	0	0	0	0	0	0	ամֆիթատրոն
amplification	0	0	0	0	0	0	0	0	0	0	ուժեղացում
amplify	0	0	0	0	0	0	0	0	0	0	ուժեղացնել
amplitude	0	0	0	0	0	0	0	0	0	0	ամպլիտուդություն
amply	0	0	0	0	0	0	0	0	0	0	առատորեն
amputation	0	0	0	0	0	0	0	0	0	0	անդամահատում
amulet	0	0	0	0	0	0	0	0	0	0	ամուլետ
amuse	0	0	0	0	1	0	1	0	0	0	զվարճացնել
amused	0	0	0	0	1	0	1	0	0	0	զվարճացած
amusement	0	0	0	0	1	0	1	0	0	0	զվարճություն
amusing	0	0	0	0	1	0	1	0	0	0	զվարճալի
ana	0	0	0	0	0	0	0	0	0	0	անա
anaconda	0	0	1	1	0	1	0	0	0	0	անակոնդա
anaesthesia	0	0	0	0	0	0	0	0	0	0	անզգայացում
anaesthetic	0	0	0	0	0	0	0	0	0	0	անզգայացնող
anal	0	0	0	0	0	1	0	0	0	0	անալ
analgesic	0	0	0	0	0	0	0	0	0	0	ցավազրկող
analogous	0	0	0	0	0	0	0	0	0	0	անալոգային
analogue	0	0	0	0	0	0	0	0	0	0	անալոգային
analogy	0	0	0	0	0	0	0	0	0	0	անալոգիա
analysis	0	0	0	0	0	0	0	0	0	0	վերլուծություն
analyst	0	1	0	0	0	0	1	0	0	1	վերլուծաբան
analytic	0	0	0	0	0	0	0	0	0	0	վերլուծական
analyze	0	0	0	0	0	0	0	0	0	0	վերլուծել
analyzer	0	0	0	0	0	0	0	0	0	0	անալիզատոր
anarchism	1	0	0	1	0	1	0	0	0	0	անարխիզմ
anarchist	1	0	0	1	0	1	0	0	0	0	անարխիստ
anarchy	1	0	0	1	0	1	0	0	0	0	անարխիա
anastomosis	0	0	0	0	0	0	0	0	0	0	անաստոմոզ
anathema	1	0	1	1	0	1	0	1	0	0	անաթեմա
anatomic	0	0	0	0	0	0	0	0	0	0	անատոմիական
anatomy	0	0	0	0	0	0	0	0	0	0	անատոմիա
ancestor	0	0	0	0	0	0	0	0	0	0	նախահայր
ancestral	0	0	0	0	0	0	0	0	0	1	նախնյաց
ancestry	0	0	0	0	0	0	0	0	0	0	ծագումնաբանություն
anchor	0	0	0	0	0	0	1	0	0	0	խարիսխ
anchorage	0	0	0	0	0	0	1	1	0	0	խարիսխ
ancient	0	0	0	0	0	1	0	0	0	0	հնագույն
ancillary	0	0	0	0	0	0	0	0	0	0	օժանդակ
androgen	0	0	0	0	0	0	0	0	0	0	անդրոգեն
anemone	0	0	0	0	0	0	0	0	0	0	անեմոն
anew	0	0	0	0	0	0	0	0	0	0	նորովի
angel	0	1	0	0	1	0	1	0	1	1	հրեշտակ
angelic	0	0	0	0	1	0	1	0	0	1	հրեշտակային
anger	1	0	0	0	0	1	0	0	0	0	զայրույթը
angina	0	0	0	1	0	1	0	0	0	0	անգինա
angiography	0	0	0	0	0	0	0	0	0	0	անգիոգրաֆիա
angle	0	0	0	0	0	0	0	0	0	0	անկյուն
angling	0	1	0	0	0	1	0	0	0	0	ձկնորսություն
angry	1	0	1	0	0	1	0	0	0	0	զայրացած
anguish	1	0	0	1	0	1	0	1	0	0	տառապանք
angular	0	0	0	0	0	0	0	0	0	0	անկյունային
anhydrous	0	0	0	0	0	0	0	0	0	0	անջուր
animal	0	0	0	0	0	0	0	0	0	0	կենդանի
animate	0	0	0	0	0	0	1	0	0	0	կենդանացնել
animated	0	0	0	0	1	0	1	0	0	0	անիմացիոն
animation	0	0	0	0	0	0	0	0	0	0	անիմացիա
animosity	1	0	1	1	0	1	0	1	0	0	թշնամանք
animus	1	0	0	0	0	1	0	0	0	0	անիմուս
ankle	0	0	0	0	0	0	0	0	0	0	կոճ
annals	0	0	0	0	0	0	0	0	0	0	տարեգրություններ
annex	0	0	0	0	0	0	0	0	0	0	կցում
annexation	0	0	0	0	0	0	0	0	0	0	անեքսիա
annexe	0	0	0	0	0	0	0	0	0	0	հավելված
annihilate	1	0	0	1	0	1	0	0	0	0	ոչնչացնել
annihilated	1	0	0	1	0	1	0	1	0	0	ոչնչացված
annihilation	1	0	0	1	0	1	0	1	0	0	բնաջնջում
annotate	0	0	0	0	0	0	0	0	0	0	ծանոթագրել
annotation	0	0	0	0	0	0	0	0	0	0	անոտացիա
announce	0	0	0	0	0	0	0	0	0	0	հայտարարել
announcement	0	1	0	0	0	0	0	0	0	0	հայտարարություն
annoy	1	0	1	0	0	1	0	0	0	0	զայրացնել
annoyance	1	0	1	0	0	1	0	0	0	0	անհանգստություն
annoying	1	0	0	0	0	1	0	0	0	0	նյարդայնացնող
annuity	0	0	0	0	0	0	0	0	0	0	անուիտետ
annul	0	0	0	0	0	1	0	0	0	0	չեղյալ համարել
annular	0	0	0	0	0	0	0	0	0	0	օղակաձև
annulment	0	0	0	0	0	1	0	1	0	0	չեղյալ հայտարարելը
annulus	0	0	0	0	0	0	0	0	0	0	օղակաձև
anointing	0	0	0	0	0	0	0	0	0	0	օծում
anomalous	0	0	0	0	0	0	0	0	0	0	անոմալ
anomaly	0	0	0	1	0	1	0	0	1	0	անոմալիա
anon	0	0	0	0	0	0	0	0	0	0	անոն
anonymous	0	0	0	0	0	1	0	0	0	0	անանուն
answer	0	0	0	0	0	0	0	0	0	0	պատասխանել
answerable	0	0	0	0	0	0	0	0	0	1	պատասխանատու
answering	0	0	0	0	0	0	0	0	0	0	պատասխանելով
ant	0	0	0	0	0	0	0	0	0	0	մրջյուն
antagonism	1	0	0	0	0	1	0	0	0	0	անտագոնիզմ
antagonist	1	0	0	0	0	1	0	0	0	0	հակառակորդ
antagonistic	1	0	1	0	0	1	0	0	0	0	հակառակորդ
ante	0	0	0	0	0	0	0	0	0	0	նախ
antecedent	0	0	0	0	0	0	0	0	0	0	նախորդող
antelope	0	0	0	0	0	0	0	0	0	0	անտիլոպ
antenna	0	0	0	0	0	0	0	0	0	0	ալեհավաք
anterior	0	0	0	0	0	0	0	0	0	0	առաջի
anthem	0	0	0	0	0	0	0	0	0	0	հիմն
anthology	0	0	0	0	0	0	0	0	0	0	անթոլոգիա
anthrax	0	0	1	1	0	1	0	1	0	0	սիբիրախտ
anthropology	0	0	0	0	0	0	0	0	0	0	մարդաբանություն
antibiotic	0	0	0	0	0	0	0	0	0	0	հակաբիոտիկ
antibiotics	0	0	0	0	0	0	1	0	0	0	հակաբիոտիկներ
antichrist	1	0	1	1	0	1	0	0	0	0	նեռ
anticipation	0	1	0	0	0	0	0	0	0	0	սպասում
anticipatory	0	1	0	0	0	0	0	0	0	0	սպասողական
antidote	0	1	0	0	0	0	1	0	0	1	հակաթույն
antifungal	0	0	0	0	0	0	1	0	0	1	հակասնկային
antimony	0	0	0	0	0	0	0	0	0	0	անտիմոն
antipathy	1	0	1	0	0	1	0	0	0	0	անտիպատիա
antiquarian	0	0	0	0	0	0	0	0	0	0	հնաոճ
antiquated	0	0	0	0	0	1	0	0	0	0	հնացած
antique	0	0	0	0	0	0	1	0	0	0	հնաոճ
antiquity	0	0	0	0	0	0	0	0	0	0	հնություն
antiseptic	0	0	0	0	0	0	1	0	0	1	հակասեպտիկ
antisocial	1	0	1	1	0	1	0	1	0	0	հակասոցիալական
antithesis	1	0	0	0	0	1	0	0	0	0	հակաթեզ
antithetical	0	0	0	0	0	0	0	0	0	0	հակասական
antiviral	0	0	0	0	0	0	0	0	0	0	հակավիրուսային
antler	0	0	0	0	0	0	0	0	0	0	եղջյուր
anvil	0	0	0	0	0	0	0	0	0	0	կոճ
anxiety	1	1	0	1	0	1	0	1	0	0	անհանգստություն
anxious	0	1	0	1	0	1	0	0	0	0	անհանգիստ
aorta	0	0	0	0	0	0	0	0	0	0	աորտա
apace	0	0	0	0	0	0	0	0	0	0	արագընթաց
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	բնակարան
apathetic	0	0	0	0	0	1	0	1	0	0	անտարբեր
apathy	0	0	0	0	0	1	0	1	0	0	ապատիա
ape	0	0	0	0	0	0	0	0	0	0	կապիկ
aperture	0	0	0	0	0	0	0	0	0	0	բացվածք
apex	0	0	0	0	0	0	0	0	0	0	գագաթնակետ
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	մի կտոր
aplomb	0	0	0	0	0	0	1	0	0	0	պլոմբ
apocalyptic	0	0	0	0	0	0	0	0	0	0	ապոկալիպտիկ
apologetic	0	0	0	0	0	0	1	0	0	1	ներողություն խնդրելով
apologist	0	0	0	0	0	0	0	0	0	0	ներողություն
apologize	0	0	0	0	0	0	1	1	0	1	ներողություն խնդրել
apology	0	0	0	0	0	0	1	0	0	0	ներողություն
apostasy	0	0	0	0	0	0	0	0	0	0	հավատուրացություն
apostate	0	0	0	0	0	0	0	0	0	0	հավատուրաց
apostle	0	0	0	0	0	0	1	0	0	1	առաքյալ
apostolic	0	0	0	0	0	0	0	0	0	1	առաքելական
apostrophe	0	0	0	0	0	0	0	0	0	0	ապաստրոֆ
appalling	0	0	1	1	0	1	0	0	0	0	սարսափելի
apparatus	0	0	0	0	0	0	0	0	0	0	մեքենա
apparel	0	0	0	0	0	0	0	0	0	0	հագուստ
apparently	0	0	0	0	0	0	0	0	0	0	ըստ երեւույթին
apparition	0	0	0	1	0	0	0	0	1	0	երեւում
appeal	0	1	0	0	0	0	0	0	0	0	բողոքարկել
appearance	0	0	0	0	0	0	0	0	0	0	տեսքը
appease	0	0	0	0	0	0	0	0	0	0	հանգստացնել
appellant	0	0	0	0	0	0	0	0	0	0	բողոքարկող
append	0	0	0	0	0	0	0	0	0	0	կցել
appendage	0	0	0	0	0	0	0	0	0	0	հավելված
appendicitis	0	0	0	1	0	1	0	1	0	0	ապենդիցիտ
appendix	0	0	0	0	0	0	0	0	0	0	հավելված
appetite	0	0	0	0	0	0	0	0	0	0	ախորժակը
appetizer	0	0	0	0	0	0	0	0	0	0	նախուտեստ
applause	0	0	0	0	1	0	1	0	1	1	ծափահարություններ
apple	0	0	0	0	0	0	0	0	0	0	խնձոր
appliance	0	0	0	0	0	0	0	0	0	0	սարքավորում
appliances	0	0	0	0	0	0	0	0	0	0	տեխնիկա
applicability	0	0	0	0	0	0	0	0	0	0	կիրառելիություն
applicable	0	0	0	0	0	0	0	0	0	0	կիրառելի
applicant	0	1	0	0	0	0	0	0	0	0	դիմորդ
application	0	0	0	0	0	0	0	0	0	0	դիմումը
apply	0	0	0	0	0	0	0	0	0	0	դիմել
appoint	0	0	0	0	0	0	0	0	0	0	նշանակել
appointment	0	0	0	0	0	0	0	0	0	0	նշանակումը
appointments	0	0	0	0	0	0	0	0	0	0	նշանակումներ
apportion	0	0	0	0	0	0	0	0	0	0	բաշխում
apportionment	0	0	0	0	0	0	0	0	0	0	բաշխում
appraise	0	0	0	0	0	0	0	0	0	0	գնահատել
appreciable	0	0	0	0	0	0	0	0	0	0	գնահատելի
appreciation	0	0	0	0	1	0	1	0	0	1	գնահատանք
apprehend	0	0	0	1	0	0	0	0	0	0	բռնել
apprehension	0	0	0	1	0	1	0	0	0	0	մտավախություն
apprehensive	0	1	0	1	0	1	0	0	0	0	մտավախություն ունեցող
apprentice	0	0	0	0	0	0	0	0	0	1	աշակերտուհի
apprenticeship	0	0	0	0	0	0	0	0	0	0	աշկերտություն
approach	0	0	0	0	0	0	0	0	0	0	մոտեցում
approaching	0	1	0	0	0	0	0	0	0	0	մոտենում է
approbation	0	0	0	0	0	0	1	0	0	1	հաստատումը
appropriation	0	0	0	0	0	1	0	0	0	0	յուրացում
approval	0	0	0	0	0	0	1	0	0	0	հաստատում
approve	0	0	0	0	1	0	1	0	0	1	հաստատել
approving	0	0	0	0	0	0	1	0	0	0	հաստատելով
approximate	0	0	0	0	0	0	0	0	0	0	մոտավոր
approximately	0	0	0	0	0	0	0	0	0	0	մոտավորապես
approximating	0	0	0	0	0	0	0	0	0	0	մոտավոր
approximation	0	0	0	0	0	0	0	0	0	0	մոտարկում
appurtenances	0	0	0	0	0	0	0	0	0	0	պարագաներ
apron	0	0	0	0	0	0	0	0	0	0	գոգնոց
apt	0	0	0	0	0	0	1	0	0	0	բն
aptitude	0	0	0	0	0	0	1	0	0	0	ընդունակություն
aqua	0	0	0	0	0	0	0	0	0	0	ջրային
aquamarine	0	0	0	0	0	0	0	0	0	0	ակվամարին
aquarium	0	0	0	0	0	0	0	0	0	0	ակվարիում
aquatic	0	0	0	0	0	0	0	0	0	0	ջրային
aqueduct	0	0	0	0	0	0	0	0	0	0	ջրատար
aqueous	0	0	0	0	0	0	0	0	0	0	ջրային
arable	0	0	0	0	0	0	0	0	0	0	վարելահող
arbiter	0	0	0	0	0	0	0	0	0	1	արբիտր
arbitrate	0	0	0	0	0	0	0	0	0	0	արբիտրաժ
arbitration	0	1	0	0	0	0	0	0	0	0	միջնորդ դատարանի որոշում
arbitrator	0	0	0	0	0	0	0	0	0	1	արբիտր
arbor	0	0	0	0	0	0	0	0	0	0	արբոր
arc	0	0	0	0	0	0	0	0	0	0	աղեղ
arcade	0	0	0	0	0	0	0	0	0	0	արկադային
arch	0	0	0	0	0	0	0	0	0	0	կամար
archaeological	0	0	0	0	0	0	0	0	0	0	հնագիտական
archaeologist	0	0	0	0	0	0	0	0	0	0	հնագետ
archaeology	0	1	0	0	0	0	1	0	0	0	հնագիտության
archaic	0	0	0	0	0	1	0	0	0	0	արխայիկ
archbishop	0	0	0	0	0	0	0	0	0	0	արքեպիսկոպոս
arched	0	0	0	0	0	0	0	0	0	0	կամարակապ
archer	0	0	0	0	0	0	0	0	0	0	նետաձիգ
archery	0	0	0	0	0	0	0	0	0	0	Աղեղնաձգություն
archetype	0	0	0	0	0	0	0	0	0	0	արխետիպ
archipelago	0	0	0	0	0	0	0	0	0	0	արշիպելագ
architect	0	0	0	0	0	0	0	0	0	0	ճարտարապետ
architecture	0	0	0	0	0	0	0	0	0	1	ճարտարապետություն
archive	0	0	0	0	0	0	0	0	0	0	արխիվ
arctic	0	0	0	0	0	0	0	0	0	0	արկտիկական
ardent	0	1	0	0	1	0	1	0	0	0	ջերմեռանդ
ardor	0	0	0	0	0	0	1	0	0	0	բոցավառություն
arduous	0	0	0	0	0	1	0	0	0	0	դժվարին
area	0	0	0	0	0	0	0	0	0	0	տարածք
arena	0	0	0	0	0	0	0	0	0	0	ասպարեզ
areola	0	0	0	0	0	0	0	0	0	0	արեոլա
argent	0	0	0	0	0	0	0	0	0	0	արգենտին
argue	1	0	0	0	0	1	0	0	0	0	վիճել
argument	1	0	0	0	0	1	0	0	0	0	փաստարկ
argumentation	1	0	0	0	0	0	0	0	0	0	փաստարկ
argumentative	0	0	0	0	0	1	0	0	0	0	փաստարկված
arguments	1	0	0	0	0	0	0	0	0	0	փաստարկներ
arid	0	0	0	0	0	1	0	1	0	0	չորային
aristocracy	0	0	0	0	0	0	1	0	0	0	արիստոկրատիա
aristocrat	0	0	0	0	0	0	0	0	0	0	արիստոկրատ
aristocratic	0	0	0	0	0	0	1	0	0	0	արիստոկրատական
arithmetic	0	0	0	0	0	0	0	0	0	0	թվաբանություն
ark	0	0	0	0	0	0	0	0	0	0	տապան
arm	0	0	0	0	0	0	0	0	0	0	արմ
armada	0	0	0	0	0	0	0	0	0	0	արմադա
armament	1	0	0	1	0	0	0	0	0	0	սպառազինություն
armaments	0	0	0	1	0	1	0	0	0	0	սպառազինություն
armature	0	0	0	0	0	0	0	0	0	0	արմատուրա
armed	1	0	0	1	0	1	1	0	0	0	զինված
armor	0	0	0	1	0	0	1	0	0	1	զրահ
armored	0	0	0	1	0	0	0	0	0	0	զրահապատ
armory	0	0	0	0	0	0	0	0	0	1	զինապահեստ
arms	0	0	0	0	0	0	0	0	0	0	զենքեր
army	0	0	0	0	0	0	0	0	0	0	բանակ
aroma	0	0	0	0	0	0	1	0	0	0	բուրմունք
arousal	0	0	0	0	0	0	0	0	0	0	գրգռում
arouse	0	1	0	0	0	0	1	0	0	0	արթնացնել
arraignment	1	0	0	1	0	1	0	1	0	0	դատավճիռ
arrange	0	0	0	0	0	0	0	0	0	0	կազմակերպել
arranged	0	0	0	0	0	0	0	0	0	0	կազմակերպված
arrangement	0	0	0	0	0	0	0	0	0	0	պայմանավորվածություն
array	0	0	0	0	0	0	1	0	0	0	զանգված
arrears	0	0	0	0	0	1	0	0	0	0	ապառքները
arrest	0	0	0	0	0	1	0	0	0	0	ձերբակալություն
arrival	0	1	0	0	0	0	0	0	0	0	ժամանումը
arrive	0	1	0	0	0	0	0	0	0	0	ժամանել
arrogance	0	0	0	0	0	1	0	0	0	0	ամբարտավանություն
arrogant	1	0	1	0	0	1	0	0	0	0	ամբարտավան
arrow	0	0	0	0	0	0	0	0	0	0	սլաք
arsenal	0	0	0	0	0	0	0	0	0	0	զինանոց
arsenic	0	0	1	1	0	1	0	1	0	0	մկնդեղ
arson	1	0	0	1	0	1	0	0	0	0	հրկիզում
art	0	1	0	0	1	0	1	1	1	0	արվեստ
artery	0	0	0	0	0	0	0	0	0	0	զարկերակ
artful	0	0	0	0	0	0	0	0	0	0	ճարտար
arthropod	0	0	0	0	0	0	0	0	0	0	հոդվածոտանի
artichoke	0	0	0	0	0	0	0	0	0	0	արտիճուկ
article	0	0	0	0	0	0	0	0	0	0	հոդված
articles	0	0	0	0	0	0	0	0	0	0	հոդվածներ
articulate	0	0	0	0	0	0	1	0	0	0	արտահայտել
articulation	0	0	0	0	0	0	1	0	0	0	հոդակապություն
artifice	0	0	0	0	0	0	0	0	0	0	արհեստականություն
artillery	0	0	0	1	0	1	0	0	0	0	հրետանու
artisan	0	0	0	0	0	0	1	0	0	0	արհեստավոր
artist	0	0	0	0	0	0	0	0	0	0	նկարիչ
artiste	0	0	0	0	0	0	1	0	0	0	արտիստ
artistic	0	0	0	0	0	0	1	0	0	0	գեղարվեստական
artists	0	0	0	0	0	0	0	0	0	0	արվեստագետներ
ascend	0	0	0	0	0	0	0	0	0	0	բարձրանալ
ascendancy	0	0	0	0	0	0	1	0	0	0	վերելք
ascension	0	0	0	0	0	0	0	0	0	0	համբարձում
ascent	0	0	0	0	0	0	1	0	0	0	վերելք
ascertain	0	0	0	0	0	0	0	0	0	0	պարզել
ascertained	0	0	0	0	0	0	0	0	0	0	պարզվել է
ascetic	0	0	0	0	0	0	0	0	0	0	ասկետիկ
ash	0	0	0	0	0	1	0	0	0	0	մոխիր
ashamed	0	0	1	0	0	1	0	1	0	0	ամաչելով
ashes	0	0	0	0	0	1	0	1	0	0	մոխիր
asleep	0	0	0	0	0	0	0	0	0	0	քնած
asp	0	0	0	1	0	0	0	0	0	0	ասպ
aspartame	0	0	0	0	0	0	0	0	0	0	ասպարտամ
aspect	0	0	0	0	0	0	0	0	0	0	ասպեկտը
aspects	0	0	0	0	0	0	0	0	0	0	ասպեկտները
asphalt	0	0	0	0	0	0	0	0	0	0	ասֆալտ
aspiration	0	1	0	0	1	0	1	0	1	1	ձգտումը
aspire	0	1	0	0	1	0	1	0	0	0	ձգտել
aspiring	0	1	0	0	1	0	1	0	0	1	ձգտող
ass	0	0	0	0	0	1	0	0	0	0	էշ
assail	1	0	0	1	0	1	0	0	1	0	հարձակվել
assailant	1	0	0	1	0	1	0	1	0	0	հարձակվող
assassin	1	0	0	1	0	1	0	1	0	0	մարդասպան
assassinate	1	0	0	1	0	1	0	0	0	0	սպանել
assassination	1	0	0	1	0	1	0	1	0	0	սպանություն
assault	1	0	0	1	0	1	0	0	0	0	հարձակում
assay	0	0	0	0	0	0	0	0	0	0	փորձարկում
assemblage	0	0	0	0	0	0	0	0	0	0	հավաքում
assemble	0	0	0	0	0	0	0	0	0	0	հավաքել
assembled	0	0	0	0	0	0	0	0	0	0	հավաքված
assembly	0	0	0	0	0	0	1	0	0	1	ժողով
assent	0	0	0	0	0	0	1	0	0	0	համաձայնություն
assert	0	0	0	0	0	0	0	0	0	0	հաստատել
asserting	0	0	0	0	0	0	1	0	0	1	պնդելով
assertion	0	0	0	0	0	0	0	0	0	0	պնդումը
assess	0	0	0	0	0	0	0	0	0	0	գնահատել
assessment	0	0	0	0	0	0	0	0	1	1	գնահատում
assessor	0	0	0	0	0	0	0	0	0	1	գնահատող
assets	0	0	0	0	0	0	1	0	0	0	ակտիվներ
asshole	1	0	1	0	0	1	0	0	0	0	ապուշ
assign	0	0	0	0	0	0	0	0	0	0	նշանակել
assignee	0	0	0	0	0	0	0	0	0	1	հանձնարարված
assignment	0	0	0	0	0	0	0	0	0	0	հանձնարարություն
assimilate	0	0	0	0	0	0	0	0	0	0	ձուլել
assimilation	0	0	0	0	0	0	0	0	0	0	ձուլում
assist	0	0	0	0	0	0	1	0	0	1	օժանդակել
assistance	0	0	0	0	0	0	1	0	0	0	օգնություն
assistant	0	0	0	0	0	0	0	0	0	0	օգնական
associate	0	0	0	0	0	0	1	0	0	1	գործակից
association	0	0	0	0	0	0	0	0	0	1	ասոցիացիա
assorted	0	0	0	0	0	0	0	0	0	0	տեսականի
assortment	0	0	0	0	0	0	0	0	0	0	տեսականի
assuage	0	0	0	0	0	0	1	0	0	0	մեղմել
assumed	0	0	0	0	0	0	0	0	0	0	ենթադրվում է
assuming	0	0	0	0	0	0	0	0	0	0	ենթադրելով
assumption	0	0	0	0	0	0	0	0	0	0	ենթադրություն
assurance	0	0	0	0	0	0	1	0	0	1	հավաստիացում
assure	0	0	0	0	0	0	0	0	0	1	վստահեցնել
assured	0	0	0	0	0	0	1	0	0	1	վստահեցրեց
assuredly	0	0	0	0	0	0	0	0	0	1	վստահաբար
asterisk	0	0	0	0	0	0	0	0	0	0	աստղանիշ
asteroids	0	0	0	0	0	0	0	0	0	0	աստերոիդներ
astigmatism	0	0	0	0	0	0	0	0	0	0	աստիգմատիզմ
astonishingly	0	0	0	0	0	0	1	0	1	0	ապշեցուցիչ
astonishment	0	0	0	0	1	0	1	0	1	0	զարմանք
astral	0	0	0	0	0	0	0	0	0	0	աստրալ
astray	0	0	0	1	0	1	0	0	0	0	մոլորված
astringent	0	0	0	0	0	1	0	0	0	0	տտիպող
astrologer	0	1	0	0	0	0	1	0	0	0	աստղագուշակ
astrology	0	0	0	0	0	0	0	0	0	0	աստղագուշակություն
astronaut	0	0	0	0	0	0	1	0	0	0	տիեզերագնաց
astronomer	0	1	0	0	0	0	1	0	0	0	աստղագետ
astronomy	0	0	0	0	0	0	0	0	0	0	աստղագիտություն
astute	0	0	0	0	0	0	1	0	0	0	ճարպիկ
asunder	0	0	0	0	0	0	0	0	0	0	բաժանել
asylum	0	0	0	1	0	1	0	0	0	0	ապաստարան
asymmetric	0	0	0	0	0	0	0	0	0	0	ասիմետրիկ
asymmetry	0	0	1	0	0	0	0	0	0	0	ասիմետրիա
asymptotic	0	0	0	0	0	0	0	0	0	0	ասիմպտոտիկ
atelier	0	0	0	0	0	0	0	0	0	0	ատելյե
atheism	0	0	0	0	0	1	0	0	0	0	աթեիզմ
atheistic	0	0	0	0	0	0	0	0	0	0	աթեիստ
atherosclerosis	0	0	0	1	0	1	0	1	0	0	աթերոսկլերոզ
athlete	0	0	0	0	0	0	1	0	0	0	մարզիկ
athletic	0	0	0	0	0	0	1	0	0	0	մարզական
athleticism	0	0	0	0	0	0	0	0	0	0	աթլետիզմ
athletics	0	0	0	0	0	0	0	0	0	0	աթլետիկա
atlas	0	0	0	0	0	0	0	0	0	0	ատլաս
atmosphere	0	0	0	0	0	0	0	0	0	0	մթնոլորտ
atmospheric	0	0	0	0	0	0	0	0	0	0	մթնոլորտային
atoll	0	0	0	0	0	0	0	0	0	0	ատոլ
atom	0	0	0	0	0	0	1	0	0	0	ատոմ
atomic	0	0	0	0	0	0	0	0	0	0	ատոմային
atone	0	1	0	0	1	0	1	0	0	1	քավել
atonement	0	0	0	0	0	0	1	0	0	0	քավություն
atrium	0	0	0	0	0	0	0	0	0	0	ատրիում
atrocious	1	0	1	0	0	1	0	0	0	0	վայրագ
atrocity	1	0	1	1	0	1	0	1	0	0	դաժանություն
atrophy	0	0	1	1	0	1	0	1	0	0	ատրոֆիա
attach	0	0	0	0	0	0	0	0	0	0	կցել
attachment	0	0	0	0	0	0	1	0	0	0	հավելված
attack	1	0	0	1	0	1	0	0	0	0	հարձակում
attacking	1	0	1	1	0	1	0	1	1	0	հարձակվելով
attain	0	0	0	0	0	0	0	0	0	0	հասնել
attainable	0	1	0	0	0	0	1	0	0	0	հասանելի
attainment	0	0	0	0	0	0	1	0	0	0	ձեռքբերում
attempt	0	1	0	0	0	0	0	0	0	0	փորձ
attendance	0	1	0	0	0	0	0	0	0	0	հաճախում
attendant	0	0	0	0	0	0	1	0	0	1	սպասավոր
attention	0	0	0	0	0	0	1	0	0	0	ուշադրություն
attentive	0	0	0	0	0	0	1	0	0	1	ուշադիր
attenuate	0	0	0	0	0	0	0	0	0	0	թուլացնել
attenuated	0	0	0	0	0	1	0	0	0	0	թուլացած
attenuation	0	0	0	0	0	1	0	1	0	0	թուլացում
attest	0	0	0	0	0	0	1	0	0	1	վկայել
attestation	0	0	0	0	0	0	0	0	0	1	ատեստավորում
attic	0	0	0	0	0	0	0	0	0	0	ձեղնահարկ
attire	0	0	0	0	0	0	0	0	0	0	հագցնել
attitude	0	0	0	0	0	0	0	0	0	0	վերաբերմունքը
attorney	1	0	0	1	0	0	1	0	0	1	իրավաբան
attraction	0	0	0	0	0	0	1	0	0	0	գրավչություն
attractiveness	0	0	0	0	0	0	1	0	0	0	գրավչություն
attributable	0	0	0	0	0	0	0	0	0	0	վերագրելի
attribute	0	0	0	0	0	0	0	0	0	0	հատկանիշ
attribution	0	0	0	0	0	0	0	0	0	0	վերագրում
attrition	0	0	0	0	0	0	0	0	0	0	մաշվածություն
auburn	0	0	0	0	0	0	0	0	0	0	շագանակագույն
auction	0	1	0	0	0	0	0	0	0	0	աճուրդ
auctioneer	0	0	0	0	0	0	0	0	0	0	աճուրդավար
audacious	0	0	0	0	0	0	0	0	0	0	համարձակ
audacity	0	0	0	0	0	1	0	0	0	0	հանդգնություն
audible	0	0	0	0	0	0	0	0	0	0	լսելի
audience	0	1	0	0	0	0	0	0	0	0	հանդիսատես
audit	0	0	0	0	0	0	0	0	0	0	աուդիտ
