English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Romanian Word
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezie
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestezic
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgezic
analogous	0	0	0	0	0	0	0	0	0	0	analog
analogue	0	0	0	0	0	0	0	0	0	0	analogic
analogy	0	0	0	0	0	0	0	0	0	0	analogie
analysis	0	0	0	0	0	0	0	0	0	0	analiză
analyst	0	1	0	0	0	0	1	0	0	1	analist
analytic	0	0	0	0	0	0	0	0	0	0	analitic
analyze	0	0	0	0	0	0	0	0	0	0	a analiza
analyzer	0	0	0	0	0	0	0	0	0	0	analizor
anarchism	1	0	0	1	0	1	0	0	0	0	anarhism
anarchist	1	0	0	1	0	1	0	0	0	0	anarhist
anarchy	1	0	0	1	0	1	0	0	0	0	anarhie
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoza
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	anatomie
ancestor	0	0	0	0	0	0	0	0	0	0	strămoş
ancestral	0	0	0	0	0	0	0	0	0	1	ancestral
ancestry	0	0	0	0	0	0	0	0	0	0	origine
anchor	0	0	0	0	0	0	1	0	0	0	ancoră
anchorage	0	0	0	0	0	0	1	1	0	0	ancorare
ancient	0	0	0	0	0	1	0	0	0	0	vechi
ancillary	0	0	0	0	0	0	0	0	0	0	auxiliar
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemonă
anew	0	0	0	0	0	0	0	0	0	0	un nou
angel	0	1	0	0	1	0	1	0	1	1	înger
angelic	0	0	0	0	1	0	1	0	0	1	angelic
anger	1	0	0	0	0	1	0	0	0	0	furie
angina	0	0	0	1	0	1	0	0	0	0	angină pectorală
angiography	0	0	0	0	0	0	0	0	0	0	angiografie
angle	0	0	0	0	0	0	0	0	0	0	unghi
angling	0	1	0	0	0	1	0	0	0	0	pescuit
angry	1	0	1	0	0	1	0	0	0	0	furios
anguish	1	0	0	1	0	1	0	1	0	0	angoasa
angular	0	0	0	0	0	0	0	0	0	0	unghiular
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidru
animal	0	0	0	0	0	0	0	0	0	0	animal
animate	0	0	0	0	0	0	1	0	0	0	anima
animated	0	0	0	0	1	0	1	0	0	0	animat
animation	0	0	0	0	0	0	0	0	0	0	animaţie
animosity	1	0	1	1	0	1	0	1	0	0	animozitate
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	gleznă
annals	0	0	0	0	0	0	0	0	0	0	anale
annex	0	0	0	0	0	0	0	0	0	0	anexă
annexation	0	0	0	0	0	0	0	0	0	0	anexare
annexe	0	0	0	0	0	0	0	0	0	0	anexa
annihilate	1	0	0	1	0	1	0	0	0	0	anihila
annihilated	1	0	0	1	0	1	0	1	0	0	anihilate
annihilation	1	0	0	1	0	1	0	1	0	0	anihilare
annotate	0	0	0	0	0	0	0	0	0	0	adnota
annotation	0	0	0	0	0	0	0	0	0	0	adnotare
announce	0	0	0	0	0	0	0	0	0	0	anunta
announcement	0	1	0	0	0	0	0	0	0	0	anunţ
annoy	1	0	1	0	0	1	0	0	0	0	deranja
annoyance	1	0	1	0	0	1	0	0	0	0	supărare
annoying	1	0	0	0	0	1	0	0	0	0	enervant
annuity	0	0	0	0	0	0	0	0	0	0	anuitate
annul	0	0	0	0	0	1	0	0	0	0	anula
annular	0	0	0	0	0	0	0	0	0	0	inelar
annulment	0	0	0	0	0	1	0	1	0	0	anulare
annulus	0	0	0	0	0	0	0	0	0	0	inela
anointing	0	0	0	0	0	0	0	0	0	0	ungere
anomalous	0	0	0	0	0	0	0	0	0	0	anormal
anomaly	0	0	0	1	0	1	0	0	1	0	anomalie
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	Răspuns
answerable	0	0	0	0	0	0	0	0	0	1	răspunzător
answering	0	0	0	0	0	0	0	0	0	0	răspunzând
ant	0	0	0	0	0	0	0	0	0	0	furnică
antagonism	1	0	0	0	0	1	0	0	0	0	antagonism
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonist
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedente
antelope	0	0	0	0	0	0	0	0	0	0	antilope
antenna	0	0	0	0	0	0	0	0	0	0	antenă
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	imn
anthology	0	0	0	0	0	0	0	0	0	0	antologie
anthrax	0	0	1	1	0	1	0	1	0	0	antrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropologie
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotic
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotice
antichrist	1	0	1	1	0	1	0	0	0	0	antihrist
anticipation	0	1	0	0	0	0	0	0	0	0	anticipare
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipativ
antidote	0	1	0	0	0	0	1	0	0	1	antidot
antifungal	0	0	0	0	0	0	1	0	0	1	antifungic
antimony	0	0	0	0	0	0	0	0	0	0	antimoniu
antipathy	1	0	1	0	0	1	0	0	0	0	antipatie
antiquarian	0	0	0	0	0	0	0	0	0	0	anticar
antiquated	0	0	0	0	0	1	0	0	0	0	învechit
antique	0	0	0	0	0	0	1	0	0	0	antic
antiquity	0	0	0	0	0	0	0	0	0	0	antichitate
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	antisocial
antithesis	1	0	0	0	0	1	0	0	0	0	antiteză
antithetical	0	0	0	0	0	0	0	0	0	0	antitetic
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	corn de cerb
anvil	0	0	0	0	0	0	0	0	0	0	nicovală
anxiety	1	1	0	1	0	1	0	1	0	0	anxietate
anxious	0	1	0	1	0	1	0	0	0	0	nerăbdător
aorta	0	0	0	0	0	0	0	0	0	0	aortă
apace	0	0	0	0	0	0	0	0	0	0	ritmic
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartament
apathetic	0	0	0	0	0	1	0	1	0	0	apatic
apathy	0	0	0	0	0	1	0	1	0	0	apatie
ape	0	0	0	0	0	0	0	0	0	0	maimuţă
aperture	0	0	0	0	0	0	0	0	0	0	deschidere
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	afidă
apiece	0	0	0	0	0	0	0	0	0	0	o bucata
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocaliptic
apologetic	0	0	0	0	0	0	1	0	0	1	care se scuză
apologist	0	0	0	0	0	0	0	0	0	0	apologet
apologize	0	0	0	0	0	0	1	1	0	1	scuza
apology	0	0	0	0	0	0	1	0	0	0	scuze
apostasy	0	0	0	0	0	0	0	0	0	0	apostazie
apostate	0	0	0	0	0	0	0	0	0	0	apostat
apostle	0	0	0	0	0	0	1	0	0	1	apostol
apostolic	0	0	0	0	0	0	0	0	0	1	apostolic
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	îngrozitor
apparatus	0	0	0	0	0	0	0	0	0	0	aparat
apparel	0	0	0	0	0	0	0	0	0	0	îmbrăcăminte
apparently	0	0	0	0	0	0	0	0	0	0	aparent
apparition	0	0	0	1	0	0	0	0	1	0	apariţie
appeal	0	1	0	0	0	0	0	0	0	0	recurs
appearance	0	0	0	0	0	0	0	0	0	0	aspect
appease	0	0	0	0	0	0	0	0	0	0	potoli setea
appellant	0	0	0	0	0	0	0	0	0	0	apelant
append	0	0	0	0	0	0	0	0	0	0	adăuga
appendage	0	0	0	0	0	0	0	0	0	0	apendice
appendicitis	0	0	0	1	0	1	0	1	0	0	apendicită
appendix	0	0	0	0	0	0	0	0	0	0	apendice
appetite	0	0	0	0	0	0	0	0	0	0	apetit
appetizer	0	0	0	0	0	0	0	0	0	0	aperitiv
applause	0	0	0	0	1	0	1	0	1	1	aplauze
apple	0	0	0	0	0	0	0	0	0	0	măr
appliance	0	0	0	0	0	0	0	0	0	0	aparat
appliances	0	0	0	0	0	0	0	0	0	0	aparate
applicability	0	0	0	0	0	0	0	0	0	0	aplicabilitate
applicable	0	0	0	0	0	0	0	0	0	0	aplicabil
applicant	0	1	0	0	0	0	0	0	0	0	solicitant
application	0	0	0	0	0	0	0	0	0	0	aplicarea
apply	0	0	0	0	0	0	0	0	0	0	aplica
appoint	0	0	0	0	0	0	0	0	0	0	numi
appointment	0	0	0	0	0	0	0	0	0	0	programare
appointments	0	0	0	0	0	0	0	0	0	0	numiri
apportion	0	0	0	0	0	0	0	0	0	0	repartiza
apportionment	0	0	0	0	0	0	0	0	0	0	repartizare
appraise	0	0	0	0	0	0	0	0	0	0	evalua
appreciable	0	0	0	0	0	0	0	0	0	0	apreciabil
appreciation	0	0	0	0	1	0	1	0	0	1	apreciere
apprehend	0	0	0	1	0	0	0	0	0	0	prinde
apprehension	0	0	0	1	0	1	0	0	0	0	aprehensiunea
apprehensive	0	1	0	1	0	1	0	0	0	0	îngrozitor
apprentice	0	0	0	0	0	0	0	0	0	1	ucenic
apprenticeship	0	0	0	0	0	0	0	0	0	0	ucenicie
approach	0	0	0	0	0	0	0	0	0	0	abordare
approaching	0	1	0	0	0	0	0	0	0	0	apropiindu-se
approbation	0	0	0	0	0	0	1	0	0	1	aprobare
appropriation	0	0	0	0	0	1	0	0	0	0	însuşire
approval	0	0	0	0	0	0	1	0	0	0	aprobare
approve	0	0	0	0	1	0	1	0	0	1	aproba
approving	0	0	0	0	0	0	1	0	0	0	aprobarea
approximate	0	0	0	0	0	0	0	0	0	0	aproximativ
approximately	0	0	0	0	0	0	0	0	0	0	aproximativ
approximating	0	0	0	0	0	0	0	0	0	0	aproximând
approximation	0	0	0	0	0	0	0	0	0	0	apropiere
appurtenances	0	0	0	0	0	0	0	0	0	0	accesorii
apron	0	0	0	0	0	0	0	0	0	0	şorţ
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	aptitudini
aqua	0	0	0	0	0	0	0	0	0	0	acva
aquamarine	0	0	0	0	0	0	0	0	0	0	acvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	acvariu
aquatic	0	0	0	0	0	0	0	0	0	0	acvatic
aqueduct	0	0	0	0	0	0	0	0	0	0	apeduct
aqueous	0	0	0	0	0	0	0	0	0	0	apos
arable	0	0	0	0	0	0	0	0	0	0	arabil
arbiter	0	0	0	0	0	0	0	0	0	1	arbitru
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitra
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraj
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitru
arbor	0	0	0	0	0	0	0	0	0	0	foișor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcadă
arch	0	0	0	0	0	0	0	0	0	0	arc
archaeological	0	0	0	0	0	0	0	0	0	0	arheologic
archaeologist	0	0	0	0	0	0	0	0	0	0	arheolog
archaeology	0	1	0	0	0	0	1	0	0	0	arheologie
archaic	0	0	0	0	0	1	0	0	0	0	arhaic
archbishop	0	0	0	0	0	0	0	0	0	0	arhiepiscop
arched	0	0	0	0	0	0	0	0	0	0	arcuit
archer	0	0	0	0	0	0	0	0	0	0	arcaş
archery	0	0	0	0	0	0	0	0	0	0	TIR cu arcul
archetype	0	0	0	0	0	0	0	0	0	0	arhetip
archipelago	0	0	0	0	0	0	0	0	0	0	arhipelag
architect	0	0	0	0	0	0	0	0	0	0	arhitect
architecture	0	0	0	0	0	0	0	0	0	1	arhitectură
archive	0	0	0	0	0	0	0	0	0	0	Arhiva
arctic	0	0	0	0	0	0	0	0	0	0	arctic
ardent	0	1	0	0	1	0	1	0	0	0	înflăcărat
ardor	0	0	0	0	0	0	1	0	0	0	ardoare
arduous	0	0	0	0	0	1	0	0	0	0	anevoios
area	0	0	0	0	0	0	0	0	0	0	zonă
arena	0	0	0	0	0	0	0	0	0	0	arenă
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argumentează
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentare
argumentative	0	0	0	0	0	1	0	0	0	0	argumentativ
arguments	1	0	0	0	0	0	0	0	0	0	argumente
arid	0	0	0	0	0	1	0	1	0	0	arid
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocraţie
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetic
ark	0	0	0	0	0	0	0	0	0	0	arca
arm	0	0	0	0	0	0	0	0	0	0	braţ
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armament
armaments	0	0	0	1	0	1	0	0	0	0	armamentului
armature	0	0	0	0	0	0	0	0	0	0	armătură
armed	1	0	0	1	0	1	1	0	0	0	armat
armor	0	0	0	1	0	0	1	0	0	1	armură
armored	0	0	0	1	0	0	0	0	0	0	blindat
armory	0	0	0	0	0	0	0	0	0	1	arsenal
arms	0	0	0	0	0	0	0	0	0	0	arme
army	0	0	0	0	0	0	0	0	0	0	armată
aroma	0	0	0	0	0	0	1	0	0	0	aromă
arousal	0	0	0	0	0	0	0	0	0	0	excitare
arouse	0	1	0	0	0	0	1	0	0	0	trezi
arraignment	1	0	0	1	0	1	0	1	0	0	trimiterea în judecată
arrange	0	0	0	0	0	0	0	0	0	0	aranja
arranged	0	0	0	0	0	0	0	0	0	0	amenajat
arrangement	0	0	0	0	0	0	0	0	0	0	aranjament
array	0	0	0	0	0	0	1	0	0	0	matrice
arrears	0	0	0	0	0	1	0	0	0	0	restanțe
arrest	0	0	0	0	0	1	0	0	0	0	arestare
arrival	0	1	0	0	0	0	0	0	0	0	sosire
arrive	0	1	0	0	0	0	0	0	0	0	ajunge
arrogance	0	0	0	0	0	1	0	0	0	0	aroganţă
arrogant	1	0	1	0	0	1	0	0	0	0	arogant
arrow	0	0	0	0	0	0	0	0	0	0	săgeată
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	incendiere
art	0	1	0	0	1	0	1	1	1	0	artă
artery	0	0	0	0	0	0	0	0	0	0	artera
artful	0	0	0	0	0	0	0	0	0	0	viclean
arthropod	0	0	0	0	0	0	0	0	0	0	artropod
artichoke	0	0	0	0	0	0	0	0	0	0	anghinare
article	0	0	0	0	0	0	0	0	0	0	articol
articles	0	0	0	0	0	0	0	0	0	0	articole
articulate	0	0	0	0	0	0	1	0	0	0	articulat
articulation	0	0	0	0	0	0	1	0	0	0	articulare
artifice	0	0	0	0	0	0	0	0	0	0	artificiu
artillery	0	0	0	1	0	1	0	0	0	0	artilerie
artisan	0	0	0	0	0	0	1	0	0	0	artizan
artist	0	0	0	0	0	0	0	0	0	0	artist
artiste	0	0	0	0	0	0	1	0	0	0	artist
artistic	0	0	0	0	0	0	1	0	0	0	artistic
artists	0	0	0	0	0	0	0	0	0	0	artiștilor
ascend	0	0	0	0	0	0	0	0	0	0	urca
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendenta
ascension	0	0	0	0	0	0	0	0	0	0	ascensiune
ascent	0	0	0	0	0	0	1	0	0	0	ascensiune
ascertain	0	0	0	0	0	0	0	0	0	0	constata
ascertained	0	0	0	0	0	0	0	0	0	0	constatat
ascetic	0	0	0	0	0	0	0	0	0	0	ascet
ash	0	0	0	0	0	1	0	0	0	0	frasin
ashamed	0	0	1	0	0	1	0	1	0	0	ruşinat
ashes	0	0	0	0	0	1	0	1	0	0	cenusa
asleep	0	0	0	0	0	0	0	0	0	0	adormit
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspect
aspects	0	0	0	0	0	0	0	0	0	0	aspecte
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiraţie
aspire	0	1	0	0	1	0	1	0	0	0	aspira
aspiring	0	1	0	0	1	0	1	0	0	1	aspirant
ass	0	0	0	0	0	1	0	0	0	0	cur
assail	1	0	0	1	0	1	0	0	1	0	asalta
assailant	1	0	0	1	0	1	0	1	0	0	atacator
assassin	1	0	0	1	0	1	0	1	0	0	asasin
assassinate	1	0	0	1	0	1	0	0	0	0	asasina
assassination	1	0	0	1	0	1	0	1	0	0	asasinat
assault	1	0	0	1	0	1	0	0	0	0	asalt
assay	0	0	0	0	0	0	0	0	0	0	test
assemblage	0	0	0	0	0	0	0	0	0	0	asamblare
assemble	0	0	0	0	0	0	0	0	0	0	asambla
assembled	0	0	0	0	0	0	0	0	0	0	asamblate
assembly	0	0	0	0	0	0	1	0	0	1	asamblare
assent	0	0	0	0	0	0	1	0	0	0	consimțământul
assert	0	0	0	0	0	0	0	0	0	0	afirma
asserting	0	0	0	0	0	0	1	0	0	1	afirmând
assertion	0	0	0	0	0	0	0	0	0	0	afirmaţie
assess	0	0	0	0	0	0	0	0	0	0	evalua
assessment	0	0	0	0	0	0	0	0	1	1	evaluare
assessor	0	0	0	0	0	0	0	0	0	1	evaluator
assets	0	0	0	0	0	0	1	0	0	0	active
asshole	1	0	1	0	0	1	0	0	0	0	Idiotule
assign	0	0	0	0	0	0	0	0	0	0	atribui
assignee	0	0	0	0	0	0	0	0	0	1	cesionar
assignment	0	0	0	0	0	0	0	0	0	0	misiune
assimilate	0	0	0	0	0	0	0	0	0	0	asimila
assimilation	0	0	0	0	0	0	0	0	0	0	asimilare
assist	0	0	0	0	0	0	1	0	0	1	asista
assistance	0	0	0	0	0	0	1	0	0	0	asistenţă
assistant	0	0	0	0	0	0	0	0	0	0	asistent
associate	0	0	0	0	0	0	1	0	0	1	asociat
association	0	0	0	0	0	0	0	0	0	1	asociere
assorted	0	0	0	0	0	0	0	0	0	0	asortat
assortment	0	0	0	0	0	0	0	0	0	0	sortiment
assuage	0	0	0	0	0	0	1	0	0	0	alina
assumed	0	0	0	0	0	0	0	0	0	0	asumat
assuming	0	0	0	0	0	0	0	0	0	0	presupunând
assumption	0	0	0	0	0	0	0	0	0	0	presupunere
assurance	0	0	0	0	0	0	1	0	0	1	asigurare
assure	0	0	0	0	0	0	0	0	0	1	asigura
assured	0	0	0	0	0	0	1	0	0	1	asigurat
assuredly	0	0	0	0	0	0	0	0	0	1	cu siguranta
asterisk	0	0	0	0	0	0	0	0	0	0	asterisc
asteroids	0	0	0	0	0	0	0	0	0	0	asteroizi
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	uimitor
astonishment	0	0	0	0	1	0	1	0	1	0	uimire
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	rătăcit
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologie
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomie
astute	0	0	0	0	0	0	1	0	0	0	astut
asunder	0	0	0	0	0	0	0	0	0	0	despicat
asylum	0	0	0	1	0	1	0	0	0	0	azil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetrie
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateism
atheistic	0	0	0	0	0	0	0	0	0	0	ateu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroscleroza
athlete	0	0	0	0	0	0	1	0	0	0	atlet
athletic	0	0	0	0	0	0	1	0	0	0	atletic
athleticism	0	0	0	0	0	0	0	0	0	0	atletism
athletics	0	0	0	0	0	0	0	0	0	0	atletism
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferice
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomic
atone	0	1	0	0	1	0	1	0	0	1	ispăşi
atonement	0	0	0	0	0	0	1	0	0	0	ispăşire
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	atroce
atrocity	1	0	1	1	0	1	0	1	0	0	atrocitate
atrophy	0	0	1	1	0	1	0	1	0	0	atrofie
attach	0	0	0	0	0	0	0	0	0	0	atașați
attachment	0	0	0	0	0	0	1	0	0	0	atașament
attack	1	0	0	1	0	1	0	0	0	0	atac
attacking	1	0	1	1	0	1	0	1	1	0	atacând
attain	0	0	0	0	0	0	0	0	0	0	atinge
attainable	0	1	0	0	0	0	1	0	0	0	realizabil
attainment	0	0	0	0	0	0	1	0	0	0	realizare
attempt	0	1	0	0	0	0	0	0	0	0	atentat, încercare
attendance	0	1	0	0	0	0	0	0	0	0	prezența
attendant	0	0	0	0	0	0	1	0	0	1	însoţitor
attention	0	0	0	0	0	0	1	0	0	0	Atenţie
attentive	0	0	0	0	0	0	1	0	0	1	atent
attenuate	0	0	0	0	0	0	0	0	0	0	atenua
attenuated	0	0	0	0	0	1	0	0	0	0	atenuat
attenuation	0	0	0	0	0	1	0	1	0	0	atenuare
attest	0	0	0	0	0	0	1	0	0	1	atesta
attestation	0	0	0	0	0	0	0	0	0	1	atestare
attic	0	0	0	0	0	0	0	0	0	0	pod
attire	0	0	0	0	0	0	0	0	0	0	ținută
attitude	0	0	0	0	0	0	0	0	0	0	atitudine
attorney	1	0	0	1	0	0	1	0	0	1	avocat
attraction	0	0	0	0	0	0	1	0	0	0	atracţie
attractiveness	0	0	0	0	0	0	1	0	0	0	atractivitatea
attributable	0	0	0	0	0	0	0	0	0	0	imputabil
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribuire
attrition	0	0	0	0	0	0	0	0	0	0	uzură
auburn	0	0	0	0	0	0	0	0	0	0	castaniu
auction	0	1	0	0	0	0	0	0	0	0	licitaţie
auctioneer	0	0	0	0	0	0	0	0	0	0	licitator
audacious	0	0	0	0	0	0	0	0	0	0	îndrăzneţ
audacity	0	0	0	0	0	1	0	0	0	0	îndrăzneală
audible	0	0	0	0	0	0	0	0	0	0	perceptibil
audience	0	1	0	0	0	0	0	0	0	0	public
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	audiție
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditoriu
auditory	0	0	0	0	0	0	0	0	0	0	auditive
aught	0	0	0	0	0	0	0	0	0	0	ceva
augment	0	0	0	0	0	0	1	0	0	0	spori
augmentation	0	0	0	0	0	0	0	0	0	0	augmentare
august	0	0	0	0	0	0	1	0	0	0	August
aunt	0	0	0	0	0	0	1	0	0	1	mătuşă
aura	0	0	0	0	0	0	1	0	0	0	aură
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspiciile
auspicious	0	1	0	0	1	0	1	0	0	0	de bun augur
austere	0	0	0	1	0	1	0	1	0	0	auster
austerity	0	0	0	0	0	1	0	0	0	0	austeritate
authentic	0	0	0	0	1	0	1	0	0	1	autentic
authenticate	0	0	0	0	0	0	0	0	0	1	autentifica
authentication	0	0	0	0	0	0	0	0	0	1	autentificare
authenticity	0	0	0	0	0	0	1	0	0	1	autenticitate
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	autoritar
authority	0	0	0	0	0	0	1	0	0	1	autoritate
authorization	0	0	0	0	0	0	1	0	0	1	autorizare
authorize	0	0	0	0	0	0	0	0	0	1	autoriza
authorized	0	0	0	0	0	0	1	0	0	0	autorizat
authorship	0	0	0	0	0	0	0	0	0	0	paternitatea
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografie
autocratic	0	0	0	0	0	1	0	0	0	0	autocratic
autograph	0	0	0	0	0	0	0	0	0	0	autograf
automatic	0	0	0	0	0	0	0	0	0	1	automat
automobile	0	0	0	0	0	0	0	0	0	0	auto
autonomy	0	0	0	0	0	0	0	0	0	0	autonomie
autopsy	0	0	1	1	0	1	0	1	0	0	autopsie
autumn	0	0	0	0	0	0	0	0	0	0	toamnă
auxiliary	0	0	0	0	0	0	0	0	0	0	auxiliar
avail	0	0	0	0	0	0	0	0	0	0	profit
avalanche	0	0	0	1	0	1	0	1	1	0	avalanşă
avarice	1	0	1	0	0	1	0	0	0	0	avariţia
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	răzbunător
avenue	0	0	0	0	0	0	0	0	0	0	bulevard
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	in medie
averse	1	0	1	1	0	1	0	0	0	0	potrivnic
aversion	1	0	1	1	0	1	0	0	0	0	aversiune
avert	0	0	0	0	0	0	0	0	0	0	evita
aviary	0	0	0	0	0	0	0	0	0	0	voliera
aviation	0	0	0	0	0	0	0	0	0	0	aviaţie
aviator	0	0	0	0	0	0	0	0	0	0	aviator
avid	0	0	0	0	0	0	0	0	0	0	avid
avocado	0	0	0	0	0	0	0	0	0	0	avocado
avoid	0	0	0	1	0	1	0	0	0	0	evita
avoidance	0	0	0	1	0	1	0	0	0	0	evitare
avoiding	0	0	0	1	0	0	0	0	0	0	evitând
await	0	1	0	0	0	0	0	0	0	0	așteaptă
awake	0	0	0	0	0	0	0	0	0	0	treaza
awaken	0	0	0	0	0	0	0	0	0	0	a trezi
award	0	1	0	0	1	0	1	0	1	1	adjudecare
awe	0	0	0	0	0	0	0	0	0	0	veneraţie
awful	1	0	1	1	0	1	0	1	0	0	îngrozitor
awkwardness	0	0	1	0	0	1	0	0	0	0	stangacie
awning	0	0	0	0	0	0	0	0	0	0	copertina
awry	0	0	0	0	0	1	0	0	0	0	Aiurea
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	axiomă
axiomatic	0	0	0	0	0	0	0	0	0	1	axiomatic
axis	0	0	0	0	0	0	0	0	0	0	axă
axle	0	0	0	0	0	0	0	0	0	0	axă
ay	0	0	0	0	0	0	1	0	0	0	Ay
aye	0	0	0	0	0	0	1	0	0	0	da
azimuth	0	0	0	0	0	0	0	0	0	0	azimut
azure	0	0	0	0	0	0	0	0	0	0	azur
babble	0	0	0	0	0	1	0	0	0	0	bolborosit
babbling	0	0	0	0	0	1	0	0	0	0	murmur
baboon	0	0	1	0	0	1	0	0	0	0	babuin
baby	0	0	0	0	1	0	1	0	0	0	bebelus
