English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Traditional Word
analytic	0	0	0	0	0	0	0	0	0	0	分析的
analyze	0	0	0	0	0	0	0	0	0	0	分析
analyzer	0	0	0	0	0	0	0	0	0	0	分析儀
anarchism	1	0	0	1	0	1	0	0	0	0	無政府主義
anarchist	1	0	0	1	0	1	0	0	0	0	無政府主義者
anarchy	1	0	0	1	0	1	0	0	0	0	無政府狀態
anastomosis	0	0	0	0	0	0	0	0	0	0	吻合
anathema	1	0	1	1	0	1	0	1	0	0	詛咒
anatomic	0	0	0	0	0	0	0	0	0	0	解剖學
anatomy	0	0	0	0	0	0	0	0	0	0	解剖學
ancestor	0	0	0	0	0	0	0	0	0	0	祖先
ancestral	0	0	0	0	0	0	0	0	0	1	祖傳的
ancestry	0	0	0	0	0	0	0	0	0	0	祖先
anchor	0	0	0	0	0	0	1	0	0	0	錨
anchorage	0	0	0	0	0	0	1	1	0	0	錨地
ancient	0	0	0	0	0	1	0	0	0	0	古老的
ancillary	0	0	0	0	0	0	0	0	0	0	輔助
androgen	0	0	0	0	0	0	0	0	0	0	雄激素
anemone	0	0	0	0	0	0	0	0	0	0	海葵
anew	0	0	0	0	0	0	0	0	0	0	重新
angel	0	1	0	0	1	0	1	0	1	1	天使
angelic	0	0	0	0	1	0	1	0	0	1	天使般的
anger	1	0	0	0	0	1	0	0	0	0	憤怒
angina	0	0	0	1	0	1	0	0	0	0	心絞痛
angiography	0	0	0	0	0	0	0	0	0	0	血管造影
angle	0	0	0	0	0	0	0	0	0	0	角度
angling	0	1	0	0	0	1	0	0	0	0	釣魚
angry	1	0	1	0	0	1	0	0	0	0	生氣的
anguish	1	0	0	1	0	1	0	1	0	0	苦惱
angular	0	0	0	0	0	0	0	0	0	0	有角度的
anhydrous	0	0	0	0	0	0	0	0	0	0	無水
animal	0	0	0	0	0	0	0	0	0	0	動物
animate	0	0	0	0	0	0	1	0	0	0	動畫
animated	0	0	0	0	1	0	1	0	0	0	動畫
animation	0	0	0	0	0	0	0	0	0	0	動畫
animosity	1	0	1	1	0	1	0	1	0	0	敵意
animus	1	0	0	0	0	1	0	0	0	0	敵意
ankle	0	0	0	0	0	0	0	0	0	0	踝
annals	0	0	0	0	0	0	0	0	0	0	志
annex	0	0	0	0	0	0	0	0	0	0	附件
annexation	0	0	0	0	0	0	0	0	0	0	兼併
annexe	0	0	0	0	0	0	0	0	0	0	附件
annihilate	1	0	0	1	0	1	0	0	0	0	殲滅
annihilated	1	0	0	1	0	1	0	1	0	0	殲滅
annihilation	1	0	0	1	0	1	0	1	0	0	湮滅
annotate	0	0	0	0	0	0	0	0	0	0	註釋
annotation	0	0	0	0	0	0	0	0	0	0	註解
announce	0	0	0	0	0	0	0	0	0	0	宣布
announcement	0	1	0	0	0	0	0	0	0	0	公告
annoy	1	0	1	0	0	1	0	0	0	0	惹惱
annoyance	1	0	1	0	0	1	0	0	0	0	煩惱
annoying	1	0	0	0	0	1	0	0	0	0	惱人的
annuity	0	0	0	0	0	0	0	0	0	0	年金
annul	0	0	0	0	0	1	0	0	0	0	廢止
annular	0	0	0	0	0	0	0	0	0	0	環狀
annulment	0	0	0	0	0	1	0	1	0	0	廢除
annulus	0	0	0	0	0	0	0	0	0	0	環
anointing	0	0	0	0	0	0	0	0	0	0	膏抹
anomalous	0	0	0	0	0	0	0	0	0	0	異常
anomaly	0	0	0	1	0	1	0	0	1	0	異常
anon	0	0	0	0	0	0	0	0	0	0	匿名
anonymous	0	0	0	0	0	1	0	0	0	0	匿名的
answer	0	0	0	0	0	0	0	0	0	0	回答
answerable	0	0	0	0	0	0	0	0	0	1	可回答的
answering	0	0	0	0	0	0	0	0	0	0	接聽
ant	0	0	0	0	0	0	0	0	0	0	螞蟻
antagonism	1	0	0	0	0	1	0	0	0	0	對抗
antagonist	1	0	0	0	0	1	0	0	0	0	拮抗劑
antagonistic	1	0	1	0	0	1	0	0	0	0	敵對的
ante	0	0	0	0	0	0	0	0	0	0	賭注
antecedent	0	0	0	0	0	0	0	0	0	0	先行者
antelope	0	0	0	0	0	0	0	0	0	0	羚羊
antenna	0	0	0	0	0	0	0	0	0	0	天線
anterior	0	0	0	0	0	0	0	0	0	0	前
anthem	0	0	0	0	0	0	0	0	0	0	國歌
anthology	0	0	0	0	0	0	0	0	0	0	選集
anthrax	0	0	1	1	0	1	0	1	0	0	炭疽病
anthropology	0	0	0	0	0	0	0	0	0	0	人類學
antibiotic	0	0	0	0	0	0	0	0	0	0	抗生素
antibiotics	0	0	0	0	0	0	1	0	0	0	抗生素
antichrist	1	0	1	1	0	1	0	0	0	0	敵基督
anticipation	0	1	0	0	0	0	0	0	0	0	預期
anticipatory	0	1	0	0	0	0	0	0	0	0	預期的
antidote	0	1	0	0	0	0	1	0	0	1	解毒劑
antifungal	0	0	0	0	0	0	1	0	0	1	抗真菌藥
antimony	0	0	0	0	0	0	0	0	0	0	銻
antipathy	1	0	1	0	0	1	0	0	0	0	反感
antiquarian	0	0	0	0	0	0	0	0	0	0	古玩
antiquated	0	0	0	0	0	1	0	0	0	0	過時的
antique	0	0	0	0	0	0	1	0	0	0	古董
antiquity	0	0	0	0	0	0	0	0	0	0	古代
antiseptic	0	0	0	0	0	0	1	0	0	1	防腐劑
antisocial	1	0	1	1	0	1	0	1	0	0	反社會
antithesis	1	0	0	0	0	1	0	0	0	0	對立
antithetical	0	0	0	0	0	0	0	0	0	0	對立的
antiviral	0	0	0	0	0	0	0	0	0	0	抗病毒物質
antler	0	0	0	0	0	0	0	0	0	0	鹿茸
anvil	0	0	0	0	0	0	0	0	0	0	砧
anxiety	1	1	0	1	0	1	0	1	0	0	焦慮
anxious	0	1	0	1	0	1	0	0	0	0	焦慮的
aorta	0	0	0	0	0	0	0	0	0	0	主動脈
apace	0	0	0	0	0	0	0	0	0	0	快速
apache	0	0	0	1	0	1	0	0	0	0	阿帕奇
apartment	0	0	0	0	0	0	0	0	0	0	公寓
apathetic	0	0	0	0	0	1	0	1	0	0	冷漠
apathy	0	0	0	0	0	1	0	1	0	0	冷漠
ape	0	0	0	0	0	0	0	0	0	0	猿
aperture	0	0	0	0	0	0	0	0	0	0	光圈
apex	0	0	0	0	0	0	0	0	0	0	頂尖
aphid	0	0	1	0	0	1	0	0	0	0	蚜
apiece	0	0	0	0	0	0	0	0	0	0	一塊
aplomb	0	0	0	0	0	0	1	0	0	0	沉著
apocalyptic	0	0	0	0	0	0	0	0	0	0	世界末日
apologetic	0	0	0	0	0	0	1	0	0	1	抱歉的
apologist	0	0	0	0	0	0	0	0	0	0	道歉者
apologize	0	0	0	0	0	0	1	1	0	1	道歉
apology	0	0	0	0	0	0	1	0	0	0	道歉
apostasy	0	0	0	0	0	0	0	0	0	0	叛教
apostate	0	0	0	0	0	0	0	0	0	0	背道者
apostle	0	0	0	0	0	0	1	0	0	1	使徒
apostolic	0	0	0	0	0	0	0	0	0	1	使徒的
apostrophe	0	0	0	0	0	0	0	0	0	0	撇號
appalling	0	0	1	1	0	1	0	0	0	0	駭人聽聞
apparatus	0	0	0	0	0	0	0	0	0	0	儀器
apparel	0	0	0	0	0	0	0	0	0	0	服飾
apparently	0	0	0	0	0	0	0	0	0	0	顯然
apparition	0	0	0	1	0	0	0	0	1	0	幻影
appeal	0	1	0	0	0	0	0	0	0	0	上訴
appearance	0	0	0	0	0	0	0	0	0	0	外貌
appease	0	0	0	0	0	0	0	0	0	0	安撫
appellant	0	0	0	0	0	0	0	0	0	0	上訴人
append	0	0	0	0	0	0	0	0	0	0	附加
appendage	0	0	0	0	0	0	0	0	0	0	附屬物
appendicitis	0	0	0	1	0	1	0	1	0	0	闌尾炎
appendix	0	0	0	0	0	0	0	0	0	0	附錄
appetite	0	0	0	0	0	0	0	0	0	0	食慾
appetizer	0	0	0	0	0	0	0	0	0	0	開胃菜
applause	0	0	0	0	1	0	1	0	1	1	掌聲
apple	0	0	0	0	0	0	0	0	0	0	蘋果
appliance	0	0	0	0	0	0	0	0	0	0	器具
appliances	0	0	0	0	0	0	0	0	0	0	電器
applicability	0	0	0	0	0	0	0	0	0	0	適用性
applicable	0	0	0	0	0	0	0	0	0	0	適用的
applicant	0	1	0	0	0	0	0	0	0	0	申請人
application	0	0	0	0	0	0	0	0	0	0	應用
apply	0	0	0	0	0	0	0	0	0	0	申請
appoint	0	0	0	0	0	0	0	0	0	0	委
appointment	0	0	0	0	0	0	0	0	0	0	預約
appointments	0	0	0	0	0	0	0	0	0	0	約會
apportion	0	0	0	0	0	0	0	0	0	0	分攤
apportionment	0	0	0	0	0	0	0	0	0	0	分攤
appraise	0	0	0	0	0	0	0	0	0	0	評價
appreciable	0	0	0	0	0	0	0	0	0	0	可觀的
appreciation	0	0	0	0	1	0	1	0	0	1	欣賞
apprehend	0	0	0	1	0	0	0	0	0	0	逮捕
apprehension	0	0	0	1	0	1	0	0	0	0	顧慮
apprehensive	0	1	0	1	0	1	0	0	0	0	憂慮
apprentice	0	0	0	0	0	0	0	0	0	1	學徒
apprenticeship	0	0	0	0	0	0	0	0	0	0	學徒制
approach	0	0	0	0	0	0	0	0	0	0	方法
approaching	0	1	0	0	0	0	0	0	0	0	接近
approbation	0	0	0	0	0	0	1	0	0	1	讚許
appropriation	0	0	0	0	0	1	0	0	0	0	撥款
approval	0	0	0	0	0	0	1	0	0	0	贊同
approve	0	0	0	0	1	0	1	0	0	1	批准
approving	0	0	0	0	0	0	1	0	0	0	批准
approximate	0	0	0	0	0	0	0	0	0	0	近似
approximately	0	0	0	0	0	0	0	0	0	0	大約
approximating	0	0	0	0	0	0	0	0	0	0	近似
approximation	0	0	0	0	0	0	0	0	0	0	近似
appurtenances	0	0	0	0	0	0	0	0	0	0	附屬物
apron	0	0	0	0	0	0	0	0	0	0	圍裙
apt	0	0	0	0	0	0	1	0	0	0	易於
aptitude	0	0	0	0	0	0	1	0	0	0	資質
aqua	0	0	0	0	0	0	0	0	0	0	水色
aquamarine	0	0	0	0	0	0	0	0	0	0	藍晶
aquarium	0	0	0	0	0	0	0	0	0	0	水族館
aquatic	0	0	0	0	0	0	0	0	0	0	水
aqueduct	0	0	0	0	0	0	0	0	0	0	渡槽
aqueous	0	0	0	0	0	0	0	0	0	0	水性
arable	0	0	0	0	0	0	0	0	0	0	耕地
arbiter	0	0	0	0	0	0	0	0	0	1	仲裁者
arbitrate	0	0	0	0	0	0	0	0	0	0	仲裁
arbitration	0	1	0	0	0	0	0	0	0	0	仲裁
arbitrator	0	0	0	0	0	0	0	0	0	1	仲裁人
arbor	0	0	0	0	0	0	0	0	0	0	喬木
arc	0	0	0	0	0	0	0	0	0	0	弧
arcade	0	0	0	0	0	0	0	0	0	0	拱廊
arch	0	0	0	0	0	0	0	0	0	0	拱
archaeological	0	0	0	0	0	0	0	0	0	0	考古學
archaeologist	0	0	0	0	0	0	0	0	0	0	考古學家
archaeology	0	1	0	0	0	0	1	0	0	0	考古學
archaic	0	0	0	0	0	1	0	0	0	0	古老
archbishop	0	0	0	0	0	0	0	0	0	0	大主教
arched	0	0	0	0	0	0	0	0	0	0	拱形的
archer	0	0	0	0	0	0	0	0	0	0	射手
archery	0	0	0	0	0	0	0	0	0	0	射箭
archetype	0	0	0	0	0	0	0	0	0	0	原型
archipelago	0	0	0	0	0	0	0	0	0	0	群島
architect	0	0	0	0	0	0	0	0	0	0	建築師
architecture	0	0	0	0	0	0	0	0	0	1	建築學
archive	0	0	0	0	0	0	0	0	0	0	檔案
arctic	0	0	0	0	0	0	0	0	0	0	北極
ardent	0	1	0	0	1	0	1	0	0	0	熱心
ardor	0	0	0	0	0	0	1	0	0	0	熱情
arduous	0	0	0	0	0	1	0	0	0	0	艱鉅
area	0	0	0	0	0	0	0	0	0	0	區域
arena	0	0	0	0	0	0	0	0	0	0	競技場
areola	0	0	0	0	0	0	0	0	0	0	乳暈
argent	0	0	0	0	0	0	0	0	0	0	銀色
argue	1	0	0	0	0	1	0	0	0	0	爭論
argument	1	0	0	0	0	1	0	0	0	0	爭論
argumentation	1	0	0	0	0	0	0	0	0	0	論證
argumentative	0	0	0	0	0	1	0	0	0	0	爭論的
arguments	1	0	0	0	0	0	0	0	0	0	論據
arid	0	0	0	0	0	1	0	1	0	0	乾旱
aristocracy	0	0	0	0	0	0	1	0	0	0	貴族
aristocrat	0	0	0	0	0	0	0	0	0	0	貴族
aristocratic	0	0	0	0	0	0	1	0	0	0	貴族
arithmetic	0	0	0	0	0	0	0	0	0	0	算術
ark	0	0	0	0	0	0	0	0	0	0	方舟
arm	0	0	0	0	0	0	0	0	0	0	手臂
armada	0	0	0	0	0	0	0	0	0	0	艦隊
armament	1	0	0	1	0	0	0	0	0	0	武器
armaments	0	0	0	1	0	1	0	0	0	0	軍備
armature	0	0	0	0	0	0	0	0	0	0	銜鐵
armed	1	0	0	1	0	1	1	0	0	0	武裝
armor	0	0	0	1	0	0	1	0	0	1	盔甲
armored	0	0	0	1	0	0	0	0	0	0	裝甲的
armory	0	0	0	0	0	0	0	0	0	1	軍械庫
arms	0	0	0	0	0	0	0	0	0	0	武器
army	0	0	0	0	0	0	0	0	0	0	軍隊
aroma	0	0	0	0	0	0	1	0	0	0	香氣
arousal	0	0	0	0	0	0	0	0	0	0	喚醒
arouse	0	1	0	0	0	0	1	0	0	0	引起
arraignment	1	0	0	1	0	1	0	1	0	0	傳訊
arrange	0	0	0	0	0	0	0	0	0	0	安排
arranged	0	0	0	0	0	0	0	0	0	0	安排好的
arrangement	0	0	0	0	0	0	0	0	0	0	安排
array	0	0	0	0	0	0	1	0	0	0	大批
arrears	0	0	0	0	0	1	0	0	0	0	拖欠
arrest	0	0	0	0	0	1	0	0	0	0	逮捕
arrival	0	1	0	0	0	0	0	0	0	0	到達
arrive	0	1	0	0	0	0	0	0	0	0	到達
arrogance	0	0	0	0	0	1	0	0	0	0	傲慢
arrogant	1	0	1	0	0	1	0	0	0	0	傲慢的
arrow	0	0	0	0	0	0	0	0	0	0	箭
arsenal	0	0	0	0	0	0	0	0	0	0	兵工廠
arsenic	0	0	1	1	0	1	0	1	0	0	砷
arson	1	0	0	1	0	1	0	0	0	0	縱火
art	0	1	0	0	1	0	1	1	1	0	藝術
artery	0	0	0	0	0	0	0	0	0	0	動脈
artful	0	0	0	0	0	0	0	0	0	0	巧
arthropod	0	0	0	0	0	0	0	0	0	0	節肢動物
artichoke	0	0	0	0	0	0	0	0	0	0	朝鮮薊
article	0	0	0	0	0	0	0	0	0	0	文章
articles	0	0	0	0	0	0	0	0	0	0	文章
articulate	0	0	0	0	0	0	1	0	0	0	口齒伶俐
articulation	0	0	0	0	0	0	1	0	0	0	關節
artifice	0	0	0	0	0	0	0	0	0	0	技巧
artillery	0	0	0	1	0	1	0	0	0	0	砲兵
artisan	0	0	0	0	0	0	1	0	0	0	工匠
artist	0	0	0	0	0	0	0	0	0	0	藝術家
artiste	0	0	0	0	0	0	1	0	0	0	藝人
artistic	0	0	0	0	0	0	1	0	0	0	藝術的
artists	0	0	0	0	0	0	0	0	0	0	藝術家
ascend	0	0	0	0	0	0	0	0	0	0	上升
ascendancy	0	0	0	0	0	0	1	0	0	0	優勢
ascension	0	0	0	0	0	0	0	0	0	0	提升
ascent	0	0	0	0	0	0	1	0	0	0	上升
ascertain	0	0	0	0	0	0	0	0	0	0	探明
ascertained	0	0	0	0	0	0	0	0	0	0	確定
ascetic	0	0	0	0	0	0	0	0	0	0	苦行僧
ash	0	0	0	0	0	1	0	0	0	0	灰
ashamed	0	0	1	0	0	1	0	1	0	0	羞愧
ashes	0	0	0	0	0	1	0	1	0	0	骨灰
asleep	0	0	0	0	0	0	0	0	0	0	睡著了
asp	0	0	0	1	0	0	0	0	0	0	ASP
aspartame	0	0	0	0	0	0	0	0	0	0	阿斯巴甜
aspect	0	0	0	0	0	0	0	0	0	0	方面
aspects	0	0	0	0	0	0	0	0	0	0	方面
asphalt	0	0	0	0	0	0	0	0	0	0	瀝青
aspiration	0	1	0	0	1	0	1	0	1	1	願望
aspire	0	1	0	0	1	0	1	0	0	0	渴望
aspiring	0	1	0	0	1	0	1	0	0	1	有抱負的
ass	0	0	0	0	0	1	0	0	0	0	屁股
assail	1	0	0	1	0	1	0	0	1	0	攻擊
assailant	1	0	0	1	0	1	0	1	0	0	襲擊者
assassin	1	0	0	1	0	1	0	1	0	0	刺客
assassinate	1	0	0	1	0	1	0	0	0	0	暗殺
assassination	1	0	0	1	0	1	0	1	0	0	暗殺
assault	1	0	0	1	0	1	0	0	0	0	突擊
assay	0	0	0	0	0	0	0	0	0	0	化驗
assemblage	0	0	0	0	0	0	0	0	0	0	裝配
assemble	0	0	0	0	0	0	0	0	0	0	集合
assembled	0	0	0	0	0	0	0	0	0	0	組裝好的
assembly	0	0	0	0	0	0	1	0	0	1	部件
assent	0	0	0	0	0	0	1	0	0	0	同意
assert	0	0	0	0	0	0	0	0	0	0	斷言
asserting	0	0	0	0	0	0	1	0	0	1	斷言
assertion	0	0	0	0	0	0	0	0	0	0	斷言
assess	0	0	0	0	0	0	0	0	0	0	評估
assessment	0	0	0	0	0	0	0	0	1	1	評估
assessor	0	0	0	0	0	0	0	0	0	1	評估員
assets	0	0	0	0	0	0	1	0	0	0	資產
asshole	1	0	1	0	0	1	0	0	0	0	混蛋
assign	0	0	0	0	0	0	0	0	0	0	分配
assignee	0	0	0	0	0	0	0	0	0	1	受讓人
assignment	0	0	0	0	0	0	0	0	0	0	任務
assimilate	0	0	0	0	0	0	0	0	0	0	吸收
assimilation	0	0	0	0	0	0	0	0	0	0	同化
assist	0	0	0	0	0	0	1	0	0	1	助攻
assistance	0	0	0	0	0	0	1	0	0	0	協助
assistant	0	0	0	0	0	0	0	0	0	0	助手
associate	0	0	0	0	0	0	1	0	0	1	聯繫
association	0	0	0	0	0	0	0	0	0	1	協會
assorted	0	0	0	0	0	0	0	0	0	0	什錦的
assortment	0	0	0	0	0	0	0	0	0	0	品種
assuage	0	0	0	0	0	0	1	0	0	0	緩和
assumed	0	0	0	0	0	0	0	0	0	0	假定
assuming	0	0	0	0	0	0	0	0	0	0	假設
assumption	0	0	0	0	0	0	0	0	0	0	假設
assurance	0	0	0	0	0	0	1	0	0	1	保證
assure	0	0	0	0	0	0	0	0	0	1	保證
assured	0	0	0	0	0	0	1	0	0	1	保證
assuredly	0	0	0	0	0	0	0	0	0	1	肯定
asterisk	0	0	0	0	0	0	0	0	0	0	星號
asteroids	0	0	0	0	0	0	0	0	0	0	小行星
astigmatism	0	0	0	0	0	0	0	0	0	0	散光
astonishingly	0	0	0	0	0	0	1	0	1	0	驚人地
astonishment	0	0	0	0	1	0	1	0	1	0	驚訝
astral	0	0	0	0	0	0	0	0	0	0	星體
astray	0	0	0	1	0	1	0	0	0	0	誤入歧途
astringent	0	0	0	0	0	1	0	0	0	0	澀
astrologer	0	1	0	0	0	0	1	0	0	0	占星家
astrology	0	0	0	0	0	0	0	0	0	0	占星術
astronaut	0	0	0	0	0	0	1	0	0	0	宇航員
astronomer	0	1	0	0	0	0	1	0	0	0	天文學家
astronomy	0	0	0	0	0	0	0	0	0	0	天文學
astute	0	0	0	0	0	0	1	0	0	0	精明
asunder	0	0	0	0	0	0	0	0	0	0	分裂
asylum	0	0	0	1	0	1	0	0	0	0	庇護
asymmetric	0	0	0	0	0	0	0	0	0	0	不對稱
asymmetry	0	0	1	0	0	0	0	0	0	0	不對稱
asymptotic	0	0	0	0	0	0	0	0	0	0	漸近的
atelier	0	0	0	0	0	0	0	0	0	0	工作室
atheism	0	0	0	0	0	1	0	0	0	0	無神論
atheistic	0	0	0	0	0	0	0	0	0	0	無神論者
atherosclerosis	0	0	0	1	0	1	0	1	0	0	動脈粥樣硬化
athlete	0	0	0	0	0	0	1	0	0	0	運動員
athletic	0	0	0	0	0	0	1	0	0	0	競技
athleticism	0	0	0	0	0	0	0	0	0	0	運動能力
athletics	0	0	0	0	0	0	0	0	0	0	競技
atlas	0	0	0	0	0	0	0	0	0	0	地圖集
atmosphere	0	0	0	0	0	0	0	0	0	0	氣氛
atmospheric	0	0	0	0	0	0	0	0	0	0	大氣的
atoll	0	0	0	0	0	0	0	0	0	0	環礁
atom	0	0	0	0	0	0	1	0	0	0	原子
atomic	0	0	0	0	0	0	0	0	0	0	原子
atone	0	1	0	0	1	0	1	0	0	1	贖罪
atonement	0	0	0	0	0	0	1	0	0	0	贖罪
atrium	0	0	0	0	0	0	0	0	0	0	中庭
atrocious	1	0	1	0	0	1	0	0	0	0	殘暴
atrocity	1	0	1	1	0	1	0	1	0	0	暴行
atrophy	0	0	1	1	0	1	0	1	0	0	萎縮
attach	0	0	0	0	0	0	0	0	0	0	附
attachment	0	0	0	0	0	0	1	0	0	0	附件
attack	1	0	0	1	0	1	0	0	0	0	攻擊
attacking	1	0	1	1	0	1	0	1	1	0	進攻
attain	0	0	0	0	0	0	0	0	0	0	達到
attainable	0	1	0	0	0	0	1	0	0	0	可達到的
attainment	0	0	0	0	0	0	1	0	0	0	素養
attempt	0	1	0	0	0	0	0	0	0	0	試圖
attendance	0	1	0	0	0	0	0	0	0	0	出席
attendant	0	0	0	0	0	0	1	0	0	1	服務員
attention	0	0	0	0	0	0	1	0	0	0	注意力
attentive	0	0	0	0	0	0	1	0	0	1	細心
attenuate	0	0	0	0	0	0	0	0	0	0	衰減
attenuated	0	0	0	0	0	1	0	0	0	0	減弱的
attenuation	0	0	0	0	0	1	0	1	0	0	衰減
attest	0	0	0	0	0	0	1	0	0	1	證明
attestation	0	0	0	0	0	0	0	0	0	1	證明
attic	0	0	0	0	0	0	0	0	0	0	閣樓
attire	0	0	0	0	0	0	0	0	0	0	服裝
attitude	0	0	0	0	0	0	0	0	0	0	態度
attorney	1	0	0	1	0	0	1	0	0	1	律師
attraction	0	0	0	0	0	0	1	0	0	0	吸引力
attractiveness	0	0	0	0	0	0	1	0	0	0	吸引力
attributable	0	0	0	0	0	0	0	0	0	0	歸屬
attribute	0	0	0	0	0	0	0	0	0	0	屬性
attribution	0	0	0	0	0	0	0	0	0	0	歸因
attrition	0	0	0	0	0	0	0	0	0	0	減員
auburn	0	0	0	0	0	0	0	0	0	0	奧本
auction	0	1	0	0	0	0	0	0	0	0	拍賣
auctioneer	0	0	0	0	0	0	0	0	0	0	拍賣
audacious	0	0	0	0	0	0	0	0	0	0	大膽的
audacity	0	0	0	0	0	1	0	0	0	0	大膽
audible	0	0	0	0	0	0	0	0	0	0	聽得見的
audience	0	1	0	0	0	0	0	0	0	0	觀眾
audit	0	0	0	0	0	0	0	0	0	0	審計
audition	0	0	0	0	0	0	0	0	0	0	試鏡
auditor	0	0	0	1	0	0	0	0	0	1	審計員
auditorium	0	0	0	0	0	0	0	0	0	0	禮堂
auditory	0	0	0	0	0	0	0	0	0	0	聽覺
aught	0	0	0	0	0	0	0	0	0	0	什麼都沒有
augment	0	0	0	0	0	0	1	0	0	0	增加
augmentation	0	0	0	0	0	0	0	0	0	0	增強
august	0	0	0	0	0	0	1	0	0	0	八月
aunt	0	0	0	0	0	0	1	0	0	1	姨
aura	0	0	0	0	0	0	1	0	0	0	光環
aurora	0	0	0	0	0	0	0	0	0	0	極光
auspices	0	0	0	0	0	0	0	0	0	0	主持
auspicious	0	1	0	0	1	0	1	0	0	0	吉祥
austere	0	0	0	1	0	1	0	1	0	0	嚴肅的
austerity	0	0	0	0	0	1	0	0	0	0	緊縮
authentic	0	0	0	0	1	0	1	0	0	1	真正的
authenticate	0	0	0	0	0	0	0	0	0	1	認證
authentication	0	0	0	0	0	0	0	0	0	1	驗證
authenticity	0	0	0	0	0	0	1	0	0	1	真實性
author	0	0	0	0	0	0	1	0	0	1	作者
authoritative	0	0	0	0	0	0	1	0	0	1	權威性
authority	0	0	0	0	0	0	1	0	0	1	權威
authorization	0	0	0	0	0	0	1	0	0	1	授權
authorize	0	0	0	0	0	0	0	0	0	1	授權
authorized	0	0	0	0	0	0	1	0	0	0	授權
authorship	0	0	0	0	0	0	0	0	0	0	作者身份
auto	0	0	0	0	0	0	0	0	0	0	汽車
autobiography	0	0	0	0	0	0	0	0	0	0	自傳
autocratic	0	0	0	0	0	1	0	0	0	0	專制
autograph	0	0	0	0	0	0	0	0	0	0	簽名
automatic	0	0	0	0	0	0	0	0	0	1	自動的
automobile	0	0	0	0	0	0	0	0	0	0	汽車
autonomy	0	0	0	0	0	0	0	0	0	0	自治
autopsy	0	0	1	1	0	1	0	1	0	0	屍檢
autumn	0	0	0	0	0	0	0	0	0	0	秋天
auxiliary	0	0	0	0	0	0	0	0	0	0	輔助的
avail	0	0	0	0	0	0	0	0	0	0	利用
avalanche	0	0	0	1	0	1	0	1	1	0	雪崩
avarice	1	0	1	0	0	1	0	0	0	0	貪婪
avatar	0	0	0	0	0	0	1	0	0	0	頭像
avenger	1	0	0	0	0	1	0	0	0	0	復仇者
avenue	0	0	0	0	0	0	0	0	0	0	大街
aver	0	0	0	0	0	0	0	0	0	0	斷言
average	0	0	0	0	0	0	0	0	0	0	平均
averse	1	0	1	1	0	1	0	0	0	0	厭惡
aversion	1	0	1	1	0	1	0	0	0	0	厭惡
avert	0	0	0	0	0	0	0	0	0	0	避免
aviary	0	0	0	0	0	0	0	0	0	0	鳥舍
aviation	0	0	0	0	0	0	0	0	0	0	航空
aviator	0	0	0	0	0	0	0	0	0	0	飛行員
avid	0	0	0	0	0	0	0	0	0	0	狂熱的
avocado	0	0	0	0	0	0	0	0	0	0	牛油果
avoid	0	0	0	1	0	1	0	0	0	0	避免
avoidance	0	0	0	1	0	1	0	0	0	0	迴避
avoiding	0	0	0	1	0	0	0	0	0	0	避免
await	0	1	0	0	0	0	0	0	0	0	等待
awake	0	0	0	0	0	0	0	0	0	0	甦醒
awaken	0	0	0	0	0	0	0	0	0	0	喚醒
award	0	1	0	0	1	0	1	0	1	1	獎
awe	0	0	0	0	0	0	0	0	0	0	敬畏
awful	1	0	1	1	0	1	0	1	0	0	可怕
awkwardness	0	0	1	0	0	1	0	0	0	0	尷尬
awning	0	0	0	0	0	0	0	0	0	0	棚
awry	0	0	0	0	0	1	0	0	0	0	錯了
axial	0	0	0	0	0	0	0	0	0	0	軸向
axiom	0	0	0	0	0	0	0	0	0	1	公理
axiomatic	0	0	0	0	0	0	0	0	0	1	公理化的
axis	0	0	0	0	0	0	0	0	0	0	軸
axle	0	0	0	0	0	0	0	0	0	0	軸
ay	0	0	0	0	0	0	1	0	0	0	是的
aye	0	0	0	0	0	0	1	0	0	0	是的
azimuth	0	0	0	0	0	0	0	0	0	0	方位角
azure	0	0	0	0	0	0	0	0	0	0	天藍色
babble	0	0	0	0	0	1	0	0	0	0	潺潺
babbling	0	0	0	0	0	1	0	0	0	0	胡說
baboon	0	0	1	0	0	1	0	0	0	0	狒狒
baby	0	0	0	0	1	0	1	0	0	0	嬰兒
babysitter	0	0	0	0	0	0	0	0	0	1	保姆
baccalaureate	0	0	0	0	0	0	1	0	0	0	學士學位
baccarat	0	0	0	0	0	0	0	0	0	0	百家樂
bachelor	0	0	0	0	0	0	0	0	0	0	學士
back	0	0	0	0	0	0	0	0	0	0	背部
backbone	1	0	0	0	0	0	1	0	0	1	骨幹
backer	0	0	0	0	0	0	0	0	0	1	支持者
backfire	0	0	0	0	0	0	0	0	0	0	適得其反
backgammon	0	0	0	0	0	0	0	0	0	0	雙陸棋
background	0	0	0	0	0	0	0	0	0	0	背景
backhoe	0	0	0	0	0	0	0	0	0	0	反鏟
backpacker	0	0	0	0	0	0	0	0	0	0	背包客
backtrack	0	0	0	0	0	0	0	0	0	0	回溯
backward	0	0	0	0	0	1	0	0	0	0	落後
backwards	0	0	1	0	0	1	0	0	0	0	向後
backwater	0	0	0	0	0	1	0	1	0	0	回水
