English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Punjabi Word
alabaster	0	0	0	0	0	0	1	0	0	0	ਅਲਬਾਸਟਰ
alarm	0	0	0	1	0	1	0	0	1	0	ਅਲਾਰਮ
alarming	0	0	0	1	0	1	0	0	1	0	ਚਿੰਤਾਜਨਕ
alb	0	0	0	0	0	0	0	0	0	1	alb
album	0	0	0	0	0	0	0	0	0	0	ਐਲਬਮ
alchemy	0	0	0	0	0	0	0	0	0	0	ਰਸਾਇਣ
alcohol	0	0	0	0	0	0	0	0	0	0	ਸ਼ਰਾਬ
alcoholism	1	0	1	1	0	1	0	1	0	0	ਸ਼ਰਾਬਬੰਦੀ
alcove	0	0	0	0	0	0	0	0	0	0	alcove
alert	0	0	0	0	0	0	0	0	0	0	ਚੇਤਾਵਨੀ
alertness	0	1	0	1	0	0	1	0	1	0	ਚੌਕਸੀ
alerts	0	1	0	1	0	0	0	0	1	0	ਚੇਤਾਵਨੀਆਂ
alfalfa	0	0	0	0	0	0	0	0	0	0	ਐਲਫਾਲਫਾ
algebra	0	0	0	0	0	0	0	0	0	0	ਅਲਜਬਰਾ
algebraic	0	0	0	0	0	0	0	0	0	0	ਬੀਜਗਣਿਤ
algorithm	0	0	0	0	0	0	0	0	0	0	ਐਲਗੋਰਿਦਮ
alibi	0	0	0	0	0	0	0	0	0	0	ਅਲੀਬੀ
alien	0	0	1	1	0	1	0	0	0	0	ਪਰਦੇਸੀ
alienate	1	0	1	0	0	1	0	0	0	0	ਦੂਰ
alienated	0	0	0	0	0	1	0	1	0	0	ਦੂਰ
alienation	1	0	1	1	0	1	0	1	0	0	ਬੇਗਾਨਗੀ
alight	0	0	0	0	0	0	0	0	0	0	ਉਤਰਨਾ
aligned	0	0	0	0	0	0	0	0	0	0	ਇਕਸਾਰ
alignment	0	0	0	0	0	0	0	0	0	0	ਅਲਾਈਨਮੈਂਟ
alike	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨ
alimentation	0	0	0	0	0	0	1	0	0	0	ਭੋਜਨ
alimony	0	0	0	0	0	1	0	0	0	0	ਗੁਜਾਰਾ
aliquot	0	0	0	0	0	0	0	0	0	0	ਅਲੀਕੋਟ
alive	0	1	0	0	1	0	1	0	0	1	ਜਿੰਦਾ
alkali	0	0	0	0	0	0	0	0	0	0	ਖਾਰੀ
alkaloids	0	0	0	0	0	0	0	0	0	0	alkaloids
allay	0	0	0	0	0	0	1	0	0	0	ਦੂਰ ਕਰੋ
allegation	1	0	0	0	0	1	0	0	0	0	ਦੋਸ਼
allege	0	0	0	0	0	1	0	0	0	0	ਦੋਸ਼
alleged	0	0	0	0	0	0	0	0	0	0	ਦੋਸ਼ ਲਾਇਆ
allegiance	0	0	0	0	0	0	1	0	0	1	ਵਫ਼ਾਦਾਰੀ
allegorical	0	0	0	0	0	0	0	0	0	0	ਰੂਪਕ
allegory	0	0	0	0	0	0	0	0	0	0	ਰੂਪਕ
allegro	0	0	0	0	0	0	1	0	0	0	ਅਲੈਗਰੋ
alleviate	0	0	0	0	0	0	1	0	0	0	ਘੱਟ ਕਰਨਾ
alleviation	0	0	0	0	0	0	1	0	0	0	ਖਾਤਮਾ
alley	0	0	0	0	0	0	0	0	0	0	ਗਲੀ
alliance	0	0	0	0	0	0	0	0	0	1	ਗਠਜੋੜ
allied	0	0	0	0	0	0	1	0	0	1	ਸਹਿਯੋਗੀ
alligator	0	0	0	0	0	0	0	0	0	0	ਮਗਰਮੱਛ
allocate	0	0	0	0	0	0	0	0	0	0	ਅਲਾਟ ਕਰੋ
allocation	0	0	0	0	0	0	0	0	0	0	ਵੰਡ
allot	0	0	0	0	0	0	0	0	0	0	ਅਲਾਟ
allotment	0	0	0	0	0	0	0	0	0	0	ਅਲਾਟਮੈਂਟ
allowable	0	0	0	0	0	0	1	0	0	0	ਮਨਜ਼ੂਰ ਹੈ
allowance	0	0	0	0	0	0	0	0	0	0	ਭੱਤਾ
allowed	0	0	0	0	0	0	0	0	0	0	ਇਜਾਜ਼ਤ ਦਿੱਤੀ
alloy	0	0	0	0	0	0	0	0	0	0	ਮਿਸ਼ਰਤ
allure	0	1	0	0	1	0	1	0	1	0	ਲੁਭਾਉਣਾ
alluring	0	0	0	0	0	0	1	0	0	0	ਆਕਰਸ਼ਕ
allusion	0	0	0	0	0	0	0	0	0	0	ਸੰਕੇਤ
alluvial	0	0	0	0	0	0	0	0	0	0	ਜਲੋੜੀ
ally	0	0	0	0	0	0	1	0	0	1	ਸਹਿਯੋਗੀ
almanac	0	0	0	0	0	0	0	0	0	0	almanac
almighty	0	0	0	0	0	0	1	0	0	0	ਸਰਵ ਸ਼ਕਤੀਮਾਨ
aloft	0	0	0	0	0	0	0	0	0	0	ਉੱਚਾ
aloha	0	1	0	0	1	0	1	0	0	0	aloha
alongside	0	0	0	0	0	0	0	0	0	0	ਨਾਲ-ਨਾਲ
aloof	0	0	0	0	0	1	0	0	0	0	ਦੂਰ
aloud	0	0	0	0	0	0	0	0	0	0	ਉੱਚੀ
alphabet	0	0	0	0	0	0	0	0	0	0	ਵਰਣਮਾਲਾ
alphabetical	0	0	0	0	0	0	0	0	0	0	ਵਰਣਮਾਲਾ
altar	0	0	0	0	0	0	0	0	0	0	ਜਗਵੇਦੀ
alter	0	0	0	0	0	0	0	0	0	0	ਬਦਲੋ
alteration	0	0	0	0	0	0	0	0	0	0	ਤਬਦੀਲੀ
altercation	1	0	0	0	0	1	0	0	0	0	ਝਗੜਾ
altered	0	0	0	0	0	0	0	0	0	0	ਬਦਲਿਆ
alternate	0	0	0	0	0	0	0	0	0	0	ਵਿਕਲਪਿਕ
alternative	0	0	0	0	0	0	0	0	0	0	ਵਿਕਲਪਕ
altitude	0	0	0	0	0	0	0	0	0	0	ਉਚਾਈ
alto	0	0	0	0	0	0	0	0	0	0	ਆਲਟੋ
altogether	0	0	0	0	0	0	0	0	0	0	ਕੁੱਲ ਮਿਲਾ ਕੇ
alumnus	0	0	0	0	0	0	0	0	0	0	ਸਾਬਕਾ ਵਿਦਿਆਰਥੀ
alveolar	0	0	0	0	0	0	0	0	0	0	ਐਲਵੀਓਲਰ
amalgam	0	0	0	0	0	0	0	0	0	0	ਏਮਲਗਾਮ
amalgamation	0	0	0	0	0	0	0	0	0	0	ਏਕੀਕਰਨ
amass	0	0	0	0	0	0	0	0	0	0	ਇਕੱਠਾ ਕਰਨਾ
amateur	0	0	0	0	0	0	0	0	0	0	ਸ਼ੁਕੀਨ
amaze	0	0	0	0	0	0	0	0	1	0	ਹੈਰਾਨ
amazement	0	0	0	0	0	0	0	0	0	0	ਹੈਰਾਨੀ
amazingly	0	0	0	0	1	0	1	0	1	0	ਹੈਰਾਨੀਜਨਕ
ambassador	0	0	0	0	0	0	1	0	0	1	ਰਾਜਦੂਤ
amber	0	0	0	0	0	0	0	0	0	0	ਅੰਬਰ
ambient	0	0	0	0	0	0	0	0	0	0	ਅੰਬੀਨਟ
ambiguity	0	0	0	0	0	0	0	0	0	0	ਅਸਪਸ਼ਟਤਾ
ambiguous	0	0	0	0	0	1	0	0	0	0	ਅਸਪਸ਼ਟ
ambit	0	0	0	0	0	0	0	0	0	0	ਦਾਇਰੇ
ambition	0	1	0	0	1	0	1	0	0	1	ਅਭਿਲਾਸ਼ਾ
ambitious	0	0	0	0	0	0	0	0	0	0	ਅਭਿਲਾਸ਼ੀ
ambulance	0	0	0	1	0	0	0	0	0	1	ਐਂਬੂਲੈਂਸ
ambush	1	0	0	1	0	1	0	0	1	0	ਹਮਲਾ
ameliorate	0	0	0	0	0	0	1	0	0	0	ਸੁਧਾਰ ਕਰਨਾ
amen	0	0	0	0	1	0	1	0	0	1	ਆਮੀਨ
amenable	0	0	0	0	0	0	1	0	0	0	ਅਨੁਕੂਲ
amend	0	0	0	0	0	0	1	0	0	0	ਸੋਧ
amendment	0	0	0	0	0	0	0	0	0	0	ਸੋਧ
amends	0	0	0	0	0	0	1	0	0	0	ਸੋਧ ਕਰਦਾ ਹੈ
amenity	0	0	0	0	0	0	1	0	0	0	ਸਹੂਲਤ
amethyst	0	0	0	0	0	0	0	0	0	0	ਐਮਥਿਸਟ
amiable	0	0	0	0	0	0	1	0	0	0	ਮਿਲਣਸਾਰ
amicable	0	0	0	0	1	0	1	0	0	0	ਦੋਸਤਾਨਾ
amid	0	0	0	0	0	0	0	0	0	0	ਵਿਚਕਾਰ
amidst	0	0	0	0	0	0	0	0	0	0	ਵਿਚਕਾਰ
ammonia	0	0	1	0	0	0	0	0	0	0	ਅਮੋਨੀਆ
ammunition	0	0	0	0	0	0	0	0	0	0	ਅਸਲਾ
amnesia	0	0	0	0	0	1	0	0	0	0	ਭੁੱਲਣਾ
amnesty	0	0	0	0	1	0	1	0	0	0	ਮੁਆਫ਼ੀ
amorphous	0	0	0	0	0	0	0	0	0	0	ਬੇਕਾਰ
amortization	0	0	0	0	0	0	0	0	0	1	ਅਮੋਰਟਾਈਜ਼ੇਸ਼ਨ
amount	0	0	0	0	0	0	0	0	0	0	ਦੀ ਰਕਮ
amour	0	1	0	0	1	0	1	0	0	1	ਪਿਆਰ
ampersand	0	0	0	0	0	0	0	0	0	0	ਐਂਪਰਸੈਂਡ
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	ਦੋਗਲਾ
amphitheater	0	0	0	0	0	0	0	0	0	0	ਅਖਾੜਾ
amplification	0	0	0	0	0	0	0	0	0	0	ਵਾਧਾ
amplify	0	0	0	0	0	0	0	0	0	0	ਵਧਾਓ
amplitude	0	0	0	0	0	0	0	0	0	0	ਐਪਲੀਟਿਊਡ
amply	0	0	0	0	0	0	0	0	0	0	ਭਰਪੂਰ
amputation	0	0	0	0	0	0	0	0	0	0	ਅੰਗ ਕੱਟਣਾ
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	ਮਨੋਰੰਜਨ
amused	0	0	0	0	1	0	1	0	0	0	ਮਜ਼ੇਦਾਰ
amusement	0	0	0	0	1	0	1	0	0	0	ਮਨੋਰੰਜਨ
amusing	0	0	0	0	1	0	1	0	0	0	ਮਜ਼ੇਦਾਰ
ana	0	0	0	0	0	0	0	0	0	0	ਅਨਾ
anaconda	0	0	1	1	0	1	0	0	0	0	ਐਨਾਕਾਂਡਾ
anaesthesia	0	0	0	0	0	0	0	0	0	0	ਅਨੱਸਥੀਸੀਆ
anaesthetic	0	0	0	0	0	0	0	0	0	0	ਬੇਹੋਸ਼ ਕਰਨ ਵਾਲੀ
anal	0	0	0	0	0	1	0	0	0	0	ਗੁਦਾ
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨ
analogue	0	0	0	0	0	0	0	0	0	0	ਐਨਾਲਾਗ
analogy	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨਤਾ
analysis	0	0	0	0	0	0	0	0	0	0	ਵਿਸ਼ਲੇਸ਼ਣ
analyst	0	1	0	0	0	0	1	0	0	1	ਵਿਸ਼ਲੇਸ਼ਕ
analytic	0	0	0	0	0	0	0	0	0	0	ਵਿਸ਼ਲੇਸ਼ਣਾਤਮਕ
analyze	0	0	0	0	0	0	0	0	0	0	ਵਿਸ਼ਲੇਸ਼ਣ
analyzer	0	0	0	0	0	0	0	0	0	0	ਵਿਸ਼ਲੇਸ਼ਕ
anarchism	1	0	0	1	0	1	0	0	0	0	ਅਰਾਜਕਤਾਵਾਦ
anarchist	1	0	0	1	0	1	0	0	0	0	ਅਰਾਜਕਤਾਵਾਦੀ
anarchy	1	0	0	1	0	1	0	0	0	0	ਅਰਾਜਕਤਾ
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	ਅਨਾਥ
anatomic	0	0	0	0	0	0	0	0	0	0	ਸਰੀਰਿਕ
anatomy	0	0	0	0	0	0	0	0	0	0	ਸਰੀਰ ਵਿਗਿਆਨ
ancestor	0	0	0	0	0	0	0	0	0	0	ਪੂਰਵਜ
ancestral	0	0	0	0	0	0	0	0	0	1	ਜੱਦੀ
ancestry	0	0	0	0	0	0	0	0	0	0	ਵੰਸ਼
anchor	0	0	0	0	0	0	1	0	0	0	ਲੰਗਰ
anchorage	0	0	0	0	0	0	1	1	0	0	ਲੰਗਰ
ancient	0	0	0	0	0	1	0	0	0	0	ਪ੍ਰਾਚੀਨ
ancillary	0	0	0	0	0	0	0	0	0	0	ਸਹਾਇਕ
androgen	0	0	0	0	0	0	0	0	0	0	ਐਂਡਰੋਜਨ
anemone	0	0	0	0	0	0	0	0	0	0	ਐਨੀਮੋਨ
anew	0	0	0	0	0	0	0	0	0	0	ਨਵੇਂ ਸਿਰੇ ਤੋਂ
angel	0	1	0	0	1	0	1	0	1	1	ਦੂਤ
angelic	0	0	0	0	1	0	1	0	0	1	ਦੂਤ
anger	1	0	0	0	0	1	0	0	0	0	ਗੁੱਸਾ
angina	0	0	0	1	0	1	0	0	0	0	ਐਨਜਾਈਨਾ
angiography	0	0	0	0	0	0	0	0	0	0	ਐਂਜੀਓਗ੍ਰਾਫੀ
angle	0	0	0	0	0	0	0	0	0	0	ਕੋਣ
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	ਗੁੱਸੇ
anguish	1	0	0	1	0	1	0	1	0	0	ਦੁਖ
angular	0	0	0	0	0	0	0	0	0	0	ਕੋਣੀ
anhydrous	0	0	0	0	0	0	0	0	0	0	ਨਿਹਾਈਡ੍ਰਸ
animal	0	0	0	0	0	0	0	0	0	0	ਜਾਨਵਰ
animate	0	0	0	0	0	0	1	0	0	0	ਐਨੀਮੇਟ
animated	0	0	0	0	1	0	1	0	0	0	ਐਨੀਮੇਟਡ
animation	0	0	0	0	0	0	0	0	0	0	ਐਨੀਮੇਸ਼ਨ
animosity	1	0	1	1	0	1	0	1	0	0	ਦੁਸ਼ਮਣੀ
animus	1	0	0	0	0	1	0	0	0	0	ਦੁਸ਼ਮਣੀ
ankle	0	0	0	0	0	0	0	0	0	0	ਗਿੱਟਾ
annals	0	0	0	0	0	0	0	0	0	0	ਇਤਿਹਾਸ
annex	0	0	0	0	0	0	0	0	0	0	annex
annexation	0	0	0	0	0	0	0	0	0	0	ਮਿਲਾਪ
annexe	0	0	0	0	0	0	0	0	0	0	ਅਨੇਕਸੀ
annihilate	1	0	0	1	0	1	0	0	0	0	ਖ਼ਤਮ ਕਰਨਾ
annihilated	1	0	0	1	0	1	0	1	0	0	ਤਬਾਹ ਕਰ ਦਿੱਤਾ
annihilation	1	0	0	1	0	1	0	1	0	0	ਵਿਨਾਸ਼
annotate	0	0	0	0	0	0	0	0	0	0	ਐਨੋਟੇਟ
annotation	0	0	0	0	0	0	0	0	0	0	ਐਨੋਟੇਸ਼ਨ
announce	0	0	0	0	0	0	0	0	0	0	ਘੋਸ਼ਣਾ
announcement	0	1	0	0	0	0	0	0	0	0	ਘੋਸ਼ਣਾ
annoy	1	0	1	0	0	1	0	0	0	0	ਪਰੇਸ਼ਾਨ
annoyance	1	0	1	0	0	1	0	0	0	0	ਪਰੇਸ਼ਾਨੀ
annoying	1	0	0	0	0	1	0	0	0	0	ਤੰਗ ਕਰਨ ਵਾਲਾ
annuity	0	0	0	0	0	0	0	0	0	0	ਸਾਲਾਨਾ
annul	0	0	0	0	0	1	0	0	0	0	ਰੱਦ
annular	0	0	0	0	0	0	0	0	0	0	ਕੰਲਾਨਾ
annulment	0	0	0	0	0	1	0	1	0	0	ਰੱਦ ਕਰਨਾ
annulus	0	0	0	0	0	0	0	0	0	0	ਐਨੁਲਸ
anointing	0	0	0	0	0	0	0	0	0	0	ਮਸਹ ਕਰਨਾ
anomalous	0	0	0	0	0	0	0	0	0	0	ਅਸਧਾਰਨ
anomaly	0	0	0	1	0	1	0	0	1	0	ਅਸੰਗਤਤਾ
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	ਅਗਿਆਤ
answer	0	0	0	0	0	0	0	0	0	0	ਜਵਾਬ
answerable	0	0	0	0	0	0	0	0	0	1	ਜਵਾਬਦੇਹ
answering	0	0	0	0	0	0	0	0	0	0	ਜਵਾਬ ਦੇਣਾ
ant	0	0	0	0	0	0	0	0	0	0	ਕੀੜੀ
antagonism	1	0	0	0	0	1	0	0	0	0	ਦੁਸ਼ਮਣੀ
antagonist	1	0	0	0	0	1	0	0	0	0	ਵਿਰੋਧੀ
antagonistic	1	0	1	0	0	1	0	0	0	0	ਵਿਰੋਧੀ
ante	0	0	0	0	0	0	0	0	0	0	ਪਹਿਲਾਂ
antecedent	0	0	0	0	0	0	0	0	0	0	ਪੂਰਵ
antelope	0	0	0	0	0	0	0	0	0	0	ਹਿਰਨ
antenna	0	0	0	0	0	0	0	0	0	0	ਐਂਟੀਨਾ
anterior	0	0	0	0	0	0	0	0	0	0	ਅਗਲਾ
anthem	0	0	0	0	0	0	0	0	0	0	ਗੀਤ
anthology	0	0	0	0	0	0	0	0	0	0	ਸੰਗ੍ਰਹਿ
anthrax	0	0	1	1	0	1	0	1	0	0	ਐਂਥ੍ਰੈਕਸ
anthropology	0	0	0	0	0	0	0	0	0	0	ਮਾਨਵ ਵਿਗਿਆਨ
antibiotic	0	0	0	0	0	0	0	0	0	0	ਐਂਟੀਬਾਇਓਟਿਕ
antibiotics	0	0	0	0	0	0	1	0	0	0	ਐਂਟੀਬਾਇਓਟਿਕਸ
antichrist	1	0	1	1	0	1	0	0	0	0	ਮਸੀਹ ਵਿਰੋਧੀ
anticipation	0	1	0	0	0	0	0	0	0	0	ਉਮੀਦ
anticipatory	0	1	0	0	0	0	0	0	0	0	ਅਗਾਊਂ
antidote	0	1	0	0	0	0	1	0	0	1	ਐਂਟੀਡੋਟ
antifungal	0	0	0	0	0	0	1	0	0	1	ਐਂਟੀਫੰਗਲ
antimony	0	0	0	0	0	0	0	0	0	0	ਐਂਟੀਮੋਨੀ
antipathy	1	0	1	0	0	1	0	0	0	0	ਐਂਟੀਪੈਥੀ
antiquarian	0	0	0	0	0	0	0	0	0	0	ਪੁਰਾਤਨ
antiquated	0	0	0	0	0	1	0	0	0	0	ਪੁਰਾਣੇ
antique	0	0	0	0	0	0	1	0	0	0	ਪ੍ਰਾਚੀਨ
antiquity	0	0	0	0	0	0	0	0	0	0	ਪੁਰਾਤਨਤਾ
antiseptic	0	0	0	0	0	0	1	0	0	1	ਐਂਟੀਸੈਪਟਿਕ
antisocial	1	0	1	1	0	1	0	1	0	0	ਸਮਾਜ ਵਿਰੋਧੀ
antithesis	1	0	0	0	0	1	0	0	0	0	ਵਿਰੋਧੀ
antithetical	0	0	0	0	0	0	0	0	0	0	ਵਿਰੋਧੀ
antiviral	0	0	0	0	0	0	0	0	0	0	ਐਂਟੀਵਾਇਰਲ
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	ਐਨਵਿਲ
anxiety	1	1	0	1	0	1	0	1	0	0	ਚਿੰਤਾ
anxious	0	1	0	1	0	1	0	0	0	0	ਚਿੰਤਾਜਨਕ
aorta	0	0	0	0	0	0	0	0	0	0	ਏਓਰਟਾ
apace	0	0	0	0	0	0	0	0	0	0	ਤੇਜ਼
apache	0	0	0	1	0	1	0	0	0	0	ਅਪਾਚੇ
apartment	0	0	0	0	0	0	0	0	0	0	ਅਪਾਰਟਮੈਂਟ
apathetic	0	0	0	0	0	1	0	1	0	0	ਉਦਾਸੀਨ
apathy	0	0	0	0	0	1	0	1	0	0	ਉਦਾਸੀਨਤਾ
ape	0	0	0	0	0	0	0	0	0	0	ਬਾਂਦਰ
aperture	0	0	0	0	0	0	0	0	0	0	ਅਪਰਚਰ
apex	0	0	0	0	0	0	0	0	0	0	ਸਿਖਰ
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	ਇੱਕ ਟੁਕੜਾ
aplomb	0	0	0	0	0	0	1	0	0	0	ਸੰਜੀਦਗੀ
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	ਮੁਆਫ਼ੀ ਮੰਗਣ ਵਾਲਾ
apologist	0	0	0	0	0	0	0	0	0	0	ਮੁਆਫ਼ੀ ਦੇਣ ਵਾਲਾ
apologize	0	0	0	0	0	0	1	1	0	1	ਮਾਫੀ ਮੰਗੋ
apology	0	0	0	0	0	0	1	0	0	0	ਮੁਆਫੀ
apostasy	0	0	0	0	0	0	0	0	0	0	ਤਿਆਗ
apostate	0	0	0	0	0	0	0	0	0	0	ਧਰਮ-ਤਿਆਗੀ
apostle	0	0	0	0	0	0	1	0	0	1	ਰਸੂਲ
apostolic	0	0	0	0	0	0	0	0	0	1	ਰਸੂਲ
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	ਭਿਆਨਕ
apparatus	0	0	0	0	0	0	0	0	0	0	ਉਪਕਰਣ
apparel	0	0	0	0	0	0	0	0	0	0	ਲਿਬਾਸ
apparently	0	0	0	0	0	0	0	0	0	0	ਜ਼ਾਹਰ ਹੈ
apparition	0	0	0	1	0	0	0	0	1	0	ਪ੍ਰਗਟ
appeal	0	1	0	0	0	0	0	0	0	0	ਅਪੀਲ
appearance	0	0	0	0	0	0	0	0	0	0	ਦਿੱਖ
appease	0	0	0	0	0	0	0	0	0	0	ਖੁਸ਼ ਕਰਨਾ
appellant	0	0	0	0	0	0	0	0	0	0	ਅਪੀਲਕਰਤਾ
append	0	0	0	0	0	0	0	0	0	0	ਜੋੜੋ
appendage	0	0	0	0	0	0	0	0	0	0	ਜੋੜ
appendicitis	0	0	0	1	0	1	0	1	0	0	ਅਪੈਂਡਿਸਾਈਟਿਸ
appendix	0	0	0	0	0	0	0	0	0	0	ਅੰਤਿਕਾ
appetite	0	0	0	0	0	0	0	0	0	0	ਭੁੱਖ
appetizer	0	0	0	0	0	0	0	0	0	0	ਭੁੱਖ ਵਧਾਉਣ ਵਾਲਾ
applause	0	0	0	0	1	0	1	0	1	1	ਪ੍ਰਸੰਸਾ
apple	0	0	0	0	0	0	0	0	0	0	ਸੇਬ
appliance	0	0	0	0	0	0	0	0	0	0	ਉਪਕਰਣ
appliances	0	0	0	0	0	0	0	0	0	0	ਉਪਕਰਨ
applicability	0	0	0	0	0	0	0	0	0	0	ਲਾਗੂ ਹੋਣ
applicable	0	0	0	0	0	0	0	0	0	0	ਲਾਗੂ ਹੈ
applicant	0	1	0	0	0	0	0	0	0	0	ਬਿਨੈਕਾਰ
application	0	0	0	0	0	0	0	0	0	0	ਐਪਲੀਕੇਸ਼ਨ
apply	0	0	0	0	0	0	0	0	0	0	ਲਾਗੂ ਕਰੋ
appoint	0	0	0	0	0	0	0	0	0	0	ਨਿਯੁਕਤ ਕਰੋ
appointment	0	0	0	0	0	0	0	0	0	0	ਮੁਲਾਕਾਤ
appointments	0	0	0	0	0	0	0	0	0	0	ਮੁਲਾਕਾਤਾਂ
apportion	0	0	0	0	0	0	0	0	0	0	ਵੰਡ
apportionment	0	0	0	0	0	0	0	0	0	0	ਵੰਡ
appraise	0	0	0	0	0	0	0	0	0	0	ਮੁਲਾਂਕਣ
appreciable	0	0	0	0	0	0	0	0	0	0	ਸ਼ਲਾਘਾਯੋਗ
appreciation	0	0	0	0	1	0	1	0	0	1	ਪ੍ਰਸ਼ੰਸਾ
apprehend	0	0	0	1	0	0	0	0	0	0	ਫੜਨਾ
apprehension	0	0	0	1	0	1	0	0	0	0	ਖਦਸ਼ਾ
apprehensive	0	1	0	1	0	1	0	0	0	0	ਚਿੰਤਤ
apprentice	0	0	0	0	0	0	0	0	0	1	ਅਪ੍ਰੈਂਟਿਸ
apprenticeship	0	0	0	0	0	0	0	0	0	0	ਅਪ੍ਰੈਂਟਿਸਸ਼ਿਪ
approach	0	0	0	0	0	0	0	0	0	0	ਪਹੁੰਚ
approaching	0	1	0	0	0	0	0	0	0	0	ਨੇੜੇ ਆ ਰਿਹਾ ਹੈ
approbation	0	0	0	0	0	0	1	0	0	1	ਪ੍ਰਵਾਨਗੀ
appropriation	0	0	0	0	0	1	0	0	0	0	ਨਿਯੋਜਨ
approval	0	0	0	0	0	0	1	0	0	0	ਪ੍ਰਵਾਨਗੀ
approve	0	0	0	0	1	0	1	0	0	1	ਮਨਜ਼ੂਰ ਕਰੋ
approving	0	0	0	0	0	0	1	0	0	0	ਮਨਜ਼ੂਰੀ
approximate	0	0	0	0	0	0	0	0	0	0	ਲਗਭਗ
approximately	0	0	0	0	0	0	0	0	0	0	ਲਗਭਗ
approximating	0	0	0	0	0	0	0	0	0	0	ਲਗਭਗ
approximation	0	0	0	0	0	0	0	0	0	0	ਲਗਭਗ
appurtenances	0	0	0	0	0	0	0	0	0	0	ਸਹਾਇਕ
apron	0	0	0	0	0	0	0	0	0	0	ਐਪਰਨ
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	ਯੋਗਤਾ
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	ਐਕੁਏਰੀਅਮ
aquatic	0	0	0	0	0	0	0	0	0	0	ਜਲਜੀ
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	ਜਲਮਈ
arable	0	0	0	0	0	0	0	0	0	0	ਖੇਤੀਯੋਗ
arbiter	0	0	0	0	0	0	0	0	0	1	ਸਾਲਸ
arbitrate	0	0	0	0	0	0	0	0	0	0	ਸਾਲਸੀ
arbitration	0	1	0	0	0	0	0	0	0	0	ਸਾਲਸੀ
arbitrator	0	0	0	0	0	0	0	0	0	1	ਸਾਲਸ
arbor	0	0	0	0	0	0	0	0	0	0	ਆਰਬਰ
arc	0	0	0	0	0	0	0	0	0	0	ਚਾਪ
arcade	0	0	0	0	0	0	0	0	0	0	ਆਰਕੇਡ
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	ਪੁਰਾਤੱਤਵ
archaeologist	0	0	0	0	0	0	0	0	0	0	ਪੁਰਾਤੱਤਵ-ਵਿਗਿਆਨੀ
archaeology	0	1	0	0	0	0	1	0	0	0	ਪੁਰਾਤੱਤਵ
archaic	0	0	0	0	0	1	0	0	0	0	ਪੁਰਾਤੱਤਵ
archbishop	0	0	0	0	0	0	0	0	0	0	ਆਰਚਬਿਸ਼ਪ
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	ਤੀਰਅੰਦਾਜ਼
archery	0	0	0	0	0	0	0	0	0	0	ਤੀਰਅੰਦਾਜ਼ੀ
archetype	0	0	0	0	0	0	0	0	0	0	ਪੁਰਾਤੱਤਵ ਕਿਸਮ
archipelago	0	0	0	0	0	0	0	0	0	0	ਦੀਪ ਸਮੂਹ
architect	0	0	0	0	0	0	0	0	0	0	ਆਰਕੀਟੈਕਟ
architecture	0	0	0	0	0	0	0	0	0	1	ਆਰਕੀਟੈਕਚਰ
archive	0	0	0	0	0	0	0	0	0	0	ਪੁਰਾਲੇਖ
arctic	0	0	0	0	0	0	0	0	0	0	ਆਰਕਟਿਕ
ardent	0	1	0	0	1	0	1	0	0	0	ਉਤਸ਼ਾਹੀ
ardor	0	0	0	0	0	0	1	0	0	0	ਜੋਸ਼
arduous	0	0	0	0	0	1	0	0	0	0	ਔਖਾ
area	0	0	0	0	0	0	0	0	0	0	ਖੇਤਰ
