English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Frisian Word
amplify	0	0	0	0	0	0	0	0	0	0	fersterkje
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	amply
amputation	0	0	0	0	0	0	0	0	0	0	amputaasje
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	amusearje
amused	0	0	0	0	1	0	1	0	0	0	amusearre
amusement	0	0	0	0	1	0	1	0	0	0	fermaak
amusing	0	0	0	0	1	0	1	0	0	0	amusant
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesthesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anesthetic
anal	0	0	0	0	0	1	0	0	0	0	anaal
analgesic	0	0	0	0	0	0	0	0	0	0	analgetika
analogous	0	0	0	0	0	0	0	0	0	0	analogysk
analogue	0	0	0	0	0	0	0	0	0	0	analoog
analogy	0	0	0	0	0	0	0	0	0	0	analogy
analysis	0	0	0	0	0	0	0	0	0	0	analyze
analyst	0	1	0	0	0	0	1	0	0	1	analist
analytic	0	0	0	0	0	0	0	0	0	0	analytysk
analyze	0	0	0	0	0	0	0	0	0	0	analysearje
analyzer	0	0	0	0	0	0	0	0	0	0	analyzer
anarchism	1	0	0	1	0	1	0	0	0	0	anargisme
anarchist	1	0	0	1	0	1	0	0	0	0	anargist
anarchy	1	0	0	1	0	1	0	0	0	0	anargy
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomysk
anatomy	0	0	0	0	0	0	0	0	0	0	anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	foarâlder
ancestral	0	0	0	0	0	0	0	0	0	1	foarâlderlik
ancestry	0	0	0	0	0	0	0	0	0	0	ancestry
anchor	0	0	0	0	0	0	1	0	0	0	anker
anchorage	0	0	0	0	0	0	1	1	0	0	anker
ancient	0	0	0	0	0	1	0	0	0	0	âld
ancillary	0	0	0	0	0	0	0	0	0	0	oanfoljende
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	op 'e nij
angel	0	1	0	0	1	0	1	0	1	1	ingel
angelic	0	0	0	0	1	0	1	0	0	1	angelic
anger	1	0	0	0	0	1	0	0	0	0	lilkens
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	hoeke
angling	0	1	0	0	0	1	0	0	0	0	angeljen
angry	1	0	1	0	0	1	0	0	0	0	lilk
anguish	1	0	0	1	0	1	0	1	0	0	eangst
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	wetterfrij
animal	0	0	0	0	0	0	0	0	0	0	bist
animate	0	0	0	0	0	0	1	0	0	0	animearje
animated	0	0	0	0	1	0	1	0	0	0	animearre
animation	0	0	0	0	0	0	0	0	0	0	animaasje
animosity	1	0	1	1	0	1	0	1	0	0	fijânskip
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	ankel
annals	0	0	0	0	0	0	0	0	0	0	annalen
annex	0	0	0	0	0	0	0	0	0	0	anneks
annexation	0	0	0	0	0	0	0	0	0	0	anneksaasje
annexe	0	0	0	0	0	0	0	0	0	0	anneks
annihilate	1	0	0	1	0	1	0	0	0	0	ferneatigje
annihilated	1	0	0	1	0	1	0	1	0	0	ferneatige
annihilation	1	0	0	1	0	1	0	1	0	0	ferneatiging
annotate	0	0	0	0	0	0	0	0	0	0	annotearje
annotation	0	0	0	0	0	0	0	0	0	0	annotaasje
announce	0	0	0	0	0	0	0	0	0	0	oankundigje
announcement	0	1	0	0	0	0	0	0	0	0	oankundiging
annoy	1	0	1	0	0	1	0	0	0	0	argewaasje
annoyance	1	0	1	0	0	1	0	0	0	0	argewaasje
annoying	1	0	0	0	0	1	0	0	0	0	ferfelend
annuity	0	0	0	0	0	0	0	0	0	0	annuity
annul	0	0	0	0	0	1	0	0	0	0	annulearje
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	annulering
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	salving
anomalous	0	0	0	0	0	0	0	0	0	0	anomalous
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonym
answer	0	0	0	0	0	0	0	0	0	0	antwurd
answerable	0	0	0	0	0	0	0	0	0	1	ferantwurdelje
answering	0	0	0	0	0	0	0	0	0	0	antwurdzje
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	antagonisme
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistysk
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antilope
antenna	0	0	0	0	0	0	0	0	0	0	antenne
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	folksliet
anthology	0	0	0	0	0	0	0	0	0	0	blomlêzing
anthrax	0	0	1	1	0	1	0	1	0	0	miltvuur
anthropology	0	0	0	0	0	0	0	0	0	0	antropology
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotika
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotika
antichrist	1	0	1	1	0	1	0	0	0	0	antykrist
anticipation	0	1	0	0	0	0	0	0	0	0	ferwachting
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipatory
antidote	0	1	0	0	0	0	1	0	0	1	tsjingif
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimoanje
antipathy	1	0	1	0	0	1	0	0	0	0	antypaty
antiquarian	0	0	0	0	0	0	0	0	0	0	antikwar
antiquated	0	0	0	0	0	1	0	0	0	0	ferâldere
antique	0	0	0	0	0	0	1	0	0	0	antyk
antiquity	0	0	0	0	0	0	0	0	0	0	âldheid
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptyske
antisocial	1	0	1	1	0	1	0	1	0	0	antisocial
antithesis	1	0	0	0	0	1	0	0	0	0	tsjinstelling
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antivirale
antler	0	0	0	0	0	0	0	0	0	0	gewei
anvil	0	0	0	0	0	0	0	0	0	0	aambyld
anxiety	1	1	0	1	0	1	0	1	0	0	eangst
anxious	0	1	0	1	0	1	0	0	0	0	benaud
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	appartemint
apathetic	0	0	0	0	0	1	0	1	0	0	apatysk
apathy	0	0	0	0	0	1	0	1	0	0	apathy
ape	0	0	0	0	0	0	0	0	0	0	aap
aperture	0	0	0	0	0	0	0	0	0	0	diafragma
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	bladlus
apiece	0	0	0	0	0	0	0	0	0	0	stik
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalyptyske
apologetic	0	0	0	0	0	0	1	0	0	1	apologetyske
apologist	0	0	0	0	0	0	0	0	0	0	apologist
apologize	0	0	0	0	0	0	1	1	0	1	ferûntskuldigje
apology	0	0	0	0	0	0	1	0	0	0	ekskús
apostasy	0	0	0	0	0	0	0	0	0	0	ôffal
apostate	0	0	0	0	0	0	0	0	0	0	ôffallich
apostle	0	0	0	0	0	0	1	0	0	1	apostel
apostolic	0	0	0	0	0	0	0	0	0	1	apostoalysk
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	ferskriklik
apparatus	0	0	0	0	0	0	0	0	0	0	apparaat
apparel	0	0	0	0	0	0	0	0	0	0	klean
apparently	0	0	0	0	0	0	0	0	0	0	skynber
apparition	0	0	0	1	0	0	0	0	1	0	ferskynsel
appeal	0	1	0	0	0	0	0	0	0	0	berop
appearance	0	0	0	0	0	0	0	0	0	0	ferskining
appease	0	0	0	0	0	0	0	0	0	0	befredigje
appellant	0	0	0	0	0	0	0	0	0	0	appellant
append	0	0	0	0	0	0	0	0	0	0	taheakje
appendage	0	0	0	0	0	0	0	0	0	0	oanhingsel
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	taheakke
appetite	0	0	0	0	0	0	0	0	0	0	appetit
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	applaus
apple	0	0	0	0	0	0	0	0	0	0	appel
appliance	0	0	0	0	0	0	0	0	0	0	apparaat
appliances	0	0	0	0	0	0	0	0	0	0	apparaten
applicability	0	0	0	0	0	0	0	0	0	0	tapasberens
applicable	0	0	0	0	0	0	0	0	0	0	tapaslik
applicant	0	1	0	0	0	0	0	0	0	0	oanfreger
application	0	0	0	0	0	0	0	0	0	0	oanfraach
apply	0	0	0	0	0	0	0	0	0	0	tapasse
appoint	0	0	0	0	0	0	0	0	0	0	beneame
appointment	0	0	0	0	0	0	0	0	0	0	beneaming
appointments	0	0	0	0	0	0	0	0	0	0	ôfspraken
apportion	0	0	0	0	0	0	0	0	0	0	ferdieling
apportionment	0	0	0	0	0	0	0	0	0	0	ferdieling
appraise	0	0	0	0	0	0	0	0	0	0	beoardielje
appreciable	0	0	0	0	0	0	0	0	0	0	oanmerklik
appreciation	0	0	0	0	1	0	1	0	0	1	erkentlikens
apprehend	0	0	0	1	0	0	0	0	0	0	oangripe
apprehension	0	0	0	1	0	1	0	0	0	0	apprehension
apprehensive	0	1	0	1	0	1	0	0	0	0	benaud
apprentice	0	0	0	0	0	0	0	0	0	1	learling
apprenticeship	0	0	0	0	0	0	0	0	0	0	learlingship
approach	0	0	0	0	0	0	0	0	0	0	oanpak
approaching	0	1	0	0	0	0	0	0	0	0	tichterby
approbation	0	0	0	0	0	0	1	0	0	1	goedkarring
appropriation	0	0	0	0	0	1	0	0	0	0	taeigening
approval	0	0	0	0	0	0	1	0	0	0	ynstimming
approve	0	0	0	0	1	0	1	0	0	1	goedkarre
approving	0	0	0	0	0	0	1	0	0	0	goedkarring
approximate	0	0	0	0	0	0	0	0	0	0	likernôch
approximately	0	0	0	0	0	0	0	0	0	0	likernôch
approximating	0	0	0	0	0	0	0	0	0	0	approximating
approximation	0	0	0	0	0	0	0	0	0	0	approximation
appurtenances	0	0	0	0	0	0	0	0	0	0	taheaksels
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	aptitude
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akwamarijn
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	aquatic
aqueduct	0	0	0	0	0	0	0	0	0	0	akwadukt
aqueous	0	0	0	0	0	0	0	0	0	0	wetterich
arable	0	0	0	0	0	0	0	0	0	0	akkerbou
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrearje
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraazje
arbitrator	0	0	0	0	0	0	0	0	0	1	arbiter
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	bôge
archaeological	0	0	0	0	0	0	0	0	0	0	argeologysk
archaeologist	0	0	0	0	0	0	0	0	0	0	argeolooch
archaeology	0	1	0	0	0	0	1	0	0	0	argeology
archaic	0	0	0	0	0	1	0	0	0	0	archaic
archbishop	0	0	0	0	0	0	0	0	0	0	aartsbiskop
arched	0	0	0	0	0	0	0	0	0	0	bôge
archer	0	0	0	0	0	0	0	0	0	0	bôgesjitter
archery	0	0	0	0	0	0	0	0	0	0	bôgesjitten
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	arsjipel
architect	0	0	0	0	0	0	0	0	0	0	arsjitekt
architecture	0	0	0	0	0	0	0	0	0	1	boukunde
archive	0	0	0	0	0	0	0	0	0	0	argyf
arctic	0	0	0	0	0	0	0	0	0	0	arctic
ardent	0	1	0	0	1	0	1	0	0	0	fûleindich
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	dreech
area	0	0	0	0	0	0	0	0	0	0	krite
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argumearje
argument	1	0	0	0	0	1	0	0	0	0	argumint
argumentation	1	0	0	0	0	0	0	0	0	0	argumintaasje
argumentative	0	0	0	0	0	1	0	0	0	0	argumintatyf
arguments	1	0	0	0	0	0	0	0	0	0	arguminten
arid	0	0	0	0	0	1	0	1	0	0	arid
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokraat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratysk
arithmetic	0	0	0	0	0	0	0	0	0	0	rekkenjen
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	earm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	bewapening
armaments	0	0	0	1	0	1	0	0	0	0	bewapening
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	bewapene
armor	0	0	0	1	0	0	1	0	0	1	harnas
armored	0	0	0	1	0	0	0	0	0	0	pânsere
armory	0	0	0	0	0	0	0	0	0	1	armory
arms	0	0	0	0	0	0	0	0	0	0	earms
army	0	0	0	0	0	0	0	0	0	0	leger
aroma	0	0	0	0	0	0	1	0	0	0	geur
arousal	0	0	0	0	0	0	0	0	0	0	opwekking
arouse	0	1	0	0	0	0	1	0	0	0	opwekke
arraignment	1	0	0	1	0	1	0	1	0	0	arraignment
arrange	0	0	0	0	0	0	0	0	0	0	regelje
arranged	0	0	0	0	0	0	0	0	0	0	regele
arrangement	0	0	0	0	0	0	0	0	0	0	arrangement
array	0	0	0	0	0	0	1	0	0	0	array
arrears	0	0	0	0	0	1	0	0	0	0	efterstân
arrest	0	0	0	0	0	1	0	0	0	0	arrestaasje
arrival	0	1	0	0	0	0	0	0	0	0	oankomst
arrive	0	1	0	0	0	0	0	0	0	0	oankomme
arrogance	0	0	0	0	0	1	0	0	0	0	arrogânsje
arrogant	1	0	1	0	0	1	0	0	0	0	eigenwiis
arrow	0	0	0	0	0	0	0	0	0	0	pylk
arsenal	0	0	0	0	0	0	0	0	0	0	arsenaal
arsenic	0	0	1	1	0	1	0	1	0	0	arseen
arson	1	0	0	1	0	1	0	0	0	0	brânstichting
art	0	1	0	0	1	0	1	1	1	0	keunst
artery	0	0	0	0	0	0	0	0	0	0	artery
artful	0	0	0	0	0	0	0	0	0	0	keunstich
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artisjok
article	0	0	0	0	0	0	0	0	0	0	lidwurd
articles	0	0	0	0	0	0	0	0	0	0	artikels
articulate	0	0	0	0	0	0	1	0	0	0	artikulearje
articulation	0	0	0	0	0	0	1	0	0	0	artikulaasje
artifice	0	0	0	0	0	0	0	0	0	0	keunstwurk
artillery	0	0	0	1	0	1	0	0	0	0	artillery
artisan	0	0	0	0	0	0	1	0	0	0	ambachtsman
artist	0	0	0	0	0	0	0	0	0	0	artyst
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	artistyk
artists	0	0	0	0	0	0	0	0	0	0	keunstners
ascend	0	0	0	0	0	0	0	0	0	0	opstean
ascendancy	0	0	0	0	0	0	1	0	0	0	opkomst
ascension	0	0	0	0	0	0	0	0	0	0	himelfeart
ascent	0	0	0	0	0	0	1	0	0	0	opstiging
ascertain	0	0	0	0	0	0	0	0	0	0	konstatearje
ascertained	0	0	0	0	0	0	0	0	0	0	konstatearre
ascetic	0	0	0	0	0	0	0	0	0	0	asketyske
ash	0	0	0	0	0	1	0	0	0	0	jiske
ashamed	0	0	1	0	0	1	0	1	0	0	beskamme
ashes	0	0	0	0	0	1	0	1	0	0	jiske
asleep	0	0	0	0	0	0	0	0	0	0	sliep
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartaam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekten
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiraasje
aspire	0	1	0	0	1	0	1	0	0	0	aspire
aspiring	0	1	0	0	1	0	1	0	0	1	aspirant
ass	0	0	0	0	0	1	0	0	0	0	kont
assail	1	0	0	1	0	1	0	0	1	0	oanfalle
assailant	1	0	0	1	0	1	0	1	0	0	oanfaller
assassin	1	0	0	1	0	1	0	1	0	0	moardner
assassinate	1	0	0	1	0	1	0	0	0	0	fermoardzje
assassination	1	0	0	1	0	1	0	1	0	0	moard
assault	1	0	0	1	0	1	0	0	0	0	oanfal
assay	0	0	0	0	0	0	0	0	0	0	assay
assemblage	0	0	0	0	0	0	0	0	0	0	gearstalling
assemble	0	0	0	0	0	0	0	0	0	0	gearstalle
assembled	0	0	0	0	0	0	0	0	0	0	gearstald
assembly	0	0	0	0	0	0	1	0	0	1	gearkomste
assent	0	0	0	0	0	0	1	0	0	0	ynstimming
assert	0	0	0	0	0	0	0	0	0	0	beweare
asserting	0	0	0	0	0	0	1	0	0	1	asserting
assertion	0	0	0	0	0	0	0	0	0	0	bewearing
assess	0	0	0	0	0	0	0	0	0	0	beoardielje
assessment	0	0	0	0	0	0	0	0	1	1	beoardieling
assessor	0	0	0	0	0	0	0	0	0	1	assessor
assets	0	0	0	0	0	0	1	0	0	0	aktiva
asshole	1	0	1	0	0	1	0	0	0	0	lulk
assign	0	0	0	0	0	0	0	0	0	0	tawize
assignee	0	0	0	0	0	0	0	0	0	1	assignee
assignment	0	0	0	0	0	0	0	0	0	0	opdracht
assimilate	0	0	0	0	0	0	0	0	0	0	assimilearje
assimilation	0	0	0	0	0	0	0	0	0	0	assimilaasje
assist	0	0	0	0	0	0	1	0	0	1	helpe
assistance	0	0	0	0	0	0	1	0	0	0	assistinsje
assistant	0	0	0	0	0	0	0	0	0	0	assistint
associate	0	0	0	0	0	0	1	0	0	1	kompanjon
association	0	0	0	0	0	0	0	0	0	1	bûn
assorted	0	0	0	0	0	0	0	0	0	0	assortearre
assortment	0	0	0	0	0	0	0	0	0	0	assortimint
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	oannommen
assuming	0	0	0	0	0	0	0	0	0	0	oannimme
assumption	0	0	0	0	0	0	0	0	0	0	ferûnderstelling
assurance	0	0	0	0	0	0	1	0	0	1	assurance
assure	0	0	0	0	0	0	0	0	0	1	fersekerje
assured	0	0	0	0	0	0	1	0	0	1	fersekere
assuredly	0	0	0	0	0	0	0	0	0	1	wiswier
asterisk	0	0	0	0	0	0	0	0	0	0	stjerke
asteroids	0	0	0	0	0	0	0	0	0	0	asteroïden
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	ferbjusterjend
astonishment	0	0	0	0	1	0	1	0	1	0	fernuvering
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	ferdwaald
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	astrolooch
astrology	0	0	0	0	0	0	0	0	0	0	astrology
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronoom
astronomy	0	0	0	0	0	0	0	0	0	0	stjerrekunde
astute	0	0	0	0	0	0	1	0	0	0	skerpsinnich
asunder	0	0	0	0	0	0	0	0	0	0	skeel
asylum	0	0	0	1	0	1	0	0	0	0	asyl
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetrysk
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotysk
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateïsme
atheistic	0	0	0	0	0	0	0	0	0	0	ateïstyske
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerose
athlete	0	0	0	0	0	0	1	0	0	0	atleet
athletic	0	0	0	0	0	0	1	0	0	0	atletyk
athleticism	0	0	0	0	0	0	0	0	0	0	atletyk
athletics	0	0	0	0	0	0	0	0	0	0	atletyk
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfear
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfearysk
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atoom
atomic	0	0	0	0	0	0	0	0	0	0	atomic
atone	0	1	0	0	1	0	1	0	0	1	boete
atonement	0	0	0	0	0	0	1	0	0	0	fersoening
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	ôfgryslik
atrocity	1	0	1	1	0	1	0	1	0	0	gruwelijkheid
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	hechtsje
attachment	0	0	0	0	0	0	1	0	0	0	taheaksel
attack	1	0	0	1	0	1	0	0	0	0	oanfal
attacking	1	0	1	1	0	1	0	1	1	0	oanfallen
attain	0	0	0	0	0	0	0	0	0	0	berikke
attainable	0	1	0	0	0	0	1	0	0	0	berikber
attainment	0	0	0	0	0	0	1	0	0	0	berikken
attempt	0	1	0	0	0	0	0	0	0	0	besykjen
attendance	0	1	0	0	0	0	0	0	0	0	opkomst
attendant	0	0	0	0	0	0	1	0	0	1	begelieder
attention	0	0	0	0	0	0	1	0	0	0	oandacht
attentive	0	0	0	0	0	0	1	0	0	1	attent
attenuate	0	0	0	0	0	0	0	0	0	0	ôfswakke
attenuated	0	0	0	0	0	1	0	0	0	0	ôfswakke
attenuation	0	0	0	0	0	1	0	1	0	0	ferswakking
attest	0	0	0	0	0	0	1	0	0	1	attest
attestation	0	0	0	0	0	0	0	0	0	1	attestaasje
attic	0	0	0	0	0	0	0	0	0	0	attic
attire	0	0	0	0	0	0	0	0	0	0	oanklaaiïng
attitude	0	0	0	0	0	0	0	0	0	0	hâlding
attorney	1	0	0	1	0	0	1	0	0	1	advokaat
attraction	0	0	0	0	0	0	1	0	0	0	attraksje
attractiveness	0	0	0	0	0	0	1	0	0	0	oantreklikens
attributable	0	0	0	0	0	0	0	0	0	0	attributable
attribute	0	0	0	0	0	0	0	0	0	0	attribút
attribution	0	0	0	0	0	0	0	0	0	0	attribúsje
attrition	0	0	0	0	0	0	0	0	0	0	attrition
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	feiling
auctioneer	0	0	0	0	0	0	0	0	0	0	feilingmaster
audacious	0	0	0	0	0	0	0	0	0	0	audacious
audacity	0	0	0	0	0	1	0	0	0	0	audacity
audible	0	0	0	0	0	0	0	0	0	0	te hearren
audience	0	1	0	0	0	0	0	0	0	0	publyk
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	audysje
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	auditory
aught	0	0	0	0	0	0	0	0	0	0	aught
augment	0	0	0	0	0	0	1	0	0	0	fergrutsje
augmentation	0	0	0	0	0	0	0	0	0	0	fergrutting
august	0	0	0	0	0	0	1	0	0	0	augustus
aunt	0	0	0	0	0	0	1	0	0	1	muoike
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspysjes
auspicious	0	1	0	0	1	0	1	0	0	0	geunstich
austere	0	0	0	1	0	1	0	1	0	0	strange
austerity	0	0	0	0	0	1	0	0	0	0	besuniging
authentic	0	0	0	0	1	0	1	0	0	1	autentyk
authenticate	0	0	0	0	0	0	0	0	0	1	autentisearje
authentication	0	0	0	0	0	0	0	0	0	1	autentikaasje
authenticity	0	0	0	0	0	0	1	0	0	1	autentisiteit
author	0	0	0	0	0	0	1	0	0	1	skriuwer
authoritative	0	0	0	0	0	0	1	0	0	1	autoritative
authority	0	0	0	0	0	0	1	0	0	1	autoriteit
authorization	0	0	0	0	0	0	1	0	0	1	machtiging
authorize	0	0	0	0	0	0	0	0	0	1	autorisearje
authorized	0	0	0	0	0	0	1	0	0	0	autorisearre
authorship	0	0	0	0	0	0	0	0	0	0	skriuwerskip
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografy
autocratic	0	0	0	0	0	1	0	0	0	0	autokratysk
autograph	0	0	0	0	0	0	0	0	0	0	autograph
automatic	0	0	0	0	0	0	0	0	0	1	automatysk
automobile	0	0	0	0	0	0	0	0	0	0	automobile
autonomy	0	0	0	0	0	0	0	0	0	0	autonomy
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
autumn	0	0	0	0	0	0	0	0	0	0	hjerst
auxiliary	0	0	0	0	0	0	0	0	0	0	auxiliary
avail	0	0	0	0	0	0	0	0	0	0	avail
avalanche	0	0	0	1	0	1	0	1	1	0	lawine
avarice	1	0	1	0	0	1	0	0	0	0	gierichheid
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	wreker
avenue	0	0	0	0	0	0	0	0	0	0	avenue
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	trochsneed
averse	1	0	1	1	0	1	0	0	0	0	averse
aversion	1	0	1	1	0	1	0	0	0	0	ôfkear
avert	0	0	0	0	0	0	0	0	0	0	avert
aviary	0	0	0	0	0	0	0	0	0	0	aviary
aviation	0	0	0	0	0	0	0	0	0	0	loftfeart
aviator	0	0	0	0	0	0	0	0	0	0	aviator
avid	0	0	0	0	0	0	0	0	0	0	avid
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	mije
avoidance	0	0	0	1	0	1	0	0	0	0	mijen
avoiding	0	0	0	1	0	0	0	0	0	0	mije
await	0	1	0	0	0	0	0	0	0	0	wachtsje
awake	0	0	0	0	0	0	0	0	0	0	wekker
awaken	0	0	0	0	0	0	0	0	0	0	wekker wurde
award	0	1	0	0	1	0	1	0	1	1	priis
