English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Cebuano Word
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	igo
amputation	0	0	0	0	0	0	0	0	0	0	pagputol
amulet	0	0	0	0	0	0	0	0	0	0	anting-anting
amuse	0	0	0	0	1	0	1	0	0	0	kalingawan
amused	0	0	0	0	1	0	1	0	0	0	nalingaw
amusement	0	0	0	0	1	0	1	0	0	0	kalingawan
amusing	0	0	0	0	1	0	1	0	0	0	makalingaw
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesthesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestisya
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	susama
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	analohiya
analysis	0	0	0	0	0	0	0	0	0	0	pagtuki
analyst	0	1	0	0	0	0	1	0	0	1	analista
analytic	0	0	0	0	0	0	0	0	0	0	analitiko
analyze	0	0	0	0	0	0	0	0	0	0	analisa
analyzer	0	0	0	0	0	0	0	0	0	0	analisador
anarchism	1	0	0	1	0	1	0	0	0	0	anarkismo
anarchist	1	0	0	1	0	1	0	0	0	0	anarkista
anarchy	1	0	0	1	0	1	0	0	0	0	anarkiya
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	tunglo
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiko
anatomy	0	0	0	0	0	0	0	0	0	0	anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	katigulangan
ancestral	0	0	0	0	0	0	0	0	0	1	katigulangan
ancestry	0	0	0	0	0	0	0	0	0	0	kaliwat
anchor	0	0	0	0	0	0	1	0	0	0	angkla
anchorage	0	0	0	0	0	0	1	1	0	0	angkla
ancient	0	0	0	0	0	1	0	0	0	0	karaan
ancillary	0	0	0	0	0	0	0	0	0	0	ancillary
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	bag-o
angel	0	1	0	0	1	0	1	0	1	1	anghel
angelic	0	0	0	0	1	0	1	0	0	1	angheliko
anger	1	0	0	0	0	1	0	0	0	0	kasuko
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	anggulo
angling	0	1	0	0	0	1	0	0	0	0	pagpangisda
angry	1	0	1	0	0	1	0	0	0	0	nasuko
anguish	1	0	0	1	0	1	0	1	0	0	kaguol
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	walay tubig
animal	0	0	0	0	0	0	0	0	0	0	mananap
animate	0	0	0	0	0	0	1	0	0	0	buhion
animated	0	0	0	0	1	0	1	0	0	0	animated
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	kasuko
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	buolbuol
annals	0	0	0	0	0	0	0	0	0	0	mga talaan sa kasaysayan
annex	0	0	0	0	0	0	0	0	0	0	annex
annexation	0	0	0	0	0	0	0	0	0	0	annexation
annexe	0	0	0	0	0	0	0	0	0	0	annexe
annihilate	1	0	0	1	0	1	0	0	0	0	laglagon
annihilated	1	0	0	1	0	1	0	1	0	0	gipuo
annihilation	1	0	0	1	0	1	0	1	0	0	paglaglag
annotate	0	0	0	0	0	0	0	0	0	0	annotate
annotation	0	0	0	0	0	0	0	0	0	0	anotasyon
announce	0	0	0	0	0	0	0	0	0	0	ipahibalo
announcement	0	1	0	0	0	0	0	0	0	0	pahibalo
annoy	1	0	1	0	0	1	0	0	0	0	kalagot
annoyance	1	0	1	0	0	1	0	0	0	0	kalagot
annoying	1	0	0	0	0	1	0	0	0	0	makalagot
annuity	0	0	0	0	0	0	0	0	0	0	annuity
annul	0	0	0	0	0	1	0	0	0	0	annul
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	annulment
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	pagdihog
anomalous	0	0	0	0	0	0	0	0	0	0	anomaloso
anomaly	0	0	0	1	0	1	0	0	1	0	anomaliya
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	wala mailhi
answer	0	0	0	0	0	0	0	0	0	0	tubag
answerable	0	0	0	0	0	0	0	0	0	1	matubag
answering	0	0	0	0	0	0	0	0	0	0	pagtubag
ant	0	0	0	0	0	0	0	0	0	0	hulmigas
antagonism	1	0	0	0	0	1	0	0	0	0	antagonismo
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistiko
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antesedent
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	atubangan
anthem	0	0	0	0	0	0	0	0	0	0	awit
anthology	0	0	0	0	0	0	0	0	0	0	antolohiya
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropolohiya
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotic
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotics
antichrist	1	0	1	1	0	1	0	0	0	0	antikristo
anticipation	0	1	0	0	0	0	0	0	0	0	pagpaabut
anticipatory	0	1	0	0	0	0	0	0	0	0	nagpaabut
antidote	0	1	0	0	0	0	1	0	0	1	tambal
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	antipatiya
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	karaan
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	karaan
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	antisosyal
antithesis	1	0	0	0	0	1	0	0	0	0	antithesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	sungay
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	kabalaka
anxious	0	1	0	1	0	1	0	0	0	0	nabalaka
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	paspas
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartment
apathetic	0	0	0	0	0	1	0	1	0	0	walay pagtagad
apathy	0	0	0	0	0	1	0	1	0	0	kawalay pagtagad
ape	0	0	0	0	0	0	0	0	0	0	unggoy
aperture	0	0	0	0	0	0	0	0	0	0	aperture
apex	0	0	0	0	0	0	0	0	0	0	tumoy
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	matag usa
aplomb	0	0	0	0	0	0	1	0	0	0	masaligon
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptiko
apologetic	0	0	0	0	0	0	1	0	0	1	pasayloa
apologist	0	0	0	0	0	0	0	0	0	0	apologist
apologize	0	0	0	0	0	0	1	1	0	1	mangayo ug pasaylo
apology	0	0	0	0	0	0	1	0	0	0	pasaylo
apostasy	0	0	0	0	0	0	0	0	0	0	apostasya
apostate	0	0	0	0	0	0	0	0	0	0	apostata
apostle	0	0	0	0	0	0	1	0	0	1	apostol
apostolic	0	0	0	0	0	0	0	0	0	1	apostoliko
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	makalilisang
apparatus	0	0	0	0	0	0	0	0	0	0	kahimanan
apparel	0	0	0	0	0	0	0	0	0	0	sapot
apparently	0	0	0	0	0	0	0	0	0	0	daw
apparition	0	0	0	1	0	0	0	0	1	0	pagpakita
appeal	0	1	0	0	0	0	0	0	0	0	apela
appearance	0	0	0	0	0	0	0	0	0	0	panagway
appease	0	0	0	0	0	0	0	0	0	0	paghupay
appellant	0	0	0	0	0	0	0	0	0	0	apellan
append	0	0	0	0	0	0	0	0	0	0	idugang
appendage	0	0	0	0	0	0	0	0	0	0	apendise
appendicitis	0	0	0	1	0	1	0	1	0	0	apendisitis
appendix	0	0	0	0	0	0	0	0	0	0	apendise
appetite	0	0	0	0	0	0	0	0	0	0	gana sa pagkaon
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	palakpak
apple	0	0	0	0	0	0	0	0	0	0	mansanas
appliance	0	0	0	0	0	0	0	0	0	0	kasangkapan
appliances	0	0	0	0	0	0	0	0	0	0	appliances
applicability	0	0	0	0	0	0	0	0	0	0	magamit
applicable	0	0	0	0	0	0	0	0	0	0	magamit
applicant	0	1	0	0	0	0	0	0	0	0	aplikante
application	0	0	0	0	0	0	0	0	0	0	aplikasyon
apply	0	0	0	0	0	0	0	0	0	0	pag-apply
appoint	0	0	0	0	0	0	0	0	0	0	pagtudlo
appointment	0	0	0	0	0	0	0	0	0	0	appointment
appointments	0	0	0	0	0	0	0	0	0	0	mga appointment
apportion	0	0	0	0	0	0	0	0	0	0	pagbahinbahin
apportionment	0	0	0	0	0	0	0	0	0	0	pagbahinbahin
appraise	0	0	0	0	0	0	0	0	0	0	pagtimbang-timbang
appreciable	0	0	0	0	0	0	0	0	0	0	mapasalamaton
appreciation	0	0	0	0	1	0	1	0	0	1	apresasyon
apprehend	0	0	0	1	0	0	0	0	0	0	dakpon
apprehension	0	0	0	1	0	1	0	0	0	0	kahadlok
apprehensive	0	1	0	1	0	1	0	0	0	0	nahadlok
apprentice	0	0	0	0	0	0	0	0	0	1	aprentis
apprenticeship	0	0	0	0	0	0	0	0	0	0	pag-aprentis
approach	0	0	0	0	0	0	0	0	0	0	pagduol
approaching	0	1	0	0	0	0	0	0	0	0	nagkaduol
approbation	0	0	0	0	0	0	1	0	0	1	pagtugot
appropriation	0	0	0	0	0	1	0	0	0	0	paggahin
approval	0	0	0	0	0	0	1	0	0	0	pagtugot
approve	0	0	0	0	1	0	1	0	0	1	mouyon
approving	0	0	0	0	0	0	1	0	0	0	aprobahan
approximate	0	0	0	0	0	0	0	0	0	0	banabana
approximately	0	0	0	0	0	0	0	0	0	0	gibanabana
approximating	0	0	0	0	0	0	0	0	0	0	gibanabana
approximation	0	0	0	0	0	0	0	0	0	0	banabana
appurtenances	0	0	0	0	0	0	0	0	0	0	mga gamit
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	haom
aptitude	0	0	0	0	0	0	1	0	0	0	abilidad
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	tubig
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	tubigon
arable	0	0	0	0	0	0	0	0	0	0	matam-is
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrate
arbitration	0	1	0	0	0	0	0	0	0	0	arbitrasyon
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitrator
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arko
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arko
archaeological	0	0	0	0	0	0	0	0	0	0	arkeolohiko
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeologo
archaeology	0	1	0	0	0	0	1	0	0	0	arkeolohiya
archaic	0	0	0	0	0	1	0	0	0	0	karaan
archbishop	0	0	0	0	0	0	0	0	0	0	arsobispo
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	magpapana
archery	0	0	0	0	0	0	0	0	0	0	pana
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	kapupud-an
architect	0	0	0	0	0	0	0	0	0	0	arkitekto
architecture	0	0	0	0	0	0	0	0	0	1	arkitektura
archive	0	0	0	0	0	0	0	0	0	0	archive
arctic	0	0	0	0	0	0	0	0	0	0	arctic
ardent	0	1	0	0	1	0	1	0	0	0	madasigon
ardor	0	0	0	0	0	0	1	0	0	0	kadasig
arduous	0	0	0	0	0	1	0	0	0	0	lisud
area	0	0	0	0	0	0	0	0	0	0	lugar
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	makiglalis
argument	1	0	0	0	0	1	0	0	0	0	argumento
argumentation	1	0	0	0	0	0	0	0	0	0	argumentasyon
argumentative	0	0	0	0	0	1	0	0	0	0	makiglalis
arguments	1	0	0	0	0	0	0	0	0	0	mga argumento
arid	0	0	0	0	0	1	0	1	0	0	uga
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrasya
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrata
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratiko
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	arka
arm	0	0	0	0	0	0	0	0	0	0	bukton
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	hinagiban
armaments	0	0	0	1	0	1	0	0	0	0	mga hinagiban
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	armado
armor	0	0	0	1	0	0	1	0	0	1	hinagiban
armored	0	0	0	1	0	0	0	0	0	0	armored
armory	0	0	0	0	0	0	0	0	0	1	tipiganan sa armas
arms	0	0	0	0	0	0	0	0	0	0	mga bukton
army	0	0	0	0	0	0	0	0	0	0	kasundalohan
aroma	0	0	0	0	0	0	1	0	0	0	kahumot
arousal	0	0	0	0	0	0	0	0	0	0	pagpukaw
arouse	0	1	0	0	0	0	1	0	0	0	pukawon
arraignment	1	0	0	1	0	1	0	1	0	0	arraignment
arrange	0	0	0	0	0	0	0	0	0	0	paghikay
arranged	0	0	0	0	0	0	0	0	0	0	gihan-ay
arrangement	0	0	0	0	0	0	0	0	0	0	kahikayan
array	0	0	0	0	0	0	1	0	0	0	han-ay
arrears	0	0	0	0	0	1	0	0	0	0	atraso
arrest	0	0	0	0	0	1	0	0	0	0	pagdakop
arrival	0	1	0	0	0	0	0	0	0	0	pag-abot
arrive	0	1	0	0	0	0	0	0	0	0	moabot
arrogance	0	0	0	0	0	1	0	0	0	0	pagkamapahitas-on
arrogant	1	0	1	0	0	1	0	0	0	0	arogante
arrow	0	0	0	0	0	0	0	0	0	0	pana
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	pagsunog
art	0	1	0	0	1	0	1	1	1	0	arte
artery	0	0	0	0	0	0	0	0	0	0	ugat
artful	0	0	0	0	0	0	0	0	0	0	arte
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	artikulo
articles	0	0	0	0	0	0	0	0	0	0	mga artikulo
articulate	0	0	0	0	0	0	1	0	0	0	makasulti
articulation	0	0	0	0	0	0	1	0	0	0	artikulasyon
artifice	0	0	0	0	0	0	0	0	0	0	arte
artillery	0	0	0	1	0	1	0	0	0	0	artilerya
artisan	0	0	0	0	0	0	1	0	0	0	artesano
artist	0	0	0	0	0	0	0	0	0	0	artista
artiste	0	0	0	0	0	0	1	0	0	0	artista
artistic	0	0	0	0	0	0	1	0	0	0	artistic
artists	0	0	0	0	0	0	0	0	0	0	mga artista
ascend	0	0	0	0	0	0	0	0	0	0	mosaka
ascendancy	0	0	0	0	0	0	1	0	0	0	pagsaka
ascension	0	0	0	0	0	0	0	0	0	0	pagsaka sa langit
ascent	0	0	0	0	0	0	1	0	0	0	pagsaka
ascertain	0	0	0	0	0	0	0	0	0	0	pagtino
ascertained	0	0	0	0	0	0	0	0	0	0	gisiguro
ascetic	0	0	0	0	0	0	0	0	0	0	asetiko
ash	0	0	0	0	0	1	0	0	0	0	abo
ashamed	0	0	1	0	0	1	0	1	0	0	maulaw
ashes	0	0	0	0	0	1	0	1	0	0	abo
asleep	0	0	0	0	0	0	0	0	0	0	natulog
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	aspeto
aspects	0	0	0	0	0	0	0	0	0	0	mga aspeto
asphalt	0	0	0	0	0	0	0	0	0	0	aspalto
aspiration	0	1	0	0	1	0	1	0	1	1	pangandoy
aspire	0	1	0	0	1	0	1	0	0	0	magtinguha
aspiring	0	1	0	0	1	0	1	0	0	1	nangandoy
ass	0	0	0	0	0	1	0	0	0	0	asno
assail	1	0	0	1	0	1	0	0	1	0	pag-atake
assailant	1	0	0	1	0	1	0	1	0	0	tig-atake
assassin	1	0	0	1	0	1	0	1	0	0	mamumuno
assassinate	1	0	0	1	0	1	0	0	0	0	pagpatay
assassination	1	0	0	1	0	1	0	1	0	0	pagpatay
assault	1	0	0	1	0	1	0	0	0	0	pag-atake
assay	0	0	0	0	0	0	0	0	0	0	pagsulay
assemblage	0	0	0	0	0	0	0	0	0	0	panagtapok
assemble	0	0	0	0	0	0	0	0	0	0	magtipon
assembled	0	0	0	0	0	0	0	0	0	0	nagtigom
assembly	0	0	0	0	0	0	1	0	0	1	asembliya
assent	0	0	0	0	0	0	1	0	0	0	pagsugot
assert	0	0	0	0	0	0	0	0	0	0	ipahayag
asserting	0	0	0	0	0	0	1	0	0	1	nagpahayag
assertion	0	0	0	0	0	0	0	0	0	0	pagpahayag
assess	0	0	0	0	0	0	0	0	0	0	pagtimbang-timbang
assessment	0	0	0	0	0	0	0	0	1	1	pagtasa
assessor	0	0	0	0	0	0	0	0	0	1	tig-assess
assets	0	0	0	0	0	0	1	0	0	0	mga kabtangan
asshole	1	0	1	0	0	1	0	0	0	0	asshole
assign	0	0	0	0	0	0	0	0	0	0	assign
assignee	0	0	0	0	0	0	0	0	0	1	gitahasan
assignment	0	0	0	0	0	0	0	0	0	0	asaynment
assimilate	0	0	0	0	0	0	0	0	0	0	assimilate
assimilation	0	0	0	0	0	0	0	0	0	0	asimilasyon
assist	0	0	0	0	0	0	1	0	0	1	pagtabang
assistance	0	0	0	0	0	0	1	0	0	0	tabang
assistant	0	0	0	0	0	0	0	0	0	0	katabang
associate	0	0	0	0	0	0	1	0	0	1	kauban
association	0	0	0	0	0	0	0	0	0	1	asosasyon
assorted	0	0	0	0	0	0	0	0	0	0	lainlain
assortment	0	0	0	0	0	0	0	0	0	0	lainlain
assuage	0	0	0	0	0	0	1	0	0	0	paghupay
assumed	0	0	0	0	0	0	0	0	0	0	nagtuo
assuming	0	0	0	0	0	0	0	0	0	0	nag-assuming
assumption	0	0	0	0	0	0	0	0	0	0	pangagpas
assurance	0	0	0	0	0	0	1	0	0	1	kasigurohan
assure	0	0	0	0	0	0	0	0	0	1	pasalig
assured	0	0	0	0	0	0	1	0	0	1	gipasaligan
assuredly	0	0	0	0	0	0	0	0	0	1	sigurado
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	mga asteroid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismo
astonishingly	0	0	0	0	0	0	1	0	1	0	kahibulongan
astonishment	0	0	0	0	1	0	1	0	1	0	katingala
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	nahisalaag
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	astrologo
astrology	0	0	0	0	0	0	0	0	0	0	astrolohiya
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronomo
astronomy	0	0	0	0	0	0	0	0	0	0	astronomiya
astute	0	0	0	0	0	0	1	0	0	0	abtik
asunder	0	0	0	0	0	0	0	0	0	0	nagbulag
asylum	0	0	0	1	0	1	0	0	0	0	asylum
asymmetric	0	0	0	0	0	0	0	0	0	0	walay simetriko
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateyismo
atheistic	0	0	0	0	0	0	0	0	0	0	ateyista
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	atletiko
athleticism	0	0	0	0	0	0	0	0	0	0	athleticism
athletics	0	0	0	0	0	0	0	0	0	0	athletics
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmospera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmospera
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atomo
atomic	0	0	0	0	0	0	0	0	0	0	atomiko
atone	0	1	0	0	1	0	1	0	0	1	pag-ula
atonement	0	0	0	0	0	0	1	0	0	0	pagtabon sa sala
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	bangis
atrocity	1	0	1	1	0	1	0	1	0	0	kabangis
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	ilakip
attachment	0	0	0	0	0	0	1	0	0	0	kasuod
attack	1	0	0	1	0	1	0	0	0	0	pag-atake
attacking	1	0	1	1	0	1	0	1	1	0	pag-atake
attain	0	0	0	0	0	0	0	0	0	0	makab-ot
attainable	0	1	0	0	0	0	1	0	0	0	makab-ot
attainment	0	0	0	0	0	0	1	0	0	0	pagkab-ot
attempt	0	1	0	0	0	0	0	0	0	0	pagsulay
attendance	0	1	0	0	0	0	0	0	0	0	pagtambong
attendant	0	0	0	0	0	0	1	0	0	1	tig-alagad
attention	0	0	0	0	0	0	1	0	0	0	pagtagad
attentive	0	0	0	0	0	0	1	0	0	1	matinagdanon
attenuate	0	0	0	0	0	0	0	0	0	0	pagpahinay
attenuated	0	0	0	0	0	1	0	0	0	0	gipahinay
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	nagpamatuod
attestation	0	0	0	0	0	0	0	0	0	1	pamatuod
attic	0	0	0	0	0	0	0	0	0	0	attic
attire	0	0	0	0	0	0	0	0	0	0	sinina
attitude	0	0	0	0	0	0	0	0	0	0	kinaiya
attorney	1	0	0	1	0	0	1	0	0	1	abogado
attraction	0	0	0	0	0	0	1	0	0	0	atraksyon
attractiveness	0	0	0	0	0	0	1	0	0	0	pagkamadanihon
attributable	0	0	0	0	0	0	0	0	0	0	mahatag
attribute	0	0	0	0	0	0	0	0	0	0	hiyas
attribution	0	0	0	0	0	0	0	0	0	0	pag-ila
attrition	0	0	0	0	0	0	0	0	0	0	attrisyon
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	subasta
auctioneer	0	0	0	0	0	0	0	0	0	0	tigsubasta
audacious	0	0	0	0	0	0	0	0	0	0	maisugon
audacity	0	0	0	0	0	1	0	0	0	0	kaisog
audible	0	0	0	0	0	0	0	0	0	0	madungog
audience	0	1	0	0	0	0	0	0	0	0	mamiminaw
audit	0	0	0	0	0	0	0	0	0	0	pag-audit
audition	0	0	0	0	0	0	0	0	0	0	audition
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	awditoryum
auditory	0	0	0	0	0	0	0	0	0	0	pandungog
aught	0	0	0	0	0	0	0	0	0	0	unsa man
augment	0	0	0	0	0	0	1	0	0	0	pagdugang
augmentation	0	0	0	0	0	0	0	0	0	0	pagdugang
august	0	0	0	0	0	0	1	0	0	0	Agosto
aunt	0	0	0	0	0	0	1	0	0	1	iyaan
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	mga panabang
auspicious	0	1	0	0	1	0	1	0	0	0	mapalad
austere	0	0	0	1	0	1	0	1	0	0	estrikto
austerity	0	0	0	0	0	1	0	0	0	0	pagdaginot
authentic	0	0	0	0	1	0	1	0	0	1	tinuod
authenticate	0	0	0	0	0	0	0	0	0	1	panghimatuod
authentication	0	0	0	0	0	0	0	0	0	1	panghimatuod
authenticity	0	0	0	0	0	0	1	0	0	1	pagkatinuod
author	0	0	0	0	0	0	1	0	0	1	tagsulat
authoritative	0	0	0	0	0	0	1	0	0	1	may awtoridad
authority	0	0	0	0	0	0	1	0	0	1	awtoridad
authorization	0	0	0	0	0	0	1	0	0	1	pagtugot
authorize	0	0	0	0	0	0	0	0	0	1	pagtugot
authorized	0	0	0	0	0	0	1	0	0	0	awtorisado
authorship	0	0	0	0	0	0	0	0	0	0	pagka awtor
auto	0	0	0	0	0	0	0	0	0	0	awto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiography
autocratic	0	0	0	0	0	1	0	0	0	0	awtokratiko
autograph	0	0	0	0	0	0	0	0	0	0	autograph
automatic	0	0	0	0	0	0	0	0	0	1	awtomatiko
automobile	0	0	0	0	0	0	0	0	0	0	sakyanan
autonomy	0	0	0	0	0	0	0	0	0	0	awtonomiya
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
autumn	0	0	0	0	0	0	0	0	0	0	tingdagdag
auxiliary	0	0	0	0	0	0	0	0	0	0	auxiliary
avail	0	0	0	0	0	0	0	0	0	0	makapahimulos
avalanche	0	0	0	1	0	1	0	1	1	0	avalanche
avarice	1	0	1	0	0	1	0	0	0	0	kahakog
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	tigpanimalos
avenue	0	0	0	0	0	0	0	0	0	0	dalan
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	average
averse	1	0	1	1	0	1	0	0	0	0	naglikay
aversion	1	0	1	1	0	1	0	0	0	0	pag-ayad
avert	0	0	0	0	0	0	0	0	0	0	paglikay
aviary	0	0	0	0	0	0	0	0	0	0	aviary
aviation	0	0	0	0	0	0	0	0	0	0	abyon
aviator	0	0	0	0	0	0	0	0	0	0	abyon
avid	0	0	0	0	0	0	0	0	0	0	avid
avocado	0	0	0	0	0	0	0	0	0	0	abokado
avoid	0	0	0	1	0	1	0	0	0	0	likayan
avoidance	0	0	0	1	0	1	0	0	0	0	paglikay
avoiding	0	0	0	1	0	0	0	0	0	0	paglikay
