English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malayalam Word
allay	0	0	0	0	0	0	1	0	0	0	ഇളക്കുക
allegation	1	0	0	0	0	1	0	0	0	0	ആരോപണം
allege	0	0	0	0	0	1	0	0	0	0	ആരോപിക്കുന്നു
alleged	0	0	0	0	0	0	0	0	0	0	ആരോപിച്ചു
allegiance	0	0	0	0	0	0	1	0	0	1	വിധേയത്വം
allegorical	0	0	0	0	0	0	0	0	0	0	സാങ്കൽപ്പിക
allegory	0	0	0	0	0	0	0	0	0	0	ഉപമ
allegro	0	0	0	0	0	0	1	0	0	0	അല്ലെഗ്രോ
alleviate	0	0	0	0	0	0	1	0	0	0	ലഘൂകരിക്കുക
alleviation	0	0	0	0	0	0	1	0	0	0	ലഘൂകരണം
alley	0	0	0	0	0	0	0	0	0	0	ഇടവഴി
alliance	0	0	0	0	0	0	0	0	0	1	സഖ്യം
allied	0	0	0	0	0	0	1	0	0	1	സഖ്യകക്ഷി
alligator	0	0	0	0	0	0	0	0	0	0	ചീങ്കണ്ണി
allocate	0	0	0	0	0	0	0	0	0	0	നീക്കിവയ്ക്കുക
allocation	0	0	0	0	0	0	0	0	0	0	വിഹിതം
allot	0	0	0	0	0	0	0	0	0	0	അനുവദിക്കുക
allotment	0	0	0	0	0	0	0	0	0	0	വിഹിതം
allowable	0	0	0	0	0	0	1	0	0	0	അനുവദനീയം
allowance	0	0	0	0	0	0	0	0	0	0	അലവൻസ്
allowed	0	0	0	0	0	0	0	0	0	0	അനുവദിച്ചു
alloy	0	0	0	0	0	0	0	0	0	0	ലോഹക്കൂട്ട്
allure	0	1	0	0	1	0	1	0	1	0	വശീകരിക്കൽ
alluring	0	0	0	0	0	0	1	0	0	0	വശീകരിക്കുന്ന
allusion	0	0	0	0	0	0	0	0	0	0	സൂചന
alluvial	0	0	0	0	0	0	0	0	0	0	വഴുവഴുപ്പ്
ally	0	0	0	0	0	0	1	0	0	1	സഖ്യകക്ഷി
almanac	0	0	0	0	0	0	0	0	0	0	പഞ്ചഭൂതം
almighty	0	0	0	0	0	0	1	0	0	0	സർവ്വശക്തൻ
aloft	0	0	0	0	0	0	0	0	0	0	ഉയരത്തിൽ
aloha	0	1	0	0	1	0	1	0	0	0	അലോഹ
alongside	0	0	0	0	0	0	0	0	0	0	കൂടെ
aloof	0	0	0	0	0	1	0	0	0	0	അകന്ന
aloud	0	0	0	0	0	0	0	0	0	0	ഉച്ചത്തിൽ
alphabet	0	0	0	0	0	0	0	0	0	0	അക്ഷരമാല
alphabetical	0	0	0	0	0	0	0	0	0	0	അക്ഷരമാലാക്രമം
altar	0	0	0	0	0	0	0	0	0	0	അൾത്താര
alter	0	0	0	0	0	0	0	0	0	0	മാറ്റുക
alteration	0	0	0	0	0	0	0	0	0	0	മാറ്റം
altercation	1	0	0	0	0	1	0	0	0	0	വഴക്ക്
altered	0	0	0	0	0	0	0	0	0	0	മാറ്റി
alternate	0	0	0	0	0	0	0	0	0	0	ഏകാന്തരക്രമത്തിൽ
alternative	0	0	0	0	0	0	0	0	0	0	ബദൽ
altitude	0	0	0	0	0	0	0	0	0	0	ഉയരം
alto	0	0	0	0	0	0	0	0	0	0	alto
altogether	0	0	0	0	0	0	0	0	0	0	മൊത്തത്തിൽ
alumnus	0	0	0	0	0	0	0	0	0	0	പൂർവ്വ വിദ്യാർത്ഥി
alveolar	0	0	0	0	0	0	0	0	0	0	ആൽവിയോളാർ
amalgam	0	0	0	0	0	0	0	0	0	0	സംയോജനം
amalgamation	0	0	0	0	0	0	0	0	0	0	സംയോജനം
amass	0	0	0	0	0	0	0	0	0	0	ശേഖരിക്കുക
amateur	0	0	0	0	0	0	0	0	0	0	അമച്വർ
amaze	0	0	0	0	0	0	0	0	1	0	വിസ്മയിപ്പിക്കുക
amazement	0	0	0	0	0	0	0	0	0	0	വിസ്മയം
amazingly	0	0	0	0	1	0	1	0	1	0	അത്ഭുതകരമായി
ambassador	0	0	0	0	0	0	1	0	0	1	അംബാസഡർ
amber	0	0	0	0	0	0	0	0	0	0	ആമ്പൽ
ambient	0	0	0	0	0	0	0	0	0	0	പരിസരം
ambiguity	0	0	0	0	0	0	0	0	0	0	അവ്യക്തത
ambiguous	0	0	0	0	0	1	0	0	0	0	അവ്യക്തമായ
ambit	0	0	0	0	0	0	0	0	0	0	പരിധി
ambition	0	1	0	0	1	0	1	0	0	1	അഭിലാഷം
ambitious	0	0	0	0	0	0	0	0	0	0	അതിമോഹമുള്ള
ambulance	0	0	0	1	0	0	0	0	0	1	ആംബുലന്സ്
ambush	1	0	0	1	0	1	0	0	1	0	പതിയിരിപ്പ്
ameliorate	0	0	0	0	0	0	1	0	0	0	മെച്ചപ്പെടുത്തുക
amen	0	0	0	0	1	0	1	0	0	1	ആമേൻ
amenable	0	0	0	0	0	0	1	0	0	0	അനുകൂലമായ
amend	0	0	0	0	0	0	1	0	0	0	ഭേദഗതി ചെയ്യുക
amendment	0	0	0	0	0	0	0	0	0	0	ഭേദഗതി
amends	0	0	0	0	0	0	1	0	0	0	തിരുത്തുന്നു
amenity	0	0	0	0	0	0	1	0	0	0	സൗകര്യം
amethyst	0	0	0	0	0	0	0	0	0	0	വൈഡൂര്യം
amiable	0	0	0	0	0	0	1	0	0	0	സൗഹാർദ്ദപരമായ
amicable	0	0	0	0	1	0	1	0	0	0	സൗഹാർദ്ദപരമായ
amid	0	0	0	0	0	0	0	0	0	0	നടുവിൽ
amidst	0	0	0	0	0	0	0	0	0	0	നടുവിൽ
ammonia	0	0	1	0	0	0	0	0	0	0	അമോണിയ
ammunition	0	0	0	0	0	0	0	0	0	0	വെടിമരുന്ന്
amnesia	0	0	0	0	0	1	0	0	0	0	ഓർമ്മക്കുറവ്
amnesty	0	0	0	0	1	0	1	0	0	0	പൊതുമാപ്പ്
amorphous	0	0	0	0	0	0	0	0	0	0	രൂപരഹിതമായ
amortization	0	0	0	0	0	0	0	0	0	1	പണമടയ്ക്കൽ
amount	0	0	0	0	0	0	0	0	0	0	തുക
amour	0	1	0	0	1	0	1	0	0	1	കാമുകൻ
ampersand	0	0	0	0	0	0	0	0	0	0	ആംപേഴ്സൻഡ്
amphetamines	0	0	1	0	0	1	0	0	0	0	ആംഫെറ്റാമൈനുകൾ
amphibian	0	0	0	0	0	0	0	0	0	0	ഉഭയജീവി
amphibious	0	0	0	0	0	0	0	0	0	0	ഉഭയജീവികൾ
amphitheater	0	0	0	0	0	0	0	0	0	0	ആംഫി തിയേറ്റർ
amplification	0	0	0	0	0	0	0	0	0	0	ആംപ്ലിഫിക്കേഷൻ
amplify	0	0	0	0	0	0	0	0	0	0	വർദ്ധിപ്പിക്കുക
amplitude	0	0	0	0	0	0	0	0	0	0	വ്യാപ്തി
amply	0	0	0	0	0	0	0	0	0	0	വിപുലമായ
amputation	0	0	0	0	0	0	0	0	0	0	ഛേദിക്കൽ
amulet	0	0	0	0	0	0	0	0	0	0	അമ്യൂലറ്റ്
amuse	0	0	0	0	1	0	1	0	0	0	രസിപ്പിക്കുക
amused	0	0	0	0	1	0	1	0	0	0	രസിപ്പിച്ചു
amusement	0	0	0	0	1	0	1	0	0	0	അമ്യൂസ്മെന്റ്
amusing	0	0	0	0	1	0	1	0	0	0	രസകരം
ana	0	0	0	0	0	0	0	0	0	0	അന
anaconda	0	0	1	1	0	1	0	0	0	0	അനക്കോണ്ട
anaesthesia	0	0	0	0	0	0	0	0	0	0	അബോധാവസ്ഥ
anaesthetic	0	0	0	0	0	0	0	0	0	0	അനസ്തെറ്റിക്
anal	0	0	0	0	0	1	0	0	0	0	മലദ്വാരം
analgesic	0	0	0	0	0	0	0	0	0	0	വേദനസംഹാരിയായ
analogous	0	0	0	0	0	0	0	0	0	0	സാദൃശ്യമുള്ള
analogue	0	0	0	0	0	0	0	0	0	0	അനലോഗ്
analogy	0	0	0	0	0	0	0	0	0	0	സാദൃശ്യം
analysis	0	0	0	0	0	0	0	0	0	0	വിശകലനം
analyst	0	1	0	0	0	0	1	0	0	1	അനലിസ്റ്റ്
analytic	0	0	0	0	0	0	0	0	0	0	അനലിറ്റിക്
analyze	0	0	0	0	0	0	0	0	0	0	വിശകലനം ചെയ്യുക
analyzer	0	0	0	0	0	0	0	0	0	0	അനലൈസർ
anarchism	1	0	0	1	0	1	0	0	0	0	അരാജകത്വം
anarchist	1	0	0	1	0	1	0	0	0	0	അരാജകവാദി
anarchy	1	0	0	1	0	1	0	0	0	0	അരാജകത്വം
anastomosis	0	0	0	0	0	0	0	0	0	0	അനസ്തോമോസിസ്
anathema	1	0	1	1	0	1	0	1	0	0	അനാഥത്വം
anatomic	0	0	0	0	0	0	0	0	0	0	ശരീരഘടന
anatomy	0	0	0	0	0	0	0	0	0	0	ശരീരഘടന
ancestor	0	0	0	0	0	0	0	0	0	0	പൂർവ്വികൻ
ancestral	0	0	0	0	0	0	0	0	0	1	പൂർവ്വികർ
ancestry	0	0	0	0	0	0	0	0	0	0	വംശപരമ്പര
anchor	0	0	0	0	0	0	1	0	0	0	ആങ്കർ
anchorage	0	0	0	0	0	0	1	1	0	0	നങ്കൂരമിടുക
ancient	0	0	0	0	0	1	0	0	0	0	പുരാതനമായ
ancillary	0	0	0	0	0	0	0	0	0	0	അനുബന്ധ
androgen	0	0	0	0	0	0	0	0	0	0	ആൻഡ്രോജൻ
anemone	0	0	0	0	0	0	0	0	0	0	അനമൺ
anew	0	0	0	0	0	0	0	0	0	0	പുതുതായി
angel	0	1	0	0	1	0	1	0	1	1	മാലാഖ
angelic	0	0	0	0	1	0	1	0	0	1	മാലാഖ
anger	1	0	0	0	0	1	0	0	0	0	കോപം
angina	0	0	0	1	0	1	0	0	0	0	ആൻജീന
angiography	0	0	0	0	0	0	0	0	0	0	ആൻജിയോഗ്രാഫി
angle	0	0	0	0	0	0	0	0	0	0	കോൺ
angling	0	1	0	0	0	1	0	0	0	0	ചൂണ്ടയിടൽ
angry	1	0	1	0	0	1	0	0	0	0	ദേഷ്യം
anguish	1	0	0	1	0	1	0	1	0	0	വേദന
angular	0	0	0	0	0	0	0	0	0	0	കോണാകൃതിയിലുള്ള
anhydrous	0	0	0	0	0	0	0	0	0	0	ജലരഹിതമായ
animal	0	0	0	0	0	0	0	0	0	0	മൃഗം
animate	0	0	0	0	0	0	1	0	0	0	ആനിമേറ്റ് ചെയ്യുക
animated	0	0	0	0	1	0	1	0	0	0	ആനിമേറ്റഡ്
animation	0	0	0	0	0	0	0	0	0	0	ആനിമേഷൻ
animosity	1	0	1	1	0	1	0	1	0	0	ശത്രുത
animus	1	0	0	0	0	1	0	0	0	0	ജീവാത്മാവ്
ankle	0	0	0	0	0	0	0	0	0	0	കണങ്കാല്
annals	0	0	0	0	0	0	0	0	0	0	വാർഷികങ്ങൾ
annex	0	0	0	0	0	0	0	0	0	0	അനുബന്ധം
annexation	0	0	0	0	0	0	0	0	0	0	കൂട്ടിച്ചേർക്കൽ
annexe	0	0	0	0	0	0	0	0	0	0	അനുബന്ധം
annihilate	1	0	0	1	0	1	0	0	0	0	ഉന്മൂലനം ചെയ്യുക
annihilated	1	0	0	1	0	1	0	1	0	0	ഉന്മൂലനം ചെയ്തു
annihilation	1	0	0	1	0	1	0	1	0	0	ഉന്മൂലനം
annotate	0	0	0	0	0	0	0	0	0	0	വ്യാഖ്യാനിക്കുക
annotation	0	0	0	0	0	0	0	0	0	0	വ്യാഖ്യാനം
announce	0	0	0	0	0	0	0	0	0	0	പ്രഖ്യാപിക്കുക
announcement	0	1	0	0	0	0	0	0	0	0	പ്രഖ്യാപനം
annoy	1	0	1	0	0	1	0	0	0	0	ശല്യപ്പെടുത്തുക
annoyance	1	0	1	0	0	1	0	0	0	0	ശല്യം
annoying	1	0	0	0	0	1	0	0	0	0	ശല്യപ്പെടുത്തുന്ന
annuity	0	0	0	0	0	0	0	0	0	0	വാർഷികം
annul	0	0	0	0	0	1	0	0	0	0	അസാധുവാക്കുക
annular	0	0	0	0	0	0	0	0	0	0	വൃത്താകൃതിയിലുള്ള
annulment	0	0	0	0	0	1	0	1	0	0	അസാധുവാക്കൽ
annulus	0	0	0	0	0	0	0	0	0	0	വാർഷികം
anointing	0	0	0	0	0	0	0	0	0	0	അഭിഷേകം
anomalous	0	0	0	0	0	0	0	0	0	0	അസാധാരണമായ
anomaly	0	0	0	1	0	1	0	0	1	0	അപാകത
anon	0	0	0	0	0	0	0	0	0	0	അനോൺ
anonymous	0	0	0	0	0	1	0	0	0	0	അജ്ഞാതൻ
answer	0	0	0	0	0	0	0	0	0	0	ഉത്തരം
answerable	0	0	0	0	0	0	0	0	0	1	ഉത്തരം നൽകാവുന്ന
answering	0	0	0	0	0	0	0	0	0	0	ഉത്തരം നൽകുന്നു
ant	0	0	0	0	0	0	0	0	0	0	ഉറുമ്പ്
antagonism	1	0	0	0	0	1	0	0	0	0	വിരോധം
antagonist	1	0	0	0	0	1	0	0	0	0	എതിരാളി
antagonistic	1	0	1	0	0	1	0	0	0	0	വിരുദ്ധമായ
ante	0	0	0	0	0	0	0	0	0	0	മുൻ
antecedent	0	0	0	0	0	0	0	0	0	0	മുൻഗാമി
antelope	0	0	0	0	0	0	0	0	0	0	ഉറുമ്പ്
antenna	0	0	0	0	0	0	0	0	0	0	ആന്റിന
anterior	0	0	0	0	0	0	0	0	0	0	മുൻഭാഗം
anthem	0	0	0	0	0	0	0	0	0	0	ദേശീയഗാനം
anthology	0	0	0	0	0	0	0	0	0	0	സമാഹാരം
anthrax	0	0	1	1	0	1	0	1	0	0	ആന്ത്രാക്സ്
anthropology	0	0	0	0	0	0	0	0	0	0	നരവംശശാസ്ത്രം
antibiotic	0	0	0	0	0	0	0	0	0	0	ആന്റിബയോട്ടിക്
antibiotics	0	0	0	0	0	0	1	0	0	0	ആൻറിബയോട്ടിക്കുകൾ
antichrist	1	0	1	1	0	1	0	0	0	0	എതിർക്രിസ്തു
anticipation	0	1	0	0	0	0	0	0	0	0	പ്രതീക്ഷ
anticipatory	0	1	0	0	0	0	0	0	0	0	മുൻകൂർ
antidote	0	1	0	0	0	0	1	0	0	1	മറുമരുന്ന്
antifungal	0	0	0	0	0	0	1	0	0	1	ആന്റിഫംഗൽ
antimony	0	0	0	0	0	0	0	0	0	0	ആന്റിമണി
antipathy	1	0	1	0	0	1	0	0	0	0	വിരോധം
antiquarian	0	0	0	0	0	0	0	0	0	0	പുരാതന
antiquated	0	0	0	0	0	1	0	0	0	0	പഴകിയ
antique	0	0	0	0	0	0	1	0	0	0	പുരാതനമായ
antiquity	0	0	0	0	0	0	0	0	0	0	പുരാതനകാലം
antiseptic	0	0	0	0	0	0	1	0	0	1	ആന്റിസെപ്റ്റിക്
antisocial	1	0	1	1	0	1	0	1	0	0	സാമൂഹ്യവിരുദ്ധ
antithesis	1	0	0	0	0	1	0	0	0	0	വിരുദ്ധത
antithetical	0	0	0	0	0	0	0	0	0	0	വിരുദ്ധമായ
antiviral	0	0	0	0	0	0	0	0	0	0	ആൻറിവൈറൽ
antler	0	0	0	0	0	0	0	0	0	0	കൊമ്പ്
anvil	0	0	0	0	0	0	0	0	0	0	ആൻവിൽ
anxiety	1	1	0	1	0	1	0	1	0	0	ഉത്കണ്ഠ
anxious	0	1	0	1	0	1	0	0	0	0	ഉത്കണ്ഠാജനകമായ
aorta	0	0	0	0	0	0	0	0	0	0	അയോർട്ട
apace	0	0	0	0	0	0	0	0	0	0	വേഗതയുള്ള
apache	0	0	0	1	0	1	0	0	0	0	അപ്പാച്ചെ
apartment	0	0	0	0	0	0	0	0	0	0	അപ്പാർട്ട്മെന്റ്
apathetic	0	0	0	0	0	1	0	1	0	0	നിസ്സംഗത
apathy	0	0	0	0	0	1	0	1	0	0	നിസ്സംഗത
ape	0	0	0	0	0	0	0	0	0	0	കുരങ്ങൻ
aperture	0	0	0	0	0	0	0	0	0	0	അപ്പേർച്ചർ
apex	0	0	0	0	0	0	0	0	0	0	അഗ്രം
aphid	0	0	1	0	0	1	0	0	0	0	മുഞ്ഞ
apiece	0	0	0	0	0	0	0	0	0	0	ഒരു കഷ്ണം
aplomb	0	0	0	0	0	0	1	0	0	0	ദയനീയം
apocalyptic	0	0	0	0	0	0	0	0	0	0	അപ്പോക്കലിപ്റ്റിക്
apologetic	0	0	0	0	0	0	1	0	0	1	ക്ഷമാപണം
apologist	0	0	0	0	0	0	0	0	0	0	ക്ഷമാപണക്കാരൻ
apologize	0	0	0	0	0	0	1	1	0	1	ക്ഷമയാചിക്കുക
apology	0	0	0	0	0	0	1	0	0	0	ക്ഷമാപണം
apostasy	0	0	0	0	0	0	0	0	0	0	വിശ്വാസത്യാഗം
apostate	0	0	0	0	0	0	0	0	0	0	വിശ്വാസത്യാഗി
apostle	0	0	0	0	0	0	1	0	0	1	അപ്പോസ്തലൻ
apostolic	0	0	0	0	0	0	0	0	0	1	അപ്പസ്തോലിക
apostrophe	0	0	0	0	0	0	0	0	0	0	അപ്പോസ്‌ട്രോഫി
appalling	0	0	1	1	0	1	0	0	0	0	ഭയാനകമായ
apparatus	0	0	0	0	0	0	0	0	0	0	ഉപകരണം
apparel	0	0	0	0	0	0	0	0	0	0	വസ്ത്രം
apparently	0	0	0	0	0	0	0	0	0	0	പ്രത്യക്ഷമായും
apparition	0	0	0	1	0	0	0	0	1	0	പ്രത്യക്ഷത
appeal	0	1	0	0	0	0	0	0	0	0	അപ്പീൽ
appearance	0	0	0	0	0	0	0	0	0	0	രൂപം
appease	0	0	0	0	0	0	0	0	0	0	സമാധാനിപ്പിക്കുക
appellant	0	0	0	0	0	0	0	0	0	0	അപേക്ഷകൻ
append	0	0	0	0	0	0	0	0	0	0	കൂട്ടിച്ചേർക്കുക
appendage	0	0	0	0	0	0	0	0	0	0	അനുബന്ധം
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	അനുബന്ധം
appetite	0	0	0	0	0	0	0	0	0	0	വിശപ്പ്
appetizer	0	0	0	0	0	0	0	0	0	0	വിശപ്പ്
applause	0	0	0	0	1	0	1	0	1	1	കരഘോഷം
apple	0	0	0	0	0	0	0	0	0	0	ആപ്പിൾ
appliance	0	0	0	0	0	0	0	0	0	0	ഉപകരണം
appliances	0	0	0	0	0	0	0	0	0	0	വീട്ടുപകരണങ്ങൾ
applicability	0	0	0	0	0	0	0	0	0	0	പ്രയോഗക്ഷമത
applicable	0	0	0	0	0	0	0	0	0	0	ബാധകമാണ്
applicant	0	1	0	0	0	0	0	0	0	0	അപേക്ഷക
application	0	0	0	0	0	0	0	0	0	0	അപേക്ഷ
apply	0	0	0	0	0	0	0	0	0	0	പ്രയോഗിക്കുക
appoint	0	0	0	0	0	0	0	0	0	0	നിയമിക്കുക
appointment	0	0	0	0	0	0	0	0	0	0	നിയമനം
appointments	0	0	0	0	0	0	0	0	0	0	നിയമനങ്ങൾ
apportion	0	0	0	0	0	0	0	0	0	0	വിഹിതം
apportionment	0	0	0	0	0	0	0	0	0	0	വിഭജനം
appraise	0	0	0	0	0	0	0	0	0	0	വിലയിരുത്തുക
appreciable	0	0	0	0	0	0	0	0	0	0	പ്രശംസനീയമായ
appreciation	0	0	0	0	1	0	1	0	0	1	അഭിനന്ദനം
apprehend	0	0	0	1	0	0	0	0	0	0	പിടിക്കുക
apprehension	0	0	0	1	0	1	0	0	0	0	ഭയം
apprehensive	0	1	0	1	0	1	0	0	0	0	ശങ്കിക്കുന്നു
apprentice	0	0	0	0	0	0	0	0	0	1	അപ്രന്റീസ്
apprenticeship	0	0	0	0	0	0	0	0	0	0	അപ്രന്റീസ്ഷിപ്പ്
approach	0	0	0	0	0	0	0	0	0	0	സമീപനം
approaching	0	1	0	0	0	0	0	0	0	0	സമീപിക്കുന്നു
approbation	0	0	0	0	0	0	1	0	0	1	അംഗീകാരം
appropriation	0	0	0	0	0	1	0	0	0	0	വിനിയോഗം
approval	0	0	0	0	0	0	1	0	0	0	അംഗീകാരം
approve	0	0	0	0	1	0	1	0	0	1	അംഗീകരിക്കുക
approving	0	0	0	0	0	0	1	0	0	0	അംഗീകരിക്കുന്നു
approximate	0	0	0	0	0	0	0	0	0	0	ഏകദേശ
approximately	0	0	0	0	0	0	0	0	0	0	ഏകദേശം
approximating	0	0	0	0	0	0	0	0	0	0	ഏകദേശം
approximation	0	0	0	0	0	0	0	0	0	0	ഏകദേശ കണക്ക്
appurtenances	0	0	0	0	0	0	0	0	0	0	അനുബന്ധങ്ങൾ
apron	0	0	0	0	0	0	0	0	0	0	ആപ്രോൺ
apt	0	0	0	0	0	0	1	0	0	0	ഉചിതം
aptitude	0	0	0	0	0	0	1	0	0	0	അഭിരുചി
aqua	0	0	0	0	0	0	0	0	0	0	അക്വാ
aquamarine	0	0	0	0	0	0	0	0	0	0	അക്വാമറൈൻ
aquarium	0	0	0	0	0	0	0	0	0	0	അക്വേറിയം
aquatic	0	0	0	0	0	0	0	0	0	0	ജലജീവി
aqueduct	0	0	0	0	0	0	0	0	0	0	ജലസംഭരണി
aqueous	0	0	0	0	0	0	0	0	0	0	ജലീയമായ
arable	0	0	0	0	0	0	0	0	0	0	കൃഷിയോഗ്യമായ
arbiter	0	0	0	0	0	0	0	0	0	1	മദ്ധ്യസ്ഥൻ
arbitrate	0	0	0	0	0	0	0	0	0	0	മദ്ധ്യസ്ഥൻ
arbitration	0	1	0	0	0	0	0	0	0	0	മാദ്ധസ്ഥം
arbitrator	0	0	0	0	0	0	0	0	0	1	മദ്ധ്യസ്ഥൻ
arbor	0	0	0	0	0	0	0	0	0	0	അർബർ
arc	0	0	0	0	0	0	0	0	0	0	ആർക്ക്
arcade	0	0	0	0	0	0	0	0	0	0	ആർക്കേഡ്
arch	0	0	0	0	0	0	0	0	0	0	കമാനം
archaeological	0	0	0	0	0	0	0	0	0	0	പുരാവസ്തു
archaeologist	0	0	0	0	0	0	0	0	0	0	പുരാവസ്തു ഗവേഷകൻ
archaeology	0	1	0	0	0	0	1	0	0	0	പുരാവസ്തുശാസ്ത്രം
archaic	0	0	0	0	0	1	0	0	0	0	പുരാതനമായ
archbishop	0	0	0	0	0	0	0	0	0	0	ആർച്ച് ബിഷപ്പ്
arched	0	0	0	0	0	0	0	0	0	0	കമാനം
archer	0	0	0	0	0	0	0	0	0	0	വില്ലാളി
archery	0	0	0	0	0	0	0	0	0	0	അമ്പെയ്ത്ത്
archetype	0	0	0	0	0	0	0	0	0	0	ആദിരൂപം
archipelago	0	0	0	0	0	0	0	0	0	0	ദ്വീപസമൂഹം
architect	0	0	0	0	0	0	0	0	0	0	ആർക്കിടെക്റ്റ്
architecture	0	0	0	0	0	0	0	0	0	1	വാസ്തുവിദ്യ
archive	0	0	0	0	0	0	0	0	0	0	ആർക്കൈവ്
arctic	0	0	0	0	0	0	0	0	0	0	ആർട്ടിക്
ardent	0	1	0	0	1	0	1	0	0	0	തീക്ഷ്ണമായ
ardor	0	0	0	0	0	0	1	0	0	0	തീക്ഷ്ണത
arduous	0	0	0	0	0	1	0	0	0	0	കഠിനമായ
area	0	0	0	0	0	0	0	0	0	0	പ്രദേശം
arena	0	0	0	0	0	0	0	0	0	0	അരങ്ങ്
areola	0	0	0	0	0	0	0	0	0	0	ഏരിയോള
argent	0	0	0	0	0	0	0	0	0	0	അർജന്റ്
argue	1	0	0	0	0	1	0	0	0	0	വാദിക്കുക
argument	1	0	0	0	0	1	0	0	0	0	വാദം
argumentation	1	0	0	0	0	0	0	0	0	0	വാദം
argumentative	0	0	0	0	0	1	0	0	0	0	വാദപ്രതിവാദം
arguments	1	0	0	0	0	0	0	0	0	0	വാദങ്ങൾ
arid	0	0	0	0	0	1	0	1	0	0	വരണ്ട
aristocracy	0	0	0	0	0	0	1	0	0	0	പ്രഭുവർഗ്ഗം
aristocrat	0	0	0	0	0	0	0	0	0	0	പ്രഭു
aristocratic	0	0	0	0	0	0	1	0	0	0	കുലീനൻ
arithmetic	0	0	0	0	0	0	0	0	0	0	ഗണിതശാസ്ത്രം
ark	0	0	0	0	0	0	0	0	0	0	പെട്ടകം
arm	0	0	0	0	0	0	0	0	0	0	കൈക്ക്
armada	0	0	0	0	0	0	0	0	0	0	അർമാഡ
armament	1	0	0	1	0	0	0	0	0	0	ആയുധം
armaments	0	0	0	1	0	1	0	0	0	0	ആയുധങ്ങൾ
armature	0	0	0	0	0	0	0	0	0	0	അർമേച്ചർ
armed	1	0	0	1	0	1	1	0	0	0	സായുധരായ
armor	0	0	0	1	0	0	1	0	0	1	കവചം
armored	0	0	0	1	0	0	0	0	0	0	കവചിത
armory	0	0	0	0	0	0	0	0	0	1	ആയുധപ്പുര
arms	0	0	0	0	0	0	0	0	0	0	ആയുധങ്ങൾ
army	0	0	0	0	0	0	0	0	0	0	സൈന്യം
aroma	0	0	0	0	0	0	1	0	0	0	സൌരഭ്യവാസന
arousal	0	0	0	0	0	0	0	0	0	0	ഉത്തേജനം
arouse	0	1	0	0	0	0	1	0	0	0	ഉണർത്തുക
arraignment	1	0	0	1	0	1	0	1	0	0	നിയമനം
arrange	0	0	0	0	0	0	0	0	0	0	ക്രമീകരിക്കുക
arranged	0	0	0	0	0	0	0	0	0	0	ക്രമീകരിച്ചത്
arrangement	0	0	0	0	0	0	0	0	0	0	ക്രമീകരണം
array	0	0	0	0	0	0	1	0	0	0	അറേ
arrears	0	0	0	0	0	1	0	0	0	0	കുടിശ്ശിക
arrest	0	0	0	0	0	1	0	0	0	0	അറസ്റ്റ്
arrival	0	1	0	0	0	0	0	0	0	0	വരവ്
arrive	0	1	0	0	0	0	0	0	0	0	എത്തിച്ചേരുന്നു
arrogance	0	0	0	0	0	1	0	0	0	0	അഹങ്കാരം
arrogant	1	0	1	0	0	1	0	0	0	0	അഹങ്കാരി
arrow	0	0	0	0	0	0	0	0	0	0	അമ്പ്
arsenal	0	0	0	0	0	0	0	0	0	0	ആയുധപ്പുര
arsenic	0	0	1	1	0	1	0	1	0	0	ആഴ്സനിക്
arson	1	0	0	1	0	1	0	0	0	0	തീകൊളുത്തൽ
art	0	1	0	0	1	0	1	1	1	0	കല
artery	0	0	0	0	0	0	0	0	0	0	ധമനിയുടെ
artful	0	0	0	0	0	0	0	0	0	0	കലാപരമായ
arthropod	0	0	0	0	0	0	0	0	0	0	ആർത്രോപോഡ്
artichoke	0	0	0	0	0	0	0	0	0	0	ആർട്ടികോക്ക്
article	0	0	0	0	0	0	0	0	0	0	ലേഖനം
articles	0	0	0	0	0	0	0	0	0	0	ലേഖനങ്ങൾ
articulate	0	0	0	0	0	0	1	0	0	0	കൂട്ടിച്ചേര്ക്കുക
articulation	0	0	0	0	0	0	1	0	0	0	ഉച്ചാരണം
artifice	0	0	0	0	0	0	0	0	0	0	കൃത്രിമത്വം
artillery	0	0	0	1	0	1	0	0	0	0	പീരങ്കികൾ
artisan	0	0	0	0	0	0	1	0	0	0	കരകൗശലക്കാരൻ
artist	0	0	0	0	0	0	0	0	0	0	കലാകാരൻ
artiste	0	0	0	0	0	0	1	0	0	0	കലാകാരന്
artistic	0	0	0	0	0	0	1	0	0	0	കലാപരമായ
artists	0	0	0	0	0	0	0	0	0	0	കലാകാരന്മാർ
ascend	0	0	0	0	0	0	0	0	0	0	കയറുക
ascendancy	0	0	0	0	0	0	1	0	0	0	ആരോഹണം
ascension	0	0	0	0	0	0	0	0	0	0	ആരോഹണം
ascent	0	0	0	0	0	0	1	0	0	0	കയറ്റം
ascertain	0	0	0	0	0	0	0	0	0	0	ഉറപ്പാക്കുക
ascertained	0	0	0	0	0	0	0	0	0	0	ഉറപ്പിച്ചു
ascetic	0	0	0	0	0	0	0	0	0	0	സന്യാസി
ash	0	0	0	0	0	1	0	0	0	0	ചാരം
ashamed	0	0	1	0	0	1	0	1	0	0	ലജ്ജിച്ചു
