English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Belarusian Word
amnesty	0	0	0	0	1	0	1	0	0	0	амністыя
amorphous	0	0	0	0	0	0	0	0	0	0	аморфны
amortization	0	0	0	0	0	0	0	0	0	1	амартызацыя
amount	0	0	0	0	0	0	0	0	0	0	колькасць
amour	0	1	0	0	1	0	1	0	0	1	любоў
ampersand	0	0	0	0	0	0	0	0	0	0	амперсанд
amphetamines	0	0	1	0	0	1	0	0	0	0	амфетаміны
amphibian	0	0	0	0	0	0	0	0	0	0	амфібія
amphibious	0	0	0	0	0	0	0	0	0	0	амфібія
amphitheater	0	0	0	0	0	0	0	0	0	0	амфітэатр
amplification	0	0	0	0	0	0	0	0	0	0	узмацненне
amplify	0	0	0	0	0	0	0	0	0	0	узмацніць
amplitude	0	0	0	0	0	0	0	0	0	0	амплітуда
amply	0	0	0	0	0	0	0	0	0	0	багата
amputation	0	0	0	0	0	0	0	0	0	0	ампутацыя
amulet	0	0	0	0	0	0	0	0	0	0	кудмень
amuse	0	0	0	0	1	0	1	0	0	0	забаўляць
amused	0	0	0	0	1	0	1	0	0	0	пацешыўся
amusement	0	0	0	0	1	0	1	0	0	0	забаўка
amusing	0	0	0	0	1	0	1	0	0	0	пацешна
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестэзія
anaesthetic	0	0	0	0	0	0	0	0	0	0	анестэтык
anal	0	0	0	0	0	1	0	0	0	0	анальны
analgesic	0	0	0	0	0	0	0	0	0	0	абязбольвальнае
analogous	0	0	0	0	0	0	0	0	0	0	аналагічны
analogue	0	0	0	0	0	0	0	0	0	0	аналаг
analogy	0	0	0	0	0	0	0	0	0	0	аналогія
analysis	0	0	0	0	0	0	0	0	0	0	аналіз
analyst	0	1	0	0	0	0	1	0	0	1	аналітык
analytic	0	0	0	0	0	0	0	0	0	0	аналітычны
analyze	0	0	0	0	0	0	0	0	0	0	аналізаваць
analyzer	0	0	0	0	0	0	0	0	0	0	аналізатар
anarchism	1	0	0	1	0	1	0	0	0	0	анархізм
anarchist	1	0	0	1	0	1	0	0	0	0	анархіст
anarchy	1	0	0	1	0	1	0	0	0	0	анархія
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоз
anathema	1	0	1	1	0	1	0	1	0	0	анафеме
anatomic	0	0	0	0	0	0	0	0	0	0	анатамічны
anatomy	0	0	0	0	0	0	0	0	0	0	анатомія
ancestor	0	0	0	0	0	0	0	0	0	0	продак
ancestral	0	0	0	0	0	0	0	0	0	1	радавой
ancestry	0	0	0	0	0	0	0	0	0	0	радавод
anchor	0	0	0	0	0	0	1	0	0	0	якар
anchorage	0	0	0	0	0	0	1	1	0	0	мацаванне
ancient	0	0	0	0	0	1	0	0	0	0	старажытны
ancillary	0	0	0	0	0	0	0	0	0	0	дапаможны
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемона
anew	0	0	0	0	0	0	0	0	0	0	нанова
angel	0	1	0	0	1	0	1	0	1	1	анёл
angelic	0	0	0	0	1	0	1	0	0	1	анёльскі
anger	1	0	0	0	0	1	0	0	0	0	гнеў
angina	0	0	0	1	0	1	0	0	0	0	стэнакардыя
angiography	0	0	0	0	0	0	0	0	0	0	ангіяграфія
angle	0	0	0	0	0	0	0	0	0	0	кут
angling	0	1	0	0	0	1	0	0	0	0	рыбалка
angry	1	0	1	0	0	1	0	0	0	0	злы
anguish	1	0	0	1	0	1	0	1	0	0	туга
angular	0	0	0	0	0	0	0	0	0	0	кутняй
anhydrous	0	0	0	0	0	0	0	0	0	0	бязводны
animal	0	0	0	0	0	0	0	0	0	0	жывёла
animate	0	0	0	0	0	0	1	0	0	0	ажыўляць
animated	0	0	0	0	1	0	1	0	0	0	аніміраваныя
animation	0	0	0	0	0	0	0	0	0	0	анімацыя
animosity	1	0	1	1	0	1	0	1	0	0	варожасць
animus	1	0	0	0	0	1	0	0	0	0	анімус
ankle	0	0	0	0	0	0	0	0	0	0	лодыжкі
annals	0	0	0	0	0	0	0	0	0	0	летапісы
annex	0	0	0	0	0	0	0	0	0	0	дадатак
annexation	0	0	0	0	0	0	0	0	0	0	анэксія
annexe	0	0	0	0	0	0	0	0	0	0	прыбудова
annihilate	1	0	0	1	0	1	0	0	0	0	знішчыць
annihilated	1	0	0	1	0	1	0	1	0	0	знішчаны
annihilation	1	0	0	1	0	1	0	1	0	0	анігіляцыя
annotate	0	0	0	0	0	0	0	0	0	0	анатаваць
annotation	0	0	0	0	0	0	0	0	0	0	анатацыя
announce	0	0	0	0	0	0	0	0	0	0	абвясціць
announcement	0	1	0	0	0	0	0	0	0	0	аб'ява
annoy	1	0	1	0	0	1	0	0	0	0	раздражняць
annoyance	1	0	1	0	0	1	0	0	0	0	раздражненне
annoying	1	0	0	0	0	1	0	0	0	0	раздражняе
annuity	0	0	0	0	0	0	0	0	0	0	ануітэт
annul	0	0	0	0	0	1	0	0	0	0	ануляваць
annular	0	0	0	0	0	0	0	0	0	0	кальцавой
annulment	0	0	0	0	0	1	0	1	0	0	ануляванне
annulus	0	0	0	0	0	0	0	0	0	0	кальцавое прастору
anointing	0	0	0	0	0	0	0	0	0	0	памазанне
anomalous	0	0	0	0	0	0	0	0	0	0	анамальны
anomaly	0	0	0	1	0	1	0	0	1	0	анамалія
anon	0	0	0	0	0	0	0	0	0	0	ананімна
anonymous	0	0	0	0	0	1	0	0	0	0	ананімны
answer	0	0	0	0	0	0	0	0	0	0	адказаць
answerable	0	0	0	0	0	0	0	0	0	1	адказнасць
answering	0	0	0	0	0	0	0	0	0	0	адказваючы
ant	0	0	0	0	0	0	0	0	0	0	мурашка
antagonism	1	0	0	0	0	1	0	0	0	0	антаганізм
antagonist	1	0	0	0	0	1	0	0	0	0	антаганіст
antagonistic	1	0	1	0	0	1	0	0	0	0	антаганістычны
ante	0	0	0	0	0	0	0	0	0	0	антэ
antecedent	0	0	0	0	0	0	0	0	0	0	папярэднік
antelope	0	0	0	0	0	0	0	0	0	0	антылопа
antenna	0	0	0	0	0	0	0	0	0	0	антэна
anterior	0	0	0	0	0	0	0	0	0	0	пярэдні
anthem	0	0	0	0	0	0	0	0	0	0	гімн
anthology	0	0	0	0	0	0	0	0	0	0	анталогія
anthrax	0	0	1	1	0	1	0	1	0	0	сібірская язва
anthropology	0	0	0	0	0	0	0	0	0	0	антрапалогіі
antibiotic	0	0	0	0	0	0	0	0	0	0	антыбіётык
antibiotics	0	0	0	0	0	0	1	0	0	0	антыбіётыкі
antichrist	1	0	1	1	0	1	0	0	0	0	антыхрыст
anticipation	0	1	0	0	0	0	0	0	0	0	чаканне
anticipatory	0	1	0	0	0	0	0	0	0	0	апераджальны
antidote	0	1	0	0	0	0	1	0	0	1	проціяддзе
antifungal	0	0	0	0	0	0	1	0	0	1	супрацьгрыбковыя
antimony	0	0	0	0	0	0	0	0	0	0	сурма
antipathy	1	0	1	0	0	1	0	0	0	0	антыпатыя
antiquarian	0	0	0	0	0	0	0	0	0	0	антыквар
antiquated	0	0	0	0	0	1	0	0	0	0	састарэлы
antique	0	0	0	0	0	0	1	0	0	0	антычная
antiquity	0	0	0	0	0	0	0	0	0	0	антычнасць
antiseptic	0	0	0	0	0	0	1	0	0	1	антысептык
antisocial	1	0	1	1	0	1	0	1	0	0	асацыяльныя
antithesis	1	0	0	0	0	1	0	0	0	0	антытэза
antithetical	0	0	0	0	0	0	0	0	0	0	антытэтычны
antiviral	0	0	0	0	0	0	0	0	0	0	супрацьвірусны
antler	0	0	0	0	0	0	0	0	0	0	панты
anvil	0	0	0	0	0	0	0	0	0	0	кавадла
anxiety	1	1	0	1	0	1	0	1	0	0	неспакой
anxious	0	1	0	1	0	1	0	0	0	0	трывожны
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	хутка
apache	0	0	0	1	0	1	0	0	0	0	апач
apartment	0	0	0	0	0	0	0	0	0	0	кватэра
apathetic	0	0	0	0	0	1	0	1	0	0	апатычны
apathy	0	0	0	0	0	1	0	1	0	0	апатыя
ape	0	0	0	0	0	0	0	0	0	0	малпа
aperture	0	0	0	0	0	0	0	0	0	0	дыяфрагма
apex	0	0	0	0	0	0	0	0	0	0	вяршыня
aphid	0	0	1	0	0	1	0	0	0	0	тля
apiece	0	0	0	0	0	0	0	0	0	0	кавалак
aplomb	0	0	0	0	0	0	1	0	0	0	апломб
apocalyptic	0	0	0	0	0	0	0	0	0	0	апакаліптычны
apologetic	0	0	0	0	0	0	1	0	0	1	апалагетычны
apologist	0	0	0	0	0	0	0	0	0	0	апалагет
apologize	0	0	0	0	0	0	1	1	0	1	прасіць прабачэння
apology	0	0	0	0	0	0	1	0	0	0	прабачэнні
apostasy	0	0	0	0	0	0	0	0	0	0	вераадступніцтва
apostate	0	0	0	0	0	0	0	0	0	0	вераадступнік
apostle	0	0	0	0	0	0	1	0	0	1	апостал
apostolic	0	0	0	0	0	0	0	0	0	1	апостальскі
apostrophe	0	0	0	0	0	0	0	0	0	0	апостраф
appalling	0	0	1	1	0	1	0	0	0	0	жахлівы
apparatus	0	0	0	0	0	0	0	0	0	0	апарат
apparel	0	0	0	0	0	0	0	0	0	0	адзенне
apparently	0	0	0	0	0	0	0	0	0	0	мабыць
apparition	0	0	0	1	0	0	0	0	1	0	прывід
appeal	0	1	0	0	0	0	0	0	0	0	зварот
appearance	0	0	0	0	0	0	0	0	0	0	знешні выгляд
appease	0	0	0	0	0	0	0	0	0	0	супакоіць
appellant	0	0	0	0	0	0	0	0	0	0	апелянт
append	0	0	0	0	0	0	0	0	0	0	далучаць
appendage	0	0	0	0	0	0	0	0	0	0	прыдатак
appendicitis	0	0	0	1	0	1	0	1	0	0	апендыцыт
appendix	0	0	0	0	0	0	0	0	0	0	апендыкс
appetite	0	0	0	0	0	0	0	0	0	0	апетыт
appetizer	0	0	0	0	0	0	0	0	0	0	закуска
applause	0	0	0	0	1	0	1	0	1	1	апладысменты
apple	0	0	0	0	0	0	0	0	0	0	яблык
appliance	0	0	0	0	0	0	0	0	0	0	прыбор
appliances	0	0	0	0	0	0	0	0	0	0	прыборы
applicability	0	0	0	0	0	0	0	0	0	0	дастасавальнасць
applicable	0	0	0	0	0	0	0	0	0	0	прыдатныя
applicant	0	1	0	0	0	0	0	0	0	0	абітурыент
application	0	0	0	0	0	0	0	0	0	0	прымяненне
apply	0	0	0	0	0	0	0	0	0	0	ўжываць
appoint	0	0	0	0	0	0	0	0	0	0	прызначаць
appointment	0	0	0	0	0	0	0	0	0	0	прызначэнне
appointments	0	0	0	0	0	0	0	0	0	0	прызначэнняў
apportion	0	0	0	0	0	0	0	0	0	0	размеркаваць
apportionment	0	0	0	0	0	0	0	0	0	0	размеркаванне
appraise	0	0	0	0	0	0	0	0	0	0	ацэньваць
appreciable	0	0	0	0	0	0	0	0	0	0	прыкметны
appreciation	0	0	0	0	1	0	1	0	0	1	удзячнасць
apprehend	0	0	0	1	0	0	0	0	0	0	затрымаць
apprehension	0	0	0	1	0	1	0	0	0	0	асцярога
apprehensive	0	1	0	1	0	1	0	0	0	0	насцярожана
apprentice	0	0	0	0	0	0	0	0	0	1	вучань
apprenticeship	0	0	0	0	0	0	0	0	0	0	вучнёўства
approach	0	0	0	0	0	0	0	0	0	0	падыход
approaching	0	1	0	0	0	0	0	0	0	0	набліжаецца
approbation	0	0	0	0	0	0	1	0	0	1	апрабацыя
appropriation	0	0	0	0	0	1	0	0	0	0	прысваенне
approval	0	0	0	0	0	0	1	0	0	0	зацвярджэнне
approve	0	0	0	0	1	0	1	0	0	1	зацвердзіць
approving	0	0	0	0	0	0	1	0	0	0	ухваляючы
approximate	0	0	0	0	0	0	0	0	0	0	прыблізны
approximately	0	0	0	0	0	0	0	0	0	0	прыкладна
approximating	0	0	0	0	0	0	0	0	0	0	апраксімацыйны
approximation	0	0	0	0	0	0	0	0	0	0	набліжэнне
appurtenances	0	0	0	0	0	0	0	0	0	0	прыналежнасці
apron	0	0	0	0	0	0	0	0	0	0	фартух
apt	0	0	0	0	0	0	1	0	0	0	трапны
aptitude	0	0	0	0	0	0	1	0	0	0	здольнасць
aqua	0	0	0	0	0	0	0	0	0	0	аква
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарын
aquarium	0	0	0	0	0	0	0	0	0	0	акварыум
aquatic	0	0	0	0	0	0	0	0	0	0	водны
aqueduct	0	0	0	0	0	0	0	0	0	0	акведук
aqueous	0	0	0	0	0	0	0	0	0	0	водны
arable	0	0	0	0	0	0	0	0	0	0	ворныя
arbiter	0	0	0	0	0	0	0	0	0	1	арбітр
arbitrate	0	0	0	0	0	0	0	0	0	0	арбітраж
arbitration	0	1	0	0	0	0	0	0	0	0	арбітраж
arbitrator	0	0	0	0	0	0	0	0	0	1	арбітр
arbor	0	0	0	0	0	0	0	0	0	0	альтанка
arc	0	0	0	0	0	0	0	0	0	0	дуга
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	арх
archaeological	0	0	0	0	0	0	0	0	0	0	археалагічныя
archaeologist	0	0	0	0	0	0	0	0	0	0	археолаг
archaeology	0	1	0	0	0	0	1	0	0	0	археалогіі
archaic	0	0	0	0	0	1	0	0	0	0	архаічны
archbishop	0	0	0	0	0	0	0	0	0	0	арцыбіскуп
arched	0	0	0	0	0	0	0	0	0	0	арачныя
archer	0	0	0	0	0	0	0	0	0	0	лучнік
archery	0	0	0	0	0	0	0	0	0	0	стральба з лука
archetype	0	0	0	0	0	0	0	0	0	0	архетып
archipelago	0	0	0	0	0	0	0	0	0	0	архіпелаг
architect	0	0	0	0	0	0	0	0	0	0	архітэктар
architecture	0	0	0	0	0	0	0	0	0	1	архітэктуры
archive	0	0	0	0	0	0	0	0	0	0	архіў
arctic	0	0	0	0	0	0	0	0	0	0	арктычны
ardent	0	1	0	0	1	0	1	0	0	0	палкі
ardor	0	0	0	0	0	0	1	0	0	0	палкасць
arduous	0	0	0	0	0	1	0	0	0	0	цяжкі
area	0	0	0	0	0	0	0	0	0	0	вобласці
arena	0	0	0	0	0	0	0	0	0	0	арэна
areola	0	0	0	0	0	0	0	0	0	0	Ареола
argent	0	0	0	0	0	0	0	0	0	0	срэбны
argue	1	0	0	0	0	1	0	0	0	0	спрачацца
argument	1	0	0	0	0	1	0	0	0	0	аргумент
argumentation	1	0	0	0	0	0	0	0	0	0	аргументацыя
argumentative	0	0	0	0	0	1	0	0	0	0	аргументаваны
arguments	1	0	0	0	0	0	0	0	0	0	аргументы
arid	0	0	0	0	0	1	0	1	0	0	засушлівы
aristocracy	0	0	0	0	0	0	1	0	0	0	арыстакратыя
aristocrat	0	0	0	0	0	0	0	0	0	0	арыстакрат
aristocratic	0	0	0	0	0	0	1	0	0	0	арыстакратычны
arithmetic	0	0	0	0	0	0	0	0	0	0	арыфметыка
ark	0	0	0	0	0	0	0	0	0	0	каўчэг
arm	0	0	0	0	0	0	0	0	0	0	рука
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	ўзбраенне
armaments	0	0	0	1	0	1	0	0	0	0	ўзбраенне
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	узброены
armor	0	0	0	1	0	0	1	0	0	1	браня
armored	0	0	0	1	0	0	0	0	0	0	браніраваны
armory	0	0	0	0	0	0	0	0	0	1	зброевы склад
arms	0	0	0	0	0	0	0	0	0	0	зброі
army	0	0	0	0	0	0	0	0	0	0	войска
aroma	0	0	0	0	0	0	1	0	0	0	водар
arousal	0	0	0	0	0	0	0	0	0	0	ўзбуджэнне
arouse	0	1	0	0	0	0	1	0	0	0	абудзіць
arraignment	1	0	0	1	0	1	0	1	0	0	абвінавачанне
arrange	0	0	0	0	0	0	0	0	0	0	арганізаваць
arranged	0	0	0	0	0	0	0	0	0	0	арганізаваны
arrangement	0	0	0	0	0	0	0	0	0	0	размяшчэнне
array	0	0	0	0	0	0	1	0	0	0	масіў
arrears	0	0	0	0	0	1	0	0	0	0	запазычанасці
arrest	0	0	0	0	0	1	0	0	0	0	арышт
arrival	0	1	0	0	0	0	0	0	0	0	прыезд
arrive	0	1	0	0	0	0	0	0	0	0	прыбыць
arrogance	0	0	0	0	0	1	0	0	0	0	ганарыстасць
arrogant	1	0	1	0	0	1	0	0	0	0	пыхлівы
arrow	0	0	0	0	0	0	0	0	0	0	стрэлка
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	мыш'як
arson	1	0	0	1	0	1	0	0	0	0	падпал
art	0	1	0	0	1	0	1	1	1	0	арт
artery	0	0	0	0	0	0	0	0	0	0	артэрыя
artful	0	0	0	0	0	0	0	0	0	0	хітры
arthropod	0	0	0	0	0	0	0	0	0	0	членістаногія
artichoke	0	0	0	0	0	0	0	0	0	0	тапінамбур
article	0	0	0	0	0	0	0	0	0	0	артыкул
articles	0	0	0	0	0	0	0	0	0	0	артыкулы
articulate	0	0	0	0	0	0	1	0	0	0	артыкуляваць
articulation	0	0	0	0	0	0	1	0	0	0	артыкуляцыя
artifice	0	0	0	0	0	0	0	0	0	0	штучнасць
artillery	0	0	0	1	0	1	0	0	0	0	артылерыя
artisan	0	0	0	0	0	0	1	0	0	0	рамеснік
artist	0	0	0	0	0	0	0	0	0	0	мастак
artiste	0	0	0	0	0	0	1	0	0	0	артыстка
artistic	0	0	0	0	0	0	1	0	0	0	мастацкі
artists	0	0	0	0	0	0	0	0	0	0	артысты
ascend	0	0	0	0	0	0	0	0	0	0	узысці
ascendancy	0	0	0	0	0	0	1	0	0	0	панаванне
ascension	0	0	0	0	0	0	0	0	0	0	ушэсце
ascent	0	0	0	0	0	0	1	0	0	0	ўзыходжанне
ascertain	0	0	0	0	0	0	0	0	0	0	канстатаваць
ascertained	0	0	0	0	0	0	0	0	0	0	канстатаваны
ascetic	0	0	0	0	0	0	0	0	0	0	аскетычны
ash	0	0	0	0	0	1	0	0	0	0	попел
ashamed	0	0	1	0	0	1	0	1	0	0	сорамна
ashes	0	0	0	0	0	1	0	1	0	0	попел
asleep	0	0	0	0	0	0	0	0	0	0	спіць
asp	0	0	0	1	0	0	0	0	0	0	асп
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспекты
asphalt	0	0	0	0	0	0	0	0	0	0	асфальт
aspiration	0	1	0	0	1	0	1	0	1	1	імкненне
aspire	0	1	0	0	1	0	1	0	0	0	імкнуцца
aspiring	0	1	0	0	1	0	1	0	0	1	які імкнецца
ass	0	0	0	0	0	1	0	0	0	0	азадак
assail	1	0	0	1	0	1	0	0	1	0	нападаць
assailant	1	0	0	1	0	1	0	1	0	0	нападнік
assassin	1	0	0	1	0	1	0	1	0	0	забойца
assassinate	1	0	0	1	0	1	0	0	0	0	забіць
assassination	1	0	0	1	0	1	0	1	0	0	забойства
assault	1	0	0	1	0	1	0	0	0	0	штурм
assay	0	0	0	0	0	0	0	0	0	0	аналіз
assemblage	0	0	0	0	0	0	0	0	0	0	зборка
assemble	0	0	0	0	0	0	0	0	0	0	сабраць
assembled	0	0	0	0	0	0	0	0	0	0	сабраны
assembly	0	0	0	0	0	0	1	0	0	1	зборка
assent	0	0	0	0	0	0	1	0	0	0	згода
assert	0	0	0	0	0	0	0	0	0	0	сцвярджаць
asserting	0	0	0	0	0	0	1	0	0	1	сцвярджаючы
assertion	0	0	0	0	0	0	0	0	0	0	зацвярджэнне
assess	0	0	0	0	0	0	0	0	0	0	ацэньваць
assessment	0	0	0	0	0	0	0	0	1	1	ацэнка
assessor	0	0	0	0	0	0	0	0	0	1	засядацель
assets	0	0	0	0	0	0	1	0	0	0	актывы
asshole	1	0	1	0	0	1	0	0	0	0	мудак
assign	0	0	0	0	0	0	0	0	0	0	прызначаць
assignee	0	0	0	0	0	0	0	0	0	1	праванаступнік
assignment	0	0	0	0	0	0	0	0	0	0	прызначэнне
assimilate	0	0	0	0	0	0	0	0	0	0	асіміляваць
assimilation	0	0	0	0	0	0	0	0	0	0	асіміляцыя
assist	0	0	0	0	0	0	1	0	0	1	дапамагаць
assistance	0	0	0	0	0	0	1	0	0	0	дапамогу
assistant	0	0	0	0	0	0	0	0	0	0	памочнік
associate	0	0	0	0	0	0	1	0	0	1	паплечнік
association	0	0	0	0	0	0	0	0	0	1	асацыяцыі
assorted	0	0	0	0	0	0	0	0	0	0	асарці
assortment	0	0	0	0	0	0	0	0	0	0	асартымент
assuage	0	0	0	0	0	0	1	0	0	0	супакоіць
assumed	0	0	0	0	0	0	0	0	0	0	Мяркуецца
assuming	0	0	0	0	0	0	0	0	0	0	мяркуючы
assumption	0	0	0	0	0	0	0	0	0	0	здагадка
assurance	0	0	0	0	0	0	1	0	0	1	запэўніванне
assure	0	0	0	0	0	0	0	0	0	1	запэўніць
assured	0	0	0	0	0	0	1	0	0	1	запэўніў
assuredly	0	0	0	0	0	0	0	0	0	1	напэўна
asterisk	0	0	0	0	0	0	0	0	0	0	зорачка
asteroids	0	0	0	0	0	0	0	0	0	0	астэроіды
astigmatism	0	0	0	0	0	0	0	0	0	0	астыгматызм
astonishingly	0	0	0	0	0	0	1	0	1	0	ашаламляльна
astonishment	0	0	0	0	1	0	1	0	1	0	здзіўленне
astral	0	0	0	0	0	0	0	0	0	0	астральны
astray	0	0	0	1	0	1	0	0	0	0	заблудзіўся
astringent	0	0	0	0	0	1	0	0	0	0	звязальны
astrologer	0	1	0	0	0	0	1	0	0	0	астролаг
astrology	0	0	0	0	0	0	0	0	0	0	астралогія
astronaut	0	0	0	0	0	0	1	0	0	0	касманаўт
astronomer	0	1	0	0	0	0	1	0	0	0	астраном
astronomy	0	0	0	0	0	0	0	0	0	0	астраноміі
astute	0	0	0	0	0	0	1	0	0	0	праніклівы
asunder	0	0	0	0	0	0	0	0	0	0	раз'яднаць
asylum	0	0	0	1	0	1	0	0	0	0	прытулак
asymmetric	0	0	0	0	0	0	0	0	0	0	асіметрычны
asymmetry	0	0	1	0	0	0	0	0	0	0	асіметрыя
asymptotic	0	0	0	0	0	0	0	0	0	0	асімптатычны
atelier	0	0	0	0	0	0	0	0	0	0	атэлье
atheism	0	0	0	0	0	1	0	0	0	0	атэізм
atheistic	0	0	0	0	0	0	0	0	0	0	атэістычны
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атэрасклероз
athlete	0	0	0	0	0	0	1	0	0	0	спартсмен
athletic	0	0	0	0	0	0	1	0	0	0	спартыўны
athleticism	0	0	0	0	0	0	0	0	0	0	атлетызм
athletics	0	0	0	0	0	0	0	0	0	0	лёгкая атлетыка
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмасфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмасферны
atoll	0	0	0	0	0	0	0	0	0	0	атол
atom	0	0	0	0	0	0	1	0	0	0	атам
atomic	0	0	0	0	0	0	0	0	0	0	атамны
atone	0	1	0	0	1	0	1	0	0	1	загладзіць
atonement	0	0	0	0	0	0	1	0	0	0	адкупленне
atrium	0	0	0	0	0	0	0	0	0	0	атрыум
atrocious	1	0	1	0	0	1	0	0	0	0	зверскі
atrocity	1	0	1	1	0	1	0	1	0	0	зверства
atrophy	0	0	1	1	0	1	0	1	0	0	атрафія
attach	0	0	0	0	0	0	0	0	0	0	прымацаваць
attachment	0	0	0	0	0	0	1	0	0	0	прымацаванне
attack	1	0	0	1	0	1	0	0	0	0	атака
attacking	1	0	1	1	0	1	0	1	1	0	атакуючы
attain	0	0	0	0	0	0	0	0	0	0	дасягнуць
attainable	0	1	0	0	0	0	1	0	0	0	дасягальны
attainment	0	0	0	0	0	0	1	0	0	0	дасягненне
attempt	0	1	0	0	0	0	0	0	0	0	спроба
attendance	0	1	0	0	0	0	0	0	0	0	наведвальнасць
attendant	0	0	0	0	0	0	1	0	0	1	суправаджальнік
attention	0	0	0	0	0	0	1	0	0	0	ўвагу
attentive	0	0	0	0	0	0	1	0	0	1	уважлівы
attenuate	0	0	0	0	0	0	0	0	0	0	аслабляць
attenuated	0	0	0	0	0	1	0	0	0	0	аслаблены
attenuation	0	0	0	0	0	1	0	1	0	0	паслабленне
attest	0	0	0	0	0	0	1	0	0	1	засведчыць
attestation	0	0	0	0	0	0	0	0	0	1	атэстацыя
attic	0	0	0	0	0	0	0	0	0	0	гарышча
attire	0	0	0	0	0	0	0	0	0	0	адзенне
attitude	0	0	0	0	0	0	0	0	0	0	стаўленне
attorney	1	0	0	1	0	0	1	0	0	1	адвакат
attraction	0	0	0	0	0	0	1	0	0	0	атракцыён
attractiveness	0	0	0	0	0	0	1	0	0	0	прывабнасць
attributable	0	0	0	0	0	0	0	0	0	0	прыпісваецца
attribute	0	0	0	0	0	0	0	0	0	0	атрыбут
attribution	0	0	0	0	0	0	0	0	0	0	атрыбуцыя
attrition	0	0	0	0	0	0	0	0	0	0	знясіленне
auburn	0	0	0	0	0	0	0	0	0	0	карычневы
auction	0	1	0	0	0	0	0	0	0	0	аўкцыён
auctioneer	0	0	0	0	0	0	0	0	0	0	аўкцыяніст
audacious	0	0	0	0	0	0	0	0	0	0	дзёрзкі
audacity	0	0	0	0	0	1	0	0	0	0	дзёрзкасць
audible	0	0	0	0	0	0	0	0	0	0	чутны
audience	0	1	0	0	0	0	0	0	0	0	аўдыторыя
audit	0	0	0	0	0	0	0	0	0	0	аўдыт
audition	0	0	0	0	0	0	0	0	0	0	праслухоўванне
auditor	0	0	0	1	0	0	0	0	0	1	рэвізор
auditorium	0	0	0	0	0	0	0	0	0	0	глядзельная зала
auditory	0	0	0	0	0	0	0	0	0	0	слыхавы
aught	0	0	0	0	0	0	0	0	0	0	нічога
augment	0	0	0	0	0	0	1	0	0	0	павялічыць
augmentation	0	0	0	0	0	0	0	0	0	0	павелічэнне
august	0	0	0	0	0	0	1	0	0	0	жнівень
aunt	0	0	0	0	0	0	1	0	0	1	цётка
aura	0	0	0	0	0	0	1	0	0	0	аўра
aurora	0	0	0	0	0	0	0	0	0	0	палярнае ззянне
auspices	0	0	0	0	0	0	0	0	0	0	эгідай
auspicious	0	1	0	0	1	0	1	0	0	0	спрыяльны
austere	0	0	0	1	0	1	0	1	0	0	строгі
austerity	0	0	0	0	0	1	0	0	0	0	строгасць
authentic	0	0	0	0	1	0	1	0	0	1	аўтэнтычны
authenticate	0	0	0	0	0	0	0	0	0	1	аўтэнтыфікаваць
authentication	0	0	0	0	0	0	0	0	0	1	аўтэнтыфікацыя
authenticity	0	0	0	0	0	0	1	0	0	1	сапраўднасць
author	0	0	0	0	0	0	1	0	0	1	аўтар
authoritative	0	0	0	0	0	0	1	0	0	1	аўтарытэтны
authority	0	0	0	0	0	0	1	0	0	1	аўтарытэт
authorization	0	0	0	0	0	0	1	0	0	1	аўтарызацыя
authorize	0	0	0	0	0	0	0	0	0	1	аўтарызаваць
authorized	0	0	0	0	0	0	1	0	0	0	упаўнаважаны
authorship	0	0	0	0	0	0	0	0	0	0	аўтарства
auto	0	0	0	0	0	0	0	0	0	0	аўто
autobiography	0	0	0	0	0	0	0	0	0	0	аўтабіяграфія
autocratic	0	0	0	0	0	1	0	0	0	0	самадзяржаўны
autograph	0	0	0	0	0	0	0	0	0	0	аўтограф
automatic	0	0	0	0	0	0	0	0	0	1	аўтаматычны
automobile	0	0	0	0	0	0	0	0	0	0	аўтамабільны
autonomy	0	0	0	0	0	0	0	0	0	0	аўтаномія
autopsy	0	0	1	1	0	1	0	1	0	0	выкрыццё
