English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Greek Word
amazingly	0	0	0	0	1	0	1	0	1	0	καταπληκτικά
ambassador	0	0	0	0	0	0	1	0	0	1	πρεσβευτής
amber	0	0	0	0	0	0	0	0	0	0	κεχριμπάρι
ambient	0	0	0	0	0	0	0	0	0	0	περιβάλλων
ambiguity	0	0	0	0	0	0	0	0	0	0	ασάφεια
ambiguous	0	0	0	0	0	1	0	0	0	0	ασαφής
ambit	0	0	0	0	0	0	0	0	0	0	περίγραμμα
ambition	0	1	0	0	1	0	1	0	0	1	φιλοδοξία
ambitious	0	0	0	0	0	0	0	0	0	0	φιλόδοξος
ambulance	0	0	0	1	0	0	0	0	0	1	ασθενοφόρο
ambush	1	0	0	1	0	1	0	0	1	0	ενέδρα
ameliorate	0	0	0	0	0	0	1	0	0	0	βελτιώνω
amen	0	0	0	0	1	0	1	0	0	1	Αμήν
amenable	0	0	0	0	0	0	1	0	0	0	υπαγόμενος
amend	0	0	0	0	0	0	1	0	0	0	τροποποιώ
amendment	0	0	0	0	0	0	0	0	0	0	τροπολογία
amends	0	0	0	0	0	0	1	0	0	0	αποζημίωση
amenity	0	0	0	0	0	0	1	0	0	0	φιλοφροσύνη
amethyst	0	0	0	0	0	0	0	0	0	0	αμέθυστος
amiable	0	0	0	0	0	0	1	0	0	0	ευγενικός
amicable	0	0	0	0	1	0	1	0	0	0	φιλικός
amid	0	0	0	0	0	0	0	0	0	0	εν μέσω
amidst	0	0	0	0	0	0	0	0	0	0	εν μέσω
ammonia	0	0	1	0	0	0	0	0	0	0	αμμωνία
ammunition	0	0	0	0	0	0	0	0	0	0	πυρομαχικά
amnesia	0	0	0	0	0	1	0	0	0	0	αμνησία
amnesty	0	0	0	0	1	0	1	0	0	0	αμνηστία
amorphous	0	0	0	0	0	0	0	0	0	0	άμορφος
amortization	0	0	0	0	0	0	0	0	0	1	χρεολυσία
amount	0	0	0	0	0	0	0	0	0	0	ποσό
amour	0	1	0	0	1	0	1	0	0	1	ερωτοδουλιά
ampersand	0	0	0	0	0	0	0	0	0	0	σύμφωνο
amphetamines	0	0	1	0	0	1	0	0	0	0	αμφεταμίνες
amphibian	0	0	0	0	0	0	0	0	0	0	αμφίβιο
amphibious	0	0	0	0	0	0	0	0	0	0	αμφίβιος
amphitheater	0	0	0	0	0	0	0	0	0	0	αμφιθέατρο
amplification	0	0	0	0	0	0	0	0	0	0	ενίσχυση
amplify	0	0	0	0	0	0	0	0	0	0	ενίσχυση
amplitude	0	0	0	0	0	0	0	0	0	0	εύρος
amply	0	0	0	0	0	0	0	0	0	0	άφθονα
amputation	0	0	0	0	0	0	0	0	0	0	ακρωτηριασμός
amulet	0	0	0	0	0	0	0	0	0	0	φυλακτό
amuse	0	0	0	0	1	0	1	0	0	0	διασκεδάζω
amused	0	0	0	0	1	0	1	0	0	0	διασκέδασε
amusement	0	0	0	0	1	0	1	0	0	0	διασκέδαση
amusing	0	0	0	0	1	0	1	0	0	0	διασκεδαστικός
ana	0	0	0	0	0	0	0	0	0	0	ανα
anaconda	0	0	1	1	0	1	0	0	0	0	ανακόνδας
anaesthesia	0	0	0	0	0	0	0	0	0	0	αναισθησία
anaesthetic	0	0	0	0	0	0	0	0	0	0	αναισθητικό
anal	0	0	0	0	0	1	0	0	0	0	πρωκτικός
analgesic	0	0	0	0	0	0	0	0	0	0	αναλγητικό
analogous	0	0	0	0	0	0	0	0	0	0	ανάλογος
analogue	0	0	0	0	0	0	0	0	0	0	αναλογικό
analogy	0	0	0	0	0	0	0	0	0	0	αναλογία
analysis	0	0	0	0	0	0	0	0	0	0	ανάλυση
analyst	0	1	0	0	0	0	1	0	0	1	αναλυτής
analytic	0	0	0	0	0	0	0	0	0	0	αναλυτικός
analyze	0	0	0	0	0	0	0	0	0	0	αναλύει
analyzer	0	0	0	0	0	0	0	0	0	0	αναλυτής
anarchism	1	0	0	1	0	1	0	0	0	0	αναρχισμός
anarchist	1	0	0	1	0	1	0	0	0	0	αναρχικός
anarchy	1	0	0	1	0	1	0	0	0	0	αναρχία
anastomosis	0	0	0	0	0	0	0	0	0	0	αναστόμωση
anathema	1	0	1	1	0	1	0	1	0	0	ανάθεμα
anatomic	0	0	0	0	0	0	0	0	0	0	ανατομικός
anatomy	0	0	0	0	0	0	0	0	0	0	ανατομία
ancestor	0	0	0	0	0	0	0	0	0	0	πρόγονος
ancestral	0	0	0	0	0	0	0	0	0	1	προγονικός
ancestry	0	0	0	0	0	0	0	0	0	0	καταγωγή
anchor	0	0	0	0	0	0	1	0	0	0	άγκυρα
anchorage	0	0	0	0	0	0	1	1	0	0	αγκυροβόλιο
ancient	0	0	0	0	0	1	0	0	0	0	αρχαίος
ancillary	0	0	0	0	0	0	0	0	0	0	επικουρικός
androgen	0	0	0	0	0	0	0	0	0	0	ανδρογόνο
anemone	0	0	0	0	0	0	0	0	0	0	ανεμώνη
anew	0	0	0	0	0	0	0	0	0	0	ένα νέο
angel	0	1	0	0	1	0	1	0	1	1	άγγελος
angelic	0	0	0	0	1	0	1	0	0	1	αγγελικός
anger	1	0	0	0	0	1	0	0	0	0	θυμός
angina	0	0	0	1	0	1	0	0	0	0	κυνάγχη
angiography	0	0	0	0	0	0	0	0	0	0	αγγειογραφία
angle	0	0	0	0	0	0	0	0	0	0	γωνία
angling	0	1	0	0	0	1	0	0	0	0	αγκιστεία
angry	1	0	1	0	0	1	0	0	0	0	θυμωμένος
anguish	1	0	0	1	0	1	0	1	0	0	αγωνία
angular	0	0	0	0	0	0	0	0	0	0	γωνιώδης
anhydrous	0	0	0	0	0	0	0	0	0	0	άνυδρος
animal	0	0	0	0	0	0	0	0	0	0	ζώο
animate	0	0	0	0	0	0	1	0	0	0	έμψυχος
animated	0	0	0	0	1	0	1	0	0	0	κινούμενα
animation	0	0	0	0	0	0	0	0	0	0	κινουμένων σχεδίων
animosity	1	0	1	1	0	1	0	1	0	0	έχθρα
animus	1	0	0	0	0	1	0	0	0	0	σκοπός
ankle	0	0	0	0	0	0	0	0	0	0	αστράγαλος
annals	0	0	0	0	0	0	0	0	0	0	χρονικά
annex	0	0	0	0	0	0	0	0	0	0	παράρτημα
annexation	0	0	0	0	0	0	0	0	0	0	προσάρτηση
annexe	0	0	0	0	0	0	0	0	0	0	παράρτημα
annihilate	1	0	0	1	0	1	0	0	0	0	εκμηδενίζω
annihilated	1	0	0	1	0	1	0	1	0	0	εκμηδενίστηκε
annihilation	1	0	0	1	0	1	0	1	0	0	εκμηδένιση
annotate	0	0	0	0	0	0	0	0	0	0	σχολιάζω
annotation	0	0	0	0	0	0	0	0	0	0	σχόλιο
announce	0	0	0	0	0	0	0	0	0	0	ανακοινώνω
announcement	0	1	0	0	0	0	0	0	0	0	ανακοίνωση
annoy	1	0	1	0	0	1	0	0	0	0	ενοχλώ
annoyance	1	0	1	0	0	1	0	0	0	0	ενόχληση
annoying	1	0	0	0	0	1	0	0	0	0	ενοχλητικός
annuity	0	0	0	0	0	0	0	0	0	0	πρόσοδος
annul	0	0	0	0	0	1	0	0	0	0	ακυρώνω
annular	0	0	0	0	0	0	0	0	0	0	δακτυλιοειδής
annulment	0	0	0	0	0	1	0	1	0	0	ακύρωση
annulus	0	0	0	0	0	0	0	0	0	0	στεφάνη
anointing	0	0	0	0	0	0	0	0	0	0	χρίση
anomalous	0	0	0	0	0	0	0	0	0	0	ανώμαλος
anomaly	0	0	0	1	0	1	0	0	1	0	ανωμαλία
anon	0	0	0	0	0	0	0	0	0	0	εντός ολίγου
anonymous	0	0	0	0	0	1	0	0	0	0	Ανώνυμος
answer	0	0	0	0	0	0	0	0	0	0	απάντηση
answerable	0	0	0	0	0	0	0	0	0	1	υπόλογος
answering	0	0	0	0	0	0	0	0	0	0	απαντώντας
ant	0	0	0	0	0	0	0	0	0	0	μυρμήγκι
antagonism	1	0	0	0	0	1	0	0	0	0	ανταγωνισμός
antagonist	1	0	0	0	0	1	0	0	0	0	ανταγωνιστής
antagonistic	1	0	1	0	0	1	0	0	0	0	ανταγωνιστικός
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	προηγούμενος
antelope	0	0	0	0	0	0	0	0	0	0	αντιλόπη
antenna	0	0	0	0	0	0	0	0	0	0	κεραία
anterior	0	0	0	0	0	0	0	0	0	0	προηγούμενος
anthem	0	0	0	0	0	0	0	0	0	0	ύμνος
anthology	0	0	0	0	0	0	0	0	0	0	ανθολογία
anthrax	0	0	1	1	0	1	0	1	0	0	άνθρακας
anthropology	0	0	0	0	0	0	0	0	0	0	ανθρωπολογία
antibiotic	0	0	0	0	0	0	0	0	0	0	αντιβιοτικό
antibiotics	0	0	0	0	0	0	1	0	0	0	αντιβιοτικά
antichrist	1	0	1	1	0	1	0	0	0	0	αντίχριστος
anticipation	0	1	0	0	0	0	0	0	0	0	προσμονή
anticipatory	0	1	0	0	0	0	0	0	0	0	προνοητικός
antidote	0	1	0	0	0	0	1	0	0	1	αντίδοτο
antifungal	0	0	0	0	0	0	1	0	0	1	αντιμυκητιακό
antimony	0	0	0	0	0	0	0	0	0	0	αντιμόνιο
antipathy	1	0	1	0	0	1	0	0	0	0	αντιπάθεια
antiquarian	0	0	0	0	0	0	0	0	0	0	αρχαιολόγος
antiquated	0	0	0	0	0	1	0	0	0	0	απηρχαιωμένος
antique	0	0	0	0	0	0	1	0	0	0	αντίκα
antiquity	0	0	0	0	0	0	0	0	0	0	αρχαιότητα
antiseptic	0	0	0	0	0	0	1	0	0	1	αντισηπτικό
antisocial	1	0	1	1	0	1	0	1	0	0	αντικοινωνικός
antithesis	1	0	0	0	0	1	0	0	0	0	αντίθεση
antithetical	0	0	0	0	0	0	0	0	0	0	αντιθετικό
antiviral	0	0	0	0	0	0	0	0	0	0	αντιικό
antler	0	0	0	0	0	0	0	0	0	0	κέρας ελαφιού
anvil	0	0	0	0	0	0	0	0	0	0	αμόνι
anxiety	1	1	0	1	0	1	0	1	0	0	ανησυχία
anxious	0	1	0	1	0	1	0	0	0	0	ανήσυχος
aorta	0	0	0	0	0	0	0	0	0	0	αόρτη
apace	0	0	0	0	0	0	0	0	0	0	γρήγορα
apache	0	0	0	1	0	1	0	0	0	0	απάχης
apartment	0	0	0	0	0	0	0	0	0	0	διαμέρισμα
apathetic	0	0	0	0	0	1	0	1	0	0	απαθής
apathy	0	0	0	0	0	1	0	1	0	0	απάθεια
ape	0	0	0	0	0	0	0	0	0	0	πίθηκος
aperture	0	0	0	0	0	0	0	0	0	0	άνοιγμα
apex	0	0	0	0	0	0	0	0	0	0	κορυφή
aphid	0	0	1	0	0	1	0	0	0	0	ψείρα των φυτών
apiece	0	0	0	0	0	0	0	0	0	0	ένα κομμάτι
aplomb	0	0	0	0	0	0	1	0	0	0	ψυχραιμία
apocalyptic	0	0	0	0	0	0	0	0	0	0	αποκαλυπτικός
apologetic	0	0	0	0	0	0	1	0	0	1	απολογητικός
apologist	0	0	0	0	0	0	0	0	0	0	απολογητής
apologize	0	0	0	0	0	0	1	1	0	1	Απολογούμαι
apology	0	0	0	0	0	0	1	0	0	0	απολογία
apostasy	0	0	0	0	0	0	0	0	0	0	αποστασία
apostate	0	0	0	0	0	0	0	0	0	0	αποστάτης
apostle	0	0	0	0	0	0	1	0	0	1	απόστολος
apostolic	0	0	0	0	0	0	0	0	0	1	αποστολικός
apostrophe	0	0	0	0	0	0	0	0	0	0	απόστροφος
appalling	0	0	1	1	0	1	0	0	0	0	τρομακτικός
apparatus	0	0	0	0	0	0	0	0	0	0	συσκευή
apparel	0	0	0	0	0	0	0	0	0	0	ενδύματα
apparently	0	0	0	0	0	0	0	0	0	0	προφανώς
apparition	0	0	0	1	0	0	0	0	1	0	εμφάνιση
appeal	0	1	0	0	0	0	0	0	0	0	έφεση
appearance	0	0	0	0	0	0	0	0	0	0	εμφάνιση
appease	0	0	0	0	0	0	0	0	0	0	ξεθυμώνω
appellant	0	0	0	0	0	0	0	0	0	0	εφεσείων
append	0	0	0	0	0	0	0	0	0	0	προσαρτώ
appendage	0	0	0	0	0	0	0	0	0	0	προσάρτημα
appendicitis	0	0	0	1	0	1	0	1	0	0	σκωληκοειδίτιδα
appendix	0	0	0	0	0	0	0	0	0	0	παράρτημα
appetite	0	0	0	0	0	0	0	0	0	0	όρεξη
appetizer	0	0	0	0	0	0	0	0	0	0	ορεκτικό
applause	0	0	0	0	1	0	1	0	1	1	χειροκροτήματα
apple	0	0	0	0	0	0	0	0	0	0	μήλο
appliance	0	0	0	0	0	0	0	0	0	0	συσκευή
appliances	0	0	0	0	0	0	0	0	0	0	συσκευές
applicability	0	0	0	0	0	0	0	0	0	0	δυνατότητα εφαρμογής
applicable	0	0	0	0	0	0	0	0	0	0	εφαρμόσιμος
applicant	0	1	0	0	0	0	0	0	0	0	αιτών
application	0	0	0	0	0	0	0	0	0	0	εφαρμογή
apply	0	0	0	0	0	0	0	0	0	0	ισχύουν
appoint	0	0	0	0	0	0	0	0	0	0	διορίζω
appointment	0	0	0	0	0	0	0	0	0	0	ραντεβού
appointments	0	0	0	0	0	0	0	0	0	0	εφόδια
apportion	0	0	0	0	0	0	0	0	0	0	διανέμω αναλογώς
apportionment	0	0	0	0	0	0	0	0	0	0	καταμερισμός
appraise	0	0	0	0	0	0	0	0	0	0	εκτιμώ
appreciable	0	0	0	0	0	0	0	0	0	0	υπολογίσιμος
appreciation	0	0	0	0	1	0	1	0	0	1	εκτίμηση
apprehend	0	0	0	1	0	0	0	0	0	0	αντιλαμβάνομαι
apprehension	0	0	0	1	0	1	0	0	0	0	σύλληψη
apprehensive	0	1	0	1	0	1	0	0	0	0	φοβισμένος
apprentice	0	0	0	0	0	0	0	0	0	1	μαθητευόμενος
apprenticeship	0	0	0	0	0	0	0	0	0	0	μαθητεία
approach	0	0	0	0	0	0	0	0	0	0	πλησιάζω
approaching	0	1	0	0	0	0	0	0	0	0	πλησιάζοντας
approbation	0	0	0	0	0	0	1	0	0	1	επιδοκιμασία
appropriation	0	0	0	0	0	1	0	0	0	0	οικειοποίηση
approval	0	0	0	0	0	0	1	0	0	0	έγκριση
approve	0	0	0	0	1	0	1	0	0	1	εγκρίνω
approving	0	0	0	0	0	0	1	0	0	0	εγκρίνοντας
approximate	0	0	0	0	0	0	0	0	0	0	κατά προσέγγιση
approximately	0	0	0	0	0	0	0	0	0	0	κατά προσέγγιση
approximating	0	0	0	0	0	0	0	0	0	0	προσεγγίζοντας
approximation	0	0	0	0	0	0	0	0	0	0	προσέγγιση
appurtenances	0	0	0	0	0	0	0	0	0	0	εξαρτήματα
apron	0	0	0	0	0	0	0	0	0	0	ποδιά
apt	0	0	0	0	0	0	1	0	0	0	κατάλληλος
aptitude	0	0	0	0	0	0	1	0	0	0	ικανότητα
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	ακουαμαρίνης
aquarium	0	0	0	0	0	0	0	0	0	0	ενυδρείο
aquatic	0	0	0	0	0	0	0	0	0	0	υδάτινος
aqueduct	0	0	0	0	0	0	0	0	0	0	υδραγωγείο
aqueous	0	0	0	0	0	0	0	0	0	0	υδαρής
arable	0	0	0	0	0	0	0	0	0	0	αρόσιμος
arbiter	0	0	0	0	0	0	0	0	0	1	διαιτητής
arbitrate	0	0	0	0	0	0	0	0	0	0	κρίνω ως διαιτητής
arbitration	0	1	0	0	0	0	0	0	0	0	διαιτησία
arbitrator	0	0	0	0	0	0	0	0	0	1	διαιτητής
arbor	0	0	0	0	0	0	0	0	0	0	κληματαριά
arc	0	0	0	0	0	0	0	0	0	0	τόξο
arcade	0	0	0	0	0	0	0	0	0	0	στοά
arch	0	0	0	0	0	0	0	0	0	0	αψίδα
archaeological	0	0	0	0	0	0	0	0	0	0	αρχαιολογικός
archaeologist	0	0	0	0	0	0	0	0	0	0	αρχαιολόγος
archaeology	0	1	0	0	0	0	1	0	0	0	αρχαιολογία
archaic	0	0	0	0	0	1	0	0	0	0	αρχαϊκός
archbishop	0	0	0	0	0	0	0	0	0	0	αρχιεπίσκοπος
arched	0	0	0	0	0	0	0	0	0	0	τοξωτό
archer	0	0	0	0	0	0	0	0	0	0	τοξότης
archery	0	0	0	0	0	0	0	0	0	0	τοξοβολία
archetype	0	0	0	0	0	0	0	0	0	0	αρχέτυπο
archipelago	0	0	0	0	0	0	0	0	0	0	αρχιπέλαγος
architect	0	0	0	0	0	0	0	0	0	0	αρχιτέκτονας
architecture	0	0	0	0	0	0	0	0	0	1	αρχιτεκτονική
archive	0	0	0	0	0	0	0	0	0	0	αρχείο
arctic	0	0	0	0	0	0	0	0	0	0	αρκτικός
ardent	0	1	0	0	1	0	1	0	0	0	διακαής
ardor	0	0	0	0	0	0	1	0	0	0	ζέση
arduous	0	0	0	0	0	1	0	0	0	0	επίπονος
area	0	0	0	0	0	0	0	0	0	0	περιοχή
arena	0	0	0	0	0	0	0	0	0	0	αρένα
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	αργεντής
argue	1	0	0	0	0	1	0	0	0	0	λογομαχώ
argument	1	0	0	0	0	1	0	0	0	0	διαφωνία
argumentation	1	0	0	0	0	0	0	0	0	0	συζήτηση
argumentative	0	0	0	0	0	1	0	0	0	0	διαλεκτικός
arguments	1	0	0	0	0	0	0	0	0	0	επιχειρήματα
arid	0	0	0	0	0	1	0	1	0	0	ξερός
aristocracy	0	0	0	0	0	0	1	0	0	0	αριστοκρατία
aristocrat	0	0	0	0	0	0	0	0	0	0	αριστοκράτης
aristocratic	0	0	0	0	0	0	1	0	0	0	αριστοκρατικός
arithmetic	0	0	0	0	0	0	0	0	0	0	αριθμητική
ark	0	0	0	0	0	0	0	0	0	0	κιβωτός
arm	0	0	0	0	0	0	0	0	0	0	μπράτσο
armada	0	0	0	0	0	0	0	0	0	0	αρμάδα
armament	1	0	0	1	0	0	0	0	0	0	εξοπλισμός
armaments	0	0	0	1	0	1	0	0	0	0	εξοπλισμοί
armature	0	0	0	0	0	0	0	0	0	0	οπλισμός
armed	1	0	0	1	0	1	1	0	0	0	ένοπλος
armor	0	0	0	1	0	0	1	0	0	1	πανοπλία
armored	0	0	0	1	0	0	0	0	0	0	θωρακισμένος
armory	0	0	0	0	0	0	0	0	0	1	οπλοστάσιο
arms	0	0	0	0	0	0	0	0	0	0	όπλα
army	0	0	0	0	0	0	0	0	0	0	στρατός
aroma	0	0	0	0	0	0	1	0	0	0	άρωμα
arousal	0	0	0	0	0	0	0	0	0	0	εξέγερση
arouse	0	1	0	0	0	0	1	0	0	0	εξεγείρω
arraignment	1	0	0	1	0	1	0	1	0	0	κλήση
arrange	0	0	0	0	0	0	0	0	0	0	κανονίζω
arranged	0	0	0	0	0	0	0	0	0	0	διατεταγμένα
arrangement	0	0	0	0	0	0	0	0	0	0	συμφωνία
array	0	0	0	0	0	0	1	0	0	0	πίνακας
arrears	0	0	0	0	0	1	0	0	0	0	καθυστερούμενα
arrest	0	0	0	0	0	1	0	0	0	0	σύλληψη
arrival	0	1	0	0	0	0	0	0	0	0	άφιξη
arrive	0	1	0	0	0	0	0	0	0	0	φθάνω
arrogance	0	0	0	0	0	1	0	0	0	0	αλαζονεία
arrogant	1	0	1	0	0	1	0	0	0	0	αλαζονικός
arrow	0	0	0	0	0	0	0	0	0	0	βέλος
arsenal	0	0	0	0	0	0	0	0	0	0	οπλοστάσιο
arsenic	0	0	1	1	0	1	0	1	0	0	αρσενικό
arson	1	0	0	1	0	1	0	0	0	0	εμπρησμός
art	0	1	0	0	1	0	1	1	1	0	τέχνη
artery	0	0	0	0	0	0	0	0	0	0	αρτηρία
artful	0	0	0	0	0	0	0	0	0	0	πανούργος
arthropod	0	0	0	0	0	0	0	0	0	0	αρθρόποδα
artichoke	0	0	0	0	0	0	0	0	0	0	αγκινάρα
article	0	0	0	0	0	0	0	0	0	0	άρθρο
articles	0	0	0	0	0	0	0	0	0	0	άρθρα
articulate	0	0	0	0	0	0	1	0	0	0	διατυπώσει
articulation	0	0	0	0	0	0	1	0	0	0	άρθρωσις
artifice	0	0	0	0	0	0	0	0	0	0	τέχνασμα
artillery	0	0	0	1	0	1	0	0	0	0	πυροβολικό
artisan	0	0	0	0	0	0	1	0	0	0	τεχνίτης
artist	0	0	0	0	0	0	0	0	0	0	καλλιτέχνης
artiste	0	0	0	0	0	0	1	0	0	0	ηθοποιός
artistic	0	0	0	0	0	0	1	0	0	0	καλλιτεχνικός
artists	0	0	0	0	0	0	0	0	0	0	καλλιτέχνες
ascend	0	0	0	0	0	0	0	0	0	0	αναβαίνω
ascendancy	0	0	0	0	0	0	1	0	0	0	υπεροχή
ascension	0	0	0	0	0	0	0	0	0	0	ανάληψη
ascent	0	0	0	0	0	0	1	0	0	0	ανάβαση
ascertain	0	0	0	0	0	0	0	0	0	0	διαπιστώνω
ascertained	0	0	0	0	0	0	0	0	0	0	διαπιστώθηκε
ascetic	0	0	0	0	0	0	0	0	0	0	ασκητής
ash	0	0	0	0	0	1	0	0	0	0	φλαμουριά
ashamed	0	0	1	0	0	1	0	1	0	0	ντροπιασμένος
ashes	0	0	0	0	0	1	0	1	0	0	τέφρα
asleep	0	0	0	0	0	0	0	0	0	0	κοιμισμένος
asp	0	0	0	1	0	0	0	0	0	0	ασπίδα
aspartame	0	0	0	0	0	0	0	0	0	0	ασπαρτάμη
aspect	0	0	0	0	0	0	0	0	0	0	άποψη
aspects	0	0	0	0	0	0	0	0	0	0	πτυχές
asphalt	0	0	0	0	0	0	0	0	0	0	ασφάλτος
aspiration	0	1	0	0	1	0	1	0	1	1	φιλοδοξία
aspire	0	1	0	0	1	0	1	0	0	0	φιλοδοξώ
aspiring	0	1	0	0	1	0	1	0	0	1	φιλοδοξώντας
ass	0	0	0	0	0	1	0	0	0	0	γάιδαρος
assail	1	0	0	1	0	1	0	0	1	0	προσβάλλω
assailant	1	0	0	1	0	1	0	1	0	0	επιτιθεμένος
assassin	1	0	0	1	0	1	0	1	0	0	δολοφόνος
assassinate	1	0	0	1	0	1	0	0	0	0	δολοφονώ
assassination	1	0	0	1	0	1	0	1	0	0	δολοφονία
assault	1	0	0	1	0	1	0	0	0	0	προσβολή
assay	0	0	0	0	0	0	0	0	0	0	χημική δοκιμή
assemblage	0	0	0	0	0	0	0	0	0	0	συνάθροιση
assemble	0	0	0	0	0	0	0	0	0	0	συγκεντρώνουν
assembled	0	0	0	0	0	0	0	0	0	0	συναρμολογημένο
assembly	0	0	0	0	0	0	1	0	0	1	συνέλευση
assent	0	0	0	0	0	0	1	0	0	0	συγκατάθεση
assert	0	0	0	0	0	0	0	0	0	0	διεκδικώ
asserting	0	0	0	0	0	0	1	0	0	1	ισχυριζόμενος
assertion	0	0	0	0	0	0	0	0	0	0	ισχυρισμός
assess	0	0	0	0	0	0	0	0	0	0	εκτιμώ
assessment	0	0	0	0	0	0	0	0	1	1	εκτίμηση
assessor	0	0	0	0	0	0	0	0	0	1	εκτιμητής
assets	0	0	0	0	0	0	1	0	0	0	περιουσιακά στοιχεία
asshole	1	0	1	0	0	1	0	0	0	0	κώλος
assign	0	0	0	0	0	0	0	0	0	0	αναθέτω
assignee	0	0	0	0	0	0	0	0	0	1	εντολοδόχος
assignment	0	0	0	0	0	0	0	0	0	0	ΑΝΑΘΕΣΗ ΕΡΓΑΣΙΑΣ
assimilate	0	0	0	0	0	0	0	0	0	0	αφομοιώνω
assimilation	0	0	0	0	0	0	0	0	0	0	αφομοίωση
assist	0	0	0	0	0	0	1	0	0	1	βοηθώ
assistance	0	0	0	0	0	0	1	0	0	0	βοήθεια
assistant	0	0	0	0	0	0	0	0	0	0	βοηθός
associate	0	0	0	0	0	0	1	0	0	1	σύντροφος
association	0	0	0	0	0	0	0	0	0	1	σχέση
assorted	0	0	0	0	0	0	0	0	0	0	διάφορων ειδών
assortment	0	0	0	0	0	0	0	0	0	0	συλλογή
assuage	0	0	0	0	0	0	1	0	0	0	καταπραΰνω
assumed	0	0	0	0	0	0	0	0	0	0	υποτίθεται
assuming	0	0	0	0	0	0	0	0	0	0	υποθέτοντας
assumption	0	0	0	0	0	0	0	0	0	0	υπόθεση
assurance	0	0	0	0	0	0	1	0	0	1	ασφάλεια
assure	0	0	0	0	0	0	0	0	0	1	επιβεβαιώνω
assured	0	0	0	0	0	0	1	0	0	1	βέβαιος
assuredly	0	0	0	0	0	0	0	0	0	1	βεβαίως
asterisk	0	0	0	0	0	0	0	0	0	0	αστερίσκος
asteroids	0	0	0	0	0	0	0	0	0	0	αστεροειδείς
astigmatism	0	0	0	0	0	0	0	0	0	0	αστιγματισμός
astonishingly	0	0	0	0	0	0	1	0	1	0	καταπληκτικώς
astonishment	0	0	0	0	1	0	1	0	1	0	κατάπληξη
astral	0	0	0	0	0	0	0	0	0	0	αστρικός
astray	0	0	0	1	0	1	0	0	0	0	παραστρατημένος
astringent	0	0	0	0	0	1	0	0	0	0	στυπτικός
astrologer	0	1	0	0	0	0	1	0	0	0	αστρολόγος
astrology	0	0	0	0	0	0	0	0	0	0	αστρολογία
astronaut	0	0	0	0	0	0	1	0	0	0	αστροναύτης
astronomer	0	1	0	0	0	0	1	0	0	0	αστρονόμος
astronomy	0	0	0	0	0	0	0	0	0	0	αστρονομία
astute	0	0	0	0	0	0	1	0	0	0	οξύνους
asunder	0	0	0	0	0	0	0	0	0	0	χωριστά
asylum	0	0	0	1	0	1	0	0	0	0	άσυλο
asymmetric	0	0	0	0	0	0	0	0	0	0	ασύμμετρη
asymmetry	0	0	1	0	0	0	0	0	0	0	ασυμμετρία
asymptotic	0	0	0	0	0	0	0	0	0	0	ασυμπτωτικός
atelier	0	0	0	0	0	0	0	0	0	0	εργαστήριο καλλιτέχνου
atheism	0	0	0	0	0	1	0	0	0	0	αθεϊσμός
atheistic	0	0	0	0	0	0	0	0	0	0	αθεϊστικός
atherosclerosis	0	0	0	1	0	1	0	1	0	0	αθηροσκλήρωση
athlete	0	0	0	0	0	0	1	0	0	0	αθλητής
athletic	0	0	0	0	0	0	1	0	0	0	αθλητικός
athleticism	0	0	0	0	0	0	0	0	0	0	αθλητισμός
athletics	0	0	0	0	0	0	0	0	0	0	αθλητισμός
atlas	0	0	0	0	0	0	0	0	0	0	άτλας
atmosphere	0	0	0	0	0	0	0	0	0	0	ατμόσφαιρα
atmospheric	0	0	0	0	0	0	0	0	0	0	ατμοσφαιρικός
atoll	0	0	0	0	0	0	0	0	0	0	κοραλλιογενές νησί
atom	0	0	0	0	0	0	1	0	0	0	άτομο
atomic	0	0	0	0	0	0	0	0	0	0	ατομικός
atone	0	1	0	0	1	0	1	0	0	1	εξιλεώ
atonement	0	0	0	0	0	0	1	0	0	0	εξιλέωση
atrium	0	0	0	0	0	0	0	0	0	0	κόλπος της καρδιάς
atrocious	1	0	1	0	0	1	0	0	0	0	φρικτός
atrocity	1	0	1	1	0	1	0	1	0	0	θηριωδία
atrophy	0	0	1	1	0	1	0	1	0	0	ατροφία
attach	0	0	0	0	0	0	0	0	0	0	συνδέω
attachment	0	0	0	0	0	0	1	0	0	0	συνημμένο
attack	1	0	0	1	0	1	0	0	0	0	επίθεση
attacking	1	0	1	1	0	1	0	1	1	0	επιτίθεται
attain	0	0	0	0	0	0	0	0	0	0	επιτυγχάνω
attainable	0	1	0	0	0	0	1	0	0	0	εφικτός
attainment	0	0	0	0	0	0	1	0	0	0	επίτευξη
attempt	0	1	0	0	0	0	0	0	0	0	απόπειρα
attendance	0	1	0	0	0	0	0	0	0	0	παρουσία
attendant	0	0	0	0	0	0	1	0	0	1	παραστάτης
attention	0	0	0	0	0	0	1	0	0	0	προσοχή
attentive	0	0	0	0	0	0	1	0	0	1	προσεκτικός
