English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tamil Word
almighty	0	0	0	0	0	0	1	0	0	0	எல்லாம் வல்ல
aloft	0	0	0	0	0	0	0	0	0	0	உயரமான
aloha	0	1	0	0	1	0	1	0	0	0	அலோஹா
alongside	0	0	0	0	0	0	0	0	0	0	இணைந்து
aloof	0	0	0	0	0	1	0	0	0	0	ஒதுங்கிய
aloud	0	0	0	0	0	0	0	0	0	0	சத்தமாக
alphabet	0	0	0	0	0	0	0	0	0	0	எழுத்துக்கள்
alphabetical	0	0	0	0	0	0	0	0	0	0	அகர வரிசைப்படி
altar	0	0	0	0	0	0	0	0	0	0	பலிபீடம்
alter	0	0	0	0	0	0	0	0	0	0	மாற்ற
alteration	0	0	0	0	0	0	0	0	0	0	மாற்றம்
altercation	1	0	0	0	0	1	0	0	0	0	வாக்குவாதம்
altered	0	0	0	0	0	0	0	0	0	0	மாற்றப்பட்டது
alternate	0	0	0	0	0	0	0	0	0	0	மாற்று
alternative	0	0	0	0	0	0	0	0	0	0	மாற்று
altitude	0	0	0	0	0	0	0	0	0	0	உயரம்
alto	0	0	0	0	0	0	0	0	0	0	ஆல்டோ
altogether	0	0	0	0	0	0	0	0	0	0	முற்றிலும்
alumnus	0	0	0	0	0	0	0	0	0	0	முன்னாள் மாணவர்
alveolar	0	0	0	0	0	0	0	0	0	0	அல்வியோலர்
amalgam	0	0	0	0	0	0	0	0	0	0	கலவை
amalgamation	0	0	0	0	0	0	0	0	0	0	ஒருங்கிணைப்பு
amass	0	0	0	0	0	0	0	0	0	0	குவிக்க
amateur	0	0	0	0	0	0	0	0	0	0	அமெச்சூர்
amaze	0	0	0	0	0	0	0	0	1	0	பிரமிப்பு
amazement	0	0	0	0	0	0	0	0	0	0	ஆச்சரியம்
amazingly	0	0	0	0	1	0	1	0	1	0	ஆச்சரியமாக
ambassador	0	0	0	0	0	0	1	0	0	1	தூதுவர்
amber	0	0	0	0	0	0	0	0	0	0	அம்பர்
ambient	0	0	0	0	0	0	0	0	0	0	சுற்றுப்புற
ambiguity	0	0	0	0	0	0	0	0	0	0	தெளிவின்மை
ambiguous	0	0	0	0	0	1	0	0	0	0	தெளிவற்ற
ambit	0	0	0	0	0	0	0	0	0	0	எல்லை
ambition	0	1	0	0	1	0	1	0	0	1	லட்சியம்
ambitious	0	0	0	0	0	0	0	0	0	0	லட்சியமான
ambulance	0	0	0	1	0	0	0	0	0	1	மருத்துவ அவசர ஊர்தி
ambush	1	0	0	1	0	1	0	0	1	0	பதுங்கியிருந்து
ameliorate	0	0	0	0	0	0	1	0	0	0	மேம்படுத்து
amen	0	0	0	0	1	0	1	0	0	1	ஆமென்
amenable	0	0	0	0	0	0	1	0	0	0	இணக்கமான
amend	0	0	0	0	0	0	1	0	0	0	திருத்தம்
amendment	0	0	0	0	0	0	0	0	0	0	திருத்தம்
amends	0	0	0	0	0	0	1	0	0	0	திருத்துகிறது
amenity	0	0	0	0	0	0	1	0	0	0	வசதி
amethyst	0	0	0	0	0	0	0	0	0	0	செவ்வந்திக்கல்
amiable	0	0	0	0	0	0	1	0	0	0	இணக்கமான
amicable	0	0	0	0	1	0	1	0	0	0	இணக்கமான
amid	0	0	0	0	0	0	0	0	0	0	மத்தியில்
amidst	0	0	0	0	0	0	0	0	0	0	மத்தியில்
ammonia	0	0	1	0	0	0	0	0	0	0	அம்மோனியா
ammunition	0	0	0	0	0	0	0	0	0	0	வெடிமருந்து
amnesia	0	0	0	0	0	1	0	0	0	0	ஞாபக மறதி
amnesty	0	0	0	0	1	0	1	0	0	0	பொதுமன்னிப்பு
amorphous	0	0	0	0	0	0	0	0	0	0	உருவமற்ற
amortization	0	0	0	0	0	0	0	0	0	1	பணமதிப்பு நீக்கம்
amount	0	0	0	0	0	0	0	0	0	0	தொகை
amour	0	1	0	0	1	0	1	0	0	1	காதல்
ampersand	0	0	0	0	0	0	0	0	0	0	அம்பர்சண்ட்
amphetamines	0	0	1	0	0	1	0	0	0	0	ஆம்பெடமைன்கள்
amphibian	0	0	0	0	0	0	0	0	0	0	நீர்வீழ்ச்சி
amphibious	0	0	0	0	0	0	0	0	0	0	நீர்வீழ்ச்சி
amphitheater	0	0	0	0	0	0	0	0	0	0	ஆம்பிதியேட்டர்
amplification	0	0	0	0	0	0	0	0	0	0	பெருக்கம்
amplify	0	0	0	0	0	0	0	0	0	0	பெருக்கி
amplitude	0	0	0	0	0	0	0	0	0	0	வீச்சு
amply	0	0	0	0	0	0	0	0	0	0	பரவலான
amputation	0	0	0	0	0	0	0	0	0	0	துண்டித்தல்
amulet	0	0	0	0	0	0	0	0	0	0	தாயத்து
amuse	0	0	0	0	1	0	1	0	0	0	வேடிக்கை
amused	0	0	0	0	1	0	1	0	0	0	மகிழ்ந்தார்
amusement	0	0	0	0	1	0	1	0	0	0	பொழுதுபோக்கு
amusing	0	0	0	0	1	0	1	0	0	0	வேடிக்கையான
ana	0	0	0	0	0	0	0	0	0	0	அனா
anaconda	0	0	1	1	0	1	0	0	0	0	அனகோண்டா
anaesthesia	0	0	0	0	0	0	0	0	0	0	மயக்க மருந்து
anaesthetic	0	0	0	0	0	0	0	0	0	0	மயக்க மருந்து
anal	0	0	0	0	0	1	0	0	0	0	குத
analgesic	0	0	0	0	0	0	0	0	0	0	வலி நிவாரணி
analogous	0	0	0	0	0	0	0	0	0	0	ஒத்த
analogue	0	0	0	0	0	0	0	0	0	0	ஒப்புமை
analogy	0	0	0	0	0	0	0	0	0	0	ஒப்புமை
analysis	0	0	0	0	0	0	0	0	0	0	பகுப்பாய்வு
analyst	0	1	0	0	0	0	1	0	0	1	ஆய்வாளர்
analytic	0	0	0	0	0	0	0	0	0	0	பகுப்பாய்வு
analyze	0	0	0	0	0	0	0	0	0	0	பகுப்பாய்வு
analyzer	0	0	0	0	0	0	0	0	0	0	பகுப்பாய்வி
anarchism	1	0	0	1	0	1	0	0	0	0	அராஜகம்
anarchist	1	0	0	1	0	1	0	0	0	0	அராஜகவாதி
anarchy	1	0	0	1	0	1	0	0	0	0	அராஜகம்
anastomosis	0	0	0	0	0	0	0	0	0	0	அனஸ்டோமோசிஸ்
anathema	1	0	1	1	0	1	0	1	0	0	அனாதிமா
anatomic	0	0	0	0	0	0	0	0	0	0	உடற்கூறியல்
anatomy	0	0	0	0	0	0	0	0	0	0	உடற்கூறியல்
ancestor	0	0	0	0	0	0	0	0	0	0	மூதாதையர்
ancestral	0	0	0	0	0	0	0	0	0	1	மூதாதையர்
ancestry	0	0	0	0	0	0	0	0	0	0	பரம்பரை
anchor	0	0	0	0	0	0	1	0	0	0	நங்கூரம்
anchorage	0	0	0	0	0	0	1	1	0	0	நங்கூரம்
ancient	0	0	0	0	0	1	0	0	0	0	பண்டைய
ancillary	0	0	0	0	0	0	0	0	0	0	துணை
androgen	0	0	0	0	0	0	0	0	0	0	ஆண்ட்ரோஜன்
anemone	0	0	0	0	0	0	0	0	0	0	அனிமோன்
anew	0	0	0	0	0	0	0	0	0	0	புதிதாக
angel	0	1	0	0	1	0	1	0	1	1	தேவதை
angelic	0	0	0	0	1	0	1	0	0	1	தேவதை
anger	1	0	0	0	0	1	0	0	0	0	கோபம்
angina	0	0	0	1	0	1	0	0	0	0	ஆஞ்சினா
angiography	0	0	0	0	0	0	0	0	0	0	ஆஞ்சியோகிராபி
angle	0	0	0	0	0	0	0	0	0	0	கோணம்
angling	0	1	0	0	0	1	0	0	0	0	கோணல்
angry	1	0	1	0	0	1	0	0	0	0	கோபம்
anguish	1	0	0	1	0	1	0	1	0	0	வேதனை
angular	0	0	0	0	0	0	0	0	0	0	கோணலான
anhydrous	0	0	0	0	0	0	0	0	0	0	நீரற்ற
animal	0	0	0	0	0	0	0	0	0	0	விலங்கு
animate	0	0	0	0	0	0	1	0	0	0	உயிரூட்டு
animated	0	0	0	0	1	0	1	0	0	0	அனிமேஷன்
animation	0	0	0	0	0	0	0	0	0	0	இயங்குபடம்
animosity	1	0	1	1	0	1	0	1	0	0	பகைமை
animus	1	0	0	0	0	1	0	0	0	0	அனிமஸ்
ankle	0	0	0	0	0	0	0	0	0	0	கணுக்கால்
annals	0	0	0	0	0	0	0	0	0	0	ஆண்டு
annex	0	0	0	0	0	0	0	0	0	0	இணைப்பு
annexation	0	0	0	0	0	0	0	0	0	0	இணைப்பு
annexe	0	0	0	0	0	0	0	0	0	0	இணைப்பு
annihilate	1	0	0	1	0	1	0	0	0	0	நிர்மூலமாக்கு
annihilated	1	0	0	1	0	1	0	1	0	0	நிர்மூலமாக்கப்பட்டது
annihilation	1	0	0	1	0	1	0	1	0	0	அழித்தல்
annotate	0	0	0	0	0	0	0	0	0	0	சிறுகுறிப்பு
annotation	0	0	0	0	0	0	0	0	0	0	சிறுகுறிப்பு
announce	0	0	0	0	0	0	0	0	0	0	அறிவிக்கின்றன
announcement	0	1	0	0	0	0	0	0	0	0	அறிவிப்பு
annoy	1	0	1	0	0	1	0	0	0	0	எரிச்சலூட்டு
annoyance	1	0	1	0	0	1	0	0	0	0	எரிச்சல்
annoying	1	0	0	0	0	1	0	0	0	0	எரிச்சலூட்டும்
annuity	0	0	0	0	0	0	0	0	0	0	வருடாந்திரம்
annul	0	0	0	0	0	1	0	0	0	0	ரத்து
annular	0	0	0	0	0	0	0	0	0	0	வளையமான
annulment	0	0	0	0	0	1	0	1	0	0	ரத்து
annulus	0	0	0	0	0	0	0	0	0	0	வளையம்
anointing	0	0	0	0	0	0	0	0	0	0	அபிஷேகம்
anomalous	0	0	0	0	0	0	0	0	0	0	முரண்பாடான
anomaly	0	0	0	1	0	1	0	0	1	0	ஒழுங்கின்மை
anon	0	0	0	0	0	0	0	0	0	0	அனான்
anonymous	0	0	0	0	0	1	0	0	0	0	அநாமதேய
answer	0	0	0	0	0	0	0	0	0	0	பதில்
answerable	0	0	0	0	0	0	0	0	0	1	பதிலளிக்கக்கூடிய
answering	0	0	0	0	0	0	0	0	0	0	பதில்
ant	0	0	0	0	0	0	0	0	0	0	எறும்பு
antagonism	1	0	0	0	0	1	0	0	0	0	விரோதம்
antagonist	1	0	0	0	0	1	0	0	0	0	எதிரி
antagonistic	1	0	1	0	0	1	0	0	0	0	விரோதமான
ante	0	0	0	0	0	0	0	0	0	0	முன்
antecedent	0	0	0	0	0	0	0	0	0	0	முன்னோடி
antelope	0	0	0	0	0	0	0	0	0	0	மான்
antenna	0	0	0	0	0	0	0	0	0	0	ஆண்டெனா
anterior	0	0	0	0	0	0	0	0	0	0	முன்புறம்
anthem	0	0	0	0	0	0	0	0	0	0	கீதம்
anthology	0	0	0	0	0	0	0	0	0	0	தொகுத்து
anthrax	0	0	1	1	0	1	0	1	0	0	ஆந்த்ராக்ஸ்
anthropology	0	0	0	0	0	0	0	0	0	0	மானுடவியல்
antibiotic	0	0	0	0	0	0	0	0	0	0	நுண்ணுயிர்க்கொல்லி
antibiotics	0	0	0	0	0	0	1	0	0	0	நுண்ணுயிர் எதிர்ப்பிகள்
antichrist	1	0	1	1	0	1	0	0	0	0	ஆண்டிகிறிஸ்ட்
anticipation	0	1	0	0	0	0	0	0	0	0	எதிர்பார்ப்பு
anticipatory	0	1	0	0	0	0	0	0	0	0	எதிர்பார்ப்பு
antidote	0	1	0	0	0	0	1	0	0	1	மாற்று மருந்து
antifungal	0	0	0	0	0	0	1	0	0	1	பூஞ்சை எதிர்ப்பு
antimony	0	0	0	0	0	0	0	0	0	0	ஆண்டிமனி
antipathy	1	0	1	0	0	1	0	0	0	0	விரோதம்
antiquarian	0	0	0	0	0	0	0	0	0	0	பழங்கால
antiquated	0	0	0	0	0	1	0	0	0	0	பழமையான
antique	0	0	0	0	0	0	1	0	0	0	பழமையான
antiquity	0	0	0	0	0	0	0	0	0	0	பழமை
antiseptic	0	0	0	0	0	0	1	0	0	1	கிருமி நாசினி
antisocial	1	0	1	1	0	1	0	1	0	0	சமூக விரோதி
antithesis	1	0	0	0	0	1	0	0	0	0	எதிர்ப்பு
antithetical	0	0	0	0	0	0	0	0	0	0	விரோதமான
antiviral	0	0	0	0	0	0	0	0	0	0	வைரஸ் தடுப்பு
antler	0	0	0	0	0	0	0	0	0	0	கொம்பு
anvil	0	0	0	0	0	0	0	0	0	0	சொம்பு
anxiety	1	1	0	1	0	1	0	1	0	0	கவலை
anxious	0	1	0	1	0	1	0	0	0	0	கவலையுடன்
aorta	0	0	0	0	0	0	0	0	0	0	பெருநாடி
apace	0	0	0	0	0	0	0	0	0	0	வேகமான
apache	0	0	0	1	0	1	0	0	0	0	அப்பாச்சி
apartment	0	0	0	0	0	0	0	0	0	0	அடுக்குமாடி இல்லங்கள்
apathetic	0	0	0	0	0	1	0	1	0	0	அக்கறையின்மை
apathy	0	0	0	0	0	1	0	1	0	0	அக்கறையின்மை
ape	0	0	0	0	0	0	0	0	0	0	குரங்கு
aperture	0	0	0	0	0	0	0	0	0	0	துவாரம்
apex	0	0	0	0	0	0	0	0	0	0	உச்சம்
aphid	0	0	1	0	0	1	0	0	0	0	அசுவினி
apiece	0	0	0	0	0	0	0	0	0	0	ஒரு துண்டு
aplomb	0	0	0	0	0	0	1	0	0	0	தயக்கம்
apocalyptic	0	0	0	0	0	0	0	0	0	0	பேரழகி
apologetic	0	0	0	0	0	0	1	0	0	1	மன்னிப்பு
apologist	0	0	0	0	0	0	0	0	0	0	மன்னிப்பு கேட்பவர்
apologize	0	0	0	0	0	0	1	1	0	1	மன்னிக்கவும்
apology	0	0	0	0	0	0	1	0	0	0	மன்னிப்பு
apostasy	0	0	0	0	0	0	0	0	0	0	துரோகம்
apostate	0	0	0	0	0	0	0	0	0	0	துரோகி
apostle	0	0	0	0	0	0	1	0	0	1	இறைத்தூதர்
apostolic	0	0	0	0	0	0	0	0	0	1	அப்போஸ்தலிக்க
apostrophe	0	0	0	0	0	0	0	0	0	0	அபோஸ்ட்ரோபி
appalling	0	0	1	1	0	1	0	0	0	0	பயங்கரமான
apparatus	0	0	0	0	0	0	0	0	0	0	கருவி
apparel	0	0	0	0	0	0	0	0	0	0	ஆடை
apparently	0	0	0	0	0	0	0	0	0	0	வெளிப்படையாக
apparition	0	0	0	1	0	0	0	0	1	0	தோற்றம்
appeal	0	1	0	0	0	0	0	0	0	0	மேல்முறையீடு
appearance	0	0	0	0	0	0	0	0	0	0	தோற்றம்
appease	0	0	0	0	0	0	0	0	0	0	சமாதானப்படுத்த
appellant	0	0	0	0	0	0	0	0	0	0	மேல்முறையீடு செய்பவர்
append	0	0	0	0	0	0	0	0	0	0	இணைக்கவும்
appendage	0	0	0	0	0	0	0	0	0	0	பிற்சேர்க்கை
appendicitis	0	0	0	1	0	1	0	1	0	0	குடல் அழற்சி
appendix	0	0	0	0	0	0	0	0	0	0	பிற்சேர்க்கை
appetite	0	0	0	0	0	0	0	0	0	0	பசியின்மை
appetizer	0	0	0	0	0	0	0	0	0	0	பசியை உண்டாக்கும்
applause	0	0	0	0	1	0	1	0	1	1	கைத்தட்டல்
apple	0	0	0	0	0	0	0	0	0	0	ஆப்பிள்
appliance	0	0	0	0	0	0	0	0	0	0	சாதனம்
appliances	0	0	0	0	0	0	0	0	0	0	உபகரணங்கள்
applicability	0	0	0	0	0	0	0	0	0	0	பொருந்தக்கூடிய தன்மை
applicable	0	0	0	0	0	0	0	0	0	0	பொருந்தும்
applicant	0	1	0	0	0	0	0	0	0	0	விண்ணப்பதாரர்
application	0	0	0	0	0	0	0	0	0	0	விண்ணப்பம்
apply	0	0	0	0	0	0	0	0	0	0	விண்ணப்பிக்க
appoint	0	0	0	0	0	0	0	0	0	0	நியமிக்க
appointment	0	0	0	0	0	0	0	0	0	0	நியமனம்
appointments	0	0	0	0	0	0	0	0	0	0	நியமனங்கள்
apportion	0	0	0	0	0	0	0	0	0	0	பங்கு
apportionment	0	0	0	0	0	0	0	0	0	0	பங்கீடு
appraise	0	0	0	0	0	0	0	0	0	0	மதிப்பீடு
appreciable	0	0	0	0	0	0	0	0	0	0	பாராட்டத்தக்கது
appreciation	0	0	0	0	1	0	1	0	0	1	பாராட்டு
apprehend	0	0	0	1	0	0	0	0	0	0	கைது
apprehension	0	0	0	1	0	1	0	0	0	0	அச்சம்
apprehensive	0	1	0	1	0	1	0	0	0	0	பயம்
apprentice	0	0	0	0	0	0	0	0	0	1	பயில்வான்
apprenticeship	0	0	0	0	0	0	0	0	0	0	பயிற்சி
approach	0	0	0	0	0	0	0	0	0	0	அணுகுமுறை
approaching	0	1	0	0	0	0	0	0	0	0	நெருங்கி
approbation	0	0	0	0	0	0	1	0	0	1	ஒப்புதல்
appropriation	0	0	0	0	0	1	0	0	0	0	ஒதுக்கீடு
approval	0	0	0	0	0	0	1	0	0	0	ஒப்புதல்
approve	0	0	0	0	1	0	1	0	0	1	ஒப்புதல்
approving	0	0	0	0	0	0	1	0	0	0	ஒப்புதல்
approximate	0	0	0	0	0	0	0	0	0	0	தோராயமான
approximately	0	0	0	0	0	0	0	0	0	0	தோராயமாக
approximating	0	0	0	0	0	0	0	0	0	0	தோராயமாக
approximation	0	0	0	0	0	0	0	0	0	0	தோராயம்
appurtenances	0	0	0	0	0	0	0	0	0	0	உபகரணங்கள்
apron	0	0	0	0	0	0	0	0	0	0	கவசம்
apt	0	0	0	0	0	0	1	0	0	0	பொருத்தமான
aptitude	0	0	0	0	0	0	1	0	0	0	தகுதி
aqua	0	0	0	0	0	0	0	0	0	0	அக்வா
aquamarine	0	0	0	0	0	0	0	0	0	0	அக்வாமரைன்
aquarium	0	0	0	0	0	0	0	0	0	0	மீன்வளம்
aquatic	0	0	0	0	0	0	0	0	0	0	நீர்வாழ்
aqueduct	0	0	0	0	0	0	0	0	0	0	நீர்வழி
aqueous	0	0	0	0	0	0	0	0	0	0	நீர்நிலை
arable	0	0	0	0	0	0	0	0	0	0	விவசாயத்திற்குரிய
arbiter	0	0	0	0	0	0	0	0	0	1	நடுவர்
arbitrate	0	0	0	0	0	0	0	0	0	0	நடுவர்
arbitration	0	1	0	0	0	0	0	0	0	0	நடுவர் மன்றம்
arbitrator	0	0	0	0	0	0	0	0	0	1	நடுவர்
arbor	0	0	0	0	0	0	0	0	0	0	மரக்கட்டை
arc	0	0	0	0	0	0	0	0	0	0	பரிதி
arcade	0	0	0	0	0	0	0	0	0	0	ஆர்கேட்
arch	0	0	0	0	0	0	0	0	0	0	வளைவு
archaeological	0	0	0	0	0	0	0	0	0	0	தொல்பொருள்
archaeologist	0	0	0	0	0	0	0	0	0	0	தொல்பொருள் ஆய்வாளர்
archaeology	0	1	0	0	0	0	1	0	0	0	தொல்லியல்
archaic	0	0	0	0	0	1	0	0	0	0	தொன்மையான
archbishop	0	0	0	0	0	0	0	0	0	0	பேராயர்
arched	0	0	0	0	0	0	0	0	0	0	வளைந்த
archer	0	0	0	0	0	0	0	0	0	0	வில்லாளி
archery	0	0	0	0	0	0	0	0	0	0	வில்வித்தை
archetype	0	0	0	0	0	0	0	0	0	0	தொன்மை வகை
archipelago	0	0	0	0	0	0	0	0	0	0	தீவுக்கூட்டம்
architect	0	0	0	0	0	0	0	0	0	0	கட்டட வடிவமைப்பாளர்
architecture	0	0	0	0	0	0	0	0	0	1	கட்டிடக்கலை
archive	0	0	0	0	0	0	0	0	0	0	காப்பகம்
arctic	0	0	0	0	0	0	0	0	0	0	ஆர்க்டிக்
ardent	0	1	0	0	1	0	1	0	0	0	தீவிரமான
ardor	0	0	0	0	0	0	1	0	0	0	தீவிரம்
arduous	0	0	0	0	0	1	0	0	0	0	கடினமான
area	0	0	0	0	0	0	0	0	0	0	பகுதி
arena	0	0	0	0	0	0	0	0	0	0	அரங்கம்
areola	0	0	0	0	0	0	0	0	0	0	அரோலா
argent	0	0	0	0	0	0	0	0	0	0	அர்ஜென்ட்
argue	1	0	0	0	0	1	0	0	0	0	வாதிடுகின்றனர்
argument	1	0	0	0	0	1	0	0	0	0	வாதம்
argumentation	1	0	0	0	0	0	0	0	0	0	வாதம்
argumentative	0	0	0	0	0	1	0	0	0	0	வாதத்திறமை
arguments	1	0	0	0	0	0	0	0	0	0	வாதங்கள்
arid	0	0	0	0	0	1	0	1	0	0	வறண்ட
aristocracy	0	0	0	0	0	0	1	0	0	0	பிரபுத்துவம்
aristocrat	0	0	0	0	0	0	0	0	0	0	பிரபு
aristocratic	0	0	0	0	0	0	1	0	0	0	பிரபுத்துவ
arithmetic	0	0	0	0	0	0	0	0	0	0	எண்கணிதம்
ark	0	0	0	0	0	0	0	0	0	0	பேழை
arm	0	0	0	0	0	0	0	0	0	0	கை
armada	0	0	0	0	0	0	0	0	0	0	ஆர்மடா
armament	1	0	0	1	0	0	0	0	0	0	ஆயுதம்
armaments	0	0	0	1	0	1	0	0	0	0	ஆயுதங்கள்
armature	0	0	0	0	0	0	0	0	0	0	ஆர்மேச்சர்
armed	1	0	0	1	0	1	1	0	0	0	ஆயுதம் ஏந்திய
armor	0	0	0	1	0	0	1	0	0	1	கவசம்
armored	0	0	0	1	0	0	0	0	0	0	கவசமாக
armory	0	0	0	0	0	0	0	0	0	1	ஆயுதக் கிடங்கு
arms	0	0	0	0	0	0	0	0	0	0	ஆயுதங்கள்
army	0	0	0	0	0	0	0	0	0	0	இராணுவம்
aroma	0	0	0	0	0	0	1	0	0	0	வாசனை
arousal	0	0	0	0	0	0	0	0	0	0	தூண்டுதல்
arouse	0	1	0	0	0	0	1	0	0	0	எழுப்பு
arraignment	1	0	0	1	0	1	0	1	0	0	விசாரணை
arrange	0	0	0	0	0	0	0	0	0	0	ஏற்பாடு
arranged	0	0	0	0	0	0	0	0	0	0	ஏற்பாடு
arrangement	0	0	0	0	0	0	0	0	0	0	ஏற்பாடு
array	0	0	0	0	0	0	1	0	0	0	வரிசை
arrears	0	0	0	0	0	1	0	0	0	0	பாக்கிகள்
arrest	0	0	0	0	0	1	0	0	0	0	கைது
arrival	0	1	0	0	0	0	0	0	0	0	வருகை
arrive	0	1	0	0	0	0	0	0	0	0	வந்து சேரும்
arrogance	0	0	0	0	0	1	0	0	0	0	ஆணவம்
arrogant	1	0	1	0	0	1	0	0	0	0	திமிர்பிடித்த
arrow	0	0	0	0	0	0	0	0	0	0	அம்பு
arsenal	0	0	0	0	0	0	0	0	0	0	ஆயுதக் கிடங்கு
arsenic	0	0	1	1	0	1	0	1	0	0	ஆர்சனிக்
arson	1	0	0	1	0	1	0	0	0	0	தீ வைப்பு
art	0	1	0	0	1	0	1	1	1	0	கலை
artery	0	0	0	0	0	0	0	0	0	0	தமனி
artful	0	0	0	0	0	0	0	0	0	0	கலைநயமிக்க
arthropod	0	0	0	0	0	0	0	0	0	0	மூட்டுவலி
artichoke	0	0	0	0	0	0	0	0	0	0	கூனைப்பூ
article	0	0	0	0	0	0	0	0	0	0	கட்டுரை
articles	0	0	0	0	0	0	0	0	0	0	கட்டுரைகள்
articulate	0	0	0	0	0	0	1	0	0	0	வெளிப்படுத்து
articulation	0	0	0	0	0	0	1	0	0	0	உச்சரிப்பு
artifice	0	0	0	0	0	0	0	0	0	0	கலை
artillery	0	0	0	1	0	1	0	0	0	0	பீரங்கி
artisan	0	0	0	0	0	0	1	0	0	0	கைவினைஞர்
artist	0	0	0	0	0	0	0	0	0	0	கலைஞர்
artiste	0	0	0	0	0	0	1	0	0	0	கலைஞர்
artistic	0	0	0	0	0	0	1	0	0	0	கலை
artists	0	0	0	0	0	0	0	0	0	0	கலைஞர்கள்
ascend	0	0	0	0	0	0	0	0	0	0	ஏறும்
ascendancy	0	0	0	0	0	0	1	0	0	0	ஏற்றம்
ascension	0	0	0	0	0	0	0	0	0	0	ஏற்றம்
ascent	0	0	0	0	0	0	1	0	0	0	ஏற்றம்
ascertain	0	0	0	0	0	0	0	0	0	0	உறுதி
ascertained	0	0	0	0	0	0	0	0	0	0	உறுதி செய்யப்பட்டது
ascetic	0	0	0	0	0	0	0	0	0	0	துறவி
ash	0	0	0	0	0	1	0	0	0	0	சாம்பல்
ashamed	0	0	1	0	0	1	0	1	0	0	வெட்கப்பட்டான்
ashes	0	0	0	0	0	1	0	1	0	0	சாம்பல்
asleep	0	0	0	0	0	0	0	0	0	0	உறக்கத்தில்
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	அஸ்பார்டேம்
aspect	0	0	0	0	0	0	0	0	0	0	அம்சம்
aspects	0	0	0	0	0	0	0	0	0	0	அம்சங்கள்
asphalt	0	0	0	0	0	0	0	0	0	0	நிலக்கீல்
aspiration	0	1	0	0	1	0	1	0	1	1	ஆசை
aspire	0	1	0	0	1	0	1	0	0	0	ஆசைப்படு
aspiring	0	1	0	0	1	0	1	0	0	1	ஆர்வலர்
ass	0	0	0	0	0	1	0	0	0	0	கழுதை
assail	1	0	0	1	0	1	0	0	1	0	தாக்குதல்
assailant	1	0	0	1	0	1	0	1	0	0	தாக்குபவர்
assassin	1	0	0	1	0	1	0	1	0	0	கொலையாளி
assassinate	1	0	0	1	0	1	0	0	0	0	படுகொலை செய்
assassination	1	0	0	1	0	1	0	1	0	0	படுகொலை
assault	1	0	0	1	0	1	0	0	0	0	தாக்குதல்
assay	0	0	0	0	0	0	0	0	0	0	மதிப்பீடு
assemblage	0	0	0	0	0	0	0	0	0	0	கூட்டம்
assemble	0	0	0	0	0	0	0	0	0	0	கூடி
assembled	0	0	0	0	0	0	0	0	0	0	கூடியிருந்தனர்
assembly	0	0	0	0	0	0	1	0	0	1	சட்டசபை
assent	0	0	0	0	0	0	1	0	0	0	ஒப்புதல்
assert	0	0	0	0	0	0	0	0	0	0	வலியுறுத்துகின்றனர்
