English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Japanese Word
anal	0	0	0	0	0	1	0	0	0	0	アナル
analgesic	0	0	0	0	0	0	0	0	0	0	鎮痛剤
analogous	0	0	0	0	0	0	0	0	0	0	類似の
analogue	0	0	0	0	0	0	0	0	0	0	アナログ
analogy	0	0	0	0	0	0	0	0	0	0	類推
analysis	0	0	0	0	0	0	0	0	0	0	分析
analyst	0	1	0	0	0	0	1	0	0	1	アナリスト
analytic	0	0	0	0	0	0	0	0	0	0	分析的な
analyze	0	0	0	0	0	0	0	0	0	0	分析する
analyzer	0	0	0	0	0	0	0	0	0	0	アナライザ
anarchism	1	0	0	1	0	1	0	0	0	0	アナキズム
anarchist	1	0	0	1	0	1	0	0	0	0	アナキスト
anarchy	1	0	0	1	0	1	0	0	0	0	無政府状態
anastomosis	0	0	0	0	0	0	0	0	0	0	吻合
anathema	1	0	1	1	0	1	0	1	0	0	アナテマ
anatomic	0	0	0	0	0	0	0	0	0	0	解剖学的
anatomy	0	0	0	0	0	0	0	0	0	0	解剖学
ancestor	0	0	0	0	0	0	0	0	0	0	祖先
ancestral	0	0	0	0	0	0	0	0	0	1	祖先の
ancestry	0	0	0	0	0	0	0	0	0	0	祖先
anchor	0	0	0	0	0	0	1	0	0	0	アンカー
anchorage	0	0	0	0	0	0	1	1	0	0	停泊地
ancient	0	0	0	0	0	1	0	0	0	0	古代
ancillary	0	0	0	0	0	0	0	0	0	0	補助的な
androgen	0	0	0	0	0	0	0	0	0	0	アンドロゲン
anemone	0	0	0	0	0	0	0	0	0	0	アネモネ
anew	0	0	0	0	0	0	0	0	0	0	あらためて
angel	0	1	0	0	1	0	1	0	1	1	天使
angelic	0	0	0	0	1	0	1	0	0	1	天使のような
anger	1	0	0	0	0	1	0	0	0	0	怒り
angina	0	0	0	1	0	1	0	0	0	0	狭心症
angiography	0	0	0	0	0	0	0	0	0	0	血管造影
angle	0	0	0	0	0	0	0	0	0	0	角度
angling	0	1	0	0	0	1	0	0	0	0	釣り
angry	1	0	1	0	0	1	0	0	0	0	怒り
anguish	1	0	0	1	0	1	0	1	0	0	苦悩
angular	0	0	0	0	0	0	0	0	0	0	角度のある
anhydrous	0	0	0	0	0	0	0	0	0	0	無水
animal	0	0	0	0	0	0	0	0	0	0	動物
animate	0	0	0	0	0	0	1	0	0	0	アニメーション化
animated	0	0	0	0	1	0	1	0	0	0	アニメーション
animation	0	0	0	0	0	0	0	0	0	0	アニメーション
animosity	1	0	1	1	0	1	0	1	0	0	敵意
animus	1	0	0	0	0	1	0	0	0	0	敵意
ankle	0	0	0	0	0	0	0	0	0	0	足首
annals	0	0	0	0	0	0	0	0	0	0	年表
annex	0	0	0	0	0	0	0	0	0	0	別館
annexation	0	0	0	0	0	0	0	0	0	0	併合
annexe	0	0	0	0	0	0	0	0	0	0	別館
annihilate	1	0	0	1	0	1	0	0	0	0	全滅させる
annihilated	1	0	0	1	0	1	0	1	0	0	全滅した
annihilation	1	0	0	1	0	1	0	1	0	0	消滅
annotate	0	0	0	0	0	0	0	0	0	0	注釈を付ける
annotation	0	0	0	0	0	0	0	0	0	0	注釈
announce	0	0	0	0	0	0	0	0	0	0	発表
announcement	0	1	0	0	0	0	0	0	0	0	発表
annoy	1	0	1	0	0	1	0	0	0	0	迷惑
annoyance	1	0	1	0	0	1	0	0	0	0	迷惑
annoying	1	0	0	0	0	1	0	0	0	0	迷惑
annuity	0	0	0	0	0	0	0	0	0	0	年金
annul	0	0	0	0	0	1	0	0	0	0	無効にする
annular	0	0	0	0	0	0	0	0	0	0	環状
annulment	0	0	0	0	0	1	0	1	0	0	廃止
annulus	0	0	0	0	0	0	0	0	0	0	環
anointing	0	0	0	0	0	0	0	0	0	0	油注ぎ
anomalous	0	0	0	0	0	0	0	0	0	0	異常な
anomaly	0	0	0	1	0	1	0	0	1	0	異常
anon	0	0	0	0	0	0	0	0	0	0	アノン
anonymous	0	0	0	0	0	1	0	0	0	0	匿名
answer	0	0	0	0	0	0	0	0	0	0	答え
answerable	0	0	0	0	0	0	0	0	0	1	答えられる
answering	0	0	0	0	0	0	0	0	0	0	答える
ant	0	0	0	0	0	0	0	0	0	0	蟻
antagonism	1	0	0	0	0	1	0	0	0	0	拮抗
antagonist	1	0	0	0	0	1	0	0	0	0	拮抗薬
antagonistic	1	0	1	0	0	1	0	0	0	0	敵対的
ante	0	0	0	0	0	0	0	0	0	0	アンティ
antecedent	0	0	0	0	0	0	0	0	0	0	前科
antelope	0	0	0	0	0	0	0	0	0	0	カモシカ
antenna	0	0	0	0	0	0	0	0	0	0	アンテナ
anterior	0	0	0	0	0	0	0	0	0	0	前方
anthem	0	0	0	0	0	0	0	0	0	0	国歌
anthology	0	0	0	0	0	0	0	0	0	0	アンソロジー
anthrax	0	0	1	1	0	1	0	1	0	0	炭疽菌
anthropology	0	0	0	0	0	0	0	0	0	0	人類学
antibiotic	0	0	0	0	0	0	0	0	0	0	抗生物質
antibiotics	0	0	0	0	0	0	1	0	0	0	抗生物質
antichrist	1	0	1	1	0	1	0	0	0	0	反キリスト
anticipation	0	1	0	0	0	0	0	0	0	0	期待
anticipatory	0	1	0	0	0	0	0	0	0	0	予期せぬ
antidote	0	1	0	0	0	0	1	0	0	1	解毒剤
antifungal	0	0	0	0	0	0	1	0	0	1	抗真菌
antimony	0	0	0	0	0	0	0	0	0	0	アンチモン
antipathy	1	0	1	0	0	1	0	0	0	0	反感
antiquarian	0	0	0	0	0	0	0	0	0	0	古物商
antiquated	0	0	0	0	0	1	0	0	0	0	時代遅れの
antique	0	0	0	0	0	0	1	0	0	0	アンティーク
antiquity	0	0	0	0	0	0	0	0	0	0	古代
antiseptic	0	0	0	0	0	0	1	0	0	1	防腐剤
antisocial	1	0	1	1	0	1	0	1	0	0	反社会的
antithesis	1	0	0	0	0	1	0	0	0	0	アンチテーゼ
antithetical	0	0	0	0	0	0	0	0	0	0	正反対の
antiviral	0	0	0	0	0	0	0	0	0	0	抗ウィルス薬
antler	0	0	0	0	0	0	0	0	0	0	枝角
anvil	0	0	0	0	0	0	0	0	0	0	アンビル
anxiety	1	1	0	1	0	1	0	1	0	0	不安
anxious	0	1	0	1	0	1	0	0	0	0	気になる
aorta	0	0	0	0	0	0	0	0	0	0	大動脈
apace	0	0	0	0	0	0	0	0	0	0	ペース
apache	0	0	0	1	0	1	0	0	0	0	アパッチ
apartment	0	0	0	0	0	0	0	0	0	0	アパート
apathetic	0	0	0	0	0	1	0	1	0	0	無気力な
apathy	0	0	0	0	0	1	0	1	0	0	無関心
ape	0	0	0	0	0	0	0	0	0	0	類人猿
aperture	0	0	0	0	0	0	0	0	0	0	絞り
apex	0	0	0	0	0	0	0	0	0	0	頂点
aphid	0	0	1	0	0	1	0	0	0	0	アブラムシ
apiece	0	0	0	0	0	0	0	0	0	0	各個に
aplomb	0	0	0	0	0	0	1	0	0	0	意気揚々と
apocalyptic	0	0	0	0	0	0	0	0	0	0	黙示録的な
apologetic	0	0	0	0	0	0	1	0	0	1	申し訳ありません
apologist	0	0	0	0	0	0	0	0	0	0	弁明者
apologize	0	0	0	0	0	0	1	1	0	1	謝罪
apology	0	0	0	0	0	0	1	0	0	0	謝罪
apostasy	0	0	0	0	0	0	0	0	0	0	背教
apostate	0	0	0	0	0	0	0	0	0	0	背教者
apostle	0	0	0	0	0	0	1	0	0	1	使徒
apostolic	0	0	0	0	0	0	0	0	0	1	使徒的
apostrophe	0	0	0	0	0	0	0	0	0	0	アポストロフィ
appalling	0	0	1	1	0	1	0	0	0	0	恐ろしい
apparatus	0	0	0	0	0	0	0	0	0	0	装置
apparel	0	0	0	0	0	0	0	0	0	0	衣服
apparently	0	0	0	0	0	0	0	0	0	0	どうやら
apparition	0	0	0	1	0	0	0	0	1	0	幻影
appeal	0	1	0	0	0	0	0	0	0	0	訴える
appearance	0	0	0	0	0	0	0	0	0	0	外観
appease	0	0	0	0	0	0	0	0	0	0	なだめる
appellant	0	0	0	0	0	0	0	0	0	0	上訴人
append	0	0	0	0	0	0	0	0	0	0	追加
appendage	0	0	0	0	0	0	0	0	0	0	付属物
appendicitis	0	0	0	1	0	1	0	1	0	0	虫垂炎
appendix	0	0	0	0	0	0	0	0	0	0	付録
appetite	0	0	0	0	0	0	0	0	0	0	食欲
appetizer	0	0	0	0	0	0	0	0	0	0	前菜
applause	0	0	0	0	1	0	1	0	1	1	拍手
apple	0	0	0	0	0	0	0	0	0	0	りんご
appliance	0	0	0	0	0	0	0	0	0	0	アプライアンス
appliances	0	0	0	0	0	0	0	0	0	0	電化製品
applicability	0	0	0	0	0	0	0	0	0	0	適用性
applicable	0	0	0	0	0	0	0	0	0	0	該当する
applicant	0	1	0	0	0	0	0	0	0	0	申請者
application	0	0	0	0	0	0	0	0	0	0	応用
apply	0	0	0	0	0	0	0	0	0	0	申し込み
appoint	0	0	0	0	0	0	0	0	0	0	任命する
appointment	0	0	0	0	0	0	0	0	0	0	予定
appointments	0	0	0	0	0	0	0	0	0	0	予定
apportion	0	0	0	0	0	0	0	0	0	0	配分
apportionment	0	0	0	0	0	0	0	0	0	0	配分
appraise	0	0	0	0	0	0	0	0	0	0	評価する
appreciable	0	0	0	0	0	0	0	0	0	0	かなりの
appreciation	0	0	0	0	1	0	1	0	0	1	感謝
apprehend	0	0	0	1	0	0	0	0	0	0	把握する
apprehension	0	0	0	1	0	1	0	0	0	0	不安
apprehensive	0	1	0	1	0	1	0	0	0	0	心配な
apprentice	0	0	0	0	0	0	0	0	0	1	見習い
apprenticeship	0	0	0	0	0	0	0	0	0	0	見習い
approach	0	0	0	0	0	0	0	0	0	0	アプローチ
approaching	0	1	0	0	0	0	0	0	0	0	近づいている
approbation	0	0	0	0	0	0	1	0	0	1	承認
appropriation	0	0	0	0	0	1	0	0	0	0	流用
approval	0	0	0	0	0	0	1	0	0	0	承認
approve	0	0	0	0	1	0	1	0	0	1	承認
approving	0	0	0	0	0	0	1	0	0	0	承認する
approximate	0	0	0	0	0	0	0	0	0	0	近似
approximately	0	0	0	0	0	0	0	0	0	0	約
approximating	0	0	0	0	0	0	0	0	0	0	概算
approximation	0	0	0	0	0	0	0	0	0	0	近似
appurtenances	0	0	0	0	0	0	0	0	0	0	付属品
apron	0	0	0	0	0	0	0	0	0	0	エプロン
apt	0	0	0	0	0	0	1	0	0	0	適切な
aptitude	0	0	0	0	0	0	1	0	0	0	適性
aqua	0	0	0	0	0	0	0	0	0	0	アクア
aquamarine	0	0	0	0	0	0	0	0	0	0	アクアマリン
aquarium	0	0	0	0	0	0	0	0	0	0	水族館
aquatic	0	0	0	0	0	0	0	0	0	0	水生の
aqueduct	0	0	0	0	0	0	0	0	0	0	水道橋
aqueous	0	0	0	0	0	0	0	0	0	0	水性
arable	0	0	0	0	0	0	0	0	0	0	耕作可能な
arbiter	0	0	0	0	0	0	0	0	0	1	アービタ
arbitrate	0	0	0	0	0	0	0	0	0	0	仲裁する
arbitration	0	1	0	0	0	0	0	0	0	0	仲裁
arbitrator	0	0	0	0	0	0	0	0	0	1	仲裁人
arbor	0	0	0	0	0	0	0	0	0	0	あずまや
arc	0	0	0	0	0	0	0	0	0	0	アーク
arcade	0	0	0	0	0	0	0	0	0	0	アーケード
arch	0	0	0	0	0	0	0	0	0	0	アーチ
archaeological	0	0	0	0	0	0	0	0	0	0	考古学
archaeologist	0	0	0	0	0	0	0	0	0	0	考古学者
archaeology	0	1	0	0	0	0	1	0	0	0	考古学
archaic	0	0	0	0	0	1	0	0	0	0	アルカイック
archbishop	0	0	0	0	0	0	0	0	0	0	大司教
arched	0	0	0	0	0	0	0	0	0	0	アーチ型
archer	0	0	0	0	0	0	0	0	0	0	射手
archery	0	0	0	0	0	0	0	0	0	0	アーチェリー
archetype	0	0	0	0	0	0	0	0	0	0	アーキタイプ
archipelago	0	0	0	0	0	0	0	0	0	0	諸島
architect	0	0	0	0	0	0	0	0	0	0	建築家
architecture	0	0	0	0	0	0	0	0	0	1	建築
archive	0	0	0	0	0	0	0	0	0	0	記録
arctic	0	0	0	0	0	0	0	0	0	0	北極
ardent	0	1	0	0	1	0	1	0	0	0	熱烈な
ardor	0	0	0	0	0	0	1	0	0	0	熱意
arduous	0	0	0	0	0	1	0	0	0	0	つらい
area	0	0	0	0	0	0	0	0	0	0	範囲
arena	0	0	0	0	0	0	0	0	0	0	アリーナ
areola	0	0	0	0	0	0	0	0	0	0	乳輪
argent	0	0	0	0	0	0	0	0	0	0	銀色
argue	1	0	0	0	0	1	0	0	0	0	口論
argument	1	0	0	0	0	1	0	0	0	0	口論
argumentation	1	0	0	0	0	0	0	0	0	0	議論
argumentative	0	0	0	0	0	1	0	0	0	0	論争的な
arguments	1	0	0	0	0	0	0	0	0	0	引数
arid	0	0	0	0	0	1	0	1	0	0	乾燥
aristocracy	0	0	0	0	0	0	1	0	0	0	貴族
aristocrat	0	0	0	0	0	0	0	0	0	0	貴族
aristocratic	0	0	0	0	0	0	1	0	0	0	貴族的な
arithmetic	0	0	0	0	0	0	0	0	0	0	算術
ark	0	0	0	0	0	0	0	0	0	0	箱舟
arm	0	0	0	0	0	0	0	0	0	0	腕
armada	0	0	0	0	0	0	0	0	0	0	艦隊
armament	1	0	0	1	0	0	0	0	0	0	武装
armaments	0	0	0	1	0	1	0	0	0	0	軍備
armature	0	0	0	0	0	0	0	0	0	0	アーマチュア
armed	1	0	0	1	0	1	1	0	0	0	武装した
armor	0	0	0	1	0	0	1	0	0	1	鎧
armored	0	0	0	1	0	0	0	0	0	0	装甲
armory	0	0	0	0	0	0	0	0	0	1	武器庫
arms	0	0	0	0	0	0	0	0	0	0	武器
army	0	0	0	0	0	0	0	0	0	0	軍
aroma	0	0	0	0	0	0	1	0	0	0	香り
arousal	0	0	0	0	0	0	0	0	0	0	覚醒
arouse	0	1	0	0	0	0	1	0	0	0	喚起する
arraignment	1	0	0	1	0	1	0	1	0	0	罪状認否
arrange	0	0	0	0	0	0	0	0	0	0	整える
arranged	0	0	0	0	0	0	0	0	0	0	配置された
arrangement	0	0	0	0	0	0	0	0	0	0	配置
array	0	0	0	0	0	0	1	0	0	0	配列
arrears	0	0	0	0	0	1	0	0	0	0	延滞
arrest	0	0	0	0	0	1	0	0	0	0	逮捕
arrival	0	1	0	0	0	0	0	0	0	0	到着
arrive	0	1	0	0	0	0	0	0	0	0	到着
arrogance	0	0	0	0	0	1	0	0	0	0	傲慢
arrogant	1	0	1	0	0	1	0	0	0	0	傲慢
arrow	0	0	0	0	0	0	0	0	0	0	矢印
arsenal	0	0	0	0	0	0	0	0	0	0	アーセナル
arsenic	0	0	1	1	0	1	0	1	0	0	砒素
arson	1	0	0	1	0	1	0	0	0	0	放火
art	0	1	0	0	1	0	1	1	1	0	美術
artery	0	0	0	0	0	0	0	0	0	0	動脈
artful	0	0	0	0	0	0	0	0	0	0	巧妙な
arthropod	0	0	0	0	0	0	0	0	0	0	節足動物
artichoke	0	0	0	0	0	0	0	0	0	0	アーティチョーク
article	0	0	0	0	0	0	0	0	0	0	論文
articles	0	0	0	0	0	0	0	0	0	0	記事
articulate	0	0	0	0	0	0	1	0	0	0	明確にする
articulation	0	0	0	0	0	0	1	0	0	0	アーティキュレーション
artifice	0	0	0	0	0	0	0	0	0	0	策略
artillery	0	0	0	1	0	1	0	0	0	0	砲兵
artisan	0	0	0	0	0	0	1	0	0	0	職人
artist	0	0	0	0	0	0	0	0	0	0	アーティスト
artiste	0	0	0	0	0	0	1	0	0	0	アーティスト
artistic	0	0	0	0	0	0	1	0	0	0	芸術的
artists	0	0	0	0	0	0	0	0	0	0	アーティスト
ascend	0	0	0	0	0	0	0	0	0	0	昇る
ascendancy	0	0	0	0	0	0	1	0	0	0	優勢
ascension	0	0	0	0	0	0	0	0	0	0	上昇
ascent	0	0	0	0	0	0	1	0	0	0	上昇
ascertain	0	0	0	0	0	0	0	0	0	0	確かめる
ascertained	0	0	0	0	0	0	0	0	0	0	確認した
ascetic	0	0	0	0	0	0	0	0	0	0	禁欲的な
ash	0	0	0	0	0	1	0	0	0	0	灰
ashamed	0	0	1	0	0	1	0	1	0	0	恥ずかしかった
ashes	0	0	0	0	0	1	0	1	0	0	灰
asleep	0	0	0	0	0	0	0	0	0	0	寝落ち
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	アスパルテーム
aspect	0	0	0	0	0	0	0	0	0	0	側面
aspects	0	0	0	0	0	0	0	0	0	0	側面
asphalt	0	0	0	0	0	0	0	0	0	0	アスファルト
aspiration	0	1	0	0	1	0	1	0	1	1	願望
aspire	0	1	0	0	1	0	1	0	0	0	志す
aspiring	0	1	0	0	1	0	1	0	0	1	志望
ass	0	0	0	0	0	1	0	0	0	0	お尻
assail	1	0	0	1	0	1	0	0	1	0	襲う
assailant	1	0	0	1	0	1	0	1	0	0	加害者
assassin	1	0	0	1	0	1	0	1	0	0	暗殺者
assassinate	1	0	0	1	0	1	0	0	0	0	暗殺する
assassination	1	0	0	1	0	1	0	1	0	0	暗殺
assault	1	0	0	1	0	1	0	0	0	0	暴行
assay	0	0	0	0	0	0	0	0	0	0	アッセイ
assemblage	0	0	0	0	0	0	0	0	0	0	集合
assemble	0	0	0	0	0	0	0	0	0	0	組み立てる
assembled	0	0	0	0	0	0	0	0	0	0	組み立てた
assembly	0	0	0	0	0	0	1	0	0	1	組み立て
assent	0	0	0	0	0	0	1	0	0	0	同意
assert	0	0	0	0	0	0	0	0	0	0	主張する
asserting	0	0	0	0	0	0	1	0	0	1	主張する
assertion	0	0	0	0	0	0	0	0	0	0	アサーション
assess	0	0	0	0	0	0	0	0	0	0	評価
assessment	0	0	0	0	0	0	0	0	1	1	評価
assessor	0	0	0	0	0	0	0	0	0	1	査定人
assets	0	0	0	0	0	0	1	0	0	0	資産
asshole	1	0	1	0	0	1	0	0	0	0	下衆野郎
assign	0	0	0	0	0	0	0	0	0	0	割当
assignee	0	0	0	0	0	0	0	0	0	1	譲受人
assignment	0	0	0	0	0	0	0	0	0	0	割り当て
assimilate	0	0	0	0	0	0	0	0	0	0	同化する
assimilation	0	0	0	0	0	0	0	0	0	0	同化
assist	0	0	0	0	0	0	1	0	0	1	支援する
assistance	0	0	0	0	0	0	1	0	0	0	援助
assistant	0	0	0	0	0	0	0	0	0	0	アシスタント
associate	0	0	0	0	0	0	1	0	0	1	仲間、同僚
association	0	0	0	0	0	0	0	0	0	1	協会
assorted	0	0	0	0	0	0	0	0	0	0	盛り合わせ
assortment	0	0	0	0	0	0	0	0	0	0	品揃え
assuage	0	0	0	0	0	0	1	0	0	0	和らげる
assumed	0	0	0	0	0	0	0	0	0	0	想定
assuming	0	0	0	0	0	0	0	0	0	0	仮定する
assumption	0	0	0	0	0	0	0	0	0	0	予測
assurance	0	0	0	0	0	0	1	0	0	1	保証
assure	0	0	0	0	0	0	0	0	0	1	保証する
assured	0	0	0	0	0	0	1	0	0	1	安心
assuredly	0	0	0	0	0	0	0	0	0	1	確実に
asterisk	0	0	0	0	0	0	0	0	0	0	アスタリスク
asteroids	0	0	0	0	0	0	0	0	0	0	小惑星
astigmatism	0	0	0	0	0	0	0	0	0	0	乱視
astonishingly	0	0	0	0	0	0	1	0	1	0	驚くほど
astonishment	0	0	0	0	1	0	1	0	1	0	驚き
astral	0	0	0	0	0	0	0	0	0	0	アストラル
astray	0	0	0	1	0	1	0	0	0	0	迷った
astringent	0	0	0	0	0	1	0	0	0	0	渋い
astrologer	0	1	0	0	0	0	1	0	0	0	占星術師
astrology	0	0	0	0	0	0	0	0	0	0	占星術
astronaut	0	0	0	0	0	0	1	0	0	0	宇宙飛行士
astronomer	0	1	0	0	0	0	1	0	0	0	天文学者
astronomy	0	0	0	0	0	0	0	0	0	0	天文学
astute	0	0	0	0	0	0	1	0	0	0	抜け目のない
asunder	0	0	0	0	0	0	0	0	0	0	バラバラ
asylum	0	0	0	1	0	1	0	0	0	0	亡命
asymmetric	0	0	0	0	0	0	0	0	0	0	非対称
asymmetry	0	0	1	0	0	0	0	0	0	0	非対称
asymptotic	0	0	0	0	0	0	0	0	0	0	漸近的
atelier	0	0	0	0	0	0	0	0	0	0	アトリエ
atheism	0	0	0	0	0	1	0	0	0	0	無神論
atheistic	0	0	0	0	0	0	0	0	0	0	無神論者
atherosclerosis	0	0	0	1	0	1	0	1	0	0	アテローム性動脈硬化症
athlete	0	0	0	0	0	0	1	0	0	0	アスリート
athletic	0	0	0	0	0	0	1	0	0	0	アスレチック
athleticism	0	0	0	0	0	0	0	0	0	0	運動神経
athletics	0	0	0	0	0	0	0	0	0	0	陸上競技
atlas	0	0	0	0	0	0	0	0	0	0	アトラス
atmosphere	0	0	0	0	0	0	0	0	0	0	雰囲気
atmospheric	0	0	0	0	0	0	0	0	0	0	大気
atoll	0	0	0	0	0	0	0	0	0	0	環礁
atom	0	0	0	0	0	0	1	0	0	0	原子
atomic	0	0	0	0	0	0	0	0	0	0	アトミック
atone	0	1	0	0	1	0	1	0	0	1	償う
atonement	0	0	0	0	0	0	1	0	0	0	償い
atrium	0	0	0	0	0	0	0	0	0	0	アトリウム
atrocious	1	0	1	0	0	1	0	0	0	0	凶悪な
atrocity	1	0	1	1	0	1	0	1	0	0	残虐行為
atrophy	0	0	1	1	0	1	0	1	0	0	萎縮
attach	0	0	0	0	0	0	0	0	0	0	付ける
attachment	0	0	0	0	0	0	1	0	0	0	添付ファイル
attack	1	0	0	1	0	1	0	0	0	0	攻撃
attacking	1	0	1	1	0	1	0	1	1	0	攻撃
attain	0	0	0	0	0	0	0	0	0	0	達成する
attainable	0	1	0	0	0	0	1	0	0	0	達成可能
attainment	0	0	0	0	0	0	1	0	0	0	達成
attempt	0	1	0	0	0	0	0	0	0	0	試み
attendance	0	1	0	0	0	0	0	0	0	0	出席
attendant	0	0	0	0	0	0	1	0	0	1	アテンダント
attention	0	0	0	0	0	0	1	0	0	0	注意
attentive	0	0	0	0	0	0	1	0	0	1	気配りのある
attenuate	0	0	0	0	0	0	0	0	0	0	減衰
attenuated	0	0	0	0	0	1	0	0	0	0	減衰した
attenuation	0	0	0	0	0	1	0	1	0	0	減衰
attest	0	0	0	0	0	0	1	0	0	1	証明する
attestation	0	0	0	0	0	0	0	0	0	1	証明
attic	0	0	0	0	0	0	0	0	0	0	屋根裏
attire	0	0	0	0	0	0	0	0	0	0	服装
attitude	0	0	0	0	0	0	0	0	0	0	態度
attorney	1	0	0	1	0	0	1	0	0	1	弁護士
attraction	0	0	0	0	0	0	1	0	0	0	アトラクション
attractiveness	0	0	0	0	0	0	1	0	0	0	魅力
attributable	0	0	0	0	0	0	0	0	0	0	帰属
attribute	0	0	0	0	0	0	0	0	0	0	属性
attribution	0	0	0	0	0	0	0	0	0	0	帰属
attrition	0	0	0	0	0	0	0	0	0	0	消耗
auburn	0	0	0	0	0	0	0	0	0	0	赤褐色
auction	0	1	0	0	0	0	0	0	0	0	競売
auctioneer	0	0	0	0	0	0	0	0	0	0	競売人
audacious	0	0	0	0	0	0	0	0	0	0	大胆な
audacity	0	0	0	0	0	1	0	0	0	0	大胆さ
audible	0	0	0	0	0	0	0	0	0	0	可聴
audience	0	1	0	0	0	0	0	0	0	0	観客
audit	0	0	0	0	0	0	0	0	0	0	監査
audition	0	0	0	0	0	0	0	0	0	0	オーディション
auditor	0	0	0	1	0	0	0	0	0	1	監査役
auditorium	0	0	0	0	0	0	0	0	0	0	講堂
auditory	0	0	0	0	0	0	0	0	0	0	聴覚
aught	0	0	0	0	0	0	0	0	0	0	何も
augment	0	0	0	0	0	0	1	0	0	0	増強
augmentation	0	0	0	0	0	0	0	0	0	0	増強
august	0	0	0	0	0	0	1	0	0	0	8月
aunt	0	0	0	0	0	0	1	0	0	1	叔母
aura	0	0	0	0	0	0	1	0	0	0	オーラ
aurora	0	0	0	0	0	0	0	0	0	0	オーロラ
auspices	0	0	0	0	0	0	0	0	0	0	後援
auspicious	0	1	0	0	1	0	1	0	0	0	縁起の良い
austere	0	0	0	1	0	1	0	1	0	0	質素な
austerity	0	0	0	0	0	1	0	0	0	0	緊縮
authentic	0	0	0	0	1	0	1	0	0	1	本物
authenticate	0	0	0	0	0	0	0	0	0	1	認証する
authentication	0	0	0	0	0	0	0	0	0	1	認証
authenticity	0	0	0	0	0	0	1	0	0	1	信憑性
author	0	0	0	0	0	0	1	0	0	1	著者
authoritative	0	0	0	0	0	0	1	0	0	1	権威のある
authority	0	0	0	0	0	0	1	0	0	1	権限
authorization	0	0	0	0	0	0	1	0	0	1	認可
authorize	0	0	0	0	0	0	0	0	0	1	承認する
authorized	0	0	0	0	0	0	1	0	0	0	認可された
authorship	0	0	0	0	0	0	0	0	0	0	著作権
auto	0	0	0	0	0	0	0	0	0	0	自動
autobiography	0	0	0	0	0	0	0	0	0	0	自伝
autocratic	0	0	0	0	0	1	0	0	0	0	独裁的な
autograph	0	0	0	0	0	0	0	0	0	0	サイン
automatic	0	0	0	0	0	0	0	0	0	1	自動
automobile	0	0	0	0	0	0	0	0	0	0	自動車
autonomy	0	0	0	0	0	0	0	0	0	0	自律性
autopsy	0	0	1	1	0	1	0	1	0	0	剖検
autumn	0	0	0	0	0	0	0	0	0	0	秋
auxiliary	0	0	0	0	0	0	0	0	0	0	補助
avail	0	0	0	0	0	0	0	0	0	0	役に立つ
avalanche	0	0	0	1	0	1	0	1	1	0	雪崩
avarice	1	0	1	0	0	1	0	0	0	0	貪欲
avatar	0	0	0	0	0	0	1	0	0	0	アバター
avenger	1	0	0	0	0	1	0	0	0	0	アベンジャー
avenue	0	0	0	0	0	0	0	0	0	0	アベニュー
aver	0	0	0	0	0	0	0	0	0	0	平均
average	0	0	0	0	0	0	0	0	0	0	平均
averse	1	0	1	1	0	1	0	0	0	0	嫌悪
aversion	1	0	1	1	0	1	0	0	0	0	嫌悪
avert	0	0	0	0	0	0	0	0	0	0	逸らす
aviary	0	0	0	0	0	0	0	0	0	0	鳥小屋
aviation	0	0	0	0	0	0	0	0	0	0	航空
aviator	0	0	0	0	0	0	0	0	0	0	飛行士
avid	0	0	0	0	0	0	0	0	0	0	熱心
avocado	0	0	0	0	0	0	0	0	0	0	アボカド
avoid	0	0	0	1	0	1	0	0	0	0	避ける
avoidance	0	0	0	1	0	1	0	0	0	0	回避
avoiding	0	0	0	1	0	0	0	0	0	0	避ける
await	0	1	0	0	0	0	0	0	0	0	待つ
awake	0	0	0	0	0	0	0	0	0	0	起きた
awaken	0	0	0	0	0	0	0	0	0	0	目覚める
award	0	1	0	0	1	0	1	0	1	1	アワード
awe	0	0	0	0	0	0	0	0	0	0	畏敬の念
awful	1	0	1	1	0	1	0	1	0	0	最悪
awkwardness	0	0	1	0	0	1	0	0	0	0	ぎこちなさ
awning	0	0	0	0	0	0	0	0	0	0	オーニング
awry	0	0	0	0	0	1	0	0	0	0	間違った
axial	0	0	0	0	0	0	0	0	0	0	アキシャル
axiom	0	0	0	0	0	0	0	0	0	1	公理
axiomatic	0	0	0	0	0	0	0	0	0	1	公理的
axis	0	0	0	0	0	0	0	0	0	0	軸
axle	0	0	0	0	0	0	0	0	0	0	車軸
ay	0	0	0	0	0	0	1	0	0	0	ああ
aye	0	0	0	0	0	0	1	0	0	0	はい
azimuth	0	0	0	0	0	0	0	0	0	0	方位角
azure	0	0	0	0	0	0	0	0	0	0	紺碧
babble	0	0	0	0	0	1	0	0	0	0	せせらぎ
babbling	0	0	0	0	0	1	0	0	0	0	せせらぎ
baboon	0	0	1	0	0	1	0	0	0	0	ヒヒ
baby	0	0	0	0	1	0	1	0	0	0	赤ちゃん
babysitter	0	0	0	0	0	0	0	0	0	1	ベビーシッター
baccalaureate	0	0	0	0	0	0	1	0	0	0	バカロレア
