English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yiddish Word
altogether	0	0	0	0	0	0	0	0	0	0	אלע צוזאמען
alumnus	0	0	0	0	0	0	0	0	0	0	אַלומנוס
alveolar	0	0	0	0	0	0	0	0	0	0	אַלוועאָלאַר
amalgam	0	0	0	0	0	0	0	0	0	0	אַמאַלגאַם
amalgamation	0	0	0	0	0	0	0	0	0	0	אַמאַלגיישאַן
amass	0	0	0	0	0	0	0	0	0	0	צונויפגיסן
amateur	0	0	0	0	0	0	0	0	0	0	amateur
amaze	0	0	0	0	0	0	0	0	1	0	אַמייז
amazement	0	0	0	0	0	0	0	0	0	0	חידוש
amazingly	0	0	0	0	1	0	1	0	1	0	אַמייזינגלי
ambassador	0	0	0	0	0	0	1	0	0	1	אַמבאַסאַדאָר
amber	0	0	0	0	0	0	0	0	0	0	בורשטין
ambient	0	0	0	0	0	0	0	0	0	0	אַמביאַנט
ambiguity	0	0	0	0	0	0	0	0	0	0	אַמביגיואַטי
ambiguous	0	0	0	0	0	1	0	0	0	0	אַמביגיואַס
ambit	0	0	0	0	0	0	0	0	0	0	אַמביציעס
ambition	0	1	0	0	1	0	1	0	0	1	אַמביציע
ambitious	0	0	0	0	0	0	0	0	0	0	אַמביציעס
ambulance	0	0	0	1	0	0	0	0	0	1	אַמבולאַנס
ambush	1	0	0	1	0	1	0	0	1	0	אַמבוש
ameliorate	0	0	0	0	0	0	1	0	0	0	פֿאַרבעסערן
amen	0	0	0	0	1	0	1	0	0	1	אמן
amenable	0	0	0	0	0	0	1	0	0	0	אַמינאַבאַל
amend	0	0	0	0	0	0	1	0	0	0	ויסבעסערן
amendment	0	0	0	0	0	0	0	0	0	0	אַמענדמענט
amends	0	0	0	0	0	0	1	0	0	0	ענדערט
amenity	0	0	0	0	0	0	1	0	0	0	אַמענאַטיז
amethyst	0	0	0	0	0	0	0	0	0	0	אַמעטהיסט
amiable	0	0	0	0	0	0	1	0	0	0	ליבלעך
amicable	0	0	0	0	1	0	1	0	0	0	פרייַנדלעך
amid	0	0	0	0	0	0	0	0	0	0	צווישן
amidst	0	0	0	0	0	0	0	0	0	0	צווישן
ammonia	0	0	1	0	0	0	0	0	0	0	אַמאָוניאַ
ammunition	0	0	0	0	0	0	0	0	0	0	שיסוואַרג
amnesia	0	0	0	0	0	1	0	0	0	0	אַמניזיאַ
amnesty	0	0	0	0	1	0	1	0	0	0	אַמניסטיע
amorphous	0	0	0	0	0	0	0	0	0	0	אַמאָרפאַס
amortization	0	0	0	0	0	0	0	0	0	1	אַמאָרטיזאַטיאָן
amount	0	0	0	0	0	0	0	0	0	0	סומע
amour	0	1	0	0	1	0	1	0	0	1	ליבהאָבער
ampersand	0	0	0	0	0	0	0	0	0	0	אַמפּערסאַנד
amphetamines	0	0	1	0	0	1	0	0	0	0	אַמפעטאַמינעס
amphibian	0	0	0	0	0	0	0	0	0	0	אַמפיביאַן
amphibious	0	0	0	0	0	0	0	0	0	0	אַמפיביאַס
amphitheater	0	0	0	0	0	0	0	0	0	0	אַמפאַטיאַטער
amplification	0	0	0	0	0	0	0	0	0	0	אַמפּלאַפאַקיישאַן
amplify	0	0	0	0	0	0	0	0	0	0	פאַרגרעסערן
amplitude	0	0	0	0	0	0	0	0	0	0	אַמפּליטוד
amply	0	0	0	0	0	0	0	0	0	0	אַמפּלי
amputation	0	0	0	0	0	0	0	0	0	0	אַמפּיאַטיישאַן
amulet	0	0	0	0	0	0	0	0	0	0	קאַמייע
amuse	0	0	0	0	1	0	1	0	0	0	פאַרווייַלן
amused	0	0	0	0	1	0	1	0	0	0	אַמיוזד
amusement	0	0	0	0	1	0	1	0	0	0	פאַרווייַלונג
amusing	0	0	0	0	1	0	1	0	0	0	אַמיוזינג
ana	0	0	0	0	0	0	0	0	0	0	אַנאַ
anaconda	0	0	1	1	0	1	0	0	0	0	אַנאַקאָנדאַ
anaesthesia	0	0	0	0	0	0	0	0	0	0	אַניסטיזשאַ
anaesthetic	0	0	0	0	0	0	0	0	0	0	אַנאַסטעטיק
anal	0	0	0	0	0	1	0	0	0	0	אַנאַל
analgesic	0	0	0	0	0	0	0	0	0	0	אַנאַלדזשיסיק
analogous	0	0	0	0	0	0	0	0	0	0	ענלעכער
analogue	0	0	0	0	0	0	0	0	0	0	אַנאַלאָג
analogy	0	0	0	0	0	0	0	0	0	0	אַנאַלאַדזשי
analysis	0	0	0	0	0	0	0	0	0	0	אַנאַליסיס
analyst	0	1	0	0	0	0	1	0	0	1	אַנאַליסט
analytic	0	0	0	0	0	0	0	0	0	0	אַנאַליסיס
analyze	0	0	0	0	0	0	0	0	0	0	פונאַנדערקלייַבן
analyzer	0	0	0	0	0	0	0	0	0	0	אַנאַליזער
anarchism	1	0	0	1	0	1	0	0	0	0	אַנאַרכיזם
anarchist	1	0	0	1	0	1	0	0	0	0	אַנאַרכיסט
anarchy	1	0	0	1	0	1	0	0	0	0	אַנאַרכיע
anastomosis	0	0	0	0	0	0	0	0	0	0	אַנאַסטאָמאָסיס
anathema	1	0	1	1	0	1	0	1	0	0	אַנאַטהעמאַ
anatomic	0	0	0	0	0	0	0	0	0	0	אַנאַטאַמיק
anatomy	0	0	0	0	0	0	0	0	0	0	אַנאַטאָמי
ancestor	0	0	0	0	0	0	0	0	0	0	אָוועס
ancestral	0	0	0	0	0	0	0	0	0	1	אָוועס
ancestry	0	0	0	0	0	0	0	0	0	0	אפשטאם
anchor	0	0	0	0	0	0	1	0	0	0	אַנקער
anchorage	0	0	0	0	0	0	1	1	0	0	אַנקעראַדזש
ancient	0	0	0	0	0	1	0	0	0	0	אלטע
ancillary	0	0	0	0	0	0	0	0	0	0	אַנסאַלערי
androgen	0	0	0	0	0	0	0	0	0	0	אַנדראָגען
anemone	0	0	0	0	0	0	0	0	0	0	אַנעמאָנע
anew	0	0	0	0	0	0	0	0	0	0	ווידעראמאל
angel	0	1	0	0	1	0	1	0	1	1	מלאך
angelic	0	0	0	0	1	0	1	0	0	1	מלאך
anger	1	0	0	0	0	1	0	0	0	0	כעס
angina	0	0	0	1	0	1	0	0	0	0	אַנדזשיינאַ
angiography	0	0	0	0	0	0	0	0	0	0	אַנגיאָגראַפי
angle	0	0	0	0	0	0	0	0	0	0	ווינקל
angling	0	1	0	0	0	1	0	0	0	0	אַנגלינג
angry	1	0	1	0	0	1	0	0	0	0	בייז
anguish	1	0	0	1	0	1	0	1	0	0	פּײַן
angular	0	0	0	0	0	0	0	0	0	0	ווינקלדיק
anhydrous	0	0	0	0	0	0	0	0	0	0	אַנהידראָוס
animal	0	0	0	0	0	0	0	0	0	0	כייַע
animate	0	0	0	0	0	0	1	0	0	0	ופלעבן
animated	0	0	0	0	1	0	1	0	0	0	אַנימאַטעד
animation	0	0	0	0	0	0	0	0	0	0	אַנאַמיישאַן
animosity	1	0	1	1	0	1	0	1	0	0	פיינטשאַפט
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	קנעכל
annals	0	0	0	0	0	0	0	0	0	0	אַנאַליז
annex	0	0	0	0	0	0	0	0	0	0	אַנעקס
annexation	0	0	0	0	0	0	0	0	0	0	אַנעקסאַטיאָן
annexe	0	0	0	0	0	0	0	0	0	0	אַנעקסע
annihilate	1	0	0	1	0	1	0	0	0	0	פאַרניכטן
annihilated	1	0	0	1	0	1	0	1	0	0	פארניכטעט
annihilation	1	0	0	1	0	1	0	1	0	0	פאַרניכטונג
annotate	0	0	0	0	0	0	0	0	0	0	אַנאָטירן
annotation	0	0	0	0	0	0	0	0	0	0	אַנאָטאַציע
announce	0	0	0	0	0	0	0	0	0	0	מעלדן
announcement	0	1	0	0	0	0	0	0	0	0	מעלדן
annoy	1	0	1	0	0	1	0	0	0	0	באדערן
annoyance	1	0	1	0	0	1	0	0	0	0	אַנוייז
annoying	1	0	0	0	0	1	0	0	0	0	אַנויינג
annuity	0	0	0	0	0	0	0	0	0	0	אַננואַטי
annul	0	0	0	0	0	1	0	0	0	0	annul
annular	0	0	0	0	0	0	0	0	0	0	אַנולאַר
annulment	0	0	0	0	0	1	0	1	0	0	אַנולאַטיאָן
annulus	0	0	0	0	0	0	0	0	0	0	אַננולוס
anointing	0	0	0	0	0	0	0	0	0	0	זאַלבונג
anomalous	0	0	0	0	0	0	0	0	0	0	אַנאַמאַלאַס
anomaly	0	0	0	1	0	1	0	0	1	0	אַנאַמאַלי
anon	0	0	0	0	0	0	0	0	0	0	אַנאָן
anonymous	0	0	0	0	0	1	0	0	0	0	אַנאָנימע באַנוצערס
answer	0	0	0	0	0	0	0	0	0	0	ענטפערן
answerable	0	0	0	0	0	0	0	0	0	1	פאַרענטפערט
answering	0	0	0	0	0	0	0	0	0	0	ענטפערט
ant	0	0	0	0	0	0	0	0	0	0	מוראַשקע
antagonism	1	0	0	0	0	1	0	0	0	0	אַנטאַגאַניזם
antagonist	1	0	0	0	0	1	0	0	0	0	אַנטאַגאָניסט
antagonistic	1	0	1	0	0	1	0	0	0	0	אַנטאַגאַנאַסטיק
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	אַנטעדענט
antelope	0	0	0	0	0	0	0	0	0	0	אַנטילאָפּע
antenna	0	0	0	0	0	0	0	0	0	0	אַנטענע
anterior	0	0	0	0	0	0	0	0	0	0	אַנטיריער
anthem	0	0	0	0	0	0	0	0	0	0	הימען
anthology	0	0	0	0	0	0	0	0	0	0	אַנטאָלאָגיע
anthrax	0	0	1	1	0	1	0	1	0	0	אַנטראַקס
anthropology	0	0	0	0	0	0	0	0	0	0	אַנטהראָפּאָלאָגי
antibiotic	0	0	0	0	0	0	0	0	0	0	אַנטיביאָטיק
antibiotics	0	0	0	0	0	0	1	0	0	0	אַנטיביאַטיקס
antichrist	1	0	1	1	0	1	0	0	0	0	אַנטיטשריסט
anticipation	0	1	0	0	0	0	0	0	0	0	אַנטיסאַפּיישאַן
anticipatory	0	1	0	0	0	0	0	0	0	0	אַנטיסאַפּאַטאָרי
antidote	0	1	0	0	0	0	1	0	0	1	קעגנגיפט
antifungal	0	0	0	0	0	0	1	0	0	1	אַנטיפאַנגגאַל
antimony	0	0	0	0	0	0	0	0	0	0	אַנטימאָניע
antipathy	1	0	1	0	0	1	0	0	0	0	אַנטיפּאַטי
antiquarian	0	0	0	0	0	0	0	0	0	0	אַנטיקוואַריאַן
antiquated	0	0	0	0	0	1	0	0	0	0	אַנטיקווייטיד
antique	0	0	0	0	0	0	1	0	0	0	אַנטיק
antiquity	0	0	0	0	0	0	0	0	0	0	אַנטיקוויטי
antiseptic	0	0	0	0	0	0	1	0	0	1	אַנטיסעפּטיק
antisocial	1	0	1	1	0	1	0	1	0	0	אַנטיסאָסיאַל
antithesis	1	0	0	0	0	1	0	0	0	0	אַנטיטעזיס
antithetical	0	0	0	0	0	0	0	0	0	0	אַנטיטעטיש
antiviral	0	0	0	0	0	0	0	0	0	0	אַנטיוויראַל
antler	0	0	0	0	0	0	0	0	0	0	Antler
anvil	0	0	0	0	0	0	0	0	0	0	שטעמען
anxiety	1	1	0	1	0	1	0	1	0	0	דייַגעס
anxious	0	1	0	1	0	1	0	0	0	0	באַזאָרגט
aorta	0	0	0	0	0	0	0	0	0	0	אַאָרטאַ
apace	0	0	0	0	0	0	0	0	0	0	שנעל
apache	0	0	0	1	0	1	0	0	0	0	אַפּאַטשי
apartment	0	0	0	0	0	0	0	0	0	0	וווינונג
apathetic	0	0	0	0	0	1	0	1	0	0	אַפּאַטיש
apathy	0	0	0	0	0	1	0	1	0	0	אַפּאַטי
ape	0	0	0	0	0	0	0	0	0	0	נאָכמאַכן
aperture	0	0	0	0	0	0	0	0	0	0	עפענונג
apex	0	0	0	0	0	0	0	0	0	0	אַפּעקס
aphid	0	0	1	0	0	1	0	0	0	0	יישר כח
apiece	0	0	0	0	0	0	0	0	0	0	א שטיקל
aplomb	0	0	0	0	0	0	1	0	0	0	אַפּלאָמבירן
apocalyptic	0	0	0	0	0	0	0	0	0	0	אַפּאָקאַליפּטיק
apologetic	0	0	0	0	0	0	1	0	0	1	אַנטשולדיקן
apologist	0	0	0	0	0	0	0	0	0	0	אַפּאָלאָגיסט
apologize	0	0	0	0	0	0	1	1	0	1	אַנטשולדיקן
apology	0	0	0	0	0	0	1	0	0	0	אַנטשולדיקונג
apostasy	0	0	0	0	0	0	0	0	0	0	כפירה
apostate	0	0	0	0	0	0	0	0	0	0	אָפּפאַל
apostle	0	0	0	0	0	0	1	0	0	1	שליח
apostolic	0	0	0	0	0	0	0	0	0	1	אַפּאָסטאָליש
apostrophe	0	0	0	0	0	0	0	0	0	0	אַפּאָסטראָפע
appalling	0	0	1	1	0	1	0	0	0	0	גרויליק
apparatus	0	0	0	0	0	0	0	0	0	0	אַפּאַראַט
apparel	0	0	0	0	0	0	0	0	0	0	קליידונג
apparently	0	0	0	0	0	0	0	0	0	0	משמעות
apparition	0	0	0	1	0	0	0	0	1	0	דערשיינונג
appeal	0	1	0	0	0	0	0	0	0	0	אַפּעלירן
appearance	0	0	0	0	0	0	0	0	0	0	אויסזען
appease	0	0	0	0	0	0	0	0	0	0	באַרויקן
appellant	0	0	0	0	0	0	0	0	0	0	אַפּעלאַנט
append	0	0	0	0	0	0	0	0	0	0	צוגעבן
appendage	0	0	0	0	0	0	0	0	0	0	אַפּענדידזש
appendicitis	0	0	0	1	0	1	0	1	0	0	אַפּפּענדיסיטיס
appendix	0	0	0	0	0	0	0	0	0	0	אַפּפּענדיקס
appetite	0	0	0	0	0	0	0	0	0	0	אַפּעטיט
appetizer	0	0	0	0	0	0	0	0	0	0	פאַרשפּייַז
applause	0	0	0	0	1	0	1	0	1	1	אַפּלאָדיסמענטן
apple	0	0	0	0	0	0	0	0	0	0	עפּל
appliance	0	0	0	0	0	0	0	0	0	0	אַפּפּליאַנסע
appliances	0	0	0	0	0	0	0	0	0	0	אַפּפּליאַנסעס
applicability	0	0	0	0	0	0	0	0	0	0	אָנווענדלעך
applicable	0	0	0	0	0	0	0	0	0	0	אָנווענדלעך
applicant	0	1	0	0	0	0	0	0	0	0	אַפּליקאַנט
application	0	0	0	0	0	0	0	0	0	0	אַפּלאַקיישאַן
apply	0	0	0	0	0	0	0	0	0	0	צולייגן
appoint	0	0	0	0	0	0	0	0	0	0	נאָמינירן
appointment	0	0	0	0	0	0	0	0	0	0	אַפּוינטמאַנט
appointments	0	0	0	0	0	0	0	0	0	0	אַפּוינטמאַנץ
apportion	0	0	0	0	0	0	0	0	0	0	צעטיילונג
apportionment	0	0	0	0	0	0	0	0	0	0	צוטיילונג
appraise	0	0	0	0	0	0	0	0	0	0	אָפּשאַצן
appreciable	0	0	0	0	0	0	0	0	0	0	אָפּשאַצן
appreciation	0	0	0	0	1	0	1	0	0	1	אַפּרישייישאַן
apprehend	0	0	0	1	0	0	0	0	0	0	כאפן
apprehension	0	0	0	1	0	1	0	0	0	0	מורא
apprehensive	0	1	0	1	0	1	0	0	0	0	מודאג
apprentice	0	0	0	0	0	0	0	0	0	1	לערניינגל
apprenticeship	0	0	0	0	0	0	0	0	0	0	לערניינגל
approach	0	0	0	0	0	0	0	0	0	0	צוגאַנג
approaching	0	1	0	0	0	0	0	0	0	0	דערנענטערט זיך
approbation	0	0	0	0	0	0	1	0	0	1	באשטעטיגונג
appropriation	0	0	0	0	0	1	0	0	0	0	אַפּראָופּרייישאַן
approval	0	0	0	0	0	0	1	0	0	0	האַסקאָמע
approve	0	0	0	0	1	0	1	0	0	1	אַפּרווו
approving	0	0	0	0	0	0	1	0	0	0	אַפּרוווינג
approximate	0	0	0	0	0	0	0	0	0	0	דערנענטערנ זיך
approximately	0	0	0	0	0	0	0	0	0	0	בעערעך
approximating	0	0	0	0	0	0	0	0	0	0	דערנענטערנ זיך
approximation	0	0	0	0	0	0	0	0	0	0	דערנענטערונג
appurtenances	0	0	0	0	0	0	0	0	0	0	אַפּערטונאַטיז
apron	0	0	0	0	0	0	0	0	0	0	פאַרטעך
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	פיייקייט
aqua	0	0	0	0	0	0	0	0	0	0	אַקוואַ
aquamarine	0	0	0	0	0	0	0	0	0	0	אַקוואַמערין
aquarium	0	0	0	0	0	0	0	0	0	0	אַקוואַריום
aquatic	0	0	0	0	0	0	0	0	0	0	וואַסער
aqueduct	0	0	0	0	0	0	0	0	0	0	אַקוועדוקט
aqueous	0	0	0	0	0	0	0	0	0	0	וואַסער
arable	0	0	0	0	0	0	0	0	0	0	אַקער
arbiter	0	0	0	0	0	0	0	0	0	1	אַרביטער
arbitrate	0	0	0	0	0	0	0	0	0	0	אַרביטרירן
arbitration	0	1	0	0	0	0	0	0	0	0	אַרביטריישאַן
arbitrator	0	0	0	0	0	0	0	0	0	1	אַרביטרייטער
arbor	0	0	0	0	0	0	0	0	0	0	אַרבאָר
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	אַרקייד
arch	0	0	0	0	0	0	0	0	0	0	אַרטש
archaeological	0	0	0	0	0	0	0	0	0	0	אַרקיאַלאַדזשיקאַל
archaeologist	0	0	0	0	0	0	0	0	0	0	אַרקיאַלאַדזשיסט
archaeology	0	1	0	0	0	0	1	0	0	0	אַרכעאָלאָגיע
archaic	0	0	0	0	0	1	0	0	0	0	אַרטשאַיק
archbishop	0	0	0	0	0	0	0	0	0	0	אַרטשבישאָפּ
arched	0	0	0	0	0	0	0	0	0	0	אַרטשט
archer	0	0	0	0	0	0	0	0	0	0	אַרטשער
archery	0	0	0	0	0	0	0	0	0	0	אַרטשערי
archetype	0	0	0	0	0	0	0	0	0	0	אַרטשעטיפּע
archipelago	0	0	0	0	0	0	0	0	0	0	אַרטשאַפּאַלייגאָו
architect	0	0	0	0	0	0	0	0	0	0	אַרכיטעקט
architecture	0	0	0	0	0	0	0	0	0	1	אַרקאַטעקטשער
archive	0	0	0	0	0	0	0	0	0	0	אַרכיוו
arctic	0	0	0	0	0	0	0	0	0	0	אַרקטיש
ardent	0	1	0	0	1	0	1	0	0	0	פאַרברענט
ardor	0	0	0	0	0	0	1	0	0	0	ברען
arduous	0	0	0	0	0	1	0	0	0	0	שווער
area	0	0	0	0	0	0	0	0	0	0	געגנט
arena	0	0	0	0	0	0	0	0	0	0	ארענע
areola	0	0	0	0	0	0	0	0	0	0	אַרעאָלאַ
argent	0	0	0	0	0	0	0	0	0	0	אַרגענט
argue	1	0	0	0	0	1	0	0	0	0	טענהן
argument	1	0	0	0	0	1	0	0	0	0	אַרגומענט
argumentation	1	0	0	0	0	0	0	0	0	0	אַרגומענטיישאַן
argumentative	0	0	0	0	0	1	0	0	0	0	אַרגומענטאַטיווע
arguments	1	0	0	0	0	0	0	0	0	0	אַרגומענטן
arid	0	0	0	0	0	1	0	1	0	0	טרוקן
aristocracy	0	0	0	0	0	0	1	0	0	0	אַריסטאָקראַטיע
aristocrat	0	0	0	0	0	0	0	0	0	0	אַריסטאָקראַט
aristocratic	0	0	0	0	0	0	1	0	0	0	אַריסטאָקראַטיק
arithmetic	0	0	0	0	0	0	0	0	0	0	אַריטמעטיק
ark	0	0	0	0	0	0	0	0	0	0	ארון קודש
arm	0	0	0	0	0	0	0	0	0	0	אָרעם
armada	0	0	0	0	0	0	0	0	0	0	אַרמאַדאַ
armament	1	0	0	1	0	0	0	0	0	0	אַרמאַמאַנט
armaments	0	0	0	1	0	1	0	0	0	0	אַרמאַמאַנץ
armature	0	0	0	0	0	0	0	0	0	0	אַרמאַטורע
armed	1	0	0	1	0	1	1	0	0	0	אַרמד
armor	0	0	0	1	0	0	1	0	0	1	פאנצער
armored	0	0	0	1	0	0	0	0	0	0	אַרמערד
armory	0	0	0	0	0	0	0	0	0	1	אַרמאָרי
arms	0	0	0	0	0	0	0	0	0	0	געווער
army	0	0	0	0	0	0	0	0	0	0	אַרמיי
aroma	0	0	0	0	0	0	1	0	0	0	אַראָמאַ
arousal	0	0	0	0	0	0	0	0	0	0	אויפוועקן
arouse	0	1	0	0	0	0	1	0	0	0	אויפוועקן
arraignment	1	0	0	1	0	1	0	1	0	0	אַרראַיגנמענט
arrange	0	0	0	0	0	0	0	0	0	0	צולייגן
arranged	0	0	0	0	0	0	0	0	0	0	עריינדזשד
arrangement	0	0	0	0	0	0	0	0	0	0	אָרדענונג
array	0	0	0	0	0	0	1	0	0	0	מענגע
arrears	0	0	0	0	0	1	0	0	0	0	ערירז
arrest	0	0	0	0	0	1	0	0	0	0	אַרעסטירן
arrival	0	1	0	0	0	0	0	0	0	0	אָנקומען
arrive	0	1	0	0	0	0	0	0	0	0	אנקומען
arrogance	0	0	0	0	0	1	0	0	0	0	גאַדלעס
arrogant	1	0	1	0	0	1	0	0	0	0	עראַגאַנט
arrow	0	0	0	0	0	0	0	0	0	0	פייַל
arsenal	0	0	0	0	0	0	0	0	0	0	אַרסענאַל
arsenic	0	0	1	1	0	1	0	1	0	0	אַרסעניק
arson	1	0	0	1	0	1	0	0	0	0	אונטערצינדונג
art	0	1	0	0	1	0	1	1	1	0	קונסט
artery	0	0	0	0	0	0	0	0	0	0	אַרטעריע
artful	0	0	0	0	0	0	0	0	0	0	כיטרע
arthropod	0	0	0	0	0	0	0	0	0	0	אַרטראַפּאָד
artichoke	0	0	0	0	0	0	0	0	0	0	אַרטיטשאָוק
article	0	0	0	0	0	0	0	0	0	0	אַרטיקל
articles	0	0	0	0	0	0	0	0	0	0	ארטיקלען
articulate	0	0	0	0	0	0	1	0	0	0	אַרטיקולירן
articulation	0	0	0	0	0	0	1	0	0	0	אַרטיקולאַטיאָן
artifice	0	0	0	0	0	0	0	0	0	0	קונסט
artillery	0	0	0	1	0	1	0	0	0	0	אַרטילעריע
artisan	0	0	0	0	0	0	1	0	0	0	האנטװערקער
artist	0	0	0	0	0	0	0	0	0	0	קינסטלער
artiste	0	0	0	0	0	0	1	0	0	0	אַרטיסט
artistic	0	0	0	0	0	0	1	0	0	0	אַרטיסטישע
artists	0	0	0	0	0	0	0	0	0	0	קינסטלער
ascend	0	0	0	0	0	0	0	0	0	0	שטייען
ascendancy	0	0	0	0	0	0	1	0	0	0	העכערקייט
ascension	0	0	0	0	0	0	0	0	0	0	אַרופשטייַג
ascent	0	0	0	0	0	0	1	0	0	0	אַרופגאַנג
ascertain	0	0	0	0	0	0	0	0	0	0	פאַרזיכערן
ascertained	0	0	0	0	0	0	0	0	0	0	פארשטאנען
ascetic	0	0	0	0	0	0	0	0	0	0	אַסעטיק
ash	0	0	0	0	0	1	0	0	0	0	אַש
ashamed	0	0	1	0	0	1	0	1	0	0	פאַרשעמט
ashes	0	0	0	0	0	1	0	1	0	0	אַש
asleep	0	0	0	0	0	0	0	0	0	0	שלאָפנדיק
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	אַספּאַרטאַמע
aspect	0	0	0	0	0	0	0	0	0	0	אַספּעקט
aspects	0	0	0	0	0	0	0	0	0	0	אַספּעקץ
asphalt	0	0	0	0	0	0	0	0	0	0	אַספאָלט
aspiration	0	1	0	0	1	0	1	0	1	1	אַספּיראַטיאָן
aspire	0	1	0	0	1	0	1	0	0	0	אַספּירירן
aspiring	0	1	0	0	1	0	1	0	0	1	אַספּיירינג
ass	0	0	0	0	0	1	0	0	0	0	טאָכעס
assail	1	0	0	1	0	1	0	0	1	0	באַפאַלן
assailant	1	0	0	1	0	1	0	1	0	0	אַטאַקע
assassin	1	0	0	1	0	1	0	1	0	0	מערדער
assassinate	1	0	0	1	0	1	0	0	0	0	מערדערן
assassination	1	0	0	1	0	1	0	1	0	0	אַסאַסאַניישאַן
assault	1	0	0	1	0	1	0	0	0	0	אַטאַקע
assay	0	0	0	0	0	0	0	0	0	0	אַססייַ
assemblage	0	0	0	0	0	0	0	0	0	0	פֿאַרזאַמלונג
assemble	0	0	0	0	0	0	0	0	0	0	אַסעמבאַל
assembled	0	0	0	0	0	0	0	0	0	0	פארזאמלט
assembly	0	0	0	0	0	0	1	0	0	1	פֿאַרזאַמלונג
assent	0	0	0	0	0	0	1	0	0	0	צושטימען
assert	0	0	0	0	0	0	0	0	0	0	פעסטשטעלן
asserting	0	0	0	0	0	0	1	0	0	1	באַשטעטיקן
assertion	0	0	0	0	0	0	0	0	0	0	באַשטעטיקן
assess	0	0	0	0	0	0	0	0	0	0	אַססעסס
assessment	0	0	0	0	0	0	0	0	1	1	אַסעסמאַנט
assessor	0	0	0	0	0	0	0	0	0	1	אַססעססאָר
assets	0	0	0	0	0	0	1	0	0	0	אַסעץ
asshole	1	0	1	0	0	1	0	0	0	0	רחמנות
assign	0	0	0	0	0	0	0	0	0	0	באַשטימען
assignee	0	0	0	0	0	0	0	0	0	1	אָנגעשטעלטער
assignment	0	0	0	0	0	0	0	0	0	0	אַסיינמאַנט
assimilate	0	0	0	0	0	0	0	0	0	0	אַסימילירן
assimilation	0	0	0	0	0	0	0	0	0	0	אַסימאַליישאַן
assist	0	0	0	0	0	0	1	0	0	1	אַרוישעלפן
assistance	0	0	0	0	0	0	1	0	0	0	הילף
assistant	0	0	0	0	0	0	0	0	0	0	אַסיסטאַנט
associate	0	0	0	0	0	0	1	0	0	1	מיטאַרבעטער
association	0	0	0	0	0	0	0	0	0	1	פאַרבאַנד
assorted	0	0	0	0	0	0	0	0	0	0	אַסאָרטיד
assortment	0	0	0	0	0	0	0	0	0	0	אויסוואל
assuage	0	0	0	0	0	0	1	0	0	0	פאַרזיכערן
assumed	0	0	0	0	0	0	0	0	0	0	אנגענומען
assuming	0	0	0	0	0	0	0	0	0	0	אַסומינג
assumption	0	0	0	0	0	0	0	0	0	0	האַשאָרע
assurance	0	0	0	0	0	0	1	0	0	1	פארזיכערונג
assure	0	0	0	0	0	0	0	0	0	1	פאַרזיכערן
assured	0	0	0	0	0	0	1	0	0	1	פאַרזיכערן
assuredly	0	0	0	0	0	0	0	0	0	1	פֿאַרזיכערט
asterisk	0	0	0	0	0	0	0	0	0	0	אַסטעריסק
asteroids	0	0	0	0	0	0	0	0	0	0	אַסטערוידז
astigmatism	0	0	0	0	0	0	0	0	0	0	אַסטיגמאַטיזאַם
astonishingly	0	0	0	0	0	0	1	0	1	0	אַמייזינגלי
astonishment	0	0	0	0	1	0	1	0	1	0	כידעש
astral	0	0	0	0	0	0	0	0	0	0	אַסטראַל
astray	0	0	0	1	0	1	0	0	0	0	פארבלאנדזשעט
astringent	0	0	0	0	0	1	0	0	0	0	אַסטרינדזשאַנט
astrologer	0	1	0	0	0	0	1	0	0	0	אַסטראָלאָג
astrology	0	0	0	0	0	0	0	0	0	0	אַסטראָלאָגיע
astronaut	0	0	0	0	0	0	1	0	0	0	אַסטראָנאַווט
astronomer	0	1	0	0	0	0	1	0	0	0	אַסטראָנאָם
astronomy	0	0	0	0	0	0	0	0	0	0	אַסטראָנאָמיע
astute	0	0	0	0	0	0	1	0	0	0	קלוג
asunder	0	0	0	0	0	0	0	0	0	0	צעשיידן זיך
asylum	0	0	0	1	0	1	0	0	0	0	אַסילום
asymmetric	0	0	0	0	0	0	0	0	0	0	אַסיממעטריק
asymmetry	0	0	1	0	0	0	0	0	0	0	אַסיממעטרי
asymptotic	0	0	0	0	0	0	0	0	0	0	אַסימפּטאָמאַטיק
atelier	0	0	0	0	0	0	0	0	0	0	אַטעליער
atheism	0	0	0	0	0	1	0	0	0	0	אַטעיזם
atheistic	0	0	0	0	0	0	0	0	0	0	אַטהעיסטיק
atherosclerosis	0	0	0	1	0	1	0	1	0	0	אַטעראָוסקלעראָוסיס
athlete	0	0	0	0	0	0	1	0	0	0	אַטלעט
athletic	0	0	0	0	0	0	1	0	0	0	אַטלעטיק
