English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malagasy Word
ammunition	0	0	0	0	0	0	0	0	0	0	bala
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	famotsoran-keloka
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	vola
amour	0	1	0	0	1	0	1	0	0	1	amour
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	sahona
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	fanaovana fampisehoana
amplification	0	0	0	0	0	0	0	0	0	0	amplification
amplify	0	0	0	0	0	0	0	0	0	0	hanamafisana
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	ampy
amputation	0	0	0	0	0	0	0	0	0	0	fanapahana ilay rantsambatana
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	voly
amused	0	0	0	0	1	0	1	0	0	0	miharihary amin'izany
amusement	0	0	0	0	1	0	1	0	0	0	voly
amusing	0	0	0	0	1	0	1	0	0	0	nampihomehy
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	fanatoranana
anaesthetic	0	0	0	0	0	0	0	0	0	0	fanafody fanadontoana
anal	0	0	0	0	0	1	0	0	0	0	lava-pitombenana
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	analogous
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	Fitoviana
analysis	0	0	0	0	0	0	0	0	0	0	fanadihadiana
analyst	0	1	0	0	0	0	1	0	0	1	mpandalina
analytic	0	0	0	0	0	0	0	0	0	0	mandalina
analyze	0	0	0	0	0	0	0	0	0	0	hadihadiana
analyzer	0	0	0	0	0	0	0	0	0	0	Analyzer
anarchism	1	0	0	1	0	1	0	0	0	0	anarkisma
anarchist	1	0	0	1	0	1	0	0	0	0	fanjakan'i Baroa
anarchy	1	0	0	1	0	1	0	0	0	0	anarchy
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomose
anathema	1	0	1	1	0	1	0	1	0	0	voaozona
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiques
anatomy	0	0	0	0	0	0	0	0	0	0	anatomie
ancestor	0	0	0	0	0	0	0	0	0	0	RAZANA
ancestral	0	0	0	0	0	0	0	0	0	1	drazana
ancestry	0	0	0	0	0	0	0	0	0	0	razambeny
anchor	0	0	0	0	0	0	1	0	0	0	vatofantsika
anchorage	0	0	0	0	0	0	1	1	0	0	fiatoana
ancient	0	0	0	0	0	1	0	0	0	0	FAHINY
ancillary	0	0	0	0	0	0	0	0	0	0	fanampiny
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	indray
angel	0	1	0	0	1	0	1	0	1	1	ANJELY
angelic	0	0	0	0	1	0	1	0	0	1	NY ANJELY
anger	1	0	0	0	0	1	0	0	0	0	fahatezerana
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	fiolahana
angling	0	1	0	0	0	1	0	0	0	0	mihantona
angry	1	0	1	0	0	1	0	0	0	0	TEZITRA
anguish	1	0	0	1	0	1	0	1	0	0	ny fahoriam
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	anhydrous
animal	0	0	0	0	0	0	0	0	0	0	biby
animate	0	0	0	0	0	0	1	0	0	0	selan'izy
animated	0	0	0	0	1	0	1	0	0	0	animation
animation	0	0	0	0	0	0	0	0	0	0	fanentanana
animosity	1	0	1	1	0	1	0	1	0	0	fankahalana
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	dia fehin
annals	0	0	0	0	0	0	0	0	0	0	tantaran'ny
annex	0	0	0	0	0	0	0	0	0	0	fanampiny
annexation	0	0	0	0	0	0	0	0	0	0	fanakambanana
annexe	0	0	0	0	0	0	0	0	0	0	annexe
annihilate	1	0	0	1	0	1	0	0	0	0	handringana
annihilated	1	0	0	1	0	1	0	1	0	0	ringana
annihilation	1	0	0	1	0	1	0	1	0	0	fandringanana
annotate	0	0	0	0	0	0	0	0	0	0	hanisy naoty
annotation	0	0	0	0	0	0	0	0	0	0	Filazana fohy
announce	0	0	0	0	0	0	0	0	0	0	Lazao
announcement	0	1	0	0	0	0	0	0	0	0	fanambarana
annoy	1	0	1	0	0	1	0	0	0	0	mahasorena sy mahadiso
annoyance	1	0	1	0	0	1	0	0	0	0	fahasorenana
annoying	1	0	0	0	0	1	0	0	0	0	manorisory
annuity	0	0	0	0	0	0	0	0	0	0	isan-taona
annul	0	0	0	0	0	1	0	0	0	0	hanafoana
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	fanafoanana
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	fanosorana
anomalous	0	0	0	0	0	0	0	0	0	0	anomaliana
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	anio
anonymous	0	0	0	0	0	1	0	0	0	0	tsy fantatra anarana
answer	0	0	0	0	0	0	0	0	0	0	valiny
answerable	0	0	0	0	0	0	0	0	0	1	mifanolotra
answering	0	0	0	0	0	0	0	0	0	0	namaly
ant	0	0	0	0	0	0	0	0	0	0	vitsika
antagonism	1	0	0	0	0	1	0	0	0	0	fanoherana
antagonist	1	0	0	0	0	1	0	0	0	0	mpanohitra
antagonistic	1	0	1	0	0	1	0	0	0	0	manohitra
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	mialoha
antelope	0	0	0	0	0	0	0	0	0	0	antilopa
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	Précédent
anthem	0	0	0	0	0	0	0	0	0	0	hiram-pirenena
anthology	0	0	0	0	0	0	0	0	0	0	fitambaram-boky mirakitra
anthrax	0	0	1	1	0	1	0	1	0	0	ny vain'omby
anthropology	0	0	0	0	0	0	0	0	0	0	anthropologie
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotika
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotika
antichrist	1	0	1	1	0	1	0	0	0	0	ANTIKRISTY
anticipation	0	1	0	0	0	0	0	0	0	0	mialoha
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipatory
antidote	0	1	0	0	0	0	1	0	0	1	fanefitry
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	antipatia
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	lany
antique	0	0	0	0	0	0	1	0	0	0	fahagola
antiquity	0	0	0	0	0	0	0	0	0	0	tranainy
antiseptic	0	0	0	0	0	0	1	0	0	1	fa mamono otrikaretina izy
antisocial	1	0	1	1	0	1	0	1	0	0	tia miray hina
antithesis	1	0	0	0	0	1	0	0	0	0	fanoherana-kevitra izany
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antivirus
antler	0	0	0	0	0	0	0	0	0	0	tandroka
anvil	0	0	0	0	0	0	0	0	0	0	riandriana
anxiety	1	1	0	1	0	1	0	1	0	0	fanahiana
anxious	0	1	0	1	0	1	0	0	0	0	manahy
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	vaky
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	trano
apathetic	0	0	0	0	0	1	0	1	0	0	miraharaha
apathy	0	0	0	0	0	1	0	1	0	0	tsy miraharaha
ape	0	0	0	0	0	0	0	0	0	0	rajako
aperture	0	0	0	0	0	0	0	0	0	0	nisara-
apex	0	0	0	0	0	0	0	0	0	0	fara tampon'ny
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	silany
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	Tranga
apologetic	0	0	0	0	0	0	1	0	0	1	fialan-tsiny
apologist	0	0	0	0	0	0	0	0	0	0	Mpiaro ny
apologize	0	0	0	0	0	0	1	1	0	1	Mialà tsiny
apology	0	0	0	0	0	0	1	0	0	0	fialan-tsiny
apostasy	0	0	0	0	0	0	0	0	0	0	ny fivadiham-pinoana
apostate	0	0	0	0	0	0	0	0	0	0	mpivadi-pinoana
apostle	0	0	0	0	0	0	1	0	0	1	Apôstôly
apostolic	0	0	0	0	0	0	0	0	0	1	maha-apôstôly
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	mahatsiravina
apparatus	0	0	0	0	0	0	0	0	0	0	fitaovana
apparel	0	0	0	0	0	0	0	0	0	0	HAINGON'NY
apparently	0	0	0	0	0	0	0	0	0	0	toa
apparition	0	0	0	1	0	0	0	0	1	0	matoatoa
appeal	0	1	0	0	0	0	0	0	0	0	antso
appearance	0	0	0	0	0	0	0	0	0	0	fijery
appease	0	0	0	0	0	0	0	0	0	0	hampitonena
appellant	0	0	0	0	0	0	0	0	0	0	mpiampanga
append	0	0	0	0	0	0	0	0	0	0	manampy
appendage	0	0	0	0	0	0	0	0	0	0	taviny
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicite
appendix	0	0	0	0	0	0	0	0	0	0	appendice
appetite	0	0	0	0	0	0	0	0	0	0	komana
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	tehaka
apple	0	0	0	0	0	0	0	0	0	0	paoma
appliance	0	0	0	0	0	0	0	0	0	0	fitaovana
appliances	0	0	0	0	0	0	0	0	0	0	Fitaovana
applicability	0	0	0	0	0	0	0	0	0	0	hoe azo ampiharina
applicable	0	0	0	0	0	0	0	0	0	0	azo ampiharina
applicant	0	1	0	0	0	0	0	0	0	0	mpangataka
application	0	0	0	0	0	0	0	0	0	0	fampiharana
apply	0	0	0	0	0	0	0	0	0	0	AMPIHARO
appoint	0	0	0	0	0	0	0	0	0	0	hanendry
appointment	0	0	0	0	0	0	0	0	0	0	fotoana
appointments	0	0	0	0	0	0	0	0	0	0	fanendrena
apportion	0	0	0	0	0	0	0	0	0	0	nizara
apportionment	0	0	0	0	0	0	0	0	0	0	fizarana
appraise	0	0	0	0	0	0	0	0	0	0	hanaiky
appreciable	0	0	0	0	0	0	0	0	0	0	azo ankasitrahana
appreciation	0	0	0	0	1	0	1	0	0	1	FANKASITRAHANAO
apprehend	0	0	0	1	0	0	0	0	0	0	hisambotra
apprehension	0	0	0	1	0	1	0	0	0	0	ahiahy
apprehensive	0	1	0	1	0	1	0	0	0	0	Natahotra
apprentice	0	0	0	0	0	0	0	0	0	1	niofana
apprenticeship	0	0	0	0	0	0	0	0	0	0	fiofanako
approach	0	0	0	0	0	0	0	0	0	0	fomba
approaching	0	1	0	0	0	0	0	0	0	0	manatona
approbation	0	0	0	0	0	0	1	0	0	1	-pankasitrahana
appropriation	0	0	0	0	0	1	0	0	0	0	fahazoany
approval	0	0	0	0	0	0	1	0	0	0	fankatoavana
approve	0	0	0	0	1	0	1	0	0	1	hanaiky
approving	0	0	0	0	0	0	1	0	0	0	dia mampiseho ny
approximate	0	0	0	0	0	0	0	0	0	0	tokotokony
approximately	0	0	0	0	0	0	0	0	0	0	eo ho eo
approximating	0	0	0	0	0	0	0	0	0	0	approximating
approximation	0	0	0	0	0	0	0	0	0	0	manakaikikaiky
appurtenances	0	0	0	0	0	0	0	0	0	0	fitaovana
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	mahay
aptitude	0	0	0	0	0	0	1	0	0	0	fahaiza-manao
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	anaty rano
aqueduct	0	0	0	0	0	0	0	0	0	0	lakan-drano
aqueous	0	0	0	0	0	0	0	0	0	0	rano
arable	0	0	0	0	0	0	0	0	0	0	azo volena
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	hitsara
arbitration	0	1	0	0	0	0	0	0	0	0	fanelanelanana
arbitrator	0	0	0	0	0	0	0	0	0	1	mpizara
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	andohalambo
archaeological	0	0	0	0	0	0	0	0	0	0	arkeolojika
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeology
archaeology	0	1	0	0	0	0	1	0	0	0	arkeolojia
archaic	0	0	0	0	0	1	0	0	0	0	Endrika: archaic
archbishop	0	0	0	0	0	0	0	0	0	0	Arseveka
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	mpandefa tsipìka
archery	0	0	0	0	0	0	0	0	0	0	zana-tsipìka
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	vondronosy
architect	0	0	0	0	0	0	0	0	0	0	mpanao mari-trano
architecture	0	0	0	0	0	0	0	0	0	1	architecture
archive	0	0	0	0	0	0	0	0	0	0	tahiry
arctic	0	0	0	0	0	0	0	0	0	0	Tendrontany Avaratra
ardent	0	1	0	0	1	0	1	0	0	0	mafana fo
ardor	0	0	0	0	0	0	1	0	0	0	mafana fo
arduous	0	0	0	0	0	1	0	0	0	0	sarotra
area	0	0	0	0	0	0	0	0	0	0	FARITRY NY
arena	0	0	0	0	0	0	0	0	0	0	kianja
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	miady hevitra
argument	1	0	0	0	0	1	0	0	0	0	fandresen-dahatra
argumentation	1	0	0	0	0	0	0	0	0	0	argumentation
argumentative	0	0	0	0	0	1	0	0	0	0	miady hevitra
arguments	1	0	0	0	0	0	0	0	0	0	kevitra
arid	0	0	0	0	0	1	0	1	0	0	maina
aristocracy	0	0	0	0	0	0	1	0	0	0	fihaviam-pirazanana ambony
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokrasia
arithmetic	0	0	0	0	0	0	0	0	0	0	rafitrisa
ark	0	0	0	0	0	0	0	0	0	0	sambo-fiara
arm	0	0	0	0	0	0	0	0	0	0	hiomana
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	fitaovam-piadiana
armaments	0	0	0	1	0	1	0	0	0	0	fitaovam-piadiana
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	fitaovam-piadiana
armor	0	0	0	1	0	0	1	0	0	1	fiadiany
armored	0	0	0	1	0	0	0	0	0	0	mifono vy
armory	0	0	0	0	0	0	0	0	0	1	trano fitehirizam-piadiana
arms	0	0	0	0	0	0	0	0	0	0	fitaovam-piadiana
army	0	0	0	0	0	0	0	0	0	0	TAFIKA
aroma	0	0	0	0	0	0	1	0	0	0	ankasitrahana
arousal	0	0	0	0	0	0	0	0	0	0	fanairana
arouse	0	1	0	0	0	0	1	0	0	0	Mifohaza
arraignment	1	0	0	1	0	1	0	1	0	0	arraignment
arrange	0	0	0	0	0	0	0	0	0	0	handahatra
arranged	0	0	0	0	0	0	0	0	0	0	fandaharana
arrangement	0	0	0	0	0	0	0	0	0	0	fandaharana
array	0	0	0	0	0	0	1	0	0	0	fihaingoana
arrears	0	0	0	0	0	1	0	0	0	0	trosa
arrest	0	0	0	0	0	1	0	0	0	0	hisambotra
arrival	0	1	0	0	0	0	0	0	0	0	fahatongavana
arrive	0	1	0	0	0	0	0	0	0	0	TONGA
arrogance	0	0	0	0	0	1	0	0	0	0	fiavonavonana
arrogant	1	0	1	0	0	1	0	0	0	0	miavonavona
arrow	0	0	0	0	0	0	0	0	0	0	zana-tsipìka
arsenal	0	0	0	0	0	0	0	0	0	0	piadiana
arsenic	0	0	1	1	0	1	0	1	0	0	arsenika
arson	1	0	0	1	0	1	0	0	0	0	fandoroana
art	0	1	0	0	1	0	1	1	1	0	kanto
artery	0	0	0	0	0	0	0	0	0	0	lalan-dra
artful	0	0	0	0	0	0	0	0	0	0	-kafetsena fatratra na
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichaut
article	0	0	0	0	0	0	0	0	0	0	lahatsoratra
articles	0	0	0	0	0	0	0	0	0	0	lahatsoratra
articulate	0	0	0	0	0	0	1	0	0	0	mahay maneho hevitra
articulation	0	0	0	0	0	0	1	0	0	0	articulation
artifice	0	0	0	0	0	0	0	0	0	0	artificielle
artillery	0	0	0	1	0	1	0	0	0	0	fitaovam-piadiana
artisan	0	0	0	0	0	0	1	0	0	0	mpanao asa tanana
artist	0	0	0	0	0	0	0	0	0	0	mpanakanto
artiste	0	0	0	0	0	0	1	0	0	0	mpanakanto
artistic	0	0	0	0	0	0	1	0	0	0	kanto
artists	0	0	0	0	0	0	0	0	0	0	Artists
ascend	0	0	0	0	0	0	0	0	0	0	hiakatra
ascendancy	0	0	0	0	0	0	1	0	0	0	fahambonian'ny
ascension	0	0	0	0	0	0	0	0	0	0	niakarany
ascent	0	0	0	0	0	0	1	0	0	0	fiakarana
ascertain	0	0	0	0	0	0	0	0	0	0	hahafantarana
ascertained	0	0	0	0	0	0	0	0	0	0	fantatra
ascetic	0	0	0	0	0	0	0	0	0	0	nampijaly tena
ash	0	0	0	0	0	1	0	0	0	0	lavenona
ashamed	0	0	1	0	0	1	0	1	0	0	menatra
ashes	0	0	0	0	0	1	0	1	0	0	lavenona
asleep	0	0	0	0	0	0	0	0	0	0	Am-patoriana
asp	0	0	0	1	0	0	0	0	0	0	vipera
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	lafiny
aspects	0	0	0	0	0	0	0	0	0	0	lafiny
asphalt	0	0	0	0	0	0	0	0	0	0	asfalta
aspiration	0	1	0	0	1	0	1	0	1	1	faniriantsika
aspire	0	1	0	0	1	0	1	0	0	0	hiandrandra
aspiring	0	1	0	0	1	0	1	0	0	1	naniry
ass	0	0	0	0	0	1	0	0	0	0	boriky
assail	1	0	0	1	0	1	0	0	1	0	misambotra
assailant	1	0	0	1	0	1	0	1	0	0	notafihina
assassin	1	0	0	1	0	1	0	1	0	0	mpamono
assassinate	1	0	0	1	0	1	0	0	0	0	hamono
assassination	1	0	0	1	0	1	0	1	0	0	famonoana
assault	1	0	0	1	0	1	0	0	0	0	fanafihana
assay	0	0	0	0	0	0	0	0	0	0	sahy miteny
assemblage	0	0	0	0	0	0	0	0	0	0	assemblage
assemble	0	0	0	0	0	0	0	0	0	0	Vorio
assembled	0	0	0	0	0	0	0	0	0	0	nivory
assembly	0	0	0	0	0	0	1	0	0	1	fiangonana
assent	0	0	0	0	0	0	1	0	0	0	fankatoavana
assert	0	0	0	0	0	0	0	0	0	0	milaza
asserting	0	0	0	0	0	0	1	0	0	1	milaza
assertion	0	0	0	0	0	0	0	0	0	0	filazana
assess	0	0	0	0	0	0	0	0	0	0	hanombana
assessment	0	0	0	0	0	0	0	0	1	1	fanombanana
assessor	0	0	0	0	0	0	0	0	0	1	mpandinika
assets	0	0	0	0	0	0	1	0	0	0	fananana
asshole	1	0	1	0	0	1	0	0	0	0	Dondrom-belona
assign	0	0	0	0	0	0	0	0	0	0	Manome
assignee	0	0	0	0	0	0	0	0	0	1	mpanome andraikitra
assignment	0	0	0	0	0	0	0	0	0	0	andraikitra
assimilate	0	0	0	0	0	0	0	0	0	0	mampihatra
assimilation	0	0	0	0	0	0	0	0	0	0	voaray
assist	0	0	0	0	0	0	1	0	0	1	hanampy
assistance	0	0	0	0	0	0	1	0	0	0	Assistance
assistant	0	0	0	0	0	0	0	0	0	0	mpanampy
associate	0	0	0	0	0	0	1	0	0	1	mpiara-miasa
association	0	0	0	0	0	0	0	0	0	1	Association
assorted	0	0	0	0	0	0	0	0	0	0	samihafa izay nampivoatra ny
assortment	0	0	0	0	0	0	0	0	0	0	karazany
assuage	0	0	0	0	0	0	1	0	0	0	mampitony
assumed	0	0	0	0	0	0	0	0	0	0	Nihevitra
assuming	0	0	0	0	0	0	0	0	0	0	mihevitra ho manana ho
assumption	0	0	0	0	0	0	0	0	0	0	kevitra
assurance	0	0	0	0	0	0	1	0	0	1	fanomezan-toky
assure	0	0	0	0	0	0	0	0	0	1	Omeo toky
assured	0	0	0	0	0	0	1	0	0	1	antoka
assuredly	0	0	0	0	0	0	0	0	0	1	tokoa
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisma
astonishingly	0	0	0	0	0	0	1	0	1	0	mahagaga
astonishment	0	0	0	0	1	0	1	0	1	0	talanjona
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	lalan-diso
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	mpanandro
astrology	0	0	0	0	0	0	0	0	0	0	fanandroana
astronaut	0	0	0	0	0	0	1	0	0	0	mpanamory
astronomer	0	1	0	0	0	0	1	0	0	0	astronoma
astronomy	0	0	0	0	0	0	0	0	0	0	astronomia
astute	0	0	0	0	0	0	1	0	0	0	fetsy
asunder	0	0	0	0	0	0	0	0	0	0	hampisarahin'olona
asylum	0	0	0	1	0	1	0	0	0	0	fialokalofana
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetrika
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	tsy hino an'Andriamanitra
atheistic	0	0	0	0	0	0	0	0	0	0	tsy mino an'Andriamanitra
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	fanatanjahan-tena
athleticism	0	0	0	0	0	0	0	0	0	0	atletisma
athletics	0	0	0	0	0	0	0	0	0	0	atletisma
atlas	0	0	0	0	0	0	0	0	0	0	Bokin-tsarintany
atmosphere	0	0	0	0	0	0	0	0	0	0	rivotra iainana
atmospheric	0	0	0	0	0	0	0	0	0	0	rivotra
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	tsivaky
atomic	0	0	0	0	0	0	0	0	0	0	atomika
atone	0	1	0	0	1	0	1	0	0	1	Fampihavanana ou fanavotana
atonement	0	0	0	0	0	0	1	0	0	0	Sorompanavotana
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	mahatsiravina
atrocity	1	0	1	1	0	1	0	1	0	0	habibiana
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	mampiditra
attachment	0	0	0	0	0	0	1	0	0	0	miraiki-po
attack	1	0	0	1	0	1	0	0	0	0	fanafihana
attacking	1	0	1	1	0	1	0	1	1	0	manafika
attain	0	0	0	0	0	0	0	0	0	0	hahazo
attainable	0	1	0	0	0	0	1	0	0	0	azo tratrarina
attainment	0	0	0	0	0	0	1	0	0	0	fahombiazana
attempt	0	1	0	0	0	0	0	0	0	0	manandrana
attendance	0	1	0	0	0	0	0	0	0	0	mpanatrika
attendant	0	0	0	0	0	0	1	0	0	1	mpanompo
attention	0	0	0	0	0	0	1	0	0	0	tsara
attentive	0	0	0	0	0	0	1	0	0	1	hihaino tsara
attenuate	0	0	0	0	0	0	0	0	0	0	attenuate
attenuated	0	0	0	0	0	1	0	0	0	0	attenuated
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	manamarina
attestation	0	0	0	0	0	0	0	0	0	1	teni-vavolombelona ihany
attic	0	0	0	0	0	0	0	0	0	0	efitra ambanin'ny tafo
attire	0	0	0	0	0	0	0	0	0	0	haingony
attitude	0	0	0	0	0	0	0	0	0	0	toe-tsaina
attorney	1	0	0	1	0	0	1	0	0	1	Attorney
attraction	0	0	0	0	0	0	1	0	0	0	attraction
attractiveness	0	0	0	0	0	0	1	0	0	0	mahasarika
attributable	0	0	0	0	0	0	0	0	0	0	vokatry
attribute	0	0	0	0	0	0	0	0	0	0	toetra
attribution	0	0	0	0	0	0	0	0	0	0	attribution
attrition	0	0	0	0	0	0	0	0	0	0	fanenenana tsara antoniny
auburn	0	0	0	0	0	0	0	0	0	0	volomparasy
auction	0	1	0	0	0	0	0	0	0	0	lavanty
auctioneer	0	0	0	0	0	0	0	0	0	0	mpanao lavanty
audacious	0	0	0	0	0	0	0	0	0	0	sahisahy
audacity	0	0	0	0	0	1	0	0	0	0	sahy
audible	0	0	0	0	0	0	0	0	0	0	tabataba re izay
audience	0	1	0	0	0	0	0	0	0	0	mpihaino
audit	0	0	0	0	0	0	0	0	0	0	Hanaraha-maso
audition	0	0	0	0	0	0	0	0	0	0	audition
auditor	0	0	0	1	0	0	0	0	0	1	mpanamarina
auditorium	0	0	0	0	0	0	0	0	0	0	efitrano malalaky ny
auditory	0	0	0	0	0	0	0	0	0	0	havanana amin'ny sofina
aught	0	0	0	0	0	0	0	0	0	0	zavatra teny
augment	0	0	0	0	0	0	1	0	0	0	hampitombo
augmentation	0	0	0	0	0	0	0	0	0	0	fampitomboana
august	0	0	0	0	0	0	1	0	0	0	aogositra
aunt	0	0	0	0	0	0	1	0	0	1	Nenitoa
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	fiahian'ny
auspicious	0	1	0	0	1	0	1	0	0	0	soa
austere	0	0	0	1	0	1	0	1	0	0	mila voatsiary
austerity	0	0	0	0	0	1	0	0	0	0	fitsitsiana
authentic	0	0	0	0	1	0	1	0	0	1	marina
authenticate	0	0	0	0	0	0	0	0	0	1	manamarina
authentication	0	0	0	0	0	0	0	0	0	1	fanamarinana
authenticity	0	0	0	0	0	0	1	0	0	1	maha-azo itokiana
author	0	0	0	0	0	0	1	0	0	1	mpanoratra
authoritative	0	0	0	0	0	0	1	0	0	1	manam-pahefana
authority	0	0	0	0	0	0	1	0	0	1	fahefana
authorization	0	0	0	0	0	0	1	0	0	1	alàlana
authorize	0	0	0	0	0	0	0	0	0	1	manome lalana
authorized	0	0	0	0	0	0	1	0	0	0	alalana
authorship	0	0	0	0	0	0	0	0	0	0	-mpamorona
auto	0	0	0	0	0	0	0	0	0	0	fiara
