English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Vietnamese Word
amendment	0	0	0	0	0	0	0	0	0	0	sự sửa đổi
amends	0	0	0	0	0	0	1	0	0	0	sửa đổi
amenity	0	0	0	0	0	0	1	0	0	0	tiện nghi
amethyst	0	0	0	0	0	0	0	0	0	0	thạch anh tím
amiable	0	0	0	0	0	0	1	0	0	0	hòa nhã
amicable	0	0	0	0	1	0	1	0	0	0	thân thiện
amid	0	0	0	0	0	0	0	0	0	0	ở giữa
amidst	0	0	0	0	0	0	0	0	0	0	ở giữa
ammonia	0	0	1	0	0	0	0	0	0	0	amoniac
ammunition	0	0	0	0	0	0	0	0	0	0	đạn dược
amnesia	0	0	0	0	0	1	0	0	0	0	chứng hay quên
amnesty	0	0	0	0	1	0	1	0	0	0	ân xá
amorphous	0	0	0	0	0	0	0	0	0	0	vô định hình
amortization	0	0	0	0	0	0	0	0	0	1	khấu hao
amount	0	0	0	0	0	0	0	0	0	0	số lượng
amour	0	1	0	0	1	0	1	0	0	1	tình yêu
ampersand	0	0	0	0	0	0	0	0	0	0	dấu và
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamine
amphibian	0	0	0	0	0	0	0	0	0	0	lưỡng cư
amphibious	0	0	0	0	0	0	0	0	0	0	lưỡng cư
amphitheater	0	0	0	0	0	0	0	0	0	0	giảng đường
amplification	0	0	0	0	0	0	0	0	0	0	khuếch đại
amplify	0	0	0	0	0	0	0	0	0	0	khoa trương
amplitude	0	0	0	0	0	0	0	0	0	0	biên độ
amply	0	0	0	0	0	0	0	0	0	0	đủ
amputation	0	0	0	0	0	0	0	0	0	0	cắt cụt chân
amulet	0	0	0	0	0	0	0	0	0	0	bùa hộ mệnh
amuse	0	0	0	0	1	0	1	0	0	0	giải trí
amused	0	0	0	0	1	0	1	0	0	0	thích thú
amusement	0	0	0	0	1	0	1	0	0	0	vui chơi giải trí
amusing	0	0	0	0	1	0	1	0	0	0	vui
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	gây tê
anaesthetic	0	0	0	0	0	0	0	0	0	0	thuốc mê
anal	0	0	0	0	0	1	0	0	0	0	hậu môn
analgesic	0	0	0	0	0	0	0	0	0	0	thuốc giảm đau
analogous	0	0	0	0	0	0	0	0	0	0	tương tự
analogue	0	0	0	0	0	0	0	0	0	0	tương tự
analogy	0	0	0	0	0	0	0	0	0	0	sự giống nhau
analysis	0	0	0	0	0	0	0	0	0	0	phân tích
analyst	0	1	0	0	0	0	1	0	0	1	nhà phân tích
analytic	0	0	0	0	0	0	0	0	0	0	phân tích
analyze	0	0	0	0	0	0	0	0	0	0	phân tích
analyzer	0	0	0	0	0	0	0	0	0	0	máy phân tích
anarchism	1	0	0	1	0	1	0	0	0	0	chủ nghĩa vô chính phủ
anarchist	1	0	0	1	0	1	0	0	0	0	người theo chủ nghĩa vô chính phủ
anarchy	1	0	0	1	0	1	0	0	0	0	tình trạng vô chính phủ
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	giải phẫu học
anatomy	0	0	0	0	0	0	0	0	0	0	giải phẫu học
ancestor	0	0	0	0	0	0	0	0	0	0	tổ tiên
ancestral	0	0	0	0	0	0	0	0	0	1	tổ tiên
ancestry	0	0	0	0	0	0	0	0	0	0	tổ tiên
anchor	0	0	0	0	0	0	1	0	0	0	mỏ neo
anchorage	0	0	0	0	0	0	1	1	0	0	neo đậu
ancient	0	0	0	0	0	1	0	0	0	0	cổ đại
ancillary	0	0	0	0	0	0	0	0	0	0	phụ trợ
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	hải quỳ
anew	0	0	0	0	0	0	0	0	0	0	một lần nữa
angel	0	1	0	0	1	0	1	0	1	1	Thiên thần
angelic	0	0	0	0	1	0	1	0	0	1	thiên thần
anger	1	0	0	0	0	1	0	0	0	0	Sự phẫn nộ
angina	0	0	0	1	0	1	0	0	0	0	đau thắt ngực
angiography	0	0	0	0	0	0	0	0	0	0	chụp mạch
angle	0	0	0	0	0	0	0	0	0	0	góc
angling	0	1	0	0	0	1	0	0	0	0	Câu cá
angry	1	0	1	0	0	1	0	0	0	0	tức giận
anguish	1	0	0	1	0	1	0	1	0	0	đau khổ
angular	0	0	0	0	0	0	0	0	0	0	góc cạnh
anhydrous	0	0	0	0	0	0	0	0	0	0	khan
animal	0	0	0	0	0	0	0	0	0	0	động vật
animate	0	0	0	0	0	0	1	0	0	0	hoạt hình
animated	0	0	0	0	1	0	1	0	0	0	hoạt hình
animation	0	0	0	0	0	0	0	0	0	0	hoạt hình
animosity	1	0	1	1	0	1	0	1	0	0	thù hận
animus	1	0	0	0	0	1	0	0	0	0	động vật
ankle	0	0	0	0	0	0	0	0	0	0	mắt cá
annals	0	0	0	0	0	0	0	0	0	0	biên niên sử
annex	0	0	0	0	0	0	0	0	0	0	Phụ lục
annexation	0	0	0	0	0	0	0	0	0	0	sự thôn tính
annexe	0	0	0	0	0	0	0	0	0	0	phụ lục
annihilate	1	0	0	1	0	1	0	0	0	0	hủy diệt
annihilated	1	0	0	1	0	1	0	1	0	0	tiêu diệt
annihilation	1	0	0	1	0	1	0	1	0	0	sự hủy diệt
annotate	0	0	0	0	0	0	0	0	0	0	chú thích
annotation	0	0	0	0	0	0	0	0	0	0	chú thích
announce	0	0	0	0	0	0	0	0	0	0	thông báo
announcement	0	1	0	0	0	0	0	0	0	0	sự thông báo
annoy	1	0	1	0	0	1	0	0	0	0	làm trái ý
annoyance	1	0	1	0	0	1	0	0	0	0	khó chịu
annoying	1	0	0	0	0	1	0	0	0	0	làm phiền
annuity	0	0	0	0	0	0	0	0	0	0	niên kim
annul	0	0	0	0	0	1	0	0	0	0	bãi bỏ
annular	0	0	0	0	0	0	0	0	0	0	hình khuyên
annulment	0	0	0	0	0	1	0	1	0	0	bãi bỏ
annulus	0	0	0	0	0	0	0	0	0	0	hủy bỏ
anointing	0	0	0	0	0	0	0	0	0	0	xức dầu
anomalous	0	0	0	0	0	0	0	0	0	0	dị thường
anomaly	0	0	0	1	0	1	0	0	1	0	nghĩa bóng
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	vô danh
answer	0	0	0	0	0	0	0	0	0	0	câu trả lời
answerable	0	0	0	0	0	0	0	0	0	1	có thể trả lời được
answering	0	0	0	0	0	0	0	0	0	0	trả lời
ant	0	0	0	0	0	0	0	0	0	0	con kiến
antagonism	1	0	0	0	0	1	0	0	0	0	đối kháng
antagonist	1	0	0	0	0	1	0	0	0	0	đối kháng
antagonistic	1	0	1	0	0	1	0	0	0	0	đối kháng
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	tiền lệ
antelope	0	0	0	0	0	0	0	0	0	0	con linh dương
antenna	0	0	0	0	0	0	0	0	0	0	ăng ten
anterior	0	0	0	0	0	0	0	0	0	0	phía trước
anthem	0	0	0	0	0	0	0	0	0	0	quốc ca
anthology	0	0	0	0	0	0	0	0	0	0	tuyển tập
anthrax	0	0	1	1	0	1	0	1	0	0	bệnh than
anthropology	0	0	0	0	0	0	0	0	0	0	nhân học
antibiotic	0	0	0	0	0	0	0	0	0	0	thuốc kháng sinh
antibiotics	0	0	0	0	0	0	1	0	0	0	thuốc kháng sinh
antichrist	1	0	1	1	0	1	0	0	0	0	antichrist
anticipation	0	1	0	0	0	0	0	0	0	0	dự đoán
anticipatory	0	1	0	0	0	0	0	0	0	0	dự đoán trước
antidote	0	1	0	0	0	0	1	0	0	1	thuốc giải độc
antifungal	0	0	0	0	0	0	1	0	0	1	chống nấm
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	phản cảm
antiquarian	0	0	0	0	0	0	0	0	0	0	đồ cổ
antiquated	0	0	0	0	0	1	0	0	0	0	cổ xưa
antique	0	0	0	0	0	0	1	0	0	0	đồ cổ
antiquity	0	0	0	0	0	0	0	0	0	0	cổ xưa
antiseptic	0	0	0	0	0	0	1	0	0	1	thuốc sát trùng
antisocial	1	0	1	1	0	1	0	1	0	0	chống đối xã hội
antithesis	1	0	0	0	0	1	0	0	0	0	phản đề
antithetical	0	0	0	0	0	0	0	0	0	0	đối lập
antiviral	0	0	0	0	0	0	0	0	0	0	kháng vi-rút
antler	0	0	0	0	0	0	0	0	0	0	gạc
anvil	0	0	0	0	0	0	0	0	0	0	cái đe
anxiety	1	1	0	1	0	1	0	1	0	0	sự lo ngại
anxious	0	1	0	1	0	1	0	0	0	0	lo lắng
aorta	0	0	0	0	0	0	0	0	0	0	động mạch chủ
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	căn hộ, chung cư
apathetic	0	0	0	0	0	1	0	1	0	0	thờ ơ
apathy	0	0	0	0	0	1	0	1	0	0	thờ ơ
ape	0	0	0	0	0	0	0	0	0	0	con vượn
aperture	0	0	0	0	0	0	0	0	0	0	miệng vỏ
apex	0	0	0	0	0	0	0	0	0	0	đỉnh
aphid	0	0	1	0	0	1	0	0	0	0	rệp
apiece	0	0	0	0	0	0	0	0	0	0	một mảnh
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	khải huyền
apologetic	0	0	0	0	0	0	1	0	0	1	có lỗi
apologist	0	0	0	0	0	0	0	0	0	0	người xin lỗi
apologize	0	0	0	0	0	0	1	1	0	1	xin lỗi
apology	0	0	0	0	0	0	1	0	0	0	lời xin lỗi
apostasy	0	0	0	0	0	0	0	0	0	0	bội đạo
apostate	0	0	0	0	0	0	0	0	0	0	bỏ đạo
apostle	0	0	0	0	0	0	1	0	0	1	tông đồ
apostolic	0	0	0	0	0	0	0	0	0	1	tông đồ
apostrophe	0	0	0	0	0	0	0	0	0	0	dấu nháy đơn
appalling	0	0	1	1	0	1	0	0	0	0	kinh khủng
apparatus	0	0	0	0	0	0	0	0	0	0	bộ máy
apparel	0	0	0	0	0	0	0	0	0	0	may mặc
apparently	0	0	0	0	0	0	0	0	0	0	rõ ràng
apparition	0	0	0	1	0	0	0	0	1	0	sự hiện ra
appeal	0	1	0	0	0	0	0	0	0	0	bắt mắt
appearance	0	0	0	0	0	0	0	0	0	0	vẻ bề ngoài
appease	0	0	0	0	0	0	0	0	0	0	nhân nhượng
appellant	0	0	0	0	0	0	0	0	0	0	người kháng cáo
append	0	0	0	0	0	0	0	0	0	0	nối thêm
appendage	0	0	0	0	0	0	0	0	0	0	phần phụ
appendicitis	0	0	0	1	0	1	0	1	0	0	viêm ruột thừa
appendix	0	0	0	0	0	0	0	0	0	0	ruột thừa
appetite	0	0	0	0	0	0	0	0	0	0	thèm ăn
appetizer	0	0	0	0	0	0	0	0	0	0	Món khai vị
applause	0	0	0	0	1	0	1	0	1	1	tiếng vỗ tay
apple	0	0	0	0	0	0	0	0	0	0	táo
appliance	0	0	0	0	0	0	0	0	0	0	thiết bị
appliances	0	0	0	0	0	0	0	0	0	0	đồ gia dụng
applicability	0	0	0	0	0	0	0	0	0	0	khả năng ứng dụng
applicable	0	0	0	0	0	0	0	0	0	0	áp dụng
applicant	0	1	0	0	0	0	0	0	0	0	người xin việc
application	0	0	0	0	0	0	0	0	0	0	đăng kí
apply	0	0	0	0	0	0	0	0	0	0	ứng dụng
appoint	0	0	0	0	0	0	0	0	0	0	bổ nhiệm
appointment	0	0	0	0	0	0	0	0	0	0	cuộc hẹn
appointments	0	0	0	0	0	0	0	0	0	0	cuộc hẹn
apportion	0	0	0	0	0	0	0	0	0	0	chia
apportionment	0	0	0	0	0	0	0	0	0	0	sự phân bổ
appraise	0	0	0	0	0	0	0	0	0	0	thẩm định
appreciable	0	0	0	0	0	0	0	0	0	0	đáng trân trọng
appreciation	0	0	0	0	1	0	1	0	0	1	sự đánh giá
apprehend	0	0	0	1	0	0	0	0	0	0	bắt giữ
apprehension	0	0	0	1	0	1	0	0	0	0	sự e ngại
apprehensive	0	1	0	1	0	1	0	0	0	0	E sợ
apprentice	0	0	0	0	0	0	0	0	0	1	học nghề
apprenticeship	0	0	0	0	0	0	0	0	0	0	sự học việc
approach	0	0	0	0	0	0	0	0	0	0	cách tiếp cận
approaching	0	1	0	0	0	0	0	0	0	0	đến gần
approbation	0	0	0	0	0	0	1	0	0	1	sự chấp thuận
appropriation	0	0	0	0	0	1	0	0	0	0	chiếm đoạt
approval	0	0	0	0	0	0	1	0	0	0	phê duyệt
approve	0	0	0	0	1	0	1	0	0	1	chấp thuận
approving	0	0	0	0	0	0	1	0	0	0	chấp thuận
approximate	0	0	0	0	0	0	0	0	0	0	gần đúng
approximately	0	0	0	0	0	0	0	0	0	0	khoảng
approximating	0	0	0	0	0	0	0	0	0	0	xấp xỉ
approximation	0	0	0	0	0	0	0	0	0	0	sự xấp xỉ
appurtenances	0	0	0	0	0	0	0	0	0	0	sự xuất hiện
apron	0	0	0	0	0	0	0	0	0	0	tạp dề
apt	0	0	0	0	0	0	1	0	0	0	đúng cách
aptitude	0	0	0	0	0	0	1	0	0	0	năng khiếu
aqua	0	0	0	0	0	0	0	0	0	0	nước biển
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	bể nuôi cá
aquatic	0	0	0	0	0	0	0	0	0	0	thủy sinh
aqueduct	0	0	0	0	0	0	0	0	0	0	máng dẫn nước
aqueous	0	0	0	0	0	0	0	0	0	0	có nước
arable	0	0	0	0	0	0	0	0	0	0	trồng trọt
arbiter	0	0	0	0	0	0	0	0	0	1	trọng tài
arbitrate	0	0	0	0	0	0	0	0	0	0	phân xử
arbitration	0	1	0	0	0	0	0	0	0	0	trọng tài
arbitrator	0	0	0	0	0	0	0	0	0	1	trọng tài
arbor	0	0	0	0	0	0	0	0	0	0	cây thông
arc	0	0	0	0	0	0	0	0	0	0	vòng cung
arcade	0	0	0	0	0	0	0	0	0	0	giải trí
arch	0	0	0	0	0	0	0	0	0	0	vòm
archaeological	0	0	0	0	0	0	0	0	0	0	khảo cổ học
archaeologist	0	0	0	0	0	0	0	0	0	0	nhà khảo cổ học
archaeology	0	1	0	0	0	0	1	0	0	0	khảo cổ học
archaic	0	0	0	0	0	1	0	0	0	0	cổ xưa
archbishop	0	0	0	0	0	0	0	0	0	0	tổng giám mục
arched	0	0	0	0	0	0	0	0	0	0	uốn cong
archer	0	0	0	0	0	0	0	0	0	0	Người bắn cung
archery	0	0	0	0	0	0	0	0	0	0	bắn cung
archetype	0	0	0	0	0	0	0	0	0	0	nguyên mẫu
archipelago	0	0	0	0	0	0	0	0	0	0	quần đảo
architect	0	0	0	0	0	0	0	0	0	0	kiến trúc sư
architecture	0	0	0	0	0	0	0	0	0	1	ngành kiến trúc
archive	0	0	0	0	0	0	0	0	0	0	lưu trữ
arctic	0	0	0	0	0	0	0	0	0	0	bắc cực
ardent	0	1	0	0	1	0	1	0	0	0	hăng hái
ardor	0	0	0	0	0	0	1	0	0	0	nhiệt huyết
arduous	0	0	0	0	0	1	0	0	0	0	gian truân
area	0	0	0	0	0	0	0	0	0	0	diện tích
arena	0	0	0	0	0	0	0	0	0	0	đấu trường
areola	0	0	0	0	0	0	0	0	0	0	quầng vú
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	tranh cãi
argument	1	0	0	0	0	1	0	0	0	0	tranh luận
argumentation	1	0	0	0	0	0	0	0	0	0	tranh luận
argumentative	0	0	0	0	0	1	0	0	0	0	tranh luận
arguments	1	0	0	0	0	0	0	0	0	0	tranh luận
arid	0	0	0	0	0	1	0	1	0	0	khô khan
aristocracy	0	0	0	0	0	0	1	0	0	0	tầng lớp quý tộc
aristocrat	0	0	0	0	0	0	0	0	0	0	quý tộc
aristocratic	0	0	0	0	0	0	1	0	0	0	quý tộc
arithmetic	0	0	0	0	0	0	0	0	0	0	Môn số học
ark	0	0	0	0	0	0	0	0	0	0	hòm
arm	0	0	0	0	0	0	0	0	0	0	cánh tay
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	vũ khí trang bị
armaments	0	0	0	1	0	1	0	0	0	0	vũ khí
armature	0	0	0	0	0	0	0	0	0	0	phần ứng dụng
armed	1	0	0	1	0	1	1	0	0	0	vũ trang
armor	0	0	0	1	0	0	1	0	0	1	áo giáp
armored	0	0	0	1	0	0	0	0	0	0	bọc thép
armory	0	0	0	0	0	0	0	0	0	1	kho vũ khí
arms	0	0	0	0	0	0	0	0	0	0	cánh tay
army	0	0	0	0	0	0	0	0	0	0	quân đội
aroma	0	0	0	0	0	0	1	0	0	0	mùi thơm
arousal	0	0	0	0	0	0	0	0	0	0	sự kích động
arouse	0	1	0	0	0	0	1	0	0	0	đánh thức
arraignment	1	0	0	1	0	1	0	1	0	0	sự sắp xếp
arrange	0	0	0	0	0	0	0	0	0	0	sắp xếp
arranged	0	0	0	0	0	0	0	0	0	0	được sắp xếp
arrangement	0	0	0	0	0	0	0	0	0	0	sự sắp xếp
array	0	0	0	0	0	0	1	0	0	0	mảng
arrears	0	0	0	0	0	1	0	0	0	0	truy thu
arrest	0	0	0	0	0	1	0	0	0	0	bắt giữ
arrival	0	1	0	0	0	0	0	0	0	0	đến
arrive	0	1	0	0	0	0	0	0	0	0	đến
arrogance	0	0	0	0	0	1	0	0	0	0	kiêu căng
arrogant	1	0	1	0	0	1	0	0	0	0	kiêu ngạo
arrow	0	0	0	0	0	0	0	0	0	0	mũi tên
arsenal	0	0	0	0	0	0	0	0	0	0	kho vũ khí
arsenic	0	0	1	1	0	1	0	1	0	0	thạch tín
arson	1	0	0	1	0	1	0	0	0	0	đốt phá
art	0	1	0	0	1	0	1	1	1	0	Mỹ thuật
artery	0	0	0	0	0	0	0	0	0	0	động mạch
artful	0	0	0	0	0	0	0	0	0	0	nghệ thuật
arthropod	0	0	0	0	0	0	0	0	0	0	động vật chân đốt
artichoke	0	0	0	0	0	0	0	0	0	0	atisô
article	0	0	0	0	0	0	0	0	0	0	bài báo
articles	0	0	0	0	0	0	0	0	0	0	bài viết
articulate	0	0	0	0	0	0	1	0	0	0	nói rõ
articulation	0	0	0	0	0	0	1	0	0	0	sự ăn khớp
artifice	0	0	0	0	0	0	0	0	0	0	sự giả tạo
artillery	0	0	0	1	0	1	0	0	0	0	pháo binh
artisan	0	0	0	0	0	0	1	0	0	0	nghệ nhân
artist	0	0	0	0	0	0	0	0	0	0	họa sĩ
artiste	0	0	0	0	0	0	1	0	0	0	nghệ sĩ
artistic	0	0	0	0	0	0	1	0	0	0	thuộc về nghệ thuật
artists	0	0	0	0	0	0	0	0	0	0	nghệ sĩ
ascend	0	0	0	0	0	0	0	0	0	0	lên
ascendancy	0	0	0	0	0	0	1	0	0	0	sự thăng tiến
ascension	0	0	0	0	0	0	0	0	0	0	thăng thiên
ascent	0	0	0	0	0	0	1	0	0	0	đi lên
ascertain	0	0	0	0	0	0	0	0	0	0	xác minh
ascertained	0	0	0	0	0	0	0	0	0	0	chắc chắn
ascetic	0	0	0	0	0	0	0	0	0	0	khổ hạnh
ash	0	0	0	0	0	1	0	0	0	0	tro
ashamed	0	0	1	0	0	1	0	1	0	0	hổ thẹn
ashes	0	0	0	0	0	1	0	1	0	0	tro
asleep	0	0	0	0	0	0	0	0	0	0	ngủ
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	diện mạo
aspects	0	0	0	0	0	0	0	0	0	0	các khía cạnh
asphalt	0	0	0	0	0	0	0	0	0	0	nhựa đường
aspiration	0	1	0	0	1	0	1	0	1	1	khát vọng
aspire	0	1	0	0	1	0	1	0	0	0	khao khát
aspiring	0	1	0	0	1	0	1	0	0	1	khao khát
ass	0	0	0	0	0	1	0	0	0	0	mông
assail	1	0	0	1	0	1	0	0	1	0	tấn công
assailant	1	0	0	1	0	1	0	1	0	0	kẻ tấn công
assassin	1	0	0	1	0	1	0	1	0	0	kẻ ám sát
assassinate	1	0	0	1	0	1	0	0	0	0	ám sát
assassination	1	0	0	1	0	1	0	1	0	0	Sự am sát
assault	1	0	0	1	0	1	0	0	0	0	hành hung
assay	0	0	0	0	0	0	0	0	0	0	khảo nghiệm
assemblage	0	0	0	0	0	0	0	0	0	0	tập hợp
assemble	0	0	0	0	0	0	0	0	0	0	tập hợp
assembled	0	0	0	0	0	0	0	0	0	0	lắp ráp
assembly	0	0	0	0	0	0	1	0	0	1	hội,, tổ hợp
assent	0	0	0	0	0	0	1	0	0	0	đồng ý
assert	0	0	0	0	0	0	0	0	0	0	khẳng định
asserting	0	0	0	0	0	0	1	0	0	1	khẳng định
assertion	0	0	0	0	0	0	0	0	0	0	quả quyết
assess	0	0	0	0	0	0	0	0	0	0	đánh giá
assessment	0	0	0	0	0	0	0	0	1	1	thẩm định, lượng định, đánh giá
assessor	0	0	0	0	0	0	0	0	0	1	người đánh giá
assets	0	0	0	0	0	0	1	0	0	0	tài sản
asshole	1	0	1	0	0	1	0	0	0	0	lỗ đít
assign	0	0	0	0	0	0	0	0	0	0	giao phó
assignee	0	0	0	0	0	0	0	0	0	1	người được giao
assignment	0	0	0	0	0	0	0	0	0	0	phân công
assimilate	0	0	0	0	0	0	0	0	0	0	đồng hóa
assimilation	0	0	0	0	0	0	0	0	0	0	đồng hóa
assist	0	0	0	0	0	0	1	0	0	1	hỗ trợ
assistance	0	0	0	0	0	0	1	0	0	0	hỗ trợ
assistant	0	0	0	0	0	0	0	0	0	0	trợ lý
associate	0	0	0	0	0	0	1	0	0	1	kết hợp
association	0	0	0	0	0	0	0	0	0	1	sự kết hợp
assorted	0	0	0	0	0	0	0	0	0	0	thập cẩm
assortment	0	0	0	0	0	0	0	0	0	0	phân loại
assuage	0	0	0	0	0	0	1	0	0	0	sự giúp đỡ
assumed	0	0	0	0	0	0	0	0	0	0	giả định
assuming	0	0	0	0	0	0	0	0	0	0	giả định
assumption	0	0	0	0	0	0	0	0	0	0	giả thiết
assurance	0	0	0	0	0	0	1	0	0	1	đảm bảo
assure	0	0	0	0	0	0	0	0	0	1	cam đoan
assured	0	0	0	0	0	0	1	0	0	1	yên tâm
assuredly	0	0	0	0	0	0	0	0	0	1	chắc chắn
asterisk	0	0	0	0	0	0	0	0	0	0	dấu hoa thị
asteroids	0	0	0	0	0	0	0	0	0	0	tiểu hành tinh
astigmatism	0	0	0	0	0	0	0	0	0	0	loạn thị
astonishingly	0	0	0	0	0	0	1	0	1	0	đáng kinh ngạc
astonishment	0	0	0	0	1	0	1	0	1	0	sự kinh ngạc
astral	0	0	0	0	0	0	0	0	0	0	thiên văn
astray	0	0	0	1	0	1	0	0	0	0	lạc đường
astringent	0	0	0	0	0	1	0	0	0	0	chất làm se
astrologer	0	1	0	0	0	0	1	0	0	0	nhà chiêm tinh
astrology	0	0	0	0	0	0	0	0	0	0	chiêm tinh học
astronaut	0	0	0	0	0	0	1	0	0	0	phi hành gia
astronomer	0	1	0	0	0	0	1	0	0	0	nhà thiên văn học
astronomy	0	0	0	0	0	0	0	0	0	0	thiên văn học
astute	0	0	0	0	0	0	1	0	0	0	sắc sảo
asunder	0	0	0	0	0	0	0	0	0	0	tách ra
asylum	0	0	0	1	0	1	0	0	0	0	tị nạn
asymmetric	0	0	0	0	0	0	0	0	0	0	không đối xứng
asymmetry	0	0	1	0	0	0	0	0	0	0	không đối xứng
asymptotic	0	0	0	0	0	0	0	0	0	0	tiệm cận
atelier	0	0	0	0	0	0	0	0	0	0	thợ rèn
atheism	0	0	0	0	0	1	0	0	0	0	thuyết vô thần
atheistic	0	0	0	0	0	0	0	0	0	0	vô thần
atherosclerosis	0	0	0	1	0	1	0	1	0	0	xơ vữa động mạch
athlete	0	0	0	0	0	0	1	0	0	0	lực sĩ
athletic	0	0	0	0	0	0	1	0	0	0	Khỏe mạnh
athleticism	0	0	0	0	0	0	0	0	0	0	thể thao
athletics	0	0	0	0	0	0	0	0	0	0	Thế vận hội
atlas	0	0	0	0	0	0	0	0	0	0	bản đồ
atmosphere	0	0	0	0	0	0	0	0	0	0	khí quyển
atmospheric	0	0	0	0	0	0	0	0	0	0	khí quyển
atoll	0	0	0	0	0	0	0	0	0	0	đảo san hô
atom	0	0	0	0	0	0	1	0	0	0	nguyên tử
atomic	0	0	0	0	0	0	0	0	0	0	nguyên tử
atone	0	1	0	0	1	0	1	0	0	1	chuộc lỗi
atonement	0	0	0	0	0	0	1	0	0	0	sự chuộc tội
atrium	0	0	0	0	0	0	0	0	0	0	tâm nhĩ
atrocious	1	0	1	0	0	1	0	0	0	0	gớm ghiếc
atrocity	1	0	1	1	0	1	0	1	0	0	sự tàn bạo
atrophy	0	0	1	1	0	1	0	1	0	0	teo
attach	0	0	0	0	0	0	0	0	0	0	gắn
attachment	0	0	0	0	0	0	1	0	0	0	tập tin đính kèm
attack	1	0	0	1	0	1	0	0	0	0	tấn công
attacking	1	0	1	1	0	1	0	1	1	0	tấn công
attain	0	0	0	0	0	0	0	0	0	0	đạt được
attainable	0	1	0	0	0	0	1	0	0	0	có thể đạt được
attainment	0	0	0	0	0	0	1	0	0	0	đạt được
attempt	0	1	0	0	0	0	0	0	0	0	nỗ lực
attendance	0	1	0	0	0	0	0	0	0	0	sự tham dự
attendant	0	0	0	0	0	0	1	0	0	1	người phục vụ
attention	0	0	0	0	0	0	1	0	0	0	chú ý
attentive	0	0	0	0	0	0	1	0	0	1	chú ý
attenuate	0	0	0	0	0	0	0	0	0	0	làm suy yếu
attenuated	0	0	0	0	0	1	0	0	0	0	suy nhược
attenuation	0	0	0	0	0	1	0	1	0	0	sự suy giảm
attest	0	0	0	0	0	0	1	0	0	1	chứng thực
attestation	0	0	0	0	0	0	0	0	0	1	chứng thực
attic	0	0	0	0	0	0	0	0	0	0	gác xép
attire	0	0	0	0	0	0	0	0	0	0	trang phục
attitude	0	0	0	0	0	0	0	0	0	0	Thái độ
attorney	1	0	0	1	0	0	1	0	0	1	luật sư
attraction	0	0	0	0	0	0	1	0	0	0	sức hút
attractiveness	0	0	0	0	0	0	1	0	0	0	sức hấp dẫn
attributable	0	0	0	0	0	0	0	0	0	0	thuộc về
attribute	0	0	0	0	0	0	0	0	0	0	thuộc tính
attribution	0	0	0	0	0	0	0	0	0	0	sự phân bổ
attrition	0	0	0	0	0	0	0	0	0	0	sự tiêu hao
auburn	0	0	0	0	0	0	0	0	0	0	màu nâu vàng
auction	0	1	0	0	0	0	0	0	0	0	bán đấu giá
auctioneer	0	0	0	0	0	0	0	0	0	0	người bán đấu giá
audacious	0	0	0	0	0	0	0	0	0	0	táo bạo
audacity	0	0	0	0	0	1	0	0	0	0	sự táo bạo
audible	0	0	0	0	0	0	0	0	0	0	nghe được
audience	0	1	0	0	0	0	0	0	0	0	sự tiếp kiến
audit	0	0	0	0	0	0	0	0	0	0	kiểm toán
audition	0	0	0	0	0	0	0	0	0	0	thử giọng
auditor	0	0	0	1	0	0	0	0	0	1	kiểm toán viên
auditorium	0	0	0	0	0	0	0	0	0	0	khán phòng
auditory	0	0	0	0	0	0	0	0	0	0	thính giác
aught	0	0	0	0	0	0	0	0	0	0	aught
augment	0	0	0	0	0	0	1	0	0	0	tăng
augmentation	0	0	0	0	0	0	0	0	0	0	sự gia tăng
august	0	0	0	0	0	0	1	0	0	0	tháng Tám
aunt	0	0	0	0	0	0	1	0	0	1	dì
