English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Estonian Word
amphibious	0	0	0	0	0	0	0	0	0	0	amfiib
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteater
amplification	0	0	0	0	0	0	0	0	0	0	võimendus
amplify	0	0	0	0	0	0	0	0	0	0	võimendama
amplitude	0	0	0	0	0	0	0	0	0	0	amplituud
amply	0	0	0	0	0	0	0	0	0	0	küllaldaselt
amputation	0	0	0	0	0	0	0	0	0	0	amputatsioon
amulet	0	0	0	0	0	0	0	0	0	0	amulett
amuse	0	0	0	0	1	0	1	0	0	0	lõbustama
amused	0	0	0	0	1	0	1	0	0	0	lõbustas
amusement	0	0	0	0	1	0	1	0	0	0	lõbustus
amusing	0	0	0	0	1	0	1	0	0	0	lõbus
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesteesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anesteetikum
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	valuvaigisti
analogous	0	0	0	0	0	0	0	0	0	0	analoogne
analogue	0	0	0	0	0	0	0	0	0	0	analoog
analogy	0	0	0	0	0	0	0	0	0	0	analoogia
analysis	0	0	0	0	0	0	0	0	0	0	analüüs
analyst	0	1	0	0	0	0	1	0	0	1	analüütik
analytic	0	0	0	0	0	0	0	0	0	0	analüütiline
analyze	0	0	0	0	0	0	0	0	0	0	analüüsida
analyzer	0	0	0	0	0	0	0	0	0	0	analüsaator
anarchism	1	0	0	1	0	1	0	0	0	0	anarhism
anarchist	1	0	0	1	0	1	0	0	0	0	anarhist
anarchy	1	0	0	1	0	1	0	0	0	0	anarhia
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoos
anathema	1	0	1	1	0	1	0	1	0	0	anthema
anatomic	0	0	0	0	0	0	0	0	0	0	anatoomiline
anatomy	0	0	0	0	0	0	0	0	0	0	anatoomia
ancestor	0	0	0	0	0	0	0	0	0	0	esivanem
ancestral	0	0	0	0	0	0	0	0	0	1	esivanemad
ancestry	0	0	0	0	0	0	0	0	0	0	esivanemad
anchor	0	0	0	0	0	0	1	0	0	0	ankur
anchorage	0	0	0	0	0	0	1	1	0	0	ankrukoht
ancient	0	0	0	0	0	1	0	0	0	0	iidne
ancillary	0	0	0	0	0	0	0	0	0	0	abistav
androgen	0	0	0	0	0	0	0	0	0	0	androgeen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	uuesti
angel	0	1	0	0	1	0	1	0	1	1	ingel
angelic	0	0	0	0	1	0	1	0	0	1	ingellik
anger	1	0	0	0	0	1	0	0	0	0	viha
angina	0	0	0	1	0	1	0	0	0	0	stenokardia
angiography	0	0	0	0	0	0	0	0	0	0	angiograafia
angle	0	0	0	0	0	0	0	0	0	0	nurk
angling	0	1	0	0	0	1	0	0	0	0	õngitsemine
angry	1	0	1	0	0	1	0	0	0	0	vihane
anguish	1	0	0	1	0	1	0	1	0	0	ahastus
angular	0	0	0	0	0	0	0	0	0	0	nurgeline
anhydrous	0	0	0	0	0	0	0	0	0	0	veevaba
animal	0	0	0	0	0	0	0	0	0	0	loom
animate	0	0	0	0	0	0	1	0	0	0	animeerima
animated	0	0	0	0	1	0	1	0	0	0	animeeritud
animation	0	0	0	0	0	0	0	0	0	0	animatsioon
animosity	1	0	1	1	0	1	0	1	0	0	vaenulikkus
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	pahkluu
annals	0	0	0	0	0	0	0	0	0	0	aastaraamatud
annex	0	0	0	0	0	0	0	0	0	0	lisa
annexation	0	0	0	0	0	0	0	0	0	0	annekteerimine
annexe	0	0	0	0	0	0	0	0	0	0	lisa
annihilate	1	0	0	1	0	1	0	0	0	0	hävitama
annihilated	1	0	0	1	0	1	0	1	0	0	hävitatud
annihilation	1	0	0	1	0	1	0	1	0	0	hävitamine
annotate	0	0	0	0	0	0	0	0	0	0	annoteerida
annotation	0	0	0	0	0	0	0	0	0	0	annotatsioon
announce	0	0	0	0	0	0	0	0	0	0	teatama
announcement	0	1	0	0	0	0	0	0	0	0	teadaanne
annoy	1	0	1	0	0	1	0	0	0	0	tüütama
annoyance	1	0	1	0	0	1	0	0	0	0	tüütust
annoying	1	0	0	0	0	1	0	0	0	0	tüütu
annuity	0	0	0	0	0	0	0	0	0	0	annuiteet
annul	0	0	0	0	0	1	0	0	0	0	tühistada
annular	0	0	0	0	0	0	0	0	0	0	rõngakujuline
annulment	0	0	0	0	0	1	0	1	0	0	kehtetuks tunnistamine
annulus	0	0	0	0	0	0	0	0	0	0	rõngakujuline
anointing	0	0	0	0	0	0	0	0	0	0	võidmine
anomalous	0	0	0	0	0	0	0	0	0	0	anomaalne
anomaly	0	0	0	1	0	1	0	0	1	0	anomaalia
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonüümne
answer	0	0	0	0	0	0	0	0	0	0	vastama
answerable	0	0	0	0	0	0	0	0	0	1	vastutav
answering	0	0	0	0	0	0	0	0	0	0	vastates
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	antagonism
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistlik
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	eelnev
antelope	0	0	0	0	0	0	0	0	0	0	antiloop
antenna	0	0	0	0	0	0	0	0	0	0	antenn
anterior	0	0	0	0	0	0	0	0	0	0	eesmine
anthem	0	0	0	0	0	0	0	0	0	0	hümn
anthology	0	0	0	0	0	0	0	0	0	0	antoloogia
anthrax	0	0	1	1	0	1	0	1	0	0	siberi katk
anthropology	0	0	0	0	0	0	0	0	0	0	antropoloogia
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiootikum
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiootikumid
antichrist	1	0	1	1	0	1	0	0	0	0	antikristus
anticipation	0	1	0	0	0	0	0	0	0	0	ootusärevus
anticipatory	0	1	0	0	0	0	0	0	0	0	ennetav
antidote	0	1	0	0	0	0	1	0	0	1	vastumürk
antifungal	0	0	0	0	0	0	1	0	0	1	seenevastane
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	antipaatia
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvaar
antiquated	0	0	0	0	0	1	0	0	0	0	vananenud
antique	0	0	0	0	0	0	1	0	0	0	antiikne
antiquity	0	0	0	0	0	0	0	0	0	0	antiikajast
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptiline
antisocial	1	0	1	1	0	1	0	1	0	0	antisotsiaalne
antithesis	1	0	0	0	0	1	0	0	0	0	antitees
antithetical	0	0	0	0	0	0	0	0	0	0	antiteetiline
antiviral	0	0	0	0	0	0	0	0	0	0	viirusevastane
antler	0	0	0	0	0	0	0	0	0	0	sarv
anvil	0	0	0	0	0	0	0	0	0	0	alasi
anxiety	1	1	0	1	0	1	0	1	0	0	ärevus
anxious	0	1	0	1	0	1	0	0	0	0	murelik
aorta	0	0	0	0	0	0	0	0	0	0	aordi
apace	0	0	0	0	0	0	0	0	0	0	tempokas
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	korter
apathetic	0	0	0	0	0	1	0	1	0	0	apaatne
apathy	0	0	0	0	0	1	0	1	0	0	apaatia
ape	0	0	0	0	0	0	0	0	0	0	ahv
aperture	0	0	0	0	0	0	0	0	0	0	ava
apex	0	0	0	0	0	0	0	0	0	0	tipp
aphid	0	0	1	0	0	1	0	0	0	0	lehetäide
apiece	0	0	0	0	0	0	0	0	0	0	tükk
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalüptiline
apologetic	0	0	0	0	0	0	1	0	0	1	vabandav
apologist	0	0	0	0	0	0	0	0	0	0	vabandust
apologize	0	0	0	0	0	0	1	1	0	1	vabandage
apology	0	0	0	0	0	0	1	0	0	0	vabandust
apostasy	0	0	0	0	0	0	0	0	0	0	usust taganemine
apostate	0	0	0	0	0	0	0	0	0	0	usust taganeja
apostle	0	0	0	0	0	0	1	0	0	1	apostel
apostolic	0	0	0	0	0	0	0	0	0	1	apostellik
apostrophe	0	0	0	0	0	0	0	0	0	0	apostroof
appalling	0	0	1	1	0	1	0	0	0	0	kohutav
apparatus	0	0	0	0	0	0	0	0	0	0	aparaat
apparel	0	0	0	0	0	0	0	0	0	0	kehakate
apparently	0	0	0	0	0	0	0	0	0	0	ilmselt
apparition	0	0	0	1	0	0	0	0	1	0	ilmumine
appeal	0	1	0	0	0	0	0	0	0	0	apellatsioonkaebus
appearance	0	0	0	0	0	0	0	0	0	0	välimus
appease	0	0	0	0	0	0	0	0	0	0	rahustada
appellant	0	0	0	0	0	0	0	0	0	0	kaebaja
append	0	0	0	0	0	0	0	0	0	0	lisama
appendage	0	0	0	0	0	0	0	0	0	0	lisand
appendicitis	0	0	0	1	0	1	0	1	0	0	pimesoolepõletik
appendix	0	0	0	0	0	0	0	0	0	0	lisa
appetite	0	0	0	0	0	0	0	0	0	0	söögiisu
appetizer	0	0	0	0	0	0	0	0	0	0	eelroog
applause	0	0	0	0	1	0	1	0	1	1	aplaus
apple	0	0	0	0	0	0	0	0	0	0	õun
appliance	0	0	0	0	0	0	0	0	0	0	seade
appliances	0	0	0	0	0	0	0	0	0	0	seadmed
applicability	0	0	0	0	0	0	0	0	0	0	kohaldatavus
applicable	0	0	0	0	0	0	0	0	0	0	kohaldatav
applicant	0	1	0	0	0	0	0	0	0	0	taotleja
application	0	0	0	0	0	0	0	0	0	0	rakendus
apply	0	0	0	0	0	0	0	0	0	0	kohaldada
appoint	0	0	0	0	0	0	0	0	0	0	nimetada
appointment	0	0	0	0	0	0	0	0	0	0	kohtumine
appointments	0	0	0	0	0	0	0	0	0	0	kohtumised
apportion	0	0	0	0	0	0	0	0	0	0	jagamine
apportionment	0	0	0	0	0	0	0	0	0	0	jagamine
appraise	0	0	0	0	0	0	0	0	0	0	hindama
appreciable	0	0	0	0	0	0	0	0	0	0	märgatav
appreciation	0	0	0	0	1	0	1	0	0	1	tunnustust
apprehend	0	0	0	1	0	0	0	0	0	0	kinni võtta
apprehension	0	0	0	1	0	1	0	0	0	0	kartus
apprehensive	0	1	0	1	0	1	0	0	0	0	kartlik
apprentice	0	0	0	0	0	0	0	0	0	1	õpipoiss
apprenticeship	0	0	0	0	0	0	0	0	0	0	õpipoisiõpe
approach	0	0	0	0	0	0	0	0	0	0	lähenemine
approaching	0	1	0	0	0	0	0	0	0	0	lähenemas
approbation	0	0	0	0	0	0	1	0	0	1	heakskiitmine
appropriation	0	0	0	0	0	1	0	0	0	0	assigneering
approval	0	0	0	0	0	0	1	0	0	0	heakskiit
approve	0	0	0	0	1	0	1	0	0	1	heaks kiitma
approving	0	0	0	0	0	0	1	0	0	0	heakskiitmine
approximate	0	0	0	0	0	0	0	0	0	0	ligikaudne
approximately	0	0	0	0	0	0	0	0	0	0	umbes
approximating	0	0	0	0	0	0	0	0	0	0	ligikaudne
approximation	0	0	0	0	0	0	0	0	0	0	lähendamine
appurtenances	0	0	0	0	0	0	0	0	0	0	lisandid
apron	0	0	0	0	0	0	0	0	0	0	põll
apt	0	0	0	0	0	0	1	0	0	0	asjakohane
aptitude	0	0	0	0	0	0	1	0	0	0	sobivus
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamariin
aquarium	0	0	0	0	0	0	0	0	0	0	akvaarium
aquatic	0	0	0	0	0	0	0	0	0	0	vee-
aqueduct	0	0	0	0	0	0	0	0	0	0	akvedukt
aqueous	0	0	0	0	0	0	0	0	0	0	vesine
arable	0	0	0	0	0	0	0	0	0	0	põllumaa
arbiter	0	0	0	0	0	0	0	0	0	1	vahekohtunik
arbitrate	0	0	0	0	0	0	0	0	0	0	vahekohtunikuks
arbitration	0	1	0	0	0	0	0	0	0	0	vahekohus
arbitrator	0	0	0	0	0	0	0	0	0	1	vahekohtunik
arbor	0	0	0	0	0	0	0	0	0	0	lehtla
arc	0	0	0	0	0	0	0	0	0	0	kaar
arcade	0	0	0	0	0	0	0	0	0	0	arkaad
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	arheoloogiline
archaeologist	0	0	0	0	0	0	0	0	0	0	arheoloog
archaeology	0	1	0	0	0	0	1	0	0	0	arheoloogia
archaic	0	0	0	0	0	1	0	0	0	0	arhailine
archbishop	0	0	0	0	0	0	0	0	0	0	peapiiskop
arched	0	0	0	0	0	0	0	0	0	0	kaarjas
archer	0	0	0	0	0	0	0	0	0	0	vibukütt
archery	0	0	0	0	0	0	0	0	0	0	vibulaskmine
archetype	0	0	0	0	0	0	0	0	0	0	arhetüüp
archipelago	0	0	0	0	0	0	0	0	0	0	saarestik
architect	0	0	0	0	0	0	0	0	0	0	arhitekt
architecture	0	0	0	0	0	0	0	0	0	1	arhitektuur
archive	0	0	0	0	0	0	0	0	0	0	arhiiv
arctic	0	0	0	0	0	0	0	0	0	0	arktiline
ardent	0	1	0	0	1	0	1	0	0	0	tulihingeline
ardor	0	0	0	0	0	0	1	0	0	0	tulihingelisus
arduous	0	0	0	0	0	1	0	0	0	0	vaevaline
area	0	0	0	0	0	0	0	0	0	0	ala
arena	0	0	0	0	0	0	0	0	0	0	areenil
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argentne
argue	1	0	0	0	0	1	0	0	0	0	vaidlema
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentatsioon
argumentative	0	0	0	0	0	1	0	0	0	0	argumenteeriv
arguments	1	0	0	0	0	0	0	0	0	0	argumendid
arid	0	0	0	0	0	1	0	1	0	0	kuivad
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokraatia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokraat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokraatlik
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmeetika
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	arm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	relvastus
armaments	0	0	0	1	0	1	0	0	0	0	relvastus
armature	0	0	0	0	0	0	0	0	0	0	armatuur
armed	1	0	0	1	0	1	1	0	0	0	relvastatud
armor	0	0	0	1	0	0	1	0	0	1	raudrüü
armored	0	0	0	1	0	0	0	0	0	0	soomustatud
armory	0	0	0	0	0	0	0	0	0	1	relvakoda
arms	0	0	0	0	0	0	0	0	0	0	käed
army	0	0	0	0	0	0	0	0	0	0	armee
aroma	0	0	0	0	0	0	1	0	0	0	aroom
arousal	0	0	0	0	0	0	0	0	0	0	erutus
arouse	0	1	0	0	0	0	1	0	0	0	äratada
arraignment	1	0	0	1	0	1	0	1	0	0	kohtumõistmine
arrange	0	0	0	0	0	0	0	0	0	0	korraldama
arranged	0	0	0	0	0	0	0	0	0	0	korraldatud
arrangement	0	0	0	0	0	0	0	0	0	0	kokkulepe
array	0	0	0	0	0	0	1	0	0	0	massiivi
arrears	0	0	0	0	0	1	0	0	0	0	võlgnevused
arrest	0	0	0	0	0	1	0	0	0	0	arreteerimine
arrival	0	1	0	0	0	0	0	0	0	0	saabumine
arrive	0	1	0	0	0	0	0	0	0	0	saabuma
arrogance	0	0	0	0	0	1	0	0	0	0	kõrkus
arrogant	1	0	1	0	0	1	0	0	0	0	üleolev
arrow	0	0	0	0	0	0	0	0	0	0	nool
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arseen
arson	1	0	0	1	0	1	0	0	0	0	süütamine
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	arter
artful	0	0	0	0	0	0	0	0	0	0	kunstiline
arthropod	0	0	0	0	0	0	0	0	0	0	lülijalgsed
artichoke	0	0	0	0	0	0	0	0	0	0	artišokk
article	0	0	0	0	0	0	0	0	0	0	artiklit
articles	0	0	0	0	0	0	0	0	0	0	artiklid
articulate	0	0	0	0	0	0	1	0	0	0	sõnastada
articulation	0	0	0	0	0	0	1	0	0	0	liigendus
artifice	0	0	0	0	0	0	0	0	0	0	kunstlikkus
artillery	0	0	0	1	0	1	0	0	0	0	suurtükivägi
artisan	0	0	0	0	0	0	1	0	0	0	käsitööline
artist	0	0	0	0	0	0	0	0	0	0	kunstnik
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	kunstiline
artists	0	0	0	0	0	0	0	0	0	0	kunstnikud
ascend	0	0	0	0	0	0	0	0	0	0	tõusma
ascendancy	0	0	0	0	0	0	1	0	0	0	ülemvõimu
ascension	0	0	0	0	0	0	0	0	0	0	ülestõusmine
ascent	0	0	0	0	0	0	1	0	0	0	tõus
ascertain	0	0	0	0	0	0	0	0	0	0	kindlaks teha
ascertained	0	0	0	0	0	0	0	0	0	0	kindlaks tehtud
ascetic	0	0	0	0	0	0	0	0	0	0	askeetlik
ash	0	0	0	0	0	1	0	0	0	0	tuhk
ashamed	0	0	1	0	0	1	0	1	0	0	häbi
ashes	0	0	0	0	0	1	0	1	0	0	tuhk
asleep	0	0	0	0	0	0	0	0	0	0	magama jäänud
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartaam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekte
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	püüdlus
aspire	0	1	0	0	1	0	1	0	0	0	püüdlema
aspiring	0	1	0	0	1	0	1	0	0	1	püüdlev
ass	0	0	0	0	0	1	0	0	0	0	perse
assail	1	0	0	1	0	1	0	0	1	0	rünnak
assailant	1	0	0	1	0	1	0	1	0	0	ründaja
assassin	1	0	0	1	0	1	0	1	0	0	palgamõrvar
assassinate	1	0	0	1	0	1	0	0	0	0	mõrvata
assassination	1	0	0	1	0	1	0	1	0	0	atentaat
assault	1	0	0	1	0	1	0	0	0	0	rünnak
assay	0	0	0	0	0	0	0	0	0	0	analüüs
assemblage	0	0	0	0	0	0	0	0	0	0	kokkupanek
assemble	0	0	0	0	0	0	0	0	0	0	kokku panna
assembled	0	0	0	0	0	0	0	0	0	0	kokku pandud
assembly	0	0	0	0	0	0	1	0	0	1	kokkupanek
assent	0	0	0	0	0	0	1	0	0	0	nõusolek
assert	0	0	0	0	0	0	0	0	0	0	väita
asserting	0	0	0	0	0	0	1	0	0	1	kinnitades
assertion	0	0	0	0	0	0	0	0	0	0	väide
assess	0	0	0	0	0	0	0	0	0	0	hinnata
assessment	0	0	0	0	0	0	0	0	1	1	hindamine
assessor	0	0	0	0	0	0	0	0	0	1	hindaja
assets	0	0	0	0	0	0	1	0	0	0	varasid
asshole	1	0	1	0	0	1	0	0	0	0	sitapea
assign	0	0	0	0	0	0	0	0	0	0	määrama
assignee	0	0	0	0	0	0	0	0	0	1	volitaja
assignment	0	0	0	0	0	0	0	0	0	0	ülesanne
assimilate	0	0	0	0	0	0	0	0	0	0	ühte sulama, assimileerima
assimilation	0	0	0	0	0	0	0	0	0	0	assimilatsioon
assist	0	0	0	0	0	0	1	0	0	1	abistada
assistance	0	0	0	0	0	0	1	0	0	0	abi
assistant	0	0	0	0	0	0	0	0	0	0	assistent
associate	0	0	0	0	0	0	1	0	0	1	siduda
association	0	0	0	0	0	0	0	0	0	1	assotsiatsioon
assorted	0	0	0	0	0	0	0	0	0	0	assortii
assortment	0	0	0	0	0	0	0	0	0	0	sortiment
assuage	0	0	0	0	0	0	1	0	0	0	leevendada
assumed	0	0	0	0	0	0	0	0	0	0	oletatud
assuming	0	0	0	0	0	0	0	0	0	0	eeldades
assumption	0	0	0	0	0	0	0	0	0	0	oletus
assurance	0	0	0	0	0	0	1	0	0	1	tagatis
assure	0	0	0	0	0	0	0	0	0	1	kinnitada
assured	0	0	0	0	0	0	1	0	0	1	kindlustatud
assuredly	0	0	0	0	0	0	0	0	0	1	kindlasti
asterisk	0	0	0	0	0	0	0	0	0	0	tärn
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidid
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	hämmastavalt
astonishment	0	0	0	0	1	0	1	0	1	0	hämmastus
astral	0	0	0	0	0	0	0	0	0	0	astraal
astray	0	0	0	1	0	1	0	0	0	0	eksinud
astringent	0	0	0	0	0	1	0	0	0	0	kokkutõmbav
astrologer	0	1	0	0	0	0	1	0	0	0	astroloog
astrology	0	0	0	0	0	0	0	0	0	0	astroloogia
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronoom
astronomy	0	0	0	0	0	0	0	0	0	0	astronoomia
astute	0	0	0	0	0	0	1	0	0	0	nutikas
asunder	0	0	0	0	0	0	0	0	0	0	lahutada
asylum	0	0	0	1	0	1	0	0	0	0	varjupaiga
asymmetric	0	0	0	0	0	0	0	0	0	0	asümmeetriline
asymmetry	0	0	1	0	0	0	0	0	0	0	asümmeetria
asymptotic	0	0	0	0	0	0	0	0	0	0	asümptootiline
atelier	0	0	0	0	0	0	0	0	0	0	ateljee
atheism	0	0	0	0	0	1	0	0	0	0	ateism
atheistic	0	0	0	0	0	0	0	0	0	0	ateistlik
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroos
athlete	0	0	0	0	0	0	1	0	0	0	sportlane
athletic	0	0	0	0	0	0	1	0	0	0	sportlik
athleticism	0	0	0	0	0	0	0	0	0	0	sportlikkus
athletics	0	0	0	0	0	0	0	0	0	0	kergejõustik
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	õhkkond
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfääriline
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	aatom
atomic	0	0	0	0	0	0	0	0	0	0	aatomi
atone	0	1	0	0	1	0	1	0	0	1	lepitama
atonement	0	0	0	0	0	0	1	0	0	0	lepitus
atrium	0	0	0	0	0	0	0	0	0	0	aatrium
atrocious	1	0	1	0	0	1	0	0	0	0	julm
atrocity	1	0	1	1	0	1	0	1	0	0	julmus
atrophy	0	0	1	1	0	1	0	1	0	0	atroofia
attach	0	0	0	0	0	0	0	0	0	0	kinnitada
attachment	0	0	0	0	0	0	1	0	0	0	manus
attack	1	0	0	1	0	1	0	0	0	0	rünnak
attacking	1	0	1	1	0	1	0	1	1	0	rünnata
attain	0	0	0	0	0	0	0	0	0	0	saavutama
attainable	0	1	0	0	0	0	1	0	0	0	saavutatav
attainment	0	0	0	0	0	0	1	0	0	0	saavutamine
attempt	0	1	0	0	0	0	0	0	0	0	katse
attendance	0	1	0	0	0	0	0	0	0	0	kohalviibimine
attendant	0	0	0	0	0	0	1	0	0	1	saatja
attention	0	0	0	0	0	0	1	0	0	0	tähelepanu
attentive	0	0	0	0	0	0	1	0	0	1	tähelepanelik
attenuate	0	0	0	0	0	0	0	0	0	0	nõrgendada
attenuated	0	0	0	0	0	1	0	0	0	0	nõrgendatud
attenuation	0	0	0	0	0	1	0	1	0	0	sumbumine
attest	0	0	0	0	0	0	1	0	0	1	tõendama
attestation	0	0	0	0	0	0	0	0	0	1	tunnistus
attic	0	0	0	0	0	0	0	0	0	0	pööning
attire	0	0	0	0	0	0	0	0	0	0	riietus
attitude	0	0	0	0	0	0	0	0	0	0	suhtumine
attorney	1	0	0	1	0	0	1	0	0	1	advokaat
attraction	0	0	0	0	0	0	1	0	0	0	atraktsioon
attractiveness	0	0	0	0	0	0	1	0	0	0	atraktiivsust
attributable	0	0	0	0	0	0	0	0	0	0	omistatav
attribute	0	0	0	0	0	0	0	0	0	0	atribuut
attribution	0	0	0	0	0	0	0	0	0	0	omistamine
attrition	0	0	0	0	0	0	0	0	0	0	hõõrdumine
auburn	0	0	0	0	0	0	0	0	0	0	kastanpruun
auction	0	1	0	0	0	0	0	0	0	0	oksjon
auctioneer	0	0	0	0	0	0	0	0	0	0	oksjonipidaja
audacious	0	0	0	0	0	0	0	0	0	0	jultunud
audacity	0	0	0	0	0	1	0	0	0	0	jultumus
audible	0	0	0	0	0	0	0	0	0	0	kuuldav
audience	0	1	0	0	0	0	0	0	0	0	publik
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	kuulamine
auditor	0	0	0	1	0	0	0	0	0	1	audiitor
auditorium	0	0	0	0	0	0	0	0	0	0	auditoorium
auditory	0	0	0	0	0	0	0	0	0	0	kuulmis
aught	0	0	0	0	0	0	0	0	0	0	august
augment	0	0	0	0	0	0	1	0	0	0	suurendada
augmentation	0	0	0	0	0	0	0	0	0	0	suurendamine
august	0	0	0	0	0	0	1	0	0	0	august
aunt	0	0	0	0	0	0	1	0	0	1	tädi
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	egiidi all
auspicious	0	1	0	0	1	0	1	0	0	0	soodne
austere	0	0	0	1	0	1	0	1	0	0	karm
austerity	0	0	0	0	0	1	0	0	0	0	kokkuhoid
authentic	0	0	0	0	1	0	1	0	0	1	autentne
authenticate	0	0	0	0	0	0	0	0	0	1	autentida
authentication	0	0	0	0	0	0	0	0	0	1	autentimine
authenticity	0	0	0	0	0	0	1	0	0	1	autentsus
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	autoriteetne
authority	0	0	0	0	0	0	1	0	0	1	asutus
authorization	0	0	0	0	0	0	1	0	0	1	luba
authorize	0	0	0	0	0	0	0	0	0	1	volitada
authorized	0	0	0	0	0	0	1	0	0	0	volitatud
authorship	0	0	0	0	0	0	0	0	0	0	autorsus
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiograafia
autocratic	0	0	0	0	0	1	0	0	0	0	autokraatlik
autograph	0	0	0	0	0	0	0	0	0	0	autogramm
automatic	0	0	0	0	0	0	0	0	0	1	automaatne
automobile	0	0	0	0	0	0	0	0	0	0	auto
autonomy	0	0	0	0	0	0	0	0	0	0	autonoomia
autopsy	0	0	1	1	0	1	0	1	0	0	lahkamine
autumn	0	0	0	0	0	0	0	0	0	0	sügis
auxiliary	0	0	0	0	0	0	0	0	0	0	abistav
avail	0	0	0	0	0	0	0	0	0	0	kasutada
avalanche	0	0	0	1	0	1	0	1	1	0	laviin
avarice	1	0	1	0	0	1	0	0	0	0	ahnus
avatar	0	0	0	0	0	0	1	0	0	0	avatari
avenger	1	0	0	0	0	1	0	0	0	0	kättemaksja
avenue	0	0	0	0	0	0	0	0	0	0	avenüü
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	keskmine
averse	1	0	1	1	0	1	0	0	0	0	vastumeelne
aversion	1	0	1	1	0	1	0	0	0	0	vastumeelsus
avert	0	0	0	0	0	0	0	0	0	0	ära hoida
aviary	0	0	0	0	0	0	0	0	0	0	linnumaja
