English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bosnian Word
amputation	0	0	0	0	0	0	0	0	0	0	amputacija
amulet	0	0	0	0	0	0	0	0	0	0	amajlija
amuse	0	0	0	0	1	0	1	0	0	0	zabaviti
amused	0	0	0	0	1	0	1	0	0	0	zabavan
amusement	0	0	0	0	1	0	1	0	0	0	zabava
amusing	0	0	0	0	1	0	1	0	0	0	zabavno
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezija
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetik
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgetik
analogous	0	0	0	0	0	0	0	0	0	0	analogno
analogue	0	0	0	0	0	0	0	0	0	0	analogni
analogy	0	0	0	0	0	0	0	0	0	0	analogija
analysis	0	0	0	0	0	0	0	0	0	0	analiza
analyst	0	1	0	0	0	0	1	0	0	1	analitičar
analytic	0	0	0	0	0	0	0	0	0	0	analytic
analyze	0	0	0	0	0	0	0	0	0	0	analiza
analyzer	0	0	0	0	0	0	0	0	0	0	analizator
anarchism	1	0	0	1	0	1	0	0	0	0	anarhizam
anarchist	1	0	0	1	0	1	0	0	0	0	anarhista
anarchy	1	0	0	1	0	1	0	0	0	0	anarhija
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoza
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomski
anatomy	0	0	0	0	0	0	0	0	0	0	anatomija
ancestor	0	0	0	0	0	0	0	0	0	0	predak
ancestral	0	0	0	0	0	0	0	0	0	1	predaka
ancestry	0	0	0	0	0	0	0	0	0	0	porijeklo
anchor	0	0	0	0	0	0	1	0	0	0	sidro
anchorage	0	0	0	0	0	0	1	1	0	0	sidrište
ancient	0	0	0	0	0	1	0	0	0	0	drevni
ancillary	0	0	0	0	0	0	0	0	0	0	pomoćni
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	iznova
angel	0	1	0	0	1	0	1	0	1	1	anđeo
angelic	0	0	0	0	1	0	1	0	0	1	anđeoski
anger	1	0	0	0	0	1	0	0	0	0	ljutnja
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografija
angle	0	0	0	0	0	0	0	0	0	0	ugao
angling	0	1	0	0	0	1	0	0	0	0	ribolov
angry	1	0	1	0	0	1	0	0	0	0	ljut
anguish	1	0	0	1	0	1	0	1	0	0	tjeskoba
angular	0	0	0	0	0	0	0	0	0	0	ugaona
anhydrous	0	0	0	0	0	0	0	0	0	0	bezvodni
animal	0	0	0	0	0	0	0	0	0	0	životinja
animate	0	0	0	0	0	0	1	0	0	0	animirati
animated	0	0	0	0	1	0	1	0	0	0	animirani
animation	0	0	0	0	0	0	0	0	0	0	animacija
animosity	1	0	1	1	0	1	0	1	0	0	animozitet
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	gležanj
annals	0	0	0	0	0	0	0	0	0	0	anali
annex	0	0	0	0	0	0	0	0	0	0	aneks
annexation	0	0	0	0	0	0	0	0	0	0	aneksija
annexe	0	0	0	0	0	0	0	0	0	0	aneks
annihilate	1	0	0	1	0	1	0	0	0	0	uništiti
annihilated	1	0	0	1	0	1	0	1	0	0	uništen
annihilation	1	0	0	1	0	1	0	1	0	0	uništenje
annotate	0	0	0	0	0	0	0	0	0	0	anotirati
annotation	0	0	0	0	0	0	0	0	0	0	anotacija
announce	0	0	0	0	0	0	0	0	0	0	najaviti
announcement	0	1	0	0	0	0	0	0	0	0	najava
annoy	1	0	1	0	0	1	0	0	0	0	nervirati
annoyance	1	0	1	0	0	1	0	0	0	0	smetnja
annoying	1	0	0	0	0	1	0	0	0	0	dosadno
annuity	0	0	0	0	0	0	0	0	0	0	anuitet
annul	0	0	0	0	0	1	0	0	0	0	poništiti
annular	0	0	0	0	0	0	0	0	0	0	prstenasto
annulment	0	0	0	0	0	1	0	1	0	0	poništenje
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	pomazanje
anomalous	0	0	0	0	0	0	0	0	0	0	anomalan
anomaly	0	0	0	1	0	1	0	0	1	0	anomalija
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anoniman
answer	0	0	0	0	0	0	0	0	0	0	odgovori
answerable	0	0	0	0	0	0	0	0	0	1	odgovoran
answering	0	0	0	0	0	0	0	0	0	0	odgovaranje
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizam
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistički
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antilopa
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	himna
anthology	0	0	0	0	0	0	0	0	0	0	antologija
anthrax	0	0	1	1	0	1	0	1	0	0	antraks
anthropology	0	0	0	0	0	0	0	0	0	0	antropologija
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotici
antichrist	1	0	1	1	0	1	0	0	0	0	antihrist
anticipation	0	1	0	0	0	0	0	0	0	0	anticipacija
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipativno
antidote	0	1	0	0	0	0	1	0	0	1	protuotrov
antifungal	0	0	0	0	0	0	1	0	0	1	antifungalni
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipatija
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvar
antiquated	0	0	0	0	0	1	0	0	0	0	zastario
antique	0	0	0	0	0	0	1	0	0	0	antikni
antiquity	0	0	0	0	0	0	0	0	0	0	antike
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisocijalan
antithesis	1	0	0	0	0	1	0	0	0	0	antiteza
antithetical	0	0	0	0	0	0	0	0	0	0	antitetički
antiviral	0	0	0	0	0	0	0	0	0	0	antivirusno
antler	0	0	0	0	0	0	0	0	0	0	rog
anvil	0	0	0	0	0	0	0	0	0	0	nakovanj
anxiety	1	1	0	1	0	1	0	1	0	0	anksioznost
anxious	0	1	0	1	0	1	0	0	0	0	uznemiren
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	stan
apathetic	0	0	0	0	0	1	0	1	0	0	apatičan
apathy	0	0	0	0	0	1	0	1	0	0	apatija
ape	0	0	0	0	0	0	0	0	0	0	majmun
aperture	0	0	0	0	0	0	0	0	0	0	otvor blende
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	lisne uši
apiece	0	0	0	0	0	0	0	0	0	0	komad
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptično
apologetic	0	0	0	0	0	0	1	0	0	1	apologetic
apologist	0	0	0	0	0	0	0	0	0	0	apologeta
apologize	0	0	0	0	0	0	1	1	0	1	izvini se
apology	0	0	0	0	0	0	1	0	0	0	izvinjenje
apostasy	0	0	0	0	0	0	0	0	0	0	otpadništvo
apostate	0	0	0	0	0	0	0	0	0	0	otpadnik
apostle	0	0	0	0	0	0	1	0	0	1	apostol
apostolic	0	0	0	0	0	0	0	0	0	1	apostolski
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	užasno
apparatus	0	0	0	0	0	0	0	0	0	0	aparata
apparel	0	0	0	0	0	0	0	0	0	0	odjeća
apparently	0	0	0	0	0	0	0	0	0	0	očigledno
apparition	0	0	0	1	0	0	0	0	1	0	priviđenje
appeal	0	1	0	0	0	0	0	0	0	0	žalba
appearance	0	0	0	0	0	0	0	0	0	0	izgled
appease	0	0	0	0	0	0	0	0	0	0	smiriti
appellant	0	0	0	0	0	0	0	0	0	0	žalilac
append	0	0	0	0	0	0	0	0	0	0	append
appendage	0	0	0	0	0	0	0	0	0	0	dodatak
appendicitis	0	0	0	1	0	1	0	1	0	0	upala slijepog crijeva
appendix	0	0	0	0	0	0	0	0	0	0	dodatak
appetite	0	0	0	0	0	0	0	0	0	0	apetit
appetizer	0	0	0	0	0	0	0	0	0	0	predjelo
applause	0	0	0	0	1	0	1	0	1	1	aplauz
apple	0	0	0	0	0	0	0	0	0	0	jabuka
appliance	0	0	0	0	0	0	0	0	0	0	aparat
appliances	0	0	0	0	0	0	0	0	0	0	aparati
applicability	0	0	0	0	0	0	0	0	0	0	primenljivosti
applicable	0	0	0	0	0	0	0	0	0	0	primjenjivo
applicant	0	1	0	0	0	0	0	0	0	0	Podnosilac prijave
application	0	0	0	0	0	0	0	0	0	0	aplikacija
apply	0	0	0	0	0	0	0	0	0	0	primijeniti
appoint	0	0	0	0	0	0	0	0	0	0	imenovati
appointment	0	0	0	0	0	0	0	0	0	0	zakazivanje
appointments	0	0	0	0	0	0	0	0	0	0	sastanke
apportion	0	0	0	0	0	0	0	0	0	0	proporcija
apportionment	0	0	0	0	0	0	0	0	0	0	raspodjela
appraise	0	0	0	0	0	0	0	0	0	0	procijeniti
appreciable	0	0	0	0	0	0	0	0	0	0	značajan
appreciation	0	0	0	0	1	0	1	0	0	1	uvažavanje
apprehend	0	0	0	1	0	0	0	0	0	0	privesti
apprehension	0	0	0	1	0	1	0	0	0	0	privođenje
apprehensive	0	1	0	1	0	1	0	0	0	0	bojazan
apprentice	0	0	0	0	0	0	0	0	0	1	šegrt
apprenticeship	0	0	0	0	0	0	0	0	0	0	šegrtovanje
approach	0	0	0	0	0	0	0	0	0	0	pristup
approaching	0	1	0	0	0	0	0	0	0	0	približava se
approbation	0	0	0	0	0	0	1	0	0	1	odobravanje
appropriation	0	0	0	0	0	1	0	0	0	0	prisvajanje
approval	0	0	0	0	0	0	1	0	0	0	odobrenje
approve	0	0	0	0	1	0	1	0	0	1	odobriti
approving	0	0	0	0	0	0	1	0	0	0	odobravanje
approximate	0	0	0	0	0	0	0	0	0	0	približno
approximately	0	0	0	0	0	0	0	0	0	0	otprilike
approximating	0	0	0	0	0	0	0	0	0	0	aproksimativno
approximation	0	0	0	0	0	0	0	0	0	0	aproksimacija
appurtenances	0	0	0	0	0	0	0	0	0	0	dodaci
apron	0	0	0	0	0	0	0	0	0	0	pregača
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	sposobnost
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvarijum
aquatic	0	0	0	0	0	0	0	0	0	0	vodeni
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	vodeni
arable	0	0	0	0	0	0	0	0	0	0	obradivo
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitražu
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraža
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitar
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arh
archaeological	0	0	0	0	0	0	0	0	0	0	arheološki
archaeologist	0	0	0	0	0	0	0	0	0	0	arheolog
archaeology	0	1	0	0	0	0	1	0	0	0	arheologija
archaic	0	0	0	0	0	1	0	0	0	0	arhaično
archbishop	0	0	0	0	0	0	0	0	0	0	nadbiskup
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	archer
archery	0	0	0	0	0	0	0	0	0	0	streljaštvo
archetype	0	0	0	0	0	0	0	0	0	0	arhetip
archipelago	0	0	0	0	0	0	0	0	0	0	arhipelagu
architect	0	0	0	0	0	0	0	0	0	0	arhitekta
architecture	0	0	0	0	0	0	0	0	0	1	arhitektura
archive	0	0	0	0	0	0	0	0	0	0	arhiva
arctic	0	0	0	0	0	0	0	0	0	0	arktik
ardent	0	1	0	0	1	0	1	0	0	0	gorljiv
ardor	0	0	0	0	0	0	1	0	0	0	žar
arduous	0	0	0	0	0	1	0	0	0	0	naporan
area	0	0	0	0	0	0	0	0	0	0	području
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	rasprava
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentacija
argumentative	0	0	0	0	0	1	0	0	0	0	argumentiran
arguments	1	0	0	0	0	0	0	0	0	0	argumentima
arid	0	0	0	0	0	1	0	1	0	0	arid
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokratija
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratski
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	ruku
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	naoružanje
armaments	0	0	0	1	0	1	0	0	0	0	naoružanje
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	naoružani
armor	0	0	0	1	0	0	1	0	0	1	oklop
armored	0	0	0	1	0	0	0	0	0	0	oklopni
armory	0	0	0	0	0	0	0	0	0	1	oružarnica
arms	0	0	0	0	0	0	0	0	0	0	oružje
army	0	0	0	0	0	0	0	0	0	0	armije
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	uzbuđenje
arouse	0	1	0	0	0	0	1	0	0	0	probuditi
arraignment	1	0	0	1	0	1	0	1	0	0	optužba
arrange	0	0	0	0	0	0	0	0	0	0	dogovoriti
arranged	0	0	0	0	0	0	0	0	0	0	uređeno
arrangement	0	0	0	0	0	0	0	0	0	0	aranžman
array	0	0	0	0	0	0	1	0	0	0	niz
arrears	0	0	0	0	0	1	0	0	0	0	dugovanja
arrest	0	0	0	0	0	1	0	0	0	0	uhapsiti
arrival	0	1	0	0	0	0	0	0	0	0	dolazak
arrive	0	1	0	0	0	0	0	0	0	0	stići
arrogance	0	0	0	0	0	1	0	0	0	0	arogancije
arrogant	1	0	1	0	0	1	0	0	0	0	arogantan
arrow	0	0	0	0	0	0	0	0	0	0	strelica
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	paljevina
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	arterija
artful	0	0	0	0	0	0	0	0	0	0	artful
arthropod	0	0	0	0	0	0	0	0	0	0	artropod
artichoke	0	0	0	0	0	0	0	0	0	0	artičoka
article	0	0	0	0	0	0	0	0	0	0	članak
articles	0	0	0	0	0	0	0	0	0	0	članci
articulate	0	0	0	0	0	0	1	0	0	0	artikulirati
articulation	0	0	0	0	0	0	1	0	0	0	artikulacija
artifice	0	0	0	0	0	0	0	0	0	0	umjetnost
artillery	0	0	0	1	0	1	0	0	0	0	artiljerija
artisan	0	0	0	0	0	0	1	0	0	0	obrtnik
artist	0	0	0	0	0	0	0	0	0	0	umjetnik
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	umjetnički
artists	0	0	0	0	0	0	0	0	0	0	umjetnici
ascend	0	0	0	0	0	0	0	0	0	0	uspon
ascendancy	0	0	0	0	0	0	1	0	0	0	uzdizanje
ascension	0	0	0	0	0	0	0	0	0	0	uzdizanje
ascent	0	0	0	0	0	0	1	0	0	0	uspon
ascertain	0	0	0	0	0	0	0	0	0	0	utvrditi
ascertained	0	0	0	0	0	0	0	0	0	0	konstatovano
ascetic	0	0	0	0	0	0	0	0	0	0	asketski
ash	0	0	0	0	0	1	0	0	0	0	pepeo
ashamed	0	0	1	0	0	1	0	1	0	0	posramljen
ashes	0	0	0	0	0	1	0	1	0	0	pepeo
asleep	0	0	0	0	0	0	0	0	0	0	zaspati
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekte
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiracija
aspire	0	1	0	0	1	0	1	0	0	0	težiti
aspiring	0	1	0	0	1	0	1	0	0	1	aspiring
ass	0	0	0	0	0	1	0	0	0	0	ass
assail	1	0	0	1	0	1	0	0	1	0	assail
assailant	1	0	0	1	0	1	0	1	0	0	napadač
assassin	1	0	0	1	0	1	0	1	0	0	assassin
assassinate	1	0	0	1	0	1	0	0	0	0	atentat
assassination	1	0	0	1	0	1	0	1	0	0	atentat
assault	1	0	0	1	0	1	0	0	0	0	napad
assay	0	0	0	0	0	0	0	0	0	0	esej
assemblage	0	0	0	0	0	0	0	0	0	0	montaža
assemble	0	0	0	0	0	0	0	0	0	0	sastaviti
assembled	0	0	0	0	0	0	0	0	0	0	sastavljeno
assembly	0	0	0	0	0	0	1	0	0	1	montaža
assent	0	0	0	0	0	0	1	0	0	0	pristanak
assert	0	0	0	0	0	0	0	0	0	0	tvrditi
asserting	0	0	0	0	0	0	1	0	0	1	tvrdeći
assertion	0	0	0	0	0	0	0	0	0	0	tvrdnja
assess	0	0	0	0	0	0	0	0	0	0	proceniti
assessment	0	0	0	0	0	0	0	0	1	1	procjena
assessor	0	0	0	0	0	0	0	0	0	1	procenitelj
assets	0	0	0	0	0	0	1	0	0	0	imovine
asshole	1	0	1	0	0	1	0	0	0	0	seronjo
assign	0	0	0	0	0	0	0	0	0	0	dodijeliti
assignee	0	0	0	0	0	0	0	0	0	1	ovlaštenik
assignment	0	0	0	0	0	0	0	0	0	0	zadatak
assimilate	0	0	0	0	0	0	0	0	0	0	asimilirati
assimilation	0	0	0	0	0	0	0	0	0	0	asimilacija
assist	0	0	0	0	0	0	1	0	0	1	asistirati
assistance	0	0	0	0	0	0	1	0	0	0	pomoć
assistant	0	0	0	0	0	0	0	0	0	0	asistent
associate	0	0	0	0	0	0	1	0	0	1	saradnik
association	0	0	0	0	0	0	0	0	0	1	udruženje
assorted	0	0	0	0	0	0	0	0	0	0	sortirano
assortment	0	0	0	0	0	0	0	0	0	0	asortiman
assuage	0	0	0	0	0	0	1	0	0	0	smiriti
assumed	0	0	0	0	0	0	0	0	0	0	pretpostavljeno
assuming	0	0	0	0	0	0	0	0	0	0	pod pretpostavkom
assumption	0	0	0	0	0	0	0	0	0	0	pretpostavka
assurance	0	0	0	0	0	0	1	0	0	1	osiguranje
assure	0	0	0	0	0	0	0	0	0	1	uvjeriti
assured	0	0	0	0	0	0	1	0	0	1	siguran
assuredly	0	0	0	0	0	0	0	0	0	1	sigurno
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidi
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizam
astonishingly	0	0	0	0	0	0	1	0	1	0	zapanjujuće
astonishment	0	0	0	0	1	0	1	0	1	0	čuđenje
astral	0	0	0	0	0	0	0	0	0	0	astralno
astray	0	0	0	1	0	1	0	0	0	0	zalutao
astringent	0	0	0	0	0	1	0	0	0	0	adstringentno
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologija
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomija
astute	0	0	0	0	0	0	1	0	0	0	pronicljiv
asunder	0	0	0	0	0	0	0	0	0	0	odvojeno
asylum	0	0	0	1	0	1	0	0	0	0	azil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetrično
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetrija
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotički
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateizam
atheistic	0	0	0	0	0	0	0	0	0	0	ateistički
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroza
athlete	0	0	0	0	0	0	1	0	0	0	sportista
athletic	0	0	0	0	0	0	1	0	0	0	atletski
athleticism	0	0	0	0	0	0	0	0	0	0	atletizam
athletics	0	0	0	0	0	0	0	0	0	0	atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferski
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomski
atone	0	1	0	0	1	0	1	0	0	1	iskupiti
atonement	0	0	0	0	0	0	1	0	0	0	pomirenje
atrium	0	0	0	0	0	0	0	0	0	0	atrijum
atrocious	1	0	1	0	0	1	0	0	0	0	grozno
atrocity	1	0	1	1	0	1	0	1	0	0	zvjerstvo
atrophy	0	0	1	1	0	1	0	1	0	0	atrofija
attach	0	0	0	0	0	0	0	0	0	0	priložiti
attachment	0	0	0	0	0	0	1	0	0	0	prilog
attack	1	0	0	1	0	1	0	0	0	0	napad
attacking	1	0	1	1	0	1	0	1	1	0	napadajući
attain	0	0	0	0	0	0	0	0	0	0	postići
attainable	0	1	0	0	0	0	1	0	0	0	dostižan
attainment	0	0	0	0	0	0	1	0	0	0	postignuće
attempt	0	1	0	0	0	0	0	0	0	0	pokušaj
attendance	0	1	0	0	0	0	0	0	0	0	prisustvo
attendant	0	0	0	0	0	0	1	0	0	1	pratilac
attention	0	0	0	0	0	0	1	0	0	0	pažnju
attentive	0	0	0	0	0	0	1	0	0	1	pažljiv
attenuate	0	0	0	0	0	0	0	0	0	0	prigušiti
attenuated	0	0	0	0	0	1	0	0	0	0	oslabljen
attenuation	0	0	0	0	0	1	0	1	0	0	slabljenje
attest	0	0	0	0	0	0	1	0	0	1	atest
attestation	0	0	0	0	0	0	0	0	0	1	atestiranje
attic	0	0	0	0	0	0	0	0	0	0	tavan
attire	0	0	0	0	0	0	0	0	0	0	odjeća
attitude	0	0	0	0	0	0	0	0	0	0	stav
attorney	1	0	0	1	0	0	1	0	0	1	advokat
attraction	0	0	0	0	0	0	1	0	0	0	atrakcija
attractiveness	0	0	0	0	0	0	1	0	0	0	atraktivnost
attributable	0	0	0	0	0	0	0	0	0	0	pripisiv
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribucija
attrition	0	0	0	0	0	0	0	0	0	0	iscrpljenost
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	aukcija
auctioneer	0	0	0	0	0	0	0	0	0	0	aukcionar
audacious	0	0	0	0	0	0	0	0	0	0	drsko
audacity	0	0	0	0	0	1	0	0	0	0	drskost
audible	0	0	0	0	0	0	0	0	0	0	zvučno
audience	0	1	0	0	0	0	0	0	0	0	publika
audit	0	0	0	0	0	0	0	0	0	0	revizija
audition	0	0	0	0	0	0	0	0	0	0	audicija
auditor	0	0	0	1	0	0	0	0	0	1	revizor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorijum
auditory	0	0	0	0	0	0	0	0	0	0	auditivni
aught	0	0	0	0	0	0	0	0	0	0	ništa
augment	0	0	0	0	0	0	1	0	0	0	augment
augmentation	0	0	0	0	0	0	0	0	0	0	povećanje
august	0	0	0	0	0	0	1	0	0	0	avgust
aunt	0	0	0	0	0	0	1	0	0	1	tetka
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	pokroviteljstva
auspicious	0	1	0	0	1	0	1	0	0	0	povoljno
austere	0	0	0	1	0	1	0	1	0	0	strog
austerity	0	0	0	0	0	1	0	0	0	0	štednja
authentic	0	0	0	0	1	0	1	0	0	1	autentičan
authenticate	0	0	0	0	0	0	0	0	0	1	autentifikovati
authentication	0	0	0	0	0	0	0	0	0	1	autentifikaciju
authenticity	0	0	0	0	0	0	1	0	0	1	autentičnost
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	mjerodavan
authority	0	0	0	0	0	0	1	0	0	1	autoritet
authorization	0	0	0	0	0	0	1	0	0	1	autorizacija
authorize	0	0	0	0	0	0	0	0	0	1	autorizovati
authorized	0	0	0	0	0	0	1	0	0	0	ovlašteni
authorship	0	0	0	0	0	0	0	0	0	0	autorstvo
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografija
autocratic	0	0	0	0	0	1	0	0	0	0	autokratski
autograph	0	0	0	0	0	0	0	0	0	0	autogram
automatic	0	0	0	0	0	0	0	0	0	1	automatski
automobile	0	0	0	0	0	0	0	0	0	0	automobil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomija
autopsy	0	0	1	1	0	1	0	1	0	0	autopsija
autumn	0	0	0	0	0	0	0	0	0	0	jesen
auxiliary	0	0	0	0	0	0	0	0	0	0	pomoćni
avail	0	0	0	0	0	0	0	0	0	0	iskoristiti
avalanche	0	0	0	1	0	1	0	1	1	0	lavina
avarice	1	0	1	0	0	1	0	0	0	0	srebroljublje
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	osvetnik
avenue	0	0	0	0	0	0	0	0	0	0	avenija
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	prosjek
averse	1	0	1	1	0	1	0	0	0	0	averse
aversion	1	0	1	1	0	1	0	0	0	0	averzija
avert	0	0	0	0	0	0	0	0	0	0	avert
aviary	0	0	0	0	0	0	0	0	0	0	volijera
aviation	0	0	0	0	0	0	0	0	0	0	avijacija
aviator	0	0	0	0	0	0	0	0	0	0	aviator
avid	0	0	0	0	0	0	0	0	0	0	avid
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	izbjegavati
avoidance	0	0	0	1	0	1	0	0	0	0	izbjegavanje
avoiding	0	0	0	1	0	0	0	0	0	0	izbjegavanje
await	0	1	0	0	0	0	0	0	0	0	čekati
awake	0	0	0	0	0	0	0	0	0	0	budan
awaken	0	0	0	0	0	0	0	0	0	0	probuditi se
award	0	1	0	0	1	0	1	0	1	1	nagrada
awe	0	0	0	0	0	0	0	0	0	0	strahopoštovanje
awful	1	0	1	1	0	1	0	1	0	0	grozno
awkwardness	0	0	1	0	0	1	0	0	0	0	nespretnost
awning	0	0	0	0	0	0	0	0	0	0	tenda
