English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Odia Word
algebraic	0	0	0	0	0	0	0	0	0	0	ବୀଜ ବର୍ଣ୍ଣିତ |
algorithm	0	0	0	0	0	0	0	0	0	0	ଆଲଗୋରିଦମ |
alibi	0	0	0	0	0	0	0	0	0	0	ଆଲିବି
alien	0	0	1	1	0	1	0	0	0	0	ବିଦେଶୀ
alienate	1	0	1	0	0	1	0	0	0	0	ବିଚ୍ଛିନ୍ନ
alienated	0	0	0	0	0	1	0	1	0	0	ବିଚ୍ଛିନ୍ନ
alienation	1	0	1	1	0	1	0	1	0	0	ବିଚ୍ଛିନ୍ନତା
alight	0	0	0	0	0	0	0	0	0	0	ସର୍ବଦା
aligned	0	0	0	0	0	0	0	0	0	0	ସମତୁଲ
alignment	0	0	0	0	0	0	0	0	0	0	ଶ୍ରେଣୀବଦ୍ଧତା |
alike	0	0	0	0	0	0	0	0	0	0	ସମାନ
alimentation	0	0	0	0	0	0	1	0	0	0	ଆଲମେଣ୍ଟେସନ୍
alimony	0	0	0	0	0	1	0	0	0	0	ଆଲମିରା
aliquot	0	0	0	0	0	0	0	0	0	0	ଆଲିକଟ୍ |
alive	0	1	0	0	1	0	1	0	0	1	ଜୀବନ୍ତ
alkali	0	0	0	0	0	0	0	0	0	0	କ୍ଷାର
alkaloids	0	0	0	0	0	0	0	0	0	0	ଆଲକାଲଏଡ୍ |
allay	0	0	0	0	0	0	1	0	0	0	ଆଲ୍
allegation	1	0	0	0	0	1	0	0	0	0	ଅଭିଯୋଗ
allege	0	0	0	0	0	1	0	0	0	0	ଅଭିଯୋଗ
alleged	0	0	0	0	0	0	0	0	0	0	ଅଭିଯୋଗ ହୋଇଛି
allegiance	0	0	0	0	0	0	1	0	0	1	ଆସ୍ଥା
allegorical	0	0	0	0	0	0	0	0	0	0	ସାହିତ୍ୟିକ |
allegory	0	0	0	0	0	0	0	0	0	0	ଦୃଷ୍ଟାନ୍ତ
allegro	0	0	0	0	0	0	1	0	0	0	ଆଲେଗ୍ରୋ |
alleviate	0	0	0	0	0	0	1	0	0	0	ହ୍ରାସ କର |
alleviation	0	0	0	0	0	0	1	0	0	0	ହ୍ରାସ
alley	0	0	0	0	0	0	0	0	0	0	ଆଲି
alliance	0	0	0	0	0	0	0	0	0	1	ମିଳିତତା
allied	0	0	0	0	0	0	1	0	0	1	ସହଯୋଗୀ
alligator	0	0	0	0	0	0	0	0	0	0	ଆଲିଗେଟର୍ |
allocate	0	0	0	0	0	0	0	0	0	0	ବଣ୍ଟନ କରନ୍ତୁ |
allocation	0	0	0	0	0	0	0	0	0	0	ଆବଣ୍ଟନ
allot	0	0	0	0	0	0	0	0	0	0	ବଣ୍ଟନ
allotment	0	0	0	0	0	0	0	0	0	0	ବଣ୍ଟନ
allowable	0	0	0	0	0	0	1	0	0	0	ଅନୁମତିଯୋଗ୍ୟ
allowance	0	0	0	0	0	0	0	0	0	0	ଭତ୍ତା
allowed	0	0	0	0	0	0	0	0	0	0	ଅନୁମତିପ୍ରାପ୍ତ
alloy	0	0	0	0	0	0	0	0	0	0	ମିଶ୍ରିତ
allure	0	1	0	0	1	0	1	0	1	0	allure
alluring	0	0	0	0	0	0	1	0	0	0	ଲୋଭନୀୟ |
allusion	0	0	0	0	0	0	0	0	0	0	ଭ୍ରାନ୍ତି |
alluvial	0	0	0	0	0	0	0	0	0	0	ଆଲୁଭିଆଲ୍ |
ally	0	0	0	0	0	0	1	0	0	1	ସହଯୋଗୀ
almanac	0	0	0	0	0	0	0	0	0	0	ଆଲମାନାକ |
almighty	0	0	0	0	0	0	1	0	0	0	ସର୍ବଶକ୍ତିମାନ
aloft	0	0	0	0	0	0	0	0	0	0	ଉଚ୍ଚ
aloha	0	1	0	0	1	0	1	0	0	0	aloha
alongside	0	0	0	0	0	0	0	0	0	0	ସହିତ
aloof	0	0	0	0	0	1	0	0	0	0	aloof
aloud	0	0	0	0	0	0	0	0	0	0	ଉଚ୍ଚ ସ୍ୱରରେ
alphabet	0	0	0	0	0	0	0	0	0	0	ବର୍ଣ୍ଣମାଳା
alphabetical	0	0	0	0	0	0	0	0	0	0	ବର୍ଣ୍ଣାନୁକ୍ରମିକ
altar	0	0	0	0	0	0	0	0	0	0	ବେଦୀ
alter	0	0	0	0	0	0	0	0	0	0	ପରିବର୍ତ୍ତନ
alteration	0	0	0	0	0	0	0	0	0	0	ପରିବର୍ତ୍ତନ
altercation	1	0	0	0	0	1	0	0	0	0	ter ଗଡା
altered	0	0	0	0	0	0	0	0	0	0	ପରିବର୍ତ୍ତିତ
alternate	0	0	0	0	0	0	0	0	0	0	ବିକଳ୍ପ
alternative	0	0	0	0	0	0	0	0	0	0	ବିକଳ୍ପ
altitude	0	0	0	0	0	0	0	0	0	0	ଉଚ୍ଚତା
alto	0	0	0	0	0	0	0	0	0	0	alto
altogether	0	0	0	0	0	0	0	0	0	0	ସମ୍ପୁର୍ଣ୍ଣ ଭାବରେ |
alumnus	0	0	0	0	0	0	0	0	0	0	ଆଲୁମନାସ୍
alveolar	0	0	0	0	0	0	0	0	0	0	ଆଲେଭୋଲାର୍ |
amalgam	0	0	0	0	0	0	0	0	0	0	amalgam
amalgamation	0	0	0	0	0	0	0	0	0	0	ମିଶ୍ରଣ
amass	0	0	0	0	0	0	0	0	0	0	ଆମାସ୍
amateur	0	0	0	0	0	0	0	0	0	0	ଶ୍ରଦ୍ଧାଳୁ
amaze	0	0	0	0	0	0	0	0	1	0	ଆଶ୍ଚର୍ଯ୍ୟ
amazement	0	0	0	0	0	0	0	0	0	0	ଆଶ୍ଚର୍ଯ୍ୟ
amazingly	0	0	0	0	1	0	1	0	1	0	ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଭାବରେ |
ambassador	0	0	0	0	0	0	1	0	0	1	ରାଷ୍ଟ୍ରଦୂତ
amber	0	0	0	0	0	0	0	0	0	0	ଆମ୍ବର
ambient	0	0	0	0	0	0	0	0	0	0	ପରିବେଶ
ambiguity	0	0	0	0	0	0	0	0	0	0	ଅସ୍ପଷ୍ଟତା |
ambiguous	0	0	0	0	0	1	0	0	0	0	ଅସ୍ପଷ୍ଟ
ambit	0	0	0	0	0	0	0	0	0	0	ଅଭିଳାଷ
ambition	0	1	0	0	1	0	1	0	0	1	ଉଚ୍ଚାଭିଳାଷ
ambitious	0	0	0	0	0	0	0	0	0	0	ଉଚ୍ଚାଭିଳାଷୀ |
ambulance	0	0	0	1	0	0	0	0	0	1	ଆମ୍ବୁଲାନ୍ସ
ambush	1	0	0	1	0	1	0	0	1	0	ଆକ୍ରମଣ
ameliorate	0	0	0	0	0	0	1	0	0	0	ଉନ୍ନତି
amen	0	0	0	0	1	0	1	0	0	1	ଆମେନ୍
amenable	0	0	0	0	0	0	1	0	0	0	ସୁବିଧାଜନକ |
amend	0	0	0	0	0	0	1	0	0	0	ସଂଶୋଧନ କରନ୍ତୁ |
amendment	0	0	0	0	0	0	0	0	0	0	ସଂଶୋଧନ
amends	0	0	0	0	0	0	1	0	0	0	ସଂଶୋଧନ କରେ |
amenity	0	0	0	0	0	0	1	0	0	0	ସୁବିଧା
amethyst	0	0	0	0	0	0	0	0	0	0	ଆମେଥାଇଷ୍ଟ |
amiable	0	0	0	0	0	0	1	0	0	0	amiable
amicable	0	0	0	0	1	0	1	0	0	0	ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ
amid	0	0	0	0	0	0	0	0	0	0	ମଧ୍ୟରେ
amidst	0	0	0	0	0	0	0	0	0	0	ମଧ୍ୟରେ
ammonia	0	0	1	0	0	0	0	0	0	0	ଆମୋନିଆ
ammunition	0	0	0	0	0	0	0	0	0	0	ଗୁଳିଗୋଳା
amnesia	0	0	0	0	0	1	0	0	0	0	ଆମ୍ନେସିଆ |
amnesty	0	0	0	0	1	0	1	0	0	0	କ୍ଷମା
amorphous	0	0	0	0	0	0	0	0	0	0	ଆମୋରଫସ୍ |
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	ପରିମାଣ
amour	0	1	0	0	1	0	1	0	0	1	ଆମୋର
ampersand	0	0	0	0	0	0	0	0	0	0	ଆମ୍ପର୍ସାଣ୍ଡ୍ |
amphetamines	0	0	1	0	0	1	0	0	0	0	ଆମ୍ଫେଟାମାଇନ୍ସ |
amphibian	0	0	0	0	0	0	0	0	0	0	ଆମ୍ଫିବିଆନ୍ |
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	ଆମ୍ଫିଥେଟର
amplification	0	0	0	0	0	0	0	0	0	0	ବୃଦ୍ଧି
amplify	0	0	0	0	0	0	0	0	0	0	ବୃଦ୍ଧି କର |
amplitude	0	0	0	0	0	0	0	0	0	0	ପ୍ରଶସ୍ତତା
amply	0	0	0	0	0	0	0	0	0	0	ଯଥେଷ୍ଟ
amputation	0	0	0	0	0	0	0	0	0	0	ଆମ୍ପ୍ୟୁଟେସନ୍
amulet	0	0	0	0	0	0	0	0	0	0	ଅମଲେଟ୍ |
amuse	0	0	0	0	1	0	1	0	0	0	ଆମୋଦ
amused	0	0	0	0	1	0	1	0	0	0	ଆମୋଦିତ
amusement	0	0	0	0	1	0	1	0	0	0	ମନୋରଞ୍ଜନ
amusing	0	0	0	0	1	0	1	0	0	0	ମଜାଳିଆ
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	ଆନାକୋଣ୍ଡା |
anaesthesia	0	0	0	0	0	0	0	0	0	0	ଆନାସ୍ଥେସିଆ |
anaesthetic	0	0	0	0	0	0	0	0	0	0	ଆନାସ୍ଥେଟିକ୍ |
anal	0	0	0	0	0	1	0	0	0	0	ଆନାଲ୍
analgesic	0	0	0	0	0	0	0	0	0	0	ଆନାଲେଜିକ୍ |
analogous	0	0	0	0	0	0	0	0	0	0	ଅନୁରୂପ
analogue	0	0	0	0	0	0	0	0	0	0	ଅନୁରୂପ
analogy	0	0	0	0	0	0	0	0	0	0	ଅନୁରୂପ
analysis	0	0	0	0	0	0	0	0	0	0	ବିଶ୍ଳେଷଣ |
analyst	0	1	0	0	0	0	1	0	0	1	ବିଶ୍ଳେଷକ |
analytic	0	0	0	0	0	0	0	0	0	0	ଆନାଲିଟିକ୍ |
analyze	0	0	0	0	0	0	0	0	0	0	ବିଶ୍ଳେଷଣ କର |
analyzer	0	0	0	0	0	0	0	0	0	0	ବିଶ୍ଳେଷକ
anarchism	1	0	0	1	0	1	0	0	0	0	ଅରାଜକତା |
anarchist	1	0	0	1	0	1	0	0	0	0	ଅରାଜକତାବାଦୀ |
anarchy	1	0	0	1	0	1	0	0	0	0	ଅରାଜକତା |
anastomosis	0	0	0	0	0	0	0	0	0	0	ଆନାଷ୍ଟୋମୋସିସ୍ |
anathema	1	0	1	1	0	1	0	1	0	0	ଆନାଥେମା |
anatomic	0	0	0	0	0	0	0	0	0	0	ଆନାଟୋମିକ୍ |
anatomy	0	0	0	0	0	0	0	0	0	0	ଆନାଟୋମି |
ancestor	0	0	0	0	0	0	0	0	0	0	ପୂର୍ବଜ
ancestral	0	0	0	0	0	0	0	0	0	1	ପ ancest ତୃକ
ancestry	0	0	0	0	0	0	0	0	0	0	ପିତୃପୁରୁଷ
anchor	0	0	0	0	0	0	1	0	0	0	ଆଙ୍କର୍
anchorage	0	0	0	0	0	0	1	1	0	0	ଆଙ୍କୋରେଜ୍
ancient	0	0	0	0	0	1	0	0	0	0	ପ୍ରାଚୀନ
ancillary	0	0	0	0	0	0	0	0	0	0	ସହାୟକ
androgen	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଡ୍ରୋଜେନ୍
anemone	0	0	0	0	0	0	0	0	0	0	ଆନିମୋନ |
anew	0	0	0	0	0	0	0	0	0	0	ନୂତନ
angel	0	1	0	0	1	0	1	0	1	1	ଦୂତ
angelic	0	0	0	0	1	0	1	0	0	1	ଦୂତ
anger	1	0	0	0	0	1	0	0	0	0	କ୍ରୋଧ
angina	0	0	0	1	0	1	0	0	0	0	ଆଞ୍ଜିନା |
angiography	0	0	0	0	0	0	0	0	0	0	ଆଙ୍ଗିଓଗ୍ରାଫି |
angle	0	0	0	0	0	0	0	0	0	0	କୋଣ
angling	0	1	0	0	0	1	0	0	0	0	ଆଙ୍ଗଲିଙ୍ଗ୍ |
angry	1	0	1	0	0	1	0	0	0	0	କ୍ରୋଧିତ
anguish	1	0	0	1	0	1	0	1	0	0	ଦୁ ish ଖ
angular	0	0	0	0	0	0	0	0	0	0	କୋଣାର୍କ |
anhydrous	0	0	0	0	0	0	0	0	0	0	ଆନ୍ହାଇଡ୍ରସ୍
animal	0	0	0	0	0	0	0	0	0	0	ପଶୁ
animate	0	0	0	0	0	0	1	0	0	0	ଆନିମେଟ
animated	0	0	0	0	1	0	1	0	0	0	ଆନିମେଟେଡ୍
animation	0	0	0	0	0	0	0	0	0	0	ଆନିମେସନ୍
animosity	1	0	1	1	0	1	0	1	0	0	ଶତ୍ରୁତା |
animus	1	0	0	0	0	1	0	0	0	0	ଆନିମସ୍
ankle	0	0	0	0	0	0	0	0	0	0	ଗୋଡ
annals	0	0	0	0	0	0	0	0	0	0	ବାର୍ଷିକ
annex	0	0	0	0	0	0	0	0	0	0	ଆନେକ୍ସ
annexation	0	0	0	0	0	0	0	0	0	0	ଆନେ୍ଦାଳନ |
annexe	0	0	0	0	0	0	0	0	0	0	ଆନେକ୍ସ
annihilate	1	0	0	1	0	1	0	0	0	0	ବିନାଶ କର |
annihilated	1	0	0	1	0	1	0	1	0	0	ବିନାଶ
annihilation	1	0	0	1	0	1	0	1	0	0	ବିନାଶ
annotate	0	0	0	0	0	0	0	0	0	0	ଟିପ୍ପଣୀ କରନ୍ତୁ |
annotation	0	0	0	0	0	0	0	0	0	0	ଟିପ୍ପଣୀ
announce	0	0	0	0	0	0	0	0	0	0	ଘୋଷଣା କର |
announcement	0	1	0	0	0	0	0	0	0	0	ଘୋଷଣା
annoy	1	0	1	0	0	1	0	0	0	0	ବିରକ୍ତ
annoyance	1	0	1	0	0	1	0	0	0	0	ବିରକ୍ତିକର
annoying	1	0	0	0	0	1	0	0	0	0	ବିରକ୍ତିକର
annuity	0	0	0	0	0	0	0	0	0	0	ବାର୍ଷିକ
annul	0	0	0	0	0	1	0	0	0	0	ବାତିଲ
annular	0	0	0	0	0	0	0	0	0	0	ବାର୍ଷିକ
annulment	0	0	0	0	0	1	0	1	0	0	ବାତିଲ
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	ଅଭିଷେକ
anomalous	0	0	0	0	0	0	0	0	0	0	ଅସନ୍ତୁଷ୍ଟ |
anomaly	0	0	0	1	0	1	0	0	1	0	ଅନୋମାଲିୟା |
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	ବେନାମୀ |
answer	0	0	0	0	0	0	0	0	0	0	ଉତ୍ତର ଦିଅ
answerable	0	0	0	0	0	0	0	0	0	1	ଉତ୍ତରଦାୟୀ |
answering	0	0	0	0	0	0	0	0	0	0	ଉତ୍ତର ଦେଉଛି
ant	0	0	0	0	0	0	0	0	0	0	ପିମ୍ପୁଡ଼ି
antagonism	1	0	0	0	0	1	0	0	0	0	ବିରୋଧ
antagonist	1	0	0	0	0	1	0	0	0	0	ବିରୋଧୀ
antagonistic	1	0	1	0	0	1	0	0	0	0	ବିରୋଧୀ
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଚୀନ
antelope	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟିଲୋପ୍
antenna	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟେନା |
anterior	0	0	0	0	0	0	0	0	0	0	ପୂର୍ବ
anthem	0	0	0	0	0	0	0	0	0	0	ସଂଗୀତ
anthology	0	0	0	0	0	0	0	0	0	0	ପୁରାଣ
anthrax	0	0	1	1	0	1	0	1	0	0	ଆନ୍ଥ୍ରାକ୍ସ
anthropology	0	0	0	0	0	0	0	0	0	0	ଆନ୍ଥ୍ରୋପୋଲୋଜି |
antibiotic	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟିବାୟୋଟିକ୍ |
antibiotics	0	0	0	0	0	0	1	0	0	0	ଆଣ୍ଟିବାୟୋଟିକ୍ |
antichrist	1	0	1	1	0	1	0	0	0	0	ଖ୍ରୀଷ୍ଟଧର୍ମ
anticipation	0	1	0	0	0	0	0	0	0	0	ପ୍ରତୀକ୍ଷା
anticipatory	0	1	0	0	0	0	0	0	0	0	ପ୍ରତୀକ୍ଷାର
antidote	0	1	0	0	0	0	1	0	0	1	ପ୍ରତିକାର
antifungal	0	0	0	0	0	0	1	0	0	1	ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |
antimony	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟିମେଣ୍ଟ
antipathy	1	0	1	0	0	1	0	0	0	0	ଆଣ୍ଟିପାଥି
antiquarian	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଚୀନ
antiquated	0	0	0	0	0	1	0	0	0	0	ପ୍ରାଚୀନ
antique	0	0	0	0	0	0	1	0	0	0	ପ୍ରାଚୀନ
antiquity	0	0	0	0	0	0	0	0	0	0	ପ୍ରାଚୀନତା
antiseptic	0	0	0	0	0	0	1	0	0	1	ଆଣ୍ଟିସେପ୍ଟିକ୍ |
antisocial	1	0	1	1	0	1	0	1	0	0	ଅସାମାଜିକ |
antithesis	1	0	0	0	0	1	0	0	0	0	ଆଣ୍ଟିଥେସିସ୍ |
antithetical	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟିଟେଟିକାଲ୍ |
antiviral	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟିଭାଇରାଲ୍ |
antler	0	0	0	0	0	0	0	0	0	0	ଆଣ୍ଟଲର୍
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	ଚିନ୍ତା
anxious	0	1	0	1	0	1	0	0	0	0	ଚିନ୍ତିତ
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	ଆପାଚେ
apartment	0	0	0	0	0	0	0	0	0	0	ଆପାର୍ଟମେଣ୍ଟ
apathetic	0	0	0	0	0	1	0	1	0	0	ଉଦାସୀନ |
apathy	0	0	0	0	0	1	0	1	0	0	ଉଦାସୀନତା
ape	0	0	0	0	0	0	0	0	0	0	ଆପେ
aperture	0	0	0	0	0	0	0	0	0	0	ଆପେଚର
apex	0	0	0	0	0	0	0	0	0	0	ସର୍ବୋଚ୍ଚ
aphid	0	0	1	0	0	1	0	0	0	0	ଆପିଡ୍ |
apiece	0	0	0	0	0	0	0	0	0	0	ପ୍ରତ୍ୟେକ
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	ଆପୋକ୍ଲିପଟିକ୍ |
apologetic	0	0	0	0	0	0	1	0	0	1	କ୍ଷମା ପ୍ରାର୍ଥନା
apologist	0	0	0	0	0	0	0	0	0	0	କ୍ଷମା ପ୍ରାର୍ଥନା
apologize	0	0	0	0	0	0	1	1	0	1	କ୍ଷମା ମାଗନ୍ତୁ
apology	0	0	0	0	0	0	1	0	0	0	କ୍ଷମା ପ୍ରାର୍ଥନା
apostasy	0	0	0	0	0	0	0	0	0	0	ବିଦ୍ରୋହ
apostate	0	0	0	0	0	0	0	0	0	0	ଧର୍ମଘଟ
apostle	0	0	0	0	0	0	1	0	0	1	ପ୍ରେରିତ
apostolic	0	0	0	0	0	0	0	0	0	1	ପ୍ରେରିତ
apostrophe	0	0	0	0	0	0	0	0	0	0	ପ୍ରେରିତ
appalling	0	0	1	1	0	1	0	0	0	0	ଭୟଭୀତ
apparatus	0	0	0	0	0	0	0	0	0	0	ଉପକରଣ
apparel	0	0	0	0	0	0	0	0	0	0	ପୋଷାକ
apparently	0	0	0	0	0	0	0	0	0	0	ବୋଧହୁଏ
apparition	0	0	0	1	0	0	0	0	1	0	ଦୃଶ୍ୟ
appeal	0	1	0	0	0	0	0	0	0	0	ଆବେଦନ
appearance	0	0	0	0	0	0	0	0	0	0	ରୂପ
appease	0	0	0	0	0	0	0	0	0	0	ଶାନ୍ତ
appellant	0	0	0	0	0	0	0	0	0	0	ଆବେଦନକାରୀ
append	0	0	0	0	0	0	0	0	0	0	ଯୋଡନ୍ତୁ
appendage	0	0	0	0	0	0	0	0	0	0	ଅନୁକ୍ରମଣିକା
appendicitis	0	0	0	1	0	1	0	1	0	0	ଆପେଣ୍ଡିକାଇଟିସ୍
appendix	0	0	0	0	0	0	0	0	0	0	ପରିଶିଷ୍ଟ
appetite	0	0	0	0	0	0	0	0	0	0	ଭୋକ
appetizer	0	0	0	0	0	0	0	0	0	0	ଭୋକ
applause	0	0	0	0	1	0	1	0	1	1	କରତାଳି
apple	0	0	0	0	0	0	0	0	0	0	ଆପଲ୍
appliance	0	0	0	0	0	0	0	0	0	0	ଉପକରଣ
appliances	0	0	0	0	0	0	0	0	0	0	ଉପକରଣ
applicability	0	0	0	0	0	0	0	0	0	0	ପ୍ରୟୋଗତା |
applicable	0	0	0	0	0	0	0	0	0	0	ପ୍ରଯୁଜ୍ୟ |
applicant	0	1	0	0	0	0	0	0	0	0	ଆବେଦନକାରୀ |
application	0	0	0	0	0	0	0	0	0	0	ପ୍ରୟୋଗ
apply	0	0	0	0	0	0	0	0	0	0	ପ୍ରୟୋଗ କରନ୍ତୁ |
appoint	0	0	0	0	0	0	0	0	0	0	ନିଯୁକ୍ତ କର |
appointment	0	0	0	0	0	0	0	0	0	0	ନିଯୁକ୍ତି |
appointments	0	0	0	0	0	0	0	0	0	0	ନିଯୁକ୍ତି
apportion	0	0	0	0	0	0	0	0	0	0	ବଣ୍ଟନ
apportionment	0	0	0	0	0	0	0	0	0	0	ବଣ୍ଟନ
appraise	0	0	0	0	0	0	0	0	0	0	ମୂଲ୍ୟାଙ୍କନ
appreciable	0	0	0	0	0	0	0	0	0	0	ପ୍ରଶଂସନୀୟ
appreciation	0	0	0	0	1	0	1	0	0	1	ପ୍ରଶଂସା
apprehend	0	0	0	1	0	0	0	0	0	0	ଧର
apprehension	0	0	0	1	0	1	0	0	0	0	ଭୟ
apprehensive	0	1	0	1	0	1	0	0	0	0	ଭୟଭୀତ
apprentice	0	0	0	0	0	0	0	0	0	1	ଶିକ୍ଷାର୍ଥୀ
apprenticeship	0	0	0	0	0	0	0	0	0	0	ଶିକ୍ଷାଦାନ
approach	0	0	0	0	0	0	0	0	0	0	ଉପାୟ
approaching	0	1	0	0	0	0	0	0	0	0	ପାଖେଇ ଆସୁଛି |
approbation	0	0	0	0	0	0	1	0	0	1	ଅନୁମୋଦନ
appropriation	0	0	0	0	0	1	0	0	0	0	ଆବଣ୍ଟନ
approval	0	0	0	0	0	0	1	0	0	0	ଅନୁମୋଦନ
approve	0	0	0	0	1	0	1	0	0	1	ଅନୁମୋଦନ
approving	0	0	0	0	0	0	1	0	0	0	ଅନୁମୋଦନ
approximate	0	0	0	0	0	0	0	0	0	0	ଆନୁମାନିକ
approximately	0	0	0	0	0	0	0	0	0	0	ପାଖାପାଖି
approximating	0	0	0	0	0	0	0	0	0	0	ଆନୁମାନିକ
approximation	0	0	0	0	0	0	0	0	0	0	ଆନୁମାନିକତା
appurtenances	0	0	0	0	0	0	0	0	0	0	ଆପାର୍ଟମେଣ୍ଟସ୍
apron	0	0	0	0	0	0	0	0	0	0	ଆପ୍ରନ୍
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	ଦକ୍ଷତା
aqua	0	0	0	0	0	0	0	0	0	0	ଆକ୍ୱା
aquamarine	0	0	0	0	0	0	0	0	0	0	ଆକ୍ୱାମାରାଇନ୍ |
aquarium	0	0	0	0	0	0	0	0	0	0	ଆକ୍ୱାରିୟମ୍ |
aquatic	0	0	0	0	0	0	0	0	0	0	ଜଳୀୟ
aqueduct	0	0	0	0	0	0	0	0	0	0	ଜଳ
aqueous	0	0	0	0	0	0	0	0	0	0	ଜଳୀୟ
arable	0	0	0	0	0	0	0	0	0	0	ଚାଷ ଯୋଗ୍ୟ
arbiter	0	0	0	0	0	0	0	0	0	1	ଆର୍ବିଟର
arbitrate	0	0	0	0	0	0	0	0	0	0	ଆର୍ବିଟ୍ରେଟ୍ |
arbitration	0	1	0	0	0	0	0	0	0	0	ଆର୍ବିଟ୍ରେସନ୍
arbitrator	0	0	0	0	0	0	0	0	0	1	ଆର୍ବିଟର
arbor	0	0	0	0	0	0	0	0	0	0	ଆର୍ବର୍ |
arc	0	0	0	0	0	0	0	0	0	0	ଆର୍କ
arcade	0	0	0	0	0	0	0	0	0	0	ଆର୍କେଡ୍ |
arch	0	0	0	0	0	0	0	0	0	0	ଆର୍କ
archaeological	0	0	0	0	0	0	0	0	0	0	ପ୍ରତ୍ନତାତ୍ତ୍ୱିକ
archaeologist	0	0	0	0	0	0	0	0	0	0	ପ୍ରତ୍ନତତ୍ତ୍ୱବିତ୍
archaeology	0	1	0	0	0	0	1	0	0	0	ପ୍ରତ୍ନତତ୍ତ୍ୱ
archaic	0	0	0	0	0	1	0	0	0	0	ପୁରାତନ
archbishop	0	0	0	0	0	0	0	0	0	0	ଆର୍କବିଶପ୍
arched	0	0	0	0	0	0	0	0	0	0	ତୀର
archer	0	0	0	0	0	0	0	0	0	0	ତୀରନ୍ଦାଜ
archery	0	0	0	0	0	0	0	0	0	0	ତୀରନ୍ଦାଜ
archetype	0	0	0	0	0	0	0	0	0	0	ଆର୍କେଟାଇପ୍
archipelago	0	0	0	0	0	0	0	0	0	0	ଦ୍ୱୀପପୁଞ୍ଜ
architect	0	0	0	0	0	0	0	0	0	0	ସ୍ଥପତି
architecture	0	0	0	0	0	0	0	0	0	1	ସ୍ଥାପତ୍ୟ
archive	0	0	0	0	0	0	0	0	0	0	ଅଭିଲେଖାଗାର
arctic	0	0	0	0	0	0	0	0	0	0	ଆର୍କଟିକ୍
ardent	0	1	0	0	1	0	1	0	0	0	ଉତ୍ସାହ
ardor	0	0	0	0	0	0	1	0	0	0	ଉତ୍ସାହ
arduous	0	0	0	0	0	1	0	0	0	0	କଷ୍ଟଦାୟକ
area	0	0	0	0	0	0	0	0	0	0	କ୍ଷେତ୍ର
arena	0	0	0	0	0	0	0	0	0	0	ମଞ୍ଚ
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ଯୁକ୍ତିଯୁକ୍ତ
argue	1	0	0	0	0	1	0	0	0	0	ଯୁକ୍ତି
argument	1	0	0	0	0	1	0	0	0	0	ଯୁକ୍ତି
argumentation	1	0	0	0	0	0	0	0	0	0	ଯୁକ୍ତି
argumentative	0	0	0	0	0	1	0	0	0	0	ଯୁକ୍ତିଯୁକ୍ତ
arguments	1	0	0	0	0	0	0	0	0	0	ତର୍କ
arid	0	0	0	0	0	1	0	1	0	0	ଶୁଷ୍କ
aristocracy	0	0	0	0	0	0	1	0	0	0	ଆଭିମୁଖ୍ୟ
aristocrat	0	0	0	0	0	0	0	0	0	0	ଆଭିମୁଖ୍ୟବାଦୀ
aristocratic	0	0	0	0	0	0	1	0	0	0	ଆଭିମୁଖ୍ୟବାଦୀ
arithmetic	0	0	0	0	0	0	0	0	0	0	ଗାଣିତିକ
ark	0	0	0	0	0	0	0	0	0	0	ଜାହାଜ
arm	0	0	0	0	0	0	0	0	0	0	ବାହୁ
armada	0	0	0	0	0	0	0	0	0	0	ବାହୁବଳୀ
