English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Gujarati Word
altogether	0	0	0	0	0	0	0	0	0	0	એકંદરે
alumnus	0	0	0	0	0	0	0	0	0	0	ભૂતપૂર્વ વિદ્યાર્થી
alveolar	0	0	0	0	0	0	0	0	0	0	મૂર્ધન્ય
amalgam	0	0	0	0	0	0	0	0	0	0	મિશ્રણ
amalgamation	0	0	0	0	0	0	0	0	0	0	એકીકરણ
amass	0	0	0	0	0	0	0	0	0	0	એકત્રિત કરવું
amateur	0	0	0	0	0	0	0	0	0	0	કલાપ્રેમી
amaze	0	0	0	0	0	0	0	0	1	0	આશ્ચર્યચકિત કરવું
amazement	0	0	0	0	0	0	0	0	0	0	આશ્ચર્ય
amazingly	0	0	0	0	1	0	1	0	1	0	આશ્ચર્યજનક રીતે
ambassador	0	0	0	0	0	0	1	0	0	1	રાજદૂત
amber	0	0	0	0	0	0	0	0	0	0	એમ્બર
ambient	0	0	0	0	0	0	0	0	0	0	આસપાસ
ambiguity	0	0	0	0	0	0	0	0	0	0	અસ્પષ્ટતા
ambiguous	0	0	0	0	0	1	0	0	0	0	અસ્પષ્ટ
ambit	0	0	0	0	0	0	0	0	0	0	વિસ્તાર
ambition	0	1	0	0	1	0	1	0	0	1	મહત્વાકાંક્ષા
ambitious	0	0	0	0	0	0	0	0	0	0	મહત્વાકાંક્ષી
ambulance	0	0	0	1	0	0	0	0	0	1	એમ્બ્યુલન્સ
ambush	1	0	0	1	0	1	0	0	1	0	ઓચિંતો હુમલો
ameliorate	0	0	0	0	0	0	1	0	0	0	સુધારવું
amen	0	0	0	0	1	0	1	0	0	1	આમીન
amenable	0	0	0	0	0	0	1	0	0	0	અનુકૂળ
amend	0	0	0	0	0	0	1	0	0	0	સુધારો
amendment	0	0	0	0	0	0	0	0	0	0	સુધારો
amends	0	0	0	0	0	0	1	0	0	0	સુધારો
amenity	0	0	0	0	0	0	1	0	0	0	સુવિધા
amethyst	0	0	0	0	0	0	0	0	0	0	એમિથિસ્ટ
amiable	0	0	0	0	0	0	1	0	0	0	મિલનસાર
amicable	0	0	0	0	1	0	1	0	0	0	સૌહાર્દપૂર્ણ
amid	0	0	0	0	0	0	0	0	0	0	વચ્ચે
amidst	0	0	0	0	0	0	0	0	0	0	વચ્ચે
ammonia	0	0	1	0	0	0	0	0	0	0	એમોનિયા
ammunition	0	0	0	0	0	0	0	0	0	0	દારૂગોળો
amnesia	0	0	0	0	0	1	0	0	0	0	સ્મૃતિ ભ્રંશ
amnesty	0	0	0	0	1	0	1	0	0	0	માફી
amorphous	0	0	0	0	0	0	0	0	0	0	આકારહીન
amortization	0	0	0	0	0	0	0	0	0	1	ઋણમુક્તિ
amount	0	0	0	0	0	0	0	0	0	0	રકમ
amour	0	1	0	0	1	0	1	0	0	1	પ્રેમ
ampersand	0	0	0	0	0	0	0	0	0	0	એમ્પરસેન્ડ
amphetamines	0	0	1	0	0	1	0	0	0	0	એમ્ફેટામાઇન
amphibian	0	0	0	0	0	0	0	0	0	0	ઉભયજીવી
amphibious	0	0	0	0	0	0	0	0	0	0	ઉભયજીવી
amphitheater	0	0	0	0	0	0	0	0	0	0	એમ્ફીથિયેટર
amplification	0	0	0	0	0	0	0	0	0	0	એમ્પ્લીફિકેશન
amplify	0	0	0	0	0	0	0	0	0	0	વિસ્તૃત કરો
amplitude	0	0	0	0	0	0	0	0	0	0	કંપનવિસ્તાર
amply	0	0	0	0	0	0	0	0	0	0	પુષ્કળ
amputation	0	0	0	0	0	0	0	0	0	0	અંગવિચ્છેદન
amulet	0	0	0	0	0	0	0	0	0	0	તાવીજ
amuse	0	0	0	0	1	0	1	0	0	0	મનોરંજન
amused	0	0	0	0	1	0	1	0	0	0	આનંદિત
amusement	0	0	0	0	1	0	1	0	0	0	મનોરંજન
amusing	0	0	0	0	1	0	1	0	0	0	મનોરંજક
ana	0	0	0	0	0	0	0	0	0	0	અના
anaconda	0	0	1	1	0	1	0	0	0	0	એનાકોન્ડા
anaesthesia	0	0	0	0	0	0	0	0	0	0	એનેસ્થેસિયા
anaesthetic	0	0	0	0	0	0	0	0	0	0	એનેસ્થેટિક
anal	0	0	0	0	0	1	0	0	0	0	ગુદા
analgesic	0	0	0	0	0	0	0	0	0	0	પીડાનાશક
analogous	0	0	0	0	0	0	0	0	0	0	સમાન
analogue	0	0	0	0	0	0	0	0	0	0	એનાલોગ
analogy	0	0	0	0	0	0	0	0	0	0	સામ્યતા
analysis	0	0	0	0	0	0	0	0	0	0	વિશ્લેષણ
analyst	0	1	0	0	0	0	1	0	0	1	વિશ્લેષક
analytic	0	0	0	0	0	0	0	0	0	0	વિશ્લેષણાત્મક
analyze	0	0	0	0	0	0	0	0	0	0	વિશ્લેષણ કરો
analyzer	0	0	0	0	0	0	0	0	0	0	વિશ્લેષક
anarchism	1	0	0	1	0	1	0	0	0	0	અરાજકતા
anarchist	1	0	0	1	0	1	0	0	0	0	અરાજકતાવાદી
anarchy	1	0	0	1	0	1	0	0	0	0	અરાજકતા
anastomosis	0	0	0	0	0	0	0	0	0	0	એનાસ્ટોમોસિસ
anathema	1	0	1	1	0	1	0	1	0	0	અનાથેમા
anatomic	0	0	0	0	0	0	0	0	0	0	શરીરરચના
anatomy	0	0	0	0	0	0	0	0	0	0	શરીરરચના
ancestor	0	0	0	0	0	0	0	0	0	0	પૂર્વજ
ancestral	0	0	0	0	0	0	0	0	0	1	પૂર્વજો
ancestry	0	0	0	0	0	0	0	0	0	0	વંશ
anchor	0	0	0	0	0	0	1	0	0	0	એન્કર
anchorage	0	0	0	0	0	0	1	1	0	0	એન્કરેજ
ancient	0	0	0	0	0	1	0	0	0	0	પ્રાચીન
ancillary	0	0	0	0	0	0	0	0	0	0	આનુષંગિક
androgen	0	0	0	0	0	0	0	0	0	0	એન્ડ્રોજન
anemone	0	0	0	0	0	0	0	0	0	0	એનિમોન
anew	0	0	0	0	0	0	0	0	0	0	નવેસરથી
angel	0	1	0	0	1	0	1	0	1	1	દેવદૂત
angelic	0	0	0	0	1	0	1	0	0	1	દેવદૂત
anger	1	0	0	0	0	1	0	0	0	0	ગુસ્સો
angina	0	0	0	1	0	1	0	0	0	0	કંઠમાળ
angiography	0	0	0	0	0	0	0	0	0	0	એન્જીયોગ્રાફી
angle	0	0	0	0	0	0	0	0	0	0	કોણ
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	ગુસ્સો
anguish	1	0	0	1	0	1	0	1	0	0	કઢાપો
angular	0	0	0	0	0	0	0	0	0	0	કોણીય
anhydrous	0	0	0	0	0	0	0	0	0	0	નિર્જળ
animal	0	0	0	0	0	0	0	0	0	0	પ્રાણી
animate	0	0	0	0	0	0	1	0	0	0	એનિમેટ
animated	0	0	0	0	1	0	1	0	0	0	એનિમેટેડ
animation	0	0	0	0	0	0	0	0	0	0	એનિમેશન
animosity	1	0	1	1	0	1	0	1	0	0	દુશ્મનાવટ
animus	1	0	0	0	0	1	0	0	0	0	દુશ્મનાવટ
ankle	0	0	0	0	0	0	0	0	0	0	પગની ઘૂંટી
annals	0	0	0	0	0	0	0	0	0	0	ઇતિહાસ
annex	0	0	0	0	0	0	0	0	0	0	જોડાણ
annexation	0	0	0	0	0	0	0	0	0	0	જોડાણ
annexe	0	0	0	0	0	0	0	0	0	0	જોડાણ
annihilate	1	0	0	1	0	1	0	0	0	0	નાશ કરવો
annihilated	1	0	0	1	0	1	0	1	0	0	નાશ
annihilation	1	0	0	1	0	1	0	1	0	0	વિનાશ
annotate	0	0	0	0	0	0	0	0	0	0	ટીકા
annotation	0	0	0	0	0	0	0	0	0	0	ટીકા
announce	0	0	0	0	0	0	0	0	0	0	જાહેરાત
announcement	0	1	0	0	0	0	0	0	0	0	જાહેરાત
annoy	1	0	1	0	0	1	0	0	0	0	હેરાન
annoyance	1	0	1	0	0	1	0	0	0	0	ચીડ
annoying	1	0	0	0	0	1	0	0	0	0	હેરાન કરે છે
annuity	0	0	0	0	0	0	0	0	0	0	વાર્ષિકી
annul	0	0	0	0	0	1	0	0	0	0	રદ
annular	0	0	0	0	0	0	0	0	0	0	વલયાકાર
annulment	0	0	0	0	0	1	0	1	0	0	રદબાતલ
annulus	0	0	0	0	0	0	0	0	0	0	વલય
anointing	0	0	0	0	0	0	0	0	0	0	અભિષેક
anomalous	0	0	0	0	0	0	0	0	0	0	વિસંગત
anomaly	0	0	0	1	0	1	0	0	1	0	વિસંગતતા
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	અનામી
answer	0	0	0	0	0	0	0	0	0	0	જવાબ
answerable	0	0	0	0	0	0	0	0	0	1	જવાબપાત્ર
answering	0	0	0	0	0	0	0	0	0	0	જવાબ આપવો
ant	0	0	0	0	0	0	0	0	0	0	કીડી
antagonism	1	0	0	0	0	1	0	0	0	0	દુશ્મનાવટ
antagonist	1	0	0	0	0	1	0	0	0	0	વિરોધી
antagonistic	1	0	1	0	0	1	0	0	0	0	વિરોધી
ante	0	0	0	0	0	0	0	0	0	0	પૂર્વ
antecedent	0	0	0	0	0	0	0	0	0	0	પૂર્વવર્તી
antelope	0	0	0	0	0	0	0	0	0	0	કાળિયાર
antenna	0	0	0	0	0	0	0	0	0	0	એન્ટેના
anterior	0	0	0	0	0	0	0	0	0	0	અગ્રવર્તી
anthem	0	0	0	0	0	0	0	0	0	0	રાષ્ટ્રગીત
anthology	0	0	0	0	0	0	0	0	0	0	કાવ્યસંગ્રહ
anthrax	0	0	1	1	0	1	0	1	0	0	એન્થ્રેક્સ
anthropology	0	0	0	0	0	0	0	0	0	0	માનવશાસ્ત્ર
antibiotic	0	0	0	0	0	0	0	0	0	0	એન્ટિબાયોટિક
antibiotics	0	0	0	0	0	0	1	0	0	0	એન્ટિબાયોટિક્સ
antichrist	1	0	1	1	0	1	0	0	0	0	ખ્રિસ્તવિરોધી
anticipation	0	1	0	0	0	0	0	0	0	0	અપેક્ષા
anticipatory	0	1	0	0	0	0	0	0	0	0	આગોતરી
antidote	0	1	0	0	0	0	1	0	0	1	મારણ
antifungal	0	0	0	0	0	0	1	0	0	1	ફૂગપ્રતિરોધી
antimony	0	0	0	0	0	0	0	0	0	0	એન્ટિમોની
antipathy	1	0	1	0	0	1	0	0	0	0	એન્ટિપેથી
antiquarian	0	0	0	0	0	0	0	0	0	0	પ્રાચીન
antiquated	0	0	0	0	0	1	0	0	0	0	પ્રાચીન
antique	0	0	0	0	0	0	1	0	0	0	પ્રાચીન
antiquity	0	0	0	0	0	0	0	0	0	0	પ્રાચીનતા
antiseptic	0	0	0	0	0	0	1	0	0	1	એન્ટિસેપ્ટિક
antisocial	1	0	1	1	0	1	0	1	0	0	અસામાજિક
antithesis	1	0	0	0	0	1	0	0	0	0	વિરોધી
antithetical	0	0	0	0	0	0	0	0	0	0	વિરોધી
antiviral	0	0	0	0	0	0	0	0	0	0	એન્ટિવાયરલ
antler	0	0	0	0	0	0	0	0	0	0	શિંગડા
anvil	0	0	0	0	0	0	0	0	0	0	એરણ
anxiety	1	1	0	1	0	1	0	1	0	0	ચિંતા
anxious	0	1	0	1	0	1	0	0	0	0	બેચેન
aorta	0	0	0	0	0	0	0	0	0	0	એરોટા
apace	0	0	0	0	0	0	0	0	0	0	ઝડપી
apache	0	0	0	1	0	1	0	0	0	0	અપાચે
apartment	0	0	0	0	0	0	0	0	0	0	એપાર્ટમેન્ટ
apathetic	0	0	0	0	0	1	0	1	0	0	ઉદાસીન
apathy	0	0	0	0	0	1	0	1	0	0	ઉદાસીનતા
ape	0	0	0	0	0	0	0	0	0	0	ચાળા
aperture	0	0	0	0	0	0	0	0	0	0	છિદ્ર
apex	0	0	0	0	0	0	0	0	0	0	સર્વોચ્ચ
aphid	0	0	1	0	0	1	0	0	0	0	એફિડ
apiece	0	0	0	0	0	0	0	0	0	0	દરેક
aplomb	0	0	0	0	0	0	1	0	0	0	ઉમદા
apocalyptic	0	0	0	0	0	0	0	0	0	0	સાક્ષાત્કાર
apologetic	0	0	0	0	0	0	1	0	0	1	ક્ષમાપ્રાર્થી
apologist	0	0	0	0	0	0	0	0	0	0	માફી આપનાર
apologize	0	0	0	0	0	0	1	1	0	1	માફી માંગવી
apology	0	0	0	0	0	0	1	0	0	0	માફી
apostasy	0	0	0	0	0	0	0	0	0	0	ધર્મત્યાગ
apostate	0	0	0	0	0	0	0	0	0	0	ધર્મત્યાગી
apostle	0	0	0	0	0	0	1	0	0	1	પ્રેરિત
apostolic	0	0	0	0	0	0	0	0	0	1	ધર્મપ્રચારક
apostrophe	0	0	0	0	0	0	0	0	0	0	એપોસ્ટ્રોફી
appalling	0	0	1	1	0	1	0	0	0	0	ભયાનક
apparatus	0	0	0	0	0	0	0	0	0	0	ઉપકરણ
apparel	0	0	0	0	0	0	0	0	0	0	વસ્ત્ર
apparently	0	0	0	0	0	0	0	0	0	0	દેખીતી રીતે
apparition	0	0	0	1	0	0	0	0	1	0	દેખાવ
appeal	0	1	0	0	0	0	0	0	0	0	અપીલ
appearance	0	0	0	0	0	0	0	0	0	0	દેખાવ
appease	0	0	0	0	0	0	0	0	0	0	ખુશ કરો
appellant	0	0	0	0	0	0	0	0	0	0	અપીલકર્તા
append	0	0	0	0	0	0	0	0	0	0	જોડવું
appendage	0	0	0	0	0	0	0	0	0	0	ઉપાંગ
appendicitis	0	0	0	1	0	1	0	1	0	0	એપેન્ડિસાઈટિસ
appendix	0	0	0	0	0	0	0	0	0	0	પરિશિષ્ટ
appetite	0	0	0	0	0	0	0	0	0	0	ભૂખ
appetizer	0	0	0	0	0	0	0	0	0	0	ભૂખ લગાડનાર
applause	0	0	0	0	1	0	1	0	1	1	તાળીઓ
apple	0	0	0	0	0	0	0	0	0	0	સફરજન
appliance	0	0	0	0	0	0	0	0	0	0	સાધન
appliances	0	0	0	0	0	0	0	0	0	0	ઉપકરણો
applicability	0	0	0	0	0	0	0	0	0	0	લાગુ પડવાની ક્ષમતા
applicable	0	0	0	0	0	0	0	0	0	0	લાગુ
applicant	0	1	0	0	0	0	0	0	0	0	અરજદાર
application	0	0	0	0	0	0	0	0	0	0	અરજી
apply	0	0	0	0	0	0	0	0	0	0	અરજી કરો
appoint	0	0	0	0	0	0	0	0	0	0	નિમણુંક
appointment	0	0	0	0	0	0	0	0	0	0	નિમણૂક
appointments	0	0	0	0	0	0	0	0	0	0	નિમણૂંકો
apportion	0	0	0	0	0	0	0	0	0	0	વિભાજન
apportionment	0	0	0	0	0	0	0	0	0	0	વિભાજન
appraise	0	0	0	0	0	0	0	0	0	0	મૂલ્યાંકન
appreciable	0	0	0	0	0	0	0	0	0	0	પ્રશંસનીય
appreciation	0	0	0	0	1	0	1	0	0	1	પ્રશંસા
apprehend	0	0	0	1	0	0	0	0	0	0	પકડવું
apprehension	0	0	0	1	0	1	0	0	0	0	આશંકા
apprehensive	0	1	0	1	0	1	0	0	0	0	ભયભીત
apprentice	0	0	0	0	0	0	0	0	0	1	એપ્રેન્ટિસ
apprenticeship	0	0	0	0	0	0	0	0	0	0	એપ્રેન્ટિસશિપ
approach	0	0	0	0	0	0	0	0	0	0	અભિગમ
approaching	0	1	0	0	0	0	0	0	0	0	નજીક આવેલું
approbation	0	0	0	0	0	0	1	0	0	1	મંજૂરી
appropriation	0	0	0	0	0	1	0	0	0	0	વિનિયોગ
approval	0	0	0	0	0	0	1	0	0	0	મંજૂરી
approve	0	0	0	0	1	0	1	0	0	1	મંજૂર
approving	0	0	0	0	0	0	1	0	0	0	મંજૂર
approximate	0	0	0	0	0	0	0	0	0	0	અંદાજિત
approximately	0	0	0	0	0	0	0	0	0	0	લગભગ
approximating	0	0	0	0	0	0	0	0	0	0	અંદાજિત
approximation	0	0	0	0	0	0	0	0	0	0	અંદાજ
appurtenances	0	0	0	0	0	0	0	0	0	0	ઉપયુક્તિઓ
apron	0	0	0	0	0	0	0	0	0	0	એપ્રોન
apt	0	0	0	0	0	0	1	0	0	0	યોગ્ય
aptitude	0	0	0	0	0	0	1	0	0	0	યોગ્યતા
aqua	0	0	0	0	0	0	0	0	0	0	એક્વા
aquamarine	0	0	0	0	0	0	0	0	0	0	એક્વામેરિન
aquarium	0	0	0	0	0	0	0	0	0	0	માછલીઘર
aquatic	0	0	0	0	0	0	0	0	0	0	જળચર
aqueduct	0	0	0	0	0	0	0	0	0	0	જલવાહક
aqueous	0	0	0	0	0	0	0	0	0	0	જલીય
arable	0	0	0	0	0	0	0	0	0	0	ખેતીલાયક
arbiter	0	0	0	0	0	0	0	0	0	1	લવાદી
arbitrate	0	0	0	0	0	0	0	0	0	0	આર્બિટ્રેટ
arbitration	0	1	0	0	0	0	0	0	0	0	આર્બિટ્રેશન
arbitrator	0	0	0	0	0	0	0	0	0	1	મધ્યસ્થી
arbor	0	0	0	0	0	0	0	0	0	0	આર્બર
arc	0	0	0	0	0	0	0	0	0	0	ચાપ
arcade	0	0	0	0	0	0	0	0	0	0	આર્કેડ
arch	0	0	0	0	0	0	0	0	0	0	કમાન
archaeological	0	0	0	0	0	0	0	0	0	0	પુરાતત્વીય
archaeologist	0	0	0	0	0	0	0	0	0	0	પુરાતત્વવિદ્
archaeology	0	1	0	0	0	0	1	0	0	0	પુરાતત્વ
archaic	0	0	0	0	0	1	0	0	0	0	પ્રાચીન
archbishop	0	0	0	0	0	0	0	0	0	0	આર્કબિશપ
arched	0	0	0	0	0	0	0	0	0	0	કમાનવાળા
archer	0	0	0	0	0	0	0	0	0	0	તીરંદાજ
archery	0	0	0	0	0	0	0	0	0	0	તીરંદાજી
archetype	0	0	0	0	0	0	0	0	0	0	આર્કીટાઇપ
archipelago	0	0	0	0	0	0	0	0	0	0	દ્વીપસમૂહ
architect	0	0	0	0	0	0	0	0	0	0	આર્કિટેક્ટ
architecture	0	0	0	0	0	0	0	0	0	1	સ્થાપત્ય
archive	0	0	0	0	0	0	0	0	0	0	આર્કાઇવ
arctic	0	0	0	0	0	0	0	0	0	0	આર્કટિક
ardent	0	1	0	0	1	0	1	0	0	0	પ્રખર
ardor	0	0	0	0	0	0	1	0	0	0	ઉત્સાહ
arduous	0	0	0	0	0	1	0	0	0	0	મુશ્કેલ
area	0	0	0	0	0	0	0	0	0	0	વિસ્તાર
arena	0	0	0	0	0	0	0	0	0	0	અખાડો
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	આર્જન્ટ
argue	1	0	0	0	0	1	0	0	0	0	દલીલ કરવી
argument	1	0	0	0	0	1	0	0	0	0	દલીલ
argumentation	1	0	0	0	0	0	0	0	0	0	દલીલ
argumentative	0	0	0	0	0	1	0	0	0	0	દલીલાત્મક
arguments	1	0	0	0	0	0	0	0	0	0	દલીલો
arid	0	0	0	0	0	1	0	1	0	0	શુષ્ક
aristocracy	0	0	0	0	0	0	1	0	0	0	કુલીન વર્ગ
aristocrat	0	0	0	0	0	0	0	0	0	0	કુલીન
aristocratic	0	0	0	0	0	0	1	0	0	0	કુલીન
arithmetic	0	0	0	0	0	0	0	0	0	0	અંકગણિત
ark	0	0	0	0	0	0	0	0	0	0	વહાણ
arm	0	0	0	0	0	0	0	0	0	0	હાથ
armada	0	0	0	0	0	0	0	0	0	0	આર્મડા
armament	1	0	0	1	0	0	0	0	0	0	શસ્ત્ર
armaments	0	0	0	1	0	1	0	0	0	0	શસ્ત્રો
armature	0	0	0	0	0	0	0	0	0	0	આર્મેચર
armed	1	0	0	1	0	1	1	0	0	0	સશસ્ત્ર
armor	0	0	0	1	0	0	1	0	0	1	બખ્તર
armored	0	0	0	1	0	0	0	0	0	0	સશસ્ત્ર
armory	0	0	0	0	0	0	0	0	0	1	શસ્ત્રાગાર
arms	0	0	0	0	0	0	0	0	0	0	હથિયારો
army	0	0	0	0	0	0	0	0	0	0	લશ્કર
aroma	0	0	0	0	0	0	1	0	0	0	સુગંધ
arousal	0	0	0	0	0	0	0	0	0	0	ઉત્તેજના
arouse	0	1	0	0	0	0	1	0	0	0	ઉત્તેજિત કરવું
arraignment	1	0	0	1	0	1	0	1	0	0	દલીલ
arrange	0	0	0	0	0	0	0	0	0	0	ગોઠવો
arranged	0	0	0	0	0	0	0	0	0	0	ગોઠવાયેલ
arrangement	0	0	0	0	0	0	0	0	0	0	વ્યવસ્થા
array	0	0	0	0	0	0	1	0	0	0	એરે
arrears	0	0	0	0	0	1	0	0	0	0	બાકી
arrest	0	0	0	0	0	1	0	0	0	0	ધરપકડ
arrival	0	1	0	0	0	0	0	0	0	0	આગમન
arrive	0	1	0	0	0	0	0	0	0	0	આવવું
arrogance	0	0	0	0	0	1	0	0	0	0	ઘમંડ
arrogant	1	0	1	0	0	1	0	0	0	0	ઘમંડી
arrow	0	0	0	0	0	0	0	0	0	0	તીર
arsenal	0	0	0	0	0	0	0	0	0	0	શસ્ત્રાગાર
arsenic	0	0	1	1	0	1	0	1	0	0	આર્સેનિક
arson	1	0	0	1	0	1	0	0	0	0	આગ
art	0	1	0	0	1	0	1	1	1	0	કલા
artery	0	0	0	0	0	0	0	0	0	0	ધમની
artful	0	0	0	0	0	0	0	0	0	0	કલાત્મક
arthropod	0	0	0	0	0	0	0	0	0	0	આર્થ્રોપોડ
artichoke	0	0	0	0	0	0	0	0	0	0	કાંટાળી ખાદ્ય વનસ્પતિ
article	0	0	0	0	0	0	0	0	0	0	લેખ
articles	0	0	0	0	0	0	0	0	0	0	લેખો
articulate	0	0	0	0	0	0	1	0	0	0	સ્પષ્ટ
articulation	0	0	0	0	0	0	1	0	0	0	ઉચ્ચારણ
artifice	0	0	0	0	0	0	0	0	0	0	કૃત્રિમતા
artillery	0	0	0	1	0	1	0	0	0	0	તોપખાના
artisan	0	0	0	0	0	0	1	0	0	0	કારીગર
artist	0	0	0	0	0	0	0	0	0	0	કલાકાર
artiste	0	0	0	0	0	0	1	0	0	0	કલાકાર
artistic	0	0	0	0	0	0	1	0	0	0	કલાત્મક
artists	0	0	0	0	0	0	0	0	0	0	કલાકારો
ascend	0	0	0	0	0	0	0	0	0	0	ચડવું
ascendancy	0	0	0	0	0	0	1	0	0	0	ઉચ્ચતા
ascension	0	0	0	0	0	0	0	0	0	0	આરોહણ
ascent	0	0	0	0	0	0	1	0	0	0	ચઢાણ
ascertain	0	0	0	0	0	0	0	0	0	0	ખાતરી કરવી
ascertained	0	0	0	0	0	0	0	0	0	0	નિશ્ચિત
ascetic	0	0	0	0	0	0	0	0	0	0	તપસ્વી
ash	0	0	0	0	0	1	0	0	0	0	રાખ
ashamed	0	0	1	0	0	1	0	1	0	0	શરમાવું
ashes	0	0	0	0	0	1	0	1	0	0	રાખ
asleep	0	0	0	0	0	0	0	0	0	0	નિદ્રાધીન
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	એસ્પાર્ટમ
aspect	0	0	0	0	0	0	0	0	0	0	પાસું
aspects	0	0	0	0	0	0	0	0	0	0	પાસાઓ
asphalt	0	0	0	0	0	0	0	0	0	0	ડામર
aspiration	0	1	0	0	1	0	1	0	1	1	આકાંક્ષા
aspire	0	1	0	0	1	0	1	0	0	0	મહત્વાકાંક્ષા
aspiring	0	1	0	0	1	0	1	0	0	1	મહત્વાકાંક્ષી
ass	0	0	0	0	0	1	0	0	0	0	ગધેડો
assail	1	0	0	1	0	1	0	0	1	0	હુમલો
assailant	1	0	0	1	0	1	0	1	0	0	હુમલો કરનાર
assassin	1	0	0	1	0	1	0	1	0	0	હત્યારો
assassinate	1	0	0	1	0	1	0	0	0	0	હત્યા કરવી
assassination	1	0	0	1	0	1	0	1	0	0	હત્યા
assault	1	0	0	1	0	1	0	0	0	0	હુમલો
assay	0	0	0	0	0	0	0	0	0	0	પરખ
assemblage	0	0	0	0	0	0	0	0	0	0	એસેમ્બલ
assemble	0	0	0	0	0	0	0	0	0	0	ભેગા
assembled	0	0	0	0	0	0	0	0	0	0	એસેમ્બલ
assembly	0	0	0	0	0	0	1	0	0	1	એસેમ્બલી
assent	0	0	0	0	0	0	1	0	0	0	સંમતિ
assert	0	0	0	0	0	0	0	0	0	0	ભારપૂર્વક
asserting	0	0	0	0	0	0	1	0	0	1	ભારપૂર્વક
assertion	0	0	0	0	0	0	0	0	0	0	નિવેદન
assess	0	0	0	0	0	0	0	0	0	0	આકારણી
assessment	0	0	0	0	0	0	0	0	1	1	આકારણી
assessor	0	0	0	0	0	0	0	0	0	1	મૂલ્યાંકનકાર
assets	0	0	0	0	0	0	1	0	0	0	અસ્કયામતો
asshole	1	0	1	0	0	1	0	0	0	0	ગધેડો
assign	0	0	0	0	0	0	0	0	0	0	સોંપવું
assignee	0	0	0	0	0	0	0	0	0	1	સોંપનાર
assignment	0	0	0	0	0	0	0	0	0	0	સોંપણી
assimilate	0	0	0	0	0	0	0	0	0	0	આત્મસાત કરવું
assimilation	0	0	0	0	0	0	0	0	0	0	એસિમિલેશન
assist	0	0	0	0	0	0	1	0	0	1	મદદ
assistance	0	0	0	0	0	0	1	0	0	0	સહાય
assistant	0	0	0	0	0	0	0	0	0	0	સહાયક
associate	0	0	0	0	0	0	1	0	0	1	સહયોગી
association	0	0	0	0	0	0	0	0	0	1	સંગઠન
assorted	0	0	0	0	0	0	0	0	0	0	મિશ્રિત
assortment	0	0	0	0	0	0	0	0	0	0	વર્ગીકરણ
assuage	0	0	0	0	0	0	1	0	0	0	આરામ
assumed	0	0	0	0	0	0	0	0	0	0	ધાર્યું
assuming	0	0	0	0	0	0	0	0	0	0	ધારી રહ્યા છીએ
assumption	0	0	0	0	0	0	0	0	0	0	ધારણા
assurance	0	0	0	0	0	0	1	0	0	1	ખાતરી
assure	0	0	0	0	0	0	0	0	0	1	ખાતરી
assured	0	0	0	0	0	0	1	0	0	1	ખાતરી આપી
assuredly	0	0	0	0	0	0	0	0	0	1	ખાતરીપૂર્વક
asterisk	0	0	0	0	0	0	0	0	0	0	ફૂદડી
asteroids	0	0	0	0	0	0	0	0	0	0	એસ્ટરોઇડ
astigmatism	0	0	0	0	0	0	0	0	0	0	અસ્પષ્ટતા
astonishingly	0	0	0	0	0	0	1	0	1	0	આશ્ચર્યજનક રીતે
astonishment	0	0	0	0	1	0	1	0	1	0	આશ્ચર્ય
astral	0	0	0	0	0	0	0	0	0	0	અપાર્થિવ
astray	0	0	0	1	0	1	0	0	0	0	ગેરમાર્ગે દોરવું
astringent	0	0	0	0	0	1	0	0	0	0	કડક
astrologer	0	1	0	0	0	0	1	0	0	0	જ્યોતિષ
astrology	0	0	0	0	0	0	0	0	0	0	જ્યોતિષ
astronaut	0	0	0	0	0	0	1	0	0	0	અવકાશયાત્રી
astronomer	0	1	0	0	0	0	1	0	0	0	ખગોળશાસ્ત્રી
astronomy	0	0	0	0	0	0	0	0	0	0	ખગોળશાસ્ત્ર
astute	0	0	0	0	0	0	1	0	0	0	ચતુર
asunder	0	0	0	0	0	0	0	0	0	0	અલગ
asylum	0	0	0	1	0	1	0	0	0	0	આશ્રય
asymmetric	0	0	0	0	0	0	0	0	0	0	અસમપ્રમાણ
asymmetry	0	0	1	0	0	0	0	0	0	0	અસમપ્રમાણતા
asymptotic	0	0	0	0	0	0	0	0	0	0	એસિમ્પટોટિક
atelier	0	0	0	0	0	0	0	0	0	0	અટેલિયર
atheism	0	0	0	0	0	1	0	0	0	0	નાસ્તિકતા
atheistic	0	0	0	0	0	0	0	0	0	0	નાસ્તિક
atherosclerosis	0	0	0	1	0	1	0	1	0	0	એથરોસ્ક્લેરોસિસ
athlete	0	0	0	0	0	0	1	0	0	0	રમતવીર
athletic	0	0	0	0	0	0	1	0	0	0	એથલેટિક
athleticism	0	0	0	0	0	0	0	0	0	0	એથ્લેટિકિઝમ
