English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Ukrainian Word
amusement	0	0	0	0	1	0	1	0	0	0	розвага
amusing	0	0	0	0	1	0	1	0	0	0	забавний
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестезія
anaesthetic	0	0	0	0	0	0	0	0	0	0	анестетик
anal	0	0	0	0	0	1	0	0	0	0	анальний
analgesic	0	0	0	0	0	0	0	0	0	0	болезаспокійливий
analogous	0	0	0	0	0	0	0	0	0	0	аналогічний
analogue	0	0	0	0	0	0	0	0	0	0	аналоговий
analogy	0	0	0	0	0	0	0	0	0	0	аналогія
analysis	0	0	0	0	0	0	0	0	0	0	аналіз
analyst	0	1	0	0	0	0	1	0	0	1	аналітик
analytic	0	0	0	0	0	0	0	0	0	0	аналітичний
analyze	0	0	0	0	0	0	0	0	0	0	аналізувати
analyzer	0	0	0	0	0	0	0	0	0	0	аналізатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархізм
anarchist	1	0	0	1	0	1	0	0	0	0	анархіст
anarchy	1	0	0	1	0	1	0	0	0	0	анархія
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоз
anathema	1	0	1	1	0	1	0	1	0	0	анафема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомічний
anatomy	0	0	0	0	0	0	0	0	0	0	анатомія
ancestor	0	0	0	0	0	0	0	0	0	0	предок
ancestral	0	0	0	0	0	0	0	0	0	1	родовий
ancestry	0	0	0	0	0	0	0	0	0	0	походження
anchor	0	0	0	0	0	0	1	0	0	0	якір
anchorage	0	0	0	0	0	0	1	1	0	0	якірна стоянка
ancient	0	0	0	0	0	1	0	0	0	0	давній
ancillary	0	0	0	0	0	0	0	0	0	0	допоміжний
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемона
anew	0	0	0	0	0	0	0	0	0	0	заново
angel	0	1	0	0	1	0	1	0	1	1	ангел
angelic	0	0	0	0	1	0	1	0	0	1	ангельський
anger	1	0	0	0	0	1	0	0	0	0	гнів
angina	0	0	0	1	0	1	0	0	0	0	ангіна
angiography	0	0	0	0	0	0	0	0	0	0	ангіографія
angle	0	0	0	0	0	0	0	0	0	0	кут
angling	0	1	0	0	0	1	0	0	0	0	риболовля
angry	1	0	1	0	0	1	0	0	0	0	злий
anguish	1	0	0	1	0	1	0	1	0	0	туга
angular	0	0	0	0	0	0	0	0	0	0	кутовий
anhydrous	0	0	0	0	0	0	0	0	0	0	безводний
animal	0	0	0	0	0	0	0	0	0	0	тварина
animate	0	0	0	0	0	0	1	0	0	0	оживити
animated	0	0	0	0	1	0	1	0	0	0	анімований
animation	0	0	0	0	0	0	0	0	0	0	анімація
animosity	1	0	1	1	0	1	0	1	0	0	ворожість
animus	1	0	0	0	0	1	0	0	0	0	анімус
ankle	0	0	0	0	0	0	0	0	0	0	щиколотка
annals	0	0	0	0	0	0	0	0	0	0	літопис
annex	0	0	0	0	0	0	0	0	0	0	додаток
annexation	0	0	0	0	0	0	0	0	0	0	анексія
annexe	0	0	0	0	0	0	0	0	0	0	прибудова
annihilate	1	0	0	1	0	1	0	0	0	0	анігілювати
annihilated	1	0	0	1	0	1	0	1	0	0	знищений
annihilation	1	0	0	1	0	1	0	1	0	0	анігіляція
annotate	0	0	0	0	0	0	0	0	0	0	анотувати
annotation	0	0	0	0	0	0	0	0	0	0	анотація
announce	0	0	0	0	0	0	0	0	0	0	оголосити
announcement	0	1	0	0	0	0	0	0	0	0	оголошення
annoy	1	0	1	0	0	1	0	0	0	0	дратувати
annoyance	1	0	1	0	0	1	0	0	0	0	роздратування
annoying	1	0	0	0	0	1	0	0	0	0	дратує
annuity	0	0	0	0	0	0	0	0	0	0	ануїтет
annul	0	0	0	0	0	1	0	0	0	0	анулювати
annular	0	0	0	0	0	0	0	0	0	0	кільцевий
annulment	0	0	0	0	0	1	0	1	0	0	анулювання
annulus	0	0	0	0	0	0	0	0	0	0	кільце
anointing	0	0	0	0	0	0	0	0	0	0	миропомазання
anomalous	0	0	0	0	0	0	0	0	0	0	аномальний
anomaly	0	0	0	1	0	1	0	0	1	0	аномалія
anon	0	0	0	0	0	0	0	0	0	0	анон
anonymous	0	0	0	0	0	1	0	0	0	0	анонімний
answer	0	0	0	0	0	0	0	0	0	0	відповідь
answerable	0	0	0	0	0	0	0	0	0	1	відповідальний
answering	0	0	0	0	0	0	0	0	0	0	відповідаючи
ant	0	0	0	0	0	0	0	0	0	0	мураха
antagonism	1	0	0	0	0	1	0	0	0	0	антагонізм
antagonist	1	0	0	0	0	1	0	0	0	0	антагоніст
antagonistic	1	0	1	0	0	1	0	0	0	0	антагоністичний
ante	0	0	0	0	0	0	0	0	0	0	анте
antecedent	0	0	0	0	0	0	0	0	0	0	антецедент
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антена
anterior	0	0	0	0	0	0	0	0	0	0	передній
anthem	0	0	0	0	0	0	0	0	0	0	гімн
anthology	0	0	0	0	0	0	0	0	0	0	антологія
anthrax	0	0	1	1	0	1	0	1	0	0	сибірська виразка
anthropology	0	0	0	0	0	0	0	0	0	0	антропологія
antibiotic	0	0	0	0	0	0	0	0	0	0	антибіотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибіотики
antichrist	1	0	1	1	0	1	0	0	0	0	антихрист
anticipation	0	1	0	0	0	0	0	0	0	0	очікування
anticipatory	0	1	0	0	0	0	0	0	0	0	випереджаючий
antidote	0	1	0	0	0	0	1	0	0	1	протиотрута
antifungal	0	0	0	0	0	0	1	0	0	1	протигрибковий
antimony	0	0	0	0	0	0	0	0	0	0	сурма
antipathy	1	0	1	0	0	1	0	0	0	0	антипатія
antiquarian	0	0	0	0	0	0	0	0	0	0	антиквар
antiquated	0	0	0	0	0	1	0	0	0	0	застарілий
antique	0	0	0	0	0	0	1	0	0	0	античний
antiquity	0	0	0	0	0	0	0	0	0	0	античність
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептик
antisocial	1	0	1	1	0	1	0	1	0	0	антисоціальний
antithesis	1	0	0	0	0	1	0	0	0	0	антитеза
antithetical	0	0	0	0	0	0	0	0	0	0	антитетичний
antiviral	0	0	0	0	0	0	0	0	0	0	противірусні ліки
antler	0	0	0	0	0	0	0	0	0	0	панти
anvil	0	0	0	0	0	0	0	0	0	0	ковадло
anxiety	1	1	0	1	0	1	0	1	0	0	занепокоєння
anxious	0	1	0	1	0	1	0	0	0	0	тривожний
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	швидко
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	квартира
apathetic	0	0	0	0	0	1	0	1	0	0	апатичний
apathy	0	0	0	0	0	1	0	1	0	0	апатія
ape	0	0	0	0	0	0	0	0	0	0	мавпа
aperture	0	0	0	0	0	0	0	0	0	0	діафрагма
apex	0	0	0	0	0	0	0	0	0	0	вершина
aphid	0	0	1	0	0	1	0	0	0	0	попелиця
apiece	0	0	0	0	0	0	0	0	0	0	шматок
aplomb	0	0	0	0	0	0	1	0	0	0	апломб
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокаліптичний
apologetic	0	0	0	0	0	0	1	0	0	1	вибачливий
apologist	0	0	0	0	0	0	0	0	0	0	апологет
apologize	0	0	0	0	0	0	1	1	0	1	вибачитися
apology	0	0	0	0	0	0	1	0	0	0	вибачення
apostasy	0	0	0	0	0	0	0	0	0	0	відступництво
apostate	0	0	0	0	0	0	0	0	0	0	віровідступник
apostle	0	0	0	0	0	0	1	0	0	1	апостол
apostolic	0	0	0	0	0	0	0	0	0	1	апостольський
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	жахливий
apparatus	0	0	0	0	0	0	0	0	0	0	апарат
apparel	0	0	0	0	0	0	0	0	0	0	одяг
apparently	0	0	0	0	0	0	0	0	0	0	мабуть
apparition	0	0	0	1	0	0	0	0	1	0	привид
appeal	0	1	0	0	0	0	0	0	0	0	звернення
appearance	0	0	0	0	0	0	0	0	0	0	зовнішній вигляд
appease	0	0	0	0	0	0	0	0	0	0	заспокоювати
appellant	0	0	0	0	0	0	0	0	0	0	скаржник
append	0	0	0	0	0	0	0	0	0	0	додавати
appendage	0	0	0	0	0	0	0	0	0	0	придаток
appendicitis	0	0	0	1	0	1	0	1	0	0	апендицит
appendix	0	0	0	0	0	0	0	0	0	0	апендикс
appetite	0	0	0	0	0	0	0	0	0	0	апетит
appetizer	0	0	0	0	0	0	0	0	0	0	закуска
applause	0	0	0	0	1	0	1	0	1	1	оплески
apple	0	0	0	0	0	0	0	0	0	0	яблуко
appliance	0	0	0	0	0	0	0	0	0	0	прилад
appliances	0	0	0	0	0	0	0	0	0	0	побутова техніка
applicability	0	0	0	0	0	0	0	0	0	0	застосовність
applicable	0	0	0	0	0	0	0	0	0	0	застосовно
applicant	0	1	0	0	0	0	0	0	0	0	заявник
application	0	0	0	0	0	0	0	0	0	0	додаток
apply	0	0	0	0	0	0	0	0	0	0	застосувати
appoint	0	0	0	0	0	0	0	0	0	0	призначити
appointment	0	0	0	0	0	0	0	0	0	0	призначення
appointments	0	0	0	0	0	0	0	0	0	0	призначення
apportion	0	0	0	0	0	0	0	0	0	0	розподіляти
apportionment	0	0	0	0	0	0	0	0	0	0	розподіл
appraise	0	0	0	0	0	0	0	0	0	0	оцінювати
appreciable	0	0	0	0	0	0	0	0	0	0	помітний
appreciation	0	0	0	0	1	0	1	0	0	1	вдячність
apprehend	0	0	0	1	0	0	0	0	0	0	затримати
apprehension	0	0	0	1	0	1	0	0	0	0	побоювання
apprehensive	0	1	0	1	0	1	0	0	0	0	побоюється
apprentice	0	0	0	0	0	0	0	0	0	1	учень
apprenticeship	0	0	0	0	0	0	0	0	0	0	учнівство
approach	0	0	0	0	0	0	0	0	0	0	підхід
approaching	0	1	0	0	0	0	0	0	0	0	наближається
approbation	0	0	0	0	0	0	1	0	0	1	апробація
appropriation	0	0	0	0	0	1	0	0	0	0	привласнення
approval	0	0	0	0	0	0	1	0	0	0	затвердження
approve	0	0	0	0	1	0	1	0	0	1	затвердити
approving	0	0	0	0	0	0	1	0	0	0	схвалюючи
approximate	0	0	0	0	0	0	0	0	0	0	приблизний
approximately	0	0	0	0	0	0	0	0	0	0	приблизно
approximating	0	0	0	0	0	0	0	0	0	0	наближення
approximation	0	0	0	0	0	0	0	0	0	0	наближення
appurtenances	0	0	0	0	0	0	0	0	0	0	приналежності
apron	0	0	0	0	0	0	0	0	0	0	фартух
apt	0	0	0	0	0	0	1	0	0	0	кв
aptitude	0	0	0	0	0	0	1	0	0	0	здатність
aqua	0	0	0	0	0	0	0	0	0	0	аква
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	акваріум
aquatic	0	0	0	0	0	0	0	0	0	0	водний
aqueduct	0	0	0	0	0	0	0	0	0	0	акведук
aqueous	0	0	0	0	0	0	0	0	0	0	водний
arable	0	0	0	0	0	0	0	0	0	0	орний
arbiter	0	0	0	0	0	0	0	0	0	1	арбітр
arbitrate	0	0	0	0	0	0	0	0	0	0	арбітражний суд
arbitration	0	1	0	0	0	0	0	0	0	0	арбітраж
arbitrator	0	0	0	0	0	0	0	0	0	1	арбітр
arbor	0	0	0	0	0	0	0	0	0	0	альтанка
arc	0	0	0	0	0	0	0	0	0	0	дуга
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	арх
archaeological	0	0	0	0	0	0	0	0	0	0	археологічний
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археологія
archaic	0	0	0	0	0	1	0	0	0	0	архаїчний
archbishop	0	0	0	0	0	0	0	0	0	0	архієпископ
arched	0	0	0	0	0	0	0	0	0	0	арочні
archer	0	0	0	0	0	0	0	0	0	0	лучник
archery	0	0	0	0	0	0	0	0	0	0	стрільба з лука
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архіпелаг
architect	0	0	0	0	0	0	0	0	0	0	архітектор
architecture	0	0	0	0	0	0	0	0	0	1	архітектура
archive	0	0	0	0	0	0	0	0	0	0	архів
arctic	0	0	0	0	0	0	0	0	0	0	арктичний
ardent	0	1	0	0	1	0	1	0	0	0	палкий
ardor	0	0	0	0	0	0	1	0	0	0	палкість
arduous	0	0	0	0	0	1	0	0	0	0	важкий
area	0	0	0	0	0	0	0	0	0	0	область
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	срібний
argue	1	0	0	0	0	1	0	0	0	0	сперечатися
argument	1	0	0	0	0	1	0	0	0	0	аргумент
argumentation	1	0	0	0	0	0	0	0	0	0	аргументація
argumentative	0	0	0	0	0	1	0	0	0	0	аргументативний
arguments	1	0	0	0	0	0	0	0	0	0	аргументи
arid	0	0	0	0	0	1	0	1	0	0	посушливий
aristocracy	0	0	0	0	0	0	1	0	0	0	аристократії
aristocrat	0	0	0	0	0	0	0	0	0	0	аристократ
aristocratic	0	0	0	0	0	0	1	0	0	0	аристократичний
arithmetic	0	0	0	0	0	0	0	0	0	0	арифметика
ark	0	0	0	0	0	0	0	0	0	0	ковчег
arm	0	0	0	0	0	0	0	0	0	0	рука
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	озброєння
armaments	0	0	0	1	0	1	0	0	0	0	озброєння
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	озброєний
armor	0	0	0	1	0	0	1	0	0	1	броня
armored	0	0	0	1	0	0	0	0	0	0	броньований
armory	0	0	0	0	0	0	0	0	0	1	збройовий склад
arms	0	0	0	0	0	0	0	0	0	0	озброєння
army	0	0	0	0	0	0	0	0	0	0	армії
aroma	0	0	0	0	0	0	1	0	0	0	аромат
arousal	0	0	0	0	0	0	0	0	0	0	збудження
arouse	0	1	0	0	0	0	1	0	0	0	збудити
arraignment	1	0	0	1	0	1	0	1	0	0	обвинувачення
arrange	0	0	0	0	0	0	0	0	0	0	влаштовувати
arranged	0	0	0	0	0	0	0	0	0	0	влаштовано
arrangement	0	0	0	0	0	0	0	0	0	0	аранжування
array	0	0	0	0	0	0	1	0	0	0	масив
arrears	0	0	0	0	0	1	0	0	0	0	заборгованість
arrest	0	0	0	0	0	1	0	0	0	0	арешт
arrival	0	1	0	0	0	0	0	0	0	0	прибуття
arrive	0	1	0	0	0	0	0	0	0	0	прибути
arrogance	0	0	0	0	0	1	0	0	0	0	зарозумілість
arrogant	1	0	1	0	0	1	0	0	0	0	зарозумілий
arrow	0	0	0	0	0	0	0	0	0	0	стрілка
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	миш'як
arson	1	0	0	1	0	1	0	0	0	0	підпал
art	0	1	0	0	1	0	1	1	1	0	ст
artery	0	0	0	0	0	0	0	0	0	0	артерія
artful	0	0	0	0	0	0	0	0	0	0	хитрий
arthropod	0	0	0	0	0	0	0	0	0	0	членистоногі
artichoke	0	0	0	0	0	0	0	0	0	0	артишок
article	0	0	0	0	0	0	0	0	0	0	стаття
articles	0	0	0	0	0	0	0	0	0	0	статті
articulate	0	0	0	0	0	0	1	0	0	0	артикулювати
articulation	0	0	0	0	0	0	1	0	0	0	артикуляція
artifice	0	0	0	0	0	0	0	0	0	0	штучність
artillery	0	0	0	1	0	1	0	0	0	0	артилерія
artisan	0	0	0	0	0	0	1	0	0	0	ремісник
artist	0	0	0	0	0	0	0	0	0	0	художник
artiste	0	0	0	0	0	0	1	0	0	0	артистка
artistic	0	0	0	0	0	0	1	0	0	0	художній
artists	0	0	0	0	0	0	0	0	0	0	артисти
ascend	0	0	0	0	0	0	0	0	0	0	підніматися
ascendancy	0	0	0	0	0	0	1	0	0	0	панування
ascension	0	0	0	0	0	0	0	0	0	0	вознесіння
ascent	0	0	0	0	0	0	1	0	0	0	сходження
ascertain	0	0	0	0	0	0	0	0	0	0	констатувати
ascertained	0	0	0	0	0	0	0	0	0	0	встановлено
ascetic	0	0	0	0	0	0	0	0	0	0	аскетичний
ash	0	0	0	0	0	1	0	0	0	0	зола
ashamed	0	0	1	0	0	1	0	1	0	0	соромно
ashes	0	0	0	0	0	1	0	1	0	0	попіл
asleep	0	0	0	0	0	0	0	0	0	0	спить
asp	0	0	0	1	0	0	0	0	0	0	жерех
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспекти
asphalt	0	0	0	0	0	0	0	0	0	0	асфальт
aspiration	0	1	0	0	1	0	1	0	1	1	прагнення
aspire	0	1	0	0	1	0	1	0	0	0	прагнути
aspiring	0	1	0	0	1	0	1	0	0	1	прагнучи
ass	0	0	0	0	0	1	0	0	0	0	дупа
assail	1	0	0	1	0	1	0	0	1	0	нападати
assailant	1	0	0	1	0	1	0	1	0	0	нападник
assassin	1	0	0	1	0	1	0	1	0	0	вбивця
assassinate	1	0	0	1	0	1	0	0	0	0	вбити
assassination	1	0	0	1	0	1	0	1	0	0	вбивство
assault	1	0	0	1	0	1	0	0	0	0	напад
assay	0	0	0	0	0	0	0	0	0	0	аналіз
assemblage	0	0	0	0	0	0	0	0	0	0	збірка
assemble	0	0	0	0	0	0	0	0	0	0	зібрати
assembled	0	0	0	0	0	0	0	0	0	0	зібрані
assembly	0	0	0	0	0	0	1	0	0	1	збірка
assent	0	0	0	0	0	0	1	0	0	0	згода
assert	0	0	0	0	0	0	0	0	0	0	стверджувати
asserting	0	0	0	0	0	0	1	0	0	1	стверджуючи
assertion	0	0	0	0	0	0	0	0	0	0	твердження
assess	0	0	0	0	0	0	0	0	0	0	оцінити
assessment	0	0	0	0	0	0	0	0	1	1	оцінка
assessor	0	0	0	0	0	0	0	0	0	1	засідатель
assets	0	0	0	0	0	0	1	0	0	0	активів
asshole	1	0	1	0	0	1	0	0	0	0	мудак
assign	0	0	0	0	0	0	0	0	0	0	призначити
assignee	0	0	0	0	0	0	0	0	0	1	правонаступник
assignment	0	0	0	0	0	0	0	0	0	0	призначення
assimilate	0	0	0	0	0	0	0	0	0	0	асимілювати
assimilation	0	0	0	0	0	0	0	0	0	0	асиміляція
assist	0	0	0	0	0	0	1	0	0	1	допомогти
assistance	0	0	0	0	0	0	1	0	0	0	допомогу
assistant	0	0	0	0	0	0	0	0	0	0	помічник
associate	0	0	0	0	0	0	1	0	0	1	асоційований
association	0	0	0	0	0	0	0	0	0	1	об'єднання
assorted	0	0	0	0	0	0	0	0	0	0	асорті
assortment	0	0	0	0	0	0	0	0	0	0	асортимент
assuage	0	0	0	0	0	0	1	0	0	0	заспокоєння
assumed	0	0	0	0	0	0	0	0	0	0	передбачається
assuming	0	0	0	0	0	0	0	0	0	0	припускаючи
assumption	0	0	0	0	0	0	0	0	0	0	припущення
assurance	0	0	0	0	0	0	1	0	0	1	запевнення
assure	0	0	0	0	0	0	0	0	0	1	запевняти
assured	0	0	0	0	0	0	1	0	0	1	запевнив
assuredly	0	0	0	0	0	0	0	0	0	1	напевно
asterisk	0	0	0	0	0	0	0	0	0	0	зірочка
asteroids	0	0	0	0	0	0	0	0	0	0	астероїди
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизм
astonishingly	0	0	0	0	0	0	1	0	1	0	вражаюче
astonishment	0	0	0	0	1	0	1	0	1	0	здивування
astral	0	0	0	0	0	0	0	0	0	0	астральний
astray	0	0	0	1	0	1	0	0	0	0	заблуканий
astringent	0	0	0	0	0	1	0	0	0	0	терпкий
astrologer	0	1	0	0	0	0	1	0	0	0	астролог
astrology	0	0	0	0	0	0	0	0	0	0	астрологія
astronaut	0	0	0	0	0	0	1	0	0	0	космонавт
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономія
astute	0	0	0	0	0	0	1	0	0	0	проникливий
asunder	0	0	0	0	0	0	0	0	0	0	розділити
asylum	0	0	0	1	0	1	0	0	0	0	притулок
asymmetric	0	0	0	0	0	0	0	0	0	0	асиметричний
asymmetry	0	0	1	0	0	0	0	0	0	0	асиметрія
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотичний
atelier	0	0	0	0	0	0	0	0	0	0	ательє
atheism	0	0	0	0	0	1	0	0	0	0	атеїзм
atheistic	0	0	0	0	0	0	0	0	0	0	атеїстичний
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероз
athlete	0	0	0	0	0	0	1	0	0	0	спортсмен
athletic	0	0	0	0	0	0	1	0	0	0	спортивний
athleticism	0	0	0	0	0	0	0	0	0	0	атлетизм
athletics	0	0	0	0	0	0	0	0	0	0	легка атлетика
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосферний
atoll	0	0	0	0	0	0	0	0	0	0	атол
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атомний
atone	0	1	0	0	1	0	1	0	0	1	спокутувати
atonement	0	0	0	0	0	0	1	0	0	0	спокута
atrium	0	0	0	0	0	0	0	0	0	0	атріум
atrocious	1	0	1	0	0	1	0	0	0	0	жорстокий
atrocity	1	0	1	1	0	1	0	1	0	0	звірство
atrophy	0	0	1	1	0	1	0	1	0	0	атрофія
attach	0	0	0	0	0	0	0	0	0	0	прикріпити
attachment	0	0	0	0	0	0	1	0	0	0	вкладення
attack	1	0	0	1	0	1	0	0	0	0	напад
attacking	1	0	1	1	0	1	0	1	1	0	атакуючий
attain	0	0	0	0	0	0	0	0	0	0	досягти
attainable	0	1	0	0	0	0	1	0	0	0	досяжний
attainment	0	0	0	0	0	0	1	0	0	0	досягнення
attempt	0	1	0	0	0	0	0	0	0	0	спроба
attendance	0	1	0	0	0	0	0	0	0	0	відвідуваність
attendant	0	0	0	0	0	0	1	0	0	1	обслуговуючий персонал
attention	0	0	0	0	0	0	1	0	0	0	уваги
attentive	0	0	0	0	0	0	1	0	0	1	уважний
attenuate	0	0	0	0	0	0	0	0	0	0	послаблювати
attenuated	0	0	0	0	0	1	0	0	0	0	ослаблений
attenuation	0	0	0	0	0	1	0	1	0	0	затухання
attest	0	0	0	0	0	0	1	0	0	1	засвідчувати
attestation	0	0	0	0	0	0	0	0	0	1	атестація
attic	0	0	0	0	0	0	0	0	0	0	мансарда
attire	0	0	0	0	0	0	0	0	0	0	наряд
attitude	0	0	0	0	0	0	0	0	0	0	ставлення
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	тяжіння
attractiveness	0	0	0	0	0	0	1	0	0	0	привабливість
attributable	0	0	0	0	0	0	0	0	0	0	приписуваний
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	атрибуція
attrition	0	0	0	0	0	0	0	0	0	0	виснаження
auburn	0	0	0	0	0	0	0	0	0	0	каштановий
auction	0	1	0	0	0	0	0	0	0	0	аукціон
auctioneer	0	0	0	0	0	0	0	0	0	0	аукціоніст
audacious	0	0	0	0	0	0	0	0	0	0	зухвалий
audacity	0	0	0	0	0	1	0	0	0	0	зухвалість
audible	0	0	0	0	0	0	0	0	0	0	чутний
audience	0	1	0	0	0	0	0	0	0	0	аудиторія
audit	0	0	0	0	0	0	0	0	0	0	аудит
audition	0	0	0	0	0	0	0	0	0	0	прослуховування
auditor	0	0	0	1	0	0	0	0	0	1	аудитор
auditorium	0	0	0	0	0	0	0	0	0	0	аудиторія
auditory	0	0	0	0	0	0	0	0	0	0	слуховий
aught	0	0	0	0	0	0	0	0	0	0	нічого
augment	0	0	0	0	0	0	1	0	0	0	збільшити
augmentation	0	0	0	0	0	0	0	0	0	0	збільшення
august	0	0	0	0	0	0	1	0	0	0	серпень
aunt	0	0	0	0	0	0	1	0	0	1	тітка
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	полярне сяйво
auspices	0	0	0	0	0	0	0	0	0	0	егідою
auspicious	0	1	0	0	1	0	1	0	0	0	сприятливий
austere	0	0	0	1	0	1	0	1	0	0	суворий
austerity	0	0	0	0	0	1	0	0	0	0	економія
authentic	0	0	0	0	1	0	1	0	0	1	автентичний
authenticate	0	0	0	0	0	0	0	0	0	1	автентифікувати
authentication	0	0	0	0	0	0	0	0	0	1	аутентифікація
authenticity	0	0	0	0	0	0	1	0	0	1	автентичність
author	0	0	0	0	0	0	1	0	0	1	автор
authoritative	0	0	0	0	0	0	1	0	0	1	авторитетний
authority	0	0	0	0	0	0	1	0	0	1	авторитет
authorization	0	0	0	0	0	0	1	0	0	1	авторизація
authorize	0	0	0	0	0	0	0	0	0	1	авторизувати
authorized	0	0	0	0	0	0	1	0	0	0	уповноважений
authorship	0	0	0	0	0	0	0	0	0	0	авторство
auto	0	0	0	0	0	0	0	0	0	0	авто
autobiography	0	0	0	0	0	0	0	0	0	0	автобіографія
autocratic	0	0	0	0	0	1	0	0	0	0	самодержавний
autograph	0	0	0	0	0	0	0	0	0	0	автограф
automatic	0	0	0	0	0	0	0	0	0	1	автоматичний
automobile	0	0	0	0	0	0	0	0	0	0	автомобільний
autonomy	0	0	0	0	0	0	0	0	0	0	автономія
autopsy	0	0	1	1	0	1	0	1	0	0	розтин
autumn	0	0	0	0	0	0	0	0	0	0	осінь
auxiliary	0	0	0	0	0	0	0	0	0	0	допоміжний
avail	0	0	0	0	0	0	0	0	0	0	користь
avalanche	0	0	0	1	0	1	0	1	1	0	лавина
avarice	1	0	1	0	0	1	0	0	0	0	скупість
avatar	0	0	0	0	0	0	1	0	0	0	аватар
avenger	1	0	0	0	0	1	0	0	0	0	месник
avenue	0	0	0	0	0	0	0	0	0	0	просп
aver	0	0	0	0	0	0	0	0	0	0	ср
average	0	0	0	0	0	0	0	0	0	0	середній
averse	1	0	1	1	0	1	0	0	0	0	несприятливий
aversion	1	0	1	1	0	1	0	0	0	0	відраза
avert	0	0	0	0	0	0	0	0	0	0	відвертати
aviary	0	0	0	0	0	0	0	0	0	0	вольєр
aviation	0	0	0	0	0	0	0	0	0	0	авіації
aviator	0	0	0	0	0	0	0	0	0	0	льотчик
avid	0	0	0	0	0	0	0	0	0	0	жадібний
avocado	0	0	0	0	0	0	0	0	0	0	авокадо
avoid	0	0	0	1	0	1	0	0	0	0	уникати
avoidance	0	0	0	1	0	1	0	0	0	0	уникнення
avoiding	0	0	0	1	0	0	0	0	0	0	уникнення
