English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uzbek Word
ammonia	0	0	1	0	0	0	0	0	0	0	ammiak
ammunition	0	0	0	0	0	0	0	0	0	0	o'q-dorilar
amnesia	0	0	0	0	0	1	0	0	0	0	amneziya
amnesty	0	0	0	0	1	0	1	0	0	0	amnistiya
amorphous	0	0	0	0	0	0	0	0	0	0	amorf
amortization	0	0	0	0	0	0	0	0	0	1	amortizatsiya
amount	0	0	0	0	0	0	0	0	0	0	miqdori
amour	0	1	0	0	1	0	1	0	0	1	ishqiboz
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetaminlar
amphibian	0	0	0	0	0	0	0	0	0	0	amfibiya
amphibious	0	0	0	0	0	0	0	0	0	0	amfibiya
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteatr
amplification	0	0	0	0	0	0	0	0	0	0	kuchaytirish
amplify	0	0	0	0	0	0	0	0	0	0	kuchaytirmoq
amplitude	0	0	0	0	0	0	0	0	0	0	amplituda
amply	0	0	0	0	0	0	0	0	0	0	ko'p
amputation	0	0	0	0	0	0	0	0	0	0	amputatsiya
amulet	0	0	0	0	0	0	0	0	0	0	tumor
amuse	0	0	0	0	1	0	1	0	0	0	qiziqtirmoq
amused	0	0	0	0	1	0	1	0	0	0	quvnoq
amusement	0	0	0	0	1	0	1	0	0	0	o'yin-kulgi
amusing	0	0	0	0	1	0	1	0	0	0	kulgili
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	behushlik
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetik
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analjezik
analogous	0	0	0	0	0	0	0	0	0	0	o'xshash
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogiya
analysis	0	0	0	0	0	0	0	0	0	0	tahlil
analyst	0	1	0	0	0	0	1	0	0	1	tahlilchi
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	tahlil qilish
analyzer	0	0	0	0	0	0	0	0	0	0	analizator
anarchism	1	0	0	1	0	1	0	0	0	0	anarxizm
anarchist	1	0	0	1	0	1	0	0	0	0	anarxist
anarchy	1	0	0	1	0	1	0	0	0	0	anarxiya
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoz
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomik
anatomy	0	0	0	0	0	0	0	0	0	0	anatomiya
ancestor	0	0	0	0	0	0	0	0	0	0	ajdod
ancestral	0	0	0	0	0	0	0	0	0	1	ajdodlar
ancestry	0	0	0	0	0	0	0	0	0	0	nasl-nasabi
anchor	0	0	0	0	0	0	1	0	0	0	langar
anchorage	0	0	0	0	0	0	1	1	0	0	ankraj
ancient	0	0	0	0	0	1	0	0	0	0	qadimiy
ancillary	0	0	0	0	0	0	0	0	0	0	yordamchi
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemon
anew	0	0	0	0	0	0	0	0	0	0	yangidan
angel	0	1	0	0	1	0	1	0	1	1	farishta
angelic	0	0	0	0	1	0	1	0	0	1	farishta
anger	1	0	0	0	0	1	0	0	0	0	g'azab
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografiya
angle	0	0	0	0	0	0	0	0	0	0	burchak
angling	0	1	0	0	0	1	0	0	0	0	baliq ovlash
angry	1	0	1	0	0	1	0	0	0	0	badjahl
anguish	1	0	0	1	0	1	0	1	0	0	iztirob
angular	0	0	0	0	0	0	0	0	0	0	burchakli
anhydrous	0	0	0	0	0	0	0	0	0	0	suvsiz
animal	0	0	0	0	0	0	0	0	0	0	hayvon
animate	0	0	0	0	0	0	1	0	0	0	jonlantirish
animated	0	0	0	0	1	0	1	0	0	0	jonlantirilgan
animation	0	0	0	0	0	0	0	0	0	0	animatsiya
animosity	1	0	1	1	0	1	0	1	0	0	adovat
animus	1	0	0	0	0	1	0	0	0	0	dushman
ankle	0	0	0	0	0	0	0	0	0	0	oyoq Bilagi zo'r
annals	0	0	0	0	0	0	0	0	0	0	yilnomalar
annex	0	0	0	0	0	0	0	0	0	0	ilova
annexation	0	0	0	0	0	0	0	0	0	0	anneksiya
annexe	0	0	0	0	0	0	0	0	0	0	ilova
annihilate	1	0	0	1	0	1	0	0	0	0	yo'q qilish
annihilated	1	0	0	1	0	1	0	1	0	0	yo'q qilingan
annihilation	1	0	0	1	0	1	0	1	0	0	yo'q qilish
annotate	0	0	0	0	0	0	0	0	0	0	izoh bering
annotation	0	0	0	0	0	0	0	0	0	0	izoh
announce	0	0	0	0	0	0	0	0	0	0	e'lon qilish
announcement	0	1	0	0	0	0	0	0	0	0	e'lon
annoy	1	0	1	0	0	1	0	0	0	0	bezovta qilmoq
annoyance	1	0	1	0	0	1	0	0	0	0	bezovtalik
annoying	1	0	0	0	0	1	0	0	0	0	bezovta qiluvchi
annuity	0	0	0	0	0	0	0	0	0	0	annuitet
annul	0	0	0	0	0	1	0	0	0	0	bekor qilish
annular	0	0	0	0	0	0	0	0	0	0	halqasimon
annulment	0	0	0	0	0	1	0	1	0	0	bekor qilish
annulus	0	0	0	0	0	0	0	0	0	0	halqa
anointing	0	0	0	0	0	0	0	0	0	0	moylash
anomalous	0	0	0	0	0	0	0	0	0	0	anomaliya
anomaly	0	0	0	1	0	1	0	0	1	0	anomaliya
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	javob
answerable	0	0	0	0	0	0	0	0	0	1	javobgar
answering	0	0	0	0	0	0	0	0	0	0	javob berish
ant	0	0	0	0	0	0	0	0	0	0	chumoli
antagonism	1	0	0	0	0	1	0	0	0	0	qarama-qarshilik
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistik
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	oldingi
antelope	0	0	0	0	0	0	0	0	0	0	antilopa
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	oldingi
anthem	0	0	0	0	0	0	0	0	0	0	madhiya
anthology	0	0	0	0	0	0	0	0	0	0	antologiya
anthrax	0	0	1	1	0	1	0	1	0	0	kuydirgi
anthropology	0	0	0	0	0	0	0	0	0	0	antropologiya
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotiklar
antichrist	1	0	1	1	0	1	0	0	0	0	dajjol
anticipation	0	1	0	0	0	0	0	0	0	0	kutish
anticipatory	0	1	0	0	0	0	0	0	0	0	kutuvchi
antidote	0	1	0	0	0	0	1	0	0	1	antidot
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	surma
antipathy	1	0	1	0	0	1	0	0	0	0	antipatiya
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvar
antiquated	0	0	0	0	0	1	0	0	0	0	antiqa
antique	0	0	0	0	0	0	1	0	0	0	antiqa
antiquity	0	0	0	0	0	0	0	0	0	0	antik davr
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	antisosyal
antithesis	1	0	0	0	0	1	0	0	0	0	antiteza
antithetical	0	0	0	0	0	0	0	0	0	0	antitetik
antiviral	0	0	0	0	0	0	0	0	0	0	virusga qarshi
antler	0	0	0	0	0	0	0	0	0	0	shox
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	tashvish
anxious	0	1	0	1	0	1	0	0	0	0	tashvishli
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	tez
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	kvartira
apathetic	0	0	0	0	0	1	0	1	0	0	befarq
apathy	0	0	0	0	0	1	0	1	0	0	befarqlik
ape	0	0	0	0	0	0	0	0	0	0	maymun
aperture	0	0	0	0	0	0	0	0	0	0	diafragma
apex	0	0	0	0	0	0	0	0	0	0	cho'qqi
aphid	0	0	1	0	0	1	0	0	0	0	shira
apiece	0	0	0	0	0	0	0	0	0	0	bo'lak
aplomb	0	0	0	0	0	0	1	0	0	0	xushmuomalalik
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptik
apologetic	0	0	0	0	0	0	1	0	0	1	kechirim so'ragan
apologist	0	0	0	0	0	0	0	0	0	0	apolog
apologize	0	0	0	0	0	0	1	1	0	1	kechirim so'rang
apology	0	0	0	0	0	0	1	0	0	0	uzr
apostasy	0	0	0	0	0	0	0	0	0	0	murtadlik
apostate	0	0	0	0	0	0	0	0	0	0	murtad
apostle	0	0	0	0	0	0	1	0	0	1	havoriy
apostolic	0	0	0	0	0	0	0	0	0	1	havoriylik
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	dahshatli
apparatus	0	0	0	0	0	0	0	0	0	0	apparat
apparel	0	0	0	0	0	0	0	0	0	0	kiyim
apparently	0	0	0	0	0	0	0	0	0	0	aftidan
apparition	0	0	0	1	0	0	0	0	1	0	ko'rinish
appeal	0	1	0	0	0	0	0	0	0	0	Shikoyat qilish
appearance	0	0	0	0	0	0	0	0	0	0	ko'rinish
appease	0	0	0	0	0	0	0	0	0	0	tinchlantirish
appellant	0	0	0	0	0	0	0	0	0	0	shikoyatchi
append	0	0	0	0	0	0	0	0	0	0	qo'shish
appendage	0	0	0	0	0	0	0	0	0	0	qo'shimcha
appendicitis	0	0	0	1	0	1	0	1	0	0	appenditsit
appendix	0	0	0	0	0	0	0	0	0	0	ilova
appetite	0	0	0	0	0	0	0	0	0	0	ishtaha
appetizer	0	0	0	0	0	0	0	0	0	0	tuyadi
applause	0	0	0	0	1	0	1	0	1	1	qarsaklar
apple	0	0	0	0	0	0	0	0	0	0	olma
appliance	0	0	0	0	0	0	0	0	0	0	asbob
appliances	0	0	0	0	0	0	0	0	0	0	texnika
applicability	0	0	0	0	0	0	0	0	0	0	qo'llanilishi
applicable	0	0	0	0	0	0	0	0	0	0	amal qiladi
applicant	0	1	0	0	0	0	0	0	0	0	arizachi
application	0	0	0	0	0	0	0	0	0	0	ilova
apply	0	0	0	0	0	0	0	0	0	0	murojaat qiling
appoint	0	0	0	0	0	0	0	0	0	0	tayinlash
appointment	0	0	0	0	0	0	0	0	0	0	tayinlash
appointments	0	0	0	0	0	0	0	0	0	0	uchrashuvlar
apportion	0	0	0	0	0	0	0	0	0	0	taqsimlash
apportionment	0	0	0	0	0	0	0	0	0	0	taqsimlash
appraise	0	0	0	0	0	0	0	0	0	0	baholash
appreciable	0	0	0	0	0	0	0	0	0	0	qadrli
appreciation	0	0	0	0	1	0	1	0	0	1	qadrlash
apprehend	0	0	0	1	0	0	0	0	0	0	qo'lga olish
apprehension	0	0	0	1	0	1	0	0	0	0	qo'rquv
apprehensive	0	1	0	1	0	1	0	0	0	0	xavotirli
apprentice	0	0	0	0	0	0	0	0	0	1	shogird
apprenticeship	0	0	0	0	0	0	0	0	0	0	shogirdlik
approach	0	0	0	0	0	0	0	0	0	0	yondashuv
approaching	0	1	0	0	0	0	0	0	0	0	yaqinlashmoqda
approbation	0	0	0	0	0	0	1	0	0	1	aprobatsiya
appropriation	0	0	0	0	0	1	0	0	0	0	o'zlashtirish
approval	0	0	0	0	0	0	1	0	0	0	tasdiqlash
approve	0	0	0	0	1	0	1	0	0	1	ma'qullash
approving	0	0	0	0	0	0	1	0	0	0	ma'qullash
approximate	0	0	0	0	0	0	0	0	0	0	taxminiy
approximately	0	0	0	0	0	0	0	0	0	0	taxminan
approximating	0	0	0	0	0	0	0	0	0	0	yaqinlashtirish
approximation	0	0	0	0	0	0	0	0	0	0	yaqinlashish
appurtenances	0	0	0	0	0	0	0	0	0	0	jihozlar
apron	0	0	0	0	0	0	0	0	0	0	fartuk
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	qobiliyat
aqua	0	0	0	0	0	0	0	0	0	0	suv
aquamarine	0	0	0	0	0	0	0	0	0	0	akuamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvarium
aquatic	0	0	0	0	0	0	0	0	0	0	suvli
aqueduct	0	0	0	0	0	0	0	0	0	0	akveduk
aqueous	0	0	0	0	0	0	0	0	0	0	suvli
arable	0	0	0	0	0	0	0	0	0	0	haydaladigan
arbiter	0	0	0	0	0	0	0	0	0	1	hakam
arbitrate	0	0	0	0	0	0	0	0	0	0	hakamlik qilish
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraj
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitr
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	yoy
arcade	0	0	0	0	0	0	0	0	0	0	arkada
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	arxeologik
archaeologist	0	0	0	0	0	0	0	0	0	0	arxeolog
archaeology	0	1	0	0	0	0	1	0	0	0	arxeologiya
archaic	0	0	0	0	0	1	0	0	0	0	arxaik
archbishop	0	0	0	0	0	0	0	0	0	0	arxiyepiskop
arched	0	0	0	0	0	0	0	0	0	0	kemerli
archer	0	0	0	0	0	0	0	0	0	0	kamonchi
archery	0	0	0	0	0	0	0	0	0	0	kamondan otish
archetype	0	0	0	0	0	0	0	0	0	0	arxetip
archipelago	0	0	0	0	0	0	0	0	0	0	arxipelag
architect	0	0	0	0	0	0	0	0	0	0	arxitektor
architecture	0	0	0	0	0	0	0	0	0	1	arxitektura
archive	0	0	0	0	0	0	0	0	0	0	Arxiv
arctic	0	0	0	0	0	0	0	0	0	0	arktika
ardent	0	1	0	0	1	0	1	0	0	0	qizg'in
ardor	0	0	0	0	0	0	1	0	0	0	ishtiyoq
arduous	0	0	0	0	0	1	0	0	0	0	mashaqqatli
area	0	0	0	0	0	0	0	0	0	0	hudud
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	bahslashmoq
argument	1	0	0	0	0	1	0	0	0	0	dalil
argumentation	1	0	0	0	0	0	0	0	0	0	argumentatsiya
argumentative	0	0	0	0	0	1	0	0	0	0	bahsli
arguments	1	0	0	0	0	0	0	0	0	0	argumentlar
arid	0	0	0	0	0	1	0	1	0	0	qurg'oqchil
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokratiya
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratik
arithmetic	0	0	0	0	0	0	0	0	0	0	arifmetik
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	qo'l
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	qurollanish
armaments	0	0	0	1	0	1	0	0	0	0	qurollar
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	qurollangan
armor	0	0	0	1	0	0	1	0	0	1	zirh
armored	0	0	0	1	0	0	0	0	0	0	zirhli
armory	0	0	0	0	0	0	0	0	0	1	qurol ombori
arms	0	0	0	0	0	0	0	0	0	0	qo'llar
army	0	0	0	0	0	0	0	0	0	0	armiya
aroma	0	0	0	0	0	0	1	0	0	0	xushbo'y hid
arousal	0	0	0	0	0	0	0	0	0	0	qo'zg'alish
arouse	0	1	0	0	0	0	1	0	0	0	uyg'otmoq
arraignment	1	0	0	1	0	1	0	1	0	0	ayblov
arrange	0	0	0	0	0	0	0	0	0	0	tartibga solish
arranged	0	0	0	0	0	0	0	0	0	0	tartibga solingan
arrangement	0	0	0	0	0	0	0	0	0	0	tartibga solish
array	0	0	0	0	0	0	1	0	0	0	massiv
arrears	0	0	0	0	0	1	0	0	0	0	qarzlar
arrest	0	0	0	0	0	1	0	0	0	0	hibsga olish
arrival	0	1	0	0	0	0	0	0	0	0	kelishi
arrive	0	1	0	0	0	0	0	0	0	0	yetib kelish
arrogance	0	0	0	0	0	1	0	0	0	0	takabburlik
arrogant	1	0	1	0	0	1	0	0	0	0	dimog'dor
arrow	0	0	0	0	0	0	0	0	0	0	strelka
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	mishyak
arson	1	0	0	1	0	1	0	0	0	0	o't qo'yish
art	0	1	0	0	1	0	1	1	1	0	san'at
artery	0	0	0	0	0	0	0	0	0	0	arteriya
artful	0	0	0	0	0	0	0	0	0	0	san'atkor
arthropod	0	0	0	0	0	0	0	0	0	0	artropod
artichoke	0	0	0	0	0	0	0	0	0	0	artishok
article	0	0	0	0	0	0	0	0	0	0	maqola
articles	0	0	0	0	0	0	0	0	0	0	maqolalar
articulate	0	0	0	0	0	0	1	0	0	0	ifodalash
articulation	0	0	0	0	0	0	1	0	0	0	artikulyatsiya
artifice	0	0	0	0	0	0	0	0	0	0	hunarmandchilik
artillery	0	0	0	1	0	1	0	0	0	0	artilleriya
artisan	0	0	0	0	0	0	1	0	0	0	hunarmand
artist	0	0	0	0	0	0	0	0	0	0	rassom
artiste	0	0	0	0	0	0	1	0	0	0	artist
artistic	0	0	0	0	0	0	1	0	0	0	badiiy
artists	0	0	0	0	0	0	0	0	0	0	rassomlar
ascend	0	0	0	0	0	0	0	0	0	0	ko'tarilish
ascendancy	0	0	0	0	0	0	1	0	0	0	yuksalish
ascension	0	0	0	0	0	0	0	0	0	0	yuksalish
ascent	0	0	0	0	0	0	1	0	0	0	ko'tarilish
ascertain	0	0	0	0	0	0	0	0	0	0	aniqlash
ascertained	0	0	0	0	0	0	0	0	0	0	aniqlangan
ascetic	0	0	0	0	0	0	0	0	0	0	zohid
ash	0	0	0	0	0	1	0	0	0	0	kul
ashamed	0	0	1	0	0	1	0	1	0	0	uyaldi
ashes	0	0	0	0	0	1	0	1	0	0	kul
asleep	0	0	0	0	0	0	0	0	0	0	uyquda
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	jihati
aspects	0	0	0	0	0	0	0	0	0	0	jihatlari
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	intilish
aspire	0	1	0	0	1	0	1	0	0	0	intilmoq
aspiring	0	1	0	0	1	0	1	0	0	1	intiluvchan
ass	0	0	0	0	0	1	0	0	0	0	eshak
assail	1	0	0	1	0	1	0	0	1	0	hujum
assailant	1	0	0	1	0	1	0	1	0	0	hujumchi
assassin	1	0	0	1	0	1	0	1	0	0	qotil
assassinate	1	0	0	1	0	1	0	0	0	0	suiqasd qilish
assassination	1	0	0	1	0	1	0	1	0	0	suiqasd
assault	1	0	0	1	0	1	0	0	0	0	hujum
assay	0	0	0	0	0	0	0	0	0	0	tahlil qilish
assemblage	0	0	0	0	0	0	0	0	0	0	yig'ish
assemble	0	0	0	0	0	0	0	0	0	0	yig'ish
assembled	0	0	0	0	0	0	0	0	0	0	yig'ilgan
assembly	0	0	0	0	0	0	1	0	0	1	yig'ilish
assent	0	0	0	0	0	0	1	0	0	0	rozilik
assert	0	0	0	0	0	0	0	0	0	0	da'vo qilish
asserting	0	0	0	0	0	0	1	0	0	1	da'vo qilish
assertion	0	0	0	0	0	0	0	0	0	0	da'vo
assess	0	0	0	0	0	0	0	0	0	0	baho bering
assessment	0	0	0	0	0	0	0	0	1	1	baholash
assessor	0	0	0	0	0	0	0	0	0	1	baholovchi
assets	0	0	0	0	0	0	1	0	0	0	aktivlar
asshole	1	0	1	0	0	1	0	0	0	0	Tentak
assign	0	0	0	0	0	0	0	0	0	0	tayinlash
assignee	0	0	0	0	0	0	0	0	0	1	tayinlovchi
assignment	0	0	0	0	0	0	0	0	0	0	topshiriq
assimilate	0	0	0	0	0	0	0	0	0	0	assimilyatsiya qilish
assimilation	0	0	0	0	0	0	0	0	0	0	assimilyatsiya
assist	0	0	0	0	0	0	1	0	0	1	yordam berish
assistance	0	0	0	0	0	0	1	0	0	0	yordam
assistant	0	0	0	0	0	0	0	0	0	0	yordamchi
associate	0	0	0	0	0	0	1	0	0	1	sherik
association	0	0	0	0	0	0	0	0	0	1	uyushma
assorted	0	0	0	0	0	0	0	0	0	0	turli xil
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	tinchlantirish
assumed	0	0	0	0	0	0	0	0	0	0	taxmin qilingan
assuming	0	0	0	0	0	0	0	0	0	0	taxmin qilish
assumption	0	0	0	0	0	0	0	0	0	0	faraz
assurance	0	0	0	0	0	0	1	0	0	1	kafolat
assure	0	0	0	0	0	0	0	0	0	1	ishontirmoq
assured	0	0	0	0	0	0	1	0	0	1	kafolatlangan
assuredly	0	0	0	0	0	0	0	0	0	1	albatta
asterisk	0	0	0	0	0	0	0	0	0	0	yulduzcha
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidlar
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizm
astonishingly	0	0	0	0	0	0	1	0	1	0	hayratlanarli darajada
astonishment	0	0	0	0	1	0	1	0	1	0	hayrat
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	adashgan
astringent	0	0	0	0	0	1	0	0	0	0	biriktiruvchi
astrologer	0	1	0	0	0	0	1	0	0	0	munajjim
astrology	0	0	0	0	0	0	0	0	0	0	astrologiya
astronaut	0	0	0	0	0	0	1	0	0	0	astronavt
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomiya
astute	0	0	0	0	0	0	1	0	0	0	aqlli
asunder	0	0	0	0	0	0	0	0	0	0	parchalash
asylum	0	0	0	1	0	1	0	0	0	0	boshpana
asymmetric	0	0	0	0	0	0	0	0	0	0	assimetrik
asymmetry	0	0	1	0	0	0	0	0	0	0	assimetriya
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotik
atelier	0	0	0	0	0	0	0	0	0	0	atelye
atheism	0	0	0	0	0	1	0	0	0	0	ateizm
atheistic	0	0	0	0	0	0	0	0	0	0	ateistik
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroz
athlete	0	0	0	0	0	0	1	0	0	0	sportchi
athletic	0	0	0	0	0	0	1	0	0	0	atletik
athleticism	0	0	0	0	0	0	0	0	0	0	atletika
athletics	0	0	0	0	0	0	0	0	0	0	yengil atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfera
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom
atone	0	1	0	0	1	0	1	0	0	1	to'lash
atonement	0	0	0	0	0	0	1	0	0	0	poklanish
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	vahshiy
atrocity	1	0	1	1	0	1	0	1	0	0	vahshiylik
atrophy	0	0	1	1	0	1	0	1	0	0	atrofiya
attach	0	0	0	0	0	0	0	0	0	0	biriktir
attachment	0	0	0	0	0	0	1	0	0	0	biriktirma
attack	1	0	0	1	0	1	0	0	0	0	hujum
attacking	1	0	1	1	0	1	0	1	1	0	hujum qilish
attain	0	0	0	0	0	0	0	0	0	0	erishish
attainable	0	1	0	0	0	0	1	0	0	0	erishish mumkin
attainment	0	0	0	0	0	0	1	0	0	0	erishish
attempt	0	1	0	0	0	0	0	0	0	0	urinish
attendance	0	1	0	0	0	0	0	0	0	0	qatnashish
attendant	0	0	0	0	0	0	1	0	0	1	xizmatchi
attention	0	0	0	0	0	0	1	0	0	0	diqqat
attentive	0	0	0	0	0	0	1	0	0	1	diqqatli
attenuate	0	0	0	0	0	0	0	0	0	0	susaytirish
attenuated	0	0	0	0	0	1	0	0	0	0	zaiflashgan
attenuation	0	0	0	0	0	1	0	1	0	0	susaytirish
attest	0	0	0	0	0	0	1	0	0	1	tasdiqlamoq
attestation	0	0	0	0	0	0	0	0	0	1	attestatsiya
attic	0	0	0	0	0	0	0	0	0	0	boloxona
attire	0	0	0	0	0	0	0	0	0	0	kiyinish
attitude	0	0	0	0	0	0	0	0	0	0	munosabat
attorney	1	0	0	1	0	0	1	0	0	1	advokat
attraction	0	0	0	0	0	0	1	0	0	0	diqqatga sazovor joy
attractiveness	0	0	0	0	0	0	1	0	0	0	jozibadorlik
attributable	0	0	0	0	0	0	0	0	0	0	tegishli
attribute	0	0	0	0	0	0	0	0	0	0	xususiyat
attribution	0	0	0	0	0	0	0	0	0	0	atribut
attrition	0	0	0	0	0	0	0	0	0	0	eskirish
auburn	0	0	0	0	0	0	0	0	0	0	qora rang
auction	0	1	0	0	0	0	0	0	0	0	auktsion
auctioneer	0	0	0	0	0	0	0	0	0	0	auktsioner
audacious	0	0	0	0	0	0	0	0	0	0	jasur
audacity	0	0	0	0	0	1	0	0	0	0	jasorat
audible	0	0	0	0	0	0	0	0	0	0	eshitiladigan
audience	0	1	0	0	0	0	0	0	0	0	tomoshabinlar
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	tinglash
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditoriya
auditory	0	0	0	0	0	0	0	0	0	0	eshitish
aught	0	0	0	0	0	0	0	0	0	0	hech
augment	0	0	0	0	0	0	1	0	0	0	oshirish
augmentation	0	0	0	0	0	0	0	0	0	0	oshirish
august	0	0	0	0	0	0	1	0	0	0	avgust
aunt	0	0	0	0	0	0	1	0	0	1	xola
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	homiylik
auspicious	0	1	0	0	1	0	1	0	0	0	xayrli
austere	0	0	0	1	0	1	0	1	0	0	qattiqqo'l
austerity	0	0	0	0	0	1	0	0	0	0	tejamkorlik
authentic	0	0	0	0	1	0	1	0	0	1	haqiqiy
authenticate	0	0	0	0	0	0	0	0	0	1	autentifikatsiya qilish
authentication	0	0	0	0	0	0	0	0	0	1	autentifikatsiya
authenticity	0	0	0	0	0	0	1	0	0	1	haqiqiylik
author	0	0	0	0	0	0	1	0	0	1	muallif
authoritative	0	0	0	0	0	0	1	0	0	1	vakolatli
authority	0	0	0	0	0	0	1	0	0	1	hokimiyat
authorization	0	0	0	0	0	0	1	0	0	1	ruxsat
authorize	0	0	0	0	0	0	0	0	0	1	ruxsat berish
authorized	0	0	0	0	0	0	1	0	0	0	vakolatli
authorship	0	0	0	0	0	0	0	0	0	0	mualliflik
auto	0	0	0	0	0	0	0	0	0	0	avto
autobiography	0	0	0	0	0	0	0	0	0	0	avtobiografiya
autocratic	0	0	0	0	0	1	0	0	0	0	avtokratik
autograph	0	0	0	0	0	0	0	0	0	0	avtograf
automatic	0	0	0	0	0	0	0	0	0	1	avtomatik
automobile	0	0	0	0	0	0	0	0	0	0	avtomobil
