English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Korean Word
analysis	0	0	0	0	0	0	0	0	0	0	분석
analyst	0	1	0	0	0	0	1	0	0	1	분석자
analytic	0	0	0	0	0	0	0	0	0	0	분석적
analyze	0	0	0	0	0	0	0	0	0	0	분석하다
analyzer	0	0	0	0	0	0	0	0	0	0	분석기
anarchism	1	0	0	1	0	1	0	0	0	0	무정부주의
anarchist	1	0	0	1	0	1	0	0	0	0	무정부주의자
anarchy	1	0	0	1	0	1	0	0	0	0	무정부 상태
anastomosis	0	0	0	0	0	0	0	0	0	0	문합
anathema	1	0	1	1	0	1	0	1	0	0	저주
anatomic	0	0	0	0	0	0	0	0	0	0	해부학적
anatomy	0	0	0	0	0	0	0	0	0	0	해부
ancestor	0	0	0	0	0	0	0	0	0	0	선조
ancestral	0	0	0	0	0	0	0	0	0	1	조상의
ancestry	0	0	0	0	0	0	0	0	0	0	가계
anchor	0	0	0	0	0	0	1	0	0	0	닻
anchorage	0	0	0	0	0	0	1	1	0	0	앵커리지
ancient	0	0	0	0	0	1	0	0	0	0	고대의
ancillary	0	0	0	0	0	0	0	0	0	0	보조
androgen	0	0	0	0	0	0	0	0	0	0	안드로겐
anemone	0	0	0	0	0	0	0	0	0	0	아네모네
anew	0	0	0	0	0	0	0	0	0	0	다시 한번
angel	0	1	0	0	1	0	1	0	1	1	천사
angelic	0	0	0	0	1	0	1	0	0	1	천사의
anger	1	0	0	0	0	1	0	0	0	0	화
angina	0	0	0	1	0	1	0	0	0	0	협심증
angiography	0	0	0	0	0	0	0	0	0	0	혈관 조영술
angle	0	0	0	0	0	0	0	0	0	0	각도
angling	0	1	0	0	0	1	0	0	0	0	낚시
angry	1	0	1	0	0	1	0	0	0	0	화난
anguish	1	0	0	1	0	1	0	1	0	0	격통
angular	0	0	0	0	0	0	0	0	0	0	모난
anhydrous	0	0	0	0	0	0	0	0	0	0	무수
animal	0	0	0	0	0	0	0	0	0	0	동물
animate	0	0	0	0	0	0	1	0	0	0	생명 있는
animated	0	0	0	0	1	0	1	0	0	0	생기 있는
animation	0	0	0	0	0	0	0	0	0	0	생기
animosity	1	0	1	1	0	1	0	1	0	0	악의
animus	1	0	0	0	0	1	0	0	0	0	적의
ankle	0	0	0	0	0	0	0	0	0	0	발목
annals	0	0	0	0	0	0	0	0	0	0	연대기
annex	0	0	0	0	0	0	0	0	0	0	신관
annexation	0	0	0	0	0	0	0	0	0	0	부가
annexe	0	0	0	0	0	0	0	0	0	0	신관
annihilate	1	0	0	1	0	1	0	0	0	0	억누르다
annihilated	1	0	0	1	0	1	0	1	0	0	전멸
annihilation	1	0	0	1	0	1	0	1	0	0	전멸
annotate	0	0	0	0	0	0	0	0	0	0	주석을 달다
annotation	0	0	0	0	0	0	0	0	0	0	주석
announce	0	0	0	0	0	0	0	0	0	0	발표하다
announcement	0	1	0	0	0	0	0	0	0	0	발표
annoy	1	0	1	0	0	1	0	0	0	0	짜증나게 하다
annoyance	1	0	1	0	0	1	0	0	0	0	성가심
annoying	1	0	0	0	0	1	0	0	0	0	성가신
annuity	0	0	0	0	0	0	0	0	0	0	연금
annul	0	0	0	0	0	1	0	0	0	0	무효
annular	0	0	0	0	0	0	0	0	0	0	환상
annulment	0	0	0	0	0	1	0	1	0	0	무효 선언
annulus	0	0	0	0	0	0	0	0	0	0	고리
anointing	0	0	0	0	0	0	0	0	0	0	기름부음
anomalous	0	0	0	0	0	0	0	0	0	0	변칙적인
anomaly	0	0	0	1	0	1	0	0	1	0	변칙
anon	0	0	0	0	0	0	0	0	0	0	곧
anonymous	0	0	0	0	0	1	0	0	0	0	익명의
answer	0	0	0	0	0	0	0	0	0	0	대답
answerable	0	0	0	0	0	0	0	0	0	1	답할 수 있는
answering	0	0	0	0	0	0	0	0	0	0	대답
ant	0	0	0	0	0	0	0	0	0	0	개미
antagonism	1	0	0	0	0	1	0	0	0	0	반대
antagonist	1	0	0	0	0	1	0	0	0	0	길항근
antagonistic	1	0	1	0	0	1	0	0	0	0	적대적인
ante	0	0	0	0	0	0	0	0	0	0	앤티
antecedent	0	0	0	0	0	0	0	0	0	0	전례
antelope	0	0	0	0	0	0	0	0	0	0	영양
antenna	0	0	0	0	0	0	0	0	0	0	안테나
anterior	0	0	0	0	0	0	0	0	0	0	전의
anthem	0	0	0	0	0	0	0	0	0	0	축가
anthology	0	0	0	0	0	0	0	0	0	0	시집
anthrax	0	0	1	1	0	1	0	1	0	0	탄저병
anthropology	0	0	0	0	0	0	0	0	0	0	인류학
antibiotic	0	0	0	0	0	0	0	0	0	0	항생 물질
antibiotics	0	0	0	0	0	0	1	0	0	0	항생제
antichrist	1	0	1	1	0	1	0	0	0	0	적그리스도
anticipation	0	1	0	0	0	0	0	0	0	0	예기
anticipatory	0	1	0	0	0	0	0	0	0	0	예상하는
antidote	0	1	0	0	0	0	1	0	0	1	해독제
antifungal	0	0	0	0	0	0	1	0	0	1	항진균제
antimony	0	0	0	0	0	0	0	0	0	0	안티몬
antipathy	1	0	1	0	0	1	0	0	0	0	반감
antiquarian	0	0	0	0	0	0	0	0	0	0	골동품 수집가
antiquated	0	0	0	0	0	1	0	0	0	0	구식
antique	0	0	0	0	0	0	1	0	0	0	고대 미술
antiquity	0	0	0	0	0	0	0	0	0	0	유물
antiseptic	0	0	0	0	0	0	1	0	0	1	방부제
antisocial	1	0	1	1	0	1	0	1	0	0	반사회적인
antithesis	1	0	0	0	0	1	0	0	0	0	대조법
antithetical	0	0	0	0	0	0	0	0	0	0	정반대의
antiviral	0	0	0	0	0	0	0	0	0	0	항바이러스제
antler	0	0	0	0	0	0	0	0	0	0	용
anvil	0	0	0	0	0	0	0	0	0	0	모루
anxiety	1	1	0	1	0	1	0	1	0	0	불안
anxious	0	1	0	1	0	1	0	0	0	0	불안해하는
aorta	0	0	0	0	0	0	0	0	0	0	대동맥
apace	0	0	0	0	0	0	0	0	0	0	빨리
apache	0	0	0	1	0	1	0	0	0	0	아파치
apartment	0	0	0	0	0	0	0	0	0	0	아파트
apathetic	0	0	0	0	0	1	0	1	0	0	냉담한
apathy	0	0	0	0	0	1	0	1	0	0	냉담
ape	0	0	0	0	0	0	0	0	0	0	원숭이
aperture	0	0	0	0	0	0	0	0	0	0	구멍
apex	0	0	0	0	0	0	0	0	0	0	꼭대기
aphid	0	0	1	0	0	1	0	0	0	0	진딧물
apiece	0	0	0	0	0	0	0	0	0	0	한 조각
aplomb	0	0	0	0	0	0	1	0	0	0	수직
apocalyptic	0	0	0	0	0	0	0	0	0	0	묵시적인
apologetic	0	0	0	0	0	0	1	0	0	1	사과하다
apologist	0	0	0	0	0	0	0	0	0	0	변명
apologize	0	0	0	0	0	0	1	1	0	1	사과하다
apology	0	0	0	0	0	0	1	0	0	0	사과
apostasy	0	0	0	0	0	0	0	0	0	0	배교
apostate	0	0	0	0	0	0	0	0	0	0	배교하다
apostle	0	0	0	0	0	0	1	0	0	1	사도
apostolic	0	0	0	0	0	0	0	0	0	1	사도의
apostrophe	0	0	0	0	0	0	0	0	0	0	아포스트로피
appalling	0	0	1	1	0	1	0	0	0	0	질리는
apparatus	0	0	0	0	0	0	0	0	0	0	기구
apparel	0	0	0	0	0	0	0	0	0	0	의복
apparently	0	0	0	0	0	0	0	0	0	0	보기에
apparition	0	0	0	1	0	0	0	0	1	0	환영
appeal	0	1	0	0	0	0	0	0	0	0	항소
appearance	0	0	0	0	0	0	0	0	0	0	모습
appease	0	0	0	0	0	0	0	0	0	0	달래다
appellant	0	0	0	0	0	0	0	0	0	0	항소인
append	0	0	0	0	0	0	0	0	0	0	추가
appendage	0	0	0	0	0	0	0	0	0	0	부속 기관
appendicitis	0	0	0	1	0	1	0	1	0	0	충수염
appendix	0	0	0	0	0	0	0	0	0	0	부록
appetite	0	0	0	0	0	0	0	0	0	0	식욕
appetizer	0	0	0	0	0	0	0	0	0	0	간식
applause	0	0	0	0	1	0	1	0	1	1	박수 갈채
apple	0	0	0	0	0	0	0	0	0	0	사과
appliance	0	0	0	0	0	0	0	0	0	0	기구
appliances	0	0	0	0	0	0	0	0	0	0	가전제품
applicability	0	0	0	0	0	0	0	0	0	0	적용 가능성
applicable	0	0	0	0	0	0	0	0	0	0	해당되는
applicant	0	1	0	0	0	0	0	0	0	0	응모자
application	0	0	0	0	0	0	0	0	0	0	신청
apply	0	0	0	0	0	0	0	0	0	0	적용하다
appoint	0	0	0	0	0	0	0	0	0	0	정하다
appointment	0	0	0	0	0	0	0	0	0	0	약속
appointments	0	0	0	0	0	0	0	0	0	0	설비
apportion	0	0	0	0	0	0	0	0	0	0	배분
apportionment	0	0	0	0	0	0	0	0	0	0	배분
appraise	0	0	0	0	0	0	0	0	0	0	평가하다
appreciable	0	0	0	0	0	0	0	0	0	0	상당한
appreciation	0	0	0	0	1	0	1	0	0	1	감사
apprehend	0	0	0	1	0	0	0	0	0	0	깨닫다
apprehension	0	0	0	1	0	1	0	0	0	0	우려
apprehensive	0	1	0	1	0	1	0	0	0	0	불안한
apprentice	0	0	0	0	0	0	0	0	0	1	도제
apprenticeship	0	0	0	0	0	0	0	0	0	0	견습
approach	0	0	0	0	0	0	0	0	0	0	접근하다
approaching	0	1	0	0	0	0	0	0	0	0	접근
approbation	0	0	0	0	0	0	1	0	0	1	허가
appropriation	0	0	0	0	0	1	0	0	0	0	인가
approval	0	0	0	0	0	0	1	0	0	0	승인
approve	0	0	0	0	1	0	1	0	0	1	승인하다
approving	0	0	0	0	0	0	1	0	0	0	승인
approximate	0	0	0	0	0	0	0	0	0	0	근사치를 내다
approximately	0	0	0	0	0	0	0	0	0	0	약
approximating	0	0	0	0	0	0	0	0	0	0	근사
approximation	0	0	0	0	0	0	0	0	0	0	근사
appurtenances	0	0	0	0	0	0	0	0	0	0	부속품
apron	0	0	0	0	0	0	0	0	0	0	앞치마
apt	0	0	0	0	0	0	1	0	0	0	적절한
aptitude	0	0	0	0	0	0	1	0	0	0	적성
aqua	0	0	0	0	0	0	0	0	0	0	아쿠아
aquamarine	0	0	0	0	0	0	0	0	0	0	남옥
aquarium	0	0	0	0	0	0	0	0	0	0	수족관
aquatic	0	0	0	0	0	0	0	0	0	0	물의
aqueduct	0	0	0	0	0	0	0	0	0	0	수로
aqueous	0	0	0	0	0	0	0	0	0	0	물의
arable	0	0	0	0	0	0	0	0	0	0	경작할 수 있는
arbiter	0	0	0	0	0	0	0	0	0	1	중재인
arbitrate	0	0	0	0	0	0	0	0	0	0	중재하다
arbitration	0	1	0	0	0	0	0	0	0	0	중재
arbitrator	0	0	0	0	0	0	0	0	0	1	중재인
arbor	0	0	0	0	0	0	0	0	0	0	정자
arc	0	0	0	0	0	0	0	0	0	0	호
arcade	0	0	0	0	0	0	0	0	0	0	아케이드
arch	0	0	0	0	0	0	0	0	0	0	아치
archaeological	0	0	0	0	0	0	0	0	0	0	고고학의
archaeologist	0	0	0	0	0	0	0	0	0	0	고고학자
archaeology	0	1	0	0	0	0	1	0	0	0	고고학
archaic	0	0	0	0	0	1	0	0	0	0	낡은
archbishop	0	0	0	0	0	0	0	0	0	0	대주교
arched	0	0	0	0	0	0	0	0	0	0	아치형
archer	0	0	0	0	0	0	0	0	0	0	궁수
archery	0	0	0	0	0	0	0	0	0	0	양궁
archetype	0	0	0	0	0	0	0	0	0	0	원형
archipelago	0	0	0	0	0	0	0	0	0	0	열도
architect	0	0	0	0	0	0	0	0	0	0	건축가
architecture	0	0	0	0	0	0	0	0	0	1	건축물
archive	0	0	0	0	0	0	0	0	0	0	보관소
arctic	0	0	0	0	0	0	0	0	0	0	북극
ardent	0	1	0	0	1	0	1	0	0	0	불타는
ardor	0	0	0	0	0	0	1	0	0	0	열정
arduous	0	0	0	0	0	1	0	0	0	0	어려운
area	0	0	0	0	0	0	0	0	0	0	지역
arena	0	0	0	0	0	0	0	0	0	0	투기장
areola	0	0	0	0	0	0	0	0	0	0	그물코 틈
argent	0	0	0	0	0	0	0	0	0	0	은빛
argue	1	0	0	0	0	1	0	0	0	0	다투다
argument	1	0	0	0	0	1	0	0	0	0	논쟁
argumentation	1	0	0	0	0	0	0	0	0	0	입론
argumentative	0	0	0	0	0	1	0	0	0	0	논쟁적인
arguments	1	0	0	0	0	0	0	0	0	0	인수
arid	0	0	0	0	0	1	0	1	0	0	건조한
aristocracy	0	0	0	0	0	0	1	0	0	0	귀족
aristocrat	0	0	0	0	0	0	0	0	0	0	귀족
aristocratic	0	0	0	0	0	0	1	0	0	0	귀족
arithmetic	0	0	0	0	0	0	0	0	0	0	산수
ark	0	0	0	0	0	0	0	0	0	0	방주
arm	0	0	0	0	0	0	0	0	0	0	팔
armada	0	0	0	0	0	0	0	0	0	0	함대
armament	1	0	0	1	0	0	0	0	0	0	군비
armaments	0	0	0	1	0	1	0	0	0	0	군비
armature	0	0	0	0	0	0	0	0	0	0	전기자
armed	1	0	0	1	0	1	1	0	0	0	무장
armor	0	0	0	1	0	0	1	0	0	1	갑옷
armored	0	0	0	1	0	0	0	0	0	0	기갑
armory	0	0	0	0	0	0	0	0	0	1	병기고
arms	0	0	0	0	0	0	0	0	0	0	무기
army	0	0	0	0	0	0	0	0	0	0	군대
aroma	0	0	0	0	0	0	1	0	0	0	방향
arousal	0	0	0	0	0	0	0	0	0	0	각성
arouse	0	1	0	0	0	0	1	0	0	0	깨우다
arraignment	1	0	0	1	0	1	0	1	0	0	죄상 인부
arrange	0	0	0	0	0	0	0	0	0	0	마련하다
arranged	0	0	0	0	0	0	0	0	0	0	배열
arrangement	0	0	0	0	0	0	0	0	0	0	준비
array	0	0	0	0	0	0	1	0	0	0	정렬
arrears	0	0	0	0	0	1	0	0	0	0	미불
arrest	0	0	0	0	0	1	0	0	0	0	체포
arrival	0	1	0	0	0	0	0	0	0	0	도착
arrive	0	1	0	0	0	0	0	0	0	0	도착하다
arrogance	0	0	0	0	0	1	0	0	0	0	거만
arrogant	1	0	1	0	0	1	0	0	0	0	오만한
arrow	0	0	0	0	0	0	0	0	0	0	화살
arsenal	0	0	0	0	0	0	0	0	0	0	병기고
arsenic	0	0	1	1	0	1	0	1	0	0	비소
arson	1	0	0	1	0	1	0	0	0	0	방화
art	0	1	0	0	1	0	1	1	1	0	미술
artery	0	0	0	0	0	0	0	0	0	0	동맥
artful	0	0	0	0	0	0	0	0	0	0	교활한
arthropod	0	0	0	0	0	0	0	0	0	0	절지동물
artichoke	0	0	0	0	0	0	0	0	0	0	아티초크
article	0	0	0	0	0	0	0	0	0	0	기사
articles	0	0	0	0	0	0	0	0	0	0	조항
articulate	0	0	0	0	0	0	1	0	0	0	분명히 하다
articulation	0	0	0	0	0	0	1	0	0	0	관절
artifice	0	0	0	0	0	0	0	0	0	0	기교
artillery	0	0	0	1	0	1	0	0	0	0	포
artisan	0	0	0	0	0	0	1	0	0	0	장인
artist	0	0	0	0	0	0	0	0	0	0	아티스트
artiste	0	0	0	0	0	0	1	0	0	0	예술가
artistic	0	0	0	0	0	0	1	0	0	0	예술적
artists	0	0	0	0	0	0	0	0	0	0	예술가들
ascend	0	0	0	0	0	0	0	0	0	0	오르다
ascendancy	0	0	0	0	0	0	1	0	0	0	우월성
ascension	0	0	0	0	0	0	0	0	0	0	승천
ascent	0	0	0	0	0	0	1	0	0	0	오르막
ascertain	0	0	0	0	0	0	0	0	0	0	명백히 하다
ascertained	0	0	0	0	0	0	0	0	0	0	확인
ascetic	0	0	0	0	0	0	0	0	0	0	고행자
ash	0	0	0	0	0	1	0	0	0	0	금연 건강 증진 협회
ashamed	0	0	1	0	0	1	0	1	0	0	부끄러운
ashes	0	0	0	0	0	1	0	1	0	0	재
asleep	0	0	0	0	0	0	0	0	0	0	죽어
asp	0	0	0	1	0	0	0	0	0	0	ASP
aspartame	0	0	0	0	0	0	0	0	0	0	아스파탐
aspect	0	0	0	0	0	0	0	0	0	0	측면
aspects	0	0	0	0	0	0	0	0	0	0	상들
asphalt	0	0	0	0	0	0	0	0	0	0	아스팔트
aspiration	0	1	0	0	1	0	1	0	1	1	포부
aspire	0	1	0	0	1	0	1	0	0	0	열망하다
aspiring	0	1	0	0	1	0	1	0	0	1	야심찬
ass	0	0	0	0	0	1	0	0	0	0	나귀
assail	1	0	0	1	0	1	0	0	1	0	공격하다
assailant	1	0	0	1	0	1	0	1	0	0	공격자
assassin	1	0	0	1	0	1	0	1	0	0	암살자
assassinate	1	0	0	1	0	1	0	0	0	0	암살하다
assassination	1	0	0	1	0	1	0	1	0	0	암살
assault	1	0	0	1	0	1	0	0	0	0	폭행
assay	0	0	0	0	0	0	0	0	0	0	시험
assemblage	0	0	0	0	0	0	0	0	0	0	조립
assemble	0	0	0	0	0	0	0	0	0	0	모으다
assembled	0	0	0	0	0	0	0	0	0	0	조립
assembly	0	0	0	0	0	0	1	0	0	1	집회
assent	0	0	0	0	0	0	1	0	0	0	동의
assert	0	0	0	0	0	0	0	0	0	0	주장하다
asserting	0	0	0	0	0	0	1	0	0	1	주장
assertion	0	0	0	0	0	0	0	0	0	0	역설
assess	0	0	0	0	0	0	0	0	0	0	평가하다
assessment	0	0	0	0	0	0	0	0	1	1	평가
assessor	0	0	0	0	0	0	0	0	0	1	배석 판사
assets	0	0	0	0	0	0	1	0	0	0	자산
asshole	1	0	1	0	0	1	0	0	0	0	항문
assign	0	0	0	0	0	0	0	0	0	0	양수인
assignee	0	0	0	0	0	0	0	0	0	1	양수인
assignment	0	0	0	0	0	0	0	0	0	0	과제
assimilate	0	0	0	0	0	0	0	0	0	0	동화하다
assimilation	0	0	0	0	0	0	0	0	0	0	동화
assist	0	0	0	0	0	0	1	0	0	1	돕다
assistance	0	0	0	0	0	0	1	0	0	0	보조
assistant	0	0	0	0	0	0	0	0	0	0	어시스턴트
associate	0	0	0	0	0	0	1	0	0	1	연관짓다
association	0	0	0	0	0	0	0	0	0	1	협회
assorted	0	0	0	0	0	0	0	0	0	0	어울리는
assortment	0	0	0	0	0	0	0	0	0	0	구분
assuage	0	0	0	0	0	0	1	0	0	0	달래다
assumed	0	0	0	0	0	0	0	0	0	0	추정
assuming	0	0	0	0	0	0	0	0	0	0	가정하다
assumption	0	0	0	0	0	0	0	0	0	0	추정
assurance	0	0	0	0	0	0	1	0	0	1	보증
assure	0	0	0	0	0	0	0	0	0	1	확신
assured	0	0	0	0	0	0	1	0	0	1	자신 있는
assuredly	0	0	0	0	0	0	0	0	0	1	확실히
asterisk	0	0	0	0	0	0	0	0	0	0	별표
asteroids	0	0	0	0	0	0	0	0	0	0	소행성
astigmatism	0	0	0	0	0	0	0	0	0	0	난시
astonishingly	0	0	0	0	0	0	1	0	1	0	놀랍게도
astonishment	0	0	0	0	1	0	1	0	1	0	놀람
astral	0	0	0	0	0	0	0	0	0	0	아스트랄
astray	0	0	0	1	0	1	0	0	0	0	길을 잃다
astringent	0	0	0	0	0	1	0	0	0	0	수렴제
astrologer	0	1	0	0	0	0	1	0	0	0	점성가
astrology	0	0	0	0	0	0	0	0	0	0	점성학
astronaut	0	0	0	0	0	0	1	0	0	0	우주 비행사
astronomer	0	1	0	0	0	0	1	0	0	0	천문학자
astronomy	0	0	0	0	0	0	0	0	0	0	천문학
astute	0	0	0	0	0	0	1	0	0	0	기민한
asunder	0	0	0	0	0	0	0	0	0	0	떨어져
asylum	0	0	0	1	0	1	0	0	0	0	보호 시설
asymmetric	0	0	0	0	0	0	0	0	0	0	비대칭
asymmetry	0	0	1	0	0	0	0	0	0	0	어울리지 않음
asymptotic	0	0	0	0	0	0	0	0	0	0	점근적인
atelier	0	0	0	0	0	0	0	0	0	0	아틀리에
atheism	0	0	0	0	0	1	0	0	0	0	무신론
atheistic	0	0	0	0	0	0	0	0	0	0	무신론자
atherosclerosis	0	0	0	1	0	1	0	1	0	0	죽상 동맥 경화증
athlete	0	0	0	0	0	0	1	0	0	0	운동 선수
athletic	0	0	0	0	0	0	1	0	0	0	운동
athleticism	0	0	0	0	0	0	0	0	0	0	운동신경
athletics	0	0	0	0	0	0	0	0	0	0	체육 실기
atlas	0	0	0	0	0	0	0	0	0	0	아틀라스
atmosphere	0	0	0	0	0	0	0	0	0	0	대기
atmospheric	0	0	0	0	0	0	0	0	0	0	대기
atoll	0	0	0	0	0	0	0	0	0	0	환초
atom	0	0	0	0	0	0	1	0	0	0	원자
atomic	0	0	0	0	0	0	0	0	0	0	원자
atone	0	1	0	0	1	0	1	0	0	1	속죄하다
atonement	0	0	0	0	0	0	1	0	0	0	보상
atrium	0	0	0	0	0	0	0	0	0	0	아트리움
atrocious	1	0	1	0	0	1	0	0	0	0	극악한
atrocity	1	0	1	1	0	1	0	1	0	0	포악
atrophy	0	0	1	1	0	1	0	1	0	0	위축
attach	0	0	0	0	0	0	0	0	0	0	붙이다
attachment	0	0	0	0	0	0	1	0	0	0	부착
attack	1	0	0	1	0	1	0	0	0	0	공격
attacking	1	0	1	1	0	1	0	1	1	0	공격
attain	0	0	0	0	0	0	0	0	0	0	달성하다
attainable	0	1	0	0	0	0	1	0	0	0	이를 수 있는
attainment	0	0	0	0	0	0	1	0	0	0	달성
attempt	0	1	0	0	0	0	0	0	0	0	시도
attendance	0	1	0	0	0	0	0	0	0	0	출석
attendant	0	0	0	0	0	0	1	0	0	1	참석자
attention	0	0	0	0	0	0	1	0	0	0	주목
attentive	0	0	0	0	0	0	1	0	0	1	친절한
attenuate	0	0	0	0	0	0	0	0	0	0	가늘게 하다
attenuated	0	0	0	0	0	1	0	0	0	0	감쇠
attenuation	0	0	0	0	0	1	0	1	0	0	감쇠
attest	0	0	0	0	0	0	1	0	0	1	증명하다
attestation	0	0	0	0	0	0	0	0	0	1	증명
attic	0	0	0	0	0	0	0	0	0	0	애틱
attire	0	0	0	0	0	0	0	0	0	0	복장
attitude	0	0	0	0	0	0	0	0	0	0	태도
attorney	1	0	0	1	0	0	1	0	0	1	변호사
attraction	0	0	0	0	0	0	1	0	0	0	끌어 당김
attractiveness	0	0	0	0	0	0	1	0	0	0	매력
attributable	0	0	0	0	0	0	0	0	0	0	귀속
attribute	0	0	0	0	0	0	0	0	0	0	기인하다
attribution	0	0	0	0	0	0	0	0	0	0	속성
attrition	0	0	0	0	0	0	0	0	0	0	마찰
auburn	0	0	0	0	0	0	0	0	0	0	어번
auction	0	1	0	0	0	0	0	0	0	0	경매
auctioneer	0	0	0	0	0	0	0	0	0	0	경매인
audacious	0	0	0	0	0	0	0	0	0	0	대담한
audacity	0	0	0	0	0	1	0	0	0	0	대담
audible	0	0	0	0	0	0	0	0	0	0	들리는
audience	0	1	0	0	0	0	0	0	0	0	청중
audit	0	0	0	0	0	0	0	0	0	0	심사
audition	0	0	0	0	0	0	0	0	0	0	오디션
auditor	0	0	0	1	0	0	0	0	0	1	감사
auditorium	0	0	0	0	0	0	0	0	0	0	강당
auditory	0	0	0	0	0	0	0	0	0	0	귀의
aught	0	0	0	0	0	0	0	0	0	0	어떤 일
augment	0	0	0	0	0	0	1	0	0	0	증강
augmentation	0	0	0	0	0	0	0	0	0	0	증가
august	0	0	0	0	0	0	1	0	0	0	팔월
aunt	0	0	0	0	0	0	1	0	0	1	이모
aura	0	0	0	0	0	0	1	0	0	0	영기
aurora	0	0	0	0	0	0	0	0	0	0	오로라
auspices	0	0	0	0	0	0	0	0	0	0	원조
auspicious	0	1	0	0	1	0	1	0	0	0	길조
austere	0	0	0	1	0	1	0	1	0	0	남풍
austerity	0	0	0	0	0	1	0	0	0	0	내핍 생활
authentic	0	0	0	0	1	0	1	0	0	1	진본인
authenticate	0	0	0	0	0	0	0	0	0	1	인증하다
authentication	0	0	0	0	0	0	0	0	0	1	입증
authenticity	0	0	0	0	0	0	1	0	0	1	확실성
author	0	0	0	0	0	0	1	0	0	1	작가
authoritative	0	0	0	0	0	0	1	0	0	1	권위 있는
authority	0	0	0	0	0	0	1	0	0	1	권한
authorization	0	0	0	0	0	0	1	0	0	1	권한 부여
authorize	0	0	0	0	0	0	0	0	0	1	승인하다
authorized	0	0	0	0	0	0	1	0	0	0	인정 받은
authorship	0	0	0	0	0	0	0	0	0	0	원작자
auto	0	0	0	0	0	0	0	0	0	0	자동
autobiography	0	0	0	0	0	0	0	0	0	0	자서전
autocratic	0	0	0	0	0	1	0	0	0	0	독재자
autograph	0	0	0	0	0	0	0	0	0	0	자필
automatic	0	0	0	0	0	0	0	0	0	1	자동적 인
automobile	0	0	0	0	0	0	0	0	0	0	자동차
autonomy	0	0	0	0	0	0	0	0	0	0	자치
autopsy	0	0	1	1	0	1	0	1	0	0	검시
autumn	0	0	0	0	0	0	0	0	0	0	가을
auxiliary	0	0	0	0	0	0	0	0	0	0	보조자
avail	0	0	0	0	0	0	0	0	0	0	이익
avalanche	0	0	0	1	0	1	0	1	1	0	눈사태
avarice	1	0	1	0	0	1	0	0	0	0	탐욕
avatar	0	0	0	0	0	0	1	0	0	0	화신
avenger	1	0	0	0	0	1	0	0	0	0	복수자
avenue	0	0	0	0	0	0	0	0	0	0	수단
aver	0	0	0	0	0	0	0	0	0	0	단언
average	0	0	0	0	0	0	0	0	0	0	평균
averse	1	0	1	1	0	1	0	0	0	0	싫어하다
aversion	1	0	1	1	0	1	0	0	0	0	혐오
avert	0	0	0	0	0	0	0	0	0	0	돌리다
aviary	0	0	0	0	0	0	0	0	0	0	새장
aviation	0	0	0	0	0	0	0	0	0	0	비행
aviator	0	0	0	0	0	0	0	0	0	0	비행가
avid	0	0	0	0	0	0	0	0	0	0	욕심 많은
avocado	0	0	0	0	0	0	0	0	0	0	아보카도
avoid	0	0	0	1	0	1	0	0	0	0	피하다
avoidance	0	0	0	1	0	1	0	0	0	0	기피
avoiding	0	0	0	1	0	0	0	0	0	0	회피
await	0	1	0	0	0	0	0	0	0	0	기다리다
awake	0	0	0	0	0	0	0	0	0	0	깨어 있는
awaken	0	0	0	0	0	0	0	0	0	0	깨우다
award	0	1	0	0	1	0	1	0	1	1	상
awe	0	0	0	0	0	0	0	0	0	0	두려움
awful	1	0	1	1	0	1	0	1	0	0	끔찍한
awkwardness	0	0	1	0	0	1	0	0	0	0	어색함
awning	0	0	0	0	0	0	0	0	0	0	천막
awry	0	0	0	0	0	1	0	0	0	0	틀려서
axial	0	0	0	0	0	0	0	0	0	0	축
axiom	0	0	0	0	0	0	0	0	0	1	공리
axiomatic	0	0	0	0	0	0	0	0	0	1	공리적
axis	0	0	0	0	0	0	0	0	0	0	중심선
axle	0	0	0	0	0	0	0	0	0	0	차축
ay	0	0	0	0	0	0	1	0	0	0	찬성
aye	0	0	0	0	0	0	1	0	0	0	찬성
azimuth	0	0	0	0	0	0	0	0	0	0	방위각
azure	0	0	0	0	0	0	0	0	0	0	하늘빛
babble	0	0	0	0	0	1	0	0	0	0	떠드는 소리
babbling	0	0	0	0	0	1	0	0	0	0	졸졸 흐르는
baboon	0	0	1	0	0	1	0	0	0	0	비비
baby	0	0	0	0	1	0	1	0	0	0	아기
babysitter	0	0	0	0	0	0	0	0	0	1	안저지
baccalaureate	0	0	0	0	0	0	1	0	0	0	학사
baccarat	0	0	0	0	0	0	0	0	0	0	바카라
bachelor	0	0	0	0	0	0	0	0	0	0	미혼 남자
back	0	0	0	0	0	0	0	0	0	0	뒤
backbone	1	0	0	0	0	0	1	0	0	1	등뼈
backer	0	0	0	0	0	0	0	0	0	1	후원자
backfire	0	0	0	0	0	0	0	0	0	0	역화
backgammon	0	0	0	0	0	0	0	0	0	0	주사위 놀이
background	0	0	0	0	0	0	0	0	0	0	배경
backhoe	0	0	0	0	0	0	0	0	0	0	백호
backpacker	0	0	0	0	0	0	0	0	0	0	백패커
backtrack	0	0	0	0	0	0	0	0	0	0	역추적
backward	0	0	0	0	0	1	0	0	0	0	뒤로
backwards	0	0	1	0	0	1	0	0	0	0	뒤로
