English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chichewa Word
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	kuchuluka
amour	0	1	0	0	1	0	1	0	0	1	chikondi
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	bwalo lamasewera
amplification	0	0	0	0	0	0	0	0	0	0	kukulitsa
amplify	0	0	0	0	0	0	0	0	0	0	kulitsa
amplitude	0	0	0	0	0	0	0	0	0	0	matalikidwe
amply	0	0	0	0	0	0	0	0	0	0	mokwanira
amputation	0	0	0	0	0	0	0	0	0	0	kudulidwa
amulet	0	0	0	0	0	0	0	0	0	0	chithumwa
amuse	0	0	0	0	1	0	1	0	0	0	zosangalatsa
amused	0	0	0	0	1	0	1	0	0	0	woseketsa
amusement	0	0	0	0	1	0	1	0	0	0	zosangalatsa
amusing	0	0	0	0	1	0	1	0	0	0	zoseketsa
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	opaleshoni
anaesthetic	0	0	0	0	0	0	0	0	0	0	mankhwala oletsa ululu
anal	0	0	0	0	0	1	0	0	0	0	kumatako
analgesic	0	0	0	0	0	0	0	0	0	0	mankhwala ochepetsa ululu
analogous	0	0	0	0	0	0	0	0	0	0	zofanana
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	fanizo
analysis	0	0	0	0	0	0	0	0	0	0	kusanthula
analyst	0	1	0	0	0	0	1	0	0	1	katswiri
analytic	0	0	0	0	0	0	0	0	0	0	analytics
analyze	0	0	0	0	0	0	0	0	0	0	santhula
analyzer	0	0	0	0	0	0	0	0	0	0	analyzer
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	chisokonezo
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	thupi
ancestor	0	0	0	0	0	0	0	0	0	0	kholo
ancestral	0	0	0	0	0	0	0	0	0	1	makolo
ancestry	0	0	0	0	0	0	0	0	0	0	makolo
anchor	0	0	0	0	0	0	1	0	0	0	nangula
anchorage	0	0	0	0	0	0	1	1	0	0	nangula
ancient	0	0	0	0	0	1	0	0	0	0	zakale
ancillary	0	0	0	0	0	0	0	0	0	0	wothandizira
androgen	0	0	0	0	0	0	0	0	0	0	ndi androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	mwatsopano
angel	0	1	0	0	1	0	1	0	1	1	mngelo
angelic	0	0	0	0	1	0	1	0	0	1	zaungelo
anger	1	0	0	0	0	1	0	0	0	0	mkwiyo
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	ngodya
angling	0	1	0	0	0	1	0	0	0	0	kusaka
angry	1	0	1	0	0	1	0	0	0	0	wokwiya
anguish	1	0	0	1	0	1	0	1	0	0	kuwawa
angular	0	0	0	0	0	0	0	0	0	0	angula
anhydrous	0	0	0	0	0	0	0	0	0	0	wopanda madzi
animal	0	0	0	0	0	0	0	0	0	0	nyama
animate	0	0	0	0	0	0	1	0	0	0	patsa moyo
animated	0	0	0	0	1	0	1	0	0	0	zamoyo
animation	0	0	0	0	0	0	0	0	0	0	makanema ojambula
animosity	1	0	1	1	0	1	0	1	0	0	chidani
animus	1	0	0	0	0	1	0	0	0	0	moyo
ankle	0	0	0	0	0	0	0	0	0	0	bondo
annals	0	0	0	0	0	0	0	0	0	0	mbiri
annex	0	0	0	0	0	0	0	0	0	0	owonjezera
annexation	0	0	0	0	0	0	0	0	0	0	kuwonjezera
annexe	0	0	0	0	0	0	0	0	0	0	onjezerani
annihilate	1	0	0	1	0	1	0	0	0	0	wononga
annihilated	1	0	0	1	0	1	0	1	0	0	kuwonongedwa
annihilation	1	0	0	1	0	1	0	1	0	0	chiwonongeko
annotate	0	0	0	0	0	0	0	0	0	0	fotokozerani
annotation	0	0	0	0	0	0	0	0	0	0	ndemanga
announce	0	0	0	0	0	0	0	0	0	0	lengezani
announcement	0	1	0	0	0	0	0	0	0	0	kulengeza
annoy	1	0	1	0	0	1	0	0	0	0	kukwiyitsa
annoyance	1	0	1	0	0	1	0	0	0	0	kukhumudwitsa
annoying	1	0	0	0	0	1	0	0	0	0	zokwiyitsa
annuity	0	0	0	0	0	0	0	0	0	0	ndalama
annul	0	0	0	0	0	1	0	0	0	0	kuletsa
annular	0	0	0	0	0	0	0	0	0	0	chaka
annulment	0	0	0	0	0	1	0	1	0	0	kuthetsedwa
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	kudzoza
anomalous	0	0	0	0	0	0	0	0	0	0	zodabwitsa
anomaly	0	0	0	1	0	1	0	0	1	0	zosamveka
anon	0	0	0	0	0	0	0	0	0	0	ayi
anonymous	0	0	0	0	0	1	0	0	0	0	osadziwika
answer	0	0	0	0	0	0	0	0	0	0	yankho
answerable	0	0	0	0	0	0	0	0	0	1	woyankha
answering	0	0	0	0	0	0	0	0	0	0	kuyankha
ant	0	0	0	0	0	0	0	0	0	0	nyerere
antagonism	1	0	0	0	0	1	0	0	0	0	kutsutsa
antagonist	1	0	0	0	0	1	0	0	0	0	wotsutsa
antagonistic	1	0	1	0	0	1	0	0	0	0	wotsutsa
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	wotsatira
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	mlongoti
anterior	0	0	0	0	0	0	0	0	0	0	cham'mbuyo
anthem	0	0	0	0	0	0	0	0	0	0	nyimbo
anthology	0	0	0	0	0	0	0	0	0	0	anthology
anthrax	0	0	1	1	0	1	0	1	0	0	matenda a anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	anthropology
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotic
antibiotics	0	0	0	0	0	0	1	0	0	0	maantibayotiki
antichrist	1	0	1	1	0	1	0	0	0	0	wokana Khristu
anticipation	0	1	0	0	0	0	0	0	0	0	chiyembekezo
anticipatory	0	1	0	0	0	0	0	0	0	0	woyembekezera
antidote	0	1	0	0	0	0	1	0	0	1	mankhwala
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	kusakonda
antiquarian	0	0	0	0	0	0	0	0	0	0	zakale
antiquated	0	0	0	0	0	1	0	0	0	0	zakale
antique	0	0	0	0	0	0	1	0	0	0	zakale
antiquity	0	0	0	0	0	0	0	0	0	0	zakale
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	odana ndi anthu
antithesis	1	0	0	0	0	1	0	0	0	0	kutsutsa
antithetical	0	0	0	0	0	0	0	0	0	0	wotsutsa
antiviral	0	0	0	0	0	0	0	0	0	0	antivayirasi
antler	0	0	0	0	0	0	0	0	0	0	nyanga
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	nkhawa
anxious	0	1	0	1	0	1	0	0	0	0	kuda nkhawa
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	nyumba
apathetic	0	0	0	0	0	1	0	1	0	0	wopanda chidwi
apathy	0	0	0	0	0	1	0	1	0	0	mphwayi
ape	0	0	0	0	0	0	0	0	0	0	nyani
aperture	0	0	0	0	0	0	0	0	0	0	pobowo
apex	0	0	0	0	0	0	0	0	0	0	pamwamba
aphid	0	0	1	0	0	1	0	0	0	0	nsabwe za m'masamba
apiece	0	0	0	0	0	0	0	0	0	0	kagawo
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	kupepesa
apologist	0	0	0	0	0	0	0	0	0	0	wopepesera
apologize	0	0	0	0	0	0	1	1	0	1	pepesani
apology	0	0	0	0	0	0	1	0	0	0	kupepesa
apostasy	0	0	0	0	0	0	0	0	0	0	mpatuko
apostate	0	0	0	0	0	0	0	0	0	0	wampatuko
apostle	0	0	0	0	0	0	1	0	0	1	mtumwi
apostolic	0	0	0	0	0	0	0	0	0	1	utumwi
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	zochititsa mantha
apparatus	0	0	0	0	0	0	0	0	0	0	zida
apparel	0	0	0	0	0	0	0	0	0	0	zovala
apparently	0	0	0	0	0	0	0	0	0	0	mwachiwonekere
apparition	0	0	0	1	0	0	0	0	1	0	maonekedwe
appeal	0	1	0	0	0	0	0	0	0	0	pempho
appearance	0	0	0	0	0	0	0	0	0	0	maonekedwe
appease	0	0	0	0	0	0	0	0	0	0	kusangalatsa
appellant	0	0	0	0	0	0	0	0	0	0	wodandaula
append	0	0	0	0	0	0	0	0	0	0	kuwonjezera
appendage	0	0	0	0	0	0	0	0	0	0	zowonjezera
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	zowonjezera
appetite	0	0	0	0	0	0	0	0	0	0	chilakolako
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	kuwomba m’manja
apple	0	0	0	0	0	0	0	0	0	0	apulosi
appliance	0	0	0	0	0	0	0	0	0	0	chipangizo
appliances	0	0	0	0	0	0	0	0	0	0	zida
applicability	0	0	0	0	0	0	0	0	0	0	kutheka
applicable	0	0	0	0	0	0	0	0	0	0	zoyenera
applicant	0	1	0	0	0	0	0	0	0	0	wofunsira
application	0	0	0	0	0	0	0	0	0	0	ntchito
apply	0	0	0	0	0	0	0	0	0	0	gwiritsani ntchito
appoint	0	0	0	0	0	0	0	0	0	0	kusankha
appointment	0	0	0	0	0	0	0	0	0	0	kusankhidwa
appointments	0	0	0	0	0	0	0	0	0	0	nthawi zosankhidwa
apportion	0	0	0	0	0	0	0	0	0	0	gawo
apportionment	0	0	0	0	0	0	0	0	0	0	kugawa
appraise	0	0	0	0	0	0	0	0	0	0	kuyamikira
appreciable	0	0	0	0	0	0	0	0	0	0	kuyamikiridwa
appreciation	0	0	0	0	1	0	1	0	0	1	kuyamikira
apprehend	0	0	0	1	0	0	0	0	0	0	gwira
apprehension	0	0	0	1	0	1	0	0	0	0	mantha
apprehensive	0	1	0	1	0	1	0	0	0	0	wamantha
apprentice	0	0	0	0	0	0	0	0	0	1	wophunzira
apprenticeship	0	0	0	0	0	0	0	0	0	0	kuphunzira ntchito
approach	0	0	0	0	0	0	0	0	0	0	njira
approaching	0	1	0	0	0	0	0	0	0	0	ikuyandikira
approbation	0	0	0	0	0	0	1	0	0	1	kuvomereza
appropriation	0	0	0	0	0	1	0	0	0	0	kugawa
approval	0	0	0	0	0	0	1	0	0	0	kuvomereza
approve	0	0	0	0	1	0	1	0	0	1	vomereza
approving	0	0	0	0	0	0	1	0	0	0	kuvomereza
approximate	0	0	0	0	0	0	0	0	0	0	pafupifupi
approximately	0	0	0	0	0	0	0	0	0	0	pafupifupi
approximating	0	0	0	0	0	0	0	0	0	0	pafupifupi
approximation	0	0	0	0	0	0	0	0	0	0	pafupifupi
appurtenances	0	0	0	0	0	0	0	0	0	0	zida
apron	0	0	0	0	0	0	0	0	0	0	apuloni
apt	0	0	0	0	0	0	1	0	0	0	zoyenera
aptitude	0	0	0	0	0	0	1	0	0	0	luso
aqua	0	0	0	0	0	0	0	0	0	0	madzi
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	zamadzi
aqueduct	0	0	0	0	0	0	0	0	0	0	ngalande
aqueous	0	0	0	0	0	0	0	0	0	0	wamadzi
arable	0	0	0	0	0	0	0	0	0	0	chotheka
arbiter	0	0	0	0	0	0	0	0	0	1	woweruza
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrate
arbitration	0	1	0	0	0	0	0	0	0	0	kutsutsana
arbitrator	0	0	0	0	0	0	0	0	0	1	woweruza milandu
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	masewera
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	ofukula mabwinja
archaeologist	0	0	0	0	0	0	0	0	0	0	ofukula mabwinja
archaeology	0	1	0	0	0	0	1	0	0	0	zofukulidwa pansi
archaic	0	0	0	0	0	1	0	0	0	0	zakale
archbishop	0	0	0	0	0	0	0	0	0	0	bishopu wamkulu
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	woponya mivi
archery	0	0	0	0	0	0	0	0	0	0	kuponya mivi
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	zisumbu
architect	0	0	0	0	0	0	0	0	0	0	katswiri wa zomangamanga
architecture	0	0	0	0	0	0	0	0	0	1	zomangamanga
archive	0	0	0	0	0	0	0	0	0	0	nkhokwe
arctic	0	0	0	0	0	0	0	0	0	0	Arctic
ardent	0	1	0	0	1	0	1	0	0	0	wachangu
ardor	0	0	0	0	0	0	1	0	0	0	kufunitsitsa
arduous	0	0	0	0	0	1	0	0	0	0	zovuta
area	0	0	0	0	0	0	0	0	0	0	dera
arena	0	0	0	0	0	0	0	0	0	0	bwalo
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	kutsutsana
argument	1	0	0	0	0	1	0	0	0	0	kukangana
argumentation	1	0	0	0	0	0	0	0	0	0	kukangana
argumentative	0	0	0	0	0	1	0	0	0	0	wokangana
arguments	1	0	0	0	0	0	0	0	0	0	mikangano
arid	0	0	0	0	0	1	0	1	0	0	youma
aristocracy	0	0	0	0	0	0	1	0	0	0	olemekezeka
aristocrat	0	0	0	0	0	0	0	0	0	0	olemekezeka
aristocratic	0	0	0	0	0	0	1	0	0	0	wolemekezeka
arithmetic	0	0	0	0	0	0	0	0	0	0	masamu
ark	0	0	0	0	0	0	0	0	0	0	chombo
arm	0	0	0	0	0	0	0	0	0	0	mkono
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	zida
armaments	0	0	0	1	0	1	0	0	0	0	zida
armature	0	0	0	0	0	0	0	0	0	0	zida
armed	1	0	0	1	0	1	1	0	0	0	zida
armor	0	0	0	1	0	0	1	0	0	1	zida
armored	0	0	0	1	0	0	0	0	0	0	zida
armory	0	0	0	0	0	0	0	0	0	1	malo osungira zida
arms	0	0	0	0	0	0	0	0	0	0	mikono
army	0	0	0	0	0	0	0	0	0	0	asilikali
aroma	0	0	0	0	0	0	1	0	0	0	kununkhira
arousal	0	0	0	0	0	0	0	0	0	0	kudzutsidwa
arouse	0	1	0	0	0	0	1	0	0	0	dzutsa
arraignment	1	0	0	1	0	1	0	1	0	0	kutsutsa
arrange	0	0	0	0	0	0	0	0	0	0	konzekerani
arranged	0	0	0	0	0	0	0	0	0	0	kukonzedwa
arrangement	0	0	0	0	0	0	0	0	0	0	dongosolo
array	0	0	0	0	0	0	1	0	0	0	gulu
arrears	0	0	0	0	0	1	0	0	0	0	zobweza ngongole
arrest	0	0	0	0	0	1	0	0	0	0	kumanga
arrival	0	1	0	0	0	0	0	0	0	0	kufika
arrive	0	1	0	0	0	0	0	0	0	0	kufika
arrogance	0	0	0	0	0	1	0	0	0	0	kudzikuza
arrogant	1	0	1	0	0	1	0	0	0	0	wodzikuza
arrow	0	0	0	0	0	0	0	0	0	0	muvi
arsenal	0	0	0	0	0	0	0	0	0	0	zida
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	kuwotcha
art	0	1	0	0	1	0	1	1	1	0	luso
artery	0	0	0	0	0	0	0	0	0	0	mtsempha wamagazi
artful	0	0	0	0	0	0	0	0	0	0	mwaluso
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	atitchoku
article	0	0	0	0	0	0	0	0	0	0	nkhani
articles	0	0	0	0	0	0	0	0	0	0	zolemba
articulate	0	0	0	0	0	0	1	0	0	0	fotokozani
articulation	0	0	0	0	0	0	1	0	0	0	kufotokoza
artifice	0	0	0	0	0	0	0	0	0	0	luso
artillery	0	0	0	1	0	1	0	0	0	0	zida zankhondo
artisan	0	0	0	0	0	0	1	0	0	0	wamisiri
artist	0	0	0	0	0	0	0	0	0	0	wojambula
artiste	0	0	0	0	0	0	1	0	0	0	katswiri
artistic	0	0	0	0	0	0	1	0	0	0	luso
artists	0	0	0	0	0	0	0	0	0	0	ojambula
ascend	0	0	0	0	0	0	0	0	0	0	kukwera
ascendancy	0	0	0	0	0	0	1	0	0	0	kukwera
ascension	0	0	0	0	0	0	0	0	0	0	kukwera kumwamba
ascent	0	0	0	0	0	0	1	0	0	0	kukwera
ascertain	0	0	0	0	0	0	0	0	0	0	dziwani
ascertained	0	0	0	0	0	0	0	0	0	0	adadziwa
ascetic	0	0	0	0	0	0	0	0	0	0	wosakhazikika
ash	0	0	0	0	0	1	0	0	0	0	phulusa
ashamed	0	0	1	0	0	1	0	1	0	0	manyazi
ashes	0	0	0	0	0	1	0	1	0	0	phulusa
asleep	0	0	0	0	0	0	0	0	0	0	kugona
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	mbali
aspects	0	0	0	0	0	0	0	0	0	0	mbali
asphalt	0	0	0	0	0	0	0	0	0	0	phula
aspiration	0	1	0	0	1	0	1	0	1	1	chilakolako
aspire	0	1	0	0	1	0	1	0	0	0	funa
aspiring	0	1	0	0	1	0	1	0	0	1	kufuna
ass	0	0	0	0	0	1	0	0	0	0	bulu
assail	1	0	0	1	0	1	0	0	1	0	kuukira
assailant	1	0	0	1	0	1	0	1	0	0	wachiwembu
assassin	1	0	0	1	0	1	0	1	0	0	wakupha
assassinate	1	0	0	1	0	1	0	0	0	0	kupha
assassination	1	0	0	1	0	1	0	1	0	0	kupha
assault	1	0	0	1	0	1	0	0	0	0	kumenya
assay	0	0	0	0	0	0	0	0	0	0	kuyesa
assemblage	0	0	0	0	0	0	0	0	0	0	kusonkhana
assemble	0	0	0	0	0	0	0	0	0	0	sonkhanitsani
assembled	0	0	0	0	0	0	0	0	0	0	kusonkhana
assembly	0	0	0	0	0	0	1	0	0	1	msonkhano
assent	0	0	0	0	0	0	1	0	0	0	kuvomereza
assert	0	0	0	0	0	0	0	0	0	0	kunena
asserting	0	0	0	0	0	0	1	0	0	1	kunena
assertion	0	0	0	0	0	0	0	0	0	0	kunena
assess	0	0	0	0	0	0	0	0	0	0	yesani
assessment	0	0	0	0	0	0	0	0	1	1	kuwunika
assessor	0	0	0	0	0	0	0	0	0	1	woyesa
assets	0	0	0	0	0	0	1	0	0	0	katundu
asshole	1	0	1	0	0	1	0	0	0	0	Chitsiru
assign	0	0	0	0	0	0	0	0	0	0	perekani
assignee	0	0	0	0	0	0	0	0	0	1	wopatsidwa
assignment	0	0	0	0	0	0	0	0	0	0	ntchito
assimilate	0	0	0	0	0	0	0	0	0	0	phatikiza
assimilation	0	0	0	0	0	0	0	0	0	0	kutengera
assist	0	0	0	0	0	0	1	0	0	1	kuthandiza
assistance	0	0	0	0	0	0	1	0	0	0	thandizo
assistant	0	0	0	0	0	0	0	0	0	0	wothandizira
associate	0	0	0	0	0	0	1	0	0	1	wothandizana nawo
association	0	0	0	0	0	0	0	0	0	1	mgwirizano
assorted	0	0	0	0	0	0	0	0	0	0	zosiyanasiyana
assortment	0	0	0	0	0	0	0	0	0	0	zosiyanasiyana
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	kuganiza
assuming	0	0	0	0	0	0	0	0	0	0	kungoganiza
assumption	0	0	0	0	0	0	0	0	0	0	kulingalira
assurance	0	0	0	0	0	0	1	0	0	1	chitsimikizo
assure	0	0	0	0	0	0	0	0	0	1	tsimikizirani
assured	0	0	0	0	0	0	1	0	0	1	wotsimikizika
assuredly	0	0	0	0	0	0	0	0	0	1	ndithudi
asterisk	0	0	0	0	0	0	0	0	0	0	nyenyezi
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	modabwitsa
astonishment	0	0	0	0	1	0	1	0	1	0	kudabwa
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	kusokera
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	wokhulupirira nyenyezi
astrology	0	0	0	0	0	0	0	0	0	0	kukhulupirira nyenyezi
astronaut	0	0	0	0	0	0	1	0	0	0	wa mu chombo
astronomer	0	1	0	0	0	0	1	0	0	0	katswiri wa zakuthambo
astronomy	0	0	0	0	0	0	0	0	0	0	zakuthambo
astute	0	0	0	0	0	0	1	0	0	0	wanzeru
asunder	0	0	0	0	0	0	0	0	0	0	pakati
asylum	0	0	0	1	0	1	0	0	0	0	asylum
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	kusakhulupirira Mulungu
atheistic	0	0	0	0	0	0	0	0	0	0	wosakhulupirira kuti kuli Mulungu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosulinosis
athlete	0	0	0	0	0	0	1	0	0	0	wothamanga
athletic	0	0	0	0	0	0	1	0	0	0	wamasewera
athleticism	0	0	0	0	0	0	0	0	0	0	kuthamanga
athletics	0	0	0	0	0	0	0	0	0	0	masewera othamanga
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	mpweya
atmospheric	0	0	0	0	0	0	0	0	0	0	mumlengalenga
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atomu
atomic	0	0	0	0	0	0	0	0	0	0	atomiki
atone	0	1	0	0	1	0	1	0	0	1	perekani
atonement	0	0	0	0	0	0	1	0	0	0	chitetezero
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	wankhanza
atrocity	1	0	1	1	0	1	0	1	0	0	nkhanza
atrophy	0	0	1	1	0	1	0	1	0	0	kukomoka
attach	0	0	0	0	0	0	0	0	0	0	phatikiza
attachment	0	0	0	0	0	0	1	0	0	0	chomata
attack	1	0	0	1	0	1	0	0	0	0	kuwukira
attacking	1	0	1	1	0	1	0	1	1	0	kuukira
attain	0	0	0	0	0	0	0	0	0	0	kupeza
attainable	0	1	0	0	0	0	1	0	0	0	chotheka
attainment	0	0	0	0	0	0	1	0	0	0	kukwaniritsa
attempt	0	1	0	0	0	0	0	0	0	0	kuyesa
attendance	0	1	0	0	0	0	0	0	0	0	kupezekapo
attendant	0	0	0	0	0	0	1	0	0	1	mtumiki
attention	0	0	0	0	0	0	1	0	0	0	chidwi
attentive	0	0	0	0	0	0	1	0	0	1	watcheru
attenuate	0	0	0	0	0	0	0	0	0	0	chepetsa
attenuated	0	0	0	0	0	1	0	0	0	0	kuchepetsedwa
attenuation	0	0	0	0	0	1	0	1	0	0	kuchepetsa
attest	0	0	0	0	0	0	1	0	0	1	umboni
attestation	0	0	0	0	0	0	0	0	0	1	umboni
attic	0	0	0	0	0	0	0	0	0	0	chapamwamba
attire	0	0	0	0	0	0	0	0	0	0	zovala
attitude	0	0	0	0	0	0	0	0	0	0	maganizo
attorney	1	0	0	1	0	0	1	0	0	1	woyimira milandu
attraction	0	0	0	0	0	0	1	0	0	0	kukopa
attractiveness	0	0	0	0	0	0	1	0	0	0	kukopa
attributable	0	0	0	0	0	0	0	0	0	0	chodziwika
attribute	0	0	0	0	0	0	0	0	0	0	khalidwe
attribution	0	0	0	0	0	0	0	0	0	0	kupereka
attrition	0	0	0	0	0	0	0	0	0	0	kuchepa
auburn	0	0	0	0	0	0	0	0	0	0	chiwombankhanga
auction	0	1	0	0	0	0	0	0	0	0	kugulitsa
auctioneer	0	0	0	0	0	0	0	0	0	0	wogulitsa
audacious	0	0	0	0	0	0	0	0	0	0	wolimba mtima
audacity	0	0	0	0	0	1	0	0	0	0	kulimba mtima
audible	0	0	0	0	0	0	0	0	0	0	zomveka
audience	0	1	0	0	0	0	0	0	0	0	omvera
audit	0	0	0	0	0	0	0	0	0	0	kafukufuku
audition	0	0	0	0	0	0	0	0	0	0	mayeso
auditor	0	0	0	1	0	0	0	0	0	1	wowerengera
auditorium	0	0	0	0	0	0	0	0	0	0	holo
auditory	0	0	0	0	0	0	0	0	0	0	zomveka
aught	0	0	0	0	0	0	0	0	0	0	ayi
augment	0	0	0	0	0	0	1	0	0	0	kuwonjezera
augmentation	0	0	0	0	0	0	0	0	0	0	kuwonjezera
august	0	0	0	0	0	0	1	0	0	0	August
aunt	0	0	0	0	0	0	1	0	0	1	azakhali
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspices
auspicious	0	1	0	0	1	0	1	0	0	0	zabwino
austere	0	0	0	1	0	1	0	1	0	0	wovuta
austerity	0	0	0	0	0	1	0	0	0	0	austerity
authentic	0	0	0	0	1	0	1	0	0	1	zowona
authenticate	0	0	0	0	0	0	0	0	0	1	tsimikizirani
authentication	0	0	0	0	0	0	0	0	0	1	kutsimikizika
authenticity	0	0	0	0	0	0	1	0	0	1	zowona
author	0	0	0	0	0	0	1	0	0	1	wolemba
authoritative	0	0	0	0	0	0	1	0	0	1	wovomerezeka
authority	0	0	0	0	0	0	1	0	0	1	ulamuliro
authorization	0	0	0	0	0	0	1	0	0	1	chilolezo
authorize	0	0	0	0	0	0	0	0	0	1	kuloleza
authorized	0	0	0	0	0	0	1	0	0	0	wololedwa
authorship	0	0	0	0	0	0	0	0	0	0	wolemba
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	mbiri ya moyo wake
autocratic	0	0	0	0	0	1	0	0	0	0	wodziyimira pawokha
autograph	0	0	0	0	0	0	0	0	0	0	autograph
automatic	0	0	0	0	0	0	0	0	0	1	zokha
automobile	0	0	0	0	0	0	0	0	0	0	galimoto
autonomy	0	0	0	0	0	0	0	0	0	0	kudzilamulira
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
