English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bengali Word
altogether	0	0	0	0	0	0	0	0	0	0	সব মিলিয়ে
alumnus	0	0	0	0	0	0	0	0	0	0	প্রাক্তন ছাত্র
alveolar	0	0	0	0	0	0	0	0	0	0	অ্যালভিওলার
amalgam	0	0	0	0	0	0	0	0	0	0	অ্যামলগাম
amalgamation	0	0	0	0	0	0	0	0	0	0	একত্রিতকরণ
amass	0	0	0	0	0	0	0	0	0	0	সংগ্রহ করা
amateur	0	0	0	0	0	0	0	0	0	0	অপেশাদার
amaze	0	0	0	0	0	0	0	0	1	0	বিস্মিত
amazement	0	0	0	0	0	0	0	0	0	0	বিস্ময়
amazingly	0	0	0	0	1	0	1	0	1	0	আশ্চর্যজনকভাবে
ambassador	0	0	0	0	0	0	1	0	0	1	রাষ্ট্রদূত
amber	0	0	0	0	0	0	0	0	0	0	অ্যাম্বার
ambient	0	0	0	0	0	0	0	0	0	0	পরিবেষ্টিত
ambiguity	0	0	0	0	0	0	0	0	0	0	অস্পষ্টতা
ambiguous	0	0	0	0	0	1	0	0	0	0	অনিশ্চিত
ambit	0	0	0	0	0	0	0	0	0	0	পরিধি
ambition	0	1	0	0	1	0	1	0	0	1	উচ্চাকাঙ্ক্ষা
ambitious	0	0	0	0	0	0	0	0	0	0	উচ্চাকাঙ্ক্ষী
ambulance	0	0	0	1	0	0	0	0	0	1	অ্যাম্বুলেন্স
ambush	1	0	0	1	0	1	0	0	1	0	অতর্কিত হামলা
ameliorate	0	0	0	0	0	0	1	0	0	0	উন্নত করা
amen	0	0	0	0	1	0	1	0	0	1	আমেন
amenable	0	0	0	0	0	0	1	0	0	0	এক্তিয়ারভুক্ত
amend	0	0	0	0	0	0	1	0	0	0	সংশোধন করা
amendment	0	0	0	0	0	0	0	0	0	0	সংশোধন
amends	0	0	0	0	0	0	1	0	0	0	সংশোধন করে
amenity	0	0	0	0	0	0	1	0	0	0	সুবিধা
amethyst	0	0	0	0	0	0	0	0	0	0	অ্যামিথিস্ট
amiable	0	0	0	0	0	0	1	0	0	0	আন্তরিক
amicable	0	0	0	0	1	0	1	0	0	0	বন্ধুত্বপূর্ণ
amid	0	0	0	0	0	0	0	0	0	0	মধ্যে
amidst	0	0	0	0	0	0	0	0	0	0	মধ্যে
ammonia	0	0	1	0	0	0	0	0	0	0	অ্যামোনিয়া
ammunition	0	0	0	0	0	0	0	0	0	0	গোলাবারুদ
amnesia	0	0	0	0	0	1	0	0	0	0	স্মৃতিভ্রংশ
amnesty	0	0	0	0	1	0	1	0	0	0	সাধারণ ক্ষমা
amorphous	0	0	0	0	0	0	0	0	0	0	নিরাকার
amortization	0	0	0	0	0	0	0	0	0	1	পরিশোধ
amount	0	0	0	0	0	0	0	0	0	0	পরিমাণ
amour	0	1	0	0	1	0	1	0	0	1	প্রেম
ampersand	0	0	0	0	0	0	0	0	0	0	অ্যাম্পারস্যান্ড
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	উভচর
amphibious	0	0	0	0	0	0	0	0	0	0	উভচর
amphitheater	0	0	0	0	0	0	0	0	0	0	অ্যাম্ফিথিয়েটার
amplification	0	0	0	0	0	0	0	0	0	0	পরিবর্ধন
amplify	0	0	0	0	0	0	0	0	0	0	প্রসারিত করা
amplitude	0	0	0	0	0	0	0	0	0	0	প্রশস্ততা
amply	0	0	0	0	0	0	0	0	0	0	প্রশস্ত
amputation	0	0	0	0	0	0	0	0	0	0	অঙ্গচ্ছেদ
amulet	0	0	0	0	0	0	0	0	0	0	তাবিজ
amuse	0	0	0	0	1	0	1	0	0	0	বিনোদন
amused	0	0	0	0	1	0	1	0	0	0	আনন্দিত
amusement	0	0	0	0	1	0	1	0	0	0	বিনোদন
amusing	0	0	0	0	1	0	1	0	0	0	মজাদার
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	অ্যানাকোন্ডা
anaesthesia	0	0	0	0	0	0	0	0	0	0	অবেদন
anaesthetic	0	0	0	0	0	0	0	0	0	0	চেতনানাশক
anal	0	0	0	0	0	1	0	0	0	0	পায়ুপথ
analgesic	0	0	0	0	0	0	0	0	0	0	ব্যথানাশক
analogous	0	0	0	0	0	0	0	0	0	0	সাদৃশ্যপূর্ণ
analogue	0	0	0	0	0	0	0	0	0	0	অ্যানালগ
analogy	0	0	0	0	0	0	0	0	0	0	সাদৃশ্য
analysis	0	0	0	0	0	0	0	0	0	0	বিশ্লেষণ
analyst	0	1	0	0	0	0	1	0	0	1	বিশ্লেষক
analytic	0	0	0	0	0	0	0	0	0	0	বিশ্লেষণাত্মক
analyze	0	0	0	0	0	0	0	0	0	0	বিশ্লেষণ
analyzer	0	0	0	0	0	0	0	0	0	0	বিশ্লেষক
anarchism	1	0	0	1	0	1	0	0	0	0	নৈরাজ্যবাদ
anarchist	1	0	0	1	0	1	0	0	0	0	নৈরাজ্যবাদী
anarchy	1	0	0	1	0	1	0	0	0	0	নৈরাজ্য
anastomosis	0	0	0	0	0	0	0	0	0	0	অ্যানাস্টোমোসিস
anathema	1	0	1	1	0	1	0	1	0	0	অ্যানাথেমা
anatomic	0	0	0	0	0	0	0	0	0	0	শারীরবৃত্তীয়
anatomy	0	0	0	0	0	0	0	0	0	0	শারীরস্থান
ancestor	0	0	0	0	0	0	0	0	0	0	পূর্বপুরুষ
ancestral	0	0	0	0	0	0	0	0	0	1	পৈতৃক
ancestry	0	0	0	0	0	0	0	0	0	0	বংশ
anchor	0	0	0	0	0	0	1	0	0	0	নোঙ্গর
anchorage	0	0	0	0	0	0	1	1	0	0	লঙ্গরখানা
ancient	0	0	0	0	0	1	0	0	0	0	প্রাচীন
ancillary	0	0	0	0	0	0	0	0	0	0	আনুষঙ্গিক
androgen	0	0	0	0	0	0	0	0	0	0	এন্ড্রোজেন
anemone	0	0	0	0	0	0	0	0	0	0	অ্যানিমোন
anew	0	0	0	0	0	0	0	0	0	0	নতুন করে
angel	0	1	0	0	1	0	1	0	1	1	ফেরেশতা
angelic	0	0	0	0	1	0	1	0	0	1	দেবদূত
anger	1	0	0	0	0	1	0	0	0	0	রাগ
angina	0	0	0	1	0	1	0	0	0	0	কণ্ঠনালীপ্রদাহ
angiography	0	0	0	0	0	0	0	0	0	0	এনজিওগ্রাফি
angle	0	0	0	0	0	0	0	0	0	0	কোণ
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	রাগান্বিত
anguish	1	0	0	1	0	1	0	1	0	0	যন্ত্রণা
angular	0	0	0	0	0	0	0	0	0	0	কৌণিক
anhydrous	0	0	0	0	0	0	0	0	0	0	নির্জল
animal	0	0	0	0	0	0	0	0	0	0	পশু
animate	0	0	0	0	0	0	1	0	0	0	অ্যানিমেট
animated	0	0	0	0	1	0	1	0	0	0	অ্যানিমেটেড
animation	0	0	0	0	0	0	0	0	0	0	অ্যানিমেশন
animosity	1	0	1	1	0	1	0	1	0	0	শত্রুতা
animus	1	0	0	0	0	1	0	0	0	0	অ্যানিমাস
ankle	0	0	0	0	0	0	0	0	0	0	গোড়ালি
annals	0	0	0	0	0	0	0	0	0	0	ইতিহাস
annex	0	0	0	0	0	0	0	0	0	0	সংযুক্তি
annexation	0	0	0	0	0	0	0	0	0	0	সংযুক্তি
annexe	0	0	0	0	0	0	0	0	0	0	অ্যানেক্সি
annihilate	1	0	0	1	0	1	0	0	0	0	ধ্বংস করা
annihilated	1	0	0	1	0	1	0	1	0	0	নিশ্চিহ্ন
annihilation	1	0	0	1	0	1	0	1	0	0	বিনাশ
annotate	0	0	0	0	0	0	0	0	0	0	টীকা
annotation	0	0	0	0	0	0	0	0	0	0	টীকা
announce	0	0	0	0	0	0	0	0	0	0	ঘোষণা করা
announcement	0	1	0	0	0	0	0	0	0	0	ঘোষণা
annoy	1	0	1	0	0	1	0	0	0	0	বিরক্ত করা
annoyance	1	0	1	0	0	1	0	0	0	0	বিরক্তি
annoying	1	0	0	0	0	1	0	0	0	0	বিরক্তিকর
annuity	0	0	0	0	0	0	0	0	0	0	বার্ষিক
annul	0	0	0	0	0	1	0	0	0	0	বাতিল
annular	0	0	0	0	0	0	0	0	0	0	বৃত্তাকার
annulment	0	0	0	0	0	1	0	1	0	0	বাতিল
annulus	0	0	0	0	0	0	0	0	0	0	অ্যানুলাস
anointing	0	0	0	0	0	0	0	0	0	0	অভিষেক
anomalous	0	0	0	0	0	0	0	0	0	0	অস্বাভাবিক
anomaly	0	0	0	1	0	1	0	0	1	0	ব্যতিক্রম
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	বেনামী
answer	0	0	0	0	0	0	0	0	0	0	উত্তর
answerable	0	0	0	0	0	0	0	0	0	1	উত্তরযোগ্য
answering	0	0	0	0	0	0	0	0	0	0	উত্তর
ant	0	0	0	0	0	0	0	0	0	0	পিপীলিকা
antagonism	1	0	0	0	0	1	0	0	0	0	শত্রুতা
antagonist	1	0	0	0	0	1	0	0	0	0	প্রতিপক্ষ
antagonistic	1	0	1	0	0	1	0	0	0	0	বিরোধী
ante	0	0	0	0	0	0	0	0	0	0	পূর্ববর্তী
antecedent	0	0	0	0	0	0	0	0	0	0	পূর্ববর্তী
antelope	0	0	0	0	0	0	0	0	0	0	হরিণ
antenna	0	0	0	0	0	0	0	0	0	0	অ্যান্টেনা
anterior	0	0	0	0	0	0	0	0	0	0	পূর্ববর্তী
anthem	0	0	0	0	0	0	0	0	0	0	সঙ্গীত
anthology	0	0	0	0	0	0	0	0	0	0	সংকলন
anthrax	0	0	1	1	0	1	0	1	0	0	অ্যানথ্রাক্স
anthropology	0	0	0	0	0	0	0	0	0	0	নৃতত্ত্ব
antibiotic	0	0	0	0	0	0	0	0	0	0	অ্যান্টিবায়োটিক
antibiotics	0	0	0	0	0	0	1	0	0	0	অ্যান্টিবায়োটিক
antichrist	1	0	1	1	0	1	0	0	0	0	খ্রীষ্টবিরোধী
anticipation	0	1	0	0	0	0	0	0	0	0	অগ্রজ্ঞান
anticipatory	0	1	0	0	0	0	0	0	0	0	প্রত্যাশিত
antidote	0	1	0	0	0	0	1	0	0	1	প্রতিষেধক
antifungal	0	0	0	0	0	0	1	0	0	1	অ্যান্টিফাঙ্গাল
antimony	0	0	0	0	0	0	0	0	0	0	অ্যান্টিমনি
antipathy	1	0	1	0	0	1	0	0	0	0	বিদ্বেষ
antiquarian	0	0	0	0	0	0	0	0	0	0	প্রাচীন
antiquated	0	0	0	0	0	1	0	0	0	0	পুরাতন
antique	0	0	0	0	0	0	1	0	0	0	প্রাচীন
antiquity	0	0	0	0	0	0	0	0	0	0	প্রাচীনত্ব
antiseptic	0	0	0	0	0	0	1	0	0	1	এন্টিসেপটিক
antisocial	1	0	1	1	0	1	0	1	0	0	অসামাজিক
antithesis	1	0	0	0	0	1	0	0	0	0	বিরোধী
antithetical	0	0	0	0	0	0	0	0	0	0	বিরোধী
antiviral	0	0	0	0	0	0	0	0	0	0	অ্যান্টিভাইরাল
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	উদ্বেগ
anxious	0	1	0	1	0	1	0	0	0	0	উদ্বিগ্ন
aorta	0	0	0	0	0	0	0	0	0	0	মহাধমনী
apace	0	0	0	0	0	0	0	0	0	0	দ্রুত
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	অ্যাপার্টমেন্ট
apathetic	0	0	0	0	0	1	0	1	0	0	উদাসীন
apathy	0	0	0	0	0	1	0	1	0	0	উদাসীনতা
ape	0	0	0	0	0	0	0	0	0	0	বানর
aperture	0	0	0	0	0	0	0	0	0	0	ছিদ্র
apex	0	0	0	0	0	0	0	0	0	0	শীর্ষ
aphid	0	0	1	0	0	1	0	0	0	0	এফিড
apiece	0	0	0	0	0	0	0	0	0	0	প্রতিটি
aplomb	0	0	0	0	0	0	1	0	0	0	আপ্লুম
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	ক্ষমাপ্রার্থী
apologist	0	0	0	0	0	0	0	0	0	0	ক্ষমাপ্রার্থী
apologize	0	0	0	0	0	0	1	1	0	1	ক্ষমাপ্রার্থী
apology	0	0	0	0	0	0	1	0	0	0	ক্ষমা
apostasy	0	0	0	0	0	0	0	0	0	0	ধর্মত্যাগ
apostate	0	0	0	0	0	0	0	0	0	0	ধর্মত্যাগী
apostle	0	0	0	0	0	0	1	0	0	1	প্রেরিত
apostolic	0	0	0	0	0	0	0	0	0	1	প্রেরিত
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	ভয়ঙ্কর
apparatus	0	0	0	0	0	0	0	0	0	0	যন্ত্রপাতি
apparel	0	0	0	0	0	0	0	0	0	0	পোশাক
apparently	0	0	0	0	0	0	0	0	0	0	দৃশ্যত
apparition	0	0	0	1	0	0	0	0	1	0	আবির্ভাব
appeal	0	1	0	0	0	0	0	0	0	0	আপিল
appearance	0	0	0	0	0	0	0	0	0	0	চেহারা
appease	0	0	0	0	0	0	0	0	0	0	তুষ্ট করা
appellant	0	0	0	0	0	0	0	0	0	0	আবেদনকারী
append	0	0	0	0	0	0	0	0	0	0	সংযোজন
appendage	0	0	0	0	0	0	0	0	0	0	উপশিষ্ট
appendicitis	0	0	0	1	0	1	0	1	0	0	অ্যাপেন্ডিসাইটিস
appendix	0	0	0	0	0	0	0	0	0	0	পরিশিষ্ট
appetite	0	0	0	0	0	0	0	0	0	0	ক্ষুধা
appetizer	0	0	0	0	0	0	0	0	0	0	ক্ষুধার্ত
applause	0	0	0	0	1	0	1	0	1	1	করতালি
apple	0	0	0	0	0	0	0	0	0	0	আপেল
appliance	0	0	0	0	0	0	0	0	0	0	যন্ত্রপাতি
appliances	0	0	0	0	0	0	0	0	0	0	যন্ত্রপাতি
applicability	0	0	0	0	0	0	0	0	0	0	প্রযোজ্যতা
applicable	0	0	0	0	0	0	0	0	0	0	প্রযোজ্য
applicant	0	1	0	0	0	0	0	0	0	0	প্রার্থী
application	0	0	0	0	0	0	0	0	0	0	আবেদন
apply	0	0	0	0	0	0	0	0	0	0	আবেদন
appoint	0	0	0	0	0	0	0	0	0	0	নিয়োগ
appointment	0	0	0	0	0	0	0	0	0	0	অ্যাপয়েন্টমেন্ট
appointments	0	0	0	0	0	0	0	0	0	0	অ্যাপয়েন্টমেন্ট
apportion	0	0	0	0	0	0	0	0	0	0	ভাগ
apportionment	0	0	0	0	0	0	0	0	0	0	ভাগ
appraise	0	0	0	0	0	0	0	0	0	0	মূল্যায়ন
appreciable	0	0	0	0	0	0	0	0	0	0	প্রশংসনীয়
appreciation	0	0	0	0	1	0	1	0	0	1	প্রশংসা
apprehend	0	0	0	1	0	0	0	0	0	0	ধরা
apprehension	0	0	0	1	0	1	0	0	0	0	আশংকা
apprehensive	0	1	0	1	0	1	0	0	0	0	শঙ্কিত
apprentice	0	0	0	0	0	0	0	0	0	1	শিক্ষানবিশ
apprenticeship	0	0	0	0	0	0	0	0	0	0	শিক্ষানবিশ
approach	0	0	0	0	0	0	0	0	0	0	পন্থা
approaching	0	1	0	0	0	0	0	0	0	0	সমীপবর্তী
approbation	0	0	0	0	0	0	1	0	0	1	অনুমোদন
appropriation	0	0	0	0	0	1	0	0	0	0	বয়োজন
approval	0	0	0	0	0	0	1	0	0	0	অনুমোদন
approve	0	0	0	0	1	0	1	0	0	1	অনুমোদন
approving	0	0	0	0	0	0	1	0	0	0	অনুমোদন
approximate	0	0	0	0	0	0	0	0	0	0	আনুমানিক
approximately	0	0	0	0	0	0	0	0	0	0	আন্দাজ
approximating	0	0	0	0	0	0	0	0	0	0	আনুমানিক
approximation	0	0	0	0	0	0	0	0	0	0	অনুমান
appurtenances	0	0	0	0	0	0	0	0	0	0	উপযোগী
apron	0	0	0	0	0	0	0	0	0	0	এপ্রোন
apt	0	0	0	0	0	0	1	0	0	0	উপযুক্ত
aptitude	0	0	0	0	0	0	1	0	0	0	যোগ্যতা
aqua	0	0	0	0	0	0	0	0	0	0	জলজ
aquamarine	0	0	0	0	0	0	0	0	0	0	অ্যাকোয়ামেরিন
aquarium	0	0	0	0	0	0	0	0	0	0	অ্যাকোয়ারিয়াম
aquatic	0	0	0	0	0	0	0	0	0	0	জলজ
aqueduct	0	0	0	0	0	0	0	0	0	0	জলাধার
aqueous	0	0	0	0	0	0	0	0	0	0	জলীয়
arable	0	0	0	0	0	0	0	0	0	0	আবাদযোগ্য
arbiter	0	0	0	0	0	0	0	0	0	1	সালিস
arbitrate	0	0	0	0	0	0	0	0	0	0	সালিশ
arbitration	0	1	0	0	0	0	0	0	0	0	সালিশ
arbitrator	0	0	0	0	0	0	0	0	0	1	সালিসকারী
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	চাপ
arcade	0	0	0	0	0	0	0	0	0	0	তোরণ - শ্রেণী
arch	0	0	0	0	0	0	0	0	0	0	খিলান
archaeological	0	0	0	0	0	0	0	0	0	0	প্রত্নতাত্ত্বিক
archaeologist	0	0	0	0	0	0	0	0	0	0	প্রত্নতাত্ত্বিক
archaeology	0	1	0	0	0	0	1	0	0	0	প্রত্নতত্ত্ব
archaic	0	0	0	0	0	1	0	0	0	0	প্রাচীন
archbishop	0	0	0	0	0	0	0	0	0	0	আর্চবিশপ
arched	0	0	0	0	0	0	0	0	0	0	খিলানযুক্ত
archer	0	0	0	0	0	0	0	0	0	0	তীরন্দাজ
archery	0	0	0	0	0	0	0	0	0	0	তীরন্দাজ
archetype	0	0	0	0	0	0	0	0	0	0	আর্কিটাইপ
archipelago	0	0	0	0	0	0	0	0	0	0	দ্বীপপুঞ্জ
architect	0	0	0	0	0	0	0	0	0	0	স্থপতি
architecture	0	0	0	0	0	0	0	0	0	1	স্থাপত্য
archive	0	0	0	0	0	0	0	0	0	0	সংরক্ষণাগার
arctic	0	0	0	0	0	0	0	0	0	0	আর্কটিক
ardent	0	1	0	0	1	0	1	0	0	0	প্রবল
ardor	0	0	0	0	0	0	1	0	0	0	উদ্যম
arduous	0	0	0	0	0	1	0	0	0	0	কঠিন
area	0	0	0	0	0	0	0	0	0	0	এলাকা
arena	0	0	0	0	0	0	0	0	0	0	আখড়া
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	আর্জেন্ট
argue	1	0	0	0	0	1	0	0	0	0	তর্ক করা
argument	1	0	0	0	0	1	0	0	0	0	যুক্তি
argumentation	1	0	0	0	0	0	0	0	0	0	তর্ক
argumentative	0	0	0	0	0	1	0	0	0	0	তর্কমূলক
arguments	1	0	0	0	0	0	0	0	0	0	যুক্তি
arid	0	0	0	0	0	1	0	1	0	0	শুষ্ক
aristocracy	0	0	0	0	0	0	1	0	0	0	অভিজাততন্ত্র
aristocrat	0	0	0	0	0	0	0	0	0	0	অভিজাত
aristocratic	0	0	0	0	0	0	1	0	0	0	অভিজাত
arithmetic	0	0	0	0	0	0	0	0	0	0	পাটিগণিত
ark	0	0	0	0	0	0	0	0	0	0	সিন্দুক
arm	0	0	0	0	0	0	0	0	0	0	বাহু
armada	0	0	0	0	0	0	0	0	0	0	আর্মদা
armament	1	0	0	1	0	0	0	0	0	0	অস্ত্র
armaments	0	0	0	1	0	1	0	0	0	0	অস্ত্র
armature	0	0	0	0	0	0	0	0	0	0	আর্মেচার
armed	1	0	0	1	0	1	1	0	0	0	সশস্ত্র
armor	0	0	0	1	0	0	1	0	0	1	বর্ম
armored	0	0	0	1	0	0	0	0	0	0	সাঁজোয়া
armory	0	0	0	0	0	0	0	0	0	1	অস্ত্রাগার
arms	0	0	0	0	0	0	0	0	0	0	অস্ত্র
army	0	0	0	0	0	0	0	0	0	0	সেনাবাহিনী
aroma	0	0	0	0	0	0	1	0	0	0	সুবাস
arousal	0	0	0	0	0	0	0	0	0	0	উত্তেজনা
arouse	0	1	0	0	0	0	1	0	0	0	জাগানো
arraignment	1	0	0	1	0	1	0	1	0	0	অভিযুক্তি
arrange	0	0	0	0	0	0	0	0	0	0	ব্যবস্থা করা
arranged	0	0	0	0	0	0	0	0	0	0	সাজানো
arrangement	0	0	0	0	0	0	0	0	0	0	ব্যবস্থা
array	0	0	0	0	0	0	1	0	0	0	অ্যারে
arrears	0	0	0	0	0	1	0	0	0	0	বকেয়া
arrest	0	0	0	0	0	1	0	0	0	0	গ্রেফতার
arrival	0	1	0	0	0	0	0	0	0	0	আগমন
arrive	0	1	0	0	0	0	0	0	0	0	পৌঁছা
arrogance	0	0	0	0	0	1	0	0	0	0	অহংকার
arrogant	1	0	1	0	0	1	0	0	0	0	অহংকারী
arrow	0	0	0	0	0	0	0	0	0	0	তীর
arsenal	0	0	0	0	0	0	0	0	0	0	অস্ত্রাগার
arsenic	0	0	1	1	0	1	0	1	0	0	আর্সেনিক
arson	1	0	0	1	0	1	0	0	0	0	অগ্নিসংযোগ
art	0	1	0	0	1	0	1	1	1	0	শিল্প
artery	0	0	0	0	0	0	0	0	0	0	ধমনী
artful	0	0	0	0	0	0	0	0	0	0	শিল্পপূর্ণ
arthropod	0	0	0	0	0	0	0	0	0	0	আর্থ্রোপড
artichoke	0	0	0	0	0	0	0	0	0	0	আর্টিকোক
article	0	0	0	0	0	0	0	0	0	0	নিবন্ধ
articles	0	0	0	0	0	0	0	0	0	0	প্রবন্ধ
articulate	0	0	0	0	0	0	1	0	0	0	স্পষ্ট করা
articulation	0	0	0	0	0	0	1	0	0	0	উচ্চারণ
artifice	0	0	0	0	0	0	0	0	0	0	কৃত্রিমতা
artillery	0	0	0	1	0	1	0	0	0	0	কামান
artisan	0	0	0	0	0	0	1	0	0	0	কারিগর
artist	0	0	0	0	0	0	0	0	0	0	শিল্পী
artiste	0	0	0	0	0	0	1	0	0	0	শিল্পী
artistic	0	0	0	0	0	0	1	0	0	0	শৈল্পিক
artists	0	0	0	0	0	0	0	0	0	0	শিল্পী
ascend	0	0	0	0	0	0	0	0	0	0	আরোহন
ascendancy	0	0	0	0	0	0	1	0	0	0	উচ্চতা
ascension	0	0	0	0	0	0	0	0	0	0	আরোহন
ascent	0	0	0	0	0	0	1	0	0	0	আরোহণ
ascertain	0	0	0	0	0	0	0	0	0	0	নিরূপণ করা
ascertained	0	0	0	0	0	0	0	0	0	0	নিশ্চিত করা
ascetic	0	0	0	0	0	0	0	0	0	0	তপস্বী
ash	0	0	0	0	0	1	0	0	0	0	ছাই
ashamed	0	0	1	0	0	1	0	1	0	0	লজ্জিত
ashes	0	0	0	0	0	1	0	1	0	0	ছাই
asleep	0	0	0	0	0	0	0	0	0	0	ঘুমন্ত
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	দৃষ্টিভঙ্গি
aspects	0	0	0	0	0	0	0	0	0	0	দিক
asphalt	0	0	0	0	0	0	0	0	0	0	ডামার
aspiration	0	1	0	0	1	0	1	0	1	1	আকাঙ্ক্ষা
aspire	0	1	0	0	1	0	1	0	0	0	উচ্চাকাঙ্ক্ষা
aspiring	0	1	0	0	1	0	1	0	0	1	উচ্চাকাঙ্ক্ষী
ass	0	0	0	0	0	1	0	0	0	0	গাধা
assail	1	0	0	1	0	1	0	0	1	0	আক্রমণ
assailant	1	0	0	1	0	1	0	1	0	0	আততায়ী
assassin	1	0	0	1	0	1	0	1	0	0	হত্যাকারী
assassinate	1	0	0	1	0	1	0	0	0	0	হত্যা করা
assassination	1	0	0	1	0	1	0	1	0	0	হত্যা
assault	1	0	0	1	0	1	0	0	0	0	হামলা
assay	0	0	0	0	0	0	0	0	0	0	পরীক্ষা
assemblage	0	0	0	0	0	0	0	0	0	0	সমাবেশ
assemble	0	0	0	0	0	0	0	0	0	0	একত্রিত করা
assembled	0	0	0	0	0	0	0	0	0	0	একত্রিত
assembly	0	0	0	0	0	0	1	0	0	1	সমাবেশ
assent	0	0	0	0	0	0	1	0	0	0	সম্মতি
assert	0	0	0	0	0	0	0	0	0	0	জাহির করা
asserting	0	0	0	0	0	0	1	0	0	1	জোর দেওয়া
assertion	0	0	0	0	0	0	0	0	0	0	দাবী
assess	0	0	0	0	0	0	0	0	0	0	মূল্যায়ন
assessment	0	0	0	0	0	0	0	0	1	1	মূল্যায়ন
assessor	0	0	0	0	0	0	0	0	0	1	মূল্যায়নকারী
assets	0	0	0	0	0	0	1	0	0	0	সম্পদ
asshole	1	0	1	0	0	1	0	0	0	0	asshole
assign	0	0	0	0	0	0	0	0	0	0	বরাদ্দ করা
assignee	0	0	0	0	0	0	0	0	0	1	নিয়োগকারী
assignment	0	0	0	0	0	0	0	0	0	0	নিয়োগ
assimilate	0	0	0	0	0	0	0	0	0	0	একত্রিত করা
assimilation	0	0	0	0	0	0	0	0	0	0	আত্তীকরণ
assist	0	0	0	0	0	0	1	0	0	1	সাহায্য
assistance	0	0	0	0	0	0	1	0	0	0	সাহায্য
assistant	0	0	0	0	0	0	0	0	0	0	সহকারী
associate	0	0	0	0	0	0	1	0	0	1	সহযোগী
association	0	0	0	0	0	0	0	0	0	1	সংঘ
assorted	0	0	0	0	0	0	0	0	0	0	বিভিন্ন ধরনের
assortment	0	0	0	0	0	0	0	0	0	0	ভাণ্ডার
assuage	0	0	0	0	0	0	1	0	0	0	প্রশ্রয়
assumed	0	0	0	0	0	0	0	0	0	0	অনুমান
assuming	0	0	0	0	0	0	0	0	0	0	অনুমান
assumption	0	0	0	0	0	0	0	0	0	0	ধৃষ্টতা
assurance	0	0	0	0	0	0	1	0	0	1	নিশ্চয়তা
assure	0	0	0	0	0	0	0	0	0	1	নিশ্চিত করা
assured	0	0	0	0	0	0	1	0	0	1	নিশ্চিত
assuredly	0	0	0	0	0	0	0	0	0	1	নিশ্চিতভাবে
asterisk	0	0	0	0	0	0	0	0	0	0	তারকাচিহ্ন
asteroids	0	0	0	0	0	0	0	0	0	0	গ্রহাণু
astigmatism	0	0	0	0	0	0	0	0	0	0	দৃষ্টিভঙ্গি
astonishingly	0	0	0	0	0	0	1	0	1	0	আশ্চর্যজনকভাবে
astonishment	0	0	0	0	1	0	1	0	1	0	বিস্ময়
astral	0	0	0	0	0	0	0	0	0	0	সূক্ষ্ম
astray	0	0	0	1	0	1	0	0	0	0	পথভ্রষ্ট
astringent	0	0	0	0	0	1	0	0	0	0	কষাকষি
astrologer	0	1	0	0	0	0	1	0	0	0	জ্যোতিষী
astrology	0	0	0	0	0	0	0	0	0	0	জ্যোতিষশাস্ত্র
astronaut	0	0	0	0	0	0	1	0	0	0	মহাকাশচারী
astronomer	0	1	0	0	0	0	1	0	0	0	জ্যোতির্বিজ্ঞানী
astronomy	0	0	0	0	0	0	0	0	0	0	জ্যোতির্বিদ্যা
astute	0	0	0	0	0	0	1	0	0	0	চতুর
asunder	0	0	0	0	0	0	0	0	0	0	asunder
asylum	0	0	0	1	0	1	0	0	0	0	আশ্রয়
asymmetric	0	0	0	0	0	0	0	0	0	0	অপ্রতিসম
asymmetry	0	0	1	0	0	0	0	0	0	0	অসমতা
asymptotic	0	0	0	0	0	0	0	0	0	0	অ্যাসিম্পোটিক
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	নাস্তিকতা
atheistic	0	0	0	0	0	0	0	0	0	0	নাস্তিক
atherosclerosis	0	0	0	1	0	1	0	1	0	0	এথেরোস্ক্লেরোসিস
athlete	0	0	0	0	0	0	1	0	0	0	ক্রীড়াবিদ
