English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yoruba Word
amphibious	0	0	0	0	0	0	0	0	0	0	apanirun
amphitheater	0	0	0	0	0	0	0	0	0	0	amphitheatre
amplification	0	0	0	0	0	0	0	0	0	0	imudara
amplify	0	0	0	0	0	0	0	0	0	0	pọ si
amplitude	0	0	0	0	0	0	0	0	0	0	titobi
amply	0	0	0	0	0	0	0	0	0	0	titobi
amputation	0	0	0	0	0	0	0	0	0	0	gige gige
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	amuse
amused	0	0	0	0	1	0	1	0	0	0	amuse
amusement	0	0	0	0	1	0	1	0	0	0	iṣere
amusing	0	0	0	0	1	0	1	0	0	0	amurele
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	akuniloorun
anaesthetic	0	0	0	0	0	0	0	0	0	0	anesitetiki
anal	0	0	0	0	0	1	0	0	0	0	furo
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	afọwọṣe
analogue	0	0	0	0	0	0	0	0	0	0	afọwọṣe
analogy	0	0	0	0	0	0	0	0	0	0	afiwe
analysis	0	0	0	0	0	0	0	0	0	0	onínọmbà
analyst	0	1	0	0	0	0	1	0	0	1	oluyanju
analytic	0	0	0	0	0	0	0	0	0	0	atupale
analyze	0	0	0	0	0	0	0	0	0	0	itupalẹ
analyzer	0	0	0	0	0	0	0	0	0	0	atunnkanka
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	anarchy
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	baba ńlá
ancestral	0	0	0	0	0	0	0	0	0	1	baba nla
ancestry	0	0	0	0	0	0	0	0	0	0	baba-nla
anchor	0	0	0	0	0	0	1	0	0	0	oran
anchorage	0	0	0	0	0	0	1	1	0	0	ìdákọró
ancient	0	0	0	0	0	1	0	0	0	0	atijọ
ancillary	0	0	0	0	0	0	0	0	0	0	oluranlowo
androgen	0	0	0	0	0	0	0	0	0	0	androjini
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	tuntun
angel	0	1	0	0	1	0	1	0	1	1	angẹli
angelic	0	0	0	0	1	0	1	0	0	1	angẹli
anger	1	0	0	0	0	1	0	0	0	0	ibinu
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	igun
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	ibinu
anguish	1	0	0	1	0	1	0	1	0	0	ibanuje
angular	0	0	0	0	0	0	0	0	0	0	igun
anhydrous	0	0	0	0	0	0	0	0	0	0	anhydrous
animal	0	0	0	0	0	0	0	0	0	0	eranko
animate	0	0	0	0	0	0	1	0	0	0	iwara
animated	0	0	0	0	1	0	1	0	0	0	ti ere idaraya
animation	0	0	0	0	0	0	0	0	0	0	iwara
animosity	1	0	1	1	0	1	0	1	0	0	ikorira
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	kokosẹ
annals	0	0	0	0	0	0	0	0	0	0	akọọlẹ
annex	0	0	0	0	0	0	0	0	0	0	afikun
annexation	0	0	0	0	0	0	0	0	0	0	isọdọtun
annexe	0	0	0	0	0	0	0	0	0	0	afikun
annihilate	1	0	0	1	0	1	0	0	0	0	parun
annihilated	1	0	0	1	0	1	0	1	0	0	parun
annihilation	1	0	0	1	0	1	0	1	0	0	iparun
annotate	0	0	0	0	0	0	0	0	0	0	ṣe alaye
annotation	0	0	0	0	0	0	0	0	0	0	asọye
announce	0	0	0	0	0	0	0	0	0	0	kede
announcement	0	1	0	0	0	0	0	0	0	0	ìkéde
annoy	1	0	1	0	0	1	0	0	0	0	binu
annoyance	1	0	1	0	0	1	0	0	0	0	ibinu
annoying	1	0	0	0	0	1	0	0	0	0	didanubi
annuity	0	0	0	0	0	0	0	0	0	0	odun
annul	0	0	0	0	0	1	0	0	0	0	fagilee
annular	0	0	0	0	0	0	0	0	0	0	lododun
annulment	0	0	0	0	0	1	0	1	0	0	ifagile
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	ororo
anomalous	0	0	0	0	0	0	0	0	0	0	anomalous
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	ohun
anonymous	0	0	0	0	0	1	0	0	0	0	aláìlórúkọ
answer	0	0	0	0	0	0	0	0	0	0	idahun
answerable	0	0	0	0	0	0	0	0	0	1	idahun
answering	0	0	0	0	0	0	0	0	0	0	idahun
ant	0	0	0	0	0	0	0	0	0	0	kokoro
antagonism	1	0	0	0	0	1	0	0	0	0	atako
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	atako
ante	0	0	0	0	0	0	0	0	0	0	ṣaaju
antecedent	0	0	0	0	0	0	0	0	0	0	ṣaaju
antelope	0	0	0	0	0	0	0	0	0	0	eriali
antenna	0	0	0	0	0	0	0	0	0	0	eriali
anterior	0	0	0	0	0	0	0	0	0	0	iwaju
anthem	0	0	0	0	0	0	0	0	0	0	orin iyin
anthology	0	0	0	0	0	0	0	0	0	0	anthology
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	anthropology
antibiotic	0	0	0	0	0	0	0	0	0	0	egboogi
antibiotics	0	0	0	0	0	0	1	0	0	0	egboogi
antichrist	1	0	1	1	0	1	0	0	0	0	Aṣodisi-Kristi
anticipation	0	1	0	0	0	0	0	0	0	0	ifojusona
anticipatory	0	1	0	0	0	0	0	0	0	0	ifojusọna
antidote	0	1	0	0	0	0	1	0	0	1	oogun oogun
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	antipathy
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	Atijo
antique	0	0	0	0	0	0	1	0	0	0	igba atijọ
antiquity	0	0	0	0	0	0	0	0	0	0	igba atijọ
antiseptic	0	0	0	0	0	0	1	0	0	1	apakokoro
antisocial	1	0	1	1	0	1	0	1	0	0	atako awujo
antithesis	1	0	0	0	0	1	0	0	0	0	antithesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	kókósẹ
anxiety	1	1	0	1	0	1	0	1	0	0	aniyan
anxious	0	1	0	1	0	1	0	0	0	0	aniyan
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	iyara
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	iyẹwu
apathetic	0	0	0	0	0	1	0	1	0	0	aibikita
apathy	0	0	0	0	0	1	0	1	0	0	aibikita
ape	0	0	0	0	0	0	0	0	0	0	ape
aperture	0	0	0	0	0	0	0	0	0	0	iho
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	eyo kan
aplomb	0	0	0	0	0	0	1	0	0	0	alomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	aforiji
apologist	0	0	0	0	0	0	0	0	0	0	aforiji
apologize	0	0	0	0	0	0	1	1	0	1	gafara
apology	0	0	0	0	0	0	1	0	0	0	aforiji
apostasy	0	0	0	0	0	0	0	0	0	0	ìpẹ̀yìndà
apostate	0	0	0	0	0	0	0	0	0	0	apẹ̀yìndà
apostle	0	0	0	0	0	0	1	0	0	1	aposteli
apostolic	0	0	0	0	0	0	0	0	0	1	aposteli
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	yanilenu
apparatus	0	0	0	0	0	0	0	0	0	0	Ohun elo
apparel	0	0	0	0	0	0	0	0	0	0	aṣọ
apparently	0	0	0	0	0	0	0	0	0	0	nkqwe
apparition	0	0	0	1	0	0	0	0	1	0	ifarahan
appeal	0	1	0	0	0	0	0	0	0	0	afilọ
appearance	0	0	0	0	0	0	0	0	0	0	irisi
appease	0	0	0	0	0	0	0	0	0	0	irorun
appellant	0	0	0	0	0	0	0	0	0	0	olufisun
append	0	0	0	0	0	0	0	0	0	0	append
appendage	0	0	0	0	0	0	0	0	0	0	ohun elo
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	àfikún
appetite	0	0	0	0	0	0	0	0	0	0	yanilenu
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	ìyìn
apple	0	0	0	0	0	0	0	0	0	0	Apu
appliance	0	0	0	0	0	0	0	0	0	0	ohun elo
appliances	0	0	0	0	0	0	0	0	0	0	ohun elo
applicability	0	0	0	0	0	0	0	0	0	0	iwulo
applicable	0	0	0	0	0	0	0	0	0	0	wulo
applicant	0	1	0	0	0	0	0	0	0	0	olubẹwẹ
application	0	0	0	0	0	0	0	0	0	0	ohun elo
apply	0	0	0	0	0	0	0	0	0	0	waye
appoint	0	0	0	0	0	0	0	0	0	0	yàn
appointment	0	0	0	0	0	0	0	0	0	0	ipinnu lati pade
appointments	0	0	0	0	0	0	0	0	0	0	awọn ipinnu lati pade
apportion	0	0	0	0	0	0	0	0	0	0	ipin
apportionment	0	0	0	0	0	0	0	0	0	0	ipin
appraise	0	0	0	0	0	0	0	0	0	0	iyin
appreciable	0	0	0	0	0	0	0	0	0	0	mọrírì
appreciation	0	0	0	0	1	0	1	0	0	1	mọrírì
apprehend	0	0	0	1	0	0	0	0	0	0	mú
apprehension	0	0	0	1	0	1	0	0	0	0	ifokanbale
apprehensive	0	1	0	1	0	1	0	0	0	0	ifura
apprentice	0	0	0	0	0	0	0	0	0	1	alakọṣẹ
apprenticeship	0	0	0	0	0	0	0	0	0	0	ikẹkọ
approach	0	0	0	0	0	0	0	0	0	0	ona
approaching	0	1	0	0	0	0	0	0	0	0	n sunmọ
approbation	0	0	0	0	0	0	1	0	0	1	ifọwọsi
appropriation	0	0	0	0	0	1	0	0	0	0	ohun elo
approval	0	0	0	0	0	0	1	0	0	0	ifọwọsi
approve	0	0	0	0	1	0	1	0	0	1	fi ọwọ si
approving	0	0	0	0	0	0	1	0	0	0	fọwọsi
approximate	0	0	0	0	0	0	0	0	0	0	isunmọ
approximately	0	0	0	0	0	0	0	0	0	0	isunmọ
approximating	0	0	0	0	0	0	0	0	0	0	isunmọ
approximation	0	0	0	0	0	0	0	0	0	0	isunmọ
appurtenances	0	0	0	0	0	0	0	0	0	0	appurtenances
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	yẹ
aptitude	0	0	0	0	0	0	1	0	0	0	ogbon
aqua	0	0	0	0	0	0	0	0	0	0	omi
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	olomi
aqueduct	0	0	0	0	0	0	0	0	0	0	aqueduct
aqueous	0	0	0	0	0	0	0	0	0	0	olomi
arable	0	0	0	0	0	0	0	0	0	0	arable
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	lainidii
arbitration	0	1	0	0	0	0	0	0	0	0	idajọ
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitrator
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	aaki
arcade	0	0	0	0	0	0	0	0	0	0	Olobiri
arch	0	0	0	0	0	0	0	0	0	0	aaki
archaeological	0	0	0	0	0	0	0	0	0	0	archeological
archaeologist	0	0	0	0	0	0	0	0	0	0	archaeologist
archaeology	0	1	0	0	0	0	1	0	0	0	archeology
archaic	0	0	0	0	0	1	0	0	0	0	archaic
archbishop	0	0	0	0	0	0	0	0	0	0	archbishop
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	tafàtafà
archery	0	0	0	0	0	0	0	0	0	0	tafàtafà
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	archipelago
architect	0	0	0	0	0	0	0	0	0	0	ayaworan ile
architecture	0	0	0	0	0	0	0	0	0	1	faaji
archive	0	0	0	0	0	0	0	0	0	0	ile ifi nkan pamosi
arctic	0	0	0	0	0	0	0	0	0	0	Akitiki
ardent	0	1	0	0	1	0	1	0	0	0	onítara
ardor	0	0	0	0	0	0	1	0	0	0	igbona
arduous	0	0	0	0	0	1	0	0	0	0	alara
area	0	0	0	0	0	0	0	0	0	0	agbegbe
arena	0	0	0	0	0	0	0	0	0	0	gbagede
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	jiyan
argument	1	0	0	0	0	1	0	0	0	0	ariyanjiyan
argumentation	1	0	0	0	0	0	0	0	0	0	ariyanjiyan
argumentative	0	0	0	0	0	1	0	0	0	0	ariyanjiyan
arguments	1	0	0	0	0	0	0	0	0	0	awọn ariyanjiyan
arid	0	0	0	0	0	1	0	1	0	0	ogbele
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	isiro
ark	0	0	0	0	0	0	0	0	0	0	ọkọ
arm	0	0	0	0	0	0	0	0	0	0	apa
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	ohun ija
armaments	0	0	0	1	0	1	0	0	0	0	ohun ija
armature	0	0	0	0	0	0	0	0	0	0	ihamọra
armed	1	0	0	1	0	1	1	0	0	0	ologun
armor	0	0	0	1	0	0	1	0	0	1	ihamọra
armored	0	0	0	1	0	0	0	0	0	0	ihamọra
armory	0	0	0	0	0	0	0	0	0	1	ohun ija
arms	0	0	0	0	0	0	0	0	0	0	apá
army	0	0	0	0	0	0	0	0	0	0	ogun
aroma	0	0	0	0	0	0	1	0	0	0	oorun didun
arousal	0	0	0	0	0	0	0	0	0	0	arosinu
arouse	0	1	0	0	0	0	1	0	0	0	ji dide
arraignment	1	0	0	1	0	1	0	1	0	0	ẹjọ
arrange	0	0	0	0	0	0	0	0	0	0	ṣeto
arranged	0	0	0	0	0	0	0	0	0	0	ṣeto
arrangement	0	0	0	0	0	0	0	0	0	0	akanṣe
array	0	0	0	0	0	0	1	0	0	0	orun
arrears	0	0	0	0	0	1	0	0	0	0	gbese
arrest	0	0	0	0	0	1	0	0	0	0	sadeedee
arrival	0	1	0	0	0	0	0	0	0	0	dide
arrive	0	1	0	0	0	0	0	0	0	0	de
arrogance	0	0	0	0	0	1	0	0	0	0	igberaga
arrogant	1	0	1	0	0	1	0	0	0	0	agberaga
arrow	0	0	0	0	0	0	0	0	0	0	ofa
arsenal	0	0	0	0	0	0	0	0	0	0	Arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	gbigbona
art	0	1	0	0	1	0	1	1	1	0	aworan
artery	0	0	0	0	0	0	0	0	0	0	iṣọn-ẹjẹ
artful	0	0	0	0	0	0	0	0	0	0	oníṣẹ́ ọnà
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	atishoki
article	0	0	0	0	0	0	0	0	0	0	article
articles	0	0	0	0	0	0	0	0	0	0	ìwé
articulate	0	0	0	0	0	0	1	0	0	0	sọ asọye
articulation	0	0	0	0	0	0	1	0	0	0	arosọ
artifice	0	0	0	0	0	0	0	0	0	0	artifice
artillery	0	0	0	1	0	1	0	0	0	0	ohun ija
artisan	0	0	0	0	0	0	1	0	0	0	oniṣọnà
artist	0	0	0	0	0	0	0	0	0	0	olorin
artiste	0	0	0	0	0	0	1	0	0	0	olorin
artistic	0	0	0	0	0	0	1	0	0	0	iṣẹ ọna
artists	0	0	0	0	0	0	0	0	0	0	awọn oṣere
ascend	0	0	0	0	0	0	0	0	0	0	goke
ascendancy	0	0	0	0	0	0	1	0	0	0	igoke
ascension	0	0	0	0	0	0	0	0	0	0	igoke
ascent	0	0	0	0	0	0	1	0	0	0	igoke
ascertain	0	0	0	0	0	0	0	0	0	0	daju
ascertained	0	0	0	0	0	0	0	0	0	0	daju
ascetic	0	0	0	0	0	0	0	0	0	0	ascetic
ash	0	0	0	0	0	1	0	0	0	0	eeru
ashamed	0	0	1	0	0	1	0	1	0	0	tiju
ashes	0	0	0	0	0	1	0	1	0	0	eeru
asleep	0	0	0	0	0	0	0	0	0	0	sun oorun
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	Abala
aspects	0	0	0	0	0	0	0	0	0	0	awọn aaye
asphalt	0	0	0	0	0	0	0	0	0	0	idapọmọra
aspiration	0	1	0	0	1	0	1	0	1	1	ifẹkufẹ
aspire	0	1	0	0	1	0	1	0	0	0	lepa
aspiring	0	1	0	0	1	0	1	0	0	1	aspiring
ass	0	0	0	0	0	1	0	0	0	0	kẹtẹkẹtẹ
assail	1	0	0	1	0	1	0	0	1	0	ikọlu
assailant	1	0	0	1	0	1	0	1	0	0	apaniyan
assassin	1	0	0	1	0	1	0	1	0	0	apaniyan
assassinate	1	0	0	1	0	1	0	0	0	0	apaniyan
assassination	1	0	0	1	0	1	0	1	0	0	ipaniyan
assault	1	0	0	1	0	1	0	0	0	0	ikọlu
assay	0	0	0	0	0	0	0	0	0	0	idanwo
assemblage	0	0	0	0	0	0	0	0	0	0	apejọ
assemble	0	0	0	0	0	0	0	0	0	0	kojọpọ
assembled	0	0	0	0	0	0	0	0	0	0	jọ
assembly	0	0	0	0	0	0	1	0	0	1	ijọ
assent	0	0	0	0	0	0	1	0	0	0	idasilẹ
assert	0	0	0	0	0	0	0	0	0	0	fi idi rẹ mulẹ
asserting	0	0	0	0	0	0	1	0	0	1	asserting
assertion	0	0	0	0	0	0	0	0	0	0	idaniloju
assess	0	0	0	0	0	0	0	0	0	0	se ayẹwo
assessment	0	0	0	0	0	0	0	0	1	1	igbelewọn
assessor	0	0	0	0	0	0	0	0	0	1	oluyẹwo
assets	0	0	0	0	0	0	1	0	0	0	dukia
asshole	1	0	1	0	0	1	0	0	0	0	Iwoomusu
assign	0	0	0	0	0	0	0	0	0	0	sọtọ
assignee	0	0	0	0	0	0	0	0	0	1	asoju
assignment	0	0	0	0	0	0	0	0	0	0	iyansilẹ
assimilate	0	0	0	0	0	0	0	0	0	0	assimilate
assimilation	0	0	0	0	0	0	0	0	0	0	assimilation
assist	0	0	0	0	0	0	1	0	0	1	iranlowo
assistance	0	0	0	0	0	0	1	0	0	0	iranlowo
assistant	0	0	0	0	0	0	0	0	0	0	olùrànlówó
associate	0	0	0	0	0	0	1	0	0	1	alabaṣepọ
association	0	0	0	0	0	0	0	0	0	1	ẹgbẹ
assorted	0	0	0	0	0	0	0	0	0	0	orisirisi
assortment	0	0	0	0	0	0	0	0	0	0	oriṣiriṣi
assuage	0	0	0	0	0	0	1	0	0	0	idaniloju
assumed	0	0	0	0	0	0	0	0	0	0	ti ro pe
assuming	0	0	0	0	0	0	0	0	0	0	a ro pe
assumption	0	0	0	0	0	0	0	0	0	0	arosinu
assurance	0	0	0	0	0	0	1	0	0	1	idaniloju
assure	0	0	0	0	0	0	0	0	0	1	idaniloju
assured	0	0	0	0	0	0	1	0	0	1	fidani
assuredly	0	0	0	0	0	0	0	0	0	1	nitõtọ
asterisk	0	0	0	0	0	0	0	0	0	0	aami akiyesi
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	iyalẹnu
astonishment	0	0	0	0	1	0	1	0	1	0	iyalẹnu
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	soko
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	awòràwọ
astrology	0	0	0	0	0	0	0	0	0	0	awòràwọ
astronaut	0	0	0	0	0	0	1	0	0	0	awòràwọ
astronomer	0	1	0	0	0	0	1	0	0	0	awòràwọ
astronomy	0	0	0	0	0	0	0	0	0	0	aworawo
astute	0	0	0	0	0	0	1	0	0	0	oye
asunder	0	0	0	0	0	0	0	0	0	0	asunder
asylum	0	0	0	1	0	1	0	0	0	0	ibi aabo
asymmetric	0	0	0	0	0	0	0	0	0	0	aibaramu
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	aigbagbọ
atheistic	0	0	0	0	0	0	0	0	0	0	aigbagbọ
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	elere
athletic	0	0	0	0	0	0	1	0	0	0	elere idaraya
athleticism	0	0	0	0	0	0	0	0	0	0	elere idaraya
athletics	0	0	0	0	0	0	0	0	0	0	elere idaraya
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	bugbamu
atmospheric	0	0	0	0	0	0	0	0	0	0	afefe
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atomu
atomic	0	0	0	0	0	0	0	0	0	0	atomiki
atone	0	1	0	0	1	0	1	0	0	1	ètùtù
atonement	0	0	0	0	0	0	1	0	0	0	ètùtù
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	atrocious
atrocity	1	0	1	1	0	1	0	1	0	0	iwa ika
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	so
attachment	0	0	0	0	0	0	1	0	0	0	asomọ
attack	1	0	0	1	0	1	0	0	0	0	kolu
attacking	1	0	1	1	0	1	0	1	1	0	ikọlu
attain	0	0	0	0	0	0	0	0	0	0	gba
attainable	0	1	0	0	0	0	1	0	0	0	seese
attainment	0	0	0	0	0	0	1	0	0	0	aṣeyọri
attempt	0	1	0	0	0	0	0	0	0	0	igbiyanju
attendance	0	1	0	0	0	0	0	0	0	0	wiwa
attendant	0	0	0	0	0	0	1	0	0	1	ẹmẹwà
attention	0	0	0	0	0	0	1	0	0	0	akiyesi
attentive	0	0	0	0	0	0	1	0	0	1	fetísílẹ
attenuate	0	0	0	0	0	0	0	0	0	0	attenuate
attenuated	0	0	0	0	0	1	0	0	0	0	attenuated
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	jẹri
attestation	0	0	0	0	0	0	0	0	0	1	ijẹrisi
attic	0	0	0	0	0	0	0	0	0	0	oke aja
attire	0	0	0	0	0	0	0	0	0	0	aṣọ
attitude	0	0	0	0	0	0	0	0	0	0	iwa
attorney	1	0	0	1	0	0	1	0	0	1	amofin
attraction	0	0	0	0	0	0	1	0	0	0	ifamọra
attractiveness	0	0	0	0	0	0	1	0	0	0	ifamọra
attributable	0	0	0	0	0	0	0	0	0	0	abuda
attribute	0	0	0	0	0	0	0	0	0	0	ikalara
attribution	0	0	0	0	0	0	0	0	0	0	ikalara
attrition	0	0	0	0	0	0	0	0	0	0	atrition
auburn	0	0	0	0	0	0	0	0	0	0	ọfọ
auction	0	1	0	0	0	0	0	0	0	0	titaja
auctioneer	0	0	0	0	0	0	0	0	0	0	auctioneer
audacious	0	0	0	0	0	0	0	0	0	0	audacious
audacity	0	0	0	0	0	1	0	0	0	0	ìgboyà
audible	0	0	0	0	0	0	0	0	0	0	gbo
audience	0	1	0	0	0	0	0	0	0	0	olugbo
audit	0	0	0	0	0	0	0	0	0	0	se ayewo
audition	0	0	0	0	0	0	0	0	0	0	afẹnuka
auditor	0	0	0	1	0	0	0	0	0	1	ẹniti nṣe ayẹwo iwe-owo
auditorium	0	0	0	0	0	0	0	0	0	0	gboôgan
auditory	0	0	0	0	0	0	0	0	0	0	afetigbọ
aught	0	0	0	0	0	0	0	0	0	0	nkankan
augment	0	0	0	0	0	0	1	0	0	0	afikun
augmentation	0	0	0	0	0	0	0	0	0	0	augmentation
august	0	0	0	0	0	0	1	0	0	0	Oṣu Kẹjọ
aunt	0	0	0	0	0	0	1	0	0	1	anti
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	awọn anfani
auspicious	0	1	0	0	1	0	1	0	0	0	oloore
austere	0	0	0	1	0	1	0	1	0	0	onigboya
austerity	0	0	0	0	0	1	0	0	0	0	austerity
authentic	0	0	0	0	1	0	1	0	0	1	ojulowo
authenticate	0	0	0	0	0	0	0	0	0	1	jẹrisi
authentication	0	0	0	0	0	0	0	0	0	1	ìfàṣẹsí
authenticity	0	0	0	0	0	0	1	0	0	1	otito
author	0	0	0	0	0	0	1	0	0	1	onkowe
authoritative	0	0	0	0	0	0	1	0	0	1	alaṣẹ
authority	0	0	0	0	0	0	1	0	0	1	aṣẹ
authorization	0	0	0	0	0	0	1	0	0	1	aṣẹ
authorize	0	0	0	0	0	0	0	0	0	1	fun laṣẹ
authorized	0	0	0	0	0	0	1	0	0	0	fun ni aṣẹ
authorship	0	0	0	0	0	0	0	0	0	0	onkowe
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	itan igbesi aye
autocratic	0	0	0	0	0	1	0	0	0	0	aládàáṣe
autograph	0	0	0	0	0	0	0	0	0	0	afọwọṣe
automatic	0	0	0	0	0	0	0	0	0	1	laifọwọyi
automobile	0	0	0	0	0	0	0	0	0	0	ọkọ ayọkẹlẹ
autonomy	0	0	0	0	0	0	0	0	0	0	ominira
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
autumn	0	0	0	0	0	0	0	0	0	0	Igba Irẹdanu Ewe
auxiliary	0	0	0	0	0	0	0	0	0	0	oluranlowo
avail	0	0	0	0	0	0	0	0	0	0	anfani
avalanche	0	0	0	1	0	1	0	1	1	0	owusuwusu
avarice	1	0	1	0	0	1	0	0	0	0	avarice
avatar	0	0	0	0	0	0	1	0	0	0	afata
avenger	1	0	0	0	0	1	0	0	0	0	olugbẹsan
avenue	0	0	0	0	0	0	0	0	0	0	ona
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	apapọ
averse	1	0	1	1	0	1	0	0	0	0	ikorira
aversion	1	0	1	1	0	1	0	0	0	0	ikorira
