English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Telugu Word
alphabet	0	0	0	0	0	0	0	0	0	0	వర్ణమాల
alphabetical	0	0	0	0	0	0	0	0	0	0	అక్షరక్రమం
altar	0	0	0	0	0	0	0	0	0	0	బలిపీఠం
alter	0	0	0	0	0	0	0	0	0	0	మార్చు
alteration	0	0	0	0	0	0	0	0	0	0	మార్పు
altercation	1	0	0	0	0	1	0	0	0	0	వాగ్వాదం
altered	0	0	0	0	0	0	0	0	0	0	మార్చబడింది
alternate	0	0	0	0	0	0	0	0	0	0	ప్రత్యామ్నాయ
alternative	0	0	0	0	0	0	0	0	0	0	ప్రత్యామ్నాయం
altitude	0	0	0	0	0	0	0	0	0	0	ఎత్తు
alto	0	0	0	0	0	0	0	0	0	0	ఆల్టో
altogether	0	0	0	0	0	0	0	0	0	0	పూర్తిగా
alumnus	0	0	0	0	0	0	0	0	0	0	పూర్వ విద్యార్థి
alveolar	0	0	0	0	0	0	0	0	0	0	అల్వియోలార్
amalgam	0	0	0	0	0	0	0	0	0	0	సమ్మేళనం
amalgamation	0	0	0	0	0	0	0	0	0	0	సమ్మేళనం
amass	0	0	0	0	0	0	0	0	0	0	కూడబెట్టు
amateur	0	0	0	0	0	0	0	0	0	0	ఔత్సాహిక
amaze	0	0	0	0	0	0	0	0	1	0	ఆశ్చర్యపరుస్తాయి
amazement	0	0	0	0	0	0	0	0	0	0	ఆశ్చర్యం
amazingly	0	0	0	0	1	0	1	0	1	0	అద్భుతంగా
ambassador	0	0	0	0	0	0	1	0	0	1	రాయబారి
amber	0	0	0	0	0	0	0	0	0	0	కాషాయం
ambient	0	0	0	0	0	0	0	0	0	0	పరిసర
ambiguity	0	0	0	0	0	0	0	0	0	0	సందిగ్ధత
ambiguous	0	0	0	0	0	1	0	0	0	0	అస్పష్టమైన
ambit	0	0	0	0	0	0	0	0	0	0	పరిధి
ambition	0	1	0	0	1	0	1	0	0	1	ఆశయం
ambitious	0	0	0	0	0	0	0	0	0	0	ప్రతిష్టాత్మకమైన
ambulance	0	0	0	1	0	0	0	0	0	1	అంబులెన్స్
ambush	1	0	0	1	0	1	0	0	1	0	మెరుపుదాడి
ameliorate	0	0	0	0	0	0	1	0	0	0	మెరుగుపరుస్తాయి
amen	0	0	0	0	1	0	1	0	0	1	ఆమెన్
amenable	0	0	0	0	0	0	1	0	0	0	అనుకూలమైన
amend	0	0	0	0	0	0	1	0	0	0	సవరించండి
amendment	0	0	0	0	0	0	0	0	0	0	సవరణ
amends	0	0	0	0	0	0	1	0	0	0	సవరిస్తుంది
amenity	0	0	0	0	0	0	1	0	0	0	సౌకర్యం
amethyst	0	0	0	0	0	0	0	0	0	0	అమెథిస్ట్
amiable	0	0	0	0	0	0	1	0	0	0	స్నేహపూర్వకమైన
amicable	0	0	0	0	1	0	1	0	0	0	స్నేహపూర్వకమైన
amid	0	0	0	0	0	0	0	0	0	0	మధ్య
amidst	0	0	0	0	0	0	0	0	0	0	మధ్య
ammonia	0	0	1	0	0	0	0	0	0	0	అమ్మోనియా
ammunition	0	0	0	0	0	0	0	0	0	0	మందుగుండు సామగ్రి
amnesia	0	0	0	0	0	1	0	0	0	0	మతిమరుపు
amnesty	0	0	0	0	1	0	1	0	0	0	క్షమాభిక్ష
amorphous	0	0	0	0	0	0	0	0	0	0	నిరాకారమైన
amortization	0	0	0	0	0	0	0	0	0	1	రుణ విమోచన
amount	0	0	0	0	0	0	0	0	0	0	మొత్తం
amour	0	1	0	0	1	0	1	0	0	1	రసిక
ampersand	0	0	0	0	0	0	0	0	0	0	ఆంపర్సండ్
amphetamines	0	0	1	0	0	1	0	0	0	0	యాంఫేటమిన్లు
amphibian	0	0	0	0	0	0	0	0	0	0	ఉభయచర
amphibious	0	0	0	0	0	0	0	0	0	0	ఉభయచర
amphitheater	0	0	0	0	0	0	0	0	0	0	యాంఫీ థియేటర్
amplification	0	0	0	0	0	0	0	0	0	0	విస్తరణ
amplify	0	0	0	0	0	0	0	0	0	0	విస్తరించు
amplitude	0	0	0	0	0	0	0	0	0	0	వ్యాప్తి
amply	0	0	0	0	0	0	0	0	0	0	విస్తారంగా
amputation	0	0	0	0	0	0	0	0	0	0	విచ్ఛేదనం
amulet	0	0	0	0	0	0	0	0	0	0	రక్ష
amuse	0	0	0	0	1	0	1	0	0	0	వినోదం
amused	0	0	0	0	1	0	1	0	0	0	నవ్వించాడు
amusement	0	0	0	0	1	0	1	0	0	0	వినోదం
amusing	0	0	0	0	1	0	1	0	0	0	వినోదభరితమైన
ana	0	0	0	0	0	0	0	0	0	0	అన
anaconda	0	0	1	1	0	1	0	0	0	0	అనకొండ
anaesthesia	0	0	0	0	0	0	0	0	0	0	అనస్థీషియా
anaesthetic	0	0	0	0	0	0	0	0	0	0	మత్తుమందు
anal	0	0	0	0	0	1	0	0	0	0	అంగ
analgesic	0	0	0	0	0	0	0	0	0	0	అనాల్జేసిక్
analogous	0	0	0	0	0	0	0	0	0	0	సారూప్యమైన
analogue	0	0	0	0	0	0	0	0	0	0	అనలాగ్
analogy	0	0	0	0	0	0	0	0	0	0	సారూప్యత
analysis	0	0	0	0	0	0	0	0	0	0	విశ్లేషణ
analyst	0	1	0	0	0	0	1	0	0	1	విశ్లేషకుడు
analytic	0	0	0	0	0	0	0	0	0	0	విశ్లేషణాత్మకమైన
analyze	0	0	0	0	0	0	0	0	0	0	విశ్లేషించడానికి
analyzer	0	0	0	0	0	0	0	0	0	0	విశ్లేషకుడు
anarchism	1	0	0	1	0	1	0	0	0	0	అరాచకత్వం
anarchist	1	0	0	1	0	1	0	0	0	0	అరాచకవాది
anarchy	1	0	0	1	0	1	0	0	0	0	అరాచకం
anastomosis	0	0	0	0	0	0	0	0	0	0	అనస్టోమోసిస్
anathema	1	0	1	1	0	1	0	1	0	0	అనాథెమా
anatomic	0	0	0	0	0	0	0	0	0	0	శరీర నిర్మాణ సంబంధమైన
anatomy	0	0	0	0	0	0	0	0	0	0	శరీర నిర్మాణ శాస్త్రం
ancestor	0	0	0	0	0	0	0	0	0	0	పూర్వీకుడు
ancestral	0	0	0	0	0	0	0	0	0	1	పూర్వీకులు
ancestry	0	0	0	0	0	0	0	0	0	0	పూర్వీకులు
anchor	0	0	0	0	0	0	1	0	0	0	యాంకర్
anchorage	0	0	0	0	0	0	1	1	0	0	ఎంకరేజ్
ancient	0	0	0	0	0	1	0	0	0	0	ప్రాచీన
ancillary	0	0	0	0	0	0	0	0	0	0	అనుబంధ
androgen	0	0	0	0	0	0	0	0	0	0	ఆండ్రోజెన్
anemone	0	0	0	0	0	0	0	0	0	0	ఎనిమోన్
anew	0	0	0	0	0	0	0	0	0	0	కొత్తగా
angel	0	1	0	0	1	0	1	0	1	1	దేవదూత
angelic	0	0	0	0	1	0	1	0	0	1	దేవదూతల
anger	1	0	0	0	0	1	0	0	0	0	కోపం
angina	0	0	0	1	0	1	0	0	0	0	ఆంజినా
angiography	0	0	0	0	0	0	0	0	0	0	ఆంజియోగ్రఫీ
angle	0	0	0	0	0	0	0	0	0	0	కోణం
angling	0	1	0	0	0	1	0	0	0	0	జాలరి
angry	1	0	1	0	0	1	0	0	0	0	కోపం
anguish	1	0	0	1	0	1	0	1	0	0	వేదన
angular	0	0	0	0	0	0	0	0	0	0	కోణీయ
anhydrous	0	0	0	0	0	0	0	0	0	0	జలరహిత
animal	0	0	0	0	0	0	0	0	0	0	జంతువు
animate	0	0	0	0	0	0	1	0	0	0	యానిమేట్
animated	0	0	0	0	1	0	1	0	0	0	యానిమేటెడ్
animation	0	0	0	0	0	0	0	0	0	0	యానిమేషన్
animosity	1	0	1	1	0	1	0	1	0	0	శత్రుత్వం
animus	1	0	0	0	0	1	0	0	0	0	జీవాత్మ
ankle	0	0	0	0	0	0	0	0	0	0	చీలమండ
annals	0	0	0	0	0	0	0	0	0	0	వార్షికోత్సవాలు
annex	0	0	0	0	0	0	0	0	0	0	అనెక్ష్
annexation	0	0	0	0	0	0	0	0	0	0	అనుబంధం
annexe	0	0	0	0	0	0	0	0	0	0	అనుబంధం
annihilate	1	0	0	1	0	1	0	0	0	0	నిర్మూలించు
annihilated	1	0	0	1	0	1	0	1	0	0	సర్వనాశనం
annihilation	1	0	0	1	0	1	0	1	0	0	వినాశనం
annotate	0	0	0	0	0	0	0	0	0	0	వ్యాఖ్యానించు
annotation	0	0	0	0	0	0	0	0	0	0	ఉల్లేఖనం
announce	0	0	0	0	0	0	0	0	0	0	ప్రకటించండి
announcement	0	1	0	0	0	0	0	0	0	0	ప్రకటన
annoy	1	0	1	0	0	1	0	0	0	0	బాధించు
annoyance	1	0	1	0	0	1	0	0	0	0	చిరాకు
annoying	1	0	0	0	0	1	0	0	0	0	కోపం తెప్పించేది
annuity	0	0	0	0	0	0	0	0	0	0	యాన్యుటీ
annul	0	0	0	0	0	1	0	0	0	0	రద్దు
annular	0	0	0	0	0	0	0	0	0	0	కంకణాకార
annulment	0	0	0	0	0	1	0	1	0	0	రద్దు
annulus	0	0	0	0	0	0	0	0	0	0	యాన్యులస్
anointing	0	0	0	0	0	0	0	0	0	0	అభిషేకం
anomalous	0	0	0	0	0	0	0	0	0	0	అసాధారణమైన
anomaly	0	0	0	1	0	1	0	0	1	0	అసాధారణత
anon	0	0	0	0	0	0	0	0	0	0	అనన్
anonymous	0	0	0	0	0	1	0	0	0	0	అజ్ఞాత
answer	0	0	0	0	0	0	0	0	0	0	సమాధానం
answerable	0	0	0	0	0	0	0	0	0	1	జవాబుదారీ
answering	0	0	0	0	0	0	0	0	0	0	సమాధానమిస్తూ
ant	0	0	0	0	0	0	0	0	0	0	చీమ
antagonism	1	0	0	0	0	1	0	0	0	0	విరోధం
antagonist	1	0	0	0	0	1	0	0	0	0	విరోధి
antagonistic	1	0	1	0	0	1	0	0	0	0	విరోధమైన
ante	0	0	0	0	0	0	0	0	0	0	ముందు
antecedent	0	0	0	0	0	0	0	0	0	0	పూర్వజన్మ
antelope	0	0	0	0	0	0	0	0	0	0	జింక
antenna	0	0	0	0	0	0	0	0	0	0	యాంటెన్నా
anterior	0	0	0	0	0	0	0	0	0	0	ముందు
anthem	0	0	0	0	0	0	0	0	0	0	గీతం
anthology	0	0	0	0	0	0	0	0	0	0	సంకలనం
anthrax	0	0	1	1	0	1	0	1	0	0	ఆంత్రాక్స్
anthropology	0	0	0	0	0	0	0	0	0	0	మానవ శాస్త్రం
antibiotic	0	0	0	0	0	0	0	0	0	0	యాంటీబయాటిక్
antibiotics	0	0	0	0	0	0	1	0	0	0	యాంటీబయాటిక్స్
antichrist	1	0	1	1	0	1	0	0	0	0	క్రీస్తు విరోధి
anticipation	0	1	0	0	0	0	0	0	0	0	ఎదురుచూపు
anticipatory	0	1	0	0	0	0	0	0	0	0	ముందస్తుగా
antidote	0	1	0	0	0	0	1	0	0	1	విరుగుడు
antifungal	0	0	0	0	0	0	1	0	0	1	యాంటీ ఫంగల్
antimony	0	0	0	0	0	0	0	0	0	0	యాంటీమోనీ
antipathy	1	0	1	0	0	1	0	0	0	0	వ్యతిరేకత
antiquarian	0	0	0	0	0	0	0	0	0	0	పురాతనమైన
antiquated	0	0	0	0	0	1	0	0	0	0	పురాతనమైన
antique	0	0	0	0	0	0	1	0	0	0	పురాతన
antiquity	0	0	0	0	0	0	0	0	0	0	ప్రాచీనకాలం
antiseptic	0	0	0	0	0	0	1	0	0	1	క్రిమినాశక
antisocial	1	0	1	1	0	1	0	1	0	0	సంఘవిద్రోహ
antithesis	1	0	0	0	0	1	0	0	0	0	వ్యతిరేకత
antithetical	0	0	0	0	0	0	0	0	0	0	విరుద్ధమైన
antiviral	0	0	0	0	0	0	0	0	0	0	యాంటీవైరల్
antler	0	0	0	0	0	0	0	0	0	0	కొమ్ము
anvil	0	0	0	0	0	0	0	0	0	0	చీలిక
anxiety	1	1	0	1	0	1	0	1	0	0	ఆందోళన
anxious	0	1	0	1	0	1	0	0	0	0	ఆత్రుతగా
aorta	0	0	0	0	0	0	0	0	0	0	బృహద్ధమని
apace	0	0	0	0	0	0	0	0	0	0	వేగంగా
apache	0	0	0	1	0	1	0	0	0	0	అపాచీ
apartment	0	0	0	0	0	0	0	0	0	0	అపార్ట్మెంట్
apathetic	0	0	0	0	0	1	0	1	0	0	ఉదాసీనత
apathy	0	0	0	0	0	1	0	1	0	0	ఉదాసీనత
ape	0	0	0	0	0	0	0	0	0	0	కోతి
aperture	0	0	0	0	0	0	0	0	0	0	ఎపర్చరు
apex	0	0	0	0	0	0	0	0	0	0	శిఖరం
aphid	0	0	1	0	0	1	0	0	0	0	పురుగు
apiece	0	0	0	0	0	0	0	0	0	0	ఒక ముక్క
aplomb	0	0	0	0	0	0	1	0	0	0	దయచేయు
apocalyptic	0	0	0	0	0	0	0	0	0	0	అలౌకికమైన
apologetic	0	0	0	0	0	0	1	0	0	1	క్షమాపణ
apologist	0	0	0	0	0	0	0	0	0	0	క్షమాపణ చెప్పేవాడు
apologize	0	0	0	0	0	0	1	1	0	1	క్షమాపణ చెప్పండి
apology	0	0	0	0	0	0	1	0	0	0	క్షమాపణ
apostasy	0	0	0	0	0	0	0	0	0	0	మతభ్రష్టత్వం
apostate	0	0	0	0	0	0	0	0	0	0	మతభ్రష్టుడు
apostle	0	0	0	0	0	0	1	0	0	1	అపొస్తలుడు
apostolic	0	0	0	0	0	0	0	0	0	1	అపోస్టోలిక్
apostrophe	0	0	0	0	0	0	0	0	0	0	అపోస్ట్రోఫీ
appalling	0	0	1	1	0	1	0	0	0	0	భయంకరమైన
apparatus	0	0	0	0	0	0	0	0	0	0	ఉపకరణం
apparel	0	0	0	0	0	0	0	0	0	0	దుస్తులు
apparently	0	0	0	0	0	0	0	0	0	0	స్పష్టంగా
apparition	0	0	0	1	0	0	0	0	1	0	ప్రత్యక్షత
appeal	0	1	0	0	0	0	0	0	0	0	విజ్ఞప్తి
appearance	0	0	0	0	0	0	0	0	0	0	ప్రదర్శన
appease	0	0	0	0	0	0	0	0	0	0	బుజ్జగించు
appellant	0	0	0	0	0	0	0	0	0	0	అప్పీలుదారు
append	0	0	0	0	0	0	0	0	0	0	జోడించు
appendage	0	0	0	0	0	0	0	0	0	0	అనుబంధం
appendicitis	0	0	0	1	0	1	0	1	0	0	అపెండిసైటిస్
appendix	0	0	0	0	0	0	0	0	0	0	అపెండిక్స్
appetite	0	0	0	0	0	0	0	0	0	0	ఆకలి
appetizer	0	0	0	0	0	0	0	0	0	0	ఆకలి పుట్టించేది
applause	0	0	0	0	1	0	1	0	1	1	చప్పట్లు
apple	0	0	0	0	0	0	0	0	0	0	ఆపిల్
appliance	0	0	0	0	0	0	0	0	0	0	ఉపకరణం
appliances	0	0	0	0	0	0	0	0	0	0	ఉపకరణాలు
applicability	0	0	0	0	0	0	0	0	0	0	వర్తింపు
applicable	0	0	0	0	0	0	0	0	0	0	వర్తించే
applicant	0	1	0	0	0	0	0	0	0	0	దరఖాస్తుదారు
application	0	0	0	0	0	0	0	0	0	0	అప్లికేషన్
apply	0	0	0	0	0	0	0	0	0	0	దరఖాస్తు
appoint	0	0	0	0	0	0	0	0	0	0	నియమిస్తారు
appointment	0	0	0	0	0	0	0	0	0	0	నియామకం
appointments	0	0	0	0	0	0	0	0	0	0	నియామకాలు
apportion	0	0	0	0	0	0	0	0	0	0	విభజన
apportionment	0	0	0	0	0	0	0	0	0	0	విభజన
appraise	0	0	0	0	0	0	0	0	0	0	అంచనా వేయండి
appreciable	0	0	0	0	0	0	0	0	0	0	మెచ్చుకోదగిన
appreciation	0	0	0	0	1	0	1	0	0	1	ప్రశంసతో
apprehend	0	0	0	1	0	0	0	0	0	0	పట్టుకుంటారు
apprehension	0	0	0	1	0	1	0	0	0	0	దిగులు
apprehensive	0	1	0	1	0	1	0	0	0	0	భయపడే
apprentice	0	0	0	0	0	0	0	0	0	1	అప్రెంటిస్
apprenticeship	0	0	0	0	0	0	0	0	0	0	శిష్యరికం
approach	0	0	0	0	0	0	0	0	0	0	విధానం
approaching	0	1	0	0	0	0	0	0	0	0	సమీపించే
approbation	0	0	0	0	0	0	1	0	0	1	ఆమోదం
appropriation	0	0	0	0	0	1	0	0	0	0	కేటాయింపు
approval	0	0	0	0	0	0	1	0	0	0	ఆమోదం
approve	0	0	0	0	1	0	1	0	0	1	ఆమోదించడానికి
approving	0	0	0	0	0	0	1	0	0	0	ఆమోదించడం
approximate	0	0	0	0	0	0	0	0	0	0	సుమారుగా
approximately	0	0	0	0	0	0	0	0	0	0	సుమారు
approximating	0	0	0	0	0	0	0	0	0	0	సుమారుగా
approximation	0	0	0	0	0	0	0	0	0	0	ఉజ్జాయింపు
appurtenances	0	0	0	0	0	0	0	0	0	0	ఉపకరణాలు
apron	0	0	0	0	0	0	0	0	0	0	ఆప్రాన్
apt	0	0	0	0	0	0	1	0	0	0	సముచితమైనది
aptitude	0	0	0	0	0	0	1	0	0	0	యోగ్యత
aqua	0	0	0	0	0	0	0	0	0	0	ఆక్వా
aquamarine	0	0	0	0	0	0	0	0	0	0	ఆక్వామారిన్
aquarium	0	0	0	0	0	0	0	0	0	0	అక్వేరియం
aquatic	0	0	0	0	0	0	0	0	0	0	జలచరాలు
aqueduct	0	0	0	0	0	0	0	0	0	0	జలధార
aqueous	0	0	0	0	0	0	0	0	0	0	సజల
arable	0	0	0	0	0	0	0	0	0	0	వ్యవసాయయోగ్యమైనది
arbiter	0	0	0	0	0	0	0	0	0	1	మధ్యవర్తి
arbitrate	0	0	0	0	0	0	0	0	0	0	మధ్యవర్తిత్వం
arbitration	0	1	0	0	0	0	0	0	0	0	మధ్యవర్తిత్వ
arbitrator	0	0	0	0	0	0	0	0	0	1	మధ్యవర్తి
arbor	0	0	0	0	0	0	0	0	0	0	అర్బోర్
arc	0	0	0	0	0	0	0	0	0	0	ఆర్క్
arcade	0	0	0	0	0	0	0	0	0	0	ఆర్కేడ్
arch	0	0	0	0	0	0	0	0	0	0	వంపు
archaeological	0	0	0	0	0	0	0	0	0	0	పురావస్తు
archaeologist	0	0	0	0	0	0	0	0	0	0	పురావస్తు శాస్త్రవేత్త
archaeology	0	1	0	0	0	0	1	0	0	0	పురావస్తు శాస్త్రం
archaic	0	0	0	0	0	1	0	0	0	0	ప్రాచీనమైన
archbishop	0	0	0	0	0	0	0	0	0	0	మతగురువు
arched	0	0	0	0	0	0	0	0	0	0	వంపు
archer	0	0	0	0	0	0	0	0	0	0	విలుకాడు
archery	0	0	0	0	0	0	0	0	0	0	విలువిద్య
archetype	0	0	0	0	0	0	0	0	0	0	ఆర్కిటైప్
archipelago	0	0	0	0	0	0	0	0	0	0	ద్వీపసమూహం
architect	0	0	0	0	0	0	0	0	0	0	వాస్తుశిల్పి
architecture	0	0	0	0	0	0	0	0	0	1	వాస్తుశిల్పం
archive	0	0	0	0	0	0	0	0	0	0	ఆర్కైవ్
arctic	0	0	0	0	0	0	0	0	0	0	ఆర్కిటిక్
ardent	0	1	0	0	1	0	1	0	0	0	ఉగ్రమైన
ardor	0	0	0	0	0	0	1	0	0	0	ఆవేశం
arduous	0	0	0	0	0	1	0	0	0	0	కష్టమైన
area	0	0	0	0	0	0	0	0	0	0	ప్రాంతం
arena	0	0	0	0	0	0	0	0	0	0	రంగస్థలం
areola	0	0	0	0	0	0	0	0	0	0	ఐరోలా
argent	0	0	0	0	0	0	0	0	0	0	అర్జెంట్
argue	1	0	0	0	0	1	0	0	0	0	వాదిస్తారు
argument	1	0	0	0	0	1	0	0	0	0	వాదన
argumentation	1	0	0	0	0	0	0	0	0	0	వాదన
argumentative	0	0	0	0	0	1	0	0	0	0	వాదించేవాడు
arguments	1	0	0	0	0	0	0	0	0	0	వాదనలు
arid	0	0	0	0	0	1	0	1	0	0	శుష్క
aristocracy	0	0	0	0	0	0	1	0	0	0	దొర
aristocrat	0	0	0	0	0	0	0	0	0	0	దొర
aristocratic	0	0	0	0	0	0	1	0	0	0	దొర
arithmetic	0	0	0	0	0	0	0	0	0	0	అంకగణితం
ark	0	0	0	0	0	0	0	0	0	0	మందసము
arm	0	0	0	0	0	0	0	0	0	0	చేయి
armada	0	0	0	0	0	0	0	0	0	0	ఆర్మడ
armament	1	0	0	1	0	0	0	0	0	0	ఆయుధాలు
armaments	0	0	0	1	0	1	0	0	0	0	ఆయుధాలు
armature	0	0	0	0	0	0	0	0	0	0	ఆర్మేచర్
armed	1	0	0	1	0	1	1	0	0	0	సాయుధ
armor	0	0	0	1	0	0	1	0	0	1	కవచం
armored	0	0	0	1	0	0	0	0	0	0	పకడ్బందీగా
armory	0	0	0	0	0	0	0	0	0	1	ఆయుధశాల
arms	0	0	0	0	0	0	0	0	0	0	చేతులు
army	0	0	0	0	0	0	0	0	0	0	సైన్యం
aroma	0	0	0	0	0	0	1	0	0	0	సువాసన
arousal	0	0	0	0	0	0	0	0	0	0	ఉద్రేకం
arouse	0	1	0	0	0	0	1	0	0	0	లేపుతాయి
arraignment	1	0	0	1	0	1	0	1	0	0	న్యాయస్థానం
arrange	0	0	0	0	0	0	0	0	0	0	ఏర్పాట్లు
arranged	0	0	0	0	0	0	0	0	0	0	ఏర్పాటు చేశారు
arrangement	0	0	0	0	0	0	0	0	0	0	అమరిక
array	0	0	0	0	0	0	1	0	0	0	అమరిక
arrears	0	0	0	0	0	1	0	0	0	0	బకాయిలు
arrest	0	0	0	0	0	1	0	0	0	0	అరెస్టు
arrival	0	1	0	0	0	0	0	0	0	0	రాక
arrive	0	1	0	0	0	0	0	0	0	0	చేరుకుంటారు
arrogance	0	0	0	0	0	1	0	0	0	0	అహంకారం
arrogant	1	0	1	0	0	1	0	0	0	0	గర్విష్ఠుడు
arrow	0	0	0	0	0	0	0	0	0	0	బాణం
arsenal	0	0	0	0	0	0	0	0	0	0	ఆయుధశాల
arsenic	0	0	1	1	0	1	0	1	0	0	ఆర్సెనిక్
arson	1	0	0	1	0	1	0	0	0	0	ఆర్సన్
art	0	1	0	0	1	0	1	1	1	0	కళ
artery	0	0	0	0	0	0	0	0	0	0	ధమని
artful	0	0	0	0	0	0	0	0	0	0	కళాత్మకమైనది
arthropod	0	0	0	0	0	0	0	0	0	0	ఆర్థ్రోపోడ్
artichoke	0	0	0	0	0	0	0	0	0	0	దుంప
article	0	0	0	0	0	0	0	0	0	0	వ్యాసం
articles	0	0	0	0	0	0	0	0	0	0	వ్యాసాలు
articulate	0	0	0	0	0	0	1	0	0	0	ఉచ్చరించు
articulation	0	0	0	0	0	0	1	0	0	0	ఉచ్చారణ
artifice	0	0	0	0	0	0	0	0	0	0	కృత్రిమత్వం
artillery	0	0	0	1	0	1	0	0	0	0	ఫిరంగి
artisan	0	0	0	0	0	0	1	0	0	0	కళాకారుడు
artist	0	0	0	0	0	0	0	0	0	0	కళాకారుడు
artiste	0	0	0	0	0	0	1	0	0	0	కళాకారుడు
artistic	0	0	0	0	0	0	1	0	0	0	కళాత్మకమైనది
artists	0	0	0	0	0	0	0	0	0	0	కళాకారులు
ascend	0	0	0	0	0	0	0	0	0	0	అధిరోహించు
ascendancy	0	0	0	0	0	0	1	0	0	0	అధిరోహణ
ascension	0	0	0	0	0	0	0	0	0	0	ఆరోహణము
ascent	0	0	0	0	0	0	1	0	0	0	అధిరోహణ
ascertain	0	0	0	0	0	0	0	0	0	0	నిర్ధారించండి
ascertained	0	0	0	0	0	0	0	0	0	0	నిర్ధారించారు
ascetic	0	0	0	0	0	0	0	0	0	0	సన్యాసి
ash	0	0	0	0	0	1	0	0	0	0	బూడిద
ashamed	0	0	1	0	0	1	0	1	0	0	సిగ్గుపడ్డాడు
ashes	0	0	0	0	0	1	0	1	0	0	బూడిద
asleep	0	0	0	0	0	0	0	0	0	0	నిద్రపోతున్నాను
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	అస్పర్టమే
aspect	0	0	0	0	0	0	0	0	0	0	అంశం
aspects	0	0	0	0	0	0	0	0	0	0	అంశాలను
asphalt	0	0	0	0	0	0	0	0	0	0	తారు
aspiration	0	1	0	0	1	0	1	0	1	1	ఆకాంక్ష
aspire	0	1	0	0	1	0	1	0	0	0	ఆశపడతారు
aspiring	0	1	0	0	1	0	1	0	0	1	ఆకాంక్షించే
ass	0	0	0	0	0	1	0	0	0	0	గాడిద
assail	1	0	0	1	0	1	0	0	1	0	దాడి
assailant	1	0	0	1	0	1	0	1	0	0	దుండగుడు
assassin	1	0	0	1	0	1	0	1	0	0	హంతకుడు
assassinate	1	0	0	1	0	1	0	0	0	0	హత్య
assassination	1	0	0	1	0	1	0	1	0	0	హత్య
assault	1	0	0	1	0	1	0	0	0	0	దాడి
assay	0	0	0	0	0	0	0	0	0	0	పరీక్షించు
assemblage	0	0	0	0	0	0	0	0	0	0	సమావేశము
assemble	0	0	0	0	0	0	0	0	0	0	సమీకరించటం
assembled	0	0	0	0	0	0	0	0	0	0	సమావేశమయ్యారు
assembly	0	0	0	0	0	0	1	0	0	1	అసెంబ్లీ
assent	0	0	0	0	0	0	1	0	0	0	సమ్మతి
assert	0	0	0	0	0	0	0	0	0	0	నొక్కిచెప్పండి
asserting	0	0	0	0	0	0	1	0	0	1	నొక్కి చెప్పడం
assertion	0	0	0	0	0	0	0	0	0	0	ధృవీకరణ
assess	0	0	0	0	0	0	0	0	0	0	అంచనా వేయండి
assessment	0	0	0	0	0	0	0	0	1	1	అంచనా
assessor	0	0	0	0	0	0	0	0	0	1	అంచనా వేసేవాడు
assets	0	0	0	0	0	0	1	0	0	0	ఆస్తులు
asshole	1	0	1	0	0	1	0	0	0	0	గాడిద
assign	0	0	0	0	0	0	0	0	0	0	కేటాయించవచ్చు
assignee	0	0	0	0	0	0	0	0	0	1	కేటాయించిన వ్యక్తి
assignment	0	0	0	0	0	0	0	0	0	0	అప్పగింత
assimilate	0	0	0	0	0	0	0	0	0	0	సమ్మిళితం
assimilation	0	0	0	0	0	0	0	0	0	0	సమీకరణ
assist	0	0	0	0	0	0	1	0	0	1	సహాయం
assistance	0	0	0	0	0	0	1	0	0	0	సహాయం
assistant	0	0	0	0	0	0	0	0	0	0	సహాయకుడు
associate	0	0	0	0	0	0	1	0	0	1	సహచరుడు
association	0	0	0	0	0	0	0	0	0	1	సంఘం
assorted	0	0	0	0	0	0	0	0	0	0	వర్గీకరించబడిన
assortment	0	0	0	0	0	0	0	0	0	0	కలగలుపు
assuage	0	0	0	0	0	0	1	0	0	0	ఉపశమనము
assumed	0	0	0	0	0	0	0	0	0	0	ఊహించారు
assuming	0	0	0	0	0	0	0	0	0	0	ఊహిస్తూ
assumption	0	0	0	0	0	0	0	0	0	0	ఊహ
assurance	0	0	0	0	0	0	1	0	0	1	భరోసా
assure	0	0	0	0	0	0	0	0	0	1	భరోసా
assured	0	0	0	0	0	0	1	0	0	1	హామీ ఇచ్చారు
assuredly	0	0	0	0	0	0	0	0	0	1	నిశ్చయంగా
asterisk	0	0	0	0	0	0	0	0	0	0	తారకం
asteroids	0	0	0	0	0	0	0	0	0	0	గ్రహశకలాలు
astigmatism	0	0	0	0	0	0	0	0	0	0	ఆస్టిగ్మాటిజం
