English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Catalan Word
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestèsic
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgèsic
analogous	0	0	0	0	0	0	0	0	0	0	anàleg
analogue	0	0	0	0	0	0	0	0	0	0	analògic
analogy	0	0	0	0	0	0	0	0	0	0	analogia
analysis	0	0	0	0	0	0	0	0	0	0	anàlisi
analyst	0	1	0	0	0	0	1	0	0	1	analista
analytic	0	0	0	0	0	0	0	0	0	0	analític
analyze	0	0	0	0	0	0	0	0	0	0	analitzar
analyzer	0	0	0	0	0	0	0	0	0	0	analitzador
anarchism	1	0	0	1	0	1	0	0	0	0	anarquisme
anarchist	1	0	0	1	0	1	0	0	0	0	anarquista
anarchy	1	0	0	1	0	1	0	0	0	0	anarquia
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosi
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatòmics
anatomy	0	0	0	0	0	0	0	0	0	0	anatomia
ancestor	0	0	0	0	0	0	0	0	0	0	avantpassat
ancestral	0	0	0	0	0	0	0	0	0	1	ancestral
ancestry	0	0	0	0	0	0	0	0	0	0	ascendència
anchor	0	0	0	0	0	0	1	0	0	0	àncora
anchorage	0	0	0	0	0	0	1	1	0	0	ancoratge
ancient	0	0	0	0	0	1	0	0	0	0	antiga
ancillary	0	0	0	0	0	0	0	0	0	0	auxiliar
androgen	0	0	0	0	0	0	0	0	0	0	andrògens
anemone	0	0	0	0	0	0	0	0	0	0	anemona
anew	0	0	0	0	0	0	0	0	0	0	de nou
angel	0	1	0	0	1	0	1	0	1	1	àngel
angelic	0	0	0	0	1	0	1	0	0	1	angelical
anger	1	0	0	0	0	1	0	0	0	0	ira
angina	0	0	0	1	0	1	0	0	0	0	angina de pit
angiography	0	0	0	0	0	0	0	0	0	0	angiografia
angle	0	0	0	0	0	0	0	0	0	0	angle
angling	0	1	0	0	0	1	0	0	0	0	pesca
angry	1	0	1	0	0	1	0	0	0	0	enfadat
anguish	1	0	0	1	0	1	0	1	0	0	angoixa
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidre
animal	0	0	0	0	0	0	0	0	0	0	animal
animate	0	0	0	0	0	0	1	0	0	0	animar
animated	0	0	0	0	1	0	1	0	0	0	animat
animation	0	0	0	0	0	0	0	0	0	0	animació
animosity	1	0	1	1	0	1	0	1	0	0	animositat
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	turmell
annals	0	0	0	0	0	0	0	0	0	0	anals
annex	0	0	0	0	0	0	0	0	0	0	annex
annexation	0	0	0	0	0	0	0	0	0	0	annexió
annexe	0	0	0	0	0	0	0	0	0	0	annex
annihilate	1	0	0	1	0	1	0	0	0	0	aniquilar
annihilated	1	0	0	1	0	1	0	1	0	0	aniquilat
annihilation	1	0	0	1	0	1	0	1	0	0	aniquilació
annotate	0	0	0	0	0	0	0	0	0	0	anotar
annotation	0	0	0	0	0	0	0	0	0	0	anotació
announce	0	0	0	0	0	0	0	0	0	0	anunciar
announcement	0	1	0	0	0	0	0	0	0	0	anunci
annoy	1	0	1	0	0	1	0	0	0	0	molestar
annoyance	1	0	1	0	0	1	0	0	0	0	molèstia
annoying	1	0	0	0	0	1	0	0	0	0	molest
annuity	0	0	0	0	0	0	0	0	0	0	anualitat
annul	0	0	0	0	0	1	0	0	0	0	anul·lar
annular	0	0	0	0	0	0	0	0	0	0	anulars
annulment	0	0	0	0	0	1	0	1	0	0	anul·lació
annulus	0	0	0	0	0	0	0	0	0	0	anell
anointing	0	0	0	0	0	0	0	0	0	0	unció
anomalous	0	0	0	0	0	0	0	0	0	0	anòmal
anomaly	0	0	0	1	0	1	0	0	1	0	anomalia
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anònim
answer	0	0	0	0	0	0	0	0	0	0	resposta
answerable	0	0	0	0	0	0	0	0	0	1	responsable
answering	0	0	0	0	0	0	0	0	0	0	responent
ant	0	0	0	0	0	0	0	0	0	0	formiga
antagonism	1	0	0	0	0	1	0	0	0	0	antagonisme
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagònic
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antílop
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	himne
anthology	0	0	0	0	0	0	0	0	0	0	antologia
anthrax	0	0	1	1	0	1	0	1	0	0	àntrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropologia
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiòtic
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiòtics
antichrist	1	0	1	1	0	1	0	0	0	0	anticrist
anticipation	0	1	0	0	0	0	0	0	0	0	anticipació
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipatòria
antidote	0	1	0	0	0	0	1	0	0	1	antídot
antifungal	0	0	0	0	0	0	1	0	0	1	antifúngic
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	antipatia
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquari
antiquated	0	0	0	0	0	1	0	0	0	0	antiquat
antique	0	0	0	0	0	0	1	0	0	0	antic
antiquity	0	0	0	0	0	0	0	0	0	0	antiguitat
antiseptic	0	0	0	0	0	0	1	0	0	1	antisèptic
antisocial	1	0	1	1	0	1	0	1	0	0	antisocial
antithesis	1	0	0	0	0	1	0	0	0	0	antítesi
antithetical	0	0	0	0	0	0	0	0	0	0	antitètiques
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	cornamenta
anvil	0	0	0	0	0	0	0	0	0	0	enclusa
anxiety	1	1	0	1	0	1	0	1	0	0	ansietat
anxious	0	1	0	1	0	1	0	0	0	0	ansiós
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	a ritme
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartament
apathetic	0	0	0	0	0	1	0	1	0	0	apàtic
apathy	0	0	0	0	0	1	0	1	0	0	apatia
ape	0	0	0	0	0	0	0	0	0	0	simi
aperture	0	0	0	0	0	0	0	0	0	0	obertura
apex	0	0	0	0	0	0	0	0	0	0	àpex
aphid	0	0	1	0	0	1	0	0	0	0	pugó
apiece	0	0	0	0	0	0	0	0	0	0	cada una
aplomb	0	0	0	0	0	0	1	0	0	0	aplom
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalíptic
apologetic	0	0	0	0	0	0	1	0	0	1	disculpes
apologist	0	0	0	0	0	0	0	0	0	0	apologeta
apologize	0	0	0	0	0	0	1	1	0	1	disculpes
apology	0	0	0	0	0	0	1	0	0	0	disculpes
apostasy	0	0	0	0	0	0	0	0	0	0	apostasia
apostate	0	0	0	0	0	0	0	0	0	0	apostat
apostle	0	0	0	0	0	0	1	0	0	1	apòstol
apostolic	0	0	0	0	0	0	0	0	0	1	apostòlica
apostrophe	0	0	0	0	0	0	0	0	0	0	apòstrof
appalling	0	0	1	1	0	1	0	0	0	0	espantós
apparatus	0	0	0	0	0	0	0	0	0	0	aparell
apparel	0	0	0	0	0	0	0	0	0	0	roba
apparently	0	0	0	0	0	0	0	0	0	0	aparentment
apparition	0	0	0	1	0	0	0	0	1	0	aparició
appeal	0	1	0	0	0	0	0	0	0	0	apel·lació
appearance	0	0	0	0	0	0	0	0	0	0	aparença
appease	0	0	0	0	0	0	0	0	0	0	apaivagar
appellant	0	0	0	0	0	0	0	0	0	0	recurrent
append	0	0	0	0	0	0	0	0	0	0	adjuntar
appendage	0	0	0	0	0	0	0	0	0	0	apèndix
appendicitis	0	0	0	1	0	1	0	1	0	0	apendicitis
appendix	0	0	0	0	0	0	0	0	0	0	apèndix
appetite	0	0	0	0	0	0	0	0	0	0	gana
appetizer	0	0	0	0	0	0	0	0	0	0	aperitiu
applause	0	0	0	0	1	0	1	0	1	1	aplaudiments
apple	0	0	0	0	0	0	0	0	0	0	poma
appliance	0	0	0	0	0	0	0	0	0	0	aparell
appliances	0	0	0	0	0	0	0	0	0	0	electrodomèstics
applicability	0	0	0	0	0	0	0	0	0	0	aplicabilitat
applicable	0	0	0	0	0	0	0	0	0	0	aplicable
applicant	0	1	0	0	0	0	0	0	0	0	sol · licitant
application	0	0	0	0	0	0	0	0	0	0	aplicació
apply	0	0	0	0	0	0	0	0	0	0	aplicar
appoint	0	0	0	0	0	0	0	0	0	0	senyalar
appointment	0	0	0	0	0	0	0	0	0	0	cita
appointments	0	0	0	0	0	0	0	0	0	0	cites
apportion	0	0	0	0	0	0	0	0	0	0	repartiment
apportionment	0	0	0	0	0	0	0	0	0	0	repartiment
appraise	0	0	0	0	0	0	0	0	0	0	valorar
appreciable	0	0	0	0	0	0	0	0	0	0	apreciable
appreciation	0	0	0	0	1	0	1	0	0	1	apreciació
apprehend	0	0	0	1	0	0	0	0	0	0	aprehender
apprehension	0	0	0	1	0	1	0	0	0	0	aprehensió
apprehensive	0	1	0	1	0	1	0	0	0	0	aprensiu
apprentice	0	0	0	0	0	0	0	0	0	1	aprenent
apprenticeship	0	0	0	0	0	0	0	0	0	0	aprenentatge
approach	0	0	0	0	0	0	0	0	0	0	enfocament
approaching	0	1	0	0	0	0	0	0	0	0	apropant-se
approbation	0	0	0	0	0	0	1	0	0	1	aprovació
appropriation	0	0	0	0	0	1	0	0	0	0	apropiació
approval	0	0	0	0	0	0	1	0	0	0	aprovació
approve	0	0	0	0	1	0	1	0	0	1	aprovar
approving	0	0	0	0	0	0	1	0	0	0	aprovant
approximate	0	0	0	0	0	0	0	0	0	0	aproximat
approximately	0	0	0	0	0	0	0	0	0	0	aproximadament
approximating	0	0	0	0	0	0	0	0	0	0	aproximant
approximation	0	0	0	0	0	0	0	0	0	0	aproximació
appurtenances	0	0	0	0	0	0	0	0	0	0	accessoris
apron	0	0	0	0	0	0	0	0	0	0	davantal
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	aptitud
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aiguamarina
aquarium	0	0	0	0	0	0	0	0	0	0	aquari
aquatic	0	0	0	0	0	0	0	0	0	0	aquàtics
aqueduct	0	0	0	0	0	0	0	0	0	0	aqüeducte
aqueous	0	0	0	0	0	0	0	0	0	0	aquosa
arable	0	0	0	0	0	0	0	0	0	0	cultivable
arbiter	0	0	0	0	0	0	0	0	0	1	àrbitre
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrar
arbitration	0	1	0	0	0	0	0	0	0	0	arbitratge
arbitrator	0	0	0	0	0	0	0	0	0	1	àrbitre
arbor	0	0	0	0	0	0	0	0	0	0	cendra
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arc
archaeological	0	0	0	0	0	0	0	0	0	0	arqueològic
archaeologist	0	0	0	0	0	0	0	0	0	0	arqueòleg
archaeology	0	1	0	0	0	0	1	0	0	0	arqueologia
archaic	0	0	0	0	0	1	0	0	0	0	arcaica
archbishop	0	0	0	0	0	0	0	0	0	0	arquebisbe
arched	0	0	0	0	0	0	0	0	0	0	arquejat
archer	0	0	0	0	0	0	0	0	0	0	arquer
archery	0	0	0	0	0	0	0	0	0	0	tir amb arc
archetype	0	0	0	0	0	0	0	0	0	0	arquetip
archipelago	0	0	0	0	0	0	0	0	0	0	arxipèlag
architect	0	0	0	0	0	0	0	0	0	0	arquitecte
architecture	0	0	0	0	0	0	0	0	0	1	arquitectura
archive	0	0	0	0	0	0	0	0	0	0	Arxiu
arctic	0	0	0	0	0	0	0	0	0	0	àrtic
ardent	0	1	0	0	1	0	1	0	0	0	ardent
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	àrdua
area	0	0	0	0	0	0	0	0	0	0	zona
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argumentar
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentació
argumentative	0	0	0	0	0	1	0	0	0	0	argumentatiu
arguments	1	0	0	0	0	0	0	0	0	0	arguments
arid	0	0	0	0	0	1	0	1	0	0	àrid
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocràcia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristòcrata
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocràtic
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmètica
ark	0	0	0	0	0	0	0	0	0	0	arca
arm	0	0	0	0	0	0	0	0	0	0	braç
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armament
armaments	0	0	0	1	0	1	0	0	0	0	armament
armature	0	0	0	0	0	0	0	0	0	0	armadura
armed	1	0	0	1	0	1	1	0	0	0	armat
armor	0	0	0	1	0	0	1	0	0	1	armadura
armored	0	0	0	1	0	0	0	0	0	0	blindat
armory	0	0	0	0	0	0	0	0	0	1	armeria
arms	0	0	0	0	0	0	0	0	0	0	braços
army	0	0	0	0	0	0	0	0	0	0	exèrcit
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	excitació
arouse	0	1	0	0	0	0	1	0	0	0	despertar
arraignment	1	0	0	1	0	1	0	1	0	0	acusació
arrange	0	0	0	0	0	0	0	0	0	0	arranjar
arranged	0	0	0	0	0	0	0	0	0	0	arranjats
arrangement	0	0	0	0	0	0	0	0	0	0	arranjament
array	0	0	0	0	0	0	1	0	0	0	matriu
arrears	0	0	0	0	0	1	0	0	0	0	endarreriments
arrest	0	0	0	0	0	1	0	0	0	0	aturar
arrival	0	1	0	0	0	0	0	0	0	0	arribada
arrive	0	1	0	0	0	0	0	0	0	0	arribar
arrogance	0	0	0	0	0	1	0	0	0	0	arrogància
arrogant	1	0	1	0	0	1	0	0	0	0	arrogant
arrow	0	0	0	0	0	0	0	0	0	0	fletxa
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsènic
arson	1	0	0	1	0	1	0	0	0	0	incendi provocat
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	artèria
artful	0	0	0	0	0	0	0	0	0	0	enginyós
arthropod	0	0	0	0	0	0	0	0	0	0	artròpode
artichoke	0	0	0	0	0	0	0	0	0	0	carxofa
article	0	0	0	0	0	0	0	0	0	0	article
articles	0	0	0	0	0	0	0	0	0	0	articles
articulate	0	0	0	0	0	0	1	0	0	0	articular
articulation	0	0	0	0	0	0	1	0	0	0	articulació
artifice	0	0	0	0	0	0	0	0	0	0	artifici
artillery	0	0	0	1	0	1	0	0	0	0	artilleria
artisan	0	0	0	0	0	0	1	0	0	0	artesà
artist	0	0	0	0	0	0	0	0	0	0	artista
artiste	0	0	0	0	0	0	1	0	0	0	artista
artistic	0	0	0	0	0	0	1	0	0	0	artística
artists	0	0	0	0	0	0	0	0	0	0	artistes
ascend	0	0	0	0	0	0	0	0	0	0	ascendir
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendència
ascension	0	0	0	0	0	0	0	0	0	0	ascensió
ascent	0	0	0	0	0	0	1	0	0	0	ascens
ascertain	0	0	0	0	0	0	0	0	0	0	comprovar
ascertained	0	0	0	0	0	0	0	0	0	0	constatat
ascetic	0	0	0	0	0	0	0	0	0	0	ascètica
ash	0	0	0	0	0	1	0	0	0	0	cendra
ashamed	0	0	1	0	0	1	0	1	0	0	avergonyit
ashes	0	0	0	0	0	1	0	1	0	0	cendres
asleep	0	0	0	0	0	0	0	0	0	0	adormit
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspecte
aspects	0	0	0	0	0	0	0	0	0	0	aspectes
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiració
aspire	0	1	0	0	1	0	1	0	0	0	aspirar
aspiring	0	1	0	0	1	0	1	0	0	1	aspirant
ass	0	0	0	0	0	1	0	0	0	0	cul
assail	1	0	0	1	0	1	0	0	1	0	assaltar
assailant	1	0	0	1	0	1	0	1	0	0	agressor
assassin	1	0	0	1	0	1	0	1	0	0	assassí
assassinate	1	0	0	1	0	1	0	0	0	0	assassinar
assassination	1	0	0	1	0	1	0	1	0	0	assassinat
assault	1	0	0	1	0	1	0	0	0	0	assalt
assay	0	0	0	0	0	0	0	0	0	0	assaig
assemblage	0	0	0	0	0	0	0	0	0	0	muntatge
assemble	0	0	0	0	0	0	0	0	0	0	muntar
assembled	0	0	0	0	0	0	0	0	0	0	muntat
assembly	0	0	0	0	0	0	1	0	0	1	muntatge
assent	0	0	0	0	0	0	1	0	0	0	assentiment
assert	0	0	0	0	0	0	0	0	0	0	afirmar
asserting	0	0	0	0	0	0	1	0	0	1	afirmant
assertion	0	0	0	0	0	0	0	0	0	0	afirmació
assess	0	0	0	0	0	0	0	0	0	0	avaluar
assessment	0	0	0	0	0	0	0	0	1	1	valoració
assessor	0	0	0	0	0	0	0	0	0	1	assessor
assets	0	0	0	0	0	0	1	0	0	0	actius
asshole	1	0	1	0	0	1	0	0	0	0	idiota
assign	0	0	0	0	0	0	0	0	0	0	assignar
assignee	0	0	0	0	0	0	0	0	0	1	cessionari
assignment	0	0	0	0	0	0	0	0	0	0	encàrrec
assimilate	0	0	0	0	0	0	0	0	0	0	assimilar
assimilation	0	0	0	0	0	0	0	0	0	0	assimilació
assist	0	0	0	0	0	0	1	0	0	1	assistir
assistance	0	0	0	0	0	0	1	0	0	0	assistència
assistant	0	0	0	0	0	0	0	0	0	0	assistent
associate	0	0	0	0	0	0	1	0	0	1	associat
association	0	0	0	0	0	0	0	0	0	1	Associació
assorted	0	0	0	0	0	0	0	0	0	0	assortit
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	calmar
assumed	0	0	0	0	0	0	0	0	0	0	suposat
assuming	0	0	0	0	0	0	0	0	0	0	assumint
assumption	0	0	0	0	0	0	0	0	0	0	suposició
assurance	0	0	0	0	0	0	1	0	0	1	garantia
assure	0	0	0	0	0	0	0	0	0	1	assegurar
assured	0	0	0	0	0	0	1	0	0	1	assegurat
assuredly	0	0	0	0	0	0	0	0	0	1	segur
asterisk	0	0	0	0	0	0	0	0	0	0	asterisc
asteroids	0	0	0	0	0	0	0	0	0	0	asteroides
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	sorprenentment
astonishment	0	0	0	0	1	0	1	0	1	0	sorpresa
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	per mal camí
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	astròleg
astrology	0	0	0	0	0	0	0	0	0	0	astrologia
astronaut	0	0	0	0	0	0	1	0	0	0	astronauta
astronomer	0	1	0	0	0	0	1	0	0	0	astrònom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomia
astute	0	0	0	0	0	0	1	0	0	0	astut
asunder	0	0	0	0	0	0	0	0	0	0	en dos
asylum	0	0	0	1	0	1	0	0	0	0	asil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimètric
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetria
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptòtic
atelier	0	0	0	0	0	0	0	0	0	0	taller
atheism	0	0	0	0	0	1	0	0	0	0	ateisme
atheistic	0	0	0	0	0	0	0	0	0	0	ateu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosclerosi
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	atlètic
athleticism	0	0	0	0	0	0	0	0	0	0	atletisme
athletics	0	0	0	0	0	0	0	0	0	0	atletisme
atlas	0	0	0	0	0	0	0	0	0	0	atles
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfèrics
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	àtom
atomic	0	0	0	0	0	0	0	0	0	0	atòmic
atone	0	1	0	0	1	0	1	0	0	1	expiar
atonement	0	0	0	0	0	0	1	0	0	0	expiació
atrium	0	0	0	0	0	0	0	0	0	0	atri
atrocious	1	0	1	0	0	1	0	0	0	0	atroç
atrocity	1	0	1	1	0	1	0	1	0	0	atrocitat
atrophy	0	0	1	1	0	1	0	1	0	0	atròfia
attach	0	0	0	0	0	0	0	0	0	0	adjuntar
attachment	0	0	0	0	0	0	1	0	0	0	adjunt
attack	1	0	0	1	0	1	0	0	0	0	atac
attacking	1	0	1	1	0	1	0	1	1	0	atacant
attain	0	0	0	0	0	0	0	0	0	0	assolir
attainable	0	1	0	0	0	0	1	0	0	0	assolible
attainment	0	0	0	0	0	0	1	0	0	0	assoliment
attempt	0	1	0	0	0	0	0	0	0	0	intent
attendance	0	1	0	0	0	0	0	0	0	0	assistència
attendant	0	0	0	0	0	0	1	0	0	1	assistent
attention	0	0	0	0	0	0	1	0	0	0	atenció
attentive	0	0	0	0	0	0	1	0	0	1	atents
attenuate	0	0	0	0	0	0	0	0	0	0	atenuar
attenuated	0	0	0	0	0	1	0	0	0	0	atenuada
attenuation	0	0	0	0	0	1	0	1	0	0	atenuació
attest	0	0	0	0	0	0	1	0	0	1	atestiguar
attestation	0	0	0	0	0	0	0	0	0	1	certificació
attic	0	0	0	0	0	0	0	0	0	0	golfes
attire	0	0	0	0	0	0	0	0	0	0	indumentària
attitude	0	0	0	0	0	0	0	0	0	0	actitud
attorney	1	0	0	1	0	0	1	0	0	1	advocat
attraction	0	0	0	0	0	0	1	0	0	0	atracció
attractiveness	0	0	0	0	0	0	1	0	0	0	atractiu
attributable	0	0	0	0	0	0	0	0	0	0	atribuïble
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribució
attrition	0	0	0	0	0	0	0	0	0	0	desgast
auburn	0	0	0	0	0	0	0	0	0	0	castanyada
auction	0	1	0	0	0	0	0	0	0	0	subhasta
auctioneer	0	0	0	0	0	0	0	0	0	0	subhastador
audacious	0	0	0	0	0	0	0	0	0	0	audaç
audacity	0	0	0	0	0	1	0	0	0	0	audàcia
audible	0	0	0	0	0	0	0	0	0	0	audible
audience	0	1	0	0	0	0	0	0	0	0	públic
audit	0	0	0	0	0	0	0	0	0	0	auditoria
audition	0	0	0	0	0	0	0	0	0	0	audició
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditori
auditory	0	0	0	0	0	0	0	0	0	0	auditiu
aught	0	0	0	0	0	0	0	0	0	0	res
augment	0	0	0	0	0	0	1	0	0	0	augmentar
augmentation	0	0	0	0	0	0	0	0	0	0	augment
august	0	0	0	0	0	0	1	0	0	0	Agost
aunt	0	0	0	0	0	0	1	0	0	1	tia
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspicis
auspicious	0	1	0	0	1	0	1	0	0	0	auspiciosos
austere	0	0	0	1	0	1	0	1	0	0	auster
austerity	0	0	0	0	0	1	0	0	0	0	austeritat
authentic	0	0	0	0	1	0	1	0	0	1	autèntic
authenticate	0	0	0	0	0	0	0	0	0	1	autenticar
authentication	0	0	0	0	0	0	0	0	0	1	autenticació
authenticity	0	0	0	0	0	0	1	0	0	1	autenticitat
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	amb autoritat
authority	0	0	0	0	0	0	1	0	0	1	autoritat
authorization	0	0	0	0	0	0	1	0	0	1	autorització
authorize	0	0	0	0	0	0	0	0	0	1	autoritzar
authorized	0	0	0	0	0	0	1	0	0	0	autoritzat
authorship	0	0	0	0	0	0	0	0	0	0	l'autoria
auto	0	0	0	0	0	0	0	0	0	0	automàtic
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografia
autocratic	0	0	0	0	0	1	0	0	0	0	autocràtic
autograph	0	0	0	0	0	0	0	0	0	0	autògraf
automatic	0	0	0	0	0	0	0	0	0	1	automàtic
automobile	0	0	0	0	0	0	0	0	0	0	automòbil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomia
autopsy	0	0	1	1	0	1	0	1	0	0	autòpsia
autumn	0	0	0	0	0	0	0	0	0	0	tardor
auxiliary	0	0	0	0	0	0	0	0	0	0	auxiliar
avail	0	0	0	0	0	0	0	0	0	0	aprofitar
avalanche	0	0	0	1	0	1	0	1	1	0	allau
avarice	1	0	1	0	0	1	0	0	0	0	avarícia
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	venjador
avenue	0	0	0	0	0	0	0	0	0	0	avinguda
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	mitjana
averse	1	0	1	1	0	1	0	0	0	0	avers
aversion	1	0	1	1	0	1	0	0	0	0	aversió
avert	0	0	0	0	0	0	0	0	0	0	evitar
aviary	0	0	0	0	0	0	0	0	0	0	aviari
aviation	0	0	0	0	0	0	0	0	0	0	aviació
aviator	0	0	0	0	0	0	0	0	0	0	aviador
avid	0	0	0	0	0	0	0	0	0	0	àvid
avocado	0	0	0	0	0	0	0	0	0	0	alvocat
avoid	0	0	0	1	0	1	0	0	0	0	evitar
avoidance	0	0	0	1	0	1	0	0	0	0	evitació
avoiding	0	0	0	1	0	0	0	0	0	0	evitant
await	0	1	0	0	0	0	0	0	0	0	esperar
awake	0	0	0	0	0	0	0	0	0	0	despert
awaken	0	0	0	0	0	0	0	0	0	0	despertar
award	0	1	0	0	1	0	1	0	1	1	premi
awe	0	0	0	0	0	0	0	0	0	0	por
awful	1	0	1	1	0	1	0	1	0	0	horrible
awkwardness	0	0	1	0	0	1	0	0	0	0	incomoditat
awning	0	0	0	0	0	0	0	0	0	0	tendal
awry	0	0	0	0	0	1	0	0	0	0	malament
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	axioma
axiomatic	0	0	0	0	0	0	0	0	0	1	axiomàtic
axis	0	0	0	0	0	0	0	0	0	0	eix
axle	0	0	0	0	0	0	0	0	0	0	eix
ay	0	0	0	0	0	0	1	0	0	0	ai
aye	0	0	0	0	0	0	1	0	0	0	sí
azimuth	0	0	0	0	0	0	0	0	0	0	azimut
azure	0	0	0	0	0	0	0	0	0	0	atzur
babble	0	0	0	0	0	1	0	0	0	0	balbucejar
babbling	0	0	0	0	0	1	0	0	0	0	balbuceig
baboon	0	0	1	0	0	1	0	0	0	0	babuí
baby	0	0	0	0	1	0	1	0	0	0	nadó
babysitter	0	0	0	0	0	0	0	0	0	1	cangur
