English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Simplified Word
analyzer	0	0	0	0	0	0	0	0	0	0	分析仪
anarchism	1	0	0	1	0	1	0	0	0	0	无政府主义
anarchist	1	0	0	1	0	1	0	0	0	0	无政府主义者
anarchy	1	0	0	1	0	1	0	0	0	0	无政府状态
anastomosis	0	0	0	0	0	0	0	0	0	0	吻合
anathema	1	0	1	1	0	1	0	1	0	0	诅咒
anatomic	0	0	0	0	0	0	0	0	0	0	解剖学
anatomy	0	0	0	0	0	0	0	0	0	0	解剖学
ancestor	0	0	0	0	0	0	0	0	0	0	祖先
ancestral	0	0	0	0	0	0	0	0	0	1	祖传的
ancestry	0	0	0	0	0	0	0	0	0	0	祖先
anchor	0	0	0	0	0	0	1	0	0	0	锚
anchorage	0	0	0	0	0	0	1	1	0	0	锚地
ancient	0	0	0	0	0	1	0	0	0	0	古老的
ancillary	0	0	0	0	0	0	0	0	0	0	辅助
androgen	0	0	0	0	0	0	0	0	0	0	雄激素
anemone	0	0	0	0	0	0	0	0	0	0	海葵
anew	0	0	0	0	0	0	0	0	0	0	重新
angel	0	1	0	0	1	0	1	0	1	1	天使
angelic	0	0	0	0	1	0	1	0	0	1	天使般的
anger	1	0	0	0	0	1	0	0	0	0	愤怒
angina	0	0	0	1	0	1	0	0	0	0	心绞痛
angiography	0	0	0	0	0	0	0	0	0	0	血管造影
angle	0	0	0	0	0	0	0	0	0	0	角度
angling	0	1	0	0	0	1	0	0	0	0	钓鱼
angry	1	0	1	0	0	1	0	0	0	0	生气的
anguish	1	0	0	1	0	1	0	1	0	0	苦恼
angular	0	0	0	0	0	0	0	0	0	0	有角度的
anhydrous	0	0	0	0	0	0	0	0	0	0	无水
animal	0	0	0	0	0	0	0	0	0	0	动物
animate	0	0	0	0	0	0	1	0	0	0	动画
animated	0	0	0	0	1	0	1	0	0	0	动画
animation	0	0	0	0	0	0	0	0	0	0	动画
animosity	1	0	1	1	0	1	0	1	0	0	敌意
animus	1	0	0	0	0	1	0	0	0	0	敌意
ankle	0	0	0	0	0	0	0	0	0	0	踝
annals	0	0	0	0	0	0	0	0	0	0	志
annex	0	0	0	0	0	0	0	0	0	0	附件
annexation	0	0	0	0	0	0	0	0	0	0	兼并
annexe	0	0	0	0	0	0	0	0	0	0	附件
annihilate	1	0	0	1	0	1	0	0	0	0	歼灭
annihilated	1	0	0	1	0	1	0	1	0	0	歼灭
annihilation	1	0	0	1	0	1	0	1	0	0	湮灭
annotate	0	0	0	0	0	0	0	0	0	0	注释
annotation	0	0	0	0	0	0	0	0	0	0	注解
announce	0	0	0	0	0	0	0	0	0	0	宣布
announcement	0	1	0	0	0	0	0	0	0	0	公告
annoy	1	0	1	0	0	1	0	0	0	0	惹恼
annoyance	1	0	1	0	0	1	0	0	0	0	烦恼
annoying	1	0	0	0	0	1	0	0	0	0	恼人的
annuity	0	0	0	0	0	0	0	0	0	0	年金
annul	0	0	0	0	0	1	0	0	0	0	废止
annular	0	0	0	0	0	0	0	0	0	0	环状
annulment	0	0	0	0	0	1	0	1	0	0	废除
annulus	0	0	0	0	0	0	0	0	0	0	环
anointing	0	0	0	0	0	0	0	0	0	0	膏抹
anomalous	0	0	0	0	0	0	0	0	0	0	异常
anomaly	0	0	0	1	0	1	0	0	1	0	异常
anon	0	0	0	0	0	0	0	0	0	0	匿名
anonymous	0	0	0	0	0	1	0	0	0	0	匿名的
answer	0	0	0	0	0	0	0	0	0	0	回答
answerable	0	0	0	0	0	0	0	0	0	1	可回答的
answering	0	0	0	0	0	0	0	0	0	0	接听
ant	0	0	0	0	0	0	0	0	0	0	蚂蚁
antagonism	1	0	0	0	0	1	0	0	0	0	对抗
antagonist	1	0	0	0	0	1	0	0	0	0	拮抗剂
antagonistic	1	0	1	0	0	1	0	0	0	0	敌对的
ante	0	0	0	0	0	0	0	0	0	0	赌注
antecedent	0	0	0	0	0	0	0	0	0	0	先行者
antelope	0	0	0	0	0	0	0	0	0	0	羚羊
antenna	0	0	0	0	0	0	0	0	0	0	天线
anterior	0	0	0	0	0	0	0	0	0	0	前
anthem	0	0	0	0	0	0	0	0	0	0	国歌
anthology	0	0	0	0	0	0	0	0	0	0	选集
anthrax	0	0	1	1	0	1	0	1	0	0	炭疽病
anthropology	0	0	0	0	0	0	0	0	0	0	人类学
antibiotic	0	0	0	0	0	0	0	0	0	0	抗生素
antibiotics	0	0	0	0	0	0	1	0	0	0	抗生素
antichrist	1	0	1	1	0	1	0	0	0	0	敌基督
anticipation	0	1	0	0	0	0	0	0	0	0	预期
anticipatory	0	1	0	0	0	0	0	0	0	0	预期的
antidote	0	1	0	0	0	0	1	0	0	1	解毒剂
antifungal	0	0	0	0	0	0	1	0	0	1	抗真菌药
antimony	0	0	0	0	0	0	0	0	0	0	锑
antipathy	1	0	1	0	0	1	0	0	0	0	反感
antiquarian	0	0	0	0	0	0	0	0	0	0	古玩
antiquated	0	0	0	0	0	1	0	0	0	0	过时的
antique	0	0	0	0	0	0	1	0	0	0	古董
antiquity	0	0	0	0	0	0	0	0	0	0	古代
antiseptic	0	0	0	0	0	0	1	0	0	1	防腐剂
antisocial	1	0	1	1	0	1	0	1	0	0	反社会
antithesis	1	0	0	0	0	1	0	0	0	0	对立
antithetical	0	0	0	0	0	0	0	0	0	0	对立的
antiviral	0	0	0	0	0	0	0	0	0	0	抗病毒物质
antler	0	0	0	0	0	0	0	0	0	0	鹿茸
anvil	0	0	0	0	0	0	0	0	0	0	砧
anxiety	1	1	0	1	0	1	0	1	0	0	焦虑
anxious	0	1	0	1	0	1	0	0	0	0	焦虑的
aorta	0	0	0	0	0	0	0	0	0	0	主动脉
apace	0	0	0	0	0	0	0	0	0	0	快速
apache	0	0	0	1	0	1	0	0	0	0	阿帕奇
apartment	0	0	0	0	0	0	0	0	0	0	公寓
apathetic	0	0	0	0	0	1	0	1	0	0	冷漠
apathy	0	0	0	0	0	1	0	1	0	0	冷漠
ape	0	0	0	0	0	0	0	0	0	0	猿
aperture	0	0	0	0	0	0	0	0	0	0	光圈
apex	0	0	0	0	0	0	0	0	0	0	顶尖
aphid	0	0	1	0	0	1	0	0	0	0	蚜
apiece	0	0	0	0	0	0	0	0	0	0	一块
aplomb	0	0	0	0	0	0	1	0	0	0	沉着
apocalyptic	0	0	0	0	0	0	0	0	0	0	世界末日
apologetic	0	0	0	0	0	0	1	0	0	1	抱歉的
apologist	0	0	0	0	0	0	0	0	0	0	道歉者
apologize	0	0	0	0	0	0	1	1	0	1	道歉
apology	0	0	0	0	0	0	1	0	0	0	道歉
apostasy	0	0	0	0	0	0	0	0	0	0	叛教
apostate	0	0	0	0	0	0	0	0	0	0	背道者
apostle	0	0	0	0	0	0	1	0	0	1	使徒
apostolic	0	0	0	0	0	0	0	0	0	1	使徒的
apostrophe	0	0	0	0	0	0	0	0	0	0	撇号
appalling	0	0	1	1	0	1	0	0	0	0	骇人听闻
apparatus	0	0	0	0	0	0	0	0	0	0	仪器
apparel	0	0	0	0	0	0	0	0	0	0	服饰
apparently	0	0	0	0	0	0	0	0	0	0	显然
apparition	0	0	0	1	0	0	0	0	1	0	幻影
appeal	0	1	0	0	0	0	0	0	0	0	上诉
appearance	0	0	0	0	0	0	0	0	0	0	外貌
appease	0	0	0	0	0	0	0	0	0	0	安抚
appellant	0	0	0	0	0	0	0	0	0	0	上诉人
append	0	0	0	0	0	0	0	0	0	0	附加
appendage	0	0	0	0	0	0	0	0	0	0	附属物
appendicitis	0	0	0	1	0	1	0	1	0	0	阑尾炎
appendix	0	0	0	0	0	0	0	0	0	0	附录
appetite	0	0	0	0	0	0	0	0	0	0	食欲
appetizer	0	0	0	0	0	0	0	0	0	0	开胃菜
applause	0	0	0	0	1	0	1	0	1	1	掌声
apple	0	0	0	0	0	0	0	0	0	0	苹果
appliance	0	0	0	0	0	0	0	0	0	0	器具
appliances	0	0	0	0	0	0	0	0	0	0	电器
applicability	0	0	0	0	0	0	0	0	0	0	适用性
applicable	0	0	0	0	0	0	0	0	0	0	适用的
applicant	0	1	0	0	0	0	0	0	0	0	申请人
application	0	0	0	0	0	0	0	0	0	0	应用
apply	0	0	0	0	0	0	0	0	0	0	申请
appoint	0	0	0	0	0	0	0	0	0	0	委
appointment	0	0	0	0	0	0	0	0	0	0	预约
appointments	0	0	0	0	0	0	0	0	0	0	约会
apportion	0	0	0	0	0	0	0	0	0	0	分摊
apportionment	0	0	0	0	0	0	0	0	0	0	分摊
appraise	0	0	0	0	0	0	0	0	0	0	评价
appreciable	0	0	0	0	0	0	0	0	0	0	可观的
appreciation	0	0	0	0	1	0	1	0	0	1	欣赏
apprehend	0	0	0	1	0	0	0	0	0	0	逮捕
apprehension	0	0	0	1	0	1	0	0	0	0	顾虑
apprehensive	0	1	0	1	0	1	0	0	0	0	忧虑
apprentice	0	0	0	0	0	0	0	0	0	1	学徒
apprenticeship	0	0	0	0	0	0	0	0	0	0	学徒制
approach	0	0	0	0	0	0	0	0	0	0	方法
approaching	0	1	0	0	0	0	0	0	0	0	接近
approbation	0	0	0	0	0	0	1	0	0	1	赞许
appropriation	0	0	0	0	0	1	0	0	0	0	拨款
approval	0	0	0	0	0	0	1	0	0	0	赞同
approve	0	0	0	0	1	0	1	0	0	1	批准
approving	0	0	0	0	0	0	1	0	0	0	批准
approximate	0	0	0	0	0	0	0	0	0	0	近似
approximately	0	0	0	0	0	0	0	0	0	0	大约
approximating	0	0	0	0	0	0	0	0	0	0	近似
approximation	0	0	0	0	0	0	0	0	0	0	近似
appurtenances	0	0	0	0	0	0	0	0	0	0	附属物
apron	0	0	0	0	0	0	0	0	0	0	围裙
apt	0	0	0	0	0	0	1	0	0	0	易于
aptitude	0	0	0	0	0	0	1	0	0	0	资质
aqua	0	0	0	0	0	0	0	0	0	0	水色
aquamarine	0	0	0	0	0	0	0	0	0	0	蓝晶
aquarium	0	0	0	0	0	0	0	0	0	0	水族馆
aquatic	0	0	0	0	0	0	0	0	0	0	水
aqueduct	0	0	0	0	0	0	0	0	0	0	渡槽
aqueous	0	0	0	0	0	0	0	0	0	0	水性
arable	0	0	0	0	0	0	0	0	0	0	耕地
arbiter	0	0	0	0	0	0	0	0	0	1	仲裁者
arbitrate	0	0	0	0	0	0	0	0	0	0	仲裁
arbitration	0	1	0	0	0	0	0	0	0	0	仲裁
arbitrator	0	0	0	0	0	0	0	0	0	1	仲裁人
arbor	0	0	0	0	0	0	0	0	0	0	乔木
arc	0	0	0	0	0	0	0	0	0	0	弧
arcade	0	0	0	0	0	0	0	0	0	0	拱廊
arch	0	0	0	0	0	0	0	0	0	0	拱
archaeological	0	0	0	0	0	0	0	0	0	0	考古学
archaeologist	0	0	0	0	0	0	0	0	0	0	考古学家
archaeology	0	1	0	0	0	0	1	0	0	0	考古学
archaic	0	0	0	0	0	1	0	0	0	0	古老
archbishop	0	0	0	0	0	0	0	0	0	0	大主教
arched	0	0	0	0	0	0	0	0	0	0	拱形的
archer	0	0	0	0	0	0	0	0	0	0	射手
archery	0	0	0	0	0	0	0	0	0	0	射箭
archetype	0	0	0	0	0	0	0	0	0	0	原型
archipelago	0	0	0	0	0	0	0	0	0	0	群岛
architect	0	0	0	0	0	0	0	0	0	0	建筑师
architecture	0	0	0	0	0	0	0	0	0	1	建筑学
archive	0	0	0	0	0	0	0	0	0	0	档案
arctic	0	0	0	0	0	0	0	0	0	0	北极
ardent	0	1	0	0	1	0	1	0	0	0	热心
ardor	0	0	0	0	0	0	1	0	0	0	热情
arduous	0	0	0	0	0	1	0	0	0	0	艰巨
area	0	0	0	0	0	0	0	0	0	0	区域
arena	0	0	0	0	0	0	0	0	0	0	竞技场
areola	0	0	0	0	0	0	0	0	0	0	乳晕
argent	0	0	0	0	0	0	0	0	0	0	银色
argue	1	0	0	0	0	1	0	0	0	0	争论
argument	1	0	0	0	0	1	0	0	0	0	争论
argumentation	1	0	0	0	0	0	0	0	0	0	论证
argumentative	0	0	0	0	0	1	0	0	0	0	争论的
arguments	1	0	0	0	0	0	0	0	0	0	论据
arid	0	0	0	0	0	1	0	1	0	0	干旱
aristocracy	0	0	0	0	0	0	1	0	0	0	贵族
aristocrat	0	0	0	0	0	0	0	0	0	0	贵族
aristocratic	0	0	0	0	0	0	1	0	0	0	贵族
arithmetic	0	0	0	0	0	0	0	0	0	0	算术
ark	0	0	0	0	0	0	0	0	0	0	方舟
arm	0	0	0	0	0	0	0	0	0	0	手臂
armada	0	0	0	0	0	0	0	0	0	0	舰队
armament	1	0	0	1	0	0	0	0	0	0	武器
armaments	0	0	0	1	0	1	0	0	0	0	军备
armature	0	0	0	0	0	0	0	0	0	0	衔铁
armed	1	0	0	1	0	1	1	0	0	0	武装
armor	0	0	0	1	0	0	1	0	0	1	盔甲
armored	0	0	0	1	0	0	0	0	0	0	装甲的
armory	0	0	0	0	0	0	0	0	0	1	军械库
arms	0	0	0	0	0	0	0	0	0	0	武器
army	0	0	0	0	0	0	0	0	0	0	军队
aroma	0	0	0	0	0	0	1	0	0	0	香气
arousal	0	0	0	0	0	0	0	0	0	0	唤醒
arouse	0	1	0	0	0	0	1	0	0	0	引起
arraignment	1	0	0	1	0	1	0	1	0	0	传讯
arrange	0	0	0	0	0	0	0	0	0	0	安排
arranged	0	0	0	0	0	0	0	0	0	0	安排好的
arrangement	0	0	0	0	0	0	0	0	0	0	安排
array	0	0	0	0	0	0	1	0	0	0	大批
arrears	0	0	0	0	0	1	0	0	0	0	拖欠
arrest	0	0	0	0	0	1	0	0	0	0	逮捕
arrival	0	1	0	0	0	0	0	0	0	0	到达
arrive	0	1	0	0	0	0	0	0	0	0	到达
arrogance	0	0	0	0	0	1	0	0	0	0	傲慢
arrogant	1	0	1	0	0	1	0	0	0	0	傲慢的
arrow	0	0	0	0	0	0	0	0	0	0	箭
arsenal	0	0	0	0	0	0	0	0	0	0	兵工厂
arsenic	0	0	1	1	0	1	0	1	0	0	砷
arson	1	0	0	1	0	1	0	0	0	0	纵火
art	0	1	0	0	1	0	1	1	1	0	艺术
artery	0	0	0	0	0	0	0	0	0	0	动脉
artful	0	0	0	0	0	0	0	0	0	0	巧
arthropod	0	0	0	0	0	0	0	0	0	0	节肢动物
artichoke	0	0	0	0	0	0	0	0	0	0	朝鲜蓟
article	0	0	0	0	0	0	0	0	0	0	文章
articles	0	0	0	0	0	0	0	0	0	0	文章
articulate	0	0	0	0	0	0	1	0	0	0	口齿伶俐
articulation	0	0	0	0	0	0	1	0	0	0	关节
artifice	0	0	0	0	0	0	0	0	0	0	技巧
artillery	0	0	0	1	0	1	0	0	0	0	炮兵
artisan	0	0	0	0	0	0	1	0	0	0	工匠
artist	0	0	0	0	0	0	0	0	0	0	艺术家
artiste	0	0	0	0	0	0	1	0	0	0	艺人
artistic	0	0	0	0	0	0	1	0	0	0	艺术的
artists	0	0	0	0	0	0	0	0	0	0	艺术家
ascend	0	0	0	0	0	0	0	0	0	0	上升
ascendancy	0	0	0	0	0	0	1	0	0	0	优势
ascension	0	0	0	0	0	0	0	0	0	0	提升
ascent	0	0	0	0	0	0	1	0	0	0	上升
ascertain	0	0	0	0	0	0	0	0	0	0	探明
ascertained	0	0	0	0	0	0	0	0	0	0	确定
ascetic	0	0	0	0	0	0	0	0	0	0	苦行僧
ash	0	0	0	0	0	1	0	0	0	0	灰
ashamed	0	0	1	0	0	1	0	1	0	0	羞愧
ashes	0	0	0	0	0	1	0	1	0	0	骨灰
asleep	0	0	0	0	0	0	0	0	0	0	睡着了
asp	0	0	0	1	0	0	0	0	0	0	ASP
aspartame	0	0	0	0	0	0	0	0	0	0	阿斯巴甜
aspect	0	0	0	0	0	0	0	0	0	0	方面
aspects	0	0	0	0	0	0	0	0	0	0	方面
asphalt	0	0	0	0	0	0	0	0	0	0	沥青
aspiration	0	1	0	0	1	0	1	0	1	1	愿望
aspire	0	1	0	0	1	0	1	0	0	0	渴望
aspiring	0	1	0	0	1	0	1	0	0	1	有抱负的
ass	0	0	0	0	0	1	0	0	0	0	屁股
assail	1	0	0	1	0	1	0	0	1	0	攻击
assailant	1	0	0	1	0	1	0	1	0	0	袭击者
assassin	1	0	0	1	0	1	0	1	0	0	刺客
assassinate	1	0	0	1	0	1	0	0	0	0	暗杀
assassination	1	0	0	1	0	1	0	1	0	0	暗杀
assault	1	0	0	1	0	1	0	0	0	0	突击
assay	0	0	0	0	0	0	0	0	0	0	化验
assemblage	0	0	0	0	0	0	0	0	0	0	装配
assemble	0	0	0	0	0	0	0	0	0	0	集合
assembled	0	0	0	0	0	0	0	0	0	0	组装好的
assembly	0	0	0	0	0	0	1	0	0	1	部件
assent	0	0	0	0	0	0	1	0	0	0	同意
assert	0	0	0	0	0	0	0	0	0	0	断言
asserting	0	0	0	0	0	0	1	0	0	1	断言
assertion	0	0	0	0	0	0	0	0	0	0	断言
assess	0	0	0	0	0	0	0	0	0	0	评估
assessment	0	0	0	0	0	0	0	0	1	1	评估
assessor	0	0	0	0	0	0	0	0	0	1	评估员
assets	0	0	0	0	0	0	1	0	0	0	资产
asshole	1	0	1	0	0	1	0	0	0	0	混蛋
assign	0	0	0	0	0	0	0	0	0	0	分配
assignee	0	0	0	0	0	0	0	0	0	1	受让人
assignment	0	0	0	0	0	0	0	0	0	0	任务
assimilate	0	0	0	0	0	0	0	0	0	0	吸收
assimilation	0	0	0	0	0	0	0	0	0	0	同化
assist	0	0	0	0	0	0	1	0	0	1	助攻
assistance	0	0	0	0	0	0	1	0	0	0	协助
assistant	0	0	0	0	0	0	0	0	0	0	助手
associate	0	0	0	0	0	0	1	0	0	1	联系
association	0	0	0	0	0	0	0	0	0	1	协会
assorted	0	0	0	0	0	0	0	0	0	0	什锦的
assortment	0	0	0	0	0	0	0	0	0	0	品种
assuage	0	0	0	0	0	0	1	0	0	0	缓和
assumed	0	0	0	0	0	0	0	0	0	0	假定
assuming	0	0	0	0	0	0	0	0	0	0	假设
assumption	0	0	0	0	0	0	0	0	0	0	假设
assurance	0	0	0	0	0	0	1	0	0	1	保证
assure	0	0	0	0	0	0	0	0	0	1	保证
assured	0	0	0	0	0	0	1	0	0	1	保证
assuredly	0	0	0	0	0	0	0	0	0	1	肯定
asterisk	0	0	0	0	0	0	0	0	0	0	星号
asteroids	0	0	0	0	0	0	0	0	0	0	小行星
astigmatism	0	0	0	0	0	0	0	0	0	0	散光
astonishingly	0	0	0	0	0	0	1	0	1	0	惊人地
astonishment	0	0	0	0	1	0	1	0	1	0	惊讶
astral	0	0	0	0	0	0	0	0	0	0	星体
astray	0	0	0	1	0	1	0	0	0	0	误入歧途
astringent	0	0	0	0	0	1	0	0	0	0	涩
astrologer	0	1	0	0	0	0	1	0	0	0	占星家
astrology	0	0	0	0	0	0	0	0	0	0	占星术
astronaut	0	0	0	0	0	0	1	0	0	0	宇航员
astronomer	0	1	0	0	0	0	1	0	0	0	天文学家
astronomy	0	0	0	0	0	0	0	0	0	0	天文学
astute	0	0	0	0	0	0	1	0	0	0	精明
asunder	0	0	0	0	0	0	0	0	0	0	分裂
asylum	0	0	0	1	0	1	0	0	0	0	庇护
asymmetric	0	0	0	0	0	0	0	0	0	0	不对称
asymmetry	0	0	1	0	0	0	0	0	0	0	不对称
asymptotic	0	0	0	0	0	0	0	0	0	0	渐近的
atelier	0	0	0	0	0	0	0	0	0	0	工作室
atheism	0	0	0	0	0	1	0	0	0	0	无神论
atheistic	0	0	0	0	0	0	0	0	0	0	无神论者
atherosclerosis	0	0	0	1	0	1	0	1	0	0	动脉粥样硬化
athlete	0	0	0	0	0	0	1	0	0	0	运动员
athletic	0	0	0	0	0	0	1	0	0	0	竞技
athleticism	0	0	0	0	0	0	0	0	0	0	运动能力
athletics	0	0	0	0	0	0	0	0	0	0	竞技
atlas	0	0	0	0	0	0	0	0	0	0	地图集
atmosphere	0	0	0	0	0	0	0	0	0	0	气氛
atmospheric	0	0	0	0	0	0	0	0	0	0	大气的
atoll	0	0	0	0	0	0	0	0	0	0	环礁
atom	0	0	0	0	0	0	1	0	0	0	原子
atomic	0	0	0	0	0	0	0	0	0	0	原子
atone	0	1	0	0	1	0	1	0	0	1	赎罪
atonement	0	0	0	0	0	0	1	0	0	0	赎罪
atrium	0	0	0	0	0	0	0	0	0	0	中庭
atrocious	1	0	1	0	0	1	0	0	0	0	残暴
atrocity	1	0	1	1	0	1	0	1	0	0	暴行
atrophy	0	0	1	1	0	1	0	1	0	0	萎缩
attach	0	0	0	0	0	0	0	0	0	0	附
attachment	0	0	0	0	0	0	1	0	0	0	附件
attack	1	0	0	1	0	1	0	0	0	0	攻击
attacking	1	0	1	1	0	1	0	1	1	0	进攻
attain	0	0	0	0	0	0	0	0	0	0	达到
attainable	0	1	0	0	0	0	1	0	0	0	可达到的
attainment	0	0	0	0	0	0	1	0	0	0	素养
attempt	0	1	0	0	0	0	0	0	0	0	试图
attendance	0	1	0	0	0	0	0	0	0	0	出席
attendant	0	0	0	0	0	0	1	0	0	1	服务员
attention	0	0	0	0	0	0	1	0	0	0	注意力
attentive	0	0	0	0	0	0	1	0	0	1	细心
attenuate	0	0	0	0	0	0	0	0	0	0	衰减
attenuated	0	0	0	0	0	1	0	0	0	0	减弱的
attenuation	0	0	0	0	0	1	0	1	0	0	衰减
attest	0	0	0	0	0	0	1	0	0	1	证明
attestation	0	0	0	0	0	0	0	0	0	1	证明
attic	0	0	0	0	0	0	0	0	0	0	阁楼
attire	0	0	0	0	0	0	0	0	0	0	服装
attitude	0	0	0	0	0	0	0	0	0	0	态度
attorney	1	0	0	1	0	0	1	0	0	1	律师
attraction	0	0	0	0	0	0	1	0	0	0	吸引力
attractiveness	0	0	0	0	0	0	1	0	0	0	吸引力
attributable	0	0	0	0	0	0	0	0	0	0	归属
attribute	0	0	0	0	0	0	0	0	0	0	属性
attribution	0	0	0	0	0	0	0	0	0	0	归因
attrition	0	0	0	0	0	0	0	0	0	0	减员
auburn	0	0	0	0	0	0	0	0	0	0	奥本
auction	0	1	0	0	0	0	0	0	0	0	拍卖
auctioneer	0	0	0	0	0	0	0	0	0	0	拍卖
audacious	0	0	0	0	0	0	0	0	0	0	大胆的
audacity	0	0	0	0	0	1	0	0	0	0	大胆
audible	0	0	0	0	0	0	0	0	0	0	听得见的
audience	0	1	0	0	0	0	0	0	0	0	观众
audit	0	0	0	0	0	0	0	0	0	0	审计
audition	0	0	0	0	0	0	0	0	0	0	试镜
auditor	0	0	0	1	0	0	0	0	0	1	审计员
auditorium	0	0	0	0	0	0	0	0	0	0	礼堂
auditory	0	0	0	0	0	0	0	0	0	0	听觉
aught	0	0	0	0	0	0	0	0	0	0	什么都没有
augment	0	0	0	0	0	0	1	0	0	0	增加
augmentation	0	0	0	0	0	0	0	0	0	0	增强
august	0	0	0	0	0	0	1	0	0	0	八月
aunt	0	0	0	0	0	0	1	0	0	1	姨
aura	0	0	0	0	0	0	1	0	0	0	光环
aurora	0	0	0	0	0	0	0	0	0	0	极光
auspices	0	0	0	0	0	0	0	0	0	0	主持
auspicious	0	1	0	0	1	0	1	0	0	0	吉祥
austere	0	0	0	1	0	1	0	1	0	0	严肃的
austerity	0	0	0	0	0	1	0	0	0	0	紧缩
authentic	0	0	0	0	1	0	1	0	0	1	真正的
authenticate	0	0	0	0	0	0	0	0	0	1	认证
authentication	0	0	0	0	0	0	0	0	0	1	验证
authenticity	0	0	0	0	0	0	1	0	0	1	真实性
author	0	0	0	0	0	0	1	0	0	1	作者
authoritative	0	0	0	0	0	0	1	0	0	1	权威性
authority	0	0	0	0	0	0	1	0	0	1	权威
authorization	0	0	0	0	0	0	1	0	0	1	授权
authorize	0	0	0	0	0	0	0	0	0	1	授权
authorized	0	0	0	0	0	0	1	0	0	0	授权
authorship	0	0	0	0	0	0	0	0	0	0	作者身份
auto	0	0	0	0	0	0	0	0	0	0	汽车
autobiography	0	0	0	0	0	0	0	0	0	0	自传
autocratic	0	0	0	0	0	1	0	0	0	0	专制
autograph	0	0	0	0	0	0	0	0	0	0	签名
automatic	0	0	0	0	0	0	0	0	0	1	自动的
automobile	0	0	0	0	0	0	0	0	0	0	汽车
autonomy	0	0	0	0	0	0	0	0	0	0	自治
autopsy	0	0	1	1	0	1	0	1	0	0	尸检
autumn	0	0	0	0	0	0	0	0	0	0	秋天
auxiliary	0	0	0	0	0	0	0	0	0	0	辅助的
avail	0	0	0	0	0	0	0	0	0	0	利用
avalanche	0	0	0	1	0	1	0	1	1	0	雪崩
avarice	1	0	1	0	0	1	0	0	0	0	贪婪
avatar	0	0	0	0	0	0	1	0	0	0	头像
avenger	1	0	0	0	0	1	0	0	0	0	复仇者
avenue	0	0	0	0	0	0	0	0	0	0	大街
aver	0	0	0	0	0	0	0	0	0	0	断言
average	0	0	0	0	0	0	0	0	0	0	平均
averse	1	0	1	1	0	1	0	0	0	0	厌恶
aversion	1	0	1	1	0	1	0	0	0	0	厌恶
avert	0	0	0	0	0	0	0	0	0	0	避免
aviary	0	0	0	0	0	0	0	0	0	0	鸟舍
aviation	0	0	0	0	0	0	0	0	0	0	航空
aviator	0	0	0	0	0	0	0	0	0	0	飞行员
avid	0	0	0	0	0	0	0	0	0	0	狂热的
avocado	0	0	0	0	0	0	0	0	0	0	牛油果
avoid	0	0	0	1	0	1	0	0	0	0	避免
avoidance	0	0	0	1	0	1	0	0	0	0	回避
avoiding	0	0	0	1	0	0	0	0	0	0	避免
await	0	1	0	0	0	0	0	0	0	0	等待
awake	0	0	0	0	0	0	0	0	0	0	苏醒
awaken	0	0	0	0	0	0	0	0	0	0	唤醒
award	0	1	0	0	1	0	1	0	1	1	奖
awe	0	0	0	0	0	0	0	0	0	0	敬畏
awful	1	0	1	1	0	1	0	1	0	0	可怕
awkwardness	0	0	1	0	0	1	0	0	0	0	尴尬
awning	0	0	0	0	0	0	0	0	0	0	棚
awry	0	0	0	0	0	1	0	0	0	0	错了
axial	0	0	0	0	0	0	0	0	0	0	轴向
axiom	0	0	0	0	0	0	0	0	0	1	公理
axiomatic	0	0	0	0	0	0	0	0	0	1	公理化的
axis	0	0	0	0	0	0	0	0	0	0	轴
axle	0	0	0	0	0	0	0	0	0	0	轴
ay	0	0	0	0	0	0	1	0	0	0	是的
aye	0	0	0	0	0	0	1	0	0	0	是的
azimuth	0	0	0	0	0	0	0	0	0	0	方位角
azure	0	0	0	0	0	0	0	0	0	0	天蓝色
babble	0	0	0	0	0	1	0	0	0	0	潺潺
babbling	0	0	0	0	0	1	0	0	0	0	胡说
baboon	0	0	1	0	0	1	0	0	0	0	狒狒
baby	0	0	0	0	1	0	1	0	0	0	婴儿
babysitter	0	0	0	0	0	0	0	0	0	1	保姆
baccalaureate	0	0	0	0	0	0	1	0	0	0	学士学位
baccarat	0	0	0	0	0	0	0	0	0	0	百家乐
bachelor	0	0	0	0	0	0	0	0	0	0	学士
back	0	0	0	0	0	0	0	0	0	0	背部
backbone	1	0	0	0	0	0	1	0	0	1	骨干
backer	0	0	0	0	0	0	0	0	0	1	支持者
backfire	0	0	0	0	0	0	0	0	0	0	适得其反
backgammon	0	0	0	0	0	0	0	0	0	0	双陆棋
background	0	0	0	0	0	0	0	0	0	0	背景
backhoe	0	0	0	0	0	0	0	0	0	0	反铲
backpacker	0	0	0	0	0	0	0	0	0	0	背包客
backtrack	0	0	0	0	0	0	0	0	0	0	回溯
backward	0	0	0	0	0	1	0	0	0	0	落后
backwards	0	0	1	0	0	1	0	0	0	0	向后
backwater	0	0	0	0	0	1	0	1	0	0	回水
bacteria	0	0	1	1	0	1	0	1	0	0	细菌
bacterium	0	0	1	1	0	1	0	0	0	0	细菌
bad	1	0	1	1	0	1	0	1	0	0	坏的
badge	0	0	0	0	0	0	0	0	0	1	徽章
badger	1	0	0	0	0	1	0	0	0	0	獾
