English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swahili Word
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetamini
amphibian	0	0	0	0	0	0	0	0	0	0	amfibia
amphibious	0	0	0	0	0	0	0	0	0	0	amfibia
amphitheater	0	0	0	0	0	0	0	0	0	0	ukumbi wa michezo
amplification	0	0	0	0	0	0	0	0	0	0	ukuzaji
amplify	0	0	0	0	0	0	0	0	0	0	kukuza
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	kwa kiasi kikubwa
amputation	0	0	0	0	0	0	0	0	0	0	kukatwa
amulet	0	0	0	0	0	0	0	0	0	0	hirizi
amuse	0	0	0	0	1	0	1	0	0	0	furahisha
amused	0	0	0	0	1	0	1	0	0	0	kufurahishwa
amusement	0	0	0	0	1	0	1	0	0	0	pumbao
amusing	0	0	0	0	1	0	1	0	0	0	kufurahisha
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	ganzi
anaesthetic	0	0	0	0	0	0	0	0	0	0	ganzi
anal	0	0	0	0	0	1	0	0	0	0	mkundu
analgesic	0	0	0	0	0	0	0	0	0	0	dawa ya kutuliza maumivu
analogous	0	0	0	0	0	0	0	0	0	0	kufanana
analogue	0	0	0	0	0	0	0	0	0	0	analogi
analogy	0	0	0	0	0	0	0	0	0	0	mlinganisho
analysis	0	0	0	0	0	0	0	0	0	0	uchambuzi
analyst	0	1	0	0	0	0	1	0	0	1	mchambuzi
analytic	0	0	0	0	0	0	0	0	0	0	uchambuzi
analyze	0	0	0	0	0	0	0	0	0	0	kuchambua
analyzer	0	0	0	0	0	0	0	0	0	0	analyzer
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	machafuko
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiki
anatomy	0	0	0	0	0	0	0	0	0	0	anatomia
ancestor	0	0	0	0	0	0	0	0	0	0	babu
ancestral	0	0	0	0	0	0	0	0	0	1	babu
ancestry	0	0	0	0	0	0	0	0	0	0	ukoo
anchor	0	0	0	0	0	0	1	0	0	0	nanga
anchorage	0	0	0	0	0	0	1	1	0	0	kutia nanga
ancient	0	0	0	0	0	1	0	0	0	0	kale
ancillary	0	0	0	0	0	0	0	0	0	0	msaidizi
androgen	0	0	0	0	0	0	0	0	0	0	androjeni
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	upya
angel	0	1	0	0	1	0	1	0	1	1	malaika
angelic	0	0	0	0	1	0	1	0	0	1	malaika
anger	1	0	0	0	0	1	0	0	0	0	hasira
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografia
angle	0	0	0	0	0	0	0	0	0	0	pembe
angling	0	1	0	0	0	1	0	0	0	0	kung'ang'ania
angry	1	0	1	0	0	1	0	0	0	0	hasira
anguish	1	0	0	1	0	1	0	1	0	0	uchungu
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	isiyo na maji
animal	0	0	0	0	0	0	0	0	0	0	mnyama
animate	0	0	0	0	0	0	1	0	0	0	hai
animated	0	0	0	0	1	0	1	0	0	0	uhuishaji
animation	0	0	0	0	0	0	0	0	0	0	uhuishaji
animosity	1	0	1	1	0	1	0	1	0	0	uadui
animus	1	0	0	0	0	1	0	0	0	0	uhuishaji
ankle	0	0	0	0	0	0	0	0	0	0	kifundo cha mguu
annals	0	0	0	0	0	0	0	0	0	0	machapisho
annex	0	0	0	0	0	0	0	0	0	0	kiambatisho
annexation	0	0	0	0	0	0	0	0	0	0	kiambatisho
annexe	0	0	0	0	0	0	0	0	0	0	annexe
annihilate	1	0	0	1	0	1	0	0	0	0	kuangamiza
annihilated	1	0	0	1	0	1	0	1	0	0	kuangamizwa
annihilation	1	0	0	1	0	1	0	1	0	0	maangamizi
annotate	0	0	0	0	0	0	0	0	0	0	fafanua
annotation	0	0	0	0	0	0	0	0	0	0	maelezo
announce	0	0	0	0	0	0	0	0	0	0	tangaza
announcement	0	1	0	0	0	0	0	0	0	0	tangazo
annoy	1	0	1	0	0	1	0	0	0	0	kuudhi
annoyance	1	0	1	0	0	1	0	0	0	0	kero
annoying	1	0	0	0	0	1	0	0	0	0	kuudhi
annuity	0	0	0	0	0	0	0	0	0	0	mwaka
annul	0	0	0	0	0	1	0	0	0	0	kubatilisha
annular	0	0	0	0	0	0	0	0	0	0	mwaka
annulment	0	0	0	0	0	1	0	1	0	0	kubatilisha
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	upako
anomalous	0	0	0	0	0	0	0	0	0	0	isiyo ya kawaida
anomaly	0	0	0	1	0	1	0	0	1	0	hali isiyo ya kawaida
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	bila kujulikana
answer	0	0	0	0	0	0	0	0	0	0	jibu
answerable	0	0	0	0	0	0	0	0	0	1	kuwajibika
answering	0	0	0	0	0	0	0	0	0	0	kujibu
ant	0	0	0	0	0	0	0	0	0	0	mchwa
antagonism	1	0	0	0	0	1	0	0	0	0	uadui
antagonist	1	0	0	0	0	1	0	0	0	0	mpinzani
antagonistic	1	0	1	0	0	1	0	0	0	0	kupingana
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	aliyetangulia
antelope	0	0	0	0	0	0	0	0	0	0	swala
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	mbele
anthem	0	0	0	0	0	0	0	0	0	0	wimbo wa taifa
anthology	0	0	0	0	0	0	0	0	0	0	antholojia
anthrax	0	0	1	1	0	1	0	1	0	0	kimeta
anthropology	0	0	0	0	0	0	0	0	0	0	anthropolojia
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotic
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotics
antichrist	1	0	1	1	0	1	0	0	0	0	mpinga Kristo
anticipation	0	1	0	0	0	0	0	0	0	0	kutarajia
anticipatory	0	1	0	0	0	0	0	0	0	0	ya kutarajia
antidote	0	1	0	0	0	0	1	0	0	1	dawa
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	chuki
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	zamani
antique	0	0	0	0	0	0	1	0	0	0	ya kale
antiquity	0	0	0	0	0	0	0	0	0	0	zamani
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	isiyo ya kijamii
antithesis	1	0	0	0	0	1	0	0	0	0	kinyume
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	mchwa
anvil	0	0	0	0	0	0	0	0	0	0	chungu
anxiety	1	1	0	1	0	1	0	1	0	0	wasiwasi
anxious	0	1	0	1	0	1	0	0	0	0	wasiwasi
aorta	0	0	0	0	0	0	0	0	0	0	aota
apace	0	0	0	0	0	0	0	0	0	0	kasi
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	ghorofa
apathetic	0	0	0	0	0	1	0	1	0	0	kutojali
apathy	0	0	0	0	0	1	0	1	0	0	kutojali
ape	0	0	0	0	0	0	0	0	0	0	tumbili
aperture	0	0	0	0	0	0	0	0	0	0	shimo
apex	0	0	0	0	0	0	0	0	0	0	kilele
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	Kipande
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	kuomba msamaha
apologist	0	0	0	0	0	0	0	0	0	0	mwombezi
apologize	0	0	0	0	0	0	1	1	0	1	kuomba msamaha
apology	0	0	0	0	0	0	1	0	0	0	kuomba msamaha
apostasy	0	0	0	0	0	0	0	0	0	0	uasi
apostate	0	0	0	0	0	0	0	0	0	0	mwasi
apostle	0	0	0	0	0	0	1	0	0	1	mtume
apostolic	0	0	0	0	0	0	0	0	0	1	kitume
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrofi
appalling	0	0	1	1	0	1	0	0	0	0	ya kutisha
apparatus	0	0	0	0	0	0	0	0	0	0	kifaa
apparel	0	0	0	0	0	0	0	0	0	0	mavazi
apparently	0	0	0	0	0	0	0	0	0	0	inaonekana
apparition	0	0	0	1	0	0	0	0	1	0	mzuka
appeal	0	1	0	0	0	0	0	0	0	0	rufaa
appearance	0	0	0	0	0	0	0	0	0	0	mwonekano
appease	0	0	0	0	0	0	0	0	0	0	tuliza
appellant	0	0	0	0	0	0	0	0	0	0	mlalamikaji
append	0	0	0	0	0	0	0	0	0	0	ongeza
appendage	0	0	0	0	0	0	0	0	0	0	kiambatisho
appendicitis	0	0	0	1	0	1	0	1	0	0	ugonjwa wa appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	kiambatisho
appetite	0	0	0	0	0	0	0	0	0	0	hamu ya kula
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	makofi
apple	0	0	0	0	0	0	0	0	0	0	tufaha
appliance	0	0	0	0	0	0	0	0	0	0	kifaa
appliances	0	0	0	0	0	0	0	0	0	0	vifaa
applicability	0	0	0	0	0	0	0	0	0	0	kutekelezwa
applicable	0	0	0	0	0	0	0	0	0	0	husika
applicant	0	1	0	0	0	0	0	0	0	0	mwombaji
application	0	0	0	0	0	0	0	0	0	0	maombi
apply	0	0	0	0	0	0	0	0	0	0	kuomba
appoint	0	0	0	0	0	0	0	0	0	0	kuteua
appointment	0	0	0	0	0	0	0	0	0	0	uteuzi
appointments	0	0	0	0	0	0	0	0	0	0	miadi
apportion	0	0	0	0	0	0	0	0	0	0	mgawanyo
apportionment	0	0	0	0	0	0	0	0	0	0	mgawanyo
appraise	0	0	0	0	0	0	0	0	0	0	kuthamini
appreciable	0	0	0	0	0	0	0	0	0	0	kuthaminiwa
appreciation	0	0	0	0	1	0	1	0	0	1	kuthamini
apprehend	0	0	0	1	0	0	0	0	0	0	kushika
apprehension	0	0	0	1	0	1	0	0	0	0	wasiwasi
apprehensive	0	1	0	1	0	1	0	0	0	0	mwenye hofu
apprentice	0	0	0	0	0	0	0	0	0	1	mwanafunzi
apprenticeship	0	0	0	0	0	0	0	0	0	0	uanafunzi
approach	0	0	0	0	0	0	0	0	0	0	mbinu
approaching	0	1	0	0	0	0	0	0	0	0	inakaribia
approbation	0	0	0	0	0	0	1	0	0	1	idhinisho
appropriation	0	0	0	0	0	1	0	0	0	0	ugawaji
approval	0	0	0	0	0	0	1	0	0	0	ruhusa
approve	0	0	0	0	1	0	1	0	0	1	kuidhinisha
approving	0	0	0	0	0	0	1	0	0	0	kuidhinisha
approximate	0	0	0	0	0	0	0	0	0	0	takriban
approximately	0	0	0	0	0	0	0	0	0	0	takriban
approximating	0	0	0	0	0	0	0	0	0	0	takriban
approximation	0	0	0	0	0	0	0	0	0	0	makadirio
appurtenances	0	0	0	0	0	0	0	0	0	0	vifaa
apron	0	0	0	0	0	0	0	0	0	0	aproni
apt	0	0	0	0	0	0	1	0	0	0	inafaa
aptitude	0	0	0	0	0	0	1	0	0	0	uwezo
aqua	0	0	0	0	0	0	0	0	0	0	maji
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	majini
aqueduct	0	0	0	0	0	0	0	0	0	0	mfereji wa maji
aqueous	0	0	0	0	0	0	0	0	0	0	yenye maji
arable	0	0	0	0	0	0	0	0	0	0	ya kufaa
arbiter	0	0	0	0	0	0	0	0	0	1	mwamuzi
arbitrate	0	0	0	0	0	0	0	0	0	0	usuluhishi
arbitration	0	1	0	0	0	0	0	0	0	0	usuluhishi
arbitrator	0	0	0	0	0	0	0	0	0	1	msuluhishi
arbor	0	0	0	0	0	0	0	0	0	0	bustani
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	ukumbi wa michezo
arch	0	0	0	0	0	0	0	0	0	0	upinde
archaeological	0	0	0	0	0	0	0	0	0	0	kiakiolojia
archaeologist	0	0	0	0	0	0	0	0	0	0	mwanaakiolojia
archaeology	0	1	0	0	0	0	1	0	0	0	akiolojia
archaic	0	0	0	0	0	1	0	0	0	0	ya kizamani
archbishop	0	0	0	0	0	0	0	0	0	0	askofu mkuu
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	mpiga upinde
archery	0	0	0	0	0	0	0	0	0	0	upigaji mishale
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	visiwa
architect	0	0	0	0	0	0	0	0	0	0	mbunifu
architecture	0	0	0	0	0	0	0	0	0	1	usanifu
archive	0	0	0	0	0	0	0	0	0	0	kumbukumbu
arctic	0	0	0	0	0	0	0	0	0	0	aktiki
ardent	0	1	0	0	1	0	1	0	0	0	mwenye bidii
ardor	0	0	0	0	0	0	1	0	0	0	hamasa
arduous	0	0	0	0	0	1	0	0	0	0	ngumu
area	0	0	0	0	0	0	0	0	0	0	eneo
arena	0	0	0	0	0	0	0	0	0	0	uwanja
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	haraka
argue	1	0	0	0	0	1	0	0	0	0	kubishana
argument	1	0	0	0	0	1	0	0	0	0	hoja
argumentation	1	0	0	0	0	0	0	0	0	0	mabishano
argumentative	0	0	0	0	0	1	0	0	0	0	mbishi
arguments	1	0	0	0	0	0	0	0	0	0	hoja
arid	0	0	0	0	0	1	0	1	0	0	kame
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	hesabu
ark	0	0	0	0	0	0	0	0	0	0	safina
arm	0	0	0	0	0	0	0	0	0	0	mkono
armada	0	0	0	0	0	0	0	0	0	0	silaha
armament	1	0	0	1	0	0	0	0	0	0	silaha
armaments	0	0	0	1	0	1	0	0	0	0	silaha
armature	0	0	0	0	0	0	0	0	0	0	silaha
armed	1	0	0	1	0	1	1	0	0	0	wenye silaha
armor	0	0	0	1	0	0	1	0	0	1	silaha
armored	0	0	0	1	0	0	0	0	0	0	mwenye silaha
armory	0	0	0	0	0	0	0	0	0	1	ghala la silaha
arms	0	0	0	0	0	0	0	0	0	0	silaha
army	0	0	0	0	0	0	0	0	0	0	jeshi
aroma	0	0	0	0	0	0	1	0	0	0	harufu nzuri
arousal	0	0	0	0	0	0	0	0	0	0	msisimko
arouse	0	1	0	0	0	0	1	0	0	0	kuamsha
arraignment	1	0	0	1	0	1	0	1	0	0	kushtakiwa
arrange	0	0	0	0	0	0	0	0	0	0	panga
arranged	0	0	0	0	0	0	0	0	0	0	kupangwa
arrangement	0	0	0	0	0	0	0	0	0	0	mpangilio
array	0	0	0	0	0	0	1	0	0	0	safu
arrears	0	0	0	0	0	1	0	0	0	0	malimbikizo
arrest	0	0	0	0	0	1	0	0	0	0	kukamatwa
arrival	0	1	0	0	0	0	0	0	0	0	kuwasili
arrive	0	1	0	0	0	0	0	0	0	0	kufika
arrogance	0	0	0	0	0	1	0	0	0	0	kiburi
arrogant	1	0	1	0	0	1	0	0	0	0	mwenye kiburi
arrow	0	0	0	0	0	0	0	0	0	0	mshale
arsenal	0	0	0	0	0	0	0	0	0	0	Arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arseniki
arson	1	0	0	1	0	1	0	0	0	0	uchomaji moto
art	0	1	0	0	1	0	1	1	1	0	sanaa
artery	0	0	0	0	0	0	0	0	0	0	ateri
artful	0	0	0	0	0	0	0	0	0	0	janja
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	makala
articles	0	0	0	0	0	0	0	0	0	0	makala
articulate	0	0	0	0	0	0	1	0	0	0	kueleza
articulation	0	0	0	0	0	0	1	0	0	0	kutamka
artifice	0	0	0	0	0	0	0	0	0	0	ufundi
artillery	0	0	0	1	0	1	0	0	0	0	silaha
artisan	0	0	0	0	0	0	1	0	0	0	fundi
artist	0	0	0	0	0	0	0	0	0	0	msanii
artiste	0	0	0	0	0	0	1	0	0	0	msanii
artistic	0	0	0	0	0	0	1	0	0	0	kisanii
artists	0	0	0	0	0	0	0	0	0	0	wasanii
ascend	0	0	0	0	0	0	0	0	0	0	kupaa
ascendancy	0	0	0	0	0	0	1	0	0	0	kupanda
ascension	0	0	0	0	0	0	0	0	0	0	kupaa
ascent	0	0	0	0	0	0	1	0	0	0	kupanda
ascertain	0	0	0	0	0	0	0	0	0	0	hakikisha
ascertained	0	0	0	0	0	0	0	0	0	0	kuthibitishwa
ascetic	0	0	0	0	0	0	0	0	0	0	mwenye kujinyima moyo
ash	0	0	0	0	0	1	0	0	0	0	majivu
ashamed	0	0	1	0	0	1	0	1	0	0	aibu
ashes	0	0	0	0	0	1	0	1	0	0	majivu
asleep	0	0	0	0	0	0	0	0	0	0	amelala
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	kipengele
aspects	0	0	0	0	0	0	0	0	0	0	vipengele
asphalt	0	0	0	0	0	0	0	0	0	0	lami
aspiration	0	1	0	0	1	0	1	0	1	1	hamu
aspire	0	1	0	0	1	0	1	0	0	0	tamani
aspiring	0	1	0	0	1	0	1	0	0	1	kutamani
ass	0	0	0	0	0	1	0	0	0	0	punda
assail	1	0	0	1	0	1	0	0	1	0	shambulio
assailant	1	0	0	1	0	1	0	1	0	0	mshambulizi
assassin	1	0	0	1	0	1	0	1	0	0	muuaji
assassinate	1	0	0	1	0	1	0	0	0	0	kuua
assassination	1	0	0	1	0	1	0	1	0	0	mauaji
assault	1	0	0	1	0	1	0	0	0	0	shambulio
assay	0	0	0	0	0	0	0	0	0	0	majaribio
assemblage	0	0	0	0	0	0	0	0	0	0	mkusanyiko
assemble	0	0	0	0	0	0	0	0	0	0	kukusanyika
assembled	0	0	0	0	0	0	0	0	0	0	wamekusanyika
assembly	0	0	0	0	0	0	1	0	0	1	mkusanyiko
assent	0	0	0	0	0	0	1	0	0	0	kubali
assert	0	0	0	0	0	0	0	0	0	0	kudai
asserting	0	0	0	0	0	0	1	0	0	1	akidai
assertion	0	0	0	0	0	0	0	0	0	0	madai
assess	0	0	0	0	0	0	0	0	0	0	tathmini
assessment	0	0	0	0	0	0	0	0	1	1	tathmini
assessor	0	0	0	0	0	0	0	0	0	1	mtathmini
assets	0	0	0	0	0	0	1	0	0	0	mali
asshole	1	0	1	0	0	1	0	0	0	0	punda
assign	0	0	0	0	0	0	0	0	0	0	kabidhi
assignee	0	0	0	0	0	0	0	0	0	1	mkabidhiwa
assignment	0	0	0	0	0	0	0	0	0	0	kazi
assimilate	0	0	0	0	0	0	0	0	0	0	kuingiza
assimilation	0	0	0	0	0	0	0	0	0	0	unyambulishaji
assist	0	0	0	0	0	0	1	0	0	1	kusaidia
assistance	0	0	0	0	0	0	1	0	0	0	msaada
assistant	0	0	0	0	0	0	0	0	0	0	msaidizi
associate	0	0	0	0	0	0	1	0	0	1	mshirika
association	0	0	0	0	0	0	0	0	0	1	muungano
assorted	0	0	0	0	0	0	0	0	0	0	mbalimbali
assortment	0	0	0	0	0	0	0	0	0	0	urval
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	kudhaniwa
assuming	0	0	0	0	0	0	0	0	0	0	kudhania
assumption	0	0	0	0	0	0	0	0	0	0	dhana
assurance	0	0	0	0	0	0	1	0	0	1	uhakika
assure	0	0	0	0	0	0	0	0	0	1	hakikisha
assured	0	0	0	0	0	0	1	0	0	1	uhakika
assuredly	0	0	0	0	0	0	0	0	0	1	hakika
asterisk	0	0	0	0	0	0	0	0	0	0	nyota
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidi
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	kwa kushangaza
astonishment	0	0	0	0	1	0	1	0	1	0	mshangao
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	kupotea
astringent	0	0	0	0	0	1	0	0	0	0	kutuliza nafsi
astrologer	0	1	0	0	0	0	1	0	0	0	mnajimu
astrology	0	0	0	0	0	0	0	0	0	0	unajimu
astronaut	0	0	0	0	0	0	1	0	0	0	mwanaanga
astronomer	0	1	0	0	0	0	1	0	0	0	mnajimu
astronomy	0	0	0	0	0	0	0	0	0	0	elimu ya nyota
astute	0	0	0	0	0	0	1	0	0	0	mwerevu
asunder	0	0	0	0	0	0	0	0	0	0	kugawanyika
asylum	0	0	0	1	0	1	0	0	0	0	hifadhi
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	bila dalili
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ukana Mungu
atheistic	0	0	0	0	0	0	0	0	0	0	asiyeamini Mungu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	mwanariadha
athletic	0	0	0	0	0	0	1	0	0	0	mwanariadha
athleticism	0	0	0	0	0	0	0	0	0	0	riadha
athletics	0	0	0	0	0	0	0	0	0	0	riadha
atlas	0	0	0	0	0	0	0	0	0	0	atlasi
atmosphere	0	0	0	0	0	0	0	0	0	0	anga
atmospheric	0	0	0	0	0	0	0	0	0	0	anga
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	chembe
atomic	0	0	0	0	0	0	0	0	0	0	atomiki
atone	0	1	0	0	1	0	1	0	0	1	upatanisho
atonement	0	0	0	0	0	0	1	0	0	0	upatanisho
atrium	0	0	0	0	0	0	0	0	0	0	atiria
atrocious	1	0	1	0	0	1	0	0	0	0	ukatili
atrocity	1	0	1	1	0	1	0	1	0	0	ukatili
atrophy	0	0	1	1	0	1	0	1	0	0	kudhoofika
attach	0	0	0	0	0	0	0	0	0	0	ambatisha
attachment	0	0	0	0	0	0	1	0	0	0	kiambatisho
attack	1	0	0	1	0	1	0	0	0	0	shambulio
attacking	1	0	1	1	0	1	0	1	1	0	kushambulia
attain	0	0	0	0	0	0	0	0	0	0	kufikia
attainable	0	1	0	0	0	0	1	0	0	0	kufikiwa
attainment	0	0	0	0	0	0	1	0	0	0	mafanikio
attempt	0	1	0	0	0	0	0	0	0	0	jaribio
attendance	0	1	0	0	0	0	0	0	0	0	mahudhurio
attendant	0	0	0	0	0	0	1	0	0	1	mhudumu
attention	0	0	0	0	0	0	1	0	0	0	umakini
attentive	0	0	0	0	0	0	1	0	0	1	makini
attenuate	0	0	0	0	0	0	0	0	0	0	punguza
attenuated	0	0	0	0	0	1	0	0	0	0	kupunguzwa
attenuation	0	0	0	0	0	1	0	1	0	0	kupunguza
attest	0	0	0	0	0	0	1	0	0	1	thibitisha
attestation	0	0	0	0	0	0	0	0	0	1	uthibitisho
attic	0	0	0	0	0	0	0	0	0	0	darini
attire	0	0	0	0	0	0	0	0	0	0	mavazi
attitude	0	0	0	0	0	0	0	0	0	0	mtazamo
attorney	1	0	0	1	0	0	1	0	0	1	wakili
attraction	0	0	0	0	0	0	1	0	0	0	kivutio
attractiveness	0	0	0	0	0	0	1	0	0	0	kuvutia
attributable	0	0	0	0	0	0	0	0	0	0	kuhusishwa
attribute	0	0	0	0	0	0	0	0	0	0	sifa
attribution	0	0	0	0	0	0	0	0	0	0	sifa
attrition	0	0	0	0	0	0	0	0	0	0	mshtuko
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	mnada
auctioneer	0	0	0	0	0	0	0	0	0	0	dalali
audacious	0	0	0	0	0	0	0	0	0	0	jasiri
audacity	0	0	0	0	0	1	0	0	0	0	ujasiri
audible	0	0	0	0	0	0	0	0	0	0	inayosikika
audience	0	1	0	0	0	0	0	0	0	0	watazamaji
audit	0	0	0	0	0	0	0	0	0	0	ukaguzi
audition	0	0	0	0	0	0	0	0	0	0	ukaguzi
auditor	0	0	0	1	0	0	0	0	0	1	mkaguzi
auditorium	0	0	0	0	0	0	0	0	0	0	ukumbi
auditory	0	0	0	0	0	0	0	0	0	0	ya kusikia
aught	0	0	0	0	0	0	0	0	0	0	chochote
augment	0	0	0	0	0	0	1	0	0	0	kuongeza
augmentation	0	0	0	0	0	0	0	0	0	0	ongezeko
august	0	0	0	0	0	0	1	0	0	0	Agosti
aunt	0	0	0	0	0	0	1	0	0	1	shangazi
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	mwavuli
auspicious	0	1	0	0	1	0	1	0	0	0	nzuri
austere	0	0	0	1	0	1	0	1	0	0	mkali
austerity	0	0	0	0	0	1	0	0	0	0	ukali
authentic	0	0	0	0	1	0	1	0	0	1	halisi
authenticate	0	0	0	0	0	0	0	0	0	1	thibitisha
authentication	0	0	0	0	0	0	0	0	0	1	uthibitisho
authenticity	0	0	0	0	0	0	1	0	0	1	uhalisi
author	0	0	0	0	0	0	1	0	0	1	mwandishi
authoritative	0	0	0	0	0	0	1	0	0	1	yenye mamlaka
authority	0	0	0	0	0	0	1	0	0	1	mamlaka
authorization	0	0	0	0	0	0	1	0	0	1	idhini
authorize	0	0	0	0	0	0	0	0	0	1	kuidhinisha
authorized	0	0	0	0	0	0	1	0	0	0	iliyoidhinishwa
authorship	0	0	0	0	0	0	0	0	0	0	uandishi
auto	0	0	0	0	0	0	0	0	0	0	kiotomatiki
autobiography	0	0	0	0	0	0	0	0	0	0	tawasifu
autocratic	0	0	0	0	0	1	0	0	0	0	ya kiimla
autograph	0	0	0	0	0	0	0	0	0	0	autograph
automatic	0	0	0	0	0	0	0	0	0	1	moja kwa moja
automobile	0	0	0	0	0	0	0	0	0	0	gari
autonomy	0	0	0	0	0	0	0	0	0	0	uhuru
autopsy	0	0	1	1	0	1	0	1	0	0	uchunguzi wa maiti
autumn	0	0	0	0	0	0	0	0	0	0	vuli
auxiliary	0	0	0	0	0	0	0	0	0	0	msaidizi
avail	0	0	0	0	0	0	0	0	0	0	faida
avalanche	0	0	0	1	0	1	0	1	1	0	Banguko
avarice	1	0	1	0	0	1	0	0	0	0	ubadhirifu
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	mlipiza kisasi
avenue	0	0	0	0	0	0	0	0	0	0	njia
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	wastani
