English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tajik Word
amid	0	0	0	0	0	0	0	0	0	0	дар байни
amidst	0	0	0	0	0	0	0	0	0	0	дар байни
ammonia	0	0	1	0	0	0	0	0	0	0	аммиак
ammunition	0	0	0	0	0	0	0	0	0	0	лавозимоти ҷангӣ
amnesia	0	0	0	0	0	1	0	0	0	0	амнезия
amnesty	0	0	0	0	1	0	1	0	0	0	авф
amorphous	0	0	0	0	0	0	0	0	0	0	аморфӣ
amortization	0	0	0	0	0	0	0	0	0	1	амортизация
amount	0	0	0	0	0	0	0	0	0	0	маблағи
amour	0	1	0	0	1	0	1	0	0	1	ишқ
ampersand	0	0	0	0	0	0	0	0	0	0	амперсанд
amphetamines	0	0	1	0	0	1	0	0	0	0	амфетаминҳо
amphibian	0	0	0	0	0	0	0	0	0	0	амфибия
amphibious	0	0	0	0	0	0	0	0	0	0	амфибия
amphitheater	0	0	0	0	0	0	0	0	0	0	амфитеатр
amplification	0	0	0	0	0	0	0	0	0	0	амплификация
amplify	0	0	0	0	0	0	0	0	0	0	пурзур кардан
amplitude	0	0	0	0	0	0	0	0	0	0	амплитуда
amply	0	0	0	0	0	0	0	0	0	0	фаровон
amputation	0	0	0	0	0	0	0	0	0	0	ампутатсия
amulet	0	0	0	0	0	0	0	0	0	0	тӯмор
amuse	0	0	0	0	1	0	1	0	0	0	фароғат кардан
amused	0	0	0	0	1	0	1	0	0	0	масхара кард
amusement	0	0	0	0	1	0	1	0	0	0	фароғат
amusing	0	0	0	0	1	0	1	0	0	0	шавқовар
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	наркоз
anaesthetic	0	0	0	0	0	0	0	0	0	0	наркоз
anal	0	0	0	0	0	1	0	0	0	0	анал
analgesic	0	0	0	0	0	0	0	0	0	0	бедардкунанда
analogous	0	0	0	0	0	0	0	0	0	0	монанд
analogue	0	0	0	0	0	0	0	0	0	0	аналогӣ
analogy	0	0	0	0	0	0	0	0	0	0	қиёс
analysis	0	0	0	0	0	0	0	0	0	0	таҳлил
analyst	0	1	0	0	0	0	1	0	0	1	таҳлилгар
analytic	0	0	0	0	0	0	0	0	0	0	таҳлилӣ
analyze	0	0	0	0	0	0	0	0	0	0	таҳлил
analyzer	0	0	0	0	0	0	0	0	0	0	анализатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархизм
anarchist	1	0	0	1	0	1	0	0	0	0	анархист
anarchy	1	0	0	1	0	1	0	0	0	0	анархия
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоз
anathema	1	0	1	1	0	1	0	1	0	0	анатема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомӣ
anatomy	0	0	0	0	0	0	0	0	0	0	анатомия
ancestor	0	0	0	0	0	0	0	0	0	0	ниёгон
ancestral	0	0	0	0	0	0	0	0	0	1	аҷдодӣ
ancestry	0	0	0	0	0	0	0	0	0	0	аҷдодӣ
anchor	0	0	0	0	0	0	1	0	0	0	лангар
anchorage	0	0	0	0	0	0	1	1	0	0	лангар
ancient	0	0	0	0	0	1	0	0	0	0	қадимӣ
ancillary	0	0	0	0	0	0	0	0	0	0	ёрирасон
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемон
anew	0	0	0	0	0	0	0	0	0	0	аз нав
angel	0	1	0	0	1	0	1	0	1	1	фаришта
angelic	0	0	0	0	1	0	1	0	0	1	фариштаи
anger	1	0	0	0	0	1	0	0	0	0	хашм
angina	0	0	0	1	0	1	0	0	0	0	ангина
angiography	0	0	0	0	0	0	0	0	0	0	ангиография
angle	0	0	0	0	0	0	0	0	0	0	кунҷ
angling	0	1	0	0	0	1	0	0	0	0	бурҷӣ кардан
angry	1	0	1	0	0	1	0	0	0	0	хашмгин
anguish	1	0	0	1	0	1	0	1	0	0	изтироб
angular	0	0	0	0	0	0	0	0	0	0	кунҷӣ
anhydrous	0	0	0	0	0	0	0	0	0	0	беоб
animal	0	0	0	0	0	0	0	0	0	0	ҳайвон
animate	0	0	0	0	0	0	1	0	0	0	зинда кардан
animated	0	0	0	0	1	0	1	0	0	0	аниматсионӣ
animation	0	0	0	0	0	0	0	0	0	0	аниматсия
animosity	1	0	1	1	0	1	0	1	0	0	адоват
animus	1	0	0	0	0	1	0	0	0	0	душманӣ
ankle	0	0	0	0	0	0	0	0	0	0	тағо
annals	0	0	0	0	0	0	0	0	0	0	солномахо
annex	0	0	0	0	0	0	0	0	0	0	замима
annexation	0	0	0	0	0	0	0	0	0	0	замима
annexe	0	0	0	0	0	0	0	0	0	0	замима
annihilate	1	0	0	1	0	1	0	0	0	0	нест кардан
annihilated	1	0	0	1	0	1	0	1	0	0	нест карда шудааст
annihilation	1	0	0	1	0	1	0	1	0	0	нобудшавӣ
annotate	0	0	0	0	0	0	0	0	0	0	эзоҳ диҳед
annotation	0	0	0	0	0	0	0	0	0	0	тафсир
announce	0	0	0	0	0	0	0	0	0	0	эълон кунад
announcement	0	1	0	0	0	0	0	0	0	0	эълон
annoy	1	0	1	0	0	1	0	0	0	0	хашмгин
annoyance	1	0	1	0	0	1	0	0	0	0	нороҳатӣ
annoying	1	0	0	0	0	1	0	0	0	0	озордиҳанда
annuity	0	0	0	0	0	0	0	0	0	0	аннуитет
annul	0	0	0	0	0	1	0	0	0	0	бекор кардан
annular	0	0	0	0	0	0	0	0	0	0	ҳалқашакл
annulment	0	0	0	0	0	1	0	1	0	0	бекор кардан
annulus	0	0	0	0	0	0	0	0	0	0	ҳалқа
anointing	0	0	0	0	0	0	0	0	0	0	тадҳин кардан
anomalous	0	0	0	0	0	0	0	0	0	0	ғайриоддӣ
anomaly	0	0	0	1	0	1	0	0	1	0	аномалия
anon	0	0	0	0	0	0	0	0	0	0	анон
anonymous	0	0	0	0	0	1	0	0	0	0	беном
answer	0	0	0	0	0	0	0	0	0	0	ҷавоб
answerable	0	0	0	0	0	0	0	0	0	1	ҷавобгар
answering	0	0	0	0	0	0	0	0	0	0	чавоб додан
ant	0	0	0	0	0	0	0	0	0	0	мӯрча
antagonism	1	0	0	0	0	1	0	0	0	0	антагонизм
antagonist	1	0	0	0	0	1	0	0	0	0	антагонист
antagonistic	1	0	1	0	0	1	0	0	0	0	антагонистй
ante	0	0	0	0	0	0	0	0	0	0	пеш
antecedent	0	0	0	0	0	0	0	0	0	0	пешгузашта
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антенна
anterior	0	0	0	0	0	0	0	0	0	0	пеш
anthem	0	0	0	0	0	0	0	0	0	0	гимн
anthology	0	0	0	0	0	0	0	0	0	0	антология
anthrax	0	0	1	1	0	1	0	1	0	0	сӯхтанӣ
anthropology	0	0	0	0	0	0	0	0	0	0	антропология
antibiotic	0	0	0	0	0	0	0	0	0	0	антибиотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибиотикхо
antichrist	1	0	1	1	0	1	0	0	0	0	зиддимасеҳ
anticipation	0	1	0	0	0	0	0	0	0	0	интизорӣ
anticipatory	0	1	0	0	0	0	0	0	0	0	интизорӣ
antidote	0	1	0	0	0	0	1	0	0	1	зидди дору
antifungal	0	0	0	0	0	0	1	0	0	1	зидди fungal
antimony	0	0	0	0	0	0	0	0	0	0	сурма
antipathy	1	0	1	0	0	1	0	0	0	0	антипатия
antiquarian	0	0	0	0	0	0	0	0	0	0	қадимӣ
antiquated	0	0	0	0	0	1	0	0	0	0	кӯҳнашуда
antique	0	0	0	0	0	0	1	0	0	0	антиқа
antiquity	0	0	0	0	0	0	0	0	0	0	қадимӣ
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептикӣ
antisocial	1	0	1	1	0	1	0	1	0	0	зиддичамъиятй
antithesis	1	0	0	0	0	1	0	0	0	0	зиддитеза
antithetical	0	0	0	0	0	0	0	0	0	0	зиддиятнок
antiviral	0	0	0	0	0	0	0	0	0	0	зиддивирусӣ
antler	0	0	0	0	0	0	0	0	0	0	шох
anvil	0	0	0	0	0	0	0	0	0	0	анил
anxiety	1	1	0	1	0	1	0	1	0	0	изтироб
anxious	0	1	0	1	0	1	0	0	0	0	ташвишовар
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	суръат
apache	0	0	0	1	0	1	0	0	0	0	апачи
apartment	0	0	0	0	0	0	0	0	0	0	квартира
apathetic	0	0	0	0	0	1	0	1	0	0	бепарво
apathy	0	0	0	0	0	1	0	1	0	0	бепарвоӣ
ape	0	0	0	0	0	0	0	0	0	0	маймун
aperture	0	0	0	0	0	0	0	0	0	0	диафрагма
apex	0	0	0	0	0	0	0	0	0	0	қулла
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	як порча
aplomb	0	0	0	0	0	0	1	0	0	0	афсӯс
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокалиптикӣ
apologetic	0	0	0	0	0	0	1	0	0	1	узрхоҳӣ
apologist	0	0	0	0	0	0	0	0	0	0	узрхоҳ
apologize	0	0	0	0	0	0	1	1	0	1	бахшиш пурсан
apology	0	0	0	0	0	0	1	0	0	0	бахшиш
apostasy	0	0	0	0	0	0	0	0	0	0	муртад
apostate	0	0	0	0	0	0	0	0	0	0	муртад
apostle	0	0	0	0	0	0	1	0	0	1	расул
apostolic	0	0	0	0	0	0	0	0	0	1	ҳавворӣ
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	даҳшатовар
apparatus	0	0	0	0	0	0	0	0	0	0	дастгоҳ
apparel	0	0	0	0	0	0	0	0	0	0	либос
apparently	0	0	0	0	0	0	0	0	0	0	аз афташ
apparition	0	0	0	1	0	0	0	0	1	0	зуҳур
appeal	0	1	0	0	0	0	0	0	0	0	шикоят
appearance	0	0	0	0	0	0	0	0	0	0	намуди зоҳирӣ
appease	0	0	0	0	0	0	0	0	0	0	ором кардан
appellant	0	0	0	0	0	0	0	0	0	0	шикояткунанда
append	0	0	0	0	0	0	0	0	0	0	замима кунед
appendage	0	0	0	0	0	0	0	0	0	0	замима
appendicitis	0	0	0	1	0	1	0	1	0	0	аппендицит
appendix	0	0	0	0	0	0	0	0	0	0	замима
appetite	0	0	0	0	0	0	0	0	0	0	иштиҳо
appetizer	0	0	0	0	0	0	0	0	0	0	дастархон
applause	0	0	0	0	1	0	1	0	1	1	чапакзанй
apple	0	0	0	0	0	0	0	0	0	0	себ
appliance	0	0	0	0	0	0	0	0	0	0	асбоб
appliances	0	0	0	0	0	0	0	0	0	0	асбобу анчом
applicability	0	0	0	0	0	0	0	0	0	0	татбиқшаванда
applicable	0	0	0	0	0	0	0	0	0	0	татбиқшаванда
applicant	0	1	0	0	0	0	0	0	0	0	довталаб
application	0	0	0	0	0	0	0	0	0	0	ариза
apply	0	0	0	0	0	0	0	0	0	0	муроҷиат кунед
appoint	0	0	0	0	0	0	0	0	0	0	таъин кунанд
appointment	0	0	0	0	0	0	0	0	0	0	таъинот
appointments	0	0	0	0	0	0	0	0	0	0	таъинот
apportion	0	0	0	0	0	0	0	0	0	0	тақсимот
apportionment	0	0	0	0	0	0	0	0	0	0	тақсимот
appraise	0	0	0	0	0	0	0	0	0	0	баҳо додан
appreciable	0	0	0	0	0	0	0	0	0	0	қобили таваҷҷӯҳ
appreciation	0	0	0	0	1	0	1	0	0	1	қадрдонӣ
apprehend	0	0	0	1	0	0	0	0	0	0	дастгир кардан
apprehension	0	0	0	1	0	1	0	0	0	0	тарс
apprehensive	0	1	0	1	0	1	0	0	0	0	хавотир
apprentice	0	0	0	0	0	0	0	0	0	1	шогирд
apprenticeship	0	0	0	0	0	0	0	0	0	0	шогирдй
approach	0	0	0	0	0	0	0	0	0	0	равиш
approaching	0	1	0	0	0	0	0	0	0	0	наздик шудан
approbation	0	0	0	0	0	0	1	0	0	1	тасдик
appropriation	0	0	0	0	0	1	0	0	0	0	азхудкунй
approval	0	0	0	0	0	0	1	0	0	0	тасдиқ
approve	0	0	0	0	1	0	1	0	0	1	тасдик кардан
approving	0	0	0	0	0	0	1	0	0	0	тасдик кардан
approximate	0	0	0	0	0	0	0	0	0	0	тахминан
approximately	0	0	0	0	0	0	0	0	0	0	тахминан
approximating	0	0	0	0	0	0	0	0	0	0	тахминан
approximation	0	0	0	0	0	0	0	0	0	0	тахминӣ
appurtenances	0	0	0	0	0	0	0	0	0	0	лавозимот
apron	0	0	0	0	0	0	0	0	0	0	пешдоман
apt	0	0	0	0	0	0	1	0	0	0	мувофиқ
aptitude	0	0	0	0	0	0	1	0	0	0	қобилият
aqua	0	0	0	0	0	0	0	0	0	0	об
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	аквариум
aquatic	0	0	0	0	0	0	0	0	0	0	обӣ
aqueduct	0	0	0	0	0	0	0	0	0	0	акведук
aqueous	0	0	0	0	0	0	0	0	0	0	обдор
arable	0	0	0	0	0	0	0	0	0	0	киштшаванда
arbiter	0	0	0	0	0	0	0	0	0	1	ҳакам
arbitrate	0	0	0	0	0	0	0	0	0	0	арбитраж
arbitration	0	1	0	0	0	0	0	0	0	0	арбитраж
arbitrator	0	0	0	0	0	0	0	0	0	1	ҳакам
arbor	0	0	0	0	0	0	0	0	0	0	дарахтзор
arc	0	0	0	0	0	0	0	0	0	0	камон
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	аркон
archaeological	0	0	0	0	0	0	0	0	0	0	археологӣ
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археология
archaic	0	0	0	0	0	1	0	0	0	0	архаикй
archbishop	0	0	0	0	0	0	0	0	0	0	архиепископ
arched	0	0	0	0	0	0	0	0	0	0	камондор
archer	0	0	0	0	0	0	0	0	0	0	камонвар
archery	0	0	0	0	0	0	0	0	0	0	камонварӣ
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архипелаг
architect	0	0	0	0	0	0	0	0	0	0	меъмор
architecture	0	0	0	0	0	0	0	0	0	1	меъморй
archive	0	0	0	0	0	0	0	0	0	0	архив
arctic	0	0	0	0	0	0	0	0	0	0	арктика
ardent	0	1	0	0	1	0	1	0	0	0	оташин
ardor	0	0	0	0	0	0	1	0	0	0	оташин
arduous	0	0	0	0	0	1	0	0	0	0	душвор
area	0	0	0	0	0	0	0	0	0	0	минтақа
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	аргент
argue	1	0	0	0	0	1	0	0	0	0	баҳс кардан
argument	1	0	0	0	0	1	0	0	0	0	баҳс
argumentation	1	0	0	0	0	0	0	0	0	0	баҳс
argumentative	0	0	0	0	0	1	0	0	0	0	баҳсбарангез
arguments	1	0	0	0	0	0	0	0	0	0	далелҳо
arid	0	0	0	0	0	1	0	1	0	0	хушк
aristocracy	0	0	0	0	0	0	1	0	0	0	аристократия
aristocrat	0	0	0	0	0	0	0	0	0	0	аристократ
aristocratic	0	0	0	0	0	0	1	0	0	0	аристократӣ
arithmetic	0	0	0	0	0	0	0	0	0	0	арифметика
ark	0	0	0	0	0	0	0	0	0	0	киштӣ
arm	0	0	0	0	0	0	0	0	0	0	бозу
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	мусаллахшавй
armaments	0	0	0	1	0	1	0	0	0	0	яроку аслиха
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	мусаллах
armor	0	0	0	1	0	0	1	0	0	1	зиреҳ
armored	0	0	0	1	0	0	0	0	0	0	зирехпуш
armory	0	0	0	0	0	0	0	0	0	1	аслиҳа
arms	0	0	0	0	0	0	0	0	0	0	силоҳ
army	0	0	0	0	0	0	0	0	0	0	армия
aroma	0	0	0	0	0	0	1	0	0	0	хушбӯй
arousal	0	0	0	0	0	0	0	0	0	0	бедор кардан
arouse	0	1	0	0	0	0	1	0	0	0	бедор кардан
arraignment	1	0	0	1	0	1	0	1	0	0	айб
arrange	0	0	0	0	0	0	0	0	0	0	тартиб додан
arranged	0	0	0	0	0	0	0	0	0	0	ташкил карда шудааст
arrangement	0	0	0	0	0	0	0	0	0	0	тартиб
array	0	0	0	0	0	0	1	0	0	0	массив
arrears	0	0	0	0	0	1	0	0	0	0	қарзҳо
arrest	0	0	0	0	0	1	0	0	0	0	боздошт
arrival	0	1	0	0	0	0	0	0	0	0	омадан
arrive	0	1	0	0	0	0	0	0	0	0	расидан
arrogance	0	0	0	0	0	1	0	0	0	0	такаббурй
arrogant	1	0	1	0	0	1	0	0	0	0	магрур
arrow	0	0	0	0	0	0	0	0	0	0	тир
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	мышьяк
arson	1	0	0	1	0	1	0	0	0	0	оташ задан
art	0	1	0	0	1	0	1	1	1	0	мод
artery	0	0	0	0	0	0	0	0	0	0	артерия
artful	0	0	0	0	0	0	0	0	0	0	ҳунарманд
arthropod	0	0	0	0	0	0	0	0	0	0	буғумбанд
artichoke	0	0	0	0	0	0	0	0	0	0	ангенор
article	0	0	0	0	0	0	0	0	0	0	мақола
articles	0	0	0	0	0	0	0	0	0	0	мақолаҳо
articulate	0	0	0	0	0	0	1	0	0	0	баён кардан
articulation	0	0	0	0	0	0	1	0	0	0	артикуляция
artifice	0	0	0	0	0	0	0	0	0	0	сохтакорӣ
artillery	0	0	0	1	0	1	0	0	0	0	артиллерия
artisan	0	0	0	0	0	0	1	0	0	0	ҳунарманд
artist	0	0	0	0	0	0	0	0	0	0	рассом
artiste	0	0	0	0	0	0	1	0	0	0	санъаткор
artistic	0	0	0	0	0	0	1	0	0	0	бадеӣ
artists	0	0	0	0	0	0	0	0	0	0	рассомон
ascend	0	0	0	0	0	0	0	0	0	0	боло рафтан
ascendancy	0	0	0	0	0	0	1	0	0	0	болоравӣ
ascension	0	0	0	0	0	0	0	0	0	0	боло рафтан
ascent	0	0	0	0	0	0	1	0	0	0	боло рафтан
ascertain	0	0	0	0	0	0	0	0	0	0	муайян кардан
ascertained	0	0	0	0	0	0	0	0	0	0	муайян карда шудааст
ascetic	0	0	0	0	0	0	0	0	0	0	аскетӣ
ash	0	0	0	0	0	1	0	0	0	0	хокистар
ashamed	0	0	1	0	0	1	0	1	0	0	шарм
ashes	0	0	0	0	0	1	0	1	0	0	хокистар
asleep	0	0	0	0	0	0	0	0	0	0	хобида
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	ҷанбаи
aspects	0	0	0	0	0	0	0	0	0	0	ҷанбаҳои
asphalt	0	0	0	0	0	0	0	0	0	0	асфальт
aspiration	0	1	0	0	1	0	1	0	1	1	саъю кушиш
aspire	0	1	0	0	1	0	1	0	0	0	саъй кардан
aspiring	0	1	0	0	1	0	1	0	0	1	орзуманд
ass	0	0	0	0	0	1	0	0	0	0	хар
assail	1	0	0	1	0	1	0	0	1	0	хучум кардан
assailant	1	0	0	1	0	1	0	1	0	0	хучумкунанда
assassin	1	0	0	1	0	1	0	1	0	0	қотил
assassinate	1	0	0	1	0	1	0	0	0	0	куштан
assassination	1	0	0	1	0	1	0	1	0	0	суикасд
assault	1	0	0	1	0	1	0	0	0	0	ҳамла
assay	0	0	0	0	0	0	0	0	0	0	тахлил
assemblage	0	0	0	0	0	0	0	0	0	0	ҷамъоварӣ
assemble	0	0	0	0	0	0	0	0	0	0	ҷамъ кунед
assembled	0	0	0	0	0	0	0	0	0	0	ҷамъ оварда шудааст
assembly	0	0	0	0	0	0	1	0	0	1	маҷлис
assent	0	0	0	0	0	0	1	0	0	0	розигй
assert	0	0	0	0	0	0	0	0	0	0	тасдик
asserting	0	0	0	0	0	0	1	0	0	1	тасдик кардан
assertion	0	0	0	0	0	0	0	0	0	0	тасдик
assess	0	0	0	0	0	0	0	0	0	0	баҳо диҳед
assessment	0	0	0	0	0	0	0	0	1	1	арзёбӣ
assessor	0	0	0	0	0	0	0	0	0	1	арзёбӣкунанда
assets	0	0	0	0	0	0	1	0	0	0	дороиҳо
asshole	1	0	1	0	0	1	0	0	0	0	Аҳмақ
assign	0	0	0	0	0	0	0	0	0	0	таъин кунед
assignee	0	0	0	0	0	0	0	0	0	1	таъинкунанда
assignment	0	0	0	0	0	0	0	0	0	0	супориш
assimilate	0	0	0	0	0	0	0	0	0	0	азхуд кардан
assimilation	0	0	0	0	0	0	0	0	0	0	ассимилятсия
assist	0	0	0	0	0	0	1	0	0	1	ёрй расонанд
assistance	0	0	0	0	0	0	1	0	0	0	кумак
assistant	0	0	0	0	0	0	0	0	0	0	ёрдамчй
associate	0	0	0	0	0	0	1	0	0	1	шарик
association	0	0	0	0	0	0	0	0	0	1	ассотсиатсия
assorted	0	0	0	0	0	0	0	0	0	0	гуногун
assortment	0	0	0	0	0	0	0	0	0	0	ассортимент
assuage	0	0	0	0	0	0	1	0	0	0	таскин додан
assumed	0	0	0	0	0	0	0	0	0	0	тахмин карда мешавад
assuming	0	0	0	0	0	0	0	0	0	0	тахмин кардан
assumption	0	0	0	0	0	0	0	0	0	0	тахмин
assurance	0	0	0	0	0	0	1	0	0	1	кафолат
assure	0	0	0	0	0	0	0	0	0	1	итминон додан
assured	0	0	0	0	0	0	1	0	0	1	итминон дод
assuredly	0	0	0	0	0	0	0	0	0	1	бешубха
asterisk	0	0	0	0	0	0	0	0	0	0	ситорача
asteroids	0	0	0	0	0	0	0	0	0	0	астероидҳо
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизм
astonishingly	0	0	0	0	0	0	1	0	1	0	ҳайратовар
astonishment	0	0	0	0	1	0	1	0	1	0	ҳайрат
astral	0	0	0	0	0	0	0	0	0	0	астралӣ
astray	0	0	0	1	0	1	0	0	0	0	гумроҳ
astringent	0	0	0	0	0	1	0	0	0	0	тангкунанда
astrologer	0	1	0	0	0	0	1	0	0	0	ситорашинос
astrology	0	0	0	0	0	0	0	0	0	0	астрология
astronaut	0	0	0	0	0	0	1	0	0	0	кайхоннавард
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономия
astute	0	0	0	0	0	0	1	0	0	0	доно
asunder	0	0	0	0	0	0	0	0	0	0	пароканда
asylum	0	0	0	1	0	1	0	0	0	0	паноҳгоҳ
asymmetric	0	0	0	0	0	0	0	0	0	0	асимметрӣ
asymmetry	0	0	1	0	0	0	0	0	0	0	асимметрия
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотикӣ
atelier	0	0	0	0	0	0	0	0	0	0	ателье
atheism	0	0	0	0	0	1	0	0	0	0	атеизм
atheistic	0	0	0	0	0	0	0	0	0	0	атеистй
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероз
athlete	0	0	0	0	0	0	1	0	0	0	варзишгар
athletic	0	0	0	0	0	0	1	0	0	0	варзишӣ
athleticism	0	0	0	0	0	0	0	0	0	0	варзиш
athletics	0	0	0	0	0	0	0	0	0	0	варзиши сабук
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосферй
atoll	0	0	0	0	0	0	0	0	0	0	атолл
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атомй
atone	0	1	0	0	1	0	1	0	0	1	кафорат кунад
atonement	0	0	0	0	0	0	1	0	0	0	кафорат
atrium	0	0	0	0	0	0	0	0	0	0	атриум
atrocious	1	0	1	0	0	1	0	0	0	0	ваҳшиёна
atrocity	1	0	1	1	0	1	0	1	0	0	ваҳшӣ
atrophy	0	0	1	1	0	1	0	1	0	0	атрофия
attach	0	0	0	0	0	0	0	0	0	0	замима кунед
attachment	0	0	0	0	0	0	1	0	0	0	замима
attack	1	0	0	1	0	1	0	0	0	0	ҳамла
attacking	1	0	1	1	0	1	0	1	1	0	хучум кардан
attain	0	0	0	0	0	0	0	0	0	0	расидан
attainable	0	1	0	0	0	0	1	0	0	0	дастрас
attainment	0	0	0	0	0	0	1	0	0	0	расидан
attempt	0	1	0	0	0	0	0	0	0	0	кушиш
attendance	0	1	0	0	0	0	0	0	0	0	иштирок
attendant	0	0	0	0	0	0	1	0	0	1	хизматгузор
attention	0	0	0	0	0	0	1	0	0	0	диккат
attentive	0	0	0	0	0	0	1	0	0	1	бодиққат
attenuate	0	0	0	0	0	0	0	0	0	0	суст кардан
attenuated	0	0	0	0	0	1	0	0	0	0	суст карда шудааст
attenuation	0	0	0	0	0	1	0	1	0	0	сустшавӣ
attest	0	0	0	0	0	0	1	0	0	1	шадодат медидад
attestation	0	0	0	0	0	0	0	0	0	1	аттестация
attic	0	0	0	0	0	0	0	0	0	0	болохона
attire	0	0	0	0	0	0	0	0	0	0	либос
attitude	0	0	0	0	0	0	0	0	0	0	муносибат
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	аттракцион
attractiveness	0	0	0	0	0	0	1	0	0	0	љолибият
attributable	0	0	0	0	0	0	0	0	0	0	марбут
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	атрибусия
attrition	0	0	0	0	0	0	0	0	0	0	фарсудашавӣ
auburn	0	0	0	0	0	0	0	0	0	0	тирамоҳ
auction	0	1	0	0	0	0	0	0	0	0	музояда
auctioneer	0	0	0	0	0	0	0	0	0	0	музояда
audacious	0	0	0	0	0	0	0	0	0	0	далер
audacity	0	0	0	0	0	1	0	0	0	0	ҷасорат
audible	0	0	0	0	0	0	0	0	0	0	шунавоӣ
audience	0	1	0	0	0	0	0	0	0	0	тамошобинон
audit	0	0	0	0	0	0	0	0	0	0	аудит
audition	0	0	0	0	0	0	0	0	0	0	аудит
auditor	0	0	0	1	0	0	0	0	0	1	аудитор
auditorium	0	0	0	0	0	0	0	0	0	0	аудитория
auditory	0	0	0	0	0	0	0	0	0	0	шунавоӣ
aught	0	0	0	0	0	0	0	0	0	0	ягон
augment	0	0	0	0	0	0	1	0	0	0	зиёд кардан
augmentation	0	0	0	0	0	0	0	0	0	0	зиёд кардан
august	0	0	0	0	0	0	1	0	0	0	август
aunt	0	0	0	0	0	0	1	0	0	1	хола
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	аврора
auspices	0	0	0	0	0	0	0	0	0	0	васият
auspicious	0	1	0	0	1	0	1	0	0	0	муборак
austere	0	0	0	1	0	1	0	1	0	0	сахтгир
austerity	0	0	0	0	0	1	0	0	0	0	сарфакорй
authentic	0	0	0	0	1	0	1	0	0	1	асил
authenticate	0	0	0	0	0	0	0	0	0	1	тасдиқ кардан
authentication	0	0	0	0	0	0	0	0	0	1	аутентификатсия
authenticity	0	0	0	0	0	0	1	0	0	1	ҳаққоният
author	0	0	0	0	0	0	1	0	0	1	муаллиф
authoritative	0	0	0	0	0	0	1	0	0	1	бонуфуз
authority	0	0	0	0	0	0	1	0	0	1	ҳокимият
authorization	0	0	0	0	0	0	1	0	0	1	иҷозат
authorize	0	0	0	0	0	0	0	0	0	1	ваколат додан
authorized	0	0	0	0	0	0	1	0	0	0	ваколатдор
authorship	0	0	0	0	0	0	0	0	0	0	муаллифӣ
auto	0	0	0	0	0	0	0	0	0	0	авто
