English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Samoan Word
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	fale mataaga
amplification	0	0	0	0	0	0	0	0	0	0	fa'ateleina
amplify	0	0	0	0	0	0	0	0	0	0	fa'atele
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	tele
amputation	0	0	0	0	0	0	0	0	0	0	tipi
amulet	0	0	0	0	0	0	0	0	0	0	amuleti
amuse	0	0	0	0	1	0	1	0	0	0	fa'afiafia
amused	0	0	0	0	1	0	1	0	0	0	malie
amusement	0	0	0	0	1	0	1	0	0	0	fa'afiafiaga
amusing	0	0	0	0	1	0	1	0	0	0	malie
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	fa'ama'i fa'ama'i
anaesthetic	0	0	0	0	0	0	0	0	0	0	vai fa'ama'i
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	fa'atusa
analogue	0	0	0	0	0	0	0	0	0	0	fa'atusa
analogy	0	0	0	0	0	0	0	0	0	0	fa'atusa
analysis	0	0	0	0	0	0	0	0	0	0	au'ili'iliga
analyst	0	1	0	0	0	0	1	0	0	1	su'esu'e
analytic	0	0	0	0	0	0	0	0	0	0	au'ili'ili
analyze	0	0	0	0	0	0	0	0	0	0	iloilo
analyzer	0	0	0	0	0	0	0	0	0	0	su'esu'e
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	fa'aleaga
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	malaia
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	tino
ancestor	0	0	0	0	0	0	0	0	0	0	tuaa
ancestral	0	0	0	0	0	0	0	0	0	1	tupuaga
ancestry	0	0	0	0	0	0	0	0	0	0	tupuaga
anchor	0	0	0	0	0	0	1	0	0	0	taula
anchorage	0	0	0	0	0	0	1	1	0	0	taula
ancient	0	0	0	0	0	1	0	0	0	0	anamua
ancillary	0	0	0	0	0	0	0	0	0	0	fa'atasi
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	fou
angel	0	1	0	0	1	0	1	0	1	1	agelu
angelic	0	0	0	0	1	0	1	0	0	1	agelu
anger	1	0	0	0	0	1	0	0	0	0	ita
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	tulimanu
angling	0	1	0	0	0	1	0	0	0	0	fagota
angry	1	0	1	0	0	1	0	0	0	0	ita
anguish	1	0	0	1	0	1	0	1	0	0	tiga
angular	0	0	0	0	0	0	0	0	0	0	tulimanu
anhydrous	0	0	0	0	0	0	0	0	0	0	e leai se vai
animal	0	0	0	0	0	0	0	0	0	0	manu
animate	0	0	0	0	0	0	1	0	0	0	fa'aola
animated	0	0	0	0	1	0	1	0	0	0	fa'aola
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	ita
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	tapuvae
annals	0	0	0	0	0	0	0	0	0	0	tala fa'asolopito
annex	0	0	0	0	0	0	0	0	0	0	fa'aopoopoga
annexation	0	0	0	0	0	0	0	0	0	0	fa'atasiga
annexe	0	0	0	0	0	0	0	0	0	0	fa'aopoopoga
annihilate	1	0	0	1	0	1	0	0	0	0	fa'aumatia
annihilated	1	0	0	1	0	1	0	1	0	0	fa'aumatia
annihilation	1	0	0	1	0	1	0	1	0	0	fa'aumatiaga
annotate	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
annotation	0	0	0	0	0	0	0	0	0	0	fa'amatalaga
announce	0	0	0	0	0	0	0	0	0	0	faailoa atu
announcement	0	1	0	0	0	0	0	0	0	0	fa'aaliga
annoy	1	0	1	0	0	1	0	0	0	0	ita
annoyance	1	0	1	0	0	1	0	0	0	0	ita
annoying	1	0	0	0	0	1	0	0	0	0	faatiga
annuity	0	0	0	0	0	0	0	0	0	0	tausaga fa'aletausaga
annul	0	0	0	0	0	1	0	0	0	0	fa'aleaogaina
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	fa'aleaogaina
annulus	0	0	0	0	0	0	0	0	0	0	fa'aleaogaina
anointing	0	0	0	0	0	0	0	0	0	0	faauuina
anomalous	0	0	0	0	0	0	0	0	0	0	fa'anomalo
anomaly	0	0	0	1	0	1	0	0	1	0	fa'aletonu
anon	0	0	0	0	0	0	0	0	0	0	ono
anonymous	0	0	0	0	0	1	0	0	0	0	lē ta'ua
answer	0	0	0	0	0	0	0	0	0	0	tali
answerable	0	0	0	0	0	0	0	0	0	1	tali atu
answering	0	0	0	0	0	0	0	0	0	0	tali
ant	0	0	0	0	0	0	0	0	0	0	loi
antagonism	1	0	0	0	0	1	0	0	0	0	feitaga'i
antagonist	1	0	0	0	0	1	0	0	0	0	tagata tetee
antagonistic	1	0	1	0	0	1	0	0	0	0	fa'afeagai
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	muamua
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	i luma
anthem	0	0	0	0	0	0	0	0	0	0	vii
anthology	0	0	0	0	0	0	0	0	0	0	tala fa'asolopito
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	tala fa'asolopito
antibiotic	0	0	0	0	0	0	0	0	0	0	vailaau fa'ama'i
antibiotics	0	0	0	0	0	0	1	0	0	0	vailaau fa'ama'i
antichrist	1	0	1	1	0	1	0	0	0	0	anetikeriso
anticipation	0	1	0	0	0	0	0	0	0	0	fa'atalitali
anticipatory	0	1	0	0	0	0	0	0	0	0	fa'atalitali
antidote	0	1	0	0	0	0	1	0	0	1	vaifofo
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimoni
antipathy	1	0	1	0	0	1	0	0	0	0	tete'e
antiquarian	0	0	0	0	0	0	0	0	0	0	tagata anamua
antiquated	0	0	0	0	0	1	0	0	0	0	tuai
antique	0	0	0	0	0	0	1	0	0	0	tuai
antiquity	0	0	0	0	0	0	0	0	0	0	anamua
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	fa'afeagai
antithesis	1	0	0	0	0	1	0	0	0	0	fa'afeagai
antithetical	0	0	0	0	0	0	0	0	0	0	fa'afeagai
antiviral	0	0	0	0	0	0	0	0	0	0	antivirus
antler	0	0	0	0	0	0	0	0	0	0	faufau
anvil	0	0	0	0	0	0	0	0	0	0	avili
anxiety	1	1	0	1	0	1	0	1	0	0	popolevale
anxious	0	1	0	1	0	1	0	0	0	0	popole
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	saosaoa
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	fale mautotogi
apathetic	0	0	0	0	0	1	0	1	0	0	fa'anoanoa
apathy	0	0	0	0	0	1	0	1	0	0	le fa'alogo
ape	0	0	0	0	0	0	0	0	0	0	ape
aperture	0	0	0	0	0	0	0	0	0	0	avanoa
apex	0	0	0	0	0	0	0	0	0	0	tumutumu
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	taitasi
aplomb	0	0	0	0	0	0	1	0	0	0	lotomalie
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	fa'ato'ese
apologist	0	0	0	0	0	0	0	0	0	0	faatoesega
apologize	0	0	0	0	0	0	1	1	0	1	faatoese atu
apology	0	0	0	0	0	0	1	0	0	0	faatoesega
apostasy	0	0	0	0	0	0	0	0	0	0	liliuese
apostate	0	0	0	0	0	0	0	0	0	0	liliuese
apostle	0	0	0	0	0	0	1	0	0	1	aposetolo
apostolic	0	0	0	0	0	0	0	0	0	1	faaaposetolo
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrope
appalling	0	0	1	1	0	1	0	0	0	0	mata'utia
apparatus	0	0	0	0	0	0	0	0	0	0	meafaigaluega
apparel	0	0	0	0	0	0	0	0	0	0	ofu
apparently	0	0	0	0	0	0	0	0	0	0	e foliga mai
apparition	0	0	0	1	0	0	0	0	1	0	fa'aaliga
appeal	0	1	0	0	0	0	0	0	0	0	apili
appearance	0	0	0	0	0	0	0	0	0	0	foliga vaaia
appease	0	0	0	0	0	0	0	0	0	0	fa'amalie
appellant	0	0	0	0	0	0	0	0	0	0	tagata talosaga
append	0	0	0	0	0	0	0	0	0	0	faaopoopo
appendage	0	0	0	0	0	0	0	0	0	0	faaopoopoga
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	faaopoopoga
appetite	0	0	0	0	0	0	0	0	0	0	fia'ai
appetizer	0	0	0	0	0	0	0	0	0	0	mea'ai
applause	0	0	0	0	1	0	1	0	1	1	patipati
apple	0	0	0	0	0	0	0	0	0	0	apu
appliance	0	0	0	0	0	0	0	0	0	0	meafaigaluega
appliances	0	0	0	0	0	0	0	0	0	0	meafaigaluega
applicability	0	0	0	0	0	0	0	0	0	0	fa'atatauga
applicable	0	0	0	0	0	0	0	0	0	0	talafeagai
applicant	0	1	0	0	0	0	0	0	0	0	tagata talosaga
application	0	0	0	0	0	0	0	0	0	0	talosaga
apply	0	0	0	0	0	0	0	0	0	0	talosaga
appoint	0	0	0	0	0	0	0	0	0	0	tofia
appointment	0	0	0	0	0	0	0	0	0	0	tofiga
appointments	0	0	0	0	0	0	0	0	0	0	tofiga
apportion	0	0	0	0	0	0	0	0	0	0	vaevaega
apportionment	0	0	0	0	0	0	0	0	0	0	vaevaega
appraise	0	0	0	0	0	0	0	0	0	0	fa'atatau
appreciable	0	0	0	0	0	0	0	0	0	0	talisapaia
appreciation	0	0	0	0	1	0	1	0	0	1	talisapaia
apprehend	0	0	0	1	0	0	0	0	0	0	pu'e
apprehension	0	0	0	1	0	1	0	0	0	0	popolevale
apprehensive	0	1	0	1	0	1	0	0	0	0	popole
apprentice	0	0	0	0	0	0	0	0	0	1	tagata aperenitisi
apprenticeship	0	0	0	0	0	0	0	0	0	0	aperenitisi
approach	0	0	0	0	0	0	0	0	0	0	fa'alatalata
approaching	0	1	0	0	0	0	0	0	0	0	latalata mai
approbation	0	0	0	0	0	0	1	0	0	1	taliaga
appropriation	0	0	0	0	0	1	0	0	0	0	fa'atatauina
approval	0	0	0	0	0	0	1	0	0	0	faamaoniga
approve	0	0	0	0	1	0	1	0	0	1	fa'amaonia
approving	0	0	0	0	0	0	1	0	0	0	fa'amaonia
approximate	0	0	0	0	0	0	0	0	0	0	fa'atatau
approximately	0	0	0	0	0	0	0	0	0	0	tusa
approximating	0	0	0	0	0	0	0	0	0	0	fa'atatau
approximation	0	0	0	0	0	0	0	0	0	0	fa'atatau
appurtenances	0	0	0	0	0	0	0	0	0	0	mea faigaluega
apron	0	0	0	0	0	0	0	0	0	0	talieleele
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	agavaa
aqua	0	0	0	0	0	0	0	0	0	0	vai
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	pusa tioata
aquatic	0	0	0	0	0	0	0	0	0	0	vai
aqueduct	0	0	0	0	0	0	0	0	0	0	alavai
aqueous	0	0	0	0	0	0	0	0	0	0	vai
arable	0	0	0	0	0	0	0	0	0	0	fa'ato'aga
arbiter	0	0	0	0	0	0	0	0	0	1	faamasino
arbitrate	0	0	0	0	0	0	0	0	0	0	faamasino
arbitration	0	1	0	0	0	0	0	0	0	0	faamasinoga
arbitrator	0	0	0	0	0	0	0	0	0	1	fa'atonu
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	ta'aloga ta'avale
arch	0	0	0	0	0	0	0	0	0	0	faaofuofu
archaeological	0	0	0	0	0	0	0	0	0	0	tala fa'asolopito
archaeologist	0	0	0	0	0	0	0	0	0	0	tagata su'esu'e i tala fa'asolopito
archaeology	0	1	0	0	0	0	1	0	0	0	tala'aga
archaic	0	0	0	0	0	1	0	0	0	0	tuai
archbishop	0	0	0	0	0	0	0	0	0	0	akiepikopo
arched	0	0	0	0	0	0	0	0	0	0	faaofuofu
archer	0	0	0	0	0	0	0	0	0	0	tagata fanafana
archery	0	0	0	0	0	0	0	0	0	0	fanafana
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	atumotu
architect	0	0	0	0	0	0	0	0	0	0	tufuga
architecture	0	0	0	0	0	0	0	0	0	1	tusiata fale
archive	0	0	0	0	0	0	0	0	0	0	fa'amaumauga
arctic	0	0	0	0	0	0	0	0	0	0	atika
ardent	0	1	0	0	1	0	1	0	0	0	vilivilita'i
ardor	0	0	0	0	0	0	1	0	0	0	māfana
arduous	0	0	0	0	0	1	0	0	0	0	faigata
area	0	0	0	0	0	0	0	0	0	0	eria
arena	0	0	0	0	0	0	0	0	0	0	malae
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	finau
argument	1	0	0	0	0	1	0	0	0	0	finauga
argumentation	1	0	0	0	0	0	0	0	0	0	finauga
argumentative	0	0	0	0	0	1	0	0	0	0	finauvale
arguments	1	0	0	0	0	0	0	0	0	0	finauga
arid	0	0	0	0	0	1	0	1	0	0	matutu
aristocracy	0	0	0	0	0	0	1	0	0	0	pulega fa'atupu
aristocrat	0	0	0	0	0	0	0	0	0	0	ali'i maualuluga
aristocratic	0	0	0	0	0	0	1	0	0	0	fa'aletagata
arithmetic	0	0	0	0	0	0	0	0	0	0	fa'atusa
ark	0	0	0	0	0	0	0	0	0	0	atolaau
arm	0	0	0	0	0	0	0	0	0	0	lima
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	auupega
armaments	0	0	0	1	0	1	0	0	0	0	auupega
armature	0	0	0	0	0	0	0	0	0	0	fa'amau
armed	1	0	0	1	0	1	1	0	0	0	faaauupegaina
armor	0	0	0	1	0	0	1	0	0	1	ofutau
armored	0	0	0	1	0	0	0	0	0	0	ofutau
armory	0	0	0	0	0	0	0	0	0	1	faletaua
arms	0	0	0	0	0	0	0	0	0	0	lima
army	0	0	0	0	0	0	0	0	0	0	autau
aroma	0	0	0	0	0	0	1	0	0	0	manogi
arousal	0	0	0	0	0	0	0	0	0	0	fa'aoso
arouse	0	1	0	0	0	0	1	0	0	0	fafagu
arraignment	1	0	0	1	0	1	0	1	0	0	faamasinoga
arrange	0	0	0	0	0	0	0	0	0	0	faatulaga
arranged	0	0	0	0	0	0	0	0	0	0	faatulagaina
arrangement	0	0	0	0	0	0	0	0	0	0	faatulagaga
array	0	0	0	0	0	0	1	0	0	0	fa'asologa
arrears	0	0	0	0	0	1	0	0	0	0	aitalafu
arrest	0	0	0	0	0	1	0	0	0	0	saisaitia
arrival	0	1	0	0	0	0	0	0	0	0	taunuu
arrive	0	1	0	0	0	0	0	0	0	0	taunuu
arrogance	0	0	0	0	0	1	0	0	0	0	fa'amaualuga
arrogant	1	0	1	0	0	1	0	0	0	0	fa'amaualuga
arrow	0	0	0	0	0	0	0	0	0	0	aū
arsenal	0	0	0	0	0	0	0	0	0	0	auupega
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	susunu
art	0	1	0	0	1	0	1	1	1	0	faatufugaga
artery	0	0	0	0	0	0	0	0	0	0	alatoto
artful	0	0	0	0	0	0	0	0	0	0	atamai
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	tala
articles	0	0	0	0	0	0	0	0	0	0	tala
articulate	0	0	0	0	0	0	1	0	0	0	fa'amatala
articulation	0	0	0	0	0	0	1	0	0	0	fa'aupuga
artifice	0	0	0	0	0	0	0	0	0	0	faivavale
artillery	0	0	0	1	0	1	0	0	0	0	fana
artisan	0	0	0	0	0	0	1	0	0	0	tufuga
artist	0	0	0	0	0	0	0	0	0	0	tusiata
artiste	0	0	0	0	0	0	1	0	0	0	tufuga
artistic	0	0	0	0	0	0	1	0	0	0	faatufugaga
artists	0	0	0	0	0	0	0	0	0	0	tusiata
ascend	0	0	0	0	0	0	0	0	0	0	a'e
ascendancy	0	0	0	0	0	0	1	0	0	0	tulaga maualuga
ascension	0	0	0	0	0	0	0	0	0	0	afio a'e
ascent	0	0	0	0	0	0	1	0	0	0	a'e
ascertain	0	0	0	0	0	0	0	0	0	0	mautinoa
ascertained	0	0	0	0	0	0	0	0	0	0	mautinoa
ascetic	0	0	0	0	0	0	0	0	0	0	fa'amaualuga
ash	0	0	0	0	0	1	0	0	0	0	lefulefu
ashamed	0	0	1	0	0	1	0	1	0	0	maasiasi
ashes	0	0	0	0	0	1	0	1	0	0	lefulefu
asleep	0	0	0	0	0	0	0	0	0	0	moe
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	itu
aspects	0	0	0	0	0	0	0	0	0	0	itu
asphalt	0	0	0	0	0	0	0	0	0	0	asphalt
aspiration	0	1	0	0	1	0	1	0	1	1	moomooga
aspire	0	1	0	0	1	0	1	0	0	0	fa'anaunau
aspiring	0	1	0	0	1	0	1	0	0	1	fa'anaunau
ass	0	0	0	0	0	1	0	0	0	0	asini
assail	1	0	0	1	0	1	0	0	1	0	osofa'i
assailant	1	0	0	1	0	1	0	1	0	0	fa'asagatau
assassin	1	0	0	1	0	1	0	1	0	0	fasioti tagata
assassinate	1	0	0	1	0	1	0	0	0	0	fasioti tagata
assassination	1	0	0	1	0	1	0	1	0	0	fasioti tagata
assault	1	0	0	1	0	1	0	0	0	0	osofa'iga
assay	0	0	0	0	0	0	0	0	0	0	su'esu'ega
assemblage	0	0	0	0	0	0	0	0	0	0	potopotoga
assemble	0	0	0	0	0	0	0	0	0	0	potopoto
assembled	0	0	0	0	0	0	0	0	0	0	potopoto
assembly	0	0	0	0	0	0	1	0	0	1	potopotoga
assent	0	0	0	0	0	0	1	0	0	0	ioe
assert	0	0	0	0	0	0	0	0	0	0	fa'amaonia
asserting	0	0	0	0	0	0	1	0	0	1	fa'ailoa mai
assertion	0	0	0	0	0	0	0	0	0	0	tautinoga
assess	0	0	0	0	0	0	0	0	0	0	iloilo
assessment	0	0	0	0	0	0	0	0	1	1	iloiloga
assessor	0	0	0	0	0	0	0	0	0	1	faatonu
assets	0	0	0	0	0	0	1	0	0	0	aseta
asshole	1	0	1	0	0	1	0	0	0	0	ulavale
assign	0	0	0	0	0	0	0	0	0	0	tofia
assignee	0	0	0	0	0	0	0	0	0	1	tagata tofia
assignment	0	0	0	0	0	0	0	0	0	0	tofiga
assimilate	0	0	0	0	0	0	0	0	0	0	fa'atasi
assimilation	0	0	0	0	0	0	0	0	0	0	fa'atasi
assist	0	0	0	0	0	0	1	0	0	1	fesoasoani
assistance	0	0	0	0	0	0	1	0	0	0	fesoasoani
assistant	0	0	0	0	0	0	0	0	0	0	fesoasoani
associate	0	0	0	0	0	0	1	0	0	1	fa'atasi
association	0	0	0	0	0	0	0	0	0	1	mafutaga
assorted	0	0	0	0	0	0	0	0	0	0	eseese
assortment	0	0	0	0	0	0	0	0	0	0	fa'avasegaga
assuage	0	0	0	0	0	0	1	0	0	0	fa'amalie
assumed	0	0	0	0	0	0	0	0	0	0	fa'apea
assuming	0	0	0	0	0	0	0	0	0	0	fa'apea
assumption	0	0	0	0	0	0	0	0	0	0	manatu
assurance	0	0	0	0	0	0	1	0	0	1	fa'amautinoaga
assure	0	0	0	0	0	0	0	0	0	1	mautinoa
assured	0	0	0	0	0	0	1	0	0	1	mautinoa
assuredly	0	0	0	0	0	0	0	0	0	1	e mautinoa lava
asterisk	0	0	0	0	0	0	0	0	0	0	fetū fetū
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	ma le ofo tele
astonishment	0	0	0	0	1	0	1	0	1	0	ofo
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	sese
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	tagata su'esu'e fetu
astrology	0	0	0	0	0	0	0	0	0	0	fetū
astronaut	0	0	0	0	0	0	1	0	0	0	tagata va'alele
astronomer	0	1	0	0	0	0	1	0	0	0	tagata su'esu'e i fetu
astronomy	0	0	0	0	0	0	0	0	0	0	su'esu'e i fetu
astute	0	0	0	0	0	0	1	0	0	0	atamai
asunder	0	0	0	0	0	0	0	0	0	0	vavae ese
asylum	0	0	0	1	0	1	0	0	0	0	sulufaiga
asymmetric	0	0	0	0	0	0	0	0	0	0	le tutusa
asymmetry	0	0	1	0	0	0	0	0	0	0	le tutusa
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	fale talimalo
atheism	0	0	0	0	0	1	0	0	0	0	le talitonu i le Atua
atheistic	0	0	0	0	0	0	0	0	0	0	le talitonu i le Atua
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	tagata afeleti
athletic	0	0	0	0	0	0	1	0	0	0	afeleti
athleticism	0	0	0	0	0	0	0	0	0	0	afeleti
athletics	0	0	0	0	0	0	0	0	0	0	afeleti
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	siosiomaga
atmospheric	0	0	0	0	0	0	0	0	0	0	atemosifia
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atomu
atomic	0	0	0	0	0	0	0	0	0	0	atomika
atone	0	1	0	0	1	0	1	0	0	1	togiola
atonement	0	0	0	0	0	0	1	0	0	0	togiola
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	mataga
atrocity	1	0	1	1	0	1	0	1	0	0	sauā
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	fa'apipi'i
attachment	0	0	0	0	0	0	1	0	0	0	fa'apipi'i
attack	1	0	0	1	0	1	0	0	0	0	osofa'iga
attacking	1	0	1	1	0	1	0	1	1	0	osofa'i
attain	0	0	0	0	0	0	0	0	0	0	maua
attainable	0	1	0	0	0	0	1	0	0	0	mafai ona maua
attainment	0	0	0	0	0	0	1	0	0	0	ausia
attempt	0	1	0	0	0	0	0	0	0	0	taumafai
attendance	0	1	0	0	0	0	0	0	0	0	auai
attendant	0	0	0	0	0	0	1	0	0	1	auauna
attention	0	0	0	0	0	0	1	0	0	0	gauai atu
attentive	0	0	0	0	0	0	1	0	0	1	fa'alogo lelei
attenuate	0	0	0	0	0	0	0	0	0	0	faaitiitia
attenuated	0	0	0	0	0	1	0	0	0	0	fa'ato'ilaloina
attenuation	0	0	0	0	0	1	0	1	0	0	fa'aitiitia
attest	0	0	0	0	0	0	1	0	0	1	fa'amaonia
attestation	0	0	0	0	0	0	0	0	0	1	fa'amaoniga
attic	0	0	0	0	0	0	0	0	0	0	taualuga
attire	0	0	0	0	0	0	0	0	0	0	ofu
attitude	0	0	0	0	0	0	0	0	0	0	uiga
attorney	1	0	0	1	0	0	1	0	0	1	loia
attraction	0	0	0	0	0	0	1	0	0	0	faatosina
attractiveness	0	0	0	0	0	0	1	0	0	0	faatosina
attributable	0	0	0	0	0	0	0	0	0	0	fa'atatau
attribute	0	0	0	0	0	0	0	0	0	0	uiga
attribution	0	0	0	0	0	0	0	0	0	0	fa'auiga
attrition	0	0	0	0	0	0	0	0	0	0	malepe
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	fa'atautu'i
auctioneer	0	0	0	0	0	0	0	0	0	0	fai fa'atautu'i
audacious	0	0	0	0	0	0	0	0	0	0	mata'utia
audacity	0	0	0	0	0	1	0	0	0	0	lototoa
audible	0	0	0	0	0	0	0	0	0	0	fa'alogo
audience	0	1	0	0	0	0	0	0	0	0	aofia
audit	0	0	0	0	0	0	0	0	0	0	su'etusi
audition	0	0	0	0	0	0	0	0	0	0	su'ega
auditor	0	0	0	1	0	0	0	0	0	1	suetusi
auditorium	0	0	0	0	0	0	0	0	0	0	faletelefoni
auditory	0	0	0	0	0	0	0	0	0	0	su'ega
aught	0	0	0	0	0	0	0	0	0	0	leai
augment	0	0	0	0	0	0	1	0	0	0	fa'aopoopo
augmentation	0	0	0	0	0	0	0	0	0	0	fa'aopoopoga
august	0	0	0	0	0	0	1	0	0	0	Aukuso
aunt	0	0	0	0	0	0	1	0	0	1	uso o le tina
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	faamalumaluga
auspicious	0	1	0	0	1	0	1	0	0	0	manuia
austere	0	0	0	1	0	1	0	1	0	0	fa'atauva'a
austerity	0	0	0	0	0	1	0	0	0	0	austerity
authentic	0	0	0	0	1	0	1	0	0	1	moni
authenticate	0	0	0	0	0	0	0	0	0	1	fa'amaoni
authentication	0	0	0	0	0	0	0	0	0	1	fa'amaoni
authenticity	0	0	0	0	0	0	1	0	0	1	fa'amaoni
author	0	0	0	0	0	0	1	0	0	1	tusitala
authoritative	0	0	0	0	0	0	1	0	0	1	pule
authority	0	0	0	0	0	0	1	0	0	1	pule
authorization	0	0	0	0	0	0	1	0	0	1	faatagaga
authorize	0	0	0	0	0	0	0	0	0	1	faataga
authorized	0	0	0	0	0	0	1	0	0	0	faatagaina
authorship	0	0	0	0	0	0	0	0	0	0	tusitala
auto	0	0	0	0	0	0	0	0	0	0	ta'avale
autobiography	0	0	0	0	0	0	0	0	0	0	tala fa'asolopito
autocratic	0	0	0	0	0	1	0	0	0	0	tuto'atasi
autograph	0	0	0	0	0	0	0	0	0	0	saini
automatic	0	0	0	0	0	0	0	0	0	1	otometi
automobile	0	0	0	0	0	0	0	0	0	0	ta'avale
autonomy	0	0	0	0	0	0	0	0	0	0	tuto'atasi
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
autumn	0	0	0	0	0	0	0	0	0	0	autumn
auxiliary	0	0	0	0	0	0	0	0	0	0	ausilali
avail	0	0	0	0	0	0	0	0	0	0	manuia
avalanche	0	0	0	1	0	1	0	1	1	0	avalange
